Weights,ReturnMeanIW,InitialReturnMean,MeanIW,MinIWNorm,Bound,MaxIW,EpThisIter,EmpiricalD2,ESSRenyi,Iteration,InitialReturnStd,MinIW,InitialReturnMax,EpRewMean,StdIW,TimeElapsed,TimestepsSoFar,InitialBound,MeanIWNorm,MaxIWNorm,EpisodesSoFar,StdIWNorm,J_sample_variance,InitialReturnMin,ESSClassic,EpLenMean
[-2.427  1.525 -3.395 -1.404 -3.248],273.9191,0.00010498047,1.9825127,4.99479e-08,273.9191,186.41208,100,154776.31,0.0006460937,392,143.10413,4.9947903e-06,498.82416,791.0068768017868,18.541546,2410.257638692856,4449272,0.0001039505,0.019825125,1.8641207,39200,0.18541545,7700063.5,-191.27252,1.1303245,80.12
[-2.424  1.55  -3.408 -1.416 -3.242],79.80567,-5.1879884e-05,1.4561372,1.1784147e-05,79.80567,36.011486,100,153.96985,0.6494778,393,155.88708,0.0011784148,590.9079,848.9030913475021,4.550954,2415.986988067627,4457863,-4.720688e-05,0.014561372,0.36011484,39300,0.045509536,324252.3,-239.1507,9.2868805,85.91
[-2.414  1.559 -3.414 -1.425 -3.252],97.35662,-4.8217775e-05,0.7435733,7.588436e-06,97.35662,10.744507,100,133.55124,0.74877626,394,171.64236,0.0007588436,751.71576,838.0986484333293,1.655685,2421.2311420440674,4466346,-4.8160553e-05,0.0074357335,0.10744507,39400,0.016556848,697872.5,-228.41028,16.784115,84.83
[-2.402  1.561 -3.406 -1.447 -3.22 ],26.572432,,0.59181046,2.6079266e-05,26.572432,4.836492,100,11.804926,8.47104,395,182.5843,0.0026079267,667.01245,832.8024859281369,0.66605467,2426.207186937332,4474776,2.026558e-06,0.0059181047,0.04836492,39500,0.006660547,20167.756,-243.05469,44.118095,84.3
[-2.41   1.57  -3.396 -1.427 -3.216],62.25022,-2.0751953e-05,1.4511878,1.2723281e-06,62.25022,63.310684,100,23966.738,0.0041724495,396,184.46501,0.00012723281,777.819,841.9976624033949,6.717768,2431.4442036151886,4483298,-1.9311905e-05,0.014511878,0.6331068,39600,0.067177676,436505.7,-222.2821,4.458506,85.22
[-2.414  1.585 -3.401 -1.399 -3.213],370.85455,4.4555665e-05,0.9010083,1.2300272e-07,370.85455,52.773148,100,7116.121,0.0140526,397,212.96075,1.2300273e-05,981.64856,878.1855903891965,5.4109616,2435.8523659706116,4492182,4.5776367e-05,0.009010083,0.5277315,39700,0.054109618,13724333.0,-268.46118,2.6979306,88.84
[-2.395  1.588 -3.401 -1.424 -3.246],1495.9281,-7.385254e-05,3.461292,1.575612e-16,1495.9281,333.8072,100,2.2302973e+17,4.483707e-16,398,149.44629,1.575612e-14,485.61298,824.1812623063786,33.21111,2441.267975091934,4500526,-7.367134e-05,0.03461292,3.3380718,39800,0.3321111,221265360.0,-224.52057,1.0745281,83.44
[-2.4    1.621 -3.409 -1.394 -3.281],12.574837,-1.8920899e-05,0.8615274,0.0016845701,12.574837,2.8144221,100,1.6582433,60.304783,399,177.10452,0.16845702,553.4331,896.3682689714957,0.5950006,2447.980370759964,4509592,-2.0980835e-05,0.008615273,0.02814422,39900,0.005950006,48050.824,-276.74268,67.7059,90.66
[-2.4    1.626 -3.405 -1.396 -3.292],20.2939,9.399414e-05,0.94893724,1.4760848e-05,20.2939,17.01258,100,32.8557,3.0436118,400,177.67697,0.0014760848,530.98444,878.852576665775,2.6249,2452.8854484558105,4518483,9.250641e-05,0.009489372,0.17012581,40000,0.026249,74354.36,-259.23615,11.558596,88.91
[-2.396  1.634 -3.407 -1.388 -3.287],61.911266,-6.0424805e-05,0.7458801,7.419272e-11,61.911266,8.902773,100,37208.395,0.0026875655,401,180.20528,7.4192723e-09,662.04846,877.7454183004203,1.4879781,2457.369596719742,4527363,-6.198883e-05,0.0074588014,0.089027725,40100,0.014879781,92160.234,-558.01544,20.081356,88.8
[-2.394  1.625 -3.411 -1.406 -3.313],89.473045,5.9814454e-05,1.0134681,2.7105438e-08,89.473045,73.48799,100,41403.457,0.0024152573,402,204.94821,2.7105439e-06,854.7265,894.9552005685042,7.3198185,2462.762969017029,4536415,6.2942505e-05,0.010134683,0.7348799,40200,0.07319818,424474.16,-285.32465,1.8809317,90.52
[-2.415  1.628 -3.401 -1.39  -3.297],68.75948,-1.0986329e-05,0.4362676,2.2470703e-08,68.75948,9.467892,100,32925706.0,3.0371407e-06,403,207.01015,2.2470704e-06,719.16156,860.658498514415,1.1662625,2468.94367480278,4545124,-8.583069e-06,0.0043626763,0.094678916,40300,0.011662625,275201.9,-390.97833,12.275377,87.09
[-2.427  1.644 -3.413 -1.377 -3.305],51.23769,-4.0893556e-05,0.71040744,1.41638e-05,51.23769,11.504297,100,228.67793,0.43729624,404,190.58372,0.00141638,637.97986,871.8511538813724,1.41881,2473.6714766025543,4553945,-4.374981e-05,0.0071040746,0.11504297,40400,0.0141881,55162.875,-552.10535,20.045223,88.21
[-2.412  1.638 -3.408 -1.387 -3.302],139.39606,-8.056641e-05,0.8642038,1.832003e-07,139.39606,15.80228,100,6024.295,0.016599452,405,210.07222,1.832003e-05,666.4846,883.2511410837709,2.030092,2479.2274136543274,4562880,-8.201599e-05,0.008642038,0.1580228,40500,0.020300921,1155873.9,-563.5434,15.341607,89.35
[-2.4    1.631 -3.405 -1.401 -3.323],302.34415,-2.5024414e-05,0.92984796,1.06649e-06,302.34415,36.981087,100,5136.7793,0.01946745,406,191.58656,0.000106649,884.52386,885.2657866713383,4.2267804,2485.251996278763,4571835,-2.193451e-05,0.009298479,0.36981085,40600,0.042267803,8006590.0,-275.55804,4.6161447,89.55
[-2.391  1.634 -3.421 -1.421 -3.276],195.70581,-1.0375977e-05,1.8597286,4.2728612e-21,195.70581,116.25355,100,1.7717483e+30,5.6441423e-29,407,205.54037,4.2728614e-19,968.1423,921.6676545719457,11.909412,2490.635990858078,4581154,-8.34465e-06,0.018597282,1.1625354,40700,0.119094126,1239164.6,-302.04596,2.3804293,93.19
[-2.381  1.611 -3.427 -1.461 -3.269],5754.7915,3.2958986e-05,22.883978,2.7161865e-18,5754.7915,2279.589,100,8.516719e+17,1.1741612e-16,408,165.30539,2.7161866e-16,621.8186,867.9947860493572,226.80821,2495.944077014923,4589936,3.3140182e-05,0.22883978,22.79589,40800,2.2680824,3296146000.0,-238.31079,1.0077357,87.82
[-2.411  1.611 -3.424 -1.409 -3.28 ],80.48021,-2.5024414e-05,0.7134825,2.5818156e-06,80.48021,10.38108,100,121.63045,0.82216257,409,162.65962,0.00025818156,765.2126,844.5682738095426,1.7051114,2502.6017286777496,4598484,-2.4318695e-05,0.007134825,0.103810795,40900,0.017051114,648224.4,-234.86798,14.900128,85.48
[-2.408  1.622 -3.422 -1.401 -3.295],43.930164,1.7700195e-05,0.5682982,2.6177043e-09,43.930164,4.102236,100,460539.97,0.00021713642,410,151.807,2.6177042e-07,393.47992,876.3557919544656,0.8212379,2507.8537549972534,4607350,1.7404556e-05,0.005682982,0.041022357,41000,0.00821238,23357.068,-256.6767,32.380646,88.66
[-2.402  1.613 -3.42  -1.42  -3.29 ],68.264244,-4.6386718e-05,0.7048054,2.7605903e-08,68.264244,20.67514,100,265503.78,0.00037664248,411,153.99445,2.7605904e-06,758.4086,861.3790511381059,2.4586527,2512.810860157013,4616066,-4.6491623e-05,0.0070480537,0.2067514,41100,0.024586527,238191.25,-241.60223,7.5935726,87.16
[-2.396  1.612 -3.435 -1.452 -3.286],1121.7754,-7.3242186e-06,2.4297857,7.4321387e-13,1121.7754,139.77272,100,8364567500000000.0,1.1955191e-14,412,172.00287,7.432139e-11,803.0846,866.6863975098776,15.042135,2518.114746570587,4624835,-8.583069e-06,0.024297856,1.3977271,41200,0.15042134,54635930.0,-236.97498,2.542907,87.69
[-2.408  1.637 -3.435 -1.41  -3.292],21.89828,1.586914e-05,1.1159341,0.0006558444,21.89828,10.126538,100,2.7553277,36.293324,413,182.91318,0.06558444,543.94934,905.8619502859657,1.4544877,2523.757309436798,4633996,1.4305115e-05,0.011159342,0.10126538,41300,0.014544876,140998.73,-296.24,37.053467,91.61
[-2.403  1.639 -3.434 -1.414 -3.29 ],223.36624,1.4038086e-05,1.4821652,3.3024457e-07,223.36624,87.076645,100,28195.03,0.0035467246,414,214.08376,3.302446e-05,864.2379,925.5747155662096,8.943009,2528.770217180252,4643354,1.335144e-05,0.0148216495,0.8707664,41400,0.08943009,2417651.5,-305.8745,2.6733608,93.58
[-2.398  1.654 -3.435 -1.408 -3.285],55.366886,-2.2583008e-05,0.46517438,2.069226e-06,55.366886,6.781723,100,6076.9336,0.016455667,415,222.95589,0.0002069226,878.92017,910.8567896957975,0.8401002,2534.560141801834,4652565,-2.3841858e-05,0.004651743,0.067817226,41500,0.008401003,95866.68,-291.2088,23.465363,92.11
[-2.41   1.668 -3.45  -1.398 -3.273],91.56482,2.5634765e-05,0.6941782,5.968388e-23,91.56482,12.390096,100,2.4488234e+24,4.0835937e-23,416,217.9724,5.968388e-21,609.29803,890.3572574737026,2.253391,2539.783186197281,4661571,2.3722649e-05,0.006941783,0.12390096,41600,0.02253391,280637.0,-740.498,8.667506,90.06
[-2.401  1.659 -3.467 -1.434 -3.292],25.622581,-1.7089844e-05,0.78461426,2.3148488e-05,25.622581,7.67587,100,53.081715,1.8838879,417,193.87653,0.0023148488,866.2422,893.5705343243249,1.191142,2544.975885629654,4670609,-1.7166138e-05,0.007846143,0.0767587,41700,0.011911419,57056.242,-273.86475,30.259924,90.38
[-2.407  1.663 -3.465 -1.419 -3.293],34.659325,-4.0283205e-05,0.8910508,4.9663933e-05,34.659325,16.82456,100,31.84675,3.1400378,418,176.73267,0.0049663936,761.86163,907.8692853520264,2.246385,2550.505823135376,4679790,-3.9696693e-05,0.008910508,0.1682456,41800,0.02246385,245838.12,-298.25397,13.594897,91.81
[-2.401  1.671 -3.467 -1.421 -3.296],81.552505,9.155274e-06,0.83488345,1.5395758e-06,81.552505,49.708626,100,1078.1415,0.0927522,419,207.8304,0.00015395759,840.2908,889.5427275274477,4.956724,2556.1831822395325,4688788,5.722046e-06,0.008348834,0.49708626,41900,0.04956724,1014851.56,-279.9215,2.7587523,89.98
[-2.397  1.685 -3.471 -1.427 -3.28 ],70.915565,9.094238e-05,2.027987,1.3393645e-05,70.915565,102.21506,100,18.00305,5.5546145,420,185.44206,0.0013393644,566.3678,923.4457690934277,10.373962,2561.3033101558685,4698125,9.36985e-05,0.020279873,1.0221505,42000,0.103739604,626724.94,-313.86444,3.6808953,93.37
[-2.384  1.687 -3.462 -1.432 -3.292],176.57011,8.239746e-05,0.85953784,1.8157719e-08,176.57011,44.401848,100,1100475.4,9.086982e-05,421,233.60509,1.815772e-06,761.98126,937.8271733938948,4.509756,2566.802449941635,4707606,8.3208084e-05,0.008595378,0.44401848,42100,0.045097563,1154182.2,-777.9822,3.5053163,94.81
[-2.388  1.674 -3.463 -1.445 -3.296],541.88727,4.0893556e-05,1.2367232,1.8307621e-06,541.88727,80.01656,100,11384.375,0.008783969,422,196.17194,0.00018307622,697.04376,922.7505901958974,8.029868,2572.1153967380524,4716936,3.9815903e-05,0.012367233,0.8001656,42200,0.08029868,25177342.0,-303.13226,2.3171098,93.3
[-2.385  1.687 -3.475 -1.436 -3.3  ],165.50232,-3.0517579e-06,0.5951936,8.218431e-08,165.50232,25.243786,100,149741.47,0.00066781766,423,218.0723,8.218431e-06,796.9713,932.7502461382851,2.6160877,2578.776265144348,4726366,-9.536743e-07,0.0059519364,0.25243786,42300,0.026160877,1993945.2,-313.14996,4.9214644,94.3
[-2.387  1.7   -3.48  -1.424 -3.278],176.53027,4.272461e-05,0.6466822,1.0291454e-09,176.53027,48.92247,100,40291788.0,2.4818953e-06,424,232.1109,1.0291454e-07,731.3747,938.2212915722178,4.913347,2584.912190914154,4735851,4.196167e-05,0.006466823,0.4892247,42400,0.04913346,2527143.0,-778.36,1.7028176,94.85
[-2.402  1.686 -3.484 -1.425 -3.284],69.609375,-1.586914e-05,0.8564238,3.353024e-05,69.609375,6.7095957,100,12.543462,7.972281,425,216.4202,0.003353024,759.61755,930.1399864684856,1.3296727,2590.0352971553802,4745255,-1.5258789e-05,0.008564238,0.06709596,42500,0.013296726,124046.516,-320.5614,29.32098,94.04
[-2.413  1.684 -3.487 -1.418 -3.287],125.566925,5.493164e-05,1.0209136,4.833294e-15,125.566925,56.761562,100,78312830000000.0,1.27693e-12,426,229.5085,4.833294e-13,719.88525,899.9351035277969,6.0353384,2595.735756635666,4754357,5.054474e-05,0.010209136,0.5676156,42600,0.060353376,2797017.0,-440.31735,2.7817776,91.02
[-2.416  1.67  -3.508 -1.439 -3.308],3142.3816,-1.0986329e-05,5.2969575,5.1675733e-16,3142.3816,505.61847,100,6.9267457e+18,1.4436793e-17,427,218.38686,5.1675732e-14,1089.4958,920.2723822663456,50.33037,2601.731009721756,4763662,-1.1444092e-05,0.05296957,5.056185,42700,0.50330377,981244900.0,-290.58118,1.0954908,93.05
[-2.416  1.696 -3.514 -1.417 -3.331],109.896034,-2.5634765e-05,1.0049292,1.2631065e-24,109.896034,92.658714,100,4.846201e+31,2.063472e-30,428,260.78445,1.2631065e-22,1003.4241,936.3311582754059,9.21595,2607.858974456787,4773128,-2.527237e-05,0.010049292,0.9265871,42800,0.092159495,923859.9,-626.5854,1.1750526,94.66
[-2.415  1.681 -3.523 -1.45  -3.345],76.02653,-6.8359375e-05,0.7864492,9.621918e-06,76.02653,8.948679,100,226.3104,0.441871,429,221.38376,0.00096219184,1224.0527,935.7572579673074,1.6794376,2614.5698442459106,4782588,-6.866455e-05,0.007864492,0.089486785,42900,0.016794378,260768.53,-316.05652,17.984877,94.6
[-2.425  1.682 -3.523 -1.434 -3.338],131.80194,-1.15966795e-05,0.6033774,6.9709847e-07,131.80194,37.893314,100,2659.6665,0.0375987,430,217.5319,6.970985e-05,1369.2092,920.5573577051048,3.7827306,2620.329918861389,4791896,-1.0311604e-05,0.006033774,0.37893313,43000,0.037827305,1658030.4,-290.9016,2.4811654,93.08
[-2.439  1.677 -3.524 -1.421 -3.339],543.62634,7.93457e-05,1.0874852,2.0063458e-11,543.62634,63.70138,100,43293890000.0,2.3097948e-09,431,205.83058,2.0063458e-09,737.40894,882.2458001696609,6.4195504,2624.591162919998,4800821,7.7962875e-05,0.010874852,0.6370138,43100,0.064195506,22184054.0,-412.64944,2.7896516,89.25
[-2.441  1.687 -3.523 -1.401 -3.346],55.833652,-9.765625e-05,0.4405143,2.1633173e-13,55.833652,8.046709,100,669809900000000.0,1.4929609e-13,432,223.35367,2.1633173e-11,944.667,845.0327356668821,1.202072,2631.460369825363,4809374,-9.536743e-05,0.0044051427,0.08046709,43200,0.01202072,103516.22,-385.3949,11.839493,85.53
[-2.437  1.677 -3.525 -1.423 -3.352],219.73521,-1.15966795e-05,1.076674,2.9504836e-08,219.73521,89.6584,100,42950.57,0.0023282578,433,193.27856,2.9504836e-06,913.73706,956.0688358865186,8.930096,2637.025813817978,4819037,-1.424551e-05,0.010766737,0.896584,43300,0.08930095,5182445.0,-346.42627,1.43281,96.63
[-2.422  1.683 -3.528 -1.44  -3.359],154.39914,7.3242186e-06,1.1019877,2.9431201e-12,154.39914,83.764755,100,220550120000.0,4.5341167e-10,434,230.25893,2.9431202e-10,1361.6123,928.1525984297592,8.358695,2643.084093809128,4828421,8.583069e-06,0.011019878,0.83764756,43400,0.08358695,1872243.2,-318.53174,1.7084135,93.84
[-2.403  1.678 -3.527 -1.467 -3.362],55.13208,-8.178711e-05,0.52907634,1.2233525e-08,55.13208,8.0072975,100,852707.2,0.00011727355,435,192.40297,1.2233526e-06,626.1363,923.6706305926347,1.2946599,2649.457261323929,4837760,-8.189678e-05,0.0052907635,0.08007298,43500,0.012946598,153356.06,-293.97607,14.310449,93.39
[-2.403  1.665 -3.527 -1.483 -3.364],276.7208,3.7841797e-05,1.12863,1.697126e-06,276.7208,35.1306,100,502.71054,0.19892164,436,196.2542,0.0001697126,702.99445,916.7822031825604,4.554481,2654.7752549648285,4847030,3.4332275e-05,0.0112863,0.351306,43600,0.04554481,3405145.8,-297.10052,5.785529,92.7
[-2.397  1.677 -3.532 -1.482 -3.365],144.03908,-3.234863e-05,1.78688,5.9140064e-08,144.03908,95.7397,100,124509.33,0.0008031527,437,193.91843,5.9140066e-06,836.137,913.6749578937926,11.095258,2660.3236434459686,4856269,-3.385544e-05,0.017868802,0.957397,43700,0.11095258,2059413.5,-283.9876,2.528107,92.39
[-2.417  1.677 -3.525 -1.463 -3.354],148.1767,-7.751465e-05,1.113287,6.448177e-07,148.1767,29.539162,100,4293.2515,0.02329237,438,198.1154,6.448177e-05,915.69586,924.0757862321078,3.9961998,2665.343815088272,4865612,-7.8201294e-05,0.011132871,0.29539162,43800,0.039962,1206114.6,-304.3886,7.2020826,93.43
[-2.424  1.682 -3.519 -1.441 -3.352],50.883194,6.1035155e-07,0.9751755,1.4021173e-05,50.883194,21.454868,100,53.848488,1.8570623,439,195.47717,0.0014021173,577.0606,922.7514070373954,2.5202289,2671.27455329895,4874942,1.1920929e-06,0.009751756,0.21454868,43900,0.02520229,111919.87,-303.0871,13.022451,93.3
[-2.421  1.689 -3.517 -1.432 -3.352],80.54834,-6.713867e-05,0.71436155,4.5869513e-07,80.54834,14.378411,100,1593.7538,0.06274495,440,170.76076,4.5869514e-05,557.8751,911.9522007796754,1.9237934,2675.8397467136383,4884164,-6.842613e-05,0.007143615,0.1437841,44000,0.019237936,396031.6,-302.3181,12.117712,92.22
[-2.425  1.679 -3.516 -1.441 -3.354],88.911644,-3.90625e-05,0.85279536,1.9243153e-12,88.911644,31.375767,100,11224234000000.0,8.9092934e-12,441,219.34915,1.9243154e-10,988.3506,971.3705701167007,3.8152814,2680.468299150467,4893980,-3.8146973e-05,0.008527953,0.31375766,44100,0.03815281,197925.45,-351.6725,4.7584233,98.16
[-2.426  1.664 -3.522 -1.466 -3.353],290.24597,-3.6621093e-06,1.9456024,8.573552e-16,290.24597,65.72737,100,3.0242656e+16,3.306588e-15,442,182.42393,8.573552e-14,746.8358,912.9865604385606,9.326167,2686.6426191329956,4903212,-3.5762787e-06,0.01945602,0.6572737,44200,0.09326166,4366386.5,-283.2508,4.1706195,92.32
[-2.416  1.646 -3.523 -1.509 -3.355],85.065796,-4.8217775e-05,0.43211228,1.6169755e-15,85.065796,16.528595,100,2.1295843e+22,4.695752e-21,443,154.73817,1.6169756e-13,536.73315,863.0958994591241,1.9537505,2691.9716958999634,4911945,-4.9591064e-05,0.0043211225,0.16528594,44300,0.019537505,573505.3,-233.3573,4.6635227,87.33
[-2.436  1.667 -3.521 -1.45  -3.345],26.832052,-6.713867e-06,1.1132342,1.5154734e-09,26.832052,24.5029,100,106878.31,0.0009356435,444,212.6233,1.5154734e-07,607.6325,942.1785186130287,4.270373,2696.5815896987915,4921469,-8.225441e-06,0.011132342,0.24502899,44400,0.042703725,845693.8,-322.46472,6.363371,95.24
[-2.449  1.657 -3.516 -1.456 -3.323],65.968575,3.234863e-05,0.46576184,1.2578691e-07,65.968575,4.8286877,100,46166492.0,2.1660733e-06,445,208.73404,1.2578691e-05,1264.8391,924.9900814845729,0.75675964,2701.9713973999023,4930821,3.33786e-05,0.0046576182,0.048286874,44500,0.0075675957,180635.52,-315.27344,27.473253,93.52
[-2.455  1.668 -3.511 -1.427 -3.317],110.04487,4.760742e-05,0.8147366,9.290565e-07,110.04487,27.919695,100,5407.86,0.018491603,446,219.3091,9.2905655e-05,883.3674,936.4604409670017,2.909265,2706.5657534599304,4940288,4.6253204e-05,0.008147366,0.27919695,44600,0.029092653,698309.9,-316.70667,7.2723866,94.67
[-2.464  1.673 -3.508 -1.406 -3.315],30.627888,7.93457e-05,0.8313332,1.6629148e-05,30.627888,9.555084,100,10.284998,9.722899,447,211.47546,0.0016629149,923.422,916.2475132557473,1.4686296,2711.474974632263,4949553,7.8201294e-05,0.008313333,0.09555084,44700,0.014686295,69010.484,-316.6587,24.26678,92.65
[-2.454  1.676 -3.505 -1.411 -3.315],41.594055,-3.8452148e-05,1.222828,1.4574542e-07,41.594055,72.3159,100,245671.36,0.00040704786,448,180.52438,1.4574542e-05,595.71936,884.052081228154,7.2768526,2716.8474066257477,4958496,-3.8146973e-05,0.01222828,0.723159,44800,0.07276852,96571.93,-414.38568,2.7463114,89.43
[-2.456  1.685 -3.511 -1.396 -3.306],1159.3696,8.911133e-05,2.555944,3.0822187e-09,1159.3696,235.40524,100,33098460.0,3.0212886e-06,449,234.75276,3.0822187e-07,805.75934,903.8432875306919,23.42071,2721.4575107097626,4967637,8.9645386e-05,0.025559442,2.3540523,44900,0.23420708,136344560.0,-594.0832,1.1769576,91.41
[-2.459  1.665 -3.497 -1.401 -3.292],18.849846,-8.544922e-05,0.852957,0.00012970256,18.849846,5.1362247,100,5.530617,18.081165,450,191.30907,0.012970256,565.8354,863.8511672179395,1.0632653,2726.986315011978,4976378,-8.678436e-05,0.00852957,0.051362246,45000,0.010632653,60861.688,-544.1474,39.15547,87.41
[-2.467  1.666 -3.493 -1.393 -3.313],282.821,4.8828126e-05,0.41844964,,282.821,38.478863,100,inf,,451,245.02919,,1303.657,876.0272067130745,3.8274963,2731.4953167438507,4985241,4.7683716e-05,0.0041844966,0.38478863,45100,0.038274966,7754661.5,-566.288,1.1811273,88.63
[-2.448  1.646 -3.5   -1.449 -3.303],143.3837,1.2207031e-05,0.674145,1.568622e-09,143.3837,20.92101,100,180501.95,0.0005540106,452,182.51625,1.568622e-07,819.4567,870.375559191163,2.6195486,2737.8510794639587,4994047,1.2397766e-05,0.0067414497,0.20921008,45200,0.026195483,557114.25,-250.66766,6.2115912,88.06
[-2.463  1.654 -3.5   -1.423 -3.307],56.94909,4.5776367e-05,0.5328212,1.1896063e-05,56.94909,4.4756956,100,508.52188,0.19664837,453,171.42192,0.0011896064,649.4482,870.3624114193778,0.76935655,2743.296806573868,5002853,4.5657158e-05,0.005328212,0.044756956,45300,0.007693566,62080.72,-270.73553,32.41561,88.06
[-2.465  1.662 -3.501 -1.409 -3.309],188.93097,1.8310546e-06,1.0581186,2.6246626e-06,188.93097,32.856728,100,454.76102,0.21989572,454,195.95135,0.00026246626,1019.25195,870.4508093499253,4.1089296,2747.76335644722,5011660,1.9073486e-06,0.010581186,0.32856727,45400,0.041089296,2662288.2,-400.81052,6.2190742,88.07
[-2.454  1.668 -3.505 -1.422 -3.314],41.363895,-3.967285e-05,0.7835492,8.501511e-05,41.363895,8.352957,100,17.25605,5.7950687,455,185.1131,0.008501511,526.9248,912.8643401827245,1.4211193,2753.782609462738,5020891,-4.005432e-05,0.007835492,0.08352957,45500,0.014211194,61528.945,-303.29095,23.312794,92.31
[-2.448  1.676 -3.507 -1.426 -3.31 ],97.00371,1.953125e-05,1.3524417,3.7539096e-13,97.00371,77.47864,100,103890520000.0,9.625517e-10,456,172.96632,3.7539097e-11,504.86432,894.9545524667799,8.861352,2759.1941850185394,5029943,1.9073486e-05,0.013524413,0.77478635,45600,0.08861351,1825107.8,-285.27142,2.2763388,90.52
[-2.451  1.656 -3.502 -1.44  -3.304],148.26553,-5.5541994e-05,0.6483763,1.5603592e-09,148.26553,28.737001,100,16544838.0,6.044181e-06,457,172.74248,1.5603592e-07,484.43152,865.3643247379232,2.9754312,2763.743767261505,5038699,-5.555153e-05,0.006483763,0.28737,45700,0.029754313,1267019.1,-255.69934,4.5332184,87.56
[-2.452  1.672 -3.505 -1.421 -3.314],98.31183,5.3710937e-05,0.77291137,1.951265e-08,98.31183,11.101336,100,7843.4,0.012749573,458,193.59636,1.951265e-06,717.04926,902.658809511878,1.7864149,2768.8937709331512,5047828,5.4359436e-05,0.0077291145,0.11101335,45800,0.017864147,520659.28,-292.91406,15.767855,91.29
[-2.461  1.677 -3.499 -1.402 -3.322],2991.8955,6.0424805e-05,7.028492,,2991.8955,700.6388,100,inf,,459,202.97784,,566.90204,882.841796771839,69.71053,2774.715700149536,5056759,6.1273575e-05,0.07028491,7.0063877,45900,0.69710535,895007040.0,-573.10974,1.0063175,89.31
[-2.451  1.636 -3.494 -1.454 -3.319],75.08026,2.1362304e-05,0.78121066,8.4606324e-07,75.08026,19.89834,100,2252689.5,4.439138e-05,460,231.26367,8.460633e-05,1212.5215,907.2893355171141,2.4337404,2780.8691000938416,5065934,2.2292137e-05,0.0078121065,0.1989834,46000,0.024337403,173121.22,-307.64905,9.341104,91.75
[-2.473  1.65  -3.514 -1.433 -3.288],67.51075,5.9814454e-05,0.723406,6.924043e-07,67.51075,16.778374,100,1097.8584,0.091086425,461,222.17493,6.924043e-05,860.0438,899.7819175334033,1.8990076,2786.4348888397217,5075034,6.1035156e-05,0.00723406,0.16778374,46100,0.018990073,175643.73,-899.78186,12.672489,91.0
[-2.487  1.665 -3.525 -1.418 -3.271],24.418049,5.6152345e-05,0.93069917,0.001313987,24.418049,3.068726,100,1.7950915,55.707466,462,213.22455,0.1313987,882.2228,887.5580427369091,0.6613473,2792.304356813431,5084012,5.507469e-05,0.00930699,0.03068726,46200,0.0066134725,98983.45,-287.8329,66.4478,89.78
[-2.486  1.661 -3.513 -1.411 -3.265],78.3352,-3.7841797e-05,0.8348118,1.2410286e-13,78.3352,31.846241,100,719465500000000.0,1.3899208e-13,463,173.49135,1.2410286e-11,750.44305,879.3562193571187,3.434943,2797.407068490982,5092908,-3.671646e-05,0.008348119,0.3184624,46300,0.03434943,426989.7,-279.72784,5.5771847,88.96
[-2.481  1.646 -3.521 -1.436 -3.247],184.0407,-2.1972657e-05,0.92915183,8.961154e-07,184.0407,15.411377,100,287421.78,0.00034792075,464,191.5391,8.9611545e-05,686.5504,863.2739018824104,2.3992336,2802.2505543231964,5101643,-2.2172928e-05,0.009291518,0.15411377,46400,0.02399234,1278915.9,-253.57477,13.041834,87.35
[-2.482  1.657 -3.518 -1.413 -3.23 ],201.31505,2.4414062e-06,0.74465287,8.413642e-09,201.31505,21.343151,100,118255896.0,8.456238e-07,465,183.09642,8.413642e-07,610.3828,859.4585041574834,2.4884443,2808.385447025299,5110340,2.6226044e-06,0.007446529,0.2134315,46500,0.024884444,1805193.8,-389.79846,8.21875,86.97
[-2.492  1.661 -3.511 -1.387 -3.237],31.626663,-2.0141602e-05,0.54919475,1.4058481e-10,31.626663,15.437568,100,23317254.0,4.2886695e-06,466,236.18506,1.40584815e-08,864.81757,854.9308279519828,2.3451467,2813.6434936523438,5118992,-2.0980835e-05,0.0054919478,0.15437567,46600,0.023451466,105408.06,-545.1993,5.199065,86.52
[-2.481  1.66  -3.508 -1.412 -3.233],38.407906,1.8310546e-06,1.0198811,4.74634e-06,38.407906,11.440504,100,21.289482,4.697155,467,189.90393,0.00047463403,752.3112,877.3594297535685,1.7873815,2818.191723585129,5127868,1.7881393e-06,0.01019881,0.114405036,46700,0.017873814,241288.56,-267.69263,24.561619,88.76
[-2.469  1.661 -3.5   -1.424 -3.25 ],1263.334,-6.408691e-05,4.7265897,,1263.334,461.042,100,inf,,468,184.10643,,778.47327,891.3654184035295,45.86822,2823.42236495018,5136884,-6.4373016e-05,0.0472659,4.6104198,46800,0.45868218,153195220.0,-291.68207,1.0507144,90.16
[-2.45   1.623 -3.531 -1.539 -3.299],69.9193,1.8310546e-06,1.4421872,2.5118888e-11,69.9193,65.64509,100,388100.62,0.00025766515,469,174.92415,2.511889e-09,661.12976,828.7027631607205,6.917026,2829.9147474765778,5145273,4.053116e-06,0.014421871,0.65645087,46900,0.06917026,107528.63,-208.92963,4.1660447,83.89
