AvgEpLen,VarDiscRet,BatchSize,AvgVanillaIw,MaxNormIw,VarVanillaIw,Bound,MinVanillaIw,AvgRet,J,delta,EpsThisIter,AvgNormIw,AvgDiscRet,IterType,renyi2,MinNormIw,VarRet,ESSClassic,ESSRenyi,SamplesThisIter,MaxVanillaIw,VarNormIw,VarJ,VanillaAvgRet
500.0,7.37082051279,100,7.09694,0.0133765,1846.16,10.3541,,7.47583673714,1867.54,0.8,100,5.52486e-05,7.47583673714,1,nan,,7.37082051279,0.823105450028,nan,50000,1718.27,1.11885e-07,53.1963,7.47583673714
500.0,9.82051933841,100,2.43306e+13,0.0151515,1.61762e+29,9.92535,,7.15752828002,1796.44,0.8,100,5.52486e-05,7.15752828002,1,nan,,9.82051933841,66.0000768521,nan,50000,6.67248e+15,8.34093e-07,60.6016,7.15752828002
500.0,12.393887341,100,4.25115,0.0988289,6533.23,10.4425,,7.50319115318,1811.94,0.8,100,5.52486e-05,7.50319115318,1,nan,,12.393887341,2.01307564386,nan,50000,7604.48,1.10346e-06,48.8907,7.50319115318
500.0,6.59139492028,100,2.58985,0.0141848,153.721,9.70482,,7.74790318363,1740.4,0.8,100,5.52486e-05,7.74790318363,1,nan,,6.59139492028,3.82620086339,nan,50000,664.929,6.99564e-08,47.0886,7.74790318363
500.0,8.59404937048,100,3.62372,0.0179809,333.171,10.5646,,7.76327151583,1856.64,0.8,100,5.52486e-05,7.76327151583,1,nan,,8.59404937048,1.49275994729,nan,50000,1179.36,7.74466e-08,47.8502,7.76327151583
500.0,15.0912390448,100,5.68658,0.0201042,1719.16,10.6064,,7.40100480804,1874.5,0.8,100,5.52486e-05,7.40100480804,1,nan,,15.0912390448,1.72445841012,nan,50000,2069.26,1.62276e-07,59.4614,7.40100480804
500.0,10.948303546,100,3.89545,0.0224862,631.903,10.5899,,7.36898638894,1805.93,0.8,100,5.52486e-05,7.36898638894,1,nan,,10.948303546,1.16118880801,nan,50000,1585.45,1.27109e-07,53.8541,7.36898638894
500.0,8.29746185346,100,3.06872,0.00510207,99.8151,10.9897,,8.68495231044,1939.75,0.8,100,5.52486e-05,8.68495231044,1,nan,,8.29746185346,1.52710818274,nan,50000,283.389,3.23537e-08,36.7157,8.68495231044
500.0,10.9246064133,100,5.18341,0.030752,1946.03,10.5515,,7.38455776858,1819.59,0.8,100,5.52486e-05,7.38455776858,1,nan,,10.9246064133,4.02394476562,nan,50000,2885.15,2.21086e-07,47.8797,7.38455776858
500.0,12.5928715591,100,885.148,0.496561,6.99297e+09,11.3018,,7.59256846595,1944.35,0.8,100,5.52486e-05,7.59256846595,1,nan,,12.5928715591,2.00000986394,nan,50000,7.9555e+06,2.72441e-05,53.0385,7.59256846595
500.0,6.93972892549,100,26.3292,0.342184,3.224e+06,10.2588,,8.16263671098,1820.06,0.8,100,5.52486e-05,8.16263671098,1,nan,,6.93972892549,1.82325371402,nan,50000,163070.0,1.41959e-05,40.2672,8.16263671098
500.0,9.13722000574,100,2.76035,0.0404416,396.259,10.3774,,7.85393830578,1819.57,0.8,100,5.52486e-05,7.85393830578,1,nan,,9.13722000574,2.29565299024,nan,50000,2020.56,1.58742e-07,56.0954,7.85393830578
500.0,11.5704207892,100,3.05989,0.00327219,143.507,10.7446,,7.95324428695,1887.08,0.8,100,5.52486e-05,7.95324428695,1,nan,,11.5704207892,0.39002352851,nan,50000,181.227,4.67845e-08,56.334,7.95324428695
500.0,17.3911597145,100,546.498,0.496001,2.65966e+09,10.1032,,6.49008691413,1713.81,0.8,100,5.52486e-05,6.49008691413,1,nan,,17.3911597145,2.0000297771,nan,50000,4.90625e+06,2.71826e-05,56.2727,6.49008691413
500.0,13.8890885071,100,4.7765,0.00814461,818.934,10.5355,,7.293055708,1824.33,0.8,100,5.52486e-05,7.293055708,1,nan,,13.8890885071,0.494671641624,nan,50000,704.139,1.09565e-07,51.6762,7.293055708
500.0,14.6651377747,100,4.47362,0.00642473,490.9,10.4864,,7.32356045326,1821.67,0.8,100,5.52486e-05,7.32356045326,1,nan,,14.6651377747,0.786714514187,nan,50000,520.227,7.48716e-08,53.3636,7.32356045326
500.0,10.6391762374,100,26.0632,0.253473,2.18643e+06,11.2371,,7.99050093826,1936.73,0.8,100,5.52486e-05,7.99050093826,1,nan,,10.6391762374,3.79143431285,nan,50000,119575.0,9.82474e-06,53.6179,7.99050093826
500.0,8.00136800583,100,3.25638,0.00278985,133.975,10.8297,,8.43040276891,1902.88,0.8,100,5.52486e-05,8.43040276891,1,nan,,8.00136800583,3.2376942397,nan,50000,164.435,3.85652e-08,46.925,8.43040276891
500.0,8.46771083254,100,26.1024,0.44608,4.90758e+06,10.7807,,8.33886027673,1869.42,0.8,100,5.52486e-05,8.33886027673,1,nan,,8.46771083254,2.00066950944,nan,50000,210752.0,2.19862e-05,37.3505,8.33886027673
500.0,9.86177584742,100,3.47606,0.00621915,298.254,11.2052,,8.38628764743,1977.53,0.8,100,5.52486e-05,8.38628764743,1,nan,,9.86177584742,0.357784523917,nan,50000,391.288,7.53453e-08,55.6066,8.38628764743
500.0,7.7320676663,100,5.06994,0.169008,26797.3,10.8205,,8.34038697488,1866.26,0.8,100,5.52486e-05,8.34038697488,1,nan,,7.7320676663,2.00460768838,nan,50000,15509.1,3.18221e-06,38.0382,8.34038697488
500.0,9.21852583506,100,3.2605,0.047162,594.513,11.1825,,8.52362127429,1976.06,0.8,100,5.52486e-05,8.52362127429,1,nan,,9.21852583506,0.903994342914,nan,50000,2783.27,1.70701e-07,52.4989,8.52362127429
500.0,10.7780265231,100,3.29996,0.00578515,259.206,10.5465,,7.84010739079,1853.96,0.8,100,5.52486e-05,7.84010739079,1,nan,,10.7780265231,0.357262679644,nan,50000,345.543,7.2656e-08,54.2899,7.84010739079
500.0,9.62114024819,100,79.8095,0.172977,1.68454e+07,11.4702,,8.81808387847,2005.09,0.8,100,5.52486e-05,8.81808387847,1,nan,,9.62114024819,3.19684687553,nan,50000,249874.0,8.07261e-06,43.6075,8.81808387847
500.0,11.3628002326,100,4.32637,0.0331028,2049.26,10.9895,8.06958e-36,8.0833215999,1878.43,0.8,100,5.52486e-05,8.0833215999,1,nan,1.0305e-40,11.3628002326,3.41340502127,nan,50000,2592.19,3.3419e-07,44.3932,8.0833215999
500.0,8.78180357475,100,26.6756,0.106878,705100.0,11.3139,,8.14525817727,2045.5,0.8,100,5.52486e-05,8.14525817727,1,nan,,8.78180357475,1.10168299607,nan,50000,51603.7,3.02459e-06,74.2381,8.14525817727
500.0,7.69554535308,100,3.11712,0.00225387,96.0397,11.2761,3.86144e-27,8.93883381535,1973.93,0.8,100,5.52486e-05,8.93883381535,1,nan,6.84413e-32,7.69554535308,0.691737605177,nan,50000,127.163,3.01709e-08,38.6614,8.93883381535
500.0,10.9202290724,100,2.98027,0.0168247,181.684,11.3368,,8.74398814214,1968.86,0.8,100,5.52486e-05,8.74398814214,1,nan,,10.9202290724,1.61744214238,nan,50000,907.575,6.24377e-08,38.6975,8.74398814214
500.0,12.1923832086,100,2.77099,0.00343439,101.195,10.5218,,7.64039867213,1834.0,0.8,100,5.52486e-05,7.64039867213,1,nan,,12.1923832086,4.99136490025,nan,50000,172.252,4.02283e-08,65.4181,7.64039867213
500.0,14.8944036722,100,9.24414,0.327446,331778.0,10.9514,,8.07996232024,1888.68,0.8,100,5.52486e-05,8.07996232024,1,nan,,14.8944036722,2.0024288139,nan,50000,54787.9,1.1851e-05,44.2263,8.07996232024
500.0,14.3665930239,100,2.88194,0.0069345,99.9785,10.9394,,8.37934662707,1895.38,0.8,100,5.52486e-05,8.37934662707,1,nan,,14.3665930239,3.41461535487,nan,50000,361.725,3.67434e-08,41.8297,8.37934662707
500.0,15.490864096,100,2.3573,0.0956638,965.623,10.6053,,7.34004798283,1782.73,0.8,100,5.52486e-05,7.34004798283,1,nan,,15.490864096,1.02986525744,nan,50000,4081.7,5.3042e-07,58.3376,7.34004798283
500.0,12.859133449,100,2.70937,0.00276103,79.3719,11.0715,,8.23589661839,1894.54,0.8,100,5.52486e-05,8.23589661839,1,nan,,12.859133449,0.61618963469,nan,50000,135.4,3.30045e-08,46.4902,8.23589661839
500.0,9.24397132192,100,3.46832,0.00183035,110.342,11.0489,,8.90367945972,1936.65,0.8,100,5.52486e-05,8.90367945972,1,nan,,9.24397132192,5.45787107363,nan,50000,114.903,2.79991e-08,37.6345,8.90367945972
500.0,9.00999461849,100,6.92789,0.0948017,16575.9,11.8269,,8.98678576622,2118.86,0.8,100,5.52486e-05,8.98678576622,1,nan,,9.00999461849,1.97572312898,nan,50000,11887.6,1.05419e-06,47.4072,8.98678576622
500.0,10.5480049652,100,2.31278,0.0219853,126.418,10.7852,,8.8343767842,1894.12,0.8,100,5.52486e-05,8.8343767842,1,nan,,10.5480049652,10.3381078903,nan,50000,920.335,7.21412e-08,37.2872,8.8343767842
500.0,7.33716574163,100,2.44811,0.00731972,61.7549,10.5962,,8.86643146487,1899.88,0.8,100,5.52486e-05,8.86643146487,1,nan,,7.33716574163,0.51773703158,nan,50000,324.342,3.14524e-08,34.7881,8.86643146487
500.0,9.39593207295,100,2.27367,0.00184633,37.8345,10.5971,,8.3055582744,1834.06,0.8,100,5.52486e-05,8.3055582744,1,nan,,9.39593207295,1.11410075129,nan,50000,75.9827,2.23397e-08,37.7287,8.3055582744
500.0,7.54288559165,100,2.65984,0.00289706,81.6642,10.978,3.63388e-19,9.07612142409,1953.46,0.8,100,5.52486e-05,9.07612142409,1,nan,7.54807e-24,7.54288559165,0.732429428167,nan,50000,139.473,3.52341e-08,35.9753,9.07612142409
500.0,18.2953919966,100,1801.93,0.498818,2.92445e+10,10.8926,,6.85771960268,1841.02,0.8,100,5.52486e-05,6.85771960268,1,nan,,18.2953919966,2.0000033817,nan,50000,1.62689e+07,2.74923e-05,63.5026,6.85771960268
500.0,13.860275686,100,4.72673,0.0119066,672.921,11.6984,,8.15827540563,1992.43,0.8,100,5.52486e-05,8.15827540563,1,nan,,13.860275686,0.452717625716,nan,50000,1018.66,9.19358e-08,56.5724,8.15827540563
500.0,8.14390618801,100,794.048,0.497896,5.6579e+09,10.092,,7.95877264612,1796.88,0.8,100,5.52486e-05,7.95877264612,1,nan,,8.14390618801,2.00001728146,nan,50000,7.1559e+06,2.73908e-05,50.5014,7.95877264612
500.0,10.4291597002,100,2.79104,0.00482751,106.594,10.6946,,8.00503696178,1832.48,0.8,100,5.52486e-05,8.00503696178,1,nan,,10.4291597002,1.51905862893,nan,50000,243.876,4.17679e-08,42.3598,8.00503696178
500.0,11.6890972262,100,3.47274,0.00377816,167.873,10.4526,,7.45158534236,1748.69,0.8,100,5.52486e-05,7.45158534236,1,nan,,11.6890972262,0.763783086251,nan,50000,237.482,4.24892e-08,43.2983,7.45158534236
500.0,11.5859509435,100,4.22603,0.0662621,2583.08,10.8345,,7.84670696959,1859.42,0.8,100,5.52486e-05,7.84670696959,1,nan,,11.5859509435,1.99451382547,nan,50000,5068.46,4.41484e-07,47.3524,7.84670696959
500.0,9.24132965936,100,2.99412,0.0035361,122.32,10.6904,4.39706e-35,7.98843110749,1835.46,0.8,100,5.52486e-05,7.98843110749,1,nan,8.11362e-40,9.24132965936,0.535199830246,nan,50000,191.634,4.16489e-08,41.9768,7.98843110749
500.0,14.407767457,100,3.77774,0.00427289,236.299,11.5845,,8.44588374332,1971.11,0.8,100,5.52486e-05,8.44588374332,1,nan,,14.407767457,0.830149572934,nan,50000,292.168,5.05405e-08,48.9757,8.44588374332
500.0,14.743539204,100,4.3187,0.0059087,623.413,11.1231,,7.78000957297,1910.45,0.8,100,5.52486e-05,7.78000957297,1,nan,,14.743539204,0.434391498844,nan,50000,461.874,1.02026e-07,68.4266,7.78000957297
500.0,13.8272412409,100,3.54753,0.00534937,320.405,11.142,,8.17535144395,1941.24,0.8,100,5.52486e-05,8.17535144395,1,nan,,13.8272412409,0.344153599996,nan,50000,343.484,7.77124e-08,64.8826,8.17535144395
500.0,13.4561430264,100,6325.02,0.499751,3.61672e+11,10.6182,,7.41022686717,1783.08,0.8,100,5.52486e-05,7.41022686717,1,nan,,13.4561430264,2.00000017425,nan,50000,5.72129e+07,2.75952e-05,48.6218,7.41022686717
