ReturnStepMaxmin,EpThisIter,MinIW,InitialReturnMax,EmpiricalD2,InitialReturnMean,MaxIWNorm,MeanIW,ESSRenyi,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,StdIWNorm,Weights,EpisodesSoFar,MaxIW,MeanIWNorm,Bound,MinIWNorm,EpRewMean,J_sample_variance,Iteration,EpLenMean,TimeElapsed,ReturnStepMax,MeanEntropy,InitialBound,ESSClassic,InitialReturnMin,StdIW
,100,0.006487636,,28.34578,-98.0,0.035918627,0.40460944,3.527862,14.0,2896965,-38.80753,0.0063000773,[ 0.19   0.13   0.074 ... -0.378 -0.004 -0.445],23100,3.5918627,0.0040460946,-56.554447,6.487636e-05,-98.0,3898.7148,231,96.15,13918.654738426208,100.0,2.3896644,-101.333336,29.201464,-100.0,0.6300077
100.0,100,0.0056208707,-100.0,17.758083,-100.0,0.051626433,0.53257877,5.6312385,,2906127,-53.257877,0.008414515,[ 0.19   0.13   0.074 ... -0.378 -0.005 -0.443],23200,5.1626434,0.0053257877,-67.30466,5.6208704e-05,-100.0,7151.9263,232,91.62,13937.18601489067,100.0,2.399411,-103.333336,28.60196,-100.0,0.84145147
100.0,100,0.0011993969,-100.0,25.837358,-100.0,0.03855357,0.411959,3.8703647,,2915347,-41.1959,0.007051283,[ 1.896e-01  1.297e-01  7.405e-02 ... -3.786e-01  1.941e-04 -4.387e-01],23300,3.855357,0.0041195895,-58.13939,1.1993969e-05,-100.0,5022.2827,233,92.2,13960.008467912674,100.0,2.3957717,-103.333336,25.44701,-100.0,0.7051284
,100,0.0008164393,,17.574644,-98.0,0.03021472,0.43377537,5.690016,14.0,2924956,-43.227444,0.005903178,[ 0.189  0.13   0.074 ... -0.379 -0.005 -0.437],23400,3.021472,0.0043377527,-57.201485,8.164393e-06,-98.0,3531.351,234,96.09,13979.80928850174,100.0,2.3913999,-101.333336,35.063065,-100.0,0.5903178
,100,0.0036292505,,31.28893,-97.0,0.052734718,0.47674102,3.1960185,17.058722,2934107,-45.812748,0.0070669116,[ 0.189  0.13   0.074 ... -0.378 -0.017 -0.43 ],23500,5.273472,0.00476741,-64.45825,3.6292502e-05,-97.0,4944.8535,235,91.51,14004.850831747055,100.0,2.4013505,-100.333336,31.27614,-100.0,0.70669127
,100,0.0024114943,100.0,36.750595,-96.0,0.039458144,0.4356921,2.7210443,24.166092,2943738,-41.896698,0.007086962,[ 0.189  0.13   0.074 ... -0.38  -0.014 -0.423],23600,3.9458144,0.0043569207,-62.104122,2.4114943e-05,-96.0,5053.403,236,96.31,14026.875455141068,100.0,2.4005914,-99.333336,27.428652,-100.0,0.7086962
,100,0.0055941534,,23.333,-98.0,0.051383294,0.4305931,4.2857757,14.0,2953048,-42.72076,0.0069898944,[ 0.189  0.13   0.073 ... -0.381 -0.025 -0.412],23700,5.1383295,0.004305931,-58.822174,5.594153e-05,-98.0,4958.336,237,93.1,14050.296122789383,100.0,2.4043634,-101.333336,27.509108,-100.0,0.6989894
,100,0.010104439,,21.468855,-98.0,0.3689039,0.79659253,4.6579103,14.0,2963014,-41.865578,0.03685572,[ 0.189  0.13   0.073 ... -0.381 -0.027 -0.406],23800,36.890392,0.007965926,-57.31041,0.00010104439,-98.0,4298.538,238,99.66,14071.213351011276,100.0,2.409441,-101.333336,4.4630737,-100.0,3.6855717
,100,0.0050404742,,17.494226,-99.0,0.03411951,0.5021553,5.7161717,9.949874,2974385,-49.48002,0.0065488033,[ 0.189  0.13   0.073 ... -0.38  -0.029 -0.399],23900,3.411951,0.005021553,-63.42205,5.0404742e-05,-99.0,4351.427,239,113.71,14096.509026527405,100.0,2.413082,-102.333336,37.02636,-100.0,0.65488034
,100,0.001272117,,10.7496395,-97.0,0.058894355,0.6482135,9.302637,17.058722,2985304,-62.851017,0.009669161,[ 0.189  0.13   0.074 ... -0.38  -0.022 -0.403],24000,5.889436,0.006482135,-73.7799,1.272117e-05,-97.0,9539.125,240,109.19,14120.704341888428,100.0,2.4059849,-100.333336,31.007181,-100.0,0.9669162
,100,0.00168552,,23.737827,-96.0,0.048298206,0.46954906,4.2126856,19.595919,2996019,-44.913586,0.0069883424,[ 0.189  0.13   0.074 ... -0.38  -0.026 -0.406],24100,4.8298206,0.0046954914,-61.15408,1.68552e-05,-96.0,4967.5215,241,107.15,14144.874965429306,100.0,2.4060502,-99.333336,31.10357,-100.0,0.69883424
,100,0.0025938419,,16.343443,-99.0,0.02458318,0.4911519,6.118662,9.949874,3007369,-48.941113,0.005633486,[ 0.189  0.13   0.074 ... -0.379 -0.027 -0.405],24200,2.458318,0.004911519,-62.416786,2.5938418e-05,-99.0,3219.8538,242,113.5,14172.840309143066,100.0,2.3981874,-102.333336,43.18541,-100.0,0.5633486
,100,0.0011615396,,37.776955,-98.0,0.04319225,0.43851754,2.6471164,14.0,3018541,-39.40219,0.007186788,[ 0.189  0.13   0.073 ... -0.38  -0.019 -0.421],24300,4.319225,0.004385175,-59.889847,1.1615395e-05,-98.0,3705.2185,243,111.72,14195.87979388237,100.0,2.3992102,-101.333336,27.130148,-100.0,0.71867883
,100,0.0005467831,,20.759499,-96.0,0.032961026,0.49599907,4.817072,19.595919,3031093,-45.286926,0.005699363,[ 0.189  0.13   0.073 ... -0.379 -0.015 -0.424],24400,3.2961028,0.0049599907,-60.474457,5.4678308e-06,-96.0,2884.6897,244,125.52,14217.551812648773,100.0,2.396698,-99.333336,43.096844,-100.0,0.56993634
,100,0.00035355747,,16.085796,-99.0,0.022952704,0.44878724,6.2166643,9.949874,3042924,-43.99397,0.004869924,[ 0.188  0.131  0.073 ... -0.379 -0.014 -0.427],24500,2.2952704,0.0044878726,-57.363003,3.5355745e-06,-99.0,2395.927,245,118.31,14238.868981599808,100.0,2.4023426,-102.333336,45.924072,-100.0,0.48699245
,100,0.0019035926,,23.425386,-97.0,0.029317841,0.41920048,4.268873,17.058722,3054685,-39.236053,0.0055354466,[ 0.189  0.13   0.073 ... -0.382  0.007 -0.442],24600,2.9317842,0.0041920044,-55.369316,1.9035926e-05,-97.0,2900.4097,246,117.61,14263.308707237244,100.0,2.3982332,-100.333336,36.447666,-100.0,0.5535447
,100,0.0018290346,,22.392569,-99.0,0.046714235,0.47672608,4.4657674,9.949874,3066271,-47.352795,0.007739506,[ 0.189  0.13   0.073 ... -0.381  0.009 -0.449],24700,4.6714234,0.00476726,-63.12639,1.8290346e-05,-99.0,6070.8667,247,115.86,14286.970036506653,100.0,2.4082074,-102.333336,27.505354,-100.0,0.77395064
,100,0.019955246,,16.488945,-99.0,0.034961566,0.49361545,6.0646696,9.949874,3078022,-49.12216,0.0058303014,[ 0.189  0.13   0.073 ... -0.381  0.022 -0.451],24800,3.4961567,0.004936155,-62.657692,0.00019955245,-99.0,3451.6025,248,117.51,14309.92619395256,100.0,2.4179685,-102.333336,41.751953,-100.0,0.5830302
,100,0.0037732925,,7.151944,-98.0,0.0561143,0.46337995,13.982212,14.0,3090869,-44.44835,0.006657927,[ 0.189  0.13   0.073 ... -0.382  0.023 -0.443],24900,5.61143,0.0046337997,-53.362724,3.7732923e-05,-98.0,4461.577,249,128.47,14333.709211111069,100.0,2.4137974,-101.333336,32.632328,-100.0,0.66579264
100.0,100,0.0015098886,-100.0,30.575233,-100.0,0.032112695,0.48817268,3.270621,,3103389,-48.817265,0.00693286,[ 0.19   0.13   0.073 ... -0.383  0.01  -0.435],25000,3.2112696,0.004881726,-67.248886,1.5098885e-05,-100.0,4855.0054,250,125.2,14360.205886363983,100.0,2.4191592,-103.333336,33.14694,-100.0,0.69328606
,100,0.002962081,,10.937791,-97.0,0.029881319,0.5782309,9.142614,17.058722,3114825,-56.95062,0.006792537,[ 0.19   0.129  0.073 ... -0.384  0.017 -0.436],25100,2.988132,0.005782309,-67.97473,2.9620809e-05,-97.0,4734.5923,251,114.36,14383.021749734879,100.0,2.425018,-100.333336,42.01779,-100.0,0.6792537
,100,0.0015336286,,19.79807,-96.0,0.061570644,0.44259128,5.0509973,19.595919,3128107,-43.329323,0.0075333626,[ 0.19   0.129  0.073 ... -0.385  0.021 -0.434],25200,6.1570644,0.0044259126,-58.160995,1.5336285e-05,-96.0,5774.789,252,132.82,14406.634504318237,100.0,2.412359,-99.333336,25.659729,-100.0,0.7533362
100.0,100,0.005747837,-100.0,15.125862,-100.0,0.03655306,0.53070986,6.611193,,3140948,-53.070984,0.0067732865,[ 0.189  0.129  0.073 ... -0.385  0.014 -0.44 ],25300,3.6553059,0.0053070993,-66.03498,5.747837e-05,-100.0,4634.082,253,128.41,14430.24099111557,100.0,2.4237745,-103.333336,38.039257,-100.0,0.6773287
100.0,100,0.014748242,-100.0,5.081495,-100.0,0.024746448,0.6067984,19.679249,,3154123,-60.67984,0.0057748053,[ 0.189  0.129  0.073 ... -0.386  0.008 -0.422],25400,2.474645,0.0060679833,-68.19389,0.00014748241,-100.0,3368.5234,254,131.75,14454.305695056915,100.0,2.4385266,-103.333336,52.47406,-100.0,0.57748055
100.0,100,0.009213481,-100.0,7.2467065,-100.0,0.03381063,0.65991205,13.799373,,3167609,-65.9912,0.006446044,[ 0.19   0.129  0.073 ... -0.387 -0.003 -0.396],25500,3.381063,0.00659912,-74.96444,9.213481e-05,-100.0,4197.1196,255,134.86,14480.662033319473,100.0,2.4387233,-103.333336,51.173267,-100.0,0.64460444
100.0,100,0.00691167,-100.0,17.212242,-100.0,0.030408796,0.466197,5.8098183,,3180669,-46.619698,0.0060298834,[ 0.19   0.129  0.073 ... -0.388 -0.002 -0.397],25600,3.0408797,0.00466197,-60.44891,6.91167e-05,-100.0,3672.676,256,130.6,14507.26453280449,100.0,2.4375656,-103.333336,37.41207,-100.0,0.6029883
,100,0.0005920595,,31.858,-98.0,0.03238727,0.40570584,3.1389291,14.0,3193823,-40.320908,0.0059600007,[ 0.19   0.129  0.073 ... -0.389  0.001 -0.401],25700,3.2387273,0.0040570586,-59.135204,5.920595e-06,-98.0,3603.5132,257,131.54,14532.7006483078,100.0,2.4286606,-101.333336,31.664675,-100.0,0.59600013
,100,0.0016461005,,19.407076,-96.0,0.03963779,0.46877047,5.1527596,19.595919,3207091,-44.78971,0.0070318095,[ 0.19   0.129  0.073 ... -0.389 -0.006 -0.403],25800,3.963779,0.0046877046,-59.474197,1.6461005e-05,-96.0,4991.799,258,132.68,14554.510960578918,100.0,2.407243,-99.333336,30.767704,-100.0,0.7031809
,100,0.0005811462,,42.839542,-99.0,0.04483469,0.42682135,2.334292,9.949874,3219214,-41.650955,0.007222842,[ 0.189  0.129  0.073 ... -0.39  -0.027 -0.404],25900,4.483469,0.004268213,-63.46826,5.811462e-06,-99.0,5250.075,259,121.23,14577.387333154678,100.0,2.4091964,-102.333336,25.882084,-100.0,0.7222842
,100,0.012782152,,11.472216,-97.0,0.031810846,0.5007422,8.716712,17.058722,3231222,-49.538258,0.0064559886,[ 0.189  0.129  0.073 ... -0.389 -0.023 -0.405],26000,3.1810846,0.005007422,-60.828476,0.00012782152,-97.0,4254.0938,260,120.08,14598.642954826355,100.0,2.425016,-100.333336,37.562176,-100.0,0.6455989
,100,0.0014306965,,31.922781,-97.0,0.038802605,0.45175025,3.132559,17.058722,3242873,-44.32417,0.006728504,[ 0.189  0.129  0.073 ... -0.388 -0.022 -0.391],26100,3.8802607,0.004517503,-63.157585,1.4306965e-05,-97.0,4619.454,261,116.51,14622.582997083664,100.0,2.4190114,-100.333336,31.071323,-100.0,0.6728504
,100,0.00035060674,,35.64581,-96.0,0.050781414,0.41309974,2.805379,19.595919,3254332,-33.992455,0.0078009004,[ 0.189  0.129  0.073 ... -0.389 -0.022 -0.397],26200,5.0781417,0.0041309977,-53.893826,3.5060673e-06,-96.0,4348.7695,262,114.59,14645.97258067131,100.0,2.4335978,-99.333336,21.901075,-100.0,0.78009003
,100,0.0010451414,,29.329441,-96.0,0.038767517,0.4262671,3.4095433,19.595919,3266165,-41.886044,0.0061338544,[ 0.189  0.13   0.073 ... -0.389 -0.027 -0.378],26300,3.876752,0.0042626713,-59.938263,1.0451414e-05,-96.0,3843.9573,263,118.33,14668.152904748917,100.0,2.4372404,-99.333336,32.566563,-100.0,0.61338544
100.0,100,0.005590719,-100.0,23.375977,-100.0,0.030627774,0.41257927,4.277896,,3279052,-41.257927,0.0061050323,[ 0.189  0.13   0.072 ... -0.39  -0.026 -0.375],26400,3.0627775,0.0041257925,-57.37416,5.590719e-05,-100.0,3764.7898,264,128.87,14693.252187013626,100.0,2.4220886,-103.333336,31.35208,-100.0,0.6105032
,100,0.002344044,,11.986658,-99.0,0.052242834,0.515088,8.342608,9.949874,3292048,-51.010952,0.008322514,[ 0.189  0.13   0.072 ... -0.39  -0.043 -0.373],26500,5.2242837,0.00515088,-62.551537,2.3440438e-05,-99.0,7022.906,265,129.96,14715.903718709946,100.0,2.4260294,-102.333336,27.695963,-100.0,0.8322513
,100,0.0021751758,,18.583233,-99.0,0.04392784,0.45872444,5.381195,9.949874,3305167,-45.821053,0.0064691803,[ 0.189  0.13   0.072 ... -0.39  -0.036 -0.376],26600,4.392784,0.0045872442,-60.190475,2.1751757e-05,-99.0,4231.7954,266,131.19,14742.037061214447,100.0,2.4040341,-102.333336,33.45806,-100.0,0.646918
,100,0.0003979233,,23.349272,-95.0,0.038004506,0.3841971,4.2827888,21.794495,3317880,-37.526764,0.0057603535,[ 0.189  0.129  0.072 ... -0.391 -0.038 -0.396],26700,3.8004508,0.0038419706,-53.633793,3.9792326e-06,-95.0,3401.772,267,127.13,14765.695529699326,100.0,2.3986409,-98.333336,30.788479,-100.0,0.5760354
,100,0.004578768,,21.550627,-99.0,0.03366334,0.407715,4.6402364,9.949874,3330850,-39.121307,0.005632148,[ 0.189  0.13   0.072 ... -0.391 -0.036 -0.403],26800,3.3663342,0.00407715,-54.595524,4.5787678e-05,-99.0,3062.2568,268,129.7,14788.751724243164,100.0,2.3985043,-102.333336,34.384968,-100.0,0.56321484
,100,0.013167071,,18.215456,-98.0,0.041175783,0.4784213,5.4898434,14.0,3342445,-47.71151,0.0070393723,[ 0.188  0.13   0.072 ... -0.39  -0.031 -0.409],26900,4.1175785,0.004784213,-61.938034,0.0001316707,-98.0,5017.048,269,115.95,14814.436839818954,100.0,2.375963,-101.333336,31.59612,-100.0,0.7039373
,100,0.0029096468,,25.329607,-98.0,0.056480546,0.51645744,3.9479492,14.0,3354668,-50.4446,0.008308863,[ 0.189  0.13   0.072 ... -0.391 -0.045 -0.417],27000,5.6480546,0.0051645744,-67.22078,2.9096467e-05,-98.0,6973.6567,270,122.23,14835.10481262207,100.0,2.3798954,-101.333336,27.868368,-100.0,0.8308864
,100,0.0009861807,100.0,29.377354,-97.0,0.029185858,0.40405712,3.4039826,22.15852,3366858,-40.14381,0.0057133106,[ 0.189  0.13   0.072 ... -0.39  -0.041 -0.417],27100,2.9185858,0.004040571,-58.21077,9.8618075e-06,-97.0,3318.3823,271,121.9,14855.180276870728,100.0,2.380657,-100.333336,33.34049,-100.0,0.5713311
,100,0.016217398,,12.081443,-96.0,0.07461262,0.5612508,8.277157,19.595919,3378943,-48.077663,0.009624147,[ 0.189  0.13   0.072 ... -0.391 -0.04  -0.417],27200,7.461262,0.005612509,-59.663788,0.00016217396,-96.0,4565.7896,272,120.85,14877.545312404633,100.0,2.3781853,-99.333336,25.37795,-100.0,0.96241474
,100,0.0016644094,,13.218078,-99.0,0.025222458,0.52555513,7.565397,9.949874,3389961,-51.78101,0.0061066505,[ 0.188  0.13   0.071 ... -0.392 -0.044 -0.416],27300,2.522246,0.0052555515,-63.899902,1.6644093e-05,-99.0,3787.8203,273,110.18,14900.01150226593,100.0,2.3809133,-102.333336,42.551174,-100.0,0.6106651
,100,0.0008162252,,20.138046,-98.0,0.024951594,0.4287953,4.965725,14.0,3401130,-42.479706,0.0059468714,[ 0.188  0.13   0.071 ... -0.392 -0.044 -0.413],27400,2.4951594,0.0042879535,-57.438187,8.162252e-06,-98.0,3592.5452,274,111.69,14923.592359542847,100.0,2.389665,-101.333336,34.206356,-100.0,0.5946871
,100,0.0012676646,,13.260686,-98.0,0.023241958,0.44041234,7.541088,14.0,3411985,-42.99974,0.0050320253,[ 0.189  0.13   0.071 ... -0.392 -0.045 -0.403],27500,2.3241959,0.0044041234,-55.13815,1.2676645e-05,-98.0,2586.7256,275,108.55,14946.032395839691,100.0,2.3640418,-101.333336,43.37511,-100.0,0.50320256
,100,0.003560696,,29.855556,-98.0,0.061492357,0.40745914,3.3494604,14.0,3423341,-40.67535,0.008418692,[ 0.189  0.13   0.071 ... -0.391 -0.045 -0.429],27600,6.1492357,0.004074591,-58.888763,3.560696e-05,-98.0,7164.511,276,113.56,14970.780771255493,100.0,2.3701844,-101.333336,18.979113,-100.0,0.8418692
,100,0.0054971627,,14.3995695,-98.0,0.020919945,0.41491482,6.944652,14.0,3435311,-40.209457,0.0046510496,[ 0.189  0.13   0.071 ... -0.391 -0.045 -0.423],27700,2.0919945,0.0041491482,-52.85838,5.4971624e-05,-98.0,2176.1992,277,119.7,14992.180538415909,100.0,2.3485646,-101.333336,44.315193,-100.0,0.46510503
,100,0.0069357473,,8.244405,-96.0,0.052442744,0.6318284,12.129438,19.595919,3447030,-61.762257,0.008625953,[ 0.189  0.129  0.071 ... -0.393 -0.064 -0.426],27800,5.2442746,0.006318284,-71.33328,6.935747e-05,-96.0,7608.2817,278,117.19,15013.83720254898,100.0,2.3464582,-99.333336,34.917767,-100.0,0.8625954
,100,0.0026903816,,17.083698,-95.0,0.13696173,0.5607299,5.8535333,21.794495,3458990,-42.021824,0.014504804,[ 0.189  0.129  0.071 ... -0.394 -0.066 -0.426],27900,13.696173,0.005607299,-55.7993,2.6903816e-05,-95.0,3688.4624,279,119.6,15036.41823720932,100.0,2.3464103,-98.333336,13.001553,-100.0,1.4504802
,100,0.006122597,,23.486269,-98.0,0.02851153,0.45020515,4.257807,14.0,3471882,-44.964764,0.0055038244,[ 0.189  0.13   0.071 ... -0.391 -0.074 -0.417],28000,2.8511531,0.004502051,-61.118973,6.122597e-05,-98.0,3064.6216,280,128.92,15060.411259412766,100.0,2.3466628,-101.333336,40.08752,-100.0,0.5503825
,100,0.0017930866,,20.765373,-98.0,0.015012223,0.31008017,4.815709,14.0,3484861,-29.675987,0.003130148,[ 0.189  0.13   0.071 ... -0.391 -0.078 -0.413],28100,1.5012224,0.0031008015,-44.86567,1.7930866e-05,-98.0,922.3876,281,129.79,15086.021358966827,100.0,2.3466787,-101.333336,49.529026,-100.0,0.3130148
,100,0.0030885926,,12.125025,-98.0,0.021424694,0.5270685,8.247406,14.0,3498106,-52.17679,0.004851724,[ 0.189  0.129  0.071 ... -0.39  -0.079 -0.412],28200,2.1424694,0.005270685,-63.78379,3.0885923e-05,-98.0,2410.9734,282,132.45,15109.806411743164,100.0,2.3483615,-101.333336,54.131866,-100.0,0.4851724
100.0,100,0.00031544076,-100.0,21.970842,-100.0,0.02632069,0.42138404,4.551487,,3511166,-42.138405,0.0053744377,[ 0.189  0.129  0.071 ... -0.391 -0.073 -0.417],28300,2.632069,0.0042138402,-57.76276,3.1544075e-06,-100.0,2917.634,283,130.6,15134.261579036713,100.0,2.3494043,-103.333336,38.070454,-100.0,0.53744376
,100,0.0035865153,,26.352024,-99.0,0.024996717,0.31000248,3.794775,9.949874,3523517,-30.935833,0.0045446865,[ 0.189  0.129  0.072 ... -0.392 -0.065 -0.423],28400,2.4996717,0.0031000245,-48.04724,3.5865152e-05,-99.0,2089.8909,284,123.51,15155.537709712982,100.0,2.358462,-102.333336,31.754065,-100.0,0.45446867
,100,0.008191124,,11.933002,-99.0,0.036414485,0.5845184,8.38012,9.949874,3535981,-58.171314,0.006619401,[ 0.189  0.129  0.072 ... -0.393 -0.062 -0.418],28500,3.6414485,0.005845183,-69.68604,8.191123e-05,-99.0,4451.0024,285,124.64,15176.95647096634,100.0,2.3532445,-102.333336,43.812534,-100.0,0.6619401
,100,0.0013934746,,13.375248,-98.0,0.03926313,0.4854746,7.4764967,14.0,3548288,-47.875996,0.0054743234,[ 0.189  0.129  0.072 ... -0.392 -0.065 -0.42 ],28600,3.926313,0.0048547457,-60.066723,1.3934746e-05,-98.0,3047.1392,286,123.07,15198.74938750267,100.0,2.3535707,-101.333336,44.02312,-100.0,0.5474324
,100,0.0019058777,,21.911493,-99.0,0.05463675,0.35071555,4.563815,9.949874,3560668,-35.069653,0.006388413,[ 0.189  0.129  0.072 ... -0.392 -0.067 -0.417],28700,5.463675,0.0035071555,-50.67289,1.9058776e-05,-99.0,4122.5405,287,123.8,15220.609232664108,100.0,2.3554819,-102.333336,23.158888,-100.0,0.6388413
,100,0.007607007,,11.163937,-99.0,0.03414802,0.50268596,8.957414,9.949874,3574008,-49.888817,0.006053073,[ 0.189  0.129  0.072 ... -0.39  -0.068 -0.415],28800,3.4148018,0.005026859,-61.02631,7.6070064e-05,-99.0,3724.8315,288,133.4,15242.676584482193,100.0,2.3379076,-102.333336,40.816868,-100.0,0.6053073
,100,0.007127721,,18.10197,-97.0,0.4720925,0.88803476,5.5242605,17.058722,3586440,-40.12715,0.046789177,[ 0.189  0.129  0.072 ... -0.392 -0.08  -0.42 ],28900,47.20925,0.008880348,-54.309288,7.127721e-05,-97.0,2236.5256,289,124.32,15264.168931722641,100.0,2.2961771,-100.333336,3.4769642,-100.0,4.678918
100.0,100,0.0030503832,-100.0,18.8167,-100.0,0.019378923,0.40904754,5.3144283,,3599561,-40.904755,0.0043352135,[ 0.19   0.129  0.072 ... -0.393 -0.109 -0.433],29000,1.9378923,0.0040904754,-55.364162,3.0503832e-05,-100.0,1898.3914,290,131.21,15288.53297328949,100.0,2.2946465,-103.333336,47.09779,-100.0,0.43352136
,100,0.0035296844,,16.010792,-99.0,0.19848466,0.6751268,6.245787,9.949874,3612150,-47.66421,0.02014441,[ 0.19   0.129  0.073 ... -0.394 -0.11  -0.433],29100,19.848467,0.0067512672,-61.00204,3.529684e-05,-99.0,3504.6965,291,125.89,15308.64494729042,100.0,2.2907495,-102.333336,10.097907,-100.0,2.014441
,100,0.0010293556,,11.947448,-96.0,0.09289947,0.6578777,8.369988,19.595919,3625152,-53.069527,0.012872161,[ 0.19   0.129  0.073 ... -0.394 -0.111 -0.437],29200,9.2899475,0.006578777,-64.59122,1.02935555e-05,-96.0,8828.463,292,130.02,15332.601702451706,100.0,2.276298,-99.333336,20.710972,-100.0,1.2872161
,100,0.0068877246,,17.013157,-99.0,0.03438599,0.40734383,5.877804,9.949874,3638577,-40.71572,0.0058610444,[ 0.19   0.129  0.072 ... -0.394 -0.119 -0.443],29300,3.438599,0.0040734387,-54.464725,6.887724e-05,-99.0,3471.3833,293,134.25,15357.979759216309,100.0,2.283269,-102.333336,32.57038,-100.0,0.58610445
,100,0.0034167035,,13.257549,-96.0,0.050537065,0.49586266,7.5428724,19.595919,3652669,-49.354706,0.007725609,[ 0.189  0.129  0.072 ... -0.392 -0.11  -0.445],29400,5.0537066,0.004958626,-61.491676,3.4167035e-05,-96.0,6050.1396,294,140.92,15381.942494869232,100.0,2.2958841,-99.333336,29.176573,-100.0,0.77256083
,100,0.0057561146,,10.824959,-94.0,0.050378207,0.6478412,9.23791,23.748684,3665815,-60.147778,0.008260361,[ 0.19   0.129  0.073 ... -0.392 -0.11  -0.433],29500,5.037821,0.0064784116,-71.11488,5.7561145e-05,-94.0,5766.829,295,131.46,15404.54234623909,100.0,2.2890637,-97.333336,38.08396,-100.0,0.8260361
,100,0.0003742165,,13.25377,-99.0,0.08693051,0.57814115,7.545023,9.949874,3678453,-49.121063,0.009927281,[ 0.19   0.129  0.073 ... -0.392 -0.114 -0.435],29600,8.693051,0.0057814117,-61.256306,3.7421648e-06,-99.0,3260.3738,296,126.38,15426.424550056458,100.0,2.2775586,-102.333336,25.326435,-100.0,0.9927282
,100,0.001578294,,15.301835,-98.0,0.030236375,0.44121906,6.535164,14.0,3692704,-42.57698,0.005143546,[ 0.19   0.129  0.073 ... -0.391 -0.122 -0.438],29700,3.0236375,0.0044121905,-55.616165,1.578294e-05,-98.0,2658.8801,297,142.51,15449.633762598038,100.0,2.2795634,-101.333336,42.39099,-100.0,0.5143546
,100,0.005597844,,15.545923,-97.0,0.04662126,0.57320887,6.4325547,17.058722,3705319,-52.2701,0.008358425,[ 0.19   0.129  0.073 ... -0.39  -0.125 -0.433],29800,4.662126,0.005732089,-65.41287,5.5978435e-05,-97.0,5721.6997,298,126.15,15474.871958732605,100.0,2.2644231,-100.333336,31.98676,-100.0,0.8358426
,100,0.012110656,100.0,17.46684,-96.0,0.03236768,0.48437837,5.725134,24.166092,3718077,-47.703606,0.00609599,[ 0.19   0.129  0.073 ... -0.388 -0.137 -0.436],29900,3.236768,0.004843783,-61.63472,0.00012110656,-96.0,3824.1055,299,127.58,15499.686801195145,100.0,2.2721937,-99.333336,38.701668,-100.0,0.609599
,100,0.0009889662,,30.392927,-97.0,0.03518119,0.4037033,3.290239,17.058722,3732253,-40.164513,0.006002525,[ 0.19   0.129  0.073 ... -0.387 -0.136 -0.429],30000,3.5181193,0.004037033,-58.541107,9.889662e-06,-97.0,3654.4028,300,141.76,15523.140633821487,100.0,2.2634563,-100.333336,31.14519,-100.0,0.6002525
100.0,100,0.008037874,-100.0,16.04387,-100.0,0.035802923,0.47385982,6.2329097,,3744804,-47.385983,0.00638322,[ 0.19   0.129  0.073 ... -0.387 -0.14  -0.435],30100,3.5802922,0.004738598,-60.737583,8.037873e-05,-100.0,4115.7075,301,125.51,15545.292575359344,100.0,2.2580793,-103.333336,35.52908,-100.0,0.63832206
,100,0.0022858495,,21.192467,-96.0,0.01609457,0.32143867,4.718658,19.595919,3757724,-31.2963,0.0033771142,[ 0.19   0.129  0.072 ... -0.386 -0.143 -0.437],30200,1.609457,0.0032143868,-46.64139,2.2858494e-05,-96.0,1172.1324,302,129.2,15569.62540602684,100.0,2.2600348,-99.333336,47.532757,-100.0,0.33771142
100.0,100,0.00399463,-100.0,4.9346695,-100.0,0.028998343,0.59422374,20.264782,,3770753,-59.42237,0.005627575,[ 0.19   0.129  0.073 ... -0.384 -0.138 -0.439],30300,2.8998344,0.0059422366,-66.82707,3.9946302e-05,-100.0,3198.9492,303,130.29,15594.657347202301,100.0,2.2451217,-103.333336,52.71768,-100.0,0.5627575
,100,0.0038651542,,16.321934,-99.0,0.03688184,0.41534537,6.126725,9.949874,3784449,-41.38736,0.0054238774,[ 0.19   0.129  0.073 ... -0.382 -0.141 -0.452],30400,3.6881843,0.0041534537,-54.854164,3.8651542e-05,-99.0,2981.6997,304,136.96,15616.900542497635,100.0,2.240996,-102.333336,36.964466,-100.0,0.5423878
,100,0.0011866275,,15.34201,-98.0,0.052357014,0.41065797,6.518051,14.0,3796709,-40.10509,0.0067237704,[ 0.19   0.129  0.073 ... -0.38  -0.133 -0.464],30500,5.2357016,0.00410658,-53.161385,1.1866276e-05,-98.0,4571.6436,305,122.6,15637.416753530502,100.0,2.237234,-101.333336,27.167969,-100.0,0.672377
,100,0.005831833,,12.605987,-99.0,0.02357863,0.447508,7.932739,9.949874,3809254,-44.409676,0.0053816536,[ 0.191  0.129  0.073 ... -0.378 -0.131 -0.47 ],30600,2.3578632,0.00447508,-56.244644,5.831833e-05,-99.0,2944.442,306,125.45,15659.741405248642,100.0,2.25689,-102.333336,40.87965,-100.0,0.5381654
,100,0.0060088723,,12.688464,-99.0,0.035652325,0.5846112,7.8811746,9.949874,3821081,-58.332996,0.0067195147,[ 0.19   0.129  0.073 ... -0.379 -0.112 -0.469],30700,3.5652325,0.0058461116,-70.20662,6.008872e-05,-99.0,4574.253,307,118.27,15682.228289604187,100.0,2.2626257,-102.333336,43.08269,-100.0,0.6719515
