InitialReturnMin,Iteration,MeanIWNorm,Weights,MeanEntropy,EpRewMean,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialBound,EpisodesSoFar,TimestepsSoFar,MinIW,MeanIW,EmpiricalD2,ESSRenyi,InitialReturnMean,StdIWNorm,ReturnStepMax,TimeElapsed,InitialReturnStd,MaxIWNorm,MaxIW,ReturnMeanIW,J_sample_variance,ESSClassic,EpLenMean,MinIWNorm,StdIW,Bound
-100.0,228,0.0034487469,[ 0.185  0.135  0.075 ... -0.336 -0.256 -0.378],2.2063303,-100.0,100,100.0,-100.0,-101.005035,22800,2755963,0.00092368695,0.34487468,102.06115,0.97980475,-100.0,0.004897225,100.0,8487.883942842484,,0.026004257,2.6004257,-34.487465,2422.5063,33.152058,143.71,9.236869e-06,0.48972252,-44.640892
-100.0,229,0.004695874,[ 0.185  0.135  0.075 ... -0.334 -0.245 -0.386],2.1952987,-100.0,100,100.0,-100.0,-101.005035,22900,2769557,0.00019313334,0.46958742,65.02005,1.5379871,-100.0,0.0052175596,100.0,8531.178112268448,,0.025991315,2.5991316,-46.95874,2749.791,44.752125,135.94,1.9313334e-06,0.52175593,-55.062862
-100.0,230,0.005290761,[ 0.185  0.136  0.075 ... -0.337 -0.247 -0.395],2.192384,-95.0,100,,,-96.005035,23000,2783142,0.00060145627,0.5290761,73.01677,1.3695484,-95.0,0.009672484,100.0,8568.707651853561,21.794495,0.063909866,6.3909864,-48.138844,8142.8516,23.029503,135.85,6.0145626e-06,0.96724844,-56.726875
-100.0,231,0.005054846,[ 0.185  0.136  0.075 ... -0.338 -0.249 -0.396],2.1926599,-97.0,100,,,-98.005035,23100,2796671,0.0007750738,0.50548464,17.713726,5.6453395,-97.0,0.0051029716,100.0,8604.71314048767,17.058722,0.03075759,3.075759,-48.99254,2687.4211,49.526237,135.29,7.7507375e-06,0.5102972,-53.222507
-100.0,232,0.002765179,[ 0.185  0.136  0.075 ... -0.336 -0.252 -0.393],2.20213,-100.0,100,100.0,-100.0,-101.005035,23200,2810125,0.00051528803,0.2765179,122.58085,0.8157881,-100.0,0.0042589144,100.0,8649.64180970192,,0.020778188,2.0778189,-27.65179,1832.1564,29.654234,134.54,5.15288e-06,0.4258914,-38.77919
-100.0,233,0.0030836246,[ 0.185  0.136  0.075 ... -0.34  -0.236 -0.4  ],2.1953273,-99.0,100,,,-100.005035,23300,2823243,0.00017906258,0.30836245,133.502,0.74905246,-99.0,0.005984758,100.0,8686.90455365181,9.949874,0.030639134,3.0639136,-30.834322,3618.032,20.978521,131.18,1.7906258e-06,0.5984759,-42.44684
-100.0,234,0.0023799036,[ 0.185  0.136  0.075 ... -0.339 -0.235 -0.408],2.1907184,-100.0,100,100.0,-100.0,-101.005035,23400,2836430,0.0003677489,0.23799033,90.88608,1.1002785,-100.0,0.0037451203,100.0,8722.307681322098,,0.019365152,1.9365153,-23.799034,1416.7603,28.765766,131.87,3.6774888e-06,0.37451205,-33.38048
-100.0,235,0.00349506,[ 0.185  0.136  0.075 ... -0.339 -0.24  -0.407],2.1857708,-99.0,100,,,-100.005035,23500,2849105,0.00048876414,0.34950596,91.38296,1.094296,-99.0,0.005975206,100.0,8757.162561893463,9.949874,0.031100012,3.1100013,-34.948345,3606.5303,25.4921,126.75,4.8876414e-06,0.5975206,-44.555946
-100.0,236,0.0038705387,[ 0.185  0.136  0.075 ... -0.339 -0.241 -0.411],2.1872249,-99.0,100,100.0,,-100.005035,23600,2861740,0.00062863564,0.38705388,135.92908,0.7356778,-99.0,0.0051253033,100.0,8798.536672830582,9.949874,0.023253322,2.3253322,-38.704754,2653.457,36.317917,126.35,6.2863564e-06,0.5125303,-50.42235
-100.0,237,0.0029315066,[ 0.185  0.136  0.075 ... -0.338 -0.238 -0.413],2.1865954,-100.0,100,100.0,-100.0,-101.005035,23700,2874990,0.0005287351,0.2931507,78.51431,1.2736531,-100.0,0.0047729835,100.0,8839.500938653946,,0.036965623,3.6965625,-29.315067,2301.1487,27.390293,132.5,5.287351e-06,0.47729835,-38.220535
-100.0,238,0.0022017097,[ 0.185  0.136  0.075 ... -0.338 -0.239 -0.412],2.1826725,-99.0,100,,,-100.005035,23800,2887103,2.599509e-05,0.22017097,206.4898,0.4842854,-99.0,0.0038132726,100.0,8881.059679746628,9.949874,0.023810482,2.3810482,-21.980999,1470.2653,25.001972,121.13,2.599509e-07,0.38132727,-36.423145
-100.0,239,0.0027168237,[ 0.185  0.136  0.075 ... -0.338 -0.242 -0.413],2.1903706,-100.0,100,100.0,-100.0,-101.005035,23900,2899338,0.00016647101,0.27168238,114.07979,0.87657946,-100.0,0.005536412,100.0,8921.639778375626,,0.03386315,3.3863149,-27.168238,3096.147,19.40718,122.35,1.6647101e-06,0.5536412,-37.90286
-100.0,240,0.0049839094,[ 0.185  0.136  0.075 ... -0.339 -0.241 -0.406],2.1940486,-98.0,100,,,-99.005035,24000,2913187,0.002896688,0.498391,71.287796,1.4027647,-98.0,0.005785592,100.0,8963.867869138718,14.0,0.03335651,3.335651,-47.549393,3341.5667,42.597015,138.49,2.8966879e-05,0.5785592,-56.035137
-100.0,241,0.0032971504,[ 0.185  0.136  0.075 ... -0.339 -0.243 -0.401],2.19266,-99.0,100,,,-100.005035,24100,2925631,0.00037687647,0.32971507,77.571785,1.2891285,-99.0,0.006297223,100.0,9004.101182937622,9.949874,0.047061037,4.706104,-32.945667,4007.2092,21.515968,124.44,3.7687646e-06,0.62972224,-41.797523
-100.0,242,0.0034320476,[ 0.185  0.136  0.075 ... -0.338 -0.235 -0.41 ],2.184497,-98.0,100,,,-99.005035,24200,2938603,5.358283e-05,0.3432048,121.43355,0.8234957,-98.0,0.006428328,100.0,9042.288952827454,14.0,0.042134102,4.2134104,-31.80228,3778.0806,22.181608,129.72,5.358283e-07,0.6428328,-42.877483
-100.0,243,0.0049871965,[ 0.185  0.135  0.074 ... -0.338 -0.237 -0.417],2.1829062,-97.0,100,,,-98.005035,24300,2952295,2.7985187e-05,0.4987196,74.9009,1.3350974,-97.0,0.008034226,100.0,9088.355530500412,17.058722,0.05775261,5.775261,-48.959423,6579.4023,27.814665,136.92,2.7985186e-07,0.8034225,-57.657555
-100.0,244,0.004862545,[ 0.185  0.135  0.074 ... -0.338 -0.239 -0.416],2.1584396,-95.0,100,,,-96.005035,24400,2964560,0.007739555,0.4862545,23.67891,4.2231674,-95.0,0.0064656464,100.0,9127.596915483475,21.794495,0.033574298,3.35743,-47.02059,4282.2056,36.126408,122.65,7.739555e-05,0.64656466,-51.911205
-100.0,245,0.002842917,[ 0.185  0.136  0.073 ... -0.341 -0.249 -0.43 ],2.1592534,-100.0,100,100.0,-100.0,-101.005035,24500,2977874,0.00052690867,0.2842917,98.269005,1.0176148,-100.0,0.00413096,100.0,9167.754221916199,,0.022748537,2.2748537,-28.429173,1723.72,32.139725,133.14,5.2690866e-06,0.41309595,-38.392185
-100.0,246,0.004210941,[ 0.184  0.136  0.073 ... -0.34  -0.248 -0.43 ],2.1768165,-100.0,100,100.0,-100.0,-101.005035,24600,2991775,5.2571304e-05,0.42109412,93.65795,1.067715,-100.0,0.0067748716,100.0,9208.256163597107,,0.040657472,4.0657473,-42.109413,4636.2505,27.867002,139.01,5.25713e-07,0.67748713,-51.83587
-100.0,247,0.0040078606,[ 0.184  0.136  0.073 ... -0.342 -0.24  -0.421],2.187789,-96.0,100,,,-97.005035,24700,3004004,0.00030217576,0.4007861,107.88206,0.9269382,-96.0,0.006114675,100.0,9246.645009279251,19.595919,0.024663687,2.4663687,-37.26113,3783.1394,30.05105,122.29,3.0217575e-06,0.6114675,-47.70009
-100.0,248,0.002931334,[ 0.185  0.136  0.073 ... -0.342 -0.227 -0.423],2.1757774,-100.0,100,100.0,-100.0,-101.005035,24800,3017341,0.0001691816,0.2931334,123.6107,0.80899143,-100.0,0.0044548023,100.0,9297.223598718643,,0.019850245,1.9850246,-29.313341,2004.5723,30.215641,133.37,1.691816e-06,0.44548026,-40.48739
-100.0,249,0.003100661,[ 0.185  0.136  0.074 ... -0.34  -0.231 -0.431],2.1924,-99.0,100,,,-100.005035,24900,3030048,0.0013934042,0.31006613,99.04228,1.0096698,-99.0,0.005409731,100.0,9340.519551753998,9.949874,0.032537773,3.2537775,-30.97261,2958.0923,24.728075,127.07,1.3934042e-05,0.5409731,-40.974747
-100.0,250,0.0030709198,[ 0.185  0.136  0.074 ... -0.338 -0.215 -0.431],2.1942801,-98.0,100,,,-99.005035,25000,3044012,0.00026880528,0.30709198,152.01047,0.65784943,-98.0,0.005773949,100.0,9382.966342926025,14.0,0.039098136,3.909814,-28.701347,3194.3408,22.049944,139.64,2.6880527e-06,0.57739496,-41.092712
-100.0,251,0.0024153716,[ 0.185  0.136  0.073 ... -0.34  -0.21  -0.434],2.1769924,-98.0,100,,,-99.005035,25100,3058261,0.0007669737,0.24153715,132.3741,0.7554348,-98.0,0.0040919306,100.0,9427.60691857338,14.0,0.02918248,2.9182482,-23.732157,1695.3022,25.839493,142.49,7.669737e-06,0.4091931,-35.295513
-100.0,252,0.0031874636,[ 0.185  0.136  0.074 ... -0.339 -0.215 -0.446],2.183305,-98.0,100,,100.0,-99.005035,25200,3072614,0.00067739014,0.3187464,209.2475,0.47790298,-98.0,0.006303324,100.0,9468.236105442047,19.899748,0.04983734,4.983734,-31.851604,4014.8052,20.363909,143.53,6.773901e-06,0.6303324,-46.389866
-100.0,253,0.0032006141,[ 0.185  0.136  0.074 ... -0.341 -0.214 -0.441],2.1816232,-98.0,100,,,-99.005035,25300,3087680,0.0006536396,0.32006142,185.51982,0.53902596,-98.0,0.006207383,100.0,9512.235749006271,14.0,0.037282865,3.7282865,-31.677458,3906.0293,21.002188,150.66,6.536396e-06,0.62073827,-45.366642
-100.0,254,0.0033451258,[ 0.185  0.136  0.074 ... -0.341 -0.219 -0.437],2.1799767,-99.0,100,,,-100.005035,25400,3101398,0.0026451559,0.33451256,101.59264,0.98432326,-99.0,0.0053233565,100.0,9555.775660037994,9.949874,0.025848819,2.584882,-33.442394,2863.0278,28.308716,137.18,2.6451558e-05,0.5323357,-43.57249
-100.0,255,0.0027410768,[ 0.185  0.136  0.074 ... -0.34  -0.215 -0.443],2.1819305,-99.0,100,,,-100.005035,25500,3115489,0.0005706989,0.27410766,124.67431,0.80208987,-99.0,0.0049720714,100.0,9597.907198429108,9.949874,0.036359776,3.6359777,-27.096397,2504.4463,23.308523,140.91,5.7069888e-06,0.49720713,-38.318413
-100.0,256,0.0040904535,[ 0.185  0.136  0.074 ... -0.34  -0.211 -0.444],2.1846402,-100.0,100,100.0,-100.0,-101.005035,25600,3128836,0.0021948635,0.40904534,112.85169,0.88611877,-100.0,0.0056305695,100.0,9636.572227239609,,0.029235091,2.9235091,-40.904533,3202.3547,34.544785,133.47,2.1948634e-05,0.56305695,-51.58122
-100.0,257,0.003997819,[ 0.185  0.136  0.074 ... -0.341 -0.217 -0.436],2.1842775,-96.0,100,,100.0,-97.005035,25700,3141693,0.0025354417,0.3997819,104.6327,0.9557242,-96.0,0.005318494,100.0,9673.05066204071,24.166092,0.036863536,3.6863537,-37.96575,2911.0083,36.103317,128.57,2.5354417e-05,0.5318494,-48.246296
-100.0,258,0.0028367536,[ 0.185  0.136  0.074 ... -0.34  -0.215 -0.439],2.177458,-99.0,100,,,-100.005035,25800,3154616,0.00018121288,0.28367537,117.28904,0.8525946,-99.0,0.0045977356,100.0,9717.092492580414,9.949874,0.026472734,2.6472735,-28.342754,2136.6274,27.571703,129.23,1.8121287e-06,0.45977354,-39.22732
-100.0,259,0.006280167,[ 0.184  0.135  0.074 ... -0.339 -0.222 -0.438],2.180595,-100.0,100,100.0,-100.0,-101.005035,25900,3168194,0.003947184,0.62801677,12.505091,7.996743,-100.0,0.007616838,100.0,9765.771741867065,,0.047857884,4.7857885,-62.801678,5860.2256,40.46976,135.78,3.9471837e-05,0.7616838,-66.35574
-100.0,260,0.0025182848,[ 0.185  0.136  0.074 ... -0.34  -0.224 -0.433],2.1777492,-97.0,100,,,-98.005035,26000,3181868,4.2833773e-05,0.25182852,126.847626,0.7883474,-97.0,0.005122674,100.0,9808.15349817276,17.058722,0.04103651,4.103651,-25.06985,2655.8599,19.463072,136.74,4.2833773e-07,0.5122675,-36.389256
-100.0,261,0.0045234226,[ 0.185  0.136  0.074 ... -0.341 -0.23  -0.43 ],2.179912,-97.0,100,,,-98.005035,26100,3196448,0.0015749718,0.4523422,51.759537,1.9320111,-97.0,0.0066121393,100.0,9845.251542806625,17.058722,0.04711919,4.711919,-44.262253,4426.218,31.880327,145.8,1.5749718e-05,0.661214,-51.49291
-100.0,262,0.0023742106,[ 0.184  0.136  0.074 ... -0.343 -0.23  -0.428],2.1708837,-100.0,100,100.0,-100.0,-101.005035,26200,3209426,8.659875e-05,0.23742108,240.85413,0.41518906,-100.0,0.0043714247,100.0,9885.563501119614,,0.029255357,2.9255357,-23.742107,1930.238,22.778728,129.78,8.659875e-07,0.4371425,-39.339767
-100.0,263,0.002658261,[ 0.185  0.136  0.074 ... -0.342 -0.229 -0.438],2.1738975,-99.0,100,,,-100.005035,26300,3221996,1.0936709e-05,0.2658261,164.15195,0.60919166,-99.0,0.0039476426,100.0,9924.175588607788,9.949874,0.020243566,2.0243566,-25.788404,1552.4294,31.197697,125.7,1.0936709e-07,0.39476424,-38.66513
-100.0,264,0.0026330682,[ 0.185  0.136  0.074 ... -0.343 -0.232 -0.432],2.1643019,-98.0,100,,,-99.005035,26400,3235442,0.0005705701,0.26330686,149.81943,0.66747016,-98.0,0.004642699,100.0,9964.311710596085,14.0,0.027617218,2.7617218,-25.158548,2105.409,24.336996,134.46,5.705701e-06,0.4642699,-37.460285
-100.0,265,0.004151062,[ 0.185  0.136  0.074 ... -0.343 -0.243 -0.43 ],2.1610737,-99.0,100,,,-100.005035,26500,3249497,0.0021141781,0.41510624,53.382484,1.8732736,-99.0,0.0061788904,100.0,10003.843602180481,9.949874,0.03759775,3.7597752,-37.75085,2729.5786,31.097849,140.55,2.1141781e-05,0.61788905,-45.09399
-100.0,266,0.0026028655,[ 0.185  0.136  0.075 ... -0.341 -0.245 -0.432],2.1426377,-98.0,100,,,-99.005035,26600,3262587,0.00030953996,0.26028654,137.7894,0.72574526,-98.0,0.0055416995,100.0,10049.641387462616,14.0,0.03848127,3.848127,-25.37845,3101.8418,18.073492,130.9,3.0953995e-06,0.55416983,-37.175957
-100.0,267,0.0027030485,[ 0.185  0.136  0.075 ... -0.342 -0.259 -0.436],2.1484191,-100.0,100,100.0,-100.0,-101.005035,26700,3275536,0.001900228,0.27030486,103.700645,0.96431416,-100.0,0.0046296623,100.0,10091.74500799179,,0.024361925,2.4361925,-27.030485,2165.0273,25.422441,129.49,1.900228e-05,0.46296623,-37.265137
-100.0,268,0.0030705251,[ 0.184  0.136  0.075 ... -0.342 -0.257 -0.432],2.1581466,-98.0,100,,,-99.005035,26800,3288621,0.00019816376,0.30705255,129.39415,0.77283245,-98.0,0.00449027,100.0,10128.451668739319,14.0,0.024411777,2.4411778,-29.603197,1990.8573,31.861847,130.85,1.9816375e-06,0.449027,-41.03566
-100.0,269,0.0024114253,[ 0.184  0.135  0.075 ... -0.343 -0.258 -0.422],2.152116,-100.0,100,100.0,-100.0,-101.005035,26900,3301851,3.860008e-05,0.24114256,141.1287,0.70857316,-100.0,0.0038822812,100.0,10170.838087797165,,0.024846315,2.4846315,-24.114256,1522.4349,27.840046,132.3,3.8600078e-07,0.38822812,-36.053864
-100.0,270,0.0035241586,[ 0.184  0.136  0.074 ... -0.346 -0.264 -0.422],2.1403863,-99.0,100,,,-100.005035,27000,3314211,5.9494276e-05,0.35241586,165.80615,0.60311395,-99.0,0.008090328,100.0,10209.175902366638,9.949874,0.05771366,5.771366,-35.093002,6619.7817,15.9486265,123.6,5.949427e-07,0.8090328,-48.034447
-100.0,271,0.003079612,[ 0.184  0.135  0.074 ... -0.347 -0.27  -0.428],2.1350079,-100.0,100,100.0,-100.0,-101.005035,27100,3328468,0.000214937,0.3079612,124.278595,0.8046438,-100.0,0.0044597588,100.0,10254.724717855453,,0.023967326,2.3967326,-30.79612,2009.0354,32.287685,142.57,2.14937e-06,0.44597587,-42.000313
-100.0,272,0.004831789,[ 0.184  0.136  0.074 ... -0.348 -0.271 -0.431],2.129654,-99.0,100,,,-100.005035,27200,3342928,0.0017522557,0.4831789,89.127716,1.1219854,-99.0,0.013218091,100.0,10294.859687805176,9.949874,0.12416802,12.416802,-45.25016,16987.617,11.787183,144.6,1.7522556e-05,1.321809,-54.73847
-100.0,273,0.003777666,[ 0.184  0.136  0.074 ... -0.349 -0.278 -0.43 ],2.1221273,-100.0,100,100.0,-100.0,-101.005035,27300,3355925,0.0012107745,0.3777666,70.010895,1.4283491,-100.0,0.0044223717,100.0,10334.623665809631,,0.018729929,1.8729929,-37.77666,1975.4923,42.186077,129.97,1.2107745e-05,0.44223717,-46.186066
-100.0,274,0.0046385373,[ 0.184  0.136  0.074 ... -0.349 -0.284 -0.432],2.1182349,-98.0,100,,,-99.005035,27400,3368852,0.0012427878,0.4638537,45.185287,2.2131097,-98.0,0.0070981462,100.0,10377.013634204865,14.0,0.044210177,4.4210176,-46.22855,5102.6816,29.92505,129.27,1.2427878e-05,0.7098146,-52.984413
-100.0,275,0.003591656,[ 0.184  0.136  0.075 ... -0.348 -0.284 -0.435],2.1064606,-99.0,100,,,-100.005035,27500,3382020,0.0008926955,0.3591656,66.97826,1.4930218,-99.0,0.0049918336,100.0,10415.726781606674,9.949874,0.02888482,2.888482,-35.880787,2519.4753,34.110367,131.68,8.926955e-06,0.49918336,-44.10604
-100.0,276,0.0037514425,[ 0.184  0.136  0.075 ... -0.347 -0.284 -0.447],2.1066885,-99.0,100,,,-100.005035,27600,3394457,5.3382682e-05,0.3751443,96.86338,1.0323819,-99.0,0.005688521,100.0,10454.61932682991,9.949874,0.030125108,3.0125108,-36.583748,3250.7805,30.30915,124.37,5.3382684e-07,0.5688521,-46.47525
-100.0,277,0.0016365135,[ 0.184  0.136  0.075 ... -0.346 -0.283 -0.449],2.090835,-100.0,100,100.0,-100.0,-101.005035,27700,3407724,0.00042440576,0.16365133,135.64973,0.73719275,-100.0,0.0023491997,100.0,10490.595836877823,,0.013195642,1.3195642,-16.365133,557.4484,32.672974,132.67,4.2440574e-06,0.23491998,-28.070683
-100.0,278,0.0066097514,[ 0.184  0.136  0.075 ... -0.347 -0.297 -0.45 ],2.1142433,-100.0,100,100.0,-100.0,-101.005035,27800,3419908,0.014598824,0.6609752,9.016278,11.091051,-100.0,0.005727189,100.0,10529.819503068924,,0.03064382,3.064382,-66.09752,3313.2017,57.117405,121.84,0.00014598823,0.57271886,-69.11536
-100.0,279,0.004578102,[ 0.184  0.136  0.075 ... -0.347 -0.287 -0.437],2.1071897,-98.0,100,,,-99.005035,27900,3433485,0.0014473477,0.45781013,34.9141,2.8641722,-98.0,0.007376925,100.0,10568.643347501755,14.0,0.035513043,3.5513046,-45.665504,5506.5557,27.805197,135.77,1.4473477e-05,0.7376925,-51.604088
-100.0,280,0.0044513284,[ 0.184  0.136  0.074 ... -0.35  -0.287 -0.443],2.0973523,-98.0,100,,,-99.005035,28000,3446043,0.0002683742,0.44513285,99.101204,1.0090694,-98.0,0.013248082,100.0,10609.64141869545,14.0,0.117932335,11.793234,-32.67799,4602.563,10.144234,125.58,2.6837417e-06,1.3248084,-42.6831
-100.0,281,0.002471641,[ 0.184  0.136  0.074 ... -0.35  -0.293 -0.448],2.0829356,-100.0,100,100.0,-100.0,-101.005035,28100,3458708,0.00014463087,0.2471641,312.84738,0.3196447,-100.0,0.0055311606,100.0,10643.183676719666,,0.047418065,4.7418065,-24.71641,3090.2766,16.644558,126.65,1.4463087e-06,0.55311596,-42.493008
-100.0,282,0.003226164,[ 0.184  0.136  0.073 ... -0.353 -0.305 -0.45 ],2.0771532,-99.0,100,100.0,,-100.005035,28200,3471473,0.0004027391,0.32261643,104.899506,0.9532933,-99.0,0.006841849,100.0,10684.936725378036,9.949874,0.051711313,5.1711316,-31.958738,4738.755,18.189987,127.65,4.027391e-06,0.6841849,-42.25238
-100.0,283,0.0036817477,[ 0.184  0.136  0.073 ... -0.354 -0.314 -0.446],2.0890973,-98.0,100,,,-99.005035,28300,3484169,9.932119e-05,0.3681748,82.80056,1.2077214,-98.0,0.006962707,100.0,10729.01574087143,14.0,0.037023876,3.7023878,-36.730217,4902.8315,21.851154,126.96,9.932119e-07,0.69627076,-45.87554
-100.0,284,0.0038692835,[ 0.184  0.136  0.073 ... -0.353 -0.31  -0.439],2.1052256,-97.0,100,,,-98.005035,28400,3497405,0.0011877666,0.38692838,84.41271,1.1846557,-97.0,0.0071422593,100.0,10767.06178855896,17.058722,0.041226514,4.1226516,-37.457684,5136.98,22.68964,132.36,1.1877665e-05,0.714226,-46.69161
-100.0,285,0.0029593993,[ 0.183  0.136  0.073 ... -0.354 -0.301 -0.432],2.1071894,-97.0,100,,,-98.005035,28500,3510420,0.00010830875,0.29593995,205.89479,0.48568493,-97.0,0.006302608,100.0,10811.075906991959,17.058722,0.036923993,3.6923993,-27.481792,3913.3093,18.064934,130.15,1.0830875e-06,0.6302608,-41.903114
-100.0,286,0.0039618975,[ 0.183  0.136  0.073 ... -0.354 -0.295 -0.436],2.1062171,-97.0,100,,,-98.005035,28600,3523005,0.00028341205,0.39618972,93.28702,1.0719606,-97.0,0.007614603,100.0,10851.710671901703,17.058722,0.04776317,4.776317,-38.94584,5871.478,21.30413,125.85,2.8341206e-06,0.7614603,-48.653015
-100.0,287,0.0027056243,[ 0.183  0.136  0.073 ... -0.354 -0.299 -0.433],2.107665,-99.0,100,,,-100.005035,28700,3535407,0.0007891726,0.27056244,86.053734,1.1620647,-99.0,0.004605408,100.0,10891.004195451736,9.949874,0.035025373,3.5025375,-27.044401,2143.0352,25.658451,124.02,7.8917255e-06,0.46054077,-36.36765
-100.0,288,0.0023316373,[ 0.182  0.135  0.072 ... -0.354 -0.302 -0.428],2.1066768,-99.0,100,100.0,,-100.005035,28800,3547943,0.0010132504,0.23316374,57.201836,1.7481956,-99.0,0.003468211,100.0,10927.271524906158,9.949874,0.020567324,2.0567324,-23.313747,1215.1217,31.128119,125.36,1.0132504e-05,0.3468211,-30.91504
-100.0,289,0.0030729803,[ 0.182  0.135  0.072 ... -0.354 -0.301 -0.43 ],2.1081529,-100.0,100,100.0,-100.0,-101.005035,28900,3560620,0.00017546026,0.30729803,156.30476,0.63977575,-100.0,0.0052077104,100.0,10968.014499664307,,0.023845518,2.3845518,-30.729803,2739.4192,25.826906,126.77,1.7546025e-06,0.520771,-43.294975
-100.0,290,0.0023020757,[ 0.182  0.135  0.072 ... -0.355 -0.303 -0.427],2.1188385,-100.0,100,100.0,-100.0,-101.005035,29000,3572737,0.00015128448,0.23020756,172.68102,0.57910246,-100.0,0.004394625,100.0,11008.127568244934,,0.021636121,2.1636121,-23.020754,1950.7809,21.532145,121.17,1.5128447e-06,0.4394625,-36.227768
-100.0,291,0.0042407103,[ 0.183  0.136  0.072 ... -0.354 -0.299 -0.42 ],2.142597,-96.0,100,,,-97.005035,29100,3585519,0.0008628685,0.42407104,55.718594,1.794733,-96.0,0.0062152087,100.0,11042.906816720963,19.595919,0.029779319,2.977932,-42.148163,3921.6448,31.766205,127.82,8.628685e-06,0.6215209,-49.650257
-100.0,292,0.0033193221,[ 0.183  0.136  0.072 ... -0.353 -0.286 -0.409],2.1389105,-98.0,100,,,-99.005035,29200,3597865,0.00040842485,0.33193225,93.119095,1.0738935,-98.0,0.005379801,100.0,11083.318975925446,14.0,0.028145313,2.8145313,-32.83739,2935.9795,27.57222,123.46,4.0842483e-06,0.53798014,-42.535828
-100.0,293,0.003650689,[ 0.183  0.135  0.073 ... -0.352 -0.286 -0.413],2.1423364,-98.0,100,,100.0,-99.005035,29300,3610923,0.0019474903,0.36506897,65.38522,1.5293975,-98.0,0.0060121533,100.0,11126.433864831924,19.899748,0.037390806,3.7390807,-36.503,3651.397,26.938726,130.58,1.9474903e-05,0.60121536,-44.62985
-100.0,294,0.0044609657,[ 0.183  0.135  0.073 ... -0.35  -0.284 -0.412],2.1370173,-97.0,100,,,-98.005035,29400,3624818,0.00072793633,0.44609657,62.730343,1.5941249,-97.0,0.0060025854,100.0,11167.178876161575,17.058722,0.0284516,2.84516,-43.174847,3579.7407,35.57978,138.95,7.279363e-06,0.6002585,-51.134995
-100.0,295,0.0074686734,[ 0.183  0.135  0.073 ... -0.35  -0.289 -0.412],2.1306338,-99.0,100,,,-100.005035,29500,3638472,0.0051095267,0.74686736,10.468162,9.552775,-99.0,0.008520926,100.0,11205.917906045914,9.949874,0.066312276,6.6312275,-68.05551,3848.3413,43.447517,136.54,5.1095267e-05,0.8520927,-71.30727
-100.0,296,0.0038461841,[ 0.183  0.135  0.073 ... -0.349 -0.288 -0.419],2.140611,-98.0,100,,,-99.005035,29600,3652077,8.454447e-05,0.3846184,118.599014,0.8431773,-98.0,0.006315839,100.0,11244.953078985214,14.0,0.037120137,3.712014,-38.143703,4046.3665,27.052551,136.05,8.454447e-07,0.63158387,-49.088882
-100.0,297,0.0033726934,[ 0.183  0.135  0.072 ... -0.349 -0.286 -0.411],2.1358125,-98.0,100,,,-99.005035,29700,3665362,0.00046716857,0.33726934,111.88546,0.8937712,-98.0,0.006027016,100.0,11288.310444831848,14.0,0.03388403,3.388403,-33.68841,3671.6907,23.847097,132.85,4.6716855e-06,0.6027016,-44.31929
-100.0,298,0.11747365,[ 0.183  0.135  0.072 ... -0.35  -0.286 -0.416],2.133807,-98.0,100,,100.0,-99.005035,29800,3678602,2.8970788e-05,11.747367,12698.345,0.007875042,-98.0,1.1172369,100.0,11328.243643045425,19.899748,11.233089,1123.309,1071.8812,126316050.0,1.0934918,132.4,2.8970788e-07,111.72369,958.6266
-100.0,299,0.0037322668,[ 0.183  0.135  0.072 ... -0.35  -0.285 -0.419],2.126656,-99.0,100,,,-100.005035,29900,3691433,0.0002760588,0.3732267,82.79772,1.2077627,-99.0,0.00525311,100.0,11373.311940431595,9.949874,0.026480598,2.6480598,-36.424088,2772.766,33.545628,128.31,2.760588e-06,0.525311,-45.569252
-100.0,300,0.004000819,[ 0.183  0.135  0.072 ... -0.349 -0.29  -0.421],2.1189141,-96.0,100,,,-97.005035,30000,3705188,0.00011888505,0.40008193,84.49303,1.1835296,-96.0,0.011813628,100.0,11412.654180049896,19.595919,0.11222151,11.222151,-25.291649,1892.2666,10.289082,137.55,1.1888504e-06,1.1813629,-34.529964
-100.0,301,0.0032341722,[ 0.183  0.135  0.072 ... -0.347 -0.29  -0.429],2.1183941,-100.0,100,100.0,-100.0,-101.005035,30100,3719001,0.000108983164,0.32341728,172.55463,0.5795266,-100.0,0.004136989,100.0,11451.591725587845,,0.018149793,1.8149793,-32.34173,1728.7555,37.93307,138.13,1.0898316e-06,0.4136989,-45.54391
-100.0,302,0.0030792335,[ 0.183  0.135  0.072 ... -0.349 -0.293 -0.427],2.1249998,-99.0,100,,,-100.005035,30200,3731977,0.00022470791,0.30792335,74.51493,1.3420129,-99.0,0.005235018,100.0,11488.45472240448,9.949874,0.028269662,2.8269663,-30.673141,2774.189,25.704596,129.76,2.247079e-06,0.5235018,-39.34883
-100.0,303,0.003669385,[ 0.183  0.135  0.072 ... -0.346 -0.289 -0.424],2.1230621,-99.0,100,,,-100.005035,30300,3745206,0.0022477855,0.36693847,147.33809,0.6787111,-99.0,0.0057062623,100.0,11529.81030511856,9.949874,0.023104956,2.3104956,-35.751175,3268.2544,29.253984,132.29,2.2477854e-05,0.57062626,-47.950615
