Iteration,TimestepsSoFar,Weights,EpRewMean,TimeElapsed,MaxIW,InitialReturnStd,ReturnMeanIW,J_sample_variance,EmpiricalD2,MeanEntropy,MeanIWNorm,StdIWNorm,InitialReturnMin,EpisodesSoFar,ESSRenyi,MaxIWNorm,Bound,ESSClassic,MinIWNorm,EpLenMean,MeanIW,StdIW,MinIW,InitialBound,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialReturnMean,ReturnStepMax
363,14790267,[ 0.172 -0.094 -0.129 ... -0.418 -1.377 -0.195],63.07786450702857,39621.43247437477,581.0436,13.7315445,329.4587,5699816.0,11431.166,1.2647735,0.07507054,0.5848384,18.594984,36300,0.0087480135,5.810436,232.70517,1.6209506,5.5155468e-08,497.76,7.5070524,58.483837,5.515547e-06,51.341415,100,,90.04077,52.24636,100.0
364,14839770,[ 0.172 -0.094 -0.129 ... -0.417 -1.378 -0.195],70.27010785981388,39750.280276060104,36610.17,12.3131485,18591.912,34502280000.0,10921439.0,1.2647512,3.663899,36.426373,29.220448,36400,9.156302e-06,366.1017,15726.633,1.0015748,2.2338091e-09,495.03,366.38992,3642.6377,2.2338092e-07,54.125256,100,,86.267,54.99227,100.0
365,14888849,[ 0.172 -0.094 -0.129 ... -0.416 -1.382 -0.191],48.584182002218476,39896.98408579826,36060.98,14.461074,17780.422,31207120000.0,1266966.5,1.2607427,3.6264865,35.87841,22.28055,36500,7.8928686e-05,360.6098,16785.959,1.0113254,8.5219245e-09,490.79,362.64856,3587.841,8.521925e-07,48.789413,100,,87.907104,49.67291,100.0
366,14938145,[ 0.172 -0.094 -0.128 ... -0.416 -1.387 -0.19 ],68.17487290436239,40036.04949069023,5278.1855,14.354616,3926.784,1532147700.0,312550.88,1.2641606,0.5303858,5.251475,17.524414,36600,0.00031994793,52.781853,3444.3557,1.0097495,7.4413703e-10,492.96,53.038586,525.14746,7.4413705e-08,51.532837,100,73.88876,85.85982,52.395763,100.0
367,14987446,[ 0.172 -0.094 -0.128 ... -0.415 -1.383 -0.191],48.86943778913599,40180.85240864754,37424.0,11.974715,21377.69,45521777000.0,26428460.0,1.2525451,3.751277,37.235558,22.465673,36700,3.7837997e-06,374.24,17107.309,1.0047477,1.3024936e-09,493.01,375.12778,3723.556,1.3024936e-07,50.847748,100,73.772156,82.651024,51.678417,100.0
368,15036951,[ 0.175 -0.095 -0.132 ... -0.412 -1.385 -0.2  ],51.11834969992492,40327.6880967617,1064.8042,13.050554,804.5907,60348332.0,20903.408,1.2603496,0.11216542,1.0589585,18.994621,36800,0.004783909,10.648042,692.7681,1.1094681,5.4973015e-07,495.05,11.216543,105.895836,5.4973014e-05,48.30001,100,72.20865,76.95531,49.07344,100.0
369,15086297,[ 0.174 -0.094 -0.132 ... -0.411 -1.385 -0.192],55.1250412817508,40481.672102212906,884.4142,13.615,580.1777,23859316.0,281.19485,1.2486633,0.106287576,0.8804736,19.308685,36900,0.35562527,8.844142,566.1846,1.4363139,2.7864241e-06,493.46,10.628758,88.04737,0.00027864243,48.880577,100,62.34214,83.02849,49.715054,100.0
370,15136177,[ 0.174 -0.094 -0.132 ... -0.412 -1.384 -0.205],56.7708633198098,40633.934710264206,1044.5502,15.682544,1280.4893,60949120.0,55028.07,1.2455974,0.19547509,1.1930116,12.61247,37000,0.0018172543,10.445501,1084.5063,2.614494,2.56958e-10,498.8,19.547506,119.30116,2.5695801e-08,46.421776,100,71.35551,83.12731,47.25724,100.0
371,15185569,[ 0.173 -0.094 -0.131 ... -0.412 -1.391 -0.202],41.64606071245682,40781.82854652405,53402.38,13.8577385,23775.568,55887550000.0,26069.037,1.2514573,5.3637195,53.132454,25.50256,37100,0.0038359682,534.0238,23640.43,1.0088093,4.3130403e-06,493.92,536.372,5313.245,0.00043130404,49.786274,100,64.91547,83.27922,50.62327,100.0
372,15234566,[ 0.173 -0.094 -0.132 ... -0.411 -1.39  -0.196],30.648355791323173,40920.10832476616,7196.4688,15.055,4362.3853,1564059500.0,1756612.1,1.2280196,0.7859115,7.180324,15.67219,37200,5.6927765e-05,71.96468,3247.1748,1.1838247,4.9268514e-09,489.97,78.59116,718.0325,4.9268516e-07,47.28707,100,59.757816,83.7214,48.128506,100.0
373,15283479,[ 0.173 -0.094 -0.132 ... -0.412 -1.407 -0.202],42.811750483302966,41059.38025021553,7060.212,13.351494,3678.0093,1340142800.0,3514771.5,1.2279948,0.7093618,7.024508,20.833096,37300,2.8451352e-05,70.60212,2027.4509,1.0094795,2.7716023e-09,489.13,70.93618,702.45074,2.7716024e-07,46.420593,100,72.70568,87.59916,47.301006,100.0
374,15332854,[ 0.172 -0.094 -0.13  ... -0.412 -1.418 -0.192],62.15697812706512,41191.81630778313,1296.8563,14.607631,970.81915,86644330.0,14417.764,1.2368242,0.13766406,1.2899489,19.254206,37400,0.0069358884,12.968563,871.5198,1.126102,1.1043004e-07,493.75,13.766405,128.9949,1.1043004e-05,49.79549,100,,82.28396,50.622475,100.0
375,15382625,[ 0.171 -0.093 -0.129 ... -0.415 -1.422 -0.179],67.97892490715607,41340.890754938126,26607.48,13.794639,20790.719,42731192000.0,101052420.0,1.2525631,2.6762748,26.47281,22.689016,37500,9.895855e-07,266.0748,11905.162,1.011685,2.6474359e-08,497.71,267.62747,2647.2808,2.6474358e-06,54.908253,100,68.04321,87.94859,55.792168,100.0
376,15432029,[ 0.171 -0.093 -0.13  ... -0.414 -1.408 -0.177],45.104094176953886,41482.29602599144,4664.8555,11.989001,2325.1423,477710180.0,71116.69,1.2544264,0.49328637,4.643168,22.368746,37600,0.0014061397,46.648552,2113.9111,1.1160793,8.32407e-09,494.04,49.328636,464.31686,8.3240707e-07,49.423477,100,72.652916,78.81154,50.215565,100.0
377,15481632,[ 0.172 -0.094 -0.131 ... -0.415 -1.399 -0.184],44.674496404229764,41624.536195516586,9576.93,12.074296,4218.711,1628936300.0,115322.16,1.2514888,0.9831191,9.527856,23.46949,37700,0.00086713606,95.769295,3959.3137,1.0534706,1.782502e-08,496.03,98.311905,952.7856,1.782502e-06,51.064663,100,57.50948,76.00225,51.828514,100.0
378,15531161,[ 0.173 -0.094 -0.131 ... -0.415 -1.402 -0.185],52.772392587067664,41775.22780919075,911.87604,12.335456,773.4358,56173230.0,7765.4604,1.2382748,0.09515205,0.90696996,27.326283,37800,0.012877536,9.11876,697.5268,1.0886706,4.365215e-07,495.29,9.515205,90.697,4.365215e-05,51.579388,100,53.603523,85.70914,52.440792,100.0
379,15581060,[ 0.173 -0.094 -0.131 ... -0.416 -1.421 -0.179],66.21619630329103,41906.148913383484,1807.427,14.8506,1279.3127,157001600.0,16001.617,1.2344728,0.18521813,1.7979704,24.602419,37900,0.006249368,18.07427,1164.8745,1.0500677,2.1692469e-07,498.99,18.52181,179.79704,2.1692469e-05,53.23198,100,,90.013306,54.13665,100.0
380,15630695,[ 0.173 -0.094 -0.131 ... -0.417 -1.412 -0.192],66.77020222660131,42052.74017286301,29601.826,14.015155,13699.797,18275553000.0,659343.75,1.2264402,2.985568,29.451765,25.566954,38000,0.00015166595,296.01825,12976.808,1.0171643,1.5158369e-08,496.35,298.5568,2945.1765,1.515837e-06,53.12384,100,,88.591736,54.014225,100.0
381,15680588,[ 0.171 -0.094 -0.13  ... -0.418 -1.412 -0.199],69.4300294577576,42217.01805663109,66007.82,14.848139,30323.264,91900590000.0,23029914.0,1.2388724,6.6024694,65.67678,25.997166,38100,4.3421787e-06,660.0782,25973.273,1.0005113,4.3865266e-11,498.93,660.24695,6567.6787,4.3865267e-09,52.877243,100,69.32978,90.19026,53.78368,100.0
382,15730161,[ 0.171 -0.093 -0.129 ... -0.418 -1.403 -0.196],42.397432227862424,42338.18415617943,649.2988,12.58025,459.26343,13275180.0,15439.497,1.2381824,0.083104335,0.65669066,29.386194,38200,0.006476895,6.492988,345.18442,1.5762519,1.5367293e-07,495.73,8.310434,65.66907,1.5367294e-05,54.27419,100,63.733734,91.34963,55.19229,100.0
383,15779915,[ 0.17  -0.093 -0.128 ... -0.418 -1.402 -0.198],61.17686295220116,42473.56376409531,27445.443,12.972058,15909.301,25275822000.0,1634227.0,1.2423159,2.746581,27.307669,31.294367,38300,6.119101e-05,274.45444,14753.658,1.0014849,4.5484544e-08,497.54,274.65814,2730.767,4.5484544e-06,52.5322,100,69.746376,89.94668,53.436195,100.0
384,15829467,[ 0.169 -0.093 -0.126 ... -0.417 -1.403 -0.193],52.60817859674641,42620.36016488075,10251.545,15.257653,3671.1177,1202270100.0,1089953.9,1.2315493,1.0677661,10.202283,23.892252,38400,9.1747e-05,102.51545,2738.3804,1.0834932,1.0567589e-09,495.52,106.77661,1020.2284,1.0567589e-07,53.938427,100,73.70182,88.89409,54.831852,100.0
385,15879352,[ 0.169 -0.093 -0.127 ... -0.418 -1.403 -0.203],72.53889454015072,42747.820254802704,2203.9883,14.847152,948.34033,83249096.0,17061.416,1.2457094,0.22586364,2.192515,23.002605,38500,0.005861178,22.039883,825.38055,1.0500813,5.601138e-08,498.85,22.586363,219.25148,5.601138e-06,54.19574,100,67.16438,93.6641,55.137104,100.0
386,15928812,[ 0.168 -0.093 -0.127 ... -0.419 -1.398 -0.194],56.335246766800225,42876.92827820778,173.05579,13.985613,258.19266,1668875.6,1974.068,1.2392594,0.05555804,0.27299598,23.831348,38600,0.050656818,1.7305578,218.23666,3.9770083,7.9397637e-07,494.6,5.555804,27.299599,7.9397636e-05,53.611397,100,,89.47844,54.510685,100.0
387,15978444,[ 0.169 -0.093 -0.128 ... -0.418 -1.4   -0.198],56.379900166641065,43005.13634181023,1625.0608,14.72347,1169.7479,92848584.0,29232.398,1.2494812,0.19853972,1.629657,26.176723,38700,0.003420862,16.250608,1017.6493,1.4625266,1.1472371e-08,496.32,19.853968,162.96568,1.1472371e-06,52.65881,100,69.60841,88.51373,53.54841,100.0
388,16027943,[ 0.169 -0.093 -0.127 ... -0.419 -1.393 -0.196],55.86553443708941,43147.18379878998,24808.682,14.392415,22488.22,49591970000.0,3188117.5,1.2553772,2.5381792,24.683825,30.724127,38800,3.136647e-05,248.0868,20866.99,1.046289,2.928004e-09,494.99,253.81787,2468.3826,2.9280042e-07,53.694485,100,72.23184,90.343185,54.60247,100.0
389,16077485,[ 0.17  -0.093 -0.128 ... -0.42  -1.385 -0.198],73.5284795658264,43309.03633403778,87457.08,15.494202,43444.94,188309950000.0,801311.6,1.2637031,8.756891,87.01759,22.88163,38900,0.00012479539,874.57074,42624.055,1.0025586,8.028988e-09,495.42,875.68915,8701.761,8.0289885e-07,55.7006,100,72.17056,91.24333,56.61763,100.0
390,16127284,[ 0.171 -0.094 -0.13  ... -0.421 -1.388 -0.186],75.82153170979853,43434.636135816574,657.35175,13.831414,824.849,39191120.0,19468.277,1.2543964,0.107815765,0.7441675,27.695715,39000,0.005136561,6.5735173,694.5028,2.0558972,4.4032735e-08,497.99,10.781576,74.41675,4.4032736e-06,55.499195,100,71.15828,92.95059,56.433388,100.0
391,16176970,[ 0.17  -0.094 -0.13  ... -0.421 -1.394 -0.19 ],70.36871354204612,43576.39226412773,1869.9395,15.400029,1456.3365,200600530.0,5877.071,1.2582053,0.19391412,1.8600416,24.681515,39100,0.017015278,18.699394,1378.4904,1.0751742,5.0054954e-08,496.86,19.391413,186.00418,5.0054955e-06,53.740406,100,72.04011,101.0356,54.755856,100.0
392,16226931,[ 0.17  -0.093 -0.129 ... -0.421 -1.39  -0.19 ],80.55120947369231,43721.136724710464,26198.867,15.250825,14825.869,21811278000.0,58647.34,1.252449,2.6316679,26.066479,23.96178,39200,0.0017051072,261.98868,14588.874,1.0090042,6.414391e-08,499.61,263.16675,2606.6482,6.4143915e-06,58.047012,100,71.03374,97.3716,59.02564,100.0
393,16276643,[ 0.17  -0.093 -0.13  ... -0.421 -1.401 -0.185],73.22300636281655,43860.44016122818,791.9918,14.595354,435.50806,16708428.0,2440.081,1.251439,0.08382846,0.78769916,31.90219,39300,0.040982246,7.919918,389.40683,1.1198792,1.5951304e-07,497.12,8.382847,78.76992,1.5951304e-05,57.048866,100,71.79376,92.859856,57.982143,100.0
394,16326524,[ 0.17  -0.094 -0.131 ... -0.421 -1.403 -0.184],68.32926955743343,44004.62410259247,286.90717,13.807754,291.00095,2557481.0,1146.5581,1.246192,0.052145615,0.31384897,30.237858,39400,0.08721756,2.8690715,258.3469,2.6863809,1.00458365e-07,498.81,5.214561,31.384901,1.00458365e-05,56.11111,100,70.08873,95.952545,57.075474,100.0
395,16376291,[ 0.171 -0.094 -0.132 ... -0.422 -1.409 -0.183],76.42800277233484,44136.28006839752,14590.852,13.093249,7918.307,6222032400.0,299601.1,1.232039,1.464594,14.51718,31.198908,39500,0.00033377716,145.90851,7432.198,1.0075623,5.330289e-08,497.67,146.4594,1451.7181,5.3302892e-06,55.159737,100,73.574234,88.364845,56.04784,100.0
396,16426288,[ 0.169 -0.093 -0.131 ... -0.425 -1.403 -0.203],82.66997886415615,44279.21753191948,1273.8102,15.227466,751.2442,52343320.0,29361.6,1.2286153,0.13262586,1.2670772,29.203846,39600,0.003405809,12.738102,585.4489,1.0837224,2.6533897e-09,499.97,13.262586,126.70771,2.6533897e-07,57.0046,100,71.10033,96.271996,57.97217,100.0
397,16476185,[ 0.17  -0.093 -0.132 ... -0.426 -1.405 -0.205],67.58937632946603,44423.712181568146,9622.329,13.715452,7610.193,5758764000.0,1359477.6,1.2319255,0.9656998,9.573762,30.97821,39700,7.355767e-05,96.22329,6524.297,1.0072159,2.9545706e-09,498.97,96.56997,957.37616,2.9545706e-07,56.845753,100,68.01074,92.66589,57.777084,100.0
398,16525429,[ 0.17  -0.094 -0.132 ... -0.426 -1.409 -0.197],71.41438130689765,44565.736167907715,12196.625,15.966773,6936.4326,4770901500.0,81405.52,1.2284175,1.2244611,12.13502,24.661207,39800,0.0012284179,121.96625,6655.716,1.0078815,1.6943646e-07,492.44,122.446106,1213.5022,1.6943646e-05,56.05764,100,71.75678,97.89462,57.041523,100.0
399,16575062,[ 0.17  -0.094 -0.133 ... -0.425 -1.401 -0.209],62.82781158438783,44707.66032266617,50646.16,14.877624,23007.688,52595667000.0,7081253.0,1.2192633,5.0788636,50.390907,29.30653,39900,1.4121794e-05,506.46158,20476.877,1.0056324,1.102729e-09,496.33,507.8864,5039.0913,1.1027291e-07,55.997437,100,59.47498,94.62854,56.948498,100.0
400,16625037,[ 0.168 -0.093 -0.131 ... -0.424 -1.409 -0.21 ],76.47021652974281,44871.104254961014,1785.6204,15.933776,1113.671,114192056.0,3827.5618,1.237303,0.18913274,1.7766155,20.28991,40000,0.026126293,17.856203,1053.9075,1.1206046,1.2086153e-07,499.75,18.913275,177.66154,1.2086153e-05,57.95765,100,72.54474,96.11534,58.92365,100.0
401,16674136,[ 0.167 -0.093 -0.129 ... -0.424 -1.415 -0.185],68.03182876005123,45021.36437344551,1651.847,14.576837,1350.1857,170251630.0,15799.434,1.2354746,0.17475747,1.6434959,23.52624,40100,0.006329341,16.51847,1234.9606,1.1180246,1.358156e-07,490.99,17.475744,164.34958,1.358156e-05,55.085236,100,65.448044,91.21032,56.001934,100.0
402,16724136,[ 0.167 -0.093 -0.13  ... -0.425 -1.414 -0.188],86.1535429813477,45158.62625479698,4347.2896,14.662262,4019.761,1579881900.0,91454.15,1.2237619,0.44241056,4.324834,24.143631,40200,0.0010934441,43.472893,3736.8699,1.0355979,1.1440386e-07,500.0,44.24106,432.48343,1.14403865e-05,58.549217,100,5.108164,93.075424,59.484665,28.014849
403,16774136,[ 0.169 -0.094 -0.133 ... -0.424 -1.427 -0.187],83.7633726624229,45317.11499333382,5168.2637,14.420792,2934.381,855028600.0,123206.19,1.2177986,0.5186395,5.1421785,27.520042,40300,0.00081164757,51.682636,2599.4385,1.0070276,2.5871591e-08,500.0,51.863956,514.2179,2.587159e-06,56.091164,100,5.41288,94.94492,57.045395,29.48812
404,16823960,[ 0.169 -0.094 -0.132 ... -0.426 -1.436 -0.184],75.83678153003788,45447.99230957031,5720.25,14.014451,3074.3452,929136000.0,225553.28,1.2216719,0.5768823,5.691139,25.754389,40400,0.00044335422,57.2025,2648.3936,1.0170361,5.9057214e-08,498.24,57.68822,569.1139,5.9057215e-06,55.47783,100,56.190365,89.238716,56.374706,100.0
405,16873595,[ 0.168 -0.093 -0.13  ... -0.425 -1.437 -0.179],65.42770229178537,45609.99625134468,81.22368,13.984651,148.90836,423989.25,38.765594,1.2174164,0.024526216,0.10089706,21.303408,40500,2.579607,0.8122368,143.74591,5.579198,3.6204714e-05,496.35,2.4526217,10.089706,0.0036204716,51.70519,100,72.31759,82.49924,52.53434,100.0
406,16922966,[ 0.168 -0.093 -0.13  ... -0.425 -1.442 -0.178],59.818368240713916,45731.272072315216,35713.055,14.5306835,19028.365,36157800000.0,1875973.9,1.2143865,3.5734797,35.53382,22.52123,40600,5.3305648e-05,357.13052,17770.96,1.0012177,3.2853944e-09,493.71,357.34796,3553.3826,3.2853944e-07,52.29213,100,69.79886,91.34376,53.210167,100.0
407,16972966,[ 0.167 -0.093 -0.128 ... -0.425 -1.449 -0.174],85.29116510064506,45877.69621539116,2409.96,13.536805,1238.809,134891440.0,27084.232,1.2236574,0.25223753,2.3972783,22.064068,40700,0.003692185,24.0996,1091.1378,1.0949663,1.3996944e-06,500.0,25.223747,239.72783,0.00013996944,53.696705,100,3.059723,89.28018,54.594006,25.860207
408,17022239,[ 0.167 -0.093 -0.129 ... -0.425 -1.444 -0.17 ],79.58047353412742,46008.56061887741,30761.955,14.249916,12446.145,15334225000.0,938263.5,1.2094401,3.0892522,30.606583,17.680176,40800,0.00010657987,307.61954,11581.068,1.008498,1.1082345e-09,492.73,308.92526,3060.6582,1.1082345e-07,56.400352,100,63.60745,88.86068,57.293438,100.0
409,17072027,[ 0.168 -0.093 -0.129 ... -0.424 -1.453 -0.175],98.80065168119135,46139.30806660652,2319.866,14.353475,1894.0276,278390050.0,9932.762,1.197393,0.27451888,2.330398,31.238352,40900,0.010067694,23.19866,1797.4122,1.3686712,1.2123718e-07,497.88,27.451889,233.03983,1.2123718e-05,59.423386,100,72.4153,96.455864,60.39281,100.0
410,17122027,[ 0.167 -0.093 -0.128 ... -0.424 -1.455 -0.185],84.20259616523053,46276.244688510895,2151.3792,15.697257,1177.2026,135189200.0,40645.695,1.1942275,0.2181167,2.1403217,22.48615,41000,0.002460285,21.51379,988.69476,1.027857,2.7941677e-08,500.0,21.81167,214.03217,2.7941678e-06,57.98674,100,3.3433418,93.03359,58.92177,26.618631
411,17171522,[ 0.166 -0.093 -0.127 ... -0.424 -1.459 -0.185],77.24523098931184,46423.679384708405,23.895435,15.384963,96.35694,32451.398,10.264536,1.1905322,0.016957076,0.0332842,26.983318,41100,9.742282,0.23895435,93.24722,20.606745,2.2569993e-06,494.95,1.6957077,3.32842,0.00022569994,57.04918,100,72.87426,96.575966,58.019806,100.0
412,17221432,[ 0.167 -0.093 -0.128 ... -0.424 -1.46  -0.187],76.25452890833536,46559.00426530838,83329.414,13.903116,47040.47,220656400000.0,28500030.0,1.1956671,8.344505,82.910576,29.091358,41200,3.5087683e-06,833.2941,42192.113,1.002777,1.0452749e-08,499.1,834.45044,8291.058,1.0452749e-06,57.221,100,65.06154,90.362755,58.12918,100.0
413,17271261,[ 0.167 -0.093 -0.128 ... -0.424 -1.457 -0.186],74.69111461737785,46687.82578110695,2312.4111,15.005983,2277.8508,489838620.0,2116.5125,1.1971633,0.24042349,2.3006961,23.56306,41300,0.047247536,23.124111,2233.5938,1.0802348,1.0176882e-07,498.29,24.042343,230.06964,1.0176882e-05,56.77239,100,69.373375,95.717354,57.73438,100.0
414,17321261,[ 0.165 -0.093 -0.126 ... -0.425 -1.46  -0.181],88.0832268166335,46818.76006889343,13104.288,14.882939,7380.475,5332897000.0,2415702.0,1.1949581,1.3241419,13.037428,26.17336,41400,4.1395833e-05,131.04288,5922.8135,1.021006,2.473124e-08,500.0,132.4142,1303.7428,2.473124e-06,57.49465,100,4.2540092,93.31526,58.432507,27.266607
415,17371261,[ 0.165 -0.092 -0.126 ... -0.425 -1.457 -0.186],80.89965940428938,46961.976348638535,45.23394,14.3808,159.85446,209570.7,18.043287,1.1997008,0.025690071,0.06674141,32.16476,41500,5.5422273,0.45233938,156.0273,12.904352,2.4867752e-05,500.0,2.569007,6.6741414,0.0024867752,57.081493,100,3.1817684,89.64711,57.98248,26.993248
416,17421261,[ 0.165 -0.092 -0.125 ... -0.425 -1.455 -0.183],90.12333797848812,47096.10810804367,14507.49,14.350894,7727.459,5840029700.0,83335.055,1.2373064,1.4624047,14.433685,29.11432,41600,0.0011999753,145.0749,7448.478,1.0161204,1.2112554e-07,500.0,146.24048,1443.3685,1.2112554e-05,59.74773,100,5.68272,96.15636,60.714134,28.86165
417,17471261,[ 0.164 -0.092 -0.124 ... -0.425 -1.443 -0.158],94.10314076266734,47235.619589567184,9168.225,16.473452,7877.969,6171349500.0,48391.105,1.2323898,0.9211545,9.121848,27.627836,41700,0.0020664954,91.68224,7666.2676,1.0094686,8.5785594e-08,500.0,92.11544,912.18494,8.57856e-06,58.713364,100,4.268652,95.75448,59.67573,27.188026
418,17521208,[ 0.164 -0.092 -0.124 ... -0.426 -1.447 -0.159],94.5246469516126,47385.444301605225,3165.4182,14.31112,1907.6943,356602050.0,95341.67,1.2293701,0.31982458,3.1492472,32.249504,41800,0.0010488593,31.65418,1608.5698,1.0208316,2.773079e-08,499.47,31.982464,314.92474,2.7730791e-06,57.929413,100,71.31784,96.389145,58.89816,100.0
419,17570826,[ 0.164 -0.092 -0.124 ... -0.426 -1.446 -0.162],113.11792536278752,47533.29793214798,18224.691,13.955241,8440.827,7105837600.0,2815696.0,1.226197,1.8247341,18.133114,33.2456,41900,3.5515197e-05,182.2469,6812.935,1.0024866,3.6020735e-09,496.18,182.4734,1813.3116,3.6020737e-07,57.816082,100,74.63712,96.52734,58.786217,100.0
420,17620826,[ 0.164 -0.092 -0.124 ... -0.425 -1.447 -0.164],114.78455931464,47656.740384340286,1164.0127,15.8527155,1173.1743,107336776.0,13171.183,1.227057,0.13488849,1.1581935,37.93027,42000,0.0075923325,11.640126,1065.7968,1.3382475,1.2646505e-07,500.0,13.48885,115.81937,1.2646506e-05,63.556213,100,4.9226227,93.09335,64.491844,27.842789
421,17670734,[ 0.164 -0.092 -0.124 ... -0.426 -1.447 -0.163],114.36284222878334,47793.785153865814,637.0102,15.438101,575.70746,25391088.0,433.9226,1.228001,0.0752775,0.6346907,35.820766,42100,0.23045585,6.370102,554.78046,1.3872011,2.0492344e-06,499.08,7.527749,63.469063,0.00020492343,62.004353,100,72.238144,99.95826,63.00897,100.0
422,17720734,[ 0.164 -0.092 -0.124 ... -0.427 -1.446 -0.164],129.62985749334464,47923.61435723305,738.683,14.49496,556.34094,24156176.0,176.72089,1.2348632,0.08397108,0.734242,29.530891,42200,0.5658641,7.38683,543.3619,1.2910336,1.3410817e-05,500.0,8.397107,73.4242,0.0013410817,59.644234,100,5.695038,97.14422,60.62057,28.229113
423,17770581,[ 0.164 -0.092 -0.124 ... -0.427 -1.438 -0.165],126.7474160954172,48034.024248600006,4630.6855,14.548702,3874.3257,1388966000.0,273742.9,1.2334062,0.48888236,4.6108537,26.09269,42300,0.00036530627,46.306854,3358.779,1.1117086,1.3072131e-08,498.47,48.88824,461.08545,1.3072131e-06,61.81635,100,72.58383,98.04244,62.801712,100.0
424,17820581,[ 0.164 -0.092 -0.124 ... -0.427 -1.438 -0.167],127.26932700410805,48159.44410967827,4718.8755,15.712412,2703.057,686118900.0,70982.12,1.2387999,0.4833628,4.6943955,31.581984,42400,0.0014088055,47.188755,2435.1687,1.0490764,1.6556031e-08,500.0,48.33629,469.43954,1.6556032e-06,62.14751,100,2.8633041,100.04529,63.153004,26.801937
425,17870581,[ 0.164 -0.092 -0.125 ... -0.426 -1.432 -0.167],124.79396044577416,48282.05731487274,48.67828,14.287341,100.16133,87437.66,28.740816,1.2455993,0.016785972,0.054067653,34.076843,42500,3.4793723,0.4867828,94.95862,8.791319,1.8064857e-05,500.0,1.6785972,5.406765,0.0018064857,60.97352,100,10.841362,96.560104,61.943985,33.206264
426,17920423,[ 0.165 -0.092 -0.125 ... -0.426 -1.429 -0.163],122.91657361341584,48394.10401916504,3327.9546,13.993882,3128.3582,962380000.0,55812.145,1.2314699,0.33774456,3.310859,37.73884,42600,0.0017917247,33.279545,2891.1277,1.0299097,3.1250231e-09,498.42,33.774452,331.0859,3.1250232e-07,59.38077,100,72.2191,99.91341,60.38494,100.0
427,17970423,[ 0.165 -0.092 -0.124 ... -0.425 -1.432 -0.174],117.13023976334865,48504.940242767334,167.91412,15.7704,193.97427,795158.7,408.42603,1.2411078,0.034183662,0.1778624,33.41707,42700,0.24484238,1.6791412,173.74051,3.5621834,2.1258206e-06,500.0,3.4183664,17.78624,0.00021258206,60.867363,100,3.7844696,99.61797,61.868565,26.952131
428,18020061,[ 0.166 -0.093 -0.126 ... -0.425 -1.432 -0.165],130.62450599749664,48617.468212127686,1913.5109,15.343936,1723.7437,279080580.0,93692.45,1.2491496,0.1991338,1.9040177,32.67435,42800,0.0010673219,19.135109,1433.1881,1.0819905,6.85556e-08,496.38,19.91338,190.40176,6.8555605e-06,61.797737,100,73.842255,94.44836,62.746983,100.0
429,18069682,[ 0.166 -0.093 -0.126 ... -0.426 -1.425 -0.163],128.7109939280086,48730.78018403053,389.04315,16.266525,365.56955,9683025.0,704.35693,1.2484375,0.05001346,0.38892335,36.703293,42900,0.14197347,3.8904314,338.53445,1.6267576,1.6555441e-07,496.21,5.0013466,38.892334,1.6555441e-05,61.23821,100,73.47284,101.35587,62.25688,100.0
430,18119682,[ 0.167 -0.093 -0.127 ... -0.427 -1.426 -0.164],110.65502664339563,48846.11221432686,2409.0627,13.862155,1547.8298,198973940.0,8806.229,1.2398493,0.26996326,2.408421,28.268232,43000,0.011355599,24.090628,1459.0272,1.2408571,5.0976478e-08,500.0,26.996328,240.84209,5.0976478e-06,57.67299,100,9.344446,94.15603,58.619293,32.13172
431,18169682,[ 0.166 -0.093 -0.126 ... -0.428 -1.432 -0.166],131.36251282906522,48951.26431417465,211.33047,14.948988,190.80298,2274872.2,907.95264,1.2457334,0.027599456,0.21049772,33.75116,43100,0.1101379,2.1133046,160.84651,1.6900656,1.8422462e-06,500.0,2.7599459,21.049776,0.00018422463,63.613483,100,2.917286,98.9183,64.60766,25.646362
432,18219682,[ 0.166 -0.093 -0.126 ... -0.427 -1.432 -0.16 ],118.56034154653817,49039.92014312744,9414.051,16.33265,6079.079,3619847000.0,33500.676,1.2462143,0.9513271,9.365938,34.29819,43200,0.0029850143,94.1405,5900.35,1.0211736,7.433646e-08,500.0,95.13272,936.5938,7.4336467e-06,61.412365,100,3.4849796,97.15962,62.38885,26.803104
433,18269682,[ 0.165 -0.092 -0.124 ... -0.426 -1.445 -0.147],126.37871972551284,49139.3562874794,487.05096,16.410917,438.13446,10784954.0,1589.1171,1.2403392,0.066286154,0.4936455,31.558643,43300,0.06292803,4.8705096,397.87894,1.771146,3.8342505e-06,500.0,6.628616,49.36455,0.00038342504,62.10434,100,3.5757809,100.47666,63.11416,26.569273
434,18319682,[ 0.165 -0.093 -0.125 ... -0.426 -1.445 -0.152],124.0688368471539,49242.46809840202,915.43066,14.789648,635.59064,32269098.0,7320.6733,1.2421632,0.103314534,0.9114812,33.006577,43400,0.013659946,9.154306,551.9768,1.2684792,1.0535368e-07,500.0,10.331455,91.14812,1.0535368e-05,62.028973,100,5.395178,97.23442,63.00621,28.217457
