TimestepsSoFar,StdIWNorm,MaxIW,EpThisIter,Weights,EpLenMean,MeanEntropy,MaxIWNorm,MeanIWNorm,InitialReturnMin,InitialReturnMean,InitialReturnMax,ReturnMeanIW,Bound,InitialReturnStd,StdIW,MeanIW,EpisodesSoFar,Iteration,EmpiricalD2,ESSRenyi,EpRewMean,ReturnStepMax,J_sample_variance,TimeElapsed,InitialBound,ESSClassic,ReturnStepMaxmin,MinIW,MinIWNorm
2094974,0.0067498763,4.219957,100,[ 0.188 -0.065 -0.121 ... -0.351 -0.761 -0.329],89.65,1.7614292,0.042199567,0.004118774,-100.0,-95.0,,-40.11246,-46.30924,21.794495,0.6749877,0.41187745,22500,225,38.01605,2.6304681,-95.0,100.0,4652.025,7545.418823003769,-96.005035,27.131973,,0.007986709,7.986708e-05
2104009,0.0050154123,3.0335827,100,[ 0.189 -0.065 -0.121 ... -0.352 -0.746 -0.331],90.35,1.7486804,0.030335827,0.0026839117,-100.0,-96.0,100.0,-25.695955,-35.533108,24.166092,0.50154126,0.26839116,22600,226,95.80187,1.043821,-96.0,100.0,2520.5288,7578.968863248825,-97.005035,22.261698,,0.001258915,1.258915e-05
2113097,0.0061480147,4.026049,100,[ 0.19  -0.066 -0.121 ... -0.351 -0.751 -0.338],90.88,1.7629719,0.04026049,0.003505293,-100.0,-93.0,,-31.98171,-44.00642,25.514702,0.6148015,0.35052937,22700,227,143.14772,0.6985791,-93.0,100.0,3821.5022,7619.77427148819,-94.005035,24.532381,,0.000114125614,1.1412561e-06
2122938,0.010479152,9.216333,100,[ 0.19  -0.066 -0.121 ... -0.348 -0.739 -0.336],98.41,1.7624216,0.09216333,0.003793708,-100.0,-91.0,,-26.335659,-37.151653,28.618176,1.0479152,0.3793708,22800,228,115.81585,0.8634397,-91.0,100.0,2927.1,7652.630063056946,-92.005035,11.587484,,0.0022381512,2.2381511e-05
2132803,0.00995183,9.031839,100,[ 0.19  -0.066 -0.121 ... -0.343 -0.746 -0.329],98.65,1.7626939,0.09031839,0.003506193,-100.0,-95.0,,-32.97441,-46.9712,21.794495,0.99518305,0.3506193,22900,229,193.95099,0.5155942,-95.0,100.0,9951.952,7685.4301743507385,-96.005035,11.042067,,0.0002448513,2.448513e-06
2142472,0.0136742955,13.347532,100,[ 0.19  -0.066 -0.121 ... -0.346 -0.749 -0.326],96.69,1.7562053,0.13347532,0.0036587967,-100.0,-92.0,,-20.32048,-30.858097,27.12932,1.3674296,0.3658797,23000,230,109.93094,0.909662,-92.0,100.0,1499.5731,7720.218217611313,-93.005035,6.6809335,,0.00025931344,2.5931345e-06
2152638,0.005537714,3.1230311,100,[ 0.191 -0.066 -0.121 ... -0.345 -0.752 -0.329],101.66,1.7548646,0.03123031,0.004789469,-100.0,-96.0,,-47.09937,-56.06577,19.595919,0.55377144,0.47894695,23100,231,79.5924,1.2564014,-96.0,100.0,3150.7717,7753.369602441788,-97.005035,42.792446,,0.0013413087,1.3413087e-05
2162604,0.006942146,5.163435,100,[ 0.191 -0.066 -0.121 ... -0.343 -0.756 -0.327],99.66,1.7471607,0.05163435,0.0036701742,-100.0,-96.0,,-31.406576,-43.602234,19.595919,0.6942146,0.36701745,23200,232,147.24678,0.679132,-96.0,100.0,2538.2183,7788.026620864868,-97.005035,21.844635,,0.00035638144,3.5638143e-06
2172636,0.005995301,3.292045,100,[ 0.191 -0.066 -0.122 ... -0.339 -0.761 -0.33 ],100.32,1.7490188,0.03292045,0.0034813224,-100.0,-94.0,,-34.188427,-46.01767,23.748684,0.5995301,0.3481323,23300,233,138.5317,0.7218565,-94.0,100.0,3655.0952,7822.235271692276,-95.005035,25.215967,,0.00027949674,2.7949675e-06
2183324,0.0056660892,2.4242852,100,[ 0.19  -0.066 -0.121 ... -0.34  -0.763 -0.326],106.88,1.7431594,0.024242852,0.004609096,-100.0,-95.0,,-42.719124,-49.645805,21.794495,0.56660897,0.4609096,23400,234,47.49913,2.1053016,-95.0,100.0,3201.8665,7856.9137926101685,-96.005035,39.820858,,0.0014906372,1.4906372e-05
2193143,0.0065875645,4.1557803,100,[ 0.191 -0.066 -0.121 ... -0.338 -0.759 -0.335],98.19,1.7393272,0.041557804,0.0056837047,-100.0,-95.0,,-52.438335,-60.81907,21.794495,0.65875643,0.56837034,23500,235,69.53431,1.438139,-95.0,100.0,3121.7922,7894.692111253738,-96.005035,42.674072,,0.0017171255,1.7171255e-05
2202785,0.0029473517,1.8268172,100,[ 0.191 -0.066 -0.121 ... -0.336 -0.761 -0.337],96.42,1.7432386,0.018268172,0.0020680367,-100.0,-93.0,100.0,-19.708424,-29.0573,29.171904,0.29473516,0.20680366,23600,236,86.52751,1.1557018,-93.0,100.0,901.0355,7927.366828680038,-94.005035,32.9905,,0.00014764318,1.4764317e-06
2215166,0.018702656,18.5906,100,[ 0.192 -0.066 -0.121 ... -0.334 -0.76  -0.334],123.81,1.7559278,0.185906,0.0047864523,-100.0,-94.0,,-27.869888,-38.050686,23.748684,1.8702655,0.4786452,23700,237,102.61216,0.9745434,-94.0,100.0,1898.5505,7964.540447950363,-95.005035,6.1470776,,0.0001233185,1.233185e-06
2226880,0.0058119777,3.63525,100,[ 0.192 -0.066 -0.121 ... -0.331 -0.756 -0.326],117.14,1.7359651,0.0363525,0.0038091794,-100.0,-95.0,,-35.455772,-42.65307,21.794495,0.5811978,0.38091797,23800,238,51.283077,1.949961,-95.0,100.0,3274.4153,7997.661980867386,-96.005035,30.04798,,0.0002169459,2.169459e-06
2238564,0.007393824,6.0204563,100,[ 0.192 -0.066 -0.122 ... -0.328 -0.76  -0.342],116.84,1.722674,0.06020456,0.0034479585,-100.0,-97.0,,-28.24039,-39.868996,17.058722,0.7393824,0.34479588,23900,239,133.87218,0.7469812,-97.0,100.0,2251.7837,8037.124968290329,-98.005035,17.861998,,0.000635906,6.35906e-06
2250208,0.003908884,2.5418139,100,[ 0.192 -0.065 -0.122 ... -0.326 -0.764 -0.351],116.44,1.7196337,0.025418138,0.002543802,-100.0,-95.0,100.0,-24.868723,-41.567966,25.980762,0.39088836,0.2543802,24000,240,276.07614,0.36221892,-95.0,100.0,1562.839,8072.277903795242,-96.005035,29.750982,,0.00023899146,2.3899145e-06
2261726,0.008789715,6.409744,100,[ 0.192 -0.065 -0.122 ... -0.327 -0.769 -0.349],115.18,1.710582,0.064097434,0.004050469,-100.0,-95.0,,-35.377586,-45.945965,21.794495,0.87897164,0.40504688,24100,241,110.57374,0.9043739,-95.0,100.0,6315.715,8112.509969711304,-96.005035,17.515854,,9.497163e-05,9.4971625e-07
2273404,0.004557175,2.9939902,100,[ 0.193 -0.066 -0.122 ... -0.325 -0.782 -0.345],116.78,1.7128202,0.029939901,0.0029545128,-100.0,-94.0,,-28.939995,-40.351967,23.748684,0.45571753,0.2954513,24200,242,128.93079,0.77560997,-94.0,100.0,2120.389,8147.850825786591,-95.005035,29.593346,,0.0010136211,1.0136211e-05
2285198,0.006035819,3.8453383,100,[ 0.193 -0.066 -0.122 ... -0.325 -0.781 -0.344],117.94,1.7100327,0.03845338,0.003757381,-100.0,-97.0,,-37.158833,-51.50041,17.058722,0.6035819,0.3757381,24300,243,203.62402,0.49110118,-97.0,100.0,3697.1538,8182.773875951767,-98.005035,27.92915,,1.420172e-05,1.420172e-07
2296488,0.0044792467,2.5909827,100,[ 0.193 -0.066 -0.122 ... -0.326 -0.788 -0.34 ],112.9,1.7131938,0.025909826,0.0028530594,-100.0,-97.0,,-27.264408,-35.0158,17.058722,0.4479247,0.28530595,24400,244,59.483227,1.6811461,-97.0,100.0,1972.5126,8222.485487699509,-98.005035,28.86138,,0.00032739894,3.2739893e-06
2308030,0.004414412,2.0217535,100,[ 0.192 -0.065 -0.122 ... -0.33  -0.778 -0.347],115.42,1.7159082,0.020217534,0.002686707,-100.0,-93.0,100.0,-25.953249,-38.374153,29.171904,0.4414412,0.26867074,24500,245,152.73604,0.6547243,-93.0,100.0,2014.6228,8264.588160037994,-94.005035,27.029697,,0.00031704674,3.1704674e-06
2320438,0.041076425,35.344166,100,[ 0.193 -0.066 -0.122 ... -0.331 -0.781 -0.34 ],124.08,1.7112892,0.35344166,0.010025987,-100.0,-92.0,,-31.987198,-45.262123,27.12932,4.1076427,1.0025989,24600,246,174.46135,0.57319283,-92.0,100.0,3523.156,8309.1492664814,-93.005035,5.6225996,,0.00020095448,2.0095447e-06
2331961,0.0094215255,6.529837,100,[ 0.192 -0.065 -0.122 ... -0.331 -0.784 -0.342],115.23,1.7197211,0.06529837,0.0057510477,-100.0,-97.0,,-56.140923,-61.187096,17.058722,0.94215256,0.5751048,24700,247,25.209246,3.9667985,-97.0,100.0,9054.463,8342.809085607529,-98.005035,27.145958,,0.003423377,3.423377e-05
2343668,0.007223437,4.5814223,100,[ 0.192 -0.065 -0.122 ... -0.331 -0.784 -0.334],117.07,1.719722,0.045814224,0.0036741716,-100.0,-95.0,,-31.750118,-43.28576,21.794495,0.7223437,0.3674172,24800,248,131.74025,0.75906944,-95.0,100.0,3488.474,8379.841879367828,-96.005035,20.55426,,0.00089971244,8.9971245e-06
2355027,0.0065818112,4.2667465,100,[ 0.193 -0.066 -0.122 ... -0.329 -0.787 -0.331],113.59,1.7197267,0.042667463,0.0049552894,-100.0,-96.0,,-47.188953,-57.17914,19.595919,0.6581811,0.495529,24900,249,98.80579,1.0120864,-96.0,100.0,4332.102,8419.140925168991,-97.005035,36.17658,,0.00064113154,6.411315e-06
2366783,0.0052981265,2.9622126,100,[ 0.193 -0.066 -0.122 ... -0.328 -0.786 -0.332],117.56,1.7213776,0.029622125,0.0029391218,-100.0,-98.0,,-29.380392,-42.65107,14.0,0.52981263,0.29391217,25000,250,174.3498,0.57355964,-98.0,100.0,2836.0046,8453.458690404892,-99.005035,23.532475,,0.00017615539,1.7615538e-06
2378645,0.008329228,7.614012,100,[ 0.192 -0.065 -0.122 ... -0.329 -0.789 -0.328],118.62,1.7315377,0.07614011,0.0030619323,-100.0,-96.0,,-30.4575,-41.35835,19.595919,0.8329228,0.30619326,25100,251,117.6402,0.85004956,-96.0,100.0,7016.407,8492.606157779694,-97.005035,11.905088,,0.0011739415,1.1739415e-05
2389319,0.0077615315,4.7728415,100,[ 0.192 -0.065 -0.122 ... -0.327 -0.785 -0.321],106.74,1.7256554,0.04772841,0.0042190133,-100.0,-99.0,,-41.59587,-51.475277,9.949874,0.7761532,0.4219014,25200,252,96.62666,1.034911,-99.0,100.0,6099.6094,8525.046537399292,-100.005035,22.808495,,0.00063929136,6.3929133e-06
2400654,0.014941872,13.168542,100,[ 0.193 -0.065 -0.122 ... -0.326 -0.79  -0.323],113.35,1.7256087,0.13168542,0.0038792947,-100.0,-91.0,,-16.78342,-28.445873,28.618176,1.494187,0.3879295,25300,253,134.6527,0.7426513,-91.0,100.0,633.7366,8561.218070030212,-92.005035,6.314897,,0.0003848718,3.848718e-06
2412081,0.005715213,2.8963892,100,[ 0.193 -0.065 -0.122 ... -0.328 -0.793 -0.319],114.27,1.717423,0.028963892,0.0037059127,-100.0,-96.0,100.0,-36.91011,-46.83839,24.166092,0.5715213,0.3705913,25400,254,97.58506,1.024747,-96.0,100.0,3309.5625,8597.909260034561,-97.005035,29.600319,,0.00017632783,1.7632782e-06
2423333,0.006388509,3.6727843,100,[ 0.192 -0.065 -0.122 ... -0.327 -0.791 -0.329],112.52,1.7311636,0.036727842,0.004309119,-100.0,-97.0,,-41.032124,-50.104744,17.058722,0.6388509,0.43091187,25500,255,81.4893,1.227155,-97.0,100.0,4010.3286,8639.309803009033,-98.005035,31.269815,,0.0007690366,7.690366e-06
2434724,0.0038314539,2.0814154,100,[ 0.193 -0.065 -0.122 ... -0.325 -0.787 -0.32 ],113.91,1.7327205,0.020814154,0.0026599076,-100.0,-98.0,,-26.587694,-36.79196,14.0,0.3831454,0.26599082,25600,256,103.085785,0.97006583,-98.0,100.0,1483.4375,8677.448519229889,-99.005035,32.52154,,0.0003709817,3.7098168e-06
2446398,0.0105568245,6.9475565,100,[ 0.193 -0.065 -0.122 ... -0.325 -0.787 -0.318],116.74,1.7315191,0.06947556,0.0062793177,-100.0,-97.0,,-58.561554,-65.72095,17.058722,1.0556825,0.6279317,25700,257,50.744347,1.9706628,-97.0,100.0,10912.805,8712.81842136383,-98.005035,26.133863,,0.00043149618,4.3149616e-06
2457835,0.014690371,14.44734,100,[ 0.193 -0.065 -0.122 ... -0.324 -0.785 -0.322],114.37,1.7232798,0.1444734,0.0036658207,-100.0,-96.0,,-21.023548,-31.00039,19.595919,1.469037,0.36658207,25800,258,98.542015,1.0147955,-96.0,100.0,1493.5171,8752.221710205078,-97.005035,5.8619504,,0.0006677868,6.677868e-06
2469317,0.006485821,4.4137197,100,[ 0.194 -0.065 -0.122 ... -0.324 -0.786 -0.329],114.82,1.7237036,0.044137195,0.0030696867,-100.0,-97.0,,-30.531662,-41.845703,17.058722,0.64858216,0.3069687,25900,259,126.7275,0.7890947,-97.0,100.0,4257.6274,8790.342275619507,-98.005035,18.301006,,0.00038375467,3.8375465e-06
2479648,0.005863438,2.4085424,100,[ 0.193 -0.065 -0.123 ... -0.325 -0.792 -0.323],103.31,1.7197453,0.024085423,0.004607531,-100.0,-99.0,,-45.506958,-54.307587,9.949874,0.58634377,0.46075308,26000,260,76.67656,1.3041795,-99.0,100.0,3492.6653,8826.539735555649,-100.005035,38.17592,,0.0008966382,8.966382e-06
2491236,0.0057095108,4.9588165,100,[ 0.193 -0.065 -0.122 ... -0.325 -0.791 -0.327],115.88,1.7180586,0.049588162,0.0026345074,-100.0,-97.0,,-26.117165,-41.014378,17.058722,0.57095116,0.26345077,26100,261,219.70775,0.4551501,-97.0,100.0,3302.1418,8856.401854038239,-98.005035,17.553818,,0.00040160265,4.016026e-06
2502235,0.007616536,4.8609896,100,[ 0.192 -0.065 -0.122 ... -0.325 -0.792 -0.328],109.99,1.7360516,0.048609894,0.0048781894,-100.0,-100.0,-100.0,-48.781895,-59.819622,,0.76165366,0.48781896,26200,262,120.61313,0.82909715,-100.0,100.0,5859.7607,8891.93882894516,-101.005035,29.088385,100.0,8.712364e-06,8.7123645e-08
2513751,0.0069685546,3.713981,100,[ 0.192 -0.065 -0.122 ... -0.325 -0.773 -0.328],115.16,1.7376558,0.037139807,0.0052009444,-100.0,-95.0,,-50.70941,-59.2187,21.794495,0.6968555,0.5200945,26300,263,71.68393,1.3950129,-95.0,100.0,4961.835,8930.329914331436,-96.005035,35.77519,,0.00029472384,2.9472383e-06
2524896,0.0063220966,4.3745484,100,[ 0.192 -0.065 -0.123 ... -0.327 -0.77  -0.33 ],111.45,1.7415556,0.043745484,0.0029712573,-100.0,-95.0,,-27.194,-38.884014,21.794495,0.6322096,0.29712576,26400,264,135.28984,0.7391538,-95.0,100.0,3949.0532,8963.163271903992,-96.005035,18.091936,,0.00032733555,3.2733556e-06
2535531,0.006257883,3.7113087,100,[ 0.193 -0.065 -0.123 ... -0.326 -0.768 -0.328],106.35,1.7421645,0.037113085,0.003120107,-100.0,-100.0,-100.0,-31.201075,-45.1009,,0.6257883,0.31201074,26500,265,191.2731,0.52281266,-100.0,100.0,3955.6667,8998.235217094421,-101.005035,19.909678,100.0,2.3718487e-05,2.3718486e-07
2546695,0.0031660313,1.620213,100,[ 0.193 -0.065 -0.123 ... -0.325 -0.771 -0.325],111.64,1.7292145,0.01620213,0.002308506,-100.0,-99.0,,-22.862173,-29.656902,9.949874,0.31660315,0.23085064,26600,266,45.706654,2.1878653,-99.0,100.0,1017.827,9035.218761444092,-100.005035,34.71124,,0.0015232081,1.5232081e-05
2558366,0.0073984694,4.2657123,100,[ 0.195 -0.066 -0.122 ... -0.33  -0.787 -0.322],116.71,1.727904,0.042657122,0.004033619,-100.0,-99.0,,-40.336006,-50.237877,9.949874,0.73984694,0.4033619,26700,267,97.06658,1.0302206,-99.0,100.0,5529.0396,9075.462133169174,-100.005035,22.91321,,0.00018177732,1.8177731e-06
2569462,0.0040013483,2.3148463,100,[ 0.194 -0.066 -0.122 ... -0.329 -0.788 -0.322],110.96,1.7157459,0.023148462,0.0025102964,-100.0,-97.0,,-24.749952,-38.66213,17.058722,0.40013483,0.25102964,26800,268,191.61314,0.52188486,-97.0,100.0,1630.0713,9113.989866733551,-98.005035,28.242567,,0.0008892915,8.892915e-06
2580421,0.0048564062,2.4637947,100,[ 0.194 -0.066 -0.122 ... -0.329 -0.795 -0.327],109.59,1.7041941,0.024637947,0.002903918,-100.0,-97.0,,-27.667316,-37.57029,17.058722,0.48564062,0.2903918,26900,269,97.08823,1.029991,-97.0,100.0,2279.4448,9151.447653770447,-98.005035,26.337976,,0.0009476824,9.476824e-06
2591061,0.0056252433,3.8110952,100,[ 0.194 -0.066 -0.122 ... -0.329 -0.804 -0.329],106.4,1.6962879,0.038110953,0.0027869744,-100.0,-98.0,,-27.649385,-40.342354,14.0,0.5625243,0.27869746,27000,270,159.5003,0.6269581,-98.0,100.0,3204.0854,9187.212624073029,-99.005035,19.708479,,0.0005035475,5.0354747e-06
2602585,0.008176802,5.2263756,100,[ 0.194 -0.066 -0.122 ... -0.33  -0.807 -0.334],115.24,1.6809511,0.052263755,0.004847986,-100.0,-98.0,,-45.322216,-53.285896,14.0,0.81768024,0.48479855,27100,271,62.786,1.5927118,-98.0,100.0,6050.5835,9227.880556821823,-99.005035,26.00948,,4.47744e-05,4.47744e-07
2614259,0.007050382,3.7264588,100,[ 0.195 -0.066 -0.121 ... -0.33  -0.823 -0.334],116.74,1.6800672,0.037264585,0.0049763885,-100.0,-99.0,,-49.76252,-56.62286,9.949874,0.70503813,0.49763885,27200,272,46.593628,2.1462162,-99.0,100.0,5021.1353,9266.24366235733,-100.005035,33.253216,,0.00079756376,7.975637e-06
2625217,0.0063580237,4.0848885,100,[ 0.195 -0.066 -0.121 ... -0.328 -0.826 -0.331],109.58,1.6812645,0.040848885,0.0033981213,-100.0,-100.0,-100.0,-33.981216,-43.77898,,0.6358024,0.33981216,27300,273,95.03621,1.0522305,-100.0,100.0,4083.2798,9302.157841444016,-101.005035,22.218304,100.0,0.00028351453,2.8351453e-06
2637374,0.0066326326,3.5564206,100,[ 0.195 -0.066 -0.121 ... -0.328 -0.827 -0.33 ],121.57,1.6715822,0.035564207,0.0037319558,-100.0,-93.0,,-36.453217,-47.222588,25.514702,0.66326326,0.37319556,27400,274,114.8196,0.87093145,-93.0,100.0,4475.628,9339.825297832489,-94.005035,24.046375,,0.0006089602,6.0896023e-06
2649806,0.0032802953,1.4992235,100,[ 0.195 -0.066 -0.121 ... -0.328 -0.825 -0.341],124.32,1.6670104,0.014992234,0.0021005515,-100.0,-93.0,,-20.140154,-31.658825,25.514702,0.32802954,0.21005516,27500,275,131.35301,0.76130724,-93.0,100.0,1107.961,9374.706104040146,-94.005035,29.080715,,0.0013880102,1.38801015e-05
2661162,0.004596043,2.4684315,100,[ 0.194 -0.066 -0.121 ... -0.33  -0.831 -0.34 ],113.56,1.6699162,0.024684314,0.003275948,-100.0,-98.0,,-32.40077,-43.416687,14.0,0.45960432,0.32759485,27600,276,120.13692,0.83238363,-98.0,100.0,2148.6243,9408.31420969963,-99.005035,33.689175,,0.00052308623,5.2308624e-06
2672032,0.0073818425,3.8457313,100,[ 0.194 -0.066 -0.121 ... -0.33  -0.833 -0.335],108.7,1.6610425,0.03845731,0.0040724725,-100.0,-96.0,,-39.12846,-50.011,19.595919,0.73818433,0.4072472,27700,277,117.24542,0.8529118,-96.0,100.0,5499.3833,9443.26953291893,-97.005035,23.334005,,0.0001289908,1.2899079e-06
2683697,0.0035375853,1.6221182,100,[ 0.194 -0.066 -0.121 ... -0.327 -0.836 -0.341],116.65,1.6520339,0.016221182,0.0028243652,-100.0,-95.0,100.0,-27.950962,-36.130768,25.980762,0.3537585,0.28243655,27800,278,66.24015,1.5096585,-95.0,100.0,1277.8027,9478.228685855865,-96.005035,38.928436,,0.0005374734,5.374734e-06
2694561,0.0062431605,3.5705104,100,[ 0.194 -0.066 -0.121 ... -0.328 -0.848 -0.337],108.64,1.6500212,0.035705104,0.0043469523,-100.0,-96.0,,-37.733276,-46.776848,19.595919,0.62431604,0.43469524,27900,279,80.96832,1.2350509,-96.0,100.0,2960.2588,9514.510900259018,-97.005035,32.65077,,0.0004658017,4.658017e-06
2705716,0.009817869,4.9959993,100,[ 0.194 -0.066 -0.121 ... -0.328 -0.848 -0.34 ],111.55,1.6461927,0.04995999,0.0065356023,-100.0,-97.0,100.0,-63.735,-70.14296,22.15852,0.98178697,0.6535601,28000,280,40.651344,2.4599433,-97.0,100.0,9771.272,9550.954059362411,-98.005035,30.706442,,0.0021793535,2.1793534e-05
2717344,0.007485866,5.714756,100,[ 0.194 -0.066 -0.121 ... -0.329 -0.857 -0.335],116.28,1.6542772,0.05714756,0.0037064368,-100.0,-97.0,,-36.440548,-46.298534,17.058722,0.74858665,0.37064373,28100,281,96.208084,1.0394137,-97.0,100.0,5672.8833,9589.62179517746,-98.005035,19.688292,,0.00035368782,3.5368782e-06
2728544,0.0041758586,2.679056,100,[ 0.194 -0.066 -0.121 ... -0.329 -0.848 -0.335],112.0,1.6510035,0.02679056,0.0023685046,-100.0,-99.0,,-23.669538,-34.5496,9.949874,0.41758585,0.23685047,28200,282,117.19196,0.8533008,-99.0,100.0,1762.1108,9622.966125011444,-100.005035,24.340113,,0.000460436,4.6043597e-06
2739638,0.007951542,6.0350256,100,[ 0.194 -0.066 -0.121 ... -0.328 -0.849 -0.337],110.94,1.6513656,0.060350254,0.0036211677,-100.0,-98.0,,-35.800766,-45.99748,14.0,0.7951543,0.36211678,28300,283,102.93322,0.9715037,-98.0,100.0,6400.554,9662.247703552246,-99.005035,17.176939,,1.63114e-05,1.63114e-07
2750894,0.007471544,4.126914,100,[ 0.194 -0.066 -0.121 ... -0.33  -0.851 -0.335],112.56,1.6601745,0.04126914,0.0054086205,-100.0,-99.0,,-52.21663,-64.30143,9.949874,0.7471545,0.540862,28400,284,144.58197,0.6916492,-99.0,100.0,5486.472,9697.972237586975,-100.005035,34.38429,,0.00012545488,1.2545488e-06
2760646,0.0066376245,2.9769974,100,[ 0.194 -0.066 -0.12  ... -0.328 -0.848 -0.329],97.52,1.6540062,0.029769974,0.004241259,-100.0,-98.0,,-41.215046,-51.703365,14.0,0.66376245,0.42412597,28500,285,108.90481,0.9182331,-98.0,100.0,4429.725,9730.390132904053,-99.005035,28.991695,,0.00066705805,6.67058e-06
2772243,0.0055200662,4.2872834,100,[ 0.194 -0.066 -0.12  ... -0.329 -0.853 -0.331],115.97,1.6465584,0.042872835,0.0030415833,-100.0,-96.0,,-25.683788,-35.65759,19.595919,0.55200666,0.30415836,28600,286,98.48193,1.0154147,-96.0,100.0,1479.5546,9767.727110385895,-97.005035,23.28973,,0.0003203517,3.203517e-06
2783546,0.020833109,20.697163,100,[ 0.194 -0.066 -0.12  ... -0.331 -0.858 -0.334],113.03,1.6464832,0.20697162,0.005031213,-100.0,-97.0,,-29.580448,-41.164635,17.058722,2.083311,0.5031213,28700,287,132.85147,0.7527203,-97.0,100.0,2243.2227,9800.417251348495,-98.005035,5.510856,,0.00012286703,1.2286703e-06
2794996,0.0072139692,4.068377,100,[ 0.194 -0.066 -0.12  ... -0.331 -0.858 -0.333],114.5,1.645119,0.04068377,0.0041139717,-100.0,-93.0,,-36.241886,-48.08106,25.514702,0.721397,0.41139722,28800,288,138.76434,0.7206462,-93.0,100.0,4619.7583,9835.341767072678,-94.005035,24.540695,,0.00051849335,5.1849333e-06
2805803,0.010167657,8.608881,100,[ 0.193 -0.066 -0.12  ... -0.331 -0.863 -0.33 ],108.07,1.6445117,0.08608881,0.0043470026,-100.0,-97.0,,-34.690823,-50.434723,17.058722,1.0167658,0.43470028,28900,289,245.39174,0.40751168,-97.0,100.0,3647.7466,9867.968765258789,-98.005035,15.453702,,0.00016621593,1.6621593e-06
2817535,0.0071640597,4.9708276,100,[ 0.193 -0.066 -0.12  ... -0.331 -0.862 -0.331],117.32,1.641527,0.049708273,0.003042603,-100.0,-92.0,,-18.51646,-30.863598,27.12932,0.71640605,0.30426025,29000,290,150.92728,0.6625708,-92.0,100.0,1245.1007,9901.163182020187,-93.005035,15.28103,,9.112712e-05,9.112712e-07
2828362,0.0078145545,5.285405,100,[ 0.193 -0.066 -0.12  ... -0.332 -0.859 -0.337],108.27,1.6473639,0.05285405,0.0059703225,-100.0,-97.0,,-57.96855,-63.95204,17.058722,0.78145546,0.5970323,29100,291,35.444134,2.8213413,-97.0,100.0,6223.6616,9933.957777023315,-98.005035,36.856594,,0.001496627,1.4966269e-05
2839735,0.009134283,7.799458,100,[ 0.192 -0.066 -0.121 ... -0.333 -0.851 -0.34 ],113.73,1.6464056,0.07799458,0.004539582,-100.0,-94.0,,-42.699547,-55.530556,23.748684,0.91342837,0.45395827,29200,292,162.98846,0.61354035,-94.0,100.0,8402.538,9968.496190309525,-95.005035,19.807028,,0.00019147819,1.914782e-06
2851227,4.60095,4624.2954,100,[ 0.192 -0.066 -0.121 ... -0.332 -0.851 -0.341],114.92,1.6431664,46.242954,0.46410877,-100.0,-95.0,100.0,4610.729,4323.6187,25.980762,460.09494,46.410873,29300,293,81608.125,0.0012253682,-95.0,100.0,2138539000.0,10002.727575063705,-96.005035,1.0072746,,2.2564817e-07,2.2564817e-09
2862656,0.006777213,4.39606,100,[ 0.192 -0.066 -0.121 ... -0.333 -0.86  -0.335],114.29,1.6445363,0.043960597,0.003062166,-100.0,-92.0,,-25.128927,-43.84583,27.12932,0.6777213,0.3062166,29400,294,346.81915,0.2883347,-92.0,100.0,2929.5735,10049.544782876968,-93.005035,16.954054,,0.00068053056,6.8053055e-06
2873604,0.0040854104,2.0354626,100,[ 0.193 -0.066 -0.121 ... -0.331 -0.859 -0.335],109.48,1.6363326,0.020354625,0.0026122201,-100.0,-92.0,,-22.484976,-32.127968,27.12932,0.40854105,0.261222,29500,295,92.057465,1.086278,-92.0,100.0,1331.5726,10084.301429271698,-93.005035,29.019367,,0.0008868363,8.868363e-06
2884978,0.004455389,2.5627308,100,[ 0.192 -0.066 -0.121 ... -0.334 -0.867 -0.335],113.74,1.63974,0.025627308,0.0026436949,-100.0,-98.0,,-26.426107,-37.8177,14.0,0.44553894,0.2643695,29600,296,128.47069,0.77838767,-98.0,100.0,2005.6733,10120.350145816803,-99.005035,26.040318,,0.0009625828,9.625828e-06
2896173,0.0089884205,7.727438,100,[ 0.193 -0.066 -0.121 ... -0.332 -0.86  -0.338],111.95,1.6376957,0.077274375,0.00479708,-100.0,-93.0,,-45.668827,-54.00502,25.514702,0.89884216,0.479708,29700,297,68.79716,1.4535484,-93.0,100.0,8150.9546,10155.355187654495,-94.005035,22.168743,,0.0002863099,2.8630989e-06
2906989,0.006918666,4.144519,100,[ 0.193 -0.066 -0.121 ... -0.332 -0.863 -0.337],108.16,1.6136717,0.04144519,0.0035652004,-100.0,-94.0,,-29.834791,-38.18761,23.748684,0.6918666,0.35652,29800,298,69.07189,1.4477669,-94.0,100.0,3281.7056,10191.657844781876,-95.005035,20.982088,,0.0010492975,1.0492975e-05
2917358,0.005600897,2.9623008,100,[ 0.192 -0.066 -0.121 ... -0.332 -0.868 -0.357],103.69,1.6041124,0.029623007,0.0034962634,-100.0,-97.0,,-34.349663,-44.358402,17.058722,0.56008977,0.34962636,29900,299,99.173134,1.0083376,-97.0,100.0,3185.2876,10225.688165426254,-98.005035,28.040293,,5.2704432e-05,5.2704434e-07
