InitialReturnMean,RewardCompression,EpisodesSoFar,EmpiricalD2,InitialBound,EpThisIter,ReturnStepMax,Iteration,TimeElapsed,InitialReturnStd,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpRewMean,ReturnMeanIW,Bound,StdIW,Weights,EpLenMean,MeanIW,MeanEntropy,MinIW,ESSRenyi,InitialReturnMin,MaxIW,ESSClassic
-99.0,0.98,28800,1.0,-51.00504,100,100.0,288,6969.42930150032,9.949873924255371,,2716990,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],88.88,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,28900,1.0,-101.005035,100,100.0,289,6997.824957609177,,100.0,2726278,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],92.88,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,29000,1.0,-51.00504,100,100.0,290,7020.454131603241,9.949873924255371,,2735368,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.9,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,29100,1.0,-101.005035,100,100.0,291,7042.612805604935,,100.0,2744490,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.22,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,29200,1.0,-51.00504,100,100.0,292,7065.525333881378,14.0,,2753601,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.11,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,29300,1.0,-51.00504,100,100.0,293,7087.97677063942,9.949873924255371,,2762655,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.54,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,29400,1.0,-51.00504,100,100.0,294,7112.333368778229,14.0,,2771459,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],88.04,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,29500,1.0,-51.00504,100,100.0,295,7131.98136806488,9.949873924255371,,2780476,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.17,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,29600,1.0,-51.00504,100,100.0,296,7151.098695755005,9.949873924255371,,2789153,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],86.77,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,29700,1.0,-101.005035,100,100.0,297,7172.156889200211,,100.0,2798354,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],92.01,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,29800,1.0,-101.005035,100,100.0,298,7191.565107822418,,100.0,2807176,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],88.22,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,29900,1.0,-101.005035,100,100.0,299,7215.882810354233,,100.0,2816408,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],92.32,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,30000,1.0,-51.00504,100,100.0,300,7239.702444553375,14.0,,2825592,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.84,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,30100,1.0,-51.00504,100,100.0,301,7256.15690779686,9.949873924255371,,2834096,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],85.04,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,30200,1.0,-51.00504,100,100.0,302,7280.181156158447,9.949873924255371,,2843094,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],89.98,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,30300,1.0,-51.00504,100,100.0,303,7298.223707914352,14.0,,2852210,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.16,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,30400,1.0,-101.005035,100,100.0,304,7319.014683961868,,100.0,2860665,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],84.55,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,30500,1.0,-101.005035,100,100.0,305,7344.724834680557,,100.0,2869615,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],89.5,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,30600,1.0,-101.005035,100,100.0,306,7363.719640254974,,100.0,2878059,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],84.44,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,30700,1.0,-51.00504,100,100.0,307,7383.793071746826,14.0,,2886614,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],85.55,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,30800,1.0,-51.00504,100,100.0,308,7409.692878484726,14.0,,2895870,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],92.56,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,30900,1.0,-51.00504,100,100.0,309,7435.764587163925,17.0587215423584,,2904671,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],88.01,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,31000,1.0,-101.005035,100,100.0,310,7458.8434445858,,100.0,2913346,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],86.75,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,31100,1.0,-51.00504,100,100.0,311,7472.655082702637,9.949873924255371,,2922070,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],87.24,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,31200,1.0,-101.005035,100,100.0,312,7497.347161054611,,100.0,2931101,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.31,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,31300,1.0,-51.00504,100,100.0,313,7516.822906494141,9.949873924255371,,2940029,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],89.28,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,31400,1.0,-101.005035,100,100.0,314,7535.486044168472,,100.0,2949070,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.41,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,31500,1.0,-51.00504,100,100.0,315,7557.200325489044,17.0587215423584,,2958125,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.55,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,31600,1.0,-51.00504,100,100.0,316,7578.489116191864,17.0587215423584,,2967207,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.82,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,31700,1.0,-51.00504,100,100.0,317,7593.356221199036,9.949873924255371,,2976097,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],88.9,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,31800,1.0,-51.00504,100,100.0,318,7615.113187789917,9.949873924255371,,2984981,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],88.84,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,31900,1.0,-101.005035,100,100.0,319,7638.077147483826,,100.0,2994127,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.46,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-97.0,0.97,32000,1.0,-1.0050378,100,100.0,320,7653.3800320625305,22.158519744873047,,3003200,100.0,-97.0,,-1.005037784576416,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.73,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,2.0
-98.0,0.98,32100,1.0,-51.00504,100,100.0,321,7686.438951253891,14.0,,3011971,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],87.71,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,32200,1.0,-51.00504,100,100.0,322,7712.108915567398,14.0,,3021148,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.77,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,32300,1.0,-51.00504,100,100.0,323,7731.904889583588,9.949873924255371,,3029930,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],87.82,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,32400,1.0,-51.00504,100,100.0,324,7753.175620317459,9.949873924255371,,3038838,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],89.08,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,32500,1.0,-51.00504,100,100.0,325,7770.974351644516,17.0587215423584,,3047316,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],84.78,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,32600,1.0,-51.00504,100,100.0,326,7797.053033590317,17.0587215423584,,3056506,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.9,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,32700,1.0,-101.005035,100,100.0,327,7810.073962211609,,100.0,3065424,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],89.18,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,32800,1.0,-51.00504,100,100.0,328,7823.044767141342,14.0,,3074542,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.18,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,32900,1.0,-51.00504,100,100.0,329,7849.856011629105,9.949873924255371,100.0,3083963,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],94.21,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,33000,1.0,-51.00504,100,100.0,330,7871.143424272537,14.0,,3092736,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],87.73,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,33100,1.0,-51.00504,100,100.0,331,7883.181214570999,9.949873924255371,,3101749,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.13,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,33200,1.0,-51.00504,100,100.0,332,7906.884865999222,14.0,,3110751,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],90.02,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,33300,1.0,-51.00504,100,100.0,333,7928.404769897461,9.949873924255371,,3119250,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],84.99,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,33400,1.0,-1.0050378,100,100.0,334,7947.734238624573,19.899747848510742,,3127938,100.0,-98.0,,-1.005037784576416,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],86.88,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,2.0
-96.0,0.98,33500,1.0,-51.00504,100,100.0,335,7973.633296728134,19.595918655395508,,3137123,,-96.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.85,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,33600,1.0,-51.00504,100,100.0,336,7995.464799642563,9.949873924255371,,3145556,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],84.33,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,33700,1.0,-101.005035,100,100.0,337,8018.581806182861,,100.0,3154746,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],91.9,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,33800,1.0,-51.00504,100,100.0,338,8038.304860591888,9.949873924255371,,3164080,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],93.34,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,33900,1.0,-51.00504,100,100.0,339,8060.873254537582,9.949873924255371,,3172878,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],87.98,1.0,3.0470449924468994,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,34000,5.748715877532959,-51.00504,100,100.0,340,8081.488435268402,14.0,,3181439,,-98.0,-1.4381836652755737,-3.8479104042053223,0.3825413126704894,[ 0.16  -0.226  0.049 ...  0.064  0.04   0.169],85.61,0.41130498457751286,3.063325881958008,0.028763671907023426,17.39518928527832,-100.0,0.7938462972480023,1.0
-100.0,0.99,34100,1.0,-101.005035,100,100.0,341,8147.845220565796,,100.0,3190902,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],94.63,1.0,3.063325881958008,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,34200,1.0,-51.00504,100,100.0,342,8162.0097053050995,9.949873924255371,,3199998,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],90.96,1.0,3.063325881958008,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,34300,1.0,-51.00504,100,100.0,343,8182.1630001068115,14.0,,3208992,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],89.94,1.0,3.063325881958008,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,34400,1.0,-101.005035,100,100.0,344,8210.770220041275,,100.0,3218393,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],94.01,1.0,3.063325881958008,1.0,100.0,-100.0,1.0,1.0
-97.0,0.97,34500,1.0,-1.0050378,100,100.0,345,8225.335275411606,22.158519744873047,,3227537,100.0,-97.0,,-1.005037784576416,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],91.44,1.0,3.063325881958008,1.0,100.0,-100.0,1.0,2.0
-100.0,0.99,34600,1.0,-101.005035,100,100.0,346,8245.799229383469,,100.0,3236948,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],94.11,1.0,3.063325881958008,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,34700,42.98451614379883,-101.005035,100,100.0,347,8265.884888410568,,100.0,3245860,-100.0,-100.0,-5.756065845489502,-12.345352172851562,,[ 0.16  -0.226  0.049 ...  0.066  0.033  0.192],89.12,0.057560659138463796,3.174435615539551,0.057560659138463796,2.3264191150665283,-100.0,0.057560659138463796,1.0
-100.0,0.99,34800,1.0,-101.005035,100,100.0,348,8315.917105674744,,100.0,3255186,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],93.26,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,34900,1.0,-101.005035,100,100.0,349,8348.106098413467,,100.0,3264945,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],97.59,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,35000,1.0,-101.005035,100,100.0,350,8366.384087085724,,100.0,3274772,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],98.27,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35100,1.0,-51.00504,100,100.0,351,8389.394270896912,9.949873924255371,,3284624,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],98.52,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35200,1.0,-51.00504,100,100.0,352,8417.105548620224,9.949873924255371,,3294278,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],96.54,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35300,1.0,-51.00504,100,100.0,353,8439.952961444855,9.949873924255371,,3303722,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],94.44,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35400,1.0,-51.00504,100,100.0,354,8462.480974912643,9.949873924255371,,3313265,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.43,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,35500,1.0,-101.005035,100,100.0,355,8487.814308404922,,100.0,3322851,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.86,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,35600,1.0,-51.00504,100,100.0,356,8511.786792993546,14.0,,3332237,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],93.86,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35700,1.0,-51.00504,100,100.0,357,8535.060712575912,9.949873924255371,,3342090,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],98.53,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35800,1.0,-51.00504,100,100.0,358,8560.153486013412,9.949873924255371,,3351916,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],98.26,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,35900,1.0,-51.00504,100,100.0,359,8576.883482456207,9.949873924255371,,3362022,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],101.06,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,36000,1.0,-51.00504,100,100.0,360,8594.224502563477,14.0,,3371604,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.82,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,36100,1.0,-101.005035,100,100.0,361,8614.997215270996,,100.0,3380976,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],93.72,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,36200,1.0,-101.005035,100,100.0,362,8634.979131937027,,100.0,3390886,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],99.1,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,36300,1.0,-51.00504,100,100.0,363,8661.726387739182,9.949873924255371,,3400619,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],97.33,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,36400,1.0,-51.00504,100,100.0,364,8684.942680835724,14.0,,3410211,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.92,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,36500,1.0,-101.005035,100,100.0,365,8704.953376293182,,100.0,3419793,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.82,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,36600,1.0,-101.005035,100,100.0,366,8730.254715442657,,100.0,3430077,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],102.84,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,36700,1.0,-51.00504,100,100.0,367,8750.141040086746,9.949873924255371,,3439545,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],94.68,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,36800,1.0,-101.005035,100,100.0,368,8778.964851617813,,100.0,3448991,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],94.46,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,36900,1.0,-51.00504,100,100.0,369,8801.308573246002,14.0,,3458639,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],96.48,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,37000,1.0,-101.005035,100,100.0,370,8818.212246894836,,100.0,3468204,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.65,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,37100,1.0,-101.005035,100,100.0,371,8841.59066605568,,100.0,3478133,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],99.29,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,37200,1.0,-51.00504,100,100.0,372,8872.509498596191,14.0,,3487937,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],98.04,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,37300,1.0,-51.00504,100,100.0,373,8893.103278636932,9.949873924255371,,3497560,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],96.23,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,37400,1.0,-101.005035,100,100.0,374,8917.936213254929,,100.0,3507186,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],96.26,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,37500,1.0,-51.00504,100,100.0,375,8942.42106461525,9.949873924255371,,3516998,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],98.12,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,37600,1.0,-101.005035,100,100.0,376,8964.392935037613,,100.0,3526513,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],95.15,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,37700,1.0,-101.005035,100,100.0,377,8984.756869792938,,100.0,3536181,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],96.68,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,37800,1.0,-51.00504,100,100.0,378,9005.382333993912,9.949873924255371,,3545910,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],97.29,1.0,3.174435615539551,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,37900,13.138469696044922,-51.00504,100,100.0,379,9025.36072397232,9.949873924255371,,3555137,,-99.0,-3.1802914142608643,-6.823254585266113,0.00013956330904536102,[ 0.16  -0.226  0.049 ...  0.066  0.063  0.274],92.27,0.06374539182491973,3.1432271003723145,0.06360582851587437,7.611236572265625,-100.0,0.0638849551339651,1.0
-99.0,0.98,38000,1.0,-51.00504,100,100.0,380,9078.331885814667,9.949873924255371,,3565214,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.77,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,38100,1.0,-101.005035,100,100.0,381,9098.525051116943,,100.0,3575297,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.83,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,38200,1.0,-101.005035,100,100.0,382,9125.414376735687,,100.0,3585206,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.09,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,38300,1.0,-101.005035,100,100.0,383,9147.69311618805,,100.0,3595157,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.51,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,38400,1.0,-101.005035,100,100.0,384,9168.724541187286,,100.0,3605233,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.76,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
