EmpiricalD2,InitialBound,ESSRenyi,ESSClassic,InitialReturnMin,TimestepsSoFar,MeanIW,EpisodesSoFar,ReturnStepMaxmin,StdIW,EpThisIter,Bound,MinIW,Weights,Iteration,MaxIW,EpRewMean,RewardCompression,EpLenMean,ReturnStepMax,InitialReturnStd,TimeElapsed,InitialReturnMean,ReturnMeanIW,MeanEntropy,InitialReturnMax
1.0,-53.333332,100.0,1.0,-100.0,4078222,1.0,39700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],397,1.0,-97.0,0.98,98.56,100.0,17.0587215423584,10054.798846244812,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4088643,1.0,39800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],398,1.0,-97.0,0.98,104.21,100.0,17.0587215423584,10079.567797422409,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4098947,1.0,39900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],399,1.0,-96.0,0.98,103.04,100.0,19.595918655395508,10109.475756406784,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4109105,1.0,40000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],400,1.0,-97.0,0.98,101.58,100.0,17.0587215423584,10124.750145435333,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4119062,1.0,40100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],401,1.0,-97.0,0.98,99.57,100.0,17.0587215423584,10145.84037065506,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4129318,1.0,40200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],402,1.0,-99.0,0.98,102.56,100.0,9.949873924255371,10171.276319503784,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4139665,1.0,40300,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],403,1.0,-100.0,0.99,103.47,100.0,,10192.87638759613,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4150075,1.0,40400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],404,1.0,-99.0,0.98,104.1,100.0,9.949873924255371,10219.672494888306,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4160140,1.0,40500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],405,1.0,-98.0,0.98,100.65,100.0,14.0,10247.396652460098,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4170373,1.0,40600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],406,1.0,-97.0,0.98,102.33,100.0,17.0587215423584,10274.988733530045,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4180773,1.0,40700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],407,1.0,-96.0,0.98,104.0,100.0,19.595918655395508,10300.632748126984,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4191012,1.0,40800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],408,1.0,-98.0,0.98,102.39,100.0,14.0,10319.584707260132,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4201304,1.0,40900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],409,1.0,-96.0,0.98,102.92,100.0,19.595918655395508,10340.960743188858,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4211643,1.0,41000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],410,1.0,-96.0,0.98,103.39,100.0,19.595918655395508,10373.209337711334,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4221824,1.0,41100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],411,1.0,-99.0,0.98,101.81,100.0,9.949873924255371,10395.51507616043,-99.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,4232062,1.0,41200,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],412,1.0,-96.0,0.97,102.38,100.0,24.166091918945312,10423.685566186905,-96.0,,3.03436541557312,100.0
1.0,-103.333336,100.0,1.0,-100.0,4242369,1.0,41300,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],413,1.0,-100.0,0.99,103.07,100.0,,10442.712409734726,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4252634,1.0,41400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],414,1.0,-95.0,0.98,102.65,100.0,21.79449462890625,10471.656528234482,-95.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4262643,1.0,41500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],415,1.0,-99.0,0.98,100.09,100.0,9.949873924255371,10498.56129360199,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4273129,1.0,41600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],416,1.0,-98.0,0.98,104.86,100.0,14.0,10532.196459293365,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4283245,1.0,41700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],417,1.0,-97.0,0.98,101.16,100.0,17.0587215423584,10558.308094501495,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4293589,1.0,41800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],418,1.0,-96.0,0.98,103.44,100.0,19.595918655395508,10582.408924102783,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4303976,1.0,41900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],419,1.0,-98.0,0.98,103.87,100.0,14.0,10610.06190443039,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4314140,1.0,42000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],420,1.0,-99.0,0.98,101.64,100.0,9.949873924255371,10632.990995645523,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4324441,1.0,42100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],421,1.0,-98.0,0.98,103.01,100.0,14.0,10651.007332086563,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4334772,1.0,42200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],422,1.0,-93.0,0.98,103.31,100.0,25.51470184326172,10674.715224266052,-93.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4345028,1.0,42300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],423,1.0,-93.0,0.98,102.56,100.0,25.51470184326172,10695.011704206467,-93.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4355374,1.0,42400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],424,1.0,-99.0,0.98,103.46,100.0,9.949873924255371,10717.590136051178,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4365204,1.0,42500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],425,1.0,-98.0,0.98,98.3,100.0,14.0,10735.804152727127,-98.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4375413,1.0,42600,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],426,1.0,-100.0,0.99,102.09,100.0,,10756.762246370316,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4385430,1.0,42700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],427,1.0,-98.0,0.98,100.17,100.0,14.0,10786.19652223587,-98.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,4395521,1.0,42800,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],428,1.0,-94.0,0.97,100.91,100.0,27.64055061340332,10805.43568778038,-94.0,,3.03436541557312,100.0
1.0,-53.333332,100.0,1.0,-100.0,4405614,1.0,42900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],429,1.0,-99.0,0.98,100.93,100.0,9.949873924255371,10825.764068841934,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4416208,1.0,43000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],430,1.0,-96.0,0.98,105.94,100.0,19.595918655395508,10849.180667161942,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4426591,1.0,43100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],431,1.0,-99.0,0.98,103.83,100.0,9.949873924255371,10883.828174829483,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4436590,1.0,43200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],432,1.0,-99.0,0.98,99.99,100.0,9.949873924255371,10904.006076812744,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4446757,1.0,43300,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],433,1.0,-100.0,0.99,101.67,100.0,,10923.439641714096,-100.0,-100.0,3.03436541557312,-100.0
1.0,-103.333336,100.0,1.0,-100.0,4456835,1.0,43400,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],434,1.0,-100.0,0.99,100.78,100.0,,10946.237679481506,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4466566,1.0,43500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],435,1.0,-99.0,0.98,97.31,100.0,9.949873924255371,10971.371542215347,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4476401,1.0,43600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],436,1.0,-99.0,0.98,98.35,100.0,9.949873924255371,10991.028490781784,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4487334,1.0,43700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],437,1.0,-97.0,0.98,109.33,100.0,17.0587215423584,11014.632306337357,-97.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4497869,1.0,43800,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],438,1.0,-100.0,0.99,105.35,100.0,,11038.331739664078,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4508201,1.0,43900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],439,1.0,-99.0,0.98,103.32,100.0,9.949873924255371,11057.838105916977,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4518353,1.0,44000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],440,1.0,-96.0,0.98,101.52,100.0,19.595918655395508,11082.4799451828,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4528670,1.0,44100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],441,1.0,-98.0,0.98,103.17,100.0,14.0,11111.215141534805,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4539275,1.0,44200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],442,1.0,-97.0,0.98,106.05,100.0,17.0587215423584,11135.776789665222,-97.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,4549417,1.0,44300,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],443,1.0,-96.0,0.97,101.42,100.0,24.166091918945312,11162.330873250961,-96.0,,3.03436541557312,100.0
1.0,-53.333332,100.0,1.0,-100.0,4559429,1.0,44400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],444,1.0,-97.0,0.98,100.12,100.0,17.0587215423584,11186.32152891159,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4569894,1.0,44500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],445,1.0,-99.0,0.98,104.65,100.0,9.949873924255371,11215.980960130692,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4580028,1.0,44600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],446,1.0,-99.0,0.98,101.34,100.0,9.949873924255371,11241.98822927475,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4590407,1.0,44700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],447,1.0,-99.0,0.98,103.79,100.0,9.949873924255371,11276.184195280075,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4600966,1.0,44800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],448,1.0,-99.0,0.98,105.59,100.0,9.949873924255371,11305.8565158844,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4611314,1.0,44900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],449,1.0,-97.0,0.98,103.48,100.0,17.0587215423584,11332.28460240364,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4621214,1.0,45000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],450,1.0,-99.0,0.98,99.0,100.0,9.949873924255371,11355.551206827164,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4631839,1.0,45100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],451,1.0,-97.0,0.98,106.25,100.0,17.0587215423584,11383.1889731884,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4642006,1.0,45200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],452,1.0,-99.0,0.98,101.67,100.0,9.949873924255371,11405.050011873245,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4652188,1.0,45300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],453,1.0,-94.0,0.98,101.82,100.0,23.74868392944336,11423.37121295929,-94.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4662458,1.0,45400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],454,1.0,-99.0,0.98,102.7,100.0,9.949873924255371,11448.348531007767,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4672498,1.0,45500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],455,1.0,-99.0,0.98,100.4,100.0,9.949873924255371,11467.39965391159,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4682378,1.0,45600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],456,1.0,-99.0,0.98,98.8,100.0,9.949873924255371,11489.663743495941,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4692264,1.0,45700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],457,1.0,-98.0,0.98,98.86,100.0,14.0,11517.08526468277,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4703056,1.0,45800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],458,1.0,-96.0,0.98,107.92,100.0,19.595918655395508,11542.643916845322,-96.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4713148,1.0,45900,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],459,1.0,-100.0,0.99,100.92,100.0,,11572.863512277603,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4723799,1.0,46000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],460,1.0,-97.0,0.98,106.51,100.0,17.0587215423584,11600.47644495964,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4733962,1.0,46100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],461,1.0,-99.0,0.98,101.63,100.0,9.949873924255371,11627.154335737228,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4744005,1.0,46200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],462,1.0,-98.0,0.98,100.43,100.0,14.0,11654.776621103287,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4754067,1.0,46300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],463,1.0,-99.0,0.98,100.62,100.0,9.949873924255371,11684.773257732391,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4764463,1.0,46400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],464,1.0,-98.0,0.98,103.96,100.0,14.0,11710.394747257233,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4774419,1.0,46500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],465,1.0,-97.0,0.98,99.56,100.0,17.0587215423584,11730.336564064026,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4784522,1.0,46600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],466,1.0,-98.0,0.98,101.03,100.0,14.0,11756.304698228836,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4794455,1.0,46700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],467,1.0,-99.0,0.98,99.33,100.0,9.949873924255371,11777.824410915375,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4804600,1.0,46800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],468,1.0,-99.0,0.98,101.45,100.0,9.949873924255371,11804.112181663513,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4815047,1.0,46900,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],469,1.0,-100.0,0.99,104.47,100.0,,11825.085941791534,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4825416,1.0,47000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],470,1.0,-98.0,0.98,103.69,100.0,14.0,11850.059252977371,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4835967,1.0,47100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],471,1.0,-98.0,0.98,105.51,100.0,14.0,11875.888402700424,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4846636,1.0,47200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],472,1.0,-98.0,0.98,106.69,100.0,14.0,11895.971244573593,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4857271,1.0,47300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],473,1.0,-99.0,0.98,106.35,100.0,9.949873924255371,11925.188342094421,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4867744,1.0,47400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],474,1.0,-99.0,0.98,104.73,100.0,9.949873924255371,11950.120583295822,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4877546,1.0,47500,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],475,1.0,-100.0,0.99,98.02,100.0,,11968.400399208069,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4887309,1.0,47600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],476,1.0,-98.0,0.98,97.63,100.0,14.0,11989.363478660583,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4897273,1.0,47700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],477,1.0,-97.0,0.98,99.64,100.0,17.0587215423584,12013.145047187805,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4907311,1.0,47800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],478,1.0,-98.0,0.98,100.38,100.0,14.0,12032.113577604294,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4917296,1.0,47900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],479,1.0,-99.0,0.98,99.85,100.0,9.949873924255371,12056.6216442585,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4927434,1.0,48000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],480,1.0,-98.0,0.98,101.38,100.0,14.0,12077.8772585392,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4937425,1.0,48100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],481,1.0,-99.0,0.98,99.91,100.0,9.949873924255371,12100.068440914154,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4947419,1.0,48200,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],482,1.0,-100.0,0.99,99.94,100.0,,12122.216943264008,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4957961,1.0,48300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],483,1.0,-99.0,0.98,105.42,100.0,9.949873924255371,12141.710134983063,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4967917,1.0,48400,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],484,1.0,-100.0,0.99,99.56,100.0,,12169.699286699295,-100.0,-100.0,3.03436541557312,-100.0
1.0,-3.3333335,100.0,2.0,-100.0,4978016,1.0,48500,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],485,1.0,-94.0,0.97,100.99,100.0,27.64055061340332,12194.318987607956,-94.0,,3.03436541557312,100.0
1.0,-53.333332,100.0,1.0,-100.0,4988384,1.0,48600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],486,1.0,-98.0,0.98,103.68,100.0,14.0,12217.473552703857,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4998979,1.0,48700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],487,1.0,-97.0,0.98,105.95,100.0,17.0587215423584,12236.74464225769,-97.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,5008821,1.0,48800,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],488,1.0,-100.0,0.99,98.42,100.0,,12266.789682149887,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,5018909,1.0,48900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],489,1.0,-98.0,0.98,100.88,100.0,14.0,12295.992395162582,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,5028880,1.0,49000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],490,1.0,-99.0,0.98,99.71,100.0,9.949873924255371,12319.40915441513,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,5039425,1.0,49100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],491,1.0,-99.0,0.98,105.45,100.0,9.949873924255371,12343.122415781021,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,5049988,1.0,49200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],492,1.0,-98.0,0.98,105.63,100.0,14.0,12363.840000391006,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,5060702,1.0,49300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],493,1.0,-97.0,0.98,107.14,100.0,17.0587215423584,12387.949622154236,-97.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,5071018,1.0,49400,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],494,1.0,-96.0,0.97,103.16,100.0,24.166091918945312,12405.19078207016,-96.0,,3.03436541557312,100.0
1.0,-103.333336,100.0,1.0,-100.0,5081294,1.0,49500,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],495,1.0,-100.0,0.99,102.76,100.0,,12424.039563179016,-100.0,-100.0,3.03436541557312,-100.0
1.0,-103.333336,100.0,1.0,-100.0,5091411,1.0,49600,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],496,1.0,-100.0,0.99,101.17,100.0,,12448.229141235352,-100.0,-100.0,3.03436541557312,-100.0
