StdIW,EpThisIter,MeanIW,MaxIW,InitialReturnMean,MinIW,InitialBound,ESSRenyi,Weights,EpRewMean,J_sample_variance,MeanEntropy,InitialReturnStd,StdIWNorm,ReturnMeanIW,ReturnStepMax,EmpiricalD2,MaxIWNorm,TimeElapsed,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MeanIWNorm,MinIWNorm,ESSClassic,EpLenMean,Iteration,Bound
0.8073016,100,0.5223395,5.428741,-92.0,0.00037372683,-93.005035,1.4461507,[ 0.194 -0.1   -0.146 ... -0.378 -0.759  0.152],-92.0,6700.0347,2.2382956,27.12932,0.008073016,-50.15181,100.0,69.149086,0.054287408,4863.084074258804,15200,1326200,,,-100.0,0.005223395,3.7372681e-06,29.509644,77.4,152,-58.509296
1.0588634,100,0.51308095,5.595883,-95.0,2.3365557e-05,-96.005035,0.6827694,[ 0.195 -0.1   -0.147 ... -0.375 -0.761  0.162],-95.0,8961.866,2.24295,21.794495,0.010588634,-42.108265,100.0,146.46233,0.055958826,4895.045578479767,15300,1334492,,,-100.0,0.0051308097,2.3365557e-07,19.015,82.92,153,-54.271397
0.75057244,100,0.4342754,5.802134,-93.0,0.0024022036,-94.005035,1.33485,[ 0.195 -0.1   -0.147 ... -0.373 -0.765  0.17 ],-93.0,5761.274,2.2405055,25.514702,0.007505724,-41.16045,100.0,74.91479,0.05802134,4933.565340042114,15400,1342901,,,-100.0,0.0043427534,2.4022036e-05,25.080667,84.09,154,-49.859386
0.67156774,100,0.5015795,4.767751,-92.0,0.00043070043,-93.005035,4.77968,[ 0.195 -0.1   -0.147 ... -0.373 -0.756  0.159],-92.0,4704.7373,2.2227147,27.12932,0.0067156777,-47.301617,100.0,20.921904,0.04767751,4963.128180265427,15500,1351027,,,-100.0,0.0050157947,4.307004e-06,35.808037,81.26,155,-51.898705
0.68798167,100,0.36869583,4.685831,-94.0,0.00011939202,-95.005035,0.78451973,[ 0.195 -0.099 -0.147 ... -0.376 -0.769  0.154],-94.0,4827.0996,2.226491,23.748684,0.0068798163,-35.827747,100.0,127.46652,0.04685831,4998.912118911743,15600,1359540,,,-100.0,0.0036869585,1.1939202e-06,22.311932,85.13,156,-47.174732
0.83023995,100,0.3339415,6.658236,-97.0,8.971039e-05,-98.005035,0.79843986,[ 0.195 -0.099 -0.147 ... -0.379 -0.76   0.148],-97.0,6974.0234,2.2158058,17.058722,0.008302399,-32.757214,100.0,125.24425,0.06658236,5031.068241596222,15700,1368059,,,-100.0,0.003339415,8.9710386e-07,13.925423,85.19,157,-44.004852
0.5934389,100,0.720102,2.5174072,-96.0,0.004743786,-97.005035,7.2723207,[ 0.195 -0.1   -0.148 ... -0.377 -0.758  0.136],-96.0,3699.4287,2.1963038,19.595919,0.0059343893,-68.1979,100.0,13.750769,0.025174072,5065.060256958008,15800,1376796,,,-100.0,0.00720102,4.743786e-05,59.554035,87.37,158,-71.92478
0.8880095,100,0.55428004,5.3815503,-93.0,3.2573105e-05,-94.005035,1.2961189,[ 0.195 -0.1   -0.148 ... -0.378 -0.773  0.131],-93.0,5577.7065,2.1960533,25.514702,0.008880095,-45.514973,100.0,77.15342,0.053815503,5093.764152765274,15900,1385809,,,-100.0,0.005542801,3.2573104e-07,28.037048,90.13,159,-54.342926
0.78168947,100,0.36656457,5.127063,-95.0,0.00012643836,-96.005035,0.6002039,[ 0.195 -0.1   -0.148 ... -0.376 -0.769  0.127],-95.0,3868.2275,2.186303,21.794495,0.007816895,-30.419956,100.0,166.61006,0.051270626,5119.478932142258,16000,1394078,,,-100.0,0.0036656454,1.2643836e-06,18.026312,82.69,160,-43.392735
1.1800966,100,0.54076576,7.5792117,-97.0,0.0011023397,-98.005035,1.6155438,[ 0.195 -0.1   -0.147 ... -0.377 -0.787  0.135],-97.0,14046.677,2.1863005,17.058722,0.011800966,-52.392334,100.0,61.898663,0.07579212,5152.092469215393,16100,1402319,,,-100.0,0.0054076575,1.1023397e-05,17.354181,82.41,161,-60.299538
0.9896302,100,0.70636535,7.7485733,-91.0,0.0009333259,-92.005035,2.520924,[ 0.195 -0.099 -0.147 ... -0.376 -0.792  0.141],-91.0,9645.437,2.1882021,28.618176,0.009896302,-61.385227,100.0,39.66799,0.07748573,5184.234143257141,16200,1410937,,,-100.0,0.0070636533,9.333259e-06,33.75128,86.18,162,-67.71521
0.8372189,100,0.587311,4.932931,-91.0,0.0017050307,-92.005035,2.1495097,[ 0.195 -0.099 -0.148 ... -0.375 -0.801  0.151],-91.0,4079.413,2.1867576,28.618176,0.008372188,-47.654705,100.0,46.522236,0.049329307,5216.380286216736,16300,1419723,,,-100.0,0.00587311,1.7050306e-05,32.980614,87.86,163,-54.50979
4.390179,100,0.94794923,42.634277,-93.0,0.002364237,-94.005035,3.2367556,[ 0.195 -0.099 -0.148 ... -0.375 -0.803  0.152],-93.0,3833.264,2.1994514,25.514702,0.04390179,-39.204357,100.0,30.895134,0.42634276,5240.281664848328,16400,1428317,,,-100.0,0.009479494,2.3642371e-05,4.4546657,85.94,164,-44.7907
0.68003327,100,0.41050723,4.0408354,-94.0,0.0005074935,-95.005035,1.4595361,[ 0.195 -0.1   -0.147 ... -0.375 -0.789  0.151],-94.0,4673.534,2.2023664,23.748684,0.006800333,-38.450882,100.0,68.51492,0.040408354,5274.068127632141,16500,1437193,,,-100.0,0.004105072,5.074935e-06,26.707842,88.76,165,-46.769955
0.7572989,100,0.41324916,3.6608825,-95.0,4.4321267e-05,-96.005035,1.0013933,[ 0.195 -0.099 -0.148 ... -0.377 -0.787  0.152],-95.0,5834.6597,2.1953082,21.794495,0.0075729894,-40.314854,100.0,99.86086,0.036608823,5306.8373827934265,16600,1445849,,,-100.0,0.0041324915,4.4321266e-07,22.945087,86.56,166,-50.35824
0.68243206,100,0.5646792,3.6472251,-95.0,0.002689494,-96.005035,5.2008514,[ 0.195 -0.099 -0.147 ... -0.378 -0.806  0.163],-95.0,4769.929,2.1709719,21.794495,0.0068243197,-53.946842,100.0,19.227621,0.03647225,5342.544106960297,16700,1454266,,,-100.0,0.0056467922,2.689494e-05,40.64139,84.17,167,-58.353863
0.7973003,100,0.66277695,5.6168885,-95.0,0.0015596855,-96.005035,3.5591362,[ 0.195 -0.099 -0.147 ... -0.375 -0.811  0.144],-95.0,6539.7773,2.1729207,21.794495,0.007973002,-64.17767,100.0,28.096704,0.056168884,5372.971650123596,16800,1463766,,,-100.0,0.00662777,1.5596854e-05,40.864117,95.0,168,-69.50501
0.5069396,100,0.2763872,2.6215796,-96.0,0.00016512419,-97.005035,0.65918446,[ 0.195 -0.099 -0.147 ... -0.376 -0.81   0.146],-96.0,2615.9077,2.1829057,19.595919,0.005069396,-26.971214,100.0,151.7026,0.026215795,5401.958465099335,16900,1471630,,,-100.0,0.0027638718,1.6512419e-06,22.91392,78.64,169,-39.350025
0.49027807,100,0.3121995,3.460391,-99.0,0.0001393888,-100.005035,2.255618,[ 0.195 -0.099 -0.147 ... -0.378 -0.807  0.152],-99.0,2428.8984,2.1532633,9.949874,0.0049027805,-31.205463,100.0,44.333744,0.03460391,5431.590674161911,17000,1479724,,,-100.0,0.0031219954,1.3938879e-06,28.85041,80.94,170,-37.897366
0.9480595,100,0.7296254,6.6348386,-92.0,0.0018718572,-93.005035,6.8466887,[ 0.195 -0.099 -0.147 ... -0.38  -0.824  0.139],-92.0,5768.0425,2.1730874,27.12932,0.009480594,-64.251274,100.0,14.6056,0.06634838,5464.949296951294,17100,1488137,,,-100.0,0.007296254,1.8718572e-05,37.197063,84.13,171,-68.092255
0.6347634,100,0.4066119,3.9033434,-94.0,0.0010170945,-95.005035,1.2745322,[ 0.194 -0.098 -0.147 ... -0.379 -0.808  0.143],-94.0,4065.2026,2.1543112,23.748684,0.0063476344,-38.386826,100.0,78.46016,0.039033435,5492.832604885101,17200,1496761,,,-100.0,0.004066119,1.0170945e-05,29.094755,86.24,172,-47.289223
0.74928796,100,0.44413456,4.2897787,-94.0,0.00033714387,-95.005035,0.83871984,[ 0.194 -0.098 -0.147 ... -0.38  -0.814  0.131],-94.0,5587.918,2.1569445,23.748684,0.00749288,-41.23628,100.0,119.229324,0.042897787,5520.359477996826,17300,1505522,,,-100.0,0.004441345,3.3714387e-06,25.999554,87.61,173,-52.210506
0.56280655,100,0.50822663,3.03613,-94.0,0.0018814636,-95.005035,4.52039,[ 0.194 -0.098 -0.147 ... -0.38  -0.815  0.134],-94.0,2655.8394,2.1436293,23.748684,0.005628065,-45.01938,100.0,22.121984,0.030361298,5551.664332151413,17400,1513332,,,-100.0,0.0050822664,1.8814635e-05,44.91719,78.1,174,-49.746475
1.0078464,100,0.35797286,9.63508,-93.0,5.206438e-05,-94.005035,0.83915013,[ 0.194 -0.099 -0.147 ... -0.379 -0.822  0.128],-93.0,10239.68,2.1367338,25.514702,0.010078464,-33.68629,100.0,119.16819,0.096350804,5585.834147930145,17500,1522433,,,-100.0,0.003579729,5.206438e-07,11.202439,91.01,175,-44.657703
0.6044427,100,0.51394,2.348435,-93.0,0.0013439598,-94.005035,1.7021018,[ 0.194 -0.099 -0.147 ... -0.379 -0.826  0.125],-93.0,3710.1108,2.1543005,25.514702,0.0060444274,-47.395138,100.0,58.750893,0.02348435,5621.6005890369415,17600,1531967,,,-100.0,0.0051394,1.3439598e-05,41.960358,95.34,176,-55.098667
1.4434243,100,0.53772223,12.4543495,-95.0,5.33919e-05,-96.005035,0.69823575,[ 0.195 -0.098 -0.147 ... -0.379 -0.821  0.137],-95.0,6576.7305,2.1491907,21.794495,0.014434243,-39.31679,100.0,143.21811,0.124543495,5654.078983545303,17700,1540684,,,-100.0,0.0053772223,5.33919e-07,12.18675,87.17,177,-51.344456
0.7271215,100,0.45960057,4.822979,-94.0,0.0008955576,-95.005035,0.969668,[ 0.195 -0.099 -0.147 ... -0.38  -0.823  0.134],-94.0,5391.1685,2.1359847,23.748684,0.0072712144,-44.188114,100.0,103.12808,0.048229787,5683.650763750076,17800,1549240,,,-100.0,0.004596005,8.955575e-06,28.547333,85.56,178,-54.394474
0.7122363,100,0.6532227,4.422125,-94.0,0.003959135,-95.005035,3.9656816,[ 0.195 -0.099 -0.147 ... -0.378 -0.829  0.127],-94.0,3785.8416,2.1394203,23.748684,0.0071223625,-58.628777,100.0,25.216347,0.04422125,5719.140908479691,17900,1558211,,,-100.0,0.0065322267,3.9591352e-05,45.686172,89.71,179,-63.675663
0.83578134,100,0.4724996,6.552858,-96.0,0.0005647414,-97.005035,2.8250334,[ 0.195 -0.098 -0.147 ... -0.378 -0.831  0.132],-96.0,7115.187,2.1330519,19.595919,0.008357813,-46.07479,100.0,35.39781,0.06552858,5745.068341255188,18000,1567509,,,-100.0,0.004724996,5.6474137e-06,24.21992,92.98,180,-52.05437
0.76023805,100,0.5649393,3.8080657,-98.0,0.0013816544,-99.005035,1.911129,[ 0.195 -0.098 -0.148 ... -0.379 -0.835  0.13 ],-98.0,5852.927,2.1308548,14.0,0.00760238,-56.352295,100.0,52.325092,0.038080655,5777.817264556885,18100,1576155,,,-100.0,0.0056493934,1.3816544e-05,35.57574,86.46,181,-63.622345
0.5117998,100,0.42297623,2.561325,-94.0,0.000710171,-95.005035,1.5435292,[ 0.195 -0.098 -0.147 ... -0.379 -0.841  0.134],-94.0,2203.2456,2.1349905,23.748684,0.005117998,-36.66406,100.0,64.7866,0.02561325,5804.396148443222,18200,1584932,,,-100.0,0.004229762,7.10171e-06,40.5829,87.77,182,-44.75362
0.5316749,100,0.30144924,3.148497,-99.0,9.063397e-05,-100.005035,0.758222,[ 0.195 -0.099 -0.147 ... -0.378 -0.848  0.146],-99.0,2858.5244,2.1023095,9.949874,0.005316749,-30.08693,100.0,131.8875,0.03148497,5834.156253576279,18300,1593766,,,-100.0,0.003014492,9.0633966e-07,24.326506,88.34,183,-41.629013
0.69770396,100,0.3684376,4.6535244,-95.0,0.00015612427,-96.005035,1.034218,[ 0.195 -0.099 -0.147 ... -0.377 -0.863  0.127],-95.0,4762.804,2.1008298,21.794495,0.00697704,-34.316044,100.0,96.691414,0.046535242,5872.9363741874695,18400,1603028,,,-100.0,0.0036843757,1.5612427e-06,21.80533,92.62,184,-44.19876
0.6072833,100,0.40313873,3.291513,-94.0,0.0013952206,-95.005035,1.4824616,[ 0.195 -0.099 -0.147 ... -0.377 -0.867  0.13 ],-94.0,3595.8232,2.1013188,23.748684,0.006072833,-36.423298,100.0,67.455376,0.03291513,5904.379165649414,18500,1612086,,,-100.0,0.0040313867,1.3952206e-05,30.58848,90.58,185,-44.677795
0.42993283,100,0.23746659,2.2360253,-93.0,0.00025787175,-94.005035,0.9129518,[ 0.195 -0.099 -0.147 ... -0.376 -0.863  0.127],-93.0,1675.9745,2.0973654,25.514702,0.004299328,-20.586296,100.0,109.534805,0.022360252,5935.540140867233,18600,1621145,,,-100.0,0.0023746658,2.5787174e-06,23.375935,90.59,186,-31.104908
0.4701264,100,0.2961305,2.5210366,-96.0,0.00029028935,-97.005035,0.72125596,[ 0.194 -0.099 -0.146 ... -0.377 -0.864  0.123],-96.0,2238.9858,2.0781837,19.595919,0.0047012637,-28.555105,100.0,138.64703,0.025210366,5970.457394123077,18700,1629632,,,-100.0,0.0029613047,2.9028934e-06,28.406166,84.87,187,-40.38927
0.67220914,100,0.4924766,3.4476829,-89.0,0.0004380823,-90.005035,2.0167432,[ 0.194 -0.099 -0.146 ... -0.375 -0.871  0.111],-89.0,3581.8235,2.0859952,31.288975,0.006722091,-41.055946,100.0,49.584896,0.034476828,6002.140537023544,18800,1638686,,,-100.0,0.0049247663,4.3808227e-06,34.9271,90.54,188,-48.133076
0.46298665,100,0.26108718,2.8574948,-93.0,0.00061737397,-94.005035,0.8513819,[ 0.194 -0.1   -0.146 ... -0.376 -0.865  0.113],-93.0,2195.1191,2.087814,25.514702,0.004629866,-25.11192,100.0,117.4561,0.028574947,6037.719218015671,18900,1646995,,,-100.0,0.0026108716,6.1737396e-06,24.127758,83.09,189,-36.004234
0.801007,100,0.47715977,5.144912,-96.0,0.0004547106,-97.005035,0.7185745,[ 0.194 -0.1   -0.146 ... -0.373 -0.858  0.108],-96.0,5994.0903,2.0839257,19.595919,0.00801007,-44.453304,100.0,139.16441,0.051449116,6068.7028522491455,19000,1655032,,,-100.0,0.004771598,4.5471056e-06,26.19155,80.37,190,-56.309532
3.4766529,100,0.88916296,25.998331,-96.0,0.00153415,-97.005035,2.5515046,[ 0.194 -0.1   -0.146 ... -0.371 -0.852  0.098],-96.0,3214.7417,2.0920992,19.595919,0.03476652,-38.73937,100.0,39.192562,0.2599833,6101.6362154483795,19100,1663792,,,-100.0,0.00889163,1.53415e-05,6.139368,87.6,191,-45.031303
0.6100801,100,0.3739951,3.5981324,-96.0,0.0006973429,-97.005035,0.861248,[ 0.194 -0.1   -0.146 ... -0.372 -0.843  0.097],-96.0,3277.6013,2.0859187,19.595919,0.0061008013,-33.282173,100.0,116.11057,0.035981324,6128.980835199356,19200,1672509,,,-100.0,0.0037399502,6.9734288e-06,27.315073,87.17,192,-44.11192
0.73209304,100,0.54052496,5.6923094,-94.0,0.0009576763,-95.005035,2.3903365,[ 0.194 -0.1   -0.147 ... -0.372 -0.849  0.097],-94.0,5284.2593,2.086226,23.748684,0.00732093,-49.9786,100.0,41.835114,0.05692309,6159.786157369614,19300,1680639,,,-100.0,0.0054052495,9.576763e-06,35.28046,81.3,193,-56.47919
0.83991086,100,0.3497175,5.737504,-95.0,0.00017188319,-96.005035,0.77309895,[ 0.195 -0.101 -0.146 ... -0.376 -0.85   0.098],-95.0,7124.521,2.0519953,21.794495,0.008399108,-33.44714,100.0,129.34955,0.05737504,6188.304104089737,19400,1689407,,,-100.0,0.0034971747,1.7188319e-06,14.7752285,87.68,194,-44.877632
0.67116827,100,0.44559216,3.8482938,-92.0,3.5371937e-05,-93.005035,1.3735626,[ 0.195 -0.102 -0.146 ... -0.373 -0.874  0.089],-92.0,4572.9995,2.018629,27.12932,0.0067116823,-41.054455,100.0,72.80338,0.038482938,6219.424437046051,19500,1697510,,,-100.0,0.0044559217,3.5371937e-07,30.592674,81.03,195,-49.62993
0.7331481,100,0.6102132,5.160724,-97.0,0.00019360358,-98.005035,2.8991373,[ 0.195 -0.102 -0.146 ... -0.374 -0.892  0.073],-97.0,5474.4565,2.0087245,17.058722,0.0073314803,-59.16795,100.0,34.49302,0.05160724,6247.81049823761,19600,1705548,,,-100.0,0.006102132,1.9360357e-06,40.924717,80.38,196,-65.07061
0.35149235,100,0.24074541,2.0281124,-94.0,0.00020186995,-95.005035,0.84982216,[ 0.194 -0.102 -0.146 ... -0.376 -0.892  0.062],-94.0,869.7744,2.0084753,23.748684,0.0035149236,-20.718596,100.0,117.67168,0.020281123,6278.052270412445,19700,1714250,,,-100.0,0.0024074542,2.0186994e-06,31.93206,87.02,197,-31.620901
0.9685251,100,0.4354586,7.134986,-92.0,0.00093837833,-93.005035,1.6134174,[ 0.194 -0.102 -0.146 ... -0.376 -0.892  0.062],-92.0,4964.457,2.0104847,27.12932,0.00968525,-34.70004,100.0,61.98024,0.07134986,6312.572107553482,19800,1722426,,,-100.0,0.004354586,9.383783e-06,16.815647,81.76,198,-42.612453
0.5265618,100,0.3000063,2.3976374,-90.0,0.00032583188,-91.005035,0.75213337,[ 0.194 -0.102 -0.146 ... -0.377 -0.896  0.069],-90.0,2737.9324,2.0003161,30.0,0.0052656177,-28.245955,100.0,132.95514,0.023976373,6344.260337114334,19900,1731116,,,-100.0,0.0030000634,3.2583187e-06,24.506092,86.9,199,-39.834663
0.77660775,100,0.56730384,5.4502983,-97.0,0.003462961,-98.005035,0.9462531,[ 0.194 -0.102 -0.145 ... -0.378 -0.9    0.062],-97.0,6106.5864,1.999924,17.058722,0.0077660773,-54.441452,100.0,105.67997,0.054502983,6374.747103691101,20000,1740224,,,-100.0,0.0056730383,3.4629607e-05,34.794586,91.08,200,-64.773315
1.1977516,100,0.3654792,10.737342,-94.0,8.6629894e-05,-95.005035,0.8372852,[ 0.194 -0.102 -0.145 ... -0.378 -0.9    0.062],-94.0,14519.361,1.9899328,23.748684,0.011977518,-35.356537,100.0,119.43362,0.10737342,6400.324351787567,20100,1749158,,,-100.0,0.0036547917,8.6629893e-07,8.5178175,89.34,201,-46.34016
0.6599344,100,0.4745027,4.056918,-93.0,0.00073029,-94.005035,1.5759857,[ 0.194 -0.103 -0.146 ... -0.377 -0.911  0.063],-93.0,3897.0828,1.9804673,25.514702,0.0065993434,-42.256348,100.0,63.452354,0.04056918,6424.092555522919,20200,1756952,,,-100.0,0.004745027,7.3029e-06,34.079666,77.94,202,-50.262177
0.7447241,100,0.38905254,4.8985467,-96.0,0.00011079995,-97.005035,1.8121793,[ 0.194 -0.103 -0.146 ... -0.38  -0.911  0.054],-96.0,5617.774,1.9612628,19.595919,0.0074472404,-38.66774,100.0,55.18218,0.048985466,6451.5844643116,20300,1765101,,,-100.0,0.003890525,1.1079994e-06,21.440092,81.49,203,-46.133633
0.8692373,100,0.627176,6.498508,-95.0,0.0011088087,-96.005035,2.802942,[ 0.194 -0.103 -0.146 ... -0.378 -0.926  0.049],-95.0,4182.2495,1.9576966,21.794495,0.008692373,-53.104053,100.0,35.6768,0.06498508,6482.040395975113,20400,1773282,,,-100.0,0.0062717586,1.10880865e-05,34.236385,81.81,204,-59.10715
0.8862709,100,0.38524973,6.8340898,-94.0,0.00014581862,-95.005035,0.8535425,[ 0.194 -0.103 -0.146 ... -0.379 -0.922  0.042],-94.0,3536.889,1.9697422,23.748684,0.00886271,-28.845152,100.0,117.15878,0.0683409,6514.997550487518,20500,1781473,,,-100.0,0.003852497,1.4581861e-06,15.892326,81.91,205,-39.72367
0.47827214,100,0.36043674,2.2781758,-96.0,0.00037287152,-97.005035,0.95673186,[ 0.194 -0.103 -0.146 ... -0.38  -0.92   0.052],-96.0,2236.5903,1.9717598,19.595919,0.0047827214,-33.897575,100.0,104.52249,0.022781758,6544.013915777206,20600,1790104,,,-100.0,0.0036043676,3.7287152e-06,36.22234,86.31,206,-44.172707
0.88547313,100,0.42876017,6.8644977,-92.0,0.0009441557,-93.005035,1.4745556,[ 0.194 -0.103 -0.146 ... -0.38  -0.919  0.053],-92.0,7919.36,1.975606,27.12932,0.00885473,-40.66248,100.0,67.81704,0.06864498,6572.442345619202,20700,1798906,,,-100.0,0.004287602,9.441556e-06,18.993254,88.02,207,-48.939075
0.83427244,100,0.3080418,7.694084,-95.0,0.00016232312,-96.005035,0.7203923,[ 0.194 -0.103 -0.146 ... -0.378 -0.917  0.055],-95.0,1466.1434,1.9635578,21.794495,0.008342723,-22.420824,100.0,138.81326,0.07694084,6605.132300376892,20800,1807798,,,-100.0,0.003080418,1.6232311e-06,11.997691,88.92,208,-34.262085
0.53991675,100,0.53308445,2.7153788,-92.0,0.001952731,-93.005035,2.169141,[ 0.194 -0.102 -0.146 ... -0.38  -0.929  0.055],-92.0,2587.5908,1.9625658,27.12932,0.005399167,-47.577698,100.0,46.101196,0.027153786,6638.5303606987,20900,1816708,,,-100.0,0.0053308443,1.952731e-05,49.363285,89.1,209,-54.401688
0.612479,100,0.48341286,3.8759003,-91.0,0.00051660644,-92.005035,3.5358393,[ 0.194 -0.102 -0.146 ... -0.38  -0.927  0.052],-91.0,3232.0774,1.9290222,28.618176,0.006124789,-41.799397,100.0,28.281828,0.038759,6667.325500965118,21000,1825414,,,-100.0,0.0048341285,5.166064e-06,38.383854,87.06,210,-47.144253
0.69407934,100,0.33346382,6.0712647,-94.0,0.00016480137,-95.005035,0.6948592,[ 0.195 -0.103 -0.146 ... -0.381 -0.951  0.043],-94.0,4712.8486,1.9200013,23.748684,0.006940793,-31.012432,100.0,143.91405,0.060712647,6702.218815326691,21100,1834951,,,-100.0,0.003334638,1.6480137e-06,18.75356,95.37,211,-43.069286
0.8588957,100,0.6618388,7.201481,-95.0,3.9728417e-05,-96.005035,2.2816236,[ 0.195 -0.102 -0.146 ... -0.381 -0.955  0.038],-95.0,7551.1094,1.9192003,21.794495,0.008588958,-62.0718,100.0,43.828438,0.07201481,6735.901198148727,21200,1844571,,,-100.0,0.0066183875,3.9728417e-07,37.25598,96.2,212,-68.72546
0.88666147,100,0.55341655,5.8718977,-96.0,0.0023704853,-97.005035,1.6494501,[ 0.195 -0.102 -0.146 ... -0.381 -0.956  0.037],-96.0,6838.436,1.9280466,19.595919,0.008866615,-48.80359,100.0,60.626266,0.058718976,6765.63828420639,21300,1853309,,,-100.0,0.005534165,2.3704853e-05,28.03544,87.38,213,-56.6291
0.5301171,100,0.5230803,2.162782,-97.0,8.489884e-05,-98.005035,2.560801,[ 0.194 -0.103 -0.145 ... -0.382 -0.951  0.042],-97.0,2744.4565,1.9264928,17.058722,0.0053011705,-49.367004,100.0,39.05028,0.02162782,6802.128174304962,21400,1863683,,,-100.0,0.005230803,8.489884e-07,49.331894,103.74,214,-55.647507
0.6936488,100,0.57233727,4.1278486,-96.0,0.0039525405,-97.005035,1.5230763,[ 0.195 -0.103 -0.146 ... -0.382 -0.951  0.04 ],-96.0,4748.492,1.9336762,19.595919,0.006936488,-53.507828,100.0,65.65659,0.041278485,6833.16265130043,21500,1873580,,,-100.0,0.005723372,3.9525403e-05,40.504814,98.97,215,-61.651524
0.5178909,100,0.29745635,3.2886634,-94.0,0.0016993968,-95.005035,0.7246233,[ 0.195 -0.104 -0.146 ... -0.381 -0.947  0.043],-94.0,2686.8286,1.9267373,23.748684,0.0051789084,-28.195347,100.0,138.00273,0.03288663,6864.912244796753,21600,1883790,,,-100.0,0.0029745635,1.6993967e-05,24.805847,102.1,216,-40.001984
175.2559,100,18.341774,1762.0953,-91.0,4.1143292e-05,-92.005035,0.018821111,[ 0.195 -0.104 -0.146 ... -0.382 -0.948  0.037],-91.0,310732900.0,1.9621739,31.92178,1.7525588,1698.1067,100.0,5313.1826,17.620953,6899.7951402664185,21700,1892552,,100.0,-100.0,0.18341772,4.1143292e-07,1.0834435,87.62,217,1624.8479
0.6773315,100,0.40656376,5.1180716,-94.0,0.00017875529,-95.005035,1.9703647,[ 0.195 -0.104 -0.146 ... -0.386 -0.935  0.059],-94.0,4679.8657,1.973956,23.748684,0.006773315,-39.869835,100.0,50.752026,0.051180713,6943.476325750351,21800,1902022,,,-100.0,0.0040656375,1.7875528e-06,26.486378,94.7,218,-47.02977
0.8029368,100,0.5330781,4.27493,-96.0,0.00025559988,-97.005035,1.8619982,[ 0.195 -0.104 -0.146 ... -0.386 -0.932  0.068],-96.0,5472.388,1.9787624,19.595919,0.008029368,-48.811844,100.0,53.705746,0.0427493,6979.4921905994415,21900,1911695,,,-100.0,0.0053307815,2.5559987e-06,30.593002,96.73,219,-56.177185
0.34304172,100,0.21522167,1.7211874,-97.0,0.0003811221,-98.005035,1.3328497,[ 0.195 -0.104 -0.146 ... -0.384 -0.925  0.066],-97.0,1195.0084,1.97687,17.058722,0.0034304173,-21.322334,100.0,75.027214,0.017211873,7007.344414234161,22000,1922135,,,-100.0,0.0021522166,3.811221e-06,28.244474,104.4,220,-30.027796
0.6208789,100,0.5545004,3.7291918,-97.0,1.2611326e-05,-98.005035,2.7782257,[ 0.195 -0.104 -0.146 ... -0.383 -0.927  0.066],-97.0,3957.4814,1.9825025,17.058722,0.0062087886,-53.10628,100.0,35.994198,0.037291918,7044.364773273468,22100,1932393,,,-100.0,0.0055450033,1.2611326e-07,44.37055,102.58,221,-59.13602
0.46211615,100,0.30800387,2.983989,-95.0,0.00087394647,-96.005035,1.726434,[ 0.195 -0.104 -0.146 ... -0.384 -0.927  0.072],-95.0,2170.468,1.945965,21.794495,0.0046211616,-29.128036,100.0,57.922863,0.02983989,7078.876383304596,22200,1942176,,,-100.0,0.0030800388,8.739465e-06,30.759056,97.83,222,-36.777084
0.7468012,100,0.6121985,4.3086934,-91.0,0.00023591537,-92.005035,1.7852459,[ 0.195 -0.105 -0.145 ... -0.386 -0.948  0.056],-91.0,5762.78,1.9488945,28.618176,0.0074680117,-55.541412,100.0,56.014694,0.043086935,7115.266912937164,22300,1951787,,,-100.0,0.0061219847,2.3591538e-06,40.191673,96.11,223,-63.063416
0.8950048,100,0.49372473,6.894808,-99.0,0.0013564694,-100.005035,3.0587523,[ 0.195 -0.104 -0.146 ... -0.387 -0.948  0.059],-99.0,3929.0784,1.969055,9.949874,0.008950047,-42.47767,100.0,32.69307,0.068948075,7151.994378089905,22400,1961945,,,-100.0,0.004937248,1.3564693e-05,23.331224,101.58,224,-48.22426
0.5886903,100,0.5188577,2.5698109,-97.0,0.0011819969,-98.005035,3.9182103,[ 0.195 -0.104 -0.146 ... -0.388 -0.94   0.071],-97.0,3549.656,1.9579455,17.058722,0.005886902,-49.62481,100.0,25.521856,0.025698109,7188.143176078796,22500,1971915,,,-100.0,0.0051885764,1.1819969e-05,43.719814,99.7,225,-54.702175
0.5305833,100,0.4132944,2.5773358,-98.0,0.0004453598,-99.005035,1.1136862,[ 0.195 -0.105 -0.146 ... -0.386 -0.935  0.055],-98.0,2830.2642,1.9512334,14.0,0.0053058327,-39.561985,100.0,89.7919,0.025773358,7221.764281988144,22600,1982084,,,-100.0,0.004132944,4.4535977e-06,37.76268,101.69,226,-49.085583
0.6995518,100,0.46266514,3.2606244,-97.0,0.0003291895,-98.005035,0.72022974,[ 0.195 -0.105 -0.145 ... -0.391 -0.917  0.031],-97.0,4246.5093,1.9471998,17.058722,0.006995518,-43.033043,100.0,138.84459,0.032606244,7255.543529987335,22700,1992180,,,-100.0,0.004626651,3.291895e-06,30.430674,100.96,227,-54.875637
