InitialReturnMax,RewardCompression,ESSRenyi,EpRewMean,Bound,EpThisIter,MeanEntropy,TimestepsSoFar,ReturnMeanIW,TimeElapsed,InitialReturnMean,ReturnStepMax,EpLenMean,StdIW,MeanIW,InitialReturnStd,Iteration,InitialBound,MaxIW,Weights,InitialReturnMin,MinIW,ReturnStepMaxmin,EpisodesSoFar,EmpiricalD2,ESSClassic
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3301202,-50.0,8028.996089696884,-98.0,100.0,112.86,,1.0,14.0,300,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,30000,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3312054,-50.0,8056.878736257553,-98.0,100.0,108.52,,1.0,14.0,301,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,30100,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,3323001,-50.0,8073.344405412674,-95.0,100.0,109.47,,1.0,21.79449462890625,302,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,30200,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3334258,-100.0,8093.401967763901,-100.0,100.0,112.57,,1.0,,303,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,30300,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3345326,-100.0,8116.875492572784,-100.0,100.0,110.68,,1.0,,304,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,30400,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,3356541,-50.0,8147.691064596176,-96.0,100.0,112.15,,1.0,19.595918655395508,305,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,30500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3367601,-50.0,8168.37548160553,-98.0,100.0,110.6,,1.0,14.0,306,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,30600,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3378487,-100.0,8195.976296663284,-100.0,100.0,108.86,,1.0,,307,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,30700,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3389196,-100.0,8221.168354988098,-100.0,100.0,107.09,,1.0,,308,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,30800,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3400185,-50.0,8237.430551290512,-97.0,100.0,109.89,,1.0,17.0587215423584,309,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,30900,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3411427,-50.0,8268.537275075912,-99.0,100.0,112.42,,1.0,9.949873924255371,310,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3422720,-50.0,8294.524181127548,-99.0,100.0,112.93,,1.0,9.949873924255371,311,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31100,1.0,1.0
100.0,0.97,100.0,-94.0,-1.005037784576416,100,2.837890386581421,3433987,,8322.74871301651,-94.0,100.0,112.67,,1.0,27.64055061340332,312,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31200,1.0,2.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,3445035,-50.0,8351.172557353973,-95.0,100.0,110.48,,1.0,21.79449462890625,313,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3455981,-50.0,8376.136658668518,-98.0,100.0,109.46,,1.0,14.0,314,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3466814,-50.0,8396.752494335175,-97.0,100.0,108.33,,1.0,17.0587215423584,315,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3478012,-50.0,8422.381241559982,-97.0,100.0,111.98,,1.0,17.0587215423584,316,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3488885,-50.0,8455.289056301117,-98.0,100.0,108.73,,1.0,14.0,317,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31700,1.0,1.0
100.0,0.97,100.0,-96.0,-1.005037784576416,100,2.837890386581421,3499606,,8485.1685795784,-96.0,100.0,107.21,,1.0,24.166091918945312,318,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31800,1.0,2.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3510898,-50.0,8509.236902475357,-97.0,100.0,112.92,,1.0,17.0587215423584,319,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,31900,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3521688,-50.0,8530.948118686676,-99.0,100.0,107.9,,1.0,9.949873924255371,320,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3533329,-50.0,8557.58848452568,-99.0,100.0,116.41,,1.0,9.949873924255371,321,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3544123,-50.0,8583.768537044525,-98.0,100.0,107.94,,1.0,14.0,322,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32200,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3555206,-50.0,8609.57640004158,-97.0,100.0,110.83,,1.0,17.0587215423584,323,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32300,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3565912,-50.0,8637.632170915604,-99.0,100.0,107.06,,1.0,9.949873924255371,324,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3576735,-50.0,8661.564417362213,-97.0,100.0,108.23,,1.0,17.0587215423584,325,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3587667,-50.0,8688.112250804901,-98.0,100.0,109.32,,1.0,14.0,326,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32600,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,3598671,-50.0,8717.672506570816,-96.0,100.0,110.04,,1.0,19.595918655395508,327,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3609614,-50.0,8744.224908828735,-98.0,100.0,109.43,,1.0,14.0,328,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3620244,-50.0,8765.952287197113,-98.0,100.0,106.3,,1.0,14.0,329,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,32900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3631187,-50.0,8793.29673409462,-97.0,100.0,109.43,,1.0,17.0587215423584,330,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33000,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3642407,-100.0,8820.974655151367,-100.0,100.0,112.2,,1.0,,331,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,33100,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3653359,-50.0,8850.002783536911,-99.0,100.0,109.52,,1.0,9.949873924255371,332,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33200,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,3664064,-50.0,8878.36019229889,-95.0,100.0,107.05,,1.0,21.79449462890625,333,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3675223,-50.0,8895.683079481125,-98.0,100.0,111.59,,1.0,14.0,334,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33400,1.0,1.0
100.0,0.97,100.0,-97.0,-1.005037784576416,100,2.837890386581421,3685871,,8918.758064746857,-97.0,100.0,106.48,,1.0,22.158519744873047,335,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33500,1.0,2.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3696570,-50.0,8942.099917650223,-98.0,100.0,106.99,,1.0,14.0,336,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3707455,-50.0,8964.236255645752,-99.0,100.0,108.85,,1.0,9.949873924255371,337,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33700,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3718660,-100.0,8990.848046541214,-100.0,100.0,112.05,,1.0,,338,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,33800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3729379,-50.0,9011.977479696274,-98.0,100.0,107.19,,1.0,14.0,339,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,33900,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3740248,-50.0,9042.572182655334,-99.0,100.0,108.69,,1.0,9.949873924255371,340,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3751226,-50.0,9070.349323034286,-99.0,100.0,109.78,,1.0,9.949873924255371,341,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34100,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3762335,-50.0,9093.91613125801,-97.0,100.0,111.09,,1.0,17.0587215423584,342,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,3773181,-50.0,9112.870651721954,-96.0,100.0,108.46,,1.0,19.595918655395508,343,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3784345,-50.0,9139.285078048706,-97.0,100.0,111.64,,1.0,17.0587215423584,344,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34400,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3795481,-50.0,9161.42413687706,-99.0,100.0,111.36,,1.0,9.949873924255371,345,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3806268,-50.0,9192.476203203201,-98.0,100.0,107.87,,1.0,14.0,346,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3816963,-50.0,9213.161035299301,-99.0,100.0,106.95,,1.0,9.949873924255371,347,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34700,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3828028,-50.0,9229.042930841446,-97.0,100.0,110.65,,1.0,17.0587215423584,348,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3839438,-50.0,9254.650982379913,-98.0,100.0,114.1,,1.0,14.0,349,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,34900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3850362,-50.0,9281.075404882431,-97.0,100.0,109.24,,1.0,17.0587215423584,350,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3861361,-50.0,9303.26033782959,-97.0,100.0,109.99,,1.0,17.0587215423584,351,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3872094,-50.0,9324.41621875763,-98.0,100.0,107.33,,1.0,14.0,352,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3882905,-50.0,9343.039802312851,-98.0,100.0,108.11,,1.0,14.0,353,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3893943,-50.0,9369.945648908615,-98.0,100.0,110.38,,1.0,14.0,354,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35400,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3904395,-100.0,9392.36822104454,-100.0,100.0,104.52,,1.0,,355,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,35500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3914935,-50.0,9417.584163188934,-97.0,100.0,105.4,,1.0,17.0587215423584,356,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35600,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,3925720,-50.0,9442.510098218918,-95.0,100.0,107.85,,1.0,21.79449462890625,357,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35700,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3936824,-50.0,9458.603428602219,-99.0,100.0,111.04,,1.0,9.949873924255371,358,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35800,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3947815,-50.0,9484.10443353653,-99.0,100.0,109.91,,1.0,9.949873924255371,359,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,35900,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3958508,-50.0,9513.920090198517,-98.0,100.0,106.93,,1.0,14.0,360,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3969801,-50.0,9540.633507490158,-99.0,100.0,112.93,,1.0,9.949873924255371,361,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36100,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,3980951,-50.0,9564.995044469833,-96.0,100.0,111.5,,1.0,19.595918655395508,362,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,3991847,-50.0,9584.950179100037,-96.0,100.0,108.96,,1.0,19.595918655395508,363,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36300,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4002800,-50.0,9608.20074391365,-95.0,100.0,109.53,,1.0,21.79449462890625,364,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36400,1.0,1.0
100.0,0.97,100.0,-92.0,-1.005037784576416,100,2.837890386581421,4013651,,9635.1080327034,-92.0,100.0,108.51,,1.0,30.5941162109375,365,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36500,1.0,2.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4024505,-50.0,9659.685209035873,-98.0,100.0,108.54,,1.0,14.0,366,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36600,1.0,1.0
100.0,0.97,100.0,-95.0,-1.005037784576416,100,2.837890386581421,4036132,,9687.476093530655,-95.0,100.0,116.27,,1.0,25.980762481689453,367,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36700,1.0,2.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4046900,-100.0,9714.116296291351,-100.0,100.0,107.68,,1.0,,368,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,36800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4057625,-50.0,9741.563865184784,-98.0,100.0,107.25,,1.0,14.0,369,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,36900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4068354,-50.0,9766.796468734741,-97.0,100.0,107.29,,1.0,17.0587215423584,370,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4079278,-50.0,9792.860041618347,-99.0,100.0,109.24,,1.0,9.949873924255371,371,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37100,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4090073,-50.0,9814.191465377808,-99.0,100.0,107.95,,1.0,9.949873924255371,372,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37200,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4100632,-50.0,9850.850985765457,-99.0,100.0,105.59,,1.0,9.949873924255371,373,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4111898,-50.0,9872.020837783813,-97.0,100.0,112.66,,1.0,17.0587215423584,374,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4123035,-50.0,9898.790803909302,-97.0,100.0,111.37,,1.0,17.0587215423584,375,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37500,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4134081,-50.0,9929.140419244766,-95.0,100.0,110.46,,1.0,21.79449462890625,376,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37600,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4145232,-50.0,9952.770693063736,-97.0,100.0,111.51,,1.0,17.0587215423584,377,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4156031,-50.0,9978.748061656952,-98.0,100.0,107.99,,1.0,14.0,378,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37800,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4167102,-50.0,10007.452631235123,-95.0,100.0,110.71,,1.0,21.79449462890625,379,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,37900,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4178436,-50.0,10029.339233875275,-98.0,100.0,113.34,,1.0,14.0,380,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4189755,-50.0,10054.004339456558,-99.0,100.0,113.19,,1.0,9.949873924255371,381,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38100,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4200552,-50.0,10074.520486831665,-95.0,100.0,107.97,,1.0,21.79449462890625,382,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4211610,-50.0,10098.497102022171,-98.0,100.0,110.58,,1.0,14.0,383,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38300,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4222443,-50.0,10128.500027418137,-99.0,100.0,108.33,,1.0,9.949873924255371,384,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38400,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4233969,-50.0,10158.383935213089,-98.0,100.0,115.26,,1.0,14.0,385,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4245107,-50.0,10186.368577241898,-97.0,100.0,111.38,,1.0,17.0587215423584,386,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4255895,-50.0,10207.576178789139,-98.0,100.0,107.88,,1.0,14.0,387,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38700,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4266973,-50.0,10233.042960882187,-97.0,100.0,110.78,,1.0,17.0587215423584,388,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,38800,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4277977,-100.0,10261.748303174973,-100.0,100.0,110.04,,1.0,,389,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,38900,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4288730,-50.0,10292.35708975792,-99.0,100.0,107.53,,1.0,9.949873924255371,390,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39000,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4299859,-100.0,10314.839947223663,-100.0,100.0,111.29,,1.0,,391,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,39100,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4310889,-50.0,10341.192147016525,-96.0,100.0,110.3,,1.0,19.595918655395508,392,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4321908,-50.0,10364.679112911224,-96.0,100.0,110.19,,1.0,19.595918655395508,393,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39300,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4332697,-50.0,10387.140125989914,-99.0,100.0,107.89,,1.0,9.949873924255371,394,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4344104,-50.0,10414.25627565384,-97.0,100.0,114.07,,1.0,17.0587215423584,395,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39500,1.0,1.0
100.0,0.97,100.0,-97.0,-1.005037784576416,100,2.837890386581421,4354780,,10441.25769495964,-97.0,100.0,106.76,,1.0,22.158519744873047,396,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39600,1.0,2.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4365768,-50.0,10469.022522211075,-98.0,100.0,109.88,,1.0,14.0,397,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39700,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4377075,-50.0,10494.998930931091,-96.0,100.0,113.07,,1.0,19.595918655395508,398,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4388195,-50.0,10520.282531023026,-98.0,100.0,111.2,,1.0,14.0,399,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,39900,1.0,1.0
