InitialReturnMax,MeanIW,RewardCompression,ReturnStepMax,Iteration,ReturnMeanIW,EpisodesSoFar,EpRewMean,TimeElapsed,Weights,InitialReturnMean,StdIW,MaxIW,InitialReturnMin,EmpiricalD2,ReturnStepMaxmin,Bound,EpThisIter,MeanEntropy,ESSRenyi,ESSClassic,MinIW,InitialBound,InitialReturnStd,EpLenMean,TimestepsSoFar
,1.0,0.98,100.0,393,-50.0,39300,-96.0,10372.181470394135,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,110.19,4321908
,1.0,0.98,100.0,394,-50.0,39400,-99.0,10398.612550020218,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.89,4332697
,1.0,0.98,100.0,395,-50.0,39500,-97.0,10435.388315677643,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,114.07,4344104
100.0,1.0,0.97,100.0,396,,39600,-97.0,10461.464140176773,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,22.158519744873047,106.76,4354780
,1.0,0.98,100.0,397,-50.0,39700,-98.0,10492.253566026688,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.88,4365768
,1.0,0.98,100.0,398,-50.0,39800,-96.0,10523.315980672836,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,113.07,4377075
,1.0,0.98,100.0,399,-50.0,39900,-98.0,10553.34286737442,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,111.2,4388195
-100.0,1.0,0.99,100.0,400,-100.0,40000,-100.0,10578.204248189926,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,106.25,4398820
,1.0,0.98,100.0,401,-50.0,40100,-99.0,10604.829213619232,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,106.04,4409424
-100.0,1.0,0.99,100.0,402,-100.0,40200,-100.0,10629.99259352684,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,110.97,4420521
,1.0,0.98,100.0,403,-50.0,40300,-98.0,10660.390631198883,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.25,4431246
,1.0,0.98,100.0,404,-50.0,40400,-99.0,10679.4720454216,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,103.97,4441643
,1.0,0.98,100.0,405,-50.0,40500,-95.0,10701.167241573334,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,108.25,4452468
-100.0,1.0,0.99,100.0,406,-100.0,40600,-100.0,10729.264607191086,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,109.07,4463375
,1.0,0.98,100.0,407,-50.0,40700,-98.0,10749.600400447845,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,113.41,4474716
100.0,1.0,0.97,100.0,408,,40800,-96.0,10771.384440660477,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,24.166091918945312,113.49,4486065
,1.0,0.98,100.0,409,-50.0,40900,-97.0,10794.041624069214,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,106.22,4496687
,1.0,0.98,100.0,410,-50.0,41000,-97.0,10821.706930875778,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.05,4507692
,1.0,0.98,100.0,411,-50.0,41100,-95.0,10842.65638756752,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,109.87,4518679
,1.0,0.98,100.0,412,-50.0,41200,-93.0,10861.905035972595,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-93.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,25.51470184326172,110.76,4529755
,1.0,0.98,100.0,413,-50.0,41300,-97.0,10884.613888263702,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.02,4540857
,1.0,0.98,100.0,414,-50.0,41400,-97.0,10915.818018436432,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,107.21,4551578
,1.0,0.98,100.0,415,-50.0,41500,-96.0,10947.425223827362,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,110.47,4562625
,1.0,0.98,100.0,416,-50.0,41600,-96.0,10969.255960941315,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,113.32,4573957
,1.0,0.98,100.0,417,-50.0,41700,-97.0,10996.893293380737,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,109.42,4584899
,1.0,0.98,100.0,418,-50.0,41800,-99.0,11020.221441984177,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.99,4595698
,1.0,0.98,100.0,419,-50.0,41900,-96.0,11044.06805562973,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,106.43,4606341
,1.0,0.98,100.0,420,-50.0,42000,-98.0,11068.632422208786,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.82,4617223
,1.0,0.98,100.0,421,-50.0,42100,-99.0,11099.121511936188,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,105.81,4627804
,1.0,0.98,100.0,422,-50.0,42200,-98.0,11126.038263559341,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.85,4638689
,1.0,0.98,100.0,423,-50.0,42300,-98.0,11153.152440309525,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,105.55,4649244
,1.0,0.98,100.0,424,-50.0,42400,-95.0,11181.288626670837,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,111.41,4660385
,1.0,0.98,100.0,425,-50.0,42500,-98.0,11207.796400308609,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.14,4671099
,1.0,0.98,100.0,426,-50.0,42600,-98.0,11237.365942955017,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,115.45,4682644
,1.0,0.98,100.0,427,-50.0,42700,-97.0,11266.895250558853,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.0,4693744
,1.0,0.98,100.0,428,-50.0,42800,-99.0,11292.605333089828,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,117.64,4705508
-100.0,1.0,0.99,100.0,429,-100.0,42900,-100.0,11323.591747522354,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,113.7,4716878
,1.0,0.98,100.0,430,-50.0,43000,-96.0,11354.776039123535,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,109.83,4727861
,1.0,0.98,100.0,431,-50.0,43100,-97.0,11384.758713245392,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,108.0,4738661
,1.0,0.98,100.0,432,-50.0,43200,-99.0,11410.02783203125,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,113.84,4750045
,1.0,0.98,100.0,433,-50.0,43300,-99.0,11432.871100664139,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,108.47,4760892
,1.0,0.98,100.0,434,-50.0,43400,-98.0,11461.303705453873,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.88,4771880
,1.0,0.98,100.0,435,-50.0,43500,-98.0,11487.78395152092,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,112.69,4783149
,1.0,0.98,100.0,436,-50.0,43600,-99.0,11516.896369695663,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,111.9,4794339
100.0,1.0,0.98,100.0,437,,43700,-98.0,11547.639355897903,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,19.899747848510742,108.27,4805166
100.0,1.0,0.97,100.0,438,,43800,-96.0,11580.684264421463,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,24.166091918945312,119.14,4817080
-100.0,1.0,0.99,100.0,439,-100.0,43900,-100.0,11615.315903663635,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,111.84,4828264
,1.0,0.98,100.0,440,-50.0,44000,-97.0,11639.352765798569,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,108.82,4839146
,1.0,0.98,100.0,441,-50.0,44100,-98.0,11667.35342001915,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,114.97,4850643
,1.0,0.98,100.0,442,-50.0,44200,-98.0,11690.66414642334,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.4,4861383
,1.0,0.98,100.0,443,-50.0,44300,-98.0,11712.970029592514,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.67,4872150
,1.0,0.98,100.0,444,-50.0,44400,-98.0,11735.114534378052,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.98,4883048
,1.0,0.98,100.0,445,-50.0,44500,-99.0,11761.100311279297,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,109.5,4893998
,1.0,0.98,100.0,446,-50.0,44600,-95.0,11789.932424068451,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,114.01,4905399
,1.0,0.98,100.0,447,-50.0,44700,-98.0,11817.035063028336,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.11,4916110
,1.0,0.98,100.0,448,-50.0,44800,-98.0,11838.680309295654,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,112.33,4927343
,1.0,0.98,100.0,449,-50.0,44900,-99.0,11867.634538412094,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,110.27,4938370
,1.0,0.98,100.0,450,-50.0,45000,-97.0,11890.350854158401,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.6,4949530
-100.0,1.0,0.99,100.0,451,-100.0,45100,-100.0,11911.160059928894,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,107.26,4960256
,1.0,0.98,100.0,452,-50.0,45200,-94.0,11937.424159765244,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-94.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,23.74868392944336,115.38,4971794
,1.0,0.98,100.0,453,-50.0,45300,-96.0,11964.643409490585,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,110.32,4982826
,1.0,0.98,100.0,454,-50.0,45400,-96.0,11984.725178003311,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,109.12,4993738
,1.0,0.98,100.0,455,-50.0,45500,-97.0,12006.556269645691,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,105.02,5004240
,1.0,0.98,100.0,456,-50.0,45600,-97.0,12027.67232632637,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.64,5015404
-100.0,1.0,0.99,100.0,457,-100.0,45700,-100.0,12049.016174316406,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,111.1,5026514
,1.0,0.98,100.0,458,-50.0,45800,-98.0,12072.46787929535,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.41,5037255
,1.0,0.98,100.0,459,-50.0,45900,-97.0,12099.320188522339,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,107.83,5048038
,1.0,0.98,100.0,460,-50.0,46000,-96.0,12122.66967535019,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,111.01,5059139
,1.0,0.98,100.0,461,-50.0,46100,-95.0,12143.018021583557,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,110.54,5070193
,1.0,0.98,100.0,462,-50.0,46200,-97.0,12174.228868484497,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,115.34,5081727
,1.0,0.98,100.0,463,-50.0,46300,-95.0,12205.016118049622,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,109.92,5092719
,1.0,0.98,100.0,464,-50.0,46400,-96.0,12227.232174158096,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,110.57,5103776
-100.0,1.0,0.99,100.0,465,-100.0,46500,-100.0,12253.004723072052,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,107.63,5114539
,1.0,0.98,100.0,466,-50.0,46600,-97.0,12277.573425292969,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,107.07,5125246
,1.0,0.98,100.0,467,-50.0,46700,-97.0,12294.70982170105,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.32,5136378
,1.0,0.98,100.0,468,-50.0,46800,-97.0,12316.724768400192,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,114.51,5147829
100.0,1.0,0.97,100.0,469,,46900,-95.0,12341.252118349075,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,25.980762481689453,115.2,5159349
,1.0,0.98,100.0,470,-50.0,47000,-98.0,12363.644425868988,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.68,5170117
,1.0,0.98,100.0,471,-50.0,47100,-99.0,12385.51998090744,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.4,5180857
,1.0,0.98,100.0,472,-50.0,47200,-99.0,12405.568153142929,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,113.26,5192183
,1.0,0.98,100.0,473,-50.0,47300,-99.0,12429.704555511475,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,106.69,5202852
,1.0,0.98,100.0,474,-50.0,47400,-97.0,12452.515968084335,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,113.06,5214158
,1.0,0.98,100.0,475,-50.0,47500,-98.0,12475.00029206276,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,111.69,5225327
-100.0,1.0,0.99,100.0,476,-100.0,47600,-100.0,12497.82799077034,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,114.66,5236793
,1.0,0.98,100.0,477,-50.0,47700,-97.0,12518.924092769623,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.03,5247896
,1.0,0.98,100.0,478,-50.0,47800,-98.0,12539.568931341171,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,111.05,5259001
,1.0,0.98,100.0,479,-50.0,47900,-97.0,12563.03292632103,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.88,5270089
,1.0,0.98,100.0,480,-50.0,48000,-98.0,12583.744090080261,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.95,5280984
,1.0,0.98,100.0,481,-50.0,48100,-98.0,12608.400290727615,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.83,5291867
,1.0,0.98,100.0,482,-50.0,48200,-95.0,12630.462916374207,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,112.19,5303086
,1.0,0.98,100.0,483,-50.0,48300,-96.0,12649.01205611229,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,109.3,5314016
,1.0,0.98,100.0,484,-50.0,48400,-98.0,12670.95865225792,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.34,5324850
,1.0,0.98,100.0,485,-50.0,48500,-96.0,12689.080180644989,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,111.14,5335964
,1.0,0.98,100.0,486,-50.0,48600,-95.0,12709.620450496674,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,106.56,5346620
,1.0,0.98,100.0,487,-50.0,48700,-98.0,12728.212296962738,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,111.33,5357753
,1.0,0.98,100.0,488,-50.0,48800,-97.0,12755.808376550674,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.06,5368759
,1.0,0.98,100.0,489,-50.0,48900,-98.0,12775.520207643509,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.34,5379693
,1.0,0.98,100.0,490,-50.0,49000,-98.0,12786.746079206467,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.87,5390480
,1.0,0.98,100.0,491,-50.0,49100,-97.0,12804.46468925476,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.65,5401645
,1.0,0.98,100.0,492,-50.0,49200,-98.0,12826.048463106155,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.87,5412432
