InitialReturnMean,EmpiricalD2,EpisodesSoFar,MaxIW,ESSRenyi,EpRewMean,Weights,EpThisIter,StdIWNorm,MeanIWNorm,TimestepsSoFar,ReturnMeanIW,MeanEntropy,InitialReturnStd,Iteration,TimeElapsed,InitialBound,MeanIW,StdIW,EpLenMean,MinIWNorm,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MaxIWNorm,ReturnStepMax,MinIW,ESSClassic,Bound,J_sample_variance
48.333534,18.018955,21700,59.48697,5.549711,131.47717913475583,[ 0.211 -0.116 -0.177 ... -0.415 -1.123 -0.32 ],100,0.064990535,0.01882019,9053458,100.74102,1.3989781,14.289348,217,24580.197998285294,45.566837,1.8820192,6.499053,481.92,2.4644845e-05,,83.00074,12.599624,0.5948697,100.0,0.0024644847,7.7370467,88.996765,121254.07
45.75261,2414.2437,21800,552.2343,0.04142084,126.53069585156611,[ 0.212 -0.116 -0.177 ... -0.415 -1.122 -0.317],100,0.575371,0.08930489,9101136,485.44528,1.4144299,15.73711,218,24703.896397829056,43.268158,8.930489,57.53711,476.78,1.7053411e-07,,74.53329,6.739914,5.522343,100.0,1.7053411e-05,2.3524256,363.37228,8902545.0
47.036747,314.0291,21900,361.8308,0.3184418,130.67507284138682,[ 0.212 -0.116 -0.178 ... -0.415 -1.121 -0.303],100,0.35966858,0.042061523,9149694,252.06302,1.421868,16.208845,219,24834.138962507248,44.26987,4.206152,35.966858,485.58,3.6049553e-06,,83.006355,14.56937,3.618308,100.0,0.00036049553,1.3491666,203.03152,4958798.0
49.149155,133.06367,22000,247.88283,0.7515199,130.71268159209154,[ 0.212 -0.116 -0.178 ... -0.416 -1.112 -0.304],100,0.2540574,0.042765066,9198500,195.15575,1.4095482,15.920787,220,24967.645949840546,46.515102,4.276507,25.40574,488.06,7.2635244e-06,73.60162,79.02173,15.044445,2.4788282,100.0,0.00072635245,2.755372,164.77104,1426231.9
46.887238,89.224815,22100,260.02362,1.1207645,141.60273639173187,[ 0.214 -0.117 -0.18  ... -0.417 -1.117 -0.312],100,0.25918937,0.035434477,9247841,235.29858,1.410178,11.640553,221,25110.341943979263,44.396366,3.5434475,25.918936,493.41,1.3707075e-05,74.71039,74.72609,14.805486,2.6002362,100.0,0.0013707075,1.834744,211.77011,3604659.8
47.60739,183302.34,22200,14572.273,0.00054554676,132.3546603427839,[ 0.213 -0.117 -0.18  ... -0.417 -1.119 -0.309],100,14.498414,1.4656574,9296155,6804.134,1.4125608,14.333238,222,25215.245995759964,44.98492,146.56572,1449.8414,483.14,9.733783e-09,74.32361,78.67412,17.066195,145.72273,100.0,9.733783e-07,1.0115983,5681.354,4582741000.0
46.069508,310126.12,22300,12964.779,0.00032244946,130.93075374116023,[ 0.213 -0.117 -0.179 ... -0.418 -1.101 -0.324],100,12.898731,1.3083974,9343465,7392.6987,1.3814001,11.884682,223,25351.030101299286,43.55521,130.83972,1289.873,473.1,4.67925e-09,,75.428925,13.047233,129.6478,100.0,4.67925e-07,1.0184495,5992.512,5371923500.0
46.29702,94.235,22400,179.55673,1.0611769,129.83843706571596,[ 0.215 -0.117 -0.182 ... -0.419 -1.128 -0.328],100,0.17895024,0.0250683,9389750,127.56198,1.3740013,15.055263,224,25480.646482229233,43.303665,2.5068302,17.895023,462.85,8.988453e-06,,89.80067,13.258221,1.7955673,100.0,0.0008988454,1.9246217,98.50407,878016.9
46.268818,72.5002,22500,326.8219,1.3793066,137.68528350082696,[ 0.214 -0.117 -0.181 ... -0.42  -1.126 -0.338],100,0.32496473,0.0415347,9437719,238.77477,1.3793647,14.418736,225,25602.974000930786,43.567013,4.1534696,32.49647,479.69,4.041315e-05,,81.054245,5.326728,3.268219,100.0,0.004041315,1.6073567,215.76967,3775388.0
43.309864,42.122158,22600,43.64886,2.3740475,128.7891765537829,[ 0.215 -0.117 -0.182 ... -0.421 -1.122 -0.336],100,0.079492845,0.026468463,9483657,130.74377,1.3766041,15.018313,226,25725.381937026978,40.8765,2.646846,7.9492846,459.38,7.955491e-06,,73.000854,2.5858164,0.4364886,100.0,0.00079554913,9.9802,114.95087,176522.28
45.024467,21859.852,22700,2570.3445,0.0045745964,127.94501257789005,[ 0.215 -0.117 -0.182 ... -0.422 -1.127 -0.334],100,2.5568047,0.2685649,9530109,1525.3943,1.3724433,13.117431,227,25833.769986391068,42.47195,26.85649,255.68047,464.52,2.316749e-08,,76.57527,17.196959,25.703444,100.0,2.316749e-06,1.0912844,1148.0039,218417170.0
45.611935,1042.9512,22800,956.17303,0.09588177,129.870291315365,[ 0.215 -0.117 -0.182 ... -0.421 -1.127 -0.339],100,0.9508531,0.104316816,9577143,501.34607,1.3589276,13.582925,228,25956.992184877396,43.144398,10.431683,95.08531,470.34,2.4750506e-07,,74.02604,14.267496,9.56173,100.0,2.4750505e-05,1.1892848,421.65765,21198010.0
47.061676,187.9264,22900,205.77988,0.5321232,136.9194861938155,[ 0.215 -0.117 -0.182 ... -0.42  -1.135 -0.344],100,0.23871765,0.0436079,9626071,208.03667,1.3704678,12.404919,229,26091.537895441055,44.515285,4.3607903,23.871765,489.28,6.109278e-06,,76.391624,14.031019,2.0577986,100.0,0.0006109278,3.2292767,173.1292,1184988.9
44.95999,10.95261,23000,33.947956,9.130244,133.43949579691218,[ 0.216 -0.118 -0.183 ... -0.42  -1.136 -0.331],100,0.04090567,0.01731624,9674398,79.21141,1.3768646,13.3153105,230,26226.323241233826,42.28725,1.7316241,4.090567,483.27,7.421453e-05,,80.182205,21.838112,0.33947957,100.0,0.007421453,15.19681,70.36605,43371.34
47.94712,358.12793,23100,225.30707,0.27922982,137.02410235354918,[ 0.215 -0.118 -0.182 ... -0.42  -1.128 -0.333],100,0.23346183,0.036273032,9722817,252.46118,1.380345,13.012031,231,26347.101833343506,45.01007,3.627304,23.346182,484.19,4.2657484e-06,,88.111565,20.713724,2.2530706,100.0,0.00042657484,2.3570938,196.87962,3810439.8
50.03305,197436.34,23200,29976.396,0.0005064924,134.63770144260218,[ 0.216 -0.118 -0.183 ... -0.42  -1.127 -0.33 ],100,29.825586,3.003308,9769731,16110.485,1.3950546,14.407974,232,26470.002014636993,47.204823,300.33087,2982.5588,469.14,6.191935e-10,,84.84693,3.9555182,299.76395,100.0,6.191935e-08,1.0037847,14853.795,25846422000.0
50.345097,222125.56,23300,17847.445,0.00045019583,136.5637609868887,[ 0.217 -0.118 -0.185 ... -0.419 -1.121 -0.322],100,17.757736,1.7872002,9817881,7724.0967,1.4029728,14.416912,233,26604.98165535927,47.29368,178.71999,1775.7739,481.5,4.157374e-08,,91.542465,16.566698,178.47444,100.0,4.157374e-06,1.0027531,6285.9585,5943051300.0
50.77429,698.91327,23400,627.73566,0.14307927,147.06049817261228,[ 0.217 -0.118 -0.185 ... -0.418 -1.116 -0.319],100,0.6278172,0.07567098,9867559,491.6792,1.4139507,12.93933,234,26719.097550153732,48.164036,7.567099,62.781723,496.78,3.3941774e-07,74.32173,78.30755,21.304008,6.2773566,100.0,3.3941775e-05,1.4319524,422.67206,18357484.0
51.044487,52230.695,23500,14269.747,0.001914583,136.5575985253759,[ 0.217 -0.118 -0.185 ... -0.418 -1.111 -0.313],100,14.197591,1.4337456,9915616,8524.76,1.4145082,12.962468,235,26840.25382876396,48.118286,143.37456,1419.7595,480.57,3.4391704e-08,70.50166,87.786,18.474226,142.69746,100.0,3.4391703e-06,1.0095041,7856.005,7201468000.0
56.241386,206.9521,23600,472.9722,0.4832036,151.8917896311301,[ 0.217 -0.118 -0.185 ... -0.417 -1.111 -0.312],100,0.48818213,0.07803959,9965176,294.39908,1.4115804,13.961329,236,26984.60185265541,53.13958,7.803959,48.818214,495.6,3.1449426e-06,,93.05421,18.831614,4.729722,100.0,0.00031449427,2.4917672,249.77701,1841475.5
49.820023,1272.6774,23700,365.72693,0.07857451,137.67980723520012,[ 0.217 -0.119 -0.186 ... -0.416 -1.11  -0.316],100,0.45179078,0.06908253,10013435,405.47052,1.4102683,14.134338,237,27114.61270260811,47.038353,6.908253,45.179073,482.59,3.2707283e-06,74.52952,83.45,16.776962,3.6572692,100.0,0.00032707283,2.2846751,306.23566,7216683.5
53.41991,3529.6682,23800,2839.624,0.028331274,146.90305946072186,[ 0.217 -0.119 -0.186 ... -0.416 -1.112 -0.315],100,2.8249867,0.2885034,10061871,2116.3157,1.3929459,15.853792,238,27248.193915367126,50.28911,28.850344,282.49863,484.36,5.5483747e-07,,93.9243,20.619255,28.39624,100.0,5.548375e-05,1.0321987,1930.311,439314270.0
52.941113,319.72763,23900,608.1945,0.31276622,140.08562775702495,[ 0.216 -0.118 -0.185 ... -0.416 -1.119 -0.326],100,0.60613656,0.075003564,10109649,432.31522,1.3954217,13.310376,239,27363.55402135849,50.276085,7.5003567,60.61365,477.78,6.0921493e-06,72.18531,79.950836,27.583742,6.081945,100.0,0.00060921494,1.5080765,384.66205,12856877.0
50.314785,61.415512,24000,149.88676,1.6282531,144.79065190277026,[ 0.216 -0.118 -0.184 ... -0.417 -1.119 -0.324],100,0.15952459,0.029897138,10158729,181.30928,1.3994371,13.867736,240,27506.842077493668,47.605484,2.9897146,15.952459,490.8,7.0554815e-06,,81.27881,18.91631,1.4988676,100.0,0.00070554815,3.393219,160.07707,1460522.9
50.60198,625.5101,24100,621.36346,0.15986952,145.39785635455095,[ 0.216 -0.118 -0.184 ... -0.417 -1.113 -0.325],100,0.61963624,0.07740946,10207621,421.25677,1.3861755,13.481039,241,27620.978039503098,47.712303,7.740946,61.96362,488.92,3.8255374e-07,,86.69011,24.90362,6.2136345,100.0,3.8255374e-05,1.536699,348.98553,11951430.0
55.153378,29.12334,24200,53.34343,3.433672,154.04508943170623,[ 0.215 -0.117 -0.183 ... -0.418 -1.115 -0.336],100,0.08291666,0.021482892,10256814,127.82438,1.3921239,14.262594,242,27743.162027597427,52.005,2.148289,8.291666,491.93,2.9813353e-05,,94.45122,21.765108,0.5334343,100.0,0.0029813354,6.2905016,110.83385,268950.16
54.42095,8324.129,24300,1439.2808,0.012013269,152.85043004221188,[ 0.214 -0.117 -0.182 ... -0.418 -1.11  -0.335],100,1.4314646,0.15219468,10306814,1204.165,1.3935616,14.107356,243,27864.399274110794,51.488506,15.219468,143.14645,500.0,7.4781084e-08,4.4046764,87.97326,24.722338,14.392807,25.284325,7.4781083e-06,1.1177789,936.6188,135113180.0
55.330654,634.96564,24400,341.33447,0.15748884,151.30639957807097,[ 0.213 -0.117 -0.182 ... -0.42  -1.106 -0.338],100,0.34527484,0.047194123,10355610,294.63303,1.3945581,14.447797,244,27991.490002393723,52.298397,4.7194123,34.527485,487.96,1.7313647e-06,,90.96757,26.821323,3.4133446,100.0,0.00017313648,1.834032,218.22473,5402619.5
52.025455,5.690439,24500,13.566682,17.573336,145.45139956461077,[ 0.213 -0.117 -0.181 ... -0.42  -1.108 -0.336],100,0.020392701,0.01212275,10404615,65.21163,1.3945243,13.301391,245,28115.909981012344,49.30332,1.212275,2.03927,490.05,0.00033505427,72.53779,81.663994,22.113543,0.13566682,100.0,0.03350543,26.111406,58.71808,13436.366
51.1433,65.9725,24600,160.05388,1.515783,146.11840717442655,[ 0.213 -0.117 -0.181 ... -0.42  -1.108 -0.335],100,0.18435031,0.032223903,10453711,153.22853,1.3985462,13.065463,246,28227.334077358246,48.24247,3.2223914,18.435032,490.96,1.3027341e-05,75.76182,87.02504,25.952122,1.6005387,100.0,0.0013027341,2.964818,129.66695,703436.7
53.167187,5150375.5,24700,123557.45,1.941606e-05,151.03680596493538,[ 0.213 -0.117 -0.181 ... -0.418 -1.108 -0.331],100,122.937904,12.357793,10503009,55159.02,1.4111329,13.327052,247,28346.30606842041,50.378483,1235.7795,12293.79,492.98,1.7839109e-09,,83.66101,24.287754,1235.5745,100.0,1.7839109e-07,1.0003319,48830.223,304120370000.0
52.532066,7601.956,24800,9323.524,0.0131545095,144.7414229353362,[ 0.213 -0.117 -0.181 ... -0.42  -1.091 -0.336],100,9.276064,0.93995976,10552123,4637.0107,1.3842225,13.047044,248,28468.94608092308,49.359627,93.99599,927.60645,491.14,1.8019844e-07,,95.173035,20.581005,93.235245,100.0,1.8019844e-05,1.0163763,4360.4087,2109287700.0
51.078457,1979.3179,24900,1142.0077,0.050522458,149.106045432041,[ 0.212 -0.116 -0.179 ... -0.42  -1.11  -0.344],100,1.135845,0.120637104,10601000,500.09427,1.3812085,11.261847,249,28601.84172463417,48.285522,12.063711,113.58451,488.77,3.660173e-07,,83.78802,26.358728,11.420076,100.0,3.660173e-05,1.115455,375.83795,21534368.0
53.27789,28111.17,25000,9896.287,0.0035573049,149.56551652147007,[ 0.212 -0.116 -0.178 ... -0.419 -1.112 -0.345],100,9.845973,0.99698657,10650369,6399.0273,1.366829,14.848733,250,28746.013908147812,50.174625,99.69866,984.5973,493.69,2.4035312e-09,73.69198,93.09794,15.534089,98.96287,100.0,2.4035313e-07,1.0149183,5878.722,4044615400.0
51.230194,81274.25,25100,15420.493,0.001230402,147.38772557840235,[ 0.21  -0.115 -0.176 ... -0.418 -1.109 -0.362],100,15.377366,1.667391,10700281,7635.352,1.3530117,12.241493,251,28881.67820429802,48.31134,166.73912,1537.7368,499.12,1.5335063e-08,73.93283,87.56565,26.768719,154.20493,100.0,1.5335063e-06,1.1620764,6803.226,4880973300.0
49.729595,2.4428146,25200,10.288849,40.936386,134.78494826937344,[ 0.21  -0.115 -0.176 ... -0.417 -1.115 -0.37 ],100,0.015324371,0.013489843,10749174,72.734886,1.3446314,13.633146,252,29014.816670417786,46.804523,1.3489844,1.5324371,488.93,0.0006935752,71.72501,87.75203,11.915054,0.10288849,100.0,0.06935752,43.65895,68.16315,13098.385
50.620895,1901.2722,25300,1079.7072,0.05259636,142.21707452265935,[ 0.21  -0.115 -0.176 ... -0.417 -1.115 -0.379],100,1.0738666,0.11323922,10798472,818.2615,1.3433856,14.369065,253,29141.685533761978,47.803276,11.323922,107.38666,492.98,1.2252762e-07,,84.5286,19.911146,10.797071,100.0,1.2252763e-05,1.0997415,695.40314,62782744.0
50.47184,36.818054,25400,144.2847,2.7160587,132.49133578240034,[ 0.21  -0.115 -0.176 ... -0.42  -1.114 -0.38 ],100,0.14407048,0.02610497,10848138,126.857956,1.3393664,12.642292,254,29277.381913900375,47.46552,2.6104972,14.40705,496.66,3.4442564e-05,,90.18947,12.278847,1.4428469,100.0,0.0034442565,3.1788259,108.61627,405072.66
50.92214,44.35997,25500,80.853676,2.2542846,139.4008122272893,[ 0.21  -0.115 -0.176 ... -0.42  -1.115 -0.383],100,0.0833849,0.018871088,10897873,111.78733,1.3378625,12.752511,255,29401.59749341011,48.143894,1.8871086,8.33849,497.35,5.821369e-06,,83.34728,17.011198,0.80853677,100.0,0.0005821369,4.8722143,93.283325,305431.8
51.161713,277547.75,25600,14359.861,0.00036029835,137.09506530053648,[ 0.21  -0.115 -0.176 ... -0.419 -1.121 -0.38 ],100,14.418241,1.6517757,10947344,10640.781,1.3403656,15.501985,256,29531.202209711075,48.262985,165.17758,1441.8241,494.71,1.7517843e-09,74.757195,86.96183,18.643291,143.59862,100.0,1.7517843e-07,1.2954327,9113.65,10120069000.0
47.38312,12154.343,25700,2767.8672,0.008227512,132.29699096585477,[ 0.21  -0.115 -0.176 ... -0.418 -1.12  -0.378],100,2.753702,0.28471297,10996579,1158.2909,1.3388432,13.717571,257,29672.70098233223,44.601532,28.471298,275.3702,492.35,7.797337e-08,72.34308,83.4476,13.041639,27.67867,100.0,7.797337e-06,1.0577002,851.63,122618450.0
50.085926,748.56415,25800,362.48615,0.13358909,130.3493353767263,[ 0.209 -0.115 -0.175 ... -0.419 -1.123 -0.376],100,0.36383444,0.046029005,11045636,342.88242,1.3382567,15.151581,258,29820.196417808533,47.39677,4.6029005,36.383442,490.57,2.3327052e-06,,80.67459,2.4200034,3.6248615,100.0,0.00023327052,1.5752873,269.30746,8596080.0
49.689312,4199.3345,25900,841.71356,0.023813298,131.46241181401575,[ 0.209 -0.115 -0.175 ... -0.419 -1.126 -0.374],100,0.837001,0.09128423,11094755,603.13074,1.3365488,13.468312,259,29939.13406443596,46.953213,9.128423,83.7001,491.19,2.0398157e-07,71.85197,82.083,19.982943,8.417135,100.0,2.0398158e-05,1.1754506,425.82523,32326994.0
52.212666,2289.0303,26000,1377.008,0.04368662,134.33220032153017,[ 0.209 -0.115 -0.175 ... -0.419 -1.134 -0.367],100,1.3695822,0.15035744,11143870,993.75464,1.3451964,14.947479,260,30067.06985282898,48.9924,15.035742,136.9582,491.15,2.3070073e-07,,96.60801,22.150501,13.770081,100.0,2.3070073e-05,1.1908873,839.6848,85853320.0
52.6344,81.42134,26100,121.432014,1.2281792,129.88175662640214,[ 0.211 -0.116 -0.177 ... -0.419 -1.139 -0.354],100,0.16146678,0.029939216,11192986,222.73041,1.3482487,13.786115,261,30196.562000751495,49.632977,2.9939215,16.146679,491.16,7.188198e-06,,90.04277,24.793392,1.2143201,100.0,0.00071881985,3.3237934,195.6474,1767316.5
50.365376,1222.8029,26200,440.5274,0.08177933,126.21457170958483,[ 0.211 -0.116 -0.177 ... -0.419 -1.139 -0.35 ],100,0.6556411,0.119322665,11242273,732.52356,1.3470653,13.790097,262,30341.102006673813,47.602657,11.932268,65.5641,492.87,2.1765754e-06,,82.88147,10.127666,4.405274,100.0,0.00021765755,3.2059898,635.9153,16714866.0
50.745506,32.75935,26300,153.26602,3.0525637,123.21065302369689,[ 0.21  -0.115 -0.176 ... -0.421 -1.138 -0.353],100,0.15785627,0.028768592,11291274,164.04019,1.3413258,12.963216,263,30463.142865657806,47.95793,2.8768587,15.785626,490.01,1.3797932e-05,,83.6273,18.084213,1.5326601,100.0,0.0013797933,3.2145736,148.08528,1001167.5
50.66737,3743.1294,26400,1441.1453,0.026715614,123.24176612121406,[ 0.21  -0.115 -0.175 ... -0.421 -1.146 -0.35 ],100,1.4342129,0.15533037,11340009,998.3215,1.3358474,12.931612,264,30591.814205408096,47.621574,15.533037,143.4213,487.35,1.4758799e-06,,91.37382,19.2509,14.411452,100.0,0.000147588,1.1593672,811.9764,88073000.0
52.78486,1516.8433,26500,1531.1226,0.06592639,135.2105510405184,[ 0.211 -0.116 -0.176 ... -0.421 -1.144 -0.358],100,1.585971,0.21207733,11388347,1190.3531,1.327148,15.1977415,265,30720.91689348221,49.88114,21.207737,158.5971,483.38,1.7585644e-06,,87.11122,21.96719,15.311225,100.0,0.00017585645,1.7567141,1077.2634,69376470.0
52.199425,3944.3752,26600,3994.6577,0.025352558,147.81610317996672,[ 0.211 -0.116 -0.177 ... -0.421 -1.158 -0.353],100,3.973736,0.4094617,11437456,2824.054,1.3248028,14.91246,266,30851.708983898163,49.308735,40.94618,397.37363,491.09,5.0299122e-06,,86.7207,15.336053,39.946575,100.0,0.00050299126,1.0506109,2642.5063,774131200.0
52.156002,2883.7825,26700,1874.7687,0.03467668,137.19025496435185,[ 0.212 -0.116 -0.178 ... -0.422 -1.161 -0.352],100,1.8648578,0.19443491,11485422,1024.6451,1.3389863,13.601055,267,30984.37789416313,49.485622,19.443491,186.48578,479.66,9.3034924e-07,,80.11135,16.807537,18.747686,100.0,9.303493e-05,1.0753787,881.2435,96201910.0
53.681595,10059.68,26800,3125.7397,0.0099406745,151.53356056049935,[ 0.212 -0.116 -0.177 ... -0.421 -1.15  -0.349],100,3.1093683,0.3214569,11533287,1792.0936,1.3481803,12.781519,268,31112.366361618042,50.940693,32.145687,310.93683,478.65,2.8842928e-07,,82.22707,21.804964,31.257397,100.0,2.884293e-05,1.0575086,1517.1868,303335100.0
51.817963,219.68333,26900,445.78693,0.45520067,141.49818470648614,[ 0.212 -0.116 -0.178 ... -0.42  -1.138 -0.352],100,0.44354734,0.05731433,11582131,261.45755,1.357886,16.082045,269,31238.142035484314,49.019806,5.7314324,44.354736,488.44,2.1251192e-06,,83.94485,-17.854609,4.457869,100.0,0.00021251192,1.6423086,219.984,3905465.0
51.414772,44307.88,27000,3240.2275,0.002256935,142.21681306192806,[ 0.212 -0.116 -0.179 ... -0.421 -1.13  -0.35 ],100,3.2326903,0.35425052,11629529,2585.3552,1.3824377,13.756679,270,31349.08536362648,48.37441,35.425045,323.26907,473.98,4.2816987e-07,,91.210846,23.430305,32.402275,100.0,4.2816988e-05,1.1866108,1945.3762,571146700.0
46.181305,20754.574,27100,10773.713,0.004818215,131.47161551200864,[ 0.212 -0.116 -0.178 ... -0.423 -1.113 -0.343],100,10.719019,1.0843749,11677706,5889.487,1.3750232,12.969301,271,31464.387756586075,43.54589,108.4375,1071.902,481.77,2.1351627e-06,,79.06249,17.034492,107.73713,100.0,0.00021351628,1.0130405,5509.817,3427309800.0
50.436764,8457.028,27200,785.9518,0.011824485,133.4155816684192,[ 0.21  -0.115 -0.175 ... -0.423 -1.114 -0.349],100,0.78676957,0.09864704,11726061,769.4569,1.3622093,15.583302,272,31599.054970264435,47.57071,9.864703,78.67697,483.55,1.4547157e-07,73.52741,85.98167,14.961467,7.8595176,100.0,1.4547158e-05,1.547742,505.8884,42315656.0
53.000294,8903.434,27300,1128.5074,0.011231622,143.70491530074824,[ 0.21  -0.115 -0.176 ... -0.421 -1.127 -0.349],100,1.1236341,0.13285893,11774306,933.10126,1.3735794,13.996175,273,31726.390060186386,50.27217,13.285893,112.36342,482.45,9.247256e-08,,81.84341,24.13855,11.285074,100.0,9.2472565e-06,1.3788021,675.6819,65154496.0
48.27211,52.353443,27400,74.9228,1.910094,138.61243656130227,[ 0.208 -0.115 -0.173 ... -0.421 -1.148 -0.316],100,0.10639744,0.026877541,11822369,152.95697,1.3783718,13.0837145,274,31863.35510611534,45.503185,2.6877542,10.639745,480.63,1.2374563e-05,,83.0676,19.423027,0.74922794,100.0,0.0012374563,5.9986153,132.92226,435589.5
50.3226,202547.2,27500,7225.1865,0.0004937121,137.92364851074677,[ 0.208 -0.114 -0.173 ... -0.419 -1.146 -0.314],100,7.2731433,0.8509934,11870840,4243.504,1.3695801,13.881394,275,31986.229836702347,47.55802,85.09934,727.3144,484.71,1.7406931e-07,73.67222,82.937515,19.05302,72.25186,100.0,1.7406932e-05,1.3505256,2999.2961,1360430800.0
51.607555,38.636402,27600,128.1093,2.5882328,144.09683803914376,[ 0.208 -0.114 -0.172 ... -0.418 -1.161 -0.308],100,0.13005899,0.026407983,11920115,189.4151,1.380772,14.205316,276,32119.36599755287,48.59621,2.6407983,13.0058975,492.75,9.63419e-06,,90.34014,19.871675,1.281093,100.0,0.00096341904,3.959534,170.69717,1361078.5
52.635742,4525.371,27700,3661.8464,0.022097636,145.92162292528437,[ 0.208 -0.114 -0.171 ... -0.419 -1.156 -0.301],100,3.642966,0.37183544,11969120,2956.1743,1.3819515,13.931194,277,32251.457924604416,49.723465,37.18354,364.29657,490.05,4.982485e-07,73.93829,87.36829,17.806358,36.618465,100.0,4.982485e-05,1.0310746,2760.263,854733000.0
50.90242,2.2146482,27800,8.622348,45.153896,140.27403177493093,[ 0.209 -0.114 -0.172 ... -0.418 -1.157 -0.298],100,0.014123451,0.013589246,12018296,71.34209,1.3792616,12.449748,278,32389.48039126396,48.26362,1.3589245,1.4123453,491.76,0.0013526019,74.46423,79.1641,24.247791,0.086223476,100.0,0.1352602,48.07305,67.4151,7114.817
51.755512,6443.4326,27900,2204.829,0.015519678,144.58276785306285,[ 0.209 -0.115 -0.173 ... -0.417 -1.161 -0.298],100,2.1931984,0.22837518,12068296,1302.2067,1.3755999,14.196283,279,32511.405891895294,48.850887,22.837519,219.31984,500.0,1.8790766e-07,5.0137177,87.13866,18.68007,22.04829,26.622818,1.8790766e-05,1.0726508,1069.0498,158269620.0
50.858288,23233.547,28000,1685.6843,0.0043041212,143.97661484603418,[ 0.211 -0.116 -0.176 ... -0.415 -1.158 -0.305],100,1.6785778,0.17972252,12118296,1456.364,1.3661007,14.138376,280,32627.122065782547,48.084194,17.972252,167.85777,500.0,4.83185e-08,7.2827225,83.222664,13.85381,16.856842,28.344065,4.83185e-06,1.1333703,1033.522,191216600.0
49.196968,13.646323,28100,48.2903,7.327981,139.02301621031017,[ 0.212 -0.116 -0.176 ... -0.416 -1.164 -0.307],100,0.05257616,0.016293477,12167498,87.69509,1.3642298,11.558516,281,32755.88613009453,46.653168,1.6293477,5.2576156,492.02,2.7075199e-05,74.88398,76.31396,23.893064,0.48290297,100.0,0.00270752,8.762411,78.298065,105557.44
55.13805,14331.782,28200,3017.1094,0.0069774995,147.84138356830655,[ 0.212 -0.116 -0.177 ... -0.415 -1.164 -0.309],100,3.0013778,0.30824962,12217191,2447.371,1.3598397,14.578373,282,32881.23800468445,52.13061,30.824963,300.13782,496.93,1.029705e-07,74.59167,90.22302,15.142942,30.171093,100.0,1.0297051e-05,1.0437752,2087.335,583199400.0
49.957325,14168.762,28300,4019.0486,0.00705778,141.3454067507967,[ 0.213 -0.116 -0.178 ... -0.416 -1.166 -0.312],100,3.998532,0.40578488,12266733,2665.9749,1.3565397,13.728057,283,32996.61830449104,47.192528,40.57849,399.85324,495.42,1.7400833e-08,73.53925,82.94389,10.08141,40.190483,100.0,1.7400832e-06,1.0193907,2336.874,701474940.0
49.233326,938636.3,28400,10791.646,0.00010653753,143.8132129766566,[ 0.212 -0.116 -0.178 ... -0.417 -1.173 -0.308],100,10.73722,1.0825475,12316048,8578.005,1.3418044,12.727382,284,33140.4111533165,46.37547,108.254745,1073.722,493.15,1.4271593e-08,76.03459,85.73554,22.065794,107.916466,100.0,1.4271593e-06,1.0062777,5809.2256,7327855600.0
50.996925,240.08878,28500,524.7191,0.4165126,147.89938736515032,[ 0.211 -0.115 -0.175 ... -0.416 -1.196 -0.3  ],100,0.525776,0.066948,12365692,298.5682,1.3471869,12.811518,285,33274.665909051895,47.99733,6.6948004,52.5776,496.44,1.1284706e-07,,89.987724,22.88613,5.247191,100.0,1.12847065e-05,1.5954704,252.09015,5511638.0
51.804665,95.365234,28600,142.72394,1.0486002,144.94138261915325,[ 0.21  -0.115 -0.175 ... -0.417 -1.194 -0.296],100,0.15422705,0.031622164,12415438,191.16428,1.3487275,13.075984,286,33416.89407157898,48.936142,3.1622164,15.422706,497.46,1.5095523e-05,74.974976,86.055504,19.039053,1.4272393,100.0,0.0015095524,4.034388,163.15173,1087730.4
53.239532,2984.6194,28700,1611.3192,0.03350511,148.05095041965595,[ 0.21  -0.115 -0.175 ... -0.417 -1.191 -0.298],100,1.6030124,0.16962256,12465105,970.0692,1.3512071,14.31643,287,33557.00449323654,50.279892,16.962255,160.30124,496.67,5.4626264e-07,74.126465,88.789154,26.018003,16.113192,100.0,5.4626264e-05,1.1072807,808.3792,85066570.0
50.8723,5361.59,28800,6317.7695,0.018651184,144.60403217828522,[ 0.21  -0.115 -0.174 ... -0.417 -1.194 -0.293],100,6.285666,0.63700217,12514126,3509.2678,1.3343501,13.517021,288,33692.98982810974,48.13536,63.700226,628.5665,490.21,2.3671168e-07,73.54321,82.10798,19.57821,63.177692,100.0,2.367117e-05,1.0165805,3308.8618,1210609300.0
50.58369,1.6808197,28900,4.2960334,59.494778,144.69481398219546,[ 0.211 -0.115 -0.175 ... -0.417 -1.21  -0.294],100,0.009018559,0.011864746,12563047,59.599483,1.3301027,14.192129,289,33849.33794760704,47.408638,1.1864746,0.90185595,489.21,0.000587546,,95.25145,19.065105,0.042960335,100.0,0.058754597,63.38046,55.483147,2364.1042
51.643524,24325.404,29000,3272.5308,0.0041109286,146.3955029184523,[ 0.21  -0.115 -0.175 ... -0.418 -1.211 -0.296],100,3.2576137,0.3440576,12612398,1371.3137,1.3330978,12.967897,290,33979.56000471115,48.708473,34.405758,325.7614,493.51,2.2710325e-09,,88.05145,26.312342,32.725307,100.0,2.2710324e-07,1.1031775,913.5459,167639180.0
