MaxIW,TimeElapsed,RewardCompression,InitialBound,EpRewMean,Weights,EpLenMean,MeanIW,TimestepsSoFar,EpisodesSoFar,MeanEntropy,ReturnStepMax,ReturnMeanIW,StdIW,InitialReturnStd,EpThisIter,EmpiricalD2,ESSClassic,InitialReturnMean,ESSRenyi,Iteration,MinIW,InitialReturnMin,InitialReturnMax,ReturnStepMaxmin,Bound
1.0,7930.174684524536,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.51,1.0,3223355,29200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,292,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7959.895785808563,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.62,1.0,3234417,29300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,293,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7991.26052236557,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.71,1.0,3245588,29400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,294,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8021.558886528015,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.93,1.0,3257181,29500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,295,1.0,-100.0,,,-53.33333206176758
1.0,8052.475064992905,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.99,1.0,3268380,29600,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,296,1.0,-100.0,,,-53.33333206176758
1.0,8081.123114824295,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.88,1.0,3279368,29700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,297,1.0,-100.0,,,-53.33333206176758
1.0,8111.262556314468,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.84,1.0,3290852,29800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,298,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8144.146658420563,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],118.9,1.0,3302742,29900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,299,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8165.340235233307,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.78,1.0,3314020,30000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,300,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8189.75520157814,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.75,1.0,3324595,30100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,301,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8214.762706279755,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.79,1.0,3335374,30200,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,302,1.0,-100.0,,,-53.33333206176758
1.0,8234.027159452438,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.76,1.0,3345850,30300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,303,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8261.995099782944,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],103.87,1.0,3356237,30400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,304,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8286.905888557434,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.34,1.0,3367071,30500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,305,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8311.481922626495,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.3,1.0,3378501,30600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,306,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8333.809037923813,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.16,1.0,3389817,30700,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,307,1.0,-100.0,,,-53.33333206176758
1.0,8360.90293097496,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.04,1.0,3400821,30800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,308,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8384.186349868774,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.28,1.0,3412549,30900,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,309,1.0,-100.0,,,-53.33333206176758
1.0,8408.95890212059,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],119.38,1.0,3424487,31000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,310,1.0,-100.0,,100.0,-53.33333206176758
1.0,8437.230715751648,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],101.62,1.0,3434649,31100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,311,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8461.28732585907,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.86,1.0,3445335,31200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,312,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8483.966828346252,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.22,1.0,3456157,31300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,313,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8505.394898176193,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.73,1.0,3467630,31400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,314,1.0,-100.0,,,-53.33333206176758
1.0,8534.765365839005,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.51,1.0,3479081,31500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,315,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8560.046267032623,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.91,1.0,3489572,31600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,316,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8579.163197278976,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.31,1.0,3500903,31700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,317,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8599.277913331985,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.8,1.0,3511383,31800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,318,1.0,-100.0,,,-53.33333206176758
1.0,8620.419696569443,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.28,1.0,3522611,31900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,319,1.0,-100.0,,,-53.33333206176758
1.0,8653.449964761734,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.75,1.0,3533286,32000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,320,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8676.49617934227,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.97,1.0,3543983,32100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,321,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8698.138651132584,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.19,1.0,3555002,32200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,322,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8731.128113031387,0.97,-3.3333335,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],118.33,1.0,3566835,32300,2.837890386581421,100.0,,,22.158519744873047,100,1.0,2.0,-97.0,100.0,323,1.0,-100.0,100.0,,-3.3333334922790527
1.0,8750.44386792183,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.67,1.0,3578402,32400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,324,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8772.755522966385,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.14,1.0,3589016,32500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,325,1.0,-100.0,,,-53.33333206176758
1.0,8803.277919530869,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.53,1.0,3600369,32600,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,326,1.0,-100.0,,,-53.33333206176758
1.0,8830.286210298538,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.71,1.0,3611040,32700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,327,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8869.170439958572,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.35,1.0,3622175,32800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,328,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8890.47285938263,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.64,1.0,3633139,32900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,329,1.0,-100.0,,,-53.33333206176758
1.0,8919.584068536758,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],118.28,1.0,3644967,33000,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,330,1.0,-100.0,,100.0,-53.33333206176758
1.0,8938.958890199661,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.47,1.0,3655614,33100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,331,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,8962.09296131134,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.7,1.0,3666684,33200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,332,1.0,-100.0,,,-53.33333206176758
1.0,8990.460903644562,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.77,1.0,3677861,33300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,333,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9017.228394985199,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.45,1.0,3689306,33400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,334,1.0,-100.0,,,-53.33333206176758
1.0,9052.17572927475,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.81,1.0,3699987,33500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,335,1.0,-100.0,,,-53.33333206176758
1.0,9077.906756401062,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.83,1.0,3710870,33600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,336,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9106.662952661514,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.09,1.0,3721279,33700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,337,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9138.334718704224,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.33,1.0,3732612,33800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,338,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9155.083197116852,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.2,1.0,3743032,33900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,339,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9181.297787189484,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.71,1.0,3753603,34000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,340,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9208.061224222183,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.54,1.0,3764357,34100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,341,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9232.410682916641,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.39,1.0,3775496,34200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,342,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9263.406085729599,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.87,1.0,3787283,34300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,343,1.0,-100.0,,100.0,-53.33333206176758
1.0,9289.700704336166,0.97,-3.3333335,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.47,1.0,3799030,34400,2.837890386581421,100.0,,,22.158519744873047,100,1.0,2.0,-97.0,100.0,344,1.0,-100.0,100.0,,-3.3333334922790527
1.0,9319.511151075363,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.77,1.0,3809907,34500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,345,1.0,-100.0,,,-53.33333206176758
1.0,9350.807671308517,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.94,1.0,3821401,34600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,346,1.0,-100.0,,,-53.33333206176758
1.0,9383.192780256271,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.73,1.0,3832174,34700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,347,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9408.774790287018,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.84,1.0,3843858,34800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,348,1.0,-100.0,,,-53.33333206176758
1.0,9433.709749698639,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.26,1.0,3854484,34900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,349,1.0,-100.0,,,-53.33333206176758
1.0,9457.334771633148,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.64,1.0,3865748,35000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,350,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9482.89664387703,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.03,1.0,3876851,35100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,351,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9512.749180793762,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.26,1.0,3887477,35200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,352,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9537.24558019638,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.15,1.0,3898292,35300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,353,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9561.249603271484,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.3,1.0,3909022,35400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,354,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9586.174807786942,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.48,1.0,3919870,35500,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,355,1.0,-100.0,,,-53.33333206176758
1.0,9604.999614238739,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.72,1.0,3930542,35600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,356,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9623.180757284164,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],102.73,1.0,3940815,35700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,357,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9649.737718582153,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.42,1.0,3952157,35800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,358,1.0,-100.0,,100.0,-53.33333206176758
1.0,9675.895789146423,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.78,1.0,3963135,35900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,359,1.0,-100.0,,,-53.33333206176758
1.0,9702.034967899323,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.43,1.0,3973678,36000,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,360,1.0,-100.0,,,-53.33333206176758
1.0,9728.900911092758,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.74,1.0,3984852,36100,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,361,1.0,-100.0,,,-53.33333206176758
1.0,9748.964411973953,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.5,1.0,3995502,36200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,362,1.0,-100.0,,,-53.33333206176758
1.0,9774.675396203995,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.28,1.0,4006330,36300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,363,1.0,-100.0,,,-53.33333206176758
1.0,9800.88279390335,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.4,1.0,4017570,36400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,364,1.0,-100.0,,,-53.33333206176758
1.0,9836.071054697037,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.77,1.0,4028347,36500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,365,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9859.54259800911,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],103.61,1.0,4038708,36600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,366,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9888.490674734116,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.46,1.0,4049954,36700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,367,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9919.039786815643,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],103.4,1.0,4060294,36800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,368,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9949.730934619904,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.75,1.0,4071469,36900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,369,1.0,-100.0,,,-53.33333206176758
1.0,9972.027788877487,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.3,1.0,4082299,37000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,370,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,9999.475548744202,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],100.65,1.0,4092364,37100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,371,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10027.306416511536,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.54,1.0,4103418,37200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,372,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10052.587223768234,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.82,1.0,4114000,37300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,373,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10082.059971570969,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.14,1.0,4125714,37400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,374,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10112.359035015106,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.98,1.0,4136912,37500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,375,1.0,-100.0,,100.0,-53.33333206176758
1.0,10135.511265277863,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.96,1.0,4148008,37600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,376,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10166.459537029266,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.42,1.0,4159150,37700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,377,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10197.40751004219,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.98,1.0,4170048,37800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,378,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10225.184104442596,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.6,1.0,4181008,37900,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,379,1.0,-100.0,,,-53.33333206176758
1.0,10249.22534275055,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.28,1.0,4192536,38000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,380,1.0,-100.0,,,-53.33333206176758
1.0,10269.755156993866,0.98,-3.3333335,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.92,1.0,4203528,38100,2.837890386581421,100.0,,,19.899747848510742,100,1.0,2.0,-98.0,100.0,381,1.0,-100.0,100.0,,-3.3333334922790527
1.0,10300.291953086853,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.37,1.0,4214565,38200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,382,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10324.306205511093,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.49,1.0,4225014,38300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,383,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10352.980875492096,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.61,1.0,4235875,38400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,384,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10373.251167058945,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.02,1.0,4247277,38500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,385,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10400.975318908691,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.67,1.0,4258644,38600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,386,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10431.850656032562,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.01,1.0,4270045,38700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,387,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10448.574798583984,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.89,1.0,4280934,38800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,388,1.0,-100.0,-100.0,100.0,-103.33333587646484
