EpLenMean,StdIW,EpisodesSoFar,Iteration,J_sample_variance,MinIW,EpRewMean,MeanIW,InitialReturnMax,ReturnMeanIW,TimeElapsed,ReturnStepMax,MeanEntropy,MaxIW,ReturnStepMaxmin,EpThisIter,MinIWNorm,InitialReturnStd,ESSClassic,Bound,InitialReturnMin,MeanIWNorm,ESSRenyi,Weights,MaxIWNorm,InitialReturnMean,InitialBound,TimestepsSoFar,EmpiricalD2,StdIWNorm
85.34,0.7797175,22700,227,2878.0493,0.00023292862,-83.0,0.41907668,,-27.420513,7892.695081949234,100.0,1.5445285,4.9117537,,100,2.3292862e-06,37.56328,22.413055,-36.672005,-100.0,0.004190767,1.1801615,[-0.16   0.18   0.203 ...  0.103 -0.543 -0.739],0.049117535,-83.0,-84.005035,2424882,84.73417,0.007797175
88.76,0.8267043,22800,228,6845.8237,0.0010443548,-86.0,0.48799783,,-42.890976,7923.101325750351,100.0,1.5410151,5.7979383,,100,1.0443548e-05,34.698704,25.840553,-51.054073,-100.0,0.0048799776,1.5158454,[-0.16   0.18   0.203 ...  0.105 -0.545 -0.748],0.057979383,-86.0,-87.005035,2433758,65.96979,0.008267043
88.39,1.3360623,22900,229,12372.34,0.0001343143,-92.0,0.4815157,100.0,-39.164337,7951.962884902954,100.0,1.5181382,8.141798,,100,1.3431429e-06,30.594116,11.495619,-51.889446,-100.0,0.004815157,0.62379473,[-0.16   0.18   0.203 ...  0.105 -0.548 -0.749],0.08141798,-92.0,-93.005035,2442597,160.30914,0.013360621
85.96,0.3864663,23000,230,1477.5238,0.00033070837,-93.0,0.25526276,,-23.564596,7984.482769489288,100.0,1.5171614,1.6324735,,100,3.3070837e-06,25.514702,30.37503,-37.26535,-100.0,0.0025526276,0.5381157,[-0.16   0.18   0.203 ...  0.108 -0.558 -0.761],0.016324734,-93.0,-94.005035,2451193,185.83365,0.0038646627
88.38,0.83137035,23100,231,1393.841,0.0011295652,-90.0,0.33351576,,-22.686918,8015.96305680275,100.0,1.5209281,7.612124,,100,1.1295651e-05,30.0,13.862345,-34.831154,-100.0,0.0033351576,0.6848958,[-0.16   0.18   0.203 ...  0.109 -0.56  -0.761],0.07612124,-90.0,-91.005035,2460031,146.00761,0.008313704
87.07,0.7182303,23200,232,2792.3696,0.0014873506,-83.0,0.46301225,,-34.2148,8047.927099466324,100.0,1.5354704,5.3085117,,100,1.4873505e-05,37.56328,29.357704,-43.3923,-100.0,0.004630123,1.1992682,[-0.16   0.181  0.203 ...  0.11  -0.56  -0.757],0.053085115,-83.0,-84.005035,2468738,83.38418,0.0071823034
98.84,1.4801453,23300,233,4881.5596,0.0018751108,-85.0,0.52880096,,-26.614714,8080.967058181763,100.0,1.5325656,11.927424,,100,1.8751107e-05,35.70714,11.318959,-34.44588,-100.0,0.0052880095,1.647069,[-0.159  0.181  0.203 ...  0.111 -0.545 -0.757],0.11927424,-85.0,-86.005035,2478622,60.713913,0.014801454
94.86,0.6631452,23400,234,4357.287,7.235735e-05,-91.0,0.28757495,,-26.23955,8111.0728487968445,100.0,1.5160258,4.444257,,100,7.2357346e-07,28.618176,15.828811,-37.701763,-100.0,0.0028757493,0.7688256,[-0.159  0.181  0.203 ...  0.112 -0.547 -0.758],0.044442568,-91.0,-92.005035,2488108,130.06851,0.006631452
92.85,2.6459866,23500,235,8385.241,0.0013593883,-92.0,0.7227364,,-43.476467,8142.350843906403,100.0,1.5186536,25.387932,,100,1.35938835e-05,27.12932,6.942799,-51.68393,-100.0,0.0072273635,1.4995025,[-0.159  0.18   0.203 ...  0.11  -0.562 -0.76 ],0.2538793,-92.0,-93.005035,2497393,66.68878,0.026459865
99.72,1.6163816,23600,236,8445.8545,0.0025391995,-90.0,0.6971988,,-46.503098,8175.543043375015,100.0,1.5121403,13.260378,,100,2.5391995e-05,30.0,15.686392,-53.183533,-100.0,0.0069719874,2.2633684,[-0.16   0.18   0.203 ...  0.112 -0.56  -0.759],0.13260378,-90.0,-91.005035,2507365,44.18194,0.016163817
95.66,0.707358,23700,237,4978.173,7.650998e-05,-89.0,0.40491393,,-36.654766,8208.271436452866,100.0,1.5048764,4.392366,,100,7.650998e-07,31.288975,24.680517,-49.540974,-100.0,0.004049139,0.6082954,[-0.16   0.18   0.203 ...  0.111 -0.56  -0.765],0.043923657,-89.0,-90.005035,2516931,164.39381,0.0070735794
93.85,0.7748111,23800,238,5448.2935,0.0021177954,-92.0,0.57365584,,-50.460186,8240.719032049179,100.0,1.5113015,3.4581866,,100,2.1177953e-05,27.12932,35.4074,-55.58652,-100.0,0.0057365578,3.8437095,[-0.16   0.18   0.203 ...  0.113 -0.565 -0.768],0.034581866,-92.0,-93.005035,2526316,26.016535,0.0077481107
96.85,2.2192118,23900,239,2698.1367,0.001916692,-79.0,0.6698778,,-27.281384,8274.54988861084,100.0,1.5170172,21.350143,,100,1.916692e-05,40.730824,8.350699,-37.53911,-100.0,0.0066987784,0.9599812,[-0.16   0.181  0.203 ...  0.114 -0.564 -0.763],0.21350142,-79.0,-80.005035,2536001,104.16871,0.022192117
93.35,0.74689204,24000,240,3893.68,0.00085148786,-87.0,0.34315223,,-27.522295,8303.23961520195,100.0,1.510721,4.5222936,,100,8.514879e-06,33.630344,17.429434,-37.27292,-100.0,0.003431522,1.0624291,[-0.16   0.181  0.203 ...  0.116 -0.558 -0.762],0.045222934,-87.0,-88.005035,2545336,94.12393,0.00746892
92.87,0.92785376,24100,241,3437.72,0.00024223424,-85.0,0.3751087,,-22.713642,8336.80564236641,100.0,1.4993453,5.7863665,,100,2.4223423e-06,35.70714,14.047905,-34.685455,-100.0,0.0037510872,0.704766,[-0.16   0.181  0.203 ...  0.118 -0.56  -0.767],0.057863664,-85.0,-86.005035,2554623,141.89107,0.009278538
90.82,0.73018587,24200,242,4382.1665,0.0011353241,-93.0,0.36763367,,-30.771107,8368.77678322792,100.0,1.4937941,3.5744476,,100,1.13532415e-05,25.514702,20.222843,-40.529667,-100.0,0.0036763365,1.0607015,[-0.16   0.181  0.203 ...  0.117 -0.563 -0.775],0.035744477,-93.0,-94.005035,2563705,94.27723,0.007301859
94.0,0.5396339,24300,243,2902.747,0.0001325352,-89.0,0.27454624,,-25.068184,8402.376059293747,100.0,1.4915395,4.00878,,100,1.3253521e-06,31.288975,20.561832,-37.66353,-100.0,0.0027454623,0.6367144,[-0.16   0.181  0.203 ...  0.119 -0.563 -0.781],0.0400878,-89.0,-90.005035,2573105,157.05629,0.0053963386
95.2,0.5932882,24400,244,3422.487,0.0013346092,-90.0,0.336457,,-29.940285,8435.874920368195,100.0,1.4980452,3.37294,,100,1.3346092e-05,30.0,24.334639,-41.49374,-100.0,0.0033645702,0.75672996,[-0.16   0.181  0.203 ...  0.121 -0.565 -0.782],0.0337294,-90.0,-91.005035,2582625,132.14754,0.0059328815
96.4,0.82051283,24500,245,6164.095,7.449039e-06,-87.0,0.44659612,,-38.748325,8470.16470861435,100.0,1.490889,5.0142617,,100,7.449039e-08,33.630344,22.85442,-50.553913,-100.0,0.0044659614,0.7247521,[-0.16   0.181  0.203 ...  0.123 -0.552 -0.788],0.050142616,-87.0,-88.005035,2592265,137.97821,0.008205128
98.04,1.1670995,24600,246,10330.415,0.00028105825,-87.0,0.51949924,,-42.127853,8502.85910153389,100.0,1.4817697,8.510889,,100,2.8105824e-06,33.630344,16.536724,-50.212475,-100.0,0.0051949923,1.5454164,[-0.16   0.181  0.203 ...  0.121 -0.555 -0.792],0.08510889,-87.0,-88.005035,2602069,64.70748,0.0116709955
95.47,1.7640486,24700,247,1647.2112,0.00022718396,-88.0,0.48265666,,-26.300821,8531.719647884369,100.0,1.4729872,17.53602,,100,2.2718395e-06,32.496155,6.9647136,-35.73637,-100.0,0.0048265667,1.1345681,[-0.16   0.181  0.203 ...  0.123 -0.554 -0.802],0.1753602,-88.0,-89.005035,2611616,88.13927,0.017640486
101.57,0.7592056,24800,248,5850.6445,0.0007679937,-92.0,0.38450372,,-36.843628,8563.932907819748,100.0,1.4686475,6.248127,,100,7.679937e-06,27.12932,20.413656,-49.86586,-100.0,0.0038450372,0.595654,[-0.16   0.181  0.203 ...  0.123 -0.556 -0.809],0.06248127,-92.0,-93.005035,2621773,167.88269,0.007592056
99.86,0.65579706,24900,249,2281.2048,0.00011003419,-88.0,0.39714563,,-28.139856,8598.53211903572,100.0,1.4559451,3.2213917,,100,1.1003419e-06,32.496155,26.833302,-37.99791,-100.0,0.003971456,1.0393997,[-0.16   0.181  0.203 ...  0.121 -0.559 -0.811],0.032213915,-88.0,-89.005035,2631759,96.20937,0.006557971
91.48,0.42165112,25000,250,1804.0914,7.651899e-06,-96.0,0.25531474,,-24.362757,8633.342938661575,100.0,1.4634508,2.1511352,,100,7.651899e-08,19.595919,26.828085,-38.653687,-100.0,0.002553147,0.49458823,[-0.16   0.181  0.203 ...  0.121 -0.564 -0.818],0.021511352,-96.0,-97.005035,2640907,202.1884,0.0042165113
105.98,0.691963,25100,251,4841.8813,0.0022036766,-93.0,0.41590318,,-38.275097,8666.825272321701,100.0,1.4537661,4.5011797,,100,2.2036766e-05,25.514702,26.538593,-45.951233,-100.0,0.0041590314,1.7142701,[-0.16   0.181  0.203 ...  0.123 -0.559 -0.816],0.045011796,-93.0,-94.005035,2651505,58.333862,0.0069196294
107.89,0.7382656,25200,252,5241.648,0.004710152,-91.0,0.47112408,,-43.1015,8703.532912254333,100.0,1.455492,3.6267762,,100,4.7101516e-05,28.618176,28.938675,-49.817123,-100.0,0.004711241,2.2397115,[-0.16   0.181  0.203 ...  0.124 -0.561 -0.823],0.03626776,-91.0,-92.005035,2662294,44.64861,0.0073826555
106.29,0.49950355,25300,253,2459.005,0.0007419921,-97.0,0.2973798,,-28.449366,8740.17474603653,100.0,1.4727441,3.801195,,100,7.4199206e-06,17.058722,26.168884,-37.329826,-100.0,0.0029737977,1.2808369,[-0.16   0.181  0.203 ...  0.126 -0.561 -0.821],0.03801195,-97.0,-98.005035,2672923,78.07395,0.0049950355
105.48,0.737273,25400,254,5325.2695,0.0033565992,-92.0,0.6386589,,-58.82227,8774.775826215744,100.0,1.479823,3.9225347,,100,3.3565993e-05,27.12932,42.869545,-63.081963,-100.0,0.006386589,5.5668364,[-0.16   0.181  0.203 ...  0.128 -0.553 -0.812],0.039225347,-92.0,-93.005035,2683471,17.963524,0.0073727304
104.44,1.0316265,25500,255,2829.6758,0.001101657,-88.0,0.5290869,,-35.74929,8806.395015478134,100.0,1.4837286,8.287046,,100,1.101657e-05,32.496155,20.82546,-43.37169,-100.0,0.0052908687,1.7385273,[-0.16   0.181  0.203 ...  0.127 -0.565 -0.793],0.08287046,-88.0,-89.005035,2693915,57.519947,0.010316265
110.69,0.8277838,25600,256,5809.7485,3.145343e-05,-90.0,0.5214815,,-41.993,8844.89612531662,100.0,1.4887108,4.2772326,,100,3.145343e-07,30.0,28.411175,-53.56336,-100.0,0.005214815,0.7545207,[-0.16   0.181  0.203 ...  0.127 -0.562 -0.792],0.042772327,-90.0,-91.005035,2704984,132.53447,0.008277838
101.3,0.6472776,25700,257,4044.47,0.00066495314,-89.0,0.36543605,,-32.61684,8879.466989517212,100.0,1.4852707,3.3600407,,100,6.6495313e-06,31.288975,24.170258,-41.4087,-100.0,0.0036543605,1.3067833,[-0.161  0.181  0.203 ...  0.128 -0.557 -0.792],0.033600405,-89.0,-90.005035,2715114,76.52378,0.006472776
96.94,0.6000359,25800,258,3583.5713,9.178816e-05,-96.0,0.42049876,,-40.603645,8914.743040561676,100.0,1.5000815,3.0470245,,100,9.178816e-07,19.595919,32.935673,-48.467865,-100.0,0.004204988,1.633253,[-0.161  0.181  0.203 ...  0.126 -0.553 -0.799],0.030470245,-96.0,-97.005035,2724808,61.2275,0.0060003586
94.52,0.8770506,25900,259,7802.411,0.00036226164,-93.0,0.3919928,,-37.539913,8948.826805114746,100.0,1.4998947,6.114271,,100,3.6226163e-06,25.514702,16.649944,-48.810524,-100.0,0.003919928,0.7951884,[-0.161  0.182  0.203 ...  0.128 -0.542 -0.796],0.06114271,-93.0,-94.005035,2734260,125.756355,0.008770505
101.73,0.6081638,26000,260,3026.1064,0.0009934056,-87.0,0.38639244,,-29.591503,8983.49917459488,100.0,1.5093682,2.343228,,100,9.934056e-06,33.630344,28.757698,-39.89087,-100.0,0.0038639242,0.95223415,[-0.161  0.182  0.203 ...  0.13  -0.545 -0.793],0.02343228,-87.0,-88.005035,2744433,105.01619,0.0060816375
104.67,0.5963243,26100,261,3618.4124,0.0009656879,-95.0,0.31571662,,-30.89035,9021.043262720108,100.0,1.5150645,3.3560867,,100,9.656879e-06,21.794495,21.893572,-44.851494,-100.0,0.0031571663,0.51823044,[-0.161  0.182  0.203 ...  0.13  -0.544 -0.784],0.03356087,-95.0,-96.005035,2754900,192.96436,0.0059632435
101.95,0.3839094,26200,262,1059.965,0.0002339576,-85.0,0.24544425,,-19.515259,9056.790801525116,100.0,1.5137528,2.3682177,,100,2.339576e-06,35.70714,29.014635,-28.334356,-100.0,0.0024544424,1.2987231,[-0.161  0.182  0.203 ...  0.13  -0.534 -0.789],0.023682177,-85.0,-86.005035,2765095,76.99871,0.003839094
109.52,0.85068035,26300,263,3345.5752,0.00024131862,-91.0,0.46822453,,-36.828724,9091.315110206604,100.0,1.5043312,6.500494,,100,2.4131862e-06,28.618176,23.251272,-46.87129,-100.0,0.004682245,1.0015569,[-0.161  0.182  0.203 ...  0.128 -0.534 -0.79 ],0.06500494,-91.0,-92.005035,2776047,99.84455,0.008506803
101.98,71.56901,26400,264,51851268.0,0.00044191736,-92.0,7.6216416,100.0,683.99207,9122.476107120514,100.0,1.5047814,719.6891,,100,4.4191734e-06,30.594116,1.1213715,668.8527,-100.0,0.07621642,0.4407084,[-0.162  0.182  0.203 ...  0.129 -0.536 -0.797],7.196891,-92.0,-93.005035,2786245,226.90741,0.71569014
103.91,0.79598105,26500,265,3169.9126,0.0012633066,-92.0,0.63587755,,-52.400665,9166.509786844254,100.0,1.500998,6.245915,,100,1.2633066e-05,27.12932,38.95655,-57.78306,-100.0,0.0063587753,3.4866934,[-0.163  0.183  0.203 ...  0.133 -0.518 -0.815],0.06245915,-92.0,-93.005035,2796636,28.68047,0.007959811
111.59,0.85665727,26600,266,7257.5664,0.000997094,-93.0,0.42740056,,-39.79254,9198.579000234604,100.0,1.4906423,6.0883417,,100,9.97094e-06,25.514702,19.930681,-48.118446,-100.0,0.004274005,1.4571418,[-0.163  0.183  0.203 ...  0.133 -0.524 -0.813],0.060883414,-93.0,-94.005035,2807795,68.6275,0.008566571
119.47,0.5774606,26700,267,3414.7976,0.002715956,-92.0,0.5219574,,-48.17304,9233.847298383713,100.0,1.4814708,2.369149,,100,2.7159558e-05,27.12932,44.96442,-54.273266,-100.0,0.005219573,2.7143931,[-0.163  0.183  0.202 ...  0.134 -0.523 -0.824],0.023691488,-92.0,-93.005035,2819742,36.84065,0.005774606
112.9,0.75910425,26800,268,5859.2407,5.9878435e-05,-94.0,0.36963332,,-36.244045,9265.64895272255,100.0,1.4730701,4.933803,,100,5.9878437e-07,23.748684,19.16607,-48.349007,-100.0,0.0036963332,0.68934697,[-0.163  0.183  0.203 ...  0.134 -0.532 -0.825],0.04933803,-94.0,-95.005035,2831032,145.06483,0.007591042
111.07,0.75044405,26900,269,5435.3486,0.008291121,-92.0,0.5096848,,-45.47153,9295.482905864716,100.0,1.4937137,5.3292003,,100,8.29112e-05,27.12932,31.566952,-50.94627,-100.0,0.005096848,3.370063,[-0.163  0.183  0.202 ...  0.132 -0.541 -0.824],0.053292003,-92.0,-93.005035,2842139,29.673035,0.0075044404
115.56,0.4560256,27000,270,1905.0747,0.00025613134,-87.0,0.2759902,,-23.75274,9330.330825805664,100.0,1.4830533,2.1236024,,100,2.5613133e-06,33.630344,26.808365,-37.420357,-100.0,0.0027599018,0.54072833,[-0.163  0.183  0.202 ...  0.132 -0.532 -0.812],0.021236023,-87.0,-88.005035,2853695,184.93576,0.004560256
115.44,0.809007,27100,271,5930.215,0.0020426083,-96.0,0.5531517,,-51.650604,9365.446916341782,100.0,1.490884,3.7324052,,100,2.0426083e-05,19.595919,31.85702,-58.946957,-100.0,0.0055315173,1.8973746,[-0.163  0.183  0.202 ...  0.134 -0.538 -0.817],0.037324052,-96.0,-97.005035,2865239,52.704403,0.00809007
128.76,0.72660136,27200,272,2173.1292,0.00045517026,-93.0,0.42047778,,-31.961344,9400.635075807571,100.0,1.4833171,5.6256256,,100,4.5517027e-06,25.514702,25.087097,-39.717644,-100.0,0.0042047775,1.6790193,[-0.163  0.183  0.203 ...  0.134 -0.536 -0.811],0.056256253,-93.0,-94.005035,2878115,59.558575,0.0072660134
122.39,0.70766133,27300,273,5113.1465,0.0005006283,-96.0,0.6262159,,-62.110886,9441.027109146118,100.0,1.4951423,4.4475803,,100,5.006283e-06,19.595919,43.916763,-67.4834,-100.0,0.006262159,3.4995272,[-0.163  0.183  0.202 ...  0.136 -0.533 -0.821],0.0444758,-96.0,-97.005035,2890354,28.575289,0.0070766127
126.72,0.5624648,27400,274,2328.8037,0.003463686,-92.0,0.37582415,,-31.60528,9479.42700457573,100.0,1.5013828,2.6653473,,100,3.4636858e-05,27.12932,30.865509,-39.157005,-100.0,0.003758242,1.7712184,[-0.163  0.183  0.203 ...  0.135 -0.531 -0.812],0.026653472,-92.0,-93.005035,2903026,56.45831,0.0056246477
147.34,0.51702696,27500,275,2730.7725,0.00032281468,-93.0,0.3256529,,-31.32532,9523.367170095444,100.0,1.5023725,4.188912,,100,3.2281469e-06,25.514702,28.403654,-41.771507,-100.0,0.0032565289,0.92565453,[-0.163  0.183  0.203 ...  0.135 -0.527 -0.81 ],0.04188912,-93.0,-94.005035,2917760,108.03166,0.00517027
143.35,0.55873686,27600,276,2587.4805,0.0011959162,-92.0,0.48603284,,-42.163242,9562.822934627533,100.0,1.5032756,3.2801917,,100,1.1959161e-05,27.12932,43.074677,-49.40954,-100.0,0.004860328,1.9236794,[-0.163  0.183  0.203 ...  0.136 -0.523 -0.812],0.032801915,-92.0,-93.005035,2932095,51.983715,0.0055873683
148.66,0.50175,27700,277,2577.4067,8.258359e-06,-94.0,0.33578882,,-31.62514,9606.594567537308,100.0,1.5072356,2.6325557,,100,8.258359e-08,23.748684,30.933304,-41.128456,-100.0,0.003357888,1.1184448,[-0.163  0.183  0.203 ...  0.134 -0.523 -0.811],0.026325557,-94.0,-95.005035,2946961,89.40987,0.0050175
154.54,0.594373,27800,278,3596.696,0.000972183,-95.0,0.47561416,,-45.41127,9649.569499731064,100.0,1.5019798,3.0331106,,100,9.72183e-06,21.794495,39.03598,-52.30494,-100.0,0.0047561415,2.125513,[-0.163  0.183  0.203 ...  0.131 -0.523 -0.807],0.030331105,-95.0,-96.005035,2962415,47.047466,0.0059437295
157.43,0.461489,27900,279,2169.197,0.00075539044,-98.0,0.42624256,,-42.369537,9692.534199237823,100.0,1.5022992,1.9448901,,100,7.553904e-06,14.0,46.035854,-50.78676,-100.0,0.004262426,1.4256971,[-0.163  0.183  0.203 ...  0.129 -0.524 -0.812],0.0194489,-98.0,-99.005035,2978158,70.14113,0.00461489
146.62,0.87526125,28000,280,4253.0703,0.007491689,-93.0,0.7252775,100.0,-60.296318,9730.137869596481,100.0,1.5145428,6.244303,,100,7.491689e-05,29.171904,40.71074,-64.461845,-100.0,0.007252774,5.8213677,[-0.163  0.183  0.202 ...  0.129 -0.525 -0.811],0.06244303,-93.0,-94.005035,2992820,17.178093,0.008752612
151.86,1.5420729,28100,281,1970.7197,0.0005522395,-95.0,0.47429076,,-31.699863,9772.740655183792,100.0,1.5110797,15.184203,,100,5.5223945e-06,21.794495,8.642214,-41.24729,-100.0,0.0047429083,1.108133,[-0.163  0.184  0.203 ...  0.128 -0.52  -0.804],0.15184203,-95.0,-96.005035,3008006,90.241875,0.015420728
140.05,0.6884929,28200,282,4800.8506,0.0004050608,-98.0,0.4527166,,-45.116734,9809.045640468597,100.0,1.5108416,3.806357,,100,4.050608e-06,14.0,30.185555,-55.305817,-100.0,0.004527166,0.97295886,[-0.163  0.183  0.202 ...  0.127 -0.517 -0.809],0.038063567,-98.0,-99.005035,3022011,102.77927,0.006884929
159.64,1.0491145,28300,283,3516.9988,0.00022731074,-97.0,0.4814107,,-38.734173,9848.39082980156,100.0,1.5083863,9.129202,,100,2.2731074e-06,17.058722,17.393929,-48.8876,-100.0,0.0048141074,0.97980464,[-0.163  0.183  0.202 ...  0.126 -0.522 -0.805],0.091292016,-97.0,-98.005035,3037975,102.061165,0.010491144
158.13,0.9911311,28400,284,3659.1357,0.0018437966,-94.0,0.59929734,,-49.771065,9888.558945655823,100.0,1.5169381,8.469971,,100,1.8437966e-05,23.748684,26.772856,-55.70222,-100.0,0.005992973,2.8713481,[-0.163  0.183  0.202 ...  0.129 -0.523 -0.807],0.084699705,-94.0,-95.005035,3053788,34.826847,0.009911311
148.95,0.6705183,28500,285,4306.613,8.682004e-05,-97.0,0.41527966,,-39.040615,9931.23090171814,100.0,1.5181543,4.7791758,,100,8.6820035e-07,17.058722,27.723923,-47.215065,-100.0,0.0041527958,1.5116378,[-0.163  0.183  0.202 ...  0.131 -0.515 -0.806],0.047791757,-97.0,-98.005035,3068683,66.15341,0.006705182
154.2,0.63481486,28600,286,3860.5117,0.0010067042,-95.0,0.4912575,,-46.575024,9967.659005641937,100.0,1.5101695,3.0865743,,100,1.0067041e-05,21.794495,37.455387,-51.50447,-100.0,0.0049125743,4.156886,[-0.163  0.183  0.203 ...  0.13  -0.507 -0.813],0.030865742,-95.0,-96.005035,3084103,24.056469,0.006348148
145.64,0.73040336,28700,287,4323.547,0.00045810454,-94.0,0.5588869,,-50.352955,10010.208512544632,100.0,1.5176773,3.964595,,100,4.5810452e-06,23.748684,36.92817,-54.63578,-100.0,0.0055888686,5.506855,[-0.163  0.183  0.202 ...  0.13  -0.509 -0.819],0.03964595,-94.0,-95.005035,3098667,18.159185,0.0073040333
140.71,0.630189,28800,288,3559.9314,9.461165e-05,-94.0,0.4451985,100.0,-41.245674,10047.987003564835,100.0,1.5235364,3.1300879,,100,9.461165e-07,27.64055,33.2922,-46.492115,-100.0,0.004451985,3.6697392,[-0.163  0.183  0.202 ...  0.131 -0.509 -0.812],0.031300876,-94.0,-95.005035,3112738,27.249893,0.00630189
140.56,0.59163225,28900,289,2384.0012,0.0022408315,-94.0,0.54759157,,-46.934834,10089.904398679733,100.0,1.5250745,3.1369364,,100,2.2408314e-05,23.748684,46.13992,-53.691887,-100.0,0.0054759155,2.2123303,[-0.163  0.183  0.203 ...  0.133 -0.505 -0.809],0.031369362,-94.0,-95.005035,3126794,45.201206,0.005916322
139.42,0.81297725,29000,290,5795.765,0.0004068083,-92.0,0.4065956,,-33.67861,10120.445703029633,100.0,1.5319067,6.759946,,100,4.068083e-06,27.12932,20.008417,-40.190083,-100.0,0.004065956,2.382355,[-0.163  0.183  0.203 ...  0.131 -0.505 -0.808],0.06759946,-92.0,-93.005035,3140736,41.975273,0.008129774
147.13,1.0199177,29100,291,1131.7571,0.0019133718,-90.0,0.3920625,,-23.359198,10160.98257613182,100.0,1.5322319,7.859721,,100,1.9133719e-05,30.0,12.874377,-32.091137,-100.0,0.003920625,1.324779,[-0.163  0.184  0.202 ...  0.133 -0.499 -0.807],0.07859721,-90.0,-91.005035,3155449,75.48428,0.010199177
144.02,0.41653353,29200,292,1737.2576,0.0016259016,-96.0,0.34287626,,-32.920086,10198.986853599548,100.0,1.5384238,2.25569,,100,1.6259015e-05,19.595919,40.391113,-42.1283,-100.0,0.0034287618,1.1912805,[-0.163  0.184  0.202 ...  0.131 -0.5   -0.806],0.022556901,-96.0,-97.005035,3169851,83.94329,0.004165335
150.9,0.38379484,29300,293,1485.3297,0.00077581365,-97.0,0.31013933,,-30.290121,10240.707754611969,100.0,1.5350777,1.7847681,,100,7.758136e-06,17.058722,39.50406,-39.89166,-100.0,0.0031013929,1.0956788,[-0.163  0.183  0.203 ...  0.134 -0.495 -0.804],0.017847681,-97.0,-98.005035,3184941,91.267624,0.0038379484
146.28,1.3377112,29400,294,1220.2114,3.153561e-05,-87.0,0.46824235,,-25.169643,10281.556573152542,100.0,1.5371159,11.874666,,100,3.153561e-07,33.630344,10.914942,-37.354713,-100.0,0.0046824235,0.6803127,[-0.163  0.183  0.202 ...  0.134 -0.497 -0.806],0.11874666,-87.0,-88.005035,3199569,146.99123,0.013377113
150.16,1.0534818,29500,295,3144.5635,0.00014738392,-96.0,0.56825835,,-44.805054,10322.075000286102,100.0,1.5453101,9.435581,,100,1.4738392e-06,19.595919,22.538435,-53.058342,-100.0,0.005682583,1.4828957,[-0.163  0.183  0.202 ...  0.136 -0.496 -0.804],0.09435581,-96.0,-97.005035,3214585,67.43562,0.010534817
140.97,0.7040254,29600,296,5032.503,0.0008774419,-94.0,0.59135324,100.0,-55.55223,10360.187772750854,100.0,1.5489117,5.0391026,,100,8.774418e-06,27.64055,41.367306,-60.605278,-100.0,0.0059135323,3.956014,[-0.163  0.184  0.202 ...  0.137 -0.496 -0.797],0.050391026,-94.0,-95.005035,3228682,25.27797,0.007040254
138.65,0.4583867,29700,297,1695.1992,0.0005028279,-94.0,0.34106156,,-30.250662,10400.945187807083,100.0,1.5341847,2.209355,,100,5.0282792e-06,23.748684,35.63366,-40.330166,-100.0,0.0034106153,0.99422914,[-0.164  0.184  0.202 ...  0.136 -0.49  -0.799],0.022093551,-94.0,-95.005035,3242547,100.58044,0.004583867
143.86,0.3436868,29800,298,1191.1947,0.00093076244,-97.0,0.27110395,,-26.39373,10443.779931306839,100.0,1.533542,1.7329098,,100,9.307624e-06,17.058722,38.356186,-37.630424,-100.0,0.0027110395,0.7999958,[-0.164  0.184  0.203 ...  0.132 -0.495 -0.809],0.017329097,-97.0,-98.005035,3256933,125.00066,0.0034368678
145.58,0.7036365,29900,299,5017.6836,0.0011614205,-96.0,0.37876263,,-37.194992,10481.936930179596,100.0,1.540991,4.8107023,,100,1.1614205e-05,19.595919,22.466162,-45.920864,-100.0,0.003787626,1.3266214,[-0.164  0.184  0.203 ...  0.128 -0.501 -0.803],0.04810702,-96.0,-97.005035,3271491,75.379456,0.007036365
136.87,0.58179927,30000,300,3438.2573,0.0004580814,-98.0,0.4651702,,-45.86196,10524.115254163742,100.0,1.5433053,3.9849694,,100,4.5808138e-06,14.0,38.996857,-53.18477,-100.0,0.004651702,1.8836899,[-0.163  0.184  0.203 ...  0.128 -0.499 -0.798],0.03984969,-98.0,-99.005035,3285178,53.087296,0.0058179926
147.01,0.7597991,30100,301,5897.595,0.0003017815,-94.0,0.4960102,,-47.656605,10565.443633317947,100.0,1.5452389,4.700246,,100,3.0178148e-06,23.748684,29.882168,-56.63826,-100.0,0.004960102,1.2521379,[-0.163  0.184  0.203 ...  0.129 -0.498 -0.796],0.047002457,-94.0,-95.005035,3299879,79.86341,0.007597991
152.01,0.5528728,30200,302,2283.689,0.001005712,-95.0,0.4346986,,-39.00357,10599.870790719986,100.0,1.5410951,3.3438878,,100,1.005712e-05,21.794495,38.202778,-46.828632,-100.0,0.0043469863,1.6496401,[-0.164  0.184  0.203 ...  0.131 -0.496 -0.797],0.033438876,-95.0,-96.005035,3315080,60.619286,0.005528728
145.45,0.5700907,30300,303,3163.2249,0.00015340037,-96.0,0.45261115,,-42.28825,10639.011100530624,100.0,1.5309105,2.6458523,,100,1.5340037e-06,19.595919,38.662422,-47.46605,-100.0,0.0045261118,3.7676814,[-0.164  0.184  0.203 ...  0.129 -0.498 -0.798],0.026458522,-96.0,-97.005035,3329625,26.541523,0.005700907
