MaxIW,ReturnStepMaxmin,EpLenMean,ESSRenyi,Bound,MeanIW,ReturnStepMax,InitialReturnMax,RewardCompression,EpThisIter,MinIW,EpRewMean,TimestepsSoFar,Iteration,InitialBound,MeanEntropy,InitialReturnMean,TimeElapsed,Weights,EpisodesSoFar,InitialReturnStd,ESSClassic,StdIW,ReturnMeanIW,InitialReturnMin,EmpiricalD2
1.0,,110.07,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4383224,390,-51.00504,2.837890386581421,-99.0,10907.063356161118,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39000,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,114.49,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4394673,391,-101.005035,2.837890386581421,-100.0,10940.681788444519,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.7,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4406343,392,-101.005035,2.837890386581421,-100.0,10971.383161067963,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39200,,1.0,,-100.0,-100.0,1.0
1.0,,108.95,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4417238,393,-51.00504,2.837890386581421,-99.0,10997.18334555626,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,108.17,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4428055,394,-101.005035,2.837890386581421,-100.0,11024.711980819702,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39400,,1.0,,-100.0,-100.0,1.0
1.0,,109.34,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-97.0,4438989,395,-51.00504,2.837890386581421,-97.0,11053.50860118866,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39500,17.0587215423584,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.57,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4449946,396,-101.005035,2.837890386581421,-100.0,11083.087116003036,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.0,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4461146,397,-101.005035,2.837890386581421,-100.0,11113.112684488297,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,117.16,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4472862,398,-101.005035,2.837890386581421,-100.0,11144.498095989227,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.24,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4483686,399,-101.005035,2.837890386581421,-100.0,11172.765170812607,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],39900,,1.0,,-100.0,-100.0,1.0
1.0,,107.06,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4494392,400,-51.00504,2.837890386581421,-99.0,11191.81128191948,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40000,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.11,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4505503,401,-101.005035,2.837890386581421,-100.0,11219.495908737183,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40100,,1.0,,-100.0,-100.0,1.0
1.0,,109.3,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4516433,402,-51.00504,2.837890386581421,-99.0,11244.715291023254,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,110.45,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,4527478,403,-51.00504,2.837890386581421,-98.0,11276.232206583023,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40300,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.66,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4538444,404,-101.005035,2.837890386581421,-100.0,11312.455238819122,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40400,,1.0,,-100.0,-100.0,1.0
1.0,,114.86,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4549930,405,-51.00504,2.837890386581421,-99.0,11348.01569056511,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,112.91,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4561221,406,-101.005035,2.837890386581421,-100.0,11376.47807431221,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.24,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4572745,407,-101.005035,2.837890386581421,-100.0,11400.150487184525,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40700,,1.0,,-100.0,-100.0,1.0
1.0,,107.49,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,4583494,408,-51.00504,2.837890386581421,-98.0,11428.187005758286,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40800,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,112.05,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4594699,409,-101.005035,2.837890386581421,-100.0,11452.68128156662,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],40900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.72,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4605771,410,-101.005035,2.837890386581421,-100.0,11473.471400737762,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.51,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4616822,411,-101.005035,2.837890386581421,-100.0,11501.795057535172,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41100,,1.0,,-100.0,-100.0,1.0
1.0,,113.2,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4628142,412,-51.00504,2.837890386581421,-99.0,11526.1921916008,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,117.73,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4639915,413,-51.00504,2.837890386581421,-99.0,11559.915628910065,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.61,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4651076,414,-101.005035,2.837890386581421,-100.0,11585.433793067932,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,114.73,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4662549,415,-101.005035,2.837890386581421,-100.0,11617.501047849655,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41500,,1.0,,-100.0,-100.0,1.0
1.0,,112.59,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,4673808,416,-51.00504,2.837890386581421,-98.0,11641.991307258606,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41600,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,108.5,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4684658,417,-101.005035,2.837890386581421,-100.0,11671.951167583466,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41700,,1.0,,-100.0,-100.0,1.0
1.0,,111.4,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4695798,418,-51.00504,2.837890386581421,-99.0,11696.086376190186,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,112.92,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4707090,419,-51.00504,2.837890386581421,-99.0,11722.531224012375,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],41900,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.07,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4718197,420,-101.005035,2.837890386581421,-100.0,11751.43934416771,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42000,,1.0,,-100.0,-100.0,1.0
1.0,,107.34,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,4728931,421,-51.00504,2.837890386581421,-98.0,11777.316099405289,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42100,14.0,1.0,,-50.0,-100.0,1.0
1.0,,113.91,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4740322,422,-51.00504,2.837890386581421,-99.0,11804.643368721008,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,112.12,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4751534,423,-101.005035,2.837890386581421,-100.0,11827.56211900711,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,103.97,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4761931,424,-101.005035,2.837890386581421,-100.0,11851.950246572495,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,106.69,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4772600,425,-101.005035,2.837890386581421,-100.0,11876.63127040863,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.87,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4783787,426,-101.005035,2.837890386581421,-100.0,11907.51584815979,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42600,,1.0,,-100.0,-100.0,1.0
1.0,,113.8,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4795167,427,-51.00504,2.837890386581421,-99.0,11934.843452215195,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,112.55,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4806422,428,-101.005035,2.837890386581421,-100.0,11958.697567939758,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.2,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4817642,429,-101.005035,2.837890386581421,-100.0,11988.051461219788,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],42900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,107.76,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4828418,430,-101.005035,2.837890386581421,-100.0,12013.733356714249,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,106.35,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4839053,431,-101.005035,2.837890386581421,-100.0,12035.367130994797,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.63,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4850016,432,-101.005035,2.837890386581421,-100.0,12057.57409954071,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43200,,1.0,,-100.0,-100.0,1.0
1.0,,110.3,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4861046,433,-51.00504,2.837890386581421,-99.0,12076.851024389267,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,112.65,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,4872311,434,-51.00504,2.837890386581421,-98.0,12096.795301914215,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43400,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,115.36,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4883847,435,-101.005035,2.837890386581421,-100.0,12121.35272526741,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43500,,1.0,,-100.0,-100.0,1.0
1.0,,111.84,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4895031,436,-51.00504,2.837890386581421,-99.0,12152.63050031662,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43600,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,118.16,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4906847,437,-101.005035,2.837890386581421,-100.0,12180.737274646759,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43700,,1.0,,-100.0,-100.0,1.0
1.0,,112.92,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4918139,438,-51.00504,2.837890386581421,-99.0,12210.131030797958,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.45,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4929084,439,-101.005035,2.837890386581421,-100.0,12237.087182998657,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],43900,,1.0,,-100.0,-100.0,1.0
1.0,,114.33,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4940517,440,-51.00504,2.837890386581421,-99.0,12265.855013132095,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44000,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,114.58,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4951975,441,-101.005035,2.837890386581421,-100.0,12287.411119222641,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,114.9,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4963465,442,-101.005035,2.837890386581421,-100.0,12314.580092430115,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.31,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4975096,443,-101.005035,2.837890386581421,-100.0,12338.941153049469,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.22,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4986218,444,-101.005035,2.837890386581421,-100.0,12361.38219666481,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44400,,1.0,,-100.0,-100.0,1.0
1.0,,110.93,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4997311,445,-51.00504,2.837890386581421,-99.0,12383.293839216232,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,116.39,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5008950,446,-101.005035,2.837890386581421,-100.0,12411.328776359558,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.21,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5020171,447,-101.005035,2.837890386581421,-100.0,12438.583401679993,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.21,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5031192,448,-101.005035,2.837890386581421,-100.0,12459.373589038849,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.4,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5042132,449,-101.005035,2.837890386581421,-100.0,12481.971024990082,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],44900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,107.12,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5052844,450,-101.005035,2.837890386581421,-100.0,12503.905692100525,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45000,,1.0,,-100.0,-100.0,1.0
1.0,,105.03,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5063347,451,-51.00504,2.837890386581421,-99.0,12526.036933660507,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.83,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5074530,452,-101.005035,2.837890386581421,-100.0,12553.283988952637,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,117.87,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5086317,453,-101.005035,2.837890386581421,-100.0,12577.61457824707,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45300,,1.0,,-100.0,-100.0,1.0
1.0,,111.93,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5097510,454,-51.00504,2.837890386581421,-99.0,12593.624677658081,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,116.93,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5109203,455,-101.005035,2.837890386581421,-100.0,12617.716809511185,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,105.68,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5119771,456,-101.005035,2.837890386581421,-100.0,12634.971321105957,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45600,,1.0,,-100.0,-100.0,1.0
1.0,,122.79,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5132050,457,-51.00504,2.837890386581421,-99.0,12655.672691345215,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.71,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,5143421,458,-51.00504,2.837890386581421,-98.0,12676.569780111313,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45800,14.0,1.0,,-50.0,-100.0,1.0
1.0,,114.28,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,5154849,459,-51.00504,2.837890386581421,-98.0,12699.425763845444,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],45900,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.48,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5165997,460,-101.005035,2.837890386581421,-100.0,12717.471215248108,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.02,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5177099,461,-101.005035,2.837890386581421,-100.0,12734.111640453339,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,107.41,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5187840,462,-101.005035,2.837890386581421,-100.0,12753.739181756973,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46200,,1.0,,-100.0,-100.0,1.0
1.0,,112.07,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5199047,463,-51.00504,2.837890386581421,-99.0,12771.519770860672,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,114.8,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5210527,464,-51.00504,2.837890386581421,-99.0,12789.347896575928,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.2,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5221447,465,-101.005035,2.837890386581421,-100.0,12804.374340295792,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.97,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5233044,466,-101.005035,2.837890386581421,-100.0,12824.864154815674,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46600,,1.0,,-100.0,-100.0,1.0
1.0,,114.16,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5244460,467,-51.00504,2.837890386581421,-99.0,12845.591464996338,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,110.95,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5255555,468,-51.00504,2.837890386581421,-99.0,12864.286437749863,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,108.48,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5266403,469,-101.005035,2.837890386581421,-100.0,12880.855455636978,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],46900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,107.65,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5277168,470,-101.005035,2.837890386581421,-100.0,12896.061565160751,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,101.79,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5287347,471,-101.005035,2.837890386581421,-100.0,12912.935816526413,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.65,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5298212,472,-101.005035,2.837890386581421,-100.0,12936.783153295517,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47200,,1.0,,-100.0,-100.0,1.0
1.0,,124.99,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,5310711,473,-51.00504,2.837890386581421,-98.0,12955.164486408234,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47300,14.0,1.0,,-50.0,-100.0,1.0
1.0,,109.07,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5321618,474,-51.00504,2.837890386581421,-99.0,12972.131762266159,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,106.53,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,5332271,475,-51.00504,2.837890386581421,-98.0,12987.19498872757,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47500,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,104.03,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5342674,476,-101.005035,2.837890386581421,-100.0,13000.107350111008,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,114.13,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5354087,477,-101.005035,2.837890386581421,-100.0,13012.10365486145,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47700,,1.0,,-100.0,-100.0,1.0
1.0,,118.88,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5365975,478,-51.00504,2.837890386581421,-99.0,13026.980742454529,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.62,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5377137,479,-101.005035,2.837890386581421,-100.0,13040.815011024475,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],47900,,1.0,,-100.0,-100.0,1.0
1.0,,108.68,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5388005,480,-51.00504,2.837890386581421,-99.0,13051.263567686081,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48000,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,115.99,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5399604,481,-101.005035,2.837890386581421,-100.0,13064.208052158356,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48100,,1.0,,-100.0,-100.0,1.0
1.0,,111.2,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5410724,482,-51.00504,2.837890386581421,-99.0,13078.156004428864,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,118.2,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5422544,483,-51.00504,2.837890386581421,-99.0,13091.33889746666,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.35,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5433679,484,-101.005035,2.837890386581421,-100.0,13103.507531881332,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,104.49,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5444128,485,-101.005035,2.837890386581421,-100.0,13114.265899896622,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48500,,1.0,,-100.0,-100.0,1.0
1.0,,110.2,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5455148,486,-51.00504,2.837890386581421,-99.0,13127.890917778015,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48600,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,115.06,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,5466654,487,-51.00504,2.837890386581421,-98.0,13138.987184524536,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48700,14.0,1.0,,-50.0,-100.0,1.0
