AvgNormIw,VarDiscRet,VarRet,ESSClassic,Delta,IterType,MinVanillaIw,Bound,ESSRenyi,VarVanillaIw,MaxNormIw,VarNormIw,AvgDiscRet,BatchSize,J,VarJ,AvgVanillaIw,EpsThisIter,MinNormIw,eRenyi2,AvgRet,MaxVanillaIw,VanillaAvgRet,AvgEpLen
0.01,289.647271152,289.647271152,99.9927409477,0.1,1,0.970866,3249.94,99.9941829251,7.30702e-05,0.0101767,7.30718e-09,4651.49294988,100,4651.57,16.8705,0.999989,100,0.00970877,1.00006,4651.49294988,1.01766,4651.49294988,500.0
0.01,267.674123776,267.674123776,99.9922126165,0.1,1,0.973791,3251.59,99.9944213165,7.84227e-05,0.0101986,7.86178e-09,4653.43988639,100,4653.52,16.2029,0.998758,100,0.00975002,1.00006,4653.43988639,1.0186,4653.43988639,500.0
0.01,277.912709017,277.912709017,99.9960151028,0.1,1,0.985271,3252.08,99.9968410536,4.01363e-05,0.0101771,4.01092e-09,4653.96856645,100,4654.01,16.5273,1.00034,100,0.00984939,1.00003,4653.96856645,1.01806,4653.96856645,500.0
0.01,247.303825677,247.303825677,99.9964617995,0.1,1,0.986377,3252.76,99.9974728269,3.60445e-05,0.0101656,3.6009e-09,4654.52771632,100,4654.56,15.5953,1.00049,100,0.0098589,1.00003,4654.52771632,1.01706,4654.52771632,500.0
0.01,335.398111469,335.398111469,99.9874269472,0.1,1,0.933565,3248.82,99.9923592684,0.000126899,0.010157,1.26997e-08,4650.6516306,100,4650.75,17.9739,0.999617,100,0.00933922,1.00008,4650.6516306,1.01531,4650.6516306,500.0
0.01,384.726063572,384.726063572,99.9895267796,0.1,1,0.970562,3249.6,99.9941352469,0.000105526,0.0103088,1.05504e-08,4651.24161091,100,4651.32,19.4043,1.00011,100,0.00970459,1.00006,4651.24161091,1.03099,4651.24161091,500.0
0.01,245.270594475,245.270594475,99.997822161,0.1,1,0.990155,3252.3,99.9977469952,2.19827e-05,0.0100999,2.19763e-09,4653.85604976,100,4653.89,15.5406,1.00015,100,0.00990011,1.00002,4653.85604976,1.01014,4653.85604976,500.0
0.01,181.685638464,181.685638464,99.9951855271,0.1,1,0.983635,3250.81,99.9966980117,4.86447e-05,0.0102295,4.86548e-09,4652.72953825,100,4652.77,13.3752,0.999896,100,0.00983737,1.00003,4652.72953825,1.02285,4652.72953825,500.0
0.01,229.082854911,229.082854911,99.9945474144,0.1,1,0.977466,3253.24,99.9963404087,5.47783e-05,0.0101877,5.48105e-09,4654.91169931,100,4654.96,14.9862,0.999705,100,0.00977754,1.00004,4654.91169931,1.01847,4654.91169931,500.0
0.01,301.780983308,301.780983308,99.992096902,0.1,1,0.957913,3249.45,99.9943974773,8.0117e-05,0.0103201,7.99527e-09,4651.04214467,100,4651.11,17.1933,1.00103,100,0.0095693,1.00006,4651.04214467,1.03307,4651.04214467,500.0
0.01,422.614352223,422.614352223,99.9875953305,0.1,1,0.938575,3248.53,99.9902973053,0.000125381,0.010175,1.25313e-08,4649.92124002,100,4650.05,20.0147,1.00027,100,0.00938319,1.0001,4649.92124002,1.01778,4649.92124002,500.0
0.01,340.742095288,340.742095288,99.9886155558,0.1,1,0.965362,3250.05,99.991036265,0.000114921,0.0102905,1.14891e-08,4652.03401201,100,4652.15,18.2074,1.00013,100,0.00965238,1.00009,4652.03401201,1.02918,4652.03401201,500.0
0.01,393.510520797,393.510520797,99.9885435665,0.1,1,0.963487,3247.24,99.9912627225,0.000115485,0.0102906,1.15754e-08,4649.09521036,100,4649.22,19.5924,0.998837,100,0.00964609,1.00009,4649.09521036,1.02787,4649.09521036,500.0
0.01,272.458691503,272.458691503,99.994589911,0.1,1,0.983267,3250.39,99.9957324896,5.46071e-05,0.0102609,5.46287e-09,4652.10543251,100,4652.16,16.3615,0.999803,100,0.00983461,1.00004,4652.10543251,1.02589,4652.10543251,500.0
0.01,247.675787245,247.675787245,99.9920601135,0.1,1,0.965764,3251.92,99.995339134,8.01646e-05,0.0102628,8.02044e-09,4654.06961016,100,4654.14,15.5057,0.999751,100,0.00966004,1.00005,4654.06961016,1.02603,4654.06961016,500.0
0.01,267.965582687,267.965582687,99.9930712924,0.1,1,0.961774,3251.42,99.9958516888,6.97967e-05,0.0102149,6.98284e-09,4653.13267305,100,4653.19,16.252,0.999772,100,0.00961993,1.00004,4653.13267305,1.02126,4653.13267305,500.0
0.01,199.187106598,199.187106598,99.9969687583,0.1,1,0.983113,3252.14,99.9973893847,3.07102e-05,0.0101105,3.06824e-09,4654.2837877,100,4654.32,14.013,1.00045,100,0.00982667,1.00003,4654.2837877,1.01151,4654.2837877,500.0
0.01,257.472202389,257.472202389,99.9951756389,0.1,1,0.975926,3250.73,99.9965549702,4.88868e-05,0.0102291,4.88653e-09,4652.67239656,100,4652.73,15.8889,1.00022,100,0.00975712,1.00003,4652.67239656,1.02314,4652.67239656,500.0
0.01,298.29859406,298.29859406,99.9932105327,0.1,1,0.975783,3249.94,99.9958278489,6.85828e-05,0.0101712,6.84989e-09,4651.98399449,100,4652.06,17.0779,1.00061,100,0.00975185,1.00004,4651.98399449,1.01774,4651.98399449,500.0
0.01,275.322697617,275.322697617,99.9905378976,0.1,1,0.955006,3250.64,99.9931697743,9.54408e-05,0.0102739,9.54877e-09,4652.53628377,100,4652.62,16.3864,0.999754,100,0.00955241,1.00007,4652.53628377,1.02714,4652.53628377,500.0
0.01,283.299144841,283.299144841,99.9940781284,0.1,1,0.982467,3252.96,99.9952914548,5.99559e-05,0.0102055,5.98365e-09,4654.40741027,100,4654.47,16.6704,1.001,100,0.00981488,1.00005,4654.40741027,1.02157,4654.40741027,500.0
0.01,267.815757968,267.815757968,99.9933905923,0.1,1,0.966025,3252.29,99.9945405126,6.69845e-05,0.0101484,6.68071e-09,4653.46522747,100,4653.54,16.1784,1.00133,100,0.00964745,1.00005,4653.46522747,1.01618,4653.46522747,500.0
0.01,305.228261666,305.228261666,99.9939441336,0.1,1,0.968517,3251.04,99.9960424082,6.09343e-05,0.0101681,6.09789e-09,4652.8485708,100,4652.91,17.2167,0.999634,100,0.00968872,1.00004,4652.8485708,1.01644,4652.8485708,500.0
0.01,340.882750121,340.882750121,99.9894418642,0.1,1,0.950635,3249.67,99.9940041323,0.000106255,0.0102065,1.06406e-08,4651.57789798,100,4651.65,18.2668,0.999288,100,0.00951312,1.00006,4651.57789798,1.01992,4651.57789798,500.0
0.01,352.137815466,352.137815466,99.9955565682,0.1,1,0.980777,3248.5,99.9967695326,4.48487e-05,0.0101433,4.48377e-09,4649.85083384,100,4649.91,18.5855,1.00012,100,0.00980658,1.00003,4649.85083384,1.01446,4649.85083384,500.0
0.01,339.98026578,339.98026578,99.9941858316,0.1,1,0.972612,3248.3,99.9954940919,5.89562e-05,0.0101485,5.89729e-09,4649.49353654,100,4649.56,18.2357,0.999858,100,0.00972749,1.00005,4649.49353654,1.01471,4649.49353654,500.0
0.01,339.939735444,339.939735444,99.9945468537,0.1,1,0.975883,3250.09,99.9968291334,5.48566e-05,0.0102167,5.4977e-09,4652.07333011,100,4652.14,18.2437,0.998903,100,0.00976954,1.00003,4652.07333011,1.02055,4652.07333011,500.0
0.01,247.265526503,247.265526503,99.9868435221,0.1,1,0.941674,3252.57,99.9944928341,0.000132603,0.0101814,1.32698e-08,4654.78896339,100,4654.88,15.453,0.999643,100,0.00942011,1.00006,4654.78896339,1.01777,4654.78896339,500.0
0.01,268.430972157,268.430972157,99.9954920872,0.1,1,0.97517,3251.92,99.9958993686,4.56543e-05,0.0101882,4.5636e-09,4653.94420089,100,4654.0,16.2141,1.0002,100,0.00974974,1.00004,4653.94420089,1.01903,4653.94420089,500.0
0.01,411.891911491,411.891911491,99.9932571642,0.1,1,0.965692,3252.63,99.9945047537,6.78246e-05,0.010198,6.78003e-09,4654.19245914,100,4654.28,19.8993,1.00018,100,0.00965519,1.00005,4654.19245914,1.01998,4654.19245914,500.0
0.01,247.603329034,247.603329034,99.9939284149,0.1,1,0.959738,3254.13,99.9951603371,6.1254e-05,0.0101964,6.11543e-09,4655.45785631,100,4655.53,15.4722,1.00082,100,0.00958956,1.00005,4655.45785631,1.02047,4655.45785631,500.0
0.01,487.043960042,487.043960042,99.983750688,0.1,1,0.924076,3249.09,99.9862928108,0.000163215,0.0102342,1.63766e-08,4650.72166592,100,4650.9,21.1934,0.998315,100,0.00925636,1.00014,4650.72166592,1.0217,4650.72166592,499.9
0.01,251.022905762,251.022905762,99.9940027021,0.1,1,0.977727,3251.16,99.9960185683,6.05961e-05,0.0102986,6.06906e-09,4653.18844138,100,4653.24,15.6828,0.99922,100,0.0097849,1.00004,4653.18844138,1.02905,4653.18844138,500.0
0.01,342.870819525,342.870819525,99.9957798444,0.1,1,0.977022,3251.34,99.9959947283,4.26604e-05,0.0101124,4.27626e-09,4652.9585226,100,4653.01,18.2826,0.998804,100,0.00978192,1.00004,4652.9585226,1.01003,4652.9585226,500.0
0.01,196.74612361,196.74612361,99.9956379908,0.1,1,0.973627,3253.11,99.9969125747,4.38884e-05,0.0101648,4.3851e-09,4655.59035214,100,4655.62,13.8813,1.00043,100,0.00973212,1.00003,4655.59035214,1.01692,4655.59035214,500.0
0.01,267.425436083,267.425436083,99.992442124,0.1,1,0.962841,3253.4,99.9944809145,7.66973e-05,0.0101414,7.67255e-09,4655.12484383,100,4655.21,16.1558,0.999816,100,0.00963018,1.00006,4655.12484383,1.01395,4655.12484383,500.0
0.01,343.239567758,343.239567758,99.9909016475,0.1,1,0.964704,3251.09,99.9933962415,9.19816e-05,0.0101736,9.20775e-09,4652.97478544,100,4653.07,18.2996,0.99948,100,0.00965207,1.00007,4652.97478544,1.01683,4652.97478544,500.0
0.01,214.636212357,214.636212357,99.997067769,0.1,1,0.986251,3252.61,99.9981999721,2.95345e-05,0.010179,2.95102e-09,4654.43641518,100,4654.47,14.5528,1.00041,100,0.00985845,1.00002,4654.43641518,1.01832,4654.43641518,500.0
0.01,223.446217208,223.446217208,99.995284572,0.1,1,0.979698,3253.41,99.9966145708,4.75991e-05,0.0102077,4.74582e-09,4654.76452836,100,4654.81,14.7859,1.00148,100,0.00978246,1.00003,4654.76452836,1.02229,4654.76452836,500.0
0.01,307.363350368,307.363350368,99.9901017276,0.1,1,0.9762,3251.56,99.9926453278,9.99177e-05,0.0102929,9.9915e-09,4653.34521004,100,4653.44,17.2767,1.00001,100,0.00976187,1.00007,4653.34521004,1.0293,4653.34521004,500.0
0.01,183.280532924,183.280532924,99.9976953673,0.1,1,0.979869,3253.44,99.9985337472,2.25785e-05,0.0101573,2.25902e-09,4655.09819752,100,4655.12,13.4478,0.999742,100,0.00980122,1.00001,4655.09819752,1.01546,4655.09819752,500.0
0.01,275.081919292,275.081919292,99.9963587249,0.1,1,0.983485,3251.15,99.9967337722,3.65024e-05,0.0101257,3.65457e-09,4653.24887768,100,4653.29,16.4476,0.999409,100,0.00984067,1.00003,4653.24887768,1.01197,4653.24887768,500.0
0.01,286.562864663,286.562864663,99.9958036897,0.1,1,0.975361,3250.67,99.9964476894,4.22562e-05,0.0101226,4.22618e-09,4652.42145671,100,4652.46,16.768,0.999934,100,0.00975425,1.00004,4652.42145671,1.0122,4652.42145671,500.0
0.01,307.989266123,307.989266123,99.9930290116,0.1,1,0.974247,3250.78,99.9948981027,7.05849e-05,0.0102149,7.05461e-09,4652.75117959,100,4652.83,17.3924,1.00027,100,0.00973979,1.00005,4652.75117959,1.02177,4652.75117959,500.0
0.01,254.913316869,254.913316869,99.9957419657,0.1,1,0.983476,3250.89,99.9961496882,4.30254e-05,0.0101924,4.2968e-09,4652.65166724,100,4652.7,15.8501,1.00067,100,0.00982819,1.00004,4652.65166724,1.01992,4652.65166724,500.0
0.01,188.873595808,188.873595808,99.9961291678,0.1,1,0.983308,3252.4,99.9971152184,3.90328e-05,0.0101387,3.90132e-09,4653.71506785,100,4653.75,13.641,1.00025,100,0.00983061,1.00003,4653.71506785,1.01412,4653.71506785,500.0
0.01,323.921998986,323.921998986,99.9958568031,0.1,1,0.964897,3253.91,99.9972821021,4.17691e-05,0.010148,4.17037e-09,4655.60154602,100,4655.66,17.7319,1.00078,100,0.0096414,1.00003,4655.60154602,1.01559,4655.60154602,500.0
0.01,197.254653298,197.254653298,99.9968528974,0.1,1,0.989173,3254.58,99.9977469952,3.1779e-05,0.0101884,3.17801e-09,4656.13172215,100,4656.17,13.9408,0.999984,100,0.0098919,1.00002,4656.13172215,1.01882,4656.13172215,500.0
0.01,229.90698888,229.90698888,99.9968223767,0.1,1,0.9807,3252.63,99.9973655441,3.22512e-05,0.010125,3.22523e-09,4654.32286525,100,4654.36,15.0355,0.999982,100,0.00980718,1.00003,4654.32286525,1.01249,4654.32286525,500.0
0.01,268.463802833,268.463802833,99.991811514,0.1,1,0.95176,3251.43,99.9952318558,8.24233e-05,0.0101464,8.25535e-09,4652.98686377,100,4653.07,16.1627,0.999211,100,0.00952512,1.00005,4652.98686377,1.01384,4652.98686377,500.0
0.01,252.269708889,252.269708889,99.9941382147,0.1,1,0.967605,3250.76,99.9964476894,5.92778e-05,0.0102407,5.94091e-09,4652.66146485,100,4652.72,15.756,0.998894,100,0.00968677,1.00004,4652.66146485,1.02294,4652.66146485,500.0
0.01,193.322054317,193.322054317,99.9977495083,0.1,1,0.985026,3253.25,99.9982357336,2.28166e-05,0.0102179,2.28137e-09,4654.89587134,100,4654.92,13.8058,1.00006,100,0.00984964,1.00002,4654.89587134,1.02185,4654.89587134,500.0
0.01,195.490225473,195.490225473,99.9965568997,0.1,1,0.984124,3253.91,99.9983787799,3.48384e-05,0.0101578,3.48085e-09,4655.43003664,100,4655.46,13.8817,1.00043,100,0.00983701,1.00002,4655.43003664,1.01622,4655.43003664,500.0
0.01,285.233640344,285.233640344,99.987533218,0.1,1,0.943886,3252.6,99.9919182634,0.000126629,0.0102104,1.26428e-08,4654.38676229,100,4654.49,16.6088,1.0008,100,0.00943135,1.00008,4654.38676229,1.02185,4654.38676229,500.0
0.01,218.980511644,218.980511644,99.9958757148,0.1,1,0.986162,3253.4,99.9968172133,4.13229e-05,0.0101608,4.13375e-09,4655.02099266,100,4655.06,14.6797,0.999824,100,0.00986335,1.00003,4655.02099266,1.0159,4655.02099266,500.0
0.01,220.158935375,220.158935375,99.9966978505,0.1,1,0.979245,3251.95,99.9978900401,3.33166e-05,0.0101304,3.33674e-09,4653.75300758,100,4653.79,14.6948,0.999237,100,0.00979992,1.00002,4653.75300758,1.01227,4653.75300758,500.0
0.01,215.702835009,215.702835009,99.9974594418,0.1,1,0.985161,3252.6,99.9983549389,2.56226e-05,0.0100933,2.5623e-09,4654.21257136,100,4654.25,14.5631,0.999993,100,0.00985168,1.00002,4654.21257136,1.00932,4654.21257136,500.0
0.01,299.409361997,299.409361997,99.9932606096,0.1,1,0.980468,3247.62,99.994731227,6.83406e-05,0.0102045,6.81692e-09,4649.74671884,100,4649.81,17.1284,1.00126,100,0.00979238,1.00005,4649.74671884,1.02173,4649.74671884,500.0
0.01,373.805379308,373.805379308,99.983747514,0.1,1,0.967522,3248.28,99.9909528335,0.000164435,0.0104429,1.64359e-08,4650.27645741,100,4650.4,19.0874,1.00023,100,0.00967297,1.00009,4650.27645741,1.04453,4650.27645741,500.0
0.01,260.479365782,260.479365782,99.9979110971,0.1,1,0.981255,3254.32,99.9981999721,2.11124e-05,0.0101326,2.10817e-09,4656.0713126,100,4656.1,16.0056,1.00073,100,0.00980542,1.00002,4656.0713126,1.014,4656.0713126,500.0
0.01,286.686829958,286.686829958,99.9914622986,0.1,1,0.960088,3250.31,99.9956013707,8.62906e-05,0.010474,8.63099e-09,4651.9432975,100,4652.01,16.7838,0.999888,100,0.00960196,1.00004,4651.9432975,1.04729,4651.9432975,500.0
0.01,385.848777541,385.848777541,99.9896058317,0.1,1,0.96487,3249.68,99.9921447249,0.000105312,0.0102072,1.05311e-08,4651.3282648,100,4651.43,19.3578,1.00001,100,0.00964864,1.00008,4651.3282648,1.02073,4651.3282648,500.0
0.01,365.137051304,365.137051304,99.9866735878,0.1,1,0.955058,3249.44,99.9889505199,0.000134327,0.0102654,1.34388e-08,4651.27723277,100,4651.41,18.7803,0.999774,100,0.00955274,1.00011,4651.27723277,1.02631,4651.27723277,500.0
0.01,339.917295512,339.917295512,99.9927966705,0.1,1,0.967405,3250.47,99.9941471665,7.24084e-05,0.0101985,7.244e-09,4652.16048793,100,4652.24,18.1996,0.999782,100,0.00967616,1.00006,4652.16048793,1.01962,4652.16048793,500.0
0.01,221.894184144,221.894184144,99.9897122145,0.1,1,0.95805,3251.21,99.9945166734,0.000103782,0.010173,1.03866e-08,4652.65693676,100,4652.74,14.7339,0.999596,100,0.00958437,1.00005,4652.65693676,1.01689,4652.65693676,500.0
0.01,261.808772748,261.808772748,99.9934386376,0.1,1,0.973598,3252.02,99.9955060118,6.64427e-05,0.0101587,6.65282e-09,4654.26733206,100,4654.33,16.0078,0.999357,100,0.00974225,1.00004,4654.26733206,1.01522,4654.26733206,500.0
0.01,226.845534205,226.845534205,99.9962714516,0.1,1,0.981515,3253.35,99.9973297832,3.78496e-05,0.0101495,3.7884e-09,4655.24492122,100,4655.28,14.9186,0.999546,100,0.00981961,1.00003,4655.24492122,1.01449,4655.24492122,500.0
0.01,247.950463938,247.950463938,99.9980112692,0.1,1,0.985571,3252.08,99.9984741444,1.99741e-05,0.0101455,2.00002e-09,4653.53775022,100,4653.57,15.6359,0.999345,100,0.00986217,1.00002,4653.53775022,1.01389,4653.53775022,500.0
0.01,260.40143175,260.40143175,99.9944435803,0.1,1,0.975244,3251.13,99.9958755287,5.62646e-05,0.0101244,5.63143e-09,4652.96210549,100,4653.03,16.0121,0.999559,100,0.00975674,1.00004,4652.96210549,1.012,4652.96210549,500.0
0.01,438.142645259,438.142645259,99.9919671239,0.1,1,0.972396,3249.86,99.9944213165,8.08097e-05,0.0102086,8.10325e-09,4651.67978949,100,4651.76,20.72,0.998624,100,0.00973736,1.00006,4651.67978949,1.01945,4651.67978949,500.0
0.01,349.942865598,349.942865598,99.9958563957,0.1,1,0.985243,3247.12,99.9966980117,4.17586e-05,0.0101217,4.17782e-09,4648.6398915,100,4648.69,18.5399,0.999765,100,0.00985474,1.00003,4648.6398915,1.01194,4648.6398915,500.0
0.01,175.058879465,175.058879465,99.9972519619,0.1,1,0.967193,3252.73,99.9981999721,2.78847e-05,0.0101242,2.79154e-09,4654.26499597,100,4654.3,13.0844,0.99945,100,0.00967726,1.00002,4654.26499597,1.01186,4654.26499597,500.0
0.01,217.526136135,217.526136135,99.9955351159,0.1,1,0.976723,3252.82,99.9964953697,4.52927e-05,0.0101822,4.533e-09,4654.64144275,100,4654.68,14.6127,0.999588,100,0.00977126,1.00004,4654.64144275,1.0178,4654.64144275,500.0
0.01,277.563148825,277.563148825,99.9835250993,0.1,1,0.931777,3251.73,99.9917513976,0.000166789,0.0102275,1.66583e-08,4653.68751739,100,4653.8,16.2893,1.00062,100,0.00931202,1.00008,4653.68751739,1.02339,4653.68751739,500.0
0.01,318.455243312,318.455243312,99.9898910706,0.1,1,0.965639,3251.17,99.9922877538,0.000101996,0.0101999,1.02011e-08,4652.84246781,100,4652.94,17.6154,0.999926,100,0.00965711,1.00008,4652.84246781,1.01991,4652.84246781,500.0
0.01,305.957493409,305.957493409,99.9922828641,0.1,1,0.969116,3252.39,99.994969621,7.79587e-05,0.0101516,7.80449e-09,4654.00973394,100,4654.09,17.2562,0.999447,100,0.00969652,1.00005,4654.00973394,1.0146,4654.00973394,500.0
0.01,278.024208112,278.024208112,99.9962613778,0.1,1,0.984593,3251.3,99.9971032982,3.76538e-05,0.0102262,3.76602e-09,4652.83967869,100,4652.88,16.5159,0.999913,100,0.00984678,1.00003,4652.83967869,1.02253,4652.83967869,500.0
0.01,170.090754649,170.090754649,99.9975708071,0.1,1,0.984986,3254.24,99.9981284492,2.45244e-05,0.0101434,2.45097e-09,4655.66325044,100,4655.69,12.9406,1.0003,100,0.00984692,1.00002,4655.66325044,1.01465,4655.66325044,500.0
0.01,260.166642335,260.166642335,99.9958092211,0.1,1,0.985457,3250.23,99.9965788104,4.27225e-05,0.0102028,4.26932e-09,4651.860317,100,4651.9,16.009,1.00034,100,0.00985118,1.00003,4651.860317,1.02063,4651.860317,500.0
0.01,266.800147982,266.800147982,99.9917674249,0.1,1,0.954076,3253.6,99.9951960964,8.29202e-05,0.0102037,8.28629e-09,4655.59156181,100,4655.66,16.0804,1.00035,100,0.00953746,1.00005,4655.59156181,1.02072,4655.59156181,500.0
0.01,214.505412868,214.505412868,99.9966811593,0.1,1,0.977448,3253.86,99.9974966676,3.34592e-05,0.0101109,3.3462e-09,4655.70699858,100,4655.75,14.4759,0.999959,100,0.00977488,1.00003,4655.70699858,1.01105,4655.70699858,500.0
0.01,244.380611308,244.380611308,99.99287489,0.1,1,0.972364,3248.64,99.9947431467,7.20957e-05,0.010182,7.21656e-09,4649.70966048,100,4649.78,15.4884,0.999516,100,0.00972835,1.00005,4649.70966048,1.01771,4649.70966048,500.0
0.01,364.142784402,364.142784402,99.9833931382,0.1,1,0.944155,3251.9,99.9902377123,0.000168065,0.010299,1.67752e-08,4653.28240334,100,4653.41,18.4857,1.00093,100,0.00943274,1.0001,4653.28240334,1.03086,4653.28240334,499.92
0.01,256.018197509,256.018197509,99.9945421519,0.1,1,0.961786,3252.74,99.9957205696,5.51389e-05,0.0101703,5.52007e-09,4654.56190645,100,4654.62,15.8495,0.99944,100,0.00962325,1.00004,4654.56190645,1.01646,4654.56190645,500.0
0.01,215.482348591,215.482348591,99.993923511,0.1,1,0.988812,3250.7,99.9965668903,6.14719e-05,0.0103003,6.13938e-09,4651.88253991,100,4651.93,14.5789,1.00064,100,0.00988184,1.00003,4651.88253991,1.03068,4651.88253991,500.0
0.01,213.757084485,213.757084485,99.9972419442,0.1,1,0.985232,3251.51,99.9973774644,2.79983e-05,0.0101306,2.8e-09,4653.01657048,100,4653.05,14.4907,0.999969,100,0.00985263,1.00003,4653.01657048,1.01303,4653.01657048,500.0
0.01,290.927540856,290.927540856,99.9966592961,0.1,1,0.978869,3251.4,99.9970675375,3.38254e-05,0.0101015,3.38075e-09,4653.02112172,100,4653.06,16.8533,1.00027,100,0.00978609,1.00003,4653.02112172,1.01041,4653.02112172,500.0
0.01,197.65815958,197.65815958,99.9935447376,0.1,1,0.974521,3253.21,99.9961496882,6.51004e-05,0.0102005,6.51227e-09,4655.1915543,100,4655.25,13.9209,0.999829,100,0.00974688,1.00004,4655.1915543,1.01987,4655.1915543,500.0
0.01,218.664815047,218.664815047,99.9982177732,0.1,1,0.986397,3251.79,99.9984503033,1.79169e-05,0.0100768,1.79328e-09,4653.4541497,100,4653.47,14.7014,0.999558,100,0.00986832,1.00002,4653.4541497,1.00724,4653.4541497,500.0
0.01,354.802143681,354.802143681,99.9944935577,0.1,1,0.974835,3249.98,99.9958516888,5.57854e-05,0.0101287,5.58272e-09,4651.98091749,100,4652.05,18.5596,0.999626,100,0.009752,1.00004,4651.98091749,1.01249,4651.98091749,500.0
0.01,350.301236258,350.301236258,99.9871681669,0.1,1,0.965051,3250.46,99.991095859,0.000129731,0.0102205,1.29894e-08,4652.05801484,100,4652.19,18.4019,0.999372,100,0.00965657,1.00009,4652.05801484,1.02141,4652.05801484,500.0
0.01,271.035707651,271.035707651,99.9969628115,0.1,1,0.978038,3252.17,99.9980450059,3.04844e-05,0.0101391,3.04996e-09,4654.00734418,100,4654.04,16.3214,0.99975,100,0.00978282,1.00002,4654.00734418,1.01366,4654.00734418,500.0
0.01,337.217398396,337.217398396,99.9930596721,0.1,1,0.9754,3250.67,99.9947550664,7.02802e-05,0.0101633,7.02386e-09,4652.45087335,100,4652.53,18.0749,1.0003,100,0.00975111,1.00005,4652.45087335,1.01663,4652.45087335,500.0
0.01,188.746519686,188.746519686,99.996848387,0.1,1,0.986521,3254.73,99.9976993136,3.17098e-05,0.0101301,3.17249e-09,4656.17764057,100,4656.21,13.6299,0.999763,100,0.00986755,1.00002,4656.17764057,1.01277,4656.17764057,500.0
0.01,348.503574635,348.503574635,99.9907564416,0.1,1,0.958751,3250.73,99.9936942262,9.31198e-05,0.0101837,9.32208e-09,4652.32793066,100,4652.42,18.4428,0.999459,100,0.0095927,1.00006,4652.32793066,1.01782,4652.32793066,500.0
0.01,253.722207852,253.722207852,99.9961385973,0.1,1,0.97877,3252.75,99.9969125747,3.89162e-05,0.0101567,3.89372e-09,4654.34973714,100,4654.39,15.795,0.99973,100,0.00979034,1.00003,4654.34973714,1.0154,4654.34973714,500.0
0.01,225.444032255,225.444032255,99.9938084586,0.1,1,0.970926,3251.67,99.9955417713,6.26509e-05,0.0101349,6.27398e-09,4653.08894356,100,4653.15,14.8582,0.999291,100,0.00971615,1.00004,4653.08894356,1.01277,4653.08894356,500.0
0.01,236.576206674,236.576206674,99.998721819,0.1,1,0.986615,3251.4,99.9988317626,1.29809e-05,0.0101159,1.29863e-09,4653.21050044,100,4653.23,15.2809,0.999789,100,0.00986823,1.00001,4653.21050044,1.01137,4653.21050044,500.0
0.01,267.94618878,267.94618878,99.9951321379,0.1,1,0.976324,3254.49,99.9967099319,4.90481e-05,0.0101876,4.90578e-09,4656.41877247,100,4656.47,16.2094,0.9999,100,0.00976421,1.00003,4656.41877247,1.01866,4656.41877247,500.0
0.01,267.47143397,267.47143397,99.9912181244,0.1,1,0.951693,3253.83,99.9946358697,8.8571e-05,0.0101604,8.87457e-09,4655.72520283,100,4655.79,16.1581,0.999015,100,0.00952631,1.00005,4655.72520283,1.01504,4655.72520283,500.0
0.01,227.016139541,227.016139541,99.996617756,0.1,1,0.972768,3254.57,99.9967337722,3.39542e-05,0.0101279,3.40046e-09,4656.2116098,100,4656.25,14.843,0.999259,100,0.0097349,1.00003,4656.2116098,1.01204,4656.2116098,500.0
0.01,199.172167563,199.172167563,99.9921786572,0.1,1,0.96593,3252.38,99.9953033746,7.86896e-05,0.0101888,7.88771e-09,4654.13325566,100,4654.19,13.9998,0.998811,100,0.0096708,1.00005,4654.13325566,1.01767,4654.13325566,500.0
0.01,196.967934835,196.967934835,99.9951143685,0.1,1,0.977422,3254.07,99.9965788104,4.94059e-05,0.0101313,4.93894e-09,4655.81352518,100,4655.86,13.9106,1.00017,100,0.00977259,1.00003,4655.81352518,1.0133,4655.81352518,500.0
0.01,252.707812139,252.707812139,99.9940481326,0.1,1,0.980848,3251.69,99.9944809145,6.05671e-05,0.0102436,6.05141e-09,4653.41167389,100,4653.47,15.7202,1.00044,100,0.00980418,1.00006,4653.41167389,1.02481,4653.41167389,500.0
0.01,273.228561979,273.228561979,99.998154511,0.1,1,0.981655,3251.42,99.9987006356,1.85526e-05,0.0101265,1.85366e-09,4653.29429088,100,4653.32,16.3951,1.00043,100,0.0098123,1.00001,4653.29429088,1.01308,4653.29429088,500.0
0.01,165.869717819,165.869717819,99.9987027523,0.1,1,0.987886,3254.05,99.9988556039,1.32794e-05,0.010087,1.32848e-09,4655.93088928,100,4655.95,12.8033,0.999797,100,0.00988086,1.00001,4655.93088928,1.00849,4655.93088928,500.0
0.01,194.1068729,194.1068729,99.9982063323,0.1,1,0.978202,3253.68,99.9985337472,1.81933e-05,0.0100759,1.82093e-09,4655.36645214,100,4655.39,13.8257,0.999563,100,0.00978629,1.00001,4655.36645214,1.00715,4655.36645214,500.0
0.01,238.135199304,238.135199304,99.9958815343,0.1,1,0.9798,3252.9,99.9974847473,4.16773e-05,0.010207,4.17286e-09,4654.59188324,100,4654.63,15.2903,0.999385,100,0.00980403,1.00003,4654.59188324,1.02007,4654.59188324,500.0
