VarJ,VarNormIw,Delta,VarVanillaIw,AvgDiscRet,AvgNormIw,eRenyi2,VarDiscRet,ESSRenyi,J,MaxNormIw,BatchSize,IterType,MinVanillaIw,EpsThisIter,AvgEpLen,MaxVanillaIw,Bound,MinNormIw,ESSClassic,VarRet,AvgRet,VanillaAvgRet,AvgVanillaIw
86.6898,1.27458e-06,0.1,0.0131182,-87.2733115126,0.01,1.0117,8361.75527205,98.8433060666,-85.7816,0.0136396,100,1,0.870133,100,119.52,1.38375,-211.664,0.00857692,98.75390625,8361.75527205,-87.2733115126,-87.2733115126,1.01451
73.0354,1.04024e-06,0.1,0.0104536,-79.7293676993,0.01,1.01116,6170.33847396,98.8966070123,-78.3546,0.0124277,100,1,0.677959,100,110.51,1.24583,-204.193,0.00676296,98.9806618505,6170.33847396,-79.7293676993,-79.7293676993,1.00246
48.7612,2.43151e-07,0.1,0.00243204,-69.9831116678,0.01,1.00235,2595.06549478,99.7656129955,-69.6813,0.0118965,100,1,0.948883,100,99.79,1.18978,-194.971,0.0094878,99.7598095372,2595.06549478,-69.9831116678,-69.9831116678,1.00011
47.5381,4.79929e-06,0.1,0.0462831,-76.4535099716,0.01,1.04072,4982.5272253,96.0874795451,-71.7802,0.014838,100,1,0.402823,100,106.87,1.45713,-199.442,0.00410196,95.4642172383,4982.5272253,-76.4535099716,-76.4535099716,0.982025
66.64,6.85782e-07,0.1,0.00694233,-74.7163334483,0.01,1.00653,5005.76779743,99.351137706,-73.8936,0.0117788,100,1,0.842448,100,104.41,1.18511,-199.442,0.00837305,99.3256586041,5005.76779743,-74.7163334483,-74.7163334483,1.00614
58.916,4.99662e-07,0.1,0.00504891,-72.2189229548,0.01,1.0041,3808.01648575,99.5914765943,-71.6866,0.0141179,100,1,0.932173,100,102.35,1.41916,-197.086,0.00927333,99.5077527534,3808.01648575,-72.2189229548,-72.2189229548,1.00522
88.8424,1.80068e-06,0.1,0.0178474,-91.1316617885,0.01,1.02029,9430.20374413,98.0113022629,-88.4209,0.0138584,100,1,0.726881,100,124.05,1.37969,-214.827,0.00730122,98.2485676762,9430.20374413,-91.1316617885,-91.1316617885,0.995562
43.6937,1.10164e-06,0.1,0.0108648,-70.423662869,0.01,1.00887,2582.94044655,99.1203529034,-69.3046,0.0113495,100,1,0.547226,100,100.18,1.12711,-195.001,0.0055103,98.9211448859,2582.94044655,-70.423662869,-70.423662869,0.993096
83.6755,6.39134e-07,0.1,0.00638108,-83.521412909,0.01,1.00327,7280.3670049,99.6739443889,-83.1045,0.0115365,100,1,0.602549,100,115.18,1.15272,-208.449,0.00603033,99.371243851,7280.3670049,-83.521412909,-83.521412909,0.999197
48.3489,4.43492e-07,0.1,0.00448559,-69.6906864434,0.01,1.00403,2618.95203635,99.5982402262,-69.1666,0.012368,100,1,0.930899,100,98.55,1.24385,-194.561,0.00925626,99.5629114354,2618.95203635,-69.6906864434,-69.6906864434,1.0057
72.0265,1.2296e-06,0.1,0.0119622,-79.5297196093,0.01,1.01151,6148.29300577,98.8616880506,-77.9876,0.0121188,100,1,0.558468,100,110.25,1.19532,-203.849,0.00566206,98.7973514363,6148.29300577,-79.5297196093,-79.5297196093,0.986334
60.9899,2.15514e-06,0.1,0.0214987,-77.7895104299,0.01,1.01621,4944.0906666,98.4045725483,-75.6899,0.0142254,100,1,0.714013,100,109.36,1.4208,-201.843,0.00714888,97.9109911193,4944.0906666,-77.7895104299,-77.7895104299,0.998776
55.086,1.27033e-06,0.1,0.0125059,-73.9444999333,0.01,1.01026,3797.84548125,98.9842693914,-72.6505,0.0137702,100,1,0.704406,100,104.84,1.36628,-198.433,0.00709942,98.757945544,3797.84548125,-73.9444999333,-73.9444999333,0.992202
63.7872,1.17704e-06,0.1,0.0115857,-76.1151548161,0.01,1.01308,4990.9697897,98.7090851197,-74.6285,0.0114583,100,1,0.570479,100,106.54,1.1368,-200.586,0.00575009,98.848172794,4990.9697897,-76.1151548161,-76.1151548161,0.992123
75.1148,2.95977e-07,0.1,0.00288635,-80.2582195441,0.01,1.00535,6140.90582851,99.4682250632,-79.5552,0.0117686,100,1,0.921907,100,111.92,1.16217,-205.03,0.0093356,99.7078483798,6140.90582851,-80.2582195441,-80.2582195441,0.987518
64.6837,9.47003e-07,0.1,0.00968519,-76.4466503854,0.01,1.00821,4981.97024867,99.1856910535,-75.343,0.014737,100,1,0.902871,100,106.53,1.49035,-200.998,0.00892786,99.0711828404,4981.97024867,-76.4466503854,-76.4466503854,1.0113
49.2879,2.62252e-07,0.1,0.00262129,-68.8223854689,0.01,1.00152,2598.43240842,99.8482269357,-68.6381,0.0117444,100,1,0.765339,100,97.81,1.17417,-193.876,0.00765518,99.7410437409,2598.43240842,-68.8223854689,-68.8223854689,0.999765
66.7538,6.79731e-07,0.1,0.00703638,-76.9104181957,0.01,1.00556,4956.13374083,99.4470702643,-76.1786,0.0134995,100,1,0.927614,100,107.72,1.37349,-201.669,0.00911719,99.3315977766,4956.13374083,-76.9104181957,-76.9104181957,1.01743
49.3495,9.23377e-08,0.1,0.000915639,-69.1475655404,0.01,1.00113,2590.0442562,99.8873312559,-68.9996,0.0112618,100,1,0.967511,100,98.52,1.12145,-194.212,0.00971591,99.9086486685,2590.0442562,-69.1475655404,-69.1475655404,0.995801
48.9654,1.98373e-06,0.1,0.0202838,-73.8133140847,0.01,1.02004,3778.81390651,98.0351042611,-71.1685,0.0111995,100,1,0.510977,100,104.58,1.13248,-197.559,0.00505321,98.0739330516,3778.81390651,-73.8133140847,-73.8133140847,1.01119
47.8655,4.72492e-07,0.1,0.00484479,-67.9597106944,0.01,1.00345,2622.0328782,99.6563009687,-67.5094,0.0130103,100,1,0.9381,100,96.87,1.31743,-192.865,0.00926423,99.5344335474,2622.0328782,-67.9597106944,-67.9597106944,1.0126
49.7213,1.10177e-07,0.1,0.00110074,-68.0285905924,0.01,1.00075,2611.09716659,99.9255139543,-67.9385,0.0113223,100,1,0.818313,100,96.96,1.1317,-193.126,0.00818695,99.8910408018,2611.09716659,-68.0285905924,-68.0285905924,0.999533
36.3375,1.55286e-06,0.1,0.0157375,-69.9548952201,0.01,1.01647,2584.62161459,98.3793101305,-67.7484,0.0113676,100,1,0.594343,100,99.51,1.14439,-193.915,0.00590385,98.4859782699,2584.62161459,-69.9548952201,-69.9548952201,1.00671
59.5118,3.77178e-07,0.1,0.00368654,-73.8544854812,0.01,1.00384,3792.90368384,99.6174601028,-73.374,0.0130673,100,1,0.842828,100,104.12,1.29188,-198.756,0.00852516,99.6279736457,3792.90368384,-73.8544854812,-73.8544854812,0.988635
71.8372,1.60427e-06,0.1,0.01621,-79.4877088697,0.01,1.01289,6161.26009992,98.7272893968,-77.7531,0.0150537,100,1,0.899152,100,110.06,1.5132,-203.699,0.00894501,98.4366270353,6161.26009992,-79.4877088697,-79.4877088697,1.0052
58.3893,5.98644e-07,0.1,0.00593011,-72.5863013609,0.01,1.0054,3792.79388725,99.4633777677,-71.9029,0.0123061,100,1,0.818476,100,102.69,1.22481,-197.382,0.00822354,99.4108402495,3792.79388725,-72.5863013609,-72.5863013609,0.995285
78.3493,1.80327e-06,0.1,0.0183547,-84.401010201,0.01,1.01346,7235.99910443,98.6721163729,-82.6632,0.0153451,100,1,0.785102,100,116.59,1.54815,-208.644,0.00778186,98.2460767861,7235.99910443,-84.401010201,-84.401010201,1.00889
36.0501,7.74208e-08,0.1,0.000776761,-66.9075481384,0.01,1.00057,1360.6175433,99.9434076326,-66.8329,0.0112797,100,1,0.975566,100,96.35,1.12983,-192.008,0.00973961,99.9234147519,1360.6175433,-66.9075481384,-66.9075481384,1.00165
63.6284,1.11499e-06,0.1,0.011781,-77.3889628001,0.01,1.00905,4952.07261061,99.1030571101,-76.1865,0.0143361,100,1,0.729695,100,108.03,1.47363,-201.893,0.00709881,98.9082090815,4952.07261061,-77.3889628001,-77.3889628001,1.02791
42.9576,5.72689e-07,0.1,0.00580857,-70.4930708416,0.01,1.00963,2601.79212563,99.0460483515,-69.3145,0.0112451,100,1,0.753824,100,100.62,1.1325,-195.049,0.00748506,99.4362276853,2601.79212563,-70.4930708416,-70.4930708416,1.00711
68.6149,1.96885e-06,0.1,0.020314,-81.3949594185,0.01,1.01772,6096.32221583,98.2586359836,-79.1813,0.0124441,100,1,0.716533,100,113.1,1.26403,-205.428,0.00705415,98.0880867785,6096.32221583,-81.3949594185,-81.3949594185,1.01576
66.8087,2.41406e-06,0.1,0.0242565,-79.3634034832,0.01,1.02163,6154.60783061,97.8823450341,-76.6874,0.0125772,100,1,0.569252,100,110.08,1.26073,-203.175,0.0056789,97.6658896449,6154.60783061,-79.3634034832,-79.3634034832,1.0024
72.4728,1.15034e-06,0.1,0.0114438,-79.7722749123,0.01,1.01144,6141.68940458,98.8694249724,-78.2597,0.0147203,100,1,0.883885,100,110.7,1.46821,-204.116,0.00886185,98.8739318416,6141.68940458,-79.7722749123,-79.7722749123,0.997405
88.3118,5.53304e-06,0.1,0.0529439,-92.270477279,0.01,1.05016,10627.6425861,95.2235804082,-86.3138,0.0130226,100,1,0.367845,100,124.46,1.27386,-214.557,0.00376045,94.8067427493,10627.6425861,-92.270477279,-92.270477279,0.978196
58.3936,4.82005e-07,0.1,0.00497797,-71.9984274177,0.01,1.00475,3812.3688536,99.5277402196,-71.3641,0.0122858,100,1,0.939602,100,101.23,1.24854,-196.803,0.00924579,99.5250979739,3812.3688536,-71.9984274177,-71.9984274177,1.01625
64.8823,6.64939e-07,0.1,0.00676258,-76.6821172258,0.01,1.00927,4986.22571344,99.0814838893,-75.449,0.0122166,100,1,0.6008,100,107.35,1.23201,-201.168,0.00595751,99.3460033462,4986.22571344,-76.6821172258,-76.6821172258,1.00848
45.4488,8.11067e-07,0.1,0.00815782,-69.896692158,0.01,1.00735,2580.39746946,99.2702015247,-68.9544,0.0125774,100,1,0.799287,100,99.58,1.2614,-194.556,0.00796974,99.2034248632,2580.39746946,-69.896692158,-69.896692158,1.0029
45.7935,2.23076e-06,0.1,0.0229332,-71.2022035214,0.01,1.02511,3827.81381189,97.5507103661,-67.9426,0.0117127,100,1,0.534881,100,100.47,1.18758,-194.647,0.00527536,97.8392523095,3827.81381189,-71.2022035214,-71.2022035214,1.01392
95.326,5.86032e-07,0.1,0.00569825,-89.7228535885,0.01,1.0047,9514.45592041,99.5322040704,-89.1998,0.0114191,100,1,0.730818,100,121.89,1.12601,-214.636,0.00741138,99.4231628312,9514.45592041,-89.7228535885,-89.7228535885,0.986075
68.673,2.57489e-07,0.1,0.00258865,-77.3801243053,0.01,1.00304,4984.38592098,99.6968546306,-77.0096,0.0112418,100,1,0.861911,100,108.06,1.12718,-202.342,0.00859616,99.7457793908,4984.38592098,-77.3801243053,-77.3801243053,1.00267
58.5194,2.42816e-07,0.1,0.00238572,-72.9095901017,0.01,1.00352,3781.81202604,99.6488310405,-72.443,0.0121158,100,1,0.942683,100,103.41,1.20094,-197.803,0.0095103,99.7601567002,3781.81202604,-72.9095901017,-72.9095901017,0.991223
48.1545,2.38821e-07,0.1,0.00236586,-69.1252688043,0.01,1.00354,2589.76600846,99.6470673064,-68.6887,0.0117151,100,1,0.878216,100,98.47,1.16601,-194.052,0.00882355,99.7641222749,2589.76600846,-69.1252688043,-69.1252688043,0.99531
59.8526,1.78935e-07,0.1,0.00177789,-72.0620062268,0.01,1.00199,3799.36258398,99.8016366139,-71.8106,0.0115013,100,1,0.923103,100,101.9,1.14644,-197.078,0.00926075,99.8231262622,3799.36258398,-72.0620062268,-72.0620062268,0.996791
59.5785,1.18886e-07,0.1,0.00116971,-73.2723861276,0.01,1.00279,3804.49116162,99.7218973557,-72.9045,0.0112993,100,1,0.949646,100,102.91,1.1208,-198.221,0.00957387,99.8824570364,3804.49116162,-73.2723861276,-73.2723861276,0.991914
57.26,5.97468e-07,0.1,0.00592284,-73.6263164693,0.01,1.00612,3786.66959688,99.3918084005,-72.7927,0.0116594,100,1,0.750623,100,103.76,1.16088,-198.316,0.007539,99.4120142396,3786.66959688,-73.6263164693,-73.6263164693,0.995653
65.7369,9.28894e-07,0.1,0.00921725,-74.4215376413,0.01,1.00812,5023.81307301,99.1946869179,-73.4015,0.0134136,100,1,0.809355,100,104.17,1.33617,-199.047,0.00812496,99.0887872947,5023.81307301,-74.4215376413,-74.4215376413,0.996134
56.7493,7.55457e-07,0.1,0.0075178,-73.9754035915,0.01,1.00607,3788.62735445,99.3970138268,-73.1654,0.0156237,100,1,0.790825,100,104.39,1.55856,-198.686,0.00792757,99.2576616045,3788.62735445,-73.9754035915,-73.9754035915,0.997564
33.1233,3.44267e-07,0.1,0.00342581,-65.8447381671,0.01,1.00303,1348.52556192,99.6974470723,-65.4627,0.0112626,100,1,0.764335,100,94.87,1.1235,-190.795,0.00766214,99.6603262572,1348.52556192,-65.8447381671,-65.8447381671,0.997548
68.646,3.81444e-07,0.1,0.00386065,-76.3579491545,0.01,1.00298,4971.86158556,99.7026371623,-75.9927,0.0127023,100,1,0.838401,100,106.75,1.2779,-201.322,0.00833368,99.6237962049,4971.86158556,-76.3579491545,-76.3579491545,1.00604
96.0697,3.31538e-06,0.1,0.0323586,-95.0774500151,0.01,1.02164,10468.5112384,97.8817968106,-92.1469,0.0156663,100,1,0.438121,100,128.7,1.54773,-218.637,0.00443472,96.8220623747,10468.5112384,-95.0774500151,-95.0774500151,0.987934
87.9029,5.02628e-06,0.1,0.054543,-92.3781292951,0.01,1.02093,9386.08149259,97.9495603332,-89.7427,0.0219673,100,1,0.873772,100,125.71,2.28835,-216.188,0.00838788,95.2599059468,9386.08149259,-92.3781292951,-92.3781292951,1.04171
67.8036,5.94534e-07,0.1,0.00595044,-75.0348251125,0.01,1.00485,5000.42782992,99.5178101784,-74.4349,0.0137555,100,1,0.881219,100,105.19,1.37614,-199.88,0.00880842,99.4148919875,5000.42782992,-75.0348251125,-75.0348251125,1.00043
58.601,3.92337e-07,0.1,0.00394088,-72.856735611,0.01,1.00462,3814.39029183,99.5399281865,-72.2756,0.0124632,100,1,0.847107,100,102.48,1.24909,-197.706,0.00845223,99.6130791983,3814.39029183,-72.856735611,-72.856735611,1.00223
72.7793,4.13632e-06,0.1,0.040629,-82.9055994545,0.01,1.03056,7299.8037224,97.0345193675,-79.2826,0.0125123,100,1,0.37948,100,114.42,1.24008,-206.322,0.00382893,96.0661176609,7299.8037224,-82.9055994545,-82.9055994545,0.991085
58.8381,2.41691e-06,0.1,0.0242749,-77.9944530252,0.01,1.02146,4936.47849889,97.8987831694,-75.2797,0.0132485,100,1,0.478025,100,109.36,1.32775,-201.758,0.00476983,97.6632053218,4936.47849889,-77.9944530252,-77.9944530252,1.00219
58.2395,4.46314e-07,0.1,0.0044671,-71.4233513369,0.01,1.00437,3834.86176935,99.5647030491,-70.8546,0.0118485,100,1,0.892961,100,101.07,1.18538,-196.271,0.00892565,99.5600896734,3834.86176935,-71.4233513369,-71.4233513369,1.00044
37.5628,4.37256e-06,0.1,0.0422295,-73.0120315626,0.01,1.03425,3810.98507714,96.6886647788,-68.3413,0.0124357,100,1,0.420212,100,102.92,1.22211,-195.608,0.00427591,95.8508161097,3810.98507714,-73.0120315626,-73.0120315626,0.982744
24.2734,1.05235e-06,0.1,0.0105985,-66.6806430477,0.01,1.01012,1367.23845645,98.9977733016,-65.2907,0.0108572,100,1,0.616603,100,95.58,1.08958,-191.056,0.00614419,98.9689356844,1367.23845645,-66.6806430477,-66.6806430477,1.00356
74.8839,9.20571e-07,0.1,0.00936906,-81.3873055013,0.01,1.00618,6082.22794769,99.3857910419,-80.6053,0.015393,100,1,0.807779,100,113.31,1.5529,-206.134,0.00800707,99.0968714348,6082.22794769,-81.3873055013,-81.3873055013,1.00883
48.7333,2.23149e-07,0.1,0.00221482,-69.7594402558,0.01,1.00291,2598.10313656,99.7100796042,-69.3845,0.0111432,100,1,0.90326,100,99.5,1.11015,-194.706,0.00906653,99.7795719064,2598.10313656,-69.7594402558,-69.7594402558,0.996258
48.1835,2.12632e-07,0.1,0.00214283,-70.6028486055,0.01,1.00258,2586.49668289,99.7430269363,-70.2699,0.0109173,100,1,0.812498,100,100.6,1.09597,-195.573,0.0080936,99.7899500347,2586.49668289,-70.6028486055,-70.6028486055,1.00388
69.6997,1.68999e-06,0.1,0.0169443,-78.7057343386,0.01,1.01743,6162.57508559,98.28665778,-76.5707,0.0122289,100,1,0.671946,100,109.02,1.2245,-202.799,0.00671064,98.3544273451,6162.57508559,-78.7057343386,-78.7057343386,1.00131
54.4885,1.3344e-06,0.1,0.0130129,-73.1931541958,0.01,1.0101,3791.40565069,99.00041377,-71.9773,0.013053,100,1,0.648044,100,103.68,1.289,-197.747,0.00656237,98.6961580328,3791.40565069,-73.1931541958,-73.1931541958,0.987515
66.6906,2.88107e-06,0.1,0.0278042,-80.5475943007,0.01,1.02602,6128.67535438,97.4636199371,-77.3587,0.0162186,100,1,0.544817,100,111.95,1.59328,-204.119,0.0055459,97.2268347076,6128.67535438,-80.5475943007,-80.5475943007,0.982377
66.8649,6.07178e-07,0.1,0.0060898,-76.233630046,0.01,1.00563,4978.55772057,99.4401974814,-75.5317,0.0127201,100,1,0.850513,100,106.75,1.2739,-201.033,0.00849253,99.4024463893,4978.55772057,-76.233630046,-76.233630046,1.00148
66.4379,7.09815e-07,0.1,0.00695322,-77.4503384942,0.01,1.00653,4959.81416233,99.3517025123,-76.6194,0.0113143,100,1,0.748932,100,108.36,1.11982,-202.168,0.00756697,99.302211221,4959.81416233,-77.4503384942,-77.4503384942,0.989738
67.4301,7.24767e-07,0.1,0.00734873,-75.5938501132,0.01,1.00484,4980.00668598,99.5188137192,-74.9604,0.0136747,100,1,0.92697,100,105.85,1.37697,-200.402,0.00920574,99.2875986025,4980.00668598,-75.5938501132,-75.5938501132,1.00695
92.0611,1.3473e-06,0.1,0.0134569,-90.9232268171,0.01,1.01256,9444.44416754,98.7595554541,-89.2414,0.0160883,100,1,0.910659,100,123.56,1.60787,-215.167,0.00911203,98.6837208488,9444.44416754,-90.9232268171,-90.9232268171,0.999403
60.4047,1.34168e-07,0.1,0.0013453,-73.4130843295,0.01,1.0013,3770.21297378,99.8706347564,-73.2535,0.0109449,100,1,0.933252,100,103.84,1.09596,-198.477,0.00931998,99.8673532875,3770.21297378,-73.4130843295,-73.4130843295,1.00135
46.6903,5.10166e-07,0.1,0.00506423,-70.8034170246,0.01,1.00504,2604.58071251,99.4982392769,-70.1038,0.0114304,100,1,0.724675,100,100.86,1.13884,-195.561,0.00727349,99.4974804455,2604.58071251,-70.8034170246,-70.8034170246,0.996324
8.49451,1.29769e-07,0.1,0.00129262,-61.1993634476,0.01,1.00115,73.9606239117,99.8851546863,-61.1685,0.0106037,100,1,0.88054,100,89.17,1.05829,-88.5785,0.00882266,99.8717099075,73.9606239117,-61.1993634476,-61.1993634476,0.998043
60.6683,1.00711e-07,0.1,0.000993597,-73.5196469553,0.01,1.00141,3806.66002749,99.8594949699,-73.341,0.0113991,100,1,0.957141,100,103.62,1.13224,-198.572,0.00963627,99.9003930469,3806.66002749,-73.5196469553,-73.5196469553,0.993269
81.8441,6.18218e-07,0.1,0.0061203,-85.4674924296,0.01,1.00683,7210.78580294,99.3219883039,-84.5941,0.0120316,100,1,0.821642,100,117.9,1.19713,-210.161,0.00825785,99.3916836348,7210.78580294,-85.4674924296,-85.4674924296,0.994983
91.8631,1.23114e-06,0.1,0.0120539,-90.8369915183,0.01,1.01115,9429.36206778,98.8974814684,-89.3816,0.0147042,100,1,0.775698,100,123.72,1.45496,-215.218,0.00783939,98.7958407803,9429.36206778,-90.8369915183,-90.8369915183,0.989487
79.2969,8.49539e-07,0.1,0.00853026,-84.2758710174,0.01,1.01082,7263.81562712,98.9296722101,-82.8484,0.0133667,100,1,0.908417,100,116.16,1.33941,-208.665,0.00906558,99.1659786507,7263.81562712,-84.2758710174,-84.2758710174,1.00205
69.6043,2.8297e-06,0.1,0.0288812,-85.8181362465,0.01,1.03388,7199.39893724,96.7227121167,-81.4209,0.0132794,100,1,0.597115,100,118.31,1.34158,-208.666,0.00591045,97.2749221733,7199.39893724,-85.8181362465,-85.8181362465,1.01027
70.1495,1.68309e-06,0.1,0.0169885,-81.6674350169,0.01,1.01542,6104.04090944,98.4814088724,-79.3889,0.0113999,100,1,0.456904,100,113.24,1.14532,-205.491,0.0045478,98.3610486117,6104.04090944,-81.6674350169,-81.6674350169,1.00467
35.5078,1.01916e-07,0.1,0.0010209,-65.4211642268,0.01,1.0012,1359.26160586,99.8799931465,-65.2652,0.0116008,100,1,0.964904,100,94.04,1.16107,-190.441,0.00964079,99.8991875751,1359.26160586,-65.4211642268,-65.4211642268,1.00086
80.728,8.70261e-07,0.1,0.00854739,-81.94898003,0.01,1.00936,7331.82613926,99.0725436473,-80.7048,0.0141192,100,1,0.913452,100,112.64,1.39927,-206.431,0.00921709,99.1458014462,7331.82613926,-81.94898003,-81.94898003,0.991042
82.1811,2.3815e-06,0.1,0.0230505,-87.4242382312,0.01,1.02137,8342.20487025,97.9081756038,-84.7821,0.0144419,100,1,0.631581,100,119.92,1.42082,-211.254,0.00641969,97.6966224646,8342.20487025,-87.4242382312,-87.4242382312,0.983818
75.2577,2.33986e-07,0.1,0.00232805,-81.4077016605,0.01,1.00451,6082.41767615,99.5511976252,-80.8152,0.0111973,100,1,0.856457,100,112.94,1.1169,-206.239,0.00858628,99.7688705499,6082.41767615,-81.4077016605,-81.4077016605,0.997472
