AvgEpLen,MinNormIw,IterType,EpsThisIter,AvgDiscRet,VarNormIw,MaxNormIw,AvgNormIw,ESSClassic,VarRet,VarDiscRet,AvgRet,Delta,Bound,eRenyi2,AvgVanillaIw,VanillaAvgRet,MinVanillaIw,ESSRenyi,MaxVanillaIw,J,BatchSize,VarJ,VarVanillaIw
500.0,0.002,1,100,19.3585137923,5.43187e-20,0.002,0.002,500.000006643,1497.05057892,1497.05057892,19.3585137923,0.9,19.379,1.0,1.0,19.3585137923,1.0,500.0,1.0,20.7976,500,35.0888,
500.0,0.01,2,100,18.7830817192,3.50449e-18,0.01,0.01,100.0,1373.26449654,1373.26449654,18.7830817192,0.9,15.6176,1.0,1.0,18.7830817192,1.0,500.0,1.0,18.7831,500,36.8718,
500.0,0.005,2,100,20.9328459343,2.1793e-19,0.005,0.005,200.000000102,1285.42944831,1285.42944831,20.9328459343,0.9,17.6196,1.0,1.0,20.9328459343,1.0,500.0,1.0,19.858,500,36.2934,
500.0,0.00333333,2,100,23.186518714,5.43914e-20,0.00333333,0.00333333,299.999969474,1529.89784782,1529.89784782,23.186518714,0.9,18.6623,1.0,1.0,23.186518714,1.0,500.0,1.0,20.9675,500,37.2219,
500.0,0.0025,2,100,20.652707628,5.4346e-20,0.0025,0.0025,400.0,1385.60277048,1385.60277048,20.652707628,0.9,18.8925,1.0,1.0,20.652707628,1.0,500.0,1.0,20.8888,500,37.176,
500.0,0.00199998,1,100,19.7005929191,1.84933e-17,0.00200002,0.002,500.000006643,1158.67311307,1158.67311307,19.7005929191,0.9,18.8656,1.0,1.0,19.7005929191,0.99999,500.0,1.00001,20.6512,500,36.5416,4.56661e-12
500.0,0.01,2,100,27.1613767722,3.50449e-18,0.01,0.01,100.0,1157.9208528,1157.9208528,27.1613767722,0.9,23.9123,1.0,1.0,27.1613767722,1.0,500.0,1.0,27.1614,500,33.8577,
500.0,0.005,2,100,20.1011439278,2.1793e-19,0.005,0.005,200.000000102,1350.9578912,1350.9578912,20.1011439278,0.9,21.3338,1.0,1.0,20.1011439278,1.0,500.0,1.0,23.6313,500,35.4169,
500.0,0.00333333,2,100,20.1439882701,5.43914e-20,0.00333333,0.00333333,299.999969474,1669.43971208,1669.43971208,20.1439882701,0.9,20.593,1.0,1.0,20.1439882701,1.0,500.0,1.0,22.4688,500,37.2808,
500.0,0.0025,2,100,16.2879270715,5.4346e-20,0.0025,0.0025,400.0,1493.72813055,1493.72813055,16.2879270715,0.9,19.2991,1.0,1.0,16.2879270715,1.0,500.0,1.0,20.9236,500,37.673,
500.0,0.002,1,100,18.3922561878,5.43187e-20,0.002,0.002,500.000006643,1267.84023486,1267.84023486,18.3922561878,0.9,18.9444,1.0,1.0,18.3922561878,1.0,500.0,1.0,20.4173,500,37.2486,
500.0,0.01,2,100,16.0563766176,3.50449e-18,0.01,0.01,100.0,1490.15760759,1490.15760759,16.0563766176,0.9,12.8212,1.0,1.0,16.0563766176,1.0,500.0,1.0,16.0564,500,38.4091,
500.0,0.005,2,100,18.7108701489,2.1793e-19,0.005,0.005,200.000000102,1712.80763528,1712.80763528,18.7108701489,0.9,15.096,1.0,1.0,18.7108701489,1.0,500.0,1.0,17.3836,500,39.84,
500.0,0.00333333,2,100,17.6968450197,5.43914e-20,0.00333333,0.00333333,299.999969474,1316.56099258,1316.56099258,17.6968450197,0.9,15.3831,1.0,1.0,17.6968450197,1.0,500.0,1.0,17.488,500,38.6347,
500.0,0.0025,2,100,25.5890544282,5.4346e-20,0.0025,0.0025,400.0,1146.18448934,1146.18448934,25.5890544282,0.9,17.6903,1.0,1.0,25.5890544282,1.0,500.0,1.0,19.5133,500,37.6227,
500.0,0.002,1,100,24.0318337649,5.43187e-20,0.002,0.002,500.000006643,1195.42817678,1195.42817678,24.0318337649,0.9,18.7865,1.0,1.0,24.0318337649,1.0,500.0,1.0,20.417,500,37.045,
500.0,0.01,2,100,21.5165871507,3.50449e-18,0.01,0.01,100.0,1306.08209431,1306.08209431,21.5165871507,0.9,18.8415,1.0,1.0,21.5165871507,1.0,500.0,1.0,21.5166,500,35.9586,
500.0,0.005,2,100,20.5901874008,2.1793e-19,0.005,0.005,200.000000102,1358.87683344,1358.87683344,20.5901874008,0.9,18.8408,1.0,1.0,20.5901874008,1.0,500.0,1.0,21.0534,500,36.3231,
500.0,0.00333333,2,100,15.8597516599,5.43914e-20,0.00333333,0.00333333,299.999969474,1626.6906436,1626.6906436,15.8597516599,0.9,17.5156,1.0,1.0,15.8597516599,1.0,500.0,1.0,19.3222,500,37.7145,
500.0,0.0025,2,100,29.547943341,5.4346e-20,0.0025,0.0025,400.0,922.451689758,922.451689758,29.547943341,0.9,20.3141,1.0,1.0,29.547943341,1.0,500.0,1.0,21.8786,500,36.2588,
500.0,0.002,1,100,14.8587448479,5.43187e-20,0.002,0.002,500.000006643,1488.00141676,1488.00141676,14.8587448479,0.9,19.0492,1.0,1.0,14.8587448479,1.0,500.0,1.0,20.4746,500,36.8004,
500.0,0.01,2,100,19.9800045262,3.50449e-18,0.01,0.01,100.0,1250.06593114,1250.06593114,19.9800045262,0.9,16.8899,1.0,1.0,19.9800045262,1.0,500.0,1.0,19.98,500,35.179,
500.0,0.005,2,100,21.2517892708,2.1793e-19,0.005,0.005,200.000000102,1190.38613841,1190.38613841,21.2517892708,0.9,18.4309,1.0,1.0,21.2517892708,1.0,500.0,1.0,20.6159,500,34.7625,
500.0,0.00333333,2,100,13.6906722712,5.43914e-20,0.00333333,0.00333333,299.999969474,1620.5187556,1620.5187556,13.6906722712,0.9,16.2584,1.0,1.0,13.6906722712,1.0,500.0,1.0,18.3075,500,36.7566,
500.0,0.0025,2,100,14.6665807058,5.4346e-20,0.0025,0.0025,400.0,1544.10061117,1544.10061117,14.6665807058,0.9,15.6227,1.0,1.0,14.6665807058,1.0,500.0,1.0,17.3973,500,37.389,
500.0,0.002,1,100,17.791600859,5.43187e-20,0.002,0.002,500.000006643,1678.83297786,1678.83297786,17.791600859,0.9,15.8889,1.0,1.0,17.791600859,1.0,500.0,1.0,17.4761,500,38.0891,
500.0,0.01,2,100,20.8945818524,3.50449e-18,0.01,0.01,100.0,1120.5018021,1120.5018021,20.8945818524,0.9,17.8415,1.0,1.0,20.8945818524,1.0,500.0,1.0,20.8946,500,33.3061,
500.0,0.005,2,100,23.1950142228,2.1793e-19,0.005,0.005,200.000000102,1320.58931609,1320.58931609,23.1950142228,0.9,18.7424,1.0,1.0,23.1950142228,1.0,500.0,1.0,22.0448,500,34.7802,
500.0,0.00333333,2,100,22.5052155199,5.43914e-20,0.00333333,0.00333333,299.999969474,1367.97977512,1367.97977512,22.5052155199,0.9,19.5019,1.0,1.0,22.5052155199,1.0,500.0,1.0,22.1983,500,35.4672,
500.0,0.0025,2,100,20.4634012095,5.4346e-20,0.0025,0.0025,400.0,1754.76099687,1754.76099687,20.4634012095,0.9,19.4294,1.0,1.0,20.4634012095,1.0,500.0,1.0,21.7646,500,37.1256,
500.0,0.002,1,100,20.0154237721,5.43187e-20,0.002,0.002,500.000006643,1415.8733291,1415.8733291,20.0154237721,0.9,19.3261,1.0,1.0,20.0154237721,1.0,500.0,1.0,21.4147,500,37.1952,
500.0,0.01,2,100,15.3175411655,3.50449e-18,0.01,0.01,100.0,1531.53033293,1531.53033293,15.3175411655,0.9,12.1109,1.0,1.0,15.3175411655,1.0,500.0,1.0,15.3175,500,38.9386,
500.0,0.005,2,100,18.1891232162,2.1793e-19,0.005,0.005,200.000000102,1317.79316103,1317.79316103,18.1891232162,0.9,14.4859,1.0,1.0,18.1891232162,1.0,500.0,1.0,16.7533,500,37.5829,
500.0,0.00333333,2,100,23.9227335754,5.43914e-20,0.00333333,0.00333333,299.999969474,1258.72316487,1258.72316487,23.9227335754,0.9,17.2918,1.0,1.0,23.9227335754,1.0,500.0,1.0,19.1431,500,36.9926,
500.0,0.0025,2,100,20.2483903438,5.4346e-20,0.0025,0.0025,400.0,1659.27626685,1659.27626685,20.2483903438,0.9,17.8161,1.0,1.0,20.2483903438,1.0,500.0,1.0,19.4194,500,37.9109,
500.0,0.002,1,100,15.1901960346,5.43187e-20,0.002,0.002,500.000006643,1775.38938246,1775.38938246,15.1901960346,0.9,17.1395,1.0,1.0,15.1901960346,1.0,500.0,1.0,18.5736,500,38.7838,
500.0,0.01,2,100,17.6477475231,3.50449e-18,0.01,0.01,100.0,1662.34516531,1662.34516531,17.6477475231,0.9,14.7225,1.0,1.0,17.6477475231,1.0,500.0,1.0,17.6477,500,40.5675,
500.0,0.005,2,100,26.0843209588,2.1793e-19,0.005,0.005,200.000000102,1331.94205518,1331.94205518,26.0843209588,0.9,19.6268,1.0,1.0,26.0843209588,1.0,500.0,1.0,21.866,500,38.7294,
500.0,0.00333333,2,100,23.0572152096,5.43914e-20,0.00333333,0.00333333,299.999969474,1129.45692457,1129.45692457,23.0572152096,0.9,20.4348,1.0,1.0,23.0572152096,1.0,500.0,1.0,22.2631,500,37.0542,
500.0,0.0025,2,100,19.6523417249,5.4346e-20,0.0025,0.0025,400.0,1315.42975117,1315.42975117,19.6523417249,0.9,20.0271,1.0,1.0,19.6523417249,1.0,500.0,1.0,21.6104,500,36.8321,
500.0,0.002,1,100,16.8940480252,5.43187e-20,0.002,0.002,500.000006643,1623.12684963,1623.12684963,16.8940480252,0.9,19.2509,1.0,1.0,16.8940480252,1.0,500.0,1.0,20.6671,500,37.5529,
500.0,0.01,2,100,19.6948052113,3.50449e-18,0.01,0.01,100.0,1317.84408442,1317.84408442,19.6948052113,0.9,16.3603,1.0,1.0,19.6948052113,1.0,500.0,1.0,19.6948,500,36.1202,
500.0,0.005,2,100,21.060991816,2.1793e-19,0.005,0.005,200.000000102,1485.72854229,1485.72854229,21.060991816,0.9,18.0201,1.0,1.0,21.060991816,1.0,500.0,1.0,20.3779,500,37.259,
500.0,0.00333333,2,100,23.7036298965,5.43914e-20,0.00333333,0.00333333,299.999969474,1123.4850355,1123.4850355,23.7036298965,0.9,19.5613,1.0,1.0,23.7036298965,1.0,500.0,1.0,21.4865,500,36.0375,
500.0,0.0025,2,100,21.0348900275,5.4346e-20,0.0025,0.0025,400.0,1802.26176358,1802.26176358,21.0348900275,0.9,19.5339,1.0,1.0,21.0348900275,1.0,500.0,1.0,21.3736,500,37.6845,
500.0,0.002,1,100,12.4293101776,5.43187e-20,0.002,0.002,500.000006643,1388.13658263,1388.13658263,12.4293101776,0.9,17.9393,1.0,1.0,12.4293101776,1.0,500.0,1.0,19.5847,500,37.7326,
500.0,0.01,2,100,14.2769882834,3.50449e-18,0.01,0.01,100.0,1453.15656326,1453.15656326,14.2769882834,0.9,10.6759,1.0,1.0,14.2769882834,1.0,500.0,1.0,14.277,500,37.9292,
500.0,0.005,2,100,21.3536769822,2.1793e-19,0.005,0.005,200.000000102,1358.38857643,1358.38857643,21.3536769822,0.9,15.269,1.0,1.0,21.3536769822,1.0,500.0,1.0,17.8153,500,37.4731,
500.0,0.00333333,2,100,23.2932200105,5.43914e-20,0.00333333,0.00333333,299.999969474,1028.43036425,1028.43036425,23.2932200105,0.9,17.5622,1.0,1.0,23.2932200105,1.0,500.0,1.0,19.6413,500,35.8079,
500.0,0.0025,2,100,18.7225030785,5.4346e-20,0.0025,0.0025,400.0,1907.42668699,1907.42668699,18.7225030785,0.9,17.611,1.0,1.0,18.7225030785,1.0,500.0,1.0,19.4116,500,37.8669,
500.0,0.002,1,100,25.9181380553,5.43187e-20,0.002,0.002,500.000006643,1050.03335159,1050.03335159,25.9181380553,0.9,19.1024,1.0,1.0,25.9181380553,1.0,500.0,1.0,20.7129,500,36.9026,
500.0,0.01,2,100,21.1207722577,3.50449e-18,0.01,0.01,100.0,1245.10676735,1245.10676735,21.1207722577,0.9,18.1283,1.0,1.0,21.1207722577,1.0,500.0,1.0,21.1208,500,35.1092,
500.0,0.005,2,100,15.9109921921,2.1793e-19,0.005,0.005,200.000000102,1623.7489053,1623.7489053,15.9109921921,0.9,16.3999,1.0,1.0,15.9109921921,1.0,500.0,1.0,18.5159,500,37.7739,
500.0,0.00333333,2,100,24.0233537299,5.43914e-20,0.00333333,0.00333333,299.999969474,1309.47136776,1309.47136776,24.0233537299,0.9,18.5542,1.0,1.0,24.0233537299,1.0,500.0,1.0,20.3517,500,37.2842,
500.0,0.0025,2,100,18.4622772675,5.4346e-20,0.0025,0.0025,400.0,1360.79397937,1360.79397937,18.4622772675,0.9,18.3227,1.0,1.0,18.4622772675,1.0,500.0,1.0,19.8793,500,37.149,
500.0,0.002,1,100,18.2469045401,5.43187e-20,0.002,0.002,500.000006643,1161.30868193,1161.30868193,18.2469045401,0.9,18.1605,1.0,1.0,18.2469045401,1.0,500.0,1.0,19.5529,500,36.5295,
500.0,0.01,2,100,10.8130713452,3.50449e-18,0.01,0.01,100.0,1519.49434015,1519.49434015,10.8130713452,0.9,7.87256,1.0,1.0,10.8130713452,1.0,500.0,1.0,10.8131,500,38.7853,
500.0,0.005,2,100,15.7816198377,2.1793e-19,0.005,0.005,200.000000102,1429.83230683,1429.83230683,15.7816198377,0.9,11.0598,1.0,1.0,15.7816198377,1.0,500.0,1.0,13.2973,500,38.2895,
500.0,0.00333333,2,100,21.8399342524,5.43914e-20,0.00333333,0.00333333,299.999969474,1535.10170905,1535.10170905,21.8399342524,0.9,14.3179,1.0,1.0,21.8399342524,1.0,500.0,1.0,16.1449,500,38.7323,
500.0,0.0025,2,100,22.8450208649,5.4346e-20,0.0025,0.0025,400.0,1669.60872966,1669.60872966,22.8450208649,0.9,15.8695,1.0,1.0,22.8450208649,1.0,500.0,1.0,17.8199,500,39.3293,
500.0,0.002,1,100,18.6394117826,5.43187e-20,0.002,0.002,500.000006643,1193.55211913,1193.55211913,18.6394117826,0.9,16.2394,1.0,1.0,18.6394117826,1.0,500.0,1.0,17.9838,500,38.3909,
500.0,0.01,2,100,16.2894325364,3.50449e-18,0.01,0.01,100.0,1436.17732425,1436.17732425,16.2894325364,0.9,13.5179,1.0,1.0,16.2894325364,1.0,500.0,1.0,16.2894,500,37.707,
500.0,0.005,2,100,22.8585094187,2.1793e-19,0.005,0.005,200.000000102,857.244206332,857.244206332,22.8585094187,0.9,17.5459,1.0,1.0,22.8585094187,1.0,500.0,1.0,19.574,500,33.8531,
500.0,0.00333333,2,100,21.8982635265,5.43914e-20,0.00333333,0.00333333,299.999969474,1317.35405898,1317.35405898,21.8982635265,0.9,18.6928,1.0,1.0,21.8982635265,1.0,500.0,1.0,20.3487,500,34.6403,
500.0,0.0025,2,100,18.250730663,5.4346e-20,0.0025,0.0025,400.0,1651.68410039,1651.68410039,18.250730663,0.9,18.3902,1.0,1.0,18.250730663,1.0,500.0,1.0,19.8242,500,36.1881,
500.0,0.002,1,100,13.5193524558,5.43187e-20,0.002,0.002,500.000006643,1406.0620469,1406.0620469,13.5193524558,0.9,17.239,1.0,1.0,13.5193524558,1.0,500.0,1.0,18.5633,500,36.5024,
500.0,0.01,2,100,20.2414884757,3.50449e-18,0.01,0.01,100.0,1606.27986524,1606.27986524,20.2414884757,0.9,17.301,1.0,1.0,20.2414884757,1.0,500.0,1.0,20.2415,500,39.8775,
500.0,0.005,2,100,20.4694082571,2.1793e-19,0.005,0.005,200.000000102,1465.40725005,1465.40725005,20.4694082571,0.9,18.2762,1.0,1.0,20.4694082571,1.0,500.0,1.0,20.3554,500,38.9936,
500.0,0.00333333,2,100,22.3650513947,5.43914e-20,0.00333333,0.00333333,299.999969474,1199.64383831,1199.64383831,22.3650513947,0.9,19.3232,1.0,1.0,22.3650513947,1.0,500.0,1.0,21.0253,500,37.5559,
500.0,0.0025,2,100,20.7359177618,5.4346e-20,0.0025,0.0025,400.0,1440.04342925,1440.04342925,20.7359177618,0.9,19.4789,1.0,1.0,20.7359177618,1.0,500.0,1.0,20.953,500,37.6067,
500.0,0.002,1,100,18.7674734536,5.43187e-20,0.002,0.002,500.000006643,1377.35411855,1377.35411855,18.7674734536,0.9,19.1974,1.0,1.0,18.7674734536,1.0,500.0,1.0,20.5159,500,37.4818,
500.0,0.01,2,100,21.6905641205,3.50449e-18,0.01,0.01,100.0,1130.05380936,1130.05380936,21.6905641205,0.9,18.716,1.0,1.0,21.6905641205,1.0,500.0,1.0,21.6906,500,33.4478,
500.0,0.005,2,100,14.269076629,2.1793e-19,0.005,0.005,200.000000102,1840.50364283,1840.50364283,14.269076629,0.9,15.7083,1.0,1.0,14.269076629,1.0,500.0,1.0,17.9798,500,38.5253,
500.0,0.00333333,2,100,18.7766101958,5.43914e-20,0.00333333,0.00333333,299.999969474,1822.95708739,1822.95708739,18.7766101958,0.9,16.3007,1.0,1.0,18.7766101958,1.0,500.0,1.0,18.2454,500,39.8896,
500.0,0.0025,2,100,19.6795917555,5.4346e-20,0.0025,0.0025,400.0,1130.47973869,1130.47973869,19.6795917555,0.9,16.9198,1.0,1.0,19.6795917555,1.0,500.0,1.0,18.604,500,38.387,
500.0,0.002,1,100,19.9238190212,5.43187e-20,0.002,0.002,500.000006643,1066.35158381,1066.35158381,19.9238190212,0.9,17.3616,1.0,1.0,19.9238190212,1.0,500.0,1.0,18.8679,500,37.2863,
500.0,0.01,2,100,19.1653614479,3.50449e-18,0.01,0.01,100.0,1363.9617828,1363.9617828,19.1653614479,0.9,16.0041,1.0,1.0,19.1653614479,1.0,500.0,1.0,19.1654,500,36.7467,
500.0,0.005,2,100,15.7659842671,2.1793e-19,0.005,0.005,200.000000102,1501.86670643,1501.86670643,15.7659842671,0.9,15.2304,1.0,1.0,15.7659842671,1.0,500.0,1.0,17.4657,500,37.7024,
500.0,0.00333333,2,100,23.7431889514,5.43914e-20,0.00333333,0.00333333,299.999969474,1516.09370425,1516.09370425,23.7431889514,0.9,17.7031,1.0,1.0,23.7431889514,1.0,500.0,1.0,19.5582,500,38.167,
500.0,0.0025,2,100,17.7358095364,5.4346e-20,0.0025,0.0025,400.0,1410.51023343,1410.51023343,17.7358095364,0.9,17.496,1.0,1.0,17.7358095364,1.0,500.0,1.0,19.1026,500,37.9771,
500.0,0.002,1,100,18.1708348391,5.43187e-20,0.002,0.002,500.000006643,1630.65370274,1630.65370274,18.1708348391,0.9,17.4793,1.0,1.0,18.1708348391,1.0,500.0,1.0,18.9162,500,38.4294,
500.0,0.01,2,100,21.7353037083,3.50449e-18,0.01,0.01,100.0,1196.40639083,1196.40639083,21.7353037083,0.9,18.5754,1.0,1.0,21.7353037083,1.0,500.0,1.0,21.7353,500,34.4157,
500.0,0.005,2,100,15.670149511,2.1793e-19,0.005,0.005,200.000000102,1857.3826384,1857.3826384,15.670149511,0.9,16.3498,1.0,1.0,15.670149511,1.0,500.0,1.0,18.7027,500,38.9977,
500.0,0.00333333,2,100,14.6869133277,5.43914e-20,0.00333333,0.00333333,299.999969474,1739.17530194,1739.17530194,14.6869133277,0.9,15.4429,1.0,1.0,14.6869133277,1.0,500.0,1.0,17.3641,500,39.8923,
500.0,0.0025,2,100,19.8902791151,5.4346e-20,0.0025,0.0025,400.0,1197.14114001,1197.14114001,19.8902791151,0.9,16.3319,1.0,1.0,19.8902791151,1.0,500.0,1.0,17.9957,500,38.6139,
500.0,0.002,1,100,20.111792969,5.43187e-20,0.002,0.002,500.000006643,1211.41534661,1211.41534661,20.111792969,0.9,16.9307,1.0,1.0,20.111792969,1.0,500.0,1.0,18.4189,500,37.8603,
500.0,0.01,2,100,25.7358992842,3.50449e-18,0.01,0.01,100.0,1064.64017714,1064.64017714,25.7358992842,0.9,22.9263,1.0,1.0,25.7358992842,1.0,500.0,1.0,25.7359,500,32.4653,
500.0,0.005,2,100,15.7363905666,2.1793e-19,0.005,0.005,200.000000102,1696.62757173,1696.62757173,15.7363905666,0.9,18.5281,1.0,1.0,15.7363905666,1.0,500.0,1.0,20.7361,500,37.3072,
500.0,0.00333333,2,100,22.7268307445,5.43914e-20,0.00333333,0.00333333,299.999969474,1192.00012536,1192.00012536,22.7268307445,0.9,19.5969,1.0,1.0,22.7268307445,1.0,500.0,1.0,21.3997,500,36.361,
500.0,0.0025,2,100,18.9478622038,5.4346e-20,0.0025,0.0025,400.0,1435.8857069,1435.8857069,18.9478622038,0.9,19.1826,1.0,1.0,18.9478622038,1.0,500.0,1.0,20.7867,500,36.7165,
500.0,0.00199999,1,100,19.5100636344,1.36011e-17,0.00200001,0.002,500.000091942,1416.98869262,1416.98869262,19.5100636344,0.9,19.0967,1.00001,1.0,19.5100636344,0.999994,499.996185332,1.00001,20.5314,500,36.8688,3.38144e-12
500.0,0.01,2,100,22.0375189693,3.50449e-18,0.01,0.01,100.0,1256.57941409,1256.57941409,22.0375189693,0.9,18.8131,1.0,1.0,22.0375189693,1.0,500.0,1.0,22.0375,500,35.2706,
500.0,0.005,2,100,26.8244328803,2.1793e-19,0.005,0.005,200.000000102,1187.23083734,1187.23083734,26.8244328803,0.9,22.1509,1.0,1.0,26.8244328803,1.0,500.0,1.0,24.431,500,34.8628,
500.0,0.00333333,2,100,18.2598448581,5.43914e-20,0.00333333,0.00333333,299.999969474,1429.36892973,1429.36892973,18.2598448581,0.9,20.5123,1.0,1.0,18.2598448581,1.0,500.0,1.0,22.3739,500,35.9226,
500.0,0.0025,2,100,21.8147882459,5.4346e-20,0.0025,0.0025,400.0,1201.56424,1201.56424,21.8147882459,0.9,20.6219,1.0,1.0,21.8147882459,1.0,500.0,1.0,22.2341,500,35.5706,
500.0,0.002,1,100,26.3795773378,5.43187e-20,0.002,0.002,500.000006643,1018.5691705,1018.5691705,26.3795773378,0.9,21.6212,1.0,1.0,26.3795773378,1.0,500.0,1.0,23.0632,500,34.8804,
500.0,0.01,2,100,22.058509011,3.50449e-18,0.01,0.01,100.0,1050.8599709,1050.8599709,22.058509011,0.9,19.1094,1.0,1.0,22.058509011,1.0,500.0,1.0,22.0585,500,32.2545,
500.0,0.005,2,100,19.5167996798,2.1793e-19,0.005,0.005,200.000000102,1164.10512668,1164.10512668,19.5167996798,0.9,18.5702,1.0,1.0,19.5167996798,1.0,500.0,1.0,20.7877,500,33.1364,
500.0,0.00333333,2,100,23.6778516648,5.43914e-20,0.00333333,0.00333333,299.999969474,1047.58960702,1047.58960702,23.6778516648,0.9,19.896,1.0,1.0,23.6778516648,1.0,500.0,1.0,21.7511,500,32.8569,
500.0,0.0025,2,100,23.4284454136,5.4346e-20,0.0025,0.0025,400.0,1068.40372709,1068.40372709,23.4284454136,0.9,20.5639,1.0,1.0,23.4284454136,1.0,500.0,1.0,22.1704,500,32.7817,
500.0,0.002,1,100,20.8877129819,5.43187e-20,0.002,0.002,500.000006643,1220.26540531,1220.26540531,20.8877129819,0.9,20.4769,1.0,1.0,20.8877129819,1.0,500.0,1.0,21.9139,500,33.1902,
500.0,0.01,2,100,18.4741211004,3.50449e-18,0.01,0.01,100.0,1362.12555892,1362.12555892,18.4741211004,0.9,15.2406,1.0,1.0,18.4741211004,1.0,500.0,1.0,18.4741,500,36.722,
500.0,0.005,2,100,19.7749179918,2.1793e-19,0.005,0.005,200.000000102,1142.56618633,1142.56618633,19.7749179918,0.9,16.8381,1.0,1.0,19.7749179918,1.0,500.0,1.0,19.1245,500,35.2171,
500.0,0.00333333,2,100,23.4038900238,5.43914e-20,0.00333333,0.00333333,299.999969474,1398.42310186,1398.42310186,23.4038900238,0.9,18.6379,1.0,1.0,23.4038900238,1.0,500.0,1.0,20.551,500,35.9497,
500.0,0.0025,2,100,23.448218649,5.4346e-20,0.0025,0.0025,400.0,1251.91832219,1251.91832219,23.448218649,0.9,19.6185,1.0,1.0,23.448218649,1.0,500.0,1.0,21.2753,500,35.787,
500.0,0.002,1,100,19.1779127504,5.43187e-20,0.002,0.002,500.000006643,1575.38854755,1575.38854755,19.1779127504,0.9,19.0281,1.0,1.0,19.1779127504,1.0,500.0,1.0,20.8558,500,36.5677,
500.0,0.01,2,100,12.4017660103,3.50449e-18,0.01,0.01,100.0,1439.87498837,1439.87498837,12.4017660103,0.9,9.54663,1.0,1.0,12.4017660103,1.0,500.0,1.0,12.4018,500,37.7555,
500.0,0.005,2,100,12.5412971904,2.1793e-19,0.005,0.005,200.000000102,1294.27407694,1294.27407694,12.5412971904,0.9,10.3102,1.0,1.0,12.5412971904,1.0,500.0,1.0,12.4715,500,36.7887,
500.0,0.00333333,2,100,22.7025262017,5.43914e-20,0.00333333,0.00333333,299.999969474,1429.26310977,1429.26310977,22.7025262017,0.9,14.1171,1.0,1.0,22.7025262017,1.0,500.0,1.0,15.8819,500,37.379,
500.0,0.0025,2,100,14.760585691,5.4346e-20,0.0025,0.0025,400.0,1552.07322483,1552.07322483,14.760585691,0.9,13.8717,1.0,1.0,14.760585691,1.0,500.0,1.0,15.6015,500,37.8453,
500.0,0.002,1,100,25.1504420277,5.43187e-20,0.002,0.002,500.000006643,1264.91628749,1264.91628749,25.1504420277,0.9,15.9641,1.0,1.0,25.1504420277,1.0,500.0,1.0,17.5113,500,37.5614,
500.0,0.01,2,100,20.9891535852,3.50449e-18,0.01,0.01,100.0,1305.6753078,1305.6753078,20.9891535852,0.9,17.8604,1.0,1.0,20.9891535852,1.0,500.0,1.0,20.9892,500,35.953,
500.0,0.005,2,100,14.8139584726,2.1793e-19,0.005,0.005,200.000000102,1787.85769546,1787.85769546,14.8139584726,0.9,15.6892,1.0,1.0,14.8139584726,1.0,500.0,1.0,17.9016,500,39.2534,
500.0,0.00333333,2,100,22.9552484988,5.43914e-20,0.00333333,0.00333333,299.999969474,1210.6259087,1210.6259087,22.9552484988,0.9,17.7797,1.0,1.0,22.9552484988,1.0,500.0,1.0,19.5861,500,37.8471,
500.0,0.0025,2,100,23.1001949421,5.4346e-20,0.0025,0.0025,400.0,1118.87427759,1118.87427759,23.1001949421,0.9,18.9003,1.0,1.0,23.1001949421,1.0,500.0,1.0,20.4646,500,36.7905,
500.0,0.00199996,1,100,15.2295426197,6.49132e-17,0.00200005,0.002,499.999969872,1888.76823718,1888.76823718,15.2295426197,0.9,18.0184,1.0,1.0,15.2295426197,0.999982,500.0,1.00002,19.4176,500,38.2255,1.62061e-11
500.0,0.01,2,100,23.6657541222,3.50449e-18,0.01,0.01,100.0,1038.3385028,1038.3385028,23.6657541222,0.9,20.4853,1.0,1.0,23.6657541222,1.0,500.0,1.0,23.6658,500,32.0617,
500.0,0.005,2,100,15.0738462971,2.1793e-19,0.005,0.005,200.000000102,1463.01613859,1463.01613859,15.0738462971,0.9,17.1209,1.0,1.0,15.0738462971,1.0,500.0,1.0,19.3698,500,35.4489,
500.0,0.00333333,2,100,18.2210678679,5.43914e-20,0.00333333,0.00333333,299.999969474,1585.47692899,1585.47692899,18.2210678679,0.9,17.1506,1.0,1.0,18.2210678679,1.0,500.0,1.0,18.9869,500,36.8951,
500.0,0.0025,2,100,10.9478074633,5.4346e-20,0.0025,0.0025,400.0,1770.45791227,1770.45791227,10.9478074633,0.9,15.3869,1.0,1.0,10.9478074633,1.0,500.0,1.0,16.9771,500,38.3568,
500.0,0.00199996,1,100,18.1847799444,7.84556e-17,0.00200004,0.002,499.999787516,2013.65110368,2013.65110368,18.1847799444,0.9,15.7963,1.0,1.0,18.1847799444,0.999979,500.0,1.00002,17.2187,500,39.698,1.95914e-11
500.0,0.01,2,100,25.2651197654,3.50449e-18,0.01,0.01,100.0,1120.16766143,1120.16766143,25.2651197654,0.9,22.1839,1.0,1.0,25.2651197654,1.0,500.0,1.0,25.2651,500,33.3011,
500.0,0.005,2,100,16.5770097304,2.1793e-19,0.005,0.005,200.000000102,1991.83222376,1991.83222376,16.5770097304,0.9,18.6121,1.0,1.0,16.5770097304,1.0,500.0,1.0,20.9211,500,39.4881,
