VarRet,BatchSize,J,AvgVanillaIw,MaxNormIw,EpsThisIter,IterType,MinNormIw,AvgDiscRet,AvgNormIw,VarVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,AvgRet,Delta,Bound,VarJ,ESSClassic,eRenyi2,AvgEpLen,ESSRenyi,VarDiscRet,VarNormIw
1828.16602348,100,-423.328,1.0,0.01,100,1,0.01,-423.328245475,0.01,,-423.328245475,1.0,1.0,-423.328245475,0.6,-468.347,42.5427,100.0,1.0,500.0,100.0,1828.16602348,3.50449e-18
1899.4038984,100,-418.699,1.0,0.01,100,1,0.01,-418.699134512,0.01,,-418.699134512,1.0,1.0,-418.699134512,0.6,-462.855,43.3637,100.0,1.0,500.0,100.0,1899.4038984,3.50449e-18
1941.53811333,100,-413.873,1.0,0.01,100,1,0.01,-413.872898287,0.01,,-413.872898287,1.0,1.0,-413.872898287,0.6,-458.582,43.842,100.0,1.0,500.0,100.0,1941.53811333,3.50449e-18
1105.95630107,100,-417.079,1.0,0.01,100,1,0.01,-417.078688919,0.01,,-417.078688919,1.0,1.0,-417.078688919,0.6,-458.695,33.0892,100.0,1.0,500.0,100.0,1105.95630107,3.50449e-18
1945.25223351,100,-424.205,1.0,0.01,100,1,0.01,-424.20479774,0.01,,-424.20479774,1.0,1.0,-424.20479774,0.6,-469.534,43.8839,100.0,1.0,500.0,100.0,1945.25223351,3.50449e-18
1986.90132747,100,-418.673,1.0,0.01,100,1,0.01,-418.673250904,0.01,,-418.673250904,1.0,1.0,-418.673250904,0.6,-464.005,44.3512,100.0,1.0,500.0,100.0,1986.90132747,3.50449e-18
2022.76940218,100,-419.533,1.0,0.01,100,1,0.01,-419.533024817,0.01,,-419.533024817,1.0,1.0,-419.533024817,0.6,-472.727,44.7498,100.0,1.0,500.0,100.0,2022.76940218,3.50449e-18
1423.47508045,100,-420.888,1.0,0.01,100,1,0.01,-420.888450515,0.01,,-420.888450515,1.0,1.0,-420.888450515,0.6,-463.856,37.5399,100.0,1.0,500.0,100.0,1423.47508045,3.50449e-18
2390.70143432,100,-419.069,1.0,0.01,100,1,0.01,-419.068962104,0.01,,-419.068962104,1.0,1.0,-419.068962104,0.6,-468.55,48.6497,100.0,1.0,500.0,100.0,2390.70143432,3.50449e-18
1551.30937914,100,-421.153,1.0,0.01,100,1,0.01,-421.152810048,0.01,,-421.152810048,1.0,1.0,-421.152810048,0.6,-467.957,39.1892,100.0,1.0,500.0,100.0,1551.30937914,3.50449e-18
2488.34684785,100,-420.016,1.0,0.01,100,1,0.01,-420.016436683,0.01,,-420.016436683,1.0,1.0,-420.016436683,0.6,-471.167,49.6333,100.0,1.0,500.0,100.0,2488.34684785,3.50449e-18
1657.32502599,100,-417.667,1.0,0.01,100,1,0.01,-417.66736544,0.01,,-417.66736544,1.0,1.0,-417.66736544,0.6,-461.348,40.5062,100.0,1.0,500.0,100.0,1657.32502599,3.50449e-18
1607.42188891,100,-419.407,1.0,0.01,100,1,0.01,-419.406899106,0.01,,-419.406899106,1.0,1.0,-419.406899106,0.6,-464.774,39.8917,100.0,1.0,500.0,100.0,1607.42188891,3.50449e-18
1497.41909466,100,-421.82,1.0,0.01,100,1,0.01,-421.8198762,0.01,,-421.8198762,1.0,1.0,-421.8198762,0.6,-465.87,38.5025,100.0,1.0,500.0,100.0,1497.41909466,3.50449e-18
1313.99257659,100,-417.632,1.0,0.01,100,1,0.01,-417.631914762,0.01,,-417.631914762,1.0,1.0,-417.631914762,0.6,-463.487,36.0673,100.0,1.0,500.0,100.0,1313.99257659,3.50449e-18
1763.49657743,100,-421.893,1.0,0.01,100,1,0.01,-421.893330736,0.01,,-421.893330736,1.0,1.0,-421.893330736,0.6,-466.379,41.7835,100.0,1.0,500.0,100.0,1763.49657743,3.50449e-18
2619.22593806,100,-428.882,1.0,0.01,100,1,0.01,-428.881835716,0.01,,-428.881835716,1.0,1.0,-428.881835716,0.6,-475.11,50.9218,100.0,1.0,500.0,100.0,2619.22593806,3.50449e-18
1663.2601424,100,-426.27,1.0,0.01,100,1,0.01,-426.270205565,0.01,,-426.270205565,1.0,1.0,-426.270205565,0.6,-468.932,40.5787,100.0,1.0,500.0,100.0,1663.2601424,3.50449e-18
1339.19500589,100,-417.571,1.0,0.01,100,1,0.01,-417.571447896,0.01,,-417.571447896,1.0,1.0,-417.571447896,0.6,-458.913,36.4116,100.0,1.0,500.0,100.0,1339.19500589,3.50449e-18
1990.38308879,100,-420.396,1.0,0.01,100,1,0.01,-420.396049045,0.01,,-420.396049045,1.0,1.0,-420.396049045,0.6,-467.378,44.3901,100.0,1.0,500.0,100.0,1990.38308879,3.50449e-18
2032.89303768,100,-422.133,1.0,0.01,100,1,0.01,-422.132518092,0.01,,-422.132518092,1.0,1.0,-422.132518092,0.6,-469.833,44.8616,100.0,1.0,500.0,100.0,2032.89303768,3.50449e-18
1917.57757223,100,-417.124,1.0,0.01,100,1,0.01,-417.124070161,0.01,,-417.124070161,1.0,1.0,-417.124070161,0.6,-462.913,43.5707,100.0,1.0,500.0,100.0,1917.57757223,3.50449e-18
2142.04472001,100,-422.459,1.0,0.01,100,1,0.01,-422.459171161,0.01,,-422.459171161,1.0,1.0,-422.459171161,0.6,-470.953,46.0502,100.0,1.0,500.0,100.0,2142.04472001,3.50449e-18
1611.5242018,100,-424.705,1.0,0.01,100,1,0.01,-424.704649045,0.01,,-424.704649045,1.0,1.0,-424.704649045,0.6,-469.615,39.9426,100.0,1.0,500.0,100.0,1611.5242018,3.50449e-18
1364.54192924,100,-412.892,1.0,0.01,100,1,0.01,-412.892175988,0.01,,-412.892175988,1.0,1.0,-412.892175988,0.6,-455.84,36.7545,100.0,1.0,500.0,100.0,1364.54192924,3.50449e-18
1738.86768269,100,-422.591,1.0,0.01,100,1,0.01,-422.591431085,0.01,,-422.591431085,1.0,1.0,-422.591431085,0.6,-469.065,41.4907,100.0,1.0,500.0,100.0,1738.86768269,3.50449e-18
1374.77826595,100,-413.132,1.0,0.01,100,1,0.01,-413.132239926,0.01,,-413.132239926,1.0,1.0,-413.132239926,0.6,-458.636,36.8921,100.0,1.0,500.0,100.0,1374.77826595,3.50449e-18
1368.19670763,100,-423.893,1.0,0.01,100,1,0.01,-423.892801573,0.01,,-423.892801573,1.0,1.0,-423.892801573,0.6,-468.746,36.8037,100.0,1.0,500.0,100.0,1368.19670763,3.50449e-18
1805.53173717,100,-418.205,1.0,0.01,100,1,0.01,-418.204848061,0.01,,-418.204848061,1.0,1.0,-418.204848061,0.6,-467.173,42.2786,100.0,1.0,500.0,100.0,1805.53173717,3.50449e-18
1889.9544227,100,-426.705,1.0,0.01,100,1,0.01,-426.705348612,0.01,,-426.705348612,1.0,1.0,-426.705348612,0.6,-475.405,43.2557,100.0,1.0,500.0,100.0,1889.9544227,3.50449e-18
1846.10452186,100,-420.382,1.0,0.01,100,1,0.01,-420.381661792,0.01,,-420.381661792,1.0,1.0,-420.381661792,0.6,-469.012,42.7509,100.0,1.0,500.0,100.0,1846.10452186,3.50449e-18
1587.14274771,100,-423.322,1.0,0.01,100,1,0.01,-423.32149934,0.01,,-423.32149934,1.0,1.0,-423.32149934,0.6,-468.984,39.6393,100.0,1.0,500.0,100.0,1587.14274771,3.50449e-18
1388.89130827,100,-418.76,1.0,0.01,100,1,0.01,-418.759692346,0.01,,-418.759692346,1.0,1.0,-418.759692346,0.6,-462.903,37.081,100.0,1.0,500.0,100.0,1388.89130827,3.50449e-18
2582.21808368,100,-423.41,1.0,0.01,100,1,0.01,-423.410497018,0.01,,-423.410497018,1.0,1.0,-423.410497018,0.6,-476.673,50.5608,100.0,1.0,500.0,100.0,2582.21808368,3.50449e-18
1505.96876144,100,-420.407,1.0,0.01,100,1,0.01,-420.407438545,0.01,,-420.407438545,1.0,1.0,-420.407438545,0.6,-465.633,38.6123,100.0,1.0,500.0,100.0,1505.96876144,3.50449e-18
1635.93443172,100,-421.7,1.0,0.01,100,1,0.01,-421.700230061,0.01,,-421.700230061,1.0,1.0,-421.700230061,0.6,-466.171,40.2439,100.0,1.0,500.0,100.0,1635.93443172,3.50449e-18
1488.62934145,100,-416.084,1.0,0.01,100,1,0.01,-416.083997241,0.01,,-416.083997241,1.0,1.0,-416.083997241,0.6,-460.943,38.3894,100.0,1.0,500.0,100.0,1488.62934145,3.50449e-18
1632.95829948,100,-421.708,1.0,0.01,100,1,0.01,-421.707916157,0.01,,-421.707916157,1.0,1.0,-421.707916157,0.6,-465.767,40.2073,100.0,1.0,500.0,100.0,1632.95829948,3.50449e-18
1245.28172539,100,-415.94,1.0,0.01,100,1,0.01,-415.939597244,0.01,,-415.939597244,1.0,1.0,-415.939597244,0.6,-458.158,35.1117,100.0,1.0,500.0,100.0,1245.28172539,3.50449e-18
1339.61838985,100,-420.717,1.0,0.01,100,1,0.01,-420.717355137,0.01,,-420.717355137,1.0,1.0,-420.717355137,0.6,-463.74,36.4173,100.0,1.0,500.0,100.0,1339.61838985,3.50449e-18
1693.59667752,100,-426.442,1.0,0.01,100,1,0.01,-426.441524913,0.01,,-426.441524913,1.0,1.0,-426.441524913,0.6,-471.8,40.947,100.0,1.0,500.0,100.0,1693.59667752,3.50449e-18
1846.90501563,100,-423.495,1.0,0.01,100,1,0.01,-423.495400502,0.01,,-423.495400502,1.0,1.0,-423.495400502,0.6,-469.066,42.7602,100.0,1.0,500.0,100.0,1846.90501563,3.50449e-18
2026.06104161,100,-424.245,1.0,0.01,100,1,0.01,-424.24472907,0.01,,-424.24472907,1.0,1.0,-424.24472907,0.6,-473.228,44.7862,100.0,1.0,500.0,100.0,2026.06104161,3.50449e-18
2151.68278712,100,-428.23,1.0,0.01,100,1,0.01,-428.229576455,0.01,,-428.229576455,1.0,1.0,-428.229576455,0.6,-476.044,46.1537,100.0,1.0,500.0,100.0,2151.68278712,3.50449e-18
1549.96793876,100,-426.818,1.0,0.01,100,1,0.01,-426.818014919,0.01,,-426.818014919,1.0,1.0,-426.818014919,0.6,-470.779,39.1723,100.0,1.0,500.0,100.0,1549.96793876,3.50449e-18
1905.29205863,100,-420.106,1.0,0.01,100,1,0.01,-420.105910877,0.01,,-420.105910877,1.0,1.0,-420.105910877,0.6,-468.282,43.4309,100.0,1.0,500.0,100.0,1905.29205863,3.50449e-18
1183.19827839,100,-414.644,1.0,0.01,100,1,0.01,-414.643830646,0.01,,-414.643830646,1.0,1.0,-414.643830646,0.6,-458.475,34.2252,100.0,1.0,500.0,100.0,1183.19827839,3.50449e-18
2030.05100659,100,-426.951,1.0,0.01,100,1,0.01,-426.95068911,0.01,,-426.95068911,1.0,1.0,-426.95068911,0.6,-471.607,44.8302,100.0,1.0,500.0,100.0,2030.05100659,3.50449e-18
2355.01849405,100,-426.143,1.0,0.01,100,1,0.01,-426.142942793,0.01,,-426.142942793,1.0,1.0,-426.142942793,0.6,-476.171,48.2853,100.0,1.0,500.0,100.0,2355.01849405,3.50449e-18
2543.78505455,100,-425.712,1.0,0.01,100,1,0.01,-425.712429161,0.01,,-425.712429161,1.0,1.0,-425.712429161,0.6,-476.538,50.1831,100.0,1.0,500.0,100.0,2543.78505455,3.50449e-18
2010.99315012,100,-423.32,1.0,0.01,100,1,0.01,-423.31957506,0.01,,-423.31957506,1.0,1.0,-423.31957506,0.6,-470.857,44.6193,100.0,1.0,500.0,100.0,2010.99315012,3.50449e-18
1585.10311736,100,-420.989,1.0,0.01,100,1,0.01,-420.988532672,0.01,,-420.988532672,1.0,1.0,-420.988532672,0.6,-467.872,39.6138,100.0,1.0,500.0,100.0,1585.10311736,3.50449e-18
1911.8703387,100,-416.959,1.0,0.01,100,1,0.01,-416.959128433,0.01,,-416.959128433,1.0,1.0,-416.959128433,0.6,-468.462,43.5058,100.0,1.0,500.0,100.0,1911.8703387,3.50449e-18
1992.61253533,100,-426.776,1.0,0.01,100,1,0.01,-426.775816201,0.01,,-426.775816201,1.0,1.0,-426.775816201,0.6,-476.67,44.4149,100.0,1.0,500.0,100.0,1992.61253533,3.50449e-18
1551.78718058,100,-422.8,1.0,0.01,100,1,0.01,-422.799917591,0.01,,-422.799917591,1.0,1.0,-422.799917591,0.6,-468.318,39.1953,100.0,1.0,500.0,100.0,1551.78718058,3.50449e-18
1947.05773482,100,-419.306,1.0,0.01,100,1,0.01,-419.305849292,0.01,,-419.305849292,1.0,1.0,-419.305849292,0.6,-466.289,43.9043,100.0,1.0,500.0,100.0,1947.05773482,3.50449e-18
1516.72877506,100,-420.652,1.0,0.01,100,1,0.01,-420.65190082,0.01,,-420.65190082,1.0,1.0,-420.65190082,0.6,-465.548,38.75,100.0,1.0,500.0,100.0,1516.72877506,3.50449e-18
2108.49742493,100,-425.292,1.0,0.01,100,1,0.01,-425.291732728,0.01,,-425.291732728,1.0,1.0,-425.291732728,0.6,-472.301,45.6882,100.0,1.0,500.0,100.0,2108.49742493,3.50449e-18
1998.71985937,100,-427.108,1.0,0.01,100,1,0.01,-427.107766344,0.01,,-427.107766344,1.0,1.0,-427.107766344,0.6,-472.092,44.4829,100.0,1.0,500.0,100.0,1998.71985937,3.50449e-18
2173.8700465,100,-423.168,1.0,0.01,100,1,0.01,-423.168317629,0.01,,-423.168317629,1.0,1.0,-423.168317629,0.6,-468.88,46.3911,100.0,1.0,500.0,100.0,2173.8700465,3.50449e-18
1818.78951896,100,-419.478,1.0,0.01,100,1,0.01,-419.477877057,0.01,,-419.477877057,1.0,1.0,-419.477877057,0.6,-463.571,42.4335,100.0,1.0,500.0,100.0,1818.78951896,3.50449e-18
1829.43723554,100,-423.264,1.0,0.01,100,1,0.01,-423.26451701,0.01,,-423.26451701,1.0,1.0,-423.26451701,0.6,-465.615,42.5575,100.0,1.0,500.0,100.0,1829.43723554,3.50449e-18
1657.45482057,100,-425.094,1.0,0.01,100,1,0.01,-425.093855602,0.01,,-425.093855602,1.0,1.0,-425.093855602,0.6,-471.277,40.5078,100.0,1.0,500.0,100.0,1657.45482057,3.50449e-18
1764.67143433,100,-423.508,1.0,0.01,100,1,0.01,-423.50788007,0.01,,-423.50788007,1.0,1.0,-423.50788007,0.6,-466.641,41.7974,100.0,1.0,500.0,100.0,1764.67143433,3.50449e-18
1446.89049224,100,-420.735,1.0,0.01,100,1,0.01,-420.734691256,0.01,,-420.734691256,1.0,1.0,-420.734691256,0.6,-468.436,37.8473,100.0,1.0,500.0,100.0,1446.89049224,3.50449e-18
1695.54320727,100,-422.646,1.0,0.01,100,1,0.01,-422.64550822,0.01,,-422.64550822,1.0,1.0,-422.64550822,0.6,-466.025,40.9706,100.0,1.0,500.0,100.0,1695.54320727,3.50449e-18
1601.82309783,100,-424.167,1.0,0.01,100,1,0.01,-424.166636851,0.01,,-424.166636851,1.0,1.0,-424.166636851,0.6,-469.057,39.8222,100.0,1.0,500.0,100.0,1601.82309783,3.50449e-18
2045.89651724,100,-422.229,1.0,0.01,100,1,0.01,-422.228541468,0.01,,-422.228541468,1.0,1.0,-422.228541468,0.6,-468.06,45.0049,100.0,1.0,500.0,100.0,2045.89651724,3.50449e-18
1568.30282225,100,-419.176,1.0,0.01,100,1,0.01,-419.175632483,0.01,,-419.175632483,1.0,1.0,-419.175632483,0.6,-463.963,39.4033,100.0,1.0,500.0,100.0,1568.30282225,3.50449e-18
1906.60330544,100,-416.264,1.0,0.01,100,1,0.01,-416.264036012,0.01,,-416.264036012,1.0,1.0,-416.264036012,0.6,-463.305,43.4458,100.0,1.0,500.0,100.0,1906.60330544,3.50449e-18
1487.41632145,100,-418.834,1.0,0.01,100,1,0.01,-418.834020724,0.01,,-418.834020724,1.0,1.0,-418.834020724,0.6,-465.425,38.3737,100.0,1.0,500.0,100.0,1487.41632145,3.50449e-18
1631.67506815,100,-420.623,1.0,0.01,100,1,0.01,-420.623031596,0.01,,-420.623031596,1.0,1.0,-420.623031596,0.6,-468.238,40.1915,100.0,1.0,500.0,100.0,1631.67506815,3.50449e-18
1770.85490324,100,-422.555,1.0,0.01,100,1,0.01,-422.555428685,0.01,,-422.555428685,1.0,1.0,-422.555428685,0.6,-471.143,41.8706,100.0,1.0,500.0,100.0,1770.85490324,3.50449e-18
1699.75177874,100,-420.392,1.0,0.01,100,1,0.01,-420.391985268,0.01,,-420.391985268,1.0,1.0,-420.391985268,0.6,-466.137,41.0214,100.0,1.0,500.0,100.0,1699.75177874,3.50449e-18
1657.61534984,100,-420.057,1.0,0.01,100,1,0.01,-420.056754965,0.01,,-420.056754965,1.0,1.0,-420.056754965,0.6,-466.389,40.5097,100.0,1.0,500.0,100.0,1657.61534984,3.50449e-18
2363.94239632,100,-421.603,1.0,0.01,100,1,0.01,-421.602835443,0.01,,-421.602835443,1.0,1.0,-421.602835443,0.6,-469.999,48.3767,100.0,1.0,500.0,100.0,2363.94239632,3.50449e-18
2164.04013255,100,-422.546,1.0,0.01,100,1,0.01,-422.545700659,0.01,,-422.545700659,1.0,1.0,-422.545700659,0.6,-472.294,46.2861,100.0,1.0,500.0,100.0,2164.04013255,3.50449e-18
1365.95259028,100,-419.659,1.0,0.01,100,1,0.01,-419.658948107,0.01,,-419.658948107,1.0,1.0,-419.658948107,0.6,-461.99,36.7735,100.0,1.0,500.0,100.0,1365.95259028,3.50449e-18
2215.59287174,100,-423.589,1.0,0.01,100,1,0.01,-423.589220016,0.01,,-423.589220016,1.0,1.0,-423.589220016,0.6,-476.84,46.8341,100.0,1.0,500.0,100.0,2215.59287174,3.50449e-18
2098.40437354,100,-422.924,1.0,0.01,100,1,0.01,-422.924387513,0.01,,-422.924387513,1.0,1.0,-422.924387513,0.6,-470.232,45.5787,100.0,1.0,500.0,100.0,2098.40437354,3.50449e-18
2047.71014364,100,-422.944,1.0,0.01,100,1,0.01,-422.944486945,0.01,,-422.944486945,1.0,1.0,-422.944486945,0.6,-467.575,45.0248,100.0,1.0,500.0,100.0,2047.71014364,3.50449e-18
1054.02198708,100,-412.996,1.0,0.01,100,1,0.01,-412.995877866,0.01,,-412.995877866,1.0,1.0,-412.995877866,0.6,-453.546,32.303,100.0,1.0,500.0,100.0,1054.02198708,3.50449e-18
1307.92748957,100,-414.983,1.0,0.01,100,1,0.01,-414.983092596,0.01,,-414.983092596,1.0,1.0,-414.983092596,0.6,-459.184,35.984,100.0,1.0,500.0,100.0,1307.92748957,3.50449e-18
1488.34002258,100,-419.195,1.0,0.01,100,1,0.01,-419.195350634,0.01,,-419.195350634,1.0,1.0,-419.195350634,0.6,-464.48,38.3856,100.0,1.0,500.0,100.0,1488.34002258,3.50449e-18
1870.10552027,100,-420.272,1.0,0.01,100,1,0.01,-420.272129039,0.01,,-420.272129039,1.0,1.0,-420.272129039,0.6,-466.104,43.028,100.0,1.0,500.0,100.0,1870.10552027,3.50449e-18
1884.81426543,100,-416.756,1.0,0.01,100,1,0.01,-416.756308279,0.01,,-416.756308279,1.0,1.0,-416.756308279,0.6,-465.026,43.1968,100.0,1.0,500.0,100.0,1884.81426543,3.50449e-18
1851.10940357,100,-425.285,1.0,0.01,100,1,0.01,-425.28548048,0.01,,-425.28548048,1.0,1.0,-425.28548048,0.6,-472.1,42.8089,100.0,1.0,500.0,100.0,1851.10940357,3.50449e-18
1409.01268197,100,-414.196,1.0,0.01,100,1,0.01,-414.195847089,0.01,,-414.195847089,1.0,1.0,-414.195847089,0.6,-456.503,37.3487,100.0,1.0,500.0,100.0,1409.01268197,3.50449e-18
1938.2509131,100,-421.063,1.0,0.01,100,1,0.01,-421.062603862,0.01,,-421.062603862,1.0,1.0,-421.062603862,0.6,-467.847,43.8049,100.0,1.0,500.0,100.0,1938.2509131,3.50449e-18
1862.21733863,100,-423.104,1.0,0.01,100,1,0.01,-423.103992439,0.01,,-423.103992439,1.0,1.0,-423.103992439,0.6,-470.019,42.9371,100.0,1.0,500.0,100.0,1862.21733863,3.50449e-18
1784.28100854,100,-418.598,1.0,0.01,100,1,0.01,-418.597986269,0.01,,-418.597986269,1.0,1.0,-418.597986269,0.6,-464.322,42.029,100.0,1.0,500.0,100.0,1784.28100854,3.50449e-18
1839.86606925,100,-425.146,1.0,0.01,100,1,0.01,-425.146384651,0.01,,-425.146384651,1.0,1.0,-425.146384651,0.6,-468.747,42.6786,100.0,1.0,500.0,100.0,1839.86606925,3.50449e-18
1505.04572824,100,-428.485,1.0,0.01,100,1,0.01,-428.484610665,0.01,,-428.484610665,1.0,1.0,-428.484610665,0.6,-471.521,38.6005,100.0,1.0,500.0,100.0,1505.04572824,3.50449e-18
1656.15349335,100,-423.226,1.0,0.01,100,1,0.01,-423.225736518,0.01,,-423.225736518,1.0,1.0,-423.225736518,0.6,-470.928,40.4919,100.0,1.0,500.0,100.0,1656.15349335,3.50449e-18
1543.19135269,100,-419.076,1.0,0.01,100,1,0.01,-419.075875937,0.01,,-419.075875937,1.0,1.0,-419.075875937,0.6,-463.743,39.0866,100.0,1.0,500.0,100.0,1543.19135269,3.50449e-18
2158.33289667,100,-418.875,1.0,0.01,100,1,0.01,-418.875028232,0.01,,-418.875028232,1.0,1.0,-418.875028232,0.6,-466.311,46.225,100.0,1.0,500.0,100.0,2158.33289667,3.50449e-18
2299.49095324,100,-425.006,1.0,0.01,100,1,0.01,-425.005919058,0.01,,-425.005919058,1.0,1.0,-425.005919058,0.6,-472.69,47.7126,100.0,1.0,500.0,100.0,2299.49095324,3.50449e-18
1974.06634736,100,-422.378,1.0,0.01,100,1,0.01,-422.378206031,0.01,,-422.378206031,1.0,1.0,-422.378206031,0.6,-468.523,44.2078,100.0,1.0,500.0,100.0,1974.06634736,3.50449e-18
1814.8276828,100,-426.241,1.0,0.01,100,1,0.01,-426.240745687,0.01,,-426.240745687,1.0,1.0,-426.240745687,0.6,-474.298,42.3873,100.0,1.0,500.0,100.0,1814.8276828,3.50449e-18
1905.4888491,100,-419.759,1.0,0.01,100,1,0.01,-419.759349612,0.01,,-419.759349612,1.0,1.0,-419.759349612,0.6,-463.997,43.4331,100.0,1.0,500.0,100.0,1905.4888491,3.50449e-18
1801.66481998,100,-421.443,1.0,0.01,100,1,0.01,-421.442832026,0.01,,-421.442832026,1.0,1.0,-421.442832026,0.6,-465.989,42.2333,100.0,1.0,500.0,100.0,1801.66481998,3.50449e-18
1500.03737962,100,-419.589,1.0,0.01,100,1,0.01,-419.588804934,0.01,,-419.588804934,1.0,1.0,-419.588804934,0.6,-465.047,38.5362,100.0,1.0,500.0,100.0,1500.03737962,3.50449e-18
1873.95286566,100,-423.601,1.0,0.01,100,1,0.01,-423.600816989,0.01,,-423.600816989,1.0,1.0,-423.600816989,0.6,-474.41,43.0722,100.0,1.0,500.0,100.0,1873.95286566,3.50449e-18
2385.04680054,100,-419.522,1.0,0.01,100,1,0.01,-419.522214335,0.01,,-419.522214335,1.0,1.0,-419.522214335,0.6,-471.811,48.5921,100.0,1.0,500.0,100.0,2385.04680054,3.50449e-18
1460.69300166,100,-424.404,1.0,0.01,100,1,0.01,-424.403602678,0.01,,-424.403602678,1.0,1.0,-424.403602678,0.6,-468.141,38.0274,100.0,1.0,500.0,100.0,1460.69300166,3.50449e-18
1439.51904861,100,-419.76,1.0,0.01,100,1,0.01,-419.760400398,0.01,,-419.760400398,1.0,1.0,-419.760400398,0.6,-464.39,37.7508,100.0,1.0,500.0,100.0,1439.51904861,3.50449e-18
2047.78084572,100,-433.781,1.0,0.01,100,1,0.01,-433.781233328,0.01,,-433.781233328,1.0,1.0,-433.781233328,0.6,-482.038,45.0256,100.0,1.0,500.0,100.0,2047.78084572,3.50449e-18
1655.75379906,100,-422.902,1.0,0.01,100,1,0.01,-422.90206413,0.01,,-422.90206413,1.0,1.0,-422.90206413,0.6,-467.585,40.487,100.0,1.0,500.0,100.0,1655.75379906,3.50449e-18
1423.89087677,100,-421.3,1.0,0.01,100,1,0.01,-421.300428572,0.01,,-421.300428572,1.0,1.0,-421.300428572,0.6,-467.96,37.5453,100.0,1.0,500.0,100.0,1423.89087677,3.50449e-18
1153.09739879,100,-416.328,1.0,0.01,100,1,0.01,-416.328124634,0.01,,-416.328124634,1.0,1.0,-416.328124634,0.6,-461.827,33.7871,100.0,1.0,500.0,100.0,1153.09739879,3.50449e-18
1736.48705834,100,-420.849,1.0,0.01,100,1,0.01,-420.849252006,0.01,,-420.849252006,1.0,1.0,-420.849252006,0.6,-468.108,41.4623,100.0,1.0,500.0,100.0,1736.48705834,3.50449e-18
2228.60103882,100,-421.48,1.0,0.01,100,1,0.01,-421.480397856,0.01,,-421.480397856,1.0,1.0,-421.480397856,0.6,-468.789,46.9714,100.0,1.0,500.0,100.0,2228.60103882,3.50449e-18
2373.89040924,100,-425.364,1.0,0.01,100,1,0.01,-425.363527648,0.01,,-425.363527648,1.0,1.0,-425.363527648,0.6,-480.275,48.4784,100.0,1.0,500.0,100.0,2373.89040924,3.50449e-18
1509.58398773,100,-422.295,1.0,0.01,100,1,0.01,-422.294991359,0.01,,-422.294991359,1.0,1.0,-422.294991359,0.6,-466.235,38.6586,100.0,1.0,500.0,100.0,1509.58398773,3.50449e-18
2310.24062555,100,-422.107,1.0,0.01,100,1,0.01,-422.107276599,0.01,,-422.107276599,1.0,1.0,-422.107276599,0.6,-467.191,47.824,100.0,1.0,500.0,100.0,2310.24062555,3.50449e-18
1392.61529553,100,-417.515,1.0,0.01,100,1,0.01,-417.515077338,0.01,,-417.515077338,1.0,1.0,-417.515077338,0.6,-459.479,37.1307,100.0,1.0,500.0,100.0,1392.61529553,3.50449e-18
1952.21814245,100,-425.382,1.0,0.01,100,1,0.01,-425.38210899,0.01,,-425.38210899,1.0,1.0,-425.38210899,0.6,-470.965,43.9624,100.0,1.0,500.0,100.0,1952.21814245,3.50449e-18
2294.71861984,100,-428.191,1.0,0.01,100,1,0.01,-428.190789473,0.01,,-428.190789473,1.0,1.0,-428.190789473,0.6,-478.028,47.6631,100.0,1.0,500.0,100.0,2294.71861984,3.50449e-18
1601.50578408,100,-418.975,1.0,0.01,100,1,0.01,-418.975521142,0.01,,-418.975521142,1.0,1.0,-418.975521142,0.6,-468.11,39.8182,100.0,1.0,500.0,100.0,1601.50578408,3.50449e-18
1628.23667596,100,-421.427,1.0,0.01,100,1,0.01,-421.42660788,0.01,,-421.42660788,1.0,1.0,-421.42660788,0.6,-468.759,40.1492,100.0,1.0,500.0,100.0,1628.23667596,3.50449e-18
2300.73670451,100,-421.598,1.0,0.01,100,1,0.01,-421.597713668,0.01,,-421.597713668,1.0,1.0,-421.597713668,0.6,-470.214,47.7256,100.0,1.0,500.0,100.0,2300.73670451,3.50449e-18
1625.41594007,100,-418.316,1.0,0.01,100,1,0.01,-418.316409543,0.01,,-418.316409543,1.0,1.0,-418.316409543,0.6,-460.507,40.1144,100.0,1.0,500.0,100.0,1625.41594007,3.50449e-18
1245.13879341,100,-414.196,1.0,0.01,100,1,0.01,-414.19578302,0.01,,-414.19578302,1.0,1.0,-414.19578302,0.6,-456.604,35.1096,100.0,1.0,500.0,100.0,1245.13879341,3.50449e-18
2134.13762357,100,-419.7,1.0,0.01,100,1,0.01,-419.699909792,0.01,,-419.699909792,1.0,1.0,-419.699909792,0.6,-468.583,45.9652,100.0,1.0,500.0,100.0,2134.13762357,3.50449e-18
2214.45537496,100,-421.881,1.0,0.01,100,1,0.01,-421.881492197,0.01,,-421.881492197,1.0,1.0,-421.881492197,0.6,-475.471,46.8221,100.0,1.0,500.0,100.0,2214.45537496,3.50449e-18
1392.51606741,100,-421.9,1.0,0.01,100,1,0.01,-421.900265242,0.01,,-421.900265242,1.0,1.0,-421.900265242,0.6,-467.731,37.1294,100.0,1.0,500.0,100.0,1392.51606741,3.50449e-18
