ESSRenyiArithmetic,ReturnMeanIW,EpLenMean,InitialReturnMax,Penalization,InitialReturnMin,MinTargetPdf,ESSRenyiHarmonic,WReturnMean,OptimizationReturnMin,OptimizationReturnMean,InitialBound,MaxIW,EmpiricalD2Harmonic,TimestepsSoFar,MeanD2-0,LearnableVariance,ReturnStepMax,InitialReturnStd,ReturnStepMaxmin,Epsilon,OptimizationReturnMax,MinBehavPdf,Bound,Iteration,StdWReturnMean,EpThisIter,EpRewMean,MeanIW,DivergenceHarmonic,StdIW,MinIW,EmpiricalD2Arithmetic,VarianceInitializer,EpisodesSoFar,InitialReturnMean,TimeElapsed,Inner Iteration,MeanEntropy
100.0,18825624000.0,500.0,96.29372,True,81.89052,-861.8615,100.0,84.0632,,8.594344,-86.14753,6929528300.0,1.0,14600000,1.0,,0.2304141,3.193817,0.029780254,1.0,14.403198,-861.8615,-9736595000000000.0,292,,100,90.48486192835914,143047230.0,2.1807803e+31,836644000.0,0.059383996,1.0,-0.6,29200,90.48486,25690.589202165604,1,1.6378663
100.0,936417100.0,500.0,98.16958,True,80.1285,-883.97845,100.0,136.69992,,11.231781,-139.97012,647385300.0,1.0,14650000,1.0,,0.2313026,3.247617,0.0013557673,1.0,18.041077,-883.97845,-7.414507e+17,293,,100,91.36028282668896,11177659.0,5.137479e+34,65943976.0,0.25896192,1.0,-0.6,29300,91.36028,25756.905059337616,1,1.6378663
100.0,1022745900.0,500.0,96.374725,True,82.466835,-870.2562,100.0,75.33577,,8.0473175,-77.27921,461086720.0,1.0,14700000,1.0,,0.23110937,3.252145,0.036334455,1.0,13.90789,-870.2562,-3484681000000000.0,294,,100,90.51415261740225,9213313.0,3.2130386e+30,49111224.0,0.14448634,1.0,-0.6,29400,90.51415,25827.60907459259,1,1.6378663
100.0,54822550.0,500.0,96.06932,True,80.855515,-877.3815,100.0,85.43721,,8.562702,-87.762764,21678806.0,1.0,14750000,1.0,,0.23716392,3.4809954,0.0062448233,1.0,15.213806,-877.3815,-3852977800000.0,295,,100,89.4182178751914,867293.7,2.7432436e+24,3540948.0,0.23699951,1.0,-0.6,29500,89.41821,25903.982862710953,1,1.6378663
100.0,3461210.8,500.0,98.386536,True,83.2363,-874.90826,100.0,67.16799,,7.541641,-69.47415,1565240.1,1.0,14800000,1.0,,0.23052126,3.2080593,0.06308906,1.0,15.150238,-874.90826,-1610321900.0,296,,100,90.77793846377882,39742.113,4.8519218e+17,181450.97,0.12890159,1.0,-0.6,29600,90.77793,25972.307874679565,1,1.6378663
100.0,48656320.0,500.0,96.47038,True,84.47525,-870.1066,100.0,49.01849,,6.4712133,-50.464123,66126496.0,1.0,14850000,1.0,,0.28493336,2.6724312,0.054539263,1.0,11.995132,-870.1066,-6458056400000.0,297,,100,90.94646394047437,920122.06,1.9943993e+25,6627347.5,0.5353921,1.0,-0.6,29700,90.946465,26037.923984766006,1,1.6378663
100.0,8243997.0,500.0,98.22757,True,82.86304,-870.95197,100.0,86.65607,,8.818313,-89.0279,5718425.5,1.0,14900000,1.0,,0.23066357,2.9821851,0.0035832673,1.0,15.364532,-870.95197,-1702653600.0,298,,100,91.68134969763626,76856.98,5.1002874e+17,574784.75,0.0151693765,1.0,-0.6,29800,91.68135,26097.719034433365,1,1.6378663
100.0,2209895.2,500.0,97.08598,True,84.78215,-891.862,100.0,59.917828,,7.20297,-61.43883,2362646.5,1.0,14950000,1.0,,0.27540106,2.8346157,0.045109257,1.0,12.303833,-891.862,-28086976.0,299,,100,91.98512089687749,45923.18,289270440000000.0,275392.0,0.017672127,1.0,-0.6,29900,91.985115,26155.981011152267,1,1.6378663
100.0,2675078.5,500.0,97.822586,True,83.431786,-886.69366,100.0,75.48596,,8.101324,-77.56671,5028660.0,1.0,15000000,1.0,,0.30687103,3.1391897,0.051945776,1.0,14.3908,-886.69366,-4996878300.0,300,,100,91.53310997467575,80552.77,5.757419e+18,527829.4,0.099449486,1.0,-0.6,30000,91.53311,26215.26196551323,1,1.6378663
100.0,972817.5,500.0,98.20659,True,84.91,-889.1128,100.0,51.104523,,6.4529457,-52.880898,923758.56,1.0,15050000,1.0,,0.24333923,3.076365,0.008894816,1.0,13.296585,-889.1128,-307180770.0,301,,100,91.36294852211066,22292.848,2.969666e+16,99510.31,0.087539166,1.0,-0.6,30100,91.362946,26272.83753013611,1,1.6378663
100.0,375541.8,500.0,97.444214,True,84.84877,-876.45935,100.0,55.32538,,6.983583,-56.91933,246661.3,1.0,15100000,1.0,,0.23053806,2.5602639,0.038045824,1.0,12.595444,-876.45935,-776522300.0,302,,100,91.83235305967806,8956.791,2.3695671e+17,32695.48,0.12238469,1.0,-0.6,30200,91.83235,26331.091173171997,1,1.6378663
100.0,890774400.0,500.0,99.52953,True,84.029495,-872.4745,100.0,69.96087,,7.7412624,-72.374725,1468016100.0,1.0,15150000,1.0,,0.27001923,3.167605,0.05704716,1.0,15.500038,-872.4745,-1.9964367e+16,303,,100,91.77075795776955,20998054.0,6.8362086e+31,149893890.0,0.0039330893,1.0,-0.6,30300,91.77075,26403.21037197113,1,1.6378663
100.0,1274713200.0,500.0,96.23813,True,85.58636,-886.80426,100.0,46.46741,,6.389209,-47.607372,2004336900.0,1.0,15200000,1.0,,0.25910667,2.376011,0.029500723,1.0,10.651772,-886.80426,-1961943500000000.0,304,,100,91.97556570374601,41530040.0,2.9601948e+30,241953040.0,0.14726415,1.0,-0.6,30400,91.97556,26462.97281908989,1,1.6378663
100.0,11252202000.0,500.0,96.894905,True,84.39629,-879.4547,100.0,53.880398,,6.8097076,-55.449932,10804964000.0,1.0,15250000,1.0,,0.24746506,2.7401233,0.017750844,1.0,12.498611,-879.4547,-8.105262e+16,305,,100,91.20600160112772,180771380.0,2.6651534e+33,1118511900.0,0.35408866,1.0,-0.6,30500,91.20601,26532.710157632828,1,1.6378663
100.0,524930340.0,500.0,97.079025,True,83.40834,-863.8055,100.0,64.58087,,7.387766,-66.45856,477643400.0,1.0,15300000,1.0,,0.25697252,3.1625605,0.019187272,1.0,13.670685,-863.8055,-11939502000000.0,306,,100,90.79610594477676,6162279.0,4.0402506e+25,48179780.0,0.30427623,1.0,-0.6,30600,90.796104,26625.88885641098,1,1.6378663
100.0,214971.4,500.0,98.339165,True,78.740906,-883.806,100.0,123.33357,,10.442052,-127.192635,58830.863,1.0,15350000,1.0,,0.28606766,3.781152,0.027895182,1.0,19.598259,-883.806,-3338674.8,307,,100,89.18295769320449,1359.6156,654794100000.0,6389.756,0.0013532792,1.0,-0.6,30700,89.18296,26683.67962861061,1,1.6378663
100.0,41524140.0,500.0,96.182915,True,73.659134,-870.98535,100.0,222.17274,,14.36639,-227.26993,11013139.0,1.0,15400000,1.0,,0.27025267,3.9723575,0.03917171,1.0,22.52378,-870.98535,-350043000000.0,308,,100,88.02552349653682,211177.55,4.7120493e+21,1168824.5,0.08051699,1.0,-0.6,30800,88.02553,26745.691355228424,1,1.6378663
100.0,26863225000.0,500.0,94.18065,True,75.23956,-863.71643,100.0,141.24303,,11.260131,-144.84763,23095763000.0,1.0,15450000,1.0,,0.22943586,3.8016467,0.058601737,1.0,18.941086,-863.71643,-2.2057887e+16,309,,100,86.4996925253868,245621820.0,3.7423326e+31,2297477000.0,2.0366447,1.0,-0.6,30900,86.499695,26810.416792154312,1,1.6378663
100.0,32583742.0,500.0,96.26161,True,82.26774,-876.8023,100.0,76.15252,,8.159013,-78.120056,24553314.0,1.0,15500000,1.0,,0.22995344,3.095645,0.012561455,1.0,13.993874,-876.8023,-114364195000.0,310,,100,90.42675100917553,585271.4,3.374552e+21,2973737.8,0.027327726,1.0,-0.6,31000,90.42676,26879.635738372803,1,1.6378663
100.0,71106296.0,500.0,97.13106,True,79.20395,-882.0137,100.0,148.27533,,11.802565,-151.5043,8258535.5,1.0,15550000,1.0,,0.22911377,2.9957962,0.037139192,1.0,17.927109,-882.0137,-12827345000000.0,311,,100,91.00651361063943,371763.2,1.5771134e+25,1280116.5,0.018022878,1.0,-0.6,31100,91.006516,26946.4583837986,1,1.6378663
100.0,436661500.0,500.0,96.89873,True,81.74544,-863.58075,100.0,75.48682,,8.112292,-77.79387,589594940.0,1.0,15600000,1.0,,0.31213817,3.1108725,0.124510214,1.0,15.15329,-863.58075,-2925866500000000.0,312,,100,89.85773039941515,8864856.0,1.6073718e+30,59252600.0,0.29559943,1.0,-0.6,31200,89.857735,27020.065175294876,1,1.6378663
100.0,18024956.0,500.0,96.283066,True,83.374725,-886.9361,100.0,59.537582,,7.18704,-61.211697,37370840.0,1.0,15650000,1.0,,0.2971408,2.807855,0.0667012,1.0,12.90834,-886.9361,-92604470000.0,313,,100,90.56176448313595,599511.75,3.056669e+21,4043884.2,0.04657122,1.0,-0.6,31300,90.56177,27095.071959733963,1,1.6378663
100.0,25591802.0,500.0,97.44113,True,83.7853,-877.7441,100.0,67.49388,,7.557972,-69.36751,125149496.0,1.0,15700000,1.0,,0.23118748,3.220395,0.013571203,1.0,13.65583,-877.7441,-10395664000000.0,314,,100,91.34327335043034,1494459.5,3.0765577e+25,12468677.0,1.2277708,1.0,-0.6,31400,91.34326,27168.309653282166,1,1.6378663
100.0,390795760000.0,500.0,95.31175,True,81.94938,-860.3553,100.0,72.8449,,8.03054,-74.63887,508242030000.0,1.0,15750000,1.0,,0.29620686,2.8905568,0.06523344,1.0,13.362373,-860.3553,-5452338600000000.0,315,,100,89.97991962016613,5093341700.0,9.230051e+30,50568380000.0,0.24722388,1.0,-0.6,31500,89.97992,27270.61701107025,1,1.6378663
100.0,123080.41,500.0,99.12259,True,83.76061,-877.48376,100.0,62.335747,,7.2982273,-64.70679,80993.484,1.0,15800000,1.0,,0.29397115,3.011913,0.04321441,1.0,15.361977,-877.48376,-1223369.9,316,,100,91.05884010426345,1881.9297,215209120000.0,9208.567,0.06741421,1.0,-0.6,31600,91.05884,27379.516837358475,1,1.6378663
100.0,18768500000.0,500.0,96.8636,True,83.09878,-887.6884,100.0,79.02932,,8.307614,-80.93292,14094050000.0,1.0,15850000,1.0,,0.30214062,3.1643074,0.07243922,1.0,13.764824,-887.6884,-7644139000000000.0,317,,100,91.40639329579344,165767630.0,1.6114157e+31,1409653800.0,0.1928204,1.0,-0.6,31700,91.40639,27478.94410943985,1,1.6378663
100.0,1282999200.0,500.0,96.92139,True,81.01242,-879.8805,100.0,84.521515,,8.661239,-87.06438,327758660.0,1.0,15900000,1.0,,0.25670767,3.0829303,0.06488185,1.0,15.908966,-879.8805,-1.2449334e+16,318,,100,89.67365927604368,10621606.0,2.3952982e+31,46320224.0,0.18640947,1.0,-0.6,31800,89.67365,27576.944978952408,1,1.6378663
100.0,591455.25,500.0,95.682556,True,82.25624,-875.29175,100.0,71.48397,,7.9447474,-73.29511,363741.7,1.0,15950000,1.0,,0.28094202,2.8922246,0.0457194,1.0,13.426315,-875.29175,-5069801.0,319,,100,90.20098873262134,8817.855,6110025600000.0,43564.848,0.047879755,1.0,-0.6,31900,90.20099,27683.711989879608,1,1.6378663
100.0,748295900.0,500.0,96.66951,True,82.39863,-873.8066,100.0,81.21651,,8.568562,-83.26264,465611600.0,1.0,16000000,1.0,,0.23010711,2.7921772,0.019497737,1.0,14.270882,-873.8066,-3809985800000000.0,320,,100,90.96719044677653,12425605.0,3.4648023e+30,62836816.0,0.16707598,1.0,-0.6,32000,90.967186,27779.888306856155,1,1.6378663
100.0,3536381.0,500.0,95.23756,True,80.96545,-881.7553,100.0,90.814156,,9.041565,-92.86064,1266796.6,1.0,16050000,1.0,,0.23081392,3.010692,0.019129112,1.0,14.27211,-881.7553,-7464067600.0,321,,100,90.00701116126287,29965.867,1.3280732e+19,141177.44,0.10060949,1.0,-0.6,32100,90.00701,27880.076350688934,1,1.6378663
100.0,90970380000.0,500.0,96.1295,True,75.68492,-871.11615,100.0,190.11208,,13.356964,-194.31152,24717718000.0,1.0,16100000,1.0,,0.25646,3.4210546,0.026889622,1.0,20.44458,-871.11615,-4704187500000000.0,322,,100,89.0418844080507,260233090.0,1.2539346e+30,2459879200.0,0.072652295,1.0,-0.6,32200,89.04189,27974.627954483032,1,1.6378663
100.0,1076637800.0,500.0,96.965645,True,82.764465,-895.9834,100.0,73.18099,,8.06385,-75.20719,685948740.0,1.0,16150000,1.0,,0.22919016,2.8557494,0.0061903447,1.0,14.2011795,-895.9834,-138160050000000.0,323,,100,90.82831609066534,17996530.0,4.646177e+27,91523620.0,0.14519356,1.0,-0.6,32300,90.82832,28075.967935800552,1,1.6378663
100.0,126325.03,500.0,99.28937,True,84.36122,-880.6422,100.0,64.934845,,7.575276,-67.17382,97899.74,1.0,16200000,1.0,,0.24926458,2.7477317,0.05133708,1.0,14.928146,-880.6422,-11624404.0,324,,100,91.9364984174642,3403.8687,26354955000000.0,11760.4375,0.007504804,1.0,-0.6,32400,91.93649,28176.3568880558,1,1.6378663
100.0,818335600.0,500.0,98.79199,True,81.3663,-880.19867,100.0,120.87024,,10.659598,-123.92098,660073200.0,1.0,16250000,1.0,,0.2548194,2.6913207,0.023413435,1.0,17.42569,-880.19867,-233229480000.0,325,,100,92.02590054822262,6732960.5,5.799483e+21,65668668.0,0.15704918,1.0,-0.6,32500,92.0259,28284.265437841415,1,1.6378663
100.0,3593658000.0,500.0,99.1709,True,78.88194,-906.9093,100.0,136.10446,,11.068689,-140.24016,1578608400.0,1.0,16300000,1.0,,0.28179437,3.6862717,0.050080508,1.0,20.288956,-906.9093,-2.9870742e+16,326,,100,89.95063036192413,38344136.0,5.213007e+31,214694200.0,0.02333473,1.0,-0.6,32600,89.95064,28385.703903198242,1,1.6378663
100.0,451413700.0,500.0,97.45342,True,82.99017,-898.6731,100.0,82.0553,,8.582902,-84.15691,197344960.0,1.0,16350000,1.0,,0.27974853,2.896392,0.07703033,1.0,14.463249,-898.6731,-10037135000000.0,327,,100,91.57307598973594,3031849.2,2.2790408e+25,20142180.0,0.045044802,1.0,-0.6,32700,91.57309,28469.475640296936,1,1.6378663
100.0,352174850.0,500.0,97.07342,True,78.30606,-870.11395,100.0,160.85883,,12.190159,-164.39743,102769390.0,1.0,16400000,1.0,,0.26169094,3.5012655,0.015152052,1.0,18.767357,-870.11395,-15229739000000.0,328,,100,90.49622032360251,2080933.5,1.8509198e+25,11243611.0,0.46549758,1.0,-0.6,32800,90.49622,28563.119877815247,1,1.6378663
100.0,145205.14,500.0,97.56428,True,84.26796,-870.3189,100.0,58.97577,,7.101473,-60.751915,213493.62,1.0,16450000,1.0,,0.3067379,2.9231594,0.07360239,1.0,13.296318,-870.3189,-5033511.0,329,,100,91.36943220338566,4379.812,7568788300000.0,22027.018,0.0013831746,1.0,-0.6,32900,91.36942,28665.371208429337,1,1.6378663
100.0,456293700.0,500.0,98.4575,True,80.79508,-863.95935,100.0,119.38128,,10.514556,-122.51541,71430000.0,1.0,16500000,1.0,,0.2742692,2.9707558,0.018359274,1.0,17.662415,-863.95935,-5081734400000000.0,330,,100,91.30963781435152,3263984.8,2.6269922e+30,10545954.0,0.4504603,1.0,-0.6,33000,91.30964,28757.27062892914,1,1.6378663
100.0,598179260.0,500.0,97.70785,True,84.83324,-880.8967,100.0,52.388134,,6.617105,-54.05341,289634660.0,1.0,16550000,1.0,,0.26522875,2.9329255,0.041451097,1.0,12.874611,-880.8967,-2.827465e+16,331,,100,91.45034184288707,11293792.0,2.8806687e+32,43864310.0,0.0076612355,1.0,-0.6,33100,91.45034,28855.896535634995,1,1.6378663
100.0,1975586800.0,500.0,98.1452,True,83.2839,-871.64856,100.0,74.565384,,8.131925,-76.78424,1562504200.0,1.0,16600000,1.0,,0.26662332,2.9046834,0.036996603,1.0,14.861305,-871.64856,-5996611000000000.0,332,,100,91.41582149519216,30216230.0,7.2982513e+30,172850850.0,0.017590342,1.0,-0.6,33200,91.41583,28964.54179239273,1,1.6378663
100.0,900832.4,500.0,98.08307,True,82.243706,-866.1589,100.0,78.604576,,8.381887,-81.12511,644966.2,1.0,16650000,1.0,,0.23632954,2.8893828,0.002809018,1.0,15.839363,-866.1589,-198133870.0,333,,100,90.62559422423621,10395.584,6118482000000000.0,65302.625,0.15712589,1.0,-0.6,33300,90.625595,29063.5625,1,1.6378663
100.0,339651300.0,500.0,98.90976,True,80.54662,-862.6088,100.0,130.02232,,10.973015,-133.4101,297336770.0,1.0,16700000,1.0,,0.23492649,3.100851,0.032030344,1.0,18.363136,-862.6088,-792332140000000.0,334,,100,91.51963834755753,4155398.8,5.4659036e+28,29942802.0,0.0059483955,1.0,-0.6,33400,91.51964,29157.104406118393,1,1.6378663
100.0,3178444.0,500.0,99.84409,True,82.94032,-873.70197,100.0,78.719826,,8.3297825,-81.59054,1397261.0,1.0,16750000,1.0,,0.28547043,3.0552514,0.0191167,1.0,16.90377,-873.70197,-452220450.0,335,,100,91.27010443016955,19929.209,2.4449773e+16,139065.55,0.18600033,1.0,-0.6,33500,91.270096,29269.796826839447,1,1.6378663
100.0,153486.69,500.0,97.57817,True,83.0043,-875.3705,100.0,68.544785,,7.741538,-70.67869,73439.97,1.0,16800000,1.0,,0.30412897,2.9348557,0.010395199,1.0,14.573868,-875.3705,-11162985.0,336,,100,90.74584105771157,2720.2258,26599345000000.0,9602.589,0.02070373,1.0,-0.6,33600,90.74584,29371.524988889694,1,1.6378663
100.0,1734624.6,500.0,95.99649,True,83.81151,-894.48035,100.0,53.0963,,6.901463,-54.58796,1168595.9,1.0,16850000,1.0,,0.30328134,2.3379705,0.05375023,1.0,12.184982,-894.48035,-1691388000.0,337,,100,90.71297108138027,37115.953,1.2821262e+18,143661.0,0.009048102,1.0,-0.6,33700,90.71297,29476.596921920776,1,1.6378663
100.0,37736172.0,500.0,96.668015,True,82.12576,-878.45496,100.0,70.10926,,7.847923,-72.23392,13334748.0,1.0,16900000,1.0,,0.25301385,2.918796,0.024803653,1.0,14.542252,-878.45496,-17553808000000.0,338,,100,89.97368696144822,519663.4,6.8210217e+25,1811618.1,0.11925814,1.0,-0.6,33800,89.97368,29586.640799045563,1,1.6378663
100.0,169731410.0,500.0,96.61728,True,83.64131,-879.74,100.0,50.456875,,6.5514007,-52.1485,111609590.0,1.0,16950000,1.0,,0.32539737,2.7451818,0.080385625,1.0,12.975967,-879.74,-93968070000000.0,339,,100,90.19271234907356,3582863.2,3.083438e+27,15746971.0,0.22266759,1.0,-0.6,33900,90.19272,29692.036811113358,1,1.6378663
100.0,4138497500000.0,500.0,95.735756,True,80.47545,-873.2416,100.0,105.28359,,9.970148,-107.62322,3710770700000.0,1.0,17000000,1.0,,0.25912213,2.4248216,0.067851424,1.0,15.260307,-873.2416,-1.1851193e+16,340,,100,90.44559605078054,37186380000.0,2.5621406e+31,369209700000.0,0.5875827,1.0,-0.6,34000,90.445595,29792.827384471893,1,1.6378663
100.0,493379140.0,500.0,97.211365,True,81.915825,-876.0683,100.0,90.92224,,9.030649,-93.27269,209944430.0,1.0,17050000,1.0,,0.33241943,3.0609858,0.10239676,1.0,15.29554,-876.0683,-1059896060000000.0,341,,100,90.94647378631812,4883065.0,2.0318992e+29,22712172.0,0.7836644,1.0,-0.6,34100,90.946465,29899.792266130447,1,1.6378663
100.0,212773.64,500.0,97.054886,True,80.46542,-881.45416,100.0,113.21629,,10.183614,-115.98122,116031.984,1.0,17100000,1.0,,0.29063073,3.0838797,0.0147052705,1.0,16.589462,-881.45416,-5156182.5,342,,100,90.64903720596774,3141.8135,3194177500000.0,13117.363,0.07058053,1.0,-0.6,34200,90.64903,29996.5633995533,1,1.6378663
100.0,216923000000.0,500.0,98.199814,True,81.16179,-896.17914,100.0,100.69532,,9.584077,-103.61182,184477970000.0,1.0,17150000,1.0,,0.25704718,2.9733496,0.0039511323,1.0,17.038025,-896.17914,-6166554000000000.0,343,,100,90.74586554615234,1860956200.0,4.4669676e+30,18353920000.0,0.25600743,1.0,-0.6,34300,90.74586,30096.09812283516,1,1.6378663
100.0,14033409.0,500.0,97.61422,True,82.75552,-862.10815,100.0,89.965614,,9.149786,-92.18373,6551407.5,1.0,17200000,1.0,,0.23421428,2.4994097,0.03526409,1.0,14.858696,-862.10815,-14160714000.0,344,,100,91.90530880548117,137682.84,4.064634e+19,745640.6,0.0033314566,1.0,-0.6,34400,91.90531,30192.204909801483,1,1.6378663
100.0,13911769.0,500.0,97.80591,True,84.197395,-879.9498,100.0,66.79351,,7.646494,-68.65411,139955620.0,1.0,17250000,1.0,,0.32421568,2.8852468,0.05352205,1.0,13.608513,-879.9498,-5213699600.0,345,,100,91.8438891608808,1535036.4,7.804837e+18,13925186.0,0.029354181,1.0,-0.6,34500,91.84389,30292.513204813004,1,1.6378663
100.0,97883520.0,500.0,97.43081,True,83.92235,-878.5754,100.0,64.65275,,7.544466,-66.4861,38392740.0,1.0,17300000,1.0,,0.24647617,2.7809677,0.016766012,1.0,13.508461,-878.5754,-969962860000000.0,346,,100,91.46681394840269,1164232.8,2.7971895e+29,4794645.0,0.19877125,1.0,-0.6,34600,91.46682,30393.04085636139,1,1.6378663
100.0,8351.827,500.0,98.84686,True,85.88291,-889.24084,100.0,38.258476,,5.483435,-39.947014,19989.334,1.0,17350000,1.0,,0.2648011,2.861891,0.07260355,1.0,12.963951,-889.24084,-252586.95,347,,100,91.3663461547542,429.17157,20907490000.0,2027.6796,0.07724361,1.0,-0.6,34700,91.36634,30481.48628783226,1,1.6378663
100.0,15845478.0,500.0,97.158875,True,81.13738,-863.5063,100.0,123.171074,,10.70109,-125.74997,3718326.2,1.0,17400000,1.0,,0.23413256,2.9424028,0.027388826,1.0,16.021492,-863.5063,-10374692000.0,348,,100,91.83847329730276,80532.54,1.6123013e+19,403625.47,0.08748575,1.0,-0.6,34800,91.83847,30552.360768079758,1,1.6378663
100.0,177184110.0,500.0,99.10973,True,82.16947,-874.8969,100.0,118.39146,,10.501484,-121.274605,55426390.0,1.0,17450000,1.0,,0.29748327,2.847858,0.11973052,1.0,16.940262,-874.8969,-411628000000000.0,349,,100,92.67095557128386,1248816.5,2.036874e+28,6442651.5,0.20813257,1.0,-0.6,34900,92.67096,30621.623602628708,1,1.6378663
100.0,22793050.0,500.0,97.58739,True,84.410965,-870.9206,100.0,51.00985,,6.598027,-52.754135,17739142.0,1.0,17500000,1.0,,0.28321338,2.7342076,0.02083093,1.0,13.176422,-870.9206,-4399903000000.0,350,,100,91.00899179598797,481863.7,6.358095e+24,2153458.5,0.2454797,1.0,-0.6,35000,91.008995,30685.40062904358,1,1.6378663
100.0,8269171700.0,500.0,96.75316,True,82.99136,-903.2914,100.0,45.483913,,6.106177,-47.386635,12450107000.0,1.0,17550000,1.0,,0.22857748,2.8633053,0.019307196,1.0,13.761795,-903.2914,-1865536500000000.0,351,,100,89.09754007184978,135803700.0,9.605909e+29,1239077100.0,0.15046225,1.0,-0.6,35100,89.09754,30755.01781463623,1,1.6378663
100.0,879286300.0,500.0,97.190834,True,79.80104,-873.6969,100.0,137.9549,,11.390995,-140.99306,412307600.0,1.0,17600000,1.0,,0.22918746,2.8635879,0.017485842,1.0,17.389793,-873.6969,-53743706000.0,352,,100,91.19203532070033,4239414.0,3.025412e+20,41017100.0,0.06640957,1.0,-0.6,35200,91.19203,30820.560354709625,1,1.6378663
100.0,22038678.0,500.0,99.470474,True,83.38649,-885.24524,100.0,63.64652,,7.442779,-66.24556,16065153.0,1.0,17650000,1.0,,0.33247942,2.8725538,0.0027547777,1.0,16.083984,-885.24524,-201617900.0,353,,100,90.82926848556976,172136.4,4770598400000000.0,1598292.5,0.026496641,1.0,-0.6,35300,90.82928,30884.266392707825,1,1.6378663
100.0,135774130.0,500.0,97.72873,True,83.222,-861.48883,100.0,78.88906,,8.456989,-81.00333,71770870.0,1.0,17700000,1.0,,0.28832835,2.71448,0.05273515,1.0,14.506729,-861.48883,-13716917000000.0,354,,100,91.67898899535257,1649103.6,4.2059264e+25,8677926.0,0.71501684,1.0,-0.6,35400,91.67899,30942.91376566887,1,1.6378663
100.0,250493280.0,500.0,97.3788,True,82.959946,-876.5844,100.0,72.24846,,8.08234,-74.337204,147570180.0,1.0,17750000,1.0,,0.3029068,2.6313953,0.07329735,1.0,14.418854,-876.5844,-30073338000000.0,355,,100,91.0422860657444,3803703.8,2.0714207e+26,18950254.0,1.2170272,1.0,-0.6,35500,91.042274,31017.481784820557,1,1.6378663
100.0,392197.88,500.0,99.88524,True,84.74254,-882.6054,100.0,55.889004,,7.001022,-58.192734,148208.02,1.0,17800000,1.0,,0.35256124,2.6219656,0.17976014,1.0,15.1427,-882.6054,-476357340.0,356,,100,91.74356008969389,8201.046,4.265522e+16,21942.64,0.07083083,1.0,-0.6,35600,91.74356,31076.5403380394,1,1.6378663
100.0,74011.48,500.0,96.58952,True,84.76895,-883.0028,100.0,48.54706,,6.4379773,-49.950825,47543.92,1.0,17850000,1.0,,0.2666989,2.6644902,0.037715986,1.0,11.820572,-883.0028,-754303.44,357,,100,91.20692873631651,1398.3604,234677760000.0,5627.1978,0.00530225,1.0,-0.6,35700,91.206924,31137.699209928513,1,1.6378663
100.0,225755.02,500.0,97.173355,True,86.69711,-863.60736,100.0,29.010887,,4.8090086,-30.113518,341245.16,1.0,17900000,1.0,,0.22843105,2.4257624,0.02033709,1.0,10.476242,-863.60736,-40200820.0,358,,100,91.50612145214409,6305.9463,1313383300000000.0,34504.6,0.08223544,1.0,-0.6,35800,91.50613,31203.72057747841,1,1.6378663
100.0,97186.74,500.0,98.828674,True,83.202126,-879.93256,100.0,84.78373,,8.565187,-87.236984,43469.273,1.0,17950000,1.0,,0.33249825,3.3795402,0.033928454,1.0,15.626549,-879.93256,-14464787.0,359,,100,91.76731273942272,1693.2173,34272937000000.0,5440.9214,0.065764196,1.0,-0.6,35900,91.7673,31270.178146123886,1,1.6378663
100.0,212860.61,500.0,96.135376,True,85.864456,-871.9394,100.0,42.05906,,5.9543085,-43.118896,172681.5,1.0,18000000,1.0,,0.2735255,2.5700717,0.038124025,1.0,10.27092,-871.9394,-433478.88,360,,100,91.81876490758715,4347.9575,43299295000.0,22567.008,0.009839622,1.0,-0.6,36000,91.81877,31324.96958374977,1,1.6378663
100.0,263815840.0,500.0,98.42053,True,84.13742,-873.32056,100.0,58.254753,,7.0991807,-60.304367,255757740.0,1.0,18050000,1.0,,0.26874262,2.802924,0.0409327,1.0,14.283112,-873.32056,-617240300000.0,361,,100,91.23660186978131,4043717.8,9.0548455e+22,27887378.0,0.013273025,1.0,-0.6,36100,91.2366,31381.54724240303,1,1.6378663
100.0,155017.19,500.0,97.52232,True,84.20474,-871.24115,100.0,54.588516,,6.886013,-56.37039,182121.03,1.0,18100000,1.0,,0.25798926,2.6779344,0.018671483,1.0,13.317581,-871.24115,-3617228.5,362,,100,91.0907558538935,2439.356,3772601300000.0,18109.223,0.054420695,1.0,-0.6,36200,91.09075,31457.30375146866,1,1.6378663
100.0,1049942300.0,500.0,97.03744,True,82.909584,-889.253,100.0,77.361176,,8.369641,-79.366486,342650560.0,1.0,18150000,1.0,,0.31282383,2.7037537,0.08442217,1.0,14.127853,-889.253,-2084765000000000.0,363,,100,91.27922488086799,8144741.0,1.0800512e+30,38813270.0,0.1808287,1.0,-0.6,36300,91.27922,31527.60209441185,1,1.6378663
100.0,1024138.56,500.0,98.19322,True,81.9427,-866.182,100.0,88.98,,8.95966,-91.633194,529305.6,1.0,18200000,1.0,,0.26835918,2.9503372,0.013748318,1.0,16.250519,-866.182,-7194018.0,364,,100,90.90236318019498,12003.082,5404053000000.0,62439.59,0.027234478,1.0,-0.6,36400,90.90235,31589.539685964584,1,1.6378663
