TimestepsSoFar,MinTargetPdf,OptimizationReturnMax,ReturnMeanIW,EmpiricalD2Arithmetic,MinBehavPdf,ReturnStepMax,InitialReturnMean,EpisodesSoFar,TimeElapsed,VarianceInitializer,DivergenceHarmonic,EpLenMean,EmpiricalD2Harmonic,LearnableVariance,StdWReturnMean,ReturnStepMaxmin,MeanD2-0,EpRewMean,StdIW,WReturnMean,Bound,MeanIW,ESSRenyiHarmonic,Penalization,InitialReturnMax,InitialBound,Epsilon,OptimizationReturnMin,OptimizationReturnMean,Inner Iteration,EpThisIter,MeanEntropy,ESSRenyiArithmetic,InitialReturnMin,MaxIW,Iteration,InitialReturnStd,MinIW
14700000,-878.17584,14.124962,158000620.0,1.0,-878.17584,0.24413183,91.378426,29400,26020.572994232178,-0.6,1.2123331e+29,500.0,1.0,,,0.014847651,1.0,91.378424204704,10395809.0,84.23915,-698181000000000.0,2081218.5,100.0,True,96.67083,-86.24371,1.0,,8.832557,1,100,1.6378663,100.0,82.54587,89582360.0,294,2.4950123,0.12591559
14750000,-892.1826,14.558342,1543083900.0,1.0,-892.1826,0.28470296,91.37367,29500,26084.831522464752,-0.6,1.06720304e+33,500.0,1.0,,,0.04349956,1.0,91.37367702455087,78446296.0,74.12973,-6.9587266e+16,17884026.0,100.0,True,97.83167,-76.25918,1.0,,8.100347,1,100,1.6378663,100.0,83.27333,583580160.0,295,2.9178963,0.3264009
14800000,-881.4925,12.672676,70230220000.0,1.0,-881.4925,0.30266356,91.71755,29600,26158.34329843521,-0.6,1.2394406e+30,500.0,1.0,,,0.072732076,1.0,91.71754274269897,12139795000.0,55.270317,-1797003400000000.0,1262340600.0,100.0,True,97.59126,-56.883865,1.0,,6.798956,1,100,1.6378663,100.0,84.91859,121992050000.0,296,3.0074103,0.020010483
14850000,-870.2289,14.8873825,4134076400.0,1.0,-870.2289,0.23139481,90.47011,29700,26233.60925269127,-0.6,6.877197e+31,500.0,1.0,,,0.0012271851,1.0,90.47009887008213,243894900.0,78.49843,-1.8472468e+16,40160084.0,100.0,True,97.056076,-80.72523,1.0,,8.301406,1,100,1.6378663,100.0,82.16869,2010708400.0,297,3.095979,0.055304695
14900000,-872.97644,15.270836,130139460.0,1.0,-872.97644,0.30833885,90.67944,29800,26303.026121139526,-0.6,9.366662e+29,500.0,1.0,,,0.07839863,1.0,90.67944775697777,4712711.5,88.92528,-2268299700000000.0,1548871.2,100.0,True,97.11602,-91.268234,1.0,,8.834263,1,100,1.6378663,100.0,81.845184,31182610.0,298,3.2986484,0.16065578
14950000,-870.87115,13.614502,5996480.0,1.0,-870.87115,0.22910209,92.03635,29900,26362.093995809555,-0.6,9.307778e+20,500.0,1.0,,,0.030419707,1.0,92.03634328751187,690887.9,71.17971,-56840090000.0,144122.95,100.0,True,97.75598,-73.042,1.0,,7.894864,1,100,1.6378663,100.0,84.14148,5372619.5,299,2.9750357,0.021870166
15000000,-888.24115,13.234749,7650625.5,1.0,-888.24115,0.31342798,91.565735,30000,26430.85200405121,-0.6,1.23877e+19,500.0,1.0,,,0.017117858,1.0,91.56572788944133,739996.5,64.10339,-6203618300.0,120976.4,100.0,True,97.256836,-65.86326,1.0,,7.5436416,1,100,1.6378663,100.0,84.02209,5763979.0,300,2.682699,0.007481023
15050000,-874.1355,13.848831,1112950300.0,1.0,-874.1355,0.26302305,90.99895,30100,26510.114164590836,-0.6,6.204396e+30,500.0,1.0,,,0.023653597,1.0,90.9989473592443,323221340.0,58.962093,-4801296000000000.0,44231216.0,100.0,True,97.78647,-60.889065,1.0,,7.0613112,1,100,1.6378663,100.0,83.93764,3215064600.0,301,3.0166183,0.003834483
15100000,-879.4889,15.624329,192849920.0,1.0,-879.4889,0.29976347,91.46209,30200,26616.84034395218,-0.6,7.374823e+30,500.0,1.0,,,0.05700302,1.0,91.46209453662935,50223720.0,68.14648,-6662864000000000.0,7545194.0,100.0,True,99.3694,-70.59923,1.0,,7.717023,1,100,1.6378663,100.0,83.74507,471733060.0,302,2.931558,0.13205509
15150000,-883.1138,17.286865,62815224.0,1.0,-883.1138,0.26336715,91.2327,30300,26690.755501508713,-0.6,2.2497785e+25,500.0,1.0,,,0.020434007,1.0,91.23269055267787,2490531.2,107.57964,-14245795000000.0,641226.4,100.0,True,98.60109,-110.582146,1.0,,9.918467,1,100,1.6378663,100.0,81.314224,20863580.0,303,3.0337555,0.14339694
15200000,-883.10693,15.627731,57147920.0,1.0,-883.10693,0.28891677,90.86855,30400,26757.07411456108,-0.6,4.2769916e+26,500.0,1.0,,,0.05976604,1.0,90.86855052710773,2193309.2,92.03323,-50762613000000.0,553945.06,100.0,True,97.3972,-94.48706,1.0,,9.099081,1,100,1.6378663,100.0,81.76947,15605132.0,304,3.039731,0.88692474
15250000,-883.9676,11.065453,205831040.0,1.0,-883.9676,0.2562156,90.06205,30500,26827.246259212494,-0.6,2.6960647e+28,500.0,1.0,,,0.027771667,1.0,90.06205243051586,558354600.0,39.049484,-202062780000000.0,57093650.0,100.0,True,95.42701,-40.27974,1.0,,5.700495,1,100,1.6378663,100.0,84.36156,5612388400.0,305,2.5600457,0.15557992
15300000,-878.9889,13.320854,745409.2,1.0,-878.9889,0.26190615,91.1378,30600,26897.739895820618,-0.6,3899747000000000.0,500.0,1.0,,,0.031159997,1.0,91.13780421067445,44377.477,65.015205,-112114530.0,9409.801,100.0,True,96.90446,-66.798065,1.0,,7.5542016,1,100,1.6378663,100.0,83.5836,374830.22,306,2.8194408,0.016993044
15350000,-868.66534,13.008934,307760.3,1.0,-868.66534,0.23544475,91.46794,30700,26964.38336634636,-0.6,2282980200000000.0,500.0,1.0,,,0.0052920133,1.0,91.46793638386302,16826.756,53.199375,-81575260.0,4526.0186,100.0,True,97.74341,-54.899708,1.0,,6.7334633,1,100,1.6378663,100.0,84.734474,144615.81,307,2.8035436,0.01847507
15400000,-877.2226,14.57415,831718.7,1.0,-877.2226,0.24997531,91.511696,30800,27018.92425608635,-0.6,1.7812282e+16,500.0,1.0,,,0.02028142,1.0,91.51170154790304,31831.543,73.62875,-285742370.0,8782.767,100.0,True,98.04332,-75.76287,1.0,,8.042532,1,100,1.6378663,100.0,83.46917,248444.22,308,2.9910605,0.0047251387
15450000,-869.83264,16.33545,35919200000.0,1.0,-869.83264,0.28615344,91.395905,30900,27087.36961221695,-0.6,6.708154e+28,500.0,1.0,,,0.041986465,1.0,91.3959104747034,2467608600.0,72.05242,-694654000000000.0,251039360.0,100.0,True,99.774155,-74.73355,1.0,,7.957205,1,100,1.6378663,100.0,83.438705,24802347000.0,309,2.9555566,1.3605123
15500000,-907.85254,16.858788,16151145.0,1.0,-907.85254,0.27305055,91.951546,31000,27192.551525354385,-0.6,3.6743696e+21,500.0,1.0,,,0.015703052,1.0,91.95154889618101,962518.0,114.23393,-173167740000.0,180730.22,100.0,True,98.58667,-117.08961,1.0,,10.223667,1,100,1.6378663,100.0,81.72788,9401657.0,310,3.1161785,0.08822575
15550000,-876.56616,14.557617,331208900.0,1.0,-876.56616,0.34921634,91.994385,31100,27282.08905529976,-0.6,6.8600795e+31,500.0,1.0,,,0.11878337,1.0,91.99437575618788,12638650.0,84.04767,-1.7641179e+16,3924825.5,100.0,True,97.91483,-86.17693,1.0,,8.63716,1,100,1.6378663,100.0,83.357216,64076350.0,311,3.07362,0.6812751
15600000,-877.6731,16.094925,314230240.0,1.0,-877.6731,0.2671157,91.60305,31200,27389.984791994095,-0.6,1.4745046e+29,500.0,1.0,,,0.037314773,1.0,91.60304495441558,9665919.0,87.991875,-999731800000000.0,3142381.5,100.0,True,98.84155,-90.59463,1.0,,8.856418,1,100,1.6378663,100.0,82.74663,53439852.0,312,3.091235,0.28020975
15650000,-867.2222,15.817795,14998138.0,1.0,-867.2222,0.2584937,90.77104,31300,27496.242188215256,-0.6,6.217844e+22,500.0,1.0,,,0.028062344,1.0,90.77103840043355,580606.6,91.385445,-627053560000.0,189829.38,100.0,True,97.51207,-93.89933,1.0,,9.076763,1,100,1.6378663,100.0,81.694275,3607446.8,313,2.9996362,0.013719454
15700000,-864.2968,15.375603,1022399700.0,1.0,-864.2968,0.23055838,91.611176,31400,27593.946362495422,-0.6,1.0782436e+29,500.0,1.0,,,0.0378592,1.0,91.61117364642192,69960380.0,95.051414,-780199500000000.0,13056820.0,100.0,True,97.58076,-97.4267,1.0,,9.406018,1,100,1.6378663,100.0,82.205154,485698530.0,314,2.5648072,0.032180283
15750000,-885.1105,16.25505,352805.0,1.0,-885.1105,0.2938151,91.45309,31500,27700.483097553253,-0.6,5090512500000.0,500.0,1.0,,,0.03719595,1.0,91.45308650171279,42093.89,80.22584,-6344364.0,6820.3535,100.0,True,99.23263,-82.88063,1.0,,8.47551,1,100,1.6378663,100.0,82.97758,416370.6,315,2.8968213,0.1548032
15800000,-878.6987,13.431427,301505380.0,1.0,-878.6987,0.28941166,91.19095,31600,27805.534217834473,-0.6,2.5937247e+29,500.0,1.0,,,0.056439653,1.0,91.19095804406007,19504528.0,75.54305,-923397630000000.0,4382131.0,100.0,True,96.343735,-77.355644,1.0,,8.27865,1,100,1.6378663,100.0,82.91231,149912380.0,316,2.6470733,0.984136
15850000,-889.40015,17.854675,150281780000.0,1.0,-889.40015,0.23138008,91.20734,31700,27912.561922073364,-0.6,4.689068e+29,500.0,1.0,,,0.001307115,1.0,91.20733589331603,8948197000.0,174.00916,-2194114600000000.0,910219300.0,100.0,True,96.18509,-177.2122,1.0,,12.876923,1,100,1.6378663,100.0,78.330414,89940310000.0,317,2.8625228,0.78798103
15900000,-870.4433,13.676102,30423864.0,1.0,-870.4433,0.22965214,90.545204,31800,28014.44486117363,-0.6,1.0648336e+20,500.0,1.0,,,0.030526131,1.0,90.54520178544702,3125412.0,65.395905,-19428018000.0,400362.25,100.0,True,96.61862,-67.27516,1.0,,7.602682,1,100,1.6378663,100.0,82.94252,30958836.0,318,2.755926,0.041189365
15950000,-870.49506,13.049675,52205588.0,1.0,-870.49506,0.23024043,91.80757,31900,28105.806092739105,-0.6,1.4960258e+25,500.0,1.0,,,0.0128533095,1.0,91.80757368543942,5952174.5,61.974014,-6619951000000.0,916243.25,100.0,True,97.49124,-63.685066,1.0,,7.366007,1,100,1.6378663,100.0,84.44157,58670708.0,319,2.777762,0.43574917
16000000,-885.82916,12.018448,437466.22,1.0,-885.82916,0.2313014,90.94273,32000,28206.05940389633,-0.6,4.61467e+16,500.0,1.0,,,0.001546964,1.0,90.94273393681482,97260.76,50.692005,-312290180.0,18228.527,100.0,True,96.43483,-52.143326,1.0,,6.5263524,1,100,1.6378663,100.0,84.41638,867367.25,320,2.8458273,0.025469132
16050000,-873.65137,12.673477,272433.0,1.0,-873.65137,0.2466203,91.94851,32100,28310.69746541977,-0.6,34322325000000.0,500.0,1.0,,,0.0029084831,1.0,91.94850396464885,19928.797,60.939857,-9729627.0,4115.5176,100.0,True,97.24625,-62.553688,1.0,,7.3757343,1,100,1.6378663,100.0,84.57277,190186.75,321,2.5570302,0.09814699
16100000,-879.15466,14.743523,20871186.0,1.0,-879.15466,0.25225908,91.79771,32200,28412.69666337967,-0.6,4.8719013e+19,500.0,1.0,,,0.011755526,1.0,91.7977052730758,2252079.2,82.38376,-15269619000.0,308859.38,100.0,True,97.945175,-84.567856,1.0,,8.596053,1,100,1.6378663,100.0,83.20165,22418902.0,322,2.9140422,0.01179951
16150000,-874.8677,13.618561,2233426.0,1.0,-874.8677,0.26133847,90.49054,32300,28513.372321605682,-0.6,1.2038913e+20,500.0,1.0,,,0.04455152,1.0,90.49053865566702,187599.27,71.20156,-20454360000.0,45482.605,100.0,True,96.16845,-73.065056,1.0,,7.9406495,1,100,1.6378663,100.0,82.54989,1417706.2,323,2.854407,0.010962163
16200000,-897.3287,15.694649,1678632800.0,1.0,-897.3287,0.24278532,90.73744,32400,28609.42781329155,-0.6,4.512027e+29,500.0,1.0,,,0.009946227,1.0,90.73743290738263,278833180.0,86.847565,-1662922200000000.0,35905988.0,100.0,True,97.60302,-89.32254,1.0,,8.829062,1,100,1.6378663,100.0,81.90837,2771897300.0,324,2.9824874,0.11693721
16250000,-885.6523,13.394089,332947.2,1.0,-885.6523,0.2612235,91.59595,32500,28713.907426834106,-0.6,651523000000.0,500.0,1.0,,,0.028603166,1.0,91.5959538516498,28068.73,63.19111,-1788317.8,3728.3167,100.0,True,97.63385,-64.99368,1.0,,7.3561916,1,100,1.6378663,100.0,84.23976,279435.66,325,3.012898,0.02162329
16300000,-880.38544,13.818207,1697084900.0,1.0,-880.38544,0.26295716,91.4049,32600,28811.179245471954,-0.6,1.3435387e+30,500.0,1.0,,,0.013023719,1.0,91.40489588918372,209255170.0,66.600716,-2224391300000000.0,31378466.0,100.0,True,97.619064,-68.51928,1.0,,7.6040382,1,100,1.6378663,100.0,83.80086,1767526000.0,326,2.9629912,1.6661208
16350000,-891.6853,16.477982,281195460.0,1.0,-891.6853,0.3076696,91.735245,32700,28916.802062273026,-0.6,3.6885193e+17,500.0,1.0,,,0.0386087,1.0,91.73524854470324,29126942.0,76.522285,-1938553900.0,2954796.8,100.0,True,100.06331,-79.25048,1.0,,8.149921,1,100,1.6378663,100.0,83.58533,292762750.0,327,3.1782184,0.27358508
16400000,-870.71387,15.289909,3793423000.0,1.0,-870.71387,0.2648902,90.84887,32800,29025.76874923706,-0.6,1.7331873e+31,500.0,1.0,,,0.01492098,1.0,90.8488603356689,122859170.0,91.509315,-9781718000000000.0,31880710.0,100.0,True,97.22259,-93.85829,1.0,,8.916182,1,100,1.6378663,100.0,81.93268,863739970.0,328,3.465691,1.6808289
16450000,-869.6942,13.031006,75013340.0,1.0,-869.6942,0.2529079,90.25994,32900,29123.86435008049,-0.6,1.0485355e+28,500.0,1.0,,,0.021006703,1.0,90.25993543831814,4802568.5,63.921375,-174755160000000.0,1135394.8,100.0,True,95.82704,-65.62756,1.0,,7.4638996,1,100,1.6378663,100.0,82.796036,38168436.0,329,2.8655849,0.25956324
16500000,-876.93805,15.452301,76917260000.0,1.0,-876.93805,0.2677296,89.88354,33000,29229.013214349747,-0.6,8.9065855e+32,500.0,1.0,,,0.03689535,1.0,89.88353322326752,3759078000.0,79.396774,-7.161843e+16,547172800.0,100.0,True,96.9279,-81.79591,1.0,,8.407931,1,100,1.6378663,100.0,81.4756,32813680000.0,330,2.9501634,0.006692861
16550000,-879.624,15.138527,489862000.0,1.0,-879.624,0.24423447,90.178825,33100,29348.414370298386,-0.6,2.2780774e+22,500.0,1.0,,,0.029320687,1.0,90.17883803976733,42600524.0,96.19018,-348133160000.0,4501675.5,100.0,True,96.07556,-98.49287,1.0,,9.241804,1,100,1.6378663,100.0,80.937035,428156770.0,331,3.2831767,0.021452397
16600000,-882.24365,14.427658,12720614.0,1.0,-882.24365,0.28350812,89.47217,33200,29455.681672811508,-0.6,9.035508e+23,500.0,1.0,,,0.09102656,1.0,89.4721748611722,733874.44,80.92086,-1988626000000.0,225661.31,100.0,True,95.46454,-83.01239,1.0,,8.435294,1,100,1.6378663,100.0,81.03688,5241120.5,332,3.1251655,0.0045098597
16650000,-882.6966,14.851479,75562904.0,1.0,-882.6966,0.26786336,90.5393,33300,29547.886274814606,-0.6,3.328133e+23,500.0,1.0,,,0.083770424,1.0,90.53928858106109,4651161.0,70.67767,-1278933000000.0,690115.7,100.0,True,97.402374,-72.893875,1.0,,7.988393,1,100,1.6378663,100.0,82.550896,45978148.0,333,2.6197813,0.026226336
16700000,-885.24744,16.560654,26661601000.0,1.0,-885.24744,0.2762261,90.38503,33400,29640.49141407013,-0.6,1.8368992e+33,500.0,1.0,,,0.11149678,1.0,90.3850414008772,1398891400.0,91.85046,-1.1813541e+17,159207470.0,100.0,True,97.830734,-94.60611,1.0,,9.114961,1,100,1.6378663,100.0,81.27008,14032250000.0,334,2.9610727,0.042104423
16750000,-871.27014,13.889641,863585.9,1.0,-871.27014,0.230752,91.520905,33500,29739.58877968788,-0.6,2.2542439e+16,500.0,1.0,,,0.010409027,1.0,91.52090932481347,40093.617,63.291405,-291978780.0,11743.861,100.0,True,97.949615,-65.22984,1.0,,7.4609346,1,100,1.6378663,100.0,84.059975,281283.72,335,2.761497,0.17670451
16800000,-882.58997,16.006432,189497.25,1.0,-882.58997,0.2868187,91.12468,33600,29840.990162849426,-0.6,68401410000000.0,500.0,1.0,,,0.033430487,1.0,91.12468018616099,6459.8496,81.495476,-21485788.0,2077.0806,100.0,True,98.54505,-84.069786,1.0,,8.586061,1,100,1.6378663,100.0,82.53862,53710.16,336,2.788377,0.03648285
16850000,-897.7474,14.063965,1190448.5,1.0,-897.7474,0.2323627,91.25894,33700,29953.017776489258,-0.6,1.210162e+17,500.0,1.0,,,0.0006146282,1.0,91.2589434006254,62558.652,73.507385,-692734200.0,13962.1,100.0,True,97.25394,-75.49479,1.0,,8.068972,1,100,1.6378663,100.0,83.18997,441280.75,337,2.8981178,0.12757102
16900000,-887.5877,14.578293,22696487000.0,1.0,-887.5877,0.2653627,91.38529,33800,30051.912767887115,-0.6,9.265366e+31,500.0,1.0,,,0.03505926,1.0,91.38528510061685,775973200.0,79.000336,-2.056021e+16,136174720.0,100.0,True,97.7137,-81.13575,1.0,,8.24988,1,100,1.6378663,100.0,83.13541,7137287000.0,338,3.3075418,0.23071946
16950000,-872.1827,14.652382,3545900500.0,1.0,-872.1827,0.23466082,91.063065,33900,30140.9115755558,-0.6,4.1444215e+28,500.0,1.0,,,0.0018185824,1.0,91.06306635551738,137047540.0,62.25704,-439272800000000.0,25394554.0,100.0,True,98.271286,-64.41421,1.0,,7.444162,1,100,1.6378663,100.0,83.618904,1263502300.0,339,2.615625,0.5430273
17000000,-881.9891,15.179848,2680323.5,1.0,-881.9891,0.35847995,91.78288,34000,30246.84874844551,-0.6,3.7574745e+16,500.0,1.0,,,0.10510638,1.0,91.78288037673337,151040.66,82.30941,-451596480.0,24439.48,100.0,True,98.375175,-84.62469,1.0,,8.587552,1,100,1.6378663,100.0,83.19533,1479589.8,340,2.92632,0.37198877
17050000,-869.68945,15.166031,936116700.0,1.0,-869.68945,0.3088852,91.22283,34100,30364.564427375793,-0.6,5.4321336e+29,500.0,1.0,,,0.021514654,1.0,91.22283199862802,68137470.0,61.094124,-1703773100000000.0,12233576.0,100.0,True,99.2415,-63.405216,1.0,,7.147362,1,100,1.6378663,100.0,84.07547,503692030.0,341,3.1637552,0.16853032
17100000,-875.1613,16.182877,456639000.0,1.0,-875.1613,0.24219069,90.86728,34200,30453.215790510178,-0.6,3.945016e+30,500.0,1.0,,,0.0113260895,1.0,90.86727434178178,20019804.0,92.58067,-5227792000000000.0,4662646.0,100.0,True,97.95715,-95.21206,1.0,,9.092998,1,100,1.6378663,100.0,81.77428,167280160.0,342,3.146119,0.662171
17150000,-869.29364,17.463394,25148.1,1.0,-869.29364,0.28505218,91.240036,34300,30515.35807299614,-0.6,3515145200.0,500.0,1.0,,,0.011874467,1.0,91.24002978581422,1115.9368,110.4994,-206871.7,347.09573,100.0,True,98.72602,-113.5637,1.0,,9.977403,1,100,1.6378663,100.0,81.26263,8322.628,343,3.309204,0.054367576
17200000,-885.29974,15.638863,5127690000.0,1.0,-885.29974,0.25085753,91.57506,34400,30585.18089556694,-0.6,8.015523e+32,500.0,1.0,,,0.020114109,1.0,91.5750583664521,374361340.0,83.39906,-6.95919e+16,50901876.0,100.0,True,98.54926,-85.8565,1.0,,8.664659,1,100,1.6378663,100.0,82.9104,3673512200.0,344,2.8849177,0.5391962
17250000,-874.7569,20.114685,414795520.0,1.0,-874.7569,0.25472474,88.81589,34500,30655.457918167114,-0.6,1.47862635e+26,500.0,1.0,,,0.0014755726,1.0,88.8158906657501,10024612.0,144.03088,-49447204000000.0,2404068.5,100.0,True,97.58528,-148.09624,1.0,,11.345294,1,100,1.6378663,100.0,77.4706,67951300.0,345,3.913461,0.30895472
17300000,-875.2456,15.615898,1750984800.0,1.0,-875.2456,0.23161437,91.2971,34600,30724.536437034607,-0.6,6.02701e+25,500.0,1.0,,,0.0067964196,1.0,91.29710244382984,117504590.0,110.50205,-19028618000000.0,13076029.0,100.0,True,96.857285,-112.95228,1.0,,10.055716,1,100,1.6378663,100.0,81.24139,1178576500.0,346,3.0634325,1.3355012
17350000,-864.2688,17.757553,3225354500.0,1.0,-864.2688,0.25095168,91.28046,34700,30795.553891420364,-0.6,8.3315915e+33,500.0,1.0,,,0.020422012,1.0,91.28045339343478,140237680.0,131.05594,-2.8927615e+17,24796678.0,100.0,True,98.093544,-134.22433,1.0,,10.944463,1,100,1.6378663,100.0,80.33599,1292202900.0,347,3.3577807,0.054640364
17400000,-868.80646,16.24733,22115882.0,1.0,-868.80646,0.32401928,90.74956,34800,30855.35493183136,-0.6,5.5724722e+16,500.0,1.0,,,0.07110891,1.0,90.74955363223198,846194.9,109.69048,-648398400.0,101121.83,100.0,True,97.12689,-112.34289,1.0,,9.869991,1,100,1.6378663,100.0,80.87956,8486434.0,348,3.5033922,0.02021179
17450000,-884.20807,15.127754,2565673000.0,1.0,-884.20807,0.23117916,91.36666,34900,30921.686619758606,-0.6,3.3540343e+28,500.0,1.0,,,0.014582306,1.0,91.36666422734851,200656420.0,90.76881,-421228450000000.0,25796516.0,100.0,True,97.51461,-93.06822,1.0,,8.979808,1,100,1.6378663,100.0,82.386856,1999693400.0,349,3.1830573,0.89388096
17500000,-902.65985,20.233017,20567280.0,1.0,-902.65985,0.26907706,89.67299,35000,30979.808829784393,-0.6,7.573082e+22,500.0,1.0,,,0.058667794,1.0,89.67299721062682,423878.84,178.49927,-1132264600000.0,124761.33,100.0,True,97.01424,-182.61258,1.0,,12.891779,1,100,1.6378663,100.0,76.78122,2623204.5,350,3.5073261,0.021565298
17550000,-873.01855,21.668358,3640325600.0,1.0,-873.01855,0.27474746,89.783875,35100,31050.638839244843,-0.6,1.07905e+27,500.0,1.0,,,0.0684222,1.0,89.78386877525723,75981010.0,189.96454,-155012010000000.0,14573103.0,100.0,True,98.10475,-194.68213,1.0,,13.347476,1,100,1.6378663,100.0,76.43639,581659900.0,351,3.4364886,0.82862437
17600000,-870.6968,17.999268,61638000000000.0,1.0,-870.6968,0.29593912,88.87682,35200,31124.53416800499,-0.6,2.5573803e+36,500.0,1.0,,,0.03333953,1.0,88.8768299918178,12370747000000.0,124.77401,-5.2070875e+18,1245062600000.0,100.0,True,96.2278,-128.0292,1.0,,10.648299,1,100,1.6378663,100.0,78.22853,124332370000000.0,352,3.3745713,0.25858286
17650000,-898.85516,15.931297,2319905.5,1.0,-898.85516,0.23165171,89.26112,35300,31199.02072286606,-0.6,1.9725295e+17,500.0,1.0,,,0.0031241626,1.0,89.26112288243922,68447.89,99.32529,-1135232600.0,17177.123,100.0,True,95.71814,-101.87546,1.0,,9.47428,1,100,1.6378663,100.0,79.78684,507043.72,353,3.0924578,0.010691246
17700000,-894.89496,16.869339,12941644000.0,1.0,-894.89496,0.26126182,88.83719,35400,31268.951570272446,-0.6,3.1043859e+29,500.0,1.0,,,0.027510434,1.0,88.8371947798781,452615300.0,132.15886,-1593565300000000.0,55469000.0,100.0,True,94.72951,-135.01816,1.0,,10.977028,1,100,1.6378663,100.0,77.86017,4463130000.0,354,3.415222,0.058606245
17750000,-868.9765,24.42537,564060540.0,1.0,-868.9765,0.26576054,86.87887,35500,31330.284212350845,-0.6,1.6210822e+26,500.0,1.0,,,0.036579385,1.0,86.87887938314539,11850696.0,255.45805,-76343200000000.0,1462385.5,100.0,True,95.82764,-261.45248,1.0,,15.476612,1,100,1.6378663,100.0,71.40227,119011016.0,355,3.9915586,0.05043547
17800000,-891.2845,19.332634,3501269500.0,1.0,-891.2845,0.24447975,89.38815,35600,31401.806141138077,-0.6,5.1109802e+29,500.0,1.0,,,0.02617003,1.0,89.38815832613754,194784930.0,169.86685,-2685450000000000.0,23636490.0,100.0,True,96.132164,-173.62218,1.0,,12.588628,1,100,1.6378663,100.0,76.79953,1953609200.0,356,3.3753934,0.05077523
17850000,-884.50806,15.541435,5623374.0,1.0,-884.50806,0.2698102,89.76381,35700,31469.84925532341,-0.6,8.51036e+17,500.0,1.0,,,0.03890145,1.0,89.76381315475885,160354.67,101.386856,-2245059000.0,44090.887,100.0,True,95.84579,-103.81374,1.0,,9.459461,1,100,1.6378663,100.0,80.30435,970457.06,357,3.4504268,0.20742239
17900000,-886.54364,15.9972,4159722800.0,1.0,-886.54364,0.27040392,90.71835,35800,31542.58537364006,-0.6,7.434013e+31,500.0,1.0,,,0.04708466,1.0,90.71833994738596,253494690.0,91.58774,-2.2175945e+16,38566150.0,100.0,True,97.75936,-94.15906,1.0,,8.956179,1,100,1.6378663,100.0,81.76216,2403273700.0,358,3.3726244,0.2917992
17950000,-872.6181,13.394081,1081733900.0,1.0,-872.6181,0.25476003,91.146095,35900,31610.730531454086,-0.6,4.5607398e+32,500.0,1.0,,,0.023705974,1.0,91.1460934202943,133524170.0,62.75784,-3.8505778e+16,22334344.0,100.0,True,97.171135,-64.56042,1.0,,7.3690395,1,100,1.6378663,100.0,83.777054,1237099100.0,359,2.9077656,0.06334525
18000000,-899.90686,19.02845,241328.44,1.0,-899.90686,0.30208325,91.395966,36000,31686.166118621826,-0.6,4657883000000.0,500.0,1.0,,,0.06581612,1.0,91.39596776181017,6472.9814,142.98184,-8095195.0,1761.3978,100.0,True,98.8986,-146.61993,1.0,,11.525821,1,100,1.6378663,100.0,79.87015,54769.496,360,3.1839166,0.07612965
18050000,-868.3015,15.585159,10085578.0,1.0,-868.3015,0.2327347,91.22462,36100,31753.961365938187,-0.6,3.8060086e+20,500.0,1.0,,,0.013147369,1.0,91.22461201469022,485399.6,101.973495,-47635603000.0,106161.84,100.0,True,97.22711,-104.414055,1.0,,9.58266,1,100,1.6378663,100.0,81.64195,3694798.5,361,3.1852996,0.02501618
18100000,-867.73444,13.805695,4633202.0,1.0,-867.73444,0.39072454,91.47927,36200,31822.735160827637,-0.6,6.509504e+17,500.0,1.0,,,0.16010737,1.0,91.47927103961581,327195.6,58.402466,-1550147000.0,86289.19,100.0,True,98.09279,-60.317505,1.0,,7.1921773,1,100,1.6378663,100.0,84.287094,2032754.6,362,2.5836127,0.012620453
18150000,-872.19684,14.10923,118772904.0,1.0,-872.19684,0.2984101,91.054695,36300,31884.374137163162,-0.6,4.412745e+30,500.0,1.0,,,0.05934255,1.0,91.05469974589595,5671027.5,69.08741,-4202845600000000.0,1228877.9,100.0,True,97.424934,-71.0876,1.0,,7.7389956,1,100,1.6378663,100.0,83.315704,55609372.0,363,3.0323863,0.41670936
18200000,-868.6056,14.632889,2406483.5,1.0,-868.6056,0.23042187,91.54019,36400,31948.633170843124,-0.6,2.6458641e+19,500.0,1.0,,,0.006938711,1.0,91.5401900083287,285221.5,59.09254,-11071863000.0,59918.863,100.0,True,98.93671,-61.243942,1.0,,7.236372,1,100,1.6378663,100.0,84.30382,2479359.2,364,2.5937343,0.018867075
18250000,-860.18744,16.688545,54148325000.0,1.0,-860.18744,0.3327782,90.840485,36500,32013.690375089645,-0.6,2.964439e+34,500.0,1.0,,,0.09627025,1.0,90.84049358375565,2317662500.0,98.15994,-4.8193746e+17,325128830.0,100.0,True,98.271866,-100.9583,1.0,,9.257173,1,100,1.6378663,100.0,81.58332,22585550000.0,365,3.5305371,0.082870305
18300000,-871.1126,14.203171,22211162.0,1.0,-871.1126,0.25528452,91.401474,36600,32075.474516153336,-0.6,2.151339e+23,500.0,1.0,,,0.0512266,1.0,91.40146828840383,2900555.2,78.341125,-940410900000.0,452607.9,100.0,True,97.25128,-80.36805,1.0,,8.353357,1,100,1.6378663,100.0,83.04811,28371302.0,366,2.9261806,0.12965909
