OptimizationReturnMin,TimestepsSoFar,MinIW,EpLenMean,MinTargetPdf,InitialBound,ReturnStepMax,OptimizationReturnMean,ESSRenyiArithmetic,Epsilon,InitialReturnMin,MeanD2-0,Bound,EpisodesSoFar,ReturnStepMaxmin,MeanIW,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,MinBehavPdf,TimeElapsed,Inner Iteration,StdWReturnMean,InitialReturnMax,LearnableVariance,InitialReturnStd,MaxIW,EpRewMean,ESSRenyiHarmonic,MeanEntropy,OptimizationReturnMax,Iteration,ReturnMeanIW,WReturnMean,Penalization,StdIW,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMean
,10950000,0.037270587,500.0,-869.0299,-117.432526,0.25334272,10.159501,100.0,1.0,79.89459,1.0,-253138780.0,21900,0.015270084,22390.855,1.0,100,6892115000000000.0,-869.0299,19259.252438783646,1,,97.23579,,3.3459697,533131.56,90.05409352101279,100.0,1.6378663,17.341194,219,2229532.8,114.41098,True,78502.68,-0.6,1.0,90.05409
,11000000,0.00807806,500.0,-859.4914,-119.45668,0.23421547,10.385002,100.0,1.0,80.49868,1.0,-41284794000000.0,22000,0.024316877,4239569.5,1.0,100,1.5681559e+26,-859.4914,19330.96081995964,1,,98.6102,,2.8831363,395738700.0,90.8836820369513,100.0,1.6378663,18.111519,220,320043200.0,116.16075,True,39360796.0,-0.6,1.0,90.88368
,11050000,0.057081155,500.0,-877.59766,-62.439384,0.24421951,7.1826572,100.0,1.0,83.76685,1.0,-23969327000.0,22100,0.01729557,286301.94,1.0,100,1.6983857e+20,-877.59766,19403.12193250656,1,,97.29086,,3.0018487,23658854.0,90.94951101160925,100.0,1.6378663,13.52401,221,13481670.0,60.60167,True,2363512.2,-0.6,1.0,90.94951
,11100000,0.16677034,500.0,-886.6819,-59.001125,0.25237405,7.047932,100.0,1.0,84.17658,1.0,-102465300000.0,22200,0.021660835,286126.22,1.0,100,3.3887234e+21,-886.6819,19477.303400993347,1,,97.40952,,2.751058,12364281.0,91.22451392248534,100.0,1.6378663,13.232941,222,15006596.0,57.24166,True,1547323.9,-0.6,1.0,91.22451
,11150000,0.32437518,500.0,-874.71533,-59.6524,0.22996221,7.0221157,100.0,1.0,83.515526,1.0,-654348450000.0,22300,0.017864063,26334784.0,1.0,100,1.2043028e+23,-874.71533,19542.55144548416,1,,97.18977,,2.9092124,2030936300.0,90.53764064973167,100.0,1.6378663,13.674248,223,2184016000.0,57.773617,True,203766910.0,-0.6,1.0,90.53764
,11200000,0.1916237,500.0,-895.2351,-107.800804,0.30770886,9.729792,100.0,1.0,81.44361,1.0,-633853960000000.0,22400,0.06708665,3019290.0,1.0,100,4.8828254e+28,-895.2351,19616.078874349594,1,,98.33772,,3.2037842,191249970.0,91.1734018381408,100.0,1.6378663,16.894112,224,654235400.0,104.93306,True,20624366.0,-0.6,1.0,91.17341
,11250000,0.08589843,500.0,-888.1772,-95.43591,0.25825855,9.054572,100.0,1.0,81.4048,1.0,-6138923000000000.0,22500,0.019774169,876391700.0,1.0,100,3.672474e+30,-888.1772,19682.68983054161,1,,99.257866,,3.2012684,83039160000.0,90.4593716319885,100.0,1.6378663,17.853065,225,68158063000.0,92.23338,True,8266447000.0,-0.6,1.0,90.459366
,11300000,1.7718452,500.0,-877.1102,-64.74498,0.27116185,7.2586174,100.0,1.0,83.212875,1.0,-124304440000000.0,22600,0.025584549,1797439.2,1.0,100,3.1476842e+27,-877.1102,19741.479390382767,1,,98.0604,,3.1372666,59514668.0,90.47149266461936,100.0,1.6378663,14.847527,226,125740270.0,62.52997,True,7025453.5,-0.6,1.0,90.4715
,11350000,0.01883256,500.0,-877.6458,-136.91647,0.30877557,11.107475,100.0,1.0,80.01632,1.0,-8604808000.0,22700,0.07910891,20214.848,1.0,100,7.6130663e+18,-877.6458,19810.70131778717,1,,97.62927,,3.2285485,1041021.3,91.12379444891543,100.0,1.6378663,17.612953,227,2270500.8,133.79951,True,106711.86,-0.6,1.0,91.12379
,11400000,0.02098617,500.0,-872.2775,-74.84805,0.24617457,7.9956775,100.0,1.0,83.228806,1.0,-3441885200.0,22800,0.015810564,35177.23,1.0,100,2.980006e+18,-872.2775,19880.405785560608,1,,97.308784,,2.9875197,951454.4,91.22448343029646,100.0,1.6378663,14.079979,228,2387962.0,72.85614,True,131612.98,-0.6,1.0,91.22448
,11450000,0.523373,500.0,-879.5872,-79.54943,0.32665482,8.265212,100.0,1.0,82.493126,1.0,-48932806000000.0,22900,0.096518025,9311872.0,1.0,100,6.803345e+26,-879.5872,19942.453932523727,1,,96.15555,,3.059443,722827840.0,90.7583380814176,100.0,1.6378663,13.662422,229,122075930.0,77.67392,True,73509760.0,-0.6,1.0,90.75834
,11500000,0.14103597,500.0,-877.40295,-74.87268,0.2374081,8.014887,100.0,1.0,83.70387,1.0,-1369850700000000.0,23000,0.0018166751,52792890.0,1.0,100,4.7291316e+29,-877.40295,20005.776568889618,1,,97.782166,,2.9398715,4877913600.0,91.71875952229875,100.0,1.6378663,14.078293,230,459153820.0,72.88125,True,485232670.0,-0.6,1.0,91.71875
,11550000,0.0035528166,500.0,-900.9479,-110.48528,0.23628722,9.8271475,100.0,1.0,81.2081,1.0,-7316247000000000.0,23100,0.0028446615,41557920.0,1.0,100,7.413968e+30,-900.9479,20088.438941717148,1,,97.558945,,3.3505554,3901374200.0,91.03524677576308,100.0,1.6378663,16.350845,231,3604493800.0,107.79904,True,388170460.0,-0.6,1.0,91.035255
,11600000,0.4822715,500.0,-872.45447,-45.526676,0.24065636,6.039969,100.0,1.0,84.81235,1.0,-209119600000000.0,23200,0.0087194145,25869248.0,1.0,100,2.2566858e+28,-872.45447,20276.32336974144,1,,96.58128,,2.7665462,1147346600.0,90.85231653086676,100.0,1.6378663,11.768936,232,1158839200.0,44.135002,True,127582880.0,-0.6,1.0,90.85232
,11650000,0.052797884,500.0,-873.50415,-188.4826,0.43060365,13.185566,100.0,1.0,77.90705,1.0,-17871700.0,23300,0.13721722,8658.127,1.0,100,18541208000000.0,-873.50415,20349.074934482574,1,,97.668274,,3.2710547,696268.9,91.09261754962004,100.0,1.6378663,19.761223,233,972000.94,184.55896,True,69268.78,-0.6,1.0,91.09262
,11700000,0.03311275,500.0,-877.4134,-79.922874,0.25859234,8.239989,100.0,1.0,83.38219,1.0,-14885879.0,23400,0.028119281,3328.565,1.0,100,56199433000000.0,-877.4134,20420.098225593567,1,,97.36365,,3.17196,170025.06,91.6221764771194,100.0,1.6378663,13.981461,234,157551.48,77.958755,True,17556.707,-0.6,1.0,91.62218
,11750000,0.1666279,500.0,-859.51306,-49.721436,0.27576694,6.2342134,100.0,1.0,84.78785,1.0,-416923320000.0,23500,0.09014282,1141781.5,1.0,100,6.1982046e+22,-859.51306,20489.059433460236,1,,97.69415,,3.0302386,90251900.0,91.02206277349896,100.0,1.6378663,12.906303,235,131624380.0,48.04776,True,9005298.0,-0.6,1.0,91.022064
,11800000,0.05398401,500.0,-873.1377,-57.403194,0.22917014,6.822674,100.0,1.0,84.68236,1.0,-3498515000000.0,23600,0.025279924,4727001.5,1.0,100,3.8766752e+24,-873.1377,20560.276449918747,1,,97.97785,,3.0130033,447009660.0,91.50503137641661,100.0,1.6378663,13.295494,236,505042660.0,55.627075,True,44461284.0,-0.6,1.0,91.505035
,11850000,0.6250969,500.0,-889.4245,-67.69683,0.34548518,7.4949217,100.0,1.0,82.896996,1.0,-3.4633006e+16,23700,0.07930943,12921152.0,1.0,100,1.8571994e+32,-889.4245,20627.96102285385,1,,98.79854,,2.9970536,1026342700.0,90.39191782119282,100.0,1.6378663,15.901543,237,483140500.0,65.15619,True,102694104.0,-0.6,1.0,90.391914
,11900000,0.055915643,500.0,-882.38074,-67.95744,0.2905998,7.6895275,100.0,1.0,83.95461,1.0,-38721336000000.0,23800,0.048217267,3912571.8,1.0,100,3.4846077e+26,-882.38074,20689.8650598526,1,,98.320854,,2.5990145,359621100.0,91.64414157891947,100.0,1.6378663,14.366241,238,415215780.0,65.88371,True,35771444.0,-0.6,1.0,91.64414
,11950000,0.23847955,500.0,-894.0856,-70.424965,0.27061415,7.6843824,100.0,1.0,82.770004,1.0,-16497997.0,23900,0.03983897,5707.292,1.0,100,55518080000000.0,-894.0856,20764.0048558712,1,,97.40706,,3.0368772,320257.25,90.45438597212784,100.0,1.6378663,14.637054,239,454204.53,68.27234,True,33738.07,-0.6,1.0,90.454384
,12000000,0.057669472,500.0,-879.54266,-78.59218,0.2810559,8.214192,100.0,1.0,81.64481,1.0,-561723000.0,24000,0.027856767,31419.555,1.0,100,6.1352392e+16,-879.54266,20845.523669958115,1,,96.63568,,2.9767864,2278245.0,89.85900652510996,100.0,1.6378663,14.990868,240,2285366.0,76.33422,True,227098.78,-0.6,1.0,89.859
,12050000,0.06071809,500.0,-873.45044,-69.91897,0.2416338,7.531741,100.0,1.0,83.46765,1.0,-3422505500.0,24100,0.024231896,33236.195,1.0,100,2.495831e+18,-873.45044,20948.86456990242,1,,98.14334,,3.3208227,2524867.8,90.99939194704928,100.0,1.6378663,14.67569,241,2813175.8,67.75499,True,251710.6,-0.6,1.0,90.9994
,12100000,0.0065346295,500.0,-867.00653,-53.302456,0.2570686,6.703551,100.0,1.0,84.62865,1.0,-33875024.0,24200,0.0272768,26908.797,1.0,100,310865400000000.0,-867.00653,21061.451244354248,1,,98.259865,,2.5491045,867473.2,91.33219759182695,100.0,1.6378663,13.631218,242,949100.3,51.43553,True,124278.92,-0.6,1.0,91.3322
,12150000,0.031727817,500.0,-895.35364,-47.12068,0.2514278,6.090681,100.0,1.0,85.332886,1.0,-2637940700000.0,24300,0.019245327,39522316.0,1.0,100,3.0769362e+24,-895.35364,21153.833238363266,1,,97.564514,,2.919086,3916166000.0,91.42356651754493,100.0,1.6378663,12.231628,243,332874050.0,45.617455,True,389622300.0,-0.6,1.0,91.42356
,12200000,0.20621057,500.0,-874.40735,-75.033424,0.3014434,7.940014,100.0,1.0,83.54775,1.0,-470633960000000.0,24400,0.071796134,256061740.0,1.0,100,6.126691e+28,-874.40735,21241.290934562683,1,,97.302,,3.1762896,25375023000.0,91.4877659736112,100.0,1.6378663,13.75425,244,15212301000.0,73.13264,True,2524569900.0,-0.6,1.0,91.48776
,12250000,0.008517563,500.0,-882.5427,-97.016014,0.26913363,9.160251,100.0,1.0,81.83293,1.0,-879289.6,24500,0.039463446,2549.153,1.0,100,68177834000.0,-882.5427,21334.24289226532,1,,97.989334,,3.2377734,111111.13,90.9931815214212,100.0,1.6378663,16.156403,245,194285.25,94.39335,True,12375.3955,-0.6,1.0,90.99319
,12300000,0.14436294,500.0,-884.7759,-74.09013,0.27091324,8.007809,100.0,1.0,83.58759,1.0,-1431890.9,24600,0.006416768,3497.3347,1.0,100,514540140000.0,-884.7759,21431.030967473984,1,,97.43222,,2.8353665,317377.34,91.59540168359212,100.0,1.6378663,13.844627,246,50060.996,72.164314,True,31554.986,-0.6,1.0,91.5954
,12350000,0.0008024768,500.0,-899.2391,-88.80899,0.28817555,8.84377,100.0,1.0,83.01056,1.0,-1480639100000.0,24700,0.11789909,1276112.0,1.0,100,5.023855e+23,-899.2391,21534.46045398712,1,,97.42708,,2.916941,87293800.0,91.85432918132794,100.0,1.6378663,14.416519,247,93473370.0,86.72081,True,8806725.0,-0.6,1.0,91.854324
,12400000,0.48221266,500.0,-882.3737,-95.85482,0.2443003,9.180752,100.0,1.0,82.47019,1.0,-412841300000.0,24800,0.013930887,554831.5,1.0,100,3.926221e+22,-882.3737,21636.055897712708,1,,96.86691,,3.0799654,39068810.0,91.65094329786864,100.0,1.6378663,14.396721,248,81917784.0,93.772385,True,3961638.0,-0.6,1.0,91.65094
,12450000,0.4092985,500.0,-873.5994,-71.89233,0.27327195,7.823463,100.0,1.0,83.55896,1.0,-5550186500.0,24900,0.019079566,130279.69,1.0,100,6.806794e+18,-873.5994,21749.786272764206,1,,98.096634,,2.92615,2734035.0,91.38242401008684,100.0,1.6378663,14.537674,249,8479856.0,69.768936,True,440646.34,-0.6,1.0,91.38242
,12500000,0.08361207,500.0,-864.4695,-83.21174,0.27673283,8.4227085,100.0,1.0,81.77348,1.0,-390336260000000.0,25000,0.045796216,26338408.0,1.0,100,1.881376e+28,-864.4695,21855.14460682869,1,,98.60054,,3.0699914,2265396500.0,90.19619068715242,100.0,1.6378663,16.827057,250,2129876500.0,80.36685,True,226134140.0,-0.6,1.0,90.19619
,12550000,0.99646616,500.0,-891.03485,-66.78778,0.27636468,7.520041,100.0,1.0,83.98663,1.0,-1869868400000000.0,25100,0.11009118,6698458.0,1.0,100,7.047287e+29,-891.03485,21970.519634008408,1,,98.87369,,2.830199,522543500.0,91.50667485273398,100.0,1.6378663,14.887054,251,298422400.0,64.56105,True,52181972.0,-0.6,1.0,91.50668
,12600000,0.044227514,500.0,-889.15027,-51.303143,0.24524282,6.41152,100.0,1.0,85.096146,1.0,-1817468300000.0,25200,0.014660433,1892745.9,1.0,100,1.029611e+24,-889.15027,22068.822556257248,1,,98.44551,,2.8991487,60732960.0,91.50766516165932,100.0,1.6378663,13.349365,252,111454130.0,49.51265,True,8428219.0,-0.6,1.0,91.50766
,12650000,0.033056207,500.0,-869.73785,-74.99278,0.25815806,7.969811,100.0,1.0,83.88754,1.0,-1579566600.0,25300,0.052554786,27482.338,1.0,100,6.1108554e+17,-869.73785,22169.94461774826,1,,98.055725,,3.0753906,1850618.2,91.85735344315181,100.0,1.6378663,14.168182,253,2457766.5,72.97591,True,185338.28,-0.6,1.0,91.85735
,12700000,0.09525514,500.0,-876.8252,-58.20163,0.22995977,6.8531494,100.0,1.0,84.940735,1.0,-16663842000.0,25400,0.033633515,85377.72,1.0,100,9.426129e+19,-876.8252,22259.35992860794,1,,98.00696,,3.0855534,2156209.2,91.79388437000905,100.0,1.6378663,13.066223,254,4829707.5,56.486298,True,320722.53,-0.6,1.0,91.79388
,12750000,0.09152773,500.0,-891.5259,-121.221756,0.30399102,10.35511,100.0,1.0,80.954285,1.0,-7615470000000000.0,25500,0.07272567,3337071600.0,1.0,100,6.449048e+30,-891.5259,22361.902889728546,1,,98.22717,,3.3160024,272940450000.0,91.30939467955665,100.0,1.6378663,17.272888,255,641816700000.0,118.224174,True,27722715000.0,-0.6,1.0,91.309395
,12800000,2.140125,500.0,-872.8689,-60.192703,0.28148684,7.0418816,100.0,1.0,85.19391,1.0,-3357200000000.0,25600,0.06395413,232159.62,1.0,100,2.946145e+24,-872.8689,22463.29251074791,1,,99.144196,,2.9409719,4502162.5,92.23578947645382,100.0,1.6378663,13.950287,256,11705096.0,58.237408,True,739178.56,-0.6,1.0,92.235794
,12850000,0.031887006,500.0,-860.93024,-35.23758,0.25203186,5.195073,100.0,1.0,86.02646,1.0,-5322554000000000.0,25700,0.011954501,296194020.0,1.0,100,2.3157637e+31,-860.93024,22559.53651022911,1,,96.51692,,2.6726608,27631888000.0,91.22153187189745,100.0,1.6378663,10.490463,257,14860106000.0,34.1319,True,2749473300.0,-0.6,1.0,91.221535
,12900000,0.0029946943,500.0,-882.7539,-68.83627,0.24558383,7.6479664,100.0,1.0,83.54126,1.0,-141061660000000.0,25800,0.015654802,4779970.5,1.0,100,5.0233695e+27,-882.7539,22661.43553185463,1,,97.613525,,2.8905473,228533280.0,91.18922586265552,100.0,1.6378663,14.072266,258,314618400.0,66.84665,True,28487244.0,-0.6,1.0,91.18922
,12950000,0.116367616,500.0,-877.93134,-89.50574,0.32684627,8.897166,100.0,1.0,81.21236,1.0,-1.996573e+16,25900,0.0967367,67544120.0,1.0,100,8.88602e+31,-877.93134,22757.76638817787,1,,95.72928,,2.8685908,4673325600.0,90.10952342116325,100.0,1.6378663,14.516922,259,3266582300.0,87.3884,True,472722240.0,-0.6,1.0,90.10953
,13000000,0.05825674,500.0,-869.37036,-81.25009,0.23101193,8.446276,100.0,1.0,82.582565,1.0,-6753907500000000.0,26000,0.0035541356,32063088.0,1.0,100,9.8446214e+30,-869.37036,22863.994864463806,1,,97.217354,,2.7854443,1423545000.0,91.02883966968706,100.0,1.6378663,14.6347885,260,4141867000.0,79.09825,True,181632980.0,-0.6,1.0,91.02883
,13050000,0.13515368,500.0,-861.6335,-38.989056,0.26951987,5.3322268,100.0,1.0,85.774216,1.0,-64951108.0,26100,0.043956146,19394.912,1.0,100,1689125800000000.0,-861.6335,22962.77108311653,1,,98.261505,,2.9982889,976040.9,91.10644264088977,100.0,1.6378663,12.487289,261,541631.56,37.42238,True,101006.19,-0.6,1.0,91.106445
,13100000,0.083652906,500.0,-878.5247,-97.10926,0.37027413,9.276897,100.0,1.0,81.98189,1.0,-185430060000000.0,26200,0.12736033,4711343.5,1.0,100,6.8926563e+27,-878.5247,23073.895933628082,1,,96.88927,,2.969121,373490600.0,91.25878551676584,100.0,1.6378663,14.907379,262,804417860.0,94.876495,True,37361660.0,-0.6,1.0,91.25879
,13150000,0.43500516,500.0,-879.8034,-73.80194,0.25166184,7.947497,100.0,1.0,83.57669,1.0,-2.407934e+17,26300,0.020557284,169653870.0,1.0,100,1.371542e+34,-879.8034,23183.054823875427,1,,97.879745,,2.9298146,8048212500.0,91.52418836526576,100.0,1.6378663,14.303055,263,8841812000.0,71.74654,True,958634600.0,-0.6,1.0,91.52419
,13200000,0.3402744,500.0,-894.6941,-133.26651,0.24109653,10.945731,100.0,1.0,79.718796,1.0,-687431350000.0,26400,0.011762485,512892.84,1.0,100,5.2267534e+22,-894.6941,23279.89248919487,1,,97.01463,,3.2329414,23581008.0,90.66452719414228,100.0,1.6378663,17.295837,264,75603910.0,130.26096,True,2588852.2,-0.6,1.0,90.66452
,13250000,0.021552138,500.0,-870.8374,-64.165085,0.22998753,7.361307,100.0,1.0,84.58488,1.0,-11967488000000.0,26500,0.04892242,4250604.0,1.0,100,4.3981995e+25,-870.8374,23384.87250494957,1,,97.98433,,2.8587275,181980320.0,91.94618503731888,100.0,1.6378663,13.399452,265,249791070.0,62.361168,True,20009908.0,-0.6,1.0,91.94619
,13300000,0.017961383,500.0,-870.02246,-151.1013,0.25252548,11.748798,100.0,1.0,78.758575,1.0,-2662284000000.0,26600,0.013640657,10273818.0,1.0,100,6.126504e+23,-870.02246,23486.778490304947,1,,97.150665,,3.1094115,731259100.0,90.50737237477188,100.0,1.6378663,18.39209,266,1246777100.0,147.70268,True,76584730.0,-0.6,1.0,90.50736
,13350000,0.87285453,500.0,-872.9203,-64.25286,0.23033795,7.419554,100.0,1.0,83.45082,1.0,-4098514100000000.0,26700,0.011376798,53546404.0,1.0,100,5.0136844e+30,-872.9203,23583.224528312683,1,,96.94612,,2.7153745,3351310300.0,90.87037527260247,100.0,1.6378663,13.4953,267,4551202000.0,62.42305,True,371063420.0,-0.6,1.0,90.870384
,13400000,5.6550217,500.0,-865.6741,-169.15968,0.31565785,12.401079,100.0,1.0,77.53738,1.0,-832752150000000.0,26800,0.08545458,2050372.1,1.0,100,5.5910633e+28,-865.6741,23683.33522605896,1,,96.25682,,3.4427047,108904450.0,89.93845517680555,100.0,1.6378663,18.719444,268,429133920.0,165.63896,True,11824731.0,-0.6,1.0,89.93845
,13450000,0.023280673,500.0,-868.4609,-86.16893,0.309265,8.488992,100.0,1.0,82.231094,1.0,-1284797200000000.0,26900,0.025218904,62507644.0,1.0,100,2.406352e+29,-868.4609,23788.828500509262,1,,98.374146,,3.3893454,2974174700.0,90.72008622450404,100.0,1.6378663,16.143051,269,3886390300.0,83.55065,True,359983170.0,-0.6,1.0,90.720085
,13500000,0.045586906,500.0,-878.2002,-87.48234,0.2537103,8.942104,100.0,1.0,83.17694,1.0,-38568980000.0,27000,0.07718249,196444.19,1.0,100,4.2771664e+20,-878.2002,23900.08849310875,1,,96.797226,,2.3784912,7330066.0,92.11904557799392,100.0,1.6378663,13.620285,270,9350107.0,85.61846,True,949268.56,-0.6,1.0,92.11904
,13550000,0.10971833,500.0,-871.21967,-81.31697,0.37439123,8.515944,100.0,1.0,82.88861,1.0,-1947888500000000.0,27100,0.12614429,6307735.0,1.0,100,1.0094435e+30,-871.21967,23998.443368196487,1,,96.77759,,2.6186914,353311740.0,91.40455438008536,100.0,1.6378663,13.888977,271,661774140.0,79.37884,True,38271644.0,-0.6,1.0,91.40455
,13600000,0.20448099,500.0,-879.4014,-66.19116,0.25134143,7.5001545,100.0,1.0,83.69943,1.0,-2089203800.0,27200,0.021646664,24735.572,1.0,100,1.3295495e+18,-879.4014,24068.69531393051,1,,97.11899,,2.8512275,510334.8,91.1995861744486,100.0,1.6378663,13.419556,272,2259338.5,64.38181,True,81603.78,-0.6,1.0,91.19959
,13650000,0.07953038,500.0,-885.41486,-95.86563,0.2773565,9.151922,100.0,1.0,82.943924,1.0,-7444214000000.0,27300,0.047795773,504455.6,1.0,100,1.102152e+25,-885.41486,24128.309325933456,1,,97.88069,,3.1410744,16173375.0,92.09584634801733,100.0,1.6378663,14.936768,273,41998300.0,93.62404,True,1995540.9,-0.6,1.0,92.09585
,13700000,0.28938705,500.0,-863.044,-128.2663,0.32894924,10.721482,100.0,1.0,80.68675,1.0,-4253931000000.0,27400,0.0713397,1603627.2,1.0,100,1.7796609e+24,-863.044,24201.846477746964,1,,98.49842,,3.1825542,90494610.0,91.40823312933618,100.0,1.6378663,17.811668,274,296311680.0,125.0788,True,10217836.0,-0.6,1.0,91.40823
,13750000,0.10608334,500.0,-883.86615,-77.90673,0.25540888,8.187621,100.0,1.0,83.651,1.0,-177235220.0,27500,0.02588427,6570.962,1.0,100,5465989000000000.0,-883.86615,24264.07563972473,1,,99.07381,,2.912003,446318.94,91.83862119136906,100.0,1.6378663,15.422806,275,491678.88,75.5169,True,44518.996,-0.6,1.0,91.83862
,13800000,0.4004521,500.0,-887.709,-219.42937,0.38098913,14.203612,100.0,1.0,76.94739,1.0,-2541600800.0,27600,0.097978115,116473.07,1.0,100,2.6956962e+17,-887.709,24329.248929023743,1,,98.959015,,3.5803437,7391164.5,91.15100005371039,100.0,1.6378663,22.011627,276,13338178.0,214.56146,True,752928.75,-0.6,1.0,91.15101
,13850000,0.8235823,500.0,-874.28796,-58.966465,0.22914876,7.053568,100.0,1.0,83.80209,1.0,-3.623799e+16,27700,0.011169627,5450011.5,1.0,100,3.970275e+32,-874.28796,24400.681477069855,1,,97.25406,,2.719475,302424960.0,90.85566106586161,100.0,1.6378663,13.451965,277,337479460.0,57.14836,True,30762858.0,-0.6,1.0,90.85567
,13900000,0.011940057,500.0,-870.11615,-67.91981,0.23542063,7.4953637,100.0,1.0,82.62422,1.0,-169896.66,27800,0.02457194,580.47144,1.0,100,3653042000.0,-870.11615,24463.574088811874,1,,96.377914,,3.1366806,21988.855,90.11958567722051,100.0,1.6378663,13.753693,278,54989.156,66.01925,True,2785.902,-0.6,1.0,90.11959
,13950000,2.323651,500.0,-869.0607,-66.301605,0.23454547,7.2831984,100.0,1.0,83.17915,1.0,-1.043395e+17,27900,0.004164472,36910260.0,1.0,100,2.5584768e+33,-869.0607,24532.99481034279,1,,97.50558,,3.345816,2100014200.0,90.46235165776294,100.0,1.6378663,14.326424,279,721222800.0,64.23946,True,213919600.0,-0.6,1.0,90.46236
,14000000,0.479571,500.0,-871.96497,-75.93695,0.22957252,8.117339,100.0,1.0,83.61376,1.0,-538594500000.0,28000,0.03898491,154884.16,1.0,100,7.1246167e+22,-871.96497,24605.51906490326,1,,97.78293,,2.8334804,2876458.2,91.73110183930234,100.0,1.6378663,14.169167,280,12623467.0,73.91982,True,450483.1,-0.6,1.0,91.731094
,14050000,0.18534304,500.0,-862.8218,-97.7656,0.28652462,9.287928,100.0,1.0,81.80649,1.0,-39418707000000.0,28100,0.04861638,7996137.0,1.0,100,2.5894252e+26,-862.8218,24677.79035115242,1,,97.418274,,3.0085206,540580600.0,91.09441625330605,100.0,1.6378663,15.611786,281,1192129300.0,95.3168,True,55108668.0,-0.6,1.0,91.09441
,14100000,0.86637914,500.0,-893.6457,-112.82706,0.3290594,10.091421,100.0,1.0,80.4997,1.0,-1.6461898e+16,28200,0.06343722,2255017.5,1.0,100,3.071722e+31,-893.6457,24739.8171646595,1,,97.69079,,2.832129,101832800.0,90.59112425366676,100.0,1.6378663,17.191086,282,258138190.0,109.857735,True,11144849.0,-0.6,1.0,90.591125
,14150000,0.16937591,500.0,-864.83527,-65.674355,0.28762534,7.3132396,100.0,1.0,83.593735,1.0,-6731479400000.0,28300,0.010158896,2398241.5,1.0,100,7.99725e+24,-864.83527,24806.554033756256,1,,98.98334,,3.1322968,148003150.0,90.90697475313736,100.0,1.6378663,15.389603,283,46322256.0,63.29476,True,15837522.0,-0.6,1.0,90.906975
,14200000,0.23128344,500.0,-886.06146,-88.43365,0.31648362,8.641289,100.0,1.0,81.739525,1.0,-1921251900000.0,28400,0.038439125,561662.0,1.0,100,6.1817864e+23,-886.06146,24891.467444896698,1,,97.33205,,3.364376,35629050.0,90.38081320248511,100.0,1.6378663,15.592522,284,53965936.0,85.99088,True,3624775.5,-0.6,1.0,90.38082
,14250000,0.008076088,500.0,-876.3423,-84.09956,0.33993345,8.503766,100.0,1.0,82.13019,1.0,-145473300.0,28500,0.079366654,1318736.2,1.0,100,2432589800000000.0,-876.3423,24988.448516368866,1,,97.847244,,3.0501714,129106410.0,90.63395400371361,100.0,1.6378663,15.717056,285,23023158.0,81.61758,True,12843953.0,-0.6,1.0,90.63396
,14300000,0.0050017186,500.0,-871.03394,-80.154594,0.25314412,8.3369055,100.0,1.0,82.62813,1.0,-3452906000.0,28600,0.034806266,43566.19,1.0,100,3.201638e+18,-871.03394,25088.89524126053,1,,96.47836,,2.953507,1467717.1,90.96503300919889,100.0,1.6378663,13.850235,286,3194400.2,78.22719,True,193356.02,-0.6,1.0,90.96503
,14350000,0.07925901,500.0,-880.57495,-101.08931,0.29254875,9.447667,100.0,1.0,81.35689,1.0,-5737995000.0,28700,0.06251325,25783.992,1.0,100,3.8032396e+18,-880.57495,25198.014888763428,1,,98.45952,,2.9819508,1298738.9,90.80455539481416,100.0,1.6378663,17.10263,287,4953223.0,98.150444,True,134759.56,-0.6,1.0,90.80455
,14400000,0.14850977,500.0,-889.44635,-100.18645,0.29309848,9.397332,100.0,1.0,80.660385,1.0,-4870673.0,28800,0.06266318,2189.8357,1.0,100,2809406200000.0,-889.44635,25295.346343517303,1,,97.37808,,3.0114028,120183.78,90.05771762621325,100.0,1.6378663,16.717697,288,162607.14,97.378395,True,12224.956,-0.6,1.0,90.05772
,14450000,0.16879797,500.0,-886.93353,-62.109077,0.2919986,7.188927,100.0,1.0,83.899124,1.0,-6.894645e+16,28900,0.037823588,1007045900.0,1.0,100,8.885997e+32,-886.93353,25395.73497581482,1,,99.06921,,2.8489013,97569720000.0,91.08805106968416,100.0,1.6378663,15.170082,289,96161000000.0,59.79691,True,9706725000.0,-0.6,1.0,91.08806
,14500000,1.8296523,500.0,-874.6094,-126.965866,0.28727105,10.62855,100.0,1.0,81.46217,1.0,-6.674998e+17,29000,0.0536806,185553860.0,1.0,100,4.95684e+34,-874.6094,25490.357099056244,1,,98.733795,,3.3170228,17529627000.0,92.09072334555042,100.0,1.6378663,17.271622,290,40365437000.0,123.968704,True,1743507300.0,-0.6,1.0,92.09072
,14550000,0.0987358,500.0,-864.30786,-75.0396,0.23000032,8.01327,100.0,1.0,83.10807,1.0,-1.05697565e+17,29100,0.00661166,32894886.0,1.0,100,1.9959818e+33,-864.30786,25556.44106221199,1,,98.45078,,2.9089527,1955040500.0,91.12134030934588,100.0,1.6378663,15.342712,291,1365546900.0,72.67449,True,202683870.0,-0.6,1.0,91.12134
