EpisodesSoFar,EpLenMean,DivergenceHarmonic,Penalization,ESSRenyiArithmetic,InitialReturnMean,TimeElapsed,Epsilon,StdIW,WReturnMean,InitialBound,EpThisIter,MinIW,InitialReturnStd,ReturnStepMax,LearnableVariance,OptimizationReturnMax,Inner Iteration,MinTargetPdf,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EmpiricalD2Harmonic,OptimizationReturnMean,EpRewMean,MaxIW,ReturnStepMaxmin,MeanD2-0,Iteration,OptimizationReturnMin,VarianceInitializer,MeanIW,ReturnMeanIW,InitialReturnMin,TimestepsSoFar,Bound,InitialReturnMax,MeanEntropy,StdWReturnMean,MinBehavPdf
14700,500.0,9.032823e+32,True,100.0,90.269104,12372.459016561508,1.0,2570167800.0,92.732605,-95.15414,100,0.03165045,3.3368187,0.25569183,,15.523842,1,-884.4875,100.0,1.0,1.0,9.033174,90.26910592633593,25433946000.0,0.009276047,1.0,147,,-0.6,307908580.0,45299536000.0,81.23593,7350000,-7.279353e+16,96.75977,1.6378663,,-884.4875
14800,500.0,9.438417e+25,True,100.0,89.48727,12479.695583820343,1.0,19363950.0,103.59371,-106.24443,100,0.32322893,3.4551735,0.28444272,,16.241898,1,-886.2705,100.0,1.0,1.0,9.573688,89.48726146532614,153974100.0,0.046753854,1.0,148,,-0.6,3635054.5,256192640.0,79.913574,7400000,-25757860000000.0,96.15547,1.6378663,,-886.2705
14900,500.0,628243560000.0,True,100.0,89.786026,12589.844645261765,1.0,2529.734,112.98976,-115.77084,100,0.001315331,3.376682,0.34578407,,16.636543,1,-889.1805,100.0,1.0,1.0,10.079076,89.78603107323312,17905.205,0.11444606,1.0,149,,-0.6,881.13556,104605.086,79.706955,7450000,-2309422.2,96.3435,1.6378663,,-889.1805
15000,500.0,1.1665228e+22,True,100.0,90.34518,12692.823640823364,1.0,596621.4,105.216194,-107.84486,100,0.1636046,3.2291017,0.2589563,,16.17424,1,-899.56354,100.0,1.0,1.0,9.73597,90.34517607734026,3768591.8,0.024782985,1.0,150,,-0.6,148866.4,15941173.0,80.60921,7500000,-283988750000.0,96.78345,1.6378663,,-899.56354
15100,500.0,1.1683071e+24,True,100.0,89.68098,12808.471486330032,1.0,1773187.2,77.82873,-80.40485,100,0.2696067,2.8919082,0.31964588,,16.011673,1,-871.9562,100.0,1.0,1.0,8.334602,89.68097712198245,12335637.0,0.1460625,1.0,151,,-0.6,477495.16,28119630.0,81.346375,7550000,-2785086300000.0,97.35805,1.6378663,,-871.9562
15200,500.0,1.7587266e+20,True,100.0,87.99377,12914.832978963852,1.0,956689.25,121.540634,-124.626465,100,0.305169,3.6972237,0.37744018,,17.524208,1,-870.98785,100.0,1.0,1.0,10.386105,87.99377077898724,7481942.0,0.093006134,1.0,152,,-0.6,194578.45,22020138.0,77.607666,7600000,-40953586000.0,95.131874,1.6378663,,-870.98785
15300,500.0,3.7339103e+33,True,100.0,89.19702,13011.522421360016,1.0,3087137800.0,73.13111,-75.84429,100,3.2323768,3.3183732,0.2935924,,16.432007,1,-861.54474,100.0,1.0,1.0,7.881593,89.19703824608965,28460340000.0,0.03980735,1.0,153,,-0.6,413742050.0,9666249000.0,81.315445,7650000,-1.6582331e+17,97.74745,1.6378663,,-861.54474
15400,500.0,9.939956e+33,True,100.0,89.66163,13102.831754922867,1.0,702437000.0,147.80196,-152.1318,100,0.6648438,3.4243007,0.29242834,,20.758133,1,-893.57837,100.0,1.0,1.0,11.665167,89.66162743082359,6037405700.0,0.0695384,1.0,154,,-0.6,98836830.0,13831691000.0,77.99646,7700000,-4.3176877e+17,98.75459,1.6378663,,-893.57837
15500,500.0,7.840023e+16,True,100.0,89.280876,13213.845865011215,1.0,42416.57,156.54019,-160.43643,100,0.061659202,3.2110162,0.22975211,,19.6913,1,-867.5076,100.0,1.0,1.0,12.092542,89.28087336525478,332283.94,0.013933331,1.0,155,,-0.6,14375.782,1905571.8,77.18833,7750000,-1093069000.0,96.87963,1.6378663,,-867.5076
15600,500.0,2.8028297e+32,True,100.0,89.403786,13319.529237031937,1.0,2241825500.0,106.13194,-108.672455,100,1.2378535,3.2683094,0.25974306,,15.900589,1,-884.8883,100.0,1.0,1.0,9.769856,89.40379783893904,21823961000.0,0.041927144,1.0,156,,-0.6,305903260.0,35312185000.0,79.63394,7800000,-4.2540985e+16,95.53453,1.6378663,,-884.8883
15700,500.0,106666100000000.0,True,100.0,89.33279,13427.3089325428,1.0,16802.783,117.596954,-120.214714,100,0.15724102,3.4484694,0.307732,,16.140533,1,-872.6239,100.0,1.0,1.0,10.281294,89.33279301902898,142217.42,0.089241505,1.0,157,,-0.6,3516.8503,429115.38,79.0515,7850000,-27470652.0,95.19203,1.6378663,,-872.6239
15800,500.0,1.0226632e+29,True,100.0,89.71494,13549.037192821503,1.0,19414576.0,203.91298,-208.89929,100,0.58715254,3.9768014,0.2857638,,22.276215,1,-881.2943,100.0,1.0,1.0,13.714883,89.71494492520813,192068820.0,0.0022116303,1.0,158,,-0.6,2867702.5,651569150.0,76.00006,7900000,-1594893400000000.0,98.276276,1.6378663,,-881.2943
15900,500.0,2.0485758e+29,True,100.0,87.3044,13661.3461663723,1.0,4513597.0,115.080215,-118.179474,100,0.2810662,3.3138835,0.25317544,,17.562218,1,-871.2194,100.0,1.0,1.0,10.202862,87.30439425737919,23961126.0,0.05208072,1.0,159,,-0.6,1332561.0,181631170.0,77.10153,7950000,-1403030800000000.0,94.66375,1.6378663,,-871.2194
16000,500.0,370790240000.0,True,100.0,85.45554,13761.004492521286,1.0,43694.727,114.78627,-117.9819,100,0.01691853,3.3382347,0.2994599,,17.833115,1,-884.86536,100.0,1.0,1.0,10.180494,85.45554868187153,359021.56,0.07076082,1.0,160,,-0.6,7227.458,722305.6,75.275055,8000000,-2668566.0,93.10817,1.6378663,,-884.86536
16100,500.0,4.718347e+28,True,100.0,85.34517,13868.20655632019,1.0,32579330.0,156.70833,-160.3636,100,0.0076071844,3.817148,0.23397984,,19.07254,1,-871.441,100.0,1.0,1.0,11.9221525,85.3451707535639,322008300.0,0.0011512488,1.0,161,,-0.6,4573756.0,771014800.0,73.42302,8050000,-794135800000000.0,92.49556,1.6378663,,-871.441
16200,500.0,967065670000.0,True,100.0,88.064766,13966.03413939476,1.0,15777.358,153.3533,-157.48877,100,0.0019927062,3.3333101,0.2344612,,20.286636,1,-868.9225,100.0,1.0,1.0,11.926539,88.0647681269848,154658.47,0.05013199,1.0,162,,-0.6,2707.162,322872.3,76.13823,8100000,-4390399.5,96.424866,1.6378663,,-868.9225
16300,500.0,4.3129338e+30,True,100.0,86.222694,14073.274140119553,1.0,389739200.0,142.0489,-145.95264,100,0.041629132,3.6883152,0.3044972,,19.710037,1,-875.01746,100.0,1.0,1.0,11.333369,86.22269697458043,3812395300.0,0.083467394,1.0,163,,-0.6,51719320.0,8406984000.0,74.88933,8150000,-8108567000000000.0,94.599365,1.6378663,,-875.01746
16400,500.0,1.05357744e+21,True,100.0,88.0082,14184.59073638916,1.0,2782440.2,135.49202,-138.93095,100,0.5581487,3.4186695,0.32265925,,18.499489,1,-870.42487,100.0,1.0,1.0,11.126758,88.0081964387215,27948498.0,0.092791945,1.0,164,,-0.6,321398.53,34002228.0,76.88144,8200000,-111677920000.0,95.38093,1.6378663,,-870.42487
16500,500.0,2.1752613e+23,True,100.0,89.47925,14260.73778128624,1.0,4032120.2,74.45255,-76.88101,100,0.13723178,3.1341193,0.22997375,,15.545868,1,-885.5199,100.0,1.0,1.0,8.039269,89.47924138186214,38902244.0,0.015140682,1.0,165,,-0.6,552498.6,32098286.0,81.43997,8250000,-1132870800000.0,96.98584,1.6378663,,-885.5199
16600,500.0,3.5794402e+17,True,100.0,89.78424,14323.247418403625,1.0,75607.945,91.654236,-94.51678,100,0.070485815,3.1241071,0.2292556,,16.878212,1,-876.57074,100.0,1.0,1.0,9.049541,89.7842440163704,570084.6,0.0056910515,1.0,166,,-0.6,18652.91,1881947.6,80.7347,8300000,-1714824700.0,97.612915,1.6378663,,-876.57074
16700,500.0,4.2288444e+19,True,100.0,89.38146,14382.51226758957,1.0,2717515.2,92.07013,-94.911964,100,0.03940405,3.6206868,0.27420995,,16.817108,1,-868.16125,100.0,1.0,1.0,8.885987,89.38147098588166,27234500.0,0.03840074,1.0,167,,-0.6,331461.62,16575612.0,80.49548,8350000,-18500571000.0,97.31259,1.6378663,,-868.16125
16800,500.0,2.178789e+30,True,100.0,90.199905,14447.928792476654,1.0,53212850.0,85.85406,-88.34706,100,0.4973983,3.149736,0.23128377,,15.751244,1,-875.903,100.0,1.0,1.0,8.713967,90.19990604079828,473579360.0,0.0027146041,1.0,168,,-0.6,8856730.0,758687800.0,81.48594,8400000,-3680609800000000.0,97.23718,1.6378663,,-875.903
16900,500.0,6.74459e+23,True,100.0,91.10621,14509.927927494049,1.0,43469710.0,98.7616,-101.092995,100,0.16201468,2.9487667,0.31017244,,15.232178,1,-876.8717,100.0,1.0,1.0,9.490331,91.10620605864922,414174080.0,0.067408636,1.0,169,,-0.6,6866000.5,773170300.0,81.615875,8450000,-1915841000000.0,96.84805,1.6378663,,-876.8717
17000,500.0,2.4641215e+30,True,100.0,88.95113,14581.227752685547,1.0,135040420.0,118.317924,-121.34883,100,0.3318649,3.1276975,0.22956425,,17.367645,1,-893.476,100.0,1.0,1.0,10.418035,88.95113107432104,1204024600.0,0.021927297,1.0,170,,-0.6,24008186.0,2462194700.0,78.5331,8500000,-4758779000000000.0,95.90074,1.6378663,,-893.476
17100,500.0,1.1350111e+34,True,100.0,88.71342,14647.73945236206,1.0,405921470.0,95.10275,-97.81685,100,2.818641,3.6317065,0.32446226,,16.43489,1,-872.2965,100.0,1.0,1.0,9.050606,88.71341691890373,4068690200.0,0.025404632,1.0,171,,-0.6,48017204.0,8144129500.0,79.66281,8550000,-2.8921186e+17,96.0977,1.6378663,,-872.2965
17200,500.0,1.0010645e+22,True,100.0,89.613174,14710.442102193832,1.0,38875270.0,68.02251,-69.87196,100,0.0013981129,2.860983,0.2601962,,13.566788,1,-863.8568,100.0,1.0,1.0,7.735457,89.61318006927623,390507970.0,0.029648468,1.0,172,,-0.6,4190353.5,321362400.0,81.87772,8600000,-185404770000.0,95.44451,1.6378663,,-863.8568
17300,500.0,2.485879e+25,True,100.0,90.39635,14775.708454370499,1.0,3698403.2,65.447044,-67.57981,100,0.008451279,2.8747015,0.25029543,,14.568916,1,-865.95,100.0,1.0,1.0,7.5619535,90.39634974905675,33811236.0,0.0076209605,1.0,173,,-0.6,648995.4,48690628.0,82.8344,8650000,-10636014000000.0,97.40331,1.6378663,,-865.95
17400,500.0,4.8115882e+19,True,100.0,89.254845,14843.475862026215,1.0,486034.06,85.06951,-87.632744,100,0.112883784,3.1595418,0.311257,,15.971672,1,-864.0816,100.0,1.0,1.0,8.665265,89.25484909440573,4357258.0,0.103033796,1.0,174,,-0.6,99957.48,8113680.5,80.589584,8700000,-17792030000.0,96.56126,1.6378663,,-864.0816
17500,500.0,4471218300000000.0,True,100.0,90.350784,14907.110295057297,1.0,232945.39,117.04727,-120.055115,100,0.48724213,3.3765411,0.34162983,,17.301636,1,-879.839,100.0,1.0,1.0,10.278435,90.35079261849073,2240735.0,0.118786395,1.0,175,,-0.6,33006.58,5128545.5,80.07236,8750000,-206301520.0,97.37399,1.6378663,,-879.839
17600,500.0,3.6285179e+21,True,100.0,89.95152,14970.51006102562,1.0,2725910.5,193.71956,-197.80823,100,0.08418559,3.7989066,0.2738142,,20.172012,1,-866.1988,100.0,1.0,1.0,13.389844,89.95151872899311,25298726.0,0.018090695,1.0,176,,-0.6,515144.0,127598710.0,76.561676,8800000,-246473570000.0,96.73369,1.6378663,,-866.1988
17700,500.0,3.5687804e+32,True,100.0,90.08204,15044.545741558075,1.0,262929400.0,107.69376,-110.7925,100,0.80686444,3.3039508,0.27046666,,17.56102,1,-865.8776,100.0,1.0,1.0,9.837564,90.08204099000794,2590324000.0,0.04022564,1.0,177,,-0.6,36618450.0,4195313400.0,80.24448,8850000,-5.8552014e+16,97.8055,1.6378663,,-865.8776
17800,500.0,2.88703e+26,True,100.0,89.74043,15113.605006694794,1.0,33459008.0,71.30389,-73.2635,100,5.18554,3.0926747,0.25384238,,13.965057,1,-863.20715,100.0,1.0,1.0,7.8574324,89.74042804762195,334753920.0,0.024382457,1.0,178,,-0.6,3947023.0,664642300.0,81.882996,8900000,-33304443000000.0,95.84805,1.6378663,,-863.20715
17900,500.0,1.5832543e+20,True,100.0,89.817825,15182.170850753784,1.0,298825.72,95.26919,-98.279915,100,0.0041344403,3.6747189,0.25719458,,17.309814,1,-882.38727,100.0,1.0,1.0,9.042436,89.81782566596192,2712758.5,0.01704079,1.0,179,,-0.6,65855.52,7000098.5,80.77539,8950000,-37898568000.0,98.085205,1.6378663,,-882.38727
18000,500.0,8.890375e+26,True,100.0,89.90255,15263.494553565979,1.0,161646770.0,76.39217,-78.67064,100,0.05114848,3.0109017,0.2885992,,15.05838,1,-879.19244,100.0,1.0,1.0,8.205282,89.90254796255202,1183189400.0,0.04590273,1.0,180,,-0.6,34201412.0,4825456000.0,81.697266,9000000,-67956306000000.0,96.755646,1.6378663,,-879.19244
18100,500.0,1542657400000000.0,True,100.0,90.44326,15343.91946554184,1.0,27961.086,64.19171,-66.05256,100,0.009646952,2.8438983,0.22933258,,13.608627,1,-879.95624,100.0,1.0,1.0,7.4902577,90.44326799123264,157689.6,0.027775258,1.0,181,,-0.6,7421.9487,442902.7,82.95301,9050000,-73547680.0,96.56164,1.6378663,,-879.95624
18200,500.0,1.4270066e+31,True,100.0,90.70207,15453.816143274307,1.0,97398020.0,63.181202,-65.147125,100,0.29169235,2.9060423,0.27379155,,13.987579,1,-878.9463,100.0,1.0,1.0,7.3983855,90.7020671337713,979223500.0,0.016748428,1.0,182,,-0.6,10769902.0,938216640.0,83.30368,9100000,-7428148000000000.0,97.29126,1.6378663,,-878.9463
18300,500.0,4.8225088e+32,True,100.0,90.93324,15569.45115852356,1.0,36856580.0,51.322998,-52.872643,100,0.8349196,3.0071676,0.26427624,,12.418739,1,-869.1752,100.0,1.0,1.0,6.5023026,90.93324182559022,304610940.0,0.07508056,1.0,183,,-0.6,8404148.0,255350350.0,84.43094,9150000,-3.4038778e+16,96.84968,1.6378663,,-869.1752
18400,500.0,5.362811e+31,True,100.0,91.05109,15669.729337215424,1.0,7102396.0,54.68357,-56.876358,100,0.6572586,2.9142241,0.25784093,,14.772675,1,-879.4379,100.0,1.0,1.0,6.7963867,91.0510858918165,50472460.0,0.034703746,1.0,184,,-0.6,1786490.5,140991040.0,84.2547,9200000,-1.6061899e+16,99.027374,1.6378663,,-879.4379
18500,500.0,3.7439082e+28,True,100.0,88.10369,15771.165699005127,1.0,21720176.0,89.67263,-92.92806,100,0.054056544,3.5207655,0.29043835,,17.999695,1,-891.9687,100.0,1.0,1.0,8.790725,88.10368308587262,199622480.0,0.089290634,1.0,185,,-0.6,3898199.0,262873730.0,79.31296,9250000,-630050600000000.0,97.31265,1.6378663,,-891.9687
18600,500.0,1.17886626e+27,True,100.0,90.55283,15884.93357539177,1.0,4033076.0,89.80152,-92.43138,100,0.0154459225,3.06562,0.30156624,,16.178116,1,-873.20776,100.0,1.0,1.0,8.9668,90.55282946943231,28302120.0,0.01747337,1.0,186,,-0.6,916170.25,132409240.0,81.58603,9300000,-90317350000000.0,97.764145,1.6378663,,-873.20776
18700,500.0,8.810633e+21,True,100.0,90.28819,15985.644922971725,1.0,360779.9,199.2332,-203.89366,100,0.003284214,3.4445696,0.26885608,,21.536476,1,-868.13605,100.0,1.0,1.0,13.688249,90.28820175281633,3436371.8,0.012684494,1.0,187,,-0.6,76937.51,14155583.0,76.59995,9350000,-437571750000.0,98.13643,1.6378663,,-868.13605
18800,500.0,1.4938847e+30,True,100.0,88.86374,16083.648251056671,1.0,12537941.0,81.440735,-83.73296,100,0.36434883,3.3102324,0.22988492,,15.103851,1,-895.71875,100.0,1.0,1.0,8.395421,88.86374355142702,114144820.0,0.048484072,1.0,188,,-0.6,2802036.8,257745470.0,80.46832,9400000,-2802311300000000.0,95.572174,1.6378663,,-895.71875
18900,500.0,7.412181e+29,True,100.0,89.29039,16191.106559038162,1.0,6705715.5,97.77696,-100.81815,100,0.0042480137,3.0900602,0.2330525,,17.397224,1,-865.8216,100.0,1.0,1.0,9.3930025,89.29039394146749,58907532.0,0.0038080662,1.0,189,,-0.6,1404056.4,244055140.0,79.89739,9450000,-2618878900000000.0,97.29462,1.6378663,,-865.8216
19000,500.0,1.0902061e+33,True,100.0,88.24825,16277.08542895317,1.0,4341852700.0,114.556366,-117.61984,100,0.9963446,3.8961165,0.27935973,,17.460869,1,-872.86194,100.0,1.0,1.0,9.968783,88.24825606827952,31185154000.0,0.049859807,1.0,190,,-0.6,663623040.0,60149520000.0,78.27947,9500000,-1.0117393e+17,95.74034,1.6378663,,-872.86194
19100,500.0,3.983672e+16,True,100.0,89.78232,16378.113406419754,1.0,62883.58,106.523964,-109.45001,100,0.0071436726,3.705081,0.2676446,,17.06472,1,-899.1091,100.0,1.0,1.0,9.633086,89.78231667598118,383672.25,0.03784643,1.0,191,,-0.6,19490.906,2362184.0,80.14923,9550000,-586509700.0,97.21395,1.6378663,,-899.1091
19200,500.0,638293640000.0,True,100.0,90.24985,16477.740793943405,1.0,9548.781,168.3457,-172.35828,100,0.01589155,3.0962586,0.3428215,,19.98339,1,-891.74884,100.0,1.0,1.0,12.5999565,90.24984310832114,70548.98,0.057852715,1.0,192,,-0.6,1861.3154,326777.56,77.64989,9600000,-3533275.8,97.63328,1.6378663,,-891.74884
19300,500.0,1.1076601e+20,True,100.0,90.530716,16567.348487615585,1.0,188368.75,55.9328,-58.070473,100,0.011192027,3.246902,0.23946278,,14.585724,1,-874.1911,100.0,1.0,1.0,6.7372417,90.53071396001182,1350145.1,0.044129193,1.0,193,,-0.6,45446.445,3473988.2,83.79347,9650000,-22506537000.0,98.379196,1.6378663,,-874.1911
19400,500.0,1.3868181e+33,True,100.0,89.887215,16668.799693584442,1.0,200304640.0,113.74321,-117.4528,100,0.076046064,3.4934163,0.2504478,,19.214027,1,-878.62305,100.0,1.0,1.0,10.07667,89.88721613813446,1869388000.0,0.037347794,1.0,194,,-0.6,32543176.0,4261811200.0,79.81055,9700000,-1.3817484e+17,99.024574,1.6378663,,-878.62305
19500,500.0,1.8589247e+17,True,100.0,88.62076,16764.54252934456,1.0,46564.03,92.87489,-95.26406,100,0.093435556,3.350221,0.2296069,,15.419891,1,-887.6283,100.0,1.0,1.0,9.03609,88.62074457110631,339334.38,0.051129416,1.0,195,,-0.6,12986.044,1323104.9,79.584656,9750000,-1031652160.0,95.00455,1.6378663,,-887.6283
19600,500.0,2.2625624e+18,True,100.0,89.63448,16867.716970682144,1.0,294406.12,113.757256,-116.87074,100,0.0146918995,3.354206,0.23679474,,17.602936,1,-885.4804,100.0,1.0,1.0,10.124552,89.63447734789011,2139690.8,0.00519675,1.0,196,,-0.6,61672.73,11134368.0,79.509926,9800000,-4695523000.0,97.11286,1.6378663,,-885.4804
19700,500.0,8.794081e+28,True,100.0,90.99103,16976.74207854271,1.0,4531158.0,87.74007,-90.16313,100,0.9619254,2.9479847,0.29087725,,15.5290985,1,-881.6182,100.0,1.0,1.0,8.890977,90.99102805253862,32859098.0,0.054982394,1.0,197,,-0.6,1064377.0,123170856.0,82.10005,9850000,-718737300000000.0,97.62915,1.6378663,,-881.6182
19800,500.0,4.9151464e+21,True,100.0,89.93587,17073.71140742302,1.0,4506207.0,68.452324,-70.57229,100,0.5419016,3.0386581,0.29499578,,14.525368,1,-862.7081,100.0,1.0,1.0,7.69538,89.93586650428713,38341220.0,0.04776579,1.0,198,,-0.6,769290.94,67807080.0,82.240486,9900000,-148731500000.0,96.765854,1.6378663,,-862.7081
19900,500.0,1.9742653e+16,True,100.0,90.62675,17165.224694013596,1.0,60828.926,123.24424,-125.96338,100,0.0590659,2.8163793,0.22923364,,16.4506,1,-877.39954,100.0,1.0,1.0,10.738355,90.62674361425572,524161.78,0.018517673,1.0,199,,-0.6,14843.227,1730289.8,79.88839,9950000,-383893280.0,96.33899,1.6378663,,-877.39954
20000,500.0,3.223422e+16,True,100.0,90.09484,17256.901443719864,1.0,1356563.5,144.11198,-147.59541,100,0.010838419,3.0915492,0.29950985,,18.619476,1,-866.3631,100.0,1.0,1.0,11.599754,90.09484160377905,13611038.0,0.069003165,1.0,200,,-0.6,156872.86,29214488.0,78.49509,10000000,-654784450.0,97.11456,1.6378663,,-866.3631
20100,500.0,1.3145963e+26,True,100.0,90.499245,17340.16015982628,1.0,1474581.4,45.938633,-47.99678,100,0.1729275,2.8601396,0.2670239,,14.312065,1,-866.7051,100.0,1.0,1.0,6.1447735,90.49924992141517,12097044.0,0.068669856,1.0,201,,-0.6,388503.84,19664604.0,84.35448,10050000,-23603888000000.0,98.66654,1.6378663,,-866.7051
20200,500.0,3906325700000.0,True,100.0,90.35808,17443.142113924026,1.0,4707.1294,57.99709,-59.933563,100,0.055922467,2.8801458,0.27118355,,13.882614,1,-880.38403,100.0,1.0,1.0,7.0499544,90.35807545198217,42353.598,0.04033357,1.0,202,,-0.6,1153.662,71135.76,83.30812,10100000,-3899463.5,97.190735,1.6378663,,-880.38403
20300,500.0,6.353858e+33,True,100.0,90.69544,17545.12288427353,1.0,9377452000.0,75.09007,-77.16386,100,0.011014476,2.9786959,0.26695198,,14.36631,1,-859.60754,100.0,1.0,1.0,8.13741,90.69543900305331,82594350000.0,0.03524545,1.0,203,,-0.6,1314893800.0,59436528000.0,82.55803,10150000,-1.6534526e+17,96.92434,1.6378663,,-859.60754
20400,500.0,6.3396983e+18,True,100.0,89.784935,17649.444080352783,1.0,640973.4,46.06171,-47.624947,100,0.04681632,2.6505215,0.23451936,,12.473114,1,-865.8113,100.0,1.0,1.0,6.2479157,89.78493381015026,4303341.5,0.004547879,1.0,204,,-0.6,130315.59,6580501.5,83.53702,10200000,-3943590100.0,96.01013,1.6378663,,-865.8113
20500,500.0,5.9554815e+25,True,100.0,90.11767,17749.92559838295,1.0,853144.06,75.16118,-77.47285,100,0.0046820757,3.0004873,0.26535547,,15.167992,1,-867.7743,100.0,1.0,1.0,8.133773,90.11765857003027,5474574.0,0.009517044,1.0,205,,-0.6,283357.34,18135962.0,81.98389,10250000,-17844218000000.0,97.15188,1.6378663,,-867.7743
20600,500.0,5.830718e+26,True,100.0,90.597725,17848.338394403458,1.0,11844753.0,109.42135,-112.179115,100,0.25921494,2.764439,0.24069314,,16.567047,1,-865.7883,100.0,1.0,1.0,10.088569,90.59772424438644,109064090.0,0.06685898,1.0,206,,-0.6,2042166.8,246022260.0,80.509155,10300000,-66609360000000.0,97.0762,1.6378663,,-865.7883
20700,500.0,1.6555471e+21,True,100.0,89.098564,17949.162331581116,1.0,170125.36,80.615875,-82.8148,100,0.49782345,3.221719,0.24433428,,14.793533,1,-873.6814,100.0,1.0,1.0,8.380716,89.0985733664727,980339.56,0.027945012,1.0,207,,-0.6,46103.49,2812648.0,80.71786,10350000,-89497444000.0,95.51139,1.6378663,,-873.6814
20800,500.0,3.4355238e+23,True,100.0,90.438225,18047.745172023773,1.0,7902690.0,100.20554,-102.67508,100,0.23148113,2.8863595,0.23034742,,15.677361,1,-863.53625,100.0,1.0,1.0,9.585117,90.43822084169659,67496610.0,0.039994568,1.0,208,,-0.6,1405361.9,136362540.0,80.8531,10400000,-1447990400000.0,96.530464,1.6378663,,-863.53625
20900,500.0,4.783338e+35,True,100.0,90.952255,18150.382395505905,1.0,5161594000.0,128.021,-130.81209,100,0.06853437,3.1787038,0.2492126,,16.666718,1,-872.77747,100.0,1.0,1.0,10.8589525,90.95225918909163,51642073000.0,0.04038234,1.0,209,,-0.6,624951940.0,88940265000.0,80.09331,10450000,-1.9308482e+18,96.760025,1.6378663,,-872.77747
21000,500.0,1.5051056e+20,True,100.0,90.058655,18249.666708946228,1.0,24419402.0,94.366936,-96.8678,100,0.044243712,3.0192869,0.25100708,,15.776489,1,-871.18945,100.0,1.0,1.0,9.233139,90.05865440434816,241703580.0,0.013260424,1.0,210,,-0.6,3004742.8,156687180.0,80.825516,10500000,-30845960000.0,96.602005,1.6378663,,-871.18945
21100,500.0,2.8087626e+20,True,100.0,91.11547,18350.496086597443,1.0,374972.88,91.13195,-93.568794,100,0.018816475,3.0547867,0.2785254,,15.573311,1,-873.43134,100.0,1.0,1.0,9.044348,91.11547629930016,3626432.0,0.05911745,1.0,211,,-0.6,66819.266,9258706.0,82.07113,10550000,-40860176000.0,97.64444,1.6378663,,-873.43134
21200,500.0,3.1642174e+28,True,100.0,90.99375,18455.389412403107,1.0,25752294.0,51.837887,-53.82619,100,0.24365857,2.5771782,0.2597252,,14.06723,1,-896.3906,100.0,1.0,1.0,6.7228003,90.99375052953889,247677170.0,0.098997414,1.0,212,,-0.6,3645944.2,257524030.0,84.27095,10600000,-353779850000000.0,98.33818,1.6378663,,-896.3906
21300,500.0,4.6029968e+29,True,100.0,90.733376,18540.51457619667,1.0,90453970.0,73.20576,-75.11072,100,0.48427725,2.9866664,0.33216357,,13.769203,1,-891.12634,100.0,1.0,1.0,8.017829,90.73338958847036,775670460.0,0.10399029,1.0,213,,-0.6,17877050.0,748029250.0,82.71556,10650000,-1292768100000000.0,96.484764,1.6378663,,-891.12634
21400,500.0,918476600000000.0,True,100.0,91.34675,18618.282336235046,1.0,245027.9,85.093376,-87.198105,100,0.009020532,2.682868,0.24836189,,14.473221,1,-866.9539,100.0,1.0,1.0,8.825848,91.34675291135223,2431404.0,0.019311532,1.0,214,,-0.6,30914.275,3461207.5,82.520905,10700000,-67265050.0,96.994125,1.6378663,,-866.9539
21500,500.0,4.431744e+32,True,100.0,91.15977,18683.636372089386,1.0,78573870.0,68.124535,-69.85481,100,1.650735,2.9957373,0.2458105,,13.122887,1,-861.30676,100.0,1.0,1.0,7.690911,91.15976673926666,623040500.0,0.008553237,1.0,215,,-0.6,16725704.0,1422145000.0,83.46886,10750000,-3.6435814e+16,96.59174,1.6378663,,-861.30676
21600,500.0,319997800000.0,True,100.0,89.848915,18748.641478061676,1.0,2526.9668,97.87678,-100.64545,100,0.013243893,3.1470938,0.24879192,,16.599968,1,-866.45,100.0,1.0,1.0,9.37937,89.84891360502226,16977.158,0.019770652,1.0,216,,-0.6,759.10474,68026.97,80.46954,10800000,-1634671.2,97.06951,1.6378663,,-866.45
21700,500.0,1.4426366e+28,True,100.0,88.99576,18811.34358072281,1.0,39225804.0,90.05908,-92.92722,100,0.15533322,3.126211,0.3095277,,16.895416,1,-880.2524,100.0,1.0,1.0,8.960239,88.99576237944086,301319500.0,0.065702856,1.0,217,,-0.6,8349389.0,287363520.0,80.03552,10850000,-344587070000000.0,96.93094,1.6378663,,-880.2524
21800,500.0,3.0209964e+23,True,100.0,91.19643,18871.790886878967,1.0,7389553.5,72.48028,-74.33785,100,0.10601861,2.8080373,0.2757532,,13.597015,1,-877.8255,100.0,1.0,1.0,8.037115,91.19643153088758,73958780.0,0.04722649,1.0,218,,-0.6,892555.6,71651320.0,83.15932,10900000,-1021351300000.0,96.75633,1.6378663,,-877.8255
21900,500.0,5.1675062e+25,True,100.0,90.625305,18930.976662635803,1.0,6698814.0,91.49194,-94.93553,100,1.3382756,3.024446,0.3534871,,18.513123,1,-874.95715,100.0,1.0,1.0,9.074396,90.62529985539037,63005984.0,0.11013484,1.0,219,,-0.6,1227405.6,82863750.0,81.5509,10950000,-24761885000000.0,100.064026,1.6378663,,-874.95715
