ESSClassic,VarJ,IterType,AvgVanillaIw,Bound,AvgRet,ESSRenyi,VanillaAvgRet,eRenyi2,EpsThisIter,MaxVanillaIw,AvgEpLen,MaxNormIw,MinVanillaIw,VarRet,VarNormIw,MinNormIw,BatchSize,Delta,AvgNormIw,AvgDiscRet,J,VarVanillaIw,VarDiscRet
55.5692810731,48.2969,1,0.882766,-115.683,-89.2466946614,60.3906983468,-89.2466946614,1.65588,100,2.53765,122.32,0.0287466,0.00216547,8254.65446957,8.07632e-05,2.45305e-05,100,0.6,0.01,-89.2466946614,-71.8554,0.629369,8254.65446957
95.3667183305,52.8647,1,1.01205,-109.155,-75.9343876418,95.4878325583,-75.9343876418,1.04725,100,1.77079,107.13,0.017497,0.603489,3745.56592867,4.90748e-06,0.00596302,100,0.6,0.01,-75.9343876418,-74.3005,0.0502649,3745.56592867
92.0716068926,66.9424,1,1.035,-114.369,-81.9849375683,93.2478467734,-81.9849375683,1.07241,100,3.10278,113.89,0.0299786,0.806736,6077.51048095,8.69808e-06,0.00779457,100,0.6,0.01,-81.9849375683,-79.0986,0.0931755,6077.51048095
90.3846895824,64.9174,1,1.02104,-114.254,-82.867052608,91.4285913584,-82.867052608,1.09375,100,1.49872,114.92,0.0146783,0.273645,6052.31434703,1.07457e-05,0.00268006,100,0.6,0.01,-82.867052608,-78.6337,0.112026,6052.31434703
67.3705749806,65.647,1,1.10931,-116.916,-86.2035674419,90.0861415824,-86.2035674419,1.11005,100,6.87627,118.7,0.061987,0.795802,7187.38433104,4.8922e-05,0.00717385,100,0.6,0.01,-86.2035674419,-81.0312,0.602017,7187.38433104
66.0468405116,43.2704,1,0.91418,-113.747,-86.2476454321,66.5421959824,-86.2476454321,1.50281,100,2.11762,118.24,0.0231642,2.2435e-05,7193.52966253,5.1927e-05,2.45411e-07,100,0.6,0.01,-86.2476454321,-71.9944,0.433967,7193.52966253
95.7118136767,64.2823,1,0.982812,-110.325,-77.163880485,95.7881613592,-77.163880485,1.04397,100,2.35169,107.67,0.0239282,0.826317,5008.28469911,4.52555e-06,0.00840768,100,0.6,0.01,-77.163880485,-75.5253,0.0437132,5008.28469911
94.1702023991,39.7005,1,0.979517,-105.416,-72.0518388517,95.2016533109,-72.0518388517,1.0504,100,1.76835,102.18,0.0180533,0.321508,2588.81213858,6.25321e-06,0.00328232,100,0.6,0.01,-72.0518388517,-70.5114,0.0599967,2588.81213858
93.7931603164,67.6755,1,0.974721,-113.971,-81.1636755648,91.4558635335,-81.1636755648,1.09342,100,2.0239,112.44,0.0207639,0.417464,6099.17071552,6.68444e-06,0.00428291,100,0.6,0.01,-81.1636755648,-78.3557,0.0635075,6099.17071552
84.6341511158,45.2993,1,1.07188,-110.872,-80.784587577,85.8900142792,-80.784587577,1.16428,100,2.28714,112.23,0.0213377,0.152774,4931.33749346,1.8339e-05,0.00142529,100,0.6,0.01,-80.784587577,-74.1225,0.2107,4931.33749346
98.1806012189,66.2824,1,1.01156,-113.846,-80.154552615,98.1990765882,-80.154552615,1.01834,100,1.70271,111.78,0.0168324,0.89103,4942.63830725,1.87185e-06,0.00880844,100,0.6,0.01,-80.154552615,-79.4752,0.0191539,4942.63830725
88.2063552578,49.9214,1,0.961656,-106.077,-73.2176254292,89.9887961985,-73.2176254292,1.11125,100,2.2151,103.3,0.0230342,0.351236,3799.17024523,1.35055e-05,0.00365241,100,0.6,0.01,-73.2176254292,-70.1728,0.124897,3799.17024523
91.5074312502,63.6359,1,0.972161,-112.513,-80.5937800889,90.8922451282,-80.5937800889,1.1002,100,2.17872,111.91,0.0224111,0.395914,6112.82672994,9.37448e-06,0.00407252,100,0.6,0.01,-80.5937800889,-76.7881,0.0885979,6112.82672994
85.5018467565,46.4606,1,1.05507,-106.821,-74.5138088681,90.5288224584,-74.5138088681,1.10462,100,3.57898,105.23,0.0339219,0.502676,3764.15554221,1.71278e-05,0.0047644,100,0.6,0.01,-74.5138088681,-71.0252,0.190661,3764.15554221
82.5011908341,78.1169,1,1.02854,-119.777,-88.5093736409,86.5046626429,-88.5093736409,1.15601,100,2.74594,120.98,0.0266974,0.421699,8318.02380145,2.14246e-05,0.00409996,100,0.6,0.01,-88.5093736409,-83.1569,0.226651,8318.02380145
91.8897348955,72.1935,1,1.00508,-119.035,-87.6768055396,90.3352002834,-87.6768055396,1.10699,100,2.14911,120.59,0.0213826,0.333173,7128.02551777,8.91526e-06,0.00331491,100,0.6,0.01,-87.6768055396,-83.1999,0.09006,7128.02551777
88.5311487818,43.6834,1,0.998002,-107.612,-74.6434675877,88.1902770223,-74.6434675877,1.13391,100,1.586,105.74,0.0158917,0.257115,3765.4754027,1.30854e-05,0.0025763,100,0.6,0.01,-74.6434675877,-71.3454,0.130332,3765.4754027
97.7257142835,48.1193,1,1.02608,-106.819,-72.9833909325,98.6436887902,-72.9833909325,1.01375,100,1.86684,103.84,0.0181939,0.904351,2603.96396135,2.35071e-06,0.00881364,100,0.6,0.01,-72.9833909325,-72.5265,0.0247493,2603.96396135
90.8677992341,77.6535,1,1.00032,-118.328,-85.6604155734,92.3744311395,-85.6604155734,1.08255,100,2.64717,117.57,0.0264631,0.366585,7186.86049821,1.01515e-05,0.00366467,100,0.6,0.01,-85.6604155734,-82.8909,0.101581,7186.86049821
54.8801829404,31.6235,1,0.915714,-115.109,-86.7809021294,57.9596463447,-86.7809021294,1.72534,100,2.70476,119.81,0.0295371,0.000211948,7165.69738121,8.30456e-05,2.31456e-06,100,0.6,0.01,-86.7809021294,-70.3714,0.696364,7165.69738121
85.7904922301,61.6784,1,1.04465,-114.052,-82.835753191,89.1578215013,-82.835753191,1.12161,100,3.50085,115.34,0.0335123,0.719852,6038.86845979,1.67303e-05,0.00689086,100,0.6,0.01,-82.835753191,-77.9813,0.182576,6038.86845979
99.9198476845,37.1544,1,1.0028,-102.476,-68.4292572747,99.9320016068,-68.4292572747,1.00068,100,1.09454,98.15,0.0109148,0.912759,1390.72818224,8.10077e-08,0.00910209,100,0.6,0.01,-68.4292572747,-68.4059,0.000814623,1390.72818224
79.818592793,45.1263,1,1.05977,-109.446,-80.0257105142,83.1882140721,-80.0257105142,1.20209,100,3.3307,111.43,0.0314286,0.00544109,4947.1775671,2.55395e-05,5.13424e-05,100,0.6,0.01,-80.0257105142,-72.103,0.286835,4947.1775671
75.3147219406,60.6135,1,0.980667,-114.712,-82.2466012229,78.8910015666,-82.2466012229,1.26757,100,3.67967,114.18,0.0375221,0.190541,6063.81848513,3.31072e-05,0.00194297,100,0.6,0.01,-82.2466012229,-76.366,0.318395,6063.81848513
69.0434344219,75.9376,1,0.943881,-122.382,-93.5283468828,73.1856691768,-93.5283468828,1.36639,100,2.19453,127.23,0.0232501,0.0100072,9308.35219179,4.52893e-05,0.000106022,100,0.6,0.01,-93.5283468828,-82.5688,0.403488,9308.35219179
98.4567810044,80.6204,1,1.00945,-120.331,-86.9320566402,97.7217387617,-86.9320566402,1.02331,100,1.27415,119.4,0.0126223,0.583315,7162.59876954,1.58324e-06,0.00577855,100,0.6,0.01,-86.9320566402,-85.8765,0.016133,7162.59876954
84.8222649623,37.4237,1,0.994169,-106.955,-75.4005707823,85.1481285315,-75.4005707823,1.17442,100,1.70228,106.57,0.0171227,0.104905,3767.54981842,1.80743e-05,0.0010552,100,0.6,0.01,-75.4005707823,-70.0452,0.178641,3767.54981842
95.5155708415,70.081,1,1.01376,-116.21,-83.4232200225,94.9364555823,-83.4232200225,1.05334,100,1.60881,116.17,0.0158698,0.517066,6048.09155451,4.74238e-06,0.00510049,100,0.6,0.01,-83.4232200225,-81.2539,0.0487378,6048.09155451
97.8028437519,67.5428,1,0.996117,-113.38,-79.5019947624,98.2294223807,-79.5019947624,1.01802,100,1.82898,111.1,0.0183611,0.621631,4920.83388628,2.26921e-06,0.00624054,100,0.6,0.01,-79.5019947624,-79.0151,0.0225163,4920.83388628
97.5794827346,65.8635,1,1.0058,-114.901,-81.2451932243,98.1433094993,-81.2451932243,1.01892,100,1.87187,113.56,0.0186108,0.645265,4864.27922827,2.50563e-06,0.00641546,100,0.6,0.01,-81.2451932243,-80.5213,0.0253476,4864.27922827
98.4069805161,33.9938,1,1.01499,-102.38,-68.6135902205,98.7825706854,-68.6135902205,1.01232,100,1.75598,98.93,0.0173006,0.918603,1368.29887024,1.63516e-06,0.0090504,100,0.6,0.01,-68.6135902205,-68.162,0.0168453,1368.29887024
85.8475459867,69.944,1,1.0212,-117.037,-85.7848710154,89.1124636121,-85.7848710154,1.12218,100,3.18731,118.02,0.0312115,0.398994,7201.76378504,1.66521e-05,0.00390713,100,0.6,0.01,-85.7848710154,-80.9574,0.173655,7201.76378504
83.8931901202,58.2928,1,1.00135,-113.9,-83.8290562581,85.4760368568,-83.8290562581,1.16992,100,1.95884,116.16,0.019562,0.234117,6035.6041058,1.93931e-05,0.002338,100,0.6,0.01,-83.8290562581,-77.0603,0.194456,6035.6041058
96.8264410169,53.6449,1,1.00749,-109.346,-75.9968463661,97.1181794417,-75.9968463661,1.02967,100,1.70532,107.11,0.0169264,0.848926,3746.18813568,3.31068e-06,0.00842613,100,0.6,0.01,-75.9968463661,-74.7853,0.0336048,3746.18813568
98.3325113063,56.358,1,0.984101,-107.686,-74.0563721985,97.6762355969,-74.0563721985,1.02379,100,1.32386,104.69,0.0134525,0.710194,3777.50109791,1.71288e-06,0.00721668,100,0.6,0.01,-74.0563721985,-73.2728,0.0165885,3777.50109791
98.6100663704,67.2293,1,0.990745,-114.712,-81.0546373856,98.0377394566,-81.0546373856,1.02002,100,1.67444,113.18,0.0169008,0.685223,4895.05696865,1.42373e-06,0.00691624,100,0.6,0.01,-81.0546373856,-80.3139,0.013975,4895.05696865
93.8141678377,65.2626,1,0.968009,-111.19,-77.7127108297,95.2920094217,-77.7127108297,1.04941,100,1.24599,108.78,0.0128716,0.153176,4959.03618506,6.66032e-06,0.00158238,100,0.6,0.01,-77.7127108297,-76.2997,0.0624101,4959.03618506
96.5304298791,71.1127,1,1.01532,-115.539,-82.4441851287,95.7466153833,-82.4441851287,1.04442,100,1.60397,114.03,0.0157977,0.817025,6090.33897771,3.63057e-06,0.00804697,100,0.6,0.01,-82.4441851287,-80.7311,0.0374267,6090.33897771
99.289000503,84.6814,1,1.00165,-119.724,-85.7981510681,99.2759111704,-85.7981510681,1.00729,100,1.4247,117.97,0.0142235,0.905112,7214.91174222,7.23343e-07,0.00903618,100,0.6,0.01,-85.7981510681,-85.541,0.00725737,7214.91174222
71.4162945933,58.3308,1,1.04333,-111.885,-81.3235370816,85.453267286,-81.3235370816,1.17023,100,6.32364,112.89,0.0606104,0.106787,6116.10696952,4.04284e-05,0.00102352,100,0.6,0.01,-81.3235370816,-75.0406,0.440075,6116.10696952
61.1910413055,33.5038,1,0.860459,-111.689,-82.0717156929,68.8280171756,-82.0717156929,1.4529,100,2.17206,113.38,0.0252431,0.000207767,6079.50334596,6.40632e-05,2.41461e-06,100,0.6,0.01,-82.0717156929,-70.6348,0.474317,6079.50334596
93.7812520343,67.7759,1,1.03642,-114.728,-82.3632673195,93.3216552513,-82.3632673195,1.07156,100,2.07096,114.5,0.0199819,0.72139,6065.30626656,6.6981e-06,0.00696038,100,0.6,0.01,-82.3632673195,-79.4714,0.0719491,6065.30626656
97.799187719,46.5271,1,1.00674,-106.887,-73.1226467258,98.6094929796,-73.1226467258,1.0141,100,1.76929,103.5,0.0175744,0.917051,2564.74582289,2.27308e-06,0.00910907,100,0.6,0.01,-73.1226467258,-72.5899,0.0230384,2564.74582289
89.8050036365,17.6613,1,1.03553,-103.588,-72.7628734902,88.1216377041,-72.7628734902,1.1348,100,1.76596,103.21,0.0170537,0.093168,2565.59341293,1.1467e-05,0.000899714,100,0.6,0.01,-72.7628734902,-67.3055,0.122964,2565.59341293
55.4130152972,38.4607,1,0.943167,-112.885,-83.2229670472,59.1417843365,-83.2229670472,1.69085,100,2.31258,115.47,0.0245193,9.90275e-07,6040.76956803,8.12758e-05,1.04995e-08,100,0.6,0.01,-83.2229670472,-68.5972,0.723,6040.76956803
97.0586517807,64.813,1,1.01222,-111.749,-78.3612368123,95.7004323548,-78.3612368123,1.04493,100,1.40386,109.78,0.0138691,0.529775,4910.3364772,3.06112e-06,0.00523379,100,0.6,0.01,-78.3612368123,-76.9332,0.031364,4910.3364772
72.1656976836,59.4381,1,1.14216,-112.513,-81.2622047584,82.0452552222,-81.2622047584,1.21884,100,4.86003,112.15,0.0425512,0.012629,6106.94862902,3.89596e-05,0.000110571,100,0.6,0.01,-81.2622047584,-74.911,0.50824,6106.94862902
93.3680130369,42.6109,1,0.988426,-104.865,-71.2636470474,94.2486958321,-71.2636470474,1.06102,100,1.31311,101.03,0.0132849,0.171106,2612.14059077,7.17484e-06,0.00173109,100,0.6,0.01,-71.2636470474,-69.7816,0.0700972,2612.14059077
91.2880340181,49.5599,1,1.04211,-108.603,-76.4140440735,92.55014314,-76.4140440735,1.0805,100,2.32202,107.31,0.0222819,0.754622,3773.97869547,9.63978e-06,0.00724128,100,0.6,0.01,-76.4140440735,-73.1995,0.104688,3773.97869547
98.3804009712,33.9408,1,1.02217,-102.099,-68.2755373585,98.8002318834,-68.2755373585,1.01214,100,1.5976,97.98,0.0156295,0.902964,1385.42842564,1.66288e-06,0.00883381,100,0.6,0.01,-68.2755373585,-67.8397,0.0173742,1385.42842564
95.2663526874,43.7384,1,1.01675,-106.359,-73.3073866373,95.179142347,-73.3073866373,1.05065,100,2.01742,104.05,0.0198418,0.44539,2584.49110739,5.01905e-06,0.00438051,100,0.6,0.01,-73.3073866373,-71.4917,0.0518863,2584.49110739
87.1490957327,74.2148,1,1.02617,-119.334,-86.8421363012,92.5612232997,-86.8421363012,1.08037,100,4.35819,119.28,0.0424706,0.786627,7191.90704542,1.48948e-05,0.00766568,100,0.6,0.01,-86.8421363012,-83.9324,0.156845,7191.90704542
86.8142524516,42.0636,1,1.06397,-108.102,-75.9494359367,84.4506239762,-75.9494359367,1.18412,100,2.2175,106.7,0.0208418,0.0220684,3762.85477452,1.53419e-05,0.000207416,100,0.6,0.01,-75.9494359367,-71.0389,0.173675,3762.85477452
92.1726541173,63.5656,1,0.990047,-111.741,-79.1821176431,93.6576756381,-79.1821176431,1.06772,100,1.46138,110.44,0.0147607,0.0929583,4961.3526129,8.57784e-06,0.000938928,100,0.6,0.01,-79.1821176431,-76.5471,0.0840793,4961.3526129
99.1807036956,58.1802,1,0.982118,-107.319,-73.5489537817,98.5073021407,-73.5489537817,1.01515,100,1.27668,103.89,0.0129993,0.841039,3807.55890804,8.34439e-07,0.00856353,100,0.6,0.01,-73.5489537817,-73.0065,0.00804863,3807.55890804
93.4398462689,55.1101,1,0.964345,-108.873,-75.5914185528,93.9248107336,-75.5914185528,1.06468,100,1.58667,106.29,0.0164533,0.161567,3787.31736858,7.09165e-06,0.0016754,100,0.6,0.01,-75.5914185528,-73.7316,0.0659496,3787.31736858
86.9948234506,19.4722,1,1.02401,-104.301,-73.1467763428,87.4397175614,-73.1467763428,1.14365,100,1.80267,103.86,0.017604,0.0542874,2594.9417051,1.51004e-05,0.000530145,100,0.6,0.01,-73.1467763428,-67.8801,0.158342,2594.9417051
99.2220644743,49.1724,1,1.00389,-104.783,-70.8683917901,99.2449859064,-70.8683917901,1.00761,100,1.44552,100.87,0.0143992,0.931694,2600.54964272,7.91979e-07,0.00928082,100,0.6,0.01,-70.8683917901,-70.5947,0.00798155,2600.54964272
94.3790299082,81.965,1,1.01779,-122.109,-89.7709867455,90.9769114558,-89.7709867455,1.09918,100,1.70913,123.46,0.0167925,0.37995,8259.19045495,6.01592e-06,0.00373308,100,0.6,0.01,-89.7709867455,-86.401,0.0623188,8259.19045495
71.962704908,47.9696,1,0.945611,-111.875,-81.8514787222,75.2868938052,-81.8514787222,1.32825,100,1.93357,113.5,0.0204478,0.0355448,6081.82027472,3.93544e-05,0.000375892,100,0.6,0.01,-81.8514787222,-72.6212,0.351899,6081.82027472
72.2592213623,67.5025,1,1.07698,-120.614,-90.511621715,76.3953202242,-90.511621715,1.30898,100,3.95447,124.06,0.036718,0.160488,8259.36496179,3.87784e-05,0.00149017,100,0.6,0.01,-90.511621715,-81.6469,0.449787,8259.36496179
88.8071271827,79.3225,1,1.0286,-119.898,-89.0457437913,86.4956627961,-89.0457437913,1.15613,100,1.71569,121.36,0.0166798,0.1416,8321.18340244,1.27309e-05,0.00137663,100,0.6,0.01,-89.0457437913,-83.2755,0.134696,8321.18340244
89.0068637977,58.5923,1,1.01677,-111.508,-78.8832913443,92.3202859124,-78.8832913443,1.08319,100,3.18439,110.26,0.0313188,0.531292,4979.23601721,1.24757e-05,0.00522531,100,0.6,0.01,-78.8832913443,-76.0603,0.128975,4979.23601721
97.4155988188,56.0328,1,1.00518,-112.316,-78.711235469,97.2451296913,-78.711235469,1.02833,100,1.55254,110.63,0.0154454,0.633087,3760.46939015,2.67979e-06,0.00629822,100,0.6,0.01,-78.711235469,-77.778,0.0270765,3760.46939015
84.1214640883,71.2649,1,1.00712,-118.482,-87.6550114109,84.0840811944,-87.6550114109,1.18929,100,2.16697,120.88,0.0215166,0.0428915,7162.75230962,1.90664e-05,0.000425883,100,0.6,0.01,-87.6550114109,-81.3391,0.193388,7162.75230962
92.2932650614,74.329,1,1.00146,-116.019,-82.9037120888,93.1579097582,-82.9037120888,1.07345,100,1.27825,114.89,0.0127638,0.0981861,6087.28107642,8.43463e-06,0.000980427,100,0.6,0.01,-82.9037120888,-80.7305,0.0845931,6087.28107642
73.8532070785,30.0863,1,1.00004,-109.339,-85.6510771261,74.4980383516,-85.6510771261,1.34232,100,2.06235,118.22,0.0206226,0.00406082,7195.4656633,3.57613e-05,4.06064e-05,100,0.6,0.01,-85.6510771261,-69.8792,0.357644,7195.4656633
94.0748976263,15.8714,1,0.984274,-101.366,-69.0609402294,95.1672106695,-69.0609402294,1.05078,100,1.26436,99.07,0.0128456,0.080072,1353.99313625,6.36193e-06,0.000813514,100,0.6,0.01,-69.0609402294,-66.5076,0.0616341,1353.99313625
94.7183316162,11.8478,1,0.975471,-73.8047,-64.8509091288,94.4498733047,-64.8509091288,1.05876,100,1.712,93.66,0.0175505,0.460278,139.780866178,5.63252e-06,0.00471853,100,0.6,0.01,-64.8509091288,-64.3147,0.0535958,139.780866178
93.5575316893,72.3332,,1.08842,-111.706,-64.8509091288,188.669537588,-64.8509091288,1.06005,100,2.1726,93.66,0.0199609,0.584111,139.780866178,6.95568e-06,0.00536657,200,0.6,0.01,-74.8103749448,-76.6415,0.0824018,3768.30987657
196.204488288,46.4293,1,0.996897,-95.41,-78.6186772847,194.597571442,-78.6186772847,1.02776,100,1.73992,109.87,0.00872669,0.862177,4922.97062565,4.86035e-07,0.0043243,200,0.6,0.005,-78.6186772847,-70.9947,0.0193209,4922.97062565
100.0,77.6418,2,1.0,-115.444,-81.3843817705,200.0,-81.3843817705,1.0,100,1.0,112.6,0.01,1.0,6089.14722149,3.50449e-18,0.01,200,0.6,0.01,-81.3843817705,-81.3844,,6089.14722149
171.238672689,48.9522,1,0.97677,-99.0145,-72.4824086809,173.316413412,-72.4824086809,1.15396,100,1.6878,103.06,0.00863968,0.0967924,2565.14606187,4.22011e-06,0.000495472,200,0.6,0.005,-72.4824086809,-73.1431,0.161053,2565.14606187
100.0,96.3679,2,1.0,-126.278,-92.218702015,200.0,-92.218702015,1.0,100,1.0,125.17,0.01,1.0,9380.57569295,3.50449e-18,0.01,200,0.6,0.01,-92.218702015,-92.2187,,9380.57569295
106.223465702,67.3259,1,1.00773,-108.429,-86.407751478,108.007364775,-86.407751478,1.85173,100,4.22441,119.0,0.0209601,0.0035904,7213.73425832,2.21815e-05,1.78144e-05,200,0.6,0.005,-86.407751478,-75.6568,0.901023,7213.73425832
100.0,77.4928,2,1.0,-116.45,-82.3912798843,200.0,-82.3912798843,1.0,100,1.0,114.37,0.01,1.0,6065.78613153,3.50449e-18,0.01,200,0.6,0.01,-82.3912798843,-82.3913,,6065.78613153
194.792694066,82.9577,1,0.989204,-110.533,-91.2014615868,194.621883677,-91.2014615868,1.02763,100,1.55685,124.92,0.00786919,0.567537,8197.07110329,6.7167e-07,0.00286865,200,0.6,0.005,-91.2014615868,-86.1191,0.0262899,8197.07110329
100.0,77.3957,2,1.0,-117.102,-83.0425338385,200.0,-83.0425338385,1.0,100,1.0,114.67,0.01,1.0,6050.60242793,3.50449e-18,0.01,200,0.6,0.01,-83.0425338385,-83.0425,,6050.60242793
187.410927665,79.8597,1,1.00106,-110.242,-90.8264722504,188.812351052,-90.8264722504,1.05925,100,2.75126,124.96,0.0137417,0.655935,8192.90759675,1.68778e-06,0.0032762,200,0.6,0.005,-90.8264722504,-85.4547,0.0676542,8192.90759675
100.0,96.2016,2,1.0,-126.704,-92.6446246615,200.0,-92.6446246615,1.0,100,1.0,126.04,0.01,1.0,9348.23464619,3.50449e-18,0.01,200,0.6,0.01,-92.6446246615,-92.6446,,9348.23464619
189.333244387,84.1667,1,1.00169,-112.316,-85.9031040944,188.28149365,-85.9031040944,1.06224,100,3.00271,118.09,0.0149882,0.827067,7225.69117731,1.41554e-06,0.00412835,200,0.6,0.005,-85.9031040944,-87.4943,0.0568136,7225.69117731
100.0,96.1662,2,1.0,-127.418,-93.3585124049,200.0,-93.3585124049,1.0,100,1.0,126.98,0.01,1.0,9341.35677771,3.50449e-18,0.01,200,0.6,0.01,-93.3585124049,-93.3585,,9341.35677771
177.24212744,70.7885,1,1.0104,-106.594,-74.8244705278,182.410036435,-74.8244705278,1.09643,100,3.49429,105.63,0.0172916,0.780806,3779.03983289,3.22613e-06,0.00386383,200,0.6,0.005,-74.8244705278,-81.3752,0.131744,3779.03983289
100.0,77.7114,2,1.0,-114.671,-80.6121118182,200.0,-80.6121118182,1.0,100,1.0,112.12,0.01,1.0,6100.05695124,3.50449e-18,0.01,200,0.6,0.01,-80.6121118182,-80.6121,,6100.05695124
140.256225088,76.2209,1,1.02935,-107.674,-91.4576551291,167.316790623,-91.4576551291,1.19534,100,9.45385,124.47,0.0459212,0.691231,9410.11079272,1.07026e-05,0.0033576,200,0.6,0.005,-91.4576551291,-81.3429,0.453604,9410.11079272
100.0,50.8831,2,1.0,-105.346,-71.2875731349,200.0,-71.2875731349,1.0,100,1.0,100.56,0.01,1.0,2615.24472508,3.50449e-18,0.01,200,0.6,0.01,-71.2875731349,-71.2876,,2615.24472508
169.613529683,62.1809,1,1.00088,-104.309,-92.6136160745,174.315402397,-92.6136160745,1.14735,100,3.54855,127.3,0.0177272,0.545139,8151.83862962,4.50128e-06,0.0027233,200,0.6,0.005,-92.6136160745,-78.5119,0.180368,8151.83862962
100.0,69.4678,2,1.0,-114.358,-80.2982005997,200.0,-80.2982005997,1.0,100,1.0,113.16,0.01,1.0,4874.51706641,3.50449e-18,0.01,200,0.6,0.01,-80.2982005997,-80.2982,,4874.51706641
197.470797534,67.6347,1,0.990328,-104.259,-80.3744348854,197.290787966,-80.3744348854,1.01373,100,1.51736,112.76,0.00766091,0.708938,4937.012216,3.21798e-07,0.00357931,200,0.6,0.005,-80.3744348854,-80.0103,0.0126241,4937.012216
100.0,36.6894,2,1.0,-102.179,-68.1293668588,200.0,-68.1293668588,1.0,100,1.0,97.34,0.01,1.0,1359.70574542,3.50449e-18,0.01,200,0.6,0.01,-68.1293668588,-68.1294,,1359.70574542
150.152966547,39.1442,1,1.0588,-98.0728,-89.2925706573,145.018271185,-89.2925706573,1.37914,100,1.80433,122.12,0.00852064,1.95101e-05,8302.96899245,8.34109e-06,9.21333e-08,200,0.6,0.005,-89.2925706573,-69.7897,0.374032,8302.96899245
100.0,37.4097,2,1.0,-105.036,-70.9771442376,200.0,-70.9771442376,1.0,100,1.0,101.52,0.01,1.0,1413.61868506,3.50449e-18,0.01,200,0.6,0.01,-70.9771442376,-70.9771,,1413.61868506
147.876870905,67.9302,1,0.959334,-106.922,-103.419824005,150.394200382,-103.419824005,1.32984,100,1.97585,138.92,0.010298,0.000113273,12372.9930661,8.85619e-06,5.90371e-07,200,0.6,0.005,-103.419824005,-79.1487,0.326022,12372.9930661
100.0,77.5793,2,1.0,-116.704,-82.6449909893,200.0,-82.6449909893,1.0,100,1.0,114.37,0.01,1.0,6079.3447952,3.50449e-18,0.01,200,0.6,0.01,-82.6449909893,-82.645,,6079.3447952
125.645458368,29.0118,1,0.93872,-99.2121,-78.6400538088,133.645042954,-78.6400538088,1.4965,100,3.10805,110.46,0.0165547,5.72064e-07,3738.21173264,1.48689e-05,3.04704e-09,200,0.6,0.005,-78.6400538088,-69.7501,0.524095,3738.21173264
100.0,84.4012,2,1.0,-119.996,-85.9365000364,200.0,-85.9365000364,1.0,100,1.0,118.19,0.01,1.0,7195.51479389,3.50449e-18,0.01,200,0.6,0.01,-85.9365000364,-85.9365,,7195.51479389
189.408341472,66.1431,1,1.00602,-104.333,-76.5219030116,185.326018037,-76.5219030116,1.07918,100,2.29162,107.43,0.0113896,0.572314,3821.11597131,1.40501e-06,0.00284445,200,0.6,0.005,-76.5219030116,-79.3138,0.0568789,3821.11597131
100.0,90.5901,2,1.0,-122.8,-88.7405355622,200.0,-88.7405355622,1.0,100,1.0,121.41,0.01,1.0,8289.46550426,3.50449e-18,0.01,200,0.6,0.01,-88.7405355622,-88.7405,,8289.46550426
190.272375556,86.3202,1,1.00347,-112.813,-90.2291265197,189.371365594,-90.2291265197,1.05613,100,2.24583,123.3,0.0111904,0.81854,8273.42071773,1.28454e-06,0.00407857,200,0.6,0.005,-90.2291265197,-88.063,0.0517382,8273.42071773
100.0,84.3478,2,1.0,-120.092,-86.0319200614,200.0,-86.0319200614,1.0,100,1.0,118.12,0.01,1.0,7186.42077971,3.50449e-18,0.01,200,0.6,0.01,-86.0319200614,-86.0319,,7186.42077971
168.898830089,86.8199,1,1.02476,-113.713,-94.5723179537,166.650932526,-94.5723179537,1.20011,100,1.81725,128.82,0.0088667,0.0127904,9244.23162976,4.62666e-06,6.24065e-05,200,0.6,0.005,-94.5723179537,-87.3297,0.194345,9244.23162976
100.0,69.76,2,1.0,-113.589,-79.5294498959,200.0,-79.5294498959,1.0,100,1.0,111.2,0.01,1.0,4915.61241238,3.50449e-18,0.01,200,0.6,0.01,-79.5294498959,-79.5294,,4915.61241238
126.73798394,43.5767,1,1.03617,-101.728,-82.7233191258,126.961675276,-82.7233191258,1.57528,100,2.15804,114.68,0.0104135,9.72807e-07,6058.34600303,1.45241e-05,4.69424e-09,200,0.6,0.005,-82.7233191258,-71.5005,0.623751,6058.34600303
100.0,70.2147,2,1.0,-111.775,-77.7155179925,200.0,-77.7155179925,1.0,100,1.0,108.16,0.01,1.0,4979.90084074,3.50449e-18,0.01,200,0.6,0.01,-77.7155179925,-77.7155,,4979.90084074
120.974030008,65.6852,1,0.904083,-104.734,-92.9976349983,128.683079064,-92.9976349983,1.55421,100,2.70984,126.57,0.0149867,3.57748e-06,9350.42063184,1.64133e-05,1.97851e-08,200,0.6,0.005,-92.9976349983,-74.7094,0.536625,9350.42063184
100.0,77.2089,2,1.0,-117.894,-83.8355411619,200.0,-83.8355411619,1.0,100,1.0,116.29,0.01,1.0,6021.42520943,3.50449e-18,0.01,200,0.6,0.01,-83.8355411619,-83.8355,,6021.42520943
192.140550565,71.5814,1,0.996481,-105.316,-79.6054313798,194.015917033,-79.6054313798,1.03084,100,1.94568,111.84,0.00976274,0.512527,4910.27934318,1.02776e-06,0.00257168,200,0.6,0.005,-79.6054313798,-80.8645,0.0408215,4910.27934318
100.0,70.0139,2,1.0,-112.598,-78.5391270669,200.0,-78.5391270669,1.0,100,1.0,109.79,0.01,1.0,4951.46702277,3.50449e-18,0.01,200,0.6,0.01,-78.5391270669,-78.5391,,4951.46702277
