J,IterType,MaxVanillaIw,VarNormIw,BatchSize,EpsThisIter,eRenyi2,Delta,VarRet,VarVanillaIw,MaxNormIw,AvgRet,VarDiscRet,VarJ,AvgEpLen,AvgVanillaIw,Bound,AvgDiscRet,AvgNormIw,VanillaAvgRet,MinNormIw,ESSRenyi,ESSClassic,MinVanillaIw
-388.847,1,1.81695,1.58372e-06,200,100,1.05592,0.4,1235.14862403,0.0638136,0.00905159,-393.927765594,1235.14862403,33.6589,500.0,1.00366,-435.232,-393.927765594,0.005,-393.927765594,0.00173159,189.40890776,188.141073835,0.347587
-387.955,2,1.0,3.50449e-18,200,100,1.0,0.4,967.050370972,,0.01,-387.955247411,967.050370972,30.9416,500.0,1.0,-449.279,-387.955247411,0.01,-387.955247411,0.01,200.0,100.0,1.0
-382.6,1,1.55601,8.19415e-07,200,100,1.03283,0.4,1373.22242119,0.0315971,0.00792396,-380.014906168,1373.22242119,35.2946,500.0,0.981842,-426.669,-380.014906168,0.005,-380.014906168,0.00194461,193.643223908,193.683460219,0.38186
-384.092,2,1.0,3.50449e-18,200,100,1.0,0.4,939.687502409,,0.01,-384.09240241,939.687502409,30.5007,500.0,1.0,-442.052,-384.09240241,0.01,-384.09240241,0.01,200.0,100.0,1.0
-380.41,1,2.13528,1.38682e-06,200,100,1.04717,0.4,1317.86469595,0.0548296,0.0107388,-380.191840736,1317.86469595,33.8884,500.0,0.994186,-422.349,-380.191840736,0.005,-380.191840736,0.00265656,190.990318212,189.53842059,0.528224
-388.636,2,1.0,3.50449e-18,200,100,1.0,0.4,1384.37435007,,0.01,-388.63602897,1384.37435007,37.0207,500.0,1.0,-458.371,-388.63602897,0.01,-388.63602897,0.01,200.0,100.0,1.0
-386.569,1,1.96168,5.21656e-07,200,100,1.02134,0.4,1231.54328094,0.0202917,0.00994629,-386.69297813,1231.54328094,35.001,500.0,0.986136,-436.402,-386.69297813,0.005,-386.69297813,0.00396955,195.821996514,195.93208741,0.782904
-388.458,2,1.0,3.50449e-18,200,100,1.0,0.4,889.50221713,,0.01,-388.457968655,889.50221713,29.675,500.0,1.0,-447.004,-388.457968655,0.01,-388.457968655,0.01,200.0,100.0,1.0
-386.671,1,1.59939,1.01571e-06,200,100,1.03738,0.4,1002.15043443,0.0399166,0.00806796,-388.008755363,1002.15043443,30.9246,500.0,0.991201,-428.836,-388.008755363,0.005,-388.008755363,0.00198628,192.792921786,192.229128638,0.393761
-394.15,2,1.0,3.50449e-18,200,100,1.0,0.4,1198.93055575,,0.01,-394.149670577,1198.93055575,34.452,500.0,1.0,-455.97,-394.149670577,0.01,-394.149670577,0.01,200.0,100.0,1.0
-388.108,1,3.76723,2.98805e-06,200,100,1.07664,0.4,988.090136522,0.123458,0.0185335,-388.858406704,988.090136522,33.0285,500.0,1.01633,-433.466,-388.858406704,0.005,-388.858406704,0.00114962,185.762804647,178.743044433,0.233678
-390.106,2,1.0,3.50449e-18,200,100,1.0,0.4,1086.41495466,,0.01,-390.106263311,1086.41495466,32.7956,500.0,1.0,-450.313,-390.106263311,0.01,-390.106263311,0.01,200.0,100.0,1.0
-386.051,1,1.47906,7.29303e-07,200,100,1.02659,0.4,945.271411039,0.0285637,0.00747366,-384.208004814,945.271411039,31.2423,500.0,0.989518,-429.186,-384.208004814,0.005,-384.208004814,0.002434,194.819315163,194.358540113,0.481698
-382.905,2,1.0,3.50449e-18,200,100,1.0,0.4,1500.25716816,,0.01,-382.905369946,1500.25716816,38.539,500.0,1.0,-450.168,-382.905369946,0.01,-382.905369946,0.01,200.0,100.0,1.0
-382.272,1,2.69387,1.76509e-06,200,100,1.05993,0.4,1151.03422976,0.0731748,0.0132306,-387.221757173,1151.03422976,35.2022,500.0,1.01805,-431.238,-387.221757173,0.005,-387.221757173,0.00266283,188.69177561,186.87216718,0.542177
-387.065,2,1.0,3.50449e-18,200,100,1.0,0.4,1070.25829021,,0.01,-387.064575197,1070.25829021,32.5508,500.0,1.0,-447.683,-387.064575197,0.01,-387.064575197,0.01,200.0,100.0,1.0
-387.906,1,1.84416,7.00281e-07,200,100,1.02996,0.4,1140.43516614,0.0286763,0.00911325,-391.266076685,1140.43516614,33.2538,500.0,1.0118,-431.406,-391.266076685,0.005,-391.266076685,0.00252562,194.182201602,194.576886728,0.511085
-387.184,2,1.0,3.50449e-18,200,100,1.0,0.4,954.20846526,,0.01,-387.184483567,954.20846526,30.7354,500.0,1.0,-442.792,-387.184483567,0.01,-387.184483567,0.01,200.0,100.0,1.0
-383.789,1,1.95643,1.59987e-06,200,100,1.05078,0.4,1596.79527331,0.0643062,0.00975841,-385.024518639,1596.79527331,37.2883,500.0,1.00243,-431.946,-385.024518639,0.005,-385.024518639,0.00126476,190.33537144,188.027375322,0.253567
-385.92,2,1.0,3.50449e-18,200,100,1.0,0.4,827.408444094,,0.01,-385.919783338,827.408444094,28.6205,500.0,1.0,-442.748,-385.919783338,0.01,-385.919783338,0.01,200.0,100.0,1.0
-382.912,1,2.39394,1.34258e-06,200,100,1.04471,0.4,1151.95777151,0.052949,0.0120546,-383.546584516,1151.95777151,32.2149,500.0,0.992954,-426.519,-383.546584516,0.005,-383.546584516,0.00252846,191.44116013,189.855214631,0.502129
-390.286,2,1.0,3.50449e-18,200,100,1.0,0.4,1298.59959941,,0.01,-390.28612776,1298.59959941,35.8555,500.0,1.0,-450.388,-390.28612776,0.01,-390.28612776,0.01,200.0,100.0,1.0
-389.562,1,1.60803,1.1386e-06,200,100,1.04058,0.4,1427.9443967,0.0451722,0.00807318,-392.542918775,1427.9443967,35.5,500.0,0.99591,-435.316,-392.542918775,0.005,-392.542918775,0.00174508,192.200387145,191.329706986,0.347589
-392.238,2,1.0,3.50449e-18,200,100,1.0,0.4,1127.66781567,,0.01,-392.238294623,1127.66781567,33.4124,500.0,1.0,-454.774,-392.238294623,0.01,-392.238294623,0.01,200.0,100.0,1.0
-387.572,1,2.99733,2.39351e-06,200,100,1.06469,0.4,1194.87047285,0.103486,0.0144149,-388.156848806,1194.87047285,37.7122,500.0,1.03967,-433.199,-388.156848806,0.005,-388.156848806,0.00270647,187.847391998,182.604772167,0.562764
-391.321,2,1.0,3.50449e-18,200,100,1.0,0.4,1573.11652707,,0.01,-391.321453036,1573.11652707,39.4637,500.0,1.0,-453.405,-391.321453036,0.01,-391.321453036,0.01,200.0,100.0,1.0
-388.169,1,2.49315,1.72462e-06,200,100,1.05712,0.4,1622.69688335,0.0705484,0.0123268,-389.833036724,1622.69688335,40.574,500.0,1.01127,-434.067,-389.833036724,0.005,-389.833036724,0.00201736,189.192880657,187.153797293,0.408019
-382.369,2,1.0,3.50449e-18,200,100,1.0,0.4,1308.97663872,,0.01,-382.368589154,1308.97663872,35.9984,500.0,1.0,-441.671,-382.368589154,0.01,-382.368589154,0.01,200.0,100.0,1.0
-383.934,1,1.85966,7.94574e-07,200,100,1.02954,0.4,1316.16249126,0.0324818,0.00919771,-388.168841277,1316.16249126,36.4132,500.0,1.01093,-427.793,-388.168841277,0.005,-388.168841277,0.00333573,194.261840562,193.869102316,0.674441
-389.996,2,1.0,3.50449e-18,200,100,1.0,0.4,1048.0032938,,0.01,-389.995812357,1048.0032938,32.2106,500.0,1.0,-451.84,-389.995812357,0.01,-389.995812357,0.01,200.0,100.0,1.0
-385.715,1,2.3831,1.38299e-06,200,100,1.04343,0.4,1149.55133793,0.0547954,0.0119723,-385.209138853,1149.55133793,32.8758,500.0,0.995252,-430.385,-385.209138853,0.005,-385.209138853,0.00295781,191.676040701,189.565701358,0.588754
-390.18,2,1.0,3.50449e-18,200,100,1.0,0.4,1040.8857105,,0.01,-390.179918018,1040.8857105,32.101,500.0,1.0,-449.152,-390.179918018,0.01,-390.179918018,0.01,200.0,100.0,1.0
-387.843,1,1.6039,5.82298e-07,200,100,1.0208,0.4,853.048474896,0.0244606,0.00782555,-387.231110549,853.048474896,30.3648,500.0,1.02478,-429.973,-387.231110549,0.005,-387.231110549,0.00326025,195.924697312,195.469892437,0.668209
-383.461,2,1.0,3.50449e-18,200,100,1.0,0.4,914.219831584,,0.01,-383.461026073,914.219831584,30.0845,500.0,1.0,-439.275,-383.461026073,0.01,-383.461026073,0.01,200.0,100.0,1.0
-383.832,1,1.57424,5.59666e-07,200,100,1.01991,0.4,951.372231195,0.0227798,0.00780298,-385.864289803,951.372231195,29.1258,500.0,1.00874,-425.972,-385.864289803,0.005,-385.864289803,0.00266191,196.095371463,195.642065324,0.537037
-391.316,2,1.0,3.50449e-18,200,100,1.0,0.4,1335.35427789,,0.01,-391.315871088,1335.35427789,36.3593,500.0,1.0,-454.481,-391.315871088,0.01,-391.315871088,0.01,200.0,100.0,1.0
-383.979,1,3.22259,4.57869e-06,200,100,1.1204,0.4,1156.99662471,0.192783,0.0157051,-386.562173359,1156.99662471,39.4811,500.0,1.02597,-431.256,-386.562173359,0.005,-386.562173359,0.000519153,178.507968384,169.171506432,0.106527
-391.014,2,1.0,3.50449e-18,200,100,1.0,0.4,1181.85315546,,0.01,-391.014251955,1181.85315546,34.2058,500.0,1.0,-449.055,-391.014251955,0.01,-391.014251955,0.01,200.0,100.0,1.0
-386.314,1,1.498,1.45379e-06,200,100,1.05125,0.4,1188.98163909,0.0564268,0.00760365,-385.681211627,1188.98163909,34.6067,500.0,0.985056,-430.56,-385.681211627,0.005,-385.681211627,0.00138843,190.250137665,189.060811931,0.273537
-387.527,2,1.0,3.50449e-18,200,100,1.0,0.4,1181.45167077,,0.01,-387.526819094,1181.45167077,34.2,500.0,1.0,-457.479,-387.526819094,0.01,-387.526819094,0.01,200.0,100.0,1.0
-384.071,1,2.82756,1.54527e-06,200,100,1.04395,0.4,1192.31739094,0.0636729,0.0139295,-384.688236621,1192.31739094,34.265,500.0,1.01495,-434.61,-384.688236621,0.005,-384.688236621,0.00204577,191.580216688,188.412378609,0.415271
-387.911,2,1.0,3.50449e-18,200,100,1.0,0.4,1073.05202331,,0.01,-387.91052924,1073.05202331,32.5933,500.0,1.0,-444.606,-387.91052924,0.01,-387.91052924,0.01,200.0,100.0,1.0
-386.829,1,1.86331,1.07436e-06,200,100,1.03593,0.4,1332.64838303,0.0418131,0.00944504,-388.9248393,1332.64838303,35.3578,500.0,0.986397,-431.494,-388.9248393,0.005,-388.9248393,0.00225174,193.063119792,191.79879914,0.444223
-385.713,2,1.0,3.50449e-18,200,100,1.0,0.4,1187.97172235,,0.01,-385.713017215,1187.97172235,34.2942,500.0,1.0,-448.93,-385.713017215,0.01,-385.713017215,0.01,200.0,100.0,1.0
-387.571,1,1.41636,5.28283e-07,200,100,1.02105,0.4,1352.01467327,0.0210844,0.00708968,-391.440302666,1352.01467327,34.6942,500.0,0.998888,-435.123,-391.440302666,0.005,-391.440302666,0.00255652,195.877301152,195.881481833,0.510734
-390.882,2,1.0,3.50449e-18,200,100,1.0,0.4,1423.69789623,,0.01,-390.881887432,1423.69789623,37.5428,500.0,1.0,-465.45,-390.881887432,0.01,-390.881887432,0.01,200.0,100.0,1.0
-387.83,1,1.37085,6.69758e-07,200,100,1.03044,0.4,1455.70263944,0.0271558,0.00680797,-388.03718751,1455.70263944,37.7672,500.0,1.0068,-441.354,-388.03718751,0.005,-388.03718751,0.0020906,194.091130842,194.807140295,0.420962
-392.05,2,1.0,3.50449e-18,200,100,1.0,0.4,1354.33996255,,0.01,-392.050067847,1354.33996255,36.6169,500.0,1.0,-452.358,-392.050067847,0.01,-392.050067847,0.01,200.0,100.0,1.0
-388.853,1,1.45481,7.23963e-07,200,100,1.02876,0.4,1302.56308117,0.0288665,0.00728564,-388.15683818,1302.56308117,36.3081,500.0,0.99841,-433.682,-388.15683818,0.005,-388.15683818,0.00282356,194.408720968,194.398626679,0.563813
-386.167,2,1.0,3.50449e-18,200,100,1.0,0.4,1248.41855697,,0.01,-386.167485527,1248.41855697,35.1559,500.0,1.0,-449.089,-386.167485527,0.01,-386.167485527,0.01,200.0,100.0,1.0
-384.995,1,2.29319,2.10986e-06,200,100,1.07178,0.4,1108.75652641,0.0876902,0.0112484,-389.86017053,1108.75652641,34.1073,500.0,1.01934,-431.056,-389.86017053,0.005,-389.86017053,0.00205977,186.605901796,184.506496493,0.41992
-388.206,2,1.0,3.50449e-18,200,100,1.0,0.4,1295.03197145,,0.01,-388.206072297,1295.03197145,35.8062,500.0,1.0,-447.582,-388.206072297,0.01,-388.206072297,0.01,200.0,100.0,1.0
-386.392,1,2.10616,1.01492e-06,200,100,1.04157,0.4,1099.66427747,0.0419187,0.0103635,-387.858614397,1099.66427747,35.1247,500.0,1.01615,-429.241,-387.858614397,0.005,-387.858614397,0.00241455,192.017850781,192.234836944,0.490708
-388.487,2,1.0,3.50449e-18,200,100,1.0,0.4,1030.97217134,,0.01,-388.486830632,1030.97217134,31.9478,500.0,1.0,-449.635,-388.486830632,0.01,-388.486830632,0.01,200.0,100.0,1.0
-384.814,1,1.55437,9.06605e-07,200,100,1.04058,0.4,1004.50812418,0.036662,0.00772956,-384.746864472,1004.50812418,31.5264,500.0,1.00547,-428.921,-384.746864472,0.005,-384.746864472,0.0022832,192.20093761,193.034763203,0.459138
-387.142,2,1.0,3.50449e-18,200,100,1.0,0.4,1057.56635503,,0.01,-387.141805945,1057.56635503,32.3572,500.0,1.0,-448.611,-387.141805945,0.01,-387.141805945,0.01,200.0,100.0,1.0
-385.095,1,3.04677,1.98246e-06,200,100,1.05809,0.4,1239.32702599,0.0772505,0.0154344,-387.744320886,1239.32702599,35.2155,500.0,0.987004,-429.805,-387.744320886,0.005,-387.744320886,0.00239824,189.01956587,185.373715654,0.473415
-382.789,2,1.0,3.50449e-18,200,100,1.0,0.4,1398.64660602,,0.01,-382.789310728,1398.64660602,37.211,500.0,1.0,-451.096,-382.789310728,0.01,-382.789310728,0.01,200.0,100.0,1.0
-382.739,1,2.67641,2.22081e-06,200,100,1.05987,0.4,1183.09078641,0.0941309,0.013,-388.761425855,1183.09078641,35.3285,500.0,1.02939,-432.464,-388.761425855,0.005,-388.761425855,0.00204915,188.701538229,183.758057827,0.421875
-377.637,2,1.0,3.50449e-18,200,100,1.0,0.4,1016.91884431,,0.01,-377.636737292,1016.91884431,31.7293,500.0,1.0,-434.934,-377.636737292,0.01,-377.636737292,0.01,200.0,100.0,1.0
-379.367,1,1.5639,1.24917e-06,200,100,1.04499,0.4,1332.14847057,0.0484056,0.00794461,-384.694841974,1332.14847057,33.9029,500.0,0.984255,-420.784,-384.694841974,0.005,-384.694841974,0.00175029,191.390078462,190.527578654,0.344546
-395.954,2,1.0,3.50449e-18,200,100,1.0,0.4,1133.64257223,,0.01,-395.953626595,1133.64257223,33.5008,500.0,1.0,-455.598,-395.953626595,0.01,-395.953626595,0.01,200.0,100.0,1.0
-388.327,1,1.61798,9.94789e-07,200,100,1.03178,0.4,1454.39009415,0.0401586,0.00805285,-383.426102119,1454.39009415,36.5326,500.0,1.0046,-432.951,-383.426102119,0.005,-383.426102119,0.0027511,193.840644637,192.383104877,0.552751
-382.082,2,1.0,3.50449e-18,200,100,1.0,0.4,1104.65216546,,0.01,-382.081941308,1104.65216546,33.0697,500.0,1.0,-440.116,-382.081941308,0.01,-382.081941308,0.01,200.0,100.0,1.0
-383.639,1,1.86303,1.77534e-06,200,100,1.06598,0.4,1328.07780145,0.0711389,0.00930694,-390.504957567,1328.07780145,35.8694,500.0,1.00088,-426.116,-390.504957567,0.005,-390.504957567,0.00144666,187.62024282,186.80094365,0.289587
-387.135,2,1.0,3.50449e-18,200,100,1.0,0.4,1054.46251447,,0.01,-387.135345572,1054.46251447,32.3097,500.0,1.0,-444.905,-387.135345572,0.01,-387.135345572,0.01,200.0,100.0,1.0
-385.988,1,1.61271,6.19972e-07,200,100,1.02291,0.4,853.079428132,0.024906,0.00804622,-386.985307086,853.079428132,30.7034,500.0,1.00216,-430.639,-386.985307086,0.005,-386.985307086,0.00260497,195.521351899,195.183907768,0.522118
-391.174,2,1.0,3.50449e-18,200,100,1.0,0.4,1271.19866208,,0.01,-391.173878999,1271.19866208,35.4752,500.0,1.0,-451.401,-391.173878999,0.01,-391.173878999,0.01,200.0,100.0,1.0
-384.637,1,1.71055,1.55269e-06,200,100,1.04819,0.4,1475.1740537,0.0593329,0.00875044,-382.76380665,1475.1740537,36.9317,500.0,0.977407,-436.414,-382.76380665,0.005,-382.76380665,0.00160905,190.804842152,188.359927294,0.31454
-387.535,2,1.0,3.50449e-18,200,100,1.0,0.4,1017.71413574,,0.01,-387.534996738,1017.71413574,31.7417,500.0,1.0,-446.994,-387.534996738,0.01,-387.534996738,0.01,200.0,100.0,1.0
-383.159,1,1.38456,6.91758e-07,200,100,1.02536,0.4,1390.42513654,0.0279328,0.00689019,-381.171359393,1390.42513654,34.1837,500.0,1.00473,-429.066,-381.171359393,0.005,-381.171359393,0.0021007,195.054285942,194.641131623,0.422129
-389.787,2,1.0,3.50449e-18,200,100,1.0,0.4,1221.64037825,,0.01,-389.786606378,1221.64037825,34.7768,500.0,1.0,-450.833,-389.786606378,0.01,-389.786606378,0.01,200.0,100.0,1.0
-388.766,1,2.13029,7.60879e-07,200,100,1.026,0.4,1068.22436459,0.0314732,0.0104743,-389.850937281,1068.22436459,34.0553,500.0,1.01691,-432.49,-389.850937281,0.005,-389.850937281,0.00350581,194.931950721,194.121482739,0.713019
-386.676,2,1.0,3.50449e-18,200,100,1.0,0.4,951.242862544,,0.01,-386.675592536,951.242862544,30.6876,500.0,1.0,-445.545,-386.675592536,0.01,-386.675592536,0.01,200.0,100.0,1.0
-383.959,1,1.34502,4.58049e-07,200,100,1.01784,0.4,1067.62769647,0.0184041,0.00671006,-382.871376989,1067.62769647,31.2223,500.0,1.00224,-430.072,-382.871376989,0.005,-382.871376989,0.00289882,196.495084407,196.419250214,0.581062
-385.689,2,1.0,3.50449e-18,200,100,1.0,0.4,970.013605831,,0.01,-385.689174487,970.013605831,30.9889,500.0,1.0,-441.447,-385.689174487,0.01,-385.689174487,0.01,200.0,100.0,1.0
-383.35,1,1.55595,4.87562e-07,200,100,1.01934,0.4,1371.91548973,0.0198985,0.00770196,-382.706722728,1371.91548973,33.9893,500.0,1.0101,-427.223,-382.706722728,0.005,-382.706722728,0.00305546,196.205724615,196.192931938,0.617265
-386.996,2,1.0,3.50449e-18,200,100,1.0,0.4,1371.69408051,,0.01,-386.99558817,1371.69408051,36.8507,500.0,1.0,-447.819,-386.99558817,0.01,-386.99558817,0.01,200.0,100.0,1.0
-383.396,1,1.72416,1.46147e-06,200,100,1.06959,0.4,1499.05254958,0.0585855,0.00861146,-384.786598868,1499.05254958,38.5797,500.0,1.00108,-428.795,-384.786598868,0.005,-384.786598868,0.00136372,186.987250324,189.006164602,0.27304
-384.668,2,1.0,3.50449e-18,200,100,1.0,0.4,1240.50753968,,0.01,-384.668485774,1240.50753968,35.0443,500.0,1.0,-445.519,-384.668485774,0.01,-384.668485774,0.01,200.0,100.0,1.0
-382.58,1,3.8457,2.74245e-06,200,100,1.05158,0.4,1243.82830862,0.116822,0.0186329,-384.771507555,1243.82830862,33.7436,500.0,1.03196,-428.541,-384.771507555,0.005,-384.771507555,0.00324627,190.190353414,180.318419493,0.670006
-390.073,2,1.0,3.50449e-18,200,100,1.0,0.4,1155.33970933,,0.01,-390.07269796,1155.33970933,33.8199,500.0,1.0,-447.427,-390.07269796,0.01,-390.07269796,0.01,200.0,100.0,1.0
-385.213,1,1.68761,9.23737e-07,200,100,1.03184,0.4,1353.64632868,0.0379322,0.00832802,-383.116103151,1353.64632868,35.6536,500.0,1.01321,-429.059,-383.116103151,0.005,-383.116103151,0.00328,193.827767813,192.907790289,0.664666
-383.912,2,1.0,3.50449e-18,200,100,1.0,0.4,1040.79635259,,0.01,-383.911628248,1040.79635259,32.0997,500.0,1.0,-442.119,-383.911628248,0.01,-383.911628248,0.01,200.0,100.0,1.0
-385.738,1,1.65812,5.06858e-07,200,100,1.02019,0.4,1114.13396917,0.0203244,0.0082804,-389.392948367,1114.13396917,32.9507,500.0,1.00123,-432.368,-389.392948367,0.005,-389.392948367,0.00340519,196.041318065,196.045179306,0.681878
-388.269,2,1.0,3.50449e-18,200,100,1.0,0.4,1260.17954424,,0.01,-388.268802039,1260.17954424,35.3211,500.0,1.0,-448.528,-388.268802039,0.01,-388.268802039,0.01,200.0,100.0,1.0
-385.394,1,1.44901,6.62368e-07,200,100,1.02656,0.4,1019.50770663,0.0268041,0.00720313,-384.73085494,1019.50770663,34.4096,500.0,1.00582,-429.494,-384.73085494,0.005,-384.73085494,0.00263302,194.825197238,194.862994194,0.52967
-386.399,2,1.0,3.50449e-18,200,100,1.0,0.4,1007.59180811,,0.01,-386.398614634,1007.59180811,31.5835,500.0,1.0,-444.607,-386.398614634,0.01,-386.398614634,0.01,200.0,100.0,1.0
-384.257,1,1.6507,1.48971e-06,200,100,1.05903,0.4,1051.17289207,0.058739,0.00831298,-386.612054089,1051.17289207,32.9001,500.0,0.992848,-426.621,-386.612054089,0.005,-386.612054089,0.00158366,188.85262672,188.805690689,0.314468
-388.107,2,1.0,3.50449e-18,200,100,1.0,0.4,1081.5984818,,0.01,-388.107251557,1081.5984818,32.7228,500.0,1.0,-449.656,-388.107251557,0.01,-388.107251557,0.01,200.0,100.0,1.0
-388.5,1,1.42312,6.28853e-07,200,100,1.02588,0.4,1140.18618962,0.0257865,0.00702783,-391.297682292,1140.18618962,33.5844,500.0,1.01249,-432.582,-391.297682292,0.005,-391.297682292,0.00194774,194.955508372,195.116602941,0.394415
-390.479,2,1.0,3.50449e-18,200,100,1.0,0.4,1491.29087021,,0.01,-390.479434826,1491.29087021,38.4237,500.0,1.0,-452.211,-390.479434826,0.01,-390.479434826,0.01,200.0,100.0,1.0
-387.294,1,1.6226,1.06835e-06,200,100,1.04251,0.4,1274.47631009,0.0442654,0.00797141,-387.877685364,1274.47631009,37.0957,500.0,1.01776,-431.863,-387.877685364,0.005,-387.877685364,0.00244641,191.844786222,191.842757939,0.497971
-386.886,2,1.0,3.50449e-18,200,100,1.0,0.4,1088.90774737,,0.01,-386.886401763,1088.90774737,32.8332,500.0,1.0,-448.443,-386.886401763,0.01,-386.886401763,0.01,200.0,100.0,1.0
-383.871,1,1.38402,1.13321e-06,200,100,1.03849,0.4,810.745754557,0.0450396,0.00694225,-384.2516888,810.745754557,30.0613,500.0,0.99681,-428.228,-384.2516888,0.005,-384.2516888,0.00190687,192.58639731,191.368973735,0.380157
-392.456,2,1.0,3.50449e-18,200,100,1.0,0.4,1438.09937143,,0.01,-392.456064569,1438.09937143,37.7322,500.0,1.0,-455.829,-392.456064569,0.01,-392.456064569,0.01,200.0,100.0,1.0
-390.372,1,1.788,1.26552e-06,200,100,1.04787,0.4,1091.43885743,0.0500192,0.00899362,-392.596247211,1091.43885743,35.9054,500.0,0.994041,-436.243,-392.596247211,0.005,-392.596247211,0.00165056,190.863906015,190.409545371,0.328146
-387.631,2,1.0,3.50449e-18,200,100,1.0,0.4,885.673527418,,0.01,-387.630783899,885.673527418,29.6111,500.0,1.0,-444.551,-387.630783899,0.01,-387.630783899,0.01,200.0,100.0,1.0
-387.348,1,1.82288,8.28653e-07,200,100,1.02963,0.4,1088.55317956,0.0340944,0.00898673,-389.500526248,1088.55317956,33.2425,500.0,1.0142,-432.445,-389.500526248,0.005,-389.500526248,0.0031552,194.244364763,193.614496342,0.640003
-385.835,2,1.0,3.50449e-18,200,100,1.0,0.4,1076.00949317,,0.01,-385.834609632,1076.00949317,32.6382,500.0,1.0,-443.455,-385.834609632,0.01,-385.834609632,0.01,200.0,100.0,1.0
-387.643,1,2.88475,1.27681e-06,200,100,1.03678,0.4,1183.64133773,0.052765,0.0141905,-392.611082001,1183.64133773,35.2187,500.0,1.01644,-436.087,-392.611082001,0.005,-392.611082001,0.00257337,192.905820812,190.328052244,0.523133
-394.843,2,1.0,3.50449e-18,200,100,1.0,0.4,872.188367446,,0.01,-394.842836479,872.188367446,29.3848,500.0,1.0,-452.739,-394.842836479,0.01,-394.842836479,0.01,200.0,100.0,1.0
-388.918,1,1.76185,8.71537e-07,200,100,1.03412,0.4,1288.82013366,0.0362049,0.00864427,-385.928558802,1288.82013366,33.5227,500.0,1.01909,-434.33,-385.928558802,0.005,-385.928558802,0.00272389,193.400535225,193.295116931,0.555177
-385.42,2,1.0,3.50449e-18,200,100,1.0,0.4,920.336930206,,0.01,-385.419738224,920.336930206,30.185,500.0,1.0,-441.689,-385.419738224,0.01,-385.419738224,0.01,200.0,100.0,1.0
-383.13,1,1.99172,7.67039e-07,200,100,1.02587,0.4,868.329639591,0.0313161,0.00985719,-382.842767593,868.329639591,30.7735,500.0,1.01029,-423.43,-382.842767593,0.005,-382.842767593,0.00357564,194.956482513,194.075191904,0.722484
-387.472,2,1.0,3.50449e-18,200,100,1.0,0.4,1266.76850624,,0.01,-387.47168993,1266.76850624,35.4133,500.0,1.0,-452.383,-387.47168993,0.01,-387.47168993,0.01,200.0,100.0,1.0
-387.229,1,1.422,7.09114e-07,200,100,1.02921,0.4,1031.45146616,0.0289207,0.00704128,-389.666078064,1031.45146616,33.8509,500.0,1.00976,-433.793,-389.666078064,0.005,-389.666078064,0.00223234,194.324054731,194.510310065,0.450824
-383.328,2,1.0,3.50449e-18,200,100,1.0,0.4,1073.26272981,,0.01,-383.327634875,1073.26272981,32.5965,500.0,1.0,-441.468,-383.327634875,0.01,-383.327634875,0.01,200.0,100.0,1.0
-384.697,1,1.45586,3.24814e-07,200,100,1.01435,0.4,1373.10982733,0.0130485,0.00726369,-387.453606555,1373.10982733,34.2051,500.0,1.00215,-431.127,-387.453606555,0.005,-387.453606555,0.0039895,197.170915261,197.447460639,0.799617
-392.129,2,1.0,3.50449e-18,200,100,1.0,0.4,1275.3349004,,0.01,-392.129153519,1275.3349004,35.5328,500.0,1.0,-451.428,-392.129153519,0.01,-392.129153519,0.01,200.0,100.0,1.0
-387.569,1,2.03352,1.23898e-06,200,100,1.04312,0.4,1038.39452195,0.0510991,0.0100133,-386.659996106,1038.39452195,34.0603,500.0,1.01542,-430.393,-386.659996106,0.005,-386.659996106,0.00227945,191.733191106,190.601118811,0.462918
-379.83,2,1.0,3.50449e-18,200,100,1.0,0.4,1053.7113504,,0.01,-379.829690756,1053.7113504,32.2982,500.0,1.0,-434.187,-379.829690756,0.01,-379.829690756,0.01,200.0,100.0,1.0
-380.629,1,2.14096,1.44823e-06,200,100,1.05367,0.4,1475.04024159,0.0583399,0.0106671,-386.137709279,1475.04024159,35.7793,500.0,1.00354,-427.914,-386.137709279,0.005,-386.137709279,0.00273461,189.812977171,189.100255828,0.548856
-397.24,2,1.0,3.50449e-18,200,100,1.0,0.4,864.455961858,,0.01,-397.24000383,864.455961858,29.2543,500.0,1.0,-457.707,-397.24000383,0.01,-397.24000383,0.01,200.0,100.0,1.0
-390.529,1,1.51706,9.87634e-07,200,100,1.0412,0.4,1300.62786271,0.0406188,0.00748061,-387.777004419,1300.62786271,33.8536,500.0,1.01399,-437.8,-387.777004419,0.005,-387.777004419,0.00121698,192.085365086,192.435782596,0.246802
-382.454,2,1.0,3.50449e-18,200,100,1.0,0.4,1173.86181657,,0.01,-382.454407933,1173.86181657,34.0899,500.0,1.0,-439.688,-382.454407933,0.01,-382.454407933,0.01,200.0,100.0,1.0
-380.894,1,2.14505,1.14511e-06,200,100,1.04024,0.4,1261.31669524,0.0478177,0.0104971,-382.66492071,1261.31669524,34.7633,500.0,1.02174,-422.711,-382.66492071,0.005,-382.66492071,0.00197382,192.262675771,191.282238887,0.403347
-381.443,2,1.0,3.50449e-18,200,100,1.0,0.4,1078.79484185,,0.01,-381.442872919,1078.79484185,32.6804,500.0,1.0,-438.526,-381.442872919,0.01,-381.442872919,0.01,200.0,100.0,1.0
