MaxVanillaIw,VarDiscRet,AvgVanillaIw,AvgNormIw,VarJ,ESSRenyi,Bound,AvgDiscRet,eRenyi2,AvgRet,MinNormIw,VanillaAvgRet,MaxNormIw,EpsThisIter,Delta,ESSClassic,AvgEpLen,VarNormIw,MinVanillaIw,VarVanillaIw,BatchSize,IterType,VarRet,J
1.06784,8.39751378758,1.00243,0.01,2.87472,99.7378207819,-124.464,-106.941335141,1.00263,-106.941335141,0.00859142,-106.941335141,0.0106525,100,0.3,99.8052025203,19.14,1.97163e-07,0.86123,0.00198122,100,1,8.39751378758,-106.896
1.09194,6.44651214016,0.99901,0.01,2.52639,99.8009598186,-124.173,-106.735080861,1.00199,-106.735080861,0.00827884,-106.735080861,0.0109303,100,0.3,99.7642829075,18.12,2.38668e-07,0.827064,0.00238196,100,1,6.44651214016,-106.701
1.14857,5.29108228714,1.00175,0.01,2.28178,99.901201681,-124.261,-107.022863412,1.00099,-107.022863412,0.00890022,-107.022863412,0.0114656,100,0.3,99.8594876608,18.57,1.42124e-07,0.891583,0.00142623,100,1,5.29108228714,-107.006
1.10887,8.62822354288,1.0045,0.01,2.94602,99.7648061744,-124.642,-107.214549943,1.00236,-107.214549943,0.0078901,-107.214549943,0.0110391,100,0.3,99.7880209498,17.62,2.14565e-07,0.79256,0.00216501,100,1,8.62822354288,-107.173
1.11033,6.07603590311,0.999108,0.01,2.44849,99.8803023482,-124.412,-107.069207755,1.0012,-107.069207755,0.00925102,-107.069207755,0.0111132,100,0.3,99.9097667629,16.52,9.12167e-08,0.924276,0.000910539,100,1,6.07603590311,-107.048
1.0675,5.51462854148,0.998462,0.01,2.32777,99.8938139511,-124.396,-106.922446253,1.00106,-106.922446253,0.00892424,-106.922446253,0.0106915,100,0.3,99.8594672075,18.81,1.42175e-07,0.891052,0.00141739,100,1,5.51462854148,-106.904
1.06295,7.0788328612,1.0013,0.01,2.6098,99.7680098058,-124.923,-107.436302398,1.00233,-107.436302398,0.00743239,-107.436302398,0.0106157,100,0.3,99.7654957514,17.82,2.37447e-07,0.744202,0.00238062,100,1,7.0788328612,-107.395
1.29484,9.60904996,0.990509,0.01,3.47519,99.3003196722,-124.339,-106.877805701,1.00705,-106.877805701,0.00611668,-106.877805701,0.0130725,100,0.3,99.1318831044,19.48,8.84566e-07,0.605862,0.00867854,100,1,9.60904996,-106.758
1.08917,4.08200791524,1.00031,0.01,2.01413,99.9257877281,-124.26,-106.739255645,1.00074,-106.739255645,0.00935632,-106.739255645,0.0108883,100,0.3,99.9309656355,16.99,6.97828e-08,0.935926,0.000698266,100,1,4.08200791524,-106.728
1.1314,4.65986507634,1.00037,0.01,2.10923,99.8457074278,-124.065,-106.825578154,1.00155,-106.825578154,0.00898587,-106.825578154,0.0113098,100,0.3,99.8433593036,18.9,1.58468e-07,0.898921,0.00158586,100,1,4.65986507634,-106.799
1.09526,5.26220483067,0.997868,0.01,2.266,99.8628830091,-124.035,-106.762306869,1.00137,-106.762306869,0.00836916,-106.762306869,0.0109761,100,0.3,99.7795192628,17.33,2.23217e-07,0.835132,0.00222266,100,1,5.26220483067,-106.738
1.14406,5.92431992535,0.999582,0.01,2.38986,99.8123953298,-124.569,-107.19943228,1.00188,-107.19943228,0.00894301,-107.19943228,0.0114454,100,0.3,99.7890452195,17.75,2.1358e-07,0.893927,0.00213402,100,1,5.92431992535,-107.166
1.18851,5.69137439941,1.01236,0.01,2.44941,99.6382495726,-124.1,-106.753960162,1.00363,-106.753960162,0.0071814,-106.753960162,0.0117401,100,0.3,99.6038979661,17.05,4.01673e-07,0.727013,0.00411659,100,1,5.69137439941,-106.69
1.17317,9.12315241863,0.994567,0.01,3.11761,99.7870578619,-124.75,-107.322029145,1.00213,-107.322029145,0.00880247,-107.322029145,0.0117958,100,0.3,99.7983491943,16.66,2.04132e-07,0.875464,0.0020192,100,1,9.12315241863,-107.286
1.11447,6.83764300487,1.00009,0.01,2.57566,99.7743583498,-124.56,-107.286779718,1.00226,-107.286779718,0.00837602,-107.286779718,0.0111437,100,0.3,99.7238612289,18.29,2.79667e-07,0.837678,0.00279718,100,1,6.83764300487,-107.249
1.07469,5.98679019149,1.00102,0.01,2.41102,99.8104832914,-124.376,-107.175044636,1.0019,-107.175044636,0.00831422,-107.175044636,0.010736,100,0.3,99.8371494933,16.33,1.64764e-07,0.832268,0.00165099,100,1,5.98679019149,-107.142
1.13265,10.3673824918,1.00552,0.01,3.24754,99.9031171968,-123.561,-106.444358247,1.00097,-106.444358247,0.00944953,-106.444358247,0.0112642,100,0.3,99.8608959985,17.35,1.40695e-07,0.950173,0.00142254,100,1,10.3673824918,-106.427
1.21184,5.11548574878,1.00263,0.01,2.21838,99.852660152,-124.282,-106.985651766,1.00148,-106.985651766,0.00901237,-106.985651766,0.0120865,100,0.3,99.8442927796,17.58,1.575e-07,0.903609,0.0015833,100,1,5.11548574878,-106.96
1.10455,4.93373570934,1.00368,0.01,2.18817,99.8277655541,-124.419,-107.092145764,1.00173,-107.092145764,0.00857952,-107.092145764,0.011005,100,0.3,99.8199260866,19.43,1.82182e-07,0.861108,0.00183525,100,1,4.93373570934,-107.062
1.07605,4.4049709199,0.999815,0.01,2.08201,99.9410142944,-123.811,-106.676486109,1.00059,-106.676486109,0.00941045,-106.676486109,0.0107624,100,0.3,99.9309274216,20.31,6.9806e-08,0.940871,0.000697802,100,1,4.4049709199,-106.666
1.02988,5.0495259998,0.999945,0.01,2.23075,99.9435862445,-124.373,-107.002972445,1.00056,-107.002972445,0.00919576,-107.002972445,0.0102994,100,0.3,99.9577289755,17.64,4.27382e-08,0.919526,0.000427335,100,1,5.0495259998,-106.993
1.11966,5.76643093194,0.998506,0.01,2.35398,99.7118455696,-124.48,-106.99033841,1.00289,-106.99033841,0.00704185,-106.99033841,0.0112134,100,0.3,99.6337423213,16.18,3.71312e-07,0.703134,0.00370204,100,1,5.76643093194,-106.94
1.11656,5.88288321656,1.00338,0.01,2.48997,99.8458975749,-123.304,-106.403702657,1.00154,-106.403702657,0.00897854,-106.403702657,0.011128,100,0.3,99.8406189761,17.93,1.61285e-07,0.900885,0.00162376,100,1,5.88288321656,-106.378
1.10315,4.06409198518,0.999138,0.01,1.98864,99.8806472292,-124.235,-106.886289063,1.00119,-106.886289063,0.0093196,-106.886289063,0.011041,100,0.3,99.8668280275,18.21,1.34673e-07,0.931156,0.00134441,100,1,4.06409198518,-106.866
1.14619,8.04269274334,1.00142,0.01,2.88026,99.8774839271,-123.8,-106.303189943,1.00123,-106.303189943,0.007917,-106.303189943,0.0114457,100,0.3,99.8295423323,18.3,1.72474e-07,0.79282,0.00172963,100,1,8.04269274334,-106.282
1.05046,4.31302158916,0.99862,0.01,2.05291,99.9058061813,-124.472,-106.966951395,1.00094,-106.966951395,0.00916945,-106.966951395,0.0105191,100,0.3,99.9162577575,15.98,8.46598e-08,0.915679,0.000844262,100,1,4.31302158916,-106.951
1.46903,15.8163813662,1.01366,0.01,5.13454,99.0122508747,-123.742,-106.487515759,1.00998,-106.487515759,0.00849294,-106.487515759,0.0144923,100,0.3,98.9045100872,18.9,1.11879e-06,0.860896,0.0114957,100,1,15.8163813662,-106.33
2.49003,12.4551750951,1.00837,0.01,4.74313,98.0365135002,-123.992,-106.847607428,1.02003,-106.847607428,0.0072845,-106.847607428,0.0246937,100,0.3,96.7964599955,19.42,3.34299e-06,0.734544,0.0339916,100,1,12.4551750951,-106.574
1.07619,4.71653177701,0.993176,0.01,2.13796,99.8276586351,-124.31,-107.002896002,1.00173,-107.002896002,0.00869054,-107.002896002,0.0108358,100,0.3,99.8306892323,16.92,1.71313e-07,0.863124,0.00168983,100,1,4.71653177701,-106.973
1.04431,7.84733061776,1.00618,0.01,2.81981,99.8752602218,-123.557,-106.448049677,1.00125,-106.448049677,0.00868426,-106.448049677,0.0103789,100,0.3,99.8894893796,18.4,1.11765e-07,0.873796,0.00113152,100,1,7.84733061776,-106.427
1.11072,4.95793252862,1.00067,0.01,2.16644,99.8875453498,-123.59,-106.358931961,1.00113,-106.358931961,0.00812301,-106.358931961,0.0110997,100,0.3,99.8423341976,18.21,1.59518e-07,0.812849,0.00159733,100,1,4.95793252862,-106.34
1.10982,4.45918782592,1.00132,0.01,2.07979,99.8444596054,-124.191,-106.765356208,1.00156,-106.765356208,0.00908056,-106.765356208,0.0110836,100,0.3,99.8471826904,17.15,1.54587e-07,0.909254,0.00154995,100,1,4.45918782592,-106.739
1.04489,4.70836868684,0.99997,0.01,2.16535,99.92698997,-123.705,-106.519721538,1.00073,-106.519721538,0.00908141,-106.519721538,0.0104493,100,0.3,99.9130104295,16.94,8.79695e-08,0.908114,0.000879642,100,1,4.70836868684,-106.507
1.24988,17.7342858642,1.01394,0.01,4.75304,99.0987370316,-123.637,-106.444610599,1.00909,-106.444610599,0.00756112,-106.444610599,0.0123269,100,0.3,99.1336103236,23.51,8.828e-07,0.766655,0.0090759,100,1,17.7342858642,-106.29
1.12331,5.46929487433,0.988809,0.01,2.30236,99.6853863473,-124.272,-106.893484773,1.00316,-106.893484773,0.0085224,-106.893484773,0.0113603,100,0.3,99.6608208544,19.16,3.43804e-07,0.842702,0.00336151,100,1,5.46929487433,-106.839
1.13769,6.87796130789,1.00298,0.01,2.55597,99.6578282393,-123.918,-106.601806401,1.00343,-106.601806401,0.00719023,-106.601806401,0.0113432,100,0.3,99.6006361555,18.54,4.05022e-07,0.721163,0.00407436,100,1,6.87796130789,-106.541
1.11322,6.58793572729,1.00217,0.01,2.57465,99.9537324496,-124.305,-106.931689826,1.00046,-106.931689826,0.00958995,-106.931689826,0.0111081,100,0.3,99.9368200315,20.39,6.38844e-08,0.961072,0.000641615,100,1,6.58793572729,-106.924
1.06031,4.44594453589,1.00056,0.01,2.08634,99.88662951,-124.067,-106.959717925,1.00113,-106.959717925,0.0090353,-106.959717925,0.0105972,100,0.3,99.9025349553,18.97,9.8549e-08,0.90404,0.000986603,100,1,4.44594453589,-106.941
1.02981,3.62085868829,0.998936,0.01,1.90081,99.954054018,-123.949,-106.718585206,1.00046,-106.718585206,0.00910244,-106.718585206,0.0103091,100,0.3,99.9505310264,19.41,5.00298e-08,0.909275,0.000499234,100,1,3.62085868829,-106.71
1.24422,5.20612815524,1.00165,0.01,2.26782,99.8048307367,-123.814,-106.641915039,1.00196,-106.641915039,0.00907429,-106.641915039,0.0124217,100,0.3,99.7149195695,18.05,2.88785e-07,0.908928,0.0028974,100,1,5.20612815524,-106.607
1.17242,4.05746150109,1.00305,0.01,1.99631,99.8666992865,-123.601,-106.312732074,1.00133,-106.312732074,0.00931185,-106.312732074,0.0116886,100,0.3,99.81826995,18.11,1.83896e-07,0.934026,0.0018502,100,1,4.05746150109,-106.29
1.09054,6.64499535157,1.00139,0.01,2.5484,99.9291683632,-124.083,-106.635551928,1.00071,-106.635551928,0.00942086,-106.635551928,0.0108903,100,0.3,99.9167747824,18.94,8.41235e-08,0.943397,0.000843578,100,1,6.64499535157,-106.623
1.08146,5.18949224389,1.00485,0.01,2.25519,99.9292993079,-123.928,-106.795161243,1.00071,-106.795161243,0.00937844,-106.795161243,0.0107624,100,0.3,99.9474384462,20.16,5.31559e-08,0.942394,0.000536729,100,1,5.18949224389,-106.784
1.16439,4.44452596377,1.0047,0.01,2.07023,99.6345572403,-124.042,-106.885312548,1.00367,-106.885312548,0.00857902,-106.885312548,0.0115894,100,0.3,99.6100350772,19.28,3.95448e-07,0.861936,0.00399175,100,1,4.44452596377,-106.854
1.0897,7.33159383173,0.989925,0.01,2.70216,99.64498405,-123.699,-106.466665848,1.00356,-106.466665848,0.00760002,-106.466665848,0.0110079,100,0.3,99.5004898419,20.0,5.07119e-07,0.752345,0.00496952,100,1,7.33159383173,-106.403
1.12114,5.31026640446,0.99948,0.01,2.30862,99.9158495096,-123.974,-106.734567993,1.00084,-106.734567993,0.00879312,-106.734567993,0.0112172,100,0.3,99.8660279878,17.85,1.35505e-07,0.878854,0.00135364,100,1,5.31026640446,-106.72
1.11372,6.25082556104,1.00351,0.01,2.5135,99.9077456715,-124.329,-106.792411416,1.00092,-106.792411416,0.00953247,-106.792411416,0.0110983,100,0.3,99.9266816166,20.52,7.41324e-08,0.95659,0.000746533,100,1,6.25082556104,-106.776
1.14098,5.68241393437,1.00395,0.01,2.36041,99.8626690209,-123.742,-106.316996772,1.00138,-106.316996772,0.00912492,-106.316996772,0.0113649,100,0.3,99.8458090486,18.05,1.55984e-07,0.916099,0.00157219,100,1,5.68241393437,-106.293
1.04884,4.64946846274,0.999124,0.01,2.14337,99.9183130514,-123.957,-106.749584048,1.00082,-106.749584048,0.00908258,-106.749584048,0.0104976,100,0.3,99.9320848903,18.62,6.8653e-08,0.907462,0.000685327,100,1,4.64946846274,-106.735
1.12511,4.71014658516,0.998919,0.01,2.13833,99.8874145145,-123.904,-106.52145421,1.00113,-106.52145421,0.00872351,-106.52145421,0.0112632,100,0.3,99.8757520321,18.0,1.25629e-07,0.871408,0.00125357,100,1,4.71014658516,-106.502
1.21232,4.39166544459,1.00754,0.01,2.05179,99.8468720902,-124.479,-106.867886708,1.00153,-106.867886708,0.00845233,-106.867886708,0.0120325,100,0.3,99.8303159995,17.59,1.71714e-07,0.851603,0.00174312,100,1,4.39166544459,-106.841
1.06363,4.11105254952,0.996548,0.01,2.00093,99.8205668536,-124.133,-106.812531709,1.0018,-106.812531709,0.00762791,-106.812531709,0.0106732,100,0.3,99.7110462586,17.73,2.92682e-07,0.760158,0.00290664,100,1,4.11105254952,-106.781
1.28612,5.08471077315,1.00107,0.01,2.26562,99.7833782314,-123.623,-106.576120514,1.00217,-106.576120514,0.00834338,-106.576120514,0.0128474,100,0.3,99.6937307525,18.12,3.10312e-07,0.835234,0.00310979,100,1,5.08471077315,-106.54
1.05844,5.05296380763,1.00316,0.01,2.23029,99.9456581894,-123.726,-106.606841876,1.00054,-106.606841876,0.00940921,-106.606841876,0.010551,100,0.3,99.9464685283,19.38,5.41034e-08,0.943898,0.000544463,100,1,5.05296380763,-106.598
1.09165,4.24382549987,0.995456,0.01,2.04525,99.9001666192,-124.254,-106.917346497,1.001,-106.917346497,0.00859183,-106.917346497,0.0109663,100,0.3,99.8734307462,17.24,1.2803e-07,0.855279,0.00126869,100,1,4.24382549987,-106.9
1.34397,6.63859061919,0.996744,0.01,2.58195,99.8435802065,-123.89,-106.850232257,1.00157,-106.850232257,0.00845185,-106.850232257,0.0134836,100,0.3,99.7168647883,16.32,2.868e-07,0.842433,0.00284936,100,1,6.63859061919,-106.823
1.06409,3.621668075,0.995607,0.01,1.88936,99.9238713429,-123.935,-106.844927949,1.00076,-106.844927949,0.00926497,-106.844927949,0.0106878,100,0.3,99.9343981744,16.48,6.62907e-08,0.922427,0.000657095,100,1,3.621668075,-106.831
1.18146,11.3595582704,0.985778,0.01,3.52572,99.3979913771,-124.149,-106.767150645,1.00606,-106.767150645,0.00737392,-106.767150645,0.0119851,100,0.3,99.2584445857,18.6,7.54653e-07,0.726905,0.0073334,100,1,11.3595582704,-106.669
1.10694,5.09243014503,1.00398,0.01,2.25496,99.8319593351,-123.907,-106.741751726,1.00168,-106.741751726,0.00869228,-106.741751726,0.0110255,100,0.3,99.7933206848,19.27,2.09174e-07,0.87269,0.00210844,100,1,5.09243014503,-106.714
1.03715,4.41805378601,0.998491,0.01,2.07966,99.9597354,-123.987,-106.634165781,1.0004,-106.634165781,0.00896472,-106.634165781,0.0103872,100,0.3,99.9577743287,17.0,4.26851e-08,0.895119,0.000425563,100,1,4.41805378601,-106.626
1.12142,4.27676428334,0.993866,0.01,2.03036,99.7647112551,-123.895,-106.66674955,1.00236,-106.66674955,0.00769073,-106.66674955,0.0112834,100,0.3,99.6535343139,17.28,3.512e-07,0.764355,0.00346904,100,1,4.27676428334,-106.626
1.04344,4.29775538736,1.00033,0.01,2.0615,99.9458606254,-123.886,-106.74710796,1.00054,-106.74710796,0.00931256,-106.74710796,0.010431,100,0.3,99.9529968741,18.43,4.7478e-08,0.931563,0.000475093,100,1,4.29775538736,-106.736
1.06217,4.22570685408,0.998206,0.01,2.00711,99.8226455796,-123.909,-106.60924867,1.00178,-106.60924867,0.00846711,-106.60924867,0.0106408,100,0.3,99.8252785125,17.54,1.76787e-07,0.845192,0.00176153,100,1,4.22570685408,-106.578
1.09596,7.68536631135,0.999026,0.01,2.79851,99.8537417739,-123.541,-106.371038041,1.00146,-106.371038041,0.0093003,-106.371038041,0.0109703,100,0.3,99.8812347492,19.65,1.20117e-07,0.929124,0.00119883,100,1,7.68536631135,-106.348
1.11974,3.59577083034,1.00021,0.01,1.89234,99.9122912749,-123.443,-106.504069964,1.00088,-106.504069964,0.00908756,-106.504069964,0.011195,100,0.3,99.9105596738,16.73,9.04692e-08,0.90895,0.000905079,100,1,3.59577083034,-106.491
1.10217,6.47869212517,1.00274,0.01,2.53023,99.9443840522,-123.532,-106.590251275,1.00056,-106.590251275,0.00955694,-106.590251275,0.0109916,100,0.3,99.9483276209,21.38,5.22368e-08,0.958314,0.000525236,100,1,6.47869212517,-106.58
1.10162,5.45303659818,1.00366,0.01,2.32834,99.9265971551,-124.135,-106.936535449,1.00073,-106.936535449,0.0092343,-106.936535449,0.0109761,100,0.3,99.9144117012,18.65,8.65238e-08,0.926808,0.00087158,100,1,5.45303659818,-106.923
1.02798,3.99815074331,1.00268,0.01,1.98845,99.9505049708,-123.589,-106.584973449,1.0005,-106.584973449,0.00918548,-106.584973449,0.0102523,100,0.3,99.9540040317,19.05,4.64864e-08,0.921006,0.000467355,100,1,3.99815074331,-106.576
1.10661,5.03520010016,0.998969,0.01,2.12876,99.7675470463,-124.833,-106.928488666,1.00233,-106.928488666,0.00727383,-106.928488666,0.0110776,100,0.3,99.6931703521,19.96,3.10898e-07,0.726633,0.00310257,100,1,5.03520010016,-106.885
1.09534,5.11978427223,1.00093,0.01,2.23115,99.946837093,-123.886,-106.625775597,1.00053,-106.625775597,0.00944868,-106.625775597,0.0109431,100,0.3,99.9267444721,17.48,7.40544e-08,0.94575,0.000741928,100,1,5.11978427223,-106.617
1.20239,4.59055729362,1.00143,0.01,2.13384,99.8565588553,-123.739,-106.647887544,1.00144,-106.647887544,0.00940106,-106.647887544,0.0120067,100,0.3,99.8249670056,16.75,1.77098e-07,0.941453,0.00177606,100,1,4.59055729362,-106.624
1.0735,3.96741402337,0.997113,0.01,1.97951,99.9100422205,-123.807,-106.535703379,1.0009,-106.535703379,0.00824853,-106.535703379,0.010766,100,0.3,99.8791281801,16.01,1.22264e-07,0.822472,0.00121559,100,1,3.96741402337,-106.52
1.12517,9.47608979199,0.997478,0.01,3.0844,99.9055444154,-123.392,-106.271908137,1.00095,-106.271908137,0.00880065,-106.271908137,0.0112802,100,0.3,99.9014240031,20.26,9.9658e-08,0.877845,0.000991559,100,1,9.47608979199,-106.256
1.15985,3.91689952907,1.00703,0.01,1.92232,99.7680928656,-123.668,-106.463212558,1.00232,-106.463212558,0.00785807,-106.463212558,0.0115175,100,0.3,99.730079999,21.84,2.73407e-07,0.791332,0.00277265,100,1,3.91689952907,-106.422
1.04607,5.95731136996,0.999176,0.01,2.42481,99.9693845095,-123.934,-106.666091563,1.00031,-106.666091563,0.00965008,-106.666091563,0.0104694,100,0.3,99.9752840486,17.64,2.49681e-08,0.964213,0.00024927,100,1,5.95731136996,-106.661
1.1382,6.23346152246,1.00691,0.01,2.44544,99.7128885852,-124.694,-107.318180919,1.00288,-107.318180919,0.00797668,-107.318180919,0.0113038,100,0.3,99.6904230677,17.9,3.13656e-07,0.803183,0.00318007,100,1,6.23346152246,-107.267
1.10434,4.79406526181,1.00104,0.01,2.17368,99.9256329862,-123.509,-106.393417395,1.00074,-106.393417395,0.00893557,-106.393417395,0.0110319,100,0.3,99.9292530587,20.69,7.14753e-08,0.894484,0.000716238,100,1,4.79406526181,-106.38
1.09233,10.4941673995,1.00299,0.01,3.25291,99.6856824992,-123.673,-106.48011276,1.00315,-106.48011276,0.00783266,-106.48011276,0.0108907,100,0.3,99.6936507026,21.62,3.10415e-07,0.785605,0.00312271,100,1,10.4941673995,-106.426
1.09747,11.5480462472,1.00701,0.01,3.48142,99.864559282,-123.979,-106.441519661,1.00136,-106.441519661,0.00880527,-106.441519661,0.0108983,100,0.3,99.8730552486,19.0,1.28419e-07,0.886699,0.00130226,100,1,11.5480462472,-106.418
1.04542,6.91599505368,0.998321,0.01,2.63169,99.9136478964,-123.181,-106.019065705,1.00086,-106.019065705,0.00931621,-106.019065705,0.0104718,100,0.3,99.9343283118,21.7,6.6392e-08,0.930056,0.000661692,100,1,6.91599505368,-106.004
1.0695,4.19594480998,0.998088,0.01,2.04855,99.9479445732,-124.29,-107.085576615,1.00052,-107.085576615,0.00916728,-107.085576615,0.0107154,100,0.3,99.9385857601,16.7,6.20834e-08,0.914976,0.000618462,100,1,4.19594480998,-107.077
1.10105,4.42341013969,1.00123,0.01,2.09788,99.9083168241,-124.237,-106.774353184,1.00092,-106.774353184,0.00949421,-106.774353184,0.0109969,100,0.3,99.9148781281,18.03,8.60209e-08,0.950593,0.000862333,100,1,4.42341013969,-106.759
1.04105,8.41504483297,0.993848,0.01,2.92247,99.9019155292,-123.784,-106.407786549,1.00098,-106.407786549,0.00865966,-106.407786549,0.0104749,100,0.3,99.8826165904,19.53,1.18721e-07,0.860638,0.00117265,100,1,8.41504483297,-106.391
1.1229,8.87791850175,1.00074,0.01,3.04655,99.8874383027,-123.498,-106.313742049,1.00113,-106.313742049,0.00904633,-106.313742049,0.0112207,100,0.3,99.8657900801,21.45,1.35742e-07,0.905306,0.00135944,100,1,8.87791850175,-106.295
1.0394,4.89280563209,1.00038,0.01,2.21271,99.9200268912,-124.02,-106.881025069,1.0008,-106.881025069,0.00907019,-106.881025069,0.01039,100,0.3,99.9261211398,18.18,7.46575e-08,0.907364,0.000747143,100,1,4.89280563209,-106.867
1.54044,15.2549027512,1.0133,0.01,5.23585,98.9639620562,-123.891,-106.744135012,1.01047,-106.744135012,0.00833662,-106.744135012,0.0152023,100,0.3,98.8946205051,19.54,1.12903e-06,0.844745,0.0115925,100,1,15.2549027512,-106.582
1.11198,5.39384924272,1.00553,0.01,2.2962,99.8364267529,-123.629,-106.522106313,1.00164,-106.522106313,0.00891786,-106.522106313,0.0110587,100,0.3,99.8648979241,18.44,1.36655e-07,0.896713,0.00138169,100,1,5.39384924272,-106.493
1.0893,12.6559259569,0.999894,0.01,3.71412,99.8192840258,-124.095,-106.716839368,1.00181,-106.716839368,0.00827059,-106.716839368,0.0108942,100,0.3,99.8523209091,19.08,1.49392e-07,0.826971,0.0014936,100,1,12.6559259569,-106.686
1.08349,6.29549580062,1.00294,0.01,2.49842,99.942847986,-123.77,-106.702451322,1.00057,-106.702451322,0.00956483,-106.702451322,0.0108032,100,0.3,99.9281863149,18.44,7.25886e-08,0.959293,0.000730156,100,1,6.29549580062,-106.694
1.22629,11.0069142299,1.00103,0.01,3.29205,99.7233792173,-123.632,-106.23363591,1.00277,-106.23363591,0.00877342,-106.23363591,0.0122503,100,0.3,99.6982047746,19.85,3.05791e-07,0.878246,0.00306421,100,1,11.0069142299,-106.186
1.08049,3.91788303556,1.00308,0.01,1.95423,99.8092838513,-123.573,-106.460505078,1.00191,-106.460505078,0.00852085,-106.460505078,0.0107718,100,0.3,99.7926183201,19.29,2.0992e-07,0.854705,0.00211213,100,1,3.91788303556,-106.428
1.0534,5.88010710877,0.997914,0.01,2.35792,99.7791054526,-124.189,-106.875830525,1.00221,-106.875830525,0.00822656,-106.875830525,0.010556,100,0.3,99.7744624594,19.22,2.28345e-07,0.82094,0.00227393,100,1,5.88010710877,-106.838
1.04843,3.50757507372,1.00015,0.01,1.86548,99.9374780792,-123.579,-106.343400554,1.00063,-106.343400554,0.00928379,-106.343400554,0.0104827,100,0.3,99.9473020233,20.1,5.32979e-08,0.928518,0.000533139,100,1,3.50757507372,-106.333
1.08716,5.02035769112,1.00164,0.01,2.25285,99.8459688803,-123.857,-106.48894085,1.00154,-106.48894085,0.00895839,-106.48894085,0.0108538,100,0.3,99.8414869024,18.81,1.60374e-07,0.897309,0.00160901,100,1,5.02035769112,-106.461
1.14842,5.14176542786,1.00052,0.01,2.25135,99.9239903709,-123.9,-106.813753043,1.00076,-106.813753043,0.00904119,-106.813753043,0.0114782,100,0.3,99.8952864753,19.24,1.05876e-07,0.904593,0.00105987,100,1,5.14176542786,-106.801
1.03858,6.44743666846,0.996065,0.01,2.5172,99.9061988327,-123.283,-106.175212446,1.00094,-106.175212446,0.00865216,-106.175212446,0.0104269,100,0.3,99.8838983819,17.38,1.17379e-07,0.861811,0.00116457,100,1,6.44743666846,-106.159
1.0917,5.65523532182,1.00292,0.01,2.37059,99.8229425475,-123.28,-106.310311072,1.00177,-106.310311072,0.0090051,-106.310311072,0.0108852,100,0.3,99.8647518816,20.59,1.36782e-07,0.903136,0.00137581,100,1,5.65523532182,-106.288
1.0902,8.02504218053,0.993421,0.01,2.87508,99.8459807645,-123.984,-106.621416318,1.00154,-106.621416318,0.00872175,-106.621416318,0.0109741,100,0.3,99.8449348299,17.89,1.56873e-07,0.866438,0.00154815,100,1,8.02504218053,-106.596
1.16708,4.4800424258,1.00573,0.01,2.1002,99.8933262329,-123.409,-106.488827415,1.00107,-106.488827415,0.00956934,-106.488827415,0.0116043,100,0.3,99.8565791197,18.8,1.45065e-07,0.962415,0.00146732,100,1,4.4800424258,-106.47
1.03968,3.51518719293,0.996954,0.01,1.8647,99.9612362502,-123.597,-106.626441969,1.00039,-106.626441969,0.00943436,-106.626441969,0.0104285,100,0.3,99.9571394867,19.58,4.32868e-08,0.940562,0.000430235,100,1,3.51518719293,-106.62
1.04338,5.77507205942,1.0061,0.01,2.35948,99.889924233,-124.715,-107.210432387,1.0011,-107.210432387,0.00913005,-107.210432387,0.0103706,100,0.3,99.9278246954,17.26,7.29669e-08,0.918572,0.000738594,100,1,5.77507205942,-107.191
1.16568,9.39617246373,1.00122,0.01,3.18723,99.6401786884,-123.806,-106.636681924,1.00361,-106.636681924,0.00760112,-106.636681924,0.0116426,100,0.3,99.6078086551,19.21,3.97699e-07,0.761041,0.00398671,100,1,9.39617246373,-106.577
1.0639,4.52734959903,0.99186,0.01,2.0987,99.8142599347,-124.425,-107.012490354,1.00186,-107.012490354,0.00781022,-107.012490354,0.0107263,100,0.3,99.6807940706,18.86,3.23483e-07,0.774665,0.00318238,100,1,4.52734959903,-106.981
1.09326,4.20766140714,0.997661,0.01,2.02614,99.8928385194,-123.561,-106.336331908,1.00107,-106.336331908,0.00773671,-106.336331908,0.0109582,100,0.3,99.8418089521,21.03,1.60032e-07,0.771862,0.00159284,100,1,4.20766140714,-106.318
1.08912,4.97094127528,1.00066,0.01,2.2136,99.9194913099,-123.741,-106.534794495,1.00081,-106.534794495,0.00932068,-106.534794495,0.010884,100,0.3,99.9134209944,19.66,8.75152e-08,0.932687,0.000876315,100,1,4.97094127528,-106.522
1.10015,6.11609817889,0.996503,0.01,2.46857,99.9072102219,-123.632,-106.55172687,1.00093,-106.55172687,0.00868024,-106.55172687,0.0110401,100,0.3,99.8800057409,19.5,1.21345e-07,0.864989,0.00120497,100,1,6.11609817889,-106.536
1.11573,6.27705158331,1.00395,0.01,2.56661,99.8739878788,-123.992,-106.645969923,1.00126,-106.645969923,0.00946922,-106.645969923,0.0111134,100,0.3,99.881991111,17.73,1.19405e-07,0.950661,0.0012035,100,1,6.27705158331,-106.624
1.07445,5.64202762102,1.00001,0.01,2.36996,99.9475396851,-123.828,-106.598652848,1.00052,-106.598652848,0.00959007,-106.598652848,0.0107445,100,0.3,99.9511824321,22.56,4.93425e-08,0.959013,0.000493431,100,1,5.64202762102,-106.589
