MinBehavPdf,Penalization,EmpiricalD2Harmonic,TimeElapsed,MeanIW,Epsilon,InitialBound,EpThisIter,Weights,EpRewMean,DivergenceHarmonic,OptimizationReturnMean,WReturnMean,MinIW,ReturnStepMaxmin,MaxIW,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,Bound,Inner Iteration,ReturnMeanIW,MeanD2-0,ESSRenyiArithmetic,StdWReturnMean,InitialReturnStd,MeanEntropy,InitialReturnMean,EpLenMean,MinTargetPdf,StdIW,EmpiricalD2Arithmetic,OptimizationReturnMax,LearnableVariance,InitialReturnMax,ReturnStepMax,OptimizationReturnMin,Iteration,ESSRenyiHarmonic,InitialReturnMin
-68.738304,True,1.0,258.64060068130493,196.16388,2.0,-295435.97,100,[-0.207  0.231 -0.11   0.008  0.01   0.19   0.014 -0.557 -0.018  0.  0.   ],495.45245566765254,7.1504265e+28,256.78064,275545.75,0.07904433,9.359971,13939.162,5900,-1.0,245372,-5.3186896e+18,1,64569944.0,1.0,100.0,,173.41457,0.4189424,495.45245,53.45,-68.738304,1413.2252,1.0,1168.1145,,1406.7864,9.359971,,59,100.0,238.67181
-64.31817,True,1.0,267.25996446609497,6028.7363,2.0,-349400.6,100,[-0.226  0.222 -0.111  0.01   0.012  0.135  0.03  -0.569 -0.018  0.  0.   ],544.8670338426573,8.587565e+30,268.03622,336482.7,0.30058336,9.359974,198840.11,6000,-1.0,251251,-3.7855257e+19,1,5145778700.0,1.0,100.0,,199.0039,0.4189424,544.867,58.79,-64.31817,29143.406,1.0,856.8855,,1133.7163,9.359974,,60,100.0,276.8308
-65.81355,True,1.0,275.98903608322144,30.59396,2.0,-370574.62,100,[-0.194  0.218 -0.116 -0.015 -0.014  0.164  0.024 -0.595 -0.018  0.  0.   ],550.7660306310231,1.1124007e+22,293.63382,356940.7,0.012125958,9.359936,1759.5553,6100,-1.0,257192,-1437972200000000.0,1,23571688.0,1.0,100.0,,231.51129,0.4189424,550.76605,59.41,-65.81355,176.61487,1.0,907.5803,,1164.7125,9.359936,,61,100.0,257.1322
-56.269875,True,1.0,283.17021679878235,194.01659,2.0,-320741.6,100,[-0.188  0.215 -0.119  0.013  0.013  0.117  0.038 -0.601 -0.018  0.  0.   ],515.8364006897232,1.0033319e+25,276.14197,304676.06,0.039472047,9.359966,15194.558,6200,-1.0,262756,-5.0888143e+16,1,217039420.0,1.0,100.0,,196.44054,0.4189424,515.8364,55.64,-56.269875,1514.847,1.0,1024.6224,,1264.3169,9.359966,,62,100.0,239.69444
-61.25653,True,1.0,289.76169300079346,279.39142,2.0,-297702.78,100,[-0.194  0.205 -0.12  -0.022 -0.025  0.086  0.032 -0.611 -0.018  0.  0.   ],504.81176295139926,5.3216448e+26,228.2796,285380.56,0.2284198,9.359852,27083.924,6300,-1.0,268204,-2.8425645e+17,1,336437600.0,1.0,100.0,,174.77312,0.4189424,504.81177,54.48,-61.25653,2694.297,1.0,830.73517,,1107.2673,9.359852,,63,100.0,276.53217
-52.853127,True,1.0,297.6522283554077,1150149.6,2.0,-301123.72,100,[-0.21   0.203 -0.12  -0.011 -0.014  0.064  0.031 -0.61  -0.018  0.  0.   ],517.2727849490252,5.3954896e+29,239.5417,290784.66,0.06147273,9.359921,51952016.0,6400,-1.0,273776,-7.594432e+18,1,572820300000.0,1.0,100.0,,152.35986,0.4189424,517.27277,55.72,-52.853127,6120849.5,1.0,736.5276,,1014.25867,9.359921,,64,100.0,277.73108
-42.511757,True,1.0,304.80572175979614,48.212646,2.0,-223566.77,100,[-0.234  0.203 -0.124  0.058  0.054  0.088 -0.03  -0.571 -0.018  0.  0.   ],439.2414041607772,2.1668838e+16,190.00148,214095.27,0.012708669,9.359953,1594.9286,6500,-1.0,278515,-1394248800000.0,1,16074537.0,1.0,100.0,,145.47258,0.4189424,439.2414,47.39,-42.511757,174.27928,1.0,721.53265,,970.7726,9.359953,,65,100.0,249.23991
-51.438766,True,1.0,313.89300894737244,369875.4,2.0,-360360.2,100,[-0.222  0.201 -0.126  0.022  0.017  0.115 -0.049 -0.577 -0.018  0.  0.   ],556.235136871621,2.078305e+28,317.038,350420.56,0.008144197,9.359908,34771456.0,6600,-1.0,284517,-1.4329248e+18,1,48488223000.0,1.0,100.0,,202.5415,0.4189424,556.2351,60.02,-51.438766,3458587.0,1.0,755.27625,,994.4734,9.359908,,66,100.0,239.19716
-50.147545,True,1.0,320.21322321891785,50.448368,2.0,-227788.33,100,[-0.262  0.195 -0.133 -0.049 -0.053  0.13  -0.107 -0.597 -0.018  0.  0.   ],443.28568635165607,3.7094473e+21,202.57262,219662.67,0.03249658,9.359706,1663.6846,6700,-1.0,289300,-494893450000000.0,1,9592245.0,1.0,100.0,,152.18568,0.4189424,443.28574,47.83,-50.147545,218.68753,1.0,658.4477,,899.16077,9.359706,,67,100.0,240.71307
-56.410324,True,1.0,330.6382794380188,1188571.1,2.0,-474455.94,100,[-0.255  0.194 -0.134 -0.008 -0.011  0.148 -0.12  -0.594 -0.018  0.  0.   ],641.7426800552444,5.0910604e+26,403.11368,459579.2,0.0701259,9.359899,118764296.0,6800,-1.0,296240,-3.3566953e+17,1,1227384200000.0,1.0,100.0,,218.5074,0.4189424,641.7427,69.4,-56.410324,11816807.0,1.0,978.0104,,1216.6394,9.359899,,68,100.0,238.62901
-61.53156,True,1.0,341.8491561412811,11.026876,2.0,-580525.6,100,[-0.256  0.188 -0.137  0.002 -0.001  0.121 -0.127 -0.597 -0.018  0.  0.   ],707.763633387196,13381876000.0,459.1398,561332.6,0.1356247,9.359715,437.54376,6900,-1.0,303877,-2229912000.0,1,9670700.0,1.0,100.0,,245.77066,0.4189424,707.7636,76.37,-61.53156,53.473263,1.0,1133.2859,,1381.9097,9.359715,,69,100.0,248.62383
-66.544876,True,1.0,353.2989161014557,6231.951,2.0,-527100.9,100,[-0.241  0.187 -0.138 -0.009 -0.012  0.136 -0.123 -0.613 -0.018  0.  0.   ],672.7841738906386,3.440068e+27,405.16876,510892.84,0.03670284,9.359931,575402.5,7000,-1.0,311141,-9.5063164e+17,1,6544474600.0,1.0,100.0,,241.35927,0.4189424,672.7841,72.64,-66.544876,57239.996,1.0,1002.2952,,1269.9106,9.359931,,70,100.0,267.61542
-61.072975,True,1.0,362.9842517375946,197.1695,2.0,-365085.28,100,[-0.23   0.174 -0.132  0.027  0.023  0.165 -0.132 -0.598 -0.018  0.  0.   ],555.7679378365706,3850209000000000.0,307.13672,352557.84,0.033540793,9.359996,10117.049,7100,-1.0,317145,-777442300000.0,1,117228810.0,1.0,100.0,,208.9973,0.4189424,555.76794,60.04,-61.072975,1068.4156,1.0,867.81824,,1116.4495,9.359996,,71,100.0,248.63124
-64.686325,True,1.0,375.45902729034424,9835.321,2.0,-681862.6,100,[-2.256e-01  1.703e-01 -1.392e-01 -5.899e-04 -4.704e-03  1.397e-01 -1.242e-01 -6.366e-01 -3.123e-02  0.000e+00  0.000e+00],768.6784566840594,9.722276e+28,493.21948,661502.2,0.048396863,9.359945,434721.12,7200,-1.0,325448,-6.3484674e+18,1,8311114000.0,1.0,100.0,,265.77362,0.4189424,768.67847,83.03,-64.686325,49639.21,1.0,1147.8568,,1423.3158,9.359945,,72,100.0,275.45898
-58.651398,True,1.0,388.3648703098297,83923.15,2.0,-520286.94,100,[-0.207  0.153 -0.141  0.019  0.014  0.147 -0.171 -0.62  -0.031  0.  0.   ],666.8400249202281,1.3324186e+31,388.7976,501755.66,0.09730373,9.359947,3443011.2,7300,-1.0,332653,-6.7643235e+19,1,57457720000.0,1.0,100.0,,238.91429,0.4189424,666.84,72.05,-58.651398,406491.78,1.0,1079.8357,,1357.8782,9.359947,,73,100.0,278.04242
-50.90095,True,1.0,400.06938576698303,31.00445,2.0,-380613.75,100,[-0.232  0.166 -0.153  0.007  0.004  0.176 -0.21  -0.602 -0.032  0.  0.   ],574.5003728641409,49855423000000.0,344.78445,369862.16,0.13231073,9.359935,917.8946,7400,-1.0,338859,-75936180000.0,1,21042608.0,1.0,100.0,,199.52817,0.4189424,574.50037,62.06,-50.90095,126.93548,1.0,804.5802,,1034.2961,9.359935,,74,100.0,229.71594
-66.99312,True,1.0,411.130934715271,192.56285,2.0,-446278.66,100,[-0.245  0.169 -0.157  0.011  0.009  0.155 -0.2   -0.617 -0.032  0.  0.   ],623.069179309475,5.4970667e+22,393.52832,432397.75,0.14450619,9.359744,6198.315,7500,-1.0,345595,-3254482200000000.0,1,149029340.0,1.0,100.0,,210.19647,0.4189424,623.0692,67.36,-66.99312,814.22046,1.0,945.6732,,1175.2141,9.359744,,75,100.0,229.54086
-66.36347,True,1.0,423.2922110557556,53.760204,2.0,-557635.94,100,[-0.254  0.164 -0.157  0.015  0.011  0.131 -0.188 -0.629 -0.032  0.  0.   ],685.2458400949613,4.6946283e+24,435.71112,535415.0,0.15140305,9.359831,3647.1946,7600,-1.0,352992,-4.814615e+16,1,50553836.0,1.0,100.0,,256.6188,0.4189424,685.24585,73.97,-66.36347,372.581,1.0,1237.3911,,1486.9258,9.359831,,76,100.0,249.5347
-60.60185,True,1.0,433.7365765571594,3.5108302,2.0,-514681.75,100,[-0.237  0.165 -0.159  0.007  0.003  0.151 -0.189 -0.64  -0.032  0.  0.   ],650.5196636292624,555938560.0,392.94284,492165.53,0.1955299,9.359939,107.37207,7700,-1.0,360019,-534557020.0,1,3663434.5,1.0,100.0,,262.65894,0.4189424,650.51965,70.27,-60.60185,11.223532,1.0,1239.1958,,1496.7727,9.359939,,77,100.0,257.57684
-77.28673,True,1.0,448.309885263443,6968.9404,2.0,-607738.44,100,[-0.211  0.163 -0.163  0.005  0.002  0.153 -0.186 -0.656 -0.032  0.  0.   ],716.0996151306769,7.695582e+24,467.58856,577249.4,0.1702855,9.359957,351760.62,7800,-1.0,367760,-8.457916e+16,1,3325002200.0,1.0,100.0,,253.87146,0.4189424,716.09955,77.41,-77.28673,44939.914,1.0,1493.2161,,1741.7272,9.359957,,78,100.0,248.51105
-68.039925,True,1.0,462.0122492313385,31.949184,2.0,-667691.25,100,[-0.173  0.158 -0.168 -0.001 -0.003  0.115 -0.168 -0.681 -0.032  0.  0.   ],759.3090793776647,91233750.0,520.2774,644473.8,0.4252039,9.3598995,2947.5554,7900,-1.0,375968,-259230610.0,1,37466828.0,1.0,100.0,,260.62143,0.4189424,759.3091,82.08,-68.039925,293.07993,1.0,1280.8691,,1519.9008,9.3598995,,79,100.0,239.03166
-68.09288,True,1.0,475.7561938762665,3100.4521,2.0,-599097.9,100,[-1.647e-01  1.587e-01 -1.694e-01  2.656e-03  4.418e-04  1.261e-01 -1.699e-01 -6.864e-01 -3.195e-02  0.000e+00  0.000e+00],716.5793704147851,2.0116534e+31,429.97308,575730.0,0.13530742,9.359918,292415.16,8000,-1.0,383707,-1.04807955e+20,1,5180491300.0,1.0,100.0,,249.48744,0.4189424,716.57935,77.39,-68.09288,29120.857,1.0,1238.2104,,1524.8167,9.359918,,80,100.0,286.60626
-84.142235,True,1.0,491.2460696697235,4223682600.0,2.0,-679991.4,100,[-0.174  0.159 -0.171  0.005  0.003  0.101 -0.157 -0.697 -0.032  0.  0.   ],752.2590516909512,3.0092057e+32,475.49536,652724.56,0.01620251,9.3599,415882940000.0,8100,-1.0,391835,-4.7300424e+20,1,6430706000000000.0,1.0,100.0,,294.6708,0.4189424,752.25903,81.28,-84.142235,41378270000.0,1.0,1370.3569,,1647.1206,9.3599,,81,100.0,276.76367
-60.258053,True,1.0,504.605988740921,1433.1775,2.0,-574662.0,100,[-0.166  0.157 -0.173 -0.002 -0.004  0.072 -0.119 -0.735 -0.032  0.  0.   ],711.4861998360253,2.1983322e+18,444.95108,560612.44,0.114460856,9.359924,127609.375,8200,-1.0,399514,-20831852000000.0,1,928380740.0,1.0,100.0,,233.23772,0.4189424,711.48627,76.79,-60.258053,12709.709,1.0,915.79767,,1182.3328,9.359924,,82,100.0,266.5351
-72.76616,True,1.0,519.6680982112885,14.553563,2.0,-734890.9,100,[-1.604e-01  1.587e-01 -1.733e-01  1.370e-03 -7.041e-05  9.932e-02 -1.297e-01 -7.272e-01 -3.235e-02  0.000e+00  0.000e+00],778.5635114584304,10584588000000.0,512.1444,702093.2,0.041229296,9.359932,410.16974,8300,-1.0,407941,-106715410000.0,1,12041243.0,1.0,100.0,,309.729,0.4189424,778.56354,84.27,-72.76616,55.89761,1.0,1540.0452,,1806.4642,9.359932,,83,100.0,266.41907
-67.22502,True,1.0,534.1348977088928,42.233887,2.0,-614448.9,100,[-0.163  0.161 -0.176  0.016  0.016  0.116 -0.144 -0.725 -0.029  0.  0.   ],721.0102995476196,1.3465205e+16,453.5878,593915.1,0.1258983,9.359935,1176.7849,8400,-1.0,415733,-2382763700000.0,1,44956160.0,1.0,100.0,,272.1384,0.4189424,721.0103,77.92,-67.22502,149.95206,1.0,1161.9386,,1429.3611,9.359935,,84,100.0,267.4225
-74.97384,True,1.0,548.1390533447266,516.5382,2.0,-580467.0,100,[-0.16   0.163 -0.178  0.008  0.007  0.136 -0.163 -0.718 -0.029  0.  0.   ],704.8314262130319,3.1320756e+26,493.83264,563534.56,0.15162385,9.359798,50456.793,8500,-1.0,423354,-2.9966348e+17,1,778837250.0,1.0,100.0,,258.35495,0.4189424,704.8315,76.21,-74.97384,5019.3813,1.0,1086.9802,,1297.979,9.359798,,85,100.0,210.99873
-65.807304,True,1.0,562.439683675766,92.95591,2.0,-720227.3,100,[-0.178  0.161 -0.181  0.002  0.001  0.118 -0.178 -0.722 -0.03   0.  0.   ],790.3497926167942,6.0152043e+16,515.0895,700685.75,0.045790125,9.359907,7422.3745,8600,-1.0,431902,-4792848000000.0,1,125421030.0,1.0,100.0,,275.74075,0.4189424,790.3498,85.48,-65.807304,738.8127,1.0,1119.1396,,1394.3999,9.359907,,86,100.0,275.26028
-73.92895,True,1.0,576.0761106014252,2.7695212,2.0,-607465.4,100,[-0.182  0.16  -0.179  0.009  0.01   0.142 -0.18  -0.706 -0.03   0.  0.   ],726.0417790169412,8403089400.0,431.26273,589236.2,0.100547716,9.3599415,45.13173,8700,-1.0,439743,-1673057300.0,1,2024323.8,1.0,100.0,,249.19789,0.4189424,726.0418,78.41,-73.92895,4.9431005,1.0,1051.9851,,1346.7642,9.3599415,,87,100.0,294.77905
-68.00389,True,1.0,587.0826706886292,2.7614727,2.0,-563049.0,100,[-1.644e-01  1.579e-01 -1.786e-01  1.576e-04  1.379e-03  1.426e-01 -1.626e-01 -7.203e-01 -3.018e-02  0.000e+00  0.000e+00],699.673415853278,3644286200.0,422.5961,546818.06,0.02027573,9.35996,123.48741,8800,-1.0,447309,-982666050.0,1,2839924.5,1.0,100.0,,239.32234,0.4189424,699.67346,75.66,-68.00389,12.210376,1.0,993.73145,,1270.8087,9.35996,,88,100.0,277.0773
-73.13313,True,1.0,598.9481174945831,5.0560126,2.0,-758962.9,100,[-1.709e-01  1.566e-01 -1.787e-01 -2.837e-04  1.031e-03  1.287e-01 -1.610e-01 -7.223e-01 -3.056e-02  0.000e+00  0.000e+00],792.1061659828617,3552923000.0,460.9378,729463.0,0.11146484,9.359981,167.18524,8900,-1.0,455879,-1764325400.0,1,5950764.5,1.0,100.0,,319.4227,0.4189424,792.1062,85.7,-73.13313,18.191793,1.0,1382.0712,,1713.2395,9.359981,,89,100.0,331.16833
-60.427925,True,1.0,610.7044568061829,3361.5994,2.0,-570361.0,100,[-1.597e-01  1.561e-01 -1.795e-01 -1.053e-03  1.362e-04  1.383e-01 -1.659e-01 -7.216e-01 -3.092e-02  0.000e+00  0.000e+00],699.8559173205805,7.993219e+34,424.41278,554237.06,0.001626995,9.36,331418.06,9000,-1.0,463436,-4.5585903e+21,1,4679150600.0,1.0,100.0,,253.8479,0.4189424,699.85596,75.57,-60.427925,32971.477,1.0,991.16907,,1266.6122,9.36,,90,100.0,275.4431
-66.181175,True,1.0,625.5858252048492,5.897563,2.0,-676868.7,100,[-1.718e-01  1.530e-01 -1.791e-01 -1.187e-05  8.027e-04  1.114e-01 -1.590e-01 -7.286e-01 -3.092e-02  0.000e+00  0.000e+00],768.4842739444829,9519096000.0,492.5515,657980.5,0.081854865,9.359962,304.57748,9100,-1.0,471740,-1848083100.0,1,5249881.5,1.0,100.0,,259.639,0.4189424,768.4842,83.04,-66.181175,30.476566,1.0,1094.9581,,1370.8909,9.359962,,91,100.0,275.93277
-69.366196,True,1.0,639.4119884967804,5.580794,2.0,-712742.4,100,[-0.164  0.153 -0.18   0.002  0.002  0.123 -0.164 -0.728 -0.032  0.  0.   ],778.1946686765207,1119104600.0,483.53436,692143.1,0.09848453,9.359895,211.126,9200,-1.0,480145,-694950600.0,1,5846514.5,1.0,100.0,,294.2044,0.4189424,778.1947,84.05,-69.366196,23.242476,1.0,1136.9788,,1431.639,9.359895,,92,100.0,294.66034
-75.03785,True,1.0,654.9407181739807,38.457134,2.0,-830049.44,100,[-0.17   0.152 -0.18   0.002  0.003  0.11  -0.162 -0.732 -0.032  0.  0.   ],851.741909169898,1770570900.0,548.67786,805728.06,0.010877022,9.359812,3358.0825,9300,-1.0,489359,-1074440700.0,1,51047630.0,1.0,100.0,,283.30862,0.4189424,851.74194,92.14,-75.03785,333.90173,1.0,1252.5494,,1555.6135,9.359812,,93,100.0,303.06406
-76.945206,True,1.0,670.0055921077728,19.83656,2.0,-742601.0,100,[-0.178  0.152 -0.181  0.004  0.005  0.098 -0.16  -0.737 -0.034  0.  0.   ],797.1927741250419,4782213000.0,473.28284,712138.75,0.16063617,9.359815,569.53375,9400,-1.0,497970,-2123992400.0,1,17428102.0,1.0,100.0,,276.80756,0.4189424,797.19275,86.11,-76.945206,73.07552,1.0,1417.0507,,1740.9606,9.359815,,94,100.0,323.9099
-70.62909,True,1.0,681.2643885612488,20.351746,2.0,-698816.06,100,[-0.158  0.15  -0.184  0.011  0.012  0.104 -0.156 -0.757 -0.034  0.  0.   ],776.150215121694,17545155000.0,518.1551,677809.6,0.12066945,9.359906,1811.3146,9500,-1.0,506365,-2808365800.0,1,25904052.0,1.0,100.0,,274.5915,0.4189424,776.1502,83.95,-70.62909,180.07402,1.0,1187.7246,,1445.7197,9.359906,,95,100.0,257.99512
-77.18814,True,1.0,696.1001234054565,90702.78,2.0,-692376.75,100,[-0.146  0.15  -0.185  0.009  0.009  0.113 -0.158 -0.759 -0.034  0.  0.   ],776.6083178874418,2.6307772e+28,472.73648,671943.94,0.21047835,9.359986,6638856.5,9600,-1.0,514765,-3.3141265e+18,1,138156570000.0,1.0,100.0,,262.34222,0.4189424,776.6083,84.0,-77.18814,700726.75,1.0,1121.9731,,1425.845,9.359986,,96,100.0,303.87183
-64.522064,True,1.0,709.7144758701324,140126.23,2.0,-641716.94,100,[-1.585e-01  1.481e-01 -1.847e-01  2.420e-04  4.573e-04  8.920e-02 -1.502e-01 -7.645e-01 -3.141e-02  0.000e+00  0.000e+00],754.394083687624,1.0774143e+28,441.92914,626776.8,0.033296667,9.359935,13963399.0,9700,-1.0,522919,-1.5507592e+18,1,131864430000.0,1.0,100.0,,240.13824,0.4189424,754.39404,81.54,-64.522064,1389294.9,1.0,906.76404,,1219.229,9.359935,,97,100.0,312.46497
-65.87472,True,1.0,724.2950534820557,3414.7644,2.0,-753755.6,100,[-0.147  0.148 -0.186 -0.011 -0.012  0.109 -0.162 -0.76  -0.031  0.  0.   ],805.196501483387,2.7755935e+23,556.6841,731036.44,0.09918958,9.359847,205023.67,9800,-1.0,531626,-1.1969295e+16,1,3175285000.0,1.0,100.0,,287.5674,0.4189424,805.1965,87.07,-65.87472,21967.521,1.0,1254.9897,,1503.5022,9.359847,,98,100.0,248.51239
-70.0339,True,1.0,736.1982781887054,32065.283,2.0,-576604.1,100,[-0.161  0.149 -0.185  0.011  0.01   0.133 -0.189 -0.723 -0.025  0.  0.   ],705.4540603788618,2.0744464e+30,409.46222,557897.94,0.0038890769,9.3599415,1107367.0,9900,-1.0,539245,-2.6942264e+19,1,24795195000.0,1.0,100.0,,245.42317,0.4189424,705.45416,76.19,-70.0339,144632.5,1.0,1068.2781,,1364.2699,9.3599415,,99,100.0,295.99185
-55.260155,True,1.0,747.0710184574127,17.738777,2.0,-377101.56,100,[-0.164  0.147 -0.188  0.032  0.031  0.158 -0.23  -0.696 -0.02   0.  0.   ],571.3493192610856,3657714100000000.0,341.7402,366357.06,0.014683998,9.3595915,433.7051,10000,-1.0,545416,-649825900000.0,1,11051808.0,1.0,100.0,,199.79254,0.4189424,571.3493,61.71,-55.260155,52.87761,1.0,804.3447,,1033.9539,9.3595915,,100,100.0,229.60913
-55.736076,True,1.0,759.1978142261505,8.817168,2.0,-496075.3,100,[-0.174  0.146 -0.188  0.034  0.033  0.132 -0.219 -0.704 -0.02   0.  0.   ],658.7369901038453,20316332000.0,354.65067,481166.28,0.14479974,9.359959,404.60938,10100,-1.0,552531,-2130355800.0,1,5301181.0,1.0,100.0,,217.32896,0.4189424,658.73694,71.15,-55.736076,43.637104,1.0,913.8723,,1217.9586,9.359959,,101,100.0,304.08633
-73.26172,True,1.0,772.5619156360626,1.980788,2.0,-618842.2,100,[-0.173  0.144 -0.19   0.021  0.019  0.11  -0.211 -0.713 -0.02   0.  0.   ],727.2283737690227,333795360.0,442.30612,596853.3,0.059383996,9.359944,16.534775,10200,-1.0,560399,-403375420.0,1,1639167.2,1.0,100.0,,260.75314,0.4189424,727.22833,78.68,-73.26172,2.6780133,1.0,1194.2177,,1479.1399,9.359944,,102,100.0,284.92224
-56.813763,True,1.0,786.0014672279358,696.6482,2.0,-607487.8,100,[-0.179  0.144 -0.19   0.015  0.013  0.099 -0.211 -0.714 -0.02   0.  0.   ],730.3976171863167,7.805924e+22,473.0618,588065.75,0.15490599,9.359805,52799.656,10300,-1.0,568296,-5426327000000000.0,1,627069900.0,1.0,100.0,,233.63448,0.4189424,730.39764,78.97,-56.813763,5353.9946,1.0,1132.795,,1390.1309,9.359805,,103,100.0,257.33582
-66.46536,True,1.0,800.7481977939606,3845.6846,2.0,-651466.1,100,[-0.195  0.147 -0.19   0.008  0.006  0.084 -0.194 -0.724 -0.02   0.  0.   ],748.3378335040748,1.931452e+20,500.47842,630778.3,0.059382185,9.359914,175502.56,10400,-1.0,576368,-287514470000000.0,1,3143594500.0,1.0,100.0,,266.0241,0.4189424,748.3378,80.72,-66.46536,22025.564,1.0,1186.8545,,1434.7139,9.359914,,104,100.0,247.85938
-80.67173,True,1.0,812.838374376297,10.788738,2.0,-632403.75,100,[-0.169  0.143 -0.194 -0.02  -0.023  0.058 -0.174 -0.746 -0.02   0.  0.   ],727.708181875167,169639980000000.0,451.97476,604073.25,0.11201556,9.359959,223.54881,10500,-1.0,584222,-368999330000.0,1,7815627.5,1.0,100.0,,272.97275,0.4189424,727.70825,78.54,-80.67173,34.78548,1.0,1403.2057,,1678.9391,9.359959,,105,100.0,275.7334
-77.91106,True,1.0,826.8552803993225,863.32666,2.0,-728488.1,100,[-0.155  0.142 -0.194 -0.006 -0.009  0.077 -0.177 -0.749 -0.02   0.  0.   ],793.9484089625188,2.1407037e+22,499.27237,706391.0,0.14019865,9.359928,73320.164,10600,-1.0,592800,-3233046800000000.0,1,1038826600.0,1.0,100.0,,275.74796,0.4189424,793.94836,85.78,-77.91106,7295.353,1.0,1188.1001,,1482.7761,9.359928,,106,100.0,294.67603
-79.02867,True,1.0,841.656263589859,42866.574,2.0,-700168.3,100,[-0.183  0.144 -0.196  0.02   0.016  0.098 -0.21  -0.734 -0.02   0.  0.   ],775.7661532465468,1.5220115e+31,507.50165,677148.94,0.16848403,9.359945,2698721.2,10700,-1.0,601193,-8.980504e+19,1,48048742000.0,1.0,100.0,,274.4736,0.4189424,775.7661,83.93,-79.02867,308946.25,1.0,1245.1388,,1513.4033,9.359945,,107,100.0,268.26453
-75.81221,True,1.0,855.3231687545776,21.004074,2.0,-731033.06,100,[-0.17   0.145 -0.196  0.01   0.007  0.122 -0.215 -0.734 -0.02   0.  0.   ],794.3258250222809,2.7007157e+24,528.01807,702842.0,0.14674376,9.359961,488.87195,10800,-1.0,609779,-4.632856e+16,1,23746676.0,1.0,100.0,,268.1203,0.4189424,794.3258,85.86,-75.81221,71.62378,1.0,1408.4943,,1674.802,9.359961,,108,100.0,266.30774
-80.06101,True,1.0,868.9842145442963,24.587183,2.0,-629348.2,100,[-0.158  0.148 -0.199 -0.004 -0.007  0.136 -0.211 -0.749 -0.02   0.  0.   ],726.2188610507224,3.0403371e+16,467.212,606723.25,0.10644574,9.359926,1058.1842,10900,-1.0,617633,-3945028600000.0,1,33459548.0,1.0,100.0,,281.6547,0.4189424,726.2188,78.54,-80.06101,120.82423,1.0,1241.3743,,1500.3811,9.359926,,109,100.0,259.00684
-67.41617,True,1.0,883.4252445697784,44.934372,2.0,-641343.7,100,[-0.16   0.151 -0.202  0.01   0.007  0.119 -0.198 -0.755 -0.026  0.  0.   ],737.385452562527,1.8470252e+22,434.0812,617478.44,0.030058548,9.359987,915.0557,11000,-1.0,625593,-3243402000000000.0,1,58575784.0,1.0,100.0,,271.55322,0.4189424,737.3855,79.6,-67.41617,159.11247,1.0,1237.6545,,1540.9587,9.359987,,110,100.0,303.30426
-57.30498,True,1.0,898.2503836154938,65.32846,2.0,-711226.6,100,[-1.728e-01  1.500e-01 -2.027e-01  3.582e-03 -4.774e-05  9.251e-02 -1.915e-01 -7.577e-01 -2.613e-02  0.000e+00  0.000e+00],792.5194390581597,602265550000000.0,516.19977,694169.1,0.1183716,9.359965,1076.9578,11100,-1.0,634161,-418664780000.0,1,56802560.0,1.0,100.0,,257.0642,0.4189424,792.51935,85.68,-57.30498,171.43,1.0,1026.4437,,1302.7634,9.359965,,111,100.0,276.3197
-67.45373,True,1.0,913.1923425197601,12.804649,2.0,-692875.06,100,[-1.716e-01  1.518e-01 -2.047e-01 -2.569e-04 -3.826e-03  1.187e-01 -2.075e-01 -7.586e-01 -2.613e-02  0.000e+00  0.000e+00],783.5051064173015,298357440.0,450.60785,674150.44,0.15542214,9.359911,305.00534,11200,-1.0,642627,-331896200.0,1,8466331.0,1.0,100.0,,245.49982,0.4189424,783.5051,84.66,-67.45373,40.98515,1.0,1032.0461,,1364.9434,9.359911,,112,100.0,332.89725
-87.704575,True,1.0,928.4934318065643,11248.724,2.0,-713852.56,100,[-0.163  0.154 -0.206 -0.005 -0.009  0.114 -0.184 -0.775 -0.027  0.  0.   ],780.1983883711623,2.6748883e+24,541.8032,687230.75,0.035263937,9.359942,1122559.4,11300,-1.0,651053,-4.3540033e+16,1,15135302000.0,1.0,100.0,,280.2164,0.4189424,780.19836,84.26,-87.704575,111690.97,1.0,1389.1261,,1627.5212,9.359942,,113,100.0,238.39514
