Iteration,Penalization,TimestepsSoFar,InitialBound,StdWReturnMean,Epsilon,ESSRenyiHarmonic,MeanEntropy,InitialReturnStd,InitialReturnMin,LearnableVariance,MeanIW,ReturnStepMax,OptimizationReturnMax,EpisodesSoFar,Bound,Inner Iteration,OptimizationReturnMin,MaxIW,MeanD2-0,MinTargetPdf,EpThisIter,VarianceInitializer,ReturnStepMaxmin,EmpiricalD2Arithmetic,DivergenceHarmonic,ESSRenyiArithmetic,Weights,OptimizationReturnMean,TimeElapsed,InitialReturnMean,WReturnMean,ReturnMeanIW,InitialReturnMax,EpRewMean,MinIW,EmpiricalD2Harmonic,MinBehavPdf,StdIW,EpLenMean
385,True,4214870,-1924958.0,,2.0,100.0,0.4189424,308.90836,321.35855,,30.610266,9.359949,1773.847,38500,-13879736000.0,1,,1376.3995,1.0,-106.305145,100,-1.0,9.359949,1.0,98172590000.0,100.0,[-0.053  0.448 -0.583  0.022  0.016 -0.012 -0.614 -1.293  0.04   0.  0.   ],1014.8352,6637.515755176544,1336.1937,1880837.8,55828764.0,2095.2056,1336.1936466537654,0.08295886,1.0,-106.305145,142.99722,145.14
386,True,4229913,-2123508.8,,2.0,100.0,0.4189424,392.60587,371.46625,,106.58044,9.359897,2013.356,38600,-50646385000.0,1,,7409.305,1.0,-106.23651,100,-1.0,9.359897,1.0,780429900000.0,100.0,[-0.041  0.449 -0.583  0.028  0.022 -0.006 -0.616 -1.293  0.036  0.  0.   ],1011.3602,6658.671328544617,1382.8264,2066348.2,149878500.0,2384.8223,1382.8264809176717,0.00083103846,1.0,-106.23651,742.786,150.43
387,True,4245095,-2149133.2,,2.0,100.0,0.4189424,383.66434,387.14,,172.73927,9.359894,2022.2023,38700,-4996234000000.0,1,,8961.978,1.0,-121.1685,100,-1.0,9.359894,1.0,7332627000000000.0,100.0,[-0.028  0.449 -0.584  0.028  0.021 -0.001 -0.612 -1.297  0.033  0.  0.   ],1006.988,6680.566337347031,1394.1279,2090791.2,386384480.0,2409.3423,1394.1280571447244,0.06773489,1.0,-121.1685,938.72687,151.82
388,True,4260593,-2422039.5,,2.0,100.0,0.4189424,469.59198,349.8072,,470.82452,9.359924,3782.835,38800,-9.1067693e+21,1,,37107.56,1.0,-181.37701,100,-1.0,9.359924,1.0,2.814834e+33,100.0,[-0.041  0.449 -0.584  0.024  0.018 -0.007 -0.613 -1.296  0.034  0.  0.   ],1074.9297,6700.614335536957,1424.7368,2250391.5,2512350000.0,4132.642,1424.736817361814,0.033814307,1.0,-181.37701,3729.4082,154.98
389,True,4275064,-1956984.6,,2.0,100.0,0.4189424,344.02798,809.3429,,499.68378,9.359833,1779.4291,38900,-69601890000.0,1,,28657.656,1.0,-117.38614,100,-1.0,9.359833,1.0,1046591800000.0,100.0,[-0.039  0.452 -0.586  0.038  0.032 -0.029 -0.619 -1.289  0.032  0.  0.   ],521.5494,6724.312511205673,1330.8923,1889629.5,695635500.0,2588.772,1330.8922815496005,0.14545634,1.0,-117.38614,3195.7957,144.71
390,True,4290598,-2306267.8,,2.0,100.0,0.4189424,412.3944,602.46814,,365.21973,9.359957,2673.8442,39000,-28066650000.0,1,,24705.012,1.0,-142.39185,100,-1.0,9.359957,1.0,64767460000.0,100.0,[-0.027  0.451 -0.586  0.037  0.031 -0.02  -0.62  -1.288  0.029  0.  0.   ],821.7213,6747.271922111511,1424.1893,2198384.5,611017500.0,3276.3125,1424.1894422421835,0.21876268,1.0,-142.39185,2525.548,155.34
391,True,4304977,-1885801.4,,2.0,100.0,0.4189424,313.19272,385.62152,,261.6692,9.359959,1735.2947,39100,-148223210000.0,1,,11120.224,1.0,-104.45469,100,-1.0,9.359959,1.0,10697406000000.0,100.0,[-0.015  0.451 -0.587  0.036  0.031 -0.013 -0.625 -1.283  0.028  0.  0.   ],934.4172,6771.605862617493,1320.0386,1840591.8,357083680.0,2120.9163,1320.038640687516,0.052684013,1.0,-104.45469,1197.2993,143.79
392,True,4318590,-1751272.9,,2.0,100.0,0.4189424,360.48138,376.57462,,236.58414,9.359958,2129.9465,39200,-42749970000.0,1,,4911.6953,1.0,-95.25899,100,-1.0,9.359958,1.0,448125470000.0,100.0,[-0.003  0.451 -0.587  0.038  0.032 -0.003 -0.625 -1.283  0.027  0.  0.   ],871.6973,6794.62123465538,1248.2719,1688129.6,480674300.0,2506.5212,1248.271935680789,0.028796084,1.0,-95.25899,761.76294,136.13
393,True,4333051,-1979043.5,,2.0,100.0,0.4189424,410.40442,303.7926,,36.39771,9.359905,2149.5244,39300,-1935264000000.0,1,,918.2938,1.0,-117.73958,100,-1.0,9.359905,1.0,1023417800000000.0,100.0,[-0.012  0.451 -0.587  0.036  0.03  -0.015 -0.623 -1.285  0.027  0.  0.   ],1019.12866,6818.671089887619,1322.9213,1918552.4,107094240.0,2453.317,1322.9212564851996,0.06351463,1.0,-117.73958,141.03064,144.61
394,True,4347416,-2005390.9,,2.0,100.0,0.4189424,441.7538,302.66107,,237238640.0,9.359923,2372.6184,39400,-4.8272716e+20,1,,21628369000.0,1.0,-111.006004,100,-1.0,9.359923,1.0,4.5036143e+31,100.0,[ 0.002  0.452 -0.588  0.039  0.033 -0.016 -0.618 -1.286  0.025  0.  0.   ],1015.7897,6845.571856737137,1318.4508,1933458.8,464148530000000.0,2675.2795,1318.450701465108,0.0649009,1.0,-111.006004,2154801700.0,143.65
395,True,4363919,-2636494.2,,2.0,100.0,0.4189424,500.68893,302.87262,,33.9027,9.359984,2729.3152,39500,-510305000000000.0,1,,1052.5157,1.0,-142.92976,100,-1.0,9.359984,1.0,3.0497921e+19,100.0,[-0.016  0.456 -0.59   0.027  0.023 -0.027 -0.609 -1.298  0.032  0.  0.   ],1211.5249,6870.248680830002,1514.3973,2544089.0,113650904.0,3032.1877,1514.3974012055605,0.10748788,1.0,-142.92976,124.43947,165.03
396,True,4379891,-2412214.5,,2.0,100.0,0.4189424,442.45935,499.60272,,1212.5479,9.359923,2199.1726,39600,-18634362000000.0,1,,105458.26,1.0,-130.97952,100,-1.0,9.359923,1.0,6.479098e+16,100.0,[-4.571e-04  4.556e-01 -5.906e-01  2.478e-02  2.069e-02 -2.648e-02 -6.101e-01 -1.297e+00  3.311e-02  0.000e+00  0.000e+00],964.3793,6896.6012399196625,1463.982,2339013.5,1773343100.0,2698.7754,1463.9820382198316,0.091307335,1.0,-130.97952,10485.588,159.72
397,True,4396597,-2812186.0,,2.0,100.0,0.4189424,549.4722,314.7565,,31.968285,9.359886,3613.0186,39700,-8763376000.0,1,,805.0364,1.0,-177.59734,100,-1.0,9.359886,1.0,3142009600.0,100.0,[-0.011  0.456 -0.591  0.023  0.019 -0.038 -0.61  -1.297  0.035  0.  0.   ],1219.9144,6925.288036584854,1534.6709,2657134.0,72182720.0,3927.7751,1534.6708391772056,0.032684054,1.0,-177.59734,111.05194,167.06
398,True,4413168,-2657121.8,,2.0,100.0,0.4189424,474.4738,386.7842,,1280.0546,9.359779,2616.5303,39800,-2.4885214e+16,1,,40075.418,1.0,-131.83383,100,-1.0,9.359779,1.0,7.535545e+22,100.0,[-0.015  0.457 -0.592  0.015  0.011 -0.047 -0.611 -1.295  0.035  0.  0.   ],1143.3604,6951.846721410751,1530.1445,2566467.8,3171014700.0,3003.3145,1530.1445618263656,0.20896949,1.0,-131.83383,6038.669,165.71
399,True,4430013,-2703770.0,,2.0,100.0,0.4189424,462.33936,722.3679,,225.72523,9.35977,2439.6821,39900,-4243098400000.0,1,,6111.957,1.0,-132.28046,100,-1.0,9.35977,1.0,1782363400000000.0,100.0,[-6.090e-04  4.597e-01 -5.944e-01  3.232e-03 -1.207e-03 -3.034e-02 -6.096e-01 -1.309e+00  3.555e-02  0.000e+00  0.000e+00],823.44025,6979.565270423889,1545.8081,2603280.2,636062460.0,3162.05,1545.8081797131547,0.04190445,1.0,-132.28046,779.6019,168.45
400,True,4448312,-3366803.5,,2.0,100.0,0.4189424,578.7366,833.8545,,7.9666185,9.359906,3568.4482,40000,-1438268400.0,1,,179.55116,1.0,-196.43814,100,-1.0,9.359906,1.0,52410150.0,100.0,[-0.013  0.461 -0.595  0.007  0.003 -0.038 -0.609 -1.31   0.035  0.  0.   ],850.51117,7007.442097187042,1684.3656,3172023.2,28168298.0,4402.3027,1684.3655419489075,0.05664732,1.0,-196.43814,23.208158,182.99
401,True,4463745,-2266238.5,,2.0,100.0,0.4189424,398.07764,826.56757,,14.760716,9.359867,2015.0413,40100,-4495537700.0,1,,522.44226,1.0,-115.45853,100,-1.0,9.359867,1.0,3025146000.0,100.0,[-0.02   0.465 -0.597  0.003 -0.002 -0.041 -0.602 -1.318  0.034  0.  0.   ],597.0258,7032.053056716919,1423.5934,2185084.0,31949338.0,2841.609,1423.593429103531,0.06135699,1.0,-115.45853,58.13283,154.33
402,True,4481691,-3084564.8,,2.0,100.0,0.4189424,512.36304,668.3782,,190570.05,9.359958,2403.3123,40200,-1.2137698e+21,1,,19035096.0,1.0,-137.01193,100,-1.0,9.359958,1.0,1.6383175e+32,100.0,[-4.686e-03  4.662e-01 -5.978e-01  3.409e-03 -1.036e-03 -4.055e-02 -6.022e-01 -1.319e+00  3.449e-02  0.000e+00  0.000e+00],983.0514,7056.859776735306,1651.4298,2989736.0,1122688400000.0,3071.6904,1651.4296412229037,0.052055925,1.0,-137.01193,1893946.1,179.46
403,True,4498697,-2811212.8,,2.0,100.0,0.4189424,501.5121,660.13477,,66.0698,9.359985,2420.94,40300,-25707353000000.0,1,,4020.816,1.0,-130.72394,100,-1.0,9.359985,1.0,7.259952e+16,100.0,[ 0.009  0.47  -0.6    0.011  0.007 -0.064 -0.594 -1.326  0.033  0.  0.   ],909.6707,7082.400232791901,1569.8057,2715803.5,216588220.0,3081.0747,1569.8054717421685,0.06294924,1.0,-130.72394,413.2711,170.06
404,True,4514791,-2618653.2,,2.0,100.0,0.4189424,529.9765,537.5362,,17814574.0,9.359856,2923.3105,40400,-1.5000586e+23,1,,1772549600.0,1.0,-154.61101,100,-1.0,9.359856,1.0,1.552824e+36,100.0,[-0.003  0.47  -0.6    0.006  0.002 -0.069 -0.591 -1.328  0.034  0.  0.   ],951.55725,7105.599813461304,1489.0936,2498274.5,45403830000000.0,3460.8467,1489.0935032993893,0.11011079,1.0,-154.61101,176359680.0,160.94
405,True,4531146,-2889116.0,,2.0,100.0,0.4189424,643.881,341.04886,,23687.143,9.359938,3908.8184,40500,-3023803000000000.0,1,,2253077.5,1.0,-192.56873,100,-1.0,9.359938,1.0,2.7746864e+20,100.0,[-0.022  0.476 -0.603  0.022  0.017 -0.073 -0.581 -1.333  0.035  0.  0.   ],1173.2195,7128.321982145309,1514.2684,2707591.2,93372270000.0,4249.867,1514.268338470059,0.01768845,1.0,-192.56873,224119.16,163.55
406,True,4544707,-2040812.2,,2.0,100.0,0.4189424,543.8464,472.3589,,395.75156,9.35995,3573.396,40600,-469980800000000.0,1,,20101.588,1.0,-175.97919,100,-1.0,9.35995,1.0,8.161977e+18,100.0,[-0.021  0.481 -0.607  0.015  0.01  -0.1   -0.569 -1.332  0.035  0.  0.   ],784.8351,7147.156850099564,1257.194,1876305.5,923255000.0,4045.755,1257.1939686101603,0.0078059053,1.0,-175.97919,2166.3586,135.61
407,True,4561101,-2758587.0,,2.0,100.0,0.4189424,559.7359,314.93494,,643.53705,9.359951,3364.3286,40700,-17831280000.0,1,,57417.645,1.0,-160.48978,100,-1.0,9.359951,1.0,14650373000.0,100.0,[-0.018  0.484 -0.608  0.007  0.002 -0.074 -0.581 -1.329  0.035  0.  0.   ],1204.6803,7175.489038467407,1519.6154,2622534.8,1363748400.0,3679.2637,1519.615208276888,0.039960194,1.0,-160.48978,5712.3794,163.94
408,True,4577380,-2778432.0,,2.0,100.0,0.4189424,586.423,713.8429,,4.0887003,9.359954,3396.4634,40800,-29327853000000.0,1,,43.778564,1.0,-185.16762,100,-1.0,9.359954,1.0,2.9833128e+16,100.0,[-0.01   0.486 -0.611 -0.006 -0.013 -0.065 -0.597 -1.316  0.035  0.  0.   ],791.06305,7202.350256443024,1504.9059,2608633.8,9685146.0,4110.306,1504.9059804592957,0.07291217,1.0,-185.16762,7.290288,162.79
409,True,4595053,-3219173.2,,2.0,100.0,0.4189424,637.3656,331.4973,,90793.77,9.359951,3570.452,40900,-1.6409386e+23,1,,9052253.0,1.0,-180.02249,100,-1.0,9.359951,1.0,1.1499883e+36,100.0,[ 1.875e-03  4.879e-01 -6.118e-01 -1.213e-03 -7.166e-03 -6.317e-02 -6.016e-01 -1.313e+00  3.525e-02  0.000e+00  0.000e+00],1299.4282,7229.634055376053,1630.9257,3066153.2,753020400000.0,3901.9492,1630.9255977616597,0.07228407,1.0,-180.02249,900661.3,176.73
410,True,4611764,-2731521.0,,2.0,100.0,0.4189424,498.5637,869.3768,,18.57535,9.359922,2301.0718,41000,-52321640000.0,1,,419.16043,1.0,-149.30371,100,-1.0,9.359922,1.0,267776230000.0,100.0,[-0.016  0.494 -0.614 -0.011 -0.017 -0.049 -0.616 -1.307  0.035  0.  0.   ],673.9737,7259.29118013382,1543.3506,2630496.5,44738280.0,3170.4485,1543.3504806768428,0.033434637,1.0,-149.30371,56.416756,167.11
411,True,4629100,-2825212.8,,2.0,100.0,0.4189424,451.02695,844.9606,,118.745964,9.359914,2211.565,41100,-1338878200000000.0,1,,3482.1428,1.0,-140.09409,100,-1.0,9.359914,1.0,2.0333175e+20,100.0,[-0.003  0.493 -0.615 -0.013 -0.02  -0.043 -0.618 -1.304  0.034  0.  0.   ],744.9743,7290.5112380981445,1589.9348,2731318.0,296918660.0,3056.5254,1589.9348554227158,0.07388541,1.0,-140.09409,471.68747,173.36
412,True,4646419,-2891819.8,,2.0,100.0,0.4189424,504.71167,919.21,,13545.117,9.359914,2513.361,41200,-12851602000000.0,1,,725016.6,1.0,-156.45099,100,-1.0,9.359914,1.0,1.1726071e+16,100.0,[ 0.011  0.493 -0.615 -0.013 -0.02  -0.036 -0.622 -1.303  0.033  0.  0.   ],667.8207,7316.232360363007,1587.0306,2773400.0,28363661000.0,3432.571,1587.0307069066412,0.08057475,1.0,-156.45099,88553.99,173.19
413,True,4665593,-3547132.5,,2.0,100.0,0.4189424,572.3126,576.2453,,63.40238,9.359908,2998.361,41300,-890276940000.0,1,,1545.2034,1.0,-180.70772,100,-1.0,9.359908,1.0,48030384000000.0,100.0,[ 0.008  0.498 -0.618  0.004 -0.004 -0.048 -0.63  -1.293  0.041  0.  0.   ],1181.9264,7345.442499160767,1758.1718,3418709.8,262837340.0,3574.6064,1758.1717226289798,0.042770732,1.0,-180.70772,234.09523,191.74
414,True,4683448,-3126510.2,,2.0,100.0,0.4189424,491.69257,863.27295,,1165664.1,9.359982,3309.0308,41400,-1.8448234e+18,1,,115523810.0,1.0,-198.29828,100,-1.0,9.359982,1.0,1.1118349e+26,100.0,[ 5.411e-04  5.016e-01 -6.201e-01  3.594e-03 -4.008e-03 -5.530e-02 -6.231e-01 -1.302e+00  4.146e-02  0.000e+00  0.000e+00],782.87085,7373.0689878463745,1646.1438,2951551.0,1934913200000.0,4172.3037,1646.1438414684617,0.016045053,1.0,-198.29828,11493582.0,178.55
415,True,4700582,-2860562.0,,2.0,100.0,0.4189424,470.58722,584.2931,,249130.5,9.359927,2909.1665,41500,-3.3866157e+18,1,,21956450.0,1.0,-166.45834,100,-1.0,9.359927,1.0,7.623319e+26,100.0,[-1.900e-03  5.049e-01 -6.214e-01  6.536e-03 -9.584e-04 -8.042e-02 -6.057e-01 -1.304e+00  4.039e-02  0.000e+00  0.000e+00],1002.0397,7399.252538204193,1586.3326,2737904.0,497731300000.0,3493.4595,1586.332769016252,0.011280151,1.0,-166.45834,2188633.5,171.34
416,True,4716058,-2496410.2,,2.0,100.0,0.4189424,580.51697,537.32544,,82024.16,9.359816,2846.211,41600,-1.0171553e+18,1,,8147761.5,1.0,-156.0881,100,-1.0,9.359816,1.0,7.814944e+25,100.0,[-0.005  0.509 -0.626 -0.018 -0.024 -0.075 -0.576 -1.347  0.04   0.  0.   ],892.48224,7420.492228269577,1429.8076,2381349.8,619950700000.0,3383.5364,1429.8076532237128,0.08341201,1.0,-156.0881,810649.06,154.76
417,True,4731445,-2339625.0,,2.0,100.0,0.4189424,475.49942,491.62863,,1287.1884,9.359943,2354.2905,41700,-494418580000000.0,1,,103499.03,1.0,-122.004616,100,-1.0,9.359943,1.0,3.6891527e+19,100.0,[-0.019  0.519 -0.629 -0.005 -0.01  -0.072 -0.562 -1.356  0.04   0.  0.   ],933.89734,7449.049786090851,1425.5259,2258224.0,4492188000.0,2845.9192,1425.5259858064344,0.120188,1.0,-122.004616,10344.162,153.87
418,True,4749208,-3223595.8,,2.0,100.0,0.4189424,641.7056,545.56354,,7.6003685,9.359784,2925.9526,41800,-71544140000.0,1,,95.385826,1.0,-160.66306,100,-1.0,9.359784,1.0,348713680000.0,100.0,[-5.274e-04  5.497e-01 -6.449e-01  1.683e-02  1.217e-02 -8.183e-02 -5.902e-01 -1.334e+00  4.039e-02  0.000e+00  0.000e+00],1094.7681,7477.809337854385,1640.3315,3102473.5,19567492.0,3471.516,1640.331621121256,0.13132365,1.0,-160.66306,13.412146,177.63
419,True,4768011,-3515265.2,,2.0,100.0,0.4189424,622.6632,435.95804,,52.042095,9.359965,3248.9924,41900,-7334495000.0,1,,2132.6062,1.0,-159.46408,100,-1.0,9.359965,1.0,2758867000.0,100.0,[ 0.007  0.55  -0.645  0.018  0.014 -0.069 -0.595 -1.332  0.04   0.  0.   ],1293.5166,7510.039973974228,1729.4747,3378791.8,166279380.0,3684.9504,1729.4746662085354,0.060407586,1.0,-159.46408,244.28737,188.03
420,True,4785840,-3254029.8,,2.0,100.0,0.4189424,637.4099,530.09314,,6.9248915,9.359816,3081.4028,42000,-742372600000000.0,1,,210.58066,1.0,-165.58685,100,-1.0,9.359816,1.0,3.207232e+19,100.0,[-9.808e-04  5.508e-01 -6.457e-01  2.089e-02  1.635e-02 -8.090e-02 -5.955e-01 -1.326e+00  4.013e-02  0.000e+00  0.000e+00],1118.1335,7538.305048942566,1648.2269,3122942.8,42410496.0,3611.496,1648.22673011185,0.29711887,1.0,-165.58685,26.327814,178.29
421,True,4803013,-3040780.5,,2.0,100.0,0.4189424,636.7579,396.526,,3.1675727,9.359756,3358.0283,42100,-165197510000.0,1,,37.06096,1.0,-191.17857,100,-1.0,9.359756,1.0,1359401800000.0,100.0,[ 0.013  0.551 -0.646  0.025  0.02  -0.084 -0.594 -1.323  0.04   0.  0.   ],1182.6012,7567.247683525085,1579.1271,2899102.8,11580096.0,3754.5542,1579.1270865810375,0.2071409,1.0,-191.17857,5.1539054,171.73
422,True,4819854,-2856867.2,,2.0,100.0,0.4189424,588.3864,624.25366,,4.3042927,9.359991,2576.3882,42200,-3346214000.0,1,,69.35107,1.0,-163.22263,100,-1.0,9.359991,1.0,1045196200.0,100.0,[ 0.023  0.554 -0.647  0.019  0.015 -0.084 -0.588 -1.329  0.039  0.  0.   ],927.42633,7594.32893705368,1551.68,2753909.5,17660894.0,3200.6418,1551.679949084352,0.15337369,1.0,-163.22263,8.918221,168.41
423,True,4838798,-3711916.8,,2.0,100.0,0.4189424,716.5154,267.42114,,2568.3042,9.3599615,3826.8652,42300,-1.8422764e+16,1,,126840.625,1.0,-187.90137,100,-1.0,9.3599615,1.0,1.1957247e+22,100.0,[ 0.014  0.556 -0.649  0.015  0.01  -0.076 -0.593 -1.323  0.038  0.  0.   ],1473.2812,7622.39705324173,1740.7025,3543439.0,16859271000.0,4094.2864,1740.7023458033943,0.10366229,1.0,-187.90137,14221.75,189.44
424,True,4855581,-3077179.5,,2.0,100.0,0.4189424,676.80963,293.7178,,1516.8484,9.3597555,4335.6396,42400,-5912893300000000.0,1,,108297.37,1.0,-198.62277,100,-1.0,9.3597555,1.0,7.536181e+20,100.0,[ 0.002  0.558 -0.649  0.011  0.005 -0.078 -0.597 -1.32   0.036  0.  0.   ],1256.6752,7646.161080121994,1550.393,2861789.0,7480067600.0,4629.3574,1550.3928125939703,0.12211981,1.0,-198.62277,10792.116,167.83
425,True,4876608,-4546167.5,,2.0,100.0,0.4189424,790.8957,843.4574,,13236.263,9.359953,3580.275,42500,-4104002500000.0,1,,1321447.5,1.0,-205.97249,100,-1.0,9.359953,1.0,411010080000000.0,100.0,[ 1.205e-02  5.655e-01 -6.520e-01  6.135e-03  8.605e-04 -6.186e-02 -6.110e-01 -1.302e+00  3.613e-02  0.000e+00  0.000e+00],1086.3019,7677.392265081406,1929.7593,4349487.0,116634300000.0,4423.7324,1929.759360024405,0.08116335,1.0,-205.97249,131480.22,210.27
426,True,4896684,-4316941.0,,2.0,100.0,0.4189424,828.2209,511.11703,,2.7380238,9.359974,4145.3984,42600,-1620701700.0,1,,28.422995,1.0,-201.35905,100,-1.0,9.359974,1.0,54324828.0,100.0,[-2.511e-05  5.681e-01 -6.531e-01  6.944e-03  1.753e-03 -5.631e-02 -6.177e-01 -1.298e+00  3.683e-02  0.000e+00  0.000e+00],1336.3314,7703.963277578354,1847.4485,4099015.5,14486487.0,4656.5156,1847.4484366156382,0.21211134,1.0,-201.35905,3.8882644,200.76
427,True,4918610,-4995532.0,,2.0,100.0,0.4189424,857.55365,302.2647,,308034.38,9.359788,4262.0312,42700,-8.8079915e+19,1,,30654232.0,1.0,-197.77057,100,-1.0,9.359788,1.0,1.7696762e+29,100.0,[ 0.007  0.57  -0.655 -0.002 -0.007 -0.056 -0.613 -1.302  0.037  0.  0.   ],1710.384,7734.596309900284,2012.6488,4786153.0,3703987500000.0,4564.296,2012.648805946546,0.021430803,1.0,-197.77057,3049919.2,219.26
428,True,4938940,-4196848.0,,2.0,100.0,0.4189424,725.82654,546.6686,,15.909663,9.359975,3509.7622,42800,-138848270000.0,1,,635.4384,1.0,-189.63046,100,-1.0,9.359975,1.0,703730750000.0,100.0,[ 0.015  0.573 -0.658  0.011  0.006 -0.073 -0.598 -1.31   0.037  0.  0.   ],1325.4019,7760.844661235809,1872.0703,4031471.8,117157380.0,4056.431,1872.0704454717998,0.017092643,1.0,-189.63046,64.96129,203.3
429,True,4958104,-3573966.5,,2.0,100.0,0.4189424,610.75415,339.7065,,28636.62,9.359788,3210.0347,42900,-3.9823506e+18,1,,2640190.8,1.0,-155.82474,100,-1.0,9.359788,1.0,9.888432e+26,100.0,[ 0.022  0.575 -0.659  0.018  0.013 -0.063 -0.6   -1.308  0.036  0.  0.   ],1413.6628,7789.731982469559,1753.3693,3447324.2,68152156000.0,3549.7412,1753.3692049026808,0.05062901,1.0,-155.82474,262584.75,191.64
430,True,4977314,-3640515.0,,2.0,100.0,0.4189424,599.49384,725.7095,,185.83922,9.359981,3385.4175,43000,-12151379000000.0,1,,9500.825,1.0,-191.63203,100,-1.0,9.359981,1.0,5116606000000000.0,100.0,[ 0.036  0.577 -0.66   0.012  0.008 -0.081 -0.582 -1.317  0.038  0.  0.   ],1038.1658,7817.7170696258545,1763.8751,3470648.5,851766340.0,4111.127,1763.8752544676836,0.08942796,1.0,-191.63203,1016.901,192.1
431,True,4997736,-4335637.0,,2.0,100.0,0.4189424,773.2777,644.49915,,79.17526,9.35992,4008.4043,43100,-1944239900000.0,1,,6277.363,1.0,-199.2661,100,-1.0,9.35992,1.0,79821970000000.0,100.0,[ 0.024  0.579 -0.661  0.015  0.011 -0.086 -0.587 -1.311  0.039  0.  0.   ],1231.6913,7846.995535135269,1876.1904,4118049.2,260366620.0,4652.9033,1876.1905084992231,0.07617846,1.0,-199.2661,624.74457,204.22
432,True,5017152,-3658121.8,,2.0,100.0,0.4189424,575.45483,576.70483,,62976.21,9.359977,2764.0403,43200,-2416819000000000.0,1,,5863152.0,1.0,-159.11876,100,-1.0,9.359977,1.0,4.640641e+20,100.0,[ 0.015  0.583 -0.662  0.009  0.004 -0.082 -0.593 -1.306  0.039  0.  0.   ],1216.2827,7875.309740304947,1792.9875,3545952.8,479006980000.0,3340.745,1792.98757101484,0.009038719,1.0,-159.11876,583395.44,194.16
433,True,5033949,-2998153.0,,2.0,100.0,0.4189424,665.47943,274.91864,,5.07188,9.359963,3464.981,43300,-191215530000.0,1,,147.11783,1.0,-173.41733,100,-1.0,9.359963,1.0,1849863700000.0,100.0,[ 0.017  0.586 -0.665  0.003 -0.003 -0.1   -0.571 -1.313  0.035  0.  0.   ],1279.0171,7896.141225576401,1553.9358,2857579.0,22439896.0,3739.8997,1553.9357422054995,0.12798046,1.0,-173.41733,19.814129,167.97
434,True,5051011,-3238034.8,,2.0,100.0,0.4189424,755.544,595.56226,,1350.0306,9.3599615,3535.9124,43400,-1.7890819e+22,1,,111260.43,1.0,-208.88864,100,-1.0,9.3599615,1.0,1.0876152e+34,100.0,[ 0.004  0.588 -0.666  0.002 -0.004 -0.098 -0.577 -1.307  0.035  0.  0.   ],984.1961,7921.392625808716,1579.7583,3066483.0,2919197000.0,4131.4746,1579.7583707386493,0.092276916,1.0,-208.88864,11157.413,170.62
435,True,5067750,-3021498.0,,2.0,100.0,0.4189424,691.82965,350.3899,,23.546837,9.359942,3353.7742,43500,-3914178800.0,1,,652.48566,1.0,-186.55444,100,-1.0,9.359942,1.0,760209660.0,100.0,[-0.014  0.592 -0.668  0.019  0.013 -0.097 -0.576 -1.305  0.035  0.  0.   ],1200.4066,7940.598528385162,1550.7964,2883597.5,112026820.0,3704.164,1550.7963728619727,0.030953143,1.0,-186.55444,92.304855,167.39
436,True,5086127,-3658784.5,,2.0,100.0,0.4189424,762.03644,580.8463,,2836.184,9.359783,3714.6978,43600,-2.5761596e+18,1,,160765.4,1.0,-192.88394,100,-1.0,9.359783,1.0,1.9297814e+26,100.0,[-6.876e-03  5.936e-01 -6.701e-01  5.374e-03  2.643e-04 -9.088e-02 -5.909e-01 -1.288e+00  3.453e-02  0.000e+00  0.000e+00],1119.9292,7963.160032510757,1700.7755,3473337.0,14825714000.0,4295.544,1700.7755774092916,0.05062515,1.0,-192.88394,16691.59,183.77
437,True,5101050,-2518200.8,,2.0,100.0,0.4189424,688.244,590.5012,,15.985081,9.359935,3023.343,43700,-82598910000.0,1,,446.69125,1.0,-148.29169,100,-1.0,9.359935,1.0,395747520000.0,100.0,[-0.02   0.595 -0.672 -0.002 -0.007 -0.116 -0.592 -1.28   0.035  0.  0.   ],792.7067,7979.8588445186615,1383.2078,2386943.5,27376116.0,3613.8442,1383.207855824726,0.05424121,1.0,-148.29169,48.51663,149.23
438,True,5117361,-2922569.0,,2.0,100.0,0.4189424,678.75854,341.26044,,3.9754956,9.359931,3940.0813,43800,-1142107100000000.0,1,,149.0759,1.0,-199.95389,100,-1.0,9.359931,1.0,3.8435215e+19,100.0,[ 0.011  0.591 -0.672 -0.005 -0.011 -0.114 -0.592 -1.281  0.035  0.  0.   ],1167.9224,8000.702509641647,1509.1829,2738345.5,35336580.0,4281.342,1509.1828232192163,0.27274728,1.0,-199.95389,16.71387,163.11
439,True,5133825,-2815932.0,,2.0,100.0,0.4189424,620.89404,302.93826,,20495.574,9.35978,3094.8752,43900,-3.277613e+21,1,,1782276.6,1.0,-168.80156,100,-1.0,9.35978,1.0,7.9790744e+32,100.0,[ 0.024  0.594 -0.674 -0.004 -0.009 -0.115 -0.584 -1.283  0.036  0.  0.   ],1218.3734,8021.76858830452,1521.3118,2699898.2,217995460000.0,3397.8135,1521.3116602729954,0.07953341,1.0,-168.80156,177358.45,164.64
