EpLenMean,ReturnStepMax,DivergenceHarmonic,WReturnMean,ReturnStepMaxmin,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMean,InitialBound,ESSRenyiHarmonic,InitialReturnMax,MeanIW,Inner Iteration,EmpiricalD2Harmonic,TimestepsSoFar,StdWReturnMean,StdIW,ESSRenyiArithmetic,MeanD2-0,InitialReturnStd,OptimizationReturnMin,MinTargetPdf,InitialReturnMin,EpThisIter,OptimizationReturnMax,MaxIW,VarianceInitializer,MinIW,MeanEntropy,InitialReturnMean,EpisodesSoFar,LearnableVariance,Weights,Iteration,Penalization,Epsilon,MinBehavPdf,Bound,TimeElapsed,EpRewMean
188.14,9.359996,2.4348118e+35,3527760.0,9.359996,10438137000000.0,1.0,1037.8625,-3692908.5,100.0,4053.6372,1774784.0,1,1.0,4516940,,14740805.0,100.0,1.0,729.66595,,-193.13943,692.8448,100,3360.7925,146562610.0,-1.0,0.015729671,0.4189424,1730.7072,38400,,[-0.007  0.572 -0.676  0.011  0.054 -0.075 -0.656 -1.294 -0.016  0.  0.   ],384,True,2.0,-193.13943,-8.1490095e+22,14445.482275724411,1730.7073049821656
177.43,9.359906,563107900.0,3289204.2,9.359906,4848802.0,1.0,1267.325,-3490716.2,100.0,4477.7305,1.5676504,1,1.0,4534683,,1.2842226,100.0,1.0,781.0291,,-212.08183,369.50055,100,4108.23,7.4421244,-1.0,0.027135754,0.4189424,1636.8254,38500,,[-0.004  0.576 -0.679  0.009  0.052 -0.103 -0.645 -1.302 -0.018  0.  0.   ],385,True,2.0,-212.08183,-4786678300.0,14501.064217329025,1636.825514115362
187.86,9.359973,4812420700000000.0,3744254.2,9.359973,466905120.0,1.0,1390.519,-3949814.8,100.0,4522.4824,39.661083,1,1.0,4553469,,169.57318,100.0,1.0,867.37634,,-209.75462,339.19568,100,4183.2866,1496.1321,-1.0,0.0583457,0.4189424,1729.7148,38600,,[ 0.003  0.576 -0.679  0.011  0.053 -0.103 -0.644 -1.303 -0.019  0.  0.   ],386,True,2.0,-209.75462,-14260415000000.0,14544.701152324677,1729.71467849875
192.68,9.359977,6.247109e+17,3596441.8,9.359977,875603400.0,1.0,1433.2065,-3755531.8,100.0,3978.5886,206.27742,1,1.0,4572737,,974.0773,100.0,1.0,673.57666,,-163.73341,339.5699,100,3639.0188,7488.641,-1.0,0.09860332,0.4189424,1772.7764,38700,,[ 0.015  0.578 -0.68   0.009  0.052 -0.096 -0.651 -1.299 -0.019  0.  0.   ],387,True,2.0,-163.73341,-125742770000000.0,14590.750710964203,1772.7764032963664
202.59,9.359937,2.0118843e+18,3813843.0,9.359937,1474936700.0,1.0,1512.6952,-3952390.2,100.0,3712.8384,353.21432,1,1.0,4592996,,1592.4102,100.0,1.0,613.34314,,-167.711,341.39578,100,3371.4426,13001.554,-1.0,0.1251074,0.4189424,1854.0908,38800,,[ 0.027  0.579 -0.681  0.014  0.056 -0.092 -0.655 -1.296 -0.017  0.  0.   ],388,True,2.0,-167.711,-196516600000000.0,14647.97428226471,1854.0909078810926
186.4,9.359917,1.3195884e+19,3290836.5,9.359917,2123502300.0,1.0,1355.4838,-3418656.0,100.0,3566.2073,493.82538,1,1.0,4611636,,1776.3622,100.0,1.0,614.5597,,-163.17337,351.3122,100,3214.895,12431.183,-1.0,0.066371076,0.4189424,1706.7961,38900,,[ 0.041  0.58  -0.682  0.014  0.056 -0.093 -0.651 -1.298 -0.019  0.  0.   ],389,True,2.0,-163.17337,-464319350000000.0,14686.970699548721,1706.7960071286707
172.66,9.359912,1.0939446e+17,2763044.8,9.359912,964267900.0,1.0,1337.6394,-2863460.5,100.0,3160.8828,242.05736,1,1.0,4628902,,721.3483,100.0,1.0,499.4384,,-149.3439,247.7962,100,2913.0867,6241.2603,-1.0,0.16856118,0.4189424,1585.4354,39000,,[ 0.054  0.581 -0.682  0.013  0.056 -0.085 -0.654 -1.296 -0.019  0.  0.   ],390,True,2.0,-149.3439,-33213104000000.0,14724.011796236038,1585.4355701750815
187.38,9.3599415,214890640000000.0,3350442.2,9.3599415,1531409000.0,1.0,1416.4432,-3495887.5,100.0,3804.151,280.83853,1,1.0,4647640,,1399.071,100.0,1.0,647.0793,,-195.35522,295.78635,100,3508.3645,13613.664,-1.0,0.064639986,0.4189424,1712.2297,39100,,[ 0.036  0.585 -0.684  0.016  0.059 -0.067 -0.667 -1.283 -0.017  0.  0.   ],391,True,2.0,-195.35522,-2133626500000.0,14772.796045064926,1712.2297363645764
193.03,9.35996,4.88493e+16,3471882.5,9.35996,252891650.0,1.0,1348.4036,-3619559.2,100.0,3833.2212,41.874023,1,1.0,4666943,,187.86311,100.0,1.0,606.11615,,-173.71327,413.55728,100,3419.6638,1725.8779,-1.0,0.038836084,0.4189424,1761.9609,39200,,[ 0.024  0.586 -0.684  0.013  0.056 -0.073 -0.662 -1.281 -0.019  0.  0.   ],392,True,2.0,-173.71327,-32639440000000.0,14837.085966587067,1761.960769508465
180.42,9.359971,1.3158889e+22,2953776.0,9.359971,6663625700.0,1.0,1271.387,-3039687.8,100.0,2923.708,1682.8829,1,1.0,4684985,,11161.548,100.0,1.0,488.73676,,-145.54527,376.31216,100,2547.3958,108102.55,-1.0,0.023252625,0.4189424,1647.6991,39300,,[ 0.036  0.586 -0.684  0.009  0.053 -0.077 -0.656 -1.283 -0.02   0.  0.   ],393,True,2.0,-145.54527,-9855083000000000.0,14905.083270788193,1647.6991017549549
182.48,9.359892,4562559500.0,3041724.0,9.359892,521837600.0,1.0,1163.7476,-3141832.2,100.0,3156.043,237.11996,1,1.0,4703233,,1056.7313,100.0,1.0,504.4364,,-146.14774,505.76364,100,2650.2793,8607.938,-1.0,0.043298017,0.4189424,1669.5114,39400,,[ 0.05   0.587 -0.685  0.007  0.05  -0.073 -0.653 -1.287 -0.022  0.  0.   ],394,True,2.0,-146.14774,-7283795500.0,14946.061677455902,1669.511278766463
188.37,9.359955,10030783000000.0,3221633.8,9.359955,1107082200.0,1.0,1065.5508,-3371213.5,100.0,3857.84,349.64102,1,1.0,4722070,,1910.7489,100.0,1.0,491.7406,,-192.37463,660.66614,100,3197.1738,18682.783,-1.0,0.03888975,0.4189424,1726.2169,39500,,[ 4.250e-02  5.882e-01 -6.860e-01  9.935e-04  4.412e-02 -8.350e-02 -6.559e-01 -1.286e+00 -2.358e-02  0.000e+00  0.000e+00],395,True,2.0,-192.37463,-474845100000.0,14988.614091873169,1726.2168914662864
204.31,9.359949,3.905988e+20,4095448.0,9.359949,24351900000.0,1.0,1490.4419,-4309814.0,100.0,4618.336,6179.2305,1,1.0,4742501,,53364.617,100.0,1.0,753.70856,,-209.7727,387.688,100,4230.648,536068.1,-1.0,0.026042698,0.4189424,1878.1299,39600,,[ 0.033  0.589 -0.687 -0.002  0.041 -0.095 -0.654 -1.287 -0.024  0.  0.   ],396,True,2.0,-209.7727,-4236638200000000.0,15038.791888475418,1878.1297524046447
211.01,9.359896,70426480000000.0,4347574.0,9.359896,1470835100.0,1.0,1313.9203,-4556071.0,100.0,4554.673,194.7565,1,1.0,4763602,,1456.5311,100.0,1.0,764.08,,-195.0647,626.11975,100,3928.5532,14597.756,-1.0,0.066152684,0.4189424,1940.0402,39700,,[ 0.021  0.59  -0.687  0.002  0.045 -0.103 -0.653 -1.287 -0.022  0.  0.   ],397,True,2.0,-195.0647,-1751175700000.0,15107.274444580078,1940.0401328208857
208.35,9.359923,2.0547383e+23,4272028.5,9.359923,3808553500.0,1.0,1187.816,-4481028.5,100.0,4560.163,415.43347,1,1.0,4784437,,3888.9963,100.0,1.0,767.38727,,-185.1582,731.3362,100,3828.827,39088.277,-1.0,0.030020962,0.4189424,1919.152,39800,,[ 0.01   0.592 -0.689 -0.002  0.041 -0.099 -0.659 -1.284 -0.02   0.  0.   ],398,True,2.0,-185.1582,-9.473739e+16,15176.609194517136,1919.1521928592813
205.76,9.359791,5.631802e+28,4152257.8,9.359791,25643225000.0,1.0,1603.4106,-4357729.5,100.0,4521.508,6447.0444,1,1.0,4805013,,57124.02,100.0,1.0,762.50964,,-211.97902,286.2552,100,4235.2524,573863.6,-1.0,0.033336066,0.4189424,1889.6659,39900,,[ 0.024  0.592 -0.689  0.002  0.045 -0.1   -0.656 -1.286 -0.02   0.  0.   ],399,True,2.0,-211.97902,-4.8761005e+19,15241.538739681244,1889.6658658053002
210.09,9.359977,2.5205248e+25,4476223.0,9.359977,2117376300.0,1.0,1451.8302,-4692354.5,100.0,4637.307,168.8404,1,1.0,4826022,,1547.0016,100.0,1.0,854.9371,,-232.27489,483.44897,100,4153.8584,15557.736,-1.0,0.07200446,0.4189424,1935.2794,40000,,[ 9.542e-03  5.931e-01 -6.898e-01  7.756e-04  4.382e-02 -1.050e-01 -6.566e-01 -1.283e+00 -2.065e-02  0.000e+00  0.000e+00],400,True,2.0,-232.27489,-1.0850747e+18,15302.673173189163,1935.2791333645184
192.09,9.35992,1.9654993e+24,3393431.0,9.35992,3577475300.0,1.0,1323.0625,-3479603.5,100.0,2928.1367,524.12115,1,1.0,4845231,,3637.4575,100.0,1.0,523.92926,,-130.71811,442.98642,100,2485.1504,35132.73,-1.0,0.05360233,0.4189424,1766.0491,40100,,[ 0.024  0.594 -0.691  0.004  0.047 -0.106 -0.654 -1.285 -0.023  0.  0.   ],401,True,2.0,-130.71811,-1.2080963e+17,15355.848525047302,1766.0490547422241
205.52,9.359945,1.1346279e+21,3962228.8,9.359945,25368820000.0,1.0,1316.5212,-4136808.5,100.0,4167.7744,4869.4595,1,1.0,4865783,,45318.71,100.0,1.0,639.3691,,-199.75992,568.5346,100,3599.2397,455552.56,-1.0,0.021674821,0.4189424,1885.0559,40200,,[ 0.038  0.595 -0.692  0.007  0.05  -0.103 -0.654 -1.284 -0.022  0.  0.   ],402,True,2.0,-199.75992,-5880570000000000.0,15402.66705584526,1885.0559372865357
184.89,9.359876,56550605000.0,3150993.5,9.359876,644985600.0,1.0,1343.7454,-3268842.0,100.0,3424.2822,233.93752,1,1.0,4884272,,694.8723,100.0,1.0,536.7765,,-152.57846,348.2547,100,3076.0276,4224.9814,-1.0,0.033356674,0.4189424,1692.0,40300,,[ 0.051  0.596 -0.692  0.005  0.048 -0.094 -0.656 -1.284 -0.02   0.  0.   ],403,True,2.0,-152.57846,-28669630000.0,15465.499385356903,1692.0000981502383
196.04,9.359827,410627100000000.0,3646846.2,9.359827,3992936400.0,1.0,1344.0316,-3859641.5,100.0,4601.3877,878.3947,1,1.0,4903876,,6789.1704,100.0,1.0,642.23114,,-191.99614,454.4082,100,4146.9795,66703.78,-1.0,0.04193835,0.4189424,1798.4398,40400,,[ 0.041  0.598 -0.693  0.001  0.045 -0.101 -0.661 -1.278 -0.022  0.  0.   ],404,True,2.0,-191.99614,-4316043400000.0,15517.309202671051,1798.4397265560567
215.36,9.35997,4.5185108e+30,4464289.0,9.35997,59580432000.0,1.0,1111.269,-4681750.5,100.0,4651.5566,13805.237,1,1.0,4925412,,96132.74,100.0,1.0,735.53253,,-189.36429,869.45825,100,3782.0984,942596.3,-1.0,0.1692829,0.4189424,1980.7273,40500,,[ 0.03   0.6   -0.694 -0.004  0.04  -0.104 -0.666 -1.274 -0.017  0.  0.   ],405,True,2.0,-189.36429,-4.6224975e+20,15572.654580831528,1980.7273981859348
218.18,9.359881,3.0890835e+23,4642186.5,9.359881,192910830.0,1.0,1697.677,-4859073.5,100.0,4645.4077,24.288298,1,1.0,4947230,,95.03566,100.0,1.0,777.8716,,-198.63907,311.5773,100,4333.8306,791.5644,-1.0,0.07327911,0.4189424,2009.2543,40600,,[ 0.011  0.604 -0.696 -0.011  0.032 -0.085 -0.676 -1.275 -0.013  0.  0.   ],406,True,2.0,-198.63907,-1.205438e+17,15628.234365224838,2009.2541966915014
195.25,9.35992,1.4578904e+26,3612879.2,9.35992,13340913000.0,1.0,1502.3875,-3736422.5,100.0,3506.0366,2105.1255,1,1.0,4966755,,10990.825,100.0,1.0,646.2952,,-175.33177,285.1197,100,3220.917,98478.06,-1.0,0.21067916,0.4189424,1787.5072,40700,,[ 0.023  0.605 -0.697 -0.008  0.035 -0.082 -0.67  -1.279 -0.014  0.  0.   ],407,True,2.0,-175.33177,-1.4916871e+18,15675.258904457092,1787.5071188509348
190.27,9.359978,8.3874423e+27,3332930.2,9.359978,3193966400000.0,1.0,998.56177,-3463654.8,100.0,3606.5066,725334.25,1,1.0,4985782,,6857785.5,100.0,1.0,557.0044,,-179.86731,740.02277,100,2866.484,68946640.0,-1.0,0.0010492334,0.4189424,1738.5845,40800,,[ 0.038  0.606 -0.697 -0.008  0.036 -0.077 -0.669 -1.28  -0.013  0.  0.   ],408,True,2.0,-179.86731,-1.1972112e+19,15721.000522613525,1738.5845202406924
169.71,9.359958,4.766104e+31,2734965.0,9.359958,3301680300000.0,1.0,1318.831,-2889523.0,100.0,3921.5127,1031052.4,1,1.0,5002753,,10083261.0,100.0,1.0,581.1186,,-175.46317,229.47969,100,3692.033,101353790.0,-1.0,0.008087186,0.4189424,1548.3108,40900,,[ 0.042  0.607 -0.699 -0.002  0.042 -0.054 -0.683 -1.275 -0.002  0.  0.   ],409,True,2.0,-175.46317,-1.0670172e+21,15765.499184846878,1548.3107601121737
156.4,9.359903,99290230000.0,2199541.2,9.359903,101957460.0,1.0,1156.6003,-2273295.5,100.0,2708.944,50.30357,1,1.0,5018393,,173.04982,100.0,1.0,386.37973,,-133.48076,275.26984,100,2433.6743,1488.5265,-1.0,0.12200713,0.4189424,1431.87,41000,,[ 0.062  0.609 -0.7   -0.006  0.037 -0.065 -0.668 -1.281 -0.014  0.  0.   ],410,True,2.0,-133.48076,-23341937000.0,15812.538718938828,1431.8701288779055
149.49,9.359887,746095100000.0,2163932.0,9.359887,570309760.0,1.0,1079.3804,-2278287.0,100.0,3373.1484,270.08856,1,1.0,5033342,,1653.5043,100.0,1.0,529.26166,,-168.80945,293.1408,100,3080.0076,15929.593,-1.0,0.0009329086,0.4189424,1372.5211,41100,,[ 0.06   0.607 -0.699  0.011  0.056 -0.049 -0.672 -1.286 -0.007  0.  0.   ],411,True,2.0,-168.80945,-99346080000.0,15845.079651117325,1372.5210501756073
158.28,9.359977,1691534600.0,2294801.2,9.359977,149303650.0,1.0,1143.6998,-2387206.2,100.0,3032.1846,81.17518,1,1.0,5049170,,290.85214,100.0,1.0,447.74792,,-141.03604,303.47772,100,2728.7068,2566.1414,-1.0,0.03393163,0.4189424,1447.1776,41200,,[ 0.046  0.607 -0.699  0.011  0.056 -0.057 -0.67  -1.288 -0.006  0.  0.   ],412,True,2.0,-141.03604,-3949745700.0,15885.264521121979,1447.1775995248815
175.44,9.35996,5.581105e+28,2952558.8,9.35996,113319310000000.0,1.0,1328.4371,-3089650.2,100.0,3693.2803,44278076.0,1,1.0,5066714,,417930050.0,100.0,1.0,616.6996,,-171.28288,275.38324,100,3417.897,4198868700.0,-1.0,0.08247924,0.4189424,1603.8207,41300,,[ 0.039  0.607 -0.7    0.013  0.058 -0.069 -0.665 -1.292 -0.007  0.  0.   ],413,True,2.0,-171.28288,-3.238684e+19,15931.746487379074,1603.820604778215
204.37,9.359922,3411299800000000.0,3896150.0,9.359922,5132489000.0,1.0,950.0792,-4070508.0,100.0,4165.132,1395.7228,1,1.0,5087151,,9305.107,100.0,1.0,626.69086,,-191.62183,921.66034,100,3243.4714,91021.75,-1.0,0.06427313,0.4189424,1871.7395,41400,,[ 0.038  0.609 -0.701  0.005  0.05  -0.094 -0.654 -1.301 -0.004  0.  0.   ],414,True,2.0,-191.62183,-10188698000000.0,15995.699028491974,1871.7394276102516
209.28,9.359918,35133699000000.0,4416134.0,9.359918,135525060.0,1.0,1587.5931,-4631747.0,100.0,4631.7456,23.86616,1,1.0,5108079,,97.20899,100.0,1.0,835.3094,,-209.34122,340.72012,100,4291.0254,836.67114,-1.0,0.08167769,0.4189424,1928.3131,41500,,[ 2.712e-02  6.095e-01 -7.017e-01  1.475e-04  4.474e-02 -1.011e-01 -6.508e-01 -1.304e+00 -3.277e-03  0.000e+00  0.000e+00],415,True,2.0,-209.34122,-1278144000000.0,16063.395871400833,1928.3133003636874
212.91,9.359891,8.0041225e+16,4557525.5,9.359891,326115040.0,1.0,1619.7244,-4773356.5,100.0,4634.089,41.51802,1,1.0,5129370,,302.76752,100.0,1.0,845.63214,,-198.5192,340.48773,100,4293.601,3043.1865,-1.0,0.032220572,0.4189424,1960.2122,41600,,[ 1.765e-02  6.114e-01 -7.029e-01 -6.348e-03  3.805e-02 -1.028e-01 -6.568e-01 -1.300e+00 -9.363e-04  0.000e+00  0.000e+00],416,True,2.0,-198.5192,-61061900000000.0,16136.63526058197,1960.2121766296061
227.49,9.359946,4.2028298e+24,4826822.0,9.359946,149724680000.0,1.0,1138.2991,-5045273.5,100.0,4662.133,18746.113,1,1.0,5152119,,170326.88,100.0,1.0,687.63916,,-225.73688,948.31885,100,3713.814,1708358.9,-1.0,0.06568547,0.4189424,2086.618,41700,,[ 2.827e-02  6.125e-01 -7.037e-01 -8.058e-03  3.641e-02 -9.182e-02 -6.575e-01 -1.301e+00 -1.163e-03  0.000e+00  0.000e+00],417,True,2.0,-225.73688,-4.4783978e+17,16208.06225848198,2086.6179146863024
200.97,9.35986,112984980.0,3630999.2,9.35986,220647170.0,1.0,1456.98,-3731847.5,100.0,3167.6824,57.050327,1,1.0,5172216,,256.65625,100.0,1.0,509.23993,,-157.84926,379.23206,100,2788.4502,1997.5375,-1.0,0.006020258,0.4189424,1836.2119,41800,,[ 4.353e-02  6.133e-01 -7.045e-01 -8.315e-03  3.614e-02 -8.925e-02 -6.567e-01 -1.302e+00 -5.142e-04  0.000e+00  0.000e+00],418,True,2.0,-157.84926,-1292600800.0,16281.17585015297,1836.2118902126888
215.11,9.359801,1.843335e+16,4202460.0,9.359801,1662508700.0,1.0,1642.1996,-4355663.5,100.0,3904.2854,202.73808,1,1.0,5193727,,858.5796,100.0,1.0,584.3365,,-189.82529,322.74588,100,3581.5396,6797.501,-1.0,0.1288131,0.4189424,1964.9457,41900,,[ 3.488e-02  6.165e-01 -7.062e-01 -1.599e-02  2.825e-02 -9.096e-02 -6.614e-01 -1.305e+00  1.268e-03  0.000e+00  0.000e+00],419,True,2.0,-189.82529,-20801869000000.0,16361.511867046356,1964.9454747120226
200.54,9.359925,2638675000000000.0,3653971.0,9.359925,1042627000.0,1.0,1080.7773,-3783167.5,100.0,3585.358,475.47882,1,1.0,5213781,,3061.4749,100.0,1.0,540.24493,,-146.44302,752.82745,100,2832.5305,30354.777,-1.0,0.07895482,0.4189424,1833.6049,42000,,[ 4.656e-02  6.186e-01 -7.076e-01 -2.271e-02  2.110e-02 -8.938e-02 -6.624e-01 -1.304e+00  4.138e-04  0.000e+00  0.000e+00],420,True,2.0,-146.44302,-6637562000000.0,16407.80312037468,1833.6047926593171
219.71,9.359923,1.5839706e+25,4686414.0,9.359923,42145530000.0,1.0,1731.206,-4902371.5,100.0,4635.45,10766.005,1,1.0,5235752,,54682.363,100.0,1.0,786.2615,,-191.77489,285.77344,100,4349.677,475945.72,-1.0,0.02054512,0.4189424,2016.9795,42100,,[ 0.034  0.619 -0.708 -0.029  0.015 -0.091 -0.665 -1.302  0.002  0.  0.   ],421,True,2.0,-191.77489,-8.5948796e+17,16465.582693099976,2016.9796089407525
221.38,9.359938,2.959638e+29,4813399.5,9.359938,77654300000.0,1.0,1240.8712,-5027412.0,100.0,4614.5273,4979.998,1,1.0,5257890,,37731.676,100.0,1.0,811.27356,,-205.81912,797.5681,100,3816.9592,371731.72,-1.0,0.015410141,0.4189424,2038.4393,42200,,[ 0.02   0.62  -0.709 -0.029  0.015 -0.098 -0.664 -1.303  0.002  0.  0.   ],422,True,2.0,-205.81912,-1.1642766e+20,16520.961368322372,2038.4392602554713
206.02,9.359956,3.6798795e+28,4373761.0,9.359956,600936550000.0,1.0,1261.6307,-4588694.5,100.0,4624.4434,79144.48,1,1.0,5278492,,757755.3,100.0,1.0,864.99805,,-200.28055,642.4542,100,3981.9893,7618226.0,-1.0,0.18637533,0.4189424,1904.085,42300,,[ 0.008  0.622 -0.71  -0.026  0.018 -0.104 -0.659 -1.302  0.001  0.  0.   ],423,True,2.0,-200.28055,-4.1230455e+19,16561.16748213768,1904.0849660846145
234.05,9.359934,3.7373484e+28,5285846.5,9.359934,50253423000.0,1.0,1783.3966,-5501206.0,100.0,4629.015,8300.194,1,1.0,5301897,,70689.54,100.0,1.0,806.6467,,-208.18602,369.5475,100,4259.468,708637.8,-1.0,0.11145464,0.4189424,2152.944,42400,,[ 0.009  0.623 -0.711 -0.027  0.016 -0.08  -0.674 -1.29   0.001  0.  0.   ],424,True,2.0,-208.18602,-4.1633355e+19,16635.881898403168,2152.9441164218306
199.01,9.359935,2.3272937e+17,3934875.5,9.359935,564431200.0,1.0,1544.3202,-4138329.8,100.0,4499.2534,133.74283,1,1.0,5321798,,866.90173,100.0,1.0,746.0976,,-197.06622,293.67157,100,4205.582,8676.774,-1.0,0.005073435,0.4189424,1837.9916,42500,,[-6.629e-03  6.247e-01 -7.125e-01 -2.737e-02  1.572e-02 -8.104e-02 -6.724e-01 -1.292e+00  1.149e-03  0.000e+00  0.000e+00],425,True,2.0,-197.06622,-98150245000000.0,16708.07199716568,1837.9917351837967
216.23,9.359884,2.4264154e+23,4662029.0,9.359884,7411928600.0,1.0,1682.6848,-4871264.0,100.0,4562.7295,433.60126,1,1.0,5343421,,3383.8413,100.0,1.0,845.843,,-222.50798,303.9149,100,4258.8145,33971.887,-1.0,0.03979074,0.4189424,1986.5997,42600,,[-1.522e-03  6.234e-01 -7.134e-01 -1.156e-02  3.218e-02 -6.152e-02 -6.693e-01 -1.298e+00  1.149e-03  0.000e+00  0.000e+00],426,True,2.0,-222.50798,-1.0306576e+17,16777.942670345306,1986.599804254549
214.23,9.359875,1.977064e+22,4551713.0,9.359875,55477100000.0,1.0,1687.5344,-4768031.5,100.0,4639.3213,7729.016,1,1.0,5364844,,26176.473,100.0,1.0,855.3358,,-204.02777,266.9767,100,4372.3447,179251.0,-1.0,0.01801958,0.4189424,1954.5111,42700,,[ 1.061e-02  6.238e-01 -7.146e-01 -1.144e-02  3.223e-02 -5.398e-02 -6.743e-01 -1.295e+00  1.269e-04  0.000e+00  0.000e+00],427,True,2.0,-204.02777,-3.0416026e+16,16854.98187470436,1954.5112285068528
213.57,9.3598175,4813309400.0,4349832.0,9.3598175,270812830.0,1.0,1546.6709,-4513572.5,100.0,4036.3132,31.110447,1,1.0,5386201,,243.70027,100.0,1.0,713.66907,,-207.83041,413.0504,100,3623.2627,2427.9434,-1.0,0.18415904,0.4189424,1959.7214,42800,,[ 0.015  0.626 -0.717 -0.014  0.029 -0.074 -0.659 -1.311 -0.006  0.  0.   ],428,True,2.0,-207.83041,-11630701000.0,16930.25185775757,1959.7214607995438
244.5,9.359862,8.490141e+29,5877967.5,9.359862,241550030000.0,1.0,1933.3411,-6093562.0,100.0,4631.544,23340.188,1,1.0,5410651,,149860.28,100.0,1.0,913.4564,,-206.47018,312.44705,100,4319.0967,1310923.9,-1.0,0.033603933,0.4189424,2245.7883,42900,,[ 0.008  0.629 -0.718 -0.005  0.038 -0.074 -0.657 -1.313 -0.01   0.  0.   ],429,True,2.0,-206.47018,-1.9865132e+20,17009.845249652863,2245.788225349025
201.36,9.359953,2598493000000000.0,4083428.5,9.359953,22676422.0,1.0,1088.6531,-4266027.0,100.0,4262.418,5.8660297,1,1.0,5430787,,14.386248,100.0,1.0,795.63916,,-184.17834,768.86865,100,3493.5493,120.49162,-1.0,0.050380092,0.4189424,1857.5217,43000,,[-0.005  0.63  -0.719 -0.007  0.036 -0.081 -0.654 -1.315 -0.009  0.  0.   ],430,True,2.0,-184.17834,-9307998000000.0,17077.378927469254,1857.5216906663074
229.11,9.359935,1.3989903e+36,5229611.5,9.359935,73909486000.0,1.0,1655.5883,-5444898.5,100.0,4628.2466,6365.384,1,1.0,5453698,,61274.38,100.0,1.0,880.07697,,-214.06917,455.11688,100,4173.13,615938.3,-1.0,0.014543352,0.4189424,2110.705,43100,,[ 0.009  0.629 -0.719 -0.008  0.035 -0.081 -0.649 -1.318 -0.009  0.  0.   ],431,True,2.0,-214.06917,-2.546377e+23,17156.466712236404,2110.70510821346
212.58,9.359951,1.2622575e+22,4308994.0,9.359951,167639940000.0,1.0,1679.586,-4522092.5,100.0,4604.667,29815.553,1,1.0,5474956,,202683.1,100.0,1.0,747.76776,,-186.71286,256.8637,100,4347.803,1721179.6,-1.0,0.056698337,0.4189424,1936.4497,43200,,[ 0.022  0.63  -0.72  -0.008  0.035 -0.074 -0.651 -1.318 -0.01   0.  0.   ],432,True,2.0,-186.71286,-2.394175e+16,17233.691893339157,1936.4498619598337
223.84,9.359865,1.9360314e+32,4560451.0,9.359865,42353478000000.0,1.0,1160.8372,-4711289.0,100.0,3874.0303,7351517.0,1,1.0,5497340,,49763990.0,100.0,1.0,593.27045,,-181.21649,890.6212,100,2983.4092,413858180.0,-1.0,0.013860856,0.4189424,2051.4585,43300,,[ 0.037  0.642 -0.725 -0.017  0.027 -0.095 -0.651 -1.317 -0.005  0.  0.   ],433,True,2.0,-181.21649,-2.098769e+21,17314.95131111145,2051.4583622391406
234.07,9.359821,4.8971632e+20,5412413.5,9.359821,30621913000.0,1.0,1338.1116,-5626530.5,100.0,4615.6455,3638.304,1,1.0,5520747,,22284.023,100.0,1.0,883.9016,,-211.53853,813.8949,100,3801.7505,200668.9,-1.0,0.023787707,0.4189424,2152.0063,43400,,[ 0.028  0.645 -0.728 -0.032  0.011 -0.109 -0.644 -1.326  0.001  0.  0.   ],434,True,2.0,-211.53853,-4738298000000000.0,17406.900594472885,2152.0063938198173
227.64,9.359918,2.0822221e+27,5470893.0,9.359918,19758287000.0,1.0,1850.0316,-5685232.5,100.0,4618.043,1350.896,1,1.0,5543511,,8683.024,100.0,1.0,1016.3733,,-197.20467,256.59583,100,4361.4473,66313.08,-1.0,0.045144577,0.4189424,2106.6274,43500,,[ 1.467e-02  6.468e-01 -7.285e-01 -2.664e-02  1.669e-02 -1.091e-01 -6.419e-01 -1.326e+00  1.317e-03  0.000e+00  0.000e+00],435,True,2.0,-197.20467,-9.780518e+18,17487.487812042236,2106.6273309915937
227.15,9.359976,54961697000.0,5244230.0,9.359976,14990383.0,1.0,1821.6558,-5462415.0,100.0,4659.288,2.6500485,1,1.0,5566226,,3.2469068,100.0,1.0,919.7963,,-240.45573,275.53397,100,4383.754,27.079233,-1.0,0.04776738,0.4189424,2097.19,43600,,[ 0.034  0.65  -0.732 -0.018  0.026 -0.126 -0.644 -1.316  0.001  0.  0.   ],436,True,2.0,-240.45573,-51165690000.0,17553.477237939835,2097.1897221582885
227.97,9.359871,1.2302217e+21,5133674.0,9.359871,2886832000.0,1.0,1785.6008,-5318618.0,100.0,4289.703,305.9185,1,1.0,5589023,,1598.733,100.0,1.0,855.6875,,-190.72922,312.36816,100,3977.335,14307.11,-1.0,0.20408043,0.4189424,2097.969,43700,,[ 0.041  0.651 -0.733 -0.023  0.021 -0.116 -0.644 -1.32  -0.003  0.  0.   ],437,True,2.0,-190.72922,-6486773400000000.0,17624.057906389236,2097.9688489227865
207.95,9.359974,4.1257834e+17,3971614.0,9.359974,33042835000.0,1.0,1084.4164,-4189782.8,100.0,4659.123,9682.063,1,1.0,5609818,,88814.51,100.0,1.0,582.42773,,-188.9255,821.46716,100,3837.6558,892445.9,-1.0,0.034489125,0.4189424,1905.8834,43800,,[ 0.055  0.652 -0.734 -0.024  0.02  -0.111 -0.645 -1.322 -0.006  0.  0.   ],438,True,2.0,-188.9255,-140167190000000.0,17681.94560098648,1905.8835373595305
