Iteration,MinTargetPdf,LearnableVariance,Bound,OptimizationReturnMean,Penalization,TimestepsSoFar,ESSRenyiHarmonic,MeanEntropy,InitialReturnMean,ReturnStepMaxmin,MinBehavPdf,VarianceInitializer,ReturnMeanIW,ReturnStepMax,EpRewMean,EpLenMean,DivergenceHarmonic,OptimizationReturnMax,InitialReturnMin,InitialReturnStd,TimeElapsed,InitialBound,EmpiricalD2Arithmetic,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,StdWReturnMean,MeanIW,EmpiricalD2Harmonic,Inner Iteration,StdIW,WReturnMean,MinIW,OptimizationReturnMin,MaxIW,Weights,InitialReturnMax,Epsilon,MeanD2-0
387,-150.9963,,-149661980000000.0,1198.1396,True,3956558,100.0,0.4189424,1510.404,9.359979,-150.9963,-1.0,328430430.0,9.359979,1510.4040377646672,164.16,1.7646993e+18,3035.8198,312.26443,507.12665,6333.024626255035,-2651159.8,1.0,100.0,100,38700,,97.46159,1.0,1,567.89594,2538497.8,0.117476426,,5648.584,[-0.041  0.489 -0.572 -0.015  0.036 -0.009 -0.55  -1.293  0.022  0.  0.   ],3348.0842,2.0,1.0
388,-148.13278,,-1495392200000.0,985.95795,True,3973228,100.0,0.4189424,1528.8126,9.359958,-148.13278,-1.0,649859100.0,9.359958,1528.8126637725197,166.7,285116370000000.0,2424.9575,542.85474,436.8626,6358.017455339432,-2616640.2,1.0,100.0,100,38800,,331.67444,1.0,1,1345.2449,2528117.0,0.07574149,,11085.832,[-0.035  0.498 -0.577 -0.033  0.019  0.004 -0.553 -1.298  0.02   0.  0.   ],2967.8123,2.0,1.0
389,-126.46077,,-11805407000.0,1068.3849,True,3988992,100.0,0.4189424,1444.7388,9.359964,-126.46077,-1.0,2129852300.0,9.359964,1444.7388345683707,157.64,11787749000.0,2601.4014,376.3541,440.46588,6382.140072584152,-2370397.2,1.0,100.0,100,38900,,1002.0287,1.0,1,8971.287,2281280.2,0.016145501,,89996.32,[-0.023  0.5   -0.578 -0.036  0.016  0.011 -0.551 -1.301  0.018  0.  0.   ],2977.7554,2.0,1.0
390,-128.48734,,-644111660000.0,1006.42084,True,4004199,100.0,0.4189424,1391.5845,9.359818,-128.48734,-1.0,2469428200.0,9.359818,1391.5845304181087,152.07,69586985000000.0,2381.2893,385.16364,354.07117,6407.950116157532,-2138792.2,1.0,100.0,100,39000,,1629.2786,1.0,1,11622.63,2061873.8,0.18918616,,110811.445,[-2.960e-02  4.996e-01 -5.785e-01 -3.247e-02  1.938e-02 -1.255e-03 -5.541e-01 -1.299e+00  1.782e-02  0.000e+00  0.000e+00],2766.453,2.0,1.0
391,-124.08331,,-144863920000.0,897.0991,True,4019777,100.0,0.4189424,1431.7439,9.359924,-124.08331,-1.0,432783520.0,9.359924,1431.74381254162,155.78,4093165700000.0,2130.522,534.64465,364.8987,6433.741707086563,-2254431.0,1.0,100.0,100,39100,,271.13223,1.0,1,2128.0022,2183041.5,0.06769459,,21302.088,[-0.042  0.499 -0.578 -0.032  0.02  -0.009 -0.556 -1.296  0.022  0.  0.   ],2665.1667,2.0,1.0
392,-122.544785,,-56111230000000.0,819.78107,True,4035703,100.0,0.4189424,1457.7919,9.359978,-122.544785,-1.0,5999450600.0,9.359978,1457.791850734255,159.26,3.5563487e+17,2421.5522,638.01074,376.0553,6459.115211248398,-2360655.8,1.0,100.0,100,39200,,2554.1504,1.0,1,15323.539,2266574.5,0.0019073524,,143738.03,[-2.854e-02  4.988e-01 -5.782e-01 -3.174e-02  2.004e-02 -5.835e-04 -5.551e-01 -1.296e+00  2.193e-02  0.000e+00  0.000e+00],3059.563,2.0,1.0
393,-141.9718,,-1.0835751e+22,1012.6462,True,4050551,100.0,0.4189424,1362.1105,9.359983,-141.9718,-1.0,2802836600000000.0,9.359983,1362.1104712793044,148.48,1.3197124e+34,2714.0396,349.4644,456.75394,6484.143589735031,-2158293.0,1.0,100.0,100,39300,,978497540.0,1.0,1,8733452000.0,2063969.1,0.08019452,,87515660000.0,[-0.041  0.499 -0.578 -0.028  0.024  0.012 -0.568 -1.277  0.032  0.  0.   ],3063.504,2.0,1.0
394,-125.67058,,-42884087000000.0,945.9881,True,4066600,100.0,0.4189424,1480.115,9.359908,-125.67058,-1.0,8674573000.0,9.359908,1480.115008887696,160.49,2.8770125e+17,2286.0576,534.1269,413.66516,6511.354138612747,-2441795.0,1.0,100.0,100,39400,,1638.6261,1.0,1,13240.454,2361859.5,0.18224695,,132739.33,[-0.049  0.502 -0.58  -0.031  0.02  -0.013 -0.557 -1.284  0.024  0.  0.   ],2820.1846,2.0,1.0
395,-128.55016,,-6.0217688e+19,1009.07654,True,4082310,100.0,0.4189424,1442.3215,9.359955,-128.55016,-1.0,160430960000.0,9.359955,1442.321510706353,157.1,3.2745497e+29,2802.5645,433.24487,403.00803,6535.100291728973,-2347939.2,1.0,100.0,100,39500,,79260.72,1.0,1,717518.0,2242706.8,0.027297718,,7194215.5,[-0.042  0.501 -0.581 -0.038  0.013 -0.002 -0.578 -1.268  0.023  0.  0.   ],3235.8093,2.0,1.0
396,-139.00647,,-399097040000.0,1213.2515,True,4098502,100.0,0.4189424,1479.4956,9.359864,-139.00647,-1.0,1504647600.0,9.359864,1479.4957316053565,161.92,14953566000000.0,2932.221,266.2444,478.01355,6561.651862621307,-2520222.2,1.0,100.0,100,39600,,486.29156,1.0,1,2005.0747,2417404.5,0.06664813,,18679.361,[-0.017  0.504 -0.584 -0.035  0.015 -0.002 -0.579 -1.251  0.031  0.  0.   ],3198.4653,2.0,1.0
397,-133.08115,,-94089110000.0,810.2216,True,4115375,100.0,0.4189424,1547.3231,9.359999,-133.08115,-1.0,88349060.0,9.359999,1547.3231625767821,168.73,987641940000.0,2330.6812,737.10156,429.28168,6585.455039262772,-2673079.0,1.0,100.0,100,39700,,25.926699,1.0,1,180.5443,2578491.5,0.17556363,,1805.3959,[-0.029  0.505 -0.585 -0.034  0.016 -0.01  -0.578 -1.247  0.028  0.  0.   ],3067.7827,2.0,1.0
398,-152.7842,,-65464090000.0,1242.6871,True,4132474,100.0,0.4189424,1574.9368,9.36,-152.7842,-1.0,35335304.0,9.36,1574.9366517592262,170.99,238595520000.0,3318.4624,332.2495,520.0078,6611.050926685333,-2884782.8,1.0,100.0,100,39800,,15.054895,1.0,1,36.30813,2750833.5,0.05189374,,239.44528,[-0.018  0.506 -0.588 -0.025  0.025 -0.03  -0.593 -1.244  0.024  0.  0.   ],3650.712,2.0,1.0
399,-152.23425,,-25427552000.0,747.31726,True,4150511,100.0,0.4189424,1656.303,9.359939,-152.23425,-1.0,2108995000.0,9.359939,1656.3027679297707,180.37,47634030000.0,2351.4854,908.9855,521.0143,6639.514907121658,-3121637.2,1.0,100.0,100,39900,,1297.388,1.0,1,10323.259,3014794.5,0.08738036,,102628.586,[-0.003  0.506 -0.589 -0.027  0.023 -0.031 -0.595 -1.243  0.023  0.  0.   ],3260.4707,2.0,1.0
400,-199.38559,,-50465190000000.0,808.2756,True,4168756,100.0,0.4189424,1677.6674,9.359915,-199.38559,-1.0,9452796000.0,9.359915,1677.6672363448024,182.45,7.795486e+16,3370.9736,869.39166,580.947,6668.816218614578,-3332781.0,1.0,100.0,100,40000,,1228.1841,1.0,1,11291.203,3152066.8,0.15397868,,113506.79,[-0.009  0.507 -0.59  -0.028  0.021 -0.044 -0.596 -1.24   0.025  0.  0.   ],4240.365,2.0,1.0
401,-216.32608,,-11629956000000.0,1301.3252,True,4186585,100.0,0.4189424,1632.3575,9.3598795,-216.32608,-1.0,521497800.0,9.3598795,1632.3574765482222,178.29,3321001000000000.0,4149.9253,331.0322,643.6409,6696.280855178833,-3280666.2,1.0,100.0,100,40100,,106.01179,1.0,1,447.59418,3078864.2,0.074921936,,3731.6067,[ 0.004  0.509 -0.591 -0.033  0.017 -0.038 -0.599 -1.24   0.026  0.  0.   ],4480.9575,2.0,1.0
402,-207.98576,,-1171583100000.0,1357.3511,True,4204525,100.0,0.4189424,1650.5659,9.359983,-207.98576,-1.0,431338750.0,9.359983,1650.5660868096777,179.4,29091300000000.0,4354.876,293.21484,667.68335,6722.448259830475,-3387306.8,1.0,100.0,100,40200,,179.02715,1.0,1,792.788,3170169.5,0.054879338,,5648.2393,[-0.006  0.512 -0.593 -0.036  0.013 -0.043 -0.591 -1.245  0.025  0.  0.   ],4648.091,2.0,1.0
403,-174.97903,,-3020269600.0,1258.6572,True,4222141,100.0,0.4189424,1625.9867,9.359939,-174.97903,-1.0,70892920.0,9.359939,1625.9866554175555,176.16,477578400.0,3297.154,367.32944,561.4911,6752.3684911727905,-3094066.5,1.0,100.0,100,40300,,20.036642,1.0,1,70.0575,2959105.0,0.062828325,,604.3168,[-0.012  0.514 -0.594 -0.038  0.011 -0.056 -0.589 -1.244  0.026  0.  0.   ],3664.4834,2.0,1.0
404,-186.56061,,-4961403400000000.0,1195.4348,True,4240139,100.0,0.4189424,1653.9847,9.359905,-186.56061,-1.0,194134980.0,9.359905,1653.9846448708176,179.98,5.8750013e+20,4054.3853,458.5498,651.3627,6781.438671588898,-3364632.0,1.0,100.0,100,40400,,46.298695,1.0,1,203.85355,3159938.5,0.13025995,,1849.9023,[-0.002  0.514 -0.595 -0.039  0.01  -0.048 -0.596 -1.239  0.026  0.  0.   ],4512.935,2.0,1.0
405,-200.63925,,-3.1204969e+16,1125.3303,True,4257621,100.0,0.4189424,1607.9196,9.359841,-200.63925,-1.0,2208727300.0,9.359841,1607.9194642124596,174.82,2.2023978e+22,4091.4167,482.58917,662.38544,6811.218671321869,-3234430.0,1.0,100.0,100,40500,,247.68124,1.0,1,1712.8882,3024159.2,0.025116775,,17047.244,[ 4.031e-03  5.193e-01 -5.987e-01 -4.947e-02 -1.194e-03 -7.176e-02 -5.978e-01 -1.232e+00  3.002e-02  0.000e+00  0.000e+00],4574.006,2.0,1.0
406,-188.62885,,-1.7480603e+23,1242.4365,True,4274673,100.0,0.4189424,1563.4973,9.359906,-188.62885,-1.0,65711867000000.0,9.359906,1563.4973062806173,170.52,1.6895177e+36,3336.9612,321.0608,597.11145,6839.5838367938995,-2935552.2,1.0,100.0,100,40600,,22505076.0,1.0,1,213514820.0,2801066.0,0.15671644,,2145587100.0,[ 1.942e-02  5.201e-01 -5.995e-01 -4.903e-02 -7.785e-04 -7.049e-02 -5.998e-01 -1.232e+00  2.961e-02  0.000e+00  0.000e+00],3658.022,2.0,1.0
407,-184.23042,,-2354233900.0,893.576,True,4293545,100.0,0.4189424,1741.552,9.359916,-184.23042,-1.0,37988120.0,9.359916,1741.551950053254,188.72,297700670.0,2806.7612,847.97595,614.68134,6869.274210929871,-3545081.2,1.0,100.0,100,40700,,7.426431,1.0,1,28.10353,3410836.2,0.1568528,,263.72864,[ 6.821e-05  5.227e-01 -6.011e-01 -3.760e-02  1.081e-02 -6.627e-02 -6.126e-01 -1.220e+00  2.817e-02  0.000e+00  0.000e+00],3654.7373,2.0,1.0
408,-223.39801,,-1.518209e+23,1239.1691,True,4311268,100.0,0.4189424,1636.2881,9.359949,-223.39801,-1.0,29040770000.0,9.359949,1636.2880110894157,177.23,5.712138e+35,4073.5745,397.11887,660.8444,6897.511954545975,-3315033.5,1.0,100.0,100,40800,,6381.4814,1.0,1,46305.89,3114154.0,0.025897067,,464906.25,[-0.009  0.53  -0.606 -0.032  0.016 -0.066 -0.614 -1.215  0.028  0.  0.   ],4470.6934,2.0,1.0
409,-176.00334,,-14409410000.0,808.99854,True,4330107,100.0,0.4189424,1729.7883,9.359958,-176.00334,-1.0,42523184.0,9.359958,1729.7884026038987,188.39,7726116000.0,3111.9463,920.7899,614.4062,6922.535580396652,-3533112.5,1.0,100.0,100,40900,,9.25732,1.0,1,26.781378,3369662.8,0.13294467,,248.74257,[-0.008  0.532 -0.608 -0.027  0.021 -0.038 -0.625 -1.213  0.028  0.  0.   ],4032.7363,2.0,1.0
410,-166.58463,,-1013364560000.0,1258.2727,True,4348562,100.0,0.4189424,1689.4359,9.359957,-166.58463,-1.0,205451340.0,9.359957,1689.4360108474084,184.55,30564747000000.0,3838.9797,431.1633,633.39056,6945.788680076599,-3438638.0,1.0,100.0,100,41000,,36.09342,1.0,1,233.62343,3255377.5,0.061108455,,2202.4185,[ 0.002  0.532 -0.609 -0.027  0.021 -0.042 -0.617 -1.221  0.027  0.  0.   ],4270.143,2.0,1.0
411,-223.77036,,-4769108000.0,1033.2421,True,4367885,100.0,0.4189424,1771.2032,9.359982,-223.77036,-1.0,14646819.0,9.359982,1771.2031429834046,193.23,556092200.0,3740.9531,737.96106,700.0959,6969.242267131805,-3828913.0,1.0,100.0,100,41100,,4.2229347,1.0,1,11.513304,3627294.8,0.19235022,,101.360435,[ 0.013  0.532 -0.61  -0.024  0.024 -0.05  -0.612 -1.222  0.023  0.  0.   ],4478.914,2.0,1.0
412,-173.20908,,-79390460000.0,920.805,True,4387607,100.0,0.4189424,1812.9783,9.359959,-173.20908,-1.0,1588818000.0,9.359959,1812.9782909856733,197.22,310741860000.0,2834.3447,892.17334,586.4602,6999.981154918671,-3770396.0,1.0,100.0,100,41200,,477.77612,1.0,1,3630.8833,3630826.0,0.083488405,,36241.324,[ 0.006  0.533 -0.61  -0.024  0.023 -0.051 -0.614 -1.221  0.023  0.  0.   ],3726.518,2.0,1.0
413,-206.49287,,-77192010000000.0,897.54443,True,4406005,100.0,0.4189424,1696.963,9.359974,-206.49287,-1.0,157365180.0,9.359974,1696.9628948004492,183.98,1.3172839e+17,3800.7603,799.4184,615.4786,7031.425852537155,-3471180.8,1.0,100.0,100,41300,,87.23065,1.0,1,583.7609,3258496.8,0.051399626,,5809.3335,[ 2.045e-04  5.339e-01 -6.114e-01 -2.495e-02  2.237e-02 -6.467e-02 -6.106e-01 -1.224e+00  2.275e-02  0.000e+00  0.000e+00],4600.1787,2.0,1.0
414,-163.43555,,-49741283000000.0,1021.00745,True,4425309,100.0,0.4189424,1765.3582,9.359816,-163.43555,-1.0,4637353000.0,9.359816,1765.3582043005536,193.04,1.6572614e+17,2742.2263,744.35077,631.48395,7064.913492202759,-3637437.0,1.0,100.0,100,41400,,1831.7366,1.0,1,10166.834,3515261.5,0.0020917184,,96421.664,[ 0.012  0.535 -0.612 -0.028  0.02  -0.057 -0.615 -1.224  0.023  0.  0.   ],3486.5771,2.0,1.0
415,-143.46652,,-4523090700000000.0,1202.1298,True,4442637,100.0,0.4189424,1587.6256,9.359972,-143.46652,-1.0,2549345000.0,9.359972,1587.6256127094944,173.28,2.1971389e+21,2713.0786,385.49585,449.92578,7092.444255828857,-2819483.8,1.0,100.0,100,41500,,1034.2555,1.0,1,4667.76,2722988.2,0.012284723,,35092.547,[ 0.016  0.537 -0.615 -0.032  0.015 -0.047 -0.636 -1.205  0.023  0.  0.   ],3098.5745,2.0,1.0
416,-217.34247,,-6982539000.0,1459.8983,True,4461388,100.0,0.4189424,1716.6742,9.35995,-217.34247,-1.0,20032186.0,9.35995,1716.6742160897618,187.51,1019373950.0,4401.318,256.77588,794.9126,7121.590044498444,-3796929.5,1.0,100.0,100,41600,,6.0176373,1.0,1,18.36474,3578856.5,0.18539678,,176.42526,[ 0.003  0.537 -0.615 -0.029  0.018 -0.055 -0.638 -1.202  0.024  0.  0.   ],4658.0938,2.0,1.0
417,-152.8967,,-4.827774e+18,1134.5311,True,4481473,100.0,0.4189424,1839.2423,9.359945,-152.8967,-1.0,9298932000.0,9.359945,1839.242289299326,200.85,1.375228e+27,2894.345,704.71124,600.36316,7154.684529304504,-3873433.5,1.0,100.0,100,41700,,1624.7311,1.0,1,10336.051,3743247.8,0.06426234,,81989.484,[ 0.011  0.54  -0.617 -0.027  0.02  -0.056 -0.628 -1.211  0.024  0.  0.   ],3599.0562,2.0,1.0
418,-186.54166,,-257957660000.0,850.18054,True,4499667,100.0,0.4189424,1665.6919,9.359978,-186.54166,-1.0,452788540.0,9.359978,1665.6917949498988,181.94,3257326600000.0,2952.2744,815.5112,524.23285,7184.212689161301,-3192026.8,1.0,100.0,100,41800,,155.91681,1.0,1,714.9685,3049349.0,0.0807828,,5924.3643,[ 0.025  0.541 -0.618 -0.029  0.019 -0.054 -0.63  -1.208  0.025  0.  0.   ],3767.7856,2.0,1.0
419,-151.10855,,-72513930000.0,1292.2554,True,4517782,100.0,0.4189424,1661.1168,9.359903,-151.10855,-1.0,2154264800.0,9.359903,1661.1167839873804,181.15,492416830000.0,2789.6863,368.8615,559.0367,7213.311948060989,-3172098.5,1.0,100.0,100,41900,,707.4114,1.0,1,5943.6,3071831.0,0.0469057,,59718.12,[ 0.036  0.546 -0.622 -0.024  0.023 -0.079 -0.622 -1.202  0.03   0.  0.   ],3158.5479,2.0,1.0
420,-198.8434,,-46520313000000.0,952.28046,True,4536073,100.0,0.4189424,1683.7188,9.359845,-198.8434,-1.0,350710340.0,9.359845,1683.7188117618039,182.91,5.883345e+16,3636.9617,731.4383,659.5016,7242.370723724365,-3461643.0,1.0,100.0,100,42000,,101.26464,1.0,1,565.37836,3269851.5,0.031175923,,5370.583,[ 0.028  0.547 -0.623 -0.021  0.027 -0.091 -0.617 -1.204  0.031  0.  0.   ],4368.4,2.0,1.0
421,-213.59935,,-26114764000000.0,1456.7083,True,4555196,100.0,0.4189424,1750.4609,9.359949,-213.59935,-1.0,10092273000.0,9.359949,1750.4608838987674,191.23,1.6841053e+16,4180.0376,293.75253,559.16003,7270.671493768692,-3577931.5,1.0,100.0,100,42100,,3812.049,1.0,1,15282.276,3376773.2,0.0039812126,,115757.88,[ 0.039  0.549 -0.623 -0.019  0.029 -0.081 -0.622 -1.201  0.031  0.  0.   ],4473.79,2.0,1.0
422,-181.45584,,-449831500000000.0,1229.5005,True,4575036,100.0,0.4189424,1824.1859,9.359973,-181.45584,-1.0,4119453400.0,9.359973,1824.1859618664364,198.4,4.776863e+18,3930.6006,594.6854,686.75,7302.588712215424,-4005095.5,1.0,100.0,100,42200,,838.4573,1.0,1,4389.861,3799280.0,0.12239216,,41386.996,[ 0.026  0.55  -0.624 -0.018  0.029 -0.09  -0.619 -1.202  0.033  0.  0.   ],4525.286,2.0,1.0
423,-216.45157,,-59385820000000.0,1425.5323,True,4593477,100.0,0.4189424,1700.7831,9.359989,-216.45157,-1.0,99351110.0,9.359989,1700.7831445347467,184.41,7.844887e+16,4317.82,275.2508,745.0214,7329.820341825485,-3659747.8,1.0,100.0,100,42300,,16.119692,1.0,1,51.012074,3447720.2,0.07491336,,304.31964,[ 0.012  0.553 -0.625 -0.02   0.028 -0.088 -0.616 -1.206  0.034  0.  0.   ],4593.071,2.0,1.0
424,-173.55551,,-1.4784806e+17,1126.5294,True,4612902,100.0,0.4189424,1787.6125,9.359773,-173.55551,-1.0,44322836000.0,9.359773,1787.612402963431,194.25,1.1850491e+24,3014.976,661.083,686.937,7356.54997253418,-3803256.5,1.0,100.0,100,42400,,4875.274,1.0,1,31099.883,3667440.8,0.0090385815,,293320.1,[ 0.021  0.554 -0.626 -0.017  0.03  -0.079 -0.623 -1.2    0.035  0.  0.   ],3676.059,2.0,1.0
425,-195.77435,,-1.1756116e+23,1451.5433,True,4632619,100.0,0.4189424,1810.1436,9.359881,-195.77435,-1.0,16751477000000.0,9.359881,1810.1435701594992,197.17,4.4262604e+35,3834.4639,358.6002,666.21246,7385.778982877731,-3897163.5,1.0,100.0,100,42500,,4611572.0,1.0,1,43926708.0,3720458.8,0.1341715,,441444740.0,[ 0.007  0.558 -0.629 -0.02   0.028 -0.056 -0.637 -1.196  0.041  0.  0.   ],4193.064,2.0,1.0
426,-163.81949,,-2.8533445e+21,765.2102,True,4651261,100.0,0.4189424,1714.1104,9.359932,-163.81949,-1.0,178971560000.0,9.359932,1714.1103706924616,186.42,4.9319e+32,2626.5632,948.90015,595.8867,7414.586267948151,-3421739.5,1.0,100.0,100,42600,,29356.62,1.0,1,135547.94,3293255.0,0.0115742,,1016192.6,[-0.015  0.561 -0.631 -0.016  0.032 -0.046 -0.624 -1.21   0.043  0.  0.   ],3575.4634,2.0,1.0
427,-175.83481,,-5445319700000.0,1329.5225,True,4668992,100.0,0.4189424,1623.6937,9.359855,-175.83481,-1.0,428339460.0,9.359855,1623.6937406265433,177.31,1371192000000000.0,3530.806,294.17117,640.4633,7441.711188793182,-3193617.5,1.0,100.0,100,42700,,107.47204,1.0,1,415.4892,3046575.0,0.10270504,,2926.961,[-0.006  0.563 -0.635 -0.054 -0.008 -0.056 -0.637 -1.188  0.046  0.  0.   ],3824.977,2.0,1.0
428,-179.45222,,-1523871600.0,1300.7511,True,4686376,100.0,0.4189424,1586.1271,9.359967,-179.45222,-1.0,50405204.0,9.359967,1586.1270477959592,173.84,96870940.0,3574.1196,285.37598,657.84784,7467.154091835022,-3098271.2,1.0,100.0,100,42800,,13.178333,1.0,1,66.67676,2948562.8,0.014289069,,664.63434,[ 0.007  0.563 -0.637 -0.051 -0.004 -0.053 -0.644 -1.186  0.045  0.  0.   ],3859.4956,2.0,1.0
429,-164.64304,,-1.6693023e+22,1302.6552,True,4704355,100.0,0.4189424,1644.6434,9.359983,-164.64304,-1.0,33448618000000.0,9.359983,1644.6434411585662,179.79,1.6569689e+34,3250.106,341.98828,577.72705,7496.239857673645,-3168302.5,1.0,100.0,100,42900,,4031281.2,1.0,1,28788872.0,3038620.2,0.60814315,,246327900.0,[ 0.011  0.565 -0.638 -0.045  0.002 -0.045 -0.651 -1.18   0.046  0.  0.   ],3592.0942,2.0,1.0
430,-217.29393,,-574234950000.0,1270.8475,True,4721093,100.0,0.4189424,1527.8687,9.359923,-217.29393,-1.0,42344940000.0,9.359923,1527.8685070951367,167.38,6042761000000.0,4382.903,257.02094,582.17426,7521.211223125458,-2889684.2,1.0,100.0,100,43000,,39754.934,1.0,1,388604.4,2673309.2,0.027852476,,3906208.0,[ 0.009  0.574 -0.643 -0.006  0.04  -0.039 -0.669 -1.177  0.067  0.  0.   ],4639.924,2.0,1.0
431,-209.24182,,-1806187100.0,1375.6769,True,4739636,100.0,0.4189424,1697.2775,9.359937,-209.24182,-1.0,22773918.0,9.359937,1697.2775055797988,185.43,90723050.0,3994.6377,321.60062,657.55054,7550.0528745651245,-3500362.5,1.0,100.0,100,43100,,5.5669646,1.0,1,15.6329,3313123.5,0.024761356,,111.66632,[ 1.473e-04  5.751e-01 -6.439e-01 -7.427e-03  3.933e-02 -5.169e-02 -6.685e-01 -1.177e+00  6.639e-02  0.000e+00  0.000e+00],4316.2383,2.0,1.0
432,-196.54141,,-2.0288686e+19,1258.5962,True,4756519,100.0,0.4189424,1544.2753,9.359825,-196.54141,-1.0,469003520.0,9.359825,1544.275246707926,168.83,9.519961e+27,4262.9126,285.67914,634.8103,7576.528819322586,-2995710.8,1.0,100.0,100,43200,,60.607334,1.0,1,320.6702,2787770.2,0.16521643,,2343.3538,[-0.007  0.578 -0.645 -0.003  0.044 -0.041 -0.672 -1.176  0.063  0.  0.   ],4548.592,2.0,1.0
433,-187.3541,,-1812282500.0,1295.0002,True,4773660,100.0,0.4189424,1571.0374,9.359832,-187.3541,-1.0,96976850.0,9.359832,1571.0373706390635,171.41,109717016.0,3760.5195,276.03708,578.7156,7601.670050621033,-2966829.5,1.0,100.0,100,43300,,23.231773,1.0,1,89.034836,2803070.0,0.20459959,,721.9714,[ 0.007  0.578 -0.646 -0.001  0.046 -0.045 -0.668 -1.179  0.061  0.  0.   ],4036.5566,2.0,1.0
434,-165.78389,,-15246769000.0,1264.6259,True,4790527,100.0,0.4189424,1540.0166,9.359877,-165.78389,-1.0,373450800.0,9.359877,1540.016576465372,168.67,11581469000.0,3432.8835,275.39056,576.70026,7627.38836312294,-2842441.0,1.0,100.0,100,43400,,206.07,1.0,1,1237.9691,2704234.2,0.071656466,,12222.871,[ 1.527e-02  5.808e-01 -6.484e-01  5.349e-04  4.745e-02 -4.128e-02 -6.764e-01 -1.174e+00  5.333e-02  0.000e+00  0.000e+00],3708.2742,2.0,1.0
435,-172.64569,,-3402899700.0,1262.0442,True,4808503,100.0,0.4189424,1647.2166,9.359959,-172.64569,-1.0,30303722.0,9.359959,1647.21649949065,179.76,448333000.0,3595.815,385.17227,640.073,7653.574810504913,-3282297.2,1.0,100.0,100,43500,,7.6079597,1.0,1,20.256851,3123015.5,0.011854733,,172.49886,[ 0.01   0.581 -0.649 -0.003  0.043 -0.054 -0.674 -1.178  0.055  0.  0.   ],3980.9873,2.0,1.0
436,-214.41486,,-19681698000000.0,1312.5659,True,4826860,100.0,0.4189424,1679.6953,9.35985,-214.41486,-1.0,583045000.0,9.35985,1679.6953591499912,183.57,8174057000000000.0,4286.8477,367.12933,635.0524,7676.96630358696,-3442355.2,1.0,100.0,100,43600,,192.83704,1.0,1,662.31055,3224668.0,0.04349037,,3444.07,[ 0.02   0.581 -0.649 -0.006  0.041 -0.061 -0.668 -1.183  0.053  0.  0.   ],4653.977,2.0,1.0
437,-204.44925,,-4065562500000.0,1351.2628,True,4845338,100.0,0.4189424,1691.5975,9.359914,-204.44925,-1.0,5857446000.0,9.359914,1691.5973311464986,184.78,646998200000000.0,3644.6836,340.3345,646.62775,7702.631502866745,-3439233.5,1.0,100.0,100,43700,,389.56583,1.0,1,3580.6719,3279629.0,0.049493182,,35976.855,[ 0.012  0.583 -0.651 -0.004  0.044 -0.072 -0.67  -1.181  0.057  0.  0.   ],3985.018,2.0,1.0
438,-179.1272,,-8652721000.0,1293.8159,True,4862595,100.0,0.4189424,1578.6366,9.359979,-179.1272,-1.0,81564744.0,9.359979,1578.6364910885789,172.57,3959349500.0,3396.6604,284.82053,566.2024,7727.1680788993835,-2948894.8,1.0,100.0,100,43800,,25.073095,1.0,1,62.995605,2812678.2,0.07309485,,502.71155,[ 2.217e-02  5.886e-01 -6.533e-01 -1.147e-03  4.640e-02 -7.008e-02 -6.755e-01 -1.175e+00  6.111e-02  0.000e+00  0.000e+00],3681.481,2.0,1.0
439,-226.79893,,-4.4341932e+18,1463.807,True,4881837,100.0,0.4189424,1758.2366,9.359889,-226.79893,-1.0,148404240000.0,9.359889,1758.2366906536408,192.42,4.276119e+26,4324.631,294.42957,689.2702,7749.266485929489,-3780922.8,1.0,100.0,100,43900,,21818.926,1.0,1,124515.305,3566489.5,0.17543375,,937675.94,[ 0.013  0.591 -0.656 -0.005  0.043 -0.073 -0.668 -1.182  0.06   0.  0.   ],4619.0605,2.0,1.0
440,-170.67836,,-26838106000000.0,1637.5197,True,4903108,100.0,0.4189424,1949.0546,9.359984,-170.67836,-1.0,1223230500.0,9.359984,1949.0544247654584,212.71,3.331158e+16,3513.4175,311.5348,680.2657,7773.262747526169,-4408615.5,1.0,100.0,100,44000,,132.90022,1.0,1,631.4728,4261574.5,0.06876272,,4420.9243,[ 0.027  0.596 -0.658 -0.013  0.035 -0.081 -0.651 -1.198  0.057  0.  0.   ],3824.9524,2.0,1.0
441,-155.24147,,-1.12491144e+21,1603.3577,True,4923659,100.0,0.4189424,1878.8983,9.359936,-155.24147,-1.0,1420823500000.0,9.359936,1878.8983237154139,205.51,8.248072e+31,3235.0474,275.54065,567.8489,7797.055959224701,-3976575.2,1.0,100.0,100,44100,,258445.58,1.0,1,1779636.4,3852711.2,0.027913956,,17359180.0,[ 0.038  0.598 -0.659 -0.02   0.027 -0.079 -0.651 -1.197  0.056  0.  0.   ],3510.588,2.0,1.0
442,-154.62155,,-2489438000.0,698.4138,True,4942060,100.0,0.4189424,1686.2393,9.359939,-154.62155,-1.0,213311150.0,9.359939,1686.2392983317034,184.01,456766050.0,2267.4187,987.8255,466.671,7820.436240196228,-3167685.5,1.0,100.0,100,44200,,98.98213,1.0,1,608.4673,3061184.8,0.07558563,,6060.2773,[ 0.054  0.601 -0.661 -0.019  0.028 -0.084 -0.631 -1.213  0.049  0.  0.   ],3255.2441,2.0,1.0
