EmpiricalD2Harmonic,TimeElapsed,ReturnStepMax,InitialReturnMin,InitialReturnMax,ReturnMeanIW,StdIW,OptimizationReturnMin,ESSRenyiArithmetic,Iteration,Penalization,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,EpThisIter,MeanEntropy,Weights,MaxIW,EpLenMean,StdWReturnMean,EpisodesSoFar,WReturnMean,EmpiricalD2Arithmetic,Inner Iteration,MeanIW,MinBehavPdf,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,LearnableVariance,DivergenceHarmonic,VarianceInitializer,EpRewMean,MeanD2-0,InitialReturnStd,InitialBound,Epsilon,MinIW,Bound
1.0,919.9684765338898,9.359963,304.66052,1479.5211,601529400.0,6427.2114,,100.0,58,True,-64.23217,1174.8606,652.87366,100.0,100,0.4189424,[-0.066  0.169 -0.136  0.003  0.002  0.058 -0.063 -0.666 -0.007  0.  0.   ],63803.32,70.52,,5800,503671.34,1.0,1,812.68634,-64.23217,9.359963,270635,348.21304,,1.9520817e+20,-1.0,652.8736086224268,1.0,278.25784,-525671.5,2.0,0.105835155,-307379270000000.0
1.0,950.8172850608826,9.359941,266.88303,1480.3862,19695763000.0,125687.414,,100.0,59,True,-79.70076,1213.5032,728.00214,100.0,100,0.4189424,[-0.091  0.18  -0.147  0.003  0.003  0.089 -0.105 -0.683 -0.007  0.  0.   ],1263225.6,78.64,,5900,611950.06,1.0,1,12651.813,-79.70076,9.359941,278499,461.11905,,2.5202542e+22,-1.0,728.0020806804172,1.0,286.2918,-633976.0,2.0,0.22000965,-3496689600000000.0
1.0,975.0697026252747,9.359903,276.65482,1394.7056,129667980.0,560.6502,,100.0,60,True,-68.96347,1118.0508,703.489,100.0,100,0.4189424,[-0.1    0.181 -0.151 -0.006 -0.006  0.063 -0.108 -0.689 -0.007  0.  0.   ],5590.6187,75.98,,6000,586952.1,1.0,1,72.170654,-68.96347,9.359903,286097,426.8341,,1.3657896e+27,-1.0,703.4889404958027,1.0,303.4064,-606502.25,2.0,0.31419858,-7.225024e+17
1.0,998.4469754695892,9.359953,247.99146,1623.3444,348579940.0,1183.727,,100.0,61,True,-78.79852,1375.3529,714.06586,100.0,100,0.4189424,[-0.095  0.184 -0.152 -0.016 -0.015  0.086 -0.101 -0.702 -0.01   0.  0.   ],11842.565,77.13,,6100,598171.94,1.0,1,153.12778,-78.79852,9.359953,293810,466.07446,,3.289766e+24,-1.0,714.0658978025755,1.0,297.12253,-624657.25,2.0,0.009091559,-4.8038144e+16
1.0,1021.6905992031097,9.359829,229.80873,1238.8478,39973910000.0,258284.75,,100.0,62,True,-58.5373,1009.03906,637.95044,100.0,100,0.4189424,[-0.097  0.185 -0.156  0.025  0.026  0.074 -0.096 -0.721 -0.009  0.  0.   ],2595948.8,69.02,,6200,483175.56,1.0,1,26066.518,-58.5373,9.359829,300712,408.14178,,1.0848277e+27,-1.0,637.9505015026531,1.0,276.0339,-498600.38,2.0,0.07049174,-5.0804093e+17
1.0,1049.7259449958801,9.35984,258.70782,1603.8593,8270169.0,34.846455,,100.0,63,True,-74.81036,1345.1514,722.8214,100.0,100,0.4189424,[-0.115  0.184 -0.157  0.013  0.014  0.057 -0.101 -0.728 -0.009  0.  0.   ],217.16248,78.03,,6300,608135.75,1.0,1,10.533792,-74.81036,9.35984,308515,464.11356,,8.993576e+21,-1.0,722.8214069614988,1.0,292.6858,-633989.06,2.0,0.085998096,-2451777800000000.0
1.0,1076.5155594348907,9.359829,333.27548,1271.6251,2452666.0,7.9910808,,100.0,64,True,-63.200855,938.3496,687.1579,100.0,100,0.4189424,[-0.095  0.181 -0.158 -0.001 -0.001  0.068 -0.106 -0.732 -0.009  0.  0.   ],65.04897,74.19,,6400,540378.75,1.0,1,2.527386,-63.200855,9.359829,315934,353.88245,,84129860.0,-1.0,687.1579172425982,1.0,261.13748,-556630.56,2.0,0.022671388,-151517680.0
1.0,1104.3301310539246,9.3598585,276.35364,1733.7578,1109093.4,1.676216,,100.0,65,True,-80.95943,1457.4042,717.6076,100.0,100,0.4189424,[-0.089  0.182 -0.158 -0.001 -0.002  0.082 -0.111 -0.732 -0.009  0.  0.   ],12.3335285,77.58,,6500,588814.75,1.0,1,1.5046592,-80.95943,9.3598585,323692,441.254,,57101236.0,-1.0,717.6075751467839,1.0,271.76123,-619025.44,2.0,0.04826191,-229396540.0
1.0,1134.7679498195648,9.359953,313.92682,1833.5454,59523000000.0,441205.3,,100.0,66,True,-75.02965,1519.6187,776.07697,100.0,100,0.4189424,[-0.101  0.182 -0.159 -0.004 -0.005  0.077 -0.117 -0.73  -0.009  0.  0.   ],4381092.0,83.97,,6600,697709.9,1.0,1,52496.316,-75.02965,9.359953,332089,462.15012,,2.9939418e+25,-1.0,776.0769398349789,1.0,308.89227,-731498.25,2.0,0.11461508,-1.84879e+17
1.0,1169.8725249767303,9.359924,275.5719,1496.9534,16406579000.0,72767.84,,100.0,67,True,-74.99352,1221.3815,706.4938,100.0,100,0.4189424,[-0.075  0.178 -0.157  0.003  0.002  0.081 -0.107 -0.736 -0.008  0.  0.   ],731366.7,76.4,,6700,569610.0,1.0,1,7336.4707,-74.99352,9.359924,339729,430.92188,,2.4741974e+29,-1.0,706.4937631318161,1.0,265.47427,-592131.7,2.0,0.11762754,-1.1202529e+19
1.0,1198.6896255016327,9.359893,293.64758,1302.8945,21957675000.0,151426.14,,100.0,68,True,-63.949684,1009.24695,685.39417,100.0,100,0.4189424,[-9.181e-02  1.754e-01 -1.596e-01  4.333e-04 -4.284e-05  6.200e-02 -1.102e-01 -7.403e-01 -2.469e-02  0.000e+00  0.000e+00],1521963.4,74.09,,6800,542939.2,1.0,1,15298.619,-63.949684,9.359893,347138,391.74664,,1.9022835e+29,-1.0,685.3942148015092,1.0,270.50693,-560000.1,2.0,0.12017516,-7.4411236e+18
1.0,1230.3736996650696,9.359977,295.1625,1489.934,9714061.0,74.68868,,100.0,69,True,-71.58215,1194.7715,677.74615,100.0,100,0.4189424,[-0.108  0.174 -0.159  0.005  0.004  0.046 -0.098 -0.757 -0.025  0.  0.   ],671.669,73.24,,6900,526085.25,1.0,1,15.827973,-71.58215,9.359977,354462,382.58362,,1.8617472e+16,-1.0,677.7461772647921,1.0,258.35132,-548396.2,2.0,0.20152901,-3044235000000.0
1.0,1266.3994009494781,9.35988,276.00742,1598.6433,143935400.0,887.9291,,100.0,70,True,-81.08154,1322.6359,766.1429,100.0,100,0.4189424,[-1.026e-01  1.769e-01 -1.603e-01  9.863e-04 -5.566e-04  6.950e-02 -9.381e-02 -7.756e-01 -2.485e-02  0.000e+00  0.000e+00],8287.904,82.78,,7000,675808.06,1.0,1,147.56924,-81.08154,9.35988,362740,490.13547,,8.67878e+28,-1.0,766.1428968791166,1.0,298.04898,-701493.5,2.0,0.034064956,-7.566846e+18
1.0,1296.4296338558197,9.35992,315.99677,1405.8829,2677005000.0,10236.246,,100.0,71,True,-74.7559,1089.8862,679.75195,100.0,100,0.4189424,[-0.127  0.177 -0.161  0.009  0.007  0.056 -0.099 -0.781 -0.025  0.  0.   ],95921.26,73.4,,7100,529589.8,1.0,1,1733.3844,-74.7559,9.35992,370080,363.7552,,1.5254464e+27,-1.0,679.7519694035959,1.0,259.85974,-549454.5,2.0,0.10246163,-7.758526e+17
1.0,1324.6734580993652,9.359401,324.6997,1644.7068,274332500.0,4180.498,,100.0,72,True,-69.46562,1320.0071,583.4932,100.0,100,0.4189424,[-0.142  0.178 -0.161  0.008  0.006  0.031 -0.087 -0.781 -0.025  0.  0.   ],41715.418,62.93,,7200,379615.97,1.0,1,527.8121,-69.46562,9.359401,376373,258.79355,,6099627000000.0,-1.0,583.4932305964542,1.0,197.86769,-406802.94,2.0,0.06499753,-67418923000.0
1.0,1362.7416732311249,9.359675,312.77048,1606.3408,89647680.0,869.6551,,100.0,73,True,-85.14307,1293.5703,686.4188,100.0,100,0.4189424,[-0.133  0.179 -0.162  0.012  0.011  0.057 -0.101 -0.782 -0.025  0.  0.   ],8300.561,74.11,,7300,548166.25,1.0,1,151.78409,-85.14307,9.359675,383784,373.64832,,1.2264167e+16,-1.0,686.4187987807279,1.0,277.48068,-574099.6,2.0,0.049181886,-2872039200000.0
1.0,1405.8177206516266,9.359981,331.77524,1606.583,48800340.0,362.34116,,100.0,74,True,-78.925934,1274.8077,834.95056,100.0,100,0.4189424,[-0.122  0.177 -0.163  0.007  0.005  0.075 -0.121 -0.775 -0.025  0.  0.   ],3637.08,90.35,,7400,793172.56,1.0,1,48.981125,-78.925934,9.359981,392819,503.1752,,32584055000000.0,-1.0,834.9504845627355,1.0,309.88742,-819113.8,2.0,0.2091593,-148127070000.0
1.0,1443.320279598236,9.359973,305.25607,1454.3125,348259520.0,1327.6525,,100.0,75,True,-64.88136,1149.0564,714.32385,100.0,100,0.4189424,[-0.127  0.175 -0.166 -0.007 -0.01   0.057 -0.133 -0.773 -0.02   0.  0.   ],12992.629,77.19,,7500,580685.2,1.0,1,223.88742,-64.88136,9.359973,400538,409.06775,,2.3464097e+36,-1.0,714.3238269623664,1.0,265.3803,-601942.06,2.0,0.15708274,-3.2561154e+22
1.0,1493.445812702179,9.3599615,266.42795,1611.6923,25626832.0,168.17001,,100.0,76,True,-77.82367,1345.2643,827.2247,100.0,100,0.4189424,[-0.115  0.176 -0.166 -0.01  -0.013  0.084 -0.14  -0.777 -0.02   0.  0.   ],1688.3309,89.51,,7600,779589.75,1.0,1,21.674694,-77.82367,9.3599615,409489,560.7967,,6951447600.0,-1.0,827.2246852896321,1.0,308.6894,-805696.25,2.0,0.011621274,-2202255000.0
1.0,1534.0237276554108,9.359626,332.1374,1557.7076,2328733700.0,10731.038,,100.0,77,True,-74.71428,1225.5703,753.21545,100.0,100,0.4189424,[-0.103  0.176 -0.167 -0.008 -0.011  0.093 -0.142 -0.777 -0.019  0.  0.   ],107835.66,81.37,,7700,643358.0,1.0,1,1172.8645,-74.71428,9.359626,417626,421.078,,3.676268e+16,-1.0,753.2154017779295,1.0,275.7256,-667744.9,2.0,0.046823464,-4678149500000.0
1.0,1575.0411863327026,9.359889,277.08652,1631.0344,296842200000.0,1895358.0,,100.0,78,True,-94.18491,1353.9479,796.5927,100.0,100,0.4189424,[-0.113  0.164 -0.171 -0.007 -0.01   0.085 -0.201 -0.767 -0.019  0.  0.   ],18753286.0,86.22,,7800,724556.56,1.0,1,223075.36,-94.18491,9.359889,426248,519.50616,,8.098491e+34,-1.0,796.5927062702244,1.0,299.99442,-751293.44,2.0,0.10886345,-7.6087043e+21
1.0,1615.1964089870453,9.359962,321.5357,1715.4489,434173060.0,4034.1099,,100.0,79,True,-68.86861,1393.9131,798.53436,100.0,100,0.4189424,[-0.126  0.166 -0.172 -0.007 -0.009  0.063 -0.188 -0.778 -0.024  0.  0.   ],40527.71,86.32,,7900,703503.6,1.0,1,438.90875,-68.86861,9.359962,434880,476.99878,,5.197326e+29,-1.0,798.5344741821722,1.0,256.60556,-733079.6,2.0,0.046114065,-2.1321998e+19
1.0,1644.11194896698,9.359972,285.5304,1643.5577,2194888200.0,13398.543,,100.0,80,True,-77.12874,1358.0273,733.6774,100.0,100,0.4189424,[-0.154  0.167 -0.173 -0.002 -0.004  0.052 -0.192 -0.78  -0.024  0.  0.   ],101854.79,79.16,,8000,608758.44,1.0,1,2540.015,-77.12874,9.359972,442796,448.14694,,2.0785117e+18,-1.0,733.677366436609,1.0,265.4731,-635907.44,2.0,0.0129661495,-39142890000000.0
1.0,1671.795467376709,9.359976,313.85406,1567.6941,43395060.0,540.5827,,100.0,81,True,-78.52197,1253.8401,676.56274,100.0,100,0.4189424,[-0.177  0.176 -0.182 -0.016 -0.018  0.036 -0.181 -0.83  -0.024  0.  0.   ],4630.297,72.95,,8100,521180.4,1.0,1,102.509125,-78.52197,9.359976,450091,362.7087,,4.336231e+21,-1.0,676.5627615760978,1.0,251.87941,-545880.94,2.0,0.086826794,-1626526900000000.0
1.0,1702.844889640808,9.359862,294.46265,1357.0907,497986240.0,3663.384,,100.0,82,True,-66.94776,1062.628,785.9011,100.0,100,0.4189424,[-0.175  0.186 -0.185  0.001 -0.001  0.075 -0.169 -0.869 -0.024  0.  0.   ],35473.71,84.88,,8200,674463.75,1.0,1,595.27814,-66.94776,9.359862,458579,491.4384,,6.7508904e+22,-1.0,785.901031592763,1.0,238.37639,-692973.56,2.0,0.0452608,-4809287000000000.0
1.0,1735.9527461528778,9.359976,350.42926,1614.7812,17293378.0,113.59776,,100.0,83,True,-81.13991,1264.352,885.48975,100.0,100,0.4189424,[-0.165  0.188 -0.185  0.005  0.003  0.104 -0.169 -0.87  -0.024  0.  0.   ],1080.8182,95.69,,8300,857880.75,1.0,1,17.310028,-81.13991,9.359976,468148,535.0605,,53798830000000.0,-1.0,885.4897423620625,1.0,271.64075,-884087.44,2.0,0.1427954,-192236270000.0
1.0,1770.229513168335,9.359977,302.88763,1722.7281,73460070.0,307.57416,,100.0,84,True,-82.49282,1419.8406,843.0527,100.0,100,0.4189424,[-0.153  0.192 -0.189 -0.005 -0.006  0.111 -0.158 -0.893 -0.023  0.  0.   ],2475.5469,91.31,,8400,805856.4,1.0,1,54.30509,-82.49282,9.359977,477279,540.16504,,7667836400.0,-1.0,843.0526616802247,1.0,308.41293,-835683.94,2.0,0.13225068,-2685334500.0
1.0,1804.5493500232697,9.359925,334.03677,1771.1423,7659310.5,25.561417,,100.0,85,True,-92.0591,1437.1056,855.8128,100.0,100,0.4189424,[-0.163  0.19  -0.19  -0.006 -0.007  0.1   -0.162 -0.894 -0.023  0.  0.   ],253.67952,92.67,,8500,825052.8,1.0,1,5.7604194,-92.0591,9.359925,486546,521.776,,130722700.0,-1.0,855.8127368031212,1.0,304.36383,-856580.44,2.0,0.16587572,-368125760.0
1.0,1834.1491746902466,9.359957,312.04028,1632.9076,3438877.8,8.57186,,100.0,86,True,-82.84056,1320.8673,826.2952,100.0,100,0.4189424,[-0.157  0.191 -0.191 -0.012 -0.013  0.11  -0.165 -0.898 -0.025  0.  0.   ],60.055904,89.26,,8600,761736.25,1.0,1,3.8197808,-82.84056,9.359957,495472,514.255,,81754400000.0,-1.0,826.2952807608184,1.0,281.0203,-788534.56,2.0,0.045901705,-7665774600.0
1.0,1874.1272780895233,9.359935,350.0939,1889.2661,145320720.0,1043.1187,,100.0,87,True,-88.15316,1539.1722,852.5117,100.0,100,0.4189424,[-0.17   0.189 -0.192  0.003  0.002  0.111 -0.181 -0.888 -0.025  0.  0.   ],10486.569,92.31,,8700,813745.5,1.0,1,110.126144,-88.15316,9.359935,504703,502.41785,,1960694300.0,-1.0,852.5117394335379,1.0,294.90555,-849618.75,2.0,0.03369327,-1733771000.0
1.0,1912.0424251556396,9.359926,371.27203,1660.6097,3361462.5,11.649017,,100.0,88,True,-79.03469,1289.3376,872.97833,100.0,100,0.4189424,[-1.759e-01  1.865e-01 -1.916e-01  9.441e-04 -4.312e-04  9.718e-02 -1.842e-01 -8.868e-01 -2.310e-02  0.000e+00  0.000e+00],114.8056,94.25,,8800,833774.6,1.0,1,3.5597985,-79.03469,9.359926,514128,501.70636,,42358084.0,-1.0,872.9784206281024,1.0,267.73734,-861489.9,2.0,0.16390069,-183740350.0
1.0,1959.718106508255,9.359966,267.16287,1796.3584,105366700.0,763.2454,,100.0,89,True,-77.16869,1529.1956,912.1266,100.0,100,0.4189424,[-1.673e-01  1.863e-01 -1.921e-01  8.930e-04 -4.691e-04  1.087e-01 -1.902e-01 -8.853e-01 -2.310e-02  0.000e+00  0.000e+00],7624.93,98.7,,8900,943348.0,1.0,1,94.62688,-77.16869,9.359966,523998,644.9637,,1.2277554e+20,-1.0,912.126535406572,1.0,333.7262,-975779.75,2.0,0.16862807,-359355620000000.0
1.0,1992.187355518341,9.359897,332.51535,1532.592,33315682.0,87.72696,,100.0,90,True,-85.94408,1200.0767,914.1821,100.0,100,0.4189424,[-1.416e-01  1.854e-01 -1.944e-01  3.581e-05 -1.523e-03  1.093e-01 -1.805e-01 -8.998e-01 -2.434e-02  0.000e+00  0.000e+00],812.0687,98.98,,9000,911276.7,1.0,1,17.772514,-85.94408,9.359897,533896,581.6668,,7239317500.0,-1.0,914.1821439317006,1.0,274.85928,-934883.5,2.0,0.061568942,-2041873500.0
1.0,2020.655252456665,9.359859,266.47833,1939.2343,146984730000.0,856498.5,,100.0,91,True,-82.89835,1672.7559,846.27856,100.0,100,0.4189424,[-0.152  0.185 -0.195 -0.002 -0.004  0.099 -0.181 -0.903 -0.026  0.  0.   ],8010922.5,91.51,,9100,829354.75,1.0,1,129437.0,-82.89835,9.359859,543047,579.8002,,4.2262307e+33,-1.0,846.2785495792942,1.0,336.40363,-867150.7,2.0,0.06719188,-2.4570812e+21
1.0,2046.6749846935272,9.359835,266.4018,1522.0116,7842429.0,20.070625,,100.0,92,True,-81.19655,1255.6099,794.4588,100.0,100,0.4189424,[-0.134  0.186 -0.196 -0.011 -0.013  0.12  -0.183 -0.91  -0.026  0.  0.   ],164.69502,86.02,,9200,726073.25,1.0,1,5.008899,-81.19655,9.359835,551649,528.05695,,503032540.0,-1.0,794.4587831269185,1.0,308.07236,-749355.25,2.0,0.027240923,-530017760.0
1.0,2071.3543610572815,9.3599415,349.04352,1746.457,98146510.0,495.12027,,100.0,93,True,-90.49036,1397.4136,833.82556,100.0,100,0.4189424,[-0.125  0.187 -0.196 -0.007 -0.008  0.13  -0.181 -0.915 -0.025  0.  0.   ],4909.7466,90.14,,9300,801145.94,1.0,1,65.370605,-90.49036,9.3599415,560663,484.78192,,1.8821733e+30,-1.0,833.8254606457357,1.0,325.39377,-831800.9,2.0,0.11602366,-4.2056003e+19
1.0,2099.457231283188,9.359857,256.89246,1731.0162,36891484.0,163.64877,,100.0,94,True,-84.69438,1474.1238,865.16876,100.0,100,0.4189424,[-0.134  0.183 -0.198  0.006  0.005  0.109 -0.188 -0.909 -0.021  0.  0.   ],1368.0137,93.82,,9400,831174.7,1.0,1,28.66954,-84.69438,9.359857,570045,608.27625,,25740978000.0,-1.0,865.1687256901982,1.0,287.50266,-861289.94,2.0,0.19886377,-4868561000.0
1.0,2125.6318295001984,9.3599415,284.55447,1542.022,3464710.8,10.422658,,100.0,95,True,-74.77682,1257.4675,824.11993,100.0,100,0.4189424,[-0.121  0.183 -0.198  0.009  0.007  0.116 -0.19  -0.91  -0.022  0.  0.   ],102.915794,89.17,,9500,768562.5,1.0,1,2.960827,-74.77682,9.3599415,578962,539.56537,,92348136.0,-1.0,824.1198745568264,1.0,298.9798,-792460.7,2.0,0.16018336,-233120580.0
1.0,2156.1644496917725,9.359997,293.76038,1561.8699,18708204.0,67.4834,,100.0,96,True,-88.72801,1268.1095,922.84906,100.0,100,0.4189424,[-0.132  0.181 -0.199  0.009  0.007  0.108 -0.196 -0.909 -0.026  0.  0.   ],631.47064,99.91,,9600,938976.0,1.0,1,12.478943,-88.72801,9.359997,588953,629.0887,,21872216000.0,-1.0,922.8490857124713,1.0,295.5091,-963493.4,2.0,0.0610225,-3644630500.0
1.0,2184.4997329711914,9.359925,353.23553,1431.2313,49734830.0,207.32375,,100.0,97,True,-72.58128,1077.9958,883.66205,100.0,100,0.4189424,[-0.144  0.18  -0.199  0.008  0.006  0.1   -0.201 -0.906 -0.024  0.  0.   ],1508.672,95.73,,9700,856943.9,1.0,1,33.861988,-72.58128,9.359925,598526,530.42645,,19962647000.0,-1.0,883.6619943627405,1.0,275.83566,-877531.4,2.0,0.09233009,-2958516500.0
1.0,2214.9625005722046,9.359858,305.0107,1556.3835,70729190000.0,541482.75,,100.0,98,True,-73.95419,1251.3728,914.1422,100.0,100,0.4189424,[-0.151  0.179 -0.199 -0.007 -0.01   0.092 -0.207 -0.888 -0.03   0.  0.   ],5442507.0,98.87,,9800,923524.06,1.0,1,55832.08,-73.95419,9.359858,608413,609.1315,,2.449203e+34,-1.0,914.1421968773834,1.0,296.42557,-947869.5,2.0,0.06828541,-3.8100267e+21
1.0,2247.9069170951843,9.359957,285.74176,1452.0581,6305504.0,23.952736,,100.0,99,True,-75.77403,1166.3164,814.4867,100.0,100,0.4189424,[-0.166  0.178 -0.2    0.007  0.005  0.075 -0.209 -0.892 -0.03   0.  0.   ],166.56142,87.95,,9900,738052.44,1.0,1,9.122703,-75.77403,9.359957,617208,528.745,,690444200.0,-1.0,814.4867406999286,1.0,273.24683,-759243.5,2.0,0.047193225,-563125400.0
1.0,2283.1033313274384,9.3599825,361.06058,1668.7329,3277048300.0,16232.988,,100.0,100,True,-85.37005,1307.6724,953.4646,100.0,100,0.4189424,[-0.168  0.177 -0.2   -0.001 -0.004  0.088 -0.23  -0.879 -0.03   0.  0.   ],121529.055,103.02,,10000,985510.94,1.0,1,2958.568,-85.37005,9.3599825,627510,592.4041,,1.7380964e+30,-1.0,953.4646898690248,1.0,276.4345,-1013498.06,2.0,0.081395894,-3.6897165e+19
1.0,2310.051357984543,9.359933,312.16858,1501.0186,26171500.0,84.126434,,100.0,101,True,-75.49501,1188.85,884.3845,100.0,100,0.4189424,[-0.154  0.178 -0.202  0.004  0.002  0.109 -0.231 -0.895 -0.03   0.  0.   ],649.0599,95.9,,10100,863278.9,1.0,1,20.786322,-75.49501,9.359933,637100,572.216,,64275740000.0,-1.0,884.3845325533953,1.0,284.8559,-885923.06,2.0,0.18066047,-5767046000.0
1.0,2338.074548959732,9.359993,286.43808,1524.5796,12153890.0,45.34561,,100.0,102,True,-73.51836,1238.1415,931.8108,100.0,100,0.4189424,[-0.164  0.177 -0.202  0.001 -0.001  0.098 -0.232 -0.896 -0.032  0.  0.   ],428.05423,100.86,,10200,944053.1,1.0,1,9.894993,-73.51836,9.359993,647186,645.3727,,7400219600.0,-1.0,931.8108099283227,1.0,275.28488,-967413.75,2.0,0.13867897,-2021732100.0
1.0,2366.331387758255,9.359971,276.19516,1718.2212,24991468.0,102.02701,,100.0,103,True,-75.084076,1442.026,900.1367,100.0,100,0.4189424,[-0.173  0.178 -0.204 -0.003 -0.006  0.087 -0.233 -0.895 -0.032  0.  0.   ],822.1428,97.3,,10300,880755.06,1.0,1,28.46568,-75.084076,9.359971,656916,623.9416,,17529469000000.0,-1.0,900.1367563886286,1.0,265.5352,-910426.75,2.0,0.061751477,-124254540000.0
1.0,2392.7206723690033,9.359768,312.16125,1553.366,243166990.0,1154.6665,,100.0,104,True,-71.12995,1241.2047,873.13025,100.0,100,0.4189424,[-0.176  0.18  -0.204 -0.016 -0.019  0.107 -0.245 -0.886 -0.032  0.  0.   ],11381.761,94.42,,10400,849800.6,1.0,1,156.64748,-71.12995,9.359768,666358,560.96906,,8.791641e+16,-1.0,873.130316347946,1.0,295.70956,-874051.75,2.0,0.11005199,-7190839600000.0
1.0,2422.402274131775,9.359979,314.52466,1673.1686,3216371500.0,19117.502,,100.0,105,True,-73.676216,1358.6439,916.1404,100.0,100,0.4189424,[-1.806e-01  1.803e-01 -2.054e-01  1.987e-04 -2.739e-03  9.207e-02 -2.352e-01 -8.968e-01 -3.304e-02  0.000e+00  0.000e+00],190138.86,98.97,,10500,899549.0,1.0,1,2658.5,-73.676216,9.359979,676255,601.6158,,3.12745e+26,-1.0,916.1404245575432,1.0,245.42982,-927685.1,2.0,0.065730594,-4.975732e+17
1.0,2444.7904167175293,9.359887,266.38635,1401.5828,837033800.0,3833.5374,,100.0,106,True,-70.89097,1135.1964,864.0366,100.0,100,0.4189424,[-0.188  0.18  -0.205  0.001 -0.002  0.069 -0.218 -0.905 -0.033  0.  0.   ],36799.688,93.23,,10600,800054.9,1.0,1,754.9934,-70.89097,9.359887,685578,597.6503,,3.7092908e+31,-1.0,864.0367018469968,1.0,231.29068,-819798.25,2.0,0.095115714,-1.20244536e+20
1.0,2469.230753660202,9.359987,332.66608,1970.102,10066231.0,28.930946,,100.0,107,True,-84.77298,1637.436,936.2988,100.0,100,0.4189424,[-0.178  0.182 -0.206 -0.001 -0.004  0.096 -0.227 -0.903 -0.033  0.  0.   ],200.1602,101.27,,10700,966107.9,1.0,1,8.983811,-84.77298,9.359987,695705,603.63275,,2944782600.0,-1.0,936.2988305663613,1.0,299.08582,-1005116.6,2.0,0.013075424,-2126898300.0
1.0,2497.7942106723785,9.359925,265.95087,1701.8872,11298765000.0,118408.09,,100.0,108,True,-73.79398,1435.9363,915.6604,100.0,100,0.4189424,[-0.171  0.183 -0.207  0.001 -0.002  0.109 -0.232 -0.902 -0.033  0.  0.   ],1190226.9,99.2,,10800,925626.8,1.0,1,12124.077,-73.79398,9.359925,705625,649.7094,,1.0922044e+26,-1.0,915.6603044491698,1.0,295.28452,-954737.06,2.0,0.08154818,-3.0422573e+17
1.0,2525.8704402446747,9.359921,331.13873,1747.6965,18724280.0,43.925926,,100.0,109,True,-91.99307,1416.5579,950.4336,100.0,100,0.4189424,[-0.146  0.183 -0.21  -0.006 -0.01   0.113 -0.226 -0.914 -0.035  0.  0.   ],440.67276,102.99,,10900,1016952.2,1.0,1,8.828742,-91.99307,9.359921,715924,619.29486,,1513495900.0,-1.0,950.4336144590311,1.0,337.08762,-1047650.6,2.0,0.034684923,-1213001200.0
1.0,2551.491631746292,9.359909,324.6232,1629.6774,788839000.0,5028.061,,100.0,110,True,-76.715775,1305.0542,905.6496,100.0,100,0.4189424,[-0.16   0.185 -0.212  0.006  0.002  0.116 -0.245 -0.907 -0.033  0.  0.   ],49971.406,97.92,,11000,911040.4,1.0,1,630.0241,-76.715775,9.359909,725716,581.0263,,5.171259e+16,-1.0,905.6495627118096,1.0,301.39554,-937732.75,2.0,0.053130038,-6070721000000.0
1.0,2575.9081535339355,9.359907,322.9395,1705.3828,25258822.0,100.26315,,100.0,111,True,-76.844894,1382.4434,986.70624,100.0,100,0.4189424,[-0.167  0.18  -0.216 -0.003 -0.006  0.095 -0.255 -0.92  -0.027  0.  0.   ],944.39813,106.88,,11100,1041143.56,1.0,1,18.69466,-76.844894,9.359907,736404,663.7667,,458070140.0,-1.0,986.7062460633745,1.0,259.9121,-1070373.5,2.0,0.2706041,-650852200.0
1.0,2598.7840106487274,9.359982,321.8403,1677.8143,422956100.0,2971.9749,,100.0,112,True,-84.61196,1355.974,911.70544,100.0,100,0.4189424,[-0.159  0.181 -0.217 -0.008 -0.013  0.105 -0.258 -0.922 -0.027  0.  0.   ],29870.04,98.68,,11200,914328.25,1.0,1,319.66388,-84.61196,9.359982,746272,589.86505,,21946810000000.0,-1.0,911.705350758806,1.0,288.30823,-942620.8,2.0,0.046667255,-132965680000.0
1.0,2623.3256874084473,9.359942,304.4757,1658.297,516273300.0,3838.373,,100.0,113,True,-88.67117,1353.8213,914.10016,100.0,100,0.4189424,[-0.152  0.176 -0.217 -0.003 -0.006  0.08  -0.261 -0.908 -0.025  0.  0.   ],38568.977,98.71,,11300,903711.3,1.0,1,473.22504,-88.67117,9.359942,756143,609.6244,,4.8258694e+28,-1.0,914.1001190691921,1.0,261.0216,-931349.44,2.0,0.108554296,-6.0714834e+18
1.0,2656.4850833415985,9.35999,294.27246,1936.1455,65437850.0,371.773,,100.0,114,True,-87.058136,1641.873,913.84564,100.0,100,0.4189424,[-0.123  0.176 -0.219  0.001 -0.003  0.089 -0.26  -0.911 -0.025  0.  0.   ],3734.0557,99.03,,11400,942512.8,1.0,1,45.880844,-87.058136,9.35999,766046,619.5732,,72764880.0,-1.0,913.845620566751,1.0,327.71786,-980188.44,2.0,0.100603335,-386818200.0
