VarJ,eRenyi2,VanillaAvgRet,ESSClassic,VarVanillaIw,VarNormIw,AvgNormIw,Bound,MaxNormIw,VarRet,AvgDiscRet,AvgRet,AvgVanillaIw,MinVanillaIw,AvgEpLen,J,ESSRenyi,VarDiscRet,BatchSize,MinNormIw,MaxVanillaIw
997.6506,1.0,3038.2229061579483,100.0,,3.5044917e-18,0.009999998,2617.4124,0.01,1005360.3696995253,3038.2229061579483,3038.2229061579483,1.0,1.0,304.81,3038.223,100.0,1005360.3696995253,100,0.01,1.0
939.96063,1.0,2913.7657617150007,100.0,,3.5044917e-18,0.009999998,2492.9556,0.01,892450.4919030631,2913.7657617150007,2913.7657617150007,1.0,1.0,292.37,2913.7659,100.0,892450.4919030631,100,0.01,1.0
853.7119,1.0,2896.166693808894,100.0,,3.5044917e-18,0.009999998,2475.3562,0.01,736185.9598184465,2896.166693808894,2896.166693808894,1.0,1.0,290.64,2896.1665,100.0,736185.9598184465,100,0.01,1.0
930.4435,1.0,2949.690771423504,100.0,,3.5044917e-18,0.009999998,2528.8801,0.01,874469.8364633552,2949.690771423504,2949.690771423504,1.0,1.0,295.97,2949.6907,100.0,874469.8364633552,100,0.01,1.0
934.90735,1.0,2989.628662924901,100.0,,3.5044917e-18,0.009999998,2568.8179,0.01,882880.5768177283,2989.628662924901,2989.628662924901,1.0,1.0,299.93,2989.6284,100.0,882880.5768177283,100,0.01,1.0
877.7923,1.0,2905.8983995958856,100.0,,3.5044917e-18,0.009999998,2485.088,0.01,778302.4210730947,2905.8983995958856,2905.8983995958856,1.0,1.0,291.6,2905.8984,100.0,778302.4210730947,100,0.01,1.0
969.23517,1.0,3104.144636388157,100.0,,3.5044917e-18,0.009999998,2683.334,0.01,948905.9696047899,3104.144636388157,3104.144636388157,1.0,1.0,311.37,3104.1445,100.0,948905.9696047899,100,0.01,1.0
983.4871,1.0,3055.5297830279655,100.0,,3.5044917e-18,0.009999998,2634.7192,0.01,977017.1051129199,3055.5297830279655,3055.5297830279655,1.0,1.0,306.49,3055.5298,100.0,977017.1051129199,100,0.01,1.0
1005.8945,1.0,2967.081313335047,100.0,,3.5044917e-18,0.009999998,2546.2705,0.01,1022043.9905159601,2967.081313335047,2967.081313335047,1.0,1.0,297.69,2967.081,100.0,1022043.9905159601,100,0.01,1.0
1019.68604,1.0,2916.258620279804,100.0,,3.5044917e-18,0.009999998,2495.448,0.01,1050262.2336265272,2916.258620279804,2916.258620279804,1.0,1.0,292.6,2916.2585,100.0,1050262.2336265272,100,0.01,1.0
996.9745,1.0,2947.3849156956912,100.0,,3.5044917e-18,0.009999998,2526.5742,0.01,1003998.2270095218,2947.3849156956912,2947.3849156956912,1.0,1.0,295.69,2947.3848,100.0,1003998.2270095218,100,0.01,1.0
1020.7426,1.0,2968.380660160868,100.0,,3.5044917e-18,0.009999998,2547.5703,0.01,1052439.7977126774,2968.380660160868,2968.380660160868,1.0,1.0,297.8,2968.3806,100.0,1052439.7977126774,100,0.01,1.0
966.16095,1.0,2917.6610865710018,100.0,,3.5044917e-18,0.009999998,2496.8503,0.01,942896.0458972617,2917.6610865710018,2917.6610865710018,1.0,1.0,292.75,2917.661,100.0,942896.0458972617,100,0.01,1.0
946.32587,1.0,2996.8313159240124,100.0,,3.5044917e-18,0.009999998,2576.0208,0.01,904578.3527959702,2996.8313159240124,2996.8313159240124,1.0,1.0,300.67,2996.8313,100.0,904578.3527959702,100,0.01,1.0
870.40137,1.0,2900.8849597742974,100.0,,3.5044917e-18,0.009999998,2480.0745,0.01,765251.1546320264,2900.8849597742974,2900.8849597742974,1.0,1.0,291.1,2900.885,100.0,765251.1546320264,100,0.01,1.0
934.97705,1.0,2941.8830595077075,100.0,,3.5044917e-18,0.009999998,2521.0728,0.01,883012.341648631,2941.8830595077075,2941.8830595077075,1.0,1.0,295.17,2941.883,100.0,883012.341648631,100,0.01,1.0
934.7246,1.0,2965.5093974095535,100.0,,3.5044917e-18,0.009999998,2544.6985,0.01,882535.4990824534,2965.5093974095535,2965.5093974095535,1.0,1.0,297.55,2965.509,100.0,882535.4990824534,100,0.01,1.0
876.81006,1.0,2974.8205540586073,100.0,,3.5044917e-18,0.009999998,2554.01,0.01,776561.5396599548,2974.8205540586073,2974.8205540586073,1.0,1.0,298.49,2974.8206,100.0,776561.5396599548,100,0.01,1.0
960.65466,1.0,3048.641082718422,100.0,,3.5044917e-18,0.009999998,2627.8306,0.01,932179.153238371,3048.641082718422,3048.641082718422,1.0,1.0,305.83,3048.641,100.0,932179.153238371,100,0.01,1.0
923.9685,1.0,2859.866255888745,100.0,,3.5044917e-18,0.009999998,2439.0554,0.01,862341.2025327656,2859.866255888745,2859.866255888745,1.0,1.0,286.96,2859.866,100.0,862341.2025327656,100,0.01,1.0
945.6094,1.0,2987.089050121184,100.0,,3.5044917e-18,0.009999998,2566.2783,0.01,903209.2183141022,2987.089050121184,2987.089050121184,1.0,1.0,299.66,2987.0889,100.0,903209.2183141022,100,0.01,1.0
979.6456,1.0,3091.7382341831853,100.0,,3.5044917e-18,0.009999998,2670.9277,0.01,969399.7244445697,3091.7382341831853,3091.7382341831853,1.0,1.0,310.12,3091.7383,100.0,969399.7244445697,100,0.01,1.0
964.912,1.0,2881.7782541324054,100.0,,3.5044917e-18,0.009999998,2460.968,0.01,940459.793314162,2881.7782541324054,2881.7782541324054,1.0,1.0,289.18,2881.7783,100.0,940459.793314162,100,0.01,1.0
1028.2902,1.0,2997.617550326541,100.0,,3.5044917e-18,0.009999998,2576.807,0.01,1068061.2445705514,2997.617550326541,2997.617550326541,1.0,1.0,300.74,2997.6174,100.0,1068061.2445705514,100,0.01,1.0
964.9971,1.0,3045.027494324542,100.0,,3.5044917e-18,0.009999998,2624.2168,0.01,940625.5695265357,3045.027494324542,3045.027494324542,1.0,1.0,305.47,3045.0273,100.0,940625.5695265357,100,0.01,1.0
904.7027,1.0,2849.129436820504,100.0,,3.5044917e-18,0.009999998,2428.3188,0.01,826754.4791998409,2849.129436820504,2849.129436820504,1.0,1.0,285.91,2849.1294,100.0,826754.4791998409,100,0.01,1.0
1065.9794,1.0,2914.225994805785,100.0,,3.5044917e-18,0.009999998,2493.4153,0.01,1147790.0280690924,2914.225994805785,2914.225994805785,1.0,1.0,292.36,2914.2258,100.0,1147790.0280690924,100,0.01,1.0
1004.42676,1.0,3015.9891384262337,100.0,,3.5044917e-18,0.009999998,2595.1785,0.01,1019063.8200294658,3015.9891384262337,3015.9891384262337,1.0,1.0,302.57,3015.989,100.0,1019063.8200294658,100,0.01,1.0
880.1696,1.0,2871.8699638472845,100.0,,3.5044917e-18,0.009999998,2451.0596,0.01,782523.7959317903,2871.8699638472845,2871.8699638472845,1.0,1.0,288.2,2871.8699,100.0,782523.7959317903,100,0.01,1.0
941.61365,1.0,2992.4340309453105,100.0,,3.5044917e-18,0.009999998,2571.6235,0.01,895592.226779279,2992.4340309453105,2992.4340309453105,1.0,1.0,300.22,2992.434,100.0,895592.226779279,100,0.01,1.0
951.7871,1.0,2911.2500388151525,100.0,,3.5044917e-18,0.009999998,2490.4397,0.01,915049.2409061661,2911.2500388151525,2911.2500388151525,1.0,1.0,292.1,2911.2502,100.0,915049.2409061661,100,0.01,1.0
1109.9719,1.0,3168.0401918759667,100.0,,3.5044917e-18,0.009999998,2747.2295,0.01,1244482.5932489939,3168.0401918759667,3168.0401918759667,1.0,1.0,317.7,3168.04,100.0,1244482.5932489939,100,0.01,1.0
1058.3416,1.0,2985.070361756958,100.0,,3.5044917e-18,0.009999998,2564.2598,0.01,1131400.7660144023,2985.070361756958,2985.070361756958,1.0,1.0,299.46,2985.0703,100.0,1131400.7660144023,100,0.01,1.0
972.20233,1.0,2792.814553117257,100.0,,3.5044917e-18,0.009999998,2372.004,0.01,954724.6339526116,2792.814553117257,2792.814553117257,1.0,1.0,280.3,2792.8145,100.0,954724.6339526116,100,0.01,1.0
1040.1945,1.0,2997.0974144834945,100.0,,3.5044917e-18,0.009999998,2576.287,0.01,1092933.9285296483,2997.0974144834945,2997.0974144834945,1.0,1.0,300.64,2997.0977,100.0,1092933.9285296483,100,0.01,1.0
1056.7968,1.0,3037.0107834862238,100.0,,3.5044917e-18,0.009999998,2616.2002,0.01,1128100.3067575453,3037.0107834862238,3037.0107834862238,1.0,1.0,304.65,3037.0107,100.0,1128100.3067575453,100,0.01,1.0
912.37286,1.0,3078.0579001097567,100.0,,3.5044917e-18,0.009999998,2657.2473,0.01,840832.52723588,3078.0579001097567,3078.0579001097567,1.0,1.0,308.8,3078.0579,100.0,840832.52723588,100,0.01,1.0
767.90625,1.0,2815.587553694736,100.0,,3.5044917e-18,0.009999998,2394.777,0.01,595636.3306661138,2815.587553694736,2815.587553694736,1.0,1.0,282.59,2815.5874,100.0,595636.3306661138,100,0.01,1.0
1085.1782,1.0,3063.7551580226254,100.0,,3.5044917e-18,0.009999998,2642.9446,0.01,1189507.147080676,3063.7551580226254,3063.7551580226254,1.0,1.0,307.33,3063.7551,100.0,1189507.147080676,100,0.01,1.0
993.77014,1.0,2873.420328877638,100.0,,3.5044917e-18,0.009999998,2452.61,0.01,997554.7147167169,2873.420328877638,2873.420328877638,1.0,1.0,288.34,2873.4204,100.0,997554.7147167169,100,0.01,1.0
993.5914,1.0,2861.611912633985,100.0,,3.5044917e-18,0.009999998,2440.8013,0.01,997195.8535669959,2861.611912633985,2861.611912633985,1.0,1.0,287.15,2861.6118,100.0,997195.8535669959,100,0.01,1.0
1020.0143,1.0,2899.0519692993084,100.0,,3.5044917e-18,0.009999998,2478.2412,0.01,1050938.6010539858,2899.0519692993084,2899.0519692993084,1.0,1.0,290.88,2899.0518,100.0,1050938.6010539858,100,0.01,1.0
942.0912,1.0,2926.313519809069,100.0,,3.5044917e-18,0.009999998,2505.5027,0.01,896500.8074574025,2926.313519809069,2926.313519809069,1.0,1.0,293.63,2926.3132,100.0,896500.8074574025,100,0.01,1.0
891.788,1.0,2988.6188420304757,100.0,,3.5044917e-18,0.009999998,2567.8083,0.01,803319.1011813617,2988.6188420304757,2988.6188420304757,1.0,1.0,299.85,2988.619,100.0,803319.1011813617,100,0.01,1.0
900.0859,1.0,2830.3515187619487,100.0,,3.5044917e-18,0.009999998,2409.5408,0.01,818337.9102083027,2830.3515187619487,2830.3515187619487,1.0,1.0,284.05,2830.3513,100.0,818337.9102083027,100,0.01,1.0
970.953,1.0,2968.5645366876984,100.0,,3.5044917e-18,0.009999998,2547.754,0.01,952272.4612254963,2968.5645366876984,2968.5645366876984,1.0,1.0,297.83,2968.5645,100.0,952272.4612254963,100,0.01,1.0
990.27783,1.0,2806.6977635153,100.0,,3.5044917e-18,0.009999998,2385.8872,0.01,990555.7639003408,2806.6977635153,2806.6977635153,1.0,1.0,281.65,2806.6978,100.0,990555.7639003408,100,0.01,1.0
990.3732,1.0,3025.0092548873763,100.0,,3.5044917e-18,0.009999998,2604.199,0.01,990746.7120025626,3025.0092548873763,3025.0092548873763,1.0,1.0,303.45,3025.0093,100.0,990746.7120025626,100,0.01,1.0
1053.7106,1.0,3105.5272258507816,100.0,,3.5044917e-18,0.009999998,2684.7168,0.01,1121521.147372698,3105.5272258507816,3105.5272258507816,1.0,1.0,311.48,3105.5273,100.0,1121521.147372698,100,0.01,1.0
1013.0313,1.0,3117.530744781522,100.0,,3.5044917e-18,0.009999998,2696.7202,0.01,1036598.4052273451,3117.530744781522,3117.530744781522,1.0,1.0,312.72,3117.5308,100.0,1036598.4052273451,100,0.01,1.0
925.04626,1.0,2886.0546290138236,100.0,,3.5044917e-18,0.009999998,2465.244,0.01,864354.1132041909,2886.0546290138236,2886.0546290138236,1.0,1.0,289.59,2886.0544,100.0,864354.1132041909,100,0.01,1.0
996.3674,1.0,3021.7298564458006,100.0,,3.5044917e-18,0.009999998,2600.919,0.01,1002775.850518726,3021.7298564458006,3021.7298564458006,1.0,1.0,303.14,3021.7295,100.0,1002775.850518726,100,0.01,1.0
1037.1046,1.0,3036.910050429924,100.0,,3.5044917e-18,0.009999998,2616.0996,0.01,1086450.4538741906,3036.910050429924,3036.910050429924,1.0,1.0,304.68,3036.91,100.0,1086450.4538741906,100,0.01,1.0
890.21765,1.0,2957.005332779164,100.0,,3.5044917e-18,0.009999998,2536.1948,0.01,800492.3850256882,2957.005332779164,2957.005332779164,1.0,1.0,296.71,2957.0054,100.0,800492.3850256882,100,0.01,1.0
911.5967,1.0,3063.034767529415,100.0,,3.5044917e-18,0.009999998,2642.2244,0.01,839402.6114466124,3063.034767529415,3063.034767529415,1.0,1.0,307.31,3063.0347,100.0,839402.6114466124,100,0.01,1.0
927.8671,1.0,2910.0868081878893,100.0,,3.5044917e-18,0.009999998,2489.2769,0.01,869633.7589980537,2910.0868081878893,2910.0868081878893,1.0,1.0,292.01,2910.087,100.0,869633.7589980537,100,0.01,1.0
1031.1633,1.0,2990.176755721661,100.0,,3.5044917e-18,0.009999998,2569.3662,0.01,1074038.155216219,2990.176755721661,2990.176755721661,1.0,1.0,299.96,2990.1768,100.0,1074038.155216219,100,0.01,1.0
899.58936,1.0,2934.913384576976,100.0,,3.5044917e-18,0.009999998,2514.1025,0.01,817435.3416489306,2934.913384576976,2934.913384576976,1.0,1.0,294.5,2934.913,100.0,817435.3416489306,100,0.01,1.0
977.0365,1.0,2949.1961436581832,100.0,,3.5044917e-18,0.009999998,2528.3855,0.01,964242.8466999257,2949.1961436581832,2949.1961436581832,1.0,1.0,295.89,2949.196,100.0,964242.8466999257,100,0.01,1.0
959.7192,1.0,3033.431203905483,100.0,,3.5044917e-18,0.009999998,2612.6208,0.01,930364.6730144282,3033.431203905483,3033.431203905483,1.0,1.0,304.32,3033.4312,100.0,930364.6730144282,100,0.01,1.0
928.29596,1.0,3003.125892910481,100.0,,3.5044917e-18,0.009999998,2582.3154,0.01,870437.819193501,3003.125892910481,3003.125892910481,1.0,1.0,301.31,3003.126,100.0,870437.819193501,100,0.01,1.0
997.80457,1.0,2970.0872290990706,100.0,,3.5044917e-18,0.009999998,2549.2764,0.01,1005670.7521704385,2970.0872290990706,2970.0872290990706,1.0,1.0,297.96,2970.087,100.0,1005670.7521704385,100,0.01,1.0
954.24915,1.0,2903.159589056547,100.0,,3.5044917e-18,0.009999998,2482.3489,0.01,919789.2777721733,2903.159589056547,2903.159589056547,1.0,1.0,291.27,2903.1594,100.0,919789.2777721733,100,0.01,1.0
983.2941,1.0,3050.8269513216524,100.0,,3.5044917e-18,0.009999998,2630.0164,0.01,976633.6754109674,3050.8269513216524,3050.8269513216524,1.0,1.0,306.03,3050.827,100.0,976633.6754109674,100,0.01,1.0
1071.2483,1.0,3103.7289903061032,100.0,,3.5044917e-18,0.009999998,2682.9182,0.01,1159164.5430578305,3103.7289903061032,3103.7289903061032,1.0,1.0,311.3,3103.7288,100.0,1159164.5430578305,100,0.01,1.0
1032.356,1.0,3003.9961802445027,100.0,,3.5044917e-18,0.009999998,2583.1858,0.01,1076524.1622760585,3003.9961802445027,3003.9961802445027,1.0,1.0,301.33,3003.9963,100.0,1076524.1622760585,100,0.01,1.0
853.5274,1.0,2896.317008398716,100.0,,3.5044917e-18,0.009999998,2475.5066,0.01,735867.7810368272,2896.317008398716,2896.317008398716,1.0,1.0,290.66,2896.317,100.0,735867.7810368272,100,0.01,1.0
905.1278,1.0,2906.2892368492617,100.0,,3.5044917e-18,0.009999998,2485.479,0.01,827531.7020097276,2906.2892368492617,2906.2892368492617,1.0,1.0,291.64,2906.2893,100.0,827531.7020097276,100,0.01,1.0
993.1225,1.0,3094.7524883581955,100.0,,3.5044917e-18,0.009999998,2673.9421,0.01,996254.9170392366,3094.7524883581955,3094.7524883581955,1.0,1.0,310.42,3094.7524,100.0,996254.9170392366,100,0.01,1.0
885.9692,1.0,2891.679652604612,100.0,,3.5044917e-18,0.009999998,2470.869,0.01,792870.1234783524,2891.679652604612,2891.679652604612,1.0,1.0,290.14,2891.6794,100.0,792870.1234783524,100,0.01,1.0
950.93445,1.0,2925.264459892873,100.0,,3.5044917e-18,0.009999998,2504.4536,0.01,913410.5406515392,2925.264459892873,2925.264459892873,1.0,1.0,293.53,2925.2642,100.0,913410.5406515392,100,0.01,1.0
940.14935,1.0,3011.6162519457284,100.0,,3.5044917e-18,0.009999998,2590.8057,0.01,892808.8543378706,3011.6162519457284,3011.6162519457284,1.0,1.0,302.15,3011.6162,100.0,892808.8543378706,100,0.01,1.0
1004.83246,1.0,3005.9909724781082,100.0,,3.5044917e-18,0.009999998,2585.1804,0.01,1019887.1465974709,3005.9909724781082,3005.9909724781082,1.0,1.0,301.55,3005.991,100.0,1019887.1465974709,100,0.01,1.0
873.9104,1.0,2982.315077578511,100.0,,3.5044917e-18,0.009999998,2561.5046,0.01,771433.8078667466,2982.315077578511,2982.315077578511,1.0,1.0,299.22,2982.3152,100.0,771433.8078667466,100,0.01,1.0
967.50006,1.0,2842.1324638212955,100.0,,3.5044917e-18,0.009999998,2421.322,0.01,945511.446543197,2842.1324638212955,2842.1324638212955,1.0,1.0,285.2,2842.1323,100.0,945511.446543197,100,0.01,1.0
1031.8021,1.0,3066.3108780584125,100.0,,3.5044917e-18,0.009999998,2645.5002,0.01,1075369.2326459375,3066.3108780584125,3066.3108780584125,1.0,1.0,307.55,3066.3108,100.0,1075369.2326459375,100,0.01,1.0
976.2975,1.0,2906.9619743472617,100.0,,3.5044917e-18,0.009999998,2486.1514,0.01,962784.7620668164,2906.9619743472617,2906.9619743472617,1.0,1.0,291.67,2906.962,100.0,962784.7620668164,100,0.01,1.0
997.3956,1.0,2876.352195469187,100.0,,3.5044917e-18,0.009999998,2455.5417,0.01,1004846.5963916949,2876.352195469187,2876.352195469187,1.0,1.0,288.6,2876.3523,100.0,1004846.5963916949,100,0.01,1.0
968.2125,1.0,2871.83664931843,100.0,,3.5044917e-18,0.009999998,2451.0264,0.01,946904.5255981894,2871.83664931843,2871.83664931843,1.0,1.0,288.17,2871.8367,100.0,946904.5255981894,100,0.01,1.0
1068.7365,1.0,3012.4026179896146,100.0,,3.5044917e-18,0.009999998,2591.592,0.01,1153734.9764102323,3012.4026179896146,3012.4026179896146,1.0,1.0,302.2,3012.4026,100.0,1153734.9764102323,100,0.01,1.0
983.9211,1.0,2927.7754368838796,100.0,,3.5044917e-18,0.009999998,2506.9648,0.01,977879.4419966395,2927.7754368838796,2927.7754368838796,1.0,1.0,293.75,2927.7751,100.0,977879.4419966395,100,0.01,1.0
946.56177,1.0,2962.4983775702153,100.0,,3.5044917e-18,0.009999998,2541.688,0.01,905029.4734896544,2962.4983775702153,2962.4983775702153,1.0,1.0,297.24,2962.4985,100.0,905029.4734896544,100,0.01,1.0
991.21826,1.0,3031.916538873108,100.0,,3.5044917e-18,0.009999998,2611.106,0.01,992438.122021705,3031.916538873108,3031.916538873108,1.0,1.0,304.16,3031.9165,100.0,992438.122021705,100,0.01,1.0
1027.5092,1.0,3085.8351025092106,100.0,,3.5044917e-18,0.009999998,2665.0247,0.01,1066439.4505159874,3085.8351025092106,3085.8351025092106,1.0,1.0,309.54,3085.8352,100.0,1066439.4505159874,100,0.01,1.0
983.9751,1.0,2919.896434767583,100.0,,3.5044917e-18,0.009999998,2499.0857,0.01,977986.8953388014,2919.896434767583,2919.896434767583,1.0,1.0,292.97,2919.8962,100.0,977986.8953388014,100,0.01,1.0
953.2501,1.0,2907.254929881096,100.0,,3.5044917e-18,0.009999998,2486.4443,0.01,917864.4922621473,2907.254929881096,2907.254929881096,1.0,1.0,291.72,2907.255,100.0,917864.4922621473,100,0.01,1.0
1015.07715,1.0,3051.9998088660345,100.0,,3.5044917e-18,0.009999998,2631.1897,0.01,1040789.4632089718,3051.9998088660345,3051.9998088660345,1.0,1.0,306.14,3052.0,100.0,1040789.4632089718,100,0.01,1.0
845.862,1.0,2870.26855601429,100.0,,3.5044917e-18,0.009999998,2449.4583,0.01,722709.637284139,2870.26855601429,2870.26855601429,1.0,1.0,288.04,2870.2686,100.0,722709.637284139,100,0.01,1.0
944.166,1.0,3005.4009452433365,100.0,,3.5044917e-18,0.009999998,2584.5903,0.01,900454.0885689224,3005.4009452433365,3005.4009452433365,1.0,1.0,301.52,3005.401,100.0,900454.0885689224,100,0.01,1.0
980.57654,1.0,2953.574997410049,100.0,,3.5044917e-18,0.009999998,2532.7644,0.01,971242.8624525554,2953.574997410049,2953.574997410049,1.0,1.0,296.33,2953.5747,100.0,971242.8624525554,100,0.01,1.0
959.9979,1.0,3067.573779488061,100.0,,3.5044917e-18,0.009999998,2646.7632,0.01,930904.9839655675,3067.573779488061,3067.573779488061,1.0,1.0,307.7,3067.5737,100.0,930904.9839655675,100,0.01,1.0
809.1988,1.0,2834.1825544455833,100.0,,3.5044917e-18,0.009999998,2413.3718,0.01,661416.818074911,2834.1825544455833,2834.1825544455833,1.0,1.0,284.44,2834.1824,100.0,661416.818074911,100,0.01,1.0
990.42786,1.0,2839.320098877936,100.0,,3.5044917e-18,0.009999998,2418.51,0.01,990855.9277594037,2839.320098877936,2839.320098877936,1.0,1.0,284.92,2839.32,100.0,990855.9277594037,100,0.01,1.0
994.1686,1.0,2886.0483855808047,100.0,,3.5044917e-18,0.009999998,2465.2378,0.01,998354.8164480325,2886.0483855808047,2886.0483855808047,1.0,1.0,289.59,2886.0483,100.0,998354.8164480325,100,0.01,1.0
1003.42426,1.0,2979.785223282001,100.0,,3.5044917e-18,0.009999998,2558.9746,0.01,1017030.6070228895,2979.785223282001,2979.785223282001,1.0,1.0,298.95,2979.7852,100.0,1017030.6070228895,100,0.01,1.0
1023.94543,1.0,2933.6896387961747,100.0,,3.5044917e-18,0.009999998,2512.8792,0.01,1059054.8142819935,2933.6896387961747,2933.6896387961747,1.0,1.0,294.36,2933.6897,100.0,1059054.8142819935,100,0.01,1.0
915.05054,1.0,2801.8187575887937,100.0,,3.5044917e-18,0.009999998,2381.0083,0.01,845775.3124463435,2801.8187575887937,2801.8187575887937,1.0,1.0,281.19,2801.8188,100.0,845775.3124463435,100,0.01,1.0
1071.6486,1.0,3176.9600307926694,100.0,,3.5044917e-18,0.009999998,2756.1497,0.01,1160031.0055639516,3176.9600307926694,3176.9600307926694,1.0,1.0,318.62,3176.96,100.0,1160031.0055639516,100,0.01,1.0
946.1733,1.0,2985.6983620027454,100.0,,3.5044917e-18,0.009999998,2564.8877,0.01,904286.7376283335,2985.6983620027454,2985.6983620027454,1.0,1.0,299.58,2985.6982,100.0,904286.7376283335,100,0.01,1.0
1010.8785,1.0,2958.4688651584834,100.0,,3.5044917e-18,0.009999998,2537.6582,0.01,1032197.275921489,2958.4688651584834,2958.4688651584834,1.0,1.0,296.81,2958.4688,100.0,1032197.275921489,100,0.01,1.0
1083.4026,1.0,3091.219590990486,100.0,,3.5044917e-18,0.009999998,2670.4092,0.01,1185617.3799583253,3091.219590990486,3091.219590990486,1.0,1.0,310.06,3091.2197,100.0,1185617.3799583253,100,0.01,1.0
902.24603,1.0,2886.8805817504144,100.0,,3.5044917e-18,0.009999998,2466.0698,0.01,822270.5653651055,2886.8805817504144,2886.8805817504144,1.0,1.0,289.68,2886.8804,100.0,822270.5653651055,100,0.01,1.0
1069.4225,1.0,3115.8327591171615,100.0,,3.5044917e-18,0.009999998,2695.0222,0.01,1155216.6024668321,3115.8327591171615,3115.8327591171615,1.0,1.0,312.49,3115.8328,100.0,1155216.6024668321,100,0.01,1.0
1034.5891,1.0,2858.7282069733506,100.0,,3.5044917e-18,0.009999998,2437.9175,0.01,1081186.4927917547,2858.7282069733506,2858.7282069733506,1.0,1.0,286.85,2858.728,100.0,1081186.4927917547,100,0.01,1.0
1071.9928,1.0,3037.3004099407945,100.0,,3.5044917e-18,0.009999998,2616.49,0.01,1160776.4155102477,3037.3004099407945,3037.3004099407945,1.0,1.0,304.67,3037.3003,100.0,1160776.4155102477,100,0.01,1.0
932.2487,1.0,2875.6668954818824,100.0,,3.5044917e-18,0.009999998,2454.8564,0.01,877866.4085249931,2875.6668954818824,2875.6668954818824,1.0,1.0,288.57,2875.667,100.0,877866.4085249931,100,0.01,1.0
940.01855,1.0,2920.7986527343264,100.0,,3.5044917e-18,0.009999998,2499.988,0.01,892560.5099986097,2920.7986527343264,2920.7986527343264,1.0,1.0,293.07,2920.7986,100.0,892560.5099986097,100,0.01,1.0
999.72614,1.0,3001.9043776901217,100.0,,3.5044917e-18,0.009999998,2581.094,0.01,1009547.8656531653,3001.9043776901217,3001.9043776901217,1.0,1.0,301.17,3001.9043,100.0,1009547.8656531653,100,0.01,1.0
855.0593,1.0,2958.8108048838567,100.0,,3.5044917e-18,0.009999998,2538.0005,0.01,738511.5610865267,2958.8108048838567,2958.8108048838567,1.0,1.0,296.88,2958.8108,100.0,738511.5610865267,100,0.01,1.0
921.68195,1.0,2879.4732505553175,100.0,,3.5044917e-18,0.009999998,2458.663,0.01,858078.3956604471,2879.4732505553175,2879.4732505553175,1.0,1.0,288.97,2879.4731,100.0,858078.3956604471,100,0.01,1.0
1039.5826,1.0,3041.605867365163,100.0,,3.5044917e-18,0.009999998,2620.7954,0.01,1091648.6061910295,3041.605867365163,3041.605867365163,1.0,1.0,305.1,3041.606,100.0,1091648.6061910295,100,0.01,1.0
920.3513,1.0,2805.017597218503,100.0,,3.5044917e-18,0.009999998,2384.207,0.01,855602.678473133,2805.017597218503,2805.017597218503,1.0,1.0,281.49,2805.0176,100.0,855602.678473133,100,0.01,1.0
981.14197,1.0,2862.1635781595705,100.0,,3.5044917e-18,0.009999998,2441.3528,0.01,972363.2209140386,2862.1635781595705,2862.1635781595705,1.0,1.0,287.2,2862.1633,100.0,972363.2209140386,100,0.01,1.0
1064.9329,1.0,3052.9069896118717,100.0,,3.5044917e-18,0.009999998,2632.0962,0.01,1145537.227202313,3052.9069896118717,3052.9069896118717,1.0,1.0,306.23,3052.9067,100.0,1145537.227202313,100,0.01,1.0
1072.1283,1.0,3077.0018923072803,100.0,,3.5044917e-18,0.009999998,2656.1914,0.01,1161069.798092285,3077.0018923072803,3077.0018923072803,1.0,1.0,308.63,3077.0017,100.0,1161069.798092285,100,0.01,1.0
763.4823,1.0,2731.439162152164,100.0,,3.5044917e-18,0.009999998,2310.6287,0.01,588793.2320699579,2731.439162152164,2731.439162152164,1.0,1.0,274.18,2731.4392,100.0,588793.2320699579,100,0.01,1.0
1021.04333,1.0,2979.8834636365727,100.0,,3.5044917e-18,0.009999998,2559.073,0.01,1053060.1531963572,2979.8834636365727,2979.8834636365727,1.0,1.0,298.95,2979.8835,100.0,1053060.1531963572,100,0.01,1.0
949.25195,1.0,2994.399912552706,100.0,,3.5044917e-18,0.009999998,2573.5894,0.01,910181.2057998361,2994.399912552706,2994.399912552706,1.0,1.0,300.44,2994.4,100.0,910181.2057998361,100,0.01,1.0
1097.3162,1.0,3041.606813593235,100.0,,3.5044917e-18,0.009999998,2620.7964,0.01,1216265.4188126288,3041.606813593235,3041.606813593235,1.0,1.0,305.12,3041.6067,100.0,1216265.4188126288,100,0.01,1.0
948.96765,1.0,2985.1196320040103,100.0,,3.5044917e-18,0.009999998,2564.3088,0.01,909635.9716583217,2985.1196320040103,2985.1196320040103,1.0,1.0,299.51,2985.1194,100.0,909635.9716583217,100,0.01,1.0
1047.5331,1.0,2994.786928965191,100.0,,3.5044917e-18,0.009999998,2573.9763,0.01,1108409.5597249647,2994.786928965191,2994.786928965191,1.0,1.0,300.46,2994.7869,100.0,1108409.5597249647,100,0.01,1.0
934.4058,1.0,2861.131862092164,100.0,,3.5044917e-18,0.009999998,2440.3213,0.01,881933.6573045021,2861.131862092164,2861.131862092164,1.0,1.0,287.12,2861.1318,100.0,881933.6573045021,100,0.01,1.0
