AvgEpLen,MinNormIw,Delta,VarRet,Bound,eRenyi2,VarNormIw,MaxVanillaIw,AvgVanillaIw,AvgRet,MaxNormIw,J,IterType,VanillaAvgRet,AvgDiscRet,ESSRenyi,MinVanillaIw,EpsThisIter,VarJ,VarDiscRet,VarVanillaIw,ESSClassic,AvgNormIw,BatchSize
500.0,0.00508735,0.2,1396.87211265,-442.038,1.02153,2.93647e-06,1.36975,0.974567,-352.304034586,0.0140549,-350.241,1,-352.304034586,-352.304034586,97.8927053281,0.495797,100,36.8823,1396.87211265,0.0278901,97.175015303,0.01,100
500.0,0.00738893,0.2,968.508711139,-438.305,1.01524,1.92483e-06,1.45635,1.00291,-349.98178434,0.0145212,-348.724,1,-349.98178434,-349.98178434,98.4986386967,0.741046,100,30.7895,968.508711139,0.0193606,98.1300814982,0.01,100
500.0,0.0071956,0.2,1045.73334277,-439.067,1.00925,8.7777e-07,1.29935,1.00785,-351.603654218,0.0128924,-350.796,1,-351.603654218,-351.603654218,99.0836138707,0.725206,100,32.162,1045.73334277,0.00891598,99.1385160032,0.01,100
500.0,0.00762064,0.2,1768.08108274,-457.166,1.01839,2.13194e-06,1.64229,0.988907,-357.88817093,0.0166072,-356.011,1,-357.88817093,-357.88817093,98.1945016235,0.753611,100,40.8687,1768.08108274,0.020849,97.9329860967,0.01,100
500.0,0.00621731,0.2,836.36032156,-435.425,1.01434,1.65851e-06,1.22145,1.00454,-351.28059804,0.0121593,-350.121,1,-351.28059804,-351.28059804,98.5863729379,0.624553,100,28.7824,836.36032156,0.0167361,98.3846151588,0.01,100
500.0,0.00608621,0.2,1047.69513662,-436.448,1.01138,1.46895e-06,1.25286,0.990546,-349.981358987,0.0126482,-348.969,1,-349.981358987,-349.981358987,98.8746807109,0.602867,100,31.0007,1047.69513662,0.0144131,98.5665723539,0.01,100
500.0,0.00473823,0.2,1169.06177893,-443.399,1.02992,4.23865e-06,1.36875,0.990383,-354.780267779,0.0138204,-352.014,1,-354.780267779,-354.780267779,97.0950003634,0.469266,100,33.1586,1169.06177893,0.0415752,95.9727618782,0.01,100
500.0,0.00698451,0.2,1211.43721077,-447.727,1.0067,7.16925e-07,1.19421,0.995547,-351.842887757,0.0119955,-351.184,1,-351.842887757,-351.842887757,99.3344788101,0.695341,100,34.2412,1211.43721077,0.00710554,99.2952655842,0.01,100
500.0,0.00589632,0.2,916.052721512,-428.995,1.02727,3.5473e-06,1.69839,0.983245,-345.255247979,0.0172733,-343.037,1,-345.255247979,-345.255247979,97.3455757681,0.579753,100,30.6003,916.052721512,0.0342943,96.6073117382,0.01,100
500.0,0.00699508,0.2,1390.65791798,-442.654,1.013,1.3045e-06,1.18468,0.994456,-352.608377262,0.0119129,-351.394,1,-352.608377262,-352.608377262,98.7164729,0.695629,100,36.375,1390.65791798,0.0129007,98.7250417926,0.01,100
500.0,0.00681572,0.2,1372.95778036,-435.819,1.02072,1.86553e-06,1.52127,0.989984,-348.828053978,0.0153666,-347.004,1,-348.828053978,-348.828053978,97.9700713081,0.674745,100,37.88,1372.95778036,0.0182834,98.1866204438,0.01,100
500.0,0.00697968,0.2,1089.60238414,-435.756,1.01572,1.29634e-06,1.27285,1.00279,-349.093801427,0.012693,-347.739,1,-349.093801427,-349.093801427,98.4518777971,0.699915,100,32.4292,1089.60238414,0.0130358,98.7328753489,0.01,100
500.0,0.00796242,0.2,1467.65281966,-452.15,1.00914,8.51419e-07,1.22326,1.00013,-353.246770082,0.012231,-352.314,1,-353.246770082,-353.246770082,99.0940895628,0.796348,100,36.973,1467.65281966,0.00851647,99.1641194306,0.01,100
500.0,0.00607839,0.2,1429.18537079,-446.649,1.01307,1.64246e-06,1.30431,0.995177,-350.137330357,0.0131063,-348.881,1,-350.137330357,-350.137330357,98.7096891105,0.604907,100,37.1115,1429.18537079,0.0162666,98.3999708491,0.01,100
500.0,0.00683113,0.2,1129.7180112,-443.892,1.01766,2.76974e-06,2.043,1.0258,-353.981753818,0.0199161,-352.436,1,-353.981753818,-353.981753818,98.2647478394,0.700738,100,33.4545,1129.7180112,0.0291451,97.3311304437,0.01,100
500.0,0.00710366,0.2,1117.59269226,-436.846,1.0132,1.32024e-06,1.2436,1.00037,-351.693504215,0.0124314,-350.596,1,-351.693504215,-351.693504215,98.6976223104,0.710631,100,33.2636,1117.59269226,0.0132122,98.7098361853,0.01,100
500.0,0.00579053,0.2,1015.34896186,-442.393,1.02018,2.12367e-06,1.23352,1.00913,-352.472207666,0.0122236,-350.58,1,-352.472207666,-352.472207666,98.0223885698,0.584341,100,29.6096,1015.34896186,0.0216263,97.9408514227,0.01,100
500.0,0.0070582,0.2,1516.55495005,-444.596,1.02427,2.97534e-06,1.61098,1.02875,-353.733106749,0.0156596,-351.476,1,-353.733106749,-353.733106749,97.6305588968,0.726109,100,37.806,1516.55495005,0.0314886,97.1386630778,0.01,100
500.0,0.00536477,0.2,1388.67432978,-450.174,1.02462,3.5001e-06,1.35039,0.981307,-355.98415683,0.0137612,-353.595,1,-355.98415683,-355.98415683,97.5971526221,0.526449,100,34.9912,1388.67432978,0.0337046,96.6509524404,0.01,100
500.0,0.00768701,0.2,1650.20613644,-474.978,1.01049,1.35204e-06,1.53816,1.00117,-358.750609933,0.0153636,-357.586,1,-358.750609933,-358.750609933,98.9620473608,0.769604,100,39.2294,1650.20613644,0.0135521,98.6791833185,0.01,100
500.0,0.00666805,0.2,1187.70341398,-443.122,1.013,1.84139e-06,1.56737,1.01205,-349.630875563,0.015487,-348.427,1,-349.630875563,-349.630875563,98.7170305132,0.67484,100,33.747,1187.70341398,0.0188604,98.2097085705,0.01,100
500.0,0.00776649,0.2,1195.61934676,-443.868,1.00748,8.56289e-07,1.29512,0.995603,-353.851020198,0.0130084,-353.199,1,-353.851020198,-353.851020198,99.2574335625,0.773234,100,34.5392,1195.61934676,0.00848775,99.1594197531,0.01,100
500.0,0.00855629,0.2,1488.26720317,-446.857,1.00704,4.46744e-07,1.17433,0.994733,-353.188864821,0.0118055,-352.509,1,-353.188864821,-353.188864821,99.3006017857,0.851122,100,38.3579,1488.26720317,0.0044205,99.5596489691,0.01,100
500.0,0.00698019,0.2,1604.33123557,-462.576,1.00936,9.5756e-07,1.15607,0.985015,-351.245515705,0.0117366,-350.155,1,-351.245515705,-351.245515705,99.072496844,0.687559,100,38.1619,1604.33123557,0.00929076,99.0609449063,0.01,100
500.0,0.00490516,0.2,1426.59339504,-441.964,1.01757,1.46749e-06,1.2222,1.03446,-353.767648134,0.0118149,-352.176,1,-353.767648134,-353.767648134,98.2728636251,0.507417,100,36.6817,1426.59339504,0.0157035,98.567968581,0.01,100
500.0,0.00723137,0.2,1077.07078578,-434.037,1.00973,9.48735e-07,1.21786,1.00582,-345.78032372,0.0121082,-344.959,1,-345.78032372,-345.78032372,99.0367871149,0.727345,100,32.9208,1077.07078578,0.0095981,99.0694855198,0.01,100
500.0,,0.2,1236.76148074,-403.565,1.0,0.01,22.6516,0.226516,-352.748152173,1.0,-314.708,1,-352.748152173,-352.748152173,99.9999046327,,100,1.94362e-10,1236.76148074,5.13096,1.0,0.01,100
500.0,nan,0.2,1236.76148074,nan,3.00703e-14,nan,inf,inf,-352.748152173,nan,nan,,-352.748152173,-403.986941949,6.65108250554e+15,0.0441469,100,nan,2348.80015089,nan,nan,nan,200
500.0,0.000396142,0.2,1208.11602831,-407.577,1.00001,4.37221e-05,10.4801,0.891403,-349.547166282,0.0587844,-342.468,1,-349.547166282,-349.547166282,199.998521816,0.0706245,100,42.2761,1208.11602831,1.38966,72.9889623176,0.005,200
500.0,0.01,0.2,1072.75684231,-446.289,1.0,3.50449e-18,1.0,1.0,-351.016997543,0.01,-351.017,2,-351.016997543,-351.016997543,200.0,1.0,100,32.5888,1072.75684231,,100.0,0.01,200
500.0,0.0038785,0.2,953.778027031,-417.611,1.01025,3.15546e-07,1.46581,1.01897,-350.166002905,0.00719259,-349.899,1,-350.166002905,-350.166002905,197.970898169,0.790418,100,31.379,953.778027031,0.0131053,197.519387534,0.005,200
500.0,0.01,0.2,1192.7282891,-438.658,1.0,3.50449e-18,1.0,1.0,-351.322785666,0.01,-351.323,2,-351.322785666,-351.322785666,200.0,1.0,100,34.3628,1192.7282891,,100.0,0.01,200
500.0,0.00296442,0.2,797.95756783,-411.887,1.02498,6.68002e-07,1.73731,1.00845,-350.446142003,0.00861377,-349.366,1,-350.446142003,-350.446142003,195.126539857,0.597893,100,31.2623,797.95756783,0.0271735,194.820452989,0.005,200
500.0,0.01,0.2,1736.22667413,-461.209,1.0,3.50449e-18,1.0,1.0,-357.430304907,0.01,-357.43,2,-357.430304907,-357.430304907,200.0,1.0,100,41.4592,1736.22667413,,100.0,0.01,200
500.0,0.00337701,0.2,1120.58017223,-424.9,1.01259,2.71079e-07,1.3976,0.993982,-346.615074462,0.00703029,-351.056,1,-346.615074462,-346.615074462,197.512553488,0.671338,100,37.0704,1120.58017223,0.0107131,197.865209532,0.005,200
500.0,0.01,0.2,1144.39030233,-436.972,1.0,3.50449e-18,1.0,1.0,-349.422543455,0.01,-349.423,2,-349.422543455,-349.422543455,200.0,1.0,100,33.6593,1144.39030233,,100.0,0.01,200
500.0,0.00302713,0.2,1184.89169285,-411.16,1.01046,2.63455e-07,1.16464,1.00239,-348.16786396,0.00580932,-348.132,1,-348.16786396,-348.16786396,197.930562742,0.606872,100,34.3059,1184.89169285,0.0105886,197.924665714,0.005,200
500.0,0.01,0.2,1246.45544658,-446.594,1.0,3.50449e-18,1.0,1.0,-355.417772025,0.01,-355.418,2,-355.417772025,-355.417772025,200.0,1.0,100,35.1282,1246.45544658,,100.0,0.01,200
500.0,0.00197419,0.2,1319.66222069,-422.252,1.02258,6.88249e-07,1.25667,0.996465,-349.910242144,0.00630564,-350.985,1,-349.910242144,-349.910242144,195.584010744,0.393443,100,35.1846,1319.66222069,0.0273356,194.667566471,0.005,200
500.0,0.01,0.2,1123.9342986,-442.455,1.0,3.50449e-18,1.0,1.0,-347.847934122,0.01,-347.848,2,-347.847934122,-347.847934122,200.0,1.0,100,33.3571,1123.9342986,,100.0,0.01,200
500.0,0.00325123,0.2,1225.53109277,-417.453,1.01992,6.02133e-07,1.74137,1.00427,-354.429043101,0.00866984,-349.893,1,-354.429043101,-354.429043101,196.093262845,0.653022,100,33.8953,1225.53109277,0.0242913,195.319225625,0.005,200
500.0,0.01,0.2,979.507210389,-433.761,1.0,3.50449e-18,1.0,1.0,-347.179447775,0.01,-347.179,2,-347.179447775,-347.179447775,200.0,1.0,100,31.1402,979.507210389,,100.0,0.01,200
500.0,0.00345883,0.2,1668.15727198,-421.391,1.00977,2.68553e-07,1.49179,0.989482,-354.948301289,0.00753826,-350.386,1,-354.948301289,-354.948301289,198.064922241,0.684489,100,36.1276,1668.15727198,0.0105173,197.884971788,0.005,200
500.0,0.01,0.2,1316.61699749,-442.046,1.0,3.50449e-18,1.0,1.0,-348.857589442,0.01,-348.858,2,-348.857589442,-348.857589442,200.0,1.0,100,36.1033,1316.61699749,,100.0,0.01,200
500.0,0.00324496,0.2,1365.47704951,-418.492,1.0143,3.68703e-07,1.39309,1.00157,-353.771848009,0.00695451,-350.338,1,-353.771848009,-353.771848009,197.180833428,0.650011,100,35.7873,1365.47704951,0.0147945,197.107592997,0.005,200
500.0,0.01,0.2,1154.30887736,-441.932,1.0,3.50449e-18,1.0,1.0,-354.72220472,0.01,-354.722,2,-354.72220472,-354.72220472,200.0,1.0,100,33.8048,1154.30887736,,100.0,0.01,200
500.0,0.00343392,0.2,1093.864342,-416.894,1.00963,3.06484e-07,1.68642,1.0014,-353.452171041,0.00842031,-353.51,1,-353.452171041,-353.452171041,198.092400762,0.687745,100,33.6442,1093.864342,0.0122937,197.589802879,0.005,200
500.0,0.01,0.2,1387.19558432,-448.036,1.0,3.50449e-18,1.0,1.0,-349.73350394,0.01,-349.734,2,-349.73350394,-349.73350394,200.0,1.0,100,37.0584,1387.19558432,,100.0,0.01,200
500.0,0.00302123,0.2,1193.64198714,-418.815,1.02055,5.708e-07,1.5964,0.998131,-350.203522239,0.00799695,-348.594,1,-350.203522239,-350.203522239,195.972963391,0.603115,100,36.0976,1193.64198714,0.0227467,195.557295403,0.005,200
500.0,0.01,0.2,1127.01083456,-436.184,1.0,3.50449e-18,1.0,1.0,-348.955882619,0.01,-348.956,2,-348.955882619,-348.955882619,200.0,1.0,100,33.4027,1127.01083456,,100.0,0.01,200
500.0,0.00307252,0.2,1195.55965491,-413.378,1.02459,6.47382e-07,1.45696,1.00431,-355.962458383,0.00725351,-350.945,1,-355.962458383,-355.962458383,195.200119141,0.617154,100,34.0001,1195.55965491,0.0261191,194.976282375,0.005,200
500.0,0.01,0.2,1368.81113678,-449.272,1.0,3.50449e-18,1.0,1.0,-353.586427656,0.01,-353.586,2,-353.586427656,-353.586427656,200.0,1.0,100,36.812,1368.81113678,,100.0,0.01,200
500.0,0.00197233,0.2,1093.60005143,-418.962,1.02039,6.68611e-07,1.28379,0.991967,-350.419775652,0.00647093,-350.616,1,-350.419775652,-350.419775652,196.003986154,0.391297,100,34.5315,1093.60005143,0.0263165,194.815799006,0.005,200
500.0,0.01,0.2,1341.92874717,-442.271,1.0,3.50449e-18,1.0,1.0,-352.103948284,0.01,-352.104,2,-352.103948284,-352.103948284,200.0,1.0,100,36.4487,1341.92874717,,100.0,0.01,200
500.0,0.00328413,0.2,1042.29469275,-416.815,1.02508,7.82647e-07,2.38662,1.00609,-352.437666107,0.0118609,-350.816,1,-352.437666107,-352.437666107,195.106366896,0.660823,100,36.2503,1042.29469275,0.0316882,193.958270974,0.005,200
500.0,0.01,0.2,1342.3573218,-447.556,1.0,3.50449e-18,1.0,1.0,-351.799804603,0.01,-351.8,2,-351.799804603,-351.799804603,200.0,1.0,100,36.4545,1342.3573218,,100.0,0.01,200
500.0,0.003024,0.2,1180.97359571,-417.411,1.01713,4.57065e-07,1.47979,1.00414,-348.839715544,0.00736844,-349.123,1,-348.839715544,-348.839715544,196.631419109,0.607305,100,34.4954,1180.97359571,0.0184344,196.426824181,0.005,200
500.0,0.01,0.2,1395.9626118,-450.288,1.0,3.50449e-18,1.0,1.0,-355.401137357,0.01,-355.401,2,-355.401137357,-355.401137357,200.0,1.0,100,37.1753,1395.9626118,,100.0,0.01,200
500.0,0.00383021,0.2,1420.61658514,-419.449,1.00793,1.82284e-07,1.39781,0.993931,-349.846749415,0.00703174,-352.089,1,-349.846749415,-349.846749415,198.427174132,0.761392,100,37.2848,1420.61658514,0.00720314,198.55944782,0.005,200
500.0,0.01,0.2,1636.25639246,-455.753,1.0,3.50449e-18,1.0,1.0,-356.137393188,0.01,-356.137,2,-356.137393188,-356.137393188,200.0,1.0,100,40.2479,1636.25639246,,100.0,0.01,200
500.0,0.00266951,0.2,1180.57465036,-419.878,1.02843,7.11175e-07,1.4637,1.00493,-344.899589837,0.00728257,-348.444,1,-344.899589837,-344.899589837,194.470375555,0.536536,100,36.5779,1180.57465036,0.0287284,194.494843745,0.005,200
500.0,0.01,0.2,1472.84893008,-450.774,1.0,3.50449e-18,1.0,1.0,-353.036507569,0.01,-353.037,2,-353.036507569,-353.036507569,200.0,1.0,100,38.1853,1472.84893008,,100.0,0.01,200
500.0,0.00317409,0.2,1096.42219022,-419.52,1.01522,5.57718e-07,1.72702,1.01477,-348.631055438,0.00850939,-349.885,1,-348.631055438,-348.631055438,197.001811238,0.644197,100,36.6209,1096.42219022,0.0229728,195.656986464,0.005,200
500.0,0.01,0.2,1050.79662236,-437.846,1.0,3.50449e-18,1.0,1.0,-351.124253059,0.01,-351.124,2,-351.124253059,-351.124253059,200.0,1.0,100,32.2535,1050.79662236,,100.0,0.01,200
500.0,0.00338309,0.2,1134.86684432,-416.297,1.01131,3.48088e-07,1.27375,1.00159,-349.721749382,0.00635862,-349.67,1,-349.721749382,-349.721749382,197.762531479,0.677694,100,32.1129,1134.86684432,0.0139679,197.267116882,0.005,200
500.0,0.01,0.2,1103.64526747,-443.349,1.0,3.50449e-18,1.0,1.0,-352.341870635,0.01,-352.342,2,-352.341870635,-352.341870635,200.0,1.0,100,33.0546,1103.64526747,,100.0,0.01,200
500.0,0.00279487,0.2,1092.20013652,-414.523,1.01445,3.45898e-07,1.20905,0.999195,-348.90546809,0.00605012,-349.708,1,-348.90546809,-348.90546809,197.150827078,0.558524,100,32.8991,1092.20013652,0.0138136,197.284104025,0.005,200
500.0,0.01,0.2,1319.84529391,-446.711,1.0,3.50449e-18,1.0,1.0,-356.324016337,0.01,-356.324,2,-356.324016337,-356.324016337,200.0,1.0,100,36.1476,1319.84529391,,100.0,0.01,200
500.0,0.00222775,0.2,1032.98991881,-413.313,1.01888,4.2681e-07,1.41115,0.995665,-343.610695968,0.00708649,-348.799,1,-343.610695968,-343.610695968,196.293164167,0.443618,100,34.6697,1032.98991881,0.0169247,196.659343478,0.005,200
500.0,0.01,0.2,1208.34898932,-435.734,1.0,3.50449e-18,1.0,1.0,-349.226447047,0.01,-349.226,2,-349.226447047,-349.226447047,200.0,1.0,100,34.5871,1208.34898932,,100.0,0.01,200
500.0,0.00325121,0.2,1164.77773751,-410.575,1.00778,2.58951e-07,1.14993,0.986237,-349.456723576,0.00582988,-348.829,1,-349.456723576,-349.456723576,198.456842551,0.641292,100,33.8073,1164.77773751,0.0100749,197.959803786,0.005,200
500.0,0.01,0.2,1390.52127903,-442.987,1.0,3.50449e-18,1.0,1.0,-351.485526946,0.01,-351.486,2,-351.485526946,-351.485526946,200.0,1.0,100,37.1028,1390.52127903,,100.0,0.01,200
500.0,0.00359159,0.2,1125.2426618,-414.377,1.01106,2.799e-07,1.40984,1.01019,-347.483032615,0.00697812,-348.758,1,-347.483032615,-347.483032615,197.811754067,0.725636,100,34.7779,1125.2426618,0.0114252,197.796556315,0.005,200
500.0,0.01,0.2,1109.03139441,-441.44,1.0,3.50449e-18,1.0,1.0,-350.964921009,0.01,-350.965,2,-350.964921009,-350.964921009,200.0,1.0,100,33.1352,1109.03139441,,100.0,0.01,200
500.0,0.00368715,0.2,1195.94955313,-411.914,1.00939,2.27095e-07,1.37127,1.00455,-345.473933169,0.00682524,-347.638,1,-345.473933169,-345.473933169,198.140243269,0.740789,100,33.7009,1195.94955313,0.00916674,198.208495755,0.005,200
500.0,0.01,0.2,1063.8556091,-443.131,1.0,3.50449e-18,1.0,1.0,-354.734868272,0.01,-354.735,2,-354.734868272,-354.734868272,200.0,1.0,100,32.4533,1063.8556091,,100.0,0.01,200
500.0,0.00288377,0.2,1276.02829302,-420.713,1.02125,4.84786e-07,1.2476,0.991139,-355.328506,0.00629378,-353.691,1,-355.328506,-355.328506,195.839025825,0.571643,100,33.6217,1276.02829302,0.0190493,196.214139703,0.005,200
500.0,0.01,0.2,1305.96446238,-447.663,1.0,3.50449e-18,1.0,1.0,-348.412098292,0.01,-348.412,2,-348.412098292,-348.412098292,200.0,1.0,100,35.957,1305.96446238,,100.0,0.01,200
500.0,0.00291749,0.2,1157.37296192,-421.06,1.02493,7.84967e-07,1.92044,1.0096,-355.06071723,0.0095109,-350.009,1,-355.06071723,-355.06071723,195.135799485,0.589099,100,34.5381,1157.37296192,0.0320043,193.940933656,0.005,200
500.0,0.01,0.2,1294.35213664,-441.932,1.0,3.50449e-18,1.0,1.0,-350.628547184,0.01,-350.629,2,-350.628547184,-350.628547184,200.0,1.0,100,35.7968,1294.35213664,,100.0,0.01,200
500.0,0.00314848,0.2,1111.49029593,-412.271,1.02468,5.42534e-07,1.34129,1.00184,-346.253901206,0.0066941,-346.918,1,-346.253901206,-346.253901206,195.183791147,0.630856,100,34.3773,1111.49029593,0.0217814,195.772694241,0.005,200
500.0,0.01,0.2,1266.82039944,-444.758,1.0,3.50449e-18,1.0,1.0,-355.51459745,0.01,-355.515,2,-355.51459745,-355.51459745,200.0,1.0,100,35.414,1266.82039944,,100.0,0.01,200
500.0,0.00285788,0.2,1023.97169227,-414.936,1.01492,3.91152e-07,1.25533,0.998518,-349.061853532,0.00628597,-351.363,1,-349.061853532,-349.061853532,197.06000639,0.570729,100,32.7364,1023.97169227,0.0155998,196.934150962,0.005,200
500.0,0.01,0.2,1261.54048558,-440.08,1.0,3.50449e-18,1.0,1.0,-347.166461131,0.01,-347.166,2,-347.166461131,-347.166461131,200.0,1.0,100,35.3401,1261.54048558,,100.0,0.01,200
500.0,0.00242537,0.2,1157.61514032,-415.452,1.02999,8.51587e-07,1.59947,0.984451,-354.194811246,0.00812366,-348.775,1,-354.194811246,-354.194811246,194.17739208,0.477532,100,34.2271,1157.61514032,0.0330124,193.443693162,0.005,200
500.0,0.01,0.2,1428.02847075,-456.581,1.0,3.50449e-18,1.0,1.0,-353.045864873,0.01,-353.046,2,-353.045864873,-353.045864873,200.0,1.0,100,37.5998,1428.02847075,,100.0,0.01,200
500.0,0.00198953,0.2,1118.06895963,-425.053,1.01759,5.31127e-07,1.43729,0.998222,-351.813131413,0.00719925,-351.201,1,-351.813131413,-351.813131413,196.541997205,0.397198,100,34.3699,1118.06895963,0.0211696,195.859706739,0.005,200
500.0,0.01,0.2,1811.8696023,-470.664,1.0,3.50449e-18,1.0,1.0,-353.636085861,0.01,-353.636,2,-353.636085861,-353.636085861,200.0,1.0,100,42.3527,1811.8696023,,100.0,0.01,200
500.0,0.00200444,0.2,1536.51074525,-437.833,1.02103,5.50109e-07,1.39759,1.0014,-358.34178024,0.00697817,-354.216,1,-358.34178024,-358.34178024,195.880388524,0.401451,100,39.7224,1536.51074525,0.0220662,195.71496697,0.005,200
500.0,0.01,0.2,1279.32347281,-443.048,1.0,3.50449e-18,1.0,1.0,-351.501610811,0.01,-351.502,2,-351.501610811,-351.501610811,200.0,1.0,100,35.5883,1279.32347281,,100.0,0.01,200
500.0,0.00326378,0.2,1233.58009732,-415.549,1.01503,5.11825e-07,2.13202,1.00762,-351.063097023,0.0105795,-350.331,1,-351.063097023,-351.063097023,197.037927522,0.657729,100,34.7986,1233.58009732,0.0207861,196.007246101,0.005,200
500.0,0.01,0.2,1268.28278274,-439.602,1.0,3.50449e-18,1.0,1.0,-348.770470522,0.01,-348.771,2,-348.770470522,-348.770470522,200.0,1.0,100,35.4344,1268.28278274,,100.0,0.01,200
500.0,0.00280393,0.2,1134.31387427,-410.771,1.01755,4.28074e-07,1.32792,1.00852,-345.45560637,0.00658347,-345.982,1,-345.45560637,-345.45560637,196.55079297,0.565566,100,34.4953,1134.31387427,0.0174162,196.649644929,0.005,200
500.0,0.01,0.2,1416.49664106,-440.896,1.0,3.50449e-18,1.0,1.0,-346.58863679,0.01,-346.589,2,-346.58863679,-346.58863679,200.0,1.0,100,37.4477,1416.49664106,,100.0,0.01,200
500.0,0.00288154,0.2,1060.05478697,-413.239,1.01645,4.94815e-07,1.6819,1.0017,-347.709783223,0.00839526,-346.007,1,-347.709783223,-347.709783223,196.762381609,0.577287,100,35.1847,1060.05478697,0.0198599,196.137326301,0.005,200
500.0,0.01,0.2,1063.52533453,-438.697,1.0,3.50449e-18,1.0,1.0,-350.16353816,0.01,-350.164,2,-350.16353816,-350.16353816,200.0,1.0,100,32.4483,1063.52533453,,100.0,0.01,200
500.0,0.00413754,0.2,1487.35790605,-426.477,1.00754,1.68058e-07,1.43073,0.997326,-348.419260483,0.00717284,-348.681,1,-348.419260483,-348.419260483,198.502888412,0.825296,100,34.8499,1487.35790605,0.00668642,198.671224561,0.005,200
500.0,0.01,0.2,1228.46025893,-445.453,1.0,3.50449e-18,1.0,1.0,-352.062204926,0.01,-352.062,2,-352.062204926,-352.062204926,200.0,1.0,100,34.8737,1228.46025893,,100.0,0.01,200
500.0,0.00288589,0.2,1121.09915067,-416.153,1.01651,4.37652e-07,1.54959,1.00856,-349.185126093,0.00768215,-349.573,1,-349.185126093,-349.185126093,196.752459345,0.58212,100,33.559,1121.09915067,0.0178072,196.575929007,0.005,200
500.0,0.01,0.2,1245.55888341,-445.087,1.0,3.50449e-18,1.0,1.0,-355.110028312,0.01,-355.11,2,-355.110028312,-355.110028312,200.0,1.0,100,35.1156,1245.55888341,,100.0,0.01,200
500.0,0.00375848,0.2,1287.01369904,-418.968,1.01364,3.73647e-07,1.51575,1.01497,-348.103421256,0.00746696,-350.679,1,-348.103421256,-348.103421256,197.30844498,0.762953,100,34.9398,1287.01369904,0.0153968,197.069363752,0.005,200
500.0,0.01,0.2,1421.74529063,-437.9,1.0,3.50449e-18,1.0,1.0,-350.155408506,0.01,-350.155,2,-350.155408506,-350.155408506,200.0,1.0,100,37.517,1421.74529063,,100.0,0.01,200
500.0,0.00215926,0.2,1066.97081729,-419.2,1.03085,8.04235e-07,1.57682,1.0047,-353.526870357,0.00784723,-349.648,1,-353.526870357,-353.526870357,194.014638162,0.433882,100,34.3646,1066.97081729,0.0324724,193.796835513,0.005,200
500.0,0.01,0.2,1134.08179618,-444.912,1.0,3.50449e-18,1.0,1.0,-353.140658759,0.01,-353.141,2,-353.140658759,-353.140658759,200.0,1.0,100,33.5073,1134.08179618,,100.0,0.01,200
500.0,0.00277775,0.2,1494.08302356,-424.805,1.01654,5.41277e-07,1.76432,0.991624,-353.838455087,0.00889612,-352.304,1,-353.838455087,-353.838455087,196.745698933,0.550897,100,35.6945,1494.08302356,0.0212899,195.782314411,0.005,200
500.0,0.01,0.2,1387.36542822,-440.01,1.0,3.50449e-18,1.0,1.0,-348.601434784,0.01,-348.601,2,-348.601434784,-348.601434784,200.0,1.0,100,37.0606,1387.36542822,,100.0,0.01,200
500.0,0.0034867,0.2,1157.17559945,-413.973,1.01172,2.52992e-07,1.41611,1.00068,-350.86187063,0.00707574,-348.96,1,-350.86187063,-350.86187063,197.682768782,0.697814,100,35.4953,1157.17559945,0.0101334,198.006277,0.005,200
500.0,0.01,0.2,1394.95424864,-447.098,1.0,3.50449e-18,1.0,1.0,-351.842870173,0.01,-351.843,2,-351.842870173,-351.842870173,200.0,1.0,100,37.1619,1394.95424864,,100.0,0.01,200
500.0,0.00352816,0.2,813.353065876,-415.204,1.01006,2.67531e-07,1.36458,1.00263,-344.543194372,0.00680502,-347.511,1,-344.543194372,-344.543194372,198.008071761,0.707484,100,33.5244,813.353065876,0.0107575,197.893001533,0.005,200
500.0,0.01,0.2,1491.48304829,-444.681,1.0,3.50449e-18,1.0,1.0,-352.350702577,0.01,-352.351,2,-352.350702577,-352.350702577,200.0,1.0,100,38.4261,1491.48304829,,100.0,0.01,200
500.0,0.00196714,0.2,1258.99442055,-416.457,1.0426,1.15343e-06,1.45075,0.988527,-352.763529887,0.00733793,-349.793,1,-352.763529887,-352.763529887,191.827479376,0.388915,100,35.6986,1258.99442055,0.0450846,191.221692444,0.005,200
500.0,0.01,0.2,1866.99465183,-468.957,1.0,3.50449e-18,1.0,1.0,-349.156182301,0.01,-349.156,2,-349.156182301,-349.156182301,200.0,1.0,100,42.9921,1866.99465183,,100.0,0.01,200
500.0,0.00379693,0.2,1111.44719945,-432.822,1.00568,1.32127e-07,1.24633,0.999536,-347.551101195,0.00623453,-347.869,1,-347.551101195,-347.551101195,198.86981005,0.759034,100,38.4232,1111.44719945,0.00528019,198.9538078,0.005,200
500.0,0.01,0.2,946.168544573,-437.414,1.0,3.50449e-18,1.0,1.0,-344.747611972,0.01,-344.748,2,-344.747611972,-344.747611972,200.0,1.0,100,30.6057,946.168544573,,100.0,0.01,200
500.0,0.00255304,0.2,1556.05310218,-409.733,1.01423,4.01023e-07,1.31072,1.00476,-344.657285525,0.00652254,-343.743,1,-344.657285525,-344.657285525,197.19341796,0.51304,100,34.4603,1556.05310218,0.0161941,196.858028412,0.005,200
