MinNormIw,AvgVanillaIw,VarNormIw,eRenyi2,VarJ,AvgNormIw,J,EpsThisIter,Bound,BatchSize,ESSRenyi,MinVanillaIw,Delta,VarVanillaIw,VanillaAvgRet,VarRet,ESSClassic,AvgRet,IterType,MaxVanillaIw,MaxNormIw,VarDiscRet,AvgEpLen,AvgDiscRet
0.005,1.0,2.179301e-19,1.0,0.0994148,0.0049999994,4999.909,100,4823.1323,500,500.0,1.0,0.8,,4999.902045616756,0.011317010952748062,200.00000010221265,4999.902045616756,2,1.0,0.005,0.011317010952748062,500.0,4999.902045616756
0.0033333334,1.0,5.4391416e-20,1.0,0.09580688,0.0033333336,4999.9106,100,4855.573,500,500.0,1.0,0.8,,4999.9108401951835,0.007847084788985837,299.999969473632,4999.9108401951835,2,1.0,0.0033333334,0.007847084788985837,500.0,4999.9108401951835
0.0025,1.0,5.434597e-20,1.0,0.0925024,0.0024999997,4999.91,100,4874.91,500,500.0,1.0,0.8,,4999.912402837723,0.006748599235699768,400.0,4999.912402837723,2,1.0,0.0025,0.006748599235699768,500.0,4999.912402837723
0.002,1.0,5.431875e-20,1.0,0.09444536,0.0020000003,4999.911,100,4888.108,500,500.0,1.0,0.8,,4999.910721087056,0.010475245401611091,500.00000664260017,4999.910721087056,1,1.0,0.002,0.010475245401611091,500.0,4999.910721087056
0.01,1.0,3.5044917e-18,1.0,0.11000013,0.009999998,4999.8965,100,4749.8965,500,500.0,1.0,0.8,,4999.896500657686,0.012223634016513028,100.0,4999.896500657686,2,1.0,0.01,0.012223634016513028,500.0,4999.896500657686
0.005,1.0,2.179301e-19,1.0,0.12736532,0.0049999994,4999.8936,100,4823.1167,500,500.0,1.0,0.8,,4999.89160858001,0.02053548167976961,200.00000010221265,4999.89160858001,2,1.0,0.005,0.02053548167976961,500.0,4999.89160858001
0.0033333334,1.0,5.4391416e-20,1.0,0.11368821,0.0033333336,4999.905,100,4855.5674,500,500.0,1.0,0.8,,4999.925589663757,0.0057223543495455815,299.999969473632,4999.925589663757,2,1.0,0.0033333334,0.0057223543495455815,500.0,4999.925589663757
0.0025,1.0,5.434597e-20,1.0,0.10785176,0.0024999997,4999.908,100,4874.908,500,500.0,1.0,0.8,,4999.91768751842,0.007698874266700577,400.0,4999.91768751842,2,1.0,0.0025,0.007698874266700577,500.0,4999.91768751842
0.0019941856,0.9999858,1.9282742e-12,1.0000004,0.10475713,0.0019999999,4999.9106,100,4888.1074,500,499.9998211861296,0.99707866,0.8,4.820534e-07,4999.917674764023,0.00845313568194532,499.99975025641845,4999.917674764023,1,1.0014799,0.002002988,0.00845313568194532,500.0,4999.917674764023
0.01,1.0,3.5044917e-18,1.0,0.20133206,0.009999998,4999.8726,100,4749.8726,500,500.0,1.0,0.8,,4999.872586502555,0.04093991002225413,100.0,4999.872586502555,2,1.0,0.01,0.04093991002225413,500.0,4999.872586502555
0.005,1.0,2.179301e-19,1.0,0.1544502,0.0049999994,4999.8936,100,4823.1167,500,500.0,1.0,0.8,,4999.915000865843,0.006337302071913126,200.00000010221265,4999.915000865843,2,1.0,0.005,0.006337302071913126,500.0,4999.915000865843
0.0033333334,1.0,5.4391416e-20,1.0,0.13611893,0.0033333336,4999.8955,100,4855.558,500,500.0,1.0,0.8,,4999.898520173787,0.007939828052011886,299.999969473632,4999.898520173787,2,1.0,0.0033333334,0.007939828052011886,500.0,4999.898520173787
0.0025,1.0,5.434597e-20,1.0,0.12679815,0.0024999997,4999.8994,100,4874.8994,500,500.0,1.0,0.8,,4999.913659901268,0.00855783952160676,400.0,4999.913659901268,2,1.0,0.0025,0.00855783952160676,500.0,4999.913659901268
0.002,1.0,5.431875e-20,1.0,0.12562521,0.0020000003,4999.9014,100,4888.098,500,500.0,1.0,0.8,,4999.903198851076,0.014740447792385331,500.00000664260017,4999.903198851076,1,1.0,0.002,0.014740447792385331,500.0,4999.903198851076
0.01,1.0,3.5044917e-18,1.0,0.08949053,0.009999998,4999.8984,100,4749.8984,500,500.0,1.0,0.8,,4999.898629746278,0.008092652298183253,100.0,4999.898629746278,2,1.0,0.01,0.008092652298183253,500.0,4999.898629746278
0.005,1.0,2.179301e-19,1.0,0.09108391,0.0049999994,4999.906,100,4823.129,500,500.0,1.0,0.8,,4999.9126705532235,0.008566473811662336,200.00000010221265,4999.9126705532235,2,1.0,0.005,0.008566473811662336,500.0,4999.9126705532235
0.0033333334,1.0,5.4391416e-20,1.0,0.09315128,0.0033333336,4999.906,100,4855.5684,500,500.0,1.0,0.8,,4999.904047113861,0.009535172593898928,299.999969473632,4999.904047113861,2,1.0,0.0033333334,0.009535172593898928,500.0,4999.904047113861
0.0025,1.0,5.434597e-20,1.0,0.09812938,0.0024999997,4999.905,100,4874.905,500,500.0,1.0,0.8,,4999.9043618641535,0.012612849206782486,400.0,4999.9043618641535,2,1.0,0.0025,0.012612849206782486,500.0,4999.9043618641535
0.0019930555,1.0000625,3.4070186e-12,1.000001,0.098375455,0.002,4999.903,100,4888.0996,500,499.99952316329654,0.9965899,0.8,8.518644e-07,4999.891794288913,0.009895866448533101,499.99958010584163,4999.891794288913,1,1.0028647,0.002005604,0.009895866448533101,500.0,4999.891794288913
0.01,1.0,3.5044917e-18,1.0,0.13976839,0.009999998,4999.9023,100,4749.9023,500,500.0,1.0,0.8,,4999.902486282651,0.019733858117440172,100.0,4999.902486282651,2,1.0,0.01,0.019733858117440172,500.0,4999.902486282651
0.005,1.0,2.179301e-19,1.0,0.11681766,0.0049999994,4999.9087,100,4823.132,500,500.0,1.0,0.8,,4999.9149158402215,0.0077585169758650485,200.00000010221265,4999.9149158402215,2,1.0,0.005,0.0077585169758650485,500.0,4999.9149158402215
0.0033333334,1.0,5.4391416e-20,1.0,0.11356776,0.0033333336,4999.904,100,4855.5664,500,500.0,1.0,0.8,,4999.893935141128,0.011368656197031318,299.999969473632,4999.893935141128,2,1.0,0.0033333334,0.011368656197031318,500.0,4999.893935141128
0.0025,1.0,5.434597e-20,1.0,0.10853407,0.0024999997,4999.904,100,4874.904,500,500.0,1.0,0.8,,4999.904891958798,0.008509541216174372,400.0,4999.904891958798,2,1.0,0.0025,0.008509541216174372,500.0,4999.904891958798
0.002,1.0,5.431875e-20,1.0,0.10479349,0.0020000003,4999.9062,100,4888.103,500,500.0,1.0,0.8,,4999.912258709098,0.0078124041388736324,500.00000664260017,4999.912258709098,1,1.0,0.002,0.0078124041388736324,500.0,4999.912258709098
0.01,1.0,3.5044917e-18,1.0,0.104006276,0.009999998,4999.9053,100,4749.9053,500,500.0,1.0,0.8,,4999.905092558928,0.01092711710860427,100.0,4999.905092558928,2,1.0,0.01,0.01092711710860427,500.0,4999.905092558928
0.005,1.0,2.179301e-19,1.0,0.108636096,0.0049999994,4999.903,100,4823.126,500,500.0,1.0,0.8,,4999.90032512553,0.012903675726677449,200.00000010221265,4999.90032512553,2,1.0,0.005,0.012903675726677449,500.0,4999.90032512553
0.0033333334,1.0,5.4391416e-20,1.0,0.106245704,0.0033333336,4999.9053,100,4855.568,500,500.0,1.0,0.8,,4999.911034196705,0.010316444622548798,299.999969473632,4999.911034196705,2,1.0,0.0033333334,0.010316444622548798,500.0,4999.911034196705
0.0025,1.0,5.434597e-20,1.0,0.10490292,0.0024999997,4999.9043,100,4874.9043,500,500.0,1.0,0.8,,4999.900780111039,0.010240114821585999,400.0,4999.900780111039,2,1.0,0.0025,0.010240114821585999,500.0,4999.900780111039
0.002,1.0,5.431875e-20,1.0,0.1040168,0.0020000003,4999.904,100,4888.1006,500,500.0,1.0,0.8,,4999.901590417673,0.01017363721585992,500.00000664260017,4999.901590417673,1,1.0,0.002,0.01017363721585992,500.0,4999.901590417673
0.01,1.0,3.5044917e-18,1.0,0.09282347,0.009999998,4999.8926,100,4749.8926,500,500.0,1.0,0.8,,4999.892585522775,0.008699233830363211,100.0,4999.892585522775,2,1.0,0.01,0.008699233830363211,500.0,4999.892585522775
0.005,1.0,2.179301e-19,1.0,0.09553984,0.0049999994,4999.8965,100,4823.1196,500,500.0,1.0,0.8,,4999.901046787888,0.009699019363149524,200.00000010221265,4999.901046787888,2,1.0,0.005,0.009699019363149524,500.0,4999.901046787888
0.0033333334,1.0,5.4391416e-20,1.0,0.09229117,0.0033333336,4999.908,100,4855.571,500,500.0,1.0,0.8,,4999.930807133896,0.00659078876544014,299.999969473632,4999.930807133896,2,1.0,0.0033333334,0.00659078876544014,500.0,4999.930807133896
0.0025,1.0,5.434597e-20,1.0,0.09489526,0.0024999997,4999.9062,100,4874.9062,500,500.0,1.0,0.8,,4999.901753224436,0.010538414319603926,400.0,4999.901753224436,2,1.0,0.0025,0.010538414319603926,500.0,4999.901753224436
0.002,1.0,5.431875e-20,1.0,0.091505855,0.0020000003,4999.91,100,4888.107,500,500.0,1.0,0.8,,4999.922892682925,0.005689354646897495,500.00000664260017,4999.922892682925,1,1.0,0.002,0.005689354646897495,500.0,4999.922892682925
0.01,1.0,3.5044917e-18,1.0,0.11432943,0.009999998,4999.8877,100,4749.8877,500,500.0,1.0,0.8,,4999.88788510279,0.013208851628438684,100.0,4999.88788510279,2,1.0,0.01,0.013208851628438684,500.0,4999.88788510279
0.005,1.0,2.179301e-19,1.0,0.11587728,0.0049999994,4999.8936,100,4823.1167,500,500.0,1.0,0.8,,4999.898627893549,0.01387023547719404,200.00000010221265,4999.898627893549,2,1.0,0.005,0.01387023547719404,500.0,4999.898627893549
0.0033333334,1.0,5.4391416e-20,1.0,0.10638247,0.0033333336,4999.901,100,4855.5635,500,500.0,1.0,0.8,,4999.916719445196,0.006795256746098433,299.999969473632,4999.916719445196,2,1.0,0.0033333334,0.006795256746098433,500.0,4999.916719445196
0.0025,1.0,5.434597e-20,1.0,0.103465565,0.0024999997,4999.9004,100,4874.9004,500,500.0,1.0,0.8,,4999.8983777939075,0.008951166788338584,400.0,4999.8983777939075,2,1.0,0.0025,0.008951166788338584,500.0,4999.8983777939075
0.0019937786,1.0000422,2.9958317e-12,1.0000005,0.10162493,0.002,4999.9004,100,4888.097,500,499.9997615815346,0.9969314,0.8,7.490254e-07,4999.897009381293,0.00897949254907919,499.9995933761498,4999.897009381293,1,1.001515,0.0020029454,0.00897949254907919,500.0,4999.897009381293
0.01,1.0,3.5044917e-18,1.0,0.094530575,0.009999998,4999.9097,100,4749.9097,500,500.0,1.0,0.8,,4999.909325533356,0.009029661022141585,100.0,4999.909325533356,2,1.0,0.01,0.009029661022141585,500.0,4999.909325533356
0.005,1.0,2.179301e-19,1.0,0.10296292,0.0049999994,4999.908,100,4823.1313,500,500.0,1.0,0.8,,4999.907138412858,0.012391087120811961,200.00000010221265,4999.907138412858,2,1.0,0.005,0.012391087120811961,500.0,4999.907138412858
0.0033333334,1.0,5.4391416e-20,1.0,0.105749585,0.0033333336,4999.9067,100,4855.5693,500,500.0,1.0,0.8,,4999.90311464517,0.01245468456503431,299.999969473632,4999.90311464517,2,1.0,0.0033333334,0.01245468456503431,500.0,4999.90311464517
0.0025,1.0,5.434597e-20,1.0,0.104492545,0.0024999997,4999.907,100,4874.907,500,500.0,1.0,0.8,,4999.9084845147245,0.010232169249175967,400.0,4999.9084845147245,2,1.0,0.0025,0.010232169249175967,500.0,4999.9084845147245
0.002,1.0,5.431875e-20,1.0,0.105533354,0.0020000003,4999.9067,100,4888.1035,500,500.0,1.0,0.8,,4999.902945018958,0.012122254683517122,500.00000664260017,4999.902945018958,1,1.0,0.002,0.012122254683517122,500.0,4999.902945018958
0.01,1.0,3.5044917e-18,1.0,0.07947156,0.009999998,4999.914,100,4749.914,500,500.0,1.0,0.8,,4999.9141768116315,0.006377545468356639,100.0,4999.9141768116315,2,1.0,0.01,0.006377545468356639,500.0,4999.9141768116315
0.005,1.0,2.179301e-19,1.0,0.08596209,0.0049999994,4999.915,100,4823.138,500,500.0,1.0,0.8,,4999.916271264977,0.008549496633918496,200.00000010221265,4999.916271264977,2,1.0,0.005,0.008549496633918496,500.0,4999.916271264977
0.0033333334,1.0,5.4391416e-20,1.0,0.096553326,0.0033333336,4999.907,100,4855.57,500,500.0,1.0,0.8,,4999.892619139331,0.012976134248210609,299.999969473632,4999.892619139331,2,1.0,0.0033333334,0.012976134248210609,500.0,4999.892619139331
0.0025,1.0,5.434597e-20,1.0,0.09743326,0.0024999997,4999.9053,100,4874.9053,500,500.0,1.0,0.8,,4999.898741260587,0.010046453389612778,400.0,4999.898741260587,2,1.0,0.0025,0.010046453389612778,500.0,4999.898741260587
0.002,1.0,5.431875e-20,1.0,0.09658969,0.0020000003,4999.9077,100,4888.1045,500,500.0,1.0,0.8,,4999.91269415399,0.008715922784435738,500.00000664260017,4999.91269415399,1,1.0,0.002,0.008715922784435738,500.0,4999.91269415399
0.01,1.0,3.5044917e-18,1.0,0.16685607,0.009999998,4999.8926,100,4749.8926,500,500.0,1.0,0.8,,4999.892949160146,0.028116281882427045,100.0,4999.892949160146,2,1.0,0.01,0.028116281882427045,500.0,4999.892949160146
0.005,1.0,2.179301e-19,1.0,0.13592604,0.0049999994,4999.9004,100,4823.1235,500,500.0,1.0,0.8,,4999.907575828657,0.009096132243892387,200.00000010221265,4999.907575828657,2,1.0,0.005,0.009096132243892387,500.0,4999.907575828657
0.0033333334,1.0,5.4391416e-20,1.0,0.12177773,0.0033333336,4999.9062,100,4855.569,500,500.0,1.0,0.8,,4999.91767265039,0.007407236242611786,299.999969473632,4999.91767265039,2,1.0,0.0033333334,0.007407236242611786,500.0,4999.91767265039
0.0025,1.0,5.434597e-20,1.0,0.11852849,0.0024999997,4999.909,100,4874.909,500,500.0,1.0,0.8,,4999.917518375555,0.011725412237814047,400.0,4999.917518375555,2,1.0,0.0025,0.011725412237814047,500.0,4999.917518375555
0.002,1.0,5.431875e-20,1.0,0.11318831,0.0020000003,4999.9077,100,4888.1045,500,500.0,1.0,0.8,,4999.901272458299,0.007893580993406838,500.00000664260017,4999.901272458299,1,1.0,0.002,0.007893580993406838,500.0,4999.901272458299
0.01,1.0,3.5044917e-18,1.0,0.0953867,0.009999998,4999.9004,100,4749.9004,500,500.0,1.0,0.8,,4999.90058102183,0.009190319894295577,100.0,4999.90058102183,2,1.0,0.01,0.009190319894295577,500.0,4999.90058102183
0.005,1.0,2.179301e-19,1.0,0.10286844,0.0049999994,4999.8945,100,4823.1177,500,500.0,1.0,0.8,,4999.888792815349,0.012115280429441374,200.00000010221265,4999.888792815349,2,1.0,0.005,0.012115280429441374,500.0,4999.888792815349
0.0033333334,1.0,5.4391416e-20,1.0,0.09504228,0.0033333336,4999.8994,100,4855.562,500,500.0,1.0,0.8,,4999.9093713349375,0.0058483145313204385,299.999969473632,4999.9093713349375,2,1.0,0.0033333334,0.0058483145313204385,500.0,4999.9093713349375
0.0025,1.0,5.434597e-20,1.0,0.095443755,0.0024999997,4999.9033,100,4874.9033,500,500.0,1.0,0.8,,4999.91318088701,0.009291976757791654,400.0,4999.91318088701,2,1.0,0.0025,0.009291976757791654,500.0,4999.91318088701
0.002,1.0,5.431875e-20,1.0,0.105753265,0.0020000003,4999.9023,100,4888.099,500,500.0,1.0,0.8,,4999.896696518485,0.019644906875525142,500.00000664260017,4999.896696518485,1,1.0,0.002,0.019644906875525142,500.0,4999.896696518485
0.01,1.0,3.5044917e-18,1.0,0.11667802,0.009999998,4999.906,100,4749.906,500,500.0,1.0,0.8,,4999.905085548757,0.013749571716789722,100.0,4999.905085548757,2,1.0,0.01,0.013749571716789722,500.0,4999.905085548757
0.005,1.0,2.179301e-19,1.0,0.12545736,0.0049999994,4999.9023,100,4823.1255,500,500.0,1.0,0.8,,4999.899169847101,0.01803378051232784,200.00000010221265,4999.899169847101,2,1.0,0.005,0.01803378051232784,500.0,4999.899169847101
0.0033333334,1.0,5.4391416e-20,1.0,0.11496987,0.0033333336,4999.9077,100,4855.5703,500,500.0,1.0,0.8,,4999.91779441693,0.008091287273118114,299.999969473632,4999.91779441693,2,1.0,0.0033333334,0.008091287273118114,500.0,4999.91779441693
0.0025,1.0,5.434597e-20,1.0,0.11313069,0.0024999997,4999.906,100,4874.906,500,500.0,1.0,0.8,,4999.901141442989,0.011627605916240432,400.0,4999.901141442989,2,1.0,0.0025,0.011627605916240432,500.0,4999.901141442989
0.002,1.0,5.431875e-20,1.0,0.11638745,0.0020000003,4999.907,100,4888.104,500,500.0,1.0,0.8,,4999.912544945876,0.016670810211426006,500.00000664260017,4999.912544945876,1,1.0,0.002,0.016670810211426006,500.0,4999.912544945876
0.01,1.0,3.5044917e-18,1.0,0.09023859,0.009999998,4999.9155,100,4749.9155,500,500.0,1.0,0.8,,4999.9155404001895,0.008225119620962725,100.0,4999.9155404001895,2,1.0,0.01,0.008225119620962725,500.0,4999.9155404001895
0.005,1.0,2.179301e-19,1.0,0.10690928,0.0049999994,4999.9053,100,4823.1284,500,500.0,1.0,0.8,,4999.894386424428,0.01463615784363789,200.00000010221265,4999.894386424428,2,1.0,0.005,0.01463615784363789,500.0,4999.894386424428
0.0033333334,1.0,5.4391416e-20,1.0,0.13413149,0.0033333336,4999.897,100,4855.5596,500,500.0,1.0,0.8,,4999.881471975978,0.03105682039382661,299.999969473632,4999.881471975978,2,1.0,0.0033333334,0.03105682039382661,500.0,4999.881471975978
0.0025,1.0,5.434597e-20,1.0,0.12712237,0.0024999997,4999.8994,100,4874.8994,500,500.0,1.0,0.8,,4999.907032441392,0.010706760488933617,400.0,4999.907032441392,2,1.0,0.0025,0.010706760488933617,500.0,4999.907032441392
0.002,1.0,5.431875e-20,1.0,0.12027302,0.0020000003,4999.9023,100,4888.099,500,500.0,1.0,0.8,,4999.910908346196,0.007656583595886064,500.00000664260017,4999.910908346196,1,1.0,0.002,0.007656583595886064,500.0,4999.910908346196
0.01,1.0,3.5044917e-18,1.0,0.09667291,0.009999998,4999.906,100,4749.906,500,500.0,1.0,0.8,,4999.905829014471,0.009440946507380222,100.0,4999.905829014471,2,1.0,0.01,0.009440946507380222,500.0,4999.905829014471
0.005,1.0,2.179301e-19,1.0,0.102776855,0.0049999994,4999.9033,100,4823.1265,500,500.0,1.0,0.8,,4999.90014596598,0.011888080721761694,200.00000010221265,4999.90014596598,2,1.0,0.005,0.011888080721761694,500.0,4999.90014596598
0.0033333334,1.0,5.4391416e-20,1.0,0.098913096,0.0033333336,4999.907,100,4855.57,500,500.0,1.0,0.8,,4999.91603263975,0.008191871852595038,299.999969473632,4999.91603263975,2,1.0,0.0033333334,0.008191871852595038,500.0,4999.91603263975
0.0025,1.0,5.434597e-20,1.0,0.095774114,0.0024999997,4999.9077,100,4874.9077,500,500.0,1.0,0.8,,4999.908983048372,0.007407883321943029,400.0,4999.908983048372,2,1.0,0.0025,0.007407883321943029,500.0,4999.908983048372
0.00113337,1.0051912,7.4375755e-08,1.0191978,171.02098,0.002,4992.258,100,4879.386,500,490.58189626687687,0.56962675,0.8,0.018787486,4949.9084529785505,249990.75815726173,490.89056930553346,4949.9084529785505,1,1.398447,0.0027824498,249990.75815726173,495.01,4949.9084529785505
0.01,1.0,3.5044917e-18,1.0,0.08781647,0.009999998,4999.9136,100,4749.9136,500,500.0,1.0,0.8,,4999.914010194196,0.007787467637874615,100.0,4999.914010194196,2,1.0,0.01,0.007787467637874615,500.0,4999.914010194196
0.005,1.0,2.179301e-19,1.0,0.085753635,0.0049999994,4999.918,100,4823.141,500,500.0,1.0,0.8,,4999.922588062553,0.007028823139695601,200.00000010221265,4999.922588062553,2,1.0,0.005,0.007028823139695601,500.0,4999.922588062553
0.0033333334,1.0,5.4391416e-20,1.0,0.090455055,0.0033333336,4999.915,100,4855.5776,500,500.0,1.0,0.8,,4999.9084092107505,0.00987829944009967,299.999969473632,4999.9084092107505,2,1.0,0.0033333334,0.00987829944009967,500.0,4999.9084092107505
0.0025,1.0,5.434597e-20,1.0,0.089926854,0.0024999997,4999.9146,100,4874.9146,500,500.0,1.0,0.8,,4999.913320159944,0.007874813870920263,400.0,4999.913320159944,2,1.0,0.0025,0.007874813870920263,500.0,4999.913320159944
0.002,1.0,5.431875e-20,1.0,0.08907575,0.0020000003,4999.915,100,4888.112,500,500.0,1.0,0.8,,4999.910614361129,0.0073744886372261054,500.00000664260017,4999.910614361129,1,1.0,0.002,0.0073744886372261054,500.0,4999.910614361129
0.01,1.0,3.5044917e-18,1.0,0.09628049,0.009999998,4999.895,100,4749.895,500,500.0,1.0,0.8,,4999.895263218799,0.009365261364957108,100.0,4999.895263218799,2,1.0,0.01,0.009365261364957108,500.0,4999.895263218799
0.005,1.0,2.179301e-19,1.0,0.09139601,0.0049999994,4999.908,100,4823.1313,500,500.0,1.0,0.8,,4999.921108040688,0.0071738971877516235,200.00000010221265,4999.921108040688,2,1.0,0.005,0.0071738971877516235,500.0,4999.921108040688
0.0033333334,1.0,5.4391416e-20,1.0,0.08841678,0.0033333336,4999.909,100,4855.572,500,500.0,1.0,0.8,,4999.910412876633,0.0068092305178410915,299.999969473632,4999.910412876633,2,1.0,0.0033333334,0.0068092305178410915,500.0,4999.910412876633
0.0025,1.0,5.434597e-20,1.0,0.08637043,0.0024999997,4999.91,100,4874.91,500,500.0,1.0,0.8,,4999.914271106063,0.006432801058183713,400.0,4999.914271106063,2,1.0,0.0025,0.006432801058183713,500.0,4999.914271106063
0.002,1.0,5.431875e-20,1.0,0.08676346,0.0020000003,4999.912,100,4888.109,500,500.0,1.0,0.8,,4999.917773298348,0.007831473091450354,500.00000664260017,4999.917773298348,1,1.0,0.002,0.007831473091450354,500.0,4999.917773298348
0.01,1.0,3.5044917e-18,1.0,0.06872888,0.009999998,4999.9297,100,4749.9297,500,500.0,1.0,0.8,,4999.929550849269,0.004768552732861196,100.0,4999.929550849269,2,1.0,0.01,0.004768552732861196,500.0,4999.929550849269
0.005,1.0,2.179301e-19,1.0,0.082730174,0.0049999994,4999.919,100,4823.142,500,500.0,1.0,0.8,,4999.908767139143,0.008833845296249648,200.00000010221265,4999.908767139143,2,1.0,0.005,0.008833845296249648,500.0,4999.908767139143
0.0033333334,1.0,5.4391416e-20,1.0,0.08092751,0.0033333336,4999.9185,100,4855.581,500,500.0,1.0,0.8,,4999.915561826096,0.006007785177649701,299.999969473632,4999.915561826096,2,1.0,0.0033333334,0.006007785177649701,500.0,4999.915561826096
0.0025,1.0,5.434597e-20,1.0,0.08451137,0.0024999997,4999.918,100,4874.918,500,500.0,1.0,0.8,,4999.916731273806,0.00900517560828733,400.0,4999.916731273806,2,1.0,0.0025,0.00900517560828733,500.0,4999.916731273806
0.002,1.0,5.431875e-20,1.0,0.086752705,0.0020000003,4999.9165,100,4888.1133,500,500.0,1.0,0.8,,4999.909325451712,0.009097364119346358,500.00000664260017,4999.909325451712,1,1.0,0.002,0.009097364119346358,500.0,4999.909325451712
0.01,1.0,3.5044917e-18,1.0,0.0880312,0.009999998,4999.901,100,4749.901,500,500.0,1.0,0.8,,4999.9003019560905,0.007827829239908697,100.0,4999.9003019560905,2,1.0,0.01,0.007827829239908697,500.0,4999.9003019560905
0.005,1.0,2.179301e-19,1.0,0.08645415,0.0049999994,4999.908,100,4823.1313,500,500.0,1.0,0.8,,4999.915332166244,0.007161491204234378,200.00000010221265,4999.915332166244,2,1.0,0.005,0.007161491204234378,500.0,4999.915332166244
0.0033333334,1.0,5.4391416e-20,1.0,0.10563499,0.0033333336,4999.904,100,4855.5664,500,500.0,1.0,0.8,,4999.894783415719,0.01860322278497126,299.999969473632,4999.894783415719,2,1.0,0.0033333334,0.01860322278497126,500.0,4999.894783415719
0.0025,1.0,5.434597e-20,1.0,0.101410896,0.0024999997,4999.907,100,4874.907,500,500.0,1.0,0.8,,4999.918476064863,0.007570638359089941,400.0,4999.918476064863,2,1.0,0.0025,0.007570638359089941,500.0,4999.918476064863
0.002,1.0,5.431875e-20,1.0,0.09658707,0.0020000003,4999.908,100,4888.105,500,500.0,1.0,0.8,,4999.9108860810575,0.005554938776590908,500.00000664260017,4999.9108860810575,1,1.0,0.002,0.005554938776590908,500.0,4999.9108860810575
0.01,1.0,3.5044917e-18,1.0,285.58716,0.009999998,4971.2085,100,4721.2085,500,500.0,1.0,0.8,,4971.208627754057,82383.86154861862,100.0,4971.208627754057,2,1.0,0.01,82383.86154861862,497.14,4971.208627754057
0.005,1.0,2.179301e-19,1.0,202.44904,0.0049999994,4985.5464,100,4808.7695,500,500.0,1.0,0.8,,4999.883563946548,0.06839699111783692,200.00000010221265,4999.883563946548,2,1.0,0.005,0.06839699111783692,500.0,4999.883563946548
0.0033333334,1.0,5.4391416e-20,1.0,165.43764,0.0033333336,4990.3354,100,4845.998,500,500.0,1.0,0.8,,4999.912875769216,0.011395605622528553,299.999969473632,4999.912875769216,2,1.0,0.0033333334,0.011395605622528553,500.0,4999.912875769216
0.0025,1.0,5.434597e-20,1.0,143.33307,0.0024999997,4992.726,100,4867.726,500,500.0,1.0,0.8,,4999.899342164641,0.012002746835043713,400.0,4999.899342164641,2,1.0,0.0025,0.012002746835043713,500.0,4999.899342164641
0.00019331826,0.9946989,6.771174e-08,1.0145049,12.418363,0.002,4999.35,100,4886.739,500,492.8512373970128,0.096146725,0.8,0.016748937,4999.910086408539,0.0089403766600642,491.69322982574266,4999.910086408539,1,1.1231962,0.0022583643,0.0089403766600642,500.0,4999.910086408539
0.01,1.0,3.5044917e-18,1.0,0.091461785,0.009999998,4999.905,100,4749.905,500,500.0,1.0,0.8,,4999.905093288957,0.008447858619727116,100.0,4999.905093288957,2,1.0,0.01,0.008447858619727116,500.0,4999.905093288957
0.005,1.0,2.179301e-19,1.0,0.087717965,0.0049999994,4999.909,100,4823.1323,500,500.0,1.0,0.8,,4999.914100619568,0.007050315398999162,200.00000010221265,4999.914100619568,2,1.0,0.005,0.007050315398999162,500.0,4999.914100619568
0.0033333334,1.0,5.4391416e-20,1.0,0.08763616,0.0033333336,4999.911,100,4855.5737,500,500.0,1.0,0.8,,4999.913095566557,0.00771903405264627,299.999969473632,4999.913095566557,2,1.0,0.0033333334,0.00771903405264627,500.0,4999.913095566557
0.0025,1.0,5.434597e-20,1.0,0.08921877,0.0024999997,4999.908,100,4874.908,500,500.0,1.0,0.8,,4999.899897346613,0.008798720552814719,400.0,4999.899897346613,2,1.0,0.0025,0.008798720552814719,500.0,4999.899897346613
0.002,1.0,5.431875e-20,1.0,0.08814692,0.0020000003,4999.9097,100,4888.1064,500,500.0,1.0,0.8,,4999.912423560018,0.007064383320391377,500.00000664260017,4999.912423560018,1,1.0,0.002,0.007064383320391377,500.0,4999.912423560018
0.01,1.0,3.5044917e-18,1.0,0.08701176,0.009999998,4999.9155,100,4749.9155,500,500.0,1.0,0.8,,4999.9155147439915,0.0076447438302039775,100.0,4999.9155147439915,2,1.0,0.01,0.0076447438302039775,500.0,4999.9155147439915
0.005,1.0,2.179301e-19,1.0,0.09378873,0.0049999994,4999.907,100,4823.1304,500,500.0,1.0,0.8,,4999.898258898344,0.009975784056527012,200.00000010221265,4999.898258898344,2,1.0,0.005,0.009975784056527012,500.0,4999.898258898344
0.0033333334,1.0,5.4391416e-20,1.0,0.096474394,0.0033333336,4999.9053,100,4855.568,500,500.0,1.0,0.8,,4999.90064878451,0.010406659692146008,299.999969473632,4999.90064878451,2,1.0,0.0033333334,0.010406659692146008,500.0,4999.90064878451
0.0025,1.0,5.434597e-20,1.0,0.106530406,0.0024999997,4999.9033,100,4874.9033,500,500.0,1.0,0.8,,4999.8984045567,0.01761739567091623,400.0,4999.8984045567,2,1.0,0.0025,0.01761739567091623,500.0,4999.8984045567
0.002,1.0,5.431875e-20,1.0,0.10150806,0.0020000003,4999.907,100,4888.104,500,500.0,1.0,0.8,,4999.918171561581,0.005998063497651011,500.00000664260017,4999.918171561581,1,1.0,0.002,0.005998063497651011,500.0,4999.918171561581
