AvgEpLen,BatchSize,AvgNormIw,AvgDiscRet,J,ESSRenyi,EpsThisIter,VanillaAvgRet,VarNormIw,MinNormIw,VarJ,VarVanillaIw,eRenyi2,MaxVanillaIw,ESSClassic,VarRet,AvgRet,VarDiscRet,Bound,MinVanillaIw,Delta,AvgVanillaIw,MaxNormIw,IterType
500.0,100,0.01,-368.218605566,-367.296,99.0549370253,100,-368.218605566,8.80977e-07,0.00808489,36.5818,0.00886334,1.00954,1.26691,99.1353873962,1406.7241575,-368.218605566,1406.7241575,-464.449,0.810943,0.2,1.00304,0.0126308,1
500.0,100,0.01,-365.985547531,-365.26,99.2394676617,100,-365.985547531,7.56272e-07,0.00655259,31.1079,0.00766474,1.00766,1.17939,99.2568641878,1024.28146529,-365.985547531,1024.28146529,-461.726,0.659664,0.2,1.00672,0.0117152,1
500.0,100,0.01,-367.663088069,-364.742,97.1074316066,100,-367.663088069,3.73115e-06,0.00509774,37.6448,0.0391923,1.02979,1.68283,96.4377375128,1409.43853593,-367.663088069,1409.43853593,-464.026,0.522464,0.2,1.02489,0.0164195,1
500.0,100,0.01,-366.376799125,-365.442,98.946592411,100,-366.376799125,1.15363e-06,0.00697492,31.7137,0.0112635,1.01065,1.22647,98.8708368379,993.976245246,-366.376799125,993.976245246,-454.712,0.689198,0.2,0.988109,0.0124123,1
500.0,100,0.01,-361.012645271,-360.502,99.4003941127,100,-361.012645271,5.39523e-07,0.00787183,30.3966,0.00539382,1.00603,1.16309,99.4687274519,945.25440839,-361.012645271,945.25440839,-449.908,0.78708,0.2,0.999869,0.0116324,1
500.0,100,0.01,-367.787277631,-367.022,99.1754304887,100,-367.787277631,9.30392e-07,0.00807085,31.0856,0.00969324,1.00831,1.27999,99.0872887868,1014.4462565,-367.787277631,1014.4462565,-460.577,0.823798,0.2,1.02071,0.0125402,1
500.0,100,0.01,-371.110529018,-367.952,96.819198174,100,-371.110529018,3.98031e-06,0.00532469,33.5355,0.0425105,1.03285,1.64489,96.2088785286,1219.89135861,-371.110529018,1219.89135861,-464.008,0.550281,0.2,1.03345,0.0159165,1
500.0,100,0.01,-367.419876158,-365.658,98.3429107556,100,-367.419876158,1.65011e-06,0.00703394,42.7267,0.01628,1.01685,1.60041,98.392652,1788.69473595,-367.419876158,1788.69473595,-475.674,0.698665,0.2,0.993278,0.0161124,1
500.0,100,0.01,-367.079094067,-365.396,98.2611796203,100,-367.079094067,1.99776e-06,0.0067471,33.9832,0.0196133,1.0177,1.38738,98.0606079015,1219.16465212,-367.079094067,1219.16465212,-462.289,0.66853,0.2,0.990841,0.014002,1
500.0,100,0.01,-373.581365959,-371.27,97.7363237611,100,-373.581365959,2.81498e-06,0.00531026,36.396,0.0264748,1.02316,1.27672,97.2887267229,1462.24882513,-373.581365959,1462.24882513,-472.728,0.514986,0.2,0.969793,0.0131649,1
500.0,100,0.01,-373.785250108,-370.5,96.7614821244,100,-373.785250108,4.54365e-06,0.00425949,38.1098,0.0430351,1.03347,1.37325,95.6954316389,1505.97446398,-373.785250108,1505.97446398,-468.56,0.41454,0.2,0.973216,0.0141104,1
500.0,100,0.01,-368.612226222,-365.818,97.377351795,100,-368.612226222,3.17418e-06,0.00324367,35.7918,0.0324179,1.02693,1.30595,96.9533126427,1365.57141067,-368.612226222,1365.57141067,-465.112,0.327804,0.2,1.0106,0.0129225,1
500.0,100,0.01,-361.614908271,-358.498,96.7968987543,100,-361.614908271,4.52732e-06,0.0037799,33.3253,0.0435094,1.03309,1.45107,95.7102133785,1166.63745481,-361.614908271,1166.63745481,-449.712,0.370554,0.2,0.980326,0.0148019,1
500.0,100,0.01,-365.60424285,-361.85,95.7250366389,100,-365.60424285,4.66824e-06,0.00400973,35.5733,0.0464306,1.04466,1.32919,95.5826073914,1302.1098314,-365.60424285,1302.1098314,-451.887,0.39989,0.2,0.9973,0.0133279,1
500.0,100,0.01,-371.295871804,-369.632,98.3320630489,100,-371.295871804,1.72628e-06,0.00514639,40.8463,0.0174172,1.01696,1.37019,98.3196961648,1631.06505637,-371.295871804,1631.06505637,-468.518,0.516935,0.2,1.00446,0.013641,1
500.0,100,0.01,-368.208301724,-366.958,98.6754591405,100,-368.208301724,1.65891e-06,0.00431149,38.8812,0.0162451,1.01342,1.22006,98.3842476099,1526.46725782,-368.208301724,1526.46725782,-460.486,0.426655,0.2,0.989578,0.0123291,1
500.0,100,0.01,-363.345239424,-362.52,99.157435654,100,-363.345239424,7.10646e-07,0.00664797,32.7429,0.00680683,1.0085,1.15762,99.3014158167,1112.90098732,-363.345239424,1112.90098732,-459.78,0.650632,0.2,0.978692,0.0118282,1
500.0,100,0.01,-367.860456901,-364.647,97.0570631722,100,-367.860456901,3.36973e-06,0.00502364,38.3277,0.0353286,1.03032,1.50302,96.7716335014,1625.96588025,-367.860456901,1625.96588025,-472.476,0.514379,0.2,1.02392,0.0146791,1
500.0,100,0.01,-364.08452178,-361.419,96.9699211581,100,-364.08452178,3.44703e-06,0.00581745,35.9441,0.0338165,1.03125,1.41581,96.7000624745,1374.15426205,-364.08452178,1374.15426205,-455.786,0.576202,0.2,0.990471,0.0142943,1
500.0,100,0.01,-367.510624403,-365.428,97.6863475407,100,-367.510624403,2.93791e-06,0.00515739,36.148,0.0279294,1.02368,1.27514,97.1736544376,1295.32239516,-367.510624403,1295.32239516,-459.816,0.502854,0.2,0.975017,0.0130782,1
500.0,100,0.01,-367.971564129,-365.937,97.7995301579,100,-367.971564129,2.02527e-06,0.00637637,37.103,0.0205596,1.0225,1.43726,98.0344077518,1315.52850154,-367.971564129,1315.52850154,-458.255,0.642449,0.2,1.00755,0.014265,1
500.0,100,0.01,-359.82460364,-357.226,97.2134173533,100,-359.82460364,3.89279e-06,0.00501013,30.7821,0.0398954,1.02866,1.8139,96.2891430582,968.882849054,-359.82460364,968.882849054,-449.465,0.507201,0.2,1.01235,0.0179177,1
500.0,100,0.01,-364.389313712,-363.088,98.6752618181,100,-364.389313712,1.46068e-06,0.00658577,34.1666,0.0146035,1.01343,1.33759,98.574570717,1197.6410846,-364.389313712,1197.6410846,-459.437,0.658502,0.2,0.999887,0.0133774,1
500.0,100,0.01,-361.137916805,-360.227,99.0701333346,100,-361.137916805,1.01101e-06,0.00785756,33.1512,0.0100033,1.00939,1.41307,99.0090101349,1129.47139309,-361.137916805,1129.47139309,-458.8,0.781596,0.2,0.994705,0.0142059,1
500.0,100,0.01,-365.08592111,-363.036,97.6736084266,100,-365.08592111,3.08113e-06,0.00397604,35.4954,0.0291987,1.02382,1.32234,97.0399577429,1240.54817163,-365.08592111,1240.54817163,-454.078,0.38706,0.2,0.97348,0.0135836,1
500.0,100,0.01,-363.27746763,-362.376,99.1201069493,100,-363.27746763,1.09205e-06,0.00726866,34.3833,0.0110413,1.00888,1.27472,98.9304412659,1176.07533578,-363.27746763,1176.07533578,-465.759,0.730876,0.2,1.00552,0.0126772,1
500.0,100,0.01,-362.555449856,-360.281,97.8428429847,100,-362.555449856,2.7291e-06,0.00428833,31.8877,0.026783,1.02205,1.25677,97.3692498707,1156.6031648,-362.555449856,1156.6031648,-454.144,0.424823,0.2,0.990649,0.0126863,1
500.0,100,0.01,-368.539504068,-366.336,97.6697532248,100,-368.539504068,3.32995e-06,0.00729614,34.0456,0.0334338,1.02386,1.62713,96.8085796186,1131.24444714,-368.539504068,1131.24444714,-465.177,0.731083,0.2,1.00201,0.0162386,1
500.0,100,0.01,-360.974309367,-360.526,99.5218953062,100,-360.974309367,4.47835e-07,0.00857505,31.2446,0.00444462,1.0048,1.19515,99.5586256817,977.367586869,-360.974309367,977.367586869,-453.49,0.854269,0.2,0.996226,0.0119967,1
500.0,100,0.01,-360.243047716,-359.404,99.1511536538,100,-360.243047716,1.2778e-06,0.00628121,31.9287,0.0129327,1.00856,1.2858,98.7507776178,1082.12221679,-360.243047716,1082.12221679,-454.421,0.63191,0.2,1.00603,0.0127809,1
500.0,100,0.01,-357.75418793,-350.172,91.2453654565,100,-357.75418793,1.68782e-05,0.00200804,46.0795,0.161162,1.09595,3.23927,85.682896216,1208.17194305,-357.75418793,1208.17194305,-447.527,0.196219,0.2,0.977166,0.0331497,1
500.0,100,0.01,-363.944974782,-362.49,98.4634107235,100,-363.944974782,1.65849e-06,0.00789171,42.5302,0.016874,1.01561,1.41717,98.3846021119,1791.61117286,-363.944974782,1791.61117286,-459.099,0.796018,0.2,1.00868,0.0140498,1
500.0,100,0.01,-364.80824924,-363.376,98.5441011627,100,-364.80824924,1.93623e-06,0.00586381,37.6011,0.0187196,1.01477,1.54536,98.1191951412,1517.16610093,-364.80824924,1517.16610093,-461.791,0.576567,0.2,0.983263,0.0157167,1
500.0,100,0.01,-360.308632894,-358.983,98.5276539257,100,-360.308632894,1.45012e-06,0.0079535,31.2953,0.0149485,1.01494,1.37817,98.5846684242,909.110786191,-360.308632894,909.110786191,-450.859,0.807523,0.2,1.01531,0.0135739,1
500.0,100,0.01,-363.974839509,-362.706,98.7545444635,100,-363.974839509,1.07404e-06,0.00738312,35.6861,0.0108787,1.01261,1.24924,98.9478772368,1338.1452156,-363.974839509,1338.1452156,-462.504,0.743049,0.2,1.00642,0.0124127,1
500.0,100,0.01,-360.205040143,-358.733,98.4728540185,100,-360.205040143,1.47514e-06,0.00615239,38.2797,0.0153936,1.01551,1.40447,98.5606634586,1445.33810962,-360.205040143,1445.33810962,-455.825,0.628488,0.2,1.02153,0.0137487,1
500.0,100,0.01,-360.184627725,-357.034,96.7132000837,100,-360.184627725,3.85061e-06,0.00389826,37.097,0.0381303,1.03399,1.34053,96.3278718817,1444.05206277,-360.184627725,1444.05206277,-449.615,0.387919,0.2,0.995109,0.0134712,1
500.0,100,0.01,-371.12529038,-352.243,78.878835732,100,-371.12529038,0.000807875,0.00261053,118.256,15.1911,1.26777,39.7257,11.1136321244,1695.82270099,-371.12529038,1695.82270099,-479.043,0.357974,0.2,1.37127,0.2897,1
500.0,100,0.01,-366.40723994,-364.255,97.938193197,100,-366.40723994,2.56064e-06,0.0057624,34.2095,0.0266306,1.02105,1.33241,97.5276644066,1298.25796771,-366.40723994,1298.25796771,-466.515,0.587651,0.2,1.0198,0.0130654,1
500.0,100,0.01,-355.639979893,-354.587,98.7883174441,100,-355.639979893,1.05382e-06,0.00772644,34.819,0.0104912,1.01227,1.24501,98.9674894005,1213.92290998,-355.639979893,1213.92290998,-446.688,0.770918,0.2,0.997765,0.0124779,1
500.0,100,0.01,-365.983775413,-364.764,98.5925603977,100,-365.983775413,1.5221e-06,0.00613139,35.843,0.0152449,1.01428,1.31395,98.515456417,1287.13101004,-365.983775413,1287.13101004,-457.208,0.61362,0.2,1.00078,0.0131292,1
500.0,100,0.01,-365.79165797,-363.577,97.6446052181,100,-365.79165797,3.18277e-06,0.00391063,33.1831,0.0305213,1.02412,1.22935,96.9453465122,1191.86031617,-365.79165797,1191.86031617,-454.122,0.382953,0.2,0.979261,0.0125539,1
500.0,100,0.01,-363.998955255,-361.82,97.9041647453,100,-363.998955255,1.95498e-06,0.00744513,36.2654,0.0187703,1.02141,1.46431,98.1013359557,1368.00329696,-363.998955255,1368.00329696,-463.25,0.72952,0.2,0.979862,0.014944,1
500.0,100,0.01,-357.352884267,-331.68,68.2022275503,100,-357.352884267,0.00138846,0.001233,160.377,34.0958,1.46623,59.0634,6.78162945301,1041.62569522,-357.352884267,1041.62569522,-437.539,0.193218,0.2,1.56705,0.376907,1
500.0,100,0.01,-359.739482156,-357.824,98.1687495392,100,-359.739482156,1.92568e-06,0.00597482,31.8892,0.0201605,1.01865,1.36263,98.1292318098,1080.72860179,-359.739482156,1080.72860179,-458.643,0.611341,0.2,1.0232,0.0133174,1
500.0,100,0.01,-361.998255752,-360.075,97.890397774,100,-361.998255752,2.47816e-06,0.00600907,37.2337,0.0243999,1.02155,1.62879,97.6053604444,1359.39497669,-361.998255752,1359.39497669,-455.066,0.596262,0.2,0.99227,0.0164148,1
500.0,100,0.01,-357.557369365,-355.112,97.2516460167,100,-357.557369365,3.2577e-06,0.00469315,36.5253,0.0330429,1.02826,1.63787,96.8756054417,1200.64268467,-357.557369365,1200.64268467,-448.278,0.472659,0.2,1.00712,0.0162628,1
500.0,100,0.01,-359.762474684,-357.11,97.3156041825,100,-359.762474684,3.10496e-06,0.00506033,38.0036,0.0302093,1.02758,1.27279,97.0177595044,1561.06147092,-359.762474684,1561.06147092,-453.775,0.499139,0.2,0.986376,0.0129037,1
500.0,100,0.01,-354.983668032,-353.643,98.5365539655,100,-354.983668032,1.53983e-06,0.00799241,29.2047,0.015826,1.01485,1.3998,98.4984517949,871.186618845,-354.983668032,871.186618845,-443.657,0.810265,0.2,1.01379,0.0138076,1
500.0,100,0.01,-359.369573074,-357.521,98.0996499986,100,-359.369573074,2.43762e-06,0.0056684,35.8714,0.0246083,1.01937,1.44611,97.6435936669,1368.8226794,-359.369573074,1368.8226794,-452.917,0.569532,0.2,1.00475,0.0143928,1
500.0,100,0.01,-353.220088092,-352.061,98.6378892551,100,-353.220088092,1.51696e-06,0.00638455,30.8415,0.0149291,1.01381,1.30176,98.5204460322,955.109569836,-353.220088092,955.109569836,-440.278,0.633373,0.2,0.99204,0.0131221,1
500.0,100,0.01,-361.048260391,-360.045,98.9756386315,100,-361.048260391,1.15632e-06,0.00817716,33.5381,0.0113072,1.01035,1.34813,98.8681976967,1227.11658794,-361.048260391,1227.11658794,-453.043,0.808611,0.2,0.988866,0.0136331,1
500.0,100,0.01,-358.093636032,-355.9,97.7245392904,100,-358.093636032,2.7752e-06,0.00594732,37.3284,0.0262683,1.02328,1.74478,97.3260051118,1293.92883562,-358.093636032,1293.92883562,-453.864,0.578615,0.2,0.972901,0.0179338,1
500.0,100,0.01,-359.680664154,-353.561,93.2761011548,100,-359.680664154,1.99327e-05,0.00549948,38.9018,0.222674,1.07209,3.99437,83.5188805488,1350.06258007,-359.680664154,1350.06258007,-452.756,0.581264,0.2,1.05694,0.0377917,1
500.0,100,0.01,-357.892879313,-356.461,98.5180149941,100,-357.892879313,1.91773e-06,0.00608963,37.3123,0.0186334,1.01504,1.3631,98.1368024738,1448.4687422,-357.892879313,1448.4687422,-449.245,0.600265,0.2,0.985715,0.0138286,1
500.0,100,0.01,-357.246957249,-355.64,98.2621234466,100,-357.246957249,2.13796e-06,0.00651735,33.9898,0.021637,1.01769,1.49471,97.9272654339,1183.71019286,-357.246957249,1183.71019286,-451.307,0.655647,0.2,1.006,0.0148579,1
500.0,100,0.01,-350.770342588,-349.152,98.2768241548,100,-350.770342588,1.7052e-06,0.00673732,33.2091,0.0169203,1.01753,1.2253,98.3398883166,1216.66927549,-350.770342588,1216.66927549,-443.83,0.671125,0.2,0.996131,0.0123006,1
500.0,100,0.01,-362.603636326,-361.166,98.4709351607,100,-362.603636326,1.66461e-06,0.00598167,30.6694,0.0168863,1.01553,1.39409,98.3787863785,1001.35385678,-362.603636326,1001.35385678,-454.296,0.602467,0.2,1.00719,0.0138414,1
500.0,100,0.01,-356.689974891,-355.726,98.979223893,100,-356.689974891,1.2494e-06,0.00697694,35.7223,0.0124386,1.01031,1.40497,98.7781987208,1321.373998,-356.689974891,1321.373998,-451.002,0.696144,0.2,0.997779,0.014081,1
500.0,100,0.01,-351.449697659,-343.845,88.9970091406,100,-351.449697659,3.45474e-05,0.00256489,52.5718,0.340868,1.12363,5.42207,74.5145515749,1169.8847705,-351.449697659,1169.8847705,-434.73,0.254774,0.2,0.993311,0.0545858,1
500.0,100,0.01,-359.519503147,-357.043,97.6434913655,100,-359.519503147,3.34541e-06,0.00469843,33.0225,0.033928,1.02413,1.61881,96.7942513862,1289.40613688,-359.519503147,1289.40613688,-455.909,0.473159,0.2,1.00706,0.0160746,1
500.0,100,0.01,-354.083791755,-352.571,98.3265190774,100,-354.083791755,1.9095e-06,0.00653345,36.0698,0.0197351,1.01702,1.41744,98.1446617743,1261.56656191,-354.083791755,1261.56656191,-444.195,0.664206,0.2,1.01662,0.0139426,1
500.0,100,0.01,-358.73703559,-357.672,98.9205843674,100,-358.73703559,1.36929e-06,0.00635689,33.0746,0.0136494,1.01091,1.16279,98.6625209604,1210.14853055,-358.73703559,1210.14853055,-456.792,0.634677,0.2,0.998408,0.0116464,1
500.0,100,0.01,-349.047563801,-347.302,97.8364982297,100,-349.047563801,2.5877e-06,0.00570258,29.2857,0.0252597,1.02211,1.31324,97.5021336923,858.28105086,-349.047563801,858.28105086,-431.191,0.563416,0.2,0.988002,0.0132919,1
500.0,100,0.01,-351.997702501,-350.53,98.3538531093,100,-351.997702501,2.03325e-06,0.00721426,31.6881,0.02064,1.01674,1.35866,98.0267842055,1026.73089947,-351.997702501,1026.73089947,-438.074,0.72686,0.2,1.00753,0.013485,1
500.0,100,0.01,-358.576151004,-357.782,99.189901431,100,-358.576151004,8.95546e-07,0.00697436,33.1284,0.00884541,1.00817,1.21094,99.1212058233,1178.39475487,-358.576151004,1178.39475487,-453.346,0.693138,0.2,0.993837,0.0121845,1
500.0,100,0.01,-363.979578573,-361.2,97.0635767789,100,-363.979578573,4.12453e-06,0.00534716,39.6523,0.0407076,1.03025,1.52611,96.0769073586,1666.09237559,-363.979578573,1666.09237559,-456.114,0.531219,0.2,0.99346,0.0153616,1
500.0,100,0.01,-355.25232943,-353.683,98.1561599525,100,-355.25232943,2.31421e-06,0.00582027,33.9249,0.0229988,1.01878,1.51253,97.7602192535,1152.83371416,-355.25232943,1152.83371416,-442.242,0.580222,0.2,0.996899,0.0151723,1
500.0,100,0.01,-354.464135702,-352.81,98.172196157,100,-354.464135702,1.43315e-06,0.00568234,36.8326,0.0146687,1.01862,1.19743,98.60105121,1375.71108872,-354.464135702,1375.71108872,-444.599,0.574881,0.2,1.0117,0.0118359,1
500.0,100,0.01,-357.381767686,-353.947,96.6351450188,100,-357.381767686,4.32842e-06,0.00456095,37.2689,0.0433993,1.03482,1.47579,95.8909505474,1473.78459763,-357.381767686,1473.78459763,-455.08,0.456701,0.2,1.00133,0.0147383,1
500.0,100,0.01,-352.133298469,-351.425,99.1554431424,100,-352.133298469,7.40063e-07,0.00772258,31.079,0.00729286,1.00852,1.29453,99.2726643124,972.330229662,-352.133298469,972.330229662,-441.815,0.766614,0.2,0.992692,0.0130406,1
500.0,100,0.01,-353.517710236,-352.091,98.305086732,100,-353.517710236,2.01844e-06,0.0046303,33.4801,0.0191217,1.01724,1.26164,98.0408993822,1097.2854844,-353.517710236,1097.2854844,-439.087,0.450676,0.2,0.97332,0.0129622,1
500.0,100,0.01,-357.947258592,-354.752,96.5766919124,100,-357.947258592,5.32658e-06,0.00525747,35.3686,0.0529205,1.03545,1.79127,94.9908351575,1297.51760223,-357.947258592,1297.51760223,-449.307,0.52404,0.2,0.996753,0.017971,1
500.0,100,0.01,-357.022953487,-355.982,98.989981236,100,-357.022953487,1.5123e-06,0.00623318,31.8019,0.014881,1.0102,1.23452,98.5249019026,1132.43065593,-357.022953487,1132.43065593,-452.056,0.61831,0.2,0.991966,0.0124452,1
500.0,100,0.01,-354.700543789,-353.366,98.6660117638,100,-354.700543789,1.87059e-06,0.00699157,35.1373,0.0185967,1.01352,1.48543,98.1817690615,1363.07908689,-354.700543789,1363.07908689,-451.498,0.697114,0.2,0.997078,0.0148978,1
500.0,100,0.01,-351.758982812,-349.912,97.9466554015,100,-351.758982812,2.75346e-06,0.00633822,31.4047,0.0285595,1.02096,1.40938,97.3464395015,1035.69150358,-351.758982812,1035.69150358,-440.207,0.645511,0.2,1.01844,0.0138386,1
500.0,100,0.01,-359.460110839,-356.788,97.2662489128,100,-359.460110839,3.68857e-06,0.00426394,32.2386,0.034356,1.02811,1.25979,96.4769355279,1201.04886271,-359.460110839,1201.04886271,-454.582,0.411513,0.2,0.9651,0.0130535,1
500.0,100,0.01,-353.310565825,-351.927,98.6070124158,100,-353.310565825,1.2995e-06,0.00549894,38.3182,0.0128208,1.01413,1.31407,98.7298045111,1581.27910001,-353.310565825,1581.27910001,-446.376,0.546197,0.2,0.993277,0.0132297,1
500.0,100,0.01,-353.928202206,-352.51,98.5084473561,100,-353.928202206,2.19679e-06,0.00730925,34.8053,0.0220503,1.01514,1.65514,97.8714553109,1234.67921728,-353.928202206,1234.67921728,-446.967,0.732295,0.2,1.00187,0.0165205,1
500.0,100,0.01,-355.467914898,-354.655,99.0953186998,100,-355.467914898,8.46367e-07,0.00867472,31.1357,0.00840044,1.00913,1.29153,99.169035566,999.549429955,-355.467914898,999.549429955,-444.047,0.864225,0.2,0.996257,0.0129639,1
500.0,100,0.01,-352.675580461,-350.165,97.4846415875,100,-352.675580461,2.91707e-06,0.00514122,36.0534,0.0289267,1.0258,1.51003,97.1931341628,1307.51302134,-352.675580461,1307.51302134,-444.671,0.511968,0.2,0.99581,0.0151638,1
500.0,100,0.01,-351.569708379,-350.723,98.9767363713,100,-351.569708379,1.18048e-06,0.0064809,28.0672,0.011436,1.01034,1.27907,98.844808362,778.387537885,-351.569708379,778.387537885,-439.123,0.637886,0.2,0.984255,0.0129953,1
500.0,100,0.01,-351.095488005,-350.357,99.1899366167,100,-351.095488005,8.22918e-07,0.00807532,35.5011,0.00831058,1.00817,1.40928,99.1918875637,1273.81191541,-351.095488005,1273.81191541,-443.513,0.811516,0.2,1.00493,0.0140236,1
500.0,100,0.01,-352.384860741,-349.982,97.3981666136,100,-352.384860741,4.28598e-06,0.00533918,31.5114,0.0447968,1.02671,1.76701,95.9296150829,1073.11774245,-352.384860741,1073.11774245,-438.953,0.54585,0.2,1.02235,0.0172838,1
500.0,100,0.01,-358.612017671,-356.641,98.0217127831,100,-358.612017671,2.33687e-06,0.00584383,35.4808,0.0223592,1.02018,1.42415,97.7388244398,1306.69922534,-358.612017671,1306.69922534,-458.457,0.571622,0.2,0.978162,0.0145595,1
500.0,100,0.01,-353.232108582,-352.061,98.7821984488,100,-353.232108582,1.78742e-06,0.00602115,36.345,0.0175009,1.01233,1.19029,98.261255803,1419.13279105,-353.232108582,1419.13279105,-447.852,0.595794,0.2,0.989501,0.0120292,1
500.0,100,0.01,-357.685171035,-355.524,97.605431067,100,-357.685171035,3.49923e-06,0.00417165,31.2331,0.0343053,1.02453,1.55275,96.6517669654,1000.73915728,-357.685171035,1000.73915728,-445.113,0.41305,0.2,0.990134,0.0156823,1
500.0,100,0.01,-351.407951522,-350.152,98.585295426,100,-351.407951522,1.41523e-06,0.00656081,33.3233,0.0140498,1.01435,1.31327,98.6182896597,1127.33178207,-351.407951522,1127.33178207,-439.386,0.6537,0.2,0.996371,0.0131806,1
500.0,100,0.01,-349.423303105,-348.095,98.5531083804,100,-349.423303105,1.49172e-06,0.00671154,33.315,0.0144782,1.01468,1.33117,98.544687483,1138.46162622,-349.423303105,1138.46162622,-438.837,0.661204,0.2,0.985174,0.013512,1
500.0,100,0.01,-353.639045278,-352.81,99.1795227337,100,-353.639045278,5.87442e-07,0.00791096,33.2852,0.00587087,1.00827,1.22623,99.4217706682,1154.17340884,-353.639045278,1154.17340884,-451.19,0.790857,0.2,0.999699,0.012266,1
500.0,100,0.01,-358.878670449,-358.102,99.2325648493,100,-358.878670449,5.98783e-07,0.00864215,31.7746,0.0057769,1.00773,1.30647,99.4106846849,1063.15695464,-358.878670449,1063.15695464,-457.369,0.848856,0.2,0.982228,0.0133011,1
500.0,100,0.01,-354.090272941,-353.021,98.9599226026,100,-354.090272941,1.17232e-06,0.00753986,36.6671,0.0114897,1.01051,1.40154,98.8526906278,1410.18854291,-354.090272941,1410.18854291,-453.674,0.746438,0.2,0.989988,0.0141571,1
500.0,100,0.01,-353.54427596,-351.052,97.2339479987,100,-353.54427596,3.28796e-06,0.00703504,32.1719,0.0331268,1.02845,1.95012,96.8475176306,1031.84417257,-353.54427596,1031.84417257,-441.289,0.706144,0.2,1.00375,0.0194283,1
500.0,100,0.01,-354.093033814,-351.924,97.6113710634,100,-354.093033814,2.96019e-06,0.00397836,31.8838,0.0294569,1.02447,1.42469,97.1528661886,1095.03211583,-354.093033814,1095.03211583,-439.672,0.39686,0.2,0.997548,0.0142819,1
500.0,100,0.01,-356.270495014,-331.134,75.9760535185,100,-356.270495014,0.0032575,0.00162284,107.862,168.989,1.3162,130.9,3.00758399907,1489.47879707,-356.270495014,1489.47879707,-440.696,0.369626,0.2,2.27765,0.574714,1
500.0,100,0.01,-352.107263866,-351.141,98.9489033427,100,-352.107263866,1.4547e-06,0.0058811,32.4531,0.0143265,1.01062,1.36709,98.5802877293,1062.29230545,-352.107263866,1062.29230545,-447.166,0.583637,0.2,0.992394,0.0137757,1
500.0,100,0.01,-354.953750345,-353.379,98.4331627658,100,-354.953750345,1.75524e-06,0.00626355,38.7283,0.0173265,1.01592,1.23896,98.2919744983,1559.86676692,-354.953750345,1559.86676692,-455.321,0.622311,0.2,0.993544,0.0124701,1
500.0,100,0.01,-349.810152846,-347.714,97.5108974014,100,-349.810152846,2.9764e-06,0.00505781,32.5478,0.0298817,1.02553,1.23577,97.1377008454,1050.16621517,-349.810152846,1050.16621517,-435.923,0.50678,0.2,1.00198,0.0123333,1
500.0,100,0.01,-354.078276191,-351.69,97.2667564282,100,-354.078276191,2.56504e-06,0.00485967,36.0995,0.0265054,1.0281,1.27777,97.5234934869,1329.71731692,-354.078276191,1329.71731692,-440.079,0.494001,0.2,1.01653,0.0125699,1
500.0,100,0.01,-354.319438353,-352.97,98.7534167701,100,-354.319438353,1.2825e-06,0.00584658,32.7587,0.0133881,1.01262,1.27005,98.7462347912,1146.56353221,-354.319438353,1146.56353221,-451.958,0.597356,0.2,1.02172,0.0124305,1
500.0,100,0.01,-353.803007409,-351.971,97.9778867276,100,-353.803007409,2.93214e-06,0.00476305,35.16,0.0292246,1.02064,1.61229,97.1790681499,1236.38013814,-353.803007409,1236.38013814,-443.276,0.475517,0.2,0.998347,0.0161496,1
500.0,100,0.01,-352.003292273,-349.712,97.8033271941,100,-352.003292273,2.11171e-06,0.00567071,37.981,0.0208267,1.02246,1.47433,97.9522179711,1538.01399317,-352.003292273,1538.01399317,-450.088,0.563159,0.2,0.993102,0.0148457,1
500.0,100,0.01,-351.125667356,-350.052,99.0027973226,100,-351.125667356,1.21163e-06,0.0062091,35.3086,0.0121005,1.01007,1.2443,98.8147029206,1278.65501084,-351.125667356,1278.65501084,-456.574,0.620506,0.2,0.999348,0.0124511,1
500.0,100,0.01,-355.999657285,-355.097,99.0358634249,100,-355.999657285,1.00468e-06,0.00810103,39.2141,0.0100877,1.00974,1.2752,99.0151863151,1528.81265033,-355.999657285,1528.81265033,-446.808,0.811749,0.2,1.00203,0.0127261,1
500.0,100,0.01,-351.737665482,-350.336,98.4387996312,100,-351.737665482,1.18024e-06,0.00582757,32.9648,0.0117047,1.01586,1.22517,98.845022471,1071.88949322,-351.737665482,1071.88949322,-442.908,0.580341,0.2,0.995853,0.0123027,1
500.0,100,0.01,-345.854580858,-344.505,98.5244484534,100,-345.854580858,1.58935e-06,0.00684868,35.9424,0.0159672,1.01498,1.39604,98.4508952473,1347.60866158,-345.854580858,1347.60866158,-436.946,0.686454,0.2,1.00232,0.0139282,1
500.0,100,0.01,-355.790042882,-353.993,98.1054552527,100,-355.790042882,1.94577e-06,0.00567496,33.2645,0.0198486,1.01931,1.24509,98.1101207633,1203.30305101,-355.790042882,1203.30305101,-449.669,0.573167,0.2,1.00999,0.0123277,1
500.0,100,0.01,-349.023683127,-346.239,97.081403824,100,-349.023683127,3.06792e-06,0.0045267,33.5551,0.0310676,1.03006,1.36407,97.0523074794,1215.55112296,-349.023683127,1215.55112296,-442.779,0.455526,0.2,1.00631,0.0135551,1
