InitialBound,EpThisIter,InitialReturnMin,OptimizationReturnMean,OptimizationReturnMax,MinIW,Bound,MeanEntropy,Weights,MaxIW,LearnableVariance,MeanIWNorm,InitialReturnMean,StdIW,MinIWNorm,StdIWNorm,ESSRenyi,TimeElapsed,OptimizationReturnMin,Iteration,InitialReturnStd,InitialReturnMax,EpisodesSoFar,VarianceInit,EpLenMean,ReturnStepMax,MeanIW,EpRewMean,ESSClassic,TimestepsSoFar,EmpiricalD2,ReturnStepMaxmin,MaxIWNorm,ReturnMeanIW,J_sample_variance
-74.08663,100,-126.28906,56.41206,76.10315,0.0023434316,-61.131905,0.4189424,[-0.318  1.729],6.0091424,,0.0071805143,-69.877,1.0523574,2.3434315e-05,0.0105235735,14.479895,7007.93195271492,,288,12.745462,-50.185913,28800,-1.0,100.59,0.85711956,0.71805155,-69.87699982821941,31.767149,5090097,6.9061275,0.85711956,0.06009142,-50.069187,11819.207
-75.69025,100,-116.339195,44.526924,66.77134,0.026628926,-69.87043,0.4189424,[-0.341  1.77 ],6.3309317,,0.008431123,-71.81228,1.2523024,0.00026628925,0.012523024,16.042961,7023.872219324112,,289,12.023542,-49.567856,28900,-1.0,103.41,0.8633894,0.8431122,-71.81227368220686,31.189426,5100438,6.2332635,0.8633894,0.06330931,-60.188488,13457.68
-72.33908,100,-102.33243,33.404423,52.75518,0.001231495,-60.931095,0.4189424,[-0.391  1.735],9.366294,,0.007756918,-68.928,1.183927,1.231495e-05,0.011839271,13.167767,7038.938605308533,,290,12.598126,-49.577248,29000,-1.0,99.41,0.8581965,0.7756918,-68.92800149396062,30.034115,5110379,7.594302,0.8581965,0.09366294,-51.53092,8302.131
-73.266975,100,-114.50638,45.05628,65.43302,0.007424596,-61.805656,0.4189424,[-0.544  1.75 ],5.839627,,0.0070545655,-69.450096,1.0760529,7.424596e-05,0.010760529,8.135026,7053.913825035095,,291,12.582857,-49.073357,29100,-1.0,99.74,0.8644479,0.70545655,-69.45009499698877,30.060478,5120353,12.292524,0.8644479,0.058396265,-48.423412,9325.538
-74.50939,100,-112.31368,41.54808,63.03072,0.1148215,-66.18057,0.4189424,[-0.428  1.712],5.594378,,0.00874893,-70.7656,0.6947594,0.001148215,0.0069475947,66.93526,7067.650451183319,,292,13.349381,-49.282963,29200,-1.0,101.92,0.86301446,0.874893,-70.76560176894068,61.326843,5130545,1.493981,0.86301446,0.05594378,-61.604595,10733.982
-75.04118,100,-112.3775,41.08223,62.27263,0.0052263048,-50.495735,0.4189424,[-0.381  1.724],3.2386732,,0.0050805747,-71.295265,0.63139457,5.2263047e-05,0.0063139456,5.698398,7081.7132999897,,293,13.514203,-50.104874,29300,-1.0,102.73,0.8638574,0.50805753,-71.29526852428913,39.30111,5140818,17.548792,0.8638574,0.03238673,-34.80361,4262.2783
-75.213356,100,-134.84088,64.12221,84.88728,0.12626307,-68.18672,0.4189424,[-0.208  1.733],4.7128153,,0.008716363,-70.71867,0.7392271,0.0012626307,0.0073922714,60.115658,7099.119734287262,,294,13.931908,-49.953598,29400,-1.0,101.65,0.8665024,0.87163633,-70.71867055520416,58.164604,5150983,1.6634601,0.8665024,0.047128152,-62.38968,15853.835
-74.58814,100,-102.18681,31.004894,52.848236,0.0031306108,-60.151188,0.4189424,[-0.13   1.726],6.0251956,,0.0071187685,-71.181915,1.0414187,3.1306106e-05,0.010414186,10.168788,7116.3314509391785,,295,13.358831,-49.338577,29500,-1.0,102.12,0.86481357,0.7118769,-71.18191747754813,31.845785,5161195,9.834014,0.86481357,0.060251955,-49.46952,7107.651
-75.03671,100,-116.45813,45.30335,67.53395,0.0012112648,-67.524,0.4189424,[-0.265  1.757],8.121122,,0.008356188,-71.154785,1.2614738,1.2112648e-05,0.012614738,13.13694,7131.7647495269775,,296,13.966665,-48.92418,29600,-1.0,102.21,0.8570339,0.8356188,-71.1547797343135,30.497309,5171416,7.612123,0.8570339,0.081211224,-56.813705,13873.556
-73.071884,100,-116.78102,47.601837,67.689445,0.5069728,-72.222885,0.4189424,[-0.299  1.718],1.9402071,,0.009874148,-69.17918,0.28254747,0.005069728,0.0028254748,93.334236,7147.970482349396,,297,13.410993,-49.091576,29700,-1.0,99.31,0.8590994,0.98741484,-69.1791854017973,92.4316,5181347,1.0714182,0.8590994,0.01940207,-68.19358,13783.106
-75.87255,100,-116.49626,44.50692,66.93317,0.18053026,-73.775635,0.4189424,[-0.284  1.724],5.443671,,0.009810529,-71.98934,0.67202187,0.0018053026,0.006720219,73.68786,7164.919667482376,,298,15.163599,-49.56309,29800,-1.0,102.72,0.8646505,0.9810529,-71.98934171304107,68.06306,5191619,1.3570757,0.8646505,0.05443671,-69.251945,14657.531
-74.28822,100,-103.75285,32.923058,54.117233,0.004945487,-57.21998,0.4189424,[-0.297  1.741],5.824972,,0.006175918,-70.829796,1.0765911,4.9454866e-05,0.010765911,5.9326797,7181.738262653351,,299,13.989064,-49.63562,29900,-1.0,102.26,0.86286247,0.6175918,-70.82979739189147,24.759977,5201845,16.85579,0.86286247,0.05824972,-43.021122,5833.1104
-74.52999,100,-103.13341,32.04119,53.00265,0.090103224,-68.70544,0.4189424,[-0.204  1.696],3.6591783,,0.009077486,-71.09221,0.6380398,0.00090103224,0.006380398,59.286423,7198.7599148750305,,300,13.384207,-50.130756,30000,-1.0,102.43,0.86347276,0.9077486,-71.09221603155136,66.93248,5212088,1.6867268,0.86347276,0.036591783,-64.240654,9578.97
-76.32398,100,-108.805084,36.107937,68.598114,0.009078077,-59.94247,0.4189424,[-0.283  1.695],12.547474,,0.007103122,-72.69714,1.425598,9.078077e-05,0.014255981,16.316624,7217.823065280914,,301,13.706855,-40.206974,30100,-1.0,104.48,0.859879,0.7103121,-72.6971467514336,19.888393,5222536,6.128719,0.859879,0.12547474,-50.963783,10075.974
-73.55724,100,-107.71802,37.751366,57.91392,0.0030943474,-58.14322,0.4189424,[-0.137  1.694],8.149027,,0.0068680583,-69.96665,1.1441026,3.0943473e-05,0.011441025,7.981074,7233.637914657593,,302,14.195019,-49.804096,30200,-1.0,100.68,0.8661449,0.68680596,-69.96665247946977,26.490124,5232604,12.529642,0.8661449,0.08149026,-45.433487,8802.271
-78.8324,100,-117.46805,42.55125,67.57883,0.11358614,-75.29342,0.4189424,[-0.248  1.663],2.8095136,,0.009579015,-74.9168,0.5030942,0.0011358614,0.005030941,76.83345,7252.66029882431,,303,14.832768,-49.88922,30300,-1.0,107.13,0.8613319,0.95790154,-74.91679632157087,78.379745,5243317,1.3015164,0.8613319,0.028095135,-70.82634,13584.159
-77.547455,100,-124.07937,50.667885,74.30444,0.0025091562,-50.38186,0.4189424,[-0.192  1.664],4.3725533,,0.004817363,-73.41148,0.73948336,2.5091562e-05,0.007394833,7.011568,7269.808298826218,,304,15.376061,-49.774925,30400,-1.0,105.28,0.862979,0.4817363,-73.41148584842682,29.79436,5253845,14.262145,0.862979,0.04372553,-34.76223,5602.2256
-73.71443,100,-128.5448,59.115196,78.79939,0.008434511,-57.495815,0.4189424,[-0.189  1.617],5.973326,,0.0059994613,-69.429596,0.87720215,8.4345105e-05,0.008772021,8.340909,7285.559909582138,,305,14.018046,-49.745403,30500,-1.0,99.45,0.8622282,0.59994614,-69.42960168600082,31.869074,5263790,11.9891,0.8622282,0.05973326,-42.65948,8489.046
-75.8811,100,-109.15776,36.91525,59.73938,0.00046501498,-54.37085,0.4189424,[-0.353  1.608],5.776711,,0.0055290824,-72.24251,0.89752007,4.6501495e-06,0.008975201,5.5992255,7303.726606369019,,306,13.542409,-49.41838,30600,-1.0,103.47,0.85851085,0.55290824,-72.2425083526969,27.51024,5274137,17.859613,0.85851085,0.057767108,-38.99393,5379.593
-75.91012,100,-116.21592,44.179676,66.202034,0.003113075,-56.01313,0.4189424,[-0.448  1.653],7.1553426,,0.0059853983,-72.03625,1.0874614,3.113075e-05,0.010874613,9.5722065,7323.391450643539,,307,13.667008,-50.013885,30700,-1.0,103.2,0.8648093,0.5985398,-72.03624518349767,23.250572,5284457,10.446912,0.8648093,0.071553424,-43.49215,7192.0093
-73.000824,100,-102.978134,33.409912,52.884315,0.0030727321,-45.503807,0.4189424,[-0.355  1.686],3.6803842,,0.004615722,-69.56822,0.6234907,3.0727322e-05,0.006234907,5.722011,7340.109596729279,,308,11.307473,-50.09382,30800,-1.0,99.92,0.86703956,0.46157223,-69.56822321638465,35.402557,5294449,17.476374,0.86703956,0.03680384,-31.153887,2885.5173
-75.26901,100,-122.01027,50.808273,72.23126,0.0039464612,-64.69882,0.4189424,[-0.492  1.724],6.574558,,0.007546359,-71.201996,1.1178609,3.9464612e-05,0.011178609,11.976929,7358.596652507782,,309,12.640534,-49.77901,30900,-1.0,102.62,0.858047,0.75463593,-71.2019994173944,31.305534,5304711,8.349386,0.858047,0.06574558,-52.94707,11990.638
-75.22368,100,-108.7166,37.116806,59.77569,0.011433467,-62.398094,0.4189424,[-0.606  1.757],5.035449,,0.0069331294,-71.59979,1.034575,0.00011433467,0.01034575,8.738898,7375.110365390778,,310,13.220182,-48.94091,31000,-1.0,102.66,0.8624261,0.693313,-71.59979320153595,30.991243,5314977,11.4430895,0.8624261,0.05035449,-50.139343,7570.347
-73.329155,100,-119.24779,49.893566,70.136696,0.011996258,-58.236427,0.4189424,[-0.584  1.713],5.9542913,,0.0065482394,-69.35422,1.0035163,0.00011996258,0.010035163,9.1473055,7391.190289974213,,311,12.881786,-49.11109,31100,-1.0,99.71,0.8614198,0.654824,-69.3542228987813,29.86367,5324948,10.932181,0.8614198,0.059542913,-45.093792,8887.944
-74.61803,100,-113.30519,42.463993,63.761345,0.0024487409,-64.23593,0.4189424,[-0.425  1.723],7.5905685,,0.0075507476,-70.841194,1.2226399,2.4487408e-05,0.012226399,8.385296,7408.847947359085,,312,14.321044,-49.543846,31200,-1.0,101.89,0.86457753,0.75507474,-70.84119773462415,27.609762,5335137,11.925638,0.86457753,0.07590568,-51.193172,11175.702
-75.37828,100,-109.76999,38.050697,60.41313,0.0006955675,-59.311653,0.4189424,[-0.408  1.678],5.909585,,0.0062675383,-71.71929,0.98750556,6.955675e-06,0.009875055,6.731062,7424.907212495804,,313,12.909773,-49.356857,31300,-1.0,102.51,0.8569994,0.6267538,-71.71929176554085,28.715197,5345388,14.856497,0.8569994,0.05909585,-45.20836,6275.1987
-73.04027,100,-111.10504,41.768276,61.018654,0.0015389997,-60.65125,0.4189424,[-0.461  1.725],12.679138,,0.0070578367,-69.33676,1.3980262,1.5389996e-05,0.013980261,8.616424,7438.178417205811,,314,12.056746,-50.086388,31400,-1.0,99.76,0.85314095,0.7057838,-69.3367658689618,20.310247,5355364,11.605743,0.85314095,0.12679137,-48.034454,9599.12
-72.423454,100,-101.32851,32.282665,51.435524,0.004601169,-51.122627,0.4189424,[-0.383  1.762],4.042338,,0.00554621,-69.045845,0.8490402,4.601169e-05,0.0084904,6.8621697,7454.755673646927,,315,12.142523,-49.892982,31500,-1.0,99.63,0.86614573,0.55462104,-69.04584420725703,29.90884,5365327,14.57265,0.86614573,0.04042338,-38.228863,4146.479
-73.56844,100,-134.06863,64.96914,85.2962,0.020096907,-63.78799,0.4189424,[-0.557  1.78 ],6.796651,,0.007884978,-69.099495,0.99796706,0.00020096907,0.00997967,32.43336,7471.212704658508,,316,15.573205,-48.77243,31600,-1.0,99.07,0.863505,0.7884979,-69.099499694556,38.433674,5375234,3.083245,0.863505,0.067966506,-55.940876,14430.68
-73.564285,100,-115.20231,45.478104,65.72838,0.0020520545,-52.34904,0.4189424,[-0.514  1.749],11.241163,,0.00621114,-69.724205,1.2918421,2.0520545e-05,0.01291842,11.430976,7487.392019510269,,317,13.398496,-49.47393,31700,-1.0,100.55,0.8612006,0.621114,-69.72420463711023,18.776182,5385289,8.748159,0.8612006,0.11241163,-40.991135,10076.122
-72.58196,100,-113.57359,44.777416,64.770325,0.0016157569,-53.94248,0.4189424,[-0.526  1.708],6.132172,,0.005982433,-68.79618,0.9141324,1.6157568e-05,0.009141325,8.736461,7502.110677242279,,318,13.539964,-48.803272,31800,-1.0,98.51,0.85757995,0.59824336,-68.7961785979569,29.986187,5395140,11.446283,0.85757995,0.06132172,-41.13427,6266.5146
-77.05266,100,-125.088974,52.205936,75.67547,0.0075302264,-72.09303,0.4189424,[-0.354  1.693],8.463186,,0.008694494,-72.883026,1.3580663,7.530226e-05,0.013580663,11.262078,7513.635680437088,,319,14.0346775,-49.413506,31900,-1.0,104.5,0.86202633,0.8694494,-72.88303296267986,29.071497,5405590,8.879355,0.86202633,0.08463186,-59.668255,18758.477
-72.09874,100,-102.11276,33.417778,52.382584,0.007789411,-61.34425,0.4189424,[-0.341  1.735],7.8197384,,0.007535551,-68.694984,1.3182497,7.789411e-05,0.013182497,8.294203,7524.422393083572,,320,12.048904,-49.73018,32000,-1.0,98.84,0.85754555,0.7535551,-68.69498644545675,24.62867,5415474,12.056614,0.85754555,0.07819738,-49.5255,9165.592
-73.89415,100,-117.16206,47.17331,67.311264,0.0003311,-57.570084,0.4189424,[-0.286  1.689],4.453715,,0.0062247133,-69.988754,0.87978715,3.3109998e-06,0.008797871,8.333893,7536.142484664917,,321,12.816128,-49.8508,32100,-1.0,100.49,0.85877806,0.62247133,-69.9887527771294,33.35961,5425523,11.999194,0.85877806,0.044537146,-44.04183,7391.8154
-72.569466,100,-125.16399,56.766666,76.45118,0.43750143,-71.458664,0.4189424,[-0.449  1.68 ],2.1131635,,0.009846749,-68.39733,0.32465464,0.004375014,0.0032465463,91.551315,7548.235147714615,,322,13.014565,-48.712807,32200,-1.0,99.38,0.86351466,0.98467493,-68.39732448264957,90.19516,5435461,1.0922836,0.86351466,0.021131635,-67.09827,15871.551
-76.95715,100,-139.96898,67.67745,91.452545,0.020067299,-67.3774,0.4189424,[-0.479  1.678],5.7808304,,0.0076373518,-72.29153,1.1225367,0.00020067298,0.011225367,11.222131,7564.523032665253,,323,13.40764,-48.516434,32300,-1.0,103.85,0.85906315,0.7637351,-72.29152570053935,31.642492,5445846,8.910964,0.85906315,0.057808302,-53.44991,17858.902
-76.301254,100,-121.01009,48.7425,70.949265,0.0022105533,-61.39877,0.4189424,[-0.426  1.715],10.015473,,0.006883572,-72.267586,1.2908503,2.2105532e-05,0.012908503,8.846441,7579.322533607483,,324,12.533298,-50.060825,32400,-1.0,104.2,0.8588275,0.6883572,-72.26759060636162,22.140503,5456266,11.303981,0.8588275,0.10015473,-47.83701,12334.336
-78.23476,100,-125.3611,51.305042,76.242805,0.011307271,-69.04197,0.4189424,[-0.439  1.672],9.693969,,0.0079799555,-74.05605,1.3045163,0.00011307271,0.013045162,14.7123165,7594.180324792862,,325,14.884965,-49.118294,32500,-1.0,106.36,0.85325694,0.7979957,-74.05605259284377,27.230314,5466902,6.797026,0.85325694,0.09693968,-58.147625,17048.906
-75.22775,100,-105.2574,33.538235,55.57553,0.0012224477,-58.269424,0.4189424,[-0.425  1.71 ],8.914482,,0.0059935763,-71.71916,1.081566,1.2224477e-05,0.0108156605,5.684713,7608.146649122238,,326,12.538126,-49.68187,32600,-1.0,103.55,0.86293435,0.59935755,-71.71916637256741,23.494186,5477257,17.591038,0.86293435,0.08914482,-43.553856,5039.0503
-73.76885,100,-105.06339,34.796654,55.121815,0.4882217,-72.696594,0.4189424,[-0.478  1.667],1.7538416,,0.009815973,-70.26674,0.22553389,0.004882217,0.002255339,95.12225,7623.491414785385,,327,12.363352,-49.941578,32700,-1.0,100.92,0.86359847,0.98159736,-70.26673838555813,94.98565,5487349,1.0512787,0.86359847,0.017538415,-69.10581,10958.178
-76.40831,100,-129.02054,56.912914,79.517555,0.591938,-76.13351,0.4189424,[-0.5    1.665],1.5029593,,0.0099815,-72.10762,0.18746328,0.00591938,0.0018746328,96.891014,7639.564600944519,,328,14.607928,-49.502983,32800,-1.0,103.55,0.85955584,0.99815005,-72.1076230636239,96.592896,5497704,1.0320874,0.85955584,0.015029592,-71.764366,17103.555
-73.70454,100,-125.59201,56.073875,76.26819,0.012191854,-68.39846,0.4189424,[-0.486  1.668],7.741353,,0.008518787,-69.51814,1.2656522,0.00012191854,0.012656519,15.239421,7655.460340261459,,329,13.836994,-49.32382,32900,-1.0,99.93,0.85870093,0.85187876,-69.51814163818955,31.178293,5507697,6.561929,0.85870093,0.07741353,-57.674465,17630.188
-77.04838,100,-106.01549,32.500954,57.148293,0.0031999769,-63.54216,0.4189424,[-0.634  1.683],6.929766,,0.0067369435,-73.514534,1.1082042,3.1999767e-05,0.011082042,6.7253103,7671.9437935352325,,330,12.88715,-48.867195,33000,-1.0,105.19,0.8615332,0.67369443,-73.51453519210219,26.983908,5518216,14.869203,0.8615332,0.069297664,-49.91542,6674.013
-75.1448,100,-114.77598,43.45705,65.79355,0.007015416,-67.13603,0.4189424,[-0.623  1.637],10.929977,,0.007949594,-71.318924,1.3454524,7.015416e-05,0.013454524,11.555611,7690.229582309723,,331,14.54605,-48.982426,33100,-1.0,102.71,0.8591186,0.7949595,-71.31892644464969,25.876665,5528487,8.653805,0.8591186,0.10929977,-55.88135,13318.531
-76.74577,100,-109.56076,36.46701,59.829105,0.08261917,-68.980545,0.4189424,[-0.6    1.677],6.633521,,0.008737072,-73.09374,0.97766566,0.0008261917,0.0097766565,44.146408,7707.004722118378,,332,13.452226,-49.731655,33200,-1.0,105.0,0.86215013,0.8737073,-73.09374975442887,44.402447,5538987,2.26519,0.86215013,0.06633521,-63.484043,10725.801
-74.42795,100,-114.0598,43.433838,65.29332,0.0040002437,-68.90305,0.4189424,[-0.555  1.652],8.700632,,0.008024577,-70.62595,1.248034,4.0002436e-05,0.012480341,9.8860445,7722.694061994553,,333,14.2584505,-48.76648,33300,-1.0,101.6,0.86432105,0.80245775,-70.62595845326781,29.249619,5549147,10.115269,0.86432105,0.087006316,-56.811,11048.139
-76.49734,100,-117.241844,44.65257,68.26131,0.004443906,-53.808678,0.4189424,[-0.398  1.632],3.7024024,,0.0058461125,-72.58927,0.8119535,4.4439057e-05,0.008119535,9.363005,7740.21715426445,,334,13.566614,-48.980537,33400,-1.0,104.37,0.86472523,0.5846113,-72.58927542641759,34.14157,5559584,10.680332,0.86472523,0.03702402,-41.03683,6322.714
-75.94006,100,-115.49562,43.405407,66.00648,0.0023581102,-56.92101,0.4189424,[-0.445  1.675],6.0574436,,0.005916601,-72.09022,0.90735126,2.35811e-05,0.009073513,6.6676755,7758.387663125992,,335,13.574759,-49.489143,33500,-1.0,103.07,0.86207396,0.59166014,-72.09021453857422,29.83443,5569891,14.99773,0.86207396,0.060574435,-42.011715,6530.4756
-76.4407,100,-122.163605,49.795025,73.20917,0.00286188,-62.30857,0.4189424,[-0.505  1.634],4.875876,,0.005970578,-72.368576,0.8804038,2.8618799e-05,0.008804038,5.2970214,7770.815672874451,,336,15.740464,-48.954437,33600,-1.0,103.46,0.8578137,0.5970578,-72.36857400253415,31.50243,5580237,18.878534,0.8578137,0.04875876,-44.615437,7178.019
-78.420815,100,-136.57529,62.706993,86.73005,0.8048018,-78.401344,0.4189424,[-0.565  1.59 ],1.1857167,,0.010007403,-73.86829,0.08417801,0.008048018,0.00084178004,99.29401,7787.126982212067,,337,15.017535,-49.845238,33700,-1.0,105.68,0.85864943,1.0007402,-73.86829532697797,99.29742,5590805,1.0071101,0.85864943,0.011857167,-73.83268,19133.57
-77.264114,100,-109.30506,35.684444,59.532227,0.009043177,-60.517967,0.4189424,[-0.562  1.587],7.9195056,,0.00635615,-73.62062,1.1678978,9.0431764e-05,0.011678979,6.9820867,7803.991848945618,,338,12.681906,-49.772835,33800,-1.0,105.44,0.8536097,0.635615,-73.62061306998133,22.851147,5601349,14.322366,0.8536097,0.07919505,-46.729168,6950.2734
-76.144684,100,-136.95297,65.3734,88.12563,0.2804863,-71.79616,0.4189424,[-0.693  1.624],3.0535238,,0.009337474,-71.57958,0.45781672,0.0028048628,0.004578167,85.95249,7823.351973772049,,339,14.5250225,-48.82734,33900,-1.0,102.16,0.8641117,0.9337474,-71.5795816847682,80.619514,5611565,1.1634334,0.8641117,0.030535238,-66.87212,17518.309
-74.10694,100,-117.33063,47.13471,68.76493,0.004936484,-59.469368,0.4189424,[-0.717  1.615],5.891391,,0.0064903116,-70.19592,1.0464361,4.936484e-05,0.010464361,7.7794456,7840.4461262226105,,340,14.454402,-48.565697,34000,-1.0,100.89,0.8574806,0.6490312,-70.19592233270407,27.78143,5621654,12.854386,0.8574806,0.058913905,-45.447178,8794.194
-77.00213,100,-118.85588,45.815617,70.47393,0.0062142233,-65.428925,0.4189424,[-0.733  1.571],4.6598635,,0.006567961,-73.04027,0.93542653,6.214223e-05,0.009354265,5.4549265,7856.069822072983,,341,14.345724,-48.38195,34100,-1.0,103.87,0.8543749,0.6567961,-73.04026935517788,33.0205,5632041,18.332052,0.8543749,0.046598632,-48.465836,7824.419
-77.14954,100,-142.10196,69.68915,93.10732,0.121026315,-74.646965,0.4189424,[-0.741  1.619],4.7379155,,0.009312197,-72.41281,0.66780216,0.0012102631,0.006678021,67.966705,7872.747368097305,,342,15.539687,-48.994637,34200,-1.0,103.8,0.8696576,0.9312197,-72.41281311288476,66.03842,5642421,1.4713086,0.8696576,0.047379155,-68.90143,19845.969
-76.25927,100,-124.774155,52.674023,75.87791,0.069616154,-71.64902,0.4189424,[-0.788  1.608],8.537606,,0.009514067,-72.100136,0.93628705,0.0006961615,0.00936287,61.43954,7889.781135559082,,343,14.185095,-48.896248,34300,-1.0,103.61,0.8628365,0.95140684,-72.10013522461057,50.80092,5652782,1.6276163,0.8628365,0.08537606,-66.342865,18060.705
-78.7847,100,-127.35185,52.81221,78.164185,0.2595763,-77.60933,0.4189424,[-0.767  1.588],2.8779979,,0.010145472,-74.53964,0.48357013,0.002595763,0.004835701,82.40411,7902.753482103348,,344,17.382755,-49.187664,34400,-1.0,107.13,0.8695073,1.0145472,-74.53964269563556,81.48748,5663495,1.2135316,0.8695073,0.028779978,-72.93295,18230.047
-79.63938,100,-167.73691,93.68875,118.22873,0.011391788,-70.04702,0.4189424,[-0.762  1.6  ],6.128232,,0.0074931025,-74.04816,1.0389713,0.00011391788,0.010389714,14.083902,7917.387689590454,,345,17.412985,-49.50818,34500,-1.0,106.07,0.86421657,0.7493103,-74.04815535455943,34.216377,5674102,7.1003046,0.86421657,0.061282318,-55.148407,25842.566
-77.52704,100,-108.64551,34.739975,59.178345,0.011271,-69.50175,0.4189424,[-0.875  1.579],7.939856,,0.008333121,-73.905525,1.3429732,0.00011271,0.013429731,18.79985,7933.395384311676,,346,13.194585,-49.467163,34600,-1.0,105.5,0.85417515,0.83331215,-73.90553195759654,27.798756,5684652,5.3191915,0.85417515,0.07939856,-61.14931,10652.582
-77.1304,100,-112.65249,39.277172,63.67312,0.0055769663,-60.463684,0.4189424,[-0.899  1.616],3.9830217,,0.006296071,-73.37532,0.8580748,5.5769662e-05,0.008580747,5.0938253,7953.187642335892,,347,14.633031,-48.97937,34700,-1.0,105.06,0.8647701,0.62960714,-73.37531747296453,34.996555,5695158,19.63161,0.8647701,0.039830215,-43.82582,6624.161
-78.87823,100,-145.2237,71.18626,96.634735,0.017675979,-68.38525,0.4189424,[-0.881  1.663],4.4458385,,0.0074825264,-74.03744,0.9886196,0.00017675979,0.009886196,10.90508,7971.8716468811035,,348,18.240786,-48.58896,34800,-1.0,106.1,0.868186,0.74825263,-74.03743590205907,36.420994,5705768,9.170038,0.868186,0.04445838,-53.726334,17581.049
-76.78009,100,-111.60025,38.540173,62.333725,0.0049117645,-58.28946,0.4189424,[-0.8    1.624],5.1714563,,0.0065013147,-73.06008,1.0534804,4.9117643e-05,0.010534803,8.17126,7990.465633153915,,349,14.516788,-49.266525,34900,-1.0,104.55,0.86027455,0.65013146,-73.06007990643383,27.580631,5716223,12.238015,0.86027455,0.051714562,-45.2758,7558.841
-76.03202,100,-105.102516,32.57391,56.433716,0.0030750083,-65.745224,0.4189424,[-0.769  1.579],9.76743,,0.008173544,-72.5286,1.397351,3.075008e-05,0.01397351,10.859289,8007.482495307922,,350,13.665788,-48.6688,35000,-1.0,103.97,0.86049545,0.81735444,-72.52860310271382,25.492386,5726620,9.208706,0.86049545,0.0976743,-55.113808,11309.342
-76.45973,100,-116.82051,44.25479,68.49066,0.0038026657,-63.481384,0.4189424,[-0.859  1.618],11.887277,,0.0072141574,-72.56571,1.4481758,3.8026657e-05,0.014481759,10.263522,8025.135080099106,,351,12.464503,-48.329845,35100,-1.0,103.67,0.85968447,0.72141576,-72.56571804478764,19.881954,5736987,9.743244,0.85968447,0.11887276,-51.32653,12563.717
-76.20551,100,-101.55928,28.739067,51.76584,0.060120653,-68.5477,0.4189424,[-0.86   1.575],4.6530128,,0.008807678,-72.82021,0.8559561,0.0006012065,0.00855956,41.592308,8039.872636318207,,352,12.154499,-49.79344,35200,-1.0,104.36,0.86406314,0.8807678,-72.82021102815867,51.428364,5747423,2.4042907,0.86406314,0.046530128,-63.29851,8796.656
-80.816284,100,-173.83609,98.81435,125.16218,0.022921536,-75.523926,0.4189424,[-0.945  1.594],5.5069737,,0.008494047,-75.02175,1.0302708,0.00022921535,0.010302708,34.118286,8058.087095975876,,353,18.361687,-48.673912,35300,-1.0,107.32,0.85975766,0.84940475,-75.02174665093422,40.466076,5758155,2.9309797,0.85975766,0.055069737,-65.60362,31370.156
-77.04735,100,-110.26539,36.89355,60.57606,0.0030856396,-56.96933,0.4189424,[-0.87   1.569],5.764711,,0.0060147066,-73.37183,0.96943146,3.0856394e-05,0.009694315,6.9988365,8074.399777412415,,354,12.550923,-49.689327,35400,-1.0,105.36,0.8630471,0.60147065,-73.37183653756976,27.794777,5768691,14.288089,0.8630471,0.05764711,-43.076042,6091.86
-76.57477,100,-128.84117,56.56111,79.543144,0.014004971,-54.022438,0.4189424,[-0.958  1.534],5.172268,,0.0055636857,-72.28006,0.7872079,0.00014004971,0.007872079,9.528885,8090.870274782181,,355,14.099428,-49.298027,35500,-1.0,103.78,0.8557464,0.5563686,-72.2800601014495,33.311657,5779069,10.494408,0.8557464,0.05172268,-40.109707,7374.746
-81.804344,100,-148.17917,71.314125,98.83972,0.0020186917,-60.87242,0.4189424,[-1.071  1.57 ],4.156242,,0.0055161207,-76.86504,0.6733452,2.0186917e-05,0.0067334524,6.417012,8106.904370307922,,356,15.8962,-49.339443,35600,-1.0,109.5,0.8563421,0.55161214,-76.86503872558474,40.159443,5790019,15.583576,0.8563421,0.04156242,-41.373997,9816.917
-79.81946,100,-135.97217,60.685123,87.52351,0.17619504,-75.85863,0.4189424,[-1.17   1.612],3.6465266,,0.00948585,-75.28704,0.61692333,0.0017619503,0.006169234,71.32332,8123.102186918259,,357,16.744059,-48.448654,35700,-1.0,107.63,0.8607583,0.948585,-75.28704311653972,70.27553,5800782,1.402066,0.8607583,0.036465265,-70.49186,18387.27
-77.85617,100,-110.65574,36.488087,62.048096,0.0006680114,-66.626045,0.4189424,[-1.214  1.626],8.8939705,,0.0075286026,-74.16765,1.3205668,6.6801135e-06,0.013205666,8.8898535,8141.396743297577,,358,12.655466,-48.607643,35800,-1.0,105.93,0.8589344,0.7528602,-74.1676504136622,24.529352,5811375,11.248779,0.8589344,0.088939704,-54.25503,9366.368
-78.68396,100,-125.56965,51.071342,76.76123,0.5124902,-77.27779,0.4189424,[-1.157  1.664],2.0854678,,0.009781119,-74.49831,0.25598615,0.005124902,0.0025598614,94.03957,8160.882452964783,,359,15.112196,-48.808422,35900,-1.0,106.39,0.8564513,0.97811204,-74.49830525681377,93.58961,5822014,1.0633821,0.8564513,0.020854678,-72.96152,15625.513
