ESSRenyi,AvgEpLen,AvgVanillaIw,MaxNormIw,AvgRet,VarDiscRet,renyi2,VarVanillaIw,SamplesThisIter,VarRet,AvgDiscRet,EpsThisIter,Bound,IterType,ESSClassic,AvgNormIw,delta,MinNormIw,J,MinVanillaIw,MaxVanillaIw,VanillaAvgRet,VarJ,BatchSize,VarNormIw
nan,84.6023688663,0.942603,0.000106071,-57.6920385763,60.7518594993,nan,0.242649,50000,60.7518594993,-57.6920385763,591,-61.906,1,3.80212090992,9.40026e-06,0.3,1.7536e-08,-10056.8,0.00175841,10.6361,-57.6920385763,156.746,100,2.41324e-11
nan,83.4724540902,0.934356,6.8563e-05,-57.1315615891,41.7347132469,nan,0.318867,50000,41.7347132469,-57.1315615891,599,-59.6484,1,3.99976451291,9.27472e-06,0.3,2.34006e-09,-9957.65,0.000235743,6.9072,-57.1315615891,114.106,100,3.14186e-11
nan,83.1946755408,0.999004,0.000188404,-56.955006781,47.7712427711,nan,0.587866,50000,47.7712427711,-56.955006781,601,-58.0641,1,4.03872904918,9.24385e-06,0.3,9.28038e-09,-9913.96,0.00100295,20.3613,-56.955006781,254.674,100,5.03327e-11
nan,83.4724540902,0.991663,0.000219371,-57.0900774956,49.0572172668,nan,0.8187,50000,49.0572172668,-57.0900774956,599,-58.0795,1,3.67874819315,9.27472e-06,0.3,1.37307e-09,-9778.51,0.00014681,23.4553,-57.0900774956,225.659,100,7.1614e-11
nan,83.8926174497,1.00543,0.000186568,-57.1685496899,55.1182486241,nan,0.863389,50000,55.1182486241,-57.1685496899,596,-58.4117,1,3.64280697997,9.3214e-06,0.3,3.96974e-09,-9782.05,0.000428187,20.1237,-57.1685496899,311.076,100,7.421e-11
nan,83.8926174497,0.979964,4.27356e-05,-57.3068721249,89.7693276563,nan,0.0748229,50000,89.7693276563,-57.3068721249,596,-68.897,1,3.53652645567,9.3214e-06,0.3,6.35641e-07,-10132.8,0.0668253,4.49282,-57.3068721249,146.345,100,6.76981e-12
nan,83.1946755408,0.9852,0.000198099,-56.8743204269,52.1510687692,nan,0.641879,50000,52.1510687692,-56.8743204269,601,-58.7296,1,3.49426473481,9.24385e-06,0.3,7.82881e-09,-9777.81,0.000834387,21.1132,-56.8743204269,341.192,100,5.6508e-11
nan,82.3723228995,1.01107,0.000211911,-56.3960657867,51.7528446375,nan,0.886697,50000,51.7528446375,-56.3960657867,607,-57.3318,1,4.6558063172,9.15248e-06,0.3,5.41785e-10,-9709.0,5.98508e-05,23.4097,-56.3960657867,259.429,100,7.26589e-11
nan,85.1788756388,0.990785,1.87792e-05,-58.2210893213,269.359016866,nan,0.0200771,50000,269.359016866,-58.2210893213,587,-83.1365,1,3.43488025026,9.46432e-06,0.3,1.06395e-06,-10364.0,0.111381,1.96593,-58.2210893213,173.072,100,1.83198e-12
nan,85.910652921,0.937487,0.000103441,-58.5056106239,51.3056244597,nan,0.462397,50000,51.3056244597,-58.5056106239,582,-60.1611,1,3.90501322388,9.54563e-06,0.3,1.3198e-09,-10098.5,0.000129619,10.1591,-58.5056106239,146.921,100,4.79395e-11
nan,83.8926174497,0.95793,0.000157126,-57.2836144297,44.2976556964,nan,0.535551,50000,44.2976556964,-57.2836144297,596,-58.8396,1,3.40751858389,9.3214e-06,0.3,5.72861e-09,-9902.64,0.00058871,16.1473,-57.2836144297,199.076,100,5.07103e-11
nan,83.6120401338,0.98409,0.000140488,-57.2012995737,52.881336267,nan,0.445228,50000,52.881336267,-57.2012995737,598,-59.3719,1,3.65976258393,9.29023e-06,0.3,4.26071e-10,-9933.62,4.51326e-05,14.8815,-57.2012995737,235.16,100,3.96794e-11
nan,83.8926174497,0.971641,0.000126343,-57.3533718494,55.6783114359,nan,0.347824,50000,55.6783114359,-57.3533718494,596,-60.7289,1,3.69188146721,9.3214e-06,0.3,2.00633e-08,-9962.71,0.00209135,13.1697,-57.3533718494,194.792,100,3.20118e-11
nan,83.7520938023,0.957475,0.000136659,-57.1921343692,57.9657797297,nan,0.272863,50000,57.9657797297,-57.1921343692,597,-61.0214,1,3.96885720557,9.30579e-06,0.3,1.44764e-08,-9965.91,0.00148948,14.0609,-57.1921343692,220.429,100,2.57748e-11
nan,83.8926174497,0.936368,8.45048e-05,-57.1611783208,47.7788100137,nan,0.437654,50000,47.7788100137,-57.1611783208,596,-59.1151,1,3.7417221334,9.3214e-06,0.3,3.42259e-09,-9877.27,0.000343811,8.4888,-57.1611783208,137.742,100,4.33711e-11
nan,83.6120401338,0.947654,6.82935e-05,-57.1414617153,40.7927437108,nan,0.338874,50000,40.7927437108,-57.1414617153,598,-59.7594,1,3.81907547518,9.29023e-06,0.3,3.84508e-09,-9963.84,0.000392219,6.96631,-57.1414617153,113.85,100,3.2568e-11
nan,83.4724540902,0.977432,0.000153997,-57.1480734211,47.6118383543,nan,0.392979,50000,47.6118383543,-57.1480734211,599,-59.0568,1,3.7583045979,9.27472e-06,0.3,4.64236e-09,-9982.23,0.000489244,16.2292,-57.1480734211,217.96,100,3.53832e-11
nan,83.6120401338,0.964407,0.000128684,-57.148132861,49.2912017801,nan,0.731699,50000,49.2912017801,-57.148132861,598,-58.2155,1,3.40403007321,9.29023e-06,0.3,1.72319e-09,-9783.17,0.000178882,13.3585,-57.148132861,173.047,100,6.78992e-11
nan,84.7457627119,0.931576,5.71699e-05,-57.9095517766,51.6120885702,nan,0.285296,50000,51.6120885702,-57.9095517766,590,-61.1022,1,3.67659783736,9.4162e-06,0.3,1.08842e-08,-10079.1,0.00107681,5.65601,-57.9095517766,114.99,100,2.91481e-11
nan,84.0336134454,1.01279,0.000203748,-57.3753842489,54.2378574719,nan,1.10298,50000,54.2378574719,-57.3753842489,595,-58.016,1,3.57637532956,9.33707e-06,0.3,9.43299e-10,-9769.92,0.00010232,22.1006,-57.3753842489,246.924,100,9.37453e-11
nan,83.0564784053,1.00065,0.000234286,-56.7720196306,51.6516158301,nan,0.899042,50000,51.6516158301,-56.7720196306,602,-57.1971,1,4.84161998675,9.2285e-06,0.3,7.15897e-10,-9740.2,7.76254e-05,25.4039,-56.7720196306,254.966,100,7.64669e-11
nan,82.7814569536,0.966746,0.000162755,-56.6473502687,41.4640003402,nan,0.460267,50000,41.4640003402,-56.6473502687,604,-58.4931,1,4.18126806442,9.19794e-06,0.3,7.12831e-09,-9842.03,0.000749219,17.1063,-56.6473502687,215.581,100,4.16645e-11
nan,84.0336134454,0.971915,0.00012777,-57.5187041873,50.2499329264,nan,0.503113,50000,50.2499329264,-57.5187041873,595,-59.345,1,3.758082,9.33707e-06,0.3,1.46431e-08,-9949.74,0.00152423,13.2999,-57.5187041873,205.384,100,4.64334e-11
nan,83.4724540902,0.976331,0.000154206,-57.029965162,45.1335217168,nan,0.538869,50000,45.1335217168,-57.029965162,599,-58.3233,1,3.53416974242,9.27472e-06,0.3,3.54186e-09,-9889.94,0.000372845,16.2329,-57.029965162,185.045,100,4.86285e-11
nan,84.1750841751,0.954419,5.12899e-05,-57.7265248756,63.5775272301,nan,0.100665,50000,63.5775272301,-57.7265248756,594,-64.9604,1,3.60740143883,9.35279e-06,0.3,1.068e-07,-10201.8,0.0108985,5.23395,-57.7265248756,107.831,100,9.6668e-12
nan,83.0564784053,0.928553,0.000112203,-56.7779938586,49.2048843434,nan,0.41101,50000,49.2048843434,-56.7779938586,602,-58.7582,1,3.88623948228,9.2285e-06,0.3,4.42776e-09,-9816.71,0.000445512,11.2897,-56.7779938586,141.966,100,4.05976e-11
nan,83.6120401338,0.958121,0.000170172,-57.0477783344,47.4833285466,nan,0.641226,50000,47.4833285466,-57.0477783344,598,-58.4064,1,3.5502325508,9.29023e-06,0.3,2.41113e-10,-9799.3,2.48665e-05,17.5502,-57.0477783344,200.49,100,6.02869e-11
nan,84.6023688663,0.954517,0.000201378,-57.730843183,55.9024216795,nan,0.59114,50000,55.9024216795,-57.730843183,591,-59.088,1,3.53222266735,9.40026e-06,0.3,3.69048e-10,-9904.52,3.74737e-05,20.4483,-57.730843183,319.904,100,5.73327e-11
nan,83.6120401338,0.982594,0.000148102,-57.2475465923,49.6752481441,nan,0.697922,50000,49.6752481441,-57.2475465923,598,-58.4424,1,3.96981864541,9.29023e-06,0.3,2.5242e-09,-9842.9,0.000266975,15.6642,-57.2475465923,198.506,100,6.23895e-11
nan,83.7520938023,0.990973,0.000172435,-57.2480251047,52.5145142864,nan,0.453735,50000,52.5145142864,-57.2480251047,597,-59.2084,1,3.93466575407,9.30579e-06,0.3,1.08348e-08,-9988.08,0.0011538,18.3626,-57.2480251047,277.795,100,4.00115e-11
nan,82.5082508251,0.93388,8.9858e-05,-56.4568846469,41.3165099057,nan,0.434078,50000,41.3165099057,-56.4568846469,606,-58.1692,1,3.68732583341,9.16758e-06,0.3,2.7316e-09,-9784.09,0.000278261,9.15362,-56.4568846469,124.445,100,4.18307e-11
nan,84.4594594595,0.97053,7.56322e-05,-57.7536787747,61.1385389481,nan,0.209538,50000,61.1385389481,-57.7536787747,592,-63.5372,1,3.40687142078,9.38439e-06,0.3,8.96624e-08,-10099.0,0.00927285,7.82186,-57.7536787747,172.541,100,1.9591e-11
nan,83.0564784053,0.983317,0.000178612,-56.7129187786,53.7270463406,nan,0.847349,50000,53.7270463406,-56.7129187786,602,-57.4165,1,3.9719858603,9.2285e-06,0.3,5.6764e-10,-9682.61,6.04834e-05,19.0316,-56.7129187786,244.09,100,7.46341e-11
nan,83.4724540902,0.974463,0.000214548,-57.0367897689,49.8923656692,nan,0.507589,50000,49.8923656692,-57.0367897689,599,-58.7534,1,3.91735115654,9.27472e-06,0.3,1.48007e-09,-9869.17,0.000155506,22.5418,-57.0367897689,287.56,100,4.59815e-11
nan,84.4594594595,0.998008,0.000214076,-57.6615320711,55.7835293794,nan,0.639046,50000,55.7835293794,-57.6615320711,592,-58.8739,1,3.89429523285,9.38438e-06,0.3,3.92424e-09,-9965.94,0.000417334,22.7665,-57.6615320711,356.189,100,5.65035e-11
nan,83.4724540902,1.00753,0.000240098,-57.0602960301,58.923044147,nan,0.874296,50000,58.923044147,-57.0602960301,599,-58.0002,1,4.58836876962,9.27472e-06,0.3,1.12254e-09,-9753.82,0.000121944,26.0822,-57.0602960301,322.184,100,7.40875e-11
nan,84.0336134454,0.920481,7.16139e-05,-57.3450302149,50.9361515545,nan,0.252054,50000,50.9361515545,-57.3450302149,595,-60.4822,1,3.91454435503,9.33707e-06,0.3,1.45648e-09,-10000.4,0.000143584,7.05995,-57.3450302149,116.438,100,2.59349e-11
nan,82.7814569536,0.974859,0.000145039,-56.5981659615,45.1173858104,nan,0.672545,50000,45.1173858104,-56.5981659615,604,-57.6278,1,3.91492278721,9.19794e-06,0.3,2.52468e-09,-9741.66,0.000267583,15.3722,-56.5981659615,168.171,100,5.98713e-11
nan,83.7520938023,0.938186,8.59162e-05,-57.20465557,48.7964418525,nan,0.357182,50000,48.7964418525,-57.20465557,597,-59.4796,1,3.64276187118,9.30579e-06,0.3,5.23855e-10,-9932.21,5.28137e-05,8.66185,-57.20465557,121.219,100,3.51414e-11
nan,82.7814569536,0.96303,0.00013797,-56.6526703985,52.3586051243,nan,0.41585,50000,52.3586051243,-56.6526703985,604,-59.5213,1,3.72371701747,9.19794e-06,0.3,1.63239e-09,-9801.92,0.000170912,14.4456,-56.6526703985,185.036,100,3.79348e-11
nan,83.1946755408,0.945566,8.37965e-05,-56.9390969727,51.3619740469,nan,0.507087,50000,51.3619740469,-56.9390969727,601,-58.7242,1,3.91119758223,9.24385e-06,0.3,5.8715e-10,-9803.19,6.00603e-05,8.57165,-56.9390969727,137.111,100,4.84624e-11
nan,84.1750841751,0.951427,0.000137779,-57.4994081097,51.4790534224,nan,0.480957,50000,51.4790534224,-57.4994081097,594,-59.4198,1,3.93327833503,9.35279e-06,0.3,2.68854e-09,-9918.35,0.000273496,14.0158,-57.4994081097,134.064,100,4.6477e-11
nan,83.8926174497,0.92305,9.82576e-05,-57.2610882139,51.1104289549,nan,0.505466,50000,51.1104289549,-57.2610882139,596,-58.451,1,3.79994075669,9.3214e-06,0.3,1.0317e-10,-9853.03,1.02164e-05,9.72994,-57.2610882139,133.708,100,5.15471e-11
nan,84.6023688663,0.936348,9.87705e-05,-57.8105747972,50.3038640821,nan,0.499915,50000,50.3038640821,-57.8105747972,591,-59.5407,1,3.54624989497,9.40026e-06,0.3,2.44442e-10,-9953.44,2.43485e-05,9.8384,-57.8105747972,140.896,100,5.0385e-11
nan,83.0564784053,0.948367,8.25184e-05,-56.8449774015,54.1001770874,nan,0.561302,50000,54.1001770874,-56.8449774015,602,-58.3204,1,3.68365619967,9.2285e-06,0.3,2.42407e-10,-9756.95,2.49109e-05,8.48,-56.8449774015,142.833,100,5.31503e-11
nan,83.8926174497,0.966767,0.000151118,-57.2340055294,61.6251689626,nan,0.53509,50000,61.6251689626,-57.2340055294,596,-58.839,1,3.5569297393,9.3214e-06,0.3,1.18209e-08,-9856.6,0.001226,15.6732,-57.2340055294,258.923,100,4.97446e-11
nan,83.0564784053,0.979378,0.000238132,-56.8892959559,51.8308692761,nan,0.711438,50000,51.8308692761,-56.8892959559,602,-58.0699,1,3.34820550636,9.2285e-06,0.3,6.17425e-10,-9753.56,6.55245e-05,25.2718,-56.8892959559,339.483,100,6.31682e-11
nan,83.0564784053,1.01474,0.000227542,-56.7453071962,58.203750055,nan,0.76951,50000,58.203750055,-56.7453071962,602,-58.1623,1,4.21487091714,9.2285e-06,0.3,7.57445e-09,-9783.91,0.000832867,25.0199,-56.7453071962,415.005,100,6.36451e-11
nan,84.0336134454,0.973731,0.000171137,-57.3410532313,50.3042063926,nan,0.554922,50000,50.3042063926,-57.3410532313,595,-58.6346,1,3.32871929835,9.33707e-06,0.3,3.10486e-09,-9918.3,0.000323795,17.8473,-57.3410532313,265.617,100,5.1024e-11
nan,82.6446280992,0.92721,9.2485e-05,-56.5760236498,36.9402626061,nan,0.330753,50000,36.9402626061,-56.5760236498,605,-58.6465,1,3.8211293171,9.18274e-06,0.3,3.51054e-09,-9866.01,0.000354471,9.3385,-56.5760236498,106.261,100,3.24408e-11
nan,83.3333333333,0.933036,7.84657e-05,-57.0184402773,49.8113862324,nan,0.441948,50000,49.8113862324,-57.0184402773,600,-58.9569,1,3.61450540707,9.25926e-06,0.3,2.71652e-09,-9841.17,0.000273738,7.90682,-57.0184402773,133.307,100,4.35238e-11
nan,83.8926174497,0.927039,0.000113424,-57.342532376,40.341194592,nan,0.322914,50000,40.341194592,-57.342532376,596,-59.6497,1,3.79599370712,9.3214e-06,0.3,4.51577e-09,-9992.5,0.000449106,11.2803,-57.342532376,133.699,100,3.26478e-11
nan,82.9187396352,0.948979,0.000100468,-56.8043475049,66.2521760182,nan,0.213958,50000,66.2521760182,-56.8043475049,603,-62.0723,1,3.73183787124,9.21319e-06,0.3,1.81573e-08,-9907.09,0.00187025,10.3485,-56.8043475049,173.269,100,2.01667e-11
nan,84.1750841751,0.97876,0.000188148,-57.4321184033,49.956280521,nan,0.478554,50000,49.956280521,-57.4321184033,594,-59.1677,1,3.90836829334,9.35279e-06,0.3,2.14607e-09,-9978.2,0.000224584,19.6895,-57.4321184033,246.249,100,4.36978e-11
nan,83.0564784053,0.98752,0.000142733,-56.709498572,46.4544422561,nan,0.767139,50000,46.4544422561,-56.709498572,602,-57.4171,1,3.92083955921,9.2285e-06,0.3,2.87055e-09,-9754.17,0.000307172,15.2735,-56.709498572,192.321,100,6.69953e-11
nan,82.7814569536,1.01673,0.000381161,-56.6012682029,51.215178493,nan,1.01542,50000,51.215178493,-56.6012682029,604,-56.7762,1,3.88707130616,9.19794e-06,0.3,6.86518e-09,-9784.34,0.000758866,42.1329,-56.6012682029,463.697,100,8.31038e-11
nan,84.1750841751,1.03413,0.000371083,-57.590632245,68.6528382308,nan,1.43158,50000,68.6528382308,-57.590632245,594,-57.3658,1,4.07912680113,9.35279e-06,0.3,4.71428e-09,-9829.18,0.000521254,41.0303,-57.590632245,508.142,100,1.17098e-10
nan,84.0336134454,0.940994,5.50316e-05,-57.3938631835,49.2860374492,nan,0.2253,50000,49.2860374492,-57.3938631835,595,-61.5079,1,3.66256615109,9.33707e-06,0.3,4.50687e-08,-10040.6,0.00454204,5.54611,-57.3938631835,110.86,100,2.21824e-11
nan,83.7520938023,0.919855,7.38704e-05,-57.2708915378,43.4819807132,nan,0.349782,50000,43.4819807132,-57.2708915378,597,-59.1119,1,3.71158991236,9.30579e-06,0.3,1.05766e-09,-9953.92,0.000104547,7.30191,-57.2708915378,111.913,100,3.57986e-11
nan,83.4724540902,0.97972,0.000187264,-57.1352496518,48.6728066631,nan,0.55717,50000,48.6728066631,-57.1352496518,599,-58.3534,1,3.74576878927,9.27472e-06,0.3,1.89365e-09,-9914.26,0.000200033,19.7814,-57.1352496518,257.183,100,4.99327e-11
nan,83.3333333333,0.924654,8.42404e-05,-56.9168097634,41.8397364941,nan,0.343963,50000,41.8397364941,-56.9168097634,600,-59.3556,1,3.67815632708,9.25926e-06,0.3,6.13659e-09,-9893.09,0.000612816,8.41247,-56.9168097634,121.813,100,3.44909e-11
nan,84.1750841751,0.998833,0.000212986,-57.4354067843,60.0628885306,nan,0.754815,50000,60.0628885306,-57.4354067843,594,-58.6783,1,3.90973235058,9.35279e-06,0.3,1.25066e-08,-9865.93,0.00133565,22.7458,-57.4354067843,303.837,100,6.61816e-11
nan,83.4724540902,0.968055,0.000204616,-57.1475138272,46.4159259542,nan,0.65179,50000,46.4159259542,-57.1475138272,599,-58.1963,1,3.75299463344,9.27472e-06,0.3,2.58088e-09,-9837.94,0.000269381,21.357,-57.1475138272,251.047,100,5.98286e-11
nan,83.0564784053,0.977128,0.000226584,-56.6724747624,53.1820333198,nan,0.594534,50000,53.1820333198,-56.6724747624,602,-58.2931,1,3.7359878402,9.2285e-06,0.3,6.65685e-10,-9755.59,7.04838e-05,23.9911,-56.6724747624,303.79,100,5.30317e-11
nan,84.8896434635,0.926637,5.35887e-05,-57.8457843394,48.7140416927,nan,0.23768,50000,48.7140416927,-57.8457843394,589,-61.7579,1,3.68905046436,9.43218e-06,0.3,2.21001e-08,-10095.0,0.00217116,5.26467,-57.8457843394,118.044,100,2.46262e-11
nan,83.8926174497,1.00663,0.000187513,-57.2959454121,60.592855837,nan,0.938631,50000,60.592855837,-57.2959454121,596,-58.1037,1,3.57491905654,9.3214e-06,0.3,1.03979e-09,-9761.72,0.000112288,20.2497,-57.2959454121,285.368,100,8.04857e-11
nan,83.7520938023,0.969505,0.000159677,-57.1359629083,54.0786008016,nan,0.664709,50000,54.0786008016,-57.1359629083,597,-57.7477,1,3.95665397507,9.30579e-06,0.3,4.13912e-16,-9820.84,4.31226e-11,16.6356,-57.1359629083,200.155,100,6.12403e-11
nan,83.4724540902,0.963882,0.000151229,-57.0572802692,48.6253226239,nan,0.522407,50000,48.6253226239,-57.0572802692,599,-58.9708,1,3.60053774829,9.27472e-06,0.3,3.74289e-09,-9847.43,0.000388983,15.7166,-57.0572802692,221.073,100,4.83685e-11
nan,83.4724540902,1.01561,0.00024086,-57.0708438821,53.1873714292,nan,0.85537,50000,53.1873714292,-57.0708438821,599,-57.7041,1,3.80944851097,9.27472e-06,0.3,2.11192e-08,-9882.71,0.00231262,26.375,-57.0708438821,380.424,100,7.13347e-11
nan,82.7814569536,0.939307,8.52238e-05,-56.5429541599,48.9047658412,nan,0.532649,50000,48.9047658412,-56.5429541599,604,-58.3148,1,4.0028119058,9.19794e-06,0.3,1.01888e-09,-9706.59,0.000104049,8.70318,-56.5429541599,138.801,100,5.10748e-11
nan,83.8926174497,0.961672,0.000183885,-57.2180118099,56.4231855576,nan,0.60795,50000,56.4231855576,-57.2180118099,596,-58.8969,1,3.59360335179,9.3214e-06,0.3,8.11498e-10,-9806.24,8.37208e-05,18.9711,-57.2180118099,219.066,100,5.71184e-11
nan,82.6446280992,1.00868,0.000181757,-56.6237697902,55.2649879067,nan,0.756074,50000,55.2649879067,-56.6237697902,605,-57.9465,1,3.94075598709,9.18274e-06,0.3,2.69557e-09,-9735.39,0.000296097,19.9653,-56.6237697902,269.357,100,6.2661e-11
nan,83.3333333333,0.945053,0.000102998,-57.0046819276,49.4278566967,nan,0.561675,50000,49.4278566967,-57.0046819276,600,-58.0985,1,3.38707321939,9.25926e-06,0.3,3.77575e-10,-9806.62,3.85375e-05,10.5125,-57.0046819276,164.753,100,5.3917e-11
nan,84.0336134454,0.92661,7.13625e-05,-57.3805484848,47.7462269211,nan,0.362655,50000,47.7462269211,-57.3805484848,595,-59.4071,1,3.67816843532,9.33707e-06,0.3,2.42735e-09,-9950.54,0.00024089,7.08201,-57.3805484848,121.388,100,3.68231e-11
nan,84.1750841751,1.03279,0.000296448,-57.4498974511,66.9704140628,nan,1.3124,50000,66.9704140628,-57.4498974511,594,-57.6011,1,3.64490869207,9.35279e-06,0.3,5.01904e-09,-9729.43,0.000554233,32.7356,-57.4498974511,451.66,100,1.07628e-10
nan,82.9187396352,0.940374,8.03728e-05,-56.6864805799,48.9186275373,nan,0.381022,50000,48.9186275373,-56.6864805799,603,-59.0019,1,3.96546757758,9.21319e-06,0.3,2.63504e-09,-9831.34,0.000268954,8.2035,-56.6864805799,126.549,100,3.65737e-11
nan,83.6120401338,0.920996,8.83076e-05,-56.980336835,45.1333928391,nan,0.352584,50000,45.1333928391,-56.980336835,598,-58.9742,1,3.7330328148,9.29023e-06,0.3,3.78426e-09,-9888.62,0.000375156,8.75446,-56.980336835,120.603,100,3.58757e-11
nan,82.9187396352,1.00504,0.000236814,-56.7607801461,53.1038364659,nan,0.737879,50000,53.1038364659,-56.7607801461,603,-58.2031,1,3.89916609233,9.21319e-06,0.3,9.66942e-09,-9779.68,0.00105481,25.8333,-56.7607801461,355.975,100,6.20068e-11
nan,83.6120401338,0.983881,0.000202612,-57.0706314702,48.3768935202,nan,0.645953,50000,48.3768935202,-57.0706314702,598,-58.2793,1,4.19661389718,9.29023e-06,0.3,5.56671e-09,-9857.66,0.000589542,21.4576,-57.0706314702,233.081,100,5.75929e-11
nan,82.9187396352,0.958858,0.000150858,-56.7819681337,47.7789425718,nan,0.422271,50000,47.7789425718,-56.7819681337,603,-58.877,1,4.0848822108,9.21319e-06,0.3,4.67943e-09,-9849.82,0.000487009,15.7005,-56.7819681337,196.38,100,3.89855e-11
nan,83.6120401338,1.01779,0.000229755,-57.092655402,50.9936238361,nan,0.887339,50000,50.9936238361,-57.092655402,598,-58.0364,1,3.6960822288,9.29023e-06,0.3,2.1409e-09,-9869.61,0.000234546,25.1708,-57.092655402,357.207,100,7.39308e-11
nan,82.6446280992,1.00659,0.00021615,-56.4633933802,60.6783018068,nan,0.971757,50000,60.6783018068,-56.4633933802,605,-57.4058,1,3.68959680556,9.18274e-06,0.3,2.34676e-10,-9616.44,2.57246e-05,23.6938,-56.4633933802,319.592,100,8.0872e-11
nan,82.9187396352,0.966226,0.000118712,-56.7845036601,45.8446359505,nan,0.549493,50000,45.8446359505,-56.7845036601,603,-58.2433,1,3.89017161478,9.21319e-06,0.3,4.30927e-09,-9815.65,0.000451931,12.4498,-56.7845036601,168.403,100,4.99603e-11
nan,83.6120401338,0.943514,0.000147559,-57.107697995,47.2271616127,nan,0.574553,50000,47.2271616127,-57.107697995,598,-57.9254,1,4.63801352288,9.29023e-06,0.3,3.72966e-10,-9817.54,3.78784e-05,14.9861,-57.107697995,161.761,100,5.57039e-11
nan,82.9187396352,1.00562,0.000295081,-56.62055008,52.7902283686,nan,1.14109,50000,52.7902283686,-56.62055008,603,-57.2288,1,3.64633712739,9.21319e-06,0.3,5.09509e-14,-9606.91,5.56132e-09,32.2082,-56.62055008,394.906,100,9.57786e-11
nan,83.7520938023,1.01405,0.000249364,-57.1746674592,59.3294630615,nan,0.838747,50000,59.3294630615,-57.1746674592,597,-58.0663,1,3.6344292105,9.30579e-06,0.3,1.35393e-08,-9843.76,0.00147537,27.173,-57.1746674592,354.345,100,7.06354e-11
nan,83.3333333333,0.931944,6.76956e-05,-56.965615472,46.3400524384,nan,0.336332,50000,46.3400524384,-56.965615472,600,-59.4256,1,3.623612383,9.25926e-06,0.3,4.77815e-09,-9900.6,0.00048092,6.81356,-56.965615472,121.059,100,3.32002e-11
nan,83.8926174497,0.972605,0.000209695,-57.4244219374,53.6246903916,nan,0.557652,50000,53.6246903916,-57.4244219374,596,-59.0773,1,4.0339354679,9.3214e-06,0.3,2.99875e-09,-9900.94,0.000312893,21.8798,-57.4244219374,279.934,100,5.12216e-11
nan,84.7457627119,0.971992,0.000135732,-57.8237205153,57.027680694,nan,0.523658,50000,57.027680694,-57.8237205153,590,-59.68,1,3.70729543556,9.4162e-06,0.3,6.21957e-11,-9976.44,6.42019e-06,14.0111,-57.8237205153,215.528,100,4.91442e-11
nan,84.6023688663,0.940381,6.38283e-05,-57.8140668234,59.1976964239,nan,0.266757,50000,59.1976964239,-57.8140668234,591,-61.5295,1,3.59647140104,9.40026e-06,0.3,3.24417e-09,-10066.0,0.000324539,6.38524,-57.8140668234,121.477,100,2.66556e-11
nan,83.6120401338,0.983818,0.000246528,-57.1721624503,56.1951891511,nan,0.822935,50000,56.1951891511,-57.1721624503,598,-58.1525,1,3.44650543478,9.29023e-06,0.3,2.71551e-09,-9750.38,0.000287568,26.1069,-57.1721624503,287.219,100,7.33818e-11
nan,83.8926174497,0.944062,0.000152494,-57.2355124403,50.4771477355,nan,0.444476,50000,50.4771477355,-57.2355124403,596,-59.2015,1,3.97661946404,9.3214e-06,0.3,2.89108e-09,-9888.61,0.000292806,15.4445,-57.2355124403,194.279,100,4.33321e-11
nan,83.1946755408,0.972349,0.000128615,-56.8972182255,44.0776828356,nan,0.369754,50000,44.0776828356,-56.8972182255,601,-59.0917,1,3.8331741323,9.24385e-06,0.3,2.26628e-09,-9941.0,0.000238387,13.5289,-56.8972182255,177.159,100,3.34175e-11
nan,83.1946755408,0.963546,0.00020607,-56.8627857163,47.0619518343,nan,0.553498,50000,47.0619518343,-56.8627857163,601,-58.2785,1,3.80923088957,9.24385e-06,0.3,3.64967e-09,-9823.5,0.000380428,21.48,-56.8627857163,256.975,100,5.09422e-11
nan,83.7520938023,0.989947,0.000147912,-57.1192771521,55.3437183439,nan,0.58594,50000,55.3437183439,-57.1192771521,597,-58.8474,1,3.71146297399,9.30579e-06,0.3,1.05593e-09,-9854.47,0.000112329,15.7348,-57.1192771521,217.616,100,5.17768e-11
nan,83.6120401338,0.979027,0.000178245,-57.1019862422,47.0149868263,nan,0.53976,50000,47.0149868263,-57.1019862422,598,-58.4352,1,3.89048808157,9.29023e-06,0.3,2.83902e-09,-9916.3,0.000299183,18.7839,-57.1019862422,269.257,100,4.86031e-11
nan,83.3333333333,0.939241,9.86159e-05,-56.984150649,49.8641654863,nan,0.471411,50000,49.8641654863,-56.984150649,600,-58.4134,1,3.77043571058,9.25926e-06,0.3,1.19929e-09,-9836.69,0.000121653,10.0034,-56.984150649,132.455,100,4.5814e-11
nan,82.5082508251,1.02347,0.000428919,-56.4461931999,59.9770596475,nan,1.44545,50000,59.9770596475,-56.4461931999,606,-55.4052,1,3.6854935806,9.16758e-06,0.3,1.60367e-09,-9722.45,0.000179035,47.8848,-56.4461931999,485.96,100,1.15974e-10
nan,83.6120401338,0.968483,0.000152491,-57.0813070473,43.5305893122,nan,0.563414,50000,43.5305893122,-57.0813070473,598,-58.4676,1,3.58066950116,9.29023e-06,0.3,8.94908e-10,-9870.61,9.32919e-05,15.8968,-57.0813070473,177.426,100,5.18438e-11
nan,83.0564784053,0.964986,0.000174408,-56.9609475687,47.1894074812,nan,0.528776,50000,47.1894074812,-56.9609475687,602,-58.4737,1,3.46128283451,9.2285e-06,0.3,5.3231e-09,-9848.48,0.000556615,18.2371,-56.9609475687,222.177,100,4.83605e-11
