ESSRenyi,VarJ,MinNormIw,VarVanillaIw,Bound,MinVanillaIw,MaxVanillaIw,AvgNormIw,AvgRet,VanillaAvgRet,VarDiscRet,AvgVanillaIw,IterType,EpsThisIter,eRenyi2,J,Delta,MaxNormIw,AvgDiscRet,VarNormIw,AvgEpLen,BatchSize,ESSClassic,VarRet
500.0,69.3466,0.00333333,,-33.8839,1.0,1.0,0.00333333,-29.2654850249,-29.2654850249,4833.73851782,1.0,2,100,1.0,-31.4325,0.9,0.00333333,-29.2654850249,5.43914e-20,282.38,500,299.999969474,4833.73851782
500.0,69.0333,0.0025,,-34.6726,1.0,1.0,0.0025,-35.9009116606,-35.9009116606,4667.25468428,1.0,2,100,1.0,-32.5496,0.9,0.0025,-35.9009116606,5.4346e-20,264.25,500,400.0,4667.25468428
500.0,69.0912,0.00199997,1.44316e-11,-32.3932,0.999984,1.00002,0.002,-22.2733022798,-22.2733022798,4768.78891914,1.0,1,100,1.0,-30.4943,0.9,0.00200004,-22.2733022798,5.77959e-17,309.32,500,500.000153727,4768.78891914
500.0,69.258,0.01,,-41.0046,1.0,1.0,0.01,-37.0522659246,-37.0522659246,4845.12661049,1.0,2,100,1.0,-37.0523,0.9,0.01,-37.0522659246,3.50449e-18,259.47,500,100.0,4845.12661049
500.0,68.8924,0.005,,-38.099,1.0,1.0,0.005,-33.5563258401,-33.5563258401,4736.91731772,1.0,2,100,1.0,-35.3043,0.9,0.005,-33.5563258401,2.1793e-19,273.17,500,200.000000102,4736.91731772
500.0,69.1734,0.00333333,,-33.1712,1.0,1.0,0.00333333,-22.059529921,-22.059529921,4793.51577173,1.0,2,100,1.0,-30.8894,0.9,0.00333333,-22.059529921,5.43914e-20,313.16,500,299.999969474,4793.51577173
500.0,69.3141,0.0025,,-32.4661,1.0,1.0,0.0025,-29.1611226939,-29.1611226939,4909.78815225,1.0,2,100,1.0,-30.4573,0.9,0.0025,-29.1611226939,5.4346e-20,286.95,500,400.0,4909.78815225
500.0,69.3755,0.002,,-31.3645,1.0,1.0,0.002,-26.0098800156,-26.0098800156,4879.94244433,1.0,1,100,1.0,-29.5678,0.9,0.002,-26.0098800156,5.43187e-20,296.08,500,500.000006643,4879.94244433
500.0,68.3824,0.01,,-42.62,1.0,1.0,0.01,-38.6314463461,-38.6314463461,4723.38858028,1.0,2,100,1.0,-38.6314,0.9,0.01,-38.6314463461,3.50449e-18,260.5,500,100.0,4723.38858028
500.0,69.4356,0.005,,-38.4784,1.0,1.0,0.005,-32.6845968336,-32.6845968336,4998.74540434,1.0,2,100,1.0,-35.658,0.9,0.005,-32.6845968336,2.1793e-19,269.0,500,200.000000102,4998.74540434
500.0,69.5757,0.00333333,,-35.7529,1.0,1.0,0.00333333,-28.7399255946,-28.7399255946,4896.8016167,1.0,2,100,1.0,-33.352,0.9,0.00333333,-28.7399255946,5.43914e-20,286.31,500,299.999969474,4896.8016167
500.0,69.2398,0.0025,,-35.1022,1.0,1.0,0.0025,-32.0359995954,-32.0359995954,4699.93568138,1.0,2,100,1.0,-33.023,0.9,0.0025,-32.0359995954,5.4346e-20,277.92,500,400.0,4699.93568138
500.0,69.0992,0.002,,-35.5621,1.0,1.0,0.002,-36.4196317733,-36.4196317733,4735.01366218,1.0,1,100,1.0,-33.7023,0.9,0.002,-36.4196317733,5.43187e-20,264.28,500,500.000006643,4735.01366218
500.0,71.2517,0.01,,-38.5378,1.0,1.0,0.01,-34.5569066385,-34.5569066385,5128.08846592,1.0,2,100,1.0,-34.5569,0.9,0.01,-34.5569066385,3.50449e-18,264.73,500,100.0,5128.08846592
500.0,70.1087,0.005,,-32.3786,1.0,1.0,0.005,-24.4460883965,-24.4460883965,4750.04548668,1.0,2,100,1.0,-29.5015,0.9,0.005,-24.4460883965,2.1793e-19,300.5,500,200.000000102,4750.04548668
500.0,69.4317,0.00333333,,-30.4149,1.0,1.0,0.00333333,-25.1943405037,-25.1943405037,4666.12384377,1.0,2,100,1.0,-28.0658,0.9,0.00333333,-25.1943405037,5.43914e-20,295.16,500,299.999969474,4666.12384377
500.0,69.2968,0.0025,,-29.2208,1.0,1.0,0.0025,-24.5481480895,-24.5481480895,4784.46686583,1.0,2,100,1.0,-27.1864,0.9,0.0025,-24.5481480895,5.4346e-20,300.07,500,400.0,4784.46686583
500.0,69.3012,0.00199996,2.63171e-11,-30.1712,0.999978,1.00003,0.002,-33.0123665139,-33.0123665139,4826.18544666,1.0,1,100,1.0,-28.3515,0.9,0.00200006,-33.0123665139,1.05462e-16,267.66,500,499.999799273,4826.18544666
500.0,68.9224,0.01,,-42.6549,1.0,1.0,0.01,-38.7746686085,-38.7746686085,4798.28374471,1.0,2,100,1.0,-38.7747,0.9,0.01,-38.7746686085,3.50449e-18,255.7,500,100.0,4798.28374471
500.0,68.9331,0.005,,-34.1517,1.0,1.0,0.005,-24.0411825235,-24.0411825235,4691.61178987,1.0,2,100,1.0,-31.4079,0.9,0.005,-24.0411825235,2.1793e-19,303.92,500,200.000000102,4691.61178987
500.0,69.5155,0.00333333,,-34.3634,1.0,1.0,0.00333333,-33.0477613378,-33.0477613378,5042.30687087,1.0,2,100,1.0,-31.9545,0.9,0.00333333,-33.0477613378,5.43914e-20,272.51,500,299.999969474,5042.30687087
500.0,69.4755,0.0025,,-35.7978,1.0,1.0,0.0025,-38.983353124,-38.983353124,4821.34620521,1.0,2,100,1.0,-33.7117,0.9,0.0025,-38.983353124,5.4346e-20,259.61,500,400.0,4821.34620521
500.0,69.4381,0.002,,-34.7768,1.0,1.0,0.002,-29.7075084867,-29.7075084867,4836.38284521,1.0,1,100,1.0,-32.9109,0.9,0.002,-29.7075084867,5.43187e-20,287.02,500,500.000006643,4836.38284521
500.0,68.9838,0.01,,-32.4951,1.0,1.0,0.01,-28.6628311292,-28.6628311292,4806.83411265,1.0,2,100,1.0,-28.6628,0.9,0.01,-28.6628311292,3.50449e-18,286.38,500,100.0,4806.83411265
500.0,70.036,0.005,,-33.6811,1.0,1.0,0.005,-33.0864106404,-33.0864106404,5092.44795381,1.0,2,100,1.0,-30.8746,0.9,0.005,-33.0864106404,2.1793e-19,273.49,500,200.000000102,5092.44795381
500.0,69.8661,0.00333333,,-31.6582,1.0,1.0,0.00333333,-26.3508262148,-26.3508262148,4868.79818287,1.0,2,100,1.0,-29.3667,0.9,0.00333333,-26.3508262148,5.43914e-20,295.7,500,299.999969474,4868.79818287
500.0,69.7083,0.0025,,-31.4793,1.0,1.0,0.0025,-29.8793493671,-29.8793493671,4841.40131205,1.0,2,100,1.0,-29.4949,0.9,0.0025,-29.8793493671,5.4346e-20,286.36,500,400.0,4841.40131205
500.0,69.901,0.00199998,3.87902e-12,-31.4929,0.999989,1.00001,0.002,-30.6104891795,-30.6104891795,5043.18970691,1.0,1,100,1.0,-29.718,0.9,0.00200002,-30.6104891795,1.54163e-17,282.21,500,500.000104449,5043.18970691
500.0,67.0776,0.01,,-21.1115,1.0,1.0,0.01,-17.3576434552,-17.3576434552,4544.85454834,1.0,2,100,1.0,-17.3576,0.9,0.01,-17.3576434552,3.50449e-18,326.61,500,100.0,4544.85454834
500.0,68.4087,0.005,,-24.0062,1.0,1.0,0.005,-24.983604655,-24.983604655,4879.82092673,1.0,2,100,1.0,-21.1706,0.9,0.005,-24.983604655,2.1793e-19,294.6,500,200.000000102,4879.82092673
500.0,68.8838,0.00333333,,-29.2066,1.0,1.0,0.00333333,-38.3327267421,-38.3327267421,4726.34980615,1.0,2,100,1.0,-26.8913,0.9,0.00333333,-38.3327267421,5.43914e-20,254.6,500,299.999969474,4726.34980615
500.0,68.9115,0.0025,,-25.9238,1.0,1.0,0.0025,-15.0008255709,-15.0008255709,4701.18171177,1.0,2,100,1.0,-23.9187,0.9,0.0025,-15.0008255709,5.4346e-20,326.37,500,400.0,4701.18171177
500.0,68.9384,0.00199998,4.85131e-12,-27.3388,0.999991,1.00001,0.002,-32.0524642947,-32.0524642947,4762.02767184,1.0,1,100,1.0,-25.5454,0.9,0.00200002,-32.0524642947,1.94254e-17,276.98,500,500.000030907,4762.02767184
500.0,68.2319,0.01,,-33.0863,1.0,1.0,0.01,-29.327521724,-29.327521724,4702.61389443,1.0,2,100,1.0,-29.3275,0.9,0.01,-29.327521724,3.50449e-18,287.3,500,100.0,4702.61389443
500.0,68.4605,0.005,,-32.2639,1.0,1.0,0.005,-29.8122878646,-29.8122878646,4765.62816306,1.0,2,100,1.0,-29.5699,0.9,0.005,-29.8122878646,2.1793e-19,280.86,500,200.000000102,4765.62816306
500.0,68.9699,0.00333333,,-31.2977,1.0,1.0,0.00333333,-28.1354356889,-28.1354356889,4944.94424045,1.0,2,100,1.0,-29.0918,0.9,0.00333333,-28.1354356889,5.43914e-20,290.38,500,299.999969474,4944.94424045
500.0,69.3707,0.0025,,-34.9479,1.0,1.0,0.0025,-44.1848960279,-44.1848960279,4856.35080563,1.0,2,100,1.0,-32.865,0.9,0.0025,-44.1848960279,5.4346e-20,237.65,500,400.0,4856.35080563
500.0,69.0756,0.00199998,3.26479e-12,-34.8339,0.999992,1.00001,0.002,-33.3948475012,-33.3948475012,4654.35118363,1.0,1,100,1.0,-32.971,0.9,0.00200002,-33.3948475012,1.29995e-17,272.78,500,499.99993385,4654.35118363
500.0,70.177,0.01,,-27.7943,1.0,1.0,0.01,-23.823747448,-23.823747448,4974.55422702,1.0,2,100,1.0,-23.8237,0.9,0.01,-23.823747448,3.50449e-18,305.47,500,100.0,4974.55422702
500.0,70.4632,0.005,,-31.1489,1.0,1.0,0.005,-32.8588374683,-32.8588374683,5014.65980389,1.0,2,100,1.0,-28.3413,0.9,0.005,-32.8588374683,2.1793e-19,273.05,500,200.000000102,5014.65980389
500.0,70.4515,0.00333333,,-36.5426,1.0,1.0,0.00333333,-46.0680244568,-46.0680244568,4798.58861502,1.0,2,100,1.0,-34.2502,0.9,0.00333333,-46.0680244568,5.43914e-20,234.82,500,299.999969474,4798.58861502
500.0,69.9047,0.0025,,-36.1648,1.0,1.0,0.0025,-33.967568251,-33.967568251,4703.40472938,1.0,2,100,1.0,-34.1795,0.9,0.0025,-33.967568251,5.4346e-20,272.95,500,400.0,4703.40472938
500.0,69.7573,0.00199998,3.97303e-12,-33.6125,0.99999,1.00001,0.002,-22.4660874817,-22.4660874817,4721.16711652,1.0,1,100,1.0,-31.8368,0.9,0.00200002,-22.4660874817,1.58723e-17,308.12,500,499.999945607,4721.16711652
500.0,67.7061,0.01,,-26.2875,1.0,1.0,0.01,-22.3979130006,-22.3979130006,4630.41796587,1.0,2,100,1.0,-22.3979,0.9,0.01,-22.3979130006,3.50449e-18,309.4,500,100.0,4630.41796587
500.0,68.2946,0.005,,-30.6974,1.0,1.0,0.005,-33.4961082527,-33.4961082527,4729.90251384,1.0,2,100,1.0,-27.947,0.9,0.005,-33.4961082527,2.1793e-19,274.12,500,200.000000102,4729.90251384
500.0,69.1783,0.00333333,,-32.5513,1.0,1.0,0.00333333,-34.5263194,-34.5263194,5050.24428361,1.0,2,100,1.0,-30.1401,0.9,0.00333333,-34.5263194,5.43914e-20,268.85,500,299.999969474,5050.24428361
500.0,69.2606,0.0025,,-31.1331,1.0,1.0,0.0025,-25.75983699,-25.75983699,4865.47438681,1.0,2,100,1.0,-29.045,0.9,0.0025,-25.75983699,5.4346e-20,294.61,500,400.0,4865.47438681
500.0,69.3723,0.002,,-32.2969,1.0,1.0,0.002,-35.7724169623,-35.7724169623,4887.12370153,1.0,1,100,1.0,-30.3905,0.9,0.002,-35.7724169623,5.43187e-20,268.3,500,500.000006643,4887.12370153
500.0,69.5662,0.01,,-35.5793,1.0,1.0,0.01,-31.8555160723,-31.8555160723,4888.34000782,1.0,2,100,1.0,-31.8555,0.9,0.01,-31.8555160723,3.50449e-18,277.54,500,100.0,4888.34000782
500.0,69.4661,0.005,,-31.0157,1.0,1.0,0.005,-24.7709712208,-24.7709712208,4834.86542413,1.0,2,100,1.0,-28.3132,0.9,0.005,-24.7709712208,2.1793e-19,300.06,500,200.000000102,4834.86542413
500.0,69.4398,0.00333333,,-32.7488,1.0,1.0,0.00333333,-34.920582911,-34.920582911,4833.83117972,1.0,2,100,1.0,-30.5157,0.9,0.00333333,-34.920582911,5.43914e-20,269.03,500,299.999969474,4833.83117972
500.0,69.3833,0.0025,,-33.5229,1.0,1.0,0.0025,-34.5536528644,-34.5536528644,4826.55303651,1.0,2,100,1.0,-31.5252,0.9,0.0025,-34.5536528644,5.4346e-20,273.44,500,400.0,4826.55303651
500.0,69.4601,0.002,,-32.3926,1.0,1.0,0.002,-26.9280455209,-26.9280455209,4899.43794097,1.0,1,100,1.0,-30.6058,0.9,0.002,-26.9280455209,5.43187e-20,290.03,500,500.000006643,4899.43794097
500.0,69.4339,0.01,,-36.8127,1.0,1.0,0.01,-32.5923960349,-32.5923960349,4869.76730646,1.0,2,100,1.0,-32.5924,0.9,0.01,-32.5923960349,3.50449e-18,274.41,500,100.0,4869.76730646
500.0,69.6528,0.005,,-34.9924,1.0,1.0,0.005,-31.424017305,-31.424017305,4930.56666971,1.0,2,100,1.0,-32.0082,0.9,0.005,-31.424017305,2.1793e-19,278.17,500,200.000000102,4930.56666971
500.0,69.6169,0.00333333,,-33.6415,1.0,1.0,0.00333333,-29.5982292722,-29.5982292722,4881.47425822,1.0,2,100,1.0,-31.2049,0.9,0.00333333,-29.5982292722,5.43914e-20,286.23,500,299.999969474,4881.47425822
500.0,69.8614,0.0025,,-31.4176,1.0,1.0,0.0025,-23.6151988661,-23.6151988661,4989.60263429,1.0,2,100,1.0,-29.3075,0.9,0.0025,-23.6151988661,5.4346e-20,306.33,500,400.0,4989.60263429
500.0,69.8766,0.002,,-29.9239,1.0,1.0,0.002,-22.9528641117,-22.9528641117,4908.00859673,1.0,1,100,1.0,-28.0365,0.9,0.002,-22.9528641117,5.43187e-20,305.18,500,500.000006643,4908.00859673
500.0,68.1236,0.01,,-41.1288,1.0,1.0,0.01,-37.2716106211,-37.2716106211,4687.7076113,1.0,2,100,1.0,-37.2716,0.9,0.01,-37.2716106211,3.50449e-18,259.52,500,100.0,4687.7076113
500.0,67.8344,0.005,,-42.9934,1.0,1.0,0.005,-43.2160028711,-43.2160028711,4590.42442107,1.0,2,100,1.0,-40.2438,0.9,0.005,-43.2160028711,2.1793e-19,238.04,500,200.000000102,4590.42442107
500.0,68.4874,0.00333333,,-34.9624,1.0,1.0,0.00333333,-17.4225055594,-17.4225055594,4566.99430014,1.0,2,100,1.0,-32.6367,0.9,0.00333333,-17.4225055594,5.43914e-20,322.63,500,299.999969474,4566.99430014
500.0,69.0558,0.0025,,-32.5147,1.0,1.0,0.0025,-24.0920756391,-24.0920756391,4998.49747315,1.0,2,100,1.0,-30.5005,0.9,0.0025,-24.0920756391,5.4346e-20,300.01,500,400.0,4998.49747315
500.0,69.104,0.002,,-36.616,1.0,1.0,0.002,-52.0705026219,-52.0705026219,4474.52790917,1.0,1,100,1.0,-34.8145,0.9,0.002,-52.0705026219,5.43187e-20,215.89,500,500.000006643,4474.52790917
500.0,67.8951,0.01,,-40.661,1.0,1.0,0.01,-36.7708130692,-36.7708130692,4656.30589272,1.0,2,100,1.0,-36.7708,0.9,0.01,-36.7708130692,3.50449e-18,258.77,500,100.0,4656.30589272
500.0,68.8613,0.005,,-40.437,1.0,1.0,0.005,-38.3129241313,-38.3129241313,4922.05443911,1.0,2,100,1.0,-37.5419,0.9,0.005,-38.3129241313,2.1793e-19,259.25,500,200.000000102,4922.05443911
500.0,69.3886,0.00333333,,-37.3162,1.0,1.0,0.00333333,-29.7733157603,-29.7733157603,4970.02333433,1.0,2,100,1.0,-34.9524,0.9,0.00333333,-29.7733157603,5.43914e-20,285.94,500,299.999969474,4970.02333433
500.0,69.5743,0.0025,,-34.4057,1.0,1.0,0.0025,-24.577139316,-24.577139316,4886.13334542,1.0,2,100,1.0,-32.3585,0.9,0.0025,-24.577139316,5.4346e-20,299.02,500,400.0,4886.13334542
500.0,69.8876,0.002,,-33.6277,1.0,1.0,0.002,-29.5492573083,-29.5492573083,5103.73951316,1.0,1,100,1.0,-31.7967,0.9,0.002,-29.5492573083,5.43187e-20,282.16,500,500.000006643,5103.73951316
500.0,68.8777,0.01,,-34.3537,1.0,1.0,0.01,-30.5474958553,-30.5474958553,4792.05356554,1.0,2,100,1.0,-30.5475,0.9,0.01,-30.5474958553,3.50449e-18,281.76,500,100.0,4792.05356554
500.0,68.9795,0.005,,-31.5301,1.0,1.0,0.005,-26.8443114308,-26.8443114308,4813.4950563,1.0,2,100,1.0,-28.6959,0.9,0.005,-26.8443114308,2.1793e-19,290.37,500,200.000000102,4813.4950563
500.0,69.2282,0.00333333,,-38.4444,1.0,1.0,0.00333333,-50.7468685366,-50.7468685366,4582.94322693,1.0,2,100,1.0,-36.0462,0.9,0.00333333,-50.7468685366,5.43914e-20,219.62,500,299.999969474,4582.94322693
500.0,69.4977,0.0025,,-35.4805,1.0,1.0,0.0025,-25.4760048088,-25.4760048088,4907.38046912,1.0,2,100,1.0,-33.4037,0.9,0.0025,-25.4760048088,5.4346e-20,300.44,500,400.0,4907.38046912
500.0,69.4604,0.002,,-36.5262,1.0,1.0,0.002,-39.7282900344,-39.7282900344,4820.17131471,1.0,1,100,1.0,-34.6686,0.9,0.002,-39.7282900344,5.43187e-20,254.96,500,500.000006643,4820.17131471
500.0,68.7438,0.01,,-43.4801,1.0,1.0,0.01,-39.5876282756,-39.5876282756,4773.44442811,1.0,2,100,1.0,-39.5876,0.9,0.01,-39.5876282756,3.50449e-18,251.28,500,100.0,4773.44442811
500.0,69.3469,0.005,,-37.0358,1.0,1.0,0.005,-28.7836340757,-28.7836340757,4882.72862824,1.0,2,100,1.0,-34.1856,0.9,0.005,-28.7836340757,2.1793e-19,291.84,500,200.000000102,4882.72862824
500.0,68.9908,0.00333333,,-31.0239,1.0,1.0,0.00333333,-17.7190067815,-17.7190067815,4525.7022748,1.0,2,100,1.0,-28.6968,0.9,0.00333333,-17.7190067815,5.43914e-20,321.62,500,299.999969474,4525.7022748
500.0,68.8696,0.0025,,-30.0928,1.0,1.0,0.0025,-26.2192508985,-26.2192508985,4735.62816812,1.0,2,100,1.0,-28.0774,0.9,0.0025,-26.2192508985,5.4346e-20,295.31,500,400.0,4735.62816812
500.0,69.053,0.002,,-29.064,1.0,1.0,0.002,-23.9974452303,-23.9974452303,4905.28740016,1.0,1,100,1.0,-27.2614,0.9,0.002,-23.9974452303,5.43187e-20,300.67,500,500.000006643,4905.28740016
500.0,69.2765,0.01,,-27.6954,1.0,1.0,0.01,-23.8931174028,-23.8931174028,4847.71299191,1.0,2,100,1.0,-23.8931,0.9,0.01,-23.8931174028,3.50449e-18,300.2,500,100.0,4847.71299191
500.0,69.2371,0.005,,-32.6633,1.0,1.0,0.005,-35.9379344578,-35.9379344578,4763.41561638,1.0,2,100,1.0,-29.9155,0.9,0.005,-35.9379344578,2.1793e-19,263.65,500,200.000000102,4763.41561638
500.0,69.1262,0.00333333,,-33.1644,1.0,1.0,0.00333333,-32.9315477266,-32.9315477266,4789.56969533,1.0,2,100,1.0,-30.9209,0.9,0.00333333,-32.9315477266,5.43914e-20,273.73,500,299.999969474,4789.56969533
500.0,69.3279,0.0025,,-34.1817,1.0,1.0,0.0025,-35.7393798894,-35.7393798894,4921.96870516,1.0,2,100,1.0,-32.1255,0.9,0.0025,-35.7393798894,5.4346e-20,264.06,500,400.0,4921.96870516
500.0,69.5175,0.002,,-34.1354,1.0,1.0,0.002,-32.9794068139,-32.9794068139,4987.23686809,1.0,1,100,1.0,-32.2963,0.9,0.002,-32.9794068139,5.43187e-20,268.6,500,500.000006643,4987.23686809
500.0,69.7092,0.01,,-43.1094,1.0,1.0,0.01,-39.3270287057,-39.3270287057,4908.45742505,1.0,2,100,1.0,-39.327,0.9,0.01,-39.3270287057,3.50449e-18,255.71,500,100.0,4908.45742505
500.0,69.5962,0.005,,-44.4733,1.0,1.0,0.005,-44.2706288052,-44.2706288052,4864.31953722,1.0,2,100,1.0,-41.7988,0.9,0.005,-44.2706288052,2.1793e-19,232.86,500,200.000000102,4864.31953722
500.0,69.3499,0.00333333,,-41.0163,1.0,1.0,0.00333333,-32.5754143765,-32.5754143765,4731.57604177,1.0,2,100,1.0,-38.7244,0.9,0.00333333,-32.5754143765,5.43914e-20,282.92,500,299.999969474,4731.57604177
500.0,69.2858,0.0025,,-38.2652,1.0,1.0,0.0025,-28.9481931127,-28.9481931127,4749.67520562,1.0,2,100,1.0,-36.2803,0.9,0.0025,-28.9481931127,5.4346e-20,287.31,500,400.0,4749.67520562
500.0,69.4844,0.002,,-36.6195,1.0,1.0,0.002,-29.0994817889,-29.0994817889,4946.50353878,1.0,1,100,1.0,-34.8442,0.9,0.002,-29.0994817889,5.43187e-20,286.08,500,500.000006643,4946.50353878
500.0,69.2767,0.01,,-34.3679,1.0,1.0,0.01,-30.4712061588,-30.4712061588,4847.73308741,1.0,2,100,1.0,-30.4712,0.9,0.01,-30.4712061588,3.50449e-18,286.54,500,100.0,4847.73308741
500.0,68.3781,0.005,,-30.8581,1.0,1.0,0.005,-25.6795234703,-25.6795234703,4586.24208421,1.0,2,100,1.0,-28.0754,0.9,0.005,-25.6795234703,2.1793e-19,299.38,500,200.000000102,4586.24208421
500.0,69.0843,0.00333333,,-29.0296,1.0,1.0,0.00333333,-24.1216479559,-24.1216479559,5006.45696489,1.0,2,100,1.0,-26.7575,0.9,0.00333333,-24.1216479559,5.43914e-20,300.27,500,299.999969474,5006.45696489
500.0,69.3213,0.0025,,-28.8732,1.0,1.0,0.0025,-27.3493782778,-27.3493782778,4953.11385581,1.0,2,100,1.0,-26.9054,0.9,0.0025,-27.3493782778,5.4346e-20,291.64,500,400.0,4953.11385581
500.0,68.9504,0.002,,-27.6956,1.0,1.0,0.002,-21.712889429,-21.712889429,4573.17689526,1.0,1,100,1.0,-25.8669,0.9,0.002,-21.712889429,5.43187e-20,308.34,500,500.000006643,4573.17689526
500.0,69.7269,0.01,,-37.15,1.0,1.0,0.01,-33.1648050504,-33.1648050504,4910.95087128,1.0,2,100,1.0,-33.1648,0.9,0.01,-33.1648050504,3.50449e-18,274.18,500,100.0,4910.95087128
500.0,69.7765,0.005,,-38.3158,1.0,1.0,0.005,-37.6689469406,-37.6689469406,4914.68772071,1.0,2,100,1.0,-35.4169,0.9,0.005,-37.6689469406,2.1793e-19,260.51,500,200.000000102,4914.68772071
500.0,69.4378,0.00333333,,-39.5897,1.0,1.0,0.00333333,-40.8343903423,-40.8343903423,4755.26942921,1.0,2,100,1.0,-37.2227,0.9,0.00333333,-40.8343903423,5.43914e-20,246.98,500,299.999969474,4755.26942921
500.0,69.2704,0.0025,,-37.568,1.0,1.0,0.0025,-30.024599652,-30.024599652,4737.26294574,1.0,2,100,1.0,-35.4232,0.9,0.0025,-30.024599652,5.4346e-20,281.97,500,400.0,4737.26294574
500.0,69.1598,0.00199996,2.01942e-11,-37.3538,0.999982,1.00003,0.002,-35.4846133603,-35.4846133603,4769.54833726,1.0,1,100,1.0,-35.4354,0.9,0.00200005,-35.4846133603,8.08123e-17,263.63,500,500.000214012,4769.54833726
500.0,69.3936,0.01,,-46.6222,1.0,1.0,0.01,-42.7096140811,-42.7096140811,4864.10694379,1.0,2,100,1.0,-42.7096,0.9,0.01,-42.7096140811,3.50449e-18,242.67,500,100.0,4864.10694379
500.0,69.5229,0.005,,-37.9338,1.0,1.0,0.005,-27.6248719079,-27.6248719079,4785.49457692,1.0,2,100,1.0,-35.1672,0.9,0.005,-27.6248719079,2.1793e-19,290.42,500,200.000000102,4785.49457692
500.0,69.3882,0.00333333,,-35.5846,1.0,1.0,0.00333333,-29.575870144,-29.575870144,4804.50214974,1.0,2,100,1.0,-33.3035,0.9,0.00333333,-29.575870144,5.43914e-20,281.42,500,299.999969474,4804.50214974
500.0,69.262,0.0025,,-35.1075,1.0,1.0,0.0025,-32.617507924,-32.617507924,4792.26280697,1.0,2,100,1.0,-33.132,0.9,0.0025,-32.617507924,5.4346e-20,273.3,500,400.0,4792.26280697
499.996185332,69.4154,0.00199998,3.8649e-12,-34.6122,0.999991,1.00001,0.002,-31.247990173,-31.247990173,4950.25381317,1.0,1,100,1.00001,-32.7552,0.9,0.00200002,-31.247990173,1.55962e-17,282.66,500,500.000006643,4950.25381317
500.0,68.515,0.01,,-46.2436,1.0,1.0,0.01,-42.1395077214,-42.1395077214,4741.71645982,1.0,2,100,1.0,-42.1395,0.9,0.01,-42.1395077214,3.50449e-18,242.55,500,100.0,4741.71645982
500.0,69.2895,0.005,,-38.9587,1.0,1.0,0.005,-29.6040044819,-29.6040044819,4877.99027132,1.0,2,100,1.0,-35.8718,0.9,0.005,-29.6040044819,2.1793e-19,287.54,500,200.000000102,4877.99027132
500.0,69.1982,0.00333333,,-37.8338,1.0,1.0,0.00333333,-34.1963939951,-34.1963939951,4809.31926077,1.0,2,100,1.0,-35.3133,0.9,0.00333333,-34.1963939951,5.43914e-20,273.35,500,299.999969474,4809.31926077
500.0,68.9681,0.0025,,-40.0278,1.0,1.0,0.0025,-45.4401198785,-45.4401198785,4630.59303542,1.0,2,100,1.0,-37.845,0.9,0.0025,-45.4401198785,5.4346e-20,233.99,500,400.0,4630.59303542
500.0,69.0129,0.00199998,4.36578e-12,-38.8805,0.999989,1.00002,0.002,-33.2608114717,-33.2608114717,4818.88697938,1.0,1,100,1.0,-36.9282,0.9,0.00200003,-33.2608114717,1.76546e-17,273.0,500,500.000043414,4818.88697938
500.0,69.4796,0.01,,-34.4128,1.0,1.0,0.01,-30.2787710822,-30.2787710822,4876.17821813,1.0,2,100,1.0,-30.2788,0.9,0.01,-30.2787710822,3.50449e-18,282.95,500,100.0,4876.17821813
500.0,69.669,0.005,,-37.8572,1.0,1.0,0.005,-39.5892583534,-39.5892583534,4885.62257983,1.0,2,100,1.0,-34.934,0.9,0.005,-39.5892583534,2.1793e-19,250.82,500,200.000000102,4885.62257983
500.0,69.6532,0.00333333,,-35.9134,1.0,1.0,0.00333333,-30.6426027391,-30.6426027391,4883.72003006,1.0,2,100,1.0,-33.5035,0.9,0.00333333,-30.6426027391,5.43914e-20,282.8,500,299.999969474,4883.72003006
500.0,69.6475,0.0025,,-34.0125,1.0,1.0,0.0025,-27.1912415287,-27.1912415287,4867.18688756,1.0,2,100,1.0,-31.9255,0.9,0.0025,-27.1912415287,5.4346e-20,295.25,500,400.0,4867.18688756
500.0,69.4603,0.002,,-30.8239,1.0,1.0,0.002,-17.0842528543,-17.0842528543,4590.24426681,1.0,1,100,1.0,-28.9572,0.9,0.002,-17.0842528543,5.43187e-20,322.22,500,500.000006643,4590.24426681
500.0,69.7335,0.01,,-34.0396,1.0,1.0,0.01,-30.1756150154,-30.1756150154,4911.88605653,1.0,2,100,1.0,-30.1756,0.9,0.01,-30.1756150154,3.50449e-18,282.45,500,100.0,4911.88605653
500.0,70.3355,0.005,,-38.7257,1.0,1.0,0.005,-41.479165418,-41.479165418,5017.69348409,1.0,2,100,1.0,-35.8274,0.9,0.005,-41.479165418,2.1793e-19,251.16,500,200.000000102,5017.69348409
500.0,70.1025,0.00333333,,-39.4214,1.0,1.0,0.00333333,-39.3864884843,-39.3864884843,4889.36810773,1.0,2,100,1.0,-37.0138,0.9,0.00333333,-39.3864884843,5.43914e-20,250.76,500,299.999969474,4889.36810773
500.0,70.329,0.0025,,-37.3771,1.0,1.0,0.0025,-30.1270488265,-30.1270488265,5056.59287985,1.0,2,100,1.0,-35.2921,0.9,0.0025,-30.1270488265,5.4346e-20,282.18,500,400.0,5056.59287985
