WReturnMean,InitialReturnMean,MaxIW,ReturnMeanIW,StdWReturnMean,MeanEntropy,InitialReturnMax,Iteration,MeanIW,Epsilon,InitialReturnStd,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,ESSRenyiHarmonic,EmpiricalD2Harmonic,InitialReturnMin,OptimizationReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,InitialBound,MinTargetPdf,VarianceInitializer,Penalization,DivergenceHarmonic,TimeElapsed,EpLenMean,MinIW,LearnableVariance,TimestepsSoFar,StdIW,Weights,Bound,Inner Iteration,MinBehavPdf,EpThisIter,ReturnStepMax,MeanD2-0,ReturnStepMaxmin,EpRewMean
23429902.0,4822.4077,521874140.0,165387280000000.0,,0.4189424,4999.6816,826,11325841.0,1e-07,417.48108,1.0,1752.7015,41300,50.0,1.0,3069.7058,1929.9758,50.0,,-25470924.0,-241.18639,-1.0,True,2.156592e+24,11046.072155952454,482.46,0.041464303,,17569254,73143050.0,[-0.084  1.053 -4.497 -2.989],-2.997416e+18,1,-241.18639,50,10.0,1.0,10.0,4822.407351395688
24995992.0,4999.5996,2227372.2,1116909600000.0,,0.4189424,4999.6978,827,44684.02,1e-07,0.06731884,1.0,0.15543945,41350,50.0,1.0,4999.444,0.25390625,50.0,,-27037032.0,-235.05841,-1.0,True,1.0129986e+21,11060.162481069565,500.0,0.12178485,,17594254,311813.78,[-0.037  1.113 -4.497 -2.889],-6.496116e+16,1,-235.05841,50,10.0,1.0,10.0,4999.59921623434
24495942.0,4899.794,2852.3604,5796662000.0,,0.4189424,4999.711,828,231.92705,1e-07,698.5447,1.0,4889.812,41400,50.0,1.0,9.98127,4989.7295,50.0,,-26536992.0,-252.29475,-1.0,True,1534762900.0,11071.534816265106,490.04,0.2350547,,17618756,627.5864,[ 0.025  1.106 -4.499 -2.897],-85755190000.0,1,-252.29475,50,10.0,1.0,10.0,4899.793842945403
23996044.0,4799.8037,17944.59,17438364000.0,,0.4189424,4999.7227,829,697.711,1e-07,978.7377,1.0,4799.8037,41450,50.0,1.0,,4999.7227,50.0,,-26037104.0,-246.4818,-1.0,True,14321103000.0,11084.013784885406,480.06,0.11278392,,17642759,2894.0254,[ 0.035  1.22  -4.486 -2.847],-261688280000.0,1,-246.4818,50,10.0,1.0,10.0,4799.803858596878
24995778.0,4999.5776,521539800.0,264590500000000.0,,0.4189424,4999.723,830,10585734.0,1e-07,0.06347378,1.0,0.17683594,41500,50.0,1.0,4999.401,0.32226562,50.0,,-27036842.0,-246.13893,-1.0,True,1.7081874e+36,11095.001103162766,500.0,0.086572126,,17667759,72996904.0,[ 0.047  1.292 -4.489 -2.746],-2.667559e+24,1,-246.13893,50,10.0,1.0,10.0,4999.57768980762
24995512.0,4999.5513,180052400.0,98750030000000.0,,0.4189424,4999.7036,831,3950808.8,1e-07,0.083742015,1.0,0.25143555,41550,50.0,1.0,4999.3,0.4038086,50.0,,-27036560.0,-244.43585,-1.0,True,9.132616e+28,11107.478901386261,500.0,1.8956406,,17692759,25183520.0,[ 0.284  1.24  -4.432 -2.738],-6.167946e+20,1,-244.43585,50,10.0,1.0,10.0,4999.551291032616
23995754.0,4799.775,8119092.5,4916822700000.0,,0.4189424,4999.682,832,196720.19,1e-07,978.7318,1.0,4799.775,41600,50.0,1.0,,4999.682,50.0,,-26036780.0,-240.49123,-1.0,True,2.5089511e+25,11118.730257511139,480.06,0.10502677,,17716762,1151678.6,[ 0.144  1.168 -4.465 -2.928],-1.0223168e+19,1,-240.49123,50,10.0,1.0,10.0,4799.774900165141
24994680.0,4999.4683,27932.574,16222004000.0,,0.4189424,4999.666,833,649.01044,1e-07,0.11178988,1.0,0.30791014,41650,50.0,1.0,4999.16,0.5058594,50.0,,-27035692.0,-247.17934,-1.0,True,2608896100000.0,11130.210355043411,500.0,0.032281592,,17741762,3911.6926,[ 0.318  1.216 -4.488 -3.099],-3312810500000.0,1,-247.17934,50,10.0,1.0,10.0,4999.468062694525
24493346.0,4899.3345,301874.72,159628020000.0,,0.4189424,4999.6523,834,6388.6787,1e-07,699.905,1.0,4899.3345,41700,50.0,1.0,,4999.6523,50.0,,-26534346.0,-247.95868,-1.0,True,2.587288e+21,11139.119517564774,490.02,0.34384444,,17766263,42264.176,[ 0.502  1.065 -4.444 -3.039],-1.03814264e+17,1,-247.95868,50,10.0,1.0,10.0,4899.33472637342
24991436.0,4999.1436,146088.48,79762940000.0,,0.4189424,4999.5986,835,3192.2073,1e-07,0.3059902,1.0,0.8954785,41750,50.0,1.0,4998.248,1.3505859,50.0,,-27032396.0,-250.77165,-1.0,True,6509805000000000.0,11150.341193199158,500.0,0.42663044,,17791263,20423.56,[ 0.556  0.858 -4.44  -2.909],-164747550000000.0,1,-250.77165,50,10.0,1.0,10.0,4999.1434993573375
24991270.0,4999.127,83018.0,85123160000.0,,0.4189424,4999.585,836,3406.4553,1e-07,0.2913867,1.0,0.8212793,41800,50.0,1.0,4998.3057,1.2792969,50.0,,-27032218.0,-243.53294,-1.0,True,3.175436e+18,11161.258600950241,500.0,0.07516469,,17816263,13405.303,[ 0.602  0.914 -4.428 -2.808],-3636923300000000.0,1,-243.53294,50,10.0,1.0,10.0,4999.126956756331
20595864.0,4286.39,675479040.0,416265700000000.0,,0.4189424,4999.421,837,16685142.0,1e-07,1490.8812,1.0,4276.41,41850,50.0,1.0,9.979619,4989.4414,50.0,,-22636668.0,-248.65308,-1.0,True,3.4739074e+36,11172.264373779297,428.96,0.4000368,,17837711,96459260.0,[ 0.654  0.817 -4.402 -2.859],-3.8036708e+24,1,-248.65308,50,10.0,1.0,10.0,4286.38980529341
23526054.0,4763.6533,790566.75,699897600000.0,,0.4189424,4999.527,838,28021.895,1e-07,913.0509,1.0,4763.6533,41900,50.0,1.0,,4999.527,50.0,,-25566952.0,-237.9363,-1.0,True,8.606254e+22,11182.87945652008,476.54,0.0076797274,,17861538,118967.47,[ 0.655  0.936 -4.408 -2.823],-5.9871446e+17,1,-237.9363,50,10.0,1.0,10.0,4763.653541747433
24051606.0,4843.4805,391741.28,226162770000.0,,0.4189424,4999.6714,839,9058.385,1e-07,769.61414,1.0,4233.973,41950,50.0,1.0,609.50696,4390.1646,50.0,,-26092624.0,-270.10205,-1.0,True,123598400000000.0,11195.26459980011,484.46,0.108509585,,17885761,54925.62,[ 0.686  1.015 -4.398 -2.732],-22916645000000.0,1,-270.10205,50,10.0,1.0,10.0,4843.480226472191
24993196.0,4999.32,2231364000.0,1202439400000000.0,,0.4189424,4999.631,840,48115144.0,1e-07,0.17655446,1.0,0.4695215,42000,50.0,1.0,4998.85,0.7807617,50.0,,-27034184.0,-235.67198,-1.0,True,7.378401e+34,11208.005107402802,500.0,1.0106767,,17910761,312256500.0,[ 0.629  1.083 -4.414 -2.645],-5.5438486e+23,1,-235.67198,50,10.0,1.0,10.0,4999.319589364339
24993946.0,4999.3945,23478.555,21628363000.0,,0.4189424,4999.6265,841,865.3325,1e-07,0.1525424,1.0,0.3799707,42050,50.0,1.0,4999.0146,0.6118164,50.0,,-27034928.0,-241.6418,-1.0,True,6358450600000.0,11219.835787534714,500.0,0.2543953,,17935761,3374.888,[ 0.478  0.909 -4.503 -2.683],-5168047300000.0,1,-241.6418,50,10.0,1.0,10.0,4999.394585442219
23494744.0,4704.555,64287890.0,32174049000000.0,,0.4189424,4999.6035,842,1287607.8,1e-07,1167.0078,1.0,4694.574,42100,50.0,1.0,9.981058,4989.6226,50.0,,-25535704.0,-255.10428,-1.0,True,1.0334297e+20,11231.468317270279,470.58,0.093361445,,17959290,9000042.0,[ 0.521  0.819 -4.503 -2.759],-2.0779683e+16,1,-255.10428,50,10.0,1.0,10.0,4704.555156429134
24494888.0,4899.688,13012.47,17643990000.0,,0.4189424,4999.6426,843,705.9137,1e-07,698.52985,1.0,4889.709,42150,50.0,1.0,9.979511,4989.663,50.0,,-26535880.0,-249.81902,-1.0,True,895969000000.0,11243.293350934982,490.04,0.026206333,,17983792,1985.0724,[ 0.299  0.781 -4.589 -2.826],-1949518000000.0,1,-249.81902,50,10.0,1.0,10.0,4899.688288340326
24494532.0,4899.653,7608.427,11301415000.0,,0.4189424,4999.6826,844,452.19003,1e-07,698.52484,1.0,4889.674,42200,50.0,1.0,9.97919,4989.7036,50.0,,-26535552.0,-256.09827,-1.0,True,17655794000.0,11255.733495473862,490.04,0.010223162,,18008294,1336.1172,[ 0.298  0.703 -4.595 -2.924],-282497160000.0,1,-256.09827,50,10.0,1.0,10.0,4899.652719402692
24493026.0,4899.3027,1133748.6,595668430000.0,,0.4189424,4999.5566,845,23841.422,1e-07,699.90045,1.0,4899.3027,42250,50.0,1.0,,4999.5566,50.0,,-26533940.0,-243.87865,-1.0,True,1.9898138e+24,11267.456410646439,490.02,0.3797078,,18032795,158598.03,[ 0.346  0.651 -4.59  -3.027],-2.8788807e+18,1,-243.87865,50,10.0,1.0,10.0,4899.302757311977
24993116.0,4999.3115,1257590.6,742855150000.0,,0.4189424,4999.575,846,29724.885,1e-07,0.17108104,1.0,0.46671876,42300,50.0,1.0,4998.8447,0.73046875,50.0,,-27034052.0,-250.38257,-1.0,True,1.3155464e+17,11279.684809207916,500.0,0.006415283,,18057795,177019.5,[ 0.392  0.751 -4.554 -2.982],-740984800000000.0,1,-250.38257,50,10.0,1.0,10.0,4999.311474444071
24993678.0,4999.3677,21828.393,17023450000.0,,0.4189424,4999.609,847,681.1665,1e-07,0.1950022,1.0,0.47910157,42350,50.0,1.0,4998.8887,0.72021484,50.0,,-27034642.0,-239.31299,-1.0,True,4648201000.0,11291.422809362411,500.0,0.0669386,,18082795,3246.099,[ 0.431  0.854 -4.547 -2.923],-156168880000.0,1,-239.31299,50,10.0,1.0,10.0,4999.3677280276115
24494114.0,4899.611,144805.7,113386600000.0,,0.4189424,4999.6294,848,4536.476,1e-07,698.5185,1.0,4889.629,42400,50.0,1.0,9.981214,4989.648,50.0,,-26535096.0,-237.91403,-1.0,True,56823390000000.0,11302.454752445221,490.04,0.028238256,,18107297,21079.033,[ 0.468  0.888 -4.54  -2.809],-15498246000000.0,1,-237.91403,50,10.0,1.0,10.0,4899.610939432926
24005882.0,4816.331,28549.635,33911564000.0,,0.4189424,4999.55,849,1359.3556,1e-07,899.35516,1.0,4806.3506,42450,50.0,1.0,9.980695,4989.5693,50.0,,-26046796.0,-253.68504,-1.0,True,3.1211886e+16,11316.262489080429,481.76,0.22628456,,18131385,4563.0957,[ 0.593  0.939 -4.523 -3.019],-360592770000000.0,1,-253.68504,50,10.0,1.0,10.0,4816.331122215414
24024046.0,4834.466,595395.9,446410520000.0,,0.4189424,4999.51,850,29201.89,1e-07,807.45703,1.0,4164.984,42500,50.0,1.0,669.48193,4330.028,50.0,,-26064924.0,-235.39821,-1.0,True,1.2136064e+20,11328.612197637558,483.58,0.123472616,,18155564,102258.984,[ 0.566  0.876 -4.53  -3.124],-2.248313e+16,1,-235.39821,50,10.0,1.0,10.0,4834.46591291019
24992916.0,4999.291,26376.713,26827862000.0,,0.4189424,4999.58,851,1073.4347,1e-07,0.17107251,1.0,0.4498047,42550,50.0,1.0,4998.842,0.73828125,50.0,,-27033856.0,-259.2101,-1.0,True,102074760000.0,11341.320787668228,500.0,0.03552696,,18180564,4081.2854,[ 0.521  0.968 -4.54  -3.053],-678877400000.0,1,-259.2101,50,10.0,1.0,10.0,4999.291599151026
24990484.0,4999.0483,407085.53,377556040000.0,,0.4189424,4999.625,852,15112.179,1e-07,0.35086164,1.0,0.8538477,42600,50.0,1.0,4998.1943,1.4306641,50.0,,-27031456.0,-240.52936,-1.0,True,1.7184806e+25,11355.23467540741,500.0,1.7369914,,18205564,63287.008,[ 0.553  0.918 -4.569 -3.159],-8.460608e+18,1,-240.52936,50,10.0,1.0,10.0,4999.048196508049
24492190.0,4899.2188,1472.1278,4109756400.0,,0.4189424,4999.55,853,164.46965,1e-07,699.8884,1.0,4899.2188,42650,50.0,1.0,,4999.55,50.0,,-26533104.0,-234.97632,-1.0,True,827313200000.0,11367.310952425003,490.02,0.06335492,,18230065,304.996,[ 0.584  1.023 -4.56  -3.1  ],-1860422500000.0,1,-234.97632,50,10.0,1.0,10.0,4899.218833242911
24492420.0,4899.2417,27493.646,28054899000.0,,0.4189424,4999.6245,854,1122.5657,1e-07,699.8918,1.0,4899.2417,42700,50.0,1.0,,4999.6245,50.0,,-26533398.0,-264.3522,-1.0,True,6.4980146e+25,11379.253596544266,490.02,0.0873497,,18254566,4398.4946,[ 0.636  1.064 -4.549 -2.995],-1.645203e+19,1,-264.3522,50,10.0,1.0,10.0,4899.241988344452
21474394.0,4489.092,57222476.0,29217276000000.0,,0.4189424,4999.538,855,1169778.0,1e-07,1149.9781,1.0,3999.3853,42750,50.0,1.0,489.70654,4509.8315,50.0,,-23515298.0,-236.24289,-1.0,True,1.1659268e+23,11390.645107269287,449.24,0.01704394,,18277028,8008492.0,[ 0.857  1.16  -4.489 -3.028],-6.96896e+17,1,-236.24289,50,10.0,1.0,10.0,4489.091932520622
21527532.0,4486.1436,26910.086,12706041000.0,,0.4189424,4999.455,856,697.1117,1e-07,1184.0796,1.0,3936.4485,42800,50.0,1.0,549.69556,4449.76,50.0,,-23568366.0,-244.02434,-1.0,True,3.095863e+16,11402.15420627594,448.96,0.09725549,,18299476,3775.5652,[ 0.812  1.089 -4.5   -3.12 ],-359092180000000.0,1,-244.02434,50,10.0,1.0,10.0,4486.143967568599
23329926.0,4772.5723,197893780.0,121273326000000.0,,0.4189424,4999.611,857,4868132.0,1e-07,743.2889,1.0,3913.126,42850,50.0,1.0,859.4463,4140.1646,50.0,,-25370888.0,-244.60309,-1.0,True,1.209736e+31,11415.172535896301,477.5,0.012958436,,18323351,28179902.0,[ 0.722  1.008 -4.532 -3.115],-7.0985895e+21,1,-244.60309,50,10.0,1.0,10.0,4772.572365722753
24990616.0,4999.061,44184.816,24790931000.0,,0.4189424,4999.554,858,992.1741,1e-07,0.37214577,1.0,0.9566406,42900,50.0,1.0,4998.105,1.4492188,50.0,,-27031538.0,-236.74626,-1.0,True,168292320000.0,11427.334161043167,500.0,0.012935914,,18348351,6183.4097,[ 0.739  1.118 -4.539 -3.058],-862029200000.0,1,-236.74626,50,10.0,1.0,10.0,4999.06160410845
24991442.0,4999.1445,630006.3,406554020000.0,,0.4189424,4999.5312,859,16266.465,1e-07,0.2914856,1.0,0.73018557,42950,50.0,1.0,4998.414,1.1171875,50.0,,-27032342.0,-242.45367,-1.0,True,3.086137e+19,11440.748566389084,500.0,0.045896802,,18373351,89730.0,[ 0.638  1.06  -4.548 -3.101],-1.1337991e+16,1,-242.45367,50,10.0,1.0,10.0,4999.144258103732
24022168.0,4824.2817,4401.27,4360739300.0,,0.4189424,4999.5713,860,176.06029,1e-07,865.144,1.0,4814.3013,43000,50.0,1.0,9.980619,4989.591,50.0,,-26063096.0,-248.41124,-1.0,True,154195100000000.0,11454.366085290909,482.56,0.06762232,,18397479,672.0744,[ 0.594  0.969 -4.558 -3.174],-25347196000000.0,1,-248.41124,50,10.0,1.0,10.0,4824.281754482357
24491982.0,4899.398,376316500.0,188277290000000.0,,0.4189424,4999.4683,861,7536759.0,1e-07,698.4881,1.0,4889.416,43050,50.0,1.0,9.98126,4989.487,50.0,,-26532832.0,-249.05786,-1.0,True,3.0844445e+21,11466.63373708725,490.04,0.20703663,,18421981,52682840.0,[ 0.578  1.088 -4.568 -3.207],-1.1353016e+17,1,-249.05786,50,10.0,1.0,10.0,4899.397635326136
24493174.0,4899.517,241514.28,240306850000.0,,0.4189424,4999.603,862,9616.179,1e-07,698.5051,1.0,4889.536,43100,50.0,1.0,9.980882,4989.622,50.0,,-26534134.0,-246.11655,-1.0,True,153951320000000.0,11478.536144256592,490.04,0.02775892,,18446483,45353.215,[ 0.592  1.163 -4.568 -3.108],-25563420000000.0,1,-246.11655,50,10.0,1.0,10.0,4899.516893481537
24993378.0,4999.338,17373.926,29355174000.0,,0.4189424,4999.5723,863,1174.4934,1e-07,0.18116486,1.0,0.68631834,43150,50.0,1.0,4998.6514,0.92089844,50.0,,-27034316.0,-245.67314,-1.0,True,4.62569e+16,11491.408000946045,500.0,0.21607387,,18471483,3230.606,[ 0.619  1.243 -4.559 -3.017],-438972600000000.0,1,-245.67314,50,10.0,1.0,10.0,4999.337651106857
24992562.0,4999.256,346.33694,840638850.0,,0.4189424,4999.5596,864,33.63513,1e-07,0.23705873,1.0,0.81078124,43200,50.0,1.0,4998.4453,1.1142578,50.0,,-27033486.0,-246.11533,-1.0,True,685666200.0,11503.620644330978,500.0,0.09407072,,18496483,75.88437,[ 0.583  1.157 -4.565 -3.099],-54281597000.0,1,-246.11533,50,10.0,1.0,10.0,4999.25608548292
24015856.0,4821.5073,66861.734,78422090000.0,,0.4189424,4999.5654,865,3342.9539,1e-07,876.8836,1.0,4811.5264,43250,50.0,1.0,9.980526,4989.585,50.0,,-26056782.0,-244.97267,-1.0,True,1408727300000000.0,11516.144280672073,482.28,0.0836427,,18520597,12590.872,[ 0.668  1.08  -4.521 -3.124],-76679050000000.0,1,-244.97267,50,10.0,1.0,10.0,4821.507375322786
24993894.0,4999.3896,26367.057,35727790000.0,,0.4189424,4999.609,866,1429.489,1e-07,0.16944839,1.0,0.6170703,43300,50.0,1.0,4998.7725,0.8364258,50.0,,-27034856.0,-236.09972,-1.0,True,600538400000000.0,11531.057954788208,500.0,0.016975421,,18545597,4504.6323,[ 0.441  1.156 -4.571 -3.173],-50050336000000.0,1,-236.09972,50,10.0,1.0,10.0,4999.389549497534
24994276.0,4999.4277,424582.8,252432470000.0,,0.4189424,4999.65,867,10099.495,1e-07,0.12371615,1.0,0.32895508,43350,50.0,1.0,4999.0986,0.55126953,50.0,,-27035276.0,-252.64592,-1.0,True,1.35596275e+17,11543.337040424347,500.0,0.090020776,,18570597,59344.438,[ 0.456  1.227 -4.568 -3.071],-751801750000000.0,1,-252.64592,50,10.0,1.0,10.0,4999.4276169275245
24493276.0,4899.3276,33997.816,52979730000.0,,0.4189424,4999.6006,868,2119.816,1e-07,699.904,1.0,4899.3276,43400,50.0,1.0,,4999.6006,50.0,,-26534236.0,-243.88107,-1.0,True,1.3312286e+21,11554.7084774971,490.02,0.12504633,,18595098,6444.872,[ 0.672  1.303 -4.499 -2.996],-7.446491e+16,1,-243.88107,50,10.0,1.0,10.0,4899.327473152852
24994124.0,4999.4126,40290.938,44360626000.0,,0.4189424,4999.6143,869,1775.0085,1e-07,0.13797858,1.0,0.40657225,43450,50.0,1.0,4999.006,0.60839844,50.0,,-27035096.0,-260.29382,-1.0,True,93014370000000.0,11567.862795591354,500.0,0.058674246,,18620098,6518.31,[ 0.459  1.234 -4.573 -3.081],-19727863000000.0,1,-260.29382,50,10.0,1.0,10.0,4999.412468166102
24994630.0,4999.463,54617.605,42625990000.0,,0.4189424,4999.66,870,1705.5856,1e-07,0.12531358,1.0,0.31942382,43500,50.0,1.0,4999.1436,0.51660156,50.0,,-27035642.0,-255.81657,-1.0,True,4704736600000.0,11580.465610742569,500.0,0.082612745,,18645098,8058.811,[ 0.453  1.323 -4.561 -2.994],-4469560000000.0,1,-255.81657,50,10.0,1.0,10.0,4999.462971053226
24495168.0,4899.716,3087.904,6349891600.0,,0.4189424,4999.6475,871,254.06474,1e-07,698.53375,1.0,4889.7363,43550,50.0,1.0,9.979751,4989.6675,50.0,,-26536170.0,-258.1782,-1.0,True,910734660000.0,11594.208231687546,490.04,0.5117017,,18669600,660.5412,[ 0.431  1.405 -4.556 -2.903],-1954081300000.0,1,-258.1782,50,10.0,1.0,10.0,4899.716244403324
24994968.0,4999.497,1218824.2,677125600000.0,,0.4189424,4999.6797,872,27090.018,1e-07,0.107255645,1.0,0.24644531,43600,50.0,1.0,4999.2505,0.42919922,50.0,,-27035996.0,-244.70816,-1.0,True,1188823300000000.0,11607.675996780396,500.0,0.12677541,,18694600,170364.98,[ 0.435  1.468 -4.559 -2.795],-71048725000000.0,1,-244.70816,50,10.0,1.0,10.0,4999.497006574596
24994298.0,4999.4297,12443.518,20031103000.0,,0.4189424,4999.6406,873,801.42474,1e-07,0.10466465,1.0,0.25014648,43650,50.0,1.0,4999.1797,0.4609375,50.0,,-27035296.0,-248.5592,-1.0,True,1703621000000.0,11621.209671735764,500.0,0.08570205,,18719600,2213.4272,[ 0.604  1.466 -4.51  -2.618],-2683934600000.0,1,-248.5592,50,10.0,1.0,10.0,4999.429871704799
22498880.0,4511.686,6885.3975,9593858000.0,,0.4189424,4999.662,874,384.31128,1e-07,1464.0939,1.0,4511.686,43700,50.0,1.0,,4999.662,50.0,,-24539890.0,-242.78633,-1.0,True,5845691700000.0,11633.405657291412,451.32,0.25671938,,18742166,1154.9412,[ 0.621  1.386 -4.508 -2.713],-4944213600000.0,1,-242.78633,50,10.0,1.0,10.0,4511.685811581455
23994774.0,4799.677,977670850.0,721222800000000.0,,0.4189424,4999.6885,875,28856102.0,1e-07,978.71173,1.0,4799.677,43750,50.0,1.0,,4999.6885,50.0,,-26035810.0,-250.22166,-1.0,True,3.752494e+34,11644.744456291199,480.06,0.22484589,,18766169,138119760.0,[ 0.65   1.461 -4.51  -2.617],-3.9536687e+23,1,-250.22166,50,10.0,1.0,10.0,4799.6767480441995
23994756.0,4799.4756,152794500.0,105123016000000.0,,0.4189424,4999.6406,876,4205686.5,1e-07,979.68884,1.0,4799.4756,43800,50.0,1.0,,4999.6406,50.0,,-26035752.0,-250.98096,-1.0,True,1.3688087e+33,11655.955255508423,480.04,0.99129546,,18790171,21416372.0,[ 0.518  1.628 -4.569 -2.499],-7.55098e+22,1,-250.98096,50,10.0,1.0,10.0,4799.475610599292
24215618.0,4890.2812,5271225000.0,2890593000000000.0,,0.4189424,4999.547,877,115669690.0,1e-07,548.41943,1.0,3241.1086,43850,50.0,1.0,1649.1729,3350.374,50.0,,-26256540.0,-231.08546,-1.0,True,4.4823136e+32,11667.849593162537,489.14,0.6047379,,18814628,739071700.0,[ 0.781  1.46  -4.596 -2.109],-4.320826e+22,1,-231.08546,50,10.0,1.0,10.0,4890.281416031527
24494476.0,4899.4473,42023.996,34072414000.0,,0.4189424,4999.615,878,1363.2671,1e-07,699.921,1.0,4899.4473,43900,50.0,1.0,,4999.615,50.0,,-26535454.0,-248.5592,-1.0,True,24346050000000.0,11679.92218208313,490.02,0.05240619,,18839129,6285.865,[ 0.652  1.253 -4.649 -2.118],-10104358000000.0,1,-248.5592,50,10.0,1.0,10.0,4899.447540997005
24494118.0,4899.4116,678.1776,2665280500.0,,0.4189424,4999.619,879,106.656555,1e-07,699.91595,1.0,4899.4116,43950,50.0,1.0,,4999.619,50.0,,-26535100.0,-256.1967,-1.0,True,35754033000.0,11692.976185321808,490.02,0.3753528,,18863630,165.82657,[ 0.641  1.329 -4.665 -2.021],-388579460000.0,1,-256.1967,50,10.0,1.0,10.0,4899.41178317309
24493694.0,4901.934,155876.23,108177120000.0,,0.4189424,4999.6323,880,4327.972,1e-07,681.7171,1.0,4772.0195,44000,50.0,1.0,129.91457,4869.718,50.0,,-26534686.0,-240.3232,-1.0,True,1474184700000000.0,11704.003378868103,490.28,0.023476873,,18888144,21944.387,[ 0.587  1.414 -4.694 -1.954],-78470350000000.0,1,-240.3232,50,10.0,1.0,10.0,4901.934087820394
22671224.0,4590.428,7404485.0,3792725900000.0,,0.4189424,4999.495,881,151787.27,1e-07,1264.5914,1.0,4580.4473,44050,50.0,1.0,9.980721,4989.514,50.0,,-24712104.0,-235.31569,-1.0,True,3.4658522e+16,11714.370424032211,459.22,0.0153575605,,18911105,1036158.44,[ 0.621  1.482 -4.677 -1.856],-383729830000000.0,1,-235.31569,50,10.0,1.0,10.0,4590.428362867447
24462080.0,4896.1562,2047635.0,1333104700000.0,,0.4189424,4999.632,882,53341.203,1e-07,699.8106,1.0,4896.1562,44100,50.0,1.0,,4999.632,50.0,,-26503074.0,-234.61966,-1.0,True,6.774759e+16,11726.553861379623,489.72,0.54023385,,18935591,288488.3,[ 0.591  1.452 -4.679 -1.973],-532556720000000.0,1,-234.61966,50,10.0,1.0,10.0,4896.156305696148
24494266.0,4899.427,84423.195,72776860000.0,,0.4189424,4999.5654,883,2911.7627,1e-07,699.918,1.0,4899.427,44150,50.0,1.0,,4999.5654,50.0,,-26535204.0,-242.36462,-1.0,True,56557954000000.0,11738.261855363846,490.02,0.18825029,,18960092,12367.043,[ 0.59   1.363 -4.697 -2.06 ],-15421269000000.0,1,-242.36462,50,10.0,1.0,10.0,4899.426425561268
24994362.0,4999.436,27899.352,26703063000.0,,0.4189424,4999.6045,884,1068.416,1e-07,0.12533872,1.0,0.57793945,44200,50.0,1.0,4998.8584,0.74609375,50.0,,-27035332.0,-252.04631,-1.0,True,2363829500000.0,11750.425663471222,500.0,0.14258529,,18985092,4150.3096,[ 0.598  1.298 -4.702 -2.166],-3164564400000.0,1,-252.04631,50,10.0,1.0,10.0,4999.436306592735
24994714.0,4999.4717,14474.875,14444560000.0,,0.4189424,4999.663,885,577.9127,1e-07,0.08691966,1.0,0.18828125,44250,50.0,1.0,4999.283,0.3798828,50.0,,-27035732.0,-244.83609,-1.0,True,264944650000.0,11764.30282497406,500.0,0.040910006,,19010092,2095.4414,[ 0.606  1.254 -4.681 -2.281],-1064986500000.0,1,-244.83609,50,10.0,1.0,10.0,4999.47154549731
24994474.0,4999.4473,27348.875,20393667000.0,,0.4189424,4999.637,886,815.97687,1e-07,0.118431,1.0,0.31368163,44300,50.0,1.0,4999.134,0.50341797,50.0,,-27035470.0,-263.40518,-1.0,True,358534680000.0,11776.5072991848,500.0,0.12859905,,19035092,3833.2637,[ 0.591  1.186 -4.688 -2.385],-1242466000000.0,1,-263.40518,50,10.0,1.0,10.0,4999.447552098931
23494924.0,4700.091,14062.966,19642251000.0,,0.4189424,4999.678,887,785.92896,1e-07,1184.9359,1.0,4690.1113,44350,50.0,1.0,9.979611,4989.6987,50.0,,-25535950.0,-229.90244,-1.0,True,606911300000.0,11785.746765851974,470.12,0.33467194,,19058598,2429.2192,[ 0.614  1.245 -4.667 -2.279],-1609656700000.0,1,-229.90244,50,10.0,1.0,10.0,4700.0907666556395
24994638.0,4999.464,2249002000.0,1401525000000000.0,,0.4189424,4999.6743,888,56071876.0,1e-07,0.11355085,1.0,0.30366212,44400,50.0,1.0,4999.16,0.51416016,50.0,,-27035664.0,-258.9878,-1.0,True,1.5694794e+35,11797.479750871658,500.0,3.0433095,,19083598,317287970.0,[ 0.587  1.179 -4.678 -2.381],-8.0856626e+23,1,-258.9878,50,10.0,1.0,10.0,4999.463825829025
23993904.0,4799.789,10865.028,17513847000.0,,0.4189424,4999.6426,889,700.82764,1e-07,977.71576,1.0,4789.809,44450,50.0,1.0,9.980064,4989.6626,50.0,,-26034902.0,-254.41023,-1.0,True,46053647000000.0,11810.370506286621,480.08,0.16159989,,19107602,2098.5325,[ 0.722  1.285 -4.619 -2.209],-13867978000000.0,1,-254.41023,50,10.0,1.0,10.0,4799.7891616927545
23993732.0,4799.3735,23894.914,24302436000.0,,0.4189424,4999.6914,890,972.38586,1e-07,979.668,1.0,4799.3735,44500,50.0,1.0,,4999.6914,50.0,,-26034770.0,-252.9593,-1.0,True,8356773700000000.0,11824.113189458847,480.04,0.0141139785,,19131604,3604.8772,[ 0.742  1.173 -4.607 -2.259],-186602170000000.0,1,-252.9593,50,10.0,1.0,10.0,4799.373368033043
