EpLenMean,StdIW,MinBehavPdf,Penalization,MeanIW,DivergenceHarmonic,TimestepsSoFar,ESSRenyiArithmetic,MinTargetPdf,MinIW,OptimizationReturnMax,WReturnMean,TimeElapsed,InitialReturnMean,InitialReturnStd,MeanEntropy,MeanD2-0,Bound,InitialReturnMax,VarianceInitializer,ReturnMeanIW,Iteration,Epsilon,EmpiricalD2Arithmetic,EpisodesSoFar,ESSRenyiHarmonic,InitialReturnMin,StdWReturnMean,MaxIW,OptimizationReturnMin,EpThisIter,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,EpRewMean,ReturnStepMax,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin
489.98,737.72974,-239.62346,True,208.84827,7.037763e+17,16075068,50.0,-239.62346,0.20138454,4989.667,24487420.0,38713.70820045471,4898.9385,698.4448,0.4189424,1.0,-1712190000000000.0,4999.6484,-1.0,5219890700.0,735,1.0,1.0,36750,50.0,9.981468,,5057.9526,,50,4888.9565,-26528412.0,1.0,4898.9382976548795,10.0,1,[ 0.03   0.23  -4.462 -2.738],,10.0
339.62,61.401722,-239.09189,True,21.708845,110045454000.0,16092049,50.0,-239.09189,0.056752868,4999.626,14517550.0,38741.67212724686,3389.8762,1739.6233,0.4189424,1.0,-677357000000.0,4999.626,-1.0,315324930.0,736,1.0,1.0,36800,50.0,,,411.9008,,50,3389.8762,-16558515.0,1.0,3389.8765243904595,10.0,1,[-0.008  0.255 -4.472 -2.855],,10.0
466.34,5802.917,-254.276,True,1010.433,590754600000.0,16115366,50.0,-254.276,0.1433182,4419.824,22871792.0,38782.12076091766,4661.929,1066.869,0.4189424,1.0,-1577616700000.0,4999.6006,-1.0,8957631000.0,737,1.0,1.0,36850,50.0,579.7766,,41472.34,,50,4082.1528,-24912742.0,1.0,4661.929156622611,10.0,1,[ 0.02   0.268 -4.472 -2.851],,10.0
500.0,760.93494,-247.6389,True,122.02239,134980166000.0,16140366,50.0,-247.6389,0.021820167,0.40234375,24994920.0,38821.58547496796,4999.4917,0.07393391,0.4189424,1.0,-752884500000.0,4999.633,-1.0,3049737200.0,738,1.0,1.0,36900,50.0,4999.2305,,5445.3022,,50,0.26146483,-27035898.0,1.0,4999.491929841021,10.0,1,[ 0.05   0.318 -4.472 -2.829],,10.0
459.32,231.94777,-238.88095,True,77.78958,2537406600000.0,16163332,50.0,-238.88095,0.11859398,4999.6436,22472832.0,38855.44008421898,4591.582,1179.0706,0.4189424,1.0,-3252969800000.0,4999.6436,-1.0,1890854300.0,739,1.0,1.0,36950,50.0,,,1380.9961,,50,4591.582,-24513810.0,1.0,4591.582066939756,10.0,1,[ 0.006  0.345 -4.471 -2.794],,10.0
491.16,6752870.5,-236.76065,True,1664949.5,6.480419e+32,16187890,50.0,-236.76065,0.18672831,4429.8867,24501560.0,38890.74837422371,4910.902,620.1632,0.4189424,1.0,-5.1955845e+22,4999.646,-1.0,41470636000000.0,740,1.0,1.0,37000,50.0,569.7593,,42276988.0,,50,4341.1426,-26542552.0,1.0,4910.901915661149,10.0,1,[ 0.036  0.32  -4.475 -2.843],,10.0
490.04,6003418.5,-239.826,True,903867.6,9.141563e+23,16212392,50.0,-239.826,0.3635491,4989.6685,24494856.0,38933.01503825188,4899.6855,698.5292,0.4189424,1.0,-1.9514109e+18,4999.6494,-1.0,22591610000000.0,741,1.0,1.0,37050,50.0,9.980969,,42919170.0,,50,4889.7046,-26535850.0,1.0,4899.685276177555,10.0,1,[ 0.107  0.422 -4.478 -2.843],,10.0
490.02,11421.059,-247.64673,True,3373.4546,3.797205e+22,16236893,50.0,-247.64673,0.029660344,4999.6514,24494480.0,38970.526854753494,4899.4478,699.9211,0.4189424,1.0,-3.9770947e+17,4999.6514,-1.0,84312230000.0,742,1.0,1.0,37100,50.0,,,69243.58,,50,4899.4478,-26535470.0,1.0,4899.447880475571,10.0,1,[ 0.066  0.441 -4.495 -3.088],,10.0
471.72,47962.1,-257.8157,True,7632.549,1.4602119e+18,16260479,50.0,-257.8157,0.4908838,4519.7876,23237140.0,39011.590186834335,4715.8657,998.87335,0.4189424,1.0,-2466401600000000.0,4999.5854,-1.0,190208820000.0,743,1.0,1.0,37150,50.0,479.7977,,343166.72,,50,4236.0684,-25278072.0,1.0,4715.866119075027,10.0,1,[ 0.012  0.376 -4.503 -3.18 ],,10.0
500.0,124113.88,-235.68323,True,26321.953,4.7788338e+19,16285479,50.0,-235.68323,0.15356103,0.40722656,24994694.0,39050.92752146721,4999.469,0.09427096,0.4189424,1.0,-1.4109395e+16,4999.6133,-1.0,657900500000.0,744,1.0,1.0,37200,50.0,4999.206,,840476.0,,50,0.26335937,-27035654.0,1.0,4999.46939615024,10.0,1,[ 0.017  0.469 -4.497 -3.097],,10.0
500.0,34019334000.0,-246.10637,True,4860129300.0,4.226078e+36,16310479,50.0,-246.10637,0.0555059,0.43896484,24994508.0,39100.90929913521,4999.451,0.10157837,0.4189424,1.0,-4.195641e+24,4999.627,-1.0,1.2147167e+17,745,1.0,1.0,37250,50.0,4999.188,,242995460000.0,,50,0.26304686,-27035476.0,1.0,4999.451050434625,10.0,1,[ 0.069  0.484 -4.5   -3.066],,10.0
490.04,6474.4536,-238.05086,True,1262.7651,5.8772436e+17,16334981,50.0,-238.05086,0.07814222,4989.5986,24493532.0,39149.68913650513,4899.5527,698.51044,0.4189424,1.0,-1564648400000000.0,4999.5786,-1.0,31557526000.0,746,1.0,1.0,37300,50.0,9.980126,,45527.61,,50,4889.5728,-26534462.0,1.0,4899.552703801832,10.0,1,[ 0.188  0.51  -4.499 -3.095],,10.0
500.0,1669.7377,-240.36987,True,438.74265,461847630000000.0,16359981,50.0,-240.36987,0.017619891,0.6660156,24993286.0,39197.59366750717,4999.3286,0.15217553,0.4189424,1.0,-43871750000000.0,4999.6123,-1.0,10965111000.0,747,1.0,1.0,37350,50.0,4998.9463,,11673.562,,50,0.38211915,-27034242.0,1.0,4999.328433776275,10.0,1,[ 0.239  0.624 -4.498 -3.087],,10.0
480.04,6960.6724,-245.10454,True,1919.0864,9396771000000000.0,16383983,50.0,-245.10454,0.045211446,4999.619,23993778.0,39236.60954117775,4799.378,979.66895,0.4189424,1.0,-197889530000000.0,4999.619,-1.0,47961092000.0,748,1.0,1.0,37400,50.0,,,46595.887,,50,4799.378,-26034744.0,1.0,4799.377967968064,10.0,1,[ 0.319  0.694 -4.492 -3.02 ],,10.0
500.0,23203.432,-243.74776,True,6403.2075,7.5404854e+18,16408983,50.0,-243.74776,0.15919651,0.91308594,24991864.0,39283.28920531273,4999.1865,0.24915694,0.4189424,1.0,-5604437000000000.0,4999.5713,-1.0,160002400000.0,749,1.0,1.0,37450,50.0,4998.658,,146289.25,,50,0.5282129,-27032790.0,1.0,4999.186412186035,10.0,1,[ 0.309  0.607 -4.498 -3.109],,10.0
500.0,2497.162,-256.01672,True,487.58905,19578966000.0,16433983,50.0,-256.01672,0.028057864,0.8613281,24992546.0,39336.33951950073,4999.2544,0.19789922,0.4189424,1.0,-297761300000.0,4999.617,-1.0,12184632000.0,750,1.0,1.0,37500,50.0,4998.756,,17712.271,,50,0.49845704,-27033514.0,1.0,4999.25429157435,10.0,1,[ 0.377  0.68  -4.485 -3.035],,10.0
490.02,440.24554,-248.89586,True,165.60269,405435520.0,16458484,50.0,-248.89586,0.021491712,4999.578,24493886.0,39388.95782351494,4899.389,699.91266,0.4189424,1.0,-45232615000.0,4999.578,-1.0,4138280400.0,751,1.0,1.0,37550,50.0,,,2690.5247,,50,4899.389,-26534824.0,1.0,4899.3887505600505,10.0,1,[ 0.302  0.721 -4.501 -2.946],,10.0
500.0,1268.3359,-242.43614,True,280.01294,6206916600.0,16483484,50.0,-242.43614,0.090522155,0.37451172,24994838.0,39437.48303985596,4999.484,0.08910254,0.4189424,1.0,-167792280000.0,4999.6343,-1.0,6998670300.0,752,1.0,1.0,37600,50.0,4999.26,,8952.615,,50,0.22408204,-27035822.0,1.0,4999.483812504585,10.0,1,[ 0.282  0.748 -4.493 -2.825],,10.0
500.0,296.3454,-236.7134,True,107.06428,701160000.0,16508484,50.0,-236.7134,0.058634866,0.37939453,24995122.0,39485.29684138298,4999.512,0.099113226,0.4189424,1.0,-56718975000.0,4999.631,-1.0,2676054000.0,753,1.0,1.0,37650,50.0,4999.2515,,1631.089,,50,0.26077148,-27036104.0,1.0,4999.512282106361,10.0,1,[ 0.257  0.867 -4.5   -2.799],,10.0
500.0,1762496.5,-243.99498,True,420170.03,1.0474329e+28,16533484,50.0,-243.99498,0.0067680352,0.41259766,24994946.0,39528.524159908295,4999.4946,0.09345553,0.4189424,1.0,-2.0887941e+20,4999.6436,-1.0,10501792000000.0,754,1.0,1.0,37700,50.0,4999.231,,11405814.0,,50,0.26354492,-27035940.0,1.0,4999.4944998910805,10.0,1,[ 0.185  0.773 -4.49  -2.837],,10.0
500.0,53691.01,-240.36768,True,14467.199,2.0434282e+23,16558484,50.0,-240.36768,0.8758965,0.78125,24993188.0,39576.97707986832,4999.319,0.16694924,0.4189424,1.0,-9.225874e+17,4999.616,-1.0,361576730000.0,755,1.0,1.0,37750,50.0,4998.835,,309146.66,,50,0.48365235,-27034156.0,1.0,4999.318599347323,10.0,1,[ 0.296  0.769 -4.407 -3.045],,10.0
486.66,53567.152,-244.54245,True,7776.491,1551185200000000.0,16582817,50.0,-244.54245,0.233546,4999.5483,24207474.0,39624.306292533875,4865.0264,734.16095,0.4189424,1.0,-80574010000000.0,4999.5483,-1.0,194053570000.0,756,1.0,1.0,37800,50.0,,,382736.7,,50,4865.0264,-26248380.0,1.0,4865.02631969625,10.0,1,[ 0.473  0.777 -4.407 -3.221],,10.0
482.44,405.31357,-245.9882,True,77.84041,17256500000.0,16606939,50.0,-245.9882,0.0110092675,4999.565,24019432.0,39668.3850402832,4823.048,870.4277,0.4189424,1.0,-270043710000.0,4999.565,-1.0,1944729000.0,757,1.0,1.0,37850,50.0,,,2904.715,,50,4823.048,-26060354.0,1.0,4823.047674764475,10.0,1,[ 0.38   0.767 -4.432 -3.3  ],,10.0
455.58,1268.1023,-253.43604,True,279.67908,87455334000.0,16629718,50.0,-253.43604,0.09742482,3900.0986,21654162.0,39711.81711411476,4551.7373,967.39374,0.4189424,1.0,-609910060000.0,4999.364,-1.0,6410469400.0,758,1.0,1.0,37900,50.0,1099.265,,6930.7236,,50,3452.4722,-23694916.0,1.0,4551.73719733582,10.0,1,[ 0.484  0.756 -4.408 -3.364],,10.0
500.0,16082479.0,-242.68,True,3148320.2,1.6967606e+35,16654718,50.0,-242.68,0.07646261,2.0732422,24987548.0,39761.38978099823,4998.755,0.47924393,0.4189424,1.0,-8.406603e+23,4999.5156,-1.0,78648210000000.0,759,1.0,1.0,37950,50.0,4997.4424,,106106080.0,,50,1.3123242,-27028428.0,1.0,4998.754700493241,10.0,1,[ 0.449  0.806 -4.416 -3.352],,10.0
500.0,2378.1292,-238.62447,True,847.639,6.2232276e+17,16679718,50.0,-238.62447,0.032617297,1.2851562,24991430.0,39804.77217793465,4999.1426,0.2647402,0.4189424,1.0,-1610016300000000.0,4999.5527,-1.0,21183957000.0,760,1.0,1.0,38000,50.0,4998.2676,,15896.085,,50,0.8753418,-27032342.0,1.0,4999.142936396706,10.0,1,[ 0.438  0.901 -4.416 -3.271],,10.0
471.48,1252.8235,-244.66449,True,307.9791,1124325100000.0,16703292,50.0,-244.66449,0.21132632,4999.508,23282718.0,39850.41336488724,4712.743,1035.7485,0.4189424,1.0,-2168719400000.0,4999.508,-1.0,4731419600.0,761,1.0,1.0,38050,50.0,,,7638.2056,,50,4712.743,-25323592.0,1.0,4712.743000058995,10.0,1,[ 0.474  0.837 -4.413 -3.373],,10.0
500.0,6622.2925,-251.23819,True,2356.5732,1.9920422e+19,16728292,50.0,-251.23819,0.05838845,1.3164062,24990632.0,39904.150277376175,4999.063,0.3077536,0.4189424,1.0,-9108908000000000.0,4999.5386,-1.0,58891137000.0,762,1.0,1.0,38100,50.0,4998.222,,36120.973,,50,0.8411035,-27031536.0,1.0,4999.063269025372,10.0,1,[ 0.355  0.843 -4.443 -3.351],,10.0
469.66,3599.6782,-238.91248,True,714.9696,7.8929705e+16,16751775,50.0,-238.91248,0.037891034,4289.8564,22961484.0,39954.923350572586,4694.12,962.66284,0.4189424,1.0,-573342360000000.0,4999.3438,-1.0,17714604000.0,763,1.0,1.0,38150,50.0,709.48737,,24648.154,,50,3984.6328,-25002218.0,1.0,4694.120262424319,10.0,1,[ 0.425  0.765 -4.416 -3.413],,10.0
490.56,497296.78,-246.5202,True,71962.65,962243300000000.0,16776303,50.0,-246.5202,0.045020062,4729.6978,24492802.0,40012.16994714737,4904.531,662.1042,0.4189424,1.0,-65104390000000.0,4999.4995,-1.0,1797657700000.0,764,1.0,1.0,38200,50.0,269.8016,,3552819.2,,50,4634.729,-26533668.0,1.0,4904.530676657468,10.0,1,[ 0.305  0.795 -4.43  -3.419],,10.0
500.0,7063.101,-247.33989,True,1732.7109,9060520000000000.0,16801303,50.0,-247.33989,0.20602816,0.68115234,24993320.0,40072.55300664902,4999.332,0.14964512,0.4189424,1.0,-194310600000000.0,4999.59,-1.0,43306148000.0,765,1.0,1.0,38250,50.0,4998.9087,,48569.008,,50,0.4234082,-27034260.0,1.0,4999.332126708234,10.0,1,[ 0.2    0.856 -4.43  -3.388],,10.0
500.0,102690.28,-246.28273,True,25918.428,1.6404203e+23,16826303,50.0,-246.28273,0.03461091,1.0952148,24991244.0,40121.766753196716,4999.124,0.28423595,0.4189424,1.0,-8.265962e+17,4999.546,-1.0,647642150000.0,766,1.0,1.0,38300,50.0,4998.4507,,581062.44,,50,0.67360353,-27032142.0,1.0,4999.124264347486,10.0,1,[ 0.241  0.758 -4.431 -3.454],,10.0
500.0,395.7113,-242.16176,True,244.44696,1.3358641e+16,16851303,50.0,-242.16176,0.028669817,1.0366211,24992386.0,40174.11744117737,4999.239,0.24301772,0.4189424,1.0,-235892370000000.0,4999.5806,-1.0,6109362700.0,767,1.0,1.0,38350,50.0,4998.544,,1580.8575,,50,0.694668,-27033316.0,1.0,4999.238690883245,10.0,1,[ 0.276  0.85  -4.422 -3.378],,10.0
500.0,1134246.8,-242.5499,True,267979.62,6.4457174e+27,16876303,50.0,-242.5499,0.09369539,1.4848633,24989924.0,40225.13815307617,4998.9927,0.3718969,0.4189424,1.0,-1.6385316e+20,4999.5674,-1.0,6695040300000.0,768,1.0,1.0,38400,50.0,4998.0825,,7262155.0,,50,0.91009766,-27030842.0,1.0,4998.99255158811,9.999999,1,[ 0.336  0.782 -4.421 -3.465],,9.999999
500.0,4528.093,-253.23802,True,1410.4382,2308436000000.0,16901303,50.0,-253.23802,0.03929717,0.921875,24992504.0,40279.32788395882,4999.25,0.19902404,0.4189424,1.0,-3136043000000.0,4999.538,-1.0,35248194000.0,769,1.0,1.0,38450,50.0,4998.616,,25970.95,,50,0.63396484,-27033404.0,1.0,4999.2501839614215,10.0,1,[ 0.303  0.878 -4.428 -3.391],,10.0
500.0,138.57484,-240.29729,True,45.40128,85195304.0,16926303,50.0,-240.29729,0.026389314,0.97216797,24993332.0,40332.15298485756,4999.333,0.20124239,0.4189424,1.0,-19972495000.0,4999.6006,-1.0,1134581200.0,770,1.0,1.0,38500,50.0,4998.6284,,870.58466,,50,0.7046582,-27034284.0,1.0,4999.333070822442,10.0,1,[ 0.319  0.92  -4.443 -3.276],,10.0
480.04,6284.7354,-242.88536,True,1431.2139,142871620000000.0,16950305,50.0,-242.88536,0.09929483,4999.624,23994214.0,40382.83094716072,4799.4214,979.6778,0.4189424,1.0,-24430840000000.0,4999.624,-1.0,35771535000.0,771,1.0,1.0,38550,50.0,,,44357.75,,50,4799.4214,-26035188.0,1.0,4799.421379159878,10.0,1,[ 0.222  0.998 -4.449 -3.282],,10.0
480.06,464.9136,-240.28244,True,95.72307,199631890.0,16974308,50.0,-240.28244,0.068048775,4999.66,23995062.0,40442.62375307083,4799.7056,978.7177,0.4189424,1.0,-31228262000.0,4999.66,-1.0,2391248400.0,772,1.0,1.0,38600,50.0,,,3329.9673,,50,4799.7056,-26036068.0,1.0,4799.705582202087,10.0,1,[ 0.2    1.088 -4.435 -3.199],,10.0
490.04,3922.2822,-252.71474,True,1205.7751,110190700000.0,16998810,50.0,-252.71474,0.027302716,4989.6494,24494750.0,40495.76222062111,4899.6743,698.5279,0.4189424,1.0,-707625000000.0,4999.6284,-1.0,30135935000.0,773,1.0,1.0,38650,50.0,9.979247,,23978.19,,50,4889.6953,-26535724.0,1.0,4899.674135801887,10.0,1,[ 0.192  0.965 -4.454 -3.203],,10.0
500.0,4338671000.0,-249.1657,True,860239000.0,1.7951303e+30,17023810,50.0,-249.1657,1.1349481,0.53125,24994612.0,40549.73293685913,4999.4614,0.115428016,0.4189424,1.0,-2.734549e+21,4999.6543,-1.0,2.1501278e+16,774,1.0,1.0,38700,50.0,4999.123,,29823447000.0,,50,0.33813477,-27035610.0,1.0,4999.461119910113,10.0,1,[ 0.228  1.026 -4.446 -3.1  ],,10.0
500.0,567084.3,-241.54681,True,86678.43,1.0841043e+28,17048810,50.0,-241.54681,0.81585246,0.47265625,24995184.0,40597.91686320305,4999.518,0.103389725,0.4189424,1.0,-2.1250462e+20,4999.6455,-1.0,2166464400000.0,775,1.0,1.0,38750,50.0,4999.173,,4054104.8,,50,0.34551758,-27036182.0,1.0,4999.518388137098,10.0,1,[ 0.272  1.053 -4.433 -2.856],,10.0
480.06,50342720.0,-269.57025,True,9039597.0,1.0617871e+33,17072813,50.0,-269.57025,0.9204836,4999.6787,23995660.0,40653.195148944855,4799.7656,978.72986,0.4189424,1.0,-6.6505457e+22,4999.6787,-1.0,225940410000000.0,776,1.0,1.0,38800,50.0,,,353311740.0,,50,4799.7656,-26036682.0,1.0,4799.765487616981,10.0,1,[ 0.049  1.323 -4.309 -3.19 ],,10.0
499.98,162038.81,-240.85878,True,23218.03,5.613945e+32,17097812,50.0,-240.85878,0.55978626,20.061523,24991892.0,40701.264320611954,4999.1885,2.7944283,0.4189424,1.0,-4.8358784e+22,4999.6943,-1.0,580350400000.0,777,1.0,1.0,38850,50.0,4979.633,,1157486.6,,50,19.555489,-27032930.0,1.0,4999.188270488607,10.0,1,[-0.061  1.374 -4.343 -2.974],,10.0
464.54,6717380.5,-247.16754,True,973883.06,2.6820893e+26,17121039,50.0,-247.16754,0.049620215,4989.7124,22563416.0,40745.890689611435,4642.621,1004.7324,0.4189424,1.0,-3.3425483e+19,4999.692,-1.0,14765771000000.0,778,1.0,1.0,38900,50.0,9.97925,,47993904.0,,50,4632.642,-24604448.0,1.0,4642.621116945436,10.0,1,[-0.123  1.377 -4.345 -2.97 ],,10.0
500.0,44.880627,-244.5995,True,16.540813,139143900000.0,17146039,50.0,-244.5995,0.2732847,0.25390625,24995830.0,40802.09660458565,4999.583,0.057408128,0.4189424,1.0,-761744800000.0,4999.6963,-1.0,413452600.0,779,1.0,1.0,38950,50.0,4999.4424,,252.45929,,50,0.14067383,-27036870.0,1.0,4999.583042728321,10.0,1,[-0.062  1.387 -4.344 -2.967],,10.0
490.04,144.57664,-236.99469,True,63.638897,1184510800000000.0,17170541,50.0,-236.99469,0.005696649,4989.7354,24495914.0,40852.815287828445,4899.791,698.54456,0.4189424,1.0,-70246400000000.0,4999.7144,-1.0,1590141200.0,780,1.0,1.0,39000,50.0,9.979139,,771.8605,,50,4889.812,-26536968.0,1.0,4899.790877177992,10.0,1,[-3.389e-03  1.382e+00 -4.341e+00 -2.989e+00],,10.0
488.7,473.5247,-252.02628,True,72.75613,1.9059524e+18,17194976,50.0,-252.02628,0.01098393,4989.713,24369208.0,40903.47753405571,4886.1943,703.07275,0.4189424,1.0,-2817719500000000.0,4999.6953,-1.0,1818002200.0,781,1.0,1.0,39050,50.0,9.982557,,3387.055,,50,4876.2124,-26410248.0,1.0,4886.194633292259,10.0,1,[-0.089  1.451 -4.374 -2.938],,10.0
482.3,132043.58,-256.11414,True,26235.564,2.676925e+21,17219091,50.0,-256.11414,0.13286355,4989.729,23774846.0,40955.289590120316,4821.025,729.7693,0.4189424,1.0,-1.0559994e+17,4999.7095,-1.0,414240280000.0,782,1.0,1.0,39100,50.0,9.980701,,915814.94,,50,4811.045,-25815896.0,1.0,4821.02505368801,10.0,1,[-0.145  1.448 -4.373 -2.966],,10.0
490.04,16323.655,-253.24617,True,2496.394,1.3779973e+16,17243593,50.0,-253.24617,0.25183082,4989.729,24496128.0,41006.18890500069,4899.8125,698.5473,0.4189424,1.0,-239652100000000.0,4999.71,-1.0,62398460000.0,783,1.0,1.0,39150,50.0,9.980769,,116553.67,,50,4889.8315,-26537178.0,1.0,4899.812304523501,10.0,1,[-0.088  1.471 -4.372 -2.955],,10.0
490.02,1101.8015,-241.68095,True,443.29117,18300020000.0,17268094,50.0,-241.68095,0.074189305,4999.7056,24496094.0,41060.47072672844,4899.6094,699.9442,0.4189424,1.0,-287181640000.0,4999.7056,-1.0,11079964000.0,784,1.0,1.0,39200,50.0,,,4815.5923,,50,4899.6094,-26537142.0,1.0,4899.609419195158,10.0,1,[-0.032  1.448 -4.366 -2.94 ],,10.0
500.0,82.03193,-250.93326,True,19.420944,1800027100.0,17293094,50.0,-250.93326,0.15808783,0.2602539,24995786.0,41115.479219675064,4999.5786,0.06499285,0.4189424,1.0,-87077870000.0,4999.689,-1.0,485450080.0,785,1.0,1.0,39250,50.0,4999.4287,,573.23047,,50,0.14980468,-27036822.0,1.0,4999.578530774396,10.0,1,[-0.063  1.504 -4.372 -2.834],,10.0
500.0,136.09413,-248.1539,True,47.89389,8.525337e+20,17318094,50.0,-248.1539,0.030099858,0.3149414,24995990.0,41171.61843895912,4999.5986,0.07301746,0.4189424,1.0,-5.959345e+16,4999.7026,-1.0,1197112800.0,786,1.0,1.0,39300,50.0,4999.3877,,900.9104,,50,0.21118164,-27037038.0,1.0,4999.598862565819,10.0,1,[-0.011  1.485 -4.374 -2.863],,10.0
498.04,1456.2964,-248.25954,True,438.07855,1.7841196e+21,17342996,50.0,-248.25954,0.058534745,870.0376,24811570.0,41230.66861462593,4979.6084,122.77477,0.4189424,1.0,-8.62096e+16,4999.7075,-1.0,10949421000.0,787,1.0,1.0,39350,50.0,4129.67,,7937.873,,50,849.9383,-26852620.0,1.0,4979.608208653587,10.0,1,[-0.111  1.45  -4.395 -2.926],,10.0
456.84,3934.9268,-245.39522,True,1037.0448,2648749000000.0,17365838,50.0,-245.39522,0.17552747,4989.7285,21558204.0,41284.177079200745,4564.0464,853.0441,0.4189424,1.0,-3345660800000.0,4999.709,-1.0,23931470000.0,788,1.0,1.0,39400,50.0,9.980662,,26830.541,,50,4554.066,-23599250.0,1.0,4564.046365814933,10.0,1,[-0.173  1.46  -4.393 -2.927],,10.0
490.46,13949.384,-236.79662,True,3036.3357,2.6989835e+19,17390361,50.0,-236.79662,0.09487509,1790.0234,24121284.0,41330.08546209335,4902.0166,302.52057,0.4189424,1.0,-1.0603441e+16,4999.7104,-1.0,62817477000.0,789,1.0,1.0,39450,50.0,3209.687,,93487.89,,50,1692.3293,-26162336.0,1.0,4902.016398487345,10.0,1,[-0.154  1.542 -4.393 -2.835],,10.0
490.04,3599.5469,-243.3683,True,1077.1018,651655100000000.0,17414863,50.0,-243.3683,0.017500922,4989.7266,24496068.0,41381.28628396988,4899.8066,698.54663,0.4189424,1.0,-52128672000000.0,4999.7065,-1.0,26921712000.0,790,1.0,1.0,39500,50.0,9.980013,,18538.523,,50,4889.826,-26537118.0,1.0,4899.806286245434,10.0,1,[-0.1    1.558 -4.389 -2.809],,10.0
490.02,11544600.0,-242.52219,True,1649483.0,1.3872246e+25,17439364,50.0,-242.52219,0.11808477,4999.7153,24495910.0,41437.245424985886,4899.591,699.9416,0.4189424,1.0,-7.6018744e+18,4999.7153,-1.0,41229330000000.0,791,1.0,1.0,39550,50.0,,,82461680.0,,50,4899.591,-26536968.0,1.0,4899.590974092657,10.0,1,[-0.06   1.616 -4.385 -2.705],,10.0
500.0,474.53873,-245.03818,True,187.15314,6169982500.0,17464364,50.0,-245.03818,0.08129721,0.32373047,24995548.0,41492.89608192444,4999.5547,0.062169384,0.4189424,1.0,-164996300000.0,4999.6934,-1.0,4678015500.0,792,1.0,1.0,39600,50.0,4999.3696,,2856.5415,,50,0.18529297,-27036590.0,1.0,4999.554955326584,10.0,1,[ 0.06   1.646 -4.388 -2.721],,10.0
500.0,18772498.0,-246.09247,True,4755002.5,1.0759314e+36,17489364,50.0,-246.09247,0.21946982,0.3408203,24995546.0,41549.273552417755,4999.554,0.07226829,0.4189424,1.0,-2.11709e+24,4999.7275,-1.0,118853460000000.0,793,1.0,1.0,39650,50.0,4999.3867,,127843940.0,,50,0.16768555,-27036616.0,1.0,4999.554396078788,10.0,1,[ 0.085  1.543 -4.385 -2.786],,10.0
500.0,6124.9497,-242.30898,True,2061.6233,577860700000.0,17514364,50.0,-242.30898,0.09596416,0.3486328,24995062.0,41607.58962869644,4999.5063,0.08063589,0.4189424,1.0,-1603010600000.0,4999.6567,-1.0,51529957000.0,794,1.0,1.0,39700,50.0,4999.308,,33257.926,,50,0.19821289,-27036074.0,1.0,4999.506278851205,10.0,1,[ 0.265  1.663 -4.372 -2.662],,10.0
500.0,111449730.0,-247.09134,True,17078312.0,2.717241e+27,17539364,50.0,-247.09134,0.04248778,0.4736328,24994806.0,41659.42269659042,4999.4805,0.09750061,0.4189424,1.0,-1.0639134e+20,4999.6895,-1.0,426827440000000.0,795,1.0,1.0,39750,50.0,4999.216,,796516200.0,,50,0.2648828,-27035846.0,1.0,4999.480714321687,10.0,1,[ 0.276  1.748 -4.361 -2.572],,10.0
500.0,1608.9462,-240.11023,True,660.4871,37035650000000.0,17564364,50.0,-240.11023,0.110551864,0.4555664,24994178.0,41714.793365478516,4999.418,0.11683994,0.4189424,1.0,-12436993000000.0,4999.621,-1.0,16508427000.0,796,1.0,1.0,39800,50.0,4999.1655,,7783.1533,,50,0.25248048,-27035162.0,1.0,4999.418022250137,10.0,1,[ 0.152  1.774 -4.357 -2.357],,10.0
490.04,843356.06,-253.87793,True,135481.66,7.894903e+17,17588866,50.0,-253.87793,0.056611024,4989.527,24493160.0,41769.083708286285,4899.5156,698.505,0.4189424,1.0,-1816738700000000.0,4999.5073,-1.0,3386343700000.0,797,1.0,1.0,39850,50.0,9.980335,,6010808.5,,50,4889.535,-26534050.0,1.0,4899.5154732460105,10.0,1,[ 0.195  1.85  -4.345 -2.268],,10.0
473.12,79393.1,-235.16713,True,13430.553,2.1199392e+16,17612522,50.0,-235.16713,0.94743174,4999.451,23538690.0,41818.11815190315,4729.7827,1080.6692,0.4189424,1.0,-297475370000000.0,4999.451,-1.0,335599080000.0,798,1.0,1.0,39900,50.0,,,567584.8,,50,4729.7827,-25579534.0,1.0,4729.782557950566,10.0,1,[ 0.192  1.935 -4.334 -2.177],,10.0
500.0,446131.22,-238.33208,True,67319.35,5.2013813e+17,17637522,50.0,-238.33208,0.3549,0.6645508,24992892.0,41872.64309811592,4999.2886,0.1547038,0.4189424,1.0,-1473586600000000.0,4999.573,-1.0,1682425400000.0,799,1.0,1.0,39950,50.0,4998.9087,,3189492.2,,50,0.38030273,-27033838.0,1.0,4999.28901738336,10.0,1,[ 0.244  1.893 -4.346 -2.282],,10.0
500.0,4527.27,-241.50166,True,1253.9042,59408873000000.0,17662522,50.0,-241.50166,0.1237178,0.62841797,24993786.0,41934.04612827301,4999.379,0.12598358,0.4189424,1.0,-15761943000000.0,4999.5703,-1.0,31338439000.0,800,1.0,1.0,40000,50.0,4998.942,,29731.348,,50,0.4367285,-27034728.0,1.0,4999.378640764205,10.0,1,[ 0.202  1.818 -4.353 -2.373],,10.0
