EmpiricalD2Harmonic,VarianceInitializer,ReturnStepMaxmin,MinBehavPdf,InitialReturnMean,LearnableVariance,ReturnStepMax,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MeanIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EpRewMean,ReturnMeanIW,MeanD2-0,StdIW,EpisodesSoFar,Bound,DivergenceHarmonic,ESSRenyiArithmetic,Weights,Penalization,StdWReturnMean,Inner Iteration,OptimizationReturnMean,EpLenMean,WReturnMean,MinIW,MaxIW,EpThisIter,InitialReturnStd,InitialBound,TimeElapsed,MinTargetPdf,Epsilon,Iteration,OptimizationReturnMin,InitialReturnMax,TimestepsSoFar
1.0,-1.0,10.0,-239.68199,4202.7866,,10.0,4989.5454,0.4189424,9.979856,100.92114,50.0,1.0,4202.786799031318,2185416000.0,1.0,326.23422,3100,-4.2249834e+17,4.285743e+22,50.0,[ 0.007  0.418 -1.746 -2.143],True,,1,4192.8066,420.74,19499938.0,0.52951,1753.3241,50,1355.1835,-21540832.0,411.7322356700897,-239.68199,1e-07,62,,4999.5254,517245
1.0,-1.0,10.0,-237.82668,3459.4902,,10.0,4649.9097,0.4189424,349.67828,6430.4443,50.0,1.0,3459.490462664506,84546080000.0,1.0,12624.358,3150,-2.0950163e+19,1.0537296e+26,50.0,[-0.032  0.382 -1.754 -2.175],True,,1,3109.8123,346.72,14381860.0,0.054613687,60611.36,50,1553.6365,-16422798.0,425.18387031555176,-237.82668,1e-07,63,,4999.588,534581
1.0,-1.0,10.0,-242.23326,3553.4417,,10.0,4999.4653,0.4189424,,3836.4731,50.0,1.0,3553.4414923237014,48177713000.0,1.0,25688.367,3200,-267877150000.0,11589241000.0,50.0,[ 0.029  0.394 -1.755 -2.166],True,,1,3553.4417,355.94,15750662.0,0.08095803,183555.02,50,1767.4037,-17791504.0,438.0158531665802,-242.23326,1e-07,64,,4999.4653,552378
1.0,-1.0,9.999999,-250.6369,3993.2166,,9.999999,4639.782,0.4189424,359.6651,192616.28,50.0,1.0,3993.216521603766,4813697000000.0,1.0,1347385.9,3250,-1.2504149e+24,3.75415e+35,50.0,[ 1.042e-03  4.469e-01 -1.770e+00 -2.158e+00],True,,1,3633.5515,399.78,18438562.0,0.032345694,9624317.0,50,1578.8552,-20479390.0,453.3293640613556,-250.6369,1e-07,65,,4999.4473,572367
1.0,-1.0,10.0,-246.46054,3148.2236,,10.0,4170.189,0.4189424,829.40594,3379.9346,50.0,1.0,3148.22387592767,19174850000.0,1.0,10367.722,3300,-9.380863e+17,2.112699e+23,50.0,[-0.056  0.47  -1.778 -2.148],True,,1,2318.8179,315.7,11512310.0,0.91449255,58797.21,50,1265.3047,-13553252.0,465.0292294025421,-246.46054,1e-07,66,,4999.5947,588152
1.0,-1.0,10.0,-244.79214,3927.515,,10.0,4999.374,0.4189424,,364.47665,50.0,1.0,3927.51472104947,8869032000.0,1.0,1746.8146,3350,-62535893000.0,691578100.0,50.0,[ 0.005  0.484 -1.781 -2.149],True,,1,3927.515,393.2,18315986.0,0.12334457,11073.236,50,1700.1809,-20356754.0,478.1243100166321,-244.79214,1e-07,67,,4999.374,607812
1.0,-1.0,10.0,-244.31316,4079.25,,10.0,4689.8364,0.4189424,309.6989,110002.89,50.0,1.0,4079.2499689212195,2745862000000.0,1.0,376704.28,3400,-7.7504326e+21,1.4421972e+31,50.0,[-0.015  0.496 -1.826 -2.035],True,,1,3769.5513,408.4,18911772.0,0.13145196,2014966.9,50,1507.1465,-20952676.0,494.6885452270508,-244.31316,1e-07,68,,4999.535,628232
1.0,-1.0,10.0,-230.67473,3177.9824,,10.0,4549.819,0.4189424,449.7321,7605.654,50.0,1.0,3177.9822706883306,49218376000.0,1.0,20882.543,3450,-5.6429773e+20,7.6451132e+28,50.0,[-0.042  0.401 -1.845 -2.109],True,,1,2728.2502,318.64,11743835.0,0.011143971,91231.71,50,1282.2888,-13784741.0,509.0984890460968,-230.67473,1e-07,69,,4999.551,644164
1.0,-1.0,10.0,-241.88759,4307.2754,,10.0,4669.71,0.4189424,329.70502,57.195168,50.0,1.0,4307.2757959348455,1157979300.0,1.0,90.38638,3500,-1.0286146e+20,2.540504e+27,50.0,[ 0.015  0.424 -1.846 -2.101],True,,1,3977.5706,431.12,20101660.0,0.06469327,319.16766,50,1244.6027,-22142466.0,528.7027842998505,-241.88759,1e-07,70,,4999.415,665720
1.0,-1.0,10.0,-266.64935,3252.0227,,10.0,4509.827,0.4189424,489.74228,788.582,50.0,1.0,3252.0230984853524,7999324700.0,1.0,1641.1123,3550,-4.4598064e+17,4.7752144e+22,50.0,[-0.045  0.413 -1.858 -2.104],True,,1,2762.2805,326.06,12352793.0,0.21869425,8843.454,50,1333.094,-14393716.0,542.0107223987579,-266.64935,1e-07,71,,4999.5693,682023
1.0,-1.0,10.0,-237.94058,4511.765,,10.0,4230.193,0.4189424,769.3854,547117.6,50.0,1.0,4511.765086486691,13669934000000.0,1.0,3732525.8,3600,-2.569735e+19,1.5853825e+26,50.0,[ 0.011  0.405 -1.863 -2.13 ],True,,1,3742.3796,451.46,21765856.0,0.59639883,26671086.0,50,1187.3632,-23806798.0,559.4758880138397,-237.94058,1e-07,72,,4999.578,704596
1.0,-1.0,10.0,-226.01031,3185.9663,,10.0,4999.372,0.4189424,,54489.324,50.0,1.0,3185.966585650947,621657100000.0,1.0,274844.84,3650,-3.289908e+23,2.5989437e+34,50.0,[ 0.068  0.419 -1.89  -2.023],True,,1,3185.9663,319.3,13610546.0,0.16281267,1820009.9,50,1860.1514,-15651305.0,571.8990728855133,-226.01031,1e-07,73,,4999.372,720561
1.0,-1.0,10.0,-237.62799,3418.941,,10.0,4659.7163,0.4189424,339.75125,2220.7563,50.0,1.0,3418.940645172566,26913612000.0,1.0,5708.4146,3700,-6.5968423e+21,1.0448845e+31,50.0,[-0.038  0.371 -1.91  -2.065],True,,1,3079.1895,342.68,13626908.0,0.011452718,29368.832,50,1392.0321,-15667749.0,583.6463139057159,-237.62799,1e-07,74,,4999.468,737695
1.0,-1.0,10.0,-234.37021,4444.946,,10.0,4609.88,0.4189424,389.63913,23.069077,50.0,1.0,4444.945070727434,452852480.0,1.0,31.47172,3750,-19045733000000.0,87086970000000.0,50.0,[ 0.025  0.373 -1.911 -2.069],True,,1,4055.306,444.84,21134200.0,0.3510223,168.93028,50,1173.3131,-23175094.0,600.4655876159668,-234.37021,1e-07,75,,4999.519,759937
1.0,-1.0,10.0,-246.26485,4192.4126,,10.0,4049.9172,0.4189424,949.571,30.41953,50.0,1.0,4192.412554655435,350772580.0,1.0,72.20864,3800,-53887885000.0,688175100.0,50.0,[-0.025  0.398 -1.937 -2.059],True,,1,3242.8416,419.86,18725746.0,0.1778623,427.81915,50,1072.1117,-20766612.0,615.1114039421082,-246.26485,1e-07,76,,4999.4883,780930
1.0,-1.0,10.0,-238.60619,4298.436,,10.0,4989.4434,0.4189424,9.985502,103.44234,50.0,1.0,4298.436197440617,2363041300.0,1.0,328.3727,3850,-1.4378246e+16,4.9638816e+19,50.0,[ 0.006  0.396 -1.938 -2.061],True,,1,4288.451,430.16,20643052.0,0.95248926,2270.2168,50,1471.9026,-22683872.0,631.0856168270111,-238.60619,1e-07,77,,4999.4287,802438
1.0,-1.0,10.0,-228.84169,3487.0312,,10.0,3509.913,0.4189424,1489.6976,5955.141,50.0,1.0,3487.0315463279426,85306630000.0,1.0,31278.564,3900,-8.888946e+18,1.8969114e+25,50.0,[-0.038  0.353 -1.942 -2.074],True,,1,1997.3339,349.54,13483123.0,0.01707101,224108.42,50,1150.5369,-15524081.0,645.5706882476807,-228.84169,1e-07,78,,4999.611,819915
1.0,-1.0,10.0,-257.42072,4423.7583,,10.0,4609.6826,0.4189424,389.72086,77.5435,50.0,1.0,4423.758582368123,1548346900.0,1.0,239.46104,3950,-1.0856769e+19,2.8302175e+25,50.0,[ 0.017  0.381 -1.944 -2.063],True,,1,4034.0378,442.68,21076500.0,0.053835943,1521.9205,50,1227.5427,-23117298.0,662.9592413902283,-257.42072,1e-07,79,,4999.4033,842049
1.0,-1.0,10.0,-228.93051,3199.1953,,10.0,4069.545,0.4189424,929.91455,4881.0674,50.0,1.0,3199.19570986297,36935107000.0,1.0,8786.427,4000,-2.5539627e+20,1.566131e+28,50.0,[-0.041  0.379 -1.961 -2.077],True,,1,2269.281,320.82,11878586.0,0.017093426,38374.375,50,1282.0813,-13919419.0,677.1762490272522,-228.93051,1e-07,80,,4999.4595,858090
1.0,-1.0,10.0,-240.08342,4589.69,,10.0,4969.523,0.4189424,29.9468,59.298214,50.0,1.0,4589.689942960441,1466097700.0,1.0,318.44882,4050,-7754130000000.0,14431031000000.0,50.0,[ 0.021  0.389 -1.96  -2.076],True,,1,4559.7437,459.26,22334538.0,0.0076797274,2282.095,50,1126.6249,-24375392.0,695.2216889858246,-240.08342,1e-07,81,,4999.4697,881053
1.0,-1.0,10.0,-239.66925,4553.5786,,10.0,4190.056,0.4189424,809.4375,10.357614,50.0,1.0,4553.578370405998,170882320.0,1.0,27.729162,4100,-77384370000.0,1431441000.0,50.0,[-0.014  0.435 -1.962 -2.053],True,,1,3744.1414,455.74,21513726.0,0.13387701,137.05464,50,882.41113,-23554598.0,711.6102273464203,-239.66925,1e-07,82,,4999.4937,903840
1.0,-1.0,10.0,-238.73654,4567.9575,,10.0,4689.864,0.4189424,309.75424,39.16614,50.0,1.0,4567.957514107374,848336400.0,1.0,140.4437,4150,-14535394000000.0,50716215000000.0,50.0,[ 0.013  0.449 -1.961 -2.053],True,,1,4258.203,457.08,22361546.0,0.22905678,909.0853,50,1222.8292,-24402522.0,729.7878561019897,-238.73654,1e-07,83,,4999.618,926694
1.0,-1.0,10.0,-233.7291,3886.665,,10.0,4969.6377,0.4189424,29.940655,9173.149,50.0,1.0,3886.6649587831184,76378070000.0,1.0,38633.742,4200,-2.4367377e+18,1.4255268e+24,50.0,[-0.03   0.424 -1.966 -2.09 ],True,,1,3856.7244,389.32,16894266.0,0.0122841615,274298.62,50,1337.199,-18935202.0,744.5802040100098,-233.7291,1e-07,84,,4999.578,946160
1.0,-1.0,10.0,-245.52426,4383.47,,10.0,4609.8237,0.4189424,389.71454,2364937.8,50.0,1.0,4383.470143877454,58230504000000.0,1.0,9211251.0,4250,-7.007347e+20,1.1789052e+29,50.0,[ 0.026  0.397 -1.968 -2.099],True,,1,3993.7556,438.68,21091266.0,0.014737141,56690590.0,50,1369.8378,-23132172.0,761.8285131454468,-245.52426,1e-07,85,,4999.538,968094
1.0,-1.0,10.0,-233.91269,3613.7285,,10.0,4999.4414,0.4189424,,262.09903,50.0,1.0,3613.728289031892,3882338600.0,1.0,817.82764,4300,-1.40916e+21,4.7678875e+29,50.0,[ 0.085  0.521 -2.025 -2.3  ],True,,1,3613.7285,361.98,16228373.0,0.16292201,5678.8315,50,1780.2643,-18269194.0,777.3557016849518,-233.91269,1e-07,86,,4999.4414,986193
1.0,-1.0,10.0,-230.496,4369.8164,,10.0,4639.8975,0.4189424,359.67627,52778.863,50.0,1.0,4369.816685236272,692448900000.0,1.0,170617.45,4350,-9.963422e+23,2.3832875e+35,50.0,[-0.037  0.527 -2.048 -2.291],True,,1,4010.1406,437.54,20080462.0,0.21888122,1117944.1,50,992.5543,-22121398.0,794.077027797699,-230.496,1e-07,87,,4999.5737,1008070
1.0,-1.0,10.0,-242.0708,4563.9814,,10.0,4999.4985,0.4189424,,11.352269,50.0,1.0,4563.9818186424245,274407260.0,1.0,17.323397,4400,-196388500000000.0,9260115000000000.0,50.0,[ 0.021  0.55  -2.049 -2.283],True,,1,4563.9814,456.64,22399358.0,0.033225108,87.76566,50,1252.769,-24440234.0,811.9947698116302,-242.0708,1e-07,88,,4999.4985,1030902
1.0,-1.0,10.0,-248.39334,4743.968,,10.0,2150.0386,0.4189424,2849.559,2741.708,50.0,1.0,4743.967751814502,34250050000.0,1.0,11582.218,4450,-1662494600000000.0,6.6351946e+17,50.0,[-0.033  0.575 -2.057 -2.263],True,,1,1894.4086,474.7,22815724.0,0.0262744,77167.86,50,557.21783,-24856682.0,831.4324519634247,-248.39334,1e-07,89,,4999.5977,1054637
1.0,-1.0,10.0,-240.1313,4687.0923,,10.0,4679.798,0.4189424,319.76233,378.34402,50.0,1.0,4687.092143187117,9452349000.0,1.0,1957.6084,4500,-349838040000000.0,2.9381551e+16,50.0,[ 0.01   0.612 -2.068 -2.288],True,,1,4367.33,468.94,23021056.0,0.027638044,13210.53,50,1025.7803,-25061986.0,849.0320706367493,-240.1313,1e-07,90,,4999.56,1078084
1.0,-1.0,10.0,-232.13982,4037.6135,,10.0,4989.221,0.4189424,9.97982,3987.6375,50.0,1.0,4037.6129903836427,70721315000.0,1.0,13761.132,4550,-4.9628265e+17,5.914892e+22,50.0,[ 0.062  0.577 -2.067 -2.293],True,,1,4027.6328,404.22,18863334.0,0.11917901,87553.46,50,1600.3173,-20903962.0,865.0385580062866,-232.13982,1e-07,91,,4999.201,1098295
1.0,-1.0,10.0,-251.33508,4498.409,,10.0,4989.646,0.4189424,9.979553,197577.95,50.0,1.0,4498.409263041891,4925282600000.0,1.0,913543.2,4600,-2.9866285e+24,2.1414292e+36,50.0,[-7.851e-04  6.836e-01 -2.078e+00 -2.308e+00],True,,1,4488.4297,450.08,22067520.0,1.2415885,6026237.0,50,1353.453,-24108500.0,880.5794467926025,-251.33508,1e-07,92,,4999.6255,1120799
1.0,-1.0,10.0,-240.12971,3604.5684,,10.0,4989.447,0.4189424,9.980466,96.18209,50.0,1.0,3604.5683253760762,929722100.0,1.0,229.73451,4650,-22782767000.0,114665890.0,50.0,[-0.062  0.597 -2.091 -2.373],True,,1,3594.588,361.24,14513938.0,0.036292955,1180.0756,50,1233.2987,-16554746.0,892.9511947631836,-240.12971,1e-07,93,,4999.4272,1138861
1.0,-1.0,10.0,-245.50859,4721.7,,10.0,4370.0615,0.4189424,629.4545,199454.0,50.0,1.0,4721.699835364635,3008525500000.0,1.0,879208.44,4700,-1.6048003e+22,6.1833156e+31,50.0,[-0.036  0.643 -2.09  -2.339],True,,1,4092.245,472.52,22788572.0,0.10254374,6222845.5,50,702.9403,-24829464.0,909.9828503131866,-245.50859,1e-07,94,,4999.516,1162487
1.0,-1.0,10.0,-240.46193,4751.4614,,10.0,4709.8237,0.4189424,289.76163,13.953584,50.0,1.0,4751.461041421123,347913250.0,1.0,32.1493,4750,-42930024000.0,435321020.0,50.0,[ 0.025  0.654 -2.09  -2.328],True,,1,4461.6997,475.38,23253360.0,0.07590463,141.15515,50,822.78656,-25294308.0,927.6661288738251,-240.46193,1e-07,95,,4999.5854,1186256
1.0,-1.0,10.0,-244.30363,3862.7034,,10.0,4999.379,0.4189424,,11722.253,50.0,1.0,3862.7034880221013,281308800000.0,1.0,41679.586,4800,-1.43608445e+20,4.9520724e+27,50.0,[ 0.083  0.674 -2.098 -2.33 ],True,,1,3862.7034,386.78,17828552.0,0.11412035,249873.73,50,1705.308,-19869324.0,940.8757388591766,-244.30363,1e-07,96,,4999.379,1205595
1.0,-1.0,10.0,-244.65572,4450.799,,10.0,4999.578,0.4189424,,55233100.0,50.0,1.0,4450.7990479697555,1379967600000000.0,1.0,353774880.0,4850,-3.8945285e+24,3.6413932e+36,50.0,[ 0.014  0.582 -2.131 -2.365],True,,1,4450.799,445.36,21747886.0,0.014558894,2527772400.0,50,1392.2192,-23788826.0,957.6917650699615,-244.65572,1e-07,97,,4999.578,1227863
1.0,-1.0,10.0,-249.00314,3827.462,,10.0,4709.742,0.4189424,289.79663,458257.1,50.0,1.0,3827.4618751033013,11419175000000.0,1.0,3148669.5,4900,-1.4075826e+18,4.756772e+23,50.0,[ 0.066  0.681 -2.119 -2.309],True,,1,3537.6653,383.24,17474466.0,0.0885062,22497722.0,50,1680.7742,-19515366.0,971.6888899803162,-249.00314,1e-07,98,,4999.5386,1247025
1.0,-1.0,10.0,-252.49675,4424.8765,,10.0,4729.724,0.4189424,269.74353,522.37415,50.0,1.0,4424.876691208065,12374447000.0,1.0,1462.1864,4950,-1.0836604e+16,2.8195612e+19,50.0,[ 0.061  0.608 -2.135 -2.409],True,,1,4155.133,442.78,21393138.0,0.07285656,8432.048,50,1346.701,-23433986.0,986.692450761795,-252.49675,1e-07,99,,4999.468,1269164
1.0,-1.0,10.0,-243.58366,4790.675,,10.0,4300.054,0.4189424,699.5112,99981.72,50.0,1.0,4790.674950863088,1242927700000.0,1.0,444234.97,5000,-4.707589e+20,5.3205845e+28,50.0,[-0.021  0.519 -2.275 -2.241],True,,1,4091.1638,479.24,23467636.0,0.16699442,2976883.0,50,719.0762,-25508572.0,1005.6336314678192,-243.58366,1e-07,100,,4999.5654,1293126
1.0,-1.0,10.0,-246.57703,4899.0586,,10.0,4999.571,0.4189424,,9.179522,50.0,1.0,4899.058587712904,228877520.0,1.0,13.755105,5050,-270969300000.0,17598134000.0,50.0,[ 0.037  0.498 -2.275 -2.25 ],True,,1,4899.0586,490.02,24490586.0,0.07479857,76.79392,50,699.86554,-26531526.0,1025.8592267036438,-246.57703,1e-07,101,,4999.571,1317627
1.0,-1.0,10.0,-239.53954,4441.9478,,10.0,4999.6104,0.4189424,,2319043.2,50.0,1.0,4441.9476595822025,27341225000000.0,1.0,16106804.0,5100,-3.8626855e+19,3.5819932e+26,50.0,[-0.014  0.463 -2.28  -2.253],True,,1,4441.9478,444.58,21082134.0,0.061156034,115064640.0,50,1162.426,-23123098.0,1043.3886473178864,-239.53954,1e-07,102,,4999.6104,1339856
1.0,-1.0,10.0,-219.87477,2830.2078,,10.0,4610.017,0.4189424,389.61728,3821.8157,50.0,1.0,2830.2077476305435,19374911000.0,1.0,8897.148,5150,-2.1714328e+18,1.1319602e+24,50.0,[-0.043  0.366 -2.291 -2.325],True,,1,2440.5906,283.92,9919133.0,0.40786457,42210.367,50,1381.686,-11960102.0,1052.9702348709106,-219.87477,1e-07,103,,4999.6343,1354052
1.0,-1.0,10.0,-239.4022,4814.2812,,10.0,4539.8047,0.4189424,459.7989,995.3159,50.0,1.0,4814.281167405859,24707535000.0,1.0,2715.5498,5200,-1.2033301e+18,3.476311e+23,50.0,[ 0.018  0.381 -2.293 -2.321],True,,1,4354.4824,481.58,23964408.0,0.052252885,15653.459,50,887.18964,-26005372.0,1071.003104686737,-239.4022,1e-07,104,,4999.6035,1378131
1.0,-1.0,10.0,-248.80032,4763.2505,,10.0,4979.5347,0.4189424,19.967695,3198.1812,50.0,1.0,4763.2502150301825,79900850000.0,1.0,17572.707,5250,-2.2849935e+16,1.25357704e+20,50.0,[ 0.02   0.493 -2.258 -2.367],True,,1,4743.282,476.5,23609202.0,0.0803035,124138.914,50,959.5056,-25650080.0,1087.6583437919617,-248.80032,1e-07,105,,4999.5024,1401956
1.0,-1.0,10.0,-259.5514,4633.642,,10.0,4209.9604,0.4189424,789.57294,92849620.0,50.0,1.0,4633.6422060667255,2317022000000000.0,1.0,553658000.0,5300,-9.619405e+23,2.22162e+35,50.0,[ 0.078  0.472 -2.257 -2.373],True,,1,3844.0693,463.66,22422550.0,0.057960592,3918317600.0,50,975.65924,-24463456.0,1104.3366224765778,-259.5514,1e-07,106,,4999.533,1425139
1.0,-1.0,10.0,-245.78052,4926.5483,,10.0,3620.439,0.4189424,1379.1102,169139.44,50.0,1.0,4926.5479981129,4225933800000.0,1.0,847217.8,5350,-9.421527e+19,2.1311321e+27,50.0,[ 0.051  0.57  -2.266 -2.301],True,,1,3547.4377,492.78,24527698.0,0.14426604,5914730.5,50,506.7769,-26568620.0,1127.2726566791534,-245.78052,1e-07,107,,4999.5493,1449778
1.0,-1.0,10.0,-254.69052,4666.2715,,10.0,4719.654,0.4189424,279.83447,4.9954762,50.0,1.0,4666.2715310106405,115938220.0,1.0,8.158867,5400,-5279871500000000.0,6.693229e+18,50.0,[ 0.033  0.666 -2.262 -2.223],True,,1,4386.437,466.8,23064234.0,0.029956901,50.109722,50,1135.8453,-25105104.0,1146.2449321746826,-254.69052,1e-07,108,,4999.4883,1473118
1.0,-1.0,10.0,-237.66527,4751.5854,,10.0,4709.6606,0.4189424,289.8032,14567.409,50.0,1.0,4751.585559632487,360456780000.0,1.0,68960.62,5450,-2.0870475e+19,1.0458327e+26,50.0,[-0.028  0.676 -2.267 -2.223],True,,1,4461.7827,475.34,23480468.0,0.15840173,487931.8,50,950.21155,-25521318.0,1164.2605612277985,-237.66527,1e-07,109,,4999.464,1496885
1.0,-1.0,10.0,-238.07162,4917.537,,10.0,2320.8586,0.4189424,2678.7625,1032652.6,50.0,1.0,4917.537148735734,25807070000000.0,1.0,6928166.0,5500,-7.466002e+22,1.338194e+33,50.0,[ 0.013  0.568 -2.268 -2.272],True,,1,2238.7747,491.88,24345132.0,0.09670796,49517390.0,50,403.68216,-26386112.0,1185.1757590770721,-238.07162,1e-07,110,,4999.621,1521479
1.0,-1.0,10.0,-235.89073,4428.4185,,10.0,4989.6436,0.4189424,9.981294,3446025.0,50.0,1.0,4428.418370671678,86080590000000.0,1.0,24096582.0,5550,-2.0403768e+17,9.986095e+21,50.0,[ 0.066  0.651 -2.264 -2.195],True,,1,4418.437,443.1,21700360.0,0.18756787,172122100.0,50,1445.5006,-23741338.0,1201.314725637436,-235.89073,1e-07,111,,4999.625,1543634
1.0,-1.0,10.0,-244.31744,4774.846,,10.0,4999.6074,0.4189424,,2725.9893,50.0,1.0,4774.84609516051,52071186000.0,1.0,9963.528,5600,-3.8140103e+17,3.4922974e+22,50.0,[-0.02   0.576 -2.285 -2.241],True,,1,4774.846,477.74,23367398.0,0.12866578,63112.45,50,753.81934,-25408366.0,1218.5511622428894,-244.31744,1e-07,112,,4999.6074,1567521
1.0,-1.0,10.0,-240.91147,4991.709,,10.0,370.70117,0.4189424,4628.837,17.814653,50.0,1.0,4991.708859484719,444753600.0,1.0,44.459747,5650,-1812745700000.0,788555600000.0,50.0,[ 0.028  0.539 -2.285 -2.222],True,,1,362.87198,499.28,24919844.0,0.13803402,291.067,50,51.839638,-26960758.0,1235.9072606563568,-240.91147,1e-07,113,,4999.538,1592485
1.0,-1.0,10.0,-244.38779,4628.3267,,10.0,2359.9307,0.4189424,2639.623,373.46863,50.0,1.0,4628.3263457223875,5735742500.0,1.0,1047.1624,5700,-3606033200000.0,3112024700000.0,50.0,[-0.022  0.507 -2.291 -2.242],True,,1,1988.7035,463.2,21887100.0,0.031947397,5459.1123,50,682.41925,-23928022.0,1253.3472838401794,-244.38779,1e-07,114,,4999.5537,1615645
1.0,-1.0,10.0,-230.4001,4969.881,,10.0,1460.4434,0.4189424,3539.1577,3600436.8,50.0,1.0,4969.880532048661,89990260000000.0,1.0,23161400.0,5750,-2.133553e+23,1.0928403e+34,50.0,[ 0.006  0.555 -2.294 -2.213],True,,1,1430.7228,497.1,24741488.0,0.058399145,165573660.0,50,204.38913,-26782454.0,1271.156531572342,-230.4001,1e-07,115,,4999.601,1640500
1.0,-1.0,10.0,-252.4151,4707.5747,,10.0,4709.782,0.4189424,289.72455,3685.9187,50.0,1.0,4707.574558402292,92030616000.0,1.0,17452.04,5800,-2.3573649e+22,1.334247e+32,50.0,[ 0.063  0.62  -2.282 -2.124],True,,1,4417.85,470.94,23211094.0,0.07561332,107318.586,50,1024.6151,-25251980.0,1288.3032913208008,-252.4151,1e-07,116,,4999.507,1664047
1.0,-1.0,10.0,-254.96661,4291.717,,10.0,4989.5835,0.4189424,9.983266,84158.98,50.0,1.0,4291.716888834519,1013485400000.0,1.0,222478.78,5850,-9.812495e+21,2.3116417e+31,50.0,[-0.034  0.543 -2.291 -2.135],True,,1,4281.734,429.7,19662000.0,0.06436244,1124153.5,50,1114.9742,-21702930.0,1304.263910293579,-254.96661,1e-07,117,,4999.567,1685532
1.0,-1.0,10.0,-266.57132,4817.2886,,10.0,4659.6577,0.4189424,339.8463,274998.53,50.0,1.0,4817.28879868898,6871791400000.0,1.0,1717690.9,5900,-1.1220032e+19,3.0225343e+25,50.0,[ 0.021  0.573 -2.288 -2.135],True,,1,4477.443,481.86,23999780.0,0.022479862,12264318.0,50,890.7911,-26040664.0,1323.5399310588837,-266.57132,1e-07,118,,4999.504,1709625
1.0,-1.0,10.0,-234.23235,4314.562,,10.0,4349.874,0.4189424,649.704,6124.12,50.0,1.0,4314.56211515041,150517860000.0,1.0,15226.324,5950,-2.3577e+19,1.3345502e+26,50.0,[ 0.086  0.673 -2.284 -2.096],True,,1,3664.8584,431.8,20499358.0,0.21309754,89862.54,50,1372.5569,-22540298.0,1340.385648727417,-234.23235,1e-07,119,,4999.578,1731215
1.0,-1.0,10.0,-237.13058,4230.0615,,10.0,4999.426,0.4189424,,3849.8406,50.0,1.0,4230.061548695856,95955180000.0,1.0,16243.748,6000,-376031530000000.0,3.3934195e+16,50.0,[ 0.07   0.791 -2.3   -2.063],True,,1,4230.0615,423.4,19915286.0,0.2289502,103172.64,50,1421.9235,-21956102.0,1355.8059694766998,-237.13058,1e-07,120,,4999.426,1752385
1.0,-1.0,10.0,-243.91185,4713.023,,10.0,4809.6025,0.4189424,189.84195,7967.105,50.0,1.0,4713.0233596747175,199042450000.0,1.0,30455.645,6050,-1.0157922e+19,2.477502e+25,50.0,[-0.007  0.848 -2.317 -1.985],True,,1,4523.1816,471.48,23356202.0,0.051447492,171306.31,50,1069.3983,-25397040.0,1374.5473954677582,-243.91185,1e-07,121,,4999.4443,1775959
1.0,-1.0,10.0,-252.31258,4562.4565,,10.0,4999.5527,0.4189424,,1630.9645,50.0,1.0,4562.456885326762,40690295000.0,1.0,6063.248,6100,-1023402800000000.0,2.5143472e+17,50.0,[ 0.041  0.745 -2.319 -2.037],True,,1,4562.4565,456.46,22447460.0,0.098227896,41459.688,50,1277.2808,-24488384.0,1392.2711780071259,-252.31258,1e-07,122,,4999.5527,1798782
1.0,-1.0,10.0,-239.95242,4217.6846,,10.0,4999.31,0.4189424,,1849.1558,50.0,1.0,4217.684414722301,45038727000.0,1.0,4771.198,6150,-2.0280065e+16,9.8761495e+19,50.0,[ 0.107  0.816 -2.335 -1.96 ],True,,1,4217.6846,422.14,20017168.0,0.72014105,26130.748,50,1492.7513,-22057890.0,1406.62113904953,-239.95242,1e-07,123,,4999.31,1819889
1.0,-1.0,10.0,-240.29527,4987.3657,,10.0,480.729,0.4189424,4518.7534,72.55182,50.0,1.0,4987.365637628731,1801221100.0,1.0,174.50781,6200,-2.1777032e+17,1.1386454e+22,50.0,[ 0.066  0.747 -2.372 -2.048],True,,1,468.61227,498.88,24878492.0,0.01715614,1084.3864,50,68.38565,-26919362.0,1425.151739358902,-240.29527,1e-07,124,,4999.4824,1844833
1.0,-1.0,10.0,-278.42044,4826.0986,,10.0,2609.9417,0.4189424,2389.4724,58013.004,50.0,1.0,4826.0986603155625,1204931500000.0,1.0,190430.73,6250,-4.2510493e+19,4.339175e+26,50.0,[-0.044  0.766 -2.377 -1.991],True,,1,2436.626,482.86,23536064.0,0.03133139,1016316.7,50,494.8076,-25576876.0,1442.9900641441345,-278.42044,1e-07,125,,4999.414,1868976
1.0,-1.0,10.0,-255.77542,4847.6323,,10.0,4739.7515,0.4189424,259.7956,1248004.2,50.0,1.0,4847.632799589348,31190898000000.0,1.0,7987129.0,6300,-5.2870856e+20,6.711217e+28,50.0,[ 0.007  0.801 -2.368 -1.997],True,,1,4587.8374,484.92,24072970.0,0.008364553,56959390.0,50,757.24866,-26113890.0,1461.4365501403809,-255.77542,1e-07,126,,4999.547,1893222
