Iteration,InitialReturnMean,OptimizationReturnMin,WReturnMean,InitialReturnMin,ReturnStepMax,ReturnMeanIW,EpRewMean,EmpiricalD2Arithmetic,TimestepsSoFar,InitialBound,OptimizationReturnMean,InitialReturnStd,MeanIW,ESSRenyiHarmonic,MinTargetPdf,MeanD2-0,VarianceInitializer,InitialReturnMax,MeanEntropy,StdWReturnMean,StdIW,Bound,ESSRenyiArithmetic,TimeElapsed,EpLenMean,Penalization,DivergenceHarmonic,Weights,MinBehavPdf,EpisodesSoFar,LearnableVariance,MinIW,ReturnStepMaxmin,OptimizationReturnMax,Inner Iteration,EpThisIter,Epsilon,EmpiricalD2Harmonic,MaxIW
805,4999.372,,24993720.0,4998.9595,10.0,3537845000000.0,4999.3721244591625,1.0,17562861,-27034668.0,0.41259766,0.14337382,141543.14,50.0,-243.50955,1.0,-1.0,4999.576,0.4189424,,647339.4,-4.307005e+18,50.0,41800.6624648571,500.0,True,4.4535723e+24,[ 0.692  1.291 -4.697 -2.072],-243.50955,40250,,0.7634811,10.0,0.6166992,1,50,1.0,1.0,4477089.0
806,4701.693,,23493244.0,,10.0,27132856000.0,4701.693109134241,1.0,17586376,-25534222.0,4701.693,1177.8469,1085.7007,50.0,-252.93994,1.0,-1.0,4999.6167,0.4189424,,2711.3955,-191837250000000.0,50.0,41847.414032936096,470.3,True,8832576600000000.0,[ 0.721  1.264 -4.642 -1.831],-252.93994,40300,,0.13441509,10.0,4999.6167,1,50,1.0,1.0,13698.264
807,4759.9873,,23630450.0,119.865974,10.0,27286995000000.0,4759.98714614333,1.0,17610183,-25671372.0,4640.121,986.3931,1092140.9,50.0,-242.00842,1.0,-1.0,4999.547,0.4189424,,4735934.0,-5.529973e+19,50.0,41898.19496893883,476.14,True,7.341999e+26,[ 0.709  1.376 -4.668 -1.786],-242.00842,40350,,0.05410606,10.0,4879.6807,1,50,1.0,1.0,31385964.0
808,4899.571,,24493714.0,9.98024,10.0,86606400000.0,4899.570693693844,1.0,17634685,-26534704.0,4889.591,698.5128,3465.1326,50.0,-241.94183,1.0,-1.0,4999.629,0.4189424,,9580.798,-3455403000000000.0,50.0,41951.05961418152,490.04,True,2.8662616e+18,[ 0.533  1.199 -4.681 -1.787],-241.94183,40400,,0.074073926,10.0,4989.6484,1,50,1.0,1.0,51933.902
809,4899.2754,,24492758.0,,10.0,70174490000.0,4899.275907189586,1.0,17659186,-26533692.0,4899.2754,699.89655,2807.6318,50.0,-234.95766,1.0,-1.0,4999.5586,0.4189424,,11273.207,-5553142600000.0,50.0,42000.96294927597,490.02,True,7217654000000.0,[ 0.542  1.302 -4.684 -1.718],-234.95766,40450,,0.42848322,10.0,4999.5586,1,50,1.0,1.0,63458.152
810,4822.503,,23914840.0,359.85114,10.0,631348500000000.0,4822.502889899387,1.0,17683307,-25955636.0,4462.652,811.3599,25266648.0,50.0,-247.56279,1.0,-1.0,4999.3926,0.4189424,,173218220.0,-2.6510723e+19,50.0,42052.57404899597,482.42,True,1.6875037e+26,[ 0.567  1.332 -4.723 -1.605],-247.56279,40500,,0.050386243,10.0,4639.5415,1,50,1.0,1.0,1237665700.0
811,4641.533,,22980164.0,,10.0,31271670000.0,4641.533168638279,1.0,17706523,-25021048.0,4641.533,1198.4717,1251.445,50.0,-239.736,1.0,-1.0,4999.5005,0.4189424,,3762.398,-124787825000000.0,50.0,42108.00433254242,464.32,True,3736899600000000.0,[ 0.567  1.24  -4.723 -1.69 ],-239.736,40550,,0.36881244,10.0,4999.5005,1,50,1.0,1.0,25791.658
812,4833.9165,,23783684.0,1179.6963,10.0,3991801300.0,4833.916734763853,1.0,17730701,-25824490.0,3654.2207,645.70447,159.82289,50.0,-245.97578,1.0,-1.0,4999.4023,0.4189424,,486.92773,-43596067000.0,50.0,42158.4583697319,483.56,True,376619500.0,[ 0.602  1.323 -4.76  -1.612],-245.97578,40600,,0.14721024,10.0,3819.706,1,50,1.0,1.0,3322.05
813,3727.5637,,17210790.0,,10.0,428296800000.0,3727.5639299291615,1.0,17749363,-19251428.0,3727.5637,1821.0045,17187.967,50.0,-249.49341,1.0,-1.0,4999.214,0.4189424,,91269.05,-4.7709964e+17,50.0,42198.05752468109,373.24,True,5.466405e+22,[ 0.578  1.39  -4.854 -1.57 ],-249.49341,40650,,0.025873171,10.0,4999.214,1,50,1.0,1.0,653046.94
814,2351.0767,,8853448.0,79.93695,10.0,1614697500000000.0,2351.0764727360065,1.0,17761161,-10893744.0,2271.1394,1823.7015,83797240.0,50.0,-223.91508,1.0,-1.0,4998.812,0.4189424,,567586300.0,-4.498281e+23,50.0,42219.9353761673,235.96,True,4.860906e+34,[ 0.549  1.449 -4.904 -1.476],-223.91508,40700,,1.1249985,10.0,4918.875,1,50,1.0,1.0,4054930700.0
815,4335.161,,21010548.0,9.982054,10.0,30650816000000.0,4335.161155606874,1.0,17782852,-23051332.0,4325.179,1488.9348,1231621.0,50.0,-243.93529,1.0,-1.0,4999.384,0.4189424,,6465784.5,-7.799741e+19,50.0,42261.480134010315,433.82,True,1.460782e+27,[ 0.515  1.389 -4.931 -1.577],-243.93529,40750,,0.05822119,10.0,4989.402,1,50,1.0,1.0,45892636.0
816,4799.493,,23992936.0,,10.0,205913490000.0,4799.493100681119,1.0,17806855,-26033836.0,4799.493,978.6743,8238.579,50.0,-235.10245,1.0,-1.0,4999.5195,0.4189424,,26622.512,-1.166564e+16,50.0,42316.081851005554,480.06,True,3.2672318e+19,[ 0.526  1.317 -4.931 -1.679],-235.10245,40800,,0.46764758,10.0,4999.5195,1,50,1.0,1.0,147238.77
817,4320.354,,21112196.0,,10.0,559340650000.0,4320.354104698204,1.0,17828470,-23152976.0,4320.354,1564.2047,22385.283,50.0,-243.2891,1.0,-1.0,4999.378,0.4189424,,88263.7,-1.3148675e+17,50.0,42362.390547037125,432.3,True,4.1513337e+21,[ 0.536  1.414 -4.93  -1.6  ],-243.2891,40850,,0.09559586,10.0,4999.378,1,50,1.0,1.0,583906.6
818,2410.3564,,8879509.0,,10.0,737329700000.0,2410.3566220477146,1.0,17840564,-10920076.0,2410.3564,1752.053,79344.03,50.0,-234.99313,1.0,-1.0,4999.142,0.4189424,,317942.75,-1.9086452e+23,50.0,42393.74333810806,241.88,True,8.749027e+33,[ 0.506  1.521 -4.955 -1.549],-234.99313,40900,,0.25644532,10.0,4999.142,1,50,1.0,1.0,2195451.2
819,4685.94,,23326002.0,,10.0,5133210500000.0,4685.939920349737,1.0,17864003,-25366802.0,4685.94,1169.6023,205407.42,50.0,-252.80005,1.0,-1.0,4999.399,0.4189424,,1123384.8,-8.81972e+20,50.0,42442.978501319885,468.78,True,1.8677966e+29,[ 0.5    1.44  -4.967 -1.644],-252.80005,40950,,0.26161623,10.0,4999.399,1,50,1.0,1.0,7976405.0
820,2750.2566,,10862259.0,9.980178,10.0,27638404000000.0,2750.2567991427813,1.0,17877795,-12902768.0,2740.2769,1816.135,1674527.9,50.0,-223.7937,1.0,-1.0,4999.0674,0.4189424,,6363271.0,-1.458972e+24,50.0,42470.72393655777,275.84,True,5.1124527e+35,[ 0.484  1.526 -4.973 -1.554],-223.7937,41000,,0.3205374,10.0,4989.0874,1,50,1.0,1.0,34156588.0
821,4569.013,,22393662.0,,10.0,96179150000000.0,4569.013094852717,1.0,17900651,-24434512.0,4569.013,1231.9834,3857446.5,50.0,-265.1427,1.0,-1.0,4999.4604,0.4189424,,20653474.0,-1.1421821e+20,50.0,42515.58807730675,457.12,True,3.132339e+27,[ 0.483  1.442 -4.979 -1.647],-265.1427,41050,,0.16681105,10.0,4999.4604,1,50,1.0,1.0,140147950.0
822,4999.3633,,24993634.0,4999.1396,10.0,67142717000.0,4999.363211293617,1.0,17925651,-27034564.0,0.22358398,0.09680304,2686.5227,50.0,-247.01144,1.0,-1.0,4999.552,0.4189424,,12007.827,-8256396000000.0,50.0,42570.7774105072,500.0,True,16101104000000.0,[ 0.454  1.364 -4.995 -1.739],-247.01144,41100,,0.010531598,10.0,0.41210938,1,50,1.0,1.0,84420.62
823,4999.4683,,24994682.0,4999.2285,10.0,144607320000000.0,4999.468055370786,1.0,17950651,-27035672.0,0.23954101,0.079947524,5785915.5,50.0,-234.79633,1.0,-1.0,4999.6255,0.4189424,,40493030.0,-152892160000000.0,50.0,42629.615027189255,500.0,True,16478169000000.0,[ 0.404  1.322 -5.016 -1.843],-234.79633,41150,,0.29878283,10.0,0.39697266,1,50,1.0,1.0,289237150.0
824,4999.534,,24995348.0,4999.4043,10.0,10563202000.0,4999.534625415937,1.0,17975651,-27036368.0,0.13036133,0.063891485,422.6119,50.0,-253.34749,1.0,-1.0,4999.664,0.4189424,,1021.87445,-671472900000.0,50.0,42686.97137212753,500.0,True,104860560000.0,[ 0.389  1.267 -5.046 -1.951],-253.34749,41200,,0.37271604,10.0,0.25976562,1,50,1.0,1.0,5065.986
825,4899.577,,24495774.0,,10.0,126585430000.0,4899.577374027818,1.0,18000152,-26536792.0,4899.577,699.93964,5064.377,50.0,-242.2228,1.0,-1.0,4999.662,0.4189424,,31219.074,-3428368000000.0,50.0,42741.85144710541,490.02,True,2617132000000.0,[ 0.352  1.173 -5.055 -2.023],-242.2228,41250,,0.18184696,10.0,4999.662,1,50,1.0,1.0,223207.45
826,4999.5356,,24995354.0,4999.28,10.0,3803554000000.0,4999.535533120652,1.0,18025152,-27036404.0,0.25573242,0.07545369,152177.5,50.0,-241.3457,1.0,-1.0,4999.701,0.4189424,,716924.8,-12852842000000.0,50.0,42790.58498501778,500.0,True,19658200000000.0,[ 0.341  1.259 -5.055 -1.933],-241.3457,41300,,0.14803466,10.0,0.42138672,1,50,1.0,1.0,4524061.5
827,4999.5615,,24995614.0,4999.408,10.0,7094993400.0,4999.561461977382,1.0,18050152,-27036648.0,0.15322265,0.0605197,283.8497,50.0,-247.08302,1.0,-1.0,4999.6826,0.4189424,,1060.3616,-675787500000.0,50.0,42846.155067920685,500.0,True,107343170000.0,[ 0.321  1.18  -5.061 -2.029],-247.08302,41350,,0.42810416,10.0,0.27441406,1,50,1.0,1.0,6926.706
828,4899.602,,24496016.0,,10.0,2623062000.0,4899.601823154472,1.0,18074653,-26537054.0,4899.602,699.9431,104.96059,50.0,-248.625,1.0,-1.0,4999.6904,0.4189424,,210.24063,-172764770000.0,50.0,42893.02869987488,490.02,True,6949289500.0,[ 0.338  1.11  -5.06  -2.13 ],-248.625,41400,,0.014984415,10.0,4999.6904,1,50,1.0,1.0,1222.8601
829,4999.587,,24995868.0,4999.415,10.0,5577506000.0,4999.586745651142,1.0,18099653,-27036936.0,0.17167969,0.06661896,223.13728,50.0,-245.55109,1.0,-1.0,4999.727,0.4189424,,713.9613,-101911970000.0,50.0,42941.12380695343,500.0,True,2227765500.0,[ 0.361  1.014 -5.066 -2.207],-245.55109,41450,,0.035793584,10.0,0.31201172,1,50,1.0,1.0,4859.438
830,4899.7817,,24495824.0,9.98052,10.0,8111130000.0,4899.781842629012,1.0,18124155,-26536870.0,4889.8013,698.5431,324.52408,50.0,-242.37883,1.0,-1.0,4999.6973,0.4189424,,827.4579,-240969840000.0,50.0,42995.07530117035,490.04,True,13016715000.0,[ 0.4    1.081 -5.048 -2.111],-242.37883,41500,,0.089985065,10.0,4989.717,1,50,1.0,1.0,3675.7158
831,4999.55,,24995496.0,4999.4336,10.0,2853597000000000.0,4999.549777770635,1.0,18149155,-27036520.0,0.11624023,0.065584116,114164990.0,50.0,-234.4836,1.0,-1.0,4999.672,0.4189424,,388783070.0,-1.3866162e+23,50.0,43050.70312786102,500.0,True,4.6157028e+33,[ 0.429  1.176 -5.046 -2.034],-234.4836,41550,,4.696626,10.0,0.23828125,1,50,1.0,1.0,1959998800.0
832,4800.0024,,23996040.0,9.979649,10.0,715127650000.0,4800.002818599603,1.0,18173159,-26037070.0,4790.023,977.7593,28609.865,50.0,-235.05672,1.0,-1.0,4999.681,0.4189424,,173088.56,-3.533967e+16,50.0,43108.06699562073,480.08,True,2.9979847e+20,[ 0.433  1.123 -5.117 -2.268],-235.05672,41600,,0.036273025,10.0,4989.7017,1,50,1.0,1.0,1237375.8
833,4999.4517,,24994516.0,4999.1455,10.0,260059860000.0,4999.45189648643,1.0,18198159,-27035558.0,0.3063574,0.12567224,10405.803,50.0,-244.07735,1.0,-1.0,4999.692,0.4189424,,42988.035,-3024385000000000.0,50.0,43162.1620221138,500.0,True,2.1954204e+18,[ 0.909  1.149 -5.258 -2.213],-244.07735,41650,,0.07762644,10.0,0.5463867,1,50,1.0,1.0,257129.84
834,4903.2344,,24495100.0,189.83174,10.0,38789198000.0,4903.234278698112,1.0,18222679,-26536094.0,4713.403,673.34326,1552.013,50.0,-237.85515,1.0,-1.0,4999.6333,0.4189424,,6164.3813,-7952062000000.0,50.0,43214.41355633736,490.4,True,15033185000000.0,[ 0.924  1.386 -5.226 -2.286],-237.85515,41700,,0.037922267,10.0,4809.802,1,50,1.0,1.0,31421.736
835,4899.468,,24494678.0,,10.0,39328890000000.0,4899.467655043211,1.0,18247180,-26535644.0,4899.468,699.92395,1573599.5,50.0,-245.33682,1.0,-1.0,4999.6025,0.4189424,,10589149.0,-9.531602e+17,50.0,43273.4741461277,490.02,True,2.1809477e+23,[ 0.921  1.288 -5.227 -2.364],-245.33682,41750,,0.24938348,10.0,4999.6025,1,50,1.0,1.0,75682640.0
836,4999.447,,24994464.0,4999.171,10.0,23354538000.0,4999.4465440928225,1.0,18272180,-27035508.0,0.27561525,0.11327773,934.4157,50.0,-243.11966,1.0,-1.0,4999.697,0.4189424,,4230.5806,-865238250000.0,50.0,43330.16340661049,500.0,True,170145630000.0,[ 0.846  1.053 -5.26  -2.344],-243.11966,41800,,0.027531134,10.0,0.5258789,1,50,1.0,1.0,29436.127
837,4999.47,,24994700.0,4998.9673,10.0,138565100000.0,4999.470127607819,1.0,18297180,-27035704.0,0.50283206,0.12980701,5543.777,50.0,-261.37225,1.0,-1.0,4999.6484,0.4189424,,36333.254,-28199218000000.0,50.0,43388.266575336456,500.0,True,189029230000000.0,[ 0.883  1.158 -5.243 -2.29 ],-261.37225,41850,,0.03886187,10.0,0.68115234,1,50,1.0,1.0,259700.7
838,4999.428,,24994280.0,4998.995,10.0,72575190000000.0,4999.428251515541,1.0,18322180,-27035284.0,0.43314454,0.12906374,2903757.5,50.0,-242.57697,1.0,-1.0,4999.6475,0.4189424,,13853318.0,-3.1426996e+21,50.0,43448.4521484375,500.0,True,2.3710434e+30,[ 0.867  1.047 -5.247 -2.345],-242.57697,41900,,0.74297816,10.0,0.65234375,1,50,1.0,1.0,93136696.0
839,4899.4995,,24494994.0,,10.0,12278934000.0,4899.499325346569,1.0,18346681,-26536012.0,4899.4995,699.92847,491.27917,50.0,-252.07195,1.0,-1.0,4999.6675,0.4189424,,2571.0862,-17958540000000.0,50.0,43502.29447364807,490.02,True,77316960000000.0,[ 0.676  0.924 -5.274 -2.446],-252.07195,41950,,0.19466509,10.0,4999.6675,1,50,1.0,1.0,18395.94
840,4999.5024,,24995024.0,4999.239,10.0,37500555000.0,4999.5024221209615,1.0,18371681,-27036052.0,0.26362306,0.10226155,1500.3041,50.0,-261.1038,1.0,-1.0,4999.6797,0.4189424,,5520.331,-503459050000.0,50.0,43562.53617763519,500.0,True,52121510000.0,[ 0.708  1.014 -5.269 -2.365],-261.1038,42000,,0.06945236,10.0,0.44091797,1,50,1.0,1.0,33755.895
841,4999.4814,,24994814.0,4999.1396,10.0,22528230000.0,4999.48139653709,1.0,18396681,-27035822.0,0.34171876,0.11682365,901.3396,50.0,-253.5099,1.0,-1.0,4999.6567,0.4189424,,2713.9653,-6909694300000.0,50.0,43617.024136543274,500.0,True,11387060000000.0,[ 0.695  0.95  -5.265 -2.472],-253.5099,42050,,0.02169666,10.0,0.51708984,1,50,1.0,1.0,15693.639
842,4999.4756,,24994760.0,4999.036,10.0,17752754000000.0,4999.475831888574,1.0,18421681,-27035800.0,0.4397168,0.121523485,710380.25,50.0,-244.53,1.0,-1.0,4999.6963,0.4189424,,4814054.0,-8.915291e+19,50.0,43674.48320770264,500.0,True,1.9080409e+27,[ 0.694  0.863 -5.266 -2.562],-244.53,42100,,0.27067843,10.0,0.66015625,1,50,1.0,1.0,34396130.0
843,4999.516,,24995156.0,4999.1914,10.0,1457768200000.0,4999.515730541818,1.0,18446681,-27036188.0,0.32432616,0.09600824,58324.844,50.0,-248.98822,1.0,-1.0,4999.6895,0.4189424,,285610.8,-1.5554006e+19,50.0,43736.65502548218,500.0,True,5.807693e+25,[ 0.503  0.724 -5.339 -2.596],-248.98822,42150,,0.28308916,10.0,0.49804688,1,50,1.0,1.0,2007662.6
844,4999.5474,,24995474.0,4999.257,10.0,1692302100.0,4999.547184990446,1.0,18471681,-27036504.0,0.2903711,0.08944081,67.70434,50.0,-247.02603,1.0,-1.0,4999.687,0.4189424,,231.70323,-307510300000.0,50.0,43793.84572172165,500.0,True,22451538000.0,[ 0.324  0.658 -5.44  -2.723],-247.02603,42200,,0.029800067,10.0,0.43017578,1,50,1.0,1.0,1615.8789
845,4899.4883,,24494884.0,,10.0,3000754500000.0,4899.488436902616,1.0,18496182,-26535902.0,4899.4883,699.92694,120073.47,50.0,-242.71129,1.0,-1.0,4999.674,0.4189424,,836466.06,-26428307000000.0,50.0,43845.606375455856,490.02,True,131758440000000.0,[ 0.363  0.541 -5.431 -2.742],-242.71129,42250,,0.07174892,10.0,4999.674,1,50,1.0,1.0,5975327.0
846,4899.714,,24495146.0,9.979498,10.0,1727284600.0,4899.714037778103,1.0,18520684,-26536166.0,4889.7344,698.5335,69.12552,50.0,-239.17282,1.0,-1.0,4999.68,0.4189424,,269.2247,-60839244000.0,50.0,43900.86551165581,490.04,True,838828350.0,[ 0.251  0.632 -5.399 -2.943],-239.17282,42300,,0.11310103,10.0,4989.7007,1,50,1.0,1.0,1899.6177
847,4799.6436,,23994440.0,,10.0,132860210000.0,4799.643298758488,1.0,18544687,-26035392.0,4799.6436,978.705,5316.4263,50.0,-246.09554,1.0,-1.0,4999.6025,0.4189424,,27619.473,-345125150000000.0,50.0,43955.02577280998,480.06,True,2.8573805e+16,[ 0.349  0.582 -5.382 -3.   ],-246.09554,42350,,0.10476747,10.0,4999.6025,1,50,1.0,1.0,196134.11
848,4999.4805,,24994802.0,4999.248,10.0,3118450400000000.0,4999.480226616416,1.0,18569687,-27035800.0,0.23220703,0.08667464,124761440.0,50.0,-243.67477,1.0,-1.0,4999.6567,0.4189424,,473025380.0,-1.0084544e+24,50.0,44015.28320455551,500.0,True,2.441423e+35,[ 0.319  0.674 -5.38  -2.921],-243.67477,42400,,1.4230226,10.0,0.4086914,1,50,1.0,1.0,3128630000.0
849,4999.3413,,24993410.0,4998.61,10.0,30801983000.0,4999.340980691686,1.0,18594687,-27034350.0,0.73111326,0.20114566,1232.3987,50.0,-240.80945,1.0,-1.0,4999.5913,0.4189424,,3115.9675,-9.542412e+17,50.0,44062.567093372345,500.0,True,2.1860975e+23,[ 0.376  0.611 -5.359 -3.155],-240.80945,42450,,0.0307207,10.0,0.9814453,1,50,1.0,1.0,13607.02
850,4863.233,,24195802.0,,10.0,454557400.0,4863.23318604586,1.0,18619011,-26236742.0,4863.233,738.0822,18.386671,50.0,-240.01015,1.0,-1.0,4999.588,0.4189424,,33.47965,-1592543700000.0,50.0,44120.424052000046,486.48,True,608540030000.0,[ 0.423  0.51  -5.354 -3.212],-240.01015,42500,,0.08215768,10.0,4999.588,1,50,1.0,1.0,174.88945
851,4642.6255,,22620748.0,,10.0,1935905400000.0,4642.625539260699,1.0,18642240,-24661640.0,4642.6255,1032.85,78354.68,50.0,-243.58319,1.0,-1.0,4999.542,0.4189424,,321503.8,-1.0165353e+20,50.0,44167.25349211693,464.58,True,2.4809345e+27,[ 0.422  0.455 -5.353 -3.242],-243.58319,42550,,0.23850138,10.0,4999.542,1,50,1.0,1.0,1824375.1
852,3912.1216,,17113360.0,999.4973,10.0,292338600.0,3912.1214570511597,1.0,18661833,-19154146.0,2912.624,1344.8666,17.68062,50.0,-240.96362,1.0,-1.0,4999.412,0.4189424,,39.325375,-40775225000.0,50.0,44212.46971702576,391.86,True,393512350.0,[ 0.51   0.463 -5.341 -3.154],-240.96362,42600,,0.13226885,10.0,3999.9148,1,50,1.0,1.0,255.75499
853,4846.3506,,23862240.0,1848.781,10.0,279713900.0,4846.350272913125,1.0,18686074,-25903212.0,2997.5693,612.47754,11.307318,50.0,-247.77641,1.0,-1.0,4999.6313,0.4189424,,30.807829,-43891773000.0,50.0,44270.39605951309,484.82,True,456617440.0,[ 0.461  0.484 -5.349 -3.123],-247.77641,42650,,0.05100508,10.0,3150.8503,1,50,1.0,1.0,199.39507
854,4228.195,,19702196.0,,9.999999,94343950000.0,4228.1950315348,1.0,18707238,-21742986.0,4228.195,1350.7643,3825.0671,50.0,-245.93387,1.0,-1.0,4999.409,0.4189424,,10897.129,-2.3892478e+18,50.0,44312.198909044266,423.28,True,1.3706889e+24,[ 0.517  0.509 -5.341 -3.111],-245.93387,42700,,0.03262725,9.999999,4999.409,1,50,1.0,1.0,52291.73
855,4347.74,,20517534.0,,10.0,2872166100.0,4347.740031971135,1.0,18729002,-22558400.0,4347.74,1270.7045,132.74197,50.0,-240.432,1.0,-1.0,4999.5044,0.4189424,,421.95316,-143968860000.0,50.0,44354.247239112854,435.28,True,4779881500.0,[ 0.608  0.531 -5.33  -3.029],-240.432,42750,,0.03742788,10.0,4999.5044,1,50,1.0,1.0,2464.4475
856,4744.3354,,23174722.0,1568.9949,10.0,84210300000.0,4744.335518218118,1.0,18752735,-25215620.0,3175.3406,816.0903,4336.1875,50.0,-239.02977,1.0,-1.0,4999.538,0.4189424,,12776.967,-1215283500000000.0,50.0,44399.44349980354,474.66,True,3.5454127e+17,[ 0.591  0.583 -5.333 -2.998],-239.02977,42800,,0.2539764,10.0,3430.5432,1,50,1.0,1.0,79146.25
857,4914.2104,,24503414.0,749.6482,10.0,69258550000.0,4914.210432273796,1.0,18777311,-26544342.0,4164.562,594.93756,2771.5923,50.0,-238.08234,1.0,-1.0,4999.5684,0.4189424,,16902.623,-3.860151e+16,50.0,44452.58135032654,491.52,True,3.577406e+20,[ 0.566  0.625 -5.342 -2.883],-238.08234,42850,,0.1013947,10.0,4249.92,1,50,1.0,1.0,120912.195
858,4220.9883,,19547384.0,749.42065,10.0,2397025600000.0,4220.988010505748,1.0,18798440,-21588166.0,3471.5674,1315.54,169048.52,50.0,-242.74416,1.0,-1.0,4999.4004,0.4189424,,686135.0,-1.0518776e+21,50.0,44496.71971130371,422.58,True,2.6567454e+29,[ 0.633  0.541 -5.325 -2.946],-242.74416,42900,,0.34454823,10.0,4249.9795,1,50,1.0,1.0,4521715.0
859,4999.2095,,24992092.0,4998.385,10.0,392517020.0,4999.209388900313,1.0,18823440,-27033042.0,0.8245996,0.28914866,15.705343,50.0,-250.56958,1.0,-1.0,4999.5938,0.4189424,,43.986347,-262287620000.0,50.0,44553.06484699249,500.0,True,16466724000.0,[ 0.534  0.605 -5.341 -2.91 ],-250.56958,42950,,0.061302718,10.0,1.2089844,1,50,1.0,1.0,314.3537
860,4718.217,,22917768.0,1589.0405,10.0,10437274000.0,4718.216556260669,1.0,18847044,-24958740.0,3129.176,810.0613,427.36594,50.0,-243.81285,1.0,-1.0,4999.623,0.4189424,,1521.7716,-1027602200000000.0,50.0,44604.00346326828,472.08,True,2.535032e+17,[ 0.641  0.555 -5.315 -2.879],-243.81285,43000,,0.042400993,10.0,3410.5825,1,50,1.0,1.0,9615.019
861,4939.473,,24483736.0,3478.338,10.0,8621056000000000.0,4939.473216723716,1.0,18871748,-26524680.0,1461.1353,292.12772,345084670.0,50.0,-250.03229,1.0,-1.0,4999.592,0.4189424,,2413027600.0,-2.6915306e+22,50.0,44668.66540670395,494.08,True,1.7392077e+32,[ 0.541  0.555 -5.338 -2.951],-250.03229,43050,,3.8922145,10.0,1521.2539,1,50,1.0,1.0,17236275000.0
862,4899.2026,,24492030.0,,10.0,786130560.0,4899.202718974026,1.0,18896249,-26532950.0,4899.2026,699.8861,31.477703,50.0,-249.70073,1.0,-1.0,4999.5654,0.4189424,,77.490105,-8111822000000000.0,50.0,44721.695239543915,490.02,True,1.579789e+19,[ 0.42   0.577 -5.355 -3.168],-249.70073,43100,,0.31698674,10.0,4999.5654,1,50,1.0,1.0,433.95334
863,4667.46,,22916692.0,,10.0,551040240000000.0,4667.46037371037,1.0,18919598,-24957608.0,4667.46,1063.7235,22081606.0,50.0,-246.53464,1.0,-1.0,4999.5635,0.4189424,,97770950.0,-2.4314974e+23,50.0,44766.93139028549,466.98,True,1.4194188e+34,[ 0.479  0.479 -5.342 -3.117],-246.53464,43150,,1.1269826,10.0,4999.5635,1,50,1.0,1.0,685488400.0
864,4799.2993,,23991000.0,,10.0,177980080000.0,4799.299327640168,1.0,18943601,-26031960.0,4799.2993,978.63495,7121.98,50.0,-250.83394,1.0,-1.0,4999.6084,0.4189424,,18938.105,-2.3969612e+20,50.0,44817.302079200745,480.06,True,1.3793336e+28,[ 0.475  0.492 -5.335 -2.868],-250.83394,43200,,1.0572357,10.0,4999.6084,1,50,1.0,1.0,114872.805
865,3807.4055,,16241484.0,879.44885,10.0,3433700000.0,3807.405703502699,1.0,18962676,-18282438.0,2927.9568,1321.04,347.21317,50.0,-237.2344,1.0,-1.0,4999.619,0.4189424,,1357.5497,-62921800000000.0,50.0,44851.107557058334,381.5,True,950382300000000.0,[ 0.504  0.397 -5.329 -2.943],-237.2344,43250,,0.067141145,10.0,4120.1704,1,50,1.0,1.0,8798.768
866,4847.5864,,23771504.0,2648.596,10.0,1099989200.0,4847.5865698227735,1.0,18986924,-25812424.0,2198.9907,521.9289,49.533382,50.0,-251.45937,1.0,-1.0,4999.5664,0.4189424,,111.538445,-691632500000.0,50.0,44890.63870096207,484.96,True,114480120000.0,[ 0.513  0.458 -5.328 -2.934],-251.45937,43300,,0.14976136,10.0,2350.9705,1,50,1.0,1.0,543.5525
867,4899.2563,,24490570.0,9.979453,10.0,15222421000000.0,4899.256193775273,1.0,19011426,-26531500.0,4889.2764,698.4682,609175.06,50.0,-232.5431,1.0,-1.0,4999.572,0.4189424,,4231383.0,-9.2264705e+21,50.0,44934.29045677185,490.04,True,2.0437662e+31,[ 0.505  0.507 -5.329 -2.896],-232.5431,43350,,0.032388166,10.0,4989.5923,1,50,1.0,1.0,30228756.0
868,4949.5493,,24618578.0,2519.2266,10.0,143359870000.0,4949.54928887333,1.0,19036179,-26659556.0,2430.3228,347.18924,5736.7515,50.0,-265.32376,1.0,-1.0,4999.6274,0.4189424,,26359.129,-3.0447558e+23,50.0,44976.152400016785,495.06,True,2.2255924e+34,[ 0.566  0.614 -5.315 -2.916],-265.32376,43400,,0.08324036,10.0,2480.401,1,50,1.0,1.0,187072.53
869,4267.469,,19726246.0,,10.0,323411840000.0,4267.469083647045,1.0,19057542,-21767068.0,4267.469,1230.8351,23386.525,50.0,-246.36636,1.0,-1.0,4999.45,0.4189424,,132898.89,-1.7199482e+19,50.0,45020.004155635834,427.26,True,7.102856e+25,[ 0.599  0.496 -5.308 -2.941],-246.36636,43450,,0.21315283,10.0,4999.45,1,50,1.0,1.0,951512.56
870,4999.227,,24992272.0,4998.0557,10.0,10194098000000.0,4999.22722120369,1.0,19082542,-27033236.0,1.1715137,0.31538823,408008.72,50.0,-237.91101,1.0,-1.0,4999.61,0.4189424,,2235246.2,-5.921207e+23,50.0,45065.64015650749,500.0,True,8.417193e+34,[ 0.497  0.542 -5.319 -2.885],-237.91101,43500,,0.16151607,10.0,1.5541992,1,50,1.0,1.0,15594182.0
