MeanEntropy,InitialReturnMean,Penalization,EpRewMean,WReturnMean,ESSRenyiArithmetic,StdIW,InitialReturnMax,EmpiricalD2Harmonic,Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,TimeElapsed,DivergenceHarmonic,EpThisIter,EpisodesSoFar,ReturnStepMaxmin,OptimizationReturnMax,ReturnStepMax,OptimizationReturnMean,VarianceInitializer,Epsilon,MinTargetPdf,Bound,MinBehavPdf,MeanIW,Inner Iteration,LearnableVariance,StdWReturnMean,Weights,InitialBound,MaxIW,InitialReturnMin,EpLenMean,MinIW,ESSRenyiHarmonic,MeanD2-0
0.4189424,4999.4756,True,4999.475322898012,24994754.0,50.0,16216.497,4999.589,1.0,847,,1.0,0.07461551,18847641,78080450000.0,44254.32944440842,2254784000000000.0,50,42350,10.0,0.2919922,10.0,0.1784375,-1.0,1.0,-252.20804,-96989600000000.0,-252.20804,3123.933,1,,,[ 0.2   1.76 -5.08 -3.92],-27035700.0,113040.12,4999.297,500.0,0.091463506,50.0,1.0
0.4189424,4899.4526,True,4899.452750512807,24494528.0,50.0,29484591000.0,4999.6426,1.0,848,,1.0,699.9219,18872142,1.100193e+17,44308.14769554138,1.05428096e+33,50,42400,10.0,4999.6426,10.0,4899.4526,-1.0,1.0,-235.99377,-6.6269117e+22,-235.99377,4402255000.0,1,,,[ 0.42   1.863 -5.124 -3.956],-26535514.0,210629020000.0,,490.02,0.3455064,50.0,1.0
0.4189424,4699.934,True,4699.933802977409,23495352.0,50.0,2200.7346,4999.6787,1.0,849,,1.0,1185.7372,18895647,15302695000.0,44358.780124902725,1723759500000.0,50,42450,10.0,4999.6787,10.0,4699.934,-1.0,1.0,-233.4836,-2694945700000.0,-233.4836,612.2868,1,,,[ 0.259  2.017 -5.163 -3.849],-25536368.0,15176.484,,470.1,0.043423727,50.0,1.0
0.4189424,4899.758,True,4899.757689368403,24495584.0,50.0,1274.1262,4999.6484,1.0,850,,1.0,698.53955,18920149,11152944000.0,44416.43042111397,4434233000.0,50,42500,10.0,4989.6675,10.0,4889.777,-1.0,1.0,-242.5827,-147060180000.0,-242.5827,446.21457,1,,,[ 0.263  2.104 -5.156 -3.76 ],-26536580.0,6387.6104,9.981083,490.04,0.09132684,50.0,1.0
0.4189424,4599.795,True,4599.79500045187,22995954.0,50.0,9332305.0,4999.6816,1.0,851,,1.0,1355.6703,18943154,43088127000000.0,44466.50368261337,1.5639156e+28,50,42550,10.0,4999.6816,10.0,4599.795,-1.0,1.0,-242.58504,-2.5523827e+20,-242.58504,1723849.6,1,,,[ 0.231  2.169 -5.175 -3.66 ],-25036974.0,66189084.0,,460.1,0.38112414,50.0,1.0
0.4189424,4899.698,True,4899.697989743825,24494986.0,50.0,7032922000.0,4999.646,1.0,852,,1.0,698.5311,18967656,2.611129e+16,44515.88723230362,2.664805e+36,50,42600,10.0,4989.6655,10.0,4889.7173,-1.0,1.0,-242.9883,-3.331698e+24,-242.9883,1044708300.0,1,,,[ 0.388  2.025 -5.136 -3.785],-26535976.0,50258317000.0,9.980429,490.04,2.6535118,50.0,1.0
0.4189424,4899.7295,True,4899.7291245553315,24495296.0,50.0,9677.791,4999.673,1.0,853,,1.0,698.5356,18992158,39117726000.0,44569.25555062294,11308689000000.0,50,42650,10.0,4989.693,10.0,4889.749,-1.0,1.0,-237.68257,-6902586500000.0,-237.68257,1565.0509,1,,,[ 0.463  2.089 -5.085 -3.561],-26536316.0,69256.26,9.980091,490.04,0.07774972,50.0,1.0
0.4189424,4999.4966,True,4999.4968243021085,24994968.0,50.0,387.0739,4999.662,1.0,854,,1.0,0.105530106,19017158,3326972000.0,44623.9078874588,688757500.0,50,42700,10.0,0.38720703,10.0,0.22192383,-1.0,1.0,-253.41098,-56890462000.0,-253.41098,133.10155,1,,,[ 0.433  1.986 -5.08  -3.624],-27035976.0,2569.5894,4999.275,500.0,0.18903323,50.0,1.0
0.4189424,4899.717,True,4899.716649129469,24495170.0,50.0,832.03723,4999.6577,1.0,855,,1.0,698.5337,19041660,8703985000.0,44664.6757209301,3727750300000.0,50,42750,10.0,4989.677,10.0,4889.7354,-1.0,1.0,-239.12036,-3949267500000.0,-239.12036,348.24954,1,,,[ 0.491  1.929 -5.075 -3.719],-26536174.0,4818.532,9.981112,490.04,0.01749932,50.0,1.0
0.4189424,4899.6436,True,4899.643483534856,24494440.0,50.0,69043.04,4999.6074,1.0,856,,1.0,698.52344,19066162,255275570000.0,44719.34293460846,13200940000.0,50,42800,10.0,4989.628,10.0,4889.6636,-1.0,1.0,-259.5884,-489767860000.0,-259.5884,10214.211,1,,,[ 0.488  1.843 -5.088 -3.809],-26535400.0,493472.5,9.979683,490.04,0.022451751,50.0,1.0
0.4189424,4999.3823,True,4999.382631700735,24993828.0,50.0,4330.5947,4999.5806,1.0,857,,1.0,0.14427401,19091162,27317127000.0,44775.13922762871,554917900000.0,50,42850,10.0,0.57910156,10.0,0.38117188,-1.0,1.0,-257.17438,-1547640200000.0,-257.17438,1092.9425,1,,,[ 0.459  1.8   -5.104 -3.921],-27034762.0,30129.59,4999.0015,500.0,0.14372113,50.0,1.0
0.4189424,4699.5767,True,4699.576692284869,23493772.0,50.0,28657.033,4999.5947,1.0,858,,1.0,1186.4874,19114666,164244640000.0,44826.39237737656,299672900000000.0,50,42900,10.0,4999.5947,10.0,4699.5767,-1.0,1.0,-255.74391,-35494580000000.0,-255.74391,6572.062,1,,,[ 0.46   1.758 -5.109 -4.039],-25534714.0,199113.38,,470.08,0.3453272,50.0,1.0
0.4189424,4799.8403,True,4799.840612351446,23994418.0,50.0,5253.9985,4999.616,1.0,859,,1.0,977.72626,19138670,33804937000.0,44875.10424351692,11490431000000.0,50,42950,10.0,4989.6367,10.0,4789.861,-1.0,1.0,-252.02629,-6952049000000.0,-252.02629,1352.5374,1,,,[ 0.457  1.836 -5.115 -3.941],-26035378.0,35481.832,9.979382,480.08,0.09188315,50.0,1.0
0.4189424,4999.428,True,4999.428680857396,24994286.0,50.0,226.84546,4999.6445,1.0,860,,1.0,0.11054841,19163670,2371935500.0,44923.75786828995,215649650.0,50,43000,10.0,0.5541992,10.0,0.33836913,-1.0,1.0,-233.02066,-32343335000.0,-233.02066,94.89876,1,,,[ 0.467  1.919 -5.111 -3.848],-27035274.0,1255.2642,4999.0903,500.0,0.01594158,50.0,1.0
0.4189424,4799.601,True,4799.60126135722,23994020.0,50.0,4345.3887,4999.5557,1.0,861,,1.0,978.6965,19187673,22842843000.0,44968.153463602066,23888134000.0,50,43050,10.0,4999.5557,10.0,4799.601,-1.0,1.0,-241.11461,-338276650000.0,-241.11461,913.9841,1,,,[ 0.536  1.835 -5.081 -3.903],-26034934.0,30785.785,,480.06,0.11483654,50.0,1.0
0.4189424,4999.274,True,4999.274199073435,24992742.0,50.0,7394.1304,4999.5684,1.0,862,,1.0,0.16702549,19212673,39352020000.0,45014.27165031433,1083152160000000.0,50,43100,10.0,0.734375,10.0,0.44024414,-1.0,1.0,-249.05478,-67207615000000.0,-249.05478,1574.549,1,,,[ 0.595  1.767 -5.072 -3.989],-27033664.0,52461.16,4998.834,500.0,0.01682431,50.0,1.0
0.4189424,4799.594,True,4799.594013062619,23991952.0,50.0,11673.907,4999.5264,1.0,863,,1.0,977.67596,19236677,56655876000.0,45062.920523643494,357137480000.0,50,43150,10.0,4989.547,10.0,4789.6147,-1.0,1.0,-253.46803,-1276290700000.0,-253.46803,2266.9805,1,,,[ 0.559  1.68  -5.08  -4.071],-26032832.0,82947.09,9.979549,480.08,0.086498186,50.0,1.0
0.4189424,4999.0483,True,4999.048393066095,24990484.0,50.0,11215.81,4999.4043,1.0,864,,1.0,0.27432448,19261677,79529040000.0,45111.150582790375,1.185345e+21,50,43200,10.0,1.3154297,10.0,0.9595508,-1.0,1.0,-246.7026,-7.0260915e+16,-246.7026,3182.7031,1,,,[ 0.556  1.653 -5.09  -4.193],-27031272.0,76381.805,4998.089,500.0,0.19191048,50.0,1.0
0.4189424,4899.2295,True,4899.2296690261655,24492298.0,50.0,757.203,4999.5244,1.0,865,,1.0,699.88995,19286178,6071811000.0,45152.483911275864,135139200000000.0,50,43250,10.0,4999.5244,10.0,4899.2295,-1.0,1.0,-252.9385,-23730862000000.0,-252.9385,242.97945,1,,,[ 0.505  1.743 -5.091 -4.124],-26533174.0,4805.609,,490.02,0.032256976,50.0,1.0
0.4189424,4999.324,True,4999.324379577858,24993246.0,50.0,4751.8604,4999.5444,1.0,866,,1.0,0.14297606,19311178,33980502000.0,45194.68735551834,2626644700000000.0,50,43300,10.0,0.5883789,10.0,0.36833984,-1.0,1.0,-242.01031,-104630180000000.0,-242.01031,1359.6611,1,,,[ 0.49   1.867 -5.097 -4.124],-27034144.0,29530.604,4998.956,500.0,0.009055285,50.0,1.0
0.4189424,4999.386,True,4999.386046410343,24993860.0,50.0,7629.071,4999.6035,1.0,867,,1.0,0.1892847,19336178,39807914000.0,45240.91887712479,6.2165322e+16,50,43350,10.0,1.0717773,10.0,0.8543457,-1.0,1.0,-242.32622,-508901300000000.0,-242.32622,1592.7334,1,,,[ 0.5    1.958 -5.097 -4.038],-27034810.0,50676.7,4998.5317,500.0,0.05333554,50.0,1.0
0.4189424,4899.412,True,4899.412367743156,24494122.0,50.0,16002.054,4999.582,1.0,868,,1.0,699.916,19360679,110493080000.0,45283.115745306015,171458950000000.0,50,43400,10.0,4999.582,10.0,4899.412,-1.0,1.0,-261.3079,-26834515000000.0,-261.3079,4421.078,1,,,[ 0.534  2.065 -5.121 -3.989],-26535060.0,83559.4,,490.02,0.0039564436,50.0,1.0
0.4189424,4699.486,True,4699.485693798214,23494856.0,50.0,46707.82,4999.622,1.0,869,,1.0,1187.3043,19384182,289732950000.0,45317.9724817276,147777000000000.0,50,43450,10.0,4999.622,10.0,4699.486,-1.0,1.0,-246.49312,-25100040000000.0,-246.49312,11591.832,1,,,[ 0.565  2.158 -5.116 -3.911],-25535824.0,261769.53,,470.06,0.5696959,50.0,1.0
0.4189424,4799.4316,True,4799.432344979561,23994324.0,50.0,36.080723,4999.6255,1.0,870,,1.0,979.67993,19408184,373753600.0,45356.677815914154,237516510.0,50,43500,10.0,4999.6255,10.0,4799.4316,-1.0,1.0,-237.49286,-31827780000.0,-237.49286,14.99484,1,,,[ 0.396  2.177 -5.134 -4.094],-26035298.0,230.49197,,480.04,0.19557616,50.0,1.0
0.4189424,4799.8296,True,4799.829850531044,23994310.0,50.0,22322.82,4999.601,1.0,871,,1.0,977.724,19432188,114936150000.0,45395.06465744972,19085702000000.0,50,43550,10.0,4989.621,10.0,4789.85,-1.0,1.0,-240.67055,-9031123000000.0,-240.67055,4598.963,1,,,[ 0.591  2.295 -5.044 -4.143],-26035260.0,158210.19,9.979917,480.08,0.02227023,50.0,1.0
0.4189424,4799.6367,True,4799.636920986364,23994374.0,50.0,7801.242,4999.5977,1.0,872,,1.0,978.7037,19456191,52182704000.0,45433.95814657211,31811858000000.0,50,43600,10.0,4999.5977,10.0,4799.6367,-1.0,1.0,-247.50682,-11563340000000.0,-247.50682,2087.815,1,,,[ 0.567  2.371 -5.056 -4.048],-26035324.0,48990.29,,480.06,0.07814699,50.0,1.0
0.4189424,4803.198,True,4803.1980526627885,23994730.0,50.0,50890.016,4999.5957,1.0,873,,1.0,961.2597,19480212,408128500000.0,45476.253323316574,3.9174843e+17,50,43650,10.0,4999.5957,10.0,4803.198,-1.0,1.0,-249.7419,-1277810800000000.0,-249.7419,16328.682,1,,,[ 0.593  2.299 -5.053 -4.146],-26035680.0,258207.12,,480.42,0.04973999,50.0,1.0
0.4189424,4503.4937,True,4503.493705433181,22493778.0,50.0,660074.56,4999.583,1.0,874,,1.0,1487.3884,19502738,2702358600000.0,45518.416877269745,3.417777e+17,50,43700,10.0,4999.583,10.0,4503.4937,-1.0,1.0,-246.34592,-1195849000000000.0,-246.34592,108148.26,1,,,[ 0.408  2.369 -4.668 -4.396],-24534710.0,4688371.0,,450.52,0.59605306,50.0,1.0
0.4189424,4899.1924,True,4899.1919414611,24491920.0,50.0,7616.1377,4999.5405,1.0,875,,1.0,699.8846,19527239,35479070000.0,45559.10101556778,25472354000.0,50,43750,10.0,4999.5405,10.0,4899.1924,-1.0,1.0,-260.47574,-361202580000.0,-260.47574,1419.8419,1,,,[ 0.395  2.291 -4.666 -4.493],-26532808.0,53925.31,,490.02,0.024156408,50.0,1.0
0.4189424,4899.1724,True,4899.17206052311,24491718.0,50.0,769351.9,4999.5166,1.0,876,,1.0,699.8818,19551740,2791520000000.0,45597.810993909836,7.1117293e+16,50,43800,10.0,4999.5166,10.0,4899.1724,-1.0,1.0,-236.40886,-547040960000000.0,-236.40886,111730.21,1,,,[ 0.315  2.241 -4.681 -4.574],-26532590.0,5497007.0,,490.02,0.33401895,50.0,1.0
0.4189424,4899.485,True,4899.484853683363,24492852.0,50.0,932452.4,4999.5693,1.0,877,,1.0,698.50073,19576242,3407028400000.0,45637.83596801758,3.4804003e+16,50,43850,10.0,4989.5894,10.0,4889.505,-1.0,1.0,-249.58745,-384151970000000.0,-249.58745,136341.48,1,,,[ 0.292  2.295 -4.694 -4.464],-26533772.0,6663112.0,9.980129,490.04,0.006883224,50.0,1.0
0.4189424,4899.5327,True,4899.532658805513,24493334.0,50.0,13263.423,4999.6064,1.0,878,,1.0,698.50745,19600744,65155068000.0,45680.94891166687,147498870000000.0,50,43900,10.0,4989.626,10.0,4889.552,-1.0,1.0,-243.71654,-24851947000000.0,-243.71654,2607.113,1,,,[ 0.306  2.384 -4.686 -4.378],-26534286.0,94094.69,9.980621,490.04,0.02401235,50.0,1.0
0.4189424,4799.824,True,4799.82487033253,23994260.0,50.0,7747.1685,4999.6167,1.0,879,,1.0,977.7229,19624748,46648170000.0,45719.03147149086,2.0865082e+16,50,43950,10.0,4989.6367,10.0,4789.845,-1.0,1.0,-241.72612,-294853670000000.0,-241.72612,1866.4723,1,,,[ 0.272  2.461 -4.699 -4.287],-26035230.0,41534.402,9.979947,480.08,0.7491254,50.0,1.0
0.4189424,4999.34,True,4999.339674700354,24993396.0,50.0,63943.785,4999.6084,1.0,880,,1.0,0.14016089,19649748,311143200000.0,45758.28230023384,5.783744e+22,50,44000,10.0,0.6484375,10.0,0.37967774,-1.0,1.0,-244.30899,-4.9083003e+17,-244.30899,12448.972,1,,,[ 0.284  2.38  -4.693 -4.381],-27034354.0,457866.2,4998.96,500.0,0.0884495,50.0,1.0
0.4189424,4999.1543,True,4999.154208554074,24991542.0,50.0,3170.9038,4999.5547,1.0,881,,1.0,0.21461563,19674748,26367620000.0,45804.64988088608,4.775352e+18,50,44050,10.0,0.91796875,10.0,0.5174414,-1.0,1.0,-251.03734,-4459871200000000.0,-251.03734,1055.0388,1,,,[ 0.448  2.196 -4.654 -4.391],-27032450.0,20985.115,4998.6367,500.0,0.8504261,50.0,1.0
0.4189424,4799.417,True,4799.416702553354,23990180.0,50.0,37646.49,4999.3457,1.0,882,,1.0,977.6396,19698752,264509870000.0,45842.65306019783,3.9036832e+20,50,44100,10.0,4989.365,10.0,4789.436,-1.0,1.0,-250.60872,-4.032003e+16,-250.60872,10584.58,1,,,[ 0.443  2.11  -4.656 -4.481],-26030916.0,220001.94,9.980624,480.08,0.25506383,50.0,1.0
0.4189424,4699.1636,True,4699.163453546187,23491634.0,50.0,19913.371,4999.457,1.0,883,,1.0,1187.2229,19722255,96870990000.0,45875.48252916336,6.213954e+16,50,44150,10.0,4999.457,10.0,4699.1636,-1.0,1.0,-256.83435,-508823060000000.0,-256.83435,3876.9744,1,,,[ 0.447  2.167 -4.649 -4.371],-25532462.0,138529.23,,470.06,0.016879853,50.0,1.0
0.4189424,4599.465,True,4599.464653196996,22992650.0,50.0,249772.88,4999.526,1.0,884,,1.0,1355.573,19745260,933862970000.0,45912.59044313431,1.3497644e+19,50,44200,10.0,4999.526,10.0,4599.465,-1.0,1.0,-235.00473,-7498857000000000.0,-235.00473,37370.88,1,,,[ 0.488  2.28  -4.642 -4.337],-25033538.0,1785488.5,,460.1,0.30963433,50.0,1.0
0.4189424,4999.037,True,4999.037269490758,24990372.0,50.0,9174.862,4999.52,1.0,885,,1.0,0.30374697,19770260,63514050000.0,45953.20808339119,9.073006e+16,50,44250,10.0,1.3754883,10.0,0.89273435,-1.0,1.0,-231.96542,-614796600000000.0,-231.96542,2541.5342,1,,,[ 0.45   2.196 -4.646 -4.421],-27031252.0,60559.586,4998.1445,500.0,0.06618095,50.0,1.0
0.4189424,4854.9634,True,4854.963167907944,24145372.0,50.0,69.56854,4999.4707,1.0,886,,1.0,758.0925,19794542,1039167400.0,45991.65324187279,284337630.0,50,44300,10.0,4989.4907,10.0,4844.983,-1.0,1.0,-247.20569,-35451933000.0,-247.20569,43.172813,1,,,[ 0.481  2.148 -4.637 -4.532],-26186208.0,288.59045,9.979806,485.64,0.10251871,50.0,1.0
0.4189424,4999.1064,True,4999.106495427434,24991064.0,50.0,16217.6045,4999.5303,1.0,887,,1.0,0.23438068,19819542,63614280000.0,46031.8134970665,74756506000.0,50,44350,10.0,0.9736328,10.0,0.54982424,-1.0,1.0,-249.08212,-621618200000.0,-249.08212,2545.4998,1,,,[ 0.31   2.22  -4.767 -4.638],-27031940.0,116010.73,4998.5566,500.0,0.061334524,50.0,1.0
0.4189424,4808.285,True,4808.285346612501,23909028.0,50.0,3013057.8,4999.3994,1.0,888,,1.0,888.4937,19843592,14156580000000.0,46071.68874382973,1.3042388e+25,50,44400,10.0,4769.626,10.0,4578.5117,-1.0,1.0,-238.14143,-7.370033e+18,-238.14143,591831.6,1,,,[ 0.347  2.193 -4.736 -4.75 ],-25949800.0,20560188.0,229.7734,481.0,1.754198,50.0,1.0
0.4189424,4998.7046,True,4998.704315905389,24987044.0,50.0,365554.75,4999.376,1.0,889,,1.0,0.35988665,19868592,2702982800000.0,46113.329236269,2.319882e+26,50,44450,9.999999,1.6601562,9.999999,0.9884668,-1.0,1.0,-236.98148,-3.1082717e+19,-236.98148,108196.62,1,,,[ 0.357  2.106 -4.736 -4.839],-27027796.0,2051638.1,4997.716,500.0,0.03158387,50.0,1.0
0.4189424,4922.7876,True,4922.787426734325,24470778.0,50.0,911524.0,4999.2646,1.0,890,,1.0,486.7681,19893216,4934398000000.0,46160.82480716705,6.2173423e+25,50,44500,10.0,3470.2554,10.0,3393.778,-1.0,1.0,-249.74303,-1.6090485e+19,-249.74303,197523.0,1,,,[ 0.336  2.026 -4.755 -4.931],-26511416.0,6065721.5,1529.0094,492.48,0.2710256,50.0,1.0
0.4189424,4757.205,True,4757.204799693668,23631400.0,50.0,4096790.0,4999.314,1.0,891,,1.0,1000.20087,19917013,15937205000000.0,46203.43581652641,7.563585e+22,50,44550,9.999999,4999.314,9.999999,4757.205,-1.0,1.0,-236.11626,-5.6124358e+17,-236.11626,640120.75,1,,,[ 0.365  2.145 -4.732 -4.929],-25672094.0,29269224.0,,475.94,0.11096423,50.0,1.0
0.4189424,4985.206,True,4985.206343655351,24861352.0,50.0,25608.754,4999.364,1.0,892,,1.0,95.23208,19941946,189697500000.0,46243.49476671219,1.6963564e+28,50,44600,10.0,680.7759,10.0,666.6184,-1.0,1.0,-245.92744,-2.6579232e+20,-245.92744,7591.76,1,,,[ 0.331  2.19  -4.737 -4.818],-26902088.0,167292.05,4318.588,498.66,0.2890252,50.0,1.0
0.4189424,4898.788,True,4898.788080180797,24485888.0,50.0,10425.955,4999.3564,1.0,893,,1.0,698.4012,19966448,61667250000.0,46278.2752931118,1.642752e+19,50,44650,10.0,4989.376,10.0,4888.8076,-1.0,1.0,-246.40767,-8271262500000000.0,-246.40767,2468.2703,1,,,[ 0.376  2.092 -4.725 -4.879],-26526612.0,68240.83,9.980622,490.04,0.07989772,50.0,1.0
0.4189424,4709.0293,True,4709.029815584678,23285142.0,50.0,37935.855,4999.0825,1.0,894,,1.0,1053.6512,19990007,242459020000.0,46318.412217617035,128545550000.0,50,44700,10.0,4799.245,10.0,4509.193,-1.0,1.0,-259.33115,-974041840000.0,-259.33115,9710.748,1,,,[ 0.415  1.975 -4.712 -4.87 ],-25325646.0,225879.92,199.83717,471.18,0.12332199,50.0,1.0
0.4189424,4903.4106,True,4903.411040744887,24487308.0,50.0,1839551.5,4999.2,1.0,895,,1.0,666.23535,20014532,10307614000000.0,46358.70680093765,9.695522e+28,50,44750,9.999999,4759.4355,9.999999,4663.6465,-1.0,1.0,-247.4375,-6.353909e+20,-247.4375,412658.75,1,,,[ 0.329  2.011 -4.668 -4.799],-26527906.0,12610839.0,239.76459,490.5,0.2433836,50.0,1.0
0.4189424,4998.963,True,4998.9629212423115,24989630.0,50.0,1201230.4,4999.411,1.0,896,,1.0,0.26446468,20039532,4459709600000.0,46396.82551956177,1.9116085e+21,50,44800,10.0,1.1455078,10.0,0.697334,-1.0,1.0,-244.00667,-8.923048e+16,-244.00667,178502.73,1,,,[ 0.334  2.107 -4.684 -4.722],-27030416.0,8586208.0,4998.2656,500.0,0.18567705,50.0,1.0
0.4189424,4999.113,True,4999.112606404038,24991124.0,50.0,26395.877,4999.525,1.0,897,,1.0,0.22324316,20064532,108849330000.0,46439.074043512344,16152067000000.0,50,44850,10.0,0.8881836,10.0,0.47586915,-1.0,1.0,-256.93445,-8310965700000.0,-256.93445,4355.6143,1,,,[ 0.317  2.184 -4.688 -4.624],-27032000.0,188948.72,4998.6367,500.0,0.17783517,50.0,1.0
0.4189424,4899.206,True,4899.2057545215375,24492056.0,50.0,13390.044,4999.4517,1.0,898,,1.0,699.88654,20089033,68922240000.0,46474.385999679565,311930820000000.0,50,44900,10.0,4999.4517,10.0,4899.206,-1.0,1.0,-242.30655,-36112530000000.0,-242.30655,2757.7937,1,,,[ 0.27   2.237 -4.718 -4.526],-26532872.0,93208.71,,490.02,0.09118203,50.0,1.0
0.4189424,4999.2866,True,4999.2867186388685,24992866.0,50.0,138488.12,4999.5957,1.0,899,,1.0,0.18186532,20114033,797410850000.0,46513.32808423042,8.3584305e+27,50,44950,10.0,0.7993164,10.0,0.49030274,-1.0,1.0,-245.57649,-1.8658922e+20,-245.57649,31908.52,1,,,[ 0.303  2.353 -4.715 -4.492],-27033808.0,870815.2,4998.7964,500.0,0.12959975,50.0,1.0
0.4189424,4792.678,True,4792.678607289208,23926982.0,50.0,46390.55,4999.5127,1.0,900,,1.0,978.37384,20138004,320799050000.0,46550.28778934479,4.2330854e+18,50,45000,10.0,4999.5127,10.0,4792.678,-1.0,1.0,-245.45963,-4199247200000000.0,-245.45963,12841.192,1,,,[ 0.667  2.092 -4.713 -4.271],-25967860.0,294809.8,,479.42,0.109107286,50.0,1.0
0.4189424,4703.353,True,4703.3528395652875,23492440.0,50.0,194145.55,4999.523,1.0,901,,1.0,1170.8599,20161528,1079761000000.0,46596.850419044495,6.5334296e+22,50,45050,10.0,4999.523,10.0,4703.353,-1.0,1.0,-243.66095,-5.2165456e+17,-243.66095,43206.61,1,,,[ 0.638  2.201 -4.731 -4.22 ],-25533322.0,1209523.9,,470.48,0.27740356,50.0,1.0
0.4189424,4808.214,True,4808.213704144221,23994446.0,50.0,629.11865,4999.47,1.0,902,,1.0,935.6963,20185576,4605246000.0,46647.266812086105,55439210000.0,50,45100,10.0,4999.47,10.0,4808.214,-1.0,1.0,-245.4909,-485124540000.0,-245.4909,184.37576,1,,,[ 0.637  2.105 -4.722 -4.3  ],-26035286.0,3492.5461,,480.96,0.07535992,50.0,1.0
0.4189424,4950.4683,True,4950.468480723586,24622908.0,50.0,18746.613,4999.5156,1.0,903,,1.0,340.25107,20210334,162525360000.0,46700.96560025215,8.170582e+18,50,45150,10.0,2430.8042,10.0,2381.757,-1.0,1.0,-245.69795,-5833763300000000.0,-245.69795,6525.6514,1,,,[ 0.549  2.019 -4.729 -4.319],-26663776.0,110360.914,2568.7114,495.16,0.07085893,50.0,1.0
0.4189424,4898.9277,True,4898.9272786376205,24489274.0,50.0,136128.36,4999.417,1.0,904,,1.0,699.8468,20234835,499452500000.0,46748.01799869537,110875530000000.0,50,45200,10.0,4999.417,10.0,4898.9277,-1.0,1.0,-253.23526,-21988192000000.0,-253.23526,19991.855,1,,,[ 0.547  1.937 -4.744 -4.412],-26530066.0,972829.3,,490.02,0.036631227,50.0,1.0
0.4189424,4999.0483,True,4999.048723983367,24990488.0,50.0,25447.334,4999.4946,1.0,905,,1.0,0.29102167,20259835,278953030000.0,46800.26296544075,1.5125516e+18,50,45250,10.0,1.1489258,10.0,0.7030371,-1.0,1.0,-246.00455,-2510209200000000.0,-246.00455,11162.334,1,,,[ 0.476  2.028 -4.773 -4.374],-27031338.0,146173.22,4998.3457,500.0,0.012975056,50.0,1.0
0.4189424,4832.594,True,4832.59448182784,23852296.0,50.0,93052.58,4999.375,1.0,906,,1.0,705.92206,20284008,415889850000.0,46847.690544605255,1.9921703e+18,50,45300,10.0,4249.7637,10.0,4082.9832,-1.0,1.0,-234.35175,-2880791000000000.0,-234.35175,16650.635,1,,,[ 0.596  2.073 -4.773 -4.589],-25893046.0,662663.25,749.6113,483.46,0.06822344,50.0,1.0
0.4189424,4373.968,True,4373.967865387594,20907308.0,50.0,4819155.5,4999.2227,1.0,907,,1.0,1332.5588,20305899,26359944000000.0,46889.750802755356,2.2215556e+27,50,45350,10.0,4769.427,10.0,4144.172,-1.0,1.0,-245.56682,-9.618073e+19,-245.56682,1060545.9,1,,,[ 0.649  2.021 -4.757 -4.687],-22947930.0,33307364.0,229.7959,437.82,0.015877977,50.0,1.0
0.4189424,4858.0894,True,4858.089627991563,24163454.0,50.0,2961970.5,4999.385,1.0,908,,1.0,749.9464,20330198,15931020000000.0,46941.12903594971,6.0792204e+26,50,45400,10.0,4999.385,10.0,4858.0894,-1.0,1.0,-234.8738,-5.0316634e+19,-234.8738,637857.5,1,,,[ 0.625  2.096 -4.775 -4.592],-26204214.0,20531974.0,,485.98,0.027793676,50.0,1.0
0.4189424,4802.9756,True,4802.975766638311,23990590.0,50.0,152870.6,4999.491,1.0,909,,1.0,960.2156,20354220,614219500000.0,46987.87912607193,2.801373e+18,50,45450,10.0,4999.491,10.0,4802.9756,-1.0,1.0,-239.76955,-3416406500000000.0,-239.76955,24584.957,1,,,[ 0.598  2.186 -4.78  -4.51 ],-26031440.0,1092013.6,,480.44,0.03077982,50.0,1.0
0.4189424,4796.8228,True,4796.822691827877,23884844.0,50.0,87.45583,4999.4355,1.0,910,,1.0,935.59436,20378214,715662700.0,47037.862295389175,152843500.0,50,45500,10.0,4989.455,10.0,4786.8423,-1.0,1.0,-248.8961,-25945813000.0,-248.8961,28.72549,1,,,[ 0.653  2.11  -4.787 -4.592],-25925646.0,552.4998,9.980286,479.88,0.009186103,50.0,1.0
0.4189424,4526.1826,True,4526.182560870014,22207386.0,50.0,51800860.0,4999.3926,1.0,911,,1.0,1311.8915,20400859,212198950000000.0,47084.927914619446,9.80381e+24,50,45550,10.0,4999.3926,10.0,4526.1826,-1.0,1.0,-232.18149,-6.389998e+18,-232.18149,8496155.0,1,,,[ 0.647  2.055 -4.79  -4.621],-24248152.0,366658020.0,,452.9,0.23760058,50.0,1.0
0.4189424,4998.6797,True,4998.679759771802,24986798.0,50.0,61042.32,4999.4785,1.0,912,,1.0,0.47006208,20425859,564655800000.0,47130.75211429596,3.4921063e+26,50,45600,10.0,1.9589844,10.0,1.1601856,-1.0,1.0,-257.2782,-3.813709e+19,-257.2782,22602.44,1,,,[ 0.614  2.17  -4.817 -4.599],-27027636.0,308204.66,4997.5195,500.0,0.046272308,50.0,1.0
