StdWReturnMean,OptimizationReturnMin,EpLenMean,WReturnMean,ESSRenyiHarmonic,MeanIW,MaxIW,OptimizationReturnMax,MeanEntropy,ESSRenyiArithmetic,ReturnStepMax,DivergenceHarmonic,MinIW,Epsilon,EpThisIter,TimestepsSoFar,EpisodesSoFar,Weights,EmpiricalD2Harmonic,ReturnStepMaxmin,Iteration,VarianceInitializer,InitialReturnMin,TimeElapsed,ReturnMeanIW,Bound,InitialBound,MinBehavPdf,MeanD2-0,EmpiricalD2Arithmetic,StdIW,Inner Iteration,InitialReturnStd,InitialReturnMax,LearnableVariance,InitialReturnMean,OptimizationReturnMean,EpRewMean,Penalization,MinTargetPdf
,,500.0,24994272.0,50.0,745.13385,20931.389,0.39501953,0.4189424,50.0,10.0,2.0680085e+19,0.23883644,1.0,50,19787059,43850,[-2.893e-04  8.196e-01 -4.715e+00 -3.545e+00],1.0,10.0,877,-1.0,4999.1904,46173.50387430191,18624459000.0,-9281098000000000.0,-27035204.0,-238.5092,1.0,1.0,3102.5442,1,0.10038379,4999.5854,,4999.4277,0.23693359,4999.4273676088305,True,-238.5092
,,490.02,24493676.0,50.0,45233932.0,1576105300.0,4999.5474,0.4189424,50.0,10.0,1.3817158e+35,0.008605351,1.0,50,19811560,43900,[ 0.038  0.793 -4.705 -3.661],1.0,10.0,878,-1.0,,46209.989161491394,1130583600000000.0,-7.586214e+23,-26534566.0,-245.06918,1.0,1.0,237660210.0,1,699.90967,4999.5474,,4899.3677,4899.3677,4899.367623071142,True,-245.06918
,,480.06,23993164.0,50.0,65.00303,1649.6613,4999.5054,0.4189424,50.0,10.0,45164007000.0,0.029242417,1.0,50,19835563,43950,[ 0.158  0.827 -4.716 -3.667],1.0,10.0,879,-1.0,,46249.37280917168,1623378200.0,-435338640000.0,-26034026.0,-252.68105,1.0,1.0,234.03671,1,978.6788,4999.5054,,4799.5156,4799.5156,4799.51571586971,True,-252.68105
,,500.0,24993416.0,50.0,100849.98,4924629.0,0.69677734,0.4189424,50.0,10.0,1.5248307e+34,0.06208593,1.0,50,19860563,44000,[ 0.048  0.769 -4.729 -3.659],1.0,10.0,880,-1.0,4998.891,46288.87808299065,2520276800000.0,-2.520192e+23,-27034340.0,-255.87448,1.0,1.0,689138.6,1,0.1395646,4999.588,,4999.3413,0.45041993,4999.34152565478,True,-255.87448
,,486.68,24200822.0,50.0,757.38275,12847.532,4999.5815,0.4189424,50.0,10.0,1.008974e+17,0.20932372,1.0,50,19884897,44050,[-0.026  0.847 -4.733 -3.593],1.0,10.0,881,-1.0,,46325.0471162796,18929190000.0,-648297500000000.0,-26241744.0,-249.72145,1.0,1.0,2016.0941,1,726.7616,4999.5815,,4865.4536,4865.4536,4865.45380356326,True,-249.72145
,,448.22,20680568.0,50.0,845.61115,16030.541,2709.9014,0.4189424,50.0,10.0,9969709000.0,0.03402963,1.0,50,19907308,44100,[-0.044  0.745 -4.736 -3.664],1.0,10.0,882,-1.0,2289.6611,46359.10049986839,8006558000.0,-211785660000.0,-22721472.0,-242.9265,1.0,1.0,2889.1008,1,793.309,4999.5625,,4477.86,2188.1987,4477.859958626907,True,-242.9265
,,498.4,24837454.0,50.0,12899754.0,538062400.0,680.2798,0.4189424,50.0,10.0,3.327542e+31,0.11338786,1.0,50,19932228,44150,[-0.016  0.789 -4.733 -3.629],1.0,10.0,883,-1.0,4319.289,46403.08622550964,310812900000000.0,-1.177284e+22,-26878368.0,-239.85713,1.0,1.0,76296830.0,1,96.048874,4999.569,,4982.793,663.5043,4982.793356695754,True,-239.85713
,,500.0,24993404.0,50.0,1498.6083,34524.77,0.55566406,0.4189424,50.0,10.0,1.4845069e+22,0.08414964,1.0,50,19957228,44200,[ 0.042  0.781 -4.735 -3.651],1.0,10.0,884,-1.0,4998.99,46445.446722745895,37454512000.0,-2.4866043e+17,-27034296.0,-237.93454,1.0,1.0,5139.013,1,0.116008885,4999.546,,4999.3403,0.35017577,4999.340415669402,True,-237.93454
,,477.26,23123730.0,50.0,36.81309,465.1947,2540.0273,0.4189424,50.0,10.0,266874720.0,0.2107467,1.0,50,19981091,44250,[-0.022  0.721 -4.735 -3.74 ],1.0,10.0,885,-1.0,2459.5352,46481.7777864933,635359040.0,-33975860000.0,-25164628.0,-262.96744,1.0,1.0,86.812096,1,607.51306,4999.5625,,4770.184,2310.6492,4770.184259963561,True,-262.96744
,,500.0,24993204.0,50.0,2857.7024,139573.12,0.55029297,0.4189424,50.0,10.0,3.9299047e+30,0.48694482,1.0,50,20006091,44300,[ 0.006  0.735 -4.735 -3.738],1.0,10.0,886,-1.0,4998.966,46530.051163196564,71422910000.0,-4.045771e+21,-27034074.0,-245.12686,1.0,1.0,19531.344,1,0.11781165,4999.516,,4999.3203,0.35460937,4999.320417092862,True,-245.12686
,,405.8,17791884.0,50.0,207.5136,5526.329,4989.564,0.4189424,50.0,10.0,184768620000000.0,0.16442548,1.0,50,20026381,44350,[-0.054  0.717 -4.735 -3.739],1.0,10.0,887,-1.0,9.980028,46569.774149894714,3547178500.0,-27745004000000.0,-19832772.0,-241.7059,1.0,1.0,777.7875,1,1173.5986,4999.544,,4051.4873,4041.5076,4051.487413720421,True,-241.7059
,,479.44,23931022.0,50.0,106534.6,2387070.5,4999.548,0.4189424,50.0,10.0,7.057408e+31,0.15800585,1.0,50,20050353,44400,[-0.02   0.76  -4.736 -3.709],1.0,10.0,888,-1.0,,46621.584431648254,2653300700000.0,-1.7145037e+22,-25971910.0,-240.28412,1.0,1.0,461535.1,1,978.8991,4999.548,,4792.9927,4792.9927,4792.992605160176,True,-240.28412
,,500.0,24993050.0,50.0,7417.861,195363.5,0.50439453,0.4189424,50.0,10.0,2.6439332e+22,0.121280454,1.0,50,20075353,44450,[ 0.036  0.756 -4.738 -3.735],1.0,10.0,889,-1.0,4999.0234,46669.79901123047,185390680000.0,-3.3184694e+17,-27033926.0,-263.689,1.0,1.0,29444.625,1,0.12935038,4999.528,,4999.305,0.2816211,4999.3050365708705,True,-263.689
,,490.04,24493292.0,50.0,4095.424,94160.76,4989.5435,0.4189424,50.0,10.0,8.847152e+16,0.08203241,1.0,50,20099855,44500,[ 0.089  0.868 -4.727 -3.721],1.0,10.0,890,-1.0,9.981363,46719.336990356445,102358840000.0,-607137100000000.0,-26534166.0,-236.07323,1.0,1.0,14433.044,1,698.5068,4999.525,,4899.529,4889.5474,4899.528503550448,True,-236.07323
,,500.0,24992414.0,50.0,415.2893,16892.4,0.7011719,0.4189424,50.0,10.0,730744460000000.0,0.11240595,1.0,50,20124855,44550,[ 0.106  0.796 -4.73  -3.821],1.0,10.0,891,-1.0,4998.798,46767.305996418,10377525000.0,-55178745000000.0,-27033264.0,-249.21904,1.0,1.0,2374.7188,1,0.16593263,4999.499,,4999.241,0.4434375,4999.24125987488,True,-249.21904
,,490.04,24493314.0,50.0,1120681.5,17777620.0,4989.546,0.4189424,50.0,10.0,8.154329e+33,0.2028959,1.0,50,20149357,44600,[ 0.013  0.775 -4.738 -3.741],1.0,10.0,892,-1.0,9.980696,46810.12147283554,28008843000000.0,-1.8429189e+23,-26534190.0,-243.73952,1.0,1.0,3547183.2,1,698.5072,4999.5264,,4899.531,4889.5503,4899.530776374366,True,-243.73952
,,490.08,24492186.0,50.0,9691.261,105403.57,4969.5283,0.4189424,50.0,10.0,2.079018e+22,0.019844463,1.0,50,20173861,44650,[ 0.074  0.702 -4.72  -3.82 ],1.0,10.0,893,-1.0,29.944342,46856.80501103401,242195150000.0,-2.9426068e+17,-26533012.0,-238.73236,1.0,1.0,24463.547,1,695.696,4999.4727,,4899.8154,4869.872,4899.815893032294,True,-238.73236
,,500.0,24992750.0,50.0,131.30829,1306.384,0.48095703,0.4189424,50.0,10.0,6910579000000000.0,0.048095033,1.0,50,20198861,44700,[ 0.088  0.799 -4.729 -3.743],1.0,10.0,894,-1.0,4998.99,46910.22018909454,3281600300.0,-169655570000000.0,-27033582.0,-242.66873,1.0,1.0,297.50217,1,0.10995322,4999.471,,4999.275,0.2848633,4999.275155596106,True,-242.66873
,,491.5,24236902.0,50.0,54825324.0,2728506600.0,1610.1504,0.4189424,50.0,10.0,7.0180306e+33,0.046025842,1.0,50,20223436,44750,[-0.027  0.835 -4.739 -3.774],1.0,10.0,895,-1.0,3389.4258,46951.1813788414,847610700000000.0,-1.7097334e+23,-26277814.0,-261.9743,1.0,1.0,381955260.0,1,306.28937,4999.576,,4913.5615,1524.136,4913.561707112145,True,-261.9743
,,500.0,24993150.0,50.0,9061.52,122277.734,0.69921875,0.4189424,50.0,10.0,2.0694545e+27,0.33913404,1.0,50,20248436,44800,[ 0.033  0.826 -4.747 -3.761],1.0,10.0,896,-1.0,4998.839,47004.22224473953,226463960000.0,-9.284149e+19,-27034028.0,-237.27306,1.0,1.0,22059.451,1,0.14815353,4999.538,,4999.315,0.4761621,4999.315014074661,True,-237.27306
,,439.32,20318932.0,50.0,1679.2047,57224.79,4999.5107,0.4189424,50.0,10.0,1.5485432e+17,0.29994306,1.0,50,20270402,44850,[-0.035  0.742 -4.731 -3.821],1.0,10.0,897,-1.0,,47047.15249347687,41343670000.0,-803144000000000.0,-22359788.0,-239.28772,1.0,1.0,8180.3877,1,1027.4263,4999.5107,,4389.0015,4389.0015,4389.000881236509,True,-239.28772
,,370.72,14974277.0,50.0,47585.85,1470272.4,4999.532,0.4189424,50.0,10.0,7.699609e+28,0.05231192,1.0,50,20288938,44900,[-0.071  0.719 -4.751 -3.705],1.0,10.0,898,-1.0,,47085.323912620544,537711000000.0,-5.6630116e+20,-17015152.0,-226.97893,1.0,1.0,207923.06,1,1135.3513,4999.532,,3699.3586,3699.3586,3699.358693758618,True,-226.97893
,,493.02,24364782.0,50.0,3.848855,25.241388,1480.0122,0.4189424,50.0,10.0,131537710.0,0.023699304,1.0,50,20313589,44950,[-0.01   0.731 -4.752 -3.697],1.0,10.0,899,-1.0,3519.4976,47135.53816151619,95937940.0,-23502324000.0,-26405646.0,-246.34605,1.0,1.0,4.404604,1,268.38754,4999.51,,4928.7676,1409.27,4928.767723891237,True,-246.34605
,,462.78,22025950.0,50.0,31.036045,606.719,3169.8647,0.4189424,50.0,10.0,390854150000.0,0.036386114,1.0,50,20336728,45000,[-0.04   0.727 -4.751 -3.703],1.0,10.0,900,-1.0,1829.6761,47183.30769467354,363400320.0,-1276279100000.0,-24066832.0,-256.24286,1.0,1.0,103.30055,1,800.6216,4999.541,,4624.3877,2794.7112,4624.387209985427,True,-256.24286
,,489.68,24456452.0,50.0,119.24912,2478.8542,4989.547,0.4189424,50.0,10.0,2.6879673e+18,0.2132179,1.0,50,20361212,45050,[-0.009  0.728 -4.75  -3.707],1.0,10.0,901,-1.0,9.98047,47234.83018350601,2978996700.0,-3345990000000000.0,-26497330.0,-254.20877,1.0,1.0,393.33368,1,698.4782,4999.5273,,4895.772,4885.7915,4895.771921007796,True,-254.20877
,,419.38,18487208.0,50.0,16691220.0,803547700.0,3099.8416,0.4189424,50.0,10.0,8.702142e+29,0.27244365,1.0,50,20382181,45100,[-0.055  0.733 -4.748 -3.665],1.0,10.0,902,-1.0,1899.7336,47284.65244102478,135380825000000.0,-1.9038541e+21,-20528120.0,-239.50362,1.0,1.0,112435850.0,1,974.02716,4999.575,,4187.897,2288.163,4187.896830431187,True,-239.50362
,,500.0,24994252.0,50.0,23.544094,221.51996,0.36621094,0.4189424,50.0,10.0,9.268797e+17,0.30307147,1.0,50,20407181,45150,[-0.013  0.831 -4.759 -3.601],1.0,10.0,903,-1.0,4999.1807,47341.37145924568,588452800.0,-1964841200000000.0,-27035156.0,-254.14783,1.0,1.0,43.320236,1,0.0799706,4999.547,,4999.425,0.2444043,4999.425070687853,True,-254.14783
,,427.12,18938224.0,50.0,23744.43,738555.25,2680.0457,0.4189424,50.0,10.0,9.036414e+26,0.05155122,1.0,50,20428537,45200,[-0.065  0.801 -4.752 -3.619],1.0,10.0,904,-1.0,2319.5608,47387.89368414879,385956280000.0,-6.135134e+19,-20979166.0,-228.95323,1.0,1.0,104101.08,1,863.363,4999.6064,,4265.305,1945.7444,4265.305108740492,True,-228.95323
,,497.5,24757608.0,50.0,338.27487,4703.752,930.08716,0.4189424,50.0,10.0,90639760000000.0,0.0020400863,1.0,50,20453412,45250,[-0.022  0.847 -4.748 -3.511],1.0,10.0,905,-1.0,4069.5232,47450.514486312866,8454753000.0,-19439050000000.0,-26798560.0,-246.3692,1.0,1.0,1000.98035,1,135.301,4999.6104,,4973.8613,904.3387,4973.861919241987,True,-246.3692
,,479.62,23276252.0,50.0,41.295494,526.73267,2109.962,0.4189424,50.0,10.0,1357841700.0,0.13355872,1.0,50,20477393,45300,[-0.036  0.729 -4.751 -3.55 ],1.0,10.0,906,-1.0,2889.6084,47508.27744936943,669893760.0,-75874480000.0,-25317164.0,-256.7736,1.0,1.0,106.82826,1,544.9944,4999.5703,,4793.666,1904.0574,4793.665876924518,True,-256.7736
,,500.0,24994056.0,50.0,367284.75,18204760.0,0.5732422,0.4189424,50.0,10.0,1.457641e+26,0.020114567,1.0,50,20502393,45350,[-0.006  0.736 -4.751 -3.547],1.0,10.0,907,-1.0,4998.9805,47568.71905875206,9180169000000.0,-2.464009e+19,-27034952.0,-259.75574,1.0,1.0,2548279.2,1,0.09938576,4999.5537,,4999.406,0.42529297,4999.405763340969,True,-259.75574
,,500.0,24993924.0,50.0,541007.06,22125282.0,0.39892578,0.4189424,50.0,10.0,4.7105156e+31,0.25689963,1.0,50,20527393,45400,[ 0.055  0.749 -4.747 -3.542],1.0,10.0,908,-1.0,4999.1494,47627.61085343361,13520628000000.0,-1.4007162e+22,-27034820.0,-250.92142,1.0,1.0,3136430.5,1,0.10753102,4999.5483,,4999.392,0.24310547,4999.392558015088,True,-250.92142
,,490.02,24493912.0,50.0,848.1446,14118.006,4999.5723,0.4189424,50.0,10.0,69107475000000.0,0.32752842,1.0,50,20551894,45450,[ 0.154  0.808 -4.727 -3.497],1.0,10.0,909,-1.0,,47680.55222964287,21197707000.0,-16987319000000.0,-26534828.0,-247.25195,1.0,1.0,2164.1943,1,699.913,4999.5723,,4899.3906,4899.3906,4899.39110266119,True,-247.25195
,,490.02,24493396.0,50.0,1828826.5,81842430.0,4999.503,0.4189424,50.0,10.0,1.169531e+21,0.19792382,1.0,50,20576395,45500,[ 0.104  0.713 -4.731 -3.562],1.0,10.0,910,-1.0,,47727.0941927433,45708260000000.0,-6.9839037e+16,-26534256.0,-240.98415,1.0,1.0,11504684.0,1,699.90564,4999.503,,4899.34,4899.34,4899.33965876863,True,-240.98415
,,480.06,23991448.0,50.0,297.62656,2341.495,4999.4434,0.4189424,50.0,10.0,5.878806e+22,0.12032562,1.0,50,20600398,45550,[ 0.201  0.67  -4.724 -3.628],1.0,10.0,911,-1.0,,47778.48465490341,7436438500.0,-4.9481432e+17,-26032258.0,-240.09111,1.0,1.0,569.4908,1,978.644,4999.4434,,4799.344,4799.344,4799.344121240303,True,-240.09111
,,500.0,24991904.0,50.0,988085.5,48971868.0,0.9926758,0.4189424,50.0,10.0,1.9072854e+25,0.053236347,1.0,50,20625398,45600,[ 0.123  0.573 -4.734 -3.623],1.0,10.0,912,-1.0,4998.5073,47840.15387701988,24696630000000.0,-8.912849e+18,-27032760.0,-253.79135,1.0,1.0,6854912.0,1,0.20681784,4999.5,,4999.19,0.68300784,4999.190365996108,True,-253.79135
,,500.0,24991186.0,50.0,390999.03,16464708.0,1.284668,0.4189424,50.0,10.0,5.7301225e+24,0.34184605,1.0,50,20650398,45650,[ 0.214  0.63  -4.728 -3.56 ],1.0,10.0,913,-1.0,4998.247,47899.32867026329,9768265000000.0,-4.885352e+18,-27032066.0,-234.3288,1.0,1.0,2330869.0,1,0.2871963,4999.5317,,4999.1187,0.8712793,4999.118354168508,True,-234.3288
,,490.02,24492934.0,50.0,28926.598,1094081.8,4999.509,0.4189424,50.0,10.0,2.966562e+17,0.07803259,1.0,50,20674899,45700,[ 0.153  0.739 -4.722 -3.555],1.0,10.0,914,-1.0,,47963.04081201553,722906500000.0,-1112290200000000.0,-26533798.0,-246.06918,1.0,1.0,155875.88,1,699.89905,4999.509,,4899.293,4899.293,4899.293477180854,True,-246.06918
,,500.0,24993164.0,50.0,47.983177,826.5957,0.6435547,0.4189424,50.0,10.0,10191141000.0,0.19789363,1.0,50,20699899,45750,[ 0.224  0.825 -4.711 -3.5  ],1.0,10.0,915,-1.0,4998.9204,48019.927191734314,1199139000.0,-207228930000.0,-27034080.0,-244.59744,1.0,1.0,134.20013,1,0.14499794,4999.564,,4999.3164,0.39592773,4999.3163690650035,True,-244.59744
,,490.02,24493938.0,50.0,717.11884,23471.393,4999.546,0.4189424,50.0,10.0,2.2408773e+21,0.008914895,1.0,50,20724400,45800,[ 0.105  0.789 -4.719 -3.51 ],1.0,10.0,916,-1.0,,48076.14928865433,17921937000.0,-9.6610565e+16,-26534836.0,-249.96713,1.0,1.0,3362.4077,1,699.9134,4999.546,,4899.394,4899.394,4899.393667943581,True,-249.96713
,,499.18,24914450.0,50.0,20.226795,503.93268,420.22656,0.4189424,50.0,10.0,817713450000.0,0.0050893296,1.0,50,20749359,45850,[-0.007  0.827 -4.731 -3.473],1.0,10.0,917,-1.0,4579.3936,48139.07366108894,505553400.0,-1846068900000.0,-26955408.0,-236.26138,1.0,1.0,70.869385,1,58.814,4999.62,,4991.092,411.6978,4991.091370582584,True,-236.26138
,,456.74,21770184.0,50.0,44.020397,604.7596,4999.6064,0.4189424,50.0,10.0,952709700.0,0.14295126,1.0,50,20772196,45900,[-0.046  0.809 -4.75  -3.515],1.0,10.0,918,-1.0,,48190.67319273949,660152300.0,-63655182000.0,-23811134.0,-232.33037,1.0,1.0,116.42352,1,969.03455,4999.6064,,4564.116,4564.116,4564.116121228373,True,-232.33037
,,495.8,24623812.0,50.0,1722.6882,55114.895,1510.0488,0.4189424,50.0,10.0,2.862214e+36,0.18439522,1.0,50,20796986,45950,[-0.015  0.806 -4.752 -3.518],1.0,10.0,919,-1.0,3489.5156,48245.68545627594,42747210000.0,-3.4527866e+24,-26664724.0,-244.01442,1.0,1.0,7852.431,1,226.36665,4999.5645,,4957.073,1467.5571,4957.072861108619,True,-244.01442
,,400.8,16808626.0,50.0,220237.36,7739967.0,2969.8662,0.4189424,50.0,10.0,1.0320536e+25,0.03236791,1.0,50,20817026,46000,[-0.075  0.807 -4.759 -3.535],1.0,10.0,920,-1.0,2029.7173,48286.87220072746,3090330400000.0,-6.5565203e+18,-18849548.0,-225.6489,1.0,1.0,1094448.4,1,899.3674,4999.5835,,3999.9707,1970.2534,3999.970793014658,True,-225.6489
,,281.66,9138104.0,50.0,2848.9585,44268.496,4999.552,0.4189424,50.0,10.0,2.5148234e+19,0.056947183,1.0,50,20831109,46050,[-0.134  0.792 -4.763 -3.545],1.0,10.0,921,-1.0,,48317.022638082504,12033593000.0,-1.0234598e+16,-11178993.0,-231.69995,1.0,1.0,7746.5396,1,1121.7648,4999.552,,2807.089,2807.089,2807.0889390623015,True,-231.69995
,,375.0,15405110.0,50.0,653825.06,25183184.0,4989.5713,0.4189424,50.0,10.0,9.923483e+30,0.40815097,1.0,50,20849859,46100,[-0.075  0.811 -4.764 -3.546],1.0,10.0,922,-1.0,9.980484,48356.41163754463,6271681400000.0,-6.429076e+21,-17446006.0,-236.1063,1.0,1.0,3560271.2,1,1181.8624,4999.552,,3742.768,3732.7876,3742.767826517312,True,-236.1063
,,490.04,24494460.0,50.0,935.94696,16883.639,4989.648,0.4189424,50.0,10.0,38038244000000.0,0.030838113,1.0,50,20874361,46150,[-0.012  0.811 -4.765 -3.547],1.0,10.0,923,-1.0,9.980843,48405.18167567253,23393710000.0,-12610914000000.0,-26535428.0,-237.46117,1.0,1.0,2610.762,1,698.52356,4999.629,,4899.6455,4889.6646,4899.645563476278,True,-237.46117
,,484.84,24021842.0,50.0,4099.639,196631.53,4989.6045,0.4189424,50.0,10.0,3.4279385e+26,0.041650735,1.0,50,20898603,46200,[-3.551e-03  7.381e-01 -4.763e+00 -3.648e+00],1.0,10.0,924,-1.0,9.980874,48449.713654994965,102428130000.0,-3.778669e+19,-26062768.0,-245.61243,1.0,1.0,27511.246,1,726.95856,4999.5854,,4846.996,4837.015,4846.996272104326,True,-245.61243
,,414.76,18607694.0,50.0,946.15564,10383.63,4999.5283,0.4189424,50.0,10.0,9.719617e+17,0.08206997,1.0,50,20919341,46250,[-0.055  0.725 -4.766 -3.681],1.0,10.0,925,-1.0,,48488.036843299866,16028834000.0,-2012058000000000.0,-20648564.0,-240.81683,1.0,1.0,2250.7158,1,1205.8251,4999.5283,,4141.7,4141.7,4141.700241480861,True,-240.81683
,,465.52,23078772.0,50.0,48.276745,515.3009,4999.5566,0.4189424,50.0,10.0,6779582300000.0,0.13275412,1.0,50,20942617,46300,[-0.017  0.752 -4.762 -3.64 ],1.0,10.0,926,-1.0,,48535.22727108002,1126948600.0,-5315093300000.0,-25119682.0,-257.28906,1.0,1.0,105.679726,1,1193.4747,4999.5566,,4653.4277,4653.4277,4653.427811731587,True,-257.28906
,,500.0,24993222.0,50.0,27.873186,189.30846,0.5449219,0.4189424,50.0,10.0,2725465200000000.0,0.15217549,1.0,50,20967617,46350,[ 0.018  0.714 -4.761 -3.675],1.0,10.0,927,-1.0,4999.0254,48585.45822095871,696615200.0,-106547410000000.0,-27034138.0,-239.12671,1.0,1.0,49.737885,1,0.11731365,4999.5703,,4999.322,0.29666016,4999.322063386121,True,-239.12671
,,456.4,21987022.0,50.0,38.324818,586.50195,4999.5684,0.4189424,50.0,10.0,1517501700.0,0.25510275,1.0,50,20990437,46400,[-0.032  0.727 -4.763 -3.64 ],1.0,10.0,928,-1.0,,48628.84239768982,709599700.0,-80212680000.0,-24027930.0,-243.0744,1.0,1.0,102.57244,1,1088.041,4999.5684,,4561.0513,4561.0513,4561.0513725907285,True,-243.0744
,,488.26,24317920.0,50.0,3.3810112,41.12741,4999.551,0.4189424,50.0,10.0,688784200.0,0.14082953,1.0,50,21014850,46450,[-2.012e-03  7.257e-01 -4.763e+00 -3.649e+00],1.0,10.0,929,-1.0,,48676.324890613556,83825650.0,-53645970000.0,-26358816.0,-246.01297,1.0,1.0,6.234409,1,701.2272,4999.551,,4881.209,4881.209,4881.208958186628,True,-246.01297
,,487.9,23882450.0,50.0,1511.9586,46671.316,1410.0991,0.4189424,50.0,10.0,5.4474345e+17,0.108423516,1.0,50,21039245,46500,[-0.029  0.737 -4.764 -3.638],1.0,10.0,930,-1.0,3589.4722,48726.14506793022,36524016000.0,-1506351900000000.0,-25923362.0,-236.61748,1.0,1.0,7362.343,1,323.9065,4999.5713,,4876.221,1286.7494,4876.221538953224,True,-236.61748
,,435.3,19551232.0,50.0,57789.023,697034.25,2699.9163,0.4189424,50.0,10.0,5.9909715e+30,0.10002169,1.0,50,21061010,46550,[-0.068  0.774 -4.761 -3.606],1.0,10.0,931,-1.0,2299.6746,48771.01417732239,974789300000.0,-4.995419e+21,-21592160.0,-230.61191,1.0,1.0,137020.6,1,808.6456,4999.591,,4347.1055,2047.4309,4347.105482592743,True,-230.61191
,,497.2,24752050.0,50.0,584.0539,12283.168,1410.2024,0.4189424,50.0,10.0,9.5280264e+24,0.10236552,1.0,50,21085870,46600,[-0.008  0.791 -4.759 -3.608],1.0,10.0,932,-1.0,3589.3718,48824.2315428257,12761753000.0,-6.299729e+18,-26792972.0,-248.81828,1.0,1.0,2184.8772,1,197.40765,4999.574,,4971.225,1381.8534,4971.225283317251,True,-248.81828
,,490.02,24494214.0,50.0,10.530188,162.04274,4999.5703,0.4189424,50.0,10.0,4306471000.0,0.13197854,1.0,50,21110371,46650,[ 0.038  0.763 -4.771 -3.578],1.0,10.0,933,-1.0,,48875.49230718613,262619820.0,-134193430000.0,-26535134.0,-237.49515,1.0,1.0,22.99934,1,699.9173,4999.5703,,4899.4214,4899.4214,4899.421312689712,True,-237.49515
,,495.18,24557798.0,50.0,25.307571,537.4167,1420.2139,0.4189424,50.0,10.0,3.8565916e+16,0.115131296,1.0,50,21135130,46700,[-8.533e-04  6.565e-01 -4.789e+00 -3.528e+00],1.0,10.0,934,-1.0,3579.378,48928.63367342949,632109400.0,-400798400000000.0,-26598728.0,-253.39095,1.0,1.0,80.25316,1,222.21684,4999.592,,4950.598,1371.22,4950.59794741494,True,-253.39095
,,442.84,20320514.0,50.0,41.342247,480.8926,2619.9539,0.4189424,50.0,10.0,1938633500.0,0.1934806,1.0,50,21157272,46750,[-0.033  0.624 -4.788 -3.571],1.0,10.0,935,-1.0,2379.59,48970.73269987106,517356160.0,-90376650000.0,-22361404.0,-267.2327,1.0,1.0,83.45744,1,865.9785,4999.544,,4423.866,2044.2766,4423.866601652053,True,-267.2327
,,499.6,24950830.0,50.0,6.312195,84.74411,200.21436,0.4189424,50.0,10.0,2904802600.0,0.19124398,1.0,50,21182252,46800,[-1.827e-03  6.183e-01 -4.788e+00 -3.571e+00],1.0,10.0,936,-1.0,4799.3726,49019.722314596176,157714500.0,-110154736000.0,-26991758.0,-234.46506,1.0,1.0,13.908874,1,28.086517,4999.587,,4995.002,195.62921,4995.001819095517,True,-234.46506
,,399.58,18500452.0,50.0,70740.1,981911.5,4999.59,0.4189424,50.0,10.0,1.143087e+30,0.0015564744,1.0,50,21202231,46850,[-0.033  0.615 -4.789 -3.575],1.0,10.0,937,-1.0,,49065.086741924286,747966000000.0,-2.1820402e+21,-20541368.0,-237.83539,1.0,1.0,191088.88,1,1604.0762,4999.59,,3990.9138,3990.9138,3990.913794250122,True,-237.83539
,,500.0,24993712.0,50.0,1517503.2,59997924.0,0.5888672,0.4189424,50.0,10.0,6.893721e+33,0.40835032,1.0,50,21227231,46900,[ 0.016  0.652 -4.789 -3.56 ],1.0,10.0,938,-1.0,4998.9697,49120.248416662216,37929326000000.0,-1.6945114e+23,-27034616.0,-245.30382,1.0,1.0,8558154.0,1,0.12836908,4999.5586,,4999.371,0.40149415,4999.371182224777,True,-245.30382
,,470.08,23494358.0,50.0,3812.8396,105735.41,4999.583,0.4189424,50.0,10.0,1.202251e+17,0.05187632,1.0,50,21250735,46950,[ 0.077  0.721 -4.786 -3.476],1.0,10.0,939,-1.0,,49166.12393474579,95289295000.0,-707746860000000.0,-25535284.0,-246.42331,1.0,1.0,15800.3955,1,1186.5023,4999.583,,4699.6353,4699.6353,4699.635270074117,True,-246.42331
,,490.02,24494904.0,50.0,9.040435,135.15234,4999.618,0.4189424,50.0,10.0,870585600000.0,0.1616788,1.0,50,21275236,47000,[ 0.02   0.791 -4.783 -3.39 ],1.0,10.0,940,-1.0,,49214.59099197388,225464700.0,-1904518500000.0,-26535862.0,-245.33267,1.0,1.0,20.967806,1,699.9272,4999.618,,4899.49,4899.49,4899.490298904453,True,-245.33267
,,481.8,23785272.0,50.0,7377.7705,216769.66,4999.6133,0.4189424,50.0,10.0,6.618855e+31,0.48485398,1.0,50,21299326,47050,[-0.03   0.818 -4.78  -3.364],1.0,10.0,941,-1.0,,49262.04449915886,184122830000.0,-1.6604226e+22,-25826228.0,-249.26196,1.0,1.0,32689.059,1,767.0624,4999.6133,,4816.3145,4816.3145,4816.314888182903,True,-249.26196
,,372.7,15169758.0,50.0,4455.2407,83273.01,4999.595,0.4189424,50.0,10.0,3.820669e+19,0.1606803,1.0,50,21317961,47100,[-0.093  0.815 -4.781 -3.363],1.0,10.0,942,-1.0,,49296.95336890221,40961970000.0,-1.261523e+16,-17210696.0,-231.59583,1.0,1.0,14016.251,1,1158.8783,4999.595,,3718.435,3718.435,3718.4352011409105,True,-231.59583
