EpLenMean,InitialReturnMin,MinIW,Epsilon,EmpiricalD2Arithmetic,Weights,InitialReturnMax,DivergenceHarmonic,ReturnMeanIW,InitialReturnStd,EpThisIter,MinBehavPdf,TimestepsSoFar,InitialReturnMean,MeanIW,ESSRenyiHarmonic,EpRewMean,OptimizationReturnMean,TimeElapsed,StdIW,Penalization,MaxIW,EpisodesSoFar,StdWReturnMean,OptimizationReturnMax,OptimizationReturnMin,VarianceInitializer,ReturnStepMax,Inner Iteration,EmpiricalD2Harmonic,LearnableVariance,Bound,MinTargetPdf,InitialBound,WReturnMean,MeanD2-0,Iteration,MeanEntropy,ReturnStepMaxmin,ESSRenyiArithmetic
483.54,9.980941,0.13732395,1.0,1.0,[ 0.932  1.018 -5.    -2.744],4999.6025,5.8706897e+19,178906820000.0,826.5403,50,-245.86316,19314296,4834.157,7169.663,50.0,4834.156891805289,4824.176,45493.00730895996,27948.312,True,184284.69,43600,,4989.6216,,-1.0,10.0,1,1.0,,-1.5637772e+16,-245.86316,-26093200.0,24052240.0,1.0,872,0.4189424,10.0,50.0
490.04,9.980146,0.18550715,1.0,1.0,[ 0.939  1.124 -4.994 -2.677],4999.681,1.3997976e+24,151144970000.0,698.4958,50,-240.65509,19338798,4899.45,6048.0293,50.0,4899.450340259223,4889.47,45535.66971707344,21293.26,True,133250.72,43650,,4989.701,,-1.0,10.0,1,1.0,,-2.4147472e+18,-240.65509,-26533540.0,24492510.0,1.0,873,0.4189424,10.0,50.0
353.16,519.68164,0.20910026,1.0,1.0,[ 1.129  0.987 -4.906 -2.688],4999.591,2.9922411e+22,261315020000.0,1523.3384,50,-239.47401,19356456,3524.2441,20801.24,50.0,3524.2443191671737,3004.5625,45568.14186477661,85724.12,True,553523.8,43700,,4479.909,,-1.0,10.0,1,1.0,,-3.5303837e+17,-239.47401,-16781796.0,14740857.0,1.0,874,0.4189424,10.0,50.0
486.8,1549.2603,0.03634283,1.0,1.0,[ 1.072  1.073 -4.928 -2.622],4999.5635,2.5348341e+29,3449053500000.0,604.682,50,-249.78473,19380796,4866.4404,138505.8,50.0,4866.440581929494,3317.1807,45607.8011341095,958152.5,True,6845521.5,43750,,3450.3032,,-1.0,10.0,1,1.0,,-1.02752715e+21,-249.78473,-26088816.0,24047884.0,1.0,875,0.4189424,10.0,50.0
500.0,4998.822,0.051696155,1.0,1.0,[ 0.858  1.122 -5.021 -2.548],4999.658,4179505000000.0,12834408000.0,0.18435651,50,-254.86063,19405796,4999.361,513.4995,50.0,4999.360707188285,0.53896487,45649.52084350586,1887.383,True,10916.21,43800,,0.8364258,,-1.0,10.0,1,1.0,,-4185344700000.0,-254.86063,-27034620.0,24993608.0,1.0,876,0.4189424,10.0,50.0
490.02,,0.1034553,1.0,1.0,[ 0.913  1.226 -5.023 -2.504],4999.638,17210556000.0,7194145000.0,699.9105,50,-254.48305,19430297,4899.373,287.86676,50.0,4899.3731525267685,4899.373,45692.55877995491,1564.3602,True,11206.5,43850,,4999.638,,-1.0,10.0,1,1.0,,-274943840000.0,-254.48305,-26534726.0,24493732.0,1.0,877,0.4189424,10.0,50.0
500.0,4998.876,0.031279802,1.0,1.0,[ 0.975  1.324 -4.986 -2.477],4999.589,324838680000000.0,24608553000.0,0.16012128,50,-253.89581,19455297,4999.335,984.63556,50.0,4999.3349938408,0.4589746,45740.61198568344,3202.6543,True,17075.883,43900,,0.7128906,,-1.0,10.0,1,1.0,,-36808428000000.0,-253.89581,-27034304.0,24993348.0,1.0,878,0.4189424,10.0,50.0
480.06,,0.040075906,1.0,1.0,[ 1.006  1.429 -4.971 -2.418],4999.594,2.8270038e+20,4510196000000.0,978.6884,50,-260.106,19479300,4799.5615,180462.08,50.0,4799.561585117113,4799.5615,45778.74231290817,983636.06,True,6955870.0,43950,,4999.594,,-1.0,10.0,1,1.0,,-3.4319752e+16,-260.106,-26034582.0,23993622.0,1.0,879,0.4189424,10.0,50.0
469.76,,0.15272912,1.0,1.0,[ 1.127  1.451 -4.951 -2.635],4999.5303,6.3695415e+27,7393331600000.0,1185.0386,50,-239.54854,19502788,4696.1035,312515.06,50.0,4696.1032136408085,4696.1035,45818.242867708206,1682678.2,True,11763565.0,44000,,4999.5303,,-1.0,10.0,1,1.0,,-1.6287966e+20,-239.54854,-25498606.0,23457702.0,1.0,880,0.4189424,10.0,50.0
490.04,9.979334,0.13932481,1.0,1.0,[ 0.926  1.363 -5.001 -2.746],4999.6343,131689334000000.0,5449479000.0,698.51715,50,-235.26714,19527290,4899.6,218.05646,50.0,4899.599842184068,4889.62,45861.366706848145,1054.5369,True,7540.4683,44050,,4989.655,,-1.0,10.0,1,1.0,,-23426488000000.0,-235.26714,-26534992.0,24494004.0,1.0,881,0.4189424,10.0,50.0
490.02,,0.019259756,1.0,1.0,[ 0.97   1.25  -4.999 -2.777],4999.56,2.6118322e+20,58664790000.0,699.8912,50,-247.44777,19551791,4899.238,2347.259,50.0,4899.23783051172,4899.238,45901.66369009018,9763.219,True,69298.55,44100,,4999.56,,-1.0,10.0,1,1.0,,-3.2983088e+16,-247.44777,-26533306.0,24492378.0,1.0,882,0.4189424,10.0,50.0
488.98,409.7396,0.06335299,1.0,1.0,[ 1.187  1.305 -4.935 -2.687],4999.5996,10772940000.0,7972462600.0,653.2224,50,-240.93283,19576240,4888.4556,436.87555,50.0,4888.455681384471,4478.716,45940.79851317406,2415.0796,True,17275.586,44150,,4589.86,,-1.0,10.0,1,1.0,,-219804630000.0,-240.93283,-26364658.0,24323696.0,1.0,883,0.4189424,10.0,50.0
490.8,389.64172,0.14415161,1.0,1.0,[ 1.094  1.35  -4.96  -2.621],4999.6313,112674680000000.0,482287580000.0,645.3473,50,-251.0104,19600780,4907.0723,19301.182,50.0,4907.072181065323,4517.431,45981.229489803314,128320.11,True,916961.56,44200,,4609.9897,,-1.0,10.0,1,1.0,,-22146531000000.0,-251.0104,-26536818.0,24495828.0,1.0,884,0.4189424,10.0,50.0
500.0,4998.467,0.10076004,1.0,1.0,[ 1.051  1.242 -4.978 -2.664],4999.576,356084830.0,10801522000.0,0.24805851,50,-257.14273,19625780,4999.198,432.21884,50.0,4999.19839831538,0.73164064,46024.65896368027,1851.0992,True,12825.985,44250,,1.109375,,-1.0,10.0,1,1.0,,-49313645000.0,-257.14273,-27032930.0,24991986.0,1.0,885,0.4189424,10.0,50.0
485.4,,0.10620967,1.0,1.0,[ 1.039  1.254 -4.982 -2.541],4999.6064,2584342200000000.0,143554230000.0,765.5474,50,-242.07648,19650050,4852.8667,5744.3887,50.0,4852.866987659199,4852.8667,46060.95139026642,31477.703,True,223671.14,44300,,4999.6064,,-1.0,10.0,1,1.0,,-103896635000000.0,-242.07648,-26177350.0,24136380.0,1.0,886,0.4189424,10.0,50.0
500.0,4998.773,0.12740761,1.0,1.0,[ 1.085  1.347 -4.967 -2.473],4999.5806,1359684400000000.0,10564276000.0,0.16387434,50,-245.92776,19675050,4999.2734,422.7044,50.0,4999.273372746311,0.50044924,46099.701531648636,752.8268,True,4194.086,44350,,0.8076172,,-1.0,10.0,1,1.0,,-75266460000000.0,-245.92776,-27033684.0,24992734.0,1.0,887,0.4189424,10.0,50.0
480.04,,0.07964696,1.0,1.0,[ 1.121  1.443 -4.958 -2.402],4999.551,1.11086434e+17,475514860000.0,979.65643,50,-233.59781,19699052,4799.317,19026.988,50.0,4799.31663597831,4799.317,46138.38155937195,99400.734,True,688010.1,44400,,4999.551,,-1.0,10.0,1,1.0,,-680691500000000.0,-233.59781,-26034090.0,23993166.0,1.0,888,0.4189424,10.0,50.0
482.76,149.87872,0.009929818,1.0,1.0,[ 1.118  1.538 -4.97  -2.322],4999.6104,1.7334487e+18,197736400000.0,853.0512,50,-248.45828,19723190,4826.4473,7912.351,50.0,4826.447621785625,4676.5684,46179.83087015152,31402.848,True,214309.61,44450,,4849.7314,,-1.0,10.0,1,1.0,,-2687287500000000.0,-248.45828,-26063264.0,24022292.0,1.0,889,0.4189424,10.0,50.0
470.32,,0.5235167,1.0,1.0,[ 1.14   1.642 -4.962 -2.256],4999.4863,435578270.0,1902734800.0,1177.0609,50,-249.07112,19746706,4701.861,76.18427,50.0,4701.860909791997,4701.861,46214.72109627724,309.2699,True,2175.0664,44500,,4999.4863,,-1.0,10.0,1,1.0,,-44495737000.0,-249.07112,-25533842.0,23492970.0,1.0,890,0.4189424,10.0,50.0
462.92,,0.25133178,1.0,1.0,[ 1.117  1.763 -4.983 -2.256],4999.496,2803186500000.0,98930560000.0,1207.3081,50,-240.61247,19769852,4627.4473,3975.7346,50.0,4627.447581406792,4627.4473,46248.77433180809,14579.021,True,96496.73,44550,,4999.496,,-1.0,10.0,1,1.0,,-3515835200000.0,-240.61247,-24911742.0,22870864.0,1.0,891,0.4189424,10.0,50.0
480.08,9.980295,0.050053675,1.0,1.0,[ 0.987  1.823 -5.074 -2.44 ],4999.59,1.6066855e+16,106472130000.0,977.7107,50,-244.5655,19793856,4799.765,4260.0996,50.0,4799.765337634313,4789.7847,46288.01558756828,13905.877,True,88307.5,44600,,4989.6094,,-1.0,10.0,1,1.0,,-258801760000000.0,-244.5655,-26034622.0,23993666.0,1.0,892,0.4189424,10.0,50.0
471.74,,0.21250981,1.0,1.0,[ 0.996  1.914 -5.08  -2.355],4999.5615,6.002261e+16,52797936000.0,1049.5424,50,-242.6616,19817443,4715.8604,2113.5554,50.0,4715.860337753548,4715.8604,46324.17752242088,7627.56,True,48047.133,44650,,4999.5615,,-1.0,10.0,1,1.0,,-500059320000000.0,-242.6616,-25381810.0,23340876.0,1.0,893,0.4189424,10.0,50.0
453.38,249.74133,3.2543504,1.0,1.0,[ 1.025  1.963 -5.044 -2.25 ],4999.4634,1.7660614e+24,6134318000000.0,1256.4126,50,-235.0669,19840112,4531.5527,245501.52,50.0,4531.552688471019,4281.811,46358.1615960598,1358469.1,True,9567797.0,44700,,4749.722,,-1.0,10.0,1,1.0,,-2.7120955e+18,-235.0669,-24154394.0,22113542.0,1.0,894,0.4189424,10.0,50.0
471.46,,0.012097404,1.0,1.0,[ 1.014  1.871 -5.063 -2.331],4999.55,6.0149647e+18,1531806400000.0,1133.4412,50,-250.39116,19863685,4713.2925,61294.37,50.0,4713.292618207046,4713.2925,46391.85666966438,335805.16,True,2388819.5,44750,,4999.55,,-1.0,10.0,1,1.0,,-5006862000000000.0,-250.39116,-25540740.0,23499816.0,1.0,895,0.4189424,10.0,50.0
487.4,,0.004846649,1.0,1.0,[ 1.011  1.765 -5.07  -2.397],4999.533,168678380000.0,19685116000.0,720.22815,50,-250.9154,19888055,4872.92,787.61304,50.0,4872.919656392853,4872.92,46429.41137719154,2457.2908,True,12672.304,44800,,4999.533,,-1.0,10.0,1,1.0,,-857876140000.0,-250.9154,-26304984.0,24264074.0,1.0,896,0.4189424,10.0,50.0
472.64,129.9041,0.18121403,1.0,1.0,[ 1.189  1.718 -5.061 -2.228],4999.526,1.7493932e+21,1128563000000.0,1087.6644,50,-245.75833,19911687,4724.9863,45161.98,50.0,4724.986689921515,4595.0825,46462.65768241882,176688.56,True,1153818.8,44850,,4869.6216,,-1.0,10.0,1,1.0,,-8.536138e+16,-245.75833,-25549418.0,23508514.0,1.0,897,0.4189424,10.0,50.0
451.4,,0.0130325975,1.0,1.0,[ 1.194  1.803 -5.073 -2.137],4999.4893,1.0958712e+16,1583397900000.0,1239.6768,50,-244.17632,19934257,4511.1465,63443.875,50.0,4511.146630946821,4511.1465,46501.846101760864,433342.3,True,3096744.0,44900,,4999.4893,,-1.0,10.0,1,1.0,,-215224790000000.0,-244.17632,-23928112.0,21887240.0,1.0,898,0.4189424,10.0,50.0
495.36,2669.288,0.35678956,1.0,1.0,[ 1.144  1.763 -5.104 -2.24 ],4999.552,348191350000000.0,151240340000.0,326.18753,50,-242.68388,19959025,4952.601,6682.9155,50.0,4952.600716149696,2283.3127,46551.13818502426,30587.615,True,214446.98,44950,,2330.2637,,-1.0,10.0,1,1.0,,-38233750000000.0,-242.68388,-26675580.0,24634652.0,1.0,899,0.4189424,10.0,50.0
500.0,4999.0117,0.016807375,1.0,1.0,[ 1.118  1.649 -5.119 -2.28 ],4999.4873,66273150000000.0,68770410000.0,0.12229245,50,-256.8819,19984025,4999.2686,2751.7336,50.0,4999.268140829467,0.25640625,46600.34134507179,10186.608,True,68478.66,45000,,0.47558594,,-1.0,10.0,1,1.0,,-16682769000000.0,-256.8819,-27033560.0,24992684.0,1.0,900,0.4189424,10.0,50.0
490.02,,0.3080415,1.0,1.0,[ 1.144  1.599 -5.126 -2.391],4999.616,5631961600000000.0,1225777300000.0,699.9055,50,-249.69551,20008526,4899.338,49046.26,50.0,4899.33824674386,4899.338,46649.97904443741,336404.2,True,2403811.0,45050,,4999.616,,-1.0,10.0,1,1.0,,-154390070000000.0,-249.69551,-26534362.0,24493382.0,1.0,901,0.4189424,10.0,50.0
470.06,,0.0040973863,1.0,1.0,[ 1.135  1.514 -5.13  -2.482],4999.5747,8237947000000000.0,49201754000.0,1187.2755,50,-234.31537,20032029,4699.3716,1968.8263,50.0,4699.3716773269025,4699.3716,46696.922706365585,6938.177,True,44945.043,45100,,4999.5747,,-1.0,10.0,1,1.0,,-185287170000000.0,-234.31537,-25534660.0,23493718.0,1.0,902,0.4189424,10.0,50.0
470.08,,0.08570989,1.0,1.0,[ 1.133  1.42  -5.125 -2.564],4999.6216,2.0751704e+18,388008180000.0,1186.4792,50,-244.24791,20055533,4699.545,15525.95,50.0,4699.544892613685,4699.545,46746.41223907471,78902.48,True,552190.94,45150,,4999.6216,,-1.0,10.0,1,1.0,,-2940443300000000.0,-244.24791,-25534434.0,23493454.0,1.0,903,0.4189424,10.0,50.0
460.88,,0.14816573,1.0,1.0,[ 1.137  1.327 -5.122 -2.649],4999.5723,1.6511721e+19,629126800000.0,1329.9624,50,-242.5526,20078577,4607.362,25173.395,50.0,4607.361780381164,4607.362,46799.089874744415,153512.31,True,1097358.9,45200,,4999.5723,,-1.0,10.0,1,1.0,,-8293716000000000.0,-242.5526,-25037518.0,22996582.0,1.0,904,0.4189424,10.0,50.0
490.02,,0.021826828,1.0,1.0,[ 0.936  1.37  -5.166 -2.514],4999.702,192702640000.0,9462392000.0,699.9236,50,-248.30508,20103078,4899.465,378.605,50.0,4899.46479027497,4899.465,46846.36293554306,1023.73987,True,6295.108,45250,,4999.702,,-1.0,10.0,1,1.0,,-905418000000.0,-248.30508,-26535694.0,24494646.0,1.0,905,0.4189424,10.0,50.0
490.02,,0.26233453,1.0,1.0,[ 0.919  1.425 -5.172 -2.403],4999.6475,1.05698386e+21,10324142000.0,699.92255,50,-234.66695,20127579,4899.4575,413.05988,50.0,4899.457532844905,4899.4575,46891.67506432533,527.5112,True,2266.3403,45300,,4999.6475,,-1.0,10.0,1,1.0,,-6.635404e+16,-234.66695,-26535576.0,24494574.0,1.0,906,0.4189424,10.0,50.0
439.12,,0.006604801,1.0,1.0,[ 1.366  1.378 -4.963 -2.474],4999.3955,1.5173513e+25,454572700000.0,1452.2942,50,-247.33287,20149535,4388.238,18218.133,50.0,4388.237960346356,4388.238,46934.46876955032,70926.48,True,419585.03,45350,,4999.3955,,-1.0,10.0,1,1.0,,-7.949365e+18,-247.33287,-23406582.0,21365790.0,1.0,907,0.4189424,10.0,50.0
418.96,,0.44496778,1.0,1.0,[ 1.359  1.285 -4.967 -2.558],4999.4307,1.3535884e+18,6069778000.0,1563.936,50,-247.1789,20170483,4185.958,249.58101,50.0,4185.95792408994,4185.958,46979.65859365463,798.046,True,5059.805,45400,,4999.4307,,-1.0,10.0,1,1.0,,-2374323400000000.0,-247.1789,-22008956.0,19968138.0,1.0,908,0.4189424,10.0,50.0
442.34,359.7763,0.682607,1.0,1.0,[ 1.38   1.404 -4.993 -2.577],4999.382,752512300000000.0,106318725000.0,1348.0487,50,-234.97318,20192600,4420.7754,4259.78,50.0,4420.775668192323,4060.9993,47027.8473610878,13124.621,True,75738.836,45450,,4639.6055,,-1.0,10.0,1,1.0,,-56087720000000.0,-234.97318,-23401274.0,21360492.0,1.0,909,0.4189424,10.0,50.0
445.92,9.979716,0.07668227,1.0,1.0,[ 1.33   1.46  -5.003 -2.477],4999.551,4.2402675e+19,1893112100000.0,1482.3981,50,-235.63731,20214896,4457.1777,75753.71,50.0,4457.1775595324425,4447.198,47071.063371658325,506595.28,True,3620792.0,45500,,4989.5713,,-1.0,10.0,1,1.0,,-1.3291526e+16,-235.63731,-24104856.0,22063938.0,1.0,910,0.4189424,10.0,50.0
483.72,879.55835,0.037909538,1.0,1.0,[ 1.289  1.37  -5.023 -2.551],4999.5854,5.388233e+19,237214350000.0,799.45483,50,-245.27368,20239082,4835.899,9493.822,50.0,4835.898557874044,3956.3403,47121.082834243774,30099.047,True,164076.34,45550,,4120.0273,,-1.0,10.0,1,1.0,,-1.49814e+16,-245.27368,-26065994.0,24025042.0,1.0,911,0.4189424,10.0,50.0
481.84,449.65265,0.046361353,1.0,1.0,[ 1.267  1.273 -5.032 -2.627],4999.5303,6.968691e+23,776417000000.0,891.4801,50,-261.03345,20263174,4817.003,31076.543,50.0,4817.002953037712,4367.35,47168.551525592804,125553.305,True,843353.6,45600,,4549.8774,,-1.0,10.0,1,1.0,,-1.703682e+18,-261.03345,-26039160.0,23998254.0,1.0,912,0.4189424,10.0,50.0
484.52,869.2466,0.06695086,1.0,1.0,[ 1.285  1.386 -5.027 -2.575],4999.5303,69058110000000.0,6893234000.0,761.8887,50,-245.41634,20287400,4843.8853,276.11057,50.0,4843.885149251822,3974.6384,47218.337272167206,989.81555,True,6837.6553,45650,,4130.2837,,-1.0,10.0,1,1.0,,-16966670000000.0,-245.41634,-26084602.0,24043696.0,1.0,913,0.4189424,10.0,50.0
477.12,399.7324,0.19781514,1.0,1.0,[ 1.293  1.262 -5.043 -2.569],4999.404,3.2050667e+30,5938096000000.0,836.8448,50,-245.982,20311256,4768.881,240308.3,50.0,4768.880748897917,4369.148,47272.47224068642,1410025.1,True,9997328.0,45700,,4599.6714,,-1.0,10.0,1,1.0,,-3.6535019e+21,-245.982,-25483334.0,23442532.0,1.0,914,0.4189424,10.0,50.0
491.78,1829.2391,0.0003960806,1.0,1.0,[ 1.312  1.346 -5.032 -2.478],4999.573,3.9689664e+16,89556120000.0,459.05466,50,-234.75336,20335845,4916.295,3596.2576,50.0,4916.2948982406415,3087.0554,47322.20293259621,14243.489,True,94359.24,45750,,3170.334,,-1.0,10.0,1,1.0,,-406681660000000.0,-234.75336,-26421626.0,24380684.0,1.0,915,0.4189424,10.0,50.0
475.02,459.74146,0.05227362,1.0,1.0,[ 1.268  1.254 -5.047 -2.549],4999.4727,116596785000.0,131368894000.0,921.4118,50,-247.21451,20359596,4748.469,5271.024,50.0,4748.46934290002,4288.728,47377.344660282135,32766.793,True,233897.98,45800,,4539.7314,,-1.0,10.0,1,1.0,,-828229700000.0,-247.21451,-25437820.0,23396960.0,1.0,916,0.4189424,10.0,50.0
490.88,429.68335,0.03861008,1.0,1.0,[ 1.189  1.315 -5.071 -2.477],4999.5957,1.1382333e+17,141372000000.0,639.72876,50,-262.39865,20384140,4907.7837,5657.2573,50.0,4907.783995988651,4478.1,47437.770599365234,22162.115,True,137279.31,45850,,4569.912,,-1.0,10.0,1,1.0,,-688698300000000.0,-262.39865,-26536556.0,24495596.0,1.0,917,0.4189424,10.0,50.0
490.02,,0.12248558,1.0,1.0,[ 1.244  1.388 -5.042 -2.398],4999.5967,2.1989358e+20,264722380000.0,699.87805,50,-253.3635,20408641,4899.146,10592.741,50.0,4899.146086252897,4899.146,47490.0342566967,48105.902,True,308694.12,45900,,4999.5967,,-1.0,10.0,1,1.0,,-3.026456e+16,-253.3635,-26532422.0,24491460.0,1.0,918,0.4189424,10.0,50.0
478.7,419.7171,0.35438052,1.0,1.0,[ 1.274  1.301 -5.015 -2.478],4999.4824,6.0562574e+18,219684000000.0,892.17664,50,-244.018,20432576,4785.4565,8832.466,50.0,4785.456526182254,4365.7393,47540.59994649887,32983.527,True,214663.06,45950,,4579.765,,-1.0,10.0,1,1.0,,-5022565400000000.0,-244.018,-25737440.0,23696572.0,1.0,919,0.4189424,10.0,50.0
490.02,,0.013514175,1.0,1.0,[ 1.271  1.418 -5.009 -2.433],4999.4644,127901780000000.0,50331763000.0,699.87756,50,-245.81972,20457077,4899.143,2014.1075,50.0,4899.143050060785,4899.143,47594.30450797081,5957.687,True,34222.66,46000,,4999.4644,,-1.0,10.0,1,1.0,,-23130534000000.0,-245.81972,-26532286.0,24491432.0,1.0,920,0.4189424,10.0,50.0
477.64,9.9794855,0.2550327,1.0,1.0,[ 1.217  1.313 -5.027 -2.471],4999.508,8.399448e+34,70634790000000.0,962.08057,50,-233.64383,20480959,4775.074,2829504.8,50.0,4775.074147742137,4765.0947,47652.46949148178,14007347.0,True,95086760.0,46050,,4989.5283,,-1.0,10.0,1,1.0,,-5.9147204e+23,-233.64383,-25767820.0,23726932.0,1.0,921,0.4189424,10.0,50.0
490.34,159.85432,0.19597048,1.0,1.0,[ 1.115  1.535 -5.08  -2.479],4999.5864,64606144000000.0,22363930000.0,677.5207,50,-240.71312,20505476,4902.4985,895.1033,50.0,4902.498725102796,4742.644,47710.1070523262,4414.114,True,31389.148,46100,,4839.732,,-1.0,10.0,1,1.0,,-16426729000000.0,-240.71312,-26534482.0,24493528.0,1.0,922,0.4189424,10.0,50.0
480.04,,0.1764674,1.0,1.0,[ 1.156  1.477 -5.056 -2.579],4999.632,4241444600000.0,17302053000.0,979.6507,50,-250.96455,20529478,4799.2886,692.31616,50.0,4799.28859869854,4799.2886,47765.80250811577,3084.1028,True,21603.072,46150,,4999.632,,-1.0,10.0,1,1.0,,-4220572400000.0,-250.96455,-26033876.0,23992886.0,1.0,923,0.4189424,10.0,50.0
500.0,4998.9062,0.02791779,1.0,1.0,[ 1.181  1.505 -5.038 -2.462],4999.6016,3163535000.0,126205520000.0,0.15578341,50,-249.23988,20554478,4999.282,5049.948,50.0,4999.282490582106,0.3761914,47829.14269065857,28591.434,True,199082.98,46200,,0.6953125,,-1.0,10.0,1,1.0,,-240997500000.0,-249.23988,-27033792.0,24992824.0,1.0,924,0.4189424,10.0,50.0
500.0,4998.825,0.009519152,1.0,1.0,[ 1.108  1.451 -5.07  -2.541],4999.5923,7.0269175e+23,150399000000000.0,0.16640854,50,-245.28966,20579478,4999.3364,6018773.0,50.0,4999.33666000201,0.51146483,47889.71104955673,41320760.0,True,295248060.0,46250,,0.76708984,,-1.0,10.0,1,1.0,,-1.710977e+18,-245.28966,-27034324.0,24993366.0,1.0,925,0.4189424,10.0,50.0
490.04,9.980535,1.6306842e-05,1.0,1.0,[ 0.94   1.509 -5.157 -2.388],4999.6533,519378380000000.0,25341393000.0,698.5188,50,-253.84253,20603980,4899.612,1013.9439,50.0,4899.612112490914,4889.6313,47952.51744866371,2224.849,True,9632.641,46300,,4989.673,,-1.0,10.0,1,1.0,,-46538530000000.0,-253.84253,-26535134.0,24494126.0,1.0,926,0.4189424,10.0,50.0
490.04,9.9803095,0.23026928,1.0,1.0,[ 0.965  1.58  -5.151 -2.288],4999.618,2.0295858e+18,51629950000.0,698.5155,50,-254.82391,20628482,4899.589,2065.8064,50.0,4899.5885640385395,4889.608,48016.19364261627,7890.475,True,50237.848,46350,,4989.6377,,-1.0,10.0,1,1.0,,-2907632000000000.0,-254.82391,-26534872.0,24493892.0,1.0,927,0.4189424,10.0,50.0
480.9,9.980196,0.18431647,1.0,1.0,[ 0.974  1.66  -5.142 -2.192],4999.547,1.3447189e+20,340764330000.0,938.44464,50,-249.38548,20652527,4807.939,13635.108,50.0,4807.939046831759,4797.959,48074.77029824257,73130.4,True,520479.7,46400,,4989.567,,-1.0,10.0,1,1.0,,-2.3666698e+16,-249.38548,-26037876.0,23996954.0,1.0,928,0.4189424,10.0,50.0
484.64,149.87042,0.38884282,1.0,1.0,[ 0.963  1.759 -5.141 -2.117],4999.4785,3.549389e+18,629820200000.0,780.39197,50,-246.22998,20676759,4845.2324,25203.4,50.0,4845.232023931214,4695.3613,48132.7274916172,145679.33,True,1040227.5,46450,,4849.608,,-1.0,10.0,1,1.0,,-3845490000000000.0,-246.22998,-26126152.0,24085284.0,1.0,929,0.4189424,10.0,50.0
436.84,119.92325,0.008233365,1.0,1.0,[ 0.936  1.813 -5.149 -2.008],4999.362,6.881384e+29,1649604600000.0,1429.9722,50,-234.40115,20698601,4365.3,66034.87,50.0,4365.300036463861,4245.377,48179.81392145157,266811.2,True,1838347.1,46500,,4879.4385,,-1.0,10.0,1,1.0,,-1.6928614e+21,-234.40115,-23141430.0,21100664.0,1.0,930,0.4189424,10.0,50.0
250.36,,0.18165837,1.0,1.0,[ 0.898  1.883 -5.162 -1.912],4999.0615,4.786369e+34,96653270000000.0,1937.4207,50,-236.45375,20711119,2495.7185,4198907.5,50.0,2495.7186514307164,2495.7185,48207.1054213047,29147310.0,True,208228020.0,46550,,4999.0615,,-1.0,10.0,1,1.0,,-4.464105e+23,-236.45375,-12022711.0,9982210.0,1.0,931,0.4189424,10.0,50.0
425.72,,0.093635365,1.0,1.0,[ 0.89   1.798 -5.173 -2.003],4999.41,5.134602e+22,41681437000000.0,1580.112,50,-260.911,20732405,4254.173,1668965.9,50.0,4254.172738047524,4254.173,48252.04532790184,9034858.0,True,61704424.0,46600,,4999.41,,-1.0,10.0,1,1.0,,-4.6247095e+17,-260.911,-22635544.0,20594738.0,1.0,932,0.4189424,10.0,50.0
476.4,109.91025,0.21980497,1.0,1.0,[ 0.798  1.575 -5.184 -1.938],4999.5137,2.4041765e+19,288417840000.0,969.1137,50,-246.87152,20756225,4762.5103,11551.294,50.0,4762.510320409212,4652.6,48297.52250504494,41245.992,True,252641.77,46650,,4889.6035,,-1.0,10.0,1,1.0,,-1.0007039e+16,-246.87152,-25661582.0,23620686.0,1.0,933,0.4189424,10.0,50.0
500.0,4998.9756,0.00020248347,1.0,1.0,[ 0.814  1.478 -5.178 -2.016],4999.582,21928788000000.0,47150580000.0,0.119849324,50,-236.85284,20781225,4999.3877,1886.4606,50.0,4999.387342805356,0.41179687,48349.67166399956,10203.754,True,73100.09,46700,,0.6064453,,-1.0,10.0,1,1.0,,-9604315000000.0,-236.85284,-27034828.0,24993874.0,1.0,934,0.4189424,10.0,50.0
500.0,4998.9395,0.009175177,1.0,1.0,[ 0.843  1.523 -5.192 -1.904],4999.509,2418782800000.0,54872940000.0,0.12762678,50,-234.09413,20806225,4999.273,2195.639,50.0,4999.273098620745,0.33367187,48395.658282995224,9962.537,True,69948.71,46750,,0.56933594,,-1.0,10.0,1,1.0,,-3228877000000.0,-234.09413,-27033624.0,24992730.0,1.0,935,0.4189424,10.0,50.0
500.0,4999.0215,0.5025708,1.0,1.0,[ 0.831  1.402 -5.179 -1.928],4999.556,6.603371e+17,78366654000.0,0.10993578,50,-253.55057,20831225,4999.345,3135.4443,50.0,4999.345472695459,0.32396483,48441.34838104248,9431.971,True,61138.957,46800,,0.53466797,,-1.0,10.0,1,1.0,,-1658519900000000.0,-253.55057,-27034384.0,24993454.0,1.0,936,0.4189424,10.0,50.0
490.26,119.874214,0.34177303,1.0,1.0,[ 0.84   1.477 -5.17  -1.829],4999.4277,3.2616603e+18,2686849600000.0,683.10876,50,-249.66905,20855738,4901.635,107511.77,50.0,4901.635222050903,4781.761,48487.70884180069,437857.6,True,2645473.2,46850,,4879.5537,,-1.0,10.0,1,1.0,,-3688339100000000.0,-249.66905,-26533490.0,24492664.0,1.0,937,0.4189424,10.0,50.0
