IterType,J,AvgVanillaIw,AvgEpLen,ESSRenyi,AvgNormIw,VarJ,AvgDiscRet,VarRet,MaxVanillaIw,BatchSize,Bound,ESSClassic,VarVanillaIw,VarDiscRet,Delta,MinNormIw,AvgRet,eRenyi2,VarNormIw,MinVanillaIw,EpsThisIter,VanillaAvgRet,MaxNormIw
2,1464.7,1.0,160.61,500.0,0.0025,476.799,1470.66479267,250978.204164,1.0,500,1107.71,400.0,,250978.204164,0.3,0.0025,1470.66479267,1.0,5.4346e-20,1.0,100,1470.66479267,0.0025
1,1463.4,1.0,158.89,500.0,0.002,462.613,1458.19594794,162294.224767,1.0,500,1144.1,500.000006643,,162294.224767,0.3,0.002,1458.19594794,1.0,5.43187e-20,1.0,100,1458.19594794,0.002
2,1400.15,1.0,152.85,500.0,0.01,380.75,1400.1510893,146435.162525,1.0,500,876.478,100.0,,146435.162525,0.3,0.01,1400.1510893,1.0,3.50449e-18,1.0,100,1400.1510893,0.01
2,1391.18,1.0,150.96,500.0,0.005,442.894,1382.20656952,249674.748669,1.0,500,995.823,200.000000102,,249674.748669,0.3,0.005,1382.20656952,1.0,2.1793e-19,1.0,100,1382.20656952,0.005
2,1400.24,1.0,155.07,500.0,0.00333333,417.253,1418.37031664,130805.336584,1.0,500,1077.44,299.999969474,,130805.336584,0.3,0.00333333,1418.37031664,1.0,5.43914e-20,1.0,100,1418.37031664,0.00333333
2,1388.54,1.0,148.0,500.0,0.0025,406.695,1353.44864906,139051.648814,1.0,500,1108.99,400.0,,139051.648814,0.3,0.0025,1353.44864906,1.0,5.4346e-20,1.0,100,1353.44864906,0.0025
1,1385.4,1.0,150.06,500.0,0.002,412.201,1372.83203768,189644.713193,1.0,500,1128.23,500.000006643,,189644.713193,0.3,0.002,1372.83203768,1.0,5.43187e-20,1.0,100,1372.83203768,0.002
2,1447.38,1.0,158.01,500.0,0.01,509.582,1447.38247249,262296.673512,1.0,500,798.063,100.0,,262296.673512,0.3,0.01,1447.38247249,1.0,3.50449e-18,1.0,100,1447.38247249,0.01
2,1475.22,1.0,163.73,500.0,0.005,471.631,1503.06527917,185503.348814,1.0,500,1016.09,200.000000102,,185503.348814,0.3,0.005,1503.06527917,1.0,2.1793e-19,1.0,100,1503.06527917,0.005
2,1472.66,1.0,160.22,500.0,0.00333333,477.483,1467.52885458,241474.361733,1.0,500,1097.77,299.999969474,,241474.361733,0.3,0.00333333,1467.52885458,1.0,5.43914e-20,1.0,100,1467.52885458,0.00333333
2,1462.1,1.0,156.06,500.0,0.0025,472.727,1430.43838427,210682.148111,1.0,500,1137.44,400.0,,210682.148111,0.3,0.0025,1430.43838427,1.0,5.4346e-20,1.0,100,1430.43838427,0.0025
1,1471.96,1.0,164.63,500.0,0.002,473.071,1511.37517969,225410.499113,1.0,500,1181.57,500.000006643,,225410.499113,0.3,0.002,1511.37517969,1.0,5.43187e-20,1.0,100,1511.37517969,0.002
2,1478.91,1.0,161.32,500.0,0.01,485.499,1478.90862631,238089.703728,1.0,500,963.911,100.0,,238089.703728,0.3,0.01,1478.90862631,1.0,3.50449e-18,1.0,100,1478.90862631,0.01
2,1453.42,1.0,155.99,500.0,0.005,461.941,1427.9377298,191687.136508,1.0,500,1089.26,200.000000102,,191687.136508,0.3,0.005,1427.9377298,1.0,2.1793e-19,1.0,100,1427.9377298,0.005
2,1431.16,1.0,151.46,500.0,0.00333333,447.937,1386.64404241,173931.351164,1.0,500,1128.53,299.999969474,,173931.351164,0.3,0.00333333,1386.64404241,1.0,5.43914e-20,1.0,100,1386.64404241,0.00333333
2,1417.57,1.0,150.39,500.0,0.0025,444.31,1376.8000522,187359.430812,1.0,500,1130.27,400.0,,187359.430812,0.3,0.0025,1376.8000522,1.0,5.4346e-20,1.0,100,1376.8000522,0.0025
1,1429.38,1.0,160.96,500.0,0.002,464.618,1476.61619544,289811.315915,1.0,500,1129.44,500.000006643,,289811.315915,0.3,0.002,1476.61619544,1.0,5.43187e-20,1.0,100,1476.61619544,0.002
2,1491.96,1.0,162.47,500.0,0.01,469.719,1491.95905131,222865.076172,1.0,500,930.28,100.0,,222865.076172,0.3,0.01,1491.95905131,1.0,3.50449e-18,1.0,100,1491.95905131,0.01
2,1452.45,1.0,154.34,500.0,0.005,510.868,1412.94844606,301227.543501,1.0,500,1054.2,200.000000102,,301227.543501,0.3,0.005,1412.94844606,1.0,2.1793e-19,1.0,100,1412.94844606,0.005
2,1423.96,1.0,149.22,500.0,0.00333333,493.318,1366.98702665,205299.257483,1.0,500,1098.79,299.999969474,,205299.257483,0.3,0.00333333,1366.98702665,1.0,5.43914e-20,1.0,100,1366.98702665,0.00333333
2,1441.91,1.0,162.82,500.0,0.0025,470.819,1495.74543669,154272.777771,1.0,500,1160.3,400.0,,154272.777771,0.3,0.0025,1495.74543669,1.0,5.4346e-20,1.0,100,1495.74543669,0.0025
1,1448.09,1.0,160.55,500.0,0.002,469.713,1472.80287219,217884.281766,1.0,500,1196.21,500.000006643,,217884.281766,0.3,0.002,1472.80287219,1.0,5.43187e-20,1.0,100,1472.80287219,0.002
2,1488.8,1.0,162.41,500.0,0.01,483.174,1488.79662898,235815.750914,1.0,500,953.284,100.0,,235815.750914,0.3,0.01,1488.79662898,1.0,3.50449e-18,1.0,100,1488.79662898,0.01
2,1468.95,1.0,158.1,500.0,0.005,475.645,1449.09422085,220434.428403,1.0,500,1065.47,200.000000102,,220434.428403,0.3,0.005,1449.09422085,1.0,2.1793e-19,1.0,100,1449.09422085,0.005
2,1473.93,1.0,161.71,500.0,0.00333333,466.655,1483.88782914,202702.634787,1.0,500,1144.49,299.999969474,,202702.634787,0.3,0.00333333,1483.88782914,1.0,5.43914e-20,1.0,100,1483.88782914,0.00333333
2,1454.54,1.0,152.37,500.0,0.0025,466.217,1396.38828618,213761.642347,1.0,500,1169.24,400.0,,213761.642347,0.3,0.0025,1396.38828618,1.0,5.4346e-20,1.0,100,1396.38828618,0.0025
1,1437.19,1.0,149.47,500.0,0.002,450.962,1367.79227001,142809.608887,1.0,500,1182.01,500.000006643,,142809.608887,0.3,0.002,1367.79227001,1.0,5.43187e-20,1.0,100,1367.79227001,0.002
2,1425.15,1.0,155.34,500.0,0.01,476.794,1425.15433602,229629.313607,1.0,500,917.517,100.0,,229629.313607,0.3,0.01,1425.15433602,1.0,3.50449e-18,1.0,100,1425.15433602,0.01
2,1467.12,1.0,164.37,500.0,0.005,496.37,1509.08073504,264557.455241,1.0,500,1069.67,200.000000102,,264557.455241,0.3,0.005,1509.08073504,1.0,2.1793e-19,1.0,100,1509.08073504,0.005
2,1447.81,1.0,153.9,500.0,0.00333333,482.844,1409.19043181,206476.57174,1.0,500,1123.29,299.999969474,,206476.57174,0.3,0.00333333,1409.19043181,1.0,5.43914e-20,1.0,100,1409.19043181,0.00333333
2,1447.01,1.0,157.32,500.0,0.0025,469.591,1444.62953719,184486.319016,1.0,500,1165.98,400.0,,184486.319016,0.3,0.0025,1444.62953719,1.0,5.4346e-20,1.0,100,1444.62953719,0.0025
1,1465.39,1.0,167.7,500.0,0.002,481.436,1538.87068222,272818.756824,1.0,500,1177.26,500.000006643,,272818.756824,0.3,0.002,1538.87068222,1.0,5.43187e-20,1.0,100,1538.87068222,0.002
2,1457.79,1.0,158.99,500.0,0.01,420.707,1457.79232532,178782.334191,1.0,500,947.139,100.0,,178782.334191,0.3,0.01,1457.79232532,1.0,3.50449e-18,1.0,100,1457.79232532,0.01
2,1481.15,1.0,164.02,500.0,0.005,407.491,1504.50624117,155567.863219,1.0,500,1120.06,200.000000102,,155567.863219,0.3,0.005,1504.50624117,1.0,2.1793e-19,1.0,100,1504.50624117,0.005
2,1427.63,1.0,144.32,500.0,0.00333333,392.495,1320.60487003,114015.759476,1.0,500,1132.81,299.999969474,,114015.759476,0.3,0.00333333,1320.60487003,1.0,5.43914e-20,1.0,100,1320.60487003,0.00333333
2,1431.71,1.0,157.4,500.0,0.0025,396.787,1443.93259339,169094.387693,1.0,500,1176.38,400.0,,169094.387693,0.3,0.0025,1443.93259339,1.0,5.4346e-20,1.0,100,1443.93259339,0.0025
1,1436.64,1.0,159.05,500.0,0.002,422.791,1456.38036782,266177.125345,1.0,500,1161.67,500.000006643,,266177.125345,0.3,0.002,1456.38036782,1.0,5.43187e-20,1.0,100,1456.38036782,0.002
2,1405.0,1.0,153.15,500.0,0.01,396.714,1404.99731549,158971.529329,1.0,500,899.178,100.0,,158971.529329,0.3,0.01,1404.99731549,1.0,3.50449e-18,1.0,100,1404.99731549,0.01
2,1402.22,1.0,152.68,500.0,0.005,393.666,1399.44245765,154089.15027,1.0,500,1026.9,200.000000102,,154089.15027,0.3,0.005,1399.44245765,1.0,2.1793e-19,1.0,100,1399.44245765,0.005
2,1418.43,1.0,158.1,500.0,0.00333333,453.689,1450.86235152,309070.226233,1.0,500,1073.41,299.999969474,,309070.226233,0.3,0.00333333,1450.86235152,1.0,5.43914e-20,1.0,100,1450.86235152,0.00333333
2,1414.12,1.0,153.26,500.0,0.0025,453.389,1401.1820747,206585.839292,1.0,500,1115.32,400.0,,206585.839292,0.3,0.0025,1401.1820747,1.0,5.4346e-20,1.0,100,1401.1820747,0.0025
1,1421.34,1.0,158.38,500.0,0.002,459.152,1450.20131369,233146.342849,1.0,500,1154.08,500.000006643,,233146.342849,0.3,0.002,1450.20131369,1.0,5.43187e-20,1.0,100,1450.20131369,0.002
2,1449.97,1.0,158.22,500.0,0.01,464.069,1449.96583598,217535.872552,1.0,500,962.191,100.0,,217535.872552,0.3,0.01,1449.96583598,1.0,3.50449e-18,1.0,100,1449.96583598,0.01
2,1480.37,1.0,164.5,500.0,0.005,517.365,1510.77998347,321336.620901,1.0,500,975.35,200.000000102,,321336.620901,0.3,0.005,1510.77998347,1.0,2.1793e-19,1.0,100,1510.77998347,0.005
2,1445.67,1.0,150.36,500.0,0.00333333,487.802,1376.25596828,173022.935356,1.0,500,1033.32,299.999969474,,173022.935356,0.3,0.00333333,1376.25596828,1.0,5.43914e-20,1.0,100,1376.25596828,0.00333333
2,1444.67,1.0,156.94,500.0,0.0025,489.804,1441.65987482,248250.716699,1.0,500,1087.56,400.0,,248250.716699,0.3,0.0025,1441.65987482,1.0,5.4346e-20,1.0,100,1441.65987482,0.0025
1,1436.59,1.0,153.34,500.0,0.002,485.699,1404.27606572,220788.000614,1.0,500,1117.18,500.000006643,,220788.000614,0.3,0.002,1404.27606572,1.0,5.43187e-20,1.0,100,1404.27606572,0.002
2,1447.26,1.0,157.77,500.0,0.01,508.694,1447.26258493,261383.070724,1.0,500,842.258,100.0,,261383.070724,0.3,0.01,1447.26258493,1.0,3.50449e-18,1.0,100,1447.26258493,0.01
2,1421.31,1.0,152.23,500.0,0.005,455.197,1395.3523416,155849.790756,1.0,500,993.505,200.000000102,,155849.790756,0.3,0.005,1395.3523416,1.0,2.1793e-19,1.0,100,1395.3523416,0.005
2,1412.5,1.0,152.33,500.0,0.00333333,429.613,1394.87356034,140231.656162,1.0,500,1063.2,299.999969474,,140231.656162,0.3,0.00333333,1394.87356034,1.0,5.43914e-20,1.0,100,1394.87356034,0.00333333
2,1411.09,1.0,153.43,500.0,0.0025,426.979,1406.8855512,177291.369849,1.0,500,1108.59,400.0,,177291.369849,0.3,0.0025,1406.8855512,1.0,5.4346e-20,1.0,100,1406.8855512,0.0025
1,1425.24,1.0,161.42,500.0,0.002,456.335,1481.84712831,311068.197242,1.0,500,1144.03,500.000006643,,311068.197242,0.3,0.002,1481.84712831,1.0,5.43187e-20,1.0,100,1481.84712831,0.002
2,1375.07,1.0,150.23,500.0,0.01,367.621,1375.07371626,136510.281528,1.0,500,971.254,100.0,,136510.281528,0.3,0.01,1375.07371626,1.0,3.50449e-18,1.0,100,1375.07371626,0.01
2,1411.46,1.0,158.07,500.0,0.005,453.081,1447.84704729,275527.023167,1.0,500,1028.26,200.000000102,,275527.023167,0.3,0.005,1447.84704729,1.0,2.1793e-19,1.0,100,1447.84704729,0.005
2,1400.81,1.0,150.8,500.0,0.00333333,448.445,1379.52048199,194004.727175,1.0,500,1087.93,299.999969474,,194004.727175,0.3,0.00333333,1379.52048199,1.0,5.43914e-20,1.0,100,1379.52048199,0.00333333
2,1394.01,1.0,150.34,500.0,0.0025,418.477,1373.5790786,97603.3370413,1.0,500,1123.04,400.0,,97603.3370413,0.3,0.0025,1373.5790786,1.0,5.4346e-20,1.0,100,1373.5790786,0.0025
1,1407.14,1.0,159.29,500.0,0.002,425.207,1459.66052475,202082.661349,1.0,500,1150.0,500.000006643,,202082.661349,0.3,0.002,1459.66052475,1.0,5.43187e-20,1.0,100,1459.66052475,0.002
2,1427.9,1.0,156.2,500.0,0.01,539.082,1427.90443136,293545.116915,1.0,500,816.762,100.0,,293545.116915,0.3,0.01,1427.90443136,1.0,3.50449e-18,1.0,100,1427.90443136,0.01
2,1415.31,1.0,153.19,500.0,0.005,452.133,1402.70635493,119112.184017,1.0,500,983.162,200.000000102,,119112.184017,0.3,0.005,1402.70635493,1.0,2.1793e-19,1.0,100,1402.70635493,0.005
2,1401.83,1.0,150.22,500.0,0.00333333,442.1,1374.87860664,178201.650495,1.0,500,1048.99,299.999969474,,178201.650495,0.3,0.00333333,1374.87860664,1.0,5.43914e-20,1.0,100,1374.87860664,0.00333333
2,1398.93,1.0,151.72,500.0,0.0025,434.893,1390.238896,171785.718612,1.0,500,1093.36,400.0,,171785.718612,0.3,0.0025,1390.238896,1.0,5.4346e-20,1.0,100,1390.238896,0.0025
1,1401.5,1.0,153.99,500.0,0.002,442.527,1411.7638159,224740.728565,1.0,500,1128.19,500.000006643,,224740.728565,0.3,0.002,1411.7638159,1.0,5.43187e-20,1.0,100,1411.7638159,0.002
2,1366.69,1.0,149.31,500.0,0.01,402.504,1366.69104867,163645.788466,1.0,500,894.637,100.0,,163645.788466,0.3,0.01,1366.69104867,1.0,3.50449e-18,1.0,100,1366.69104867,0.01
2,1374.7,1.0,150.83,500.0,0.005,413.817,1382.70675218,182173.635711,1.0,500,984.283,200.000000102,,182173.635711,0.3,0.005,1382.70675218,1.0,2.1793e-19,1.0,100,1382.70675218,0.005
2,1415.43,1.0,163.15,500.0,0.00333333,465.856,1496.89833979,301637.919316,1.0,500,1064.47,299.999969474,,301637.919316,0.3,0.00333333,1496.89833979,1.0,5.43914e-20,1.0,100,1496.89833979,0.00333333
2,1419.61,1.0,156.26,500.0,0.0025,475.243,1432.14733221,254693.475819,1.0,500,1115.67,400.0,,254693.475819,0.3,0.0025,1432.14733221,1.0,5.4346e-20,1.0,100,1432.14733221,0.0025
1,1423.31,1.0,157.01,500.0,0.002,451.707,1438.12737343,117675.431551,1.0,500,1151.46,500.000006643,,117675.431551,0.3,0.002,1438.12737343,1.0,5.43187e-20,1.0,100,1438.12737343,0.002
2,1379.17,1.0,150.69,500.0,0.01,350.653,1379.16946333,124199.433173,1.0,500,971.215,100.0,,124199.433173,0.3,0.01,1379.16946333,1.0,3.50449e-18,1.0,100,1379.16946333,0.01
2,1392.51,1.0,153.28,500.0,0.005,402.289,1405.85310952,202383.747053,1.0,500,1041.01,200.000000102,,202383.747053,0.3,0.005,1405.85310952,1.0,2.1793e-19,1.0,100,1405.85310952,0.005
2,1381.57,1.0,148.69,500.0,0.00333333,414.175,1359.67986191,192152.599572,1.0,500,1082.6,299.999969474,,192152.599572,0.3,0.00333333,1359.67986191,1.0,5.43914e-20,1.0,100,1359.67986191,0.00333333
2,1392.37,1.0,155.45,500.0,0.0025,425.028,1424.79003891,208658.248688,1.0,500,1103.0,400.0,,208658.248688,0.3,0.0025,1424.79003891,1.0,5.4346e-20,1.0,100,1424.79003891,0.0025
1,1406.9,1.0,160.07,500.0,0.002,440.941,1465.02004981,247805.445912,1.0,500,1148.08,500.000006643,,247805.445912,0.3,0.002,1465.02004981,1.0,5.43187e-20,1.0,100,1465.02004981,0.002
2,1360.9,1.0,148.83,500.0,0.01,444.662,1360.89744694,199721.549633,1.0,500,700.644,100.0,,199721.549633,0.3,0.01,1360.89744694,1.0,3.50449e-18,1.0,100,1360.89744694,0.01
2,1421.22,1.0,161.42,500.0,0.005,479.292,1481.54614534,257009.953235,1.0,500,954.352,200.000000102,,257009.953235,0.3,0.005,1481.54614534,1.0,2.1793e-19,1.0,100,1481.54614534,0.005
2,1426.04,1.0,156.51,500.0,0.00333333,449.301,1435.68110819,147507.830433,1.0,500,1044.84,299.999969474,,147507.830433,0.3,0.00333333,1435.68110819,1.0,5.43914e-20,1.0,100,1435.68110819,0.00333333
2,1433.7,1.0,159.04,500.0,0.0025,456.257,1456.66041032,228649.752259,1.0,500,1103.57,400.0,,228649.752259,0.3,0.0025,1456.66041032,1.0,5.4346e-20,1.0,100,1456.66041032,0.0025
1,1418.1,1.0,147.98,500.0,0.002,450.814,1355.72571192,180426.695818,1.0,500,1122.83,500.000006643,,180426.695818,0.3,0.002,1355.72571192,1.0,5.43187e-20,1.0,100,1355.72571192,0.002
2,1481.54,1.0,161.46,500.0,0.01,514.992,1481.53907176,267895.39171,1.0,500,930.788,100.0,,267895.39171,0.3,0.01,1481.53907176,1.0,3.50449e-18,1.0,100,1481.53907176,0.01
2,1471.8,1.0,159.5,500.0,0.005,499.381,1462.05259981,235712.7137,1.0,500,1082.36,200.000000102,,235712.7137,0.3,0.005,1462.05259981,1.0,2.1793e-19,1.0,100,1462.05259981,0.005
2,1443.18,1.0,151.36,500.0,0.00333333,487.399,1385.9423334,211109.169824,1.0,500,1125.2,299.999969474,,211109.169824,0.3,0.00333333,1385.9423334,1.0,5.43914e-20,1.0,100,1385.9423334,0.00333333
2,1437.3,1.0,155.07,500.0,0.0025,466.076,1419.66328987,157393.820908,1.0,500,1161.92,400.0,,157393.820908,0.3,0.0025,1419.66328987,1.0,5.4346e-20,1.0,100,1419.66328987,0.0025
1,1436.29,1.0,156.01,500.0,0.002,461.839,1432.26843184,199544.298183,1.0,500,1189.99,500.000006643,,199544.298183,0.3,0.002,1432.26843184,1.0,5.43187e-20,1.0,100,1432.26843184,0.002
2,1440.93,1.0,157.14,500.0,0.01,434.435,1440.93382873,190640.133563,1.0,500,968.25,100.0,,190640.133563,0.3,0.01,1440.93382873,1.0,3.50449e-18,1.0,100,1440.93382873,0.01
2,1434.69,1.0,156.0,500.0,0.005,471.015,1428.44366144,257473.318143,1.0,500,1046.43,200.000000102,,257473.318143,0.3,0.005,1428.44366144,1.0,2.1793e-19,1.0,100,1428.44366144,0.005
2,1442.26,1.0,159.07,500.0,0.00333333,487.409,1457.38832312,271362.643554,1.0,500,1125.24,299.999969474,,271362.643554,0.3,0.00333333,1457.38832312,1.0,5.43914e-20,1.0,100,1457.38832312,0.00333333
2,1437.46,1.0,155.46,500.0,0.0025,476.482,1423.08585099,197133.337836,1.0,500,1162.92,400.0,,197133.337836,0.3,0.0025,1423.08585099,1.0,5.4346e-20,1.0,100,1423.08585099,0.0025
1,1439.84,1.0,157.91,500.0,0.002,492.308,1449.32682295,306649.99535,1.0,500,1171.26,500.000006643,,306649.99535,0.3,0.002,1449.32682295,1.0,5.43187e-20,1.0,100,1449.32682295,0.002
2,1524.42,1.0,165.85,500.0,0.01,654.765,1524.41849498,433047.582733,1.0,500,879.317,100.0,,433047.582733,0.3,0.01,1524.41849498,1.0,3.50449e-18,1.0,100,1524.41849498,0.01
2,1471.38,1.0,154.73,500.0,0.005,513.641,1418.33899675,94254.0277174,1.0,500,1015.22,200.000000102,,94254.0277174,0.3,0.005,1418.33899675,1.0,2.1793e-19,1.0,100,1418.33899675,0.005
2,1455.24,1.0,155.19,500.0,0.00333333,504.938,1422.96988599,238051.118562,1.0,500,1082.79,299.999969474,,238051.118562,0.3,0.00333333,1422.96988599,1.0,5.43914e-20,1.0,100,1422.96988599,0.00333333
2,1463.81,1.0,162.32,500.0,0.0025,491.505,1489.5290074,202566.059144,1.0,500,1141.26,400.0,,202566.059144,0.3,0.0025,1489.5290074,1.0,5.4346e-20,1.0,100,1489.5290074,0.0025
1,1449.8,1.0,151.98,500.0,0.002,480.146,1393.7276181,184302.461547,1.0,500,1161.3,500.000006643,,184302.461547,0.3,0.002,1393.7276181,1.0,5.43187e-20,1.0,100,1393.7276181,0.002
2,1402.52,1.0,153.28,500.0,0.01,471.163,1402.51898208,224236.959248,1.0,500,805.273,100.0,,224236.959248,0.3,0.01,1402.51898208,1.0,3.50449e-18,1.0,100,1402.51898208,0.01
2,1408.83,1.0,154.28,500.0,0.005,461.39,1415.14495605,205743.801052,1.0,500,986.515,200.000000102,,205743.801052,0.3,0.005,1415.14495605,1.0,2.1793e-19,1.0,100,1415.14495605,0.005
2,1438.89,1.0,163.3,500.0,0.00333333,472.397,1498.99235965,240703.824683,1.0,500,1090.66,299.999969474,,240703.824683,0.3,0.00333333,1498.99235965,1.0,5.43914e-20,1.0,100,1498.99235965,0.00333333
2,1441.59,1.0,158.16,500.0,0.0025,454.73,1449.7156661,159145.743972,1.0,500,1140.02,400.0,,159145.743972,0.3,0.0025,1449.7156661,1.0,5.4346e-20,1.0,100,1449.7156661,0.0025
1,1435.19,1.0,153.7,500.0,0.002,446.461,1409.58738683,170402.950836,1.0,500,1165.46,500.000006643,,170402.950836,0.3,0.002,1409.58738683,1.0,5.43187e-20,1.0,100,1409.58738683,0.002
2,1408.08,1.0,154.07,500.0,0.01,486.718,1408.07599308,239286.883289,1.0,500,874.497,100.0,,239286.883289,0.3,0.01,1408.07599308,1.0,3.50449e-18,1.0,100,1408.07599308,0.01
2,1421.37,1.0,156.36,500.0,0.005,453.652,1434.67188585,176113.945728,1.0,500,1044.08,200.000000102,,176113.945728,0.3,0.005,1434.67188585,1.0,2.1793e-19,1.0,100,1434.67188585,0.005
2,1444.51,1.0,162.36,500.0,0.00333333,448.785,1490.78264142,191325.210681,1.0,500,1106.77,299.999969474,,191325.210681,0.3,0.00333333,1490.78264142,1.0,5.43914e-20,1.0,100,1490.78264142,0.00333333
2,1443.28,1.0,157.1,500.0,0.0025,437.656,1439.59789348,163563.031397,1.0,500,1150.79,400.0,,163563.031397,0.3,0.0025,1439.59789348,1.0,5.4346e-20,1.0,100,1439.59789348,0.0025
1,1441.59,1.0,156.46,500.0,0.002,439.216,1434.83133763,200331.960324,1.0,500,1179.98,500.000006643,,200331.960324,0.3,0.002,1434.83133763,1.0,5.43187e-20,1.0,100,1434.83133763,0.002
2,1427.53,1.0,155.81,500.0,0.01,398.912,1427.53297941,160738.172515,1.0,500,902.712,100.0,,160738.172515,0.3,0.01,1427.53297941,1.0,3.50449e-18,1.0,100,1427.53297941,0.01
2,1443.77,1.0,159.4,500.0,0.005,464.015,1460.01671727,273699.301247,1.0,500,979.361,200.000000102,,273699.301247,0.3,0.005,1460.01671727,1.0,2.1793e-19,1.0,100,1460.01671727,0.005
2,1462.89,1.0,163.44,500.0,0.00333333,449.204,1501.12669028,174281.445986,1.0,500,1083.7,299.999969474,,174281.445986,0.3,0.00333333,1501.12669028,1.0,5.43914e-20,1.0,100,1501.12669028,0.00333333
2,1447.45,1.0,152.99,500.0,0.0025,427.65,1401.14222688,124572.39008,1.0,500,1119.06,400.0,,124572.39008,0.3,0.0025,1401.14222688,1.0,5.4346e-20,1.0,100,1401.14222688,0.0025
1,1437.26,1.0,152.75,500.0,0.002,418.532,1396.50548815,143667.66026,1.0,500,1143.54,500.000006643,,143667.66026,0.3,0.002,1396.50548815,1.0,5.43187e-20,1.0,100,1396.50548815,0.002
2,1488.39,1.0,162.04,500.0,0.01,484.562,1488.38588194,237172.367183,1.0,500,927.159,100.0,,237172.367183,0.3,0.01,1488.38588194,1.0,3.50449e-18,1.0,100,1488.38588194,0.01
2,1463.17,1.0,156.72,500.0,0.005,486.827,1437.94867077,240331.241342,1.0,500,1066.32,200.000000102,,240331.241342,0.3,0.005,1437.94867077,1.0,2.1793e-19,1.0,100,1437.94867077,0.005
2,1444.65,1.0,153.84,500.0,0.00333333,462.959,1407.6088756,168619.821501,1.0,500,1120.62,299.999969474,,168619.821501,0.3,0.00333333,1407.6088756,1.0,5.43914e-20,1.0,100,1407.6088756,0.00333333
2,1435.98,1.0,153.86,500.0,0.0025,455.872,1409.98154546,189277.592237,1.0,500,1155.37,400.0,,189277.592237,0.3,0.0025,1409.98154546,1.0,5.4346e-20,1.0,100,1409.98154546,0.0025
1,1435.07,1.0,156.34,500.0,0.002,468.714,1431.44643282,269867.064746,1.0,500,1172.07,500.000006643,,269867.064746,0.3,0.002,1431.44643282,1.0,5.43187e-20,1.0,100,1431.44643282,0.002
2,1412.23,1.0,154.01,500.0,0.01,423.929,1412.22932743,181530.984004,1.0,500,868.916,100.0,,181530.984004,0.3,0.01,1412.22932743,1.0,3.50449e-18,1.0,100,1412.22932743,0.01
2,1444.33,1.0,160.73,500.0,0.005,520.082,1476.43240815,362821.087646,1.0,500,950.701,200.000000102,,362821.087646,0.3,0.005,1476.43240815,1.0,2.1793e-19,1.0,100,1476.43240815,0.005
2,1445.45,1.0,157.82,500.0,0.00333333,494.799,1447.68061048,195456.849603,1.0,500,1042.4,299.999969474,,195456.849603,0.3,0.00333333,1447.68061048,1.0,5.43914e-20,1.0,100,1447.68061048,0.00333333
2,1456.24,1.0,162.41,500.0,0.0025,498.191,1488.6113415,259494.485312,1.0,500,1107.19,400.0,,259494.485312,0.3,0.0025,1488.6113415,1.0,5.4346e-20,1.0,100,1488.6113415,0.0025
1,1452.3,1.0,156.65,500.0,0.002,495.161,1436.5221409,235184.137095,1.0,500,1140.1,500.000006643,,235184.137095,0.3,0.002,1436.5221409,1.0,5.43187e-20,1.0,100,1436.5221409,0.002
2,1401.75,1.0,152.87,500.0,0.01,404.044,1401.74750729,164900.289706,1.0,500,926.769,100.0,,164900.289706,0.3,0.01,1401.74750729,1.0,3.50449e-18,1.0,100,1401.74750729,0.01
2,1430.46,1.0,158.89,500.0,0.005,419.419,1459.18242431,188812.815651,1.0,500,1056.18,200.000000102,,188812.815651,0.3,0.005,1459.18242431,1.0,2.1793e-19,1.0,100,1459.18242431,0.005
2,1421.21,1.0,153.36,500.0,0.00333333,419.322,1402.71071626,176923.50006,1.0,500,1115.61,299.999969474,,176923.50006,0.3,0.00333333,1402.71071626,1.0,5.43914e-20,1.0,100,1402.71071626,0.00333333
2,1421.78,1.0,155.38,500.0,0.0025,422.452,1423.48648744,188247.17178,1.0,500,1157.12,400.0,,188247.17178,0.3,0.0025,1423.48648744,1.0,5.4346e-20,1.0,100,1423.48648744,0.0025
1,1427.08,1.0,158.1,500.0,0.002,426.149,1448.28267366,195545.457512,1.0,500,1190.37,500.000006643,,195545.457512,0.3,0.002,1448.28267366,1.0,5.43187e-20,1.0,100,1448.28267366,0.002
2,1433.83,1.0,156.22,500.0,0.01,507.753,1433.83062017,260417.760349,1.0,500,879.645,100.0,,260417.760349,0.3,0.01,1433.83062017,1.0,3.50449e-18,1.0,100,1433.83062017,0.01
2,1439.03,1.0,157.51,500.0,0.005,463.102,1444.23640555,172787.951473,1.0,500,1036.64,200.000000102,,172787.951473,0.3,0.005,1444.23640555,1.0,2.1793e-19,1.0,100,1444.23640555,0.005
2,1447.73,1.0,159.78,500.0,0.00333333,454.087,1465.12214509,191115.44545,1.0,500,1119.17,299.999969474,,191115.44545,0.3,0.00333333,1465.12214509,1.0,5.43914e-20,1.0,100,1465.12214509,0.00333333
2,1446.03,1.0,157.17,500.0,0.0025,428.559,1440.92506072,117203.706905,1.0,500,1161.49,400.0,,117203.706905,0.3,0.0025,1440.92506072,1.0,5.4346e-20,1.0,100,1440.92506072,0.0025
1,1442.46,1.0,155.85,500.0,0.002,432.713,1428.17979805,203330.681781,1.0,500,1187.96,500.000006643,,203330.681781,0.3,0.002,1428.17979805,1.0,5.43187e-20,1.0,100,1428.17979805,0.002
