IterType,AvgEpLen,MaxNormIw,Bound,AvgVanillaIw,VarVanillaIw,VarNormIw,BatchSize,eRenyi2,J,VarRet,AvgRet,VarJ,MinNormIw,MaxVanillaIw,MinVanillaIw,ESSClassic,AvgNormIw,VanillaAvgRet,ESSRenyi,AvgDiscRet,VarDiscRet,EpsThisIter
2,98.27,0.0033333334,-4.707185,1.0,,5.4391416e-20,500,1.0,5.264189,798.8624263269454,4.921991720415545,34.082115,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,4.921991720415545,500.0,4.921991720415545,798.8624263269454,100
2,83.73,0.0025,-2.6098456,1.0,,5.434597e-20,500,1.0,6.025617,1016.9701577497708,8.309904083209647,33.535538,0.0025,1.0,1.0,400.0,0.0024999997,8.309904083209647,500.0,8.309904083209647,1016.9701577497708,100
1,74.79,0.002,-3.2477565,1.0,,5.431875e-20,500,1.0,4.4760365,437.5845209444773,-1.7222934365518041,31.558716,0.002,1.0,1.0,500.00000664260017,0.0020000003,-1.7222934365518041,500.0,-1.7222934365518041,437.5845209444773,100
2,92.02,0.01,-10.831416,1.0,,3.5044917e-18,500,1.0,9.018533,1604.9425610912317,9.018532791411241,39.860924,0.01,1.0,1.0,100.0,0.009999998,9.018532791411241,500.0,9.018532791411241,1604.9425610912317,100
2,92.57,0.005,-5.400775,1.0,,2.179301e-19,500,1.0,8.635259,1183.6034831991747,8.251984937065078,37.154774,0.005,1.0,1.0,200.00000010221265,0.0049999994,8.251984937065078,500.0,8.251984937065078,1183.6034831991747,100
2,87.75,0.0033333334,-4.8378067,1.0,,5.4391416e-20,500,1.0,6.622566,1089.4765052197963,2.5971842748135945,35.88798,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.5971842748135945,500.0,2.5971842748135945,1089.4765052197963,100
2,95.39,0.0025,-3.7825503,1.0,,5.434597e-20,500,1.0,6.142424,1165.2797196925544,4.701994742030112,35.42681,0.0025,1.0,1.0,400.0,0.0024999997,4.701994742030112,500.0,4.701994742030112,1165.2797196925544,100
1,87.46,0.002,-2.5378642,1.0,,5.431875e-20,500,1.0,6.3393035,810.8562037633368,7.126816006166711,34.12846,0.002,1.0,1.0,500.00000664260017,0.0020000003,7.126816006166711,500.0,7.126816006166711,810.8562037633368,100
2,88.14,0.01,-8.5293045,1.0,,3.5044917e-18,500,1.0,2.5106673,1091.9705828664842,2.5106676137685238,32.879337,0.01,1.0,1.0,100.0,0.009999998,2.5106676137685238,500.0,2.5106676137685238,1091.9705828664842,100
2,92.57,0.005,-10.636987,1.0,,2.179301e-19,500,1.0,2.1081953,1275.3103673730209,1.7057233952388395,34.233994,0.005,1.0,1.0,200.00000010221265,0.0049999994,1.7057233952388395,500.0,1.7057233952388395,1275.3103673730209,100
2,86.25,0.0033333334,-7.623287,1.0,,5.4391416e-20,500,1.0,2.7831097,1196.5984659557398,4.132936164162802,34.30888,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,4.132936164162802,500.0,4.132936164162802,1196.5984659557398,100
2,87.87,0.0025,-5.52178,1.0,,5.434597e-20,500,1.0,3.4904249,1135.9946105156937,5.612373813465963,34.139183,0.0025,1.0,1.0,400.0,0.0024999997,5.612373813465963,500.0,5.612373813465963,1135.9946105156937,100
1,97.83,0.002,-4.007978,1.0,,5.431875e-20,500,1.0,4.0527835,1087.6255687327612,6.302214080003221,33.89694,0.002,1.0,1.0,500.00000664260017,0.0020000003,6.302214080003221,500.0,6.302214080003221,1087.6255687327612,100
2,75.95,0.01,-0.96835995,1.0,,3.5044917e-18,500,1.0,7.048602,434.0806876723381,7.048602154189154,20.730167,0.01,1.0,1.0,100.0,0.009999998,7.048602154189154,500.0,7.048602154189154,434.0806876723381,100
2,90.32,0.005,-6.489319,1.0,,2.179301e-19,500,1.0,3.7051783,1491.7494603684224,0.36175412480226543,31.055826,0.005,1.0,1.0,200.00000010221265,0.0049999994,0.36175412480226543,500.0,0.36175412480226543,1491.7494603684224,100
2,85.61,0.0033333334,-5.1040354,1.0,,5.4391416e-20,500,1.0,3.2197359,381.640715132848,2.248849895421968,27.737864,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.248849895421968,500.0,2.248849895421968,381.640715132848,100
2,81.61,0.0025,-4.003127,1.0,,5.434597e-20,500,1.0,3.205471,1279.1031596400696,3.1626781439501626,29.893484,0.0025,1.0,1.0,400.0,0.0024999997,3.1626781439501626,500.0,3.1626781439501626,1279.1031596400696,100
1,78.87,0.0020000057,-2.7811096,1.0000002,9.133892e-13,3.5714578e-18,500,1.0,3.666457,843.3276382387799,5.510356350866548,29.710701,0.001999992,1.000003,0.9999962,499.9999338504155,0.0019999999,5.510356350866548,500.0,5.510356350866548,843.3276382387799,100
2,97.51,0.01,-6.1870193,1.0,,3.5044917e-18,500,1.0,3.4109497,989.2504383860768,3.410949712873602,31.294693,0.01,1.0,1.0,100.0,0.009999998,3.410949712873602,500.0,3.410949712873602,989.2504383860768,100
2,93.72,0.005,-4.832421,1.0,,2.179301e-19,500,1.0,5.476381,1260.3041489830707,7.541811594757494,33.43345,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.541811594757494,500.0,7.541811594757494,1260.3041489830707,100
2,94.04,0.0033333334,-1.8542166,1.0,,5.4391416e-20,500,1.0,6.5628843,1411.6180452535807,8.735890849696121,34.833775,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,8.735890849696121,500.0,8.735890849696121,1411.6180452535807,100
2,101.79,0.0025,-2.0630708,1.0,,5.434597e-20,500,1.0,5.2263527,1108.7690725530447,1.216759152206287,34.493816,0.0025,1.0,1.0,400.0,0.0024999997,1.216759152206287,500.0,1.216759152206287,1108.7690725530447,100
1,86.29,0.0020000017,-2.1443586,0.9999999,4.866292e-14,2.332447e-19,500,1.0,4.3754997,927.1776119675839,0.9720836883304931,33.739227,0.0019999973,1.0000007,0.99999857,499.9999698715093,0.0020000003,0.9720836883304931,500.0,0.9720836883304931,927.1776119675839,100
2,84.64,0.01,-8.28342,1.0,,3.5044917e-18,500,1.0,1.1883266,1013.974979157967,1.1883261280300774,31.68336,0.01,1.0,1.0,100.0,0.009999998,1.1883261280300774,500.0,1.1883261280300774,1013.974979157967,100
2,86.96,0.005,-7.803823,1.0,,2.179301e-19,500,1.0,2.9493823,1001.3031073549982,4.71043780183226,31.633272,0.005,1.0,1.0,200.00000010221265,0.0049999994,4.71043780183226,500.0,4.71043780183226,1001.3031073549982,100
2,109.38,0.0033333334,-4.5726414,1.0,,5.4391416e-20,500,1.0,4.746644,1609.8308175695863,8.34116817819857,34.71043,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,8.34116817819857,500.0,8.34116817819857,1609.8308175695863,100
2,80.71,0.0025,-2.5207577,1.0,,5.434597e-20,500,1.0,5.54998,639.3622130142489,7.959987420412301,32.615772,0.0025,1.0,1.0,400.0,0.0024999997,7.959987420412301,500.0,7.959987420412301,639.3622130142489,100
1,100.92,0.002,-0.99650383,1.0,,5.431875e-20,500,1.0,6.2221837,1384.8759011887212,8.910999059330653,33.571472,0.002,1.0,1.0,500.00000664260017,0.0020000003,8.910999059330653,500.0,8.910999059330653,1384.8759011887212,100
2,78.68,0.01,-8.603448,1.0,,3.5044917e-18,500,1.0,2.3670785,546.2908017617657,2.367078303973921,23.255707,0.01,1.0,1.0,100.0,0.009999998,2.367078303973921,500.0,2.367078303973921,546.2908017617657,100
2,77.18,0.005,-5.6981177,1.0,,2.179301e-19,500,1.0,2.059216,303.0839316039911,1.7513534663390067,20.506956,0.005,1.0,1.0,200.00000010221265,0.0049999994,1.7513534663390067,500.0,1.7513534663390067,303.0839316039911,100
2,96.18,0.0033333334,-4.4546432,1.0,,5.4391416e-20,500,1.0,2.9925177,1284.1894356378002,4.859120345652888,26.56843,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,4.859120345652888,500.0,4.859120345652888,1284.1894356378002,100
2,90.6,0.0025,-2.4403682,1.0,,5.434597e-20,500,1.0,4.009063,934.7732405433898,7.058698786828612,27.638153,0.0025,1.0,1.0,400.0,0.0024999997,7.058698786828612,500.0,7.058698786828612,934.7732405433898,100
1,96.77,0.002,-0.97147465,1.0,,5.431875e-20,500,1.0,5.0149083,1383.2547998552616,9.038288812464542,29.81653,0.002,1.0,1.0,500.00000664260017,0.0020000003,9.038288812464542,500.0,9.038288812464542,1383.2547998552616,100
2,92.29,0.01,-2.4317417,1.0,,3.5044917e-18,500,1.0,10.9234495,1074.050034854802,10.923449813891464,32.60843,0.01,1.0,1.0,100.0,0.009999998,10.923449813891464,500.0,10.923449813891464,1074.050034854802,100
2,88.88,0.005,-1.7917609,1.0,,2.179301e-19,500,1.0,7.913235,879.1770376534065,4.903020909180202,31.239538,0.005,1.0,1.0,200.00000010221265,0.0049999994,4.903020909180202,500.0,4.903020909180202,879.1770376534065,100
2,91.59,0.0033333334,0.18484974,1.0,,5.4391416e-20,500,1.0,8.108946,711.6304774688509,8.500364565524034,29.757696,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,8.500364565524034,500.0,8.500364565524034,711.6304774688509,100
2,108.79,0.0025,1.6628618,1.0,,5.434597e-20,500,1.0,8.722,1326.9752533165636,10.561164469120254,31.522917,0.0025,1.0,1.0,400.0,0.0024999997,10.561164469120254,500.0,10.561164469120254,1326.9752533165636,100
1,93.17,0.0020000024,0.25657463,1.0,6.703166e-14,3.6100238e-19,500,1.0,8.534693,1562.252713830645,7.7854525748976355,33.23285,0.0019999973,1.0000012,0.9999987,500.00000664260017,0.0020000003,7.7854525748976355,500.0,7.7854525748976355,1562.252713830645,100
2,106.69,0.01,-7.7276974,1.0,,3.5044917e-18,500,1.0,4.9689198,1477.5556130871119,4.968919684651638,38.246307,0.01,1.0,1.0,100.0,0.009999998,4.968919684651638,500.0,4.968919684651638,1477.5556130871119,100
2,94.71,0.005,-5.6444397,1.0,,2.179301e-19,500,1.0,3.3334248,1075.8301700049524,1.6979297058025749,35.589336,0.005,1.0,1.0,200.00000010221265,0.0049999994,1.6979297058025749,500.0,1.6979297058025749,1075.8301700049524,100
2,102.52,0.0033333334,-2.9828868,1.0,,5.4391416e-20,500,1.0,5.798282,1287.8156180477936,10.727999898126818,35.798477,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,10.727999898126818,500.0,10.727999898126818,1287.8156180477936,100
2,93.43,0.0025,-1.7233934,1.0,,5.434597e-20,500,1.0,5.8813224,1280.528895416461,6.130439823649909,35.75052,0.0025,1.0,1.0,400.0,0.0024999997,6.130439823649909,500.0,6.130439823649909,1280.528895416461,100
1,96.95,0.002,0.6967764,1.0,,5.431875e-20,500,1.0,7.498641,1693.328878019465,13.967912214825327,36.989483,0.002,1.0,1.0,500.00000664260017,0.0020000003,13.967912214825327,500.0,13.967912214825327,1693.328878019465,100
2,90.87,0.01,-4.720673,1.0,,3.5044917e-18,500,1.0,4.8098283,978.9965049065484,4.809828423670793,31.13208,0.01,1.0,1.0,100.0,0.009999998,4.809828423670793,500.0,4.809828423670793,978.9965049065484,100
2,90.37,0.005,-3.0678382,1.0,,2.179301e-19,500,1.0,4.7955914,921.864832888833,4.781354305335293,30.674526,0.005,1.0,1.0,200.00000010221265,0.0049999994,4.781354305335293,500.0,4.781354305335293,921.864832888833,100
2,79.43,0.0033333334,-1.8716006,1.0,,5.4391416e-20,500,1.0,4.5488625,759.8284515970404,4.055404700989201,29.63359,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,4.055404700989201,500.0,4.055404700989201,759.8284515970404,100
2,76.01,0.0025,-0.92181206,1.0,,5.434597e-20,500,1.0,4.6384726,499.3509303709534,4.907302979998804,27.968294,0.0025,1.0,1.0,400.0,0.0024999997,4.907302979998804,500.0,4.907302979998804,499.3509303709534,100
1,96.25,0.002,-1.0843892,1.0,,5.431875e-20,500,1.0,3.9679956,1345.3968866497917,1.2860887870745175,29.899286,0.002,1.0,1.0,500.00000664260017,0.0020000003,1.2860887870745175,500.0,1.2860887870745175,1345.3968866497917,100
2,91.25,0.01,0.5469713,1.0,,3.5044917e-18,500,1.0,9.184571,1001.5503753897434,9.184571189744497,31.488647,0.01,1.0,1.0,100.0,0.009999998,9.184571189744497,500.0,9.184571189744497,1001.5503753897434,100
2,92.48,0.005,-1.5419974,1.0,,2.179301e-19,500,1.0,6.2004447,1027.8350533578002,3.216317594744717,31.834742,0.005,1.0,1.0,200.00000010221265,0.0049999994,3.216317594744717,500.0,3.216317594744717,1027.8350533578002,100
2,88.55,0.0033333334,-0.98823214,1.0,,5.4391416e-20,500,1.0,5.333445,933.9117852729607,3.5994466888851058,31.389938,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,3.5994466888851058,500.0,3.5994466888851058,933.9117852729607,100
2,98.33,0.0025,-2.9711156,1.0,,5.434597e-20,500,1.0,4.6249394,1351.681397022191,2.499421253224466,32.787853,0.0025,1.0,1.0,400.0,0.0024999997,2.499421253224466,500.0,2.499421253224466,1351.681397022191,100
1,93.1,0.002,-2.9693546,1.0,,5.431875e-20,500,1.0,3.8247633,695.0717233421617,0.6240579746008708,31.626255,0.002,1.0,1.0,500.00000664260017,0.0020000003,0.6240579746008708,500.0,0.6240579746008708,695.0717233421617,100
2,83.61,0.01,-2.7661095,1.0,,3.5044917e-18,500,1.0,5.6606283,684.8642898100971,5.6606278896646405,26.038734,0.01,1.0,1.0,100.0,0.009999998,5.6606278896646405,500.0,5.6606278896646405,684.8642898100971,100
2,79.91,0.005,-1.5832186,1.0,,2.179301e-19,500,1.0,4.5951376,785.110333652977,3.5296475756959858,26.995789,0.005,1.0,1.0,200.00000010221265,0.0049999994,3.5296475756959858,500.0,3.5296475756959858,785.110333652977,100
2,86.23,0.0033333334,-0.7548766,1.0,,5.4391416e-20,500,1.0,4.340366,716.3069794519815,3.8308210812042613,26.876749,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,3.8308210812042613,500.0,3.8308210812042613,716.3069794519815,100
2,89.49,0.0025,-2.188848,1.0,,5.434597e-20,500,1.0,5.7683153,1414.3588653788272,10.05216520805078,29.965656,0.0025,1.0,1.0,400.0,0.0024999997,10.05216520805078,500.0,10.05216520805078,1414.3588653788272,100
1,96.17,0.002,-1.5179238,1.0,,5.431875e-20,500,1.0,5.5991793,1431.1629906667642,4.922633785655972,31.651815,0.002,1.0,1.0,500.00000664260017,0.0020000003,4.922633785655972,500.0,4.922633785655972,1431.1629906667642,100
2,106.9,0.01,-8.209818,1.0,,3.5044917e-18,500,1.0,6.554711,1435.0375825610586,6.55471139047385,37.692005,0.01,1.0,1.0,100.0,0.009999998,6.55471139047385,500.0,6.55471139047385,1435.0375825610586,100
2,98.98,0.005,-2.929339,1.0,,2.179301e-19,500,1.0,7.51076,1500.0778828069535,8.466807782600725,38.128677,0.005,1.0,1.0,200.00000010221265,0.0049999994,8.466807782600725,500.0,8.466807782600725,1500.0778828069535,100
2,99.52,0.0033333334,-2.7417693,1.0,,5.4391416e-20,500,1.0,5.782535,846.9807381327465,2.3260847589068354,35.421387,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.3260847589068354,500.0,2.3260847589068354,846.9807381327465,100
2,72.77,0.0025,-2.0365567,1.0,,5.434597e-20,500,1.0,5.345708,681.3346577820474,4.035226804121239,33.319794,0.0025,1.0,1.0,400.0,0.0024999997,4.035226804121239,500.0,4.035226804121239,681.3346577820474,100
1,82.4,0.002,-2.3215647,1.0,,5.431875e-20,500,1.0,4.2813334,705.5032243258107,0.023836503495275697,32.1308,0.002,1.0,1.0,500.00000664260017,0.0020000003,0.023836503495275697,500.0,0.023836503495275697,705.5032243258107,100
2,80.74,0.01,-4.3183784,1.0,,3.5044917e-18,500,1.0,4.097539,647.5112307236218,4.0975394485824355,25.318691,0.01,1.0,1.0,100.0,0.009999998,4.0975394485824355,500.0,4.0975394485824355,647.5112307236218,100
2,110.35,0.005,-2.2535877,1.0,,2.179301e-19,500,1.0,5.830225,1332.5276895914133,7.562910688436447,31.354767,0.005,1.0,1.0,200.00000010221265,0.0049999994,7.562910688436447,500.0,7.562910688436447,1332.5276895914133,100
2,79.93,0.0033333334,-1.6465111,1.0,,5.4391416e-20,500,1.0,4.953894,743.5364181448545,3.2012326096506714,30.038595,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,3.2012326096506714,500.0,3.2012326096506714,743.5364181448545,100
2,87.95,0.0025,-0.8840499,1.0,,5.434597e-20,500,1.0,4.9989047,838.417767283711,5.133938215498437,29.736382,0.0025,1.0,1.0,400.0,0.0024999997,5.133938215498437,500.0,5.133938215498437,838.417767283711,100
1,86.8,0.002000003,0.34966516,1.0,1.4707807e-13,6.013085e-19,500,1.0,5.6321716,928.7339076408183,8.165223375176918,29.881363,0.0019999973,1.0000014,0.9999987,499.9998360441924,0.0020000003,8.165223375176918,500.0,8.165223375176918,928.7339076408183,100
2,97.87,0.01,-11.630875,1.0,,3.5044917e-18,500,1.0,0.06878498,1071.5716868611303,0.06878522576899976,32.570786,0.01,1.0,1.0,100.0,0.009999998,0.06878522576899976,500.0,0.06878522576899976,1071.5716868611303,100
2,92.21,0.005,-4.024892,1.0,,2.179301e-19,500,1.0,4.2480173,1074.1731086768737,8.427249880009914,32.857414,0.005,1.0,1.0,200.00000010221265,0.0049999994,8.427249880009914,500.0,8.427249880009914,1074.1731086768737,100
2,96.18,0.0033333334,-5.514482,1.0,,5.4391416e-20,500,1.0,3.879108,1522.6840093155295,3.1412883013609503,34.964233,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,3.1412883013609503,500.0,3.1412883013609503,1522.6840093155295,100
2,78.53,0.0025,-3.9637337,1.0,,5.434597e-20,500,1.0,4.1713543,786.1088386979242,5.0480969420766995,33.342037,0.0025,1.0,1.0,400.0,0.0024999997,5.0480969420766995,500.0,5.0480969420766995,786.1088386979242,100
1,95.86,0.0020000024,-2.5344071,1.0,7.018567e-14,3.1504872e-19,500,1.0,4.7418365,1256.2305788914189,7.023756582366236,33.754833,0.0019999975,1.0000012,0.9999988,500.00000664260017,0.002,7.023756582366236,500.0,7.023756582366236,1256.2305788914189,100
2,81.19,0.01,-10.482115,1.0,,3.5044917e-18,500,1.0,1.9526994,977.9389780657416,1.9526993404329749,31.115263,0.01,1.0,1.0,100.0,0.009999998,1.9526993404329749,500.0,1.9526993404329749,977.9389780657416,100
2,88.09,0.005,-6.3552127,1.0,,2.179301e-19,500,1.0,2.884481,911.2724079663448,3.8162622806884348,30.594572,0.005,1.0,1.0,200.00000010221265,0.0049999994,3.8162622806884348,500.0,3.8162622806884348,911.2724079663448,100
2,81.64,0.0033333334,-10.673147,1.0,,5.4391416e-20,500,1.0,2.9198732,1665.6226535789126,2.9906578264328476,34.258965,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.9906578264328476,500.0,2.9906578264328476,1665.6226535789126,100
2,88.37,0.0025,-7.7826457,1.0,,5.434597e-20,500,1.0,3.9892564,945.9690713436621,7.19740624391834,33.433746,0.0025,1.0,1.0,400.0,0.0024999997,7.19740624391834,500.0,7.19740624391834,945.9690713436621,100
1,86.15,0.002,-6.2778635,1.0,,5.431875e-20,500,1.0,4.2512455,1033.7647749775645,5.2992003064110875,33.154373,0.002,1.0,1.0,500.00000664260017,0.0020000003,5.2992003064110875,500.0,5.2992003064110875,1033.7647749775645,100
2,83.81,0.01,-7.881534,1.0,,3.5044917e-18,500,1.0,6.1745896,1247.3880086062672,6.174589254317672,35.141342,0.01,1.0,1.0,100.0,0.009999998,6.174589254317672,500.0,6.174589254317672,1247.3880086062672,100
2,83.65,0.005,-6.51897,1.0,,2.179301e-19,500,1.0,3.4202104,556.743597547219,0.6658316517097609,30.010525,0.005,1.0,1.0,200.00000010221265,0.0049999994,0.6658316517097609,500.0,0.6658316517097609,556.743597547219,100
2,89.18,0.0033333334,-4.9517612,1.0,,5.4391416e-20,500,1.0,3.1635444,709.66074608094,2.6502119659078813,28.891884,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.6502119659078813,500.0,2.6502119659078813,709.66074608094,100
2,87.26,0.0025,-3.0673032,1.0,,5.434597e-20,500,1.0,3.9607587,842.0084629863776,6.3524020921110615,28.919878,0.0025,1.0,1.0,400.0,0.0024999997,6.3524020921110615,500.0,6.3524020921110615,842.0084629863776,100
1,92.38,0.002,-4.1930723,1.0,,5.431875e-20,500,1.0,3.5048501,1536.1292988704108,1.681214057885073,31.210138,0.002,1.0,1.0,500.00000664260017,0.0020000003,1.681214057885073,500.0,1.681214057885073,1536.1292988704108,100
2,90.39,0.01,-7.35148,1.0,,3.5044917e-18,500,1.0,5.317559,1285.651643881078,5.317558588611588,35.676254,0.01,1.0,1.0,100.0,0.009999998,5.317558588611588,500.0,5.317558588611588,1285.651643881078,100
2,97.3,0.005,-2.1112213,1.0,,2.179301e-19,500,1.0,7.0074835,1451.6480678269745,8.697408783564374,36.848595,0.005,1.0,1.0,200.00000010221265,0.0049999994,8.697408783564374,500.0,8.697408783564374,1451.6480678269745,100
2,92.26,0.0033333334,-0.53362036,1.0,,5.4391416e-20,500,1.0,6.911771,1117.4370293283591,6.720345270968469,35.692932,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,6.720345270968469,500.0,6.720345270968469,1117.4370293283591,100
2,95.39,0.0025,-2.8780723,1.0,,5.434597e-20,500,1.0,5.915128,1327.0302628985305,2.925200995887646,35.873512,0.0025,1.0,1.0,400.0,0.0024999997,2.925200995887646,500.0,2.925200995887646,1327.0302628985305,100
1,97.52,0.002,-1.8168344,1.0,,5.431875e-20,500,1.0,6.0480433,877.7266258163947,6.579700297588991,34.68988,0.002,1.0,1.0,500.00000664260017,0.0020000003,6.579700297588991,500.0,6.579700297588991,877.7266258163947,100
2,85.65,0.01,-9.813882,1.0,,3.5044917e-18,500,1.0,1.0409386,837.0120307098576,1.040938878713965,28.78614,0.01,1.0,1.0,100.0,0.009999998,1.040938878713965,500.0,1.040938878713965,837.0120307098576,100
2,84.13,0.005,-2.4447808,1.0,,2.179301e-19,500,1.0,5.258007,1000.1270807164032,9.475075845238708,30.449425,0.005,1.0,1.0,200.00000010221265,0.0049999994,9.475075845238708,500.0,9.475075845238708,1000.1270807164032,100
2,91.19,0.0033333334,-1.7988515,1.0,,5.4391416e-20,500,1.0,4.9617925,1234.2254407140033,4.369361189164513,32.024704,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,4.369361189164513,500.0,4.369361189164513,1234.2254407140033,100
2,79.02,0.0025,-1.0640001,1.0,,5.434597e-20,500,1.0,4.7908897,837.0666599428159,4.278183518955006,31.248163,0.0025,1.0,1.0,400.0,0.0024999997,4.278183518955006,500.0,4.278183518955006,837.0666599428159,100
1,91.08,0.002,-0.7522235,1.0,,5.431875e-20,500,1.0,5.015993,1055.7308726331883,5.916403642143658,31.470554,0.002,1.0,1.0,500.00000664260017,0.0020000003,5.916403642143658,500.0,5.916403642143658,1055.7308726331883,100
2,80.3,0.01,-3.6970053,1.0,,3.5044917e-18,500,1.0,2.605896,426.9570594730087,2.6058959538877637,20.559366,0.01,1.0,1.0,100.0,0.009999998,2.6058959538877637,500.0,2.6058959538877637,426.9570594730087,100
2,91.0,0.005,-13.283567,1.0,,2.179301e-19,500,1.0,6.570753,2073.6693670225745,10.535610469397561,35.405228,0.005,1.0,1.0,200.00000010221265,0.0049999994,10.535610469397561,500.0,10.535610469397561,2073.6693670225745,100
2,92.71,0.0033333334,-10.398182,1.0,,5.4391416e-20,500,1.0,5.8128033,889.2725771595036,4.296901803146658,33.619873,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,4.296901803146658,500.0,4.296901803146658,889.2725771595036,100
2,96.46,0.0025,-7.1289563,1.0,,5.434597e-20,500,1.0,6.910169,1199.6765377577376,10.202269626147036,33.885902,0.0025,1.0,1.0,400.0,0.0024999997,10.202269626147036,500.0,10.202269626147036,1199.6765377577376,100
1,93.19,0.0020000031,-5.13043,1.0,2.7923332e-14,1.4991974e-19,500,1.0,7.426545,1080.869754599303,9.492044972150657,33.6702,0.0019999975,1.0000015,0.9999988,499.9999213433854,0.0020000003,9.492044972150657,500.0,9.492044972150657,1080.869754599303,100
2,87.02,0.01,-7.5872583,1.0,,3.5044917e-18,500,1.0,3.8669195,1118.8736413506524,3.8669194491574554,33.2819,0.01,1.0,1.0,100.0,0.009999998,3.8669194491574554,500.0,3.8669194491574554,1118.8736413506524,100
2,77.78,0.005,-5.138157,1.0,,2.179301e-19,500,1.0,2.96117,439.6098819571118,2.055420961771312,27.789742,0.005,1.0,1.0,200.00000010221265,0.0049999994,2.055420961771312,500.0,2.055420961771312,439.6098819571118,100
2,103.86,0.0033333334,0.5071068,1.0,,5.4391416e-20,500,1.0,7.527844,1673.3432288381405,16.661190585740663,33.29803,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,16.661190585740663,500.0,16.661190585740663,1673.3432288381405,100
2,92.72,0.0025,0.48469543,1.0,,5.434597e-20,500,1.0,6.770725,914.3546729449092,4.499368665328304,32.55137,0.0025,1.0,1.0,400.0,0.0024999997,4.499368665328304,500.0,4.499368665328304,914.3546729449092,100
1,94.38,0.002,0.58963394,1.0,,5.431875e-20,500,1.0,6.2120295,1334.1130135275678,3.977243163745486,33.362797,0.002,1.0,1.0,500.00000664260017,0.0020000003,3.977243163745486,500.0,3.977243163745486,1334.1130135275678,100
2,91.09,0.01,-4.2924995,1.0,,3.5044917e-18,500,1.0,5.736122,1067.3708922402575,5.736122584296892,32.506878,0.01,1.0,1.0,100.0,0.009999998,5.736122584296892,500.0,5.736122584296892,1067.3708922402575,100
2,90.01,0.005,-1.1014209,1.0,,2.179301e-19,500,1.0,5.9898853,1065.2368423958142,6.243649477148601,32.49162,0.005,1.0,1.0,200.00000010221265,0.0049999994,6.243649477148601,500.0,6.243649477148601,1065.2368423958142,100
2,83.65,0.0033333334,1.5268025,1.0,,5.4391416e-20,500,1.0,7.3168297,976.6859109432045,9.970715101859112,32.08787,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,9.970715101859112,500.0,9.970715101859112,976.6859109432045,100
2,89.81,0.0025,-2.3505259,1.0,,5.434597e-20,500,1.0,6.1109095,1345.0693094319815,2.4931545094526206,33.30902,0.0025,1.0,1.0,400.0,0.0024999997,2.4931545094526206,500.0,2.4931545094526206,1345.0693094319815,100
1,79.35,0.002000003,-2.7282777,1.0,1.9102066e-13,8.11848e-19,500,1.0,4.8398604,701.906766345851,-0.2443525532618217,32.140827,0.001999997,1.0000014,0.9999985,499.9998360441924,0.0020000003,-0.2443525532618217,500.0,-0.2443525532618217,701.906766345851,100
2,88.05,0.01,-7.6956267,1.0,,3.5044917e-18,500,1.0,2.9469848,876.8391334709714,2.946985060259895,29.463041,0.01,1.0,1.0,100.0,0.009999998,2.946985060259895,500.0,2.946985060259895,876.8391334709714,100
2,86.76,0.005,-4.0644865,1.0,,2.179301e-19,500,1.0,4.2740984,1030.8560237931777,5.60121143949381,30.758257,0.005,1.0,1.0,200.00000010221265,0.0049999994,5.60121143949381,500.0,5.60121143949381,1030.8560237931777,100
2,81.0,0.0033333334,-3.1277335,1.0,,5.4391416e-20,500,1.0,3.680692,842.8465497037691,2.493877875592147,30.158867,0.0033333334,1.0,1.0,299.999969473632,0.0033333336,2.493877875592147,500.0,2.493877875592147,842.8465497037691,100
2,81.41,0.0025,-2.4051867,1.0,,5.434597e-20,500,1.0,3.4910831,578.221965101451,2.92225830220782,28.729527,0.0025,1.0,1.0,400.0,0.0024999997,2.92225830220782,500.0,2.92225830220782,578.221965101451,100
1,75.79,0.002000002,-1.612781,1.0,6.971578e-14,3.547014e-19,500,1.0,3.6610026,883.6438264841427,4.3406753259482915,28.90304,0.0019999975,1.000001,0.9999988,499.9999213433854,0.0020000003,4.3406753259482915,500.0,4.3406753259482915,883.6438264841427,100
