IterType,VarRet,AvgEpLen,MaxNormIw,MinNormIw,AvgDiscRet,ESSClassic,Bound,BatchSize,VanillaAvgRet,MinVanillaIw,VarNormIw,VarJ,VarVanillaIw,AvgNormIw,Delta,ESSRenyi,AvgVanillaIw,J,AvgRet,EpsThisIter,eRenyi2,VarDiscRet,MaxVanillaIw
2,4272074.319056679,375.46,0.01,0.01,3751.7427507962793,100.0,3751.743,500,3751.7427507962793,1.0,3.5044917e-18,2056.5393,,0.009999998,1.0,500.0,1.0,3751.743,3751.7427507962793,100,1.0,4272074.319056679,1.0
2,4341408.624645098,377.55,0.005,0.005,3772.770839765427,200.00000010221265,3762.2566,500,3772.770839765427,1.0,2.179301e-19,2064.8933,,0.0049999994,1.0,500.0,1.0,3762.2566,3772.770839765427,100,1.0,4341408.624645098,1.0
2,4921617.9320781175,342.24,0.0033333334,0.0033333334,3418.83987544018,299.999969473632,3647.7844,500,3418.83987544018,1.0,5.4391416e-20,2119.638,,0.0033333336,1.0,500.0,1.0,3647.7844,3418.83987544018,100,1.0,4921617.9320781175,1.0
2,3846721.599371932,393.75,0.0025,0.0025,3935.056496676449,400.0,3719.6023,500,3935.056496676449,1.0,5.434597e-20,2082.591,,0.0024999997,1.0,500.0,1.0,3719.6023,3935.056496676449,100,1.0,3846721.599371932,1.0
1,3922292.9775656178,389.7,0.002,0.002,3894.444624187397,500.00000664260017,3754.5715,500,3894.444624187397,1.0,5.431875e-20,2061.857,,0.0020000003,1.0,500.0,1.0,3754.5715,3894.444624187397,100,1.0,3922292.9775656178,1.0
2,4772893.552276268,354.76,0.01,0.01,3544.3640349584352,100.0,3544.364,500,3544.3640349584352,1.0,3.5044917e-18,2173.7444,,0.009999998,1.0,500.0,1.0,3544.364,3544.3640349584352,100,1.0,4772893.552276268,1.0
2,4237479.085624033,382.13,0.005,0.005,3818.672741511457,200.00000010221265,3681.5186,500,3818.672741511457,1.0,2.179301e-19,2116.352,,0.0049999994,1.0,500.0,1.0,3681.5186,3818.672741511457,100,1.0,4237479.085624033,1.0
2,4530379.947873485,362.07,0.0033333334,0.0033333334,3617.526837093965,299.999969473632,3660.188,500,3617.526837093965,1.0,5.4391416e-20,2117.0496,,0.0033333336,1.0,500.0,1.0,3660.188,3617.526837093965,100,1.0,4530379.947873485,1.0
2,4461307.728186029,363.38,0.0025,0.0025,3630.6107335100537,400.0,3652.7935,500,3630.6107335100537,1.0,5.434597e-20,2113.2349,,0.0024999997,1.0,500.0,1.0,3652.7935,3630.6107335100537,100,1.0,4461307.728186029,1.0
1,4745527.928698224,352.2,0.002,0.002,3518.6293437039644,500.00000664260017,3625.9607,500,3518.6293437039644,1.0,5.431875e-20,2124.8774,,0.0020000003,1.0,500.0,1.0,3625.9607,3518.6293437039644,100,1.0,4745527.928698224,1.0
2,3870438.87637259,393.43,0.01,0.01,3931.856060840054,100.0,3931.8562,500,3931.856060840054,1.0,3.5044917e-18,1957.4817,,0.009999998,1.0,500.0,1.0,3931.8562,3931.856060840054,100,1.0,3870438.87637259,1.0
2,3841462.66545666,393.78,0.005,0.005,3935.3479815910473,200.00000010221265,3933.602,500,3935.3479815910473,1.0,2.179301e-19,1953.8154,,0.0049999994,1.0,500.0,1.0,3933.602,3935.3479815910473,100,1.0,3841462.66545666,1.0
2,4401584.286554023,367.32,0.0033333334,0.0033333334,3670.1391952729196,299.999969473632,3845.781,500,3670.1391952729196,1.0,5.4391416e-20,2003.2168,,0.0033333336,1.0,500.0,1.0,3845.781,3670.1391952729196,100,1.0,4401584.286554023,1.0
2,4258351.632490975,375.6,0.0025,0.0025,3753.154244190908,400.0,3822.6245,500,3753.154244190908,1.0,5.434597e-20,2016.2362,,0.0024999997,1.0,500.0,1.0,3822.6245,3753.154244190908,100,1.0,4258351.632490975,1.0
1,4078175.1401686477,384.46,0.002,0.002,3841.9571570081357,500.00000664260017,3826.491,500,3841.9571570081357,1.0,5.431875e-20,2014.8711,,0.0020000003,1.0,500.0,1.0,3826.491,3841.9571570081357,100,1.0,4078175.1401686477,1.0
2,4230074.479198715,376.29,0.01,0.01,3760.0608959556243,100.0,3760.061,500,3760.0608959556243,1.0,3.5044917e-18,2046.405,,0.009999998,1.0,500.0,1.0,3760.061,3760.0608959556243,100,1.0,4230074.479198715,1.0
2,4202449.91631272,379.55,0.005,0.005,3792.751204756375,200.00000010221265,3776.406,500,3792.751204756375,1.0,2.179301e-19,2043.1267,,0.0049999994,1.0,500.0,1.0,3776.406,3792.751204756375,100,1.0,4202449.91631272,1.0
2,4001397.3917386094,388.56,0.0033333334,0.0033333334,3883.035982630985,299.999969473632,3811.9492,500,3883.035982630985,1.0,5.4391416e-20,2026.3019,,0.0033333336,1.0,500.0,1.0,3811.9492,3883.035982630985,100,1.0,4001397.3917386094,1.0
2,4009909.311933884,385.44,0.0025,0.0025,3851.7517103688506,400.0,3821.9001,500,3851.7517103688506,1.0,5.434597e-20,2017.9628,,0.0024999997,1.0,500.0,1.0,3821.9001,3851.7517103688506,100,1.0,4009909.311933884,1.0
1,4867898.8557867715,346.62,0.002,0.002,3462.7491595121305,500.00000664260017,3750.0698,500,3462.7491595121305,1.0,5.431875e-20,2059.6655,,0.0020000003,1.0,500.0,1.0,3750.0698,3462.7491595121305,100,1.0,4867898.8557867715,1.0
2,4008702.007009714,388.63,0.01,0.01,3883.7517134448517,100.0,3883.7517,500,3883.7517134448517,1.0,3.5044917e-18,1992.1382,,0.009999998,1.0,500.0,1.0,3883.7517,3883.7517134448517,100,1.0,4008702.007009714,1.0
2,4544598.055114448,361.89,0.005,0.005,3615.751107877644,200.00000010221265,3749.7515,500,3615.751107877644,1.0,2.179301e-19,2061.999,,0.0049999994,1.0,500.0,1.0,3749.7515,3615.751107877644,100,1.0,4544598.055114448,1.0
2,4123365.59710569,380.86,0.0033333334,0.0033333334,3805.853309422718,299.999969473632,3768.452,500,3805.853309422718,1.0,5.4391416e-20,2048.4065,,0.0033333336,1.0,500.0,1.0,3768.452,3805.853309422718,100,1.0,4123365.59710569,1.0
2,4318724.776809062,377.86,0.0025,0.0025,3775.8737797351405,400.0,3770.3076,500,3775.8737797351405,1.0,5.434597e-20,2053.2588,,0.0024999997,1.0,500.0,1.0,3770.3076,3775.8737797351405,100,1.0,4318724.776809062,1.0
1,4337688.171609001,371.34,0.002,0.002,3710.433347420597,500.00000664260017,3758.3328,500,3710.433347420597,1.0,5.431875e-20,2057.215,,0.0020000003,1.0,500.0,1.0,3758.3328,3710.433347420597,100,1.0,4337688.171609001,1.0
2,4389685.031994619,370.55,0.01,0.01,3702.543014334839,100.0,3702.543,500,3702.543014334839,1.0,3.5044917e-18,2084.6553,,0.009999998,1.0,500.0,1.0,3702.543,3702.543014334839,100,1.0,4389685.031994619,1.0
2,3921815.179772476,389.86,0.005,0.005,3896.0605673422965,200.00000010221265,3799.3018,500,3896.0605673422965,1.0,2.179301e-19,2030.6538,,0.0049999994,1.0,500.0,1.0,3799.3018,3896.0605673422965,100,1.0,3921815.179772476,1.0
2,4120558.3323779986,374.86,0.0033333334,0.0033333334,3745.613224628031,299.999969473632,3781.4055,500,3745.613224628031,1.0,5.4391416e-20,2027.1805,,0.0033333336,1.0,500.0,1.0,3781.4055,3745.613224628031,100,1.0,4120558.3323779986,1.0
2,4227062.076132915,379.14,0.0025,0.0025,3788.64596197826,400.0,3783.2158,500,3788.64596197826,1.0,5.434597e-20,2031.8229,,0.0024999997,1.0,500.0,1.0,3783.2158,3788.64596197826,100,1.0,4227062.076132915,1.0
1,4793366.188823471,357.77,0.002,0.002,3574.5533627425734,500.00000664260017,3741.4834,500,3574.5533627425734,1.0,5.431875e-20,2063.661,,0.0020000003,1.0,500.0,1.0,3741.4834,3574.5533627425734,100,1.0,4793366.188823471,1.0
2,4016258.1357034855,391.39,0.01,0.01,3911.461096922097,100.0,3911.4612,500,3911.461096922097,1.0,3.5044917e-18,1994.015,,0.009999998,1.0,500.0,1.0,3911.4612,3911.461096922097,100,1.0,4016258.1357034855,1.0
2,4258646.294867002,378.79,0.005,0.005,3785.1739410864793,200.00000010221265,3848.3176,500,3785.1739410864793,1.0,2.179301e-19,2024.8616,,0.0049999994,1.0,500.0,1.0,3848.3176,3785.1739410864793,100,1.0,4258646.294867002,1.0
2,4787050.251824726,354.65,0.0033333334,0.0033333334,3543.258028200761,299.999969473632,3746.6309,500,3543.258028200761,1.0,5.4391416e-20,2081.7742,,0.0033333336,1.0,500.0,1.0,3746.6309,3543.258028200761,100,1.0,4787050.251824726,1.0
2,4496719.497008396,368.82,0.0025,0.0025,3685.2508364795503,400.0,3731.2864,500,3685.2508364795503,1.0,5.434597e-20,2089.0146,,0.0024999997,1.0,500.0,1.0,3731.2864,3685.2508364795503,100,1.0,4496719.497008396,1.0
1,4545239.738145352,368.12,0.002,0.002,3678.2524563964334,500.00000664260017,3720.6794,500,3678.2524563964334,1.0,5.431875e-20,2095.613,,0.0020000003,1.0,500.0,1.0,3720.6794,3678.2524563964334,100,1.0,4545239.738145352,1.0
2,4224662.519062271,379.22,0.01,0.01,3789.4553125457105,100.0,3789.4553,500,3789.4553125457105,1.0,3.5044917e-18,2045.0956,,0.009999998,1.0,500.0,1.0,3789.4553,3789.4553125457105,100,1.0,4224662.519062271,1.0
2,4233421.736894409,379.09,0.005,0.005,3788.14146277935,200.00000010221265,3788.7983,500,3788.14146277935,1.0,2.179301e-19,2046.1554,,0.0049999994,1.0,500.0,1.0,3788.7983,3788.14146277935,100,1.0,4233421.736894409,1.0
2,4255250.80885607,378.7,0.0033333334,0.0033333334,3784.262167008384,299.999969473632,3787.2864,500,3784.262167008384,1.0,5.4391416e-20,2048.2688,,0.0033333336,1.0,500.0,1.0,3787.2864,3784.262167008384,100,1.0,4255250.80885607,1.0
2,4067778.007351478,384.5,0.0025,0.0025,3842.3490627009305,400.0,3801.0522,500,3842.3490627009305,1.0,5.434597e-20,2038.1113,,0.0024999997,1.0,500.0,1.0,3801.0522,3842.3490627009305,100,1.0,4067778.007351478,1.0
1,4866056.086582643,350.07,0.002,0.002,3497.361041772551,500.00000664260017,3740.3142,500,3497.361041772551,1.0,5.431875e-20,2073.9707,,0.0020000003,1.0,500.0,1.0,3740.3142,3497.361041772551,100,1.0,4866056.086582643,1.0
2,4579393.329334013,361.07,0.01,0.01,3607.544136331717,100.0,3607.5442,500,3607.544136331717,1.0,3.5044917e-18,2129.225,,0.009999998,1.0,500.0,1.0,3607.5442,3607.544136331717,100,1.0,4579393.329334013,1.0
2,4726772.087000755,345.59,0.005,0.005,3452.316405645759,200.00000010221265,3529.9302,500,3452.316405645759,1.0,2.179301e-19,2147.691,,0.0049999994,1.0,500.0,1.0,3529.9302,3452.316405645759,100,1.0,4726772.087000755,1.0
2,4880388.543536979,349.75,0.0033333334,0.0033333334,3494.1515184206337,299.999969473632,3518.0042,500,3494.1515184206337,1.0,5.4391416e-20,2164.6855,,0.0033333336,1.0,500.0,1.0,3518.0042,3494.1515184206337,100,1.0,4880388.543536979,1.0
2,3757662.1281107618,398.06,0.0025,0.0025,3978.2629140350555,400.0,3633.0688,500,3978.2629140350555,1.0,5.434597e-20,2117.5784,,0.0024999997,1.0,500.0,1.0,3633.0688,3978.2629140350555,100,1.0,3757662.1281107618,1.0
1,4359571.045428401,371.07,0.002,0.002,3707.7464639614814,500.00000664260017,3648.0044,500,3707.7464639614814,1.0,5.431875e-20,2109.8337,,0.0020000003,1.0,500.0,1.0,3648.0044,3707.7464639614814,100,1.0,4359571.045428401,1.0
2,4177452.8964325353,376.79,0.01,0.01,3765.0505020668666,100.0,3765.0503,500,3765.0505020668666,1.0,3.5044917e-18,2033.6367,,0.009999998,1.0,500.0,1.0,3765.0503,3765.0505020668666,100,1.0,4177452.8964325353,1.0
2,3936937.9820263945,392.46,0.005,0.005,3922.1703144805324,200.00000010221265,3843.6104,500,3922.1703144805324,1.0,2.179301e-19,2005.6907,,0.0049999994,1.0,500.0,1.0,3843.6104,3922.1703144805324,100,1.0,3936937.9820263945,1.0
2,4359129.2536059525,370.96,0.0033333334,0.0033333334,3706.6430173849167,299.999969473632,3797.9546,500,3706.6430173849167,1.0,5.4391416e-20,2030.8977,,0.0033333336,1.0,500.0,1.0,3797.9546,3706.6430173849167,100,1.0,4359129.2536059525,1.0
2,4606593.921907155,363.93,0.0025,0.0025,3636.2430777584177,400.0,3757.5264,500,3636.2430777584177,1.0,5.434597e-20,2058.748,,0.0024999997,1.0,500.0,1.0,3757.5264,3636.2430777584177,100,1.0,4606593.921907155,1.0
1,3910417.6584275286,390.16,0.0020012045,0.0019955367,3899.041432606218,499.99984149998636,3785.8867,500,3899.041432606218,0.9978199,4.849635e-13,2041.5574,1.2125288e-07,0.0020000003,1.0,500.0,1.0000517,3785.8867,3899.041432606218,100,1.0,3910417.6584275286,1.000654
2,4121213.530544427,383.8,0.01,0.01,3835.3331712912773,100.0,3835.333,500,3835.3331712912773,1.0,3.5044917e-18,2019.9014,,0.009999998,1.0,500.0,1.0,3835.333,3835.3331712912773,100,1.0,4121213.530544427,1.0
2,4879603.673412615,346.32,0.005,0.005,3459.7294419352324,200.00000010221265,3647.5312,500,3459.7294419352324,1.0,2.179301e-19,2119.121,,0.0049999994,1.0,500.0,1.0,3647.5312,3459.7294419352324,100,1.0,4879603.673412615,1.0
2,4283813.72941515,372.14,0.0033333334,0.0033333334,3718.4385150010885,299.999969473632,3671.1672,500,3718.4385150010885,1.0,5.4391416e-20,2099.6567,,0.0033333336,1.0,500.0,1.0,3671.1672,3718.4385150010885,100,1.0,4283813.72941515,1.0
2,4735177.131313482,352.16,0.0025,0.0025,3518.2263048275445,400.0,3632.932,500,3518.2263048275445,1.0,5.434597e-20,2117.2532,,0.0024999997,1.0,500.0,1.0,3632.932,3518.2263048275445,100,1.0,4735177.131313482,1.0
1,4058937.10621915,384.66,0.002,0.002,3843.9386119896717,500.00000664260017,3675.1338,500,3843.9386119896717,1.0,5.431875e-20,2096.903,,0.0020000003,1.0,500.0,1.0,3675.1338,3843.9386119896717,100,1.0,4058937.10621915,1.0
2,4429863.090169334,373.14,0.01,0.01,3728.573646812541,100.0,3728.5735,500,3728.573646812541,1.0,3.5044917e-18,2094.1738,,0.009999998,1.0,500.0,1.0,3728.5735,3728.573646812541,100,1.0,4429863.090169334,1.0
2,4396170.654656216,367.28,0.005,0.005,3669.7379524426597,200.00000010221265,3699.1558,500,3669.7379524426597,1.0,2.179301e-19,2090.3953,,0.0049999994,1.0,500.0,1.0,3699.1558,3669.7379524426597,100,1.0,4396170.654656216,1.0
2,4264191.619480581,375.61,0.0033333334,0.0033333334,3753.250971980894,299.999969473632,3717.1875,500,3753.250971980894,1.0,5.4391416e-20,2078.702,,0.0033333336,1.0,500.0,1.0,3717.1875,3753.250971980894,100,1.0,4264191.619480581,1.0
2,4633078.985597874,360.63,0.0025,0.0025,3603.153587001094,400.0,3688.679,500,3603.153587001094,1.0,5.434597e-20,2095.2031,,0.0024999997,1.0,500.0,1.0,3688.679,3603.153587001094,100,1.0,4633078.985597874,1.0
1,4095907.1376327197,387.19,0.002,0.002,3869.3596062996116,500.00000664260017,3724.8154,500,3869.3596062996116,1.0,5.431875e-20,2080.412,,0.0020000003,1.0,500.0,1.0,3724.8154,3869.3596062996116,100,1.0,4095907.1376327197,1.0
2,4336903.805107953,374.44,0.01,0.01,3741.5532654927533,100.0,3741.5532,500,3741.5532654927533,1.0,3.5044917e-18,2072.0847,,0.009999998,1.0,500.0,1.0,3741.5532,3741.5532654927533,100,1.0,4336903.805107953,1.0
2,4866362.694684859,346.55,0.005,0.005,3462.046739828224,200.00000010221265,3601.7998,500,3462.046739828224,1.0,2.179301e-19,2138.9595,,0.0049999994,1.0,500.0,1.0,3601.7998,3462.046739828224,100,1.0,4866362.694684859,1.0
2,4114275.8372201626,383.88,0.0033333334,0.0033333334,3836.1625645568924,299.999969473632,3679.921,500,3836.1625645568924,1.0,5.4391416e-20,2102.3833,,0.0033333336,1.0,500.0,1.0,3679.921,3836.1625645568924,100,1.0,4114275.8372201626,1.0
2,4242177.4283373095,375.9,0.0025,0.0025,3756.145696820956,400.0,3698.9768,500,3756.145696820956,1.0,5.434597e-20,2089.507,,0.0024999997,1.0,500.0,1.0,3698.9768,3756.145696820956,100,1.0,4242177.4283373095,1.0
1,4048886.2732503684,387.93,0.002,0.002,3876.763369798993,500.00000664260017,3734.535,500,3876.763369798993,1.0,5.431875e-20,2073.5403,,0.0020000003,1.0,500.0,1.0,3734.535,3876.763369798993,100,1.0,4048886.2732503684,1.0
2,4306804.331168545,374.93,0.01,0.01,3746.4514747333706,100.0,3746.4514,500,3746.4514747333706,1.0,3.5044917e-18,2064.8816,,0.009999998,1.0,500.0,1.0,3746.4514,3746.4514747333706,100,1.0,4306804.331168545,1.0
2,4792029.095799785,347.83,0.005,0.005,3474.8301171196067,200.00000010221265,3610.6406,500,3474.8301171196067,1.0,2.179301e-19,2126.5857,,0.0049999994,1.0,500.0,1.0,3610.6406,3474.8301171196067,100,1.0,4792029.095799785,1.0
2,4212632.095293626,382.49,0.0033333334,0.0033333334,3822.251530305144,299.999969473632,3681.1777,500,3822.251530305144,1.0,5.4391416e-20,2101.1975,,0.0033333336,1.0,500.0,1.0,3681.1777,3822.251530305144,100,1.0,4212632.095293626,1.0
2,3963524.2792798956,392.08,0.0025,0.0025,3918.3701337344783,400.0,3740.476,500,3918.3701337344783,1.0,5.434597e-20,2074.3176,,0.0024999997,1.0,500.0,1.0,3740.476,3918.3701337344783,100,1.0,3963524.2792798956,1.0
1,4138560.836649667,383.56,0.002,0.002,3832.951432253307,500.00000664260017,3758.9714,500,3832.951432253307,1.0,5.431875e-20,2064.713,,0.0020000003,1.0,500.0,1.0,3758.9714,3832.951432253307,100,1.0,4138560.836649667,1.0
2,4188360.695660429,379.73,0.01,0.01,3794.551279478349,100.0,3794.5513,500,3794.551279478349,1.0,3.5044917e-18,2036.29,,0.009999998,1.0,500.0,1.0,3794.5513,3794.551279478349,100,1.0,4188360.695660429,1.0
2,4847756.197044966,350.38,0.005,0.005,3500.4643093239297,200.00000010221265,3647.5076,500,3500.4643093239297,1.0,2.179301e-19,2120.0237,,0.0049999994,1.0,500.0,1.0,3647.5076,3500.4643093239297,100,1.0,4847756.197044966,1.0
2,3794456.143527281,394.48,0.0033333334,0.0033333334,3942.354370029909,299.999969473632,3745.79,500,3942.354370029909,1.0,5.4391416e-20,2065.8708,,0.0033333336,1.0,500.0,1.0,3745.79,3942.354370029909,100,1.0,3794456.143527281,1.0
2,4847467.682172386,340.2,0.0025,0.0025,3398.313825088451,400.0,3658.921,500,3398.313825088451,1.0,5.434597e-20,2103.1533,,0.0024999997,1.0,500.0,1.0,3658.921,3398.313825088451,100,1.0,4847467.682172386,1.0
1,4771910.616368755,348.03,0.002,0.002,3476.8431039126876,500.00000664260017,3622.5054,500,3476.8431039126876,1.0,5.431875e-20,2118.666,,0.0020000003,1.0,500.0,1.0,3622.5054,3476.8431039126876,100,1.0,4771910.616368755,1.0
2,4536282.480331847,362.01,0.01,0.01,3616.950549968527,100.0,3616.9507,500,3616.950549968527,1.0,3.5044917e-18,2119.1792,,0.009999998,1.0,500.0,1.0,3616.9507,3616.950549968527,100,1.0,4536282.480331847,1.0
2,4855092.706298198,350.16,0.005,0.005,3498.2569628936526,200.00000010221265,3557.6035,500,3498.2569628936526,1.0,2.179301e-19,2156.9082,,0.0049999994,1.0,500.0,1.0,3557.6035,3498.2569628936526,100,1.0,4855092.706298198,1.0
2,3952875.951421865,392.19,0.0033333334,0.0033333334,3919.429948778821,299.999969473632,3678.2126,500,3919.429948778821,1.0,5.4391416e-20,2105.9543,,0.0033333336,1.0,500.0,1.0,3678.2126,3919.429948778821,100,1.0,3952875.951421865,1.0
2,4203653.746523601,379.71,0.0025,0.0025,3794.319975366022,400.0,3707.2393,500,3794.319975366022,1.0,5.434597e-20,2090.2668,,0.0024999997,1.0,500.0,1.0,3707.2393,3794.319975366022,100,1.0,4203653.746523601,1.0
1,4113216.581305909,383.88,0.002,0.002,3836.1595518186596,500.00000664260017,3733.024,500,3836.1595518186596,1.0,5.431875e-20,2076.6436,,0.0020000003,1.0,500.0,1.0,3733.024,3836.1595518186596,100,1.0,4113216.581305909,1.0
2,4777045.429217896,354.72,0.01,0.01,3543.9427837504913,100.0,3543.9426,500,3543.9427837504913,1.0,3.5044917e-18,2174.6895,,0.009999998,1.0,500.0,1.0,3543.9426,3543.9427837504913,100,1.0,4777045.429217896,1.0
2,4295497.087131493,375.02,0.005,0.005,3747.341460723037,200.00000010221265,3645.642,500,3747.341460723037,1.0,2.179301e-19,2121.6152,,0.0049999994,1.0,500.0,1.0,3645.642,3747.341460723037,100,1.0,4295497.087131493,1.0
2,4191955.1362222317,379.84,0.0033333334,0.0033333334,3795.6512522799608,299.999969473632,3695.6453,500,3795.6512522799608,1.0,5.4391416e-20,2095.037,,0.0033333336,1.0,500.0,1.0,3695.6453,3795.6512522799608,100,1.0,4191955.1362222317,1.0
2,4966060.950733806,341.48,0.0025,0.0025,3411.235945699317,400.0,3624.5425,500,3411.235945699317,1.0,5.434597e-20,2129.8242,,0.0024999997,1.0,500.0,1.0,3624.5425,3411.235945699317,100,1.0,4966060.950733806,1.0
1,4044802.812456886,384.91,0.002,0.002,3846.451379974862,500.00000664260017,3668.9248,500,3846.451379974862,1.0,5.431875e-20,2106.5784,,0.0020000003,1.0,500.0,1.0,3668.9248,3846.451379974862,100,1.0,4044802.812456886,1.0
2,4510490.9842892485,365.58,0.01,0.01,3652.759540919434,100.0,3652.7595,500,3652.759540919434,1.0,3.5044917e-18,2113.146,,0.009999998,1.0,500.0,1.0,3652.7595,3652.759540919434,100,1.0,4510490.9842892485,1.0
2,5085785.717576938,328.95,0.005,0.005,3285.6378845344907,200.00000010221265,3469.1987,500,3285.6378845344907,1.0,2.179301e-19,2187.2017,,0.0049999994,1.0,500.0,1.0,3469.1987,3285.6378845344907,100,1.0,5085785.717576938,1.0
2,4709630.913631604,355.84,0.0033333334,0.0033333334,3555.1440500523895,299.999969473632,3497.8472,500,3555.1440500523895,1.0,5.4391416e-20,2178.3145,,0.0033333336,1.0,500.0,1.0,3497.8472,3555.1440500523895,100,1.0,4709630.913631604,1.0
2,4500635.584304308,368.83,0.0025,0.0025,3685.3600014052727,400.0,3544.725,500,3685.3600014052727,1.0,5.434597e-20,2163.1667,,0.0024999997,1.0,500.0,1.0,3544.725,3685.3600014052727,100,1.0,4500635.584304308,1.0
1,4588570.8031830145,361.15,0.002,0.002,3608.3340415647313,500.00000664260017,3557.4475,500,3608.3340415647313,1.0,5.431875e-20,2156.9924,,0.0020000003,1.0,500.0,1.0,3557.4475,3608.3340415647313,100,1.0,4588570.8031830145,1.0
2,4735929.971429967,355.56,0.01,0.01,3552.3654606369687,100.0,3552.3655,500,3552.3654606369687,1.0,3.5044917e-18,2165.3108,,0.009999998,1.0,500.0,1.0,3552.3655,3552.3654606369687,100,1.0,4735929.971429967,1.0
2,4788533.003788787,347.78,0.005,0.005,3474.334819791121,200.00000010221265,3513.35,500,3474.334819791121,1.0,2.179301e-19,2171.6655,,0.0049999994,1.0,500.0,1.0,3513.35,3474.334819791121,100,1.0,4788533.003788787,1.0
2,4434330.223782135,366.74,0.0033333334,0.0033333334,3664.3550252454647,299.999969473632,3563.6853,500,3664.3550252454647,1.0,5.4391416e-20,2147.6694,,0.0033333336,1.0,500.0,1.0,3563.6853,3664.3550252454647,100,1.0,4434330.223782135,1.0
2,4448582.3325787475,363.27,0.0025,0.0025,3629.541727922032,400.0,3580.1492,500,3629.541727922032,1.0,5.434597e-20,2135.6965,,0.0024999997,1.0,500.0,1.0,3580.1492,3629.541727922032,100,1.0,4448582.3325787475,1.0
1,4723038.4302064,355.65,0.002,0.002,3553.2545780596847,500.00000664260017,3574.7705,500,3553.2545780596847,1.0,5.431875e-20,2141.0833,,0.0020000003,1.0,500.0,1.0,3574.7705,3553.2545780596847,100,1.0,4723038.4302064,1.0
2,4417934.9502879735,367.47,0.01,0.01,3671.639820446772,100.0,3671.6396,500,3671.639820446772,1.0,3.5044917e-18,2091.3525,,0.009999998,1.0,500.0,1.0,3671.6396,3671.639820446772,100,1.0,4417934.9502879735,1.0
2,4164385.850186804,386.55,0.005,0.005,3862.974794036014,200.00000010221265,3767.3074,500,3862.974794036014,1.0,2.179301e-19,2063.347,,0.0049999994,1.0,500.0,1.0,3767.3074,3862.974794036014,100,1.0,4164385.850186804,1.0
2,4597592.489885348,364.19,0.0033333334,0.0033333334,3638.8635691837285,299.999969473632,3724.493,500,3638.8635691837285,1.0,5.4391416e-20,2087.8552,,0.0033333336,1.0,500.0,1.0,3724.493,3638.8635691837285,100,1.0,4597592.489885348,1.0
2,3343432.3668888514,412.24,0.0025,0.0025,4120.350776172328,400.0,3823.457,500,4120.350776172328,1.0,5.434597e-20,2031.3138,,0.0024999997,1.0,500.0,1.0,3823.457,4120.350776172328,100,1.0,3343432.3668888514,1.0
1,4527533.946662125,358.96,0.002,0.002,3586.3121303456805,500.00000664260017,3776.0283,500,3586.3121303456805,1.0,5.431875e-20,2050.9604,,0.0020000003,1.0,500.0,1.0,3776.0283,3586.3121303456805,100,1.0,4527533.946662125,1.0
2,4544766.750695296,364.93,0.01,0.01,3646.2477103508777,100.0,3646.2473,500,3646.2477103508777,1.0,3.5044917e-18,2121.16,,0.009999998,1.0,500.0,1.0,3646.2473,3646.2477103508777,100,1.0,4544766.750695296,1.0
2,4075651.2337955157,381.54,0.005,0.005,3812.6509097939743,200.00000010221265,3729.4492,500,3812.6509097939743,1.0,2.179301e-19,2067.3726,,0.0049999994,1.0,500.0,1.0,3729.4492,3812.6509097939743,100,1.0,4075651.2337955157,1.0
2,4262712.141429846,378.65,0.0033333334,0.0033333334,3783.777184199839,299.999969473632,3747.5586,500,3783.777184199839,1.0,5.4391416e-20,2063.1782,,0.0033333336,1.0,500.0,1.0,3747.5586,3783.777184199839,100,1.0,4262712.141429846,1.0
2,4888878.249957096,342.68,0.0025,0.0025,3423.2407588872197,400.0,3666.479,500,3423.2407588872197,1.0,5.434597e-20,2102.9138,,0.0024999997,1.0,500.0,1.0,3666.479,3423.2407588872197,100,1.0,4888878.249957096,1.0
1,4821727.827747549,354.2,0.002,0.002,3538.7588068550626,500.00000664260017,3640.9353,500,3538.7588068550626,1.0,5.431875e-20,2120.1675,,0.0020000003,1.0,500.0,1.0,3640.9353,3538.7588068550626,100,1.0,4821727.827747549,1.0
2,4298134.161935892,372.1,0.01,0.01,3718.0250798329625,100.0,3718.0251,500,3718.0250798329625,1.0,3.5044917e-18,2062.802,,0.009999998,1.0,500.0,1.0,3718.0251,3718.0250798329625,100,1.0,4298134.161935892,1.0
2,4710366.680724371,355.73,0.005,0.005,3554.029877382975,200.00000010221265,3636.0273,500,3554.029877382975,1.0,2.179301e-19,2113.275,,0.0049999994,1.0,500.0,1.0,3636.0273,3554.029877382975,100,1.0,4710366.680724371,1.0
2,4044299.3804034144,384.98,0.0033333334,0.0033333334,3847.1648960239477,299.999969473632,3706.4067,500,3847.1648960239477,1.0,5.4391416e-20,2078.897,,0.0033333336,1.0,500.0,1.0,3706.4067,3847.1648960239477,100,1.0,4044299.3804034144,1.0
2,3932442.7686670916,389.62,0.0025,0.0025,3893.6464151118666,400.0,3753.2163,500,3893.6464151118666,1.0,5.434597e-20,2054.559,,0.0024999997,1.0,500.0,1.0,3753.2163,3893.6464151118666,100,1.0,3932442.7686670916,1.0
1,4858446.359401164,350.15,0.002,0.002,3498.1712597477053,500.00000664260017,3702.2075,500,3498.1712597477053,1.0,5.431875e-20,2085.5098,,0.0020000003,1.0,500.0,1.0,3702.2075,3498.1712597477053,100,1.0,4858446.359401164,1.0
