AvgNormIw,MinVanillaIw,ESSRenyi,AvgVanillaIw,Bound,AvgRet,AvgDiscRet,BatchSize,VanillaAvgRet,ESSClassic,VarNormIw,MaxVanillaIw,J,VarDiscRet,AvgEpLen,MinNormIw,VarVanillaIw,VarJ,VarRet,MaxNormIw,eRenyi2
0.010000002,0.9982582,99.99992847447743,1.0001887,4579.131,4999.940579835542,4999.940579835542,100,4999.940579835542,99.99979785949029,1.843647e-10,1.0061038,4999.9414,0.0038135860300629707,500.0,0.009980699,1.8443404e-06,0.06140375,0.0038135860300629707,0.01005914,1.0000007
0.01,0.99970454,100.0,1.0000124,4579.1206,4999.930661758216,4999.930661758216,100,4999.930661758216,99.9999885560515,1.7449295e-12,1.0004452,4999.931,0.004330668733104008,500.0,0.009996921,1.7450791e-08,0.06547064,0.004330668733104008,0.010004328,1.0
0.009999998,1.0,100.0,1.0,4579.14,4999.950982100202,4999.950982100202,100,4999.950982100202,100.0,3.5044917e-18,1.0,4999.9507,0.0027581951963891265,500.0,0.01,,0.05228015,0.0027581951963891265,0.01,1.0
0.01,0.9988179,99.99997615814777,0.9999773,4579.123,4999.933359679832,4999.933359679832,100,4999.933359679832,99.99999237043244,2.1899869e-11,1.0010201,4999.9336,0.00420071372319357,500.0,0.009988407,2.1898562e-07,0.0644748,0.00420071372319357,0.010010429,1.0000002
0.009999998,1.0,100.0,1.0,4579.126,4999.936588017896,4999.936588017896,100,4999.936588017896,100.0,3.5044917e-18,1.0,4999.9365,0.003963934475050657,500.0,0.01,,0.06264186,0.003963934475050657,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1226,4999.9332556622385,4999.9332556622385,100,4999.9332556622385,100.0,3.5044917e-18,1.0,4999.933,0.003138152488812451,500.0,0.01,,0.05572329,0.003138152488812451,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1294,4999.940006899993,4999.940006899993,100,4999.940006899993,100.0,3.5044917e-18,1.0,4999.94,0.002613497670254318,500.0,0.01,,0.050880548,0.002613497670254318,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.934292875016,4999.934292875016,100,4999.934292875016,100.0,3.5044917e-18,1.0,4999.9346,0.0038821951995361525,500.0,0.01,,0.062003642,0.0038821951995361525,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.123,4999.933119035728,4999.933119035728,100,4999.933119035728,100.0,3.5044917e-18,1.0,4999.9336,0.00409822911269663,500.0,0.01,,0.0636838,0.00409822911269663,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1274,4999.9382639601345,4999.9382639601345,100,4999.9382639601345,100.0,3.5044917e-18,1.0,4999.938,0.004804291305959454,500.0,0.01,,0.06896602,0.004804291305959454,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.129,4999.93978556585,4999.93978556585,100,4999.93978556585,100.0,3.5044917e-18,1.0,4999.9395,0.0050381117364297215,500.0,0.01,,0.070631884,0.0050381117364297215,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1406,4999.950915705061,4999.950915705061,100,4999.950915705061,100.0,3.5044917e-18,1.0,4999.951,0.0024495974140768067,500.0,0.01,,0.049223423,0.0024495974140768067,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1274,4999.937761219159,4999.937761219159,100,4999.937761219159,100.0,3.5044917e-18,1.0,4999.938,0.0033521258412805427,500.0,0.01,,0.057597816,0.0033521258412805427,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.935425412804,4999.935425412804,100,4999.935425412804,100.0,3.5044917e-18,1.0,4999.9355,0.004125889051365381,500.0,0.01,,0.063924745,0.004125889051365381,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1304,4999.941361649158,4999.941361649158,100,4999.941361649158,100.0,3.5044917e-18,1.0,4999.941,0.0030949716991618983,500.0,0.01,,0.055366725,0.0030949716991618983,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.115,4999.925745246255,4999.925745246255,100,4999.925745246255,100.0,3.5044917e-18,1.0,4999.926,0.006782417199335738,500.0,0.01,,0.0819483,0.006782417199335738,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1133,4999.923976928131,4999.923976928131,100,4999.923976928131,100.0,3.5044917e-18,1.0,4999.924,0.005026143451525369,500.0,0.01,,0.07051571,0.005026143451525369,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1265,4999.936642562612,4999.936642562612,100,4999.936642562612,100.0,3.5044917e-18,1.0,4999.937,0.004365195160076003,500.0,0.01,,0.06576373,0.004365195160076003,0.01,1.0
0.01,0.9989522,99.99998807907247,1.0000236,4579.1284,4999.938458623601,4999.938458623601,100,4999.938458623601,99.9999847415724,1.3641517e-11,1.0006799,4999.939,0.004725720043076425,500.0,0.009989287,1.3641949e-07,0.06836142,0.004725720043076425,0.010006563,1.0000001
0.009999998,1.0,100.0,1.0,4579.121,4999.931598651776,4999.931598651776,100,4999.931598651776,100.0,3.5044917e-18,1.0,4999.9316,0.004733700404702305,500.0,0.01,,0.06846497,0.004733700404702305,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.934664290341,4999.934664290341,100,4999.934664290341,100.0,3.5044917e-18,1.0,4999.9346,0.00422416143637374,500.0,0.01,,0.064660646,0.00422416143637374,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1353,4999.9459204759505,4999.9459204759505,100,4999.9459204759505,100.0,3.5044917e-18,1.0,4999.946,0.00344082455410551,500.0,0.01,,0.058392968,0.00344082455410551,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1284,4999.939106284683,4999.939106284683,100,4999.939106284683,100.0,3.5044917e-18,1.0,4999.939,0.004081566107517837,500.0,0.01,,0.063569,0.004081566107517837,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1255,4999.93592830197,4999.93592830197,100,4999.93592830197,100.0,3.5044917e-18,1.0,4999.936,0.004296061112635573,500.0,0.01,,0.065227024,0.004296061112635573,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.128,4999.938277802182,4999.938277802182,100,4999.938277802182,100.0,3.5044917e-18,1.0,4999.9385,0.0034979268100782442,500.0,0.01,,0.0588604,0.0034979268100782442,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1313,4999.941454287237,4999.941454287237,100,4999.941454287237,100.0,3.5044917e-18,1.0,4999.942,0.0038788046094313778,500.0,0.01,,0.061980147,0.0038788046094313778,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.134,4999.944538092198,4999.944538092198,100,4999.944538092198,100.0,3.5044917e-18,1.0,4999.9443,0.002567149409187814,500.0,0.01,,0.050412856,0.002567149409187814,0.01,1.0
0.010000002,0.99748045,99.99978542373924,0.9999967,4579.1245,4999.935106972817,4999.935106972817,100,4999.935106972817,99.99995422349835,4.034764e-11,1.0020542,4999.9355,0.0038536044052021544,500.0,0.009974837,4.034707e-07,0.061744083,0.0038536044052021544,0.010020575,1.0000021
0.009999998,1.0,100.0,1.0,4579.128,4999.938334793704,4999.938334793704,100,4999.938334793704,100.0,3.5044917e-18,1.0,4999.9385,0.0034573498444471617,500.0,0.01,,0.05852138,0.0034573498444471617,0.01,1.0
0.01,0.99807733,99.99997615814777,1.0000206,4579.1187,4999.928809582594,4999.928809582594,100,4999.928809582594,99.99998092690929,2.8516318e-11,1.0008992,4999.929,0.004942798828711573,500.0,0.009980568,2.8517033e-07,0.06991632,0.004942798828711573,0.010008786,1.0000002
0.010000002,0.99911577,99.99998807907247,1.0000811,4579.1304,4999.94044363993,4999.94044363993,100,4999.94044363993,99.99995422735722,2.1473047e-11,1.0015217,4999.941,0.003872248075364636,500.0,0.0099903485,2.1476436e-07,0.061901223,0.003872248075364636,0.0100144055,1.0000001
0.009999998,1.0,100.0,1.0,4579.1167,4999.926997461778,4999.926997461778,100,4999.926997461778,100.0,3.5044917e-18,1.0,4999.9272,0.005538482410624256,500.0,0.01,,0.07403997,0.005538482410624256,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.934958642952,4999.934958642952,100,4999.934958642952,100.0,3.5044917e-18,1.0,4999.9346,0.003985964699168816,500.0,0.01,,0.062829316,0.003985964699168816,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1284,4999.939148088642,4999.939148088642,100,4999.939148088642,100.0,3.5044917e-18,1.0,4999.939,0.004472130643038486,500.0,0.01,,0.066544026,0.004472130643038486,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1226,4999.933084195371,4999.933084195371,100,4999.933084195371,100.0,3.5044917e-18,1.0,4999.933,0.0035679193489695313,500.0,0.01,,0.059443906,0.0035679193489695313,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1274,4999.938262387271,4999.938262387271,100,4999.938262387271,100.0,3.5044917e-18,1.0,4999.938,0.0034814015047091923,500.0,0.01,,0.058689475,0.0034814015047091923,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1167,4999.927657061164,4999.927657061164,100,4999.927657061164,100.0,3.5044917e-18,1.0,4999.9272,0.004789276338918281,500.0,0.01,,0.06886186,0.004789276338918281,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1284,4999.938640453931,4999.938640453931,100,4999.938640453931,100.0,3.5044917e-18,1.0,4999.939,0.004441203485153236,500.0,0.01,,0.06630537,0.004441203485153236,0.01,1.0
0.010000002,0.9959147,99.99997615814777,1.0000154,4579.129,4999.939084170519,4999.939084170519,100,4999.939084170519,99.99991607800634,6.999185e-11,1.0012035,4999.9395,0.0033268627664004864,500.0,0.009958994,6.9994906e-07,0.057345156,0.0033268627664004864,0.010011881,1.0000002
0.009999998,1.0,100.0,1.0,4579.1177,4999.928230479891,4999.928230479891,100,4999.928230479891,100.0,3.5044917e-18,1.0,4999.928,0.004077410614450723,500.0,0.01,,0.06353569,0.004077410614450723,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1284,4999.938945985163,4999.938945985163,100,4999.938945985163,100.0,3.5044917e-18,1.0,4999.939,0.0036966362651621202,500.0,0.01,,0.060504314,0.0036966362651621202,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1216,4999.93193463932,4999.93193463932,100,4999.93193463932,100.0,3.5044917e-18,1.0,4999.932,0.004381719891911361,500.0,0.01,,0.06585617,0.004381719891911361,0.01,1.0
0.010000002,0.99695575,100.0,1.0000416,4579.134,4999.943659567519,4999.943659567519,100,4999.943659567519,99.99992370927052,6.253716e-11,1.0018731,4999.9443,0.0028874475453831558,500.0,0.009969143,6.2542205e-07,0.053460464,0.0028874475453831558,0.010018315,1.0
0.01,0.99636525,99.99991655356695,1.0001067,4579.119,4999.929398355098,4999.929398355098,100,4999.929398355098,99.99988938567752,1.2279068e-10,1.00196,4999.9297,0.004684358745010568,500.0,0.0099625895,1.2281645e-06,0.06804392,0.004684358745010568,0.010018531,1.0000008
0.01,0.9989196,99.99998807907247,0.9999794,4579.1177,4999.927690712847,4999.927690712847,100,4999.927690712847,99.99998092612348,1.898071e-11,1.0012903,4999.928,0.004114823715184236,500.0,0.009989402,1.8980138e-07,0.063838154,0.004114823715184236,0.010013109,1.0000001
0.009999999,0.996842,99.99991655356695,1.0001553,4579.1255,4999.935555477695,4999.935555477695,100,4999.935555477695,99.99986269236847,1.4436233e-10,1.0051274,4999.936,0.0037145480610624327,500.0,0.009966872,1.4440744e-06,0.060615577,0.0037145480610624327,0.010049713,1.0000008
0.009999998,1.0,100.0,1.0,4579.118,4999.928796162399,4999.928796162399,100,4999.928796162399,100.0,3.5044917e-18,1.0,4999.9287,0.004742597946487532,500.0,0.01,,0.06851287,0.004742597946487532,0.01,1.0
0.01,0.9977195,99.99995231630692,0.99991643,4579.1265,4999.93615087679,4999.93615087679,100,4999.93615087679,99.99988554961887,1.1019833e-10,1.0044531,4999.937,0.004064528669888311,500.0,0.009978029,1.1018029e-06,0.06346723,0.004064528669888311,0.01004537,1.0000005
0.009999998,1.0,100.0,1.0,4579.13,4999.940236053499,4999.940236053499,100,4999.940236053499,100.0,3.5044917e-18,1.0,4999.9404,0.0038183212626974826,500.0,0.01,,0.06147428,0.0038183212626974826,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1157,4999.9264857143935,4999.9264857143935,100,4999.9264857143935,100.0,3.5044917e-18,1.0,4999.9263,0.005376219199115386,500.0,0.01,,0.07295935,0.005376219199115386,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.126,4999.936226156502,4999.936226156502,100,4999.936226156502,100.0,3.5044917e-18,1.0,4999.9365,0.0041221188144716005,500.0,0.01,,0.06389947,0.0041221188144716005,0.01,1.0
0.01,0.99924964,99.99979734461846,0.9999853,4579.115,4999.925654755709,4999.925654755709,100,4999.925654755709,99.99999237049356,1.3939386e-11,1.0018177,4999.9263,0.004630039902929804,500.0,0.009992643,1.3939353e-07,0.06770795,0.004630039902929804,0.0100183245,1.000002
0.010000002,0.9974305,99.99997615814777,0.99990827,4579.132,4999.941448067308,4999.941448067308,100,4999.941448067308,99.9999313291871,4.15432e-11,1.0014584,4999.9424,0.004400515986547671,500.0,0.00997522,4.1535705e-07,0.06593632,0.004400515986547671,0.010015503,1.0000002
0.009999998,1.0,100.0,1.0,4579.118,4999.928738497119,4999.928738497119,100,4999.928738497119,100.0,3.5044917e-18,1.0,4999.9287,0.003671424648455437,500.0,0.01,,0.060271233,0.003671424648455437,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1216,4999.931874974788,4999.931874974788,100,4999.931874974788,100.0,3.5044917e-18,1.0,4999.932,0.003945212284742067,500.0,0.01,,0.06251295,0.003945212284742067,0.01,1.0
0.009999999,0.9929552,99.99958276922739,0.99981445,4579.128,4999.93860948526,4999.93860948526,100,4999.93860948526,99.99956886060627,4.4069498e-10,1.0045376,4999.9395,0.00418211038197447,500.0,0.009931395,4.4053168e-06,0.06419012,0.00418211038197447,0.01004724,1.0000042
0.009999998,1.0,100.0,1.0,4579.1255,4999.935626610681,4999.935626610681,100,4999.935626610681,100.0,3.5044917e-18,1.0,4999.936,0.004043273855800561,500.0,0.01,,0.063265234,0.004043273855800561,0.01,1.0
0.01,0.99933255,100.0,1.0000154,4579.129,4999.938901394988,4999.938901394988,100,4999.938901394988,99.99999237072349,4.6124606e-12,1.0005139,4999.9395,0.003799572020057346,500.0,0.009993171,4.6126356e-08,0.061331585,0.003799572020057346,0.010004985,1.0
0.009999998,1.0,100.0,1.0,4579.1406,4999.951113389245,4999.951113389245,100,4999.951113389245,100.0,3.5044917e-18,1.0,4999.951,0.002284516463771075,500.0,0.01,,0.047565635,0.002284516463771075,0.01,1.0
0.01,0.999766,100.0,1.0000254,4579.1294,4999.939263127325,4999.939263127325,100,4999.939263127325,100.00000762920114,1.9177383e-12,1.0004146,4999.94,0.0034601233394446133,500.0,0.009997406,1.9177627e-08,0.058530707,0.0034601233394446133,0.010003892,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.935845746619,4999.935845746619,100,4999.935845746619,100.0,3.5044917e-18,1.0,4999.9355,0.004383958642838845,500.0,0.01,,0.06588349,0.004383958642838845,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1133,4999.923861367846,4999.923861367846,100,4999.923861367846,100.0,3.5044917e-18,1.0,4999.924,0.005897416595186622,500.0,0.01,,0.07640603,0.005897416595186622,0.01,1.0
0.010000002,0.9986674,99.99998807907247,0.9999722,4579.1206,4999.930588995205,4999.930588995205,100,4999.930588995205,99.99997711118469,1.4208056e-11,1.0005304,4999.931,0.0061029325101341235,500.0,0.009986952,1.4207333e-07,0.07770081,0.0061029325101341235,0.010005581,1.0000001
0.009999998,1.0,100.0,1.0,4579.12,4999.930596557653,4999.930596557653,100,4999.930596557653,100.0,3.5044917e-18,1.0,4999.9307,0.004543538065587936,500.0,0.01,,0.06704166,0.004543538065587936,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.12,4999.930434366476,4999.930434366476,100,4999.930434366476,100.0,3.5044917e-18,1.0,4999.9307,0.003913331493960196,500.0,0.01,,0.06225063,0.003913331493960196,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1226,4999.932921299166,4999.932921299166,100,4999.932921299166,100.0,3.5044917e-18,1.0,4999.933,0.003673543490843432,500.0,0.01,,0.060299594,0.003673543490843432,0.01,1.0
0.01,0.99962765,100.0,1.0000497,4579.1245,4999.934391769318,4999.934391769318,100,4999.934391769318,99.9999923709854,6.2799223e-12,1.0007584,4999.935,0.0025846084833023716,500.0,0.009995779,6.280303e-08,0.050592847,0.0025846084833023716,0.010007086,1.0
0.01,0.9959683,99.99994039539075,1.0000453,4579.1357,4999.945799666826,4999.945799666826,100,4999.945799666826,99.9997978304981,1.8064106e-10,1.0032891,4999.9463,0.002471819538945248,500.0,0.009959232,1.8065791e-06,0.049411446,0.002471819538945248,0.010032437,1.0000006
0.009999998,1.0,100.0,1.0,4579.1235,4999.934040042565,4999.934040042565,100,4999.934040042565,100.0,3.5044917e-18,1.0,4999.934,0.004718509168446534,500.0,0.01,,0.06834144,0.004718509168446534,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.93549232852,4999.93549232852,100,4999.93549232852,100.0,3.5044917e-18,1.0,4999.9355,0.004776020805843997,500.0,0.01,,0.068779364,0.004776020805843997,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.117,4999.92749538369,4999.92749538369,100,4999.92749538369,100.0,3.5044917e-18,1.0,4999.9277,0.00361334609290494,500.0,0.01,,0.059804346,0.00361334609290494,0.01,1.0
0.01,0.9961945,99.99990463265931,0.9998216,4579.13,4999.939737077332,4999.939737077332,100,4999.939737077332,99.99978252381815,2.1558443e-10,1.0062988,4999.9404,0.004049375371093842,500.0,0.009963722,2.1550843e-06,0.06329867,0.004049375371093842,0.0100647835,1.000001
0.009999998,1.0,100.0,1.0,4579.124,4999.934406431878,4999.934406431878,100,4999.934406431878,100.0,3.5044917e-18,1.0,4999.9346,0.003736839124732998,500.0,0.01,,0.0608196,0.003736839124732998,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.935688450893,4999.935688450893,100,4999.935688450893,100.0,3.5044917e-18,1.0,4999.9355,0.004224108833759505,500.0,0.01,,0.064666785,0.004224108833759505,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1294,4999.939701410171,4999.939701410171,100,4999.939701410171,100.0,3.5044917e-18,1.0,4999.94,0.004347333094460049,500.0,0.01,,0.06558273,0.004347333094460049,0.01,1.0
0.01,0.9997902,100.0,1.0000147,4579.125,4999.934851309806,4999.934851309806,100,4999.934851309806,99.99999237071766,1.2054433e-12,1.0003695,4999.9355,0.004238959254743144,500.0,0.009997755,1.2054367e-08,0.064784214,0.004238959254743144,0.010003549,1.0
0.009999998,1.0,100.0,1.0,4579.1226,4999.933194619469,4999.933194619469,100,4999.933194619469,100.0,3.5044917e-18,1.0,4999.933,0.00456602865006686,500.0,0.01,,0.06723431,0.00456602865006686,0.01,1.0
0.01,0.9965312,99.99990463265931,0.9999077,4579.121,4999.9309480578695,4999.9309480578695,100,4999.9309480578695,99.99990462383187,1.0849955e-10,1.0018066,4999.9316,0.005824483396498276,500.0,0.009966232,1.0847979e-06,0.075855054,0.005824483396498276,0.010018991,1.000001
0.010000002,0.9986767,100.0,1.0000412,4579.1235,4999.933195375206,4999.933195375206,100,4999.933195375206,99.99999618546029,7.1902068e-12,1.000518,4999.934,0.004004913856152216,500.0,0.009986355,7.190806e-08,0.06296525,0.004004913856152216,0.010004766,1.0
0.01,0.9982702,99.99997615814777,1.0000211,4579.126,4999.93626245015,4999.93626245015,100,4999.93626245015,99.99995803922685,3.207207e-11,1.0011348,4999.9365,0.004617326478096689,500.0,0.009982492,3.2073396e-07,0.06758076,0.004617326478096689,0.0100111365,1.0000002
0.01,0.998062,100.0,0.9999629,4579.1274,4999.93731807885,4999.93731807885,100,4999.93731807885,99.99998474064688,2.4761863e-11,1.0004306,4999.938,0.0033686276766531653,500.0,0.009980991,2.4759458e-07,0.057772867,0.0033686276766531653,0.010004677,1.0
0.009999998,1.0,100.0,1.0,4579.1284,4999.938887432827,4999.938887432827,100,4999.938887432827,100.0,3.5044917e-18,1.0,4999.939,0.003172934258727687,500.0,0.01,,0.056047667,0.003172934258727687,0.01,1.0
0.010000002,0.9943789,99.99976158198933,0.99992746,4579.1274,4999.937665931859,4999.937665931859,100,4999.937665931859,99.99964139340256,3.4772135e-10,1.0059431,4999.9385,0.003874067133163551,500.0,0.009944511,3.4767188e-06,0.06191284,0.003874067133163551,0.01006016,1.0000024
0.01,0.9988534,99.99996423722592,1.0000597,4579.1206,4999.930133736294,4999.930133736294,100,4999.930133736294,99.99991226726162,8.1871274e-11,1.0040133,4999.931,0.004870192365868251,500.0,0.009987937,8.1881365e-07,0.069466375,0.004870192365868251,0.0100395335,1.0000004
0.009999999,0.99785346,99.99992847447743,0.999894,4579.118,4999.928032288512,4999.928032288512,100,4999.928032288512,99.99993895840298,8.180334e-11,1.0020186,4999.9287,0.004414063192955024,500.0,0.009979592,8.178631e-07,0.06609797,0.004414063192955024,0.010021248,1.0000007
0.01,0.9999702,100.0,0.9999994,4579.137,4999.947376299527,4999.947376299527,100,4999.947376299527,99.99999237060125,1.1119779e-14,1.0000238,4999.9478,0.002945262056436338,500.0,0.009999708,1.1113969e-10,0.054024726,0.002945262056436338,0.010000245,1.0
0.009999998,1.0,100.0,1.0,4579.1255,4999.935963762093,4999.935963762093,100,4999.935963762093,100.0,3.5044917e-18,1.0,4999.936,0.003188291361758913,500.0,0.01,,0.056179594,0.003188291361758913,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1304,4999.941013822113,4999.941013822113,100,4999.941013822113,100.0,3.5044917e-18,1.0,4999.941,0.0031377499535265637,500.0,0.01,,0.055734325,0.0031377499535265637,0.01,1.0
0.01,0.9967191,99.99996423722592,1.0000199,4579.135,4999.9448376479695,4999.9448376479695,100,4999.9448376479695,99.99993896608704,7.029669e-11,1.0019473,4999.9453,0.0038311752003567746,500.0,0.009966993,7.0299745e-07,0.061557777,0.0038311752003567746,0.0100192735,1.0000004
0.01,0.9996385,100.0,1.0000001,4579.1196,4999.929650290023,4999.929650290023,100,4999.929650290023,99.99999237060707,8.149662e-13,1.0001538,4999.93,0.004811075101859341,500.0,0.009996383,8.149392e-09,0.06898614,0.004811075101859341,0.010001536,1.0
0.010000002,0.9966924,99.99995231630692,1.0000455,4579.129,4999.938691124989,4999.938691124989,100,4999.938691124989,99.9999160805353,5.8141388e-11,1.0018036,4999.9395,0.003165531644077325,500.0,0.00996647,5.814739e-07,0.055996012,0.003165531644077325,0.01001758,1.0000005
0.009999998,1.0,100.0,1.0,4579.126,4999.936573049021,4999.936573049021,100,4999.936573049021,100.0,3.5044917e-18,1.0,4999.9365,0.0033806891413026897,500.0,0.01,,0.057839856,0.0033806891413026897,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1206,4999.9311252582065,4999.9311252582065,100,4999.9311252582065,100.0,3.5044917e-18,1.0,4999.931,0.004087947544202344,500.0,0.01,,0.0636113,0.004087947544202344,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1274,4999.937710300715,4999.937710300715,100,4999.937710300715,100.0,3.5044917e-18,1.0,4999.938,0.003940526547716503,500.0,0.01,,0.06244361,0.003940526547716503,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1235,4999.934102741483,4999.934102741483,100,4999.934102741483,100.0,3.5044917e-18,1.0,4999.934,0.004101292614654443,500.0,0.01,,0.06370347,0.004101292614654443,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.113,4999.923402411201,4999.923402411201,100,4999.923402411201,100.0,3.5044917e-18,1.0,4999.9233,0.003933658608611876,500.0,0.01,,0.062397223,0.003933658608611876,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1304,4999.9403048052745,4999.9403048052745,100,4999.9403048052745,100.0,3.5044917e-18,1.0,4999.941,0.0034423927613096224,500.0,0.01,,0.058382023,0.0034423927613096224,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.129,4999.939515071344,4999.939515071344,100,4999.939515071344,100.0,3.5044917e-18,1.0,4999.9395,0.003391428506478598,500.0,0.01,,0.057959333,0.003391428506478598,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.139,4999.949507972449,4999.949507972449,100,4999.949507972449,100.0,3.5044917e-18,1.0,4999.9497,0.003168066230206747,500.0,0.01,,0.05601465,0.003168066230206747,0.01,1.0
0.010000002,0.997184,99.99972581938579,1.000292,4579.1196,4999.930066248186,4999.930066248186,100,4999.930066248186,99.99938220228906,6.1914074e-10,1.0112425,4999.9307,0.0047808797801384495,500.0,0.009968929,6.195044e-06,0.06874572,0.0047808797801384495,0.010109473,1.0000027
0.01,0.99864006,99.99998807907247,1.0000498,4579.133,4999.942812981168,4999.942812981168,100,4999.942812981168,100.00000762901489,1.8321587e-11,1.0011147,4999.9434,0.0027778296819635615,500.0,0.009985903,1.8323412e-07,0.05245986,0.0027778296819635615,0.0100106485,1.0000001
0.010000002,0.9986135,99.99997615814777,1.0000291,4579.1235,4999.933714992585,4999.933714992585,100,4999.933714992585,99.9999542249826,2.5576402e-11,1.0015123,4999.934,0.004420984679519795,500.0,0.009985844,2.557782e-07,0.06612563,0.004420984679519795,0.010014831,1.0000002
0.01,0.999153,99.99998807907247,0.9999802,4579.129,4999.938888724309,4999.938888724309,100,4999.938888724309,99.99999618522746,1.676166e-11,1.0015682,4999.9395,0.004034283015470851,500.0,0.009991728,1.6761429e-07,0.06320262,0.004034283015470851,0.01001588,1.0000001
0.01,0.99854577,99.99998807907247,0.9999801,4579.136,4999.946447435709,4999.946447435709,100,4999.946447435709,99.99998474090883,1.7780446e-11,1.0008061,4999.947,0.0030025163053833876,500.0,0.0099856565,1.7779463e-07,0.054520037,0.0030025163053833876,0.010008261,1.0000001
0.010000002,0.9996801,100.0,0.9999959,4579.1177,4999.927859787776,4999.927859787776,100,4999.927859787776,99.99997711172604,1.5988979e-12,1.0003968,4999.928,0.004322332373265856,500.0,0.009996843,1.5988476e-08,0.065418,0.004322332373265856,0.01000401,1.0
0.009999998,1.0,100.0,1.0,4579.1406,4999.950984444897,4999.950984444897,100,4999.950984444897,100.0,3.5044917e-18,1.0,4999.951,0.002898152002976102,500.0,0.01,,0.053559467,0.002898152002976102,0.01,1.0
0.01,0.7407026,98.21394241858071,0.98428327,4533.6885,4949.9324999085975,4949.9324999085975,100,4949.9324999085975,98.86888977214562,1.1556194e-06,1.2946291,4958.308,249993.18603762958,495.01,0.007525299,0.011195797,414.86838,249993.18603762958,0.013153013,1.0181854
0.01,0.9980333,99.99989271175451,0.99998367,4579.1406,4999.951059235688,4999.951059235688,100,4999.951059235688,99.99986266879769,1.2698079e-10,1.0029024,4999.951,0.0024495177833817722,500.0,0.009980496,1.2697781e-06,0.049209315,0.0024495177833817722,0.010029187,1.0000011
0.010000002,0.9975479,99.99996423722592,0.9999356,4579.1265,4999.936440533704,4999.936440533704,100,4999.936440533704,99.99993896094126,4.722856e-11,1.0016767,4999.937,0.0029807654738262497,500.0,0.009976122,4.7221593e-07,0.054319587,0.0029807654738262497,0.010017412,1.0000004
0.01,0.995271,99.99998807907247,0.9999038,4579.13,4999.939982181361,4999.939982181361,100,4999.939982181361,99.99990843851967,7.0093605e-11,1.0010833,4999.9404,0.002368643414742872,500.0,0.009953668,7.0080085e-07,0.048437502,0.002368643414742872,0.010011796,1.0000001
0.009999998,1.0,100.0,1.0,4579.1304,4999.9412738154115,4999.9412738154115,100,4999.9412738154115,100.0,3.5044917e-18,1.0,4999.941,0.003272405774048689,500.0,0.01,,0.05692055,0.003272405774048689,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1245,4999.934749985339,4999.934749985339,100,4999.934749985339,100.0,3.5044917e-18,1.0,4999.935,0.0037720083889964374,500.0,0.01,,0.061089665,0.0037720083889964374,0.01,1.0
