VarJ,J,AvgEpLen,AvgDiscRet,ESSRenyi,MinVanillaIw,IterType,BatchSize,VarRet,VarNormIw,VarDiscRet,AvgRet,VanillaAvgRet,AvgVanillaIw,eRenyi2,VarVanillaIw,Bound,AvgNormIw,MinNormIw,MaxVanillaIw,ESSClassic,MaxNormIw,EpsThisIter,Delta
7.09339,-98.3835,42.83,-97.9017926048,500.0,1.0,1,500,45.5615674937,5.43187e-20,45.5615674937,-97.9017926048,-97.9017926048,1.0,1.0,,-100.976,0.002,0.002,1.0,500.000006643,0.002,100,0.8
8.14061,-98.1302,42.82,-98.1301728977,500.0,1.0,2,500,66.9389716902,3.50449e-18,66.9389716902,-98.1301728977,-98.1301728977,1.0,1.0,,-103.656,0.01,0.01,1.0,100.0,0.01,100,0.8
7.99905,-97.9948,41.61,-97.859453634,500.0,1.0,2,500,62.2863824935,2.1793e-19,62.2863824935,-97.859453634,-97.859453634,1.0,1.0,,-101.973,0.005,0.005,1.0,200.000000102,0.005,100,0.8
8.10535,-98.1217,44.54,-98.3754854307,500.0,1.0,2,500,69.720848111,5.43914e-20,69.720848111,-98.3754854307,-98.3754854307,1.0,1.0,,-101.37,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.78234,-98.2298,39.32,-98.5541349836,500.0,1.0,2,500,45.4836609662,5.4346e-20,45.4836609662,-98.5541349836,-98.5541349836,1.0,1.0,,-101.084,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.71239,-98.1326,44.39,-97.7436199728,500.0,1.0,1,500,55.5115812952,5.43187e-20,55.5115812952,-97.7436199728,-97.7436199728,1.0,1.0,,-100.686,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.26644,-99.3011,39.55,-99.3010957306,500.0,1.0,2,500,53.3344291229,3.50449e-18,53.3344291229,-99.3010957306,-99.3010957306,1.0,1.0,,-104.815,0.01,0.01,1.0,100.0,0.01,100,0.8
7.70176,-99.1336,41.3,-98.9660979961,500.0,1.0,2,500,66.4414466814,2.1793e-19,66.4414466814,-98.9660979961,-98.9660979961,1.0,1.0,,-103.075,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.86006,-98.8205,43.33,-98.194286613,500.0,1.0,2,500,66.7869893144,5.43914e-20,66.7869893144,-98.194286613,-98.194286613,1.0,1.0,,-102.038,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.96985,-98.5487,40.39,-97.7333929768,500.0,1.0,2,500,68.5317200029,5.4346e-20,68.5317200029,-97.7333929768,-97.7333929768,1.0,1.0,,-101.353,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.81806,-98.5013,43.89,-98.3115264752,500.0,1.0,1,500,52.0107963315,5.43187e-20,52.0107963315,-98.3115264752,-98.3115264752,1.0,1.0,,-101.009,0.002,0.002,1.0,500.000006643,0.002,100,0.8
9.32573,-96.6063,42.74,-96.6063147013,500.0,1.0,2,500,87.8476360818,3.50449e-18,87.8476360818,-96.6063147013,-96.6063147013,1.0,1.0,,-102.203,0.01,0.01,1.0,100.0,0.01,100,0.8
8.37186,-97.9099,41.44,-99.2134880489,500.0,1.0,2,500,50.3114761987,2.1793e-19,50.3114761987,-99.2134880489,-99.2134880489,1.0,1.0,,-101.867,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.95855,-98.4628,40.02,-99.5686964537,500.0,1.0,2,500,48.489932458,5.43914e-20,48.489932458,-99.5686964537,-99.5686964537,1.0,1.0,,-101.718,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.53172,-98.6054,40.25,-99.0332629782,500.0,1.0,2,500,37.017533274,5.4346e-20,37.017533274,-99.0332629782,-99.0332629782,1.0,1.0,,-101.424,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.52547,-98.4756,42.32,-97.9562278412,500.0,1.0,1,500,56.4838820979,5.43187e-20,56.4838820979,-97.9562278412,-97.9562278412,1.0,1.0,,-101.008,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.05092,-98.2934,42.86,-98.2933906007,500.0,1.0,2,500,50.2176179345,3.50449e-18,50.2176179345,-98.2933906007,-98.2933906007,1.0,1.0,,-103.827,0.01,0.01,1.0,100.0,0.01,100,0.8
7.37139,-98.6274,41.95,-98.9614997772,500.0,1.0,2,500,59.3295041189,2.1793e-19,59.3295041189,-98.9614997772,-98.9614997772,1.0,1.0,,-102.666,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.48761,-98.5594,41.04,-98.4233275744,500.0,1.0,2,500,60.0911131826,5.43914e-20,60.0911131826,-98.4233275744,-98.4233275744,1.0,1.0,,-101.867,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.42368,-98.3896,42.97,-97.880322876,500.0,1.0,2,500,52.429560502,5.4346e-20,52.429560502,-97.880322876,-97.880322876,1.0,1.0,,-101.254,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.43928,-98.4093,40.6,-98.4877400606,500.0,1.0,1,500,56.8310399578,5.43187e-20,56.8310399578,-98.4877400606,-98.4877400606,1.0,1.0,,-100.971,0.002,0.002,1.0,500.000006643,0.002,100,0.8
8.43226,-97.0421,43.08,-97.042089005,500.0,1.0,2,500,71.8211822716,3.50449e-18,71.8211822716,-97.042089005,-97.042089005,1.0,1.0,,-102.503,0.01,0.01,1.0,100.0,0.01,100,0.8
7.68228,-98.0167,44.86,-98.9913557361,500.0,1.0,2,500,45.4868316224,2.1793e-19,45.4868316224,-98.9913557361,-98.9913557361,1.0,1.0,,-101.915,0.005,0.005,1.0,200.000000102,0.005,100,0.8
8.11851,-97.6201,40.47,-96.8268164448,500.0,1.0,2,500,79.5475816302,5.43914e-20,79.5475816302,-96.8268164448,-96.8268164448,1.0,1.0,,-100.825,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.84205,-98.0309,41.0,-99.2635113108,500.0,1.0,2,500,46.7017891866,5.4346e-20,46.7017891866,-99.2635113108,-99.2635113108,1.0,1.0,,-100.828,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.59672,-98.2688,43.38,-99.2199419437,500.0,1.0,1,500,41.8467808892,5.43187e-20,41.8467808892,-99.2199419437,-99.2199419437,1.0,1.0,,-100.81,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.50979,-98.37,43.48,-98.3700353878,500.0,1.0,2,500,56.9665985299,3.50449e-18,56.9665985299,-98.3700353878,-98.3700353878,1.0,1.0,,-103.964,0.01,0.01,1.0,100.0,0.01,100,0.8
7.91639,-98.0272,44.12,-97.6843126257,500.0,1.0,2,500,69.4003252919,2.1793e-19,69.4003252919,-97.6843126257,-97.6843126257,1.0,1.0,,-102.047,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.7704,-98.139,45.35,-98.3626341135,500.0,1.0,2,500,56.2870357424,5.43914e-20,56.2870357424,-98.3626341135,-98.3626341135,1.0,1.0,,-101.421,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.50594,-98.3079,40.53,-98.8147205413,500.0,1.0,2,500,44.3197811206,5.4346e-20,44.3197811206,-98.8147205413,-98.8147205413,1.0,1.0,,-101.15,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.7374,-98.1929,47.22,-97.7326166023,500.0,1.0,1,500,74.4597808493,5.43187e-20,74.4597808493,-97.7326166023,-97.7326166023,1.0,1.0,,-100.735,0.002,0.002,1.0,500.000006643,0.002,100,0.8
6.80856,-99.6378,39.95,-99.6378137541,500.0,1.0,2,500,46.8247270323,3.50449e-18,46.8247270323,-99.6378137541,-99.6378137541,1.0,1.0,,-105.25,0.01,0.01,1.0,100.0,0.01,100,0.8
7.48331,-99.2154,44.5,-98.7929548297,500.0,1.0,2,500,65.9460593398,2.1793e-19,65.9460593398,-98.7929548297,-98.7929548297,1.0,1.0,,-103.218,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.82024,-98.9445,43.64,-98.4026485568,500.0,1.0,2,500,71.7456465892,5.43914e-20,71.7456465892,-98.4026485568,-98.4026485568,1.0,1.0,,-102.213,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.64517,-99.0078,39.11,-99.197592766,500.0,1.0,2,500,50.7860367733,5.4346e-20,50.7860367733,-99.197592766,-99.197592766,1.0,1.0,,-101.838,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.83268,-98.8167,43.08,-98.0526268112,500.0,1.0,1,500,72.9597109689,5.43187e-20,72.9597109689,-98.0526268112,-98.0526268112,1.0,1.0,,-101.348,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.21362,-98.4024,41.65,-98.4024466762,500.0,1.0,2,500,52.5620073999,3.50449e-18,52.5620073999,-98.4024466762,-98.4024466762,1.0,1.0,,-104.09,0.01,0.01,1.0,100.0,0.01,100,0.8
7.03249,-98.1226,39.81,-97.8427199275,500.0,1.0,2,500,47.1905923767,2.1793e-19,47.1905923767,-97.8427199275,-97.8427199275,1.0,1.0,,-102.144,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.07065,-98.206,41.62,-98.3729280097,500.0,1.0,2,500,51.5443520082,5.43914e-20,51.5443520082,-98.3729280097,-98.3729280097,1.0,1.0,,-101.49,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.05678,-98.2115,42.52,-98.2278308622,500.0,1.0,2,500,49.7068128121,5.4346e-20,49.7068128121,-98.2278308622,-98.2278308622,1.0,1.0,,-101.055,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.09772,-98.1009,42.19,-97.6584775633,500.0,1.0,1,500,52.9805615712,5.43187e-20,52.9805615712,-97.6584775633,-97.6584775633,1.0,1.0,,-100.644,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.63713,-98.5272,43.82,-98.5272140553,500.0,1.0,2,500,58.9149429574,3.50449e-18,58.9149429574,-98.5272140553,-98.5272140553,1.0,1.0,,-104.252,0.01,0.01,1.0,100.0,0.01,100,0.8
7.53648,-98.1041,43.33,-97.6810849764,500.0,1.0,2,500,55.4679681172,2.1793e-19,55.4679681172,-97.6810849764,-97.6810849764,1.0,1.0,,-102.153,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.42671,-98.1105,41.13,-98.1230732069,500.0,1.0,2,500,52.3949071526,5.43914e-20,52.3949071526,-98.1230732069,-98.1230732069,1.0,1.0,,-101.416,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.96775,-98.3033,43.96,-98.881777591,500.0,1.0,2,500,88.9145818835,5.4346e-20,88.9145818835,-98.881777591,-98.881777591,1.0,1.0,,-101.24,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.73703,-98.2911,43.01,-98.2425281581,500.0,1.0,1,500,45.8238788751,5.43187e-20,45.8238788751,-98.2425281581,-98.2425281581,1.0,1.0,,-100.917,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.06055,-98.7633,38.41,-98.7633284691,500.0,1.0,2,500,50.3549373297,3.50449e-18,50.3549373297,-98.7633284691,-98.7633284691,1.0,1.0,,-104.195,0.01,0.01,1.0,100.0,0.01,100,0.8
7.62432,-98.3954,43.07,-98.0274747758,500.0,1.0,2,500,66.8065281298,2.1793e-19,66.8065281298,-98.0274747758,-98.0274747758,1.0,1.0,,-102.395,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.6341,-98.3915,42.46,-98.3836865391,500.0,1.0,2,500,59.1695740757,5.43914e-20,59.1695740757,-98.3836865391,-98.3836865391,1.0,1.0,,-101.661,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
8.44851,-98.0929,44.51,-97.1972596515,500.0,1.0,2,500,110.708018612,5.4346e-20,110.708018612,-97.1972596515,-97.1972596515,1.0,1.0,,-100.933,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
8.43354,-97.896,42.48,-97.1083832737,500.0,1.0,1,500,70.0384632006,5.43187e-20,70.0384632006,-97.1083832737,-97.1083832737,1.0,1.0,,-100.437,0.002,0.002,1.0,500.000006643,0.002,100,0.8
8.63485,-97.9422,42.02,-97.9421736101,500.0,1.0,2,500,75.3137271264,3.50449e-18,75.3137271264,-97.9421736101,-97.9421736101,1.0,1.0,,-103.583,0.01,0.01,1.0,100.0,0.01,100,0.8
8.31408,-97.9431,42.07,-97.9439437458,500.0,1.0,2,500,64.3304307234,2.1793e-19,64.3304307234,-97.9439437458,-97.9439437458,1.0,1.0,,-101.986,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.9673,-98.0366,43.92,-98.2236949951,500.0,1.0,2,500,52.659857851,5.43914e-20,52.659857851,-98.2236949951,-98.2236949951,1.0,1.0,,-101.338,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.83408,-98.0294,45.98,-98.0078787585,500.0,1.0,2,500,55.6135712477,5.4346e-20,55.6135712477,-98.0078787585,-98.0078787585,1.0,1.0,,-100.888,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.62364,-98.2023,41.46,-98.8938847025,500.0,0.999902,1,500,44.9595350828,1.18644e-15,44.9595350828,-98.8938847025,-98.8938847025,1.0,1.0,2.96672e-10,-100.759,0.002,0.0019998,1.00007,500.000006643,0.00200015,100,0.8
6.13449,-99.8911,40.81,-99.8911421243,500.0,1.0,2,500,38.0121035592,3.50449e-18,38.0121035592,-99.8911421243,-99.8911421243,1.0,1.0,,-105.603,0.01,0.01,1.0,100.0,0.01,100,0.8
6.79782,-98.6859,42.48,-97.4806439644,500.0,1.0,2,500,52.4076530065,2.1793e-19,52.4076530065,-97.4806439644,-97.4806439644,1.0,1.0,,-102.725,0.005,0.005,1.0,200.000000102,0.005,100,0.8
6.76381,-98.928,41.49,-99.412157593,500.0,1.0,2,500,44.9242226222,5.43914e-20,44.9242226222,-99.412157593,-99.412157593,1.0,1.0,,-102.226,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
6.86886,-98.8865,40.51,-98.7620831431,500.0,1.0,2,500,51.9764895103,5.4346e-20,51.9764895103,-98.7620831431,-98.7620831431,1.0,1.0,,-101.751,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
6.91285,-98.9682,43.45,-99.2950821952,500.0,0.999807,1,500,50.5781054144,6.25842e-15,50.5781054144,-99.2950821952,-99.2950821952,1.0,1.0,1.56453e-09,-101.563,0.002,0.00199961,1.00022,500.000153727,0.00200044,100,0.8
7.00561,-98.0899,43.23,-98.0898548462,500.0,1.0,2,500,49.5743807498,3.50449e-18,49.5743807498,-98.0898548462,-98.0898548462,1.0,1.0,,-103.72,0.01,0.01,1.0,100.0,0.01,100,0.8
6.85457,-98.5194,41.67,-98.9488975661,500.0,1.0,2,500,44.9723715395,2.1793e-19,44.9723715395,-98.9488975661,-98.9488975661,1.0,1.0,,-102.501,0.005,0.005,1.0,200.000000102,0.005,100,0.8
6.49467,-98.5752,42.94,-98.6869894774,500.0,1.0,2,500,32.8821191877,5.43914e-20,32.8821191877,-98.6869894774,-98.6869894774,1.0,1.0,,-101.826,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
6.30365,-98.6115,42.88,-98.7203977406,500.0,1.0,2,500,32.7133267583,5.4346e-20,32.7133267583,-98.7203977406,-98.7203977406,1.0,1.0,,-101.427,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
6.87336,-98.3251,41.78,-97.1795168041,500.0,1.0,1,500,76.3944926441,5.43187e-20,76.3944926441,-97.1795168041,-97.1795168041,1.0,1.0,,-100.843,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.99709,-96.6797,43.88,-96.6797066644,500.0,1.0,2,500,64.5994599918,3.50449e-18,64.5994599918,-96.6797066644,-96.6797066644,1.0,1.0,,-102.156,0.01,0.01,1.0,100.0,0.01,100,0.8
7.09815,-98.2478,40.79,-99.8160072845,500.0,1.0,2,500,32.2178924185,2.1793e-19,32.2178924185,-99.8160072845,-99.8160072845,1.0,1.0,,-102.139,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.26607,-98.3938,44.58,-98.6855572346,500.0,1.0,2,500,58.0729368594,5.43914e-20,58.0729368594,-98.6855572346,-98.6855572346,1.0,1.0,,-101.648,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.85441,-98.1599,42.51,-97.4581773844,500.0,1.0,2,500,88.6092925889,5.4346e-20,88.6092925889,-97.4581773844,-97.4581773844,1.0,1.0,,-100.978,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
8.34957,-98.0884,42.93,-97.8026796216,500.0,1.0,1,500,102.734953613,5.43187e-20,102.734953613,-97.8026796216,-97.8026796216,1.0,1.0,,-100.626,0.002,0.002,1.0,500.000006643,0.002,100,0.8
6.79527,-97.3297,44.36,-97.3296790422,500.0,1.0,2,500,46.6420574082,3.50449e-18,46.6420574082,-97.3296790422,-97.3296790422,1.0,1.0,,-102.955,0.01,0.01,1.0,100.0,0.01,100,0.8
7.5566,-98.5033,41.7,-99.6770246225,500.0,1.0,2,500,65.933178445,2.1793e-19,65.933178445,-99.6770246225,-99.6770246225,1.0,1.0,,-102.541,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.58208,-98.5291,40.09,-98.5805365184,500.0,1.0,2,500,58.8436977864,5.43914e-20,58.8436977864,-98.5805365184,-98.5805365184,1.0,1.0,,-101.826,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.64347,-98.217,45.09,-97.2809122239,500.0,1.0,2,500,60.6647749389,5.4346e-20,60.6647749389,-97.2809122239,-97.2809122239,1.0,1.0,,-101.072,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.48923,-98.364,42.3,-98.9519698229,500.0,1.0,1,500,46.7880547202,5.43187e-20,46.7880547202,-98.9519698229,-98.9519698229,1.0,1.0,,-100.918,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.59736,-98.531,43.1,-98.531004185,500.0,1.0,2,500,58.3028582902,3.50449e-18,58.3028582902,-98.531004185,-98.531004185,1.0,1.0,,-104.128,0.01,0.01,1.0,100.0,0.01,100,0.8
8.07925,-98.6783,39.2,-98.8255578646,500.0,1.0,2,500,73.5204792443,2.1793e-19,73.5204792443,-98.8255578646,-98.8255578646,1.0,1.0,,-102.772,0.005,0.005,1.0,200.000000102,0.005,100,0.8
8.207,-98.4654,42.05,-98.039535959,500.0,1.0,2,500,71.963807476,5.43914e-20,71.963807476,-98.039535959,-98.039535959,1.0,1.0,,-101.808,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
8.05132,-98.6333,37.9,-99.137004777,500.0,1.0,2,500,57.466687972,5.4346e-20,57.466687972,-99.137004777,-99.137004777,1.0,1.0,,-101.528,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.74503,-98.7671,42.17,-99.3023617006,500.0,1.0,1,500,40.6811650002,5.43187e-20,40.6811650002,-99.3023617006,-99.3023617006,1.0,1.0,,-101.356,0.002,0.002,1.0,500.000006643,0.002,100,0.8
9.0382,-97.2094,41.96,-97.2094276056,500.0,1.0,2,500,82.5141870532,3.50449e-18,82.5141870532,-97.2094276056,-97.2094276056,1.0,1.0,,-102.773,0.01,0.01,1.0,100.0,0.01,100,0.8
8.14008,-97.5821,41.94,-97.9547044782,500.0,1.0,2,500,51.065746164,2.1793e-19,51.065746164,-97.9547044782,-97.9547044782,1.0,1.0,,-101.531,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.51527,-98.0544,40.09,-98.9991644839,500.0,1.0,2,500,35.9366085837,5.43914e-20,35.9366085837,-98.9991644839,-98.9991644839,1.0,1.0,,-101.279,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.77692,-98.3025,37.75,-99.0466998274,500.0,1.0,2,500,72.4701107761,5.4346e-20,72.4701107761,-99.0466998274,-99.0466998274,1.0,1.0,,-101.095,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.55018,-98.4507,41.9,-99.0435521098,500.0,1.0,1,500,43.0958659882,5.43187e-20,43.0958659882,-99.0435521098,-99.0435521098,1.0,1.0,,-100.986,0.002,0.002,1.0,500.000006643,0.002,100,0.8
6.96629,-98.7343,39.43,-98.7342562376,500.0,1.0,2,500,49.0194076068,3.50449e-18,49.0194076068,-98.7342562376,-98.7342562376,1.0,1.0,,-104.11,0.01,0.01,1.0,100.0,0.01,100,0.8
7.18808,-97.8468,43.83,-96.9592572832,500.0,1.0,2,500,53.7701167224,2.1793e-19,53.7701167224,-96.9592572832,-96.9592572832,1.0,1.0,,-101.71,0.005,0.005,1.0,200.000000102,0.005,100,0.8
8.27369,-97.7314,46.37,-97.5005735736,500.0,1.0,2,500,102.974562093,5.43914e-20,102.974562093,-97.5005735736,-97.5005735736,1.0,1.0,,-100.924,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
8.28384,-97.7432,42.27,-97.7785812432,500.0,1.0,2,500,69.8226108186,5.4346e-20,69.8226108186,-97.7785812432,-97.7785812432,1.0,1.0,,-100.545,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
8.19849,-97.8891,40.7,-98.4727404353,500.0,1.0,1,500,61.7801840592,5.43187e-20,61.7801840592,-98.4727404353,-98.4727404353,1.0,1.0,,-100.495,0.002,0.002,1.0,500.000006643,0.002,100,0.8
8.70521,-98.2485,42.48,-98.2485259026,500.0,1.0,2,500,76.5462224345,3.50449e-18,76.5462224345,-98.2485259026,-98.2485259026,1.0,1.0,,-104.129,0.01,0.01,1.0,100.0,0.01,100,0.8
7.96256,-98.1305,42.06,-98.0124309403,500.0,1.0,2,500,51.5111801627,2.1793e-19,51.5111801627,-98.0124309403,-98.0124309403,1.0,1.0,,-102.289,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.81812,-97.9141,46.56,-97.4811895531,500.0,1.0,2,500,56.8517980175,5.43914e-20,56.8517980175,-97.4811895531,-97.4811895531,1.0,1.0,,-101.309,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.70609,-98.1437,42.85,-98.8324931592,500.0,1.0,2,500,54.0745348189,5.4346e-20,54.0745348189,-98.8324931592,-98.8324931592,1.0,1.0,,-101.084,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.71828,-98.2017,43.8,-98.4337853052,500.0,1.0,1,500,60.8652328177,5.43187e-20,60.8652328177,-98.4337853052,-98.4337853052,1.0,1.0,,-100.831,0.002,0.002,1.0,500.000006643,0.002,100,0.8
10.0541,-97.7109,42.47,-97.7108990924,500.0,1.0,2,500,102.105888438,3.50449e-18,102.105888438,-97.7108990924,-97.7108990924,1.0,1.0,,-103.31,0.01,0.01,1.0,100.0,0.01,100,0.8
9.13396,-97.7679,41.42,-97.8248755622,500.0,1.0,2,500,66.4315088965,2.1793e-19,66.4315088965,-97.8248755622,-97.8248755622,1.0,1.0,,-101.727,0.005,0.005,1.0,200.000000102,0.005,100,0.8
8.7832,-97.5701,44.38,-97.1745004103,500.0,1.0,2,500,64.9906225028,5.43914e-20,64.9906225028,-97.1745004103,-97.1745004103,1.0,1.0,,-100.803,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
8.75962,-97.5742,41.23,-97.5865482928,500.0,1.0,2,500,76.2522467633,5.4346e-20,76.2522467633,-97.5865482928,-97.5865482928,1.0,1.0,,-100.374,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
8.80546,-97.5826,44.39,-97.6163266072,500.0,1.0,1,500,81.5714295128,5.43187e-20,81.5714295128,-97.6163266072,-97.6163266072,1.0,1.0,,-100.086,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.54667,-98.461,40.97,-98.460987648,500.0,1.0,2,500,57.5274314795,3.50449e-18,57.5274314795,-98.460987648,-98.460987648,1.0,1.0,,-104.191,0.01,0.01,1.0,100.0,0.01,100,0.8
8.29885,-98.3324,42.58,-98.2037703692,500.0,1.0,2,500,81.5721798907,2.1793e-19,81.5721798907,-98.2037703692,-98.2037703692,1.0,1.0,,-102.384,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.92574,-98.5132,40.03,-98.8747623642,500.0,1.0,2,500,51.024325118,5.43914e-20,51.024325118,-98.8747623642,-98.8747623642,1.0,1.0,,-101.821,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.7528,-98.6639,43.48,-99.1162668151,500.0,1.0,2,500,52.2210659262,5.4346e-20,52.2210659262,-99.1162668151,-99.1162668151,1.0,1.0,,-101.551,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
7.97265,-98.5425,41.09,-98.0567907086,500.0,1.0,1,500,77.875779602,5.43187e-20,77.875779602,-98.0567907086,-98.0567907086,1.0,1.0,,-101.125,0.002,0.002,1.0,500.000006643,0.002,100,0.8
11.9255,-98.5997,42.99,-98.5996825327,500.0,1.0,2,500,143.653228706,3.50449e-18,143.653228706,-98.5996825327,-98.5996825327,1.0,1.0,,-104.254,0.01,0.01,1.0,100.0,0.01,100,0.8
10.0236,-98.1154,43.46,-97.631234397,500.0,1.0,2,500,58.8461881543,2.1793e-19,58.8461881543,-97.631234397,-97.631234397,1.0,1.0,,-102.113,0.005,0.005,1.0,200.000000102,0.005,100,0.8
9.68528,-97.8961,42.54,-97.4574792072,500.0,1.0,2,500,80.9919902561,5.43914e-20,80.9919902561,-97.4574792072,-97.4574792072,1.0,1.0,,-101.161,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
9.2628,-97.8594,42.71,-97.7490505614,500.0,1.0,2,500,62.3917864147,5.4346e-20,62.3917864147,-97.7490505614,-97.7490505614,1.0,1.0,,-100.686,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
8.95894,-97.8701,41.66,-97.9129605476,500.0,1.0,1,500,58.6994597441,5.43187e-20,58.6994597441,-97.9129605476,-97.9129605476,1.0,1.0,,-100.399,0.002,0.002,1.0,500.000006643,0.002,100,0.8
7.35655,-99.1104,40.72,-99.1103912409,500.0,1.0,2,500,54.6654172178,3.50449e-18,54.6654172178,-99.1103912409,-99.1103912409,1.0,1.0,,-104.811,0.01,0.01,1.0,100.0,0.01,100,0.8
7.69952,-99.0101,43.38,-98.9097395966,500.0,1.0,2,500,65.076964842,2.1793e-19,65.076964842,-98.9097395966,-98.9097395966,1.0,1.0,,-103.041,0.005,0.005,1.0,200.000000102,0.005,100,0.8
7.97041,-98.2013,47.31,-96.5838215392,500.0,1.0,2,500,68.7805341914,5.43914e-20,68.7805341914,-96.5838215392,-96.5838215392,1.0,1.0,,-101.493,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
7.7598,-98.2925,40.49,-98.5661794374,500.0,1.0,2,500,50.6827626225,5.4346e-20,50.6827626225,-98.5661794374,-98.5661794374,1.0,1.0,,-101.143,0.0025,0.0025,1.0,400.0,0.0025,100,0.8
8.2509,-98.2293,41.71,-97.9764967612,500.0,0.999861,1,500,100.452185156,4.00884e-15,100.452185156,-97.9764967612,-97.9764967612,0.999999,1.0,1.00213e-09,-100.779,0.002,0.00199972,1.00019,500.000394868,0.00200039,100,0.8
9.96108,-96.5537,42.16,-96.5537317703,500.0,1.0,2,500,100.225396426,3.50449e-18,100.225396426,-96.5537317703,-96.5537317703,1.0,1.0,,-102.159,0.01,0.01,1.0,100.0,0.01,100,0.8
8.61796,-97.6261,39.77,-98.6985573542,500.0,1.0,2,500,47.4900485217,2.1793e-19,47.4900485217,-98.6985573542,-98.6985573542,1.0,1.0,,-101.59,0.005,0.005,1.0,200.000000102,0.005,100,0.8
8.5052,-97.604,44.14,-97.5597593225,500.0,1.0,2,500,69.1656419486,5.43914e-20,69.1656419486,-97.5597593225,-97.5597593225,1.0,1.0,,-100.84,0.00333333,0.00333333,1.0,299.999969474,0.00333333,100,0.8
