AvgVanillaIw,ESSRenyi,AvgRet,AvgDiscRet,VarDiscRet,AvgEpLen,VarNormIw,AvgNormIw,MaxVanillaIw,BatchSize,MinVanillaIw,eRenyi2,MaxNormIw,ESSClassic,MinNormIw,VarVanillaIw,J,Bound,Delta,VanillaAvgRet,VarJ,VarRet,IterType,EpsThisIter
1.0,500.0,84.2503824421,84.2503824421,62.5838157989,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,84.677,79.0584,0.5,84.2503824421,9.27435,62.5838157989,2,100
1.0,500.0,87.8467941111,87.8467941111,73.8338126782,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,85.4694,80.6036,0.5,87.8467941111,9.20152,73.8338126782,2,100
1.0,500.0,87.2067765685,87.2067765685,37.9305147277,500.0,4.22057e-19,0.002,1.0,500,0.999999,1.0,0.002,499.999884572,0.002,1.008e-13,85.8169,81.4648,0.5,87.2067765685,8.70216,37.9305147277,1,100
1.0,500.0,85.515684613,85.515684613,93.7925849644,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,85.5157,75.8473,0.5,85.515684613,9.63611,93.7925849644,2,100
1.0,500.0,80.1805521857,80.1805521857,51.6789352539,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,82.8481,76.0116,0.5,80.1805521857,8.89518,51.6789352539,2,100
1.0,500.0,84.7806155265,84.7806155265,44.2217035264,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.4923,77.9103,0.5,84.7806155265,8.25667,44.2217035264,2,100
1.0,500.0,83.867571968,83.867571968,97.2938712153,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,83.5861,78.6845,0.5,83.867571968,8.67387,97.2938712153,2,100
1.0,500.0,87.6827704485,87.6827704485,27.6377681278,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,84.4054,80.0213,0.5,87.6827704485,8.26719,27.6377681278,1,100
1.0,500.0,81.0631895635,81.0631895635,115.63205583,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,81.0632,71.7632,0.5,81.0631895635,10.6993,115.63205583,2,100
1.0,500.0,87.5085450405,87.5085450405,113.951034062,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,84.2859,77.5789,0.5,87.5085450405,11.1368,113.951034062,2,100
1.0,500.0,82.2390362326,82.2390362326,90.1054653967,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.6036,78.0499,0.5,82.2390362326,10.6467,90.1054653967,2,100
1.0,500.0,83.7383716669,83.7383716669,99.2726515881,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,83.6373,78.8276,0.5,83.7383716669,10.4684,99.2726515881,2,100
1.0,500.0,79.187017956,79.187017956,77.5628983995,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,82.7472,78.4453,0.5,79.187017956,10.3052,77.5628983995,1,100
1.0,500.0,84.3793986632,84.3793986632,143.004008621,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.3794,74.8826,0.5,84.3793986632,11.8985,143.004008621,2,100
1.0,500.0,80.7639147953,80.7639147953,128.413293456,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,82.5716,75.8564,0.5,80.7639147953,11.7311,128.413293456,2,100
1.0,500.0,85.9181413361,85.9181413361,27.0634006529,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.6871,78.2042,0.5,85.9181413361,10.1571,27.0634006529,2,100
1.0,500.0,84.8970751638,84.8970751638,185.988891791,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,83.9896,79.1739,0.5,84.8970751638,11.1212,185.988891791,2,100
1.0,500.0,87.115894651,87.115894651,15.8506759276,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,84.6149,80.3076,0.5,87.115894651,10.1807,15.8506759276,1,100
1.0,500.0,84.4513639699,84.4513639699,63.8096216784,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.4514,74.9807,0.5,84.4513639699,7.94805,63.8096216784,2,100
1.0,500.0,82.6927010634,82.6927010634,98.2325312265,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,83.572,76.6408,0.5,82.6927010634,8.99912,98.2325312265,2,100
1.0,500.0,82.3103640958,82.3103640958,93.0938304592,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.1515,77.4922,0.5,82.3103640958,9.22302,93.0938304592,2,100
1.0,500.0,84.7332703674,84.7332703674,54.3784934213,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,83.5469,78.6458,0.5,84.7332703674,8.81623,54.3784934213,2,100
1.0,500.0,81.2755432187,81.2755432187,97.6387861165,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,83.0927,78.709,0.5,81.2755432187,9.07407,97.6387861165,1,100
1.0,500.0,84.1793542707,84.1793542707,90.9480383163,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.1793,74.8543,0.5,84.1793542707,9.48886,90.9480383163,2,100
1.0,500.0,88.2546259607,88.2546259607,58.4499762146,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,86.217,79.3199,0.5,88.2546259607,8.83764,58.4499762146,2,100
1.0,500.0,89.1816161376,89.1816161376,23.3993627996,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,87.2052,81.5738,0.5,89.1816161376,7.85775,23.3993627996,2,100
1.0,500.0,85.4052124259,85.4052124259,113.154758712,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,86.7552,81.8782,0.5,85.4052124259,8.65572,113.154758712,2,100
1.0,500.0,86.7887066226,86.7887066226,55.9281833803,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.7619,82.3998,0.5,86.7887066226,8.42681,55.9281833803,1,100
1.0,500.0,83.4010492321,83.4010492321,82.1525972398,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,83.401,74.2098,0.5,83.4010492321,9.01837,82.1525972398,2,100
1.0,500.0,86.5190524238,86.5190524238,61.1512229113,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,84.96,78.2435,0.5,86.5190524238,8.56539,61.1512229113,2,100
1.0,500.0,87.1430172989,87.1430172989,89.8028769707,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,85.6877,80.1315,0.5,87.1430172989,8.92214,89.8028769707,2,100
1.0,500.0,80.700067286,80.700067286,115.734214188,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,84.4408,79.629,0.5,80.700067286,9.64427,115.734214188,2,100
1.0,500.0,87.5845934474,87.5845934474,71.3606132429,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,85.0696,80.6265,0.5,87.5845934474,9.49317,71.3606132429,1,100
1.0,500.0,89.0484835812,89.0484835812,18.6076230304,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,89.0485,79.2092,0.5,89.0484835812,4.29203,18.6076230304,2,100
1.0,500.0,88.5709169012,88.5709169012,30.4387430351,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,88.8097,81.8523,0.5,88.5709169012,4.93305,30.4387430351,2,100
1.0,500.0,89.7898187409,89.7898187409,16.7665604917,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,89.1364,83.4557,0.5,89.7898187409,4.68719,16.7665604917,2,100
1.0,500.0,86.6875445477,86.6875445477,72.2468459971,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,88.5242,83.5311,0.5,86.6875445477,5.95675,72.2468459971,2,100
1.0,500.0,87.1445297817,87.1445297817,100.262951401,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,88.2483,83.7823,0.5,87.1445297817,6.96727,100.262951401,1,100
1.0,500.0,79.3694669796,79.3694669796,209.956039662,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,79.3695,70.257,0.5,79.3694669796,14.4172,209.956039662,2,100
1.0,500.0,85.4086810054,85.4086810054,165.983621907,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,82.3891,75.4973,0.5,85.4086810054,13.9717,165.983621907,2,100
1.0,500.0,86.4940027599,86.4940027599,34.2414712811,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.7574,78.0345,0.5,86.4940027599,12.0492,34.2414712811,2,100
1.0,500.0,87.3486474965,87.3486474965,66.9151474628,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,84.6552,79.699,0.5,87.3486474965,11.3078,66.9151474628,2,100
1.0,500.0,87.0290556085,87.0290556085,77.9948424475,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,85.13,80.697,0.5,87.0290556085,10.8921,77.9948424475,1,100
1.0,500.0,84.556824047,84.556824047,41.5236710301,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.5568,75.2035,0.5,84.556824047,6.41158,41.5236710301,2,100
1.0,500.0,85.1111633549,85.1111633549,42.3959176476,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,84.834,78.1397,0.5,85.1111633549,6.45112,42.3959176476,2,100
1.0,500.0,88.3576705471,88.3576705471,36.3710229743,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,86.0085,80.3559,0.5,88.3576705471,6.51969,36.3710229743,2,100
1.0,500.0,86.3413340088,86.3413340088,97.2403737351,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,86.0917,81.1964,0.5,86.3413340088,7.48114,97.2403737351,2,100
1.0,500.0,86.8012112279,86.8012112279,27.7739344718,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.2336,81.8551,0.5,86.8012112279,7.09604,27.7739344718,1,100
1.0,500.0,86.9628684458,86.9628684458,12.6855299283,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,86.9629,77.8088,0.5,86.9628684458,3.54382,12.6855299283,2,100
1.0,500.0,86.7014317132,86.7014317132,26.1764420615,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,86.8322,80.2937,0.5,86.7014317132,4.38791,26.1764420615,2,100
1.0,500.0,91.9165507811,91.9165507811,9.421652692,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,88.527,82.8868,0.5,91.9165507811,4.65722,9.421652692,2,100
1.0,500.0,91.359762863,91.359762863,7.14057049921,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,89.2352,84.3507,0.5,91.359762863,4.42032,7.14057049921,2,100
1.0,500.0,86.1517252616,86.1517252616,44.9418644804,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,88.6185,84.2496,0.5,86.1517252616,5.10403,44.9418644804,1,100
1.0,500.0,90.4626055402,90.4626055402,19.1717948062,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,90.4626,80.702,0.5,90.4626055402,4.35661,19.1717948062,2,100
1.0,500.0,83.2392833349,83.2392833349,98.7611623565,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,86.8509,79.9492,0.5,83.2392833349,8.45109,98.7611623565,2,100
1.0,500.0,87.5287550492,87.5287550492,105.51030948,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,87.0769,81.4416,0.5,87.5287550492,9.08485,105.51030948,2,100
1.0,500.0,81.4665037093,81.4665037093,79.5154085251,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,85.6743,80.794,0.5,81.4665037093,9.35322,79.5154085251,2,100
1.0,500.0,89.0610387683,89.0610387683,17.0046026198,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.3516,81.9866,0.5,89.0610387683,8.67112,17.0046026198,1,100
1.0,500.0,84.7351890531,84.7351890531,96.2858432799,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.7352,75.4111,0.5,84.7351890531,9.76335,96.2858432799,2,100
1.0,500.0,86.6086679682,86.6086679682,95.424372992,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,85.6719,78.8483,0.5,86.6086679682,9.78642,95.424372992,2,100
1.0,500.0,88.9450360259,88.9450360259,105.710507905,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,86.763,81.1475,0.5,88.9450360259,10.0556,105.710507905,2,100
1.0,500.0,89.2634309607,89.2634309607,20.4528527938,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,87.3881,82.525,0.5,89.2634309607,9.05927,20.4528527938,2,100
1.0,500.0,88.3198843967,88.3198843967,56.6022691992,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,87.5744,83.1936,0.5,88.3198843967,8.7751,56.6022691992,1,100
1.0,500.0,86.7560927866,86.7560927866,75.2297372165,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,86.7561,76.8516,0.5,86.7560927866,8.63003,75.2297372165,2,100
1.0,500.0,84.3206651756,84.3206651756,11.2568335001,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,85.5384,78.5349,0.5,84.3206651756,6.65535,11.2568335001,2,100
1.0,500.0,89.8175342191,89.8175342191,10.2621813825,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,86.9648,81.2464,0.5,89.8175342191,6.08151,10.2621813825,2,100
1.0,500.0,83.5910827326,83.5910827326,29.2930979706,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,86.1213,81.1691,0.5,83.5910827326,6.09284,29.2930979706,2,100
1.0,500.0,88.0852443787,88.0852443787,64.9753163227,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.5141,82.0847,0.5,88.0852443787,6.57118,64.9753163227,1,100
1.0,500.0,85.0050141389,85.0050141389,90.8511326936,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,85.005,75.6586,0.5,85.0050141389,9.48381,90.8511326936,2,100
1.0,500.0,88.2228860603,88.2228860603,93.2039996767,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,86.6139,79.7299,0.5,88.2228860603,9.67967,93.2039996767,2,100
1.0,500.0,87.142911172,87.142911172,27.7857323098,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,86.7903,81.1695,0.5,87.142911172,8.46732,27.7857323098,2,100
1.0,500.0,91.2555690893,91.2555690893,23.9565318925,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,87.9066,83.0388,0.5,91.2555690893,7.96488,23.9565318925,2,100
1.0,500.0,88.2936441125,88.2936441125,55.7279711259,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,87.984,83.5664,0.5,88.2936441125,7.86191,55.7279711259,1,100
1.0,500.0,85.0632530576,85.0632530576,54.7736435932,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,85.0633,75.6174,0.5,85.0632530576,7.36382,54.7736435932,2,100
1.0,500.0,89.8897757635,89.8897757635,9.24836648083,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,87.4765,80.7093,0.5,89.8897757635,6.12493,9.24836648083,2,100
1.0,500.0,87.0410173114,87.0410173114,48.0561466925,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,87.3313,81.8059,0.5,87.0410173114,6.39613,48.0561466925,2,100
1.0,500.0,84.9419999775,84.9419999775,43.8216031247,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,86.734,81.8554,0.5,84.9419999775,6.5268,43.8216031247,2,100
1.0,500.0,84.5233175001,84.5233175001,95.0809569441,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.2919,81.9283,0.5,84.5233175001,7.32716,95.0809569441,1,100
1.0,500.0,84.9895198843,84.9895198843,62.3454247493,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.9895,74.9905,0.5,84.9895198843,7.85633,62.3454247493,2,100
1.0,500.0,84.6749264335,84.6749264335,71.3104453314,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,84.8322,77.7618,0.5,84.6749264335,8.13538,71.3104453314,2,100
1.0,500.0,87.2745695166,87.2745695166,38.8726838585,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,85.6464,79.8734,0.5,87.2745695166,7.6339,38.8726838585,2,100
1.0,500.0,88.4062941206,88.4062941206,36.4900888566,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,86.3363,81.3368,0.5,88.4062941206,7.35982,36.4900888566,2,100
1.0,500.0,85.912105182,85.912105182,45.0875550553,500.0,2.45847e-19,0.002,1.0,500,0.999999,1.0,0.002,500.000006643,0.002,5.63308e-14,86.2515,81.7798,0.5,85.912105182,7.23116,45.0875550553,1,100
1.0,500.0,76.4941996793,76.4941996793,107.875309821,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,76.4942,67.3813,0.5,76.4941996793,10.3342,107.875309821,2,100
1.0,500.0,84.2950201947,84.2950201947,60.9534118274,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,80.3946,73.8925,0.5,84.2950201947,9.93898,60.9534118274,2,100
1.0,500.0,85.3113063681,85.3113063681,63.2288975479,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,82.0335,76.5013,0.5,85.3113063681,9.59652,63.2288975479,2,100
1.0,500.0,86.1521910725,86.1521910725,45.6526536638,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,83.0632,78.2584,0.5,86.1521910725,9.14054,45.6526536638,2,100
1.0,500.0,87.829486374,87.829486374,78.2973718925,500.0,9.84256e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,1.25591e-14,84.0165,79.6919,0.5,87.829486374,9.2724,78.2973718925,1,100
1.0,500.0,80.0317793676,80.0317793676,173.148153045,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,80.0318,70.4393,0.5,80.0317793676,13.0926,173.148153045,2,100
1.0,500.0,83.2191919259,83.2191919259,94.591128318,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,81.6255,74.8426,0.5,83.2191919259,11.622,94.591128318,2,100
1.0,500.0,86.3857732387,86.3857732387,116.202470575,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.2122,77.674,0.5,86.3857732387,11.5512,116.202470575,2,100
1.0,500.0,80.4354793629,80.4354793629,45.1813622504,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,82.5181,77.7218,0.5,80.4354793629,10.616,45.1813622504,2,100
1.0,500.0,84.4884864224,84.4884864224,76.1481259355,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,82.9121,78.6222,0.5,84.4884864224,10.2888,76.1481259355,1,100
1.0,500.0,87.8647725182,87.8647725182,66.2844771221,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,87.8648,78.3049,0.5,87.8647725182,8.10072,66.2844771221,2,100
1.0,500.0,85.680878342,85.680878342,57.0530978652,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,86.7728,80.013,0.5,85.680878342,7.88952,57.0530978652,2,100
1.0,500.0,88.1044000284,88.1044000284,43.5116935218,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,87.2167,81.5453,0.5,88.1044000284,7.49994,43.5116935218,2,100
1.0,500.0,87.3191407451,87.3191407451,105.342749553,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,87.2423,82.2868,0.5,87.3191407451,8.26203,105.342749553,2,100
1.0,500.0,85.8518337591,85.8518337591,135.667036105,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.9642,82.5319,0.5,85.8518337591,9.04325,135.667036105,1,100
1.0,500.0,84.6319245886,84.6319245886,34.4581222866,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,84.6319,75.2549,0.5,84.6319245886,5.84068,34.4581222866,2,100
1.0,500.0,80.4310096783,80.4310096783,106.725868985,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,82.5315,75.8936,0.5,80.4310096783,8.61963,106.725868985,2,100
1.0,500.0,82.9468012669,82.9468012669,68.5160639563,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,82.6699,76.9901,0.5,82.9468012669,8.49592,68.5160639563,2,100
1.0,500.0,89.1741580449,89.1741580449,62.734400267,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,84.296,79.3771,0.5,89.1741580449,8.80877,62.734400267,2,100
1.0,500.0,88.2778252577,88.2778252577,11.7991235125,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,85.0924,80.6928,0.5,88.2778252577,8.18221,11.7991235125,1,100
1.0,500.0,85.3737018878,85.3737018878,28.9003504663,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,85.3737,76.0244,0.5,85.3737018878,5.34896,28.9003504663,2,100
1.0,500.0,89.2370923901,89.2370923901,7.99769498512,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,87.3054,80.6945,0.5,89.2370923901,4.68999,7.99769498512,2,100
1.0,500.0,85.3260201513,85.3260201513,64.0390479533,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,86.6456,81.151,0.5,85.3260201513,6.05537,64.0390479533,2,100
1.0,500.0,81.7510861428,81.7510861428,24.3951125102,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,85.422,80.6635,0.5,81.7510861428,6.16687,24.3951125102,2,100
1.0,500.0,87.4395833504,87.4395833504,11.7458852571,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,85.8255,81.5694,0.5,87.4395833504,5.77938,11.7458852571,1,100
1.0,500.0,87.723781216,87.723781216,22.7845568019,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,87.7238,77.9672,0.5,87.723781216,4.74939,22.7845568019,2,100
1.0,500.0,88.6522897878,88.6522897878,77.2534600823,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,88.188,81.2891,0.5,88.6522897878,7.05226,77.2534600823,2,100
1.0,500.0,87.5032623691,87.5032623691,11.7091492664,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,87.9598,82.3269,0.5,87.5032623691,6.09298,11.7091492664,2,100
1.0,500.0,86.0391228469,86.0391228469,93.1085657386,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,87.4796,82.5627,0.5,86.0391228469,7.18188,93.1085657386,2,100
1.0,500.0,88.683724611,88.683724611,14.4270996981,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,87.7204,83.3226,0.5,88.683724611,6.65973,14.4270996981,1,100
1.0,500.0,85.0240364199,85.0240364199,113.153914865,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,85.024,75.2991,0.5,85.0240364199,10.5841,113.153914865,2,100
1.0,500.0,83.2390829049,83.2390829049,110.195675973,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,84.1315,77.255,0.5,83.2390829049,10.5525,110.195675973,2,100
1.0,500.0,83.2799416896,83.2799416896,30.8704422252,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,83.8477,78.233,0.5,83.2799416896,9.197,30.8704422252,2,100
1.0,500.0,83.8806782534,83.8806782534,133.048783105,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,83.8559,78.9934,0.5,83.8806782534,9.81674,133.048783105,2,100
1.0,500.0,89.8067120828,89.8067120828,41.8537145429,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,85.0461,80.653,0.5,89.8067120828,9.54189,41.8537145429,1,100
1.0,500.0,89.8202528885,89.8202528885,11.4286022833,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,89.8203,80.309,0.5,89.8202528885,3.36368,11.4286022833,2,100
1.0,500.0,85.8808587988,85.8808587988,74.906013687,500.0,2.1793e-19,0.005,1.0,500,1.0,1.0,0.005,200.000000102,0.005,,87.8506,80.9675,0.5,85.8808587988,6.82754,74.906013687,2,100
1.0,500.0,87.5713349653,87.5713349653,37.4961522811,500.0,5.43914e-20,0.00333333,1.0,500,1.0,1.0,0.00333333,299.999969474,0.00333333,,87.7575,82.1219,0.5,87.5713349653,6.59302,37.4961522811,2,100
1.0,500.0,81.0390714252,81.0390714252,171.862715807,500.0,5.4346e-20,0.0025,1.0,500,1.0,1.0,0.0025,400.0,0.0025,,86.0779,81.1973,0.5,81.0390714252,9.14331,171.862715807,2,100
1.0,500.0,87.8322559384,87.8322559384,46.8412413738,500.0,5.43187e-20,0.002,1.0,500,1.0,1.0,0.002,500.000006643,0.002,,86.4287,81.9922,0.5,87.8322559384,8.75484,46.8412413738,1,100
1.0,500.0,90.8383763125,90.8383763125,17.9133352474,500.0,3.50449e-18,0.01,1.0,500,1.0,1.0,0.01,100.0,0.01,,90.8384,81.4631,0.5,90.8383763125,4.2112,17.9133352474,2,100
