Bound,Delta,VarRet,MinVanillaIw,MaxNormIw,J,eRenyi2,MinNormIw,VarNormIw,AvgNormIw,VarJ,AvgDiscRet,IterType,BatchSize,EpsThisIter,VarVanillaIw,MaxVanillaIw,AvgEpLen,VanillaAvgRet,ESSRenyi,ESSClassic,AvgVanillaIw,VarDiscRet,AvgRet
-108.375,0.6,6037.96641328,0.136935,0.0102414,-81.9693,1.20214,0.000695709,4.8336e-06,0.005,68.9295,-84.8476382886,1,200,100,0.187259,2.01579,117.94,-84.8476382886,166.370307155,167.732160629,0.984138,6037.96641328,-84.8476382886
-129.511,0.6,9189.20232342,1.0,0.01,-95.4522,1.0,0.01,3.50449e-18,0.01,95.3798,-95.4521807864,2,200,100,,1.0,130.3,-95.4521807864,200.0,100.0,1.0,9189.20232342,-95.4521807864
-113.84,0.6,6000.8059491,0.606963,0.0092185,-89.4464,1.02592,0.0030259,5.95201e-07,0.005,84.5837,-84.6710711186,1,200,100,0.0239486,1.84913,117.31,-84.6710711186,194.946877456,195.371878631,1.00295,6000.8059491,-84.6710711186
-110.25,0.6,3778.35543489,1.0,0.01,-76.191,1.0,0.01,3.50449e-18,0.01,61.1602,-76.1910377179,2,200,100,,1.0,107.11,-76.1910377179,200.0,100.0,1.0,3778.35543489,-76.1910377179
-95.8544,0.6,2566.59670912,0.0422897,0.0153274,-70.0532,1.14773,0.000209311,3.81875e-06,0.005,38.0208,-71.2753655049,1,200,100,0.155886,3.0968,101.68,-71.2753655049,174.257266139,173.613216141,1.01021,2566.59670912,-71.2753655049
-110.319,0.6,3766.3436105,1.0,0.01,-76.2593,1.0,0.01,3.50449e-18,0.01,61.0629,-76.2592845672,2,200,100,,1.0,108.22,-76.2592845672,200.0,100.0,1.0,3766.3436105,-76.2592845672
-102.007,0.6,4887.12229569,0.359559,0.0103293,-77.179,1.06275,0.00181487,1.3295e-06,0.005,59.7422,-81.6170943922,1,200,100,0.052184,2.04642,113.53,-81.6170943922,188.191629265,189.949048553,0.990592,4887.12229569,-81.6170943922
-121.302,0.6,7183.66964006,1.0,0.01,-87.2428,1.0,0.01,3.50449e-18,0.01,84.3317,-87.2428398246,2,200,100,,1.0,120.43,-87.2428398246,200.0,100.0,1.0,7183.66964006,-87.2428398246
-104.96,0.6,3764.19513003,0.71765,0.0112027,-80.3457,1.04452,0.00363382,1.05221e-06,0.005,70.4387,-75.184953948,1,200,100,0.0410393,2.21245,106.55,-75.184953948,191.476315083,191.961107463,0.987461,3764.19513003,-75.184953948
-109.228,0.6,2560.77581594,1.0,0.01,-75.1693,1.0,0.01,3.50449e-18,0.01,50.3505,-75.1692986746,2,200,100,,1.0,107.11,-75.1692986746,200.0,100.0,1.0,2560.77581594,-75.1692986746
-98.5165,0.6,4949.72639714,0.0692523,0.00825486,-72.6309,1.15526,0.0003568,4.21762e-06,0.005,44.3567,-78.065272754,1,200,100,0.158886,1.60221,109.32,-78.065272754,173.120921296,171.253198185,0.970464,4949.72639714,-78.065272754
-117.82,0.6,6015.70211407,1.0,0.01,-83.7607,1.0,0.01,3.50449e-18,0.01,77.1722,-83.7607102652,2,200,100,,1.0,115.97,-83.7607102652,200.0,100.0,1.0,6015.70211407,-83.7607102652
-104.686,0.6,4939.65283517,0.6975,0.0103935,-80.0417,1.04707,0.00355552,9.67925e-07,0.005,70.3445,-78.5169841781,1,200,100,0.0372499,2.03894,109.82,-78.5169841781,191.008518139,192.581086289,0.980871,4939.65283517,-78.5169841781
-114.275,0.6,4880.21617323,1.0,0.01,-80.2157,1.0,0.01,3.50449e-18,0.01,69.5084,-80.2156999679,2,200,100,,1.0,112.39,-80.2156999679,200.0,100.0,1.0,4880.21617323,-80.2156999679
-106.302,0.6,7178.22987746,0.577629,0.0115071,-81.5263,1.05832,0.00287024,1.27884e-06,0.005,72.8331,-86.0850466326,1,200,100,0.0517935,2.31576,118.71,-86.0850466326,188.978026927,190.313471009,1.00624,7178.22987746,-86.0850466326
-113.272,0.6,4926.33737798,1.0,0.01,-79.2126,1.0,0.01,3.50449e-18,0.01,69.8361,-79.2126338008,2,200,100,,1.0,110.84,-79.2126338008,200.0,100.0,1.0,4926.33737798,-79.2126338008
-102.801,0.6,4888.07625697,0.846412,0.0107497,-78.1841,1.04479,0.00424491,1.0787e-06,0.005,62.0541,-79.7526829635,1,200,100,0.0428872,2.14342,111.07,-79.7526829635,191.426131995,191.766982975,0.996973,4888.07625697,-79.7526829635
-120.422,0.6,7172.77958764,1.0,0.01,-86.3629,1.0,0.01,3.50449e-18,0.01,84.2677,-86.3629170538,2,200,100,,1.0,119.04,-86.3629170538,200.0,100.0,1.0,7172.77958764,-86.3629170538
-114.268,0.6,9225.98206962,0.874891,0.00996586,-89.8843,1.02509,0.00441124,4.50765e-07,0.005,89.0469,-94.5942275165,1,200,100,0.0177311,1.97655,129.63,-94.5942275165,195.104529072,196.475073983,0.991661,9225.98206962,-94.5942275165
-122.13,0.6,8315.03839685,1.0,0.01,-88.0707,1.0,0.01,3.50449e-18,0.01,90.7298,-88.0706603555,2,200,100,,1.0,120.79,-88.0706603555,200.0,100.0,1.0,8315.03839685,-88.0706603555
-100.289,0.6,2606.99108925,0.0575473,0.0154998,-72.0676,1.37311,0.000287589,9.21753e-06,0.005,40.7435,-74.0433406197,1,200,100,0.36908,3.10155,105.5,-74.0433406197,145.654761248,146.321035013,1.00051,2606.99108925,-74.0433406197
-117.017,0.6,6071.55768908,1.0,0.01,-82.9582,1.0,0.01,3.50449e-18,0.01,77.5296,-82.9582446136,2,200,100,,1.0,115.21,-82.9582446136,200.0,100.0,1.0,6071.55768908,-82.9582446136
-113.937,0.6,10296.5714012,0.602192,0.00892874,-89.357,1.04167,0.00309412,6.81455e-07,0.005,88.9638,-97.6905016719,1,200,100,0.0258126,1.73775,132.3,-97.6905016719,191.998754891,194.718825937,0.973122,10296.5714012,-97.6905016719
-115.507,0.6,4887.17775509,1.0,0.01,-81.4531,1.0,0.01,3.50449e-18,0.01,69.5579,-81.4531073512,2,200,100,,1.0,113.82,-81.4531073512,200.0,100.0,1.0,4887.17775509,-81.4531073512
-99.5907,0.6,4914.61738169,0.00110098,0.0107478,-70.4621,1.46286,5.21168e-06,1.00725e-05,0.005,29.7422,-79.8964791021,1,200,100,0.449509,2.2705,111.19,-79.8964791021,136.718294672,142.767044964,1.05626,4914.61738169,-79.8964791021
-112.437,0.6,4918.61982523,1.0,0.01,-78.3886,1.0,0.01,3.50449e-18,0.01,69.7813,-78.3885704011,2,200,100,,1.0,109.4,-78.3885704011,200.0,100.0,1.0,4918.61982523,-78.3885704011
-99.6612,0.6,3794.985754,0.155272,0.014168,-74.2113,1.11667,0.000775483,2.58628e-06,0.005,55.6829,-75.2735482684,1,200,100,0.103685,2.83679,106.03,-75.2735482684,179.104208655,181.334473417,1.00113,3794.985754,-75.2735482684
-109.244,0.6,3768.43209112,1.0,0.01,-75.184,1.0,0.01,3.50449e-18,0.01,61.0798,-75.1839587092,2,200,100,,1.0,106.12,-75.1839587092,200.0,100.0,1.0,3768.43209112,-75.1839587092
-98.5783,0.6,3762.86610757,0.205226,0.00780925,-73.0348,1.1249,0.00100733,2.88146e-06,0.005,53.3661,-75.7271128434,1,200,100,0.1196,1.59099,107.39,-75.7271128434,177.794092993,179.423371538,1.01866,3762.86610757,-75.7271128434
-114.29,0.6,4892.24112899,1.0,0.01,-80.2332,1.0,0.01,3.50449e-18,0.01,69.594,-80.2332324907,2,200,100,,1.0,112.27,-80.2332324907,200.0,100.0,1.0,4892.24112899,-80.2332324907
-112.191,0.6,11429.9829675,0.260603,0.0122707,-87.1252,1.08319,0.00128682,2.37152e-06,0.005,89.1512,-99.2951433903,1,200,100,0.0972639,2.48502,133.51,-99.2951433903,184.639454204,182.750715093,1.01259,11429.9829675,-99.2951433903
-112.997,0.6,4953.85985462,1.0,0.01,-78.9373,1.0,0.01,3.50449e-18,0.01,70.0309,-78.9372894479,2,200,100,,1.0,110.41,-78.9372894479,200.0,100.0,1.0,4953.85985462,-78.9372894479
-100.019,0.6,3775.01844525,0.660363,0.0690835,-74.2866,1.14163,0.00314972,2.3188e-05,0.005,56.9953,-75.693357887,1,200,100,1.01926,14.4839,106.66,-75.693357887,175.187514638,104.010430539,1.04829,3775.01844525,-75.693357887
-117.477,0.6,6034.45406975,1.0,0.01,-83.4176,1.0,0.01,3.50449e-18,0.01,77.2924,-83.4176540087,2,200,100,,1.0,116.11,-83.4176540087,200.0,100.0,1.0,6034.45406975,-83.4176540087
-110.759,0.6,10419.1564846,0.187678,0.0157648,-84.9224,1.15088,0.000924035,3.25715e-06,0.005,79.3484,-96.0409475483,1,200,100,0.134365,3.20195,129.91,-96.0409475483,173.780697115,177.048408198,1.01554,10419.1564846,-96.0409475483
-111.622,0.6,4929.72713269,1.0,0.01,-77.5624,1.0,0.01,3.50449e-18,0.01,69.8601,-77.5624098477,2,200,100,,1.0,108.79,-77.5624098477,200.0,100.0,1.0,4929.72713269,-77.5624098477
-102.609,0.6,6071.80854173,0.828991,0.0180941,-77.8168,1.05967,0.00412713,1.88121e-06,0.005,65.4053,-81.5792242362,1,200,100,0.0759,3.63445,113.86,-81.5792242362,188.738687862,186.06869704,1.00432,6071.80854173,-81.5792242362
-115.878,0.6,6065.87026161,1.0,0.01,-81.8185,1.0,0.01,3.50449e-18,0.01,77.4933,-81.8184764113,2,200,100,,1.0,113.71,-81.8184764113,200.0,100.0,1.0,6065.87026161,-81.8184764113
-100.061,0.6,2555.74254866,0.444825,0.00958175,-75.2324,1.06281,0.00217249,1.42072e-06,0.005,56.1352,-72.9310873114,1,200,100,0.0595622,1.9619,103.74,-72.9310873114,188.181053933,189.296327239,1.02377,2555.74254866,-72.9310873114
-116.897,0.6,6035.95155278,1.0,0.01,-82.838,1.0,0.01,3.50449e-18,0.01,77.3019,-82.8379836459,2,200,100,,1.0,115.44,-82.8379836459,200.0,100.0,1.0,6035.95155278,-82.8379836459
-103.037,0.6,4958.77550201,0.452705,0.0132166,-78.3675,1.04925,0.0023191,1.71061e-06,0.005,66.6559,-77.0825358902,1,200,100,0.0651841,2.57998,107.49,-77.0825358902,190.611582973,187.251479033,0.976036,4958.77550201,-77.0825358902
-118.785,0.6,5985.123188,1.0,0.01,-84.7253,1.0,0.01,3.50449e-18,0.01,76.9758,-84.7252997828,2,200,100,,1.0,117.93,-84.7252997828,200.0,100.0,1.0,5985.123188,-84.7252997828
-103.44,0.6,3773.79798204,0.348509,0.0104193,-78.0743,1.1093,0.00171695,2.82261e-06,0.005,60.5885,-76.9951249693,1,200,100,0.116295,2.11491,108.57,-76.9951249693,180.293372453,179.80115367,1.0149,3773.79798204,-76.9951249693
-112.593,0.6,4954.31872003,1.0,0.01,-78.5342,1.0,0.01,3.50449e-18,0.01,70.0341,-78.5342110769,2,200,100,,1.0,110.36,-78.5342110769,200.0,100.0,1.0,4954.31872003,-78.5342110769
-103.417,0.6,4904.50801395,0.876964,0.00844851,-79.0592,1.02287,0.00445457,3.86315e-07,0.005,67.0948,-80.7657069843,1,200,100,0.0149725,1.66324,113.41,-80.7657069843,195.52903109,196.971503136,0.984342,4904.50801395,-80.7657069843
-110.255,0.6,3752.52469328,1.0,0.01,-76.1958,1.0,0.01,3.50449e-18,0.01,60.9508,-76.1958431695,2,200,100,,1.0,107.65,-76.1958431695,200.0,100.0,1.0,3752.52469328,-76.1958431695
-95.9705,0.6,1358.31806435,0.86964,0.0103677,-71.5585,1.02748,0.00439865,4.97264e-07,0.005,46.8031,-68.3928720866,1,200,100,0.0194369,2.04975,98.4,-68.3928720866,194.651034763,196.118627693,0.988531,1358.31806435,-68.3928720866
-116.424,0.6,6057.69628934,1.0,0.01,-82.3639,1.0,0.01,3.50449e-18,0.01,77.4411,-82.3639274463,2,200,100,,1.0,114.83,-82.3639274463,200.0,100.0,1.0,6057.69628934,-82.3639274463
-106.585,0.6,6071.99029704,0.740367,0.00653963,-82.3658,1.01131,0.00370262,3.12651e-07,0.005,76.8753,-82.9050228706,1,200,100,0.0125007,1.30765,114.82,-82.9050228706,197.764139978,197.541898109,0.999789,6071.99029704,-82.9050228706
-110.324,0.6,3735.33016109,1.0,0.01,-76.2659,1.0,0.01,3.50449e-18,0.01,60.811,-76.2659103936,2,200,100,,1.0,108.24,-76.2659103936,200.0,100.0,1.0,3735.33016109,-76.2659103936
-102.646,0.6,9368.32362824,0.0216292,0.0158625,-74.3853,1.37694,0.000107944,1.07684e-05,0.005,53.7012,-92.4765372445,1,200,100,0.432354,3.17845,125.48,-92.4765372445,145.249559894,139.998782155,1.00187,9368.32362824,-92.4765372445
-123.377,0.6,8284.10596259,1.0,0.01,-89.3176,1.0,0.01,3.50449e-18,0.01,90.5608,-89.317624336,2,200,100,,1.0,122.2,-89.317624336,200.0,100.0,1.0,8284.10596259,-89.317624336
-110.983,0.6,7141.06136961,0.238116,0.0108981,-84.8841,1.17436,0.001192,3.64773e-06,0.005,79.1336,-87.4376170817,1,200,100,0.145562,2.17702,120.72,-87.4376170817,170.306024119,174.645065355,0.998808,7141.06136961,-87.4376170817
-116.185,0.6,6081.79028404,1.0,0.01,-82.1251,1.0,0.01,3.50449e-18,0.01,77.5949,-82.1251327913,2,200,100,,1.0,113.95,-82.1251327913,200.0,100.0,1.0,6081.79028404,-82.1251327913
-107.351,0.6,7160.74334534,0.538535,0.0175986,-81.9254,1.11451,0.00270166,4.15955e-06,0.005,73.5605,-86.9779462264,1,200,100,0.165277,3.50802,120.83,-86.9779462264,179.451184013,171.592811199,0.996674,7160.74334534,-86.9779462264
-114.46,0.6,4888.84520434,1.0,0.01,-80.4006,1.0,0.01,3.50449e-18,0.01,69.5698,-80.4005696993,2,200,100,,1.0,113.24,-80.4005696993,200.0,100.0,1.0,4888.84520434,-80.4005696993
-103.023,0.6,6049.7609308,0.135539,0.00824379,-77.3098,1.13994,0.000661611,3.37436e-06,0.005,61.6382,-82.1193450682,1,200,100,0.141617,1.68884,114.42,-82.1193450682,175.447808635,176.320285958,1.02431,6049.7609308,-82.1193450682
-109.594,0.6,3741.4293928,1.0,0.01,-75.5349,1.0,0.01,3.50449e-18,0.01,60.8606,-75.5348635328,2,200,100,,1.0,106.52,-75.5348635328,200.0,100.0,1.0,3741.4293928,-75.5348635328
-102.408,0.6,6046.1241147,0.787066,0.0107505,-77.5573,1.06467,0.00397567,1.2956e-06,0.005,61.3084,-82.7791712287,1,200,100,0.0507776,2.12828,115.06,-82.7791712287,187.85233476,190.192721289,0.989853,6046.1241147,-82.7791712287
-127.497,0.6,9356.46779496,1.0,0.01,-93.4373,1.0,0.01,3.50449e-18,0.01,96.244,-93.4373011585,2,200,100,,1.0,127.05,-93.4373011585,200.0,100.0,1.0,9356.46779496,-93.4373011585
-113.816,0.6,8219.82514283,0.195693,0.0104861,-87.9817,1.15063,0.0009529,3.41537e-06,0.005,84.6664,-90.1458142072,1,200,100,0.144044,2.15348,124.13,-90.1458142072,173.818128095,176.066893873,1.02683,8219.82514283,-90.1458142072
-111.132,0.6,4968.94247763,1.0,0.01,-77.0724,1.0,0.01,3.50449e-18,0.01,70.1374,-77.0724246642,2,200,100,,1.0,108.18,-77.0724246642,200.0,100.0,1.0,4968.94247763,-77.0724246642
-102.565,0.6,7256.6709024,0.1659,0.00724055,-77.3814,1.09341,0.000807271,2.12748e-06,0.005,72.3358,-83.674121753,1,200,100,0.0898507,1.48799,115.75,-83.674121753,182.9135019,184.387286887,1.02754,7256.6709024,-83.674121753
-118.026,0.6,6061.10939932,1.0,0.01,-83.9661,1.0,0.01,3.50449e-18,0.01,77.4629,-83.9661018422,2,200,100,,1.0,116.57,-83.9661018422,200.0,100.0,1.0,6061.10939932,-83.9661018422
-101.991,0.6,3805.51015927,0.684028,0.0141272,-76.8236,1.092,0.00345015,2.5855e-06,0.005,60.0009,-74.2981101629,1,200,100,0.101628,2.80086,105.21,-74.2981101629,183.149662034,181.339659833,0.991301,3805.51015927,-74.2981101629
-110.181,0.6,3722.5882342,1.0,0.01,-76.1231,1.0,0.01,3.50449e-18,0.01,60.7072,-76.1231447111,2,200,100,,1.0,107.76,-76.1231447111,200.0,100.0,1.0,3722.5882342,-76.1231447111
-104.299,0.6,7232.36445315,0.199648,0.00920412,-78.8664,1.11513,0.00100069,2.78572e-06,0.005,65.6481,-85.7596224104,1,200,100,0.110884,1.83632,117.93,-85.7596224104,179.350642937,180.038795007,0.997554,7232.36445315,-85.7596224104
-116.715,0.6,6052.75716325,1.0,0.01,-82.6525,1.0,0.01,3.50449e-18,0.01,77.4095,-82.6525497288,2,200,100,,1.0,114.9,-82.6525497288,200.0,100.0,1.0,6052.75716325,-82.6525497288
-108.369,0.6,7122.26075695,0.844221,0.0112371,-83.852,1.03615,0.00426918,8.27869e-07,0.005,76.9013,-86.903936986,1,200,100,0.0323731,2.22212,120.86,-86.903936986,193.021672407,193.620299054,0.988739,7122.26075695,-86.903936986
-117.059,0.6,6062.64638538,1.0,0.01,-83.0001,1.0,0.01,3.50449e-18,0.01,77.4727,-83.0001011826,2,200,100,,1.0,115.18,-83.0001011826,200.0,100.0,1.0,6062.64638538,-83.0001011826
-103.957,0.6,6062.2435856,0.0861605,0.00675719,-78.9795,1.07557,0.000425656,1.86309e-06,0.005,69.9037,-82.1856076938,1,200,100,0.0763366,1.36778,114.03,-82.1856076938,185.948124278,186.193576741,1.01209,6062.2435856,-82.1856076938
-111.911,0.6,4929.38686265,1.0,0.01,-77.8518,1.0,0.01,3.50449e-18,0.01,69.8577,-77.8517752677,2,200,100,,1.0,109.27,-77.8517752677,200.0,100.0,1.0,4929.38686265,-77.8517752677
-95.8518,0.6,4426.63759806,9.2086e-05,0.0103389,-67.2803,1.40741,4.64823e-07,9.60267e-06,0.005,26.7868,-76.3978396568,1,200,100,0.37688,2.04823,107.71,-76.3978396568,142.104709927,144.69832236,0.990548,4426.63759806,-76.3978396568
-119.522,0.6,7216.62790057,1.0,0.01,-85.4631,1.0,0.01,3.50449e-18,0.01,84.5249,-85.4630864088,2,200,100,,1.0,117.94,-85.4630864088,200.0,100.0,1.0,7216.62790057,-85.4630864088
-105.208,0.6,4967.2311132,0.0076497,0.00898972,-78.9915,1.18492,3.94687e-05,5.35232e-06,0.005,71.405,-78.383263814,1,200,100,0.20106,1.74236,109.53,-78.383263814,168.78814649,164.877401552,0.969084,4967.2311132,-78.383263814
-108.44,0.6,3777.95379831,1.0,0.01,-74.3814,1.0,0.01,3.50449e-18,0.01,61.157,-74.3813683127,2,200,100,,1.0,104.99,-74.3813683127,200.0,100.0,1.0,3777.95379831,-74.3813683127
-98.0289,0.6,3771.60649438,0.106779,0.00851772,-72.8433,1.09361,0.000519637,1.95621e-06,0.005,53.5631,-74.9069966274,1,200,100,0.0826022,1.75029,105.63,-74.9069966274,182.881101672,185.553350742,1.02744,3771.60649438,-74.9069966274
-127.561,0.6,9329.05077363,1.0,0.01,-93.4986,1.0,0.01,3.50449e-18,0.01,96.1029,-93.4985701175,2,200,100,,1.0,127.4,-93.4985701175,200.0,100.0,1.0,9329.05077363,-93.4985701175
-103.327,0.6,6103.79684763,2.2372e-11,0.0152259,-70.3753,1.87172,1.13502e-13,2.37577e-05,0.005,35.1268,-83.7278015494,1,200,100,0.923006,3.00111,116.26,-83.7278015494,106.853680172,102.798383682,0.985531,6103.79684763,-83.7278015494
-111.174,0.6,4973.24478736,1.0,0.01,-77.1152,1.0,0.01,3.50449e-18,0.01,70.1677,-77.1151559387,2,200,100,,1.0,107.99,-77.1151559387,200.0,100.0,1.0,4973.24478736,-77.1151559387
-102.299,0.6,6120.99846392,0.394831,0.0119547,-77.2287,1.0836,0.0019477,2.09433e-06,0.005,67.9774,-81.6290654358,1,200,100,0.0860639,2.42341,113.43,-81.6290654358,184.569477462,184.611947044,1.01358,6120.99846392,-81.6290654358
-134.705,0.6,11347.1835071,1.0,0.01,-100.645,1.0,0.01,3.50449e-18,0.01,105.989,-100.645325137,2,200,100,,1.0,136.16,-100.645325137,200.0,100.0,1.0,11347.1835071,-100.645325137
-115.172,0.6,6072.9301572,0.706396,0.00976429,-90.4502,1.05371,0.00355663,1.12212e-06,0.005,91.4845,-83.136024425,1,200,100,0.0442649,1.93932,115.51,-83.136024425,189.805955126,191.449746568,0.993069,6072.9301572,-83.136024425
-122.794,0.6,8311.83896217,1.0,0.01,-88.7347,1.0,0.01,3.50449e-18,0.01,90.7123,-88.7347484115,2,200,100,,1.0,121.7,-88.7347484115,200.0,100.0,1.0,8311.83896217,-88.7347484115
-102.508,0.6,3754.41353514,0.000174214,0.0166821,-72.9352,1.50781,9.64341e-07,1.49908e-05,0.005,50.195,-77.2401441501,1,200,100,0.489252,3.01373,109.06,-77.2401441501,132.64250802,125.263418877,0.903282,3754.41353514,-77.2401441501
-122.901,0.6,8270.57446139,1.0,0.01,-88.8417,1.0,0.01,3.50449e-18,0.01,90.4868,-88.8416628717,2,200,100,,1.0,121.64,-88.8416628717,200.0,100.0,1.0,8270.57446139,-88.8416628717
-105.525,0.6,3730.15852502,0.716499,0.0193527,-80.1098,1.11362,0.00348507,3.5909e-06,0.005,66.243,-76.4125913157,1,200,100,0.151779,3.97875,107.95,-76.4125913157,179.595160874,174.990696835,1.02796,3730.15852502,-76.4125913157
-130.512,0.6,10405.3011727,1.0,0.01,-96.4531,1.0,0.01,3.50449e-18,0.01,101.495,-96.4531369321,2,200,100,,1.0,131.06,-96.4531369321,200.0,100.0,1.0,10405.3011727,-96.4531369321
-105.399,0.6,2583.02443335,0.576306,0.0729033,-78.5709,1.24096,0.00257261,3.48577e-05,0.005,66.3649,-72.0987918952,1,200,100,1.74927,16.3315,103.34,-72.0987918952,161.164976171,83.7754655187,1.12008,2583.02443335,-72.0987918952
-106.562,0.6,2586.18178798,1.0,0.01,-72.5051,1.0,0.01,3.50449e-18,0.01,50.5996,-72.5051487568,2,200,100,,1.0,102.26,-72.5051487568,200.0,100.0,1.0,2586.18178798,-72.5051487568
-98.9427,0.6,4953.96190389,0.577494,0.0105397,-74.1122,1.06303,0.00288725,1.5352e-06,0.005,57.5565,-78.4947459146,1,200,100,0.0614176,2.1081,109.77,-78.4947459146,188.140895385,188.483530332,1.00008,4953.96190389,-78.4947459146
-106.334,0.6,2564.84824994,1.0,0.01,-72.2863,1.0,0.01,3.50449e-18,0.01,50.3905,-72.2863434026,2,200,100,,1.0,103.11,-72.2863434026,200.0,100.0,1.0,2564.84824994,-72.2863434026
-101.887,0.6,5994.4538667,0.841507,0.0104712,-77.4,1.03377,0.0042494,7.77064e-07,0.005,60.1968,-84.2727869667,1,200,100,0.0304731,2.07361,116.9,-84.2727869667,193.466259098,194.000132496,0.990148,5994.4538667,-84.2727869667
-125.495,0.6,9389.01091191,1.0,0.01,-91.4355,1.0,0.01,3.50449e-18,0.01,96.4112,-91.4354559591,2,200,100,,1.0,124.47,-91.4354559591,200.0,100.0,1.0,9389.01091191,-91.4354559591
-105.808,0.6,3739.59869959,0.741269,0.0224933,-80.3791,1.11486,0.003742,2.92654e-06,0.005,68.9155,-75.8931424931,1,200,100,0.114842,4.4558,107.88,-75.8931424931,179.393983979,179.134999682,0.990473,3739.59869959,-75.8931424931
-129.061,0.6,9225.23260861,1.0,0.01,-95.0019,1.0,0.01,3.50449e-18,0.01,95.5666,-95.0019413462,2,200,100,,1.0,129.41,-95.0019413462,200.0,100.0,1.0,9225.23260861,-95.0019413462
-112.95,0.6,7204.19632611,0.037708,0.00877836,-86.7601,1.18253,0.000194381,4.40082e-06,0.005,86.6693,-85.4238638833,1,200,100,0.165613,1.70292,117.88,-85.4238638833,169.128315397,170.190682041,0.969952,7204.19632611,-85.4238638833
-112.515,0.6,4959.45947053,1.0,0.01,-78.455,1.0,0.01,3.50449e-18,0.01,70.0704,-78.4550512967,2,200,100,,1.0,109.21,-78.4550512967,200.0,100.0,1.0,4959.45947053,-78.4550512967
-104.073,0.6,8215.74390675,0.00853012,0.0129967,-76.8147,1.28101,4.42317e-05,6.42524e-06,0.005,59.6187,-91.0550231352,1,200,100,0.238964,2.50642,124.57,-91.0550231352,156.126831386,159.270563064,0.964254,8215.74390675,-91.0550231352
-116.25,0.6,4842.64310208,1.0,0.01,-82.1959,1.0,0.01,3.50449e-18,0.01,69.2403,-82.195911442,2,200,100,,1.0,115.17,-82.195911442,200.0,100.0,1.0,4842.64310208,-82.195911442
-106.872,0.6,8238.94398539,0.00099518,0.00923778,-79.288,1.3118,5.14513e-06,8.67059e-06,0.005,67.5512,-90.260064435,1,200,100,0.324384,1.78679,123.77,-90.260064435,152.462764014,148.688990008,0.967109,8238.94398539,-90.260064435
-101.839,0.6,1371.81715004,1.0,0.01,-67.7826,1.0,0.01,3.50449e-18,0.01,36.8524,-67.7825505081,2,200,100,,1.0,97.69,-67.7825505081,200.0,100.0,1.0,1371.81715004,-67.7825505081
-98.9907,0.6,6054.40087437,0.28524,0.00725266,-74.5689,1.0283,0.00140796,6.11385e-07,0.005,58.8923,-82.5541177087,1,200,100,0.0250931,1.46932,114.93,-82.5541177087,194.49578339,195.248948951,1.01296,6054.40087437,-82.5541177087
-129.076,0.6,9246.90893763,1.0,0.01,-95.0165,1.0,0.01,3.50449e-18,0.01,95.6788,-95.016514287,2,200,100,,1.0,129.6,-95.016514287,200.0,100.0,1.0,9246.90893763,-95.016514287
-106.148,0.6,8325.43617441,7.22309e-05,0.0212723,-71.981,2.01261,4.45109e-07,3.02361e-05,0.005,41.1958,-87.917020994,1,200,100,0.79623,3.45201,120.74,-87.917020994,99.373440665,90.7689248439,0.811384,8325.43617441,-87.917020994
-122.33,0.6,8339.81544395,1.0,0.01,-88.27,1.0,0.01,3.50449e-18,0.01,90.8648,-88.2699935111,2,200,100,,1.0,120.37,-88.2699935111,200.0,100.0,1.0,8339.81544395,-88.2699935111
-100.432,0.6,2573.51250743,0.0360468,0.0121055,-72.4822,1.34686,0.000193206,8.97969e-06,0.005,52.7795,-71.1565826085,1,200,100,0.312576,2.25855,101.32,-71.1565826085,148.493816614,147.341369984,0.932862,2573.51250743,-71.1565826085
-108.495,0.6,2587.52024793,1.0,0.01,-74.4768,1.0,0.01,3.50449e-18,0.01,50.6127,-74.4768542957,2,200,100,,1.0,106.36,-74.4768542957,200.0,100.0,1.0,2587.52024793,-74.4768542957
-103.925,0.6,8276.31210596,5.93431e-05,0.00849344,-76.8448,1.26439,3.04941e-07,7.19852e-06,0.005,67.0471,-89.2599234009,1,200,100,0.272616,1.65286,122.21,-89.2599234009,158.179401813,155.460403882,0.973025,8276.31210596,-89.2599234009
-107.078,0.6,2576.02367169,1.0,0.01,-73.0196,1.0,0.01,3.50449e-18,0.01,50.5001,-73.0195955567,2,200,100,,1.0,104.1,-73.0195955567,200.0,100.0,1.0,2576.02367169,-73.0195955567
-103.384,0.6,7138.87332555,0.0965511,0.00851631,-77.2308,1.17928,0.000476427,4.12509e-06,0.005,58.4472,-88.022331979,1,200,100,0.169416,1.72589,121.41,-88.022331979,169.594606684,171.794920817,1.01328,7138.87332555,-88.022331979
-113.899,0.6,4895.86410765,1.0,0.01,-79.84,1.0,0.01,3.50449e-18,0.01,69.6197,-79.8400126138,2,200,100,,1.0,111.93,-79.8400126138,200.0,100.0,1.0,4895.86410765,-79.8400126138
-99.6738,0.6,3753.24875586,0.0393253,0.0115476,-72.5751,1.26605,0.000213916,7.96976e-06,0.005,47.3297,-75.353830875,1,200,100,0.269342,2.12286,106.01,-75.353830875,157.971988557,151.837698199,0.919178,3753.24875586,-75.353830875
-110.686,0.6,3770.73464339,1.0,0.01,-76.6314,1.0,0.01,3.50449e-18,0.01,61.0985,-76.6313563636,2,200,100,,1.0,108.03,-76.6313563636,200.0,100.0,1.0,3770.73464339,-76.6313563636
