Delta,MaxNormIw,AvgNormIw,AvgEpLen,AvgVanillaIw,AvgDiscRet,VarRet,VarNormIw,VarVanillaIw,ESSRenyi,VarDiscRet,IterType,J,VarJ,MinNormIw,ESSClassic,eRenyi2,EpsThisIter,AvgRet,VanillaAvgRet,MaxVanillaIw,BatchSize,Bound,MinVanillaIw
0.2,0.010004161,0.01,500.0,1.0000088,4999.9554687123655,0.002289810611901638,2.2490152e-12,2.2490477e-08,100.0,0.002289810611901638,1,4999.9565,0.047612894,0.009997253,99.9999961853366,1.0,100,4999.9554687123655,4999.9554687123655,1.000425,100,3999.9565,0.9997342
0.2,0.01001183,0.010000002,500.0,1.0000336,4999.9483333515755,0.003655836578334882,3.8723216e-11,3.8726088e-07,99.99996423722592,0.003655836578334882,1,4999.9487,0.060113065,0.009981483,99.99994278148635,1.0000004,100,4999.9483333515755,4999.9483333515755,1.0012167,100,3999.9487,0.9981818
0.2,0.01,0.009999998,500.0,1.0,4999.956114213285,0.0018140547332893445,3.5044917e-18,,100.0,0.0018140547332893445,1,4999.956,0.04236692,0.01,100.0,1.0,100,4999.956114213285,4999.956114213285,1.0,100,3999.956,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9453672608515,0.006833296476541403,3.5044917e-18,,100.0,0.006833296476541403,1,4999.9453,0.082272306,0.01,100.0,1.0,100,4999.9453672608515,4999.9453672608515,1.0,100,3999.9453,1.0
0.2,0.011877314,0.010000002,495.01,0.9968593,4949.949776093908,249994.92873176993,3.0908728e-07,0.003071488,99.63991831259176,249994.92873176993,1,4953.783,459.71674,0.009233459,99.69491083458722,1.0036138,100,4949.949776093908,4949.949776093908,1.1840011,100,3951.978,0.9204459
0.2,0.010005133,0.010000002,500.0,1.0000248,4999.952948589646,0.0023517129724707135,2.9494948e-12,2.9495512e-08,100.0,0.0023517129724707135,1,4999.9536,0.048233673,0.009994306,99.9999618539841,1.0,100,4999.952948589646,4999.952948589646,1.0005381,100,3999.9536,0.9994554
0.2,0.010009581,0.01,500.0,0.99995685,4999.959519744306,0.002084659960241175,1.3715702e-11,1.3714872e-07,100.0,0.002084659960241175,1,4999.96,0.0454282,0.009987418,99.99998474055374,1.0,100,4999.959519744306,4999.959519744306,1.0009149,100,3999.96,0.9986986
0.2,0.011347409,0.01,497.51,0.98236376,4974.938646785617,62565.7403984165,1.9434417e-06,0.018754961,98.98804217189135,62565.7403984165,1,4993.359,66.1067,0.0026363973,98.11230534546625,1.010223,100,4974.938646785617,4974.938646785617,1.1147283,100,3988.2605,0.2589901
0.2,0.010008721,0.01,500.0,1.0000033,4999.95723302671,0.0024577722857969707,1.4082388e-11,1.4082511e-07,99.99998807907247,0.0024577722857969707,1,4999.9575,0.049319588,0.009986268,99.99998855594673,1.0000001,100,4999.95723302671,4999.95723302671,1.0008754,100,3999.9575,0.9986301
0.2,0.010001305,0.01,500.0,0.9999875,4999.946273288256,0.005405763985117795,9.153393e-13,9.153758e-09,100.0,0.005405763985117795,1,4999.947,0.07314561,0.009993943,100.00001525898173,1.0,100,4999.946273288256,4999.946273288256,1.0001179,100,3999.9468,0.99938184
0.2,0.0100053465,0.009999998,500.0,0.99996614,4999.956880598287,0.0019292791637945202,1.2190513e-11,1.2189908e-07,99.99998807907247,0.0019292791637945202,1,4999.957,0.04369012,0.00998897,100.00001525930772,1.0000001,100,4999.956880598287,4999.956880598287,1.0005008,100,3999.957,0.99886316
0.2,0.010043745,0.010000003,500.0,1.000051,4999.957015966487,0.0015168673864079363,6.912285e-11,6.912932e-07,99.99998807907247,0.0015168673864079363,1,4999.9575,0.038756285,0.009981147,99.99989319400542,1.0000001,100,4999.957015966487,4999.957015966487,1.0044256,100,3999.9575,0.9981656
0.2,0.010018633,0.01,500.0,1.0000515,4999.956755732341,0.001716878735559787,5.841546e-11,5.8421176e-07,99.99996423722592,0.001716878735559787,1,4999.9575,0.041231424,0.0099757,99.99994278251218,1.0000004,100,4999.956755732341,4999.956755732341,1.0019149,100,3999.9575,0.9976213
0.2,0.01,0.009999998,500.0,1.0,4999.947478565376,0.0043747612736304104,3.5044917e-18,,100.0,0.0043747612736304104,1,4999.9478,0.06581735,0.01,100.0,1.0,100,4999.947478565376,4999.947478565376,1.0,100,3999.9478,1.0
0.2,0.010004565,0.01,500.0,1.0000156,4999.9540788855065,0.0022740614195803322,1.4046168e-12,1.4047523e-08,100.0,0.0022740614195803322,1,4999.9546,0.047466874,0.009997372,100.00002288783129,1.0,100,4999.9540788855065,4999.9540788855065,1.0004721,100,3999.9546,0.9997527
0.2,0.010006729,0.01,500.0,1.0000443,4999.952001446327,0.002277667493242809,1.3637224e-11,1.3638508e-07,99.99998807907247,0.002277667493242809,1,4999.9526,0.04746141,0.009986254,99.99997329831012,1.0000001,100,4999.952001446327,4999.952001446327,1.0007173,100,3999.9526,0.9986698
0.2,0.010006225,0.009999999,500.0,0.999987,4999.950811608974,0.0022283148657473916,8.589962e-12,8.589694e-08,100.0,0.0022283148657473916,1,4999.9517,0.046977133,0.009988266,100.0,1.0,100,4999.950811608974,4999.950811608974,1.0006095,100,3999.9517,0.9988136
0.2,0.01002088,0.010000002,500.0,0.9999665,4999.947471116815,0.002304604698780451,9.896591e-11,9.895923e-07,99.99990463265931,0.002304604698780451,1,4999.948,0.047775276,0.009960768,99.99988174052878,1.000001,100,4999.947471116815,4999.947471116815,1.0020545,100,3999.9478,0.99604344
0.2,0.01,0.009999998,500.0,1.0,4999.952050023202,0.0031012615494760446,3.5044917e-18,,100.0,0.0031012615494760446,1,4999.952,0.055387452,0.01,100.0,1.0,100,4999.952050023202,4999.952050023202,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9631199517535,0.001500214934679935,3.5044917e-18,,100.0,0.001500214934679935,1,4999.963,0.038542125,0.01,100.0,1.0,100,4999.9631199517535,4999.9631199517535,1.0,100,3999.963,1.0
0.2,0.01002706,0.01,500.0,1.0000116,4999.942688751813,0.0032636290220984265,1.252465e-10,1.2524993e-06,99.99992847447743,0.0032636290220984265,1,4999.9434,0.05675953,0.009955349,99.99987793121485,1.0000007,100,4999.942688751813,4999.942688751813,1.0027176,100,3999.9429,0.9955465
0.2,0.01,0.009999998,500.0,1.0,4999.950014708378,0.0024072737871795313,3.5044917e-18,,100.0,0.0024072737871795313,1,4999.95,0.048822187,0.01,100.0,1.0,100,4999.950014708378,4999.950014708378,1.0,100,3999.9502,1.0
0.2,0.010014363,0.010000002,500.0,1.0000002,4999.948196335702,0.002496821482792447,3.2895024e-11,3.289518e-07,99.99997615814777,0.002496821482792447,1,4999.949,0.049715552,0.009986285,99.99995040896535,1.0000002,100,4999.948196335702,4999.948196335702,1.0014365,100,3999.9492,0.99862874
0.2,0.01,0.009999998,500.0,1.0,4999.9494451954215,0.002376651392522524,3.5044917e-18,,100.0,0.002376651392522524,1,4999.949,0.0485299,0.01,100.0,1.0,100,4999.9494451954215,4999.9494451954215,1.0,100,3999.9492,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.946431507966,0.002922816604368525,3.5044917e-18,,100.0,0.002922816604368525,1,4999.947,0.053811338,0.01,100.0,1.0,100,4999.946431507966,4999.946431507966,1.0,100,3999.9468,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.952027015251,0.0022922510341606716,3.5044917e-18,,100.0,0.0022922510341606716,1,4999.9517,0.047646742,0.01,100.0,1.0,100,4999.952027015251,4999.952027015251,1.0,100,3999.9517,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956573254413,0.0026650100372439586,3.5044917e-18,,100.0,0.0026650100372439586,1,4999.9565,0.051368814,0.01,100.0,1.0,100,4999.956573254413,4999.956573254413,1.0,100,3999.9565,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954369873155,0.0021577398739594,3.5044917e-18,,100.0,0.0021577398739594,1,4999.9546,0.04620823,0.01,100.0,1.0,100,4999.954369873155,4999.954369873155,1.0,100,3999.9546,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953703277876,0.0022535162430064523,3.5044917e-18,,100.0,0.0022535162430064523,1,4999.9536,0.047220483,0.01,100.0,1.0,100,4999.953703277876,4999.953703277876,1.0,100,3999.9536,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95514086023,0.0017552415019029082,3.5044917e-18,,100.0,0.0017552415019029082,1,4999.955,0.041687842,0.01,100.0,1.0,100,4999.95514086023,4999.95514086023,1.0,100,3999.955,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.949117296483,0.007694870403484474,3.5044917e-18,,100.0,0.007694870403484474,1,4999.949,0.08726618,0.01,100.0,1.0,100,4999.949117296483,4999.949117296483,1.0,100,3999.9492,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957828570433,0.002311390880252541,3.5044917e-18,,100.0,0.002311390880252541,1,4999.958,0.047826394,0.01,100.0,1.0,100,4999.957828570433,4999.957828570433,1.0,100,3999.958,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.960482310732,0.00147036148951194,3.5044917e-18,,100.0,0.00147036148951194,1,4999.9604,0.038154017,0.01,100.0,1.0,100,4999.960482310732,4999.960482310732,1.0,100,3999.9604,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95640445843,0.0019021041618147716,3.5044917e-18,,100.0,0.0019021041618147716,1,4999.9565,0.043396473,0.01,100.0,1.0,100,4999.95640445843,4999.95640445843,1.0,100,3999.9565,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954215542301,0.00257681746943093,3.5044917e-18,,100.0,0.00257681746943093,1,4999.954,0.050515097,0.01,100.0,1.0,100,4999.954215542301,4999.954215542301,1.0,100,3999.954,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953510820365,0.0031135961707702596,3.5044917e-18,,100.0,0.0031135961707702596,1,4999.9536,0.055534344,0.01,100.0,1.0,100,4999.953510820365,4999.953510820365,1.0,100,3999.9536,1.0
0.2,0.010009187,0.01,500.0,1.0000451,4999.9659777991965,0.0017295322152511446,1.0633819e-11,1.0634953e-07,99.99998807907247,0.0017295322152511446,1,4999.9663,0.041361798,0.009990347,100.0,1.0000001,100,4999.9659777991965,4999.9659777991965,1.0009638,100,3999.9663,0.99907964
0.2,0.01,0.009999998,500.0,1.0,4999.95226697753,0.0015543453316533096,3.5044917e-18,,100.0,0.0015543453316533096,1,4999.952,0.03921248,0.01,100.0,1.0,100,4999.95226697753,4999.95226697753,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951189703772,0.0021820402699374176,3.5044917e-18,,100.0,0.0021820402699374176,1,4999.9517,0.046468753,0.01,100.0,1.0,100,4999.951189703772,4999.951189703772,1.0,100,3999.9517,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.947815873949,0.0025307595145525256,3.5044917e-18,,100.0,0.0025307595145525256,1,4999.9473,0.050029147,0.01,100.0,1.0,100,4999.947815873949,4999.947815873949,1.0,100,3999.9473,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957855743984,0.0020178983890019107,3.5044917e-18,,100.0,0.0020178983890019107,1,4999.958,0.044691313,0.01,100.0,1.0,100,4999.957855743984,4999.957855743984,1.0,100,3999.958,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954463889033,0.002705990742709783,3.5044917e-18,,100.0,0.002705990742709783,1,4999.954,0.051769674,0.01,100.0,1.0,100,4999.954463889033,4999.954463889033,1.0,100,3999.954,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950004865347,0.003051101441185311,3.5044917e-18,,100.0,0.003051101441185311,1,4999.95,0.054953355,0.01,100.0,1.0,100,4999.950004865347,4999.950004865347,1.0,100,3999.9502,1.0
0.2,0.0128481025,0.010000002,495.01,1.0005084,4949.941673751163,249994.11191342087,5.1035744e-07,0.0051087653,99.57755018995285,249994.11191342087,1,4954.398,453.55902,0.009108563,99.49726963542216,1.0042424,100,4949.941673751163,4949.941673751163,1.2854635,100,3952.279,0.9113194
0.2,0.01,0.009999998,500.0,1.0,4999.958906501144,0.0016460430492704148,3.5044917e-18,,100.0,0.0016460430492704148,1,4999.9585,0.04035865,0.01,100.0,1.0,100,4999.958906501144,4999.958906501144,1.0,100,3999.9585,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.945254188363,0.012126947185903986,3.5044917e-18,,100.0,0.012126947185903986,1,4999.9453,0.10956442,0.01,100.0,1.0,100,4999.945254188363,4999.945254188363,1.0,100,3999.9453,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.946452701638,0.004367656132323774,3.5044917e-18,,100.0,0.004367656132323774,1,4999.947,0.06574378,0.01,100.0,1.0,100,4999.946452701638,4999.946452701638,1.0,100,3999.9468,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954940641157,0.002383860153019687,3.5044917e-18,,100.0,0.002383860153019687,1,4999.955,0.048567835,0.01,100.0,1.0,100,4999.954940641157,4999.954940641157,1.0,100,3999.955,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9480830893945,0.0025871924949688826,3.5044917e-18,,100.0,0.0025871924949688826,1,4999.948,0.05059522,0.01,100.0,1.0,100,4999.9480830893945,4999.9480830893945,1.0,100,3999.9482,1.0
0.2,0.010006798,0.01,500.0,1.0000672,4999.95343256614,0.002087968389112965,1.2751045e-11,1.2752767e-07,99.99998807907247,0.002087968389112965,1,4999.9536,0.045432203,0.009988161,99.99999618555923,1.0000001,100,4999.95343256614,4999.95343256614,1.0007471,100,3999.9536,0.9988832
0.2,0.01,0.009999998,500.0,1.0,4999.952880236943,0.00295636344463307,3.5044917e-18,,100.0,0.00295636344463307,1,4999.9526,0.05411978,0.01,100.0,1.0,100,4999.952880236943,4999.952880236943,1.0,100,3999.9526,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956685727539,0.001920622321419172,3.5044917e-18,,100.0,0.001920622321419172,1,4999.957,0.043619886,0.01,100.0,1.0,100,4999.956685727539,4999.956685727539,1.0,100,3999.957,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95298240365,0.00214319778377461,3.5044917e-18,,100.0,0.00214319778377461,1,4999.9526,0.046076342,0.01,100.0,1.0,100,4999.95298240365,4999.95298240365,1.0,100,3999.9526,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.960738079107,0.0019245859890784738,3.5044917e-18,,100.0,0.0019245859890784738,1,4999.961,0.043658897,0.01,100.0,1.0,100,4999.960738079107,4999.960738079107,1.0,100,3999.961,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.94170276698,0.0024464578922457534,3.5044917e-18,,100.0,0.0024464578922457534,1,4999.942,0.04920741,0.01,100.0,1.0,100,4999.94170276698,4999.94170276698,1.0,100,3999.942,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950710920624,0.0020880772657370875,3.5044917e-18,,100.0,0.0020880772657370875,1,4999.95,0.04547482,0.01,100.0,1.0,100,4999.950710920624,4999.950710920624,1.0,100,3999.9502,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.945237777868,0.0027040547381605856,3.5044917e-18,,100.0,0.0027040547381605856,1,4999.9453,0.05175887,0.01,100.0,1.0,100,4999.945237777868,4999.945237777868,1.0,100,3999.9453,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.943511205088,0.0034742844027286965,3.5044917e-18,,100.0,0.0034742844027286965,1,4999.9434,0.05865577,0.01,100.0,1.0,100,4999.943511205088,4999.943511205088,1.0,100,3999.9434,1.0
0.2,0.010006249,0.01,500.0,1.0000107,4999.953755142831,0.0022447810767077863,1.2878217e-11,1.2878617e-07,99.99998807907247,0.0022447810767077863,1,4999.954,0.04712513,0.009987522,100.0,1.0000001,100,4999.953755142831,4999.953755142831,1.0006356,100,3999.954,0.9987629
0.2,0.010007526,0.009999999,500.0,0.99996805,4999.958119003207,0.0024612525312862764,2.1263635e-11,2.126206e-07,99.99997615814777,0.0024612525312862764,1,4999.9585,0.049353655,0.009986756,99.99999618518089,1.0000002,100,4999.958119003207,4999.958119003207,1.0007206,100,3999.9585,0.99864376
0.2,0.010007288,0.01,500.0,0.9999109,4999.949710992051,0.007040715774323237,3.7136343e-11,3.7129473e-07,99.99998807907247,0.007040715774323237,1,4999.9507,0.0832984,0.009965193,99.99995421956898,1.0000001,100,4999.949710992051,4999.949710992051,1.0006397,100,3999.9507,0.9964306
0.2,0.010009493,0.01,500.0,0.99991685,4999.948779335296,0.0034396849931393617,2.478059e-11,2.4776577e-07,99.99998807907247,0.0034396849931393617,1,4999.949,0.058298044,0.009977693,99.99998092493011,1.0000001,100,4999.948779335296,4999.948779335296,1.000866,100,3999.9492,0.9976863
0.2,0.010006378,0.010000002,500.0,1.0000144,4999.951468271456,0.002072008944210815,5.345594e-12,5.34574e-08,100.0,0.002072008944210815,1,4999.952,0.04529397,0.00999365,99.9999656682285,1.0,100,4999.951468271456,4999.951468271456,1.0006523,100,3999.9521,0.99937946
0.2,0.010003514,0.010000002,500.0,0.9999884,4999.957639158204,0.0017460773885607812,1.2764176e-12,1.2764225e-08,100.0,0.0017460773885607812,1,4999.958,0.041588515,0.009997712,99.99998855577647,1.0,100,4999.957639158204,4999.957639158204,1.0003397,100,3999.958,0.9997596
0.2,0.010020487,0.01,500.0,0.99991614,4999.950064372463,0.002240466454068012,1.0658138e-10,1.0656339e-06,99.99991655356695,0.002240466454068012,1,4999.9507,0.04707216,0.009977047,99.99990080962806,1.0000008,100,4999.950064372463,4999.950064372463,1.0019647,100,3999.9502,0.99762106
0.2,0.01000433,0.01,500.0,0.9999675,4999.949762680317,0.003183698612421888,6.6476425e-12,6.647224e-08,100.0,0.003183698612421888,1,4999.95,0.05613626,0.009989366,99.99998474071674,1.0,100,4999.949762680317,4999.949762680317,1.0004005,100,3999.9502,0.9989041
0.2,0.01,0.009999998,500.0,1.0,4999.95024901856,0.0023184003510158535,3.5044917e-18,,100.0,0.0023184003510158535,1,4999.95,0.047892626,0.01,100.0,1.0,100,4999.95024901856,4999.95024901856,1.0,100,3999.9502,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.945798370404,0.002863948022248691,3.5044917e-18,,100.0,0.002863948022248691,1,4999.9453,0.053213134,0.01,100.0,1.0,100,4999.945798370404,4999.945798370404,1.0,100,3999.9453,1.0
0.2,0.012216377,0.009999998,495.01,0.99681354,4949.956325198516,249995.59049464695,2.8143515e-06,0.027964443,98.11044648479422,249995.59049464695,1,4972.254,276.93088,0.0048752474,97.28935199190136,1.0192595,100,4949.956325198516,4949.956325198516,1.217745,100,3962.6702,0.48597124
0.2,0.01,0.009999998,500.0,1.0,4999.942404732037,0.008136864885116609,3.5044917e-18,,100.0,0.008136864885116609,1,4999.9424,0.089725316,0.01,100.0,1.0,100,4999.942404732037,4999.942404732037,1.0,100,3999.9424,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954941271858,0.0021462962269939486,3.5044917e-18,,100.0,0.0021462962269939486,1,4999.955,0.04610391,0.01,100.0,1.0,100,4999.954941271858,4999.954941271858,1.0,100,3999.955,1.0
0.2,0.010017398,0.01,500.0,0.9999478,4999.95154445829,0.0016055728107717622,3.6494793e-11,3.6491383e-07,99.99996423722592,0.0016055728107717622,1,4999.952,0.03989713,0.009987702,99.9999580361534,1.0000004,100,4999.95154445829,4999.95154445829,1.0016875,100,3999.9521,0.998718
0.2,0.010007418,0.01,500.0,1.0000211,4999.9484567223035,0.00539164974117112,1.2930043e-10,1.2930552e-06,99.99998807907247,0.00539164974117112,1,4999.949,0.07265934,0.009915418,99.99987793237896,1.0000001,100,4999.9484567223035,4999.9484567223035,1.0007629,100,3999.9492,0.9915628
0.2,0.01001471,0.01,500.0,1.000081,4999.962128395586,0.0015587705306784037,2.6055701e-11,2.6060007e-07,99.99998807907247,0.0015587705306784037,1,4999.9624,0.039300658,0.009987997,99.99995804173972,1.0000001,100,4999.962128395586,4999.962128395586,1.0015521,100,3999.9624,0.99888057
0.2,0.01,0.009999998,500.0,1.0,4999.955030472845,0.0017980048841052762,3.5044917e-18,,100.0,0.0017980048841052762,1,4999.955,0.04218575,0.01,100.0,1.0,100,4999.955030472845,4999.955030472845,1.0,100,3999.955,1.0
0.2,0.0100266775,0.01,500.0,1.000015,4999.9643261669125,0.0016664308086826601,5.901599e-11,5.9017407e-07,99.99998807907247,0.0016664308086826601,1,4999.965,0.040583707,0.009967653,99.99995422433653,1.0000001,100,4999.9643261669125,4999.9643261669125,1.0026828,100,3999.9648,0.99678034
0.2,0.010007958,0.01,500.0,0.9999812,4999.949983986393,0.0020863082272207733,2.7343768e-11,2.7342818e-07,99.99998807907247,0.0020863082272207733,1,4999.9507,0.045454822,0.009977324,99.9999847409263,1.0000001,100,4999.949983986393,4999.949983986393,1.000777,100,3999.9507,0.9977137
0.2,0.01,0.009999998,500.0,1.0,4999.955559002941,0.002134700408915896,3.5044917e-18,,100.0,0.002134700408915896,1,4999.9556,0.045955956,0.01,100.0,1.0,100,4999.955559002941,4999.955559002941,1.0,100,3999.9556,1.0
0.2,0.010007252,0.01,500.0,1.0000118,4999.951657815389,0.0021491411914422625,6.382726e-12,6.382809e-08,100.0,0.0021491411914422625,1,4999.952,0.04613628,0.009993894,100.00000381465256,1.0,100,4999.951657815389,4999.951657815389,1.000737,100,3999.9521,0.99940115
0.2,0.01,0.009999998,500.0,1.0,4999.943869112487,0.002416586251579572,3.5044917e-18,,100.0,0.002416586251579572,1,4999.944,0.048923638,0.01,100.0,1.0,100,4999.943869112487,4999.943869112487,1.0,100,3999.9438,1.0
0.2,0.010056206,0.01,500.0,0.9999867,4999.959102324103,0.002704055675908626,1.3923693e-10,1.3923378e-06,99.99997615814777,0.002704055675908626,1,4999.96,0.051897038,0.009988342,99.9998626692168,1.0000002,100,4999.959102324103,4999.959102324103,1.0056072,100,3999.96,0.998821
0.2,0.01,0.009999998,500.0,1.0,4999.955530611711,0.00256923222501567,3.5044917e-18,,100.0,0.00256923222501567,1,4999.9556,0.0504265,0.01,100.0,1.0,100,4999.955530611711,4999.955530611711,1.0,100,3999.9556,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954305842552,0.002193967132469885,3.5044917e-18,,100.0,0.002193967132469885,1,4999.9546,0.046591394,0.01,100.0,1.0,100,4999.954305842552,4999.954305842552,1.0,100,3999.9546,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953207248712,0.0024336953743058654,3.5044917e-18,,100.0,0.0024336953743058654,1,4999.9536,0.049062766,0.01,100.0,1.0,100,4999.953207248712,4999.953207248712,1.0,100,3999.9536,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.958711690047,0.0016726552282707436,3.5044917e-18,,100.0,0.0016726552282707436,1,4999.9585,0.040721893,0.01,100.0,1.0,100,4999.958711690047,4999.958711690047,1.0,100,3999.9585,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948241442158,0.0021670101125581755,3.5044917e-18,,100.0,0.0021670101125581755,1,4999.9478,0.046296377,0.01,100.0,1.0,100,4999.948241442158,4999.948241442158,1.0,100,3999.9478,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953684003308,0.003164143833763869,3.5044917e-18,,100.0,0.003164143833763869,1,4999.954,0.055978097,0.01,100.0,1.0,100,4999.953684003308,4999.953684003308,1.0,100,3999.954,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.963405461753,0.00122347425287328,3.5044917e-18,,100.0,0.00122347425287328,1,4999.9634,0.034815993,0.01,100.0,1.0,100,4999.963405461753,4999.963405461753,1.0,100,3999.9634,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948685823103,0.0018401537214222346,3.5044917e-18,,100.0,0.0018401537214222346,1,4999.9487,0.042684916,0.01,100.0,1.0,100,4999.948685823103,4999.948685823103,1.0,100,3999.9487,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957449655134,0.0021933421340501547,3.5044917e-18,,100.0,0.0021933421340501547,1,4999.9575,0.046613194,0.01,100.0,1.0,100,4999.957449655134,4999.957449655134,1.0,100,3999.9575,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.944686169363,0.0070009197453361925,3.5044917e-18,,100.0,0.0070009197453361925,1,4999.9443,0.08326368,0.01,100.0,1.0,100,4999.944686169363,4999.944686169363,1.0,100,3999.9443,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954961200887,0.002176590775249329,3.5044917e-18,,100.0,0.002176590775249329,1,4999.955,0.046424713,0.01,100.0,1.0,100,4999.954961200887,4999.954961200887,1.0,100,3999.955,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95343521588,0.0018978292652913592,3.5044917e-18,,100.0,0.0018978292652913592,1,4999.953,0.043340154,0.01,100.0,1.0,100,4999.95343521588,4999.95343521588,1.0,100,3999.9531,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.947011088876,0.0026891912626696335,3.5044917e-18,,100.0,0.0026891912626696335,1,4999.9473,0.05158201,0.01,100.0,1.0,100,4999.947011088876,4999.947011088876,1.0,100,3999.9473,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950274598806,0.0019010061455749015,3.5044917e-18,,100.0,0.0019010061455749015,1,4999.9507,0.043411195,0.01,100.0,1.0,100,4999.950274598806,4999.950274598806,1.0,100,3999.9507,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.949214431437,0.003880474895133863,3.5044917e-18,,100.0,0.003880474895133863,1,4999.949,0.061977066,0.01,100.0,1.0,100,4999.949214431437,4999.949214431437,1.0,100,3999.9492,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.952968294783,0.0021437466868861575,3.5044917e-18,,100.0,0.0021437466868861575,1,4999.953,0.046067595,0.01,100.0,1.0,100,4999.952968294783,4999.952968294783,1.0,100,3999.9531,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.943586280367,0.0045512660995471335,3.5044917e-18,,100.0,0.0045512660995471335,1,4999.944,0.067135476,0.01,100.0,1.0,100,4999.943586280367,4999.943586280367,1.0,100,3999.9438,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953304095056,0.0018064382125513034,3.5044917e-18,,100.0,0.0018064382125513034,1,4999.953,0.04229195,0.01,100.0,1.0,100,4999.953304095056,4999.953304095056,1.0,100,3999.9531,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9417154694465,0.005317381743539343,3.5044917e-18,,100.0,0.005317381743539343,1,4999.942,0.07254647,0.01,100.0,1.0,100,4999.9417154694465,4999.9417154694465,1.0,100,3999.942,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95282354757,0.0024800954058520814,3.5044917e-18,,100.0,0.0024800954058520814,1,4999.9526,0.049530663,0.01,100.0,1.0,100,4999.95282354757,4999.95282354757,1.0,100,3999.9526,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957226867807,0.0019154375246410802,3.5044917e-18,,100.0,0.0019154375246410802,1,4999.957,0.043532867,0.01,100.0,1.0,100,4999.957226867807,4999.957226867807,1.0,100,3999.957,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.958480921074,0.0017343624168675595,3.5044917e-18,,100.0,0.0017343624168675595,1,4999.9585,0.041445762,0.01,100.0,1.0,100,4999.958480921074,4999.958480921074,1.0,100,3999.9585,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.962844077039,0.0017636082576698772,3.5044917e-18,,100.0,0.0017636082576698772,1,4999.9624,0.04178421,0.01,100.0,1.0,100,4999.962844077039,4999.962844077039,1.0,100,3999.9624,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.958707406499,0.0017958985962859754,3.5044917e-18,,100.0,0.0017958985962859754,1,4999.9585,0.042167857,0.01,100.0,1.0,100,4999.958707406499,4999.958707406499,1.0,100,3999.9585,1.0
