AvgRet,J,MinVanillaIw,EpsThisIter,ESSRenyi,VarVanillaIw,MaxNormIw,Delta,IterType,MinNormIw,MaxVanillaIw,VarNormIw,AvgNormIw,eRenyi2,AvgEpLen,VarRet,AvgDiscRet,BatchSize,VarDiscRet,VarJ,ESSClassic,AvgVanillaIw,VanillaAvgRet,Bound
-1126.77522957,-1126.47,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,221.798721017,-1126.77522957,500,221.798721017,15.0651,500.000006643,1.0,-1126.77522957,-1126.47
-1126.56072834,-1126.56,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,216.955399463,-1126.56072834,500,216.955399463,14.6556,100.0,1.0,-1126.56072834,-1126.56
-1128.42680357,-1127.49,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,192.366648185,-1128.42680357,500,192.366648185,14.2648,200.000000102,1.0,-1128.42680357,-1127.49
-1128.08634789,-1127.69,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,226.973669999,-1128.08634789,500,226.973669999,14.5133,299.999969474,1.0,-1128.08634789,-1127.69
-1127.98971816,-1127.77,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,213.662129485,-1127.98971816,500,213.662129485,14.5215,400.0,1.0,-1127.98971816,-1127.77
-1128.84447604,-1127.98,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,213.876091834,-1128.84447604,500,213.876091834,14.5339,500.000006643,1.0,-1128.84447604,-1127.98
-1124.21602244,-1124.22,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,199.402495924,-1124.21602244,500,199.402495924,14.0502,100.0,1.0,-1124.21602244,-1124.22
-1124.67745851,-1124.45,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,206.327502107,-1124.67745851,500,206.327502107,14.1735,200.000000102,1.0,-1124.67745851,-1124.45
-1126.47465547,-1125.12,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,196.489204082,-1126.47465547,500,196.489204082,14.1309,299.999969474,1.0,-1126.47465547,-1125.12
-1129.1059058,-1126.12,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,248.534445441,-1129.1059058,500,248.534445441,14.6372,400.0,1.0,-1129.1059058,-1126.12
-1126.63258485,-1126.22,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,187.177806053,-1126.63258485,500,187.177806053,14.4396,500.000006643,1.0,-1126.63258485,-1126.22
-1125.73708816,-1125.74,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,235.148810085,-1125.73708816,500,235.148810085,15.2577,100.0,1.0,-1125.73708816,-1125.74
-1128.20262282,-1126.97,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,187.435202506,-1128.20262282,500,187.435202506,14.5155,200.000000102,1.0,-1128.20262282,-1126.97
-1125.15517561,-1126.36,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,201.153369358,-1125.15517561,500,201.153369358,14.4076,299.999969474,1.0,-1125.15517561,-1126.36
-1127.59382373,-1126.67,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,218.517883678,-1127.59382373,500,218.517883678,14.4931,400.0,1.0,-1127.59382373,-1126.67
-1128.60325797,-1127.06,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,204.808681637,-1128.60325797,500,204.808681637,14.4634,500.000006643,1.0,-1128.60325797,-1127.06
-1126.20787004,-1126.21,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,224.315708211,-1126.20787004,500,224.315708211,14.9021,100.0,1.0,-1126.20787004,-1126.21
-1126.31847093,-1126.26,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,210.11329986,-1126.31847093,500,210.11329986,14.6644,200.000000102,1.0,-1126.31847093,-1126.26
-1127.78330877,-1126.77,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,168.571653722,-1127.78330877,500,168.571653722,14.1247,299.999969474,1.0,-1127.78330877,-1126.77
-1125.63164612,-1126.49,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,247.372828225,-1125.63164612,500,247.372828225,14.5292,400.0,1.0,-1125.63164612,-1126.49
-1127.60300367,-1126.71,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,266.037071094,-1127.60300367,500,266.037071094,14.8914,500.000006643,1.0,-1127.60300367,-1126.71
-1126.33841715,-1126.34,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,187.90448891,-1126.33841715,500,187.90448891,13.6391,100.0,1.0,-1126.33841715,-1126.34
-1124.68022008,-1125.51,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,202.736513422,-1124.68022008,500,202.736513422,13.9304,200.000000102,1.0,-1124.68022008,-1125.51
-1129.77407558,-1126.93,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,255.466402323,-1129.77407558,500,255.466402323,14.7552,299.999969474,1.0,-1129.77407558,-1126.93
-1129.64244925,-1127.61,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,297.970798329,-1129.64244925,500,297.970798329,15.4406,400.0,1.0,-1129.64244925,-1127.61
-1128.64709764,-1127.82,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,204.225692505,-1128.64709764,500,204.225692505,15.2099,500.000006643,1.0,-1128.64709764,-1127.82
-1127.24489288,-1127.24,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,208.623919056,-1127.24489288,500,208.623919056,14.3714,100.0,1.0,-1127.24489288,-1127.24
-1124.8815091,-1126.06,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,211.565773741,-1124.8815091,500,211.565773741,14.4703,200.000000102,1.0,-1124.8815091,-1126.06
-1124.92652355,-1125.68,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,187.145221812,-1124.92652355,500,187.145221812,14.1999,299.999969474,1.0,-1124.92652355,-1125.68
-1126.8601558,-1125.98,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,218.306844872,-1126.8601558,500,218.306844872,14.3359,400.0,1.0,-1126.8601558,-1125.98
-1126.40302339,-1126.06,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,203.714692061,-1126.40302339,500,203.714692061,14.3101,500.000006643,1.0,-1126.40302339,-1126.06
-1129.1593237,-1129.16,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,178.171532271,-1129.1593237,500,178.171532271,13.2812,100.0,1.0,-1129.1593237,-1129.16
-1126.83365431,-1128.0,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,248.048823841,-1126.83365431,500,248.048823841,14.5716,200.000000102,1.0,-1126.83365431,-1128.0
-1126.67503,-1127.56,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,231.156170076,-1126.67503,500,231.156170076,14.7724,299.999969474,1.0,-1126.67503,-1127.56
-1128.05087697,-1127.68,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,194.972828954,-1128.05087697,500,194.972828954,14.5592,400.0,1.0,-1128.05087697,-1127.68
-1127.11766213,-1127.57,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,196.725592077,-1127.11766213,500,196.725592077,14.4422,500.000006643,1.0,-1127.11766213,-1127.57
-1129.45856449,-1129.46,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,173.90413415,-1129.45856449,500,173.90413415,13.1212,100.0,1.0,-1129.45856449,-1129.46
-1128.83744738,-1129.15,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,232.118097316,-1128.83744738,500,232.118097316,14.1802,200.000000102,1.0,-1128.83744738,-1129.15
-1128.30671828,-1128.87,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,224.748101441,-1128.30671828,500,224.748101441,14.4352,299.999969474,1.0,-1128.30671828,-1128.87
-1128.30978439,-1128.73,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,233.045781222,-1128.30978439,500,233.045781222,14.6294,400.0,1.0,-1128.30978439,-1128.73
-1126.02210401,-1128.19,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,169.998595027,-1126.02210401,500,169.998595027,14.3543,500.000006643,1.0,-1126.02210401,-1128.19
-1128.89042125,-1128.89,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,183.230403303,-1128.89042125,500,183.230403303,13.4684,100.0,1.0,-1128.89042125,-1128.89
-1127.7894534,-1128.34,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,232.596964609,-1127.7894534,500,232.596964609,14.3575,200.000000102,1.0,-1127.7894534,-1128.34
-1127.93648055,-1128.21,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,256.744454244,-1127.93648055,500,256.744454244,14.9059,299.999969474,1.0,-1127.93648055,-1128.21
-1126.12952302,-1127.69,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,182.897816641,-1126.12952302,500,182.897816641,14.5848,400.0,1.0,-1126.12952302,-1127.69
-1127.708533,-1127.69,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,202.681436716,-1127.708533,500,202.681436716,14.5018,500.000006643,1.0,-1127.708533,-1127.69
-1125.91702218,-1125.92,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,182.230620642,-1125.91702218,500,182.230620642,13.4316,100.0,1.0,-1125.91702218,-1125.92
-1126.08373108,-1126.0,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,160.665088462,-1126.08373108,500,160.665088462,13.0284,200.000000102,1.0,-1126.08373108,-1126.0
-1126.87449859,-1126.29,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,243.849325632,-1126.87449859,500,243.849325632,13.9212,299.999969474,1.0,-1126.87449859,-1126.29
-1124.5300287,-1125.85,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,188.47020117,-1124.5300287,500,188.47020117,13.8773,400.0,1.0,-1124.5300287,-1125.85
-1127.33496358,-1126.15,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,214.186567888,-1127.33496358,500,214.186567888,14.0294,500.000006643,1.0,-1127.33496358,-1126.15
-1125.54367382,-1125.54,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,228.713709186,-1125.54367382,500,228.713709186,15.0475,100.0,1.0,-1125.54367382,-1125.54
-1127.62004971,-1126.58,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,151.90961594,-1127.62004971,500,151.90961594,13.7654,200.000000102,1.0,-1127.62004971,-1126.58
-1126.77249785,-1126.65,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,187.135620494,-1126.77249785,500,187.135620494,13.7145,299.999969474,1.0,-1126.77249785,-1126.65
-1127.09150821,-1126.76,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,208.778396009,-1127.09150821,500,208.778396009,13.8844,400.0,1.0,-1127.09150821,-1126.76
-1129.01942481,-1127.21,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,205.844811565,-1129.01942481,500,205.844811565,13.9927,500.000006643,1.0,-1129.01942481,-1127.21
-1126.94568397,-1126.95,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,197.704461994,-1126.94568397,500,197.704461994,13.9903,100.0,1.0,-1126.94568397,-1126.95
-1127.06229411,-1127.0,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,207.328036718,-1127.06229411,500,207.328036718,14.1596,200.000000102,1.0,-1127.06229411,-1127.0
-1126.85199347,-1126.95,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,209.818311672,-1126.85199347,500,209.818311672,14.2446,299.999969474,1.0,-1126.85199347,-1126.95
-1126.74554536,-1126.9,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,202.570780462,-1126.74554536,500,202.570780462,14.2241,400.0,1.0,-1126.74554536,-1126.9
-1125.76566074,-1126.67,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,156.297720485,-1125.76566074,500,156.297720485,13.8929,500.000006643,1.0,-1125.76566074,-1126.67
-1127.21216806,-1127.21,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,208.968106637,-1127.21216806,500,208.968106637,14.3833,100.0,1.0,-1127.21216806,-1127.21
-1129.01323568,-1128.11,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,177.94061602,-1129.01323568,500,177.94061602,13.8683,200.000000102,1.0,-1129.01323568,-1128.11
-1125.78214651,-1127.34,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,190.988095513,-1125.78214651,500,190.988095513,13.8728,299.999969474,1.0,-1125.78214651,-1127.34
-1128.32466695,-1127.58,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,241.034684938,-1128.32466695,500,241.034684938,14.2891,400.0,1.0,-1128.32466695,-1127.58
-1129.03526725,-1127.87,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,258.04706311,-1129.03526725,500,258.04706311,14.6552,500.000006643,1.0,-1129.03526725,-1127.87
-1130.62536239,-1130.63,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,219.656331687,-1130.62536239,500,219.656331687,14.7465,100.0,1.0,-1130.62536239,-1130.63
-1130.80786809,-1130.72,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,220.522269493,-1130.80786809,500,220.522269493,14.7613,200.000000102,1.0,-1130.80786809,-1130.72
-1127.38361815,-1129.61,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,158.015443035,-1127.38361815,500,158.015443035,14.1378,299.999969474,1.0,-1127.38361815,-1129.61
-1127.53497698,-1129.09,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,213.343876318,-1127.53497698,500,213.343876318,14.2659,400.0,1.0,-1127.53497698,-1129.09
-1128.59406158,-1128.99,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,235.093456251,-1128.59406158,500,235.093456251,14.4706,500.000006643,1.0,-1128.59406158,-1128.99
-1125.83213586,-1125.83,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,220.304284848,-1125.83213586,500,220.304284848,14.7682,100.0,1.0,-1125.83213586,-1125.83
-1127.91067971,-1126.87,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,209.355374245,-1127.91067971,500,209.355374245,14.6206,200.000000102,1.0,-1127.91067971,-1126.87
-1125.77910223,-1126.51,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,175.556289031,-1125.77910223,500,175.556289031,14.1671,299.999969474,1.0,-1125.77910223,-1126.51
-1126.07240525,-1126.4,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,199.790164646,-1126.07240525,500,199.790164646,14.1426,400.0,1.0,-1126.07240525,-1126.4
-1126.79597277,-1126.48,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,205.636826547,-1126.79597277,500,205.636826547,14.1687,500.000006643,1.0,-1126.79597277,-1126.48
-1129.43401232,-1129.43,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,188.512898868,-1129.43401232,500,188.512898868,13.6612,100.0,1.0,-1129.43401232,-1129.43
-1129.02469272,-1129.23,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,234.319422455,-1129.02469272,500,234.319422455,14.4687,200.000000102,1.0,-1129.02469272,-1129.23
-1127.4699689,-1128.64,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,315.671293564,-1127.4699689,500,315.671293564,15.634,299.999969474,1.0,-1127.4699689,-1128.64
-1127.59837719,-1128.38,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,255.214669102,-1127.59837719,500,255.214669102,15.7063,400.0,1.0,-1127.59837719,-1128.38
-1124.46957937,-1127.6,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,195.851173927,-1124.46957937,500,195.851173927,15.4459,500.000006643,1.0,-1124.46957937,-1127.6
-1126.83544777,-1126.84,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,192.385792104,-1126.83544777,500,192.385792104,13.8008,100.0,1.0,-1126.83544777,-1126.84
-1127.89859983,-1127.37,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,228.513783395,-1127.89859983,500,228.513783395,14.444,200.000000102,1.0,-1127.89859983,-1127.37
-1128.21462367,-1127.65,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,139.855369718,-1128.21462367,500,139.855369718,13.6161,299.999969474,1.0,-1128.21462367,-1127.65
-1129.52984169,-1128.12,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,213.381982118,-1129.52984169,500,213.381982118,13.8753,400.0,1.0,-1129.52984169,-1128.12
-1129.85704213,-1128.47,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,212.812173183,-1129.85704213,500,212.812173183,14.0228,500.000006643,1.0,-1129.85704213,-1128.47
-1126.22457299,-1126.22,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,221.171399363,-1126.22457299,500,221.171399363,14.7973,100.0,1.0,-1126.22457299,-1126.22
-1127.86220888,-1127.04,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,215.967610255,-1127.86220888,500,215.967610255,14.7328,200.000000102,1.0,-1127.86220888,-1127.04
-1129.06314893,-1127.72,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,276.699475494,-1129.06314893,500,276.699475494,15.3922,299.999969474,1.0,-1129.06314893,-1127.72
-1127.15004473,-1127.57,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,220.132970338,-1127.15004473,500,220.132970338,15.2392,400.0,1.0,-1127.15004473,-1127.57
-1125.37325985,-1127.13,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,169.672523597,-1125.37325985,500,169.672523597,14.8377,500.000006643,1.0,-1125.37325985,-1127.13
-1126.46331066,-1126.46,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,183.587363544,-1126.46331066,500,183.587363544,13.4815,100.0,1.0,-1126.46331066,-1126.46
-1129.88125722,-1128.17,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,246.997081216,-1129.88125722,500,246.997081216,14.699,200.000000102,1.0,-1129.88125722,-1128.17
-1128.3053369,-1128.22,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,188.832870267,-1128.3053369,500,188.832870267,14.3652,299.999969474,1.0,-1128.3053369,-1128.22
-1127.00311439,-1127.91,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,198.965331833,-1127.00311439,500,198.965331833,14.293,400.0,1.0,-1127.00311439,-1127.91
-1127.40041426,-1127.81,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,237.461583929,-1127.40041426,500,237.461583929,14.5083,500.000006643,1.0,-1127.40041426,-1127.81
-1128.45953485,-1128.46,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,170.943724837,-1128.45953485,500,170.943724837,13.009,100.0,1.0,-1128.45953485,-1128.46
-1126.72805514,-1127.59,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,247.053349554,-1126.72805514,500,247.053349554,14.4103,200.000000102,1.0,-1126.72805514,-1127.59
-1128.99820727,-1128.06,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,251.956985096,-1128.99820727,500,251.956985096,14.9004,299.999969474,1.0,-1128.99820727,-1128.06
-1128.27093673,-1128.11,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,219.837710508,-1128.27093673,500,219.837710508,14.8639,400.0,1.0,-1128.27093673,-1128.11
-1126.68759644,-1127.83,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,233.728618254,-1126.68759644,500,233.728618254,14.945,500.000006643,1.0,-1126.68759644,-1127.83
-1126.87741508,-1126.88,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,197.790869213,-1126.87741508,500,197.790869213,13.9933,100.0,1.0,-1126.87741508,-1126.88
-1127.15481626,-1127.02,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,211.479471798,-1127.15481626,500,211.479471798,14.234,200.000000102,1.0,-1127.15481626,-1127.02
-1126.65527581,-1126.9,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,161.068597576,-1126.65527581,500,161.068597576,13.7206,299.999969474,1.0,-1126.65527581,-1126.9
-1130.34948588,-1127.76,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,169.404689379,-1130.34948588,500,169.404689379,13.6145,400.0,1.0,-1130.34948588,-1127.76
-1127.70181138,-1127.75,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,194.124898737,-1127.70181138,500,194.124898737,13.6646,500.000006643,1.0,-1127.70181138,-1127.75
-1128.02357054,-1128.02,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,259.950328154,-1128.02357054,500,259.950328154,16.0422,100.0,1.0,-1128.02357054,-1128.02
-1127.59835661,-1127.81,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,187.829694777,-1127.59835661,500,187.829694777,14.8895,200.000000102,1.0,-1127.59835661,-1127.81
-1127.88751445,-1127.84,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,235.112472673,-1127.88751445,500,235.112472673,15.0129,299.999969474,1.0,-1127.88751445,-1127.84
-1127.43061216,-1127.74,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,227.11755806,-1127.43061216,500,227.11755806,15.0094,400.0,1.0,-1127.43061216,-1127.74
-1127.13712351,-1127.62,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,200.687329511,-1127.13712351,500,200.687329511,14.833,500.000006643,1.0,-1127.13712351,-1127.62
-1127.17166678,-1127.17,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,214.367918708,-1127.17166678,500,214.367918708,14.5679,100.0,1.0,-1127.17166678,-1127.17
-1126.78132912,-1126.98,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,231.687114593,-1126.78132912,500,231.687114593,14.8605,200.000000102,1.0,-1126.78132912,-1126.98
-1128.40788146,-1127.45,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,200.880280209,-1128.40788146,500,200.880280209,14.6277,299.999969474,1.0,-1128.40788146,-1127.45
-1127.4806736,-1127.46,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,217.421812666,-1127.4806736,500,217.421812666,14.6386,400.0,1.0,-1127.4806736,-1127.46
-1127.4202397,-1127.45,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,224.613423507,-1127.4202397,500,224.613423507,14.6937,500.000006643,1.0,-1127.4202397,-1127.45
-1130.33956678,-1130.34,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,251.044085233,-1130.33956678,500,251.044085233,15.7649,100.0,1.0,-1130.33956678,-1130.34
-1125.70212939,-1128.02,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,235.470197239,-1125.70212939,500,235.470197239,15.6908,200.000000102,1.0,-1125.70212939,-1128.02
-1125.01677899,-1127.02,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,143.99282439,-1125.01677899,500,143.99282439,14.617,299.999969474,1.0,-1125.01677899,-1127.02
-1124.88803896,-1126.49,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,224.827923612,-1124.88803896,500,224.827923612,14.7221,400.0,1.0,-1124.88803896,-1126.49
