EpThisIter,Max_iw,Our_bound,EpRewMean,EpisodesSoFar,TimestepsSoFar,DiscEpRewMean,entloss,surrgain,optimgain,Step_size,Reny_4,EpLenMean,meankl,ev_tdlam_before,TimeElapsed,Var_J,J_hat,entropy
100,51.44285583496094,3.64375245576,37.7321745186,39300,19650000,30.1899150877,,0.00242266,0.00242266,1.0,3.52878,500.0,0.0112304,0.432039380074,22341.425612211227,1337.61865234375,14.615793228149414,0.456137
100,889.4486083984375,-24.2076207602,37.9020514211,39400,19700000,30.2803714676,,0.00726298,0.00726298,1.0,22.3078,500.0,0.0130488,0.414674580097,22400.08084511757,47918.57421875,41.463314056396484,0.444422
100,58.375732421875,0.728284687538,38.5069067123,39500,19750000,30.696675873,,0.00713615,0.00713615,1.0,2.78288,500.0,0.0106432,0.422589898109,22454.264637231827,13629.17578125,35.751502990722656,0.479756
100,229.88937377929688,-59.700641007,37.9874654517,39600,19800000,30.6573109095,,0.0092111,0.0092111,1.0,5.5198,500.0,0.0114328,0.416116595268,22510.531242609024,215986.625,79.72244262695312,0.450194
100,51.78190612792969,3.28864711513,38.167714406,39700,19850000,30.6371052385,,0.00536257,0.00536257,1.0,7.15198,500.0,0.0114901,0.419440031052,22569.819271802902,1182.7860107421875,13.606143951416016,0.423417
100,215.0610809326172,-22.7622056936,38.2447461783,39800,19900000,30.636082405,,0.00572717,0.00572717,1.0,3.4059,500.0,0.00967946,0.418901324272,22628.995274066925,62936.43359375,52.49919891357422,0.431814
100,607.5643920898438,-12.2928358725,37.5234654096,39900,19950000,30.0878101645,,0.00823864,0.00823864,1.0,14.4186,500.0,0.0121979,0.418221116066,22685.948263645172,24690.984375,34.847259521484375,0.445561
100,291.38360595703125,-36.1099282876,37.263810501,40000,20000000,29.9494684017,,0.00276086,0.00276086,1.0,2.65634,500.0,0.0111933,0.419621825218,22736.604976177216,95698.3203125,56.69550704956055,0.429953
100,104.39356994628906,-10.3287656158,37.3791116371,40100,20050000,29.9429793452,,0.00767469,0.00767469,1.0,16.9952,500.0,0.0105302,0.421460211277,22793.183135271072,40598.40234375,50.118370056152344,0.424167
100,213.82400512695312,-28.294533855,37.617211294,40200,20100000,30.134393195,,0.00299801,0.00299801,1.0,1.92908,500.0,0.00941689,0.409772217274,22848.869349241257,46997.5234375,36.74220275878906,0.416011
100,164.01023864746094,-8.22824607009,37.0396872482,40300,20150000,29.7214077188,,0.000526143,0.000526143,1.0,7.84287,500.0,0.0117807,0.418158352375,22907.853459835052,11718.896484375,24.247909545898438,0.382652
100,60.44424057006836,8.71971130615,37.0384584178,40400,20200000,29.4908712424,,0.00324733,0.00324733,1.0,2.19943,500.0,0.00911849,0.389247119427,22964.264219999313,2547.359130859375,23.861122131347656,0.332497
100,100.71705627441406,-6.50988877292,36.8178613996,40500,20250000,29.225585193,,0.000108133,0.000108133,1.0,8.0809,500.0,0.012396,0.400220394135,23019.0849609375,8938.220703125,21.852760314941406,0.308716
100,274.24078369140625,-30.6526062945,37.1523453211,40600,20300000,29.3918963426,,0.00370529,0.00370529,1.0,3.42321,500.0,0.0107288,0.404255330563,23077.047384023666,65950.1328125,46.38966751098633,0.30655
100,41.832847595214844,-1.33314452024,37.4368920023,40700,20350000,29.7936344554,,0.00168195,0.00168195,1.0,2.5013,500.0,0.0104718,0.41766256094,23137.17111158371,3574.344482421875,16.602602005004883,0.307159
100,125.14737701416016,4.45821341618,36.7684571441,40800,20400000,29.1817928961,,0.0108996,0.0108996,1.0,27.7039,500.0,0.013313,0.411046266556,23193.081934928894,27006.30078125,53.758995056152344,0.297248
100,130.54904174804688,-7.60070084722,37.3947930648,40900,20450000,29.6048585558,,0.00569092,0.00569092,1.0,8.67648,500.0,0.0119223,0.421393334866,23249.153341531754,16440.384765625,30.865318298339844,0.333468
100,27.872678756713867,9.72852658117,36.6796873159,41000,20500000,29.2025543358,,0.00293235,0.00293235,1.0,2.77682,500.0,0.0107307,0.403036355972,23307.08612370491,1209.23681640625,20.160751342773438,0.299805
100,262.02587890625,10.0757167658,36.8451338868,41100,20550000,29.1511348729,,0.00240087,0.00240087,1.0,4.58273,500.0,0.00904304,0.414006352425,23364.603865385056,9505.15234375,39.32402801513672,0.29697
100,303.3307189941406,-39.2450511175,36.9065918716,41200,20600000,29.0944225419,,0.00162767,0.00162767,1.0,1.58105,500.0,0.00988362,0.398235976696,23419.919248342514,73284.0625,41.96803665161133,0.278407
100,381.81591796875,-86.5809309007,37.3427216773,41300,20650000,29.4875622744,,0.0103964,0.0103964,1.0,3.48181,500.0,0.0100761,0.403253793716,23474.987812757492,325633.375,84.61195373535156,0.280518
100,38.80632019042969,12.6604965529,37.6810073586,41400,20700000,29.7241678542,,0.00132566,0.00132566,1.0,3.92461,500.0,0.00944965,0.388703763485,23534.614322662354,2058.20361328125,26.27072525024414,0.306152
100,84.7603530883789,-0.010798029635,37.128944131,41500,20750000,29.2144795848,,0.00855076,0.00855076,1.0,2.97965,500.0,0.0104645,0.392424285412,23593.921830177307,2538.39453125,15.103946685791016,0.317993
100,242.14004516601562,-26.8124277682,37.3396287569,41600,20800000,29.3639214727,,0.00476287,0.00476287,1.0,4.73932,500.0,0.0107018,0.394605338573,23650.125972032547,81936.5078125,59.06123352050781,0.339207
100,722.7615356445312,-99.1303583295,37.2230432534,41700,20850000,29.392843486,,0.00568894,0.00568894,1.0,9.49033,500.0,0.0121901,0.385591268539,23703.610790252686,312943.875,68.69380187988281,0.34011
100,70.52851867675781,13.7705744314,37.6946412354,41800,20900000,29.7225861956,,0.00393825,0.00393825,1.0,1.55446,500.0,0.0101335,0.379830420017,23764.768547296524,2605.864501953125,29.084875106811523,0.306877
100,52.29328155517578,5.44315898036,37.5109259054,41900,20950000,29.5241801134,,0.0029399,0.0029399,1.0,2.18748,500.0,0.0102739,0.386632680893,23824.711375951767,2437.274169921875,20.253786087036133,0.272828
100,60.21240997314453,0.051403852538,37.1324433785,42000,21000000,29.1378741765,,0.00383695,0.00383695,1.0,3.45324,500.0,0.00996178,0.376524150372,23883.105259656906,4093.359619140625,19.245214462280273,0.262331
100,1123.06689453125,-105.706606302,37.5032516571,42100,21050000,29.5714348865,,0.00540478,0.00540478,1.0,2.21479,500.0,0.0102181,0.389372348785,23939.14376807213,538752.375,114.4926528930664,0.268928
100,53.49894332885742,5.57323712183,37.4354097725,42200,21100000,29.42830117,,0.00234764,0.00234764,1.0,1.5612,500.0,0.00871705,0.366327524185,23995.78688311577,4398.3994140625,25.4693660736084,0.252566
100,24.00399398803711,2.38353179932,37.2412479153,42300,21150000,29.2632197796,,0.00459016,0.00459016,1.0,6.33425,500.0,0.0124528,0.382047832012,24055.722950458527,1474.5634765625,13.903545379638672,0.236604
100,88.15657806396484,8.24327258404,37.7582678275,42400,21200000,29.6644546759,,0.00204943,0.00204943,1.0,1.70796,500.0,0.00899905,0.385565280914,24112.85152697563,6753.85205078125,32.89781951904297,0.261199
100,1576.7274169921875,-122.584319544,37.4856613503,42500,21250000,29.5015945169,,0.00650472,0.00650472,1.0,2.97237,500.0,0.0123758,0.372745275497,24168.83021903038,497389.5625,88.99323272705078,0.252816
100,55.495826721191406,7.79774205876,37.3916177369,42600,21300000,29.3379251587,,0.00213684,0.00213684,1.0,2.24014,500.0,0.0107812,0.372975349426,24224.135497808456,5469.53076171875,29.9846248626709,0.214853
100,36.20650863647461,12.3026088218,37.8392044359,42700,21350000,29.6757676713,,0.00300398,0.00300398,1.0,4.41322,500.0,0.010332,0.376986205578,24282.104925632477,2801.74755859375,28.182069778442383,0.218387
100,78.62831115722656,3.36356207606,37.6695089915,42800,21400000,29.5026166475,,0.00349386,0.00349386,1.0,3.23667,500.0,0.0114804,0.37797498703,24341.072038412094,8276.5009765625,30.656145095825195,0.207199
100,800.3858032226562,-25.6267780829,37.9208802679,42900,21450000,29.5866464239,,0.00409342,0.00409342,1.0,3.38695,500.0,0.0122696,0.392938494682,24394.11824798584,104873.1875,71.5256118774414,0.188312
100,63.01173782348633,-5.14482982006,37.7786614013,43000,21500000,29.5022253048,,0.0100897,0.0100897,1.0,4.0041,500.0,0.0113564,0.382988810539,24444.678071260452,5957.8056640625,18.01121711730957,0.209473
100,80.67683410644531,-0.878583852154,38.186224677,43100,21550000,29.9389552923,,0.00958501,0.00958501,1.0,2.97114,500.0,0.011391,0.373088717461,24502.96741271019,5576.671875,21.524551391601562,0.213182
100,343.10662841796875,-24.4652837378,38.043807838,43200,21600000,29.8073163269,,0.00273624,0.00273624,1.0,3.07126,500.0,0.0100601,0.391464233398,24560.971906900406,86459.796875,63.746856689453125,0.189525
100,25.527494430541992,3.03553251264,37.5149037261,43300,21650000,29.2759262169,,0.00246144,0.00246144,1.0,4.12819,500.0,0.0108026,0.386408984661,24617.48882341385,3330.97216796875,20.349905014038086,0.165772
100,86.77328491210938,4.39526390188,37.5165475139,43400,21700000,29.1831362022,,0.00687415,0.00687415,1.0,2.70429,500.0,0.0115428,0.374071478844,24671.97611141205,1267.5933837890625,15.076247215270996,0.160327
100,26.26134490966797,4.29101423578,38.1476189422,43500,21750000,29.7684478492,,0.00154675,0.00154675,1.0,4.53609,500.0,0.0100699,0.371999025345,24731.343159675598,837.115478515625,12.970898628234863,0.144029
100,258.2539978027344,2.84794377578,38.5116622473,43600,21800000,29.8912938454,,0.00430568,0.00430568,1.0,1.80476,500.0,0.010295,0.373742580414,24787.905584573746,23408.529296875,48.74748229980469,0.133114
100,1742.0313720703125,-212.926716968,38.2811067814,43700,21850000,29.7813862677,,0.00398761,0.00398761,1.0,1.77388,500.0,0.00886409,0.37835329771,24841.613772153854,1754027.25,184.39236450195312,0.0844115
100,13.98042106628418,15.6205230045,38.0380376256,43800,21900000,29.5682228906,,0.00140811,0.00140811,0.5,1.40965,500.0,0.00318406,0.366431057453,24894.065390348434,1495.39306640625,27.221616744995117,0.0780274
100,104.09110260009766,-2.14112992473,38.0191138832,43900,21950000,29.603651347,,0.0026761,0.0026761,1.0,2.49841,500.0,0.00976595,0.380271911621,24952.751502513885,12837.138671875,31.849199295043945,0.0596233
100,81.5226821899414,10.606079881,38.4284792583,44000,22000000,30.0453595853,,0.00434329,0.00434329,1.0,2.4521,500.0,0.0102263,0.386224508286,25010.031587600708,2725.251220703125,26.267261505126953,0.0908189
100,183.51658630371094,4.37268346107,37.9934836177,44100,22050000,29.6023465612,,0.00286083,0.00286083,1.0,2.53921,500.0,0.00943762,0.378998756409,25067.610973358154,7225.986328125,29.87442398071289,0.0754781
100,17.942405700683594,2.1247735498,38.1591372479,44200,22100000,29.800193114,,0.000831573,0.000831573,1.0,5.67668,500.0,0.013629,0.370063781738,25121.412152528763,517.5720825195312,8.949836730957031,0.0827325
100,215.362060546875,-21.4900433014,38.2732621812,44300,22150000,29.9349480681,,0.0113709,0.0113709,1.0,12.1139,500.0,0.013987,0.372108697891,25179.356310367584,51147.96484375,46.357704162597656,0.0718467
100,902.5907592773438,-195.552731708,38.2637977658,44400,22200000,30.0518803813,,0.0063205,0.0063205,1.0,5.2382,500.0,0.0121732,0.368160188198,25238.258675336838,1207689.5,134.13204956054688,0.0615514
100,110.1954116821289,-0.98892160248,38.3132303047,44500,22250000,30.0293064266,,0.00557091,0.00557091,1.0,9.37758,500.0,0.011626,0.358792841434,25296.135422945023,2909.51318359375,15.193049430847168,0.0379984
100,13.066146850585938,1.67686552764,38.5849427825,44600,22300000,30.2297376178,,0.00300231,0.00300231,1.0,4.80774,500.0,0.0117813,0.367948234081,25351.51350402832,779.5089111328125,10.05277156829834,0.0441923
100,246.379638671875,-5.47636536701,37.9563529959,44700,22350000,29.661787438,,0.0051602,0.0051602,1.0,4.08712,500.0,0.0114977,0.367090582848,25407.39721608162,12095.5771484375,27.517602920532227,0.0640869
100,734.1377563476562,-37.1368917671,38.2270597234,44800,22400000,29.8859099287,,0.0174598,0.0174598,1.0,14.3857,500.0,0.0134386,0.364491224289,25465.012429237366,55869.671875,33.773406982421875,0.069467
100,471.76446533203125,-33.5366282437,38.4675528033,44900,22450000,30.0698891189,,0.00354798,0.00354798,1.0,7.33204,500.0,0.0120941,0.374830543995,25519.65833544731,102155.703125,62.34878921508789,0.0513094
100,55.94922637939453,-5.07697546634,38.0905013725,45000,22500000,29.8127914806,,0.00435896,0.00435896,1.0,4.05518,500.0,0.0117851,0.357968211174,25574.673013448715,6541.1005859375,19.186145782470703,0.0442399
100,214.3280792236328,-10.5600314071,37.8907292589,45100,22550000,29.7807797317,,0.00628314,0.00628314,1.0,8.11026,500.0,0.0120083,0.361745893955,25630.05610704422,33816.55078125,44.6077995300293,0.0600788
100,22.125782012939453,14.6207074984,38.3269407994,45200,22600000,30.2153533443,,0.00338257,0.00338257,1.0,1.4148,500.0,0.00693811,0.354854881763,25683.60275864601,621.9866943359375,22.10260581970215,0.0983327
100,49.889522552490234,2.41306554792,38.3533742648,45300,22650000,30.2413086597,,0.0079899,0.0079899,1.0,17.6136,500.0,0.0127153,0.37832146883,25737.815128803253,3544.89306640625,20.27476692199707,0.10476
100,73.86480712890625,1.30413935779,37.9465191618,45400,22700000,30.0098423981,,0.00412843,0.00412843,1.0,5.10425,500.0,0.0118298,0.340046465397,25794.185041189194,4359.21484375,21.1114444732666,0.106609
100,743.6286010742188,-35.7644958094,37.9411353058,45500,22750000,29.9435298937,,0.0051633,0.0051633,1.0,9.9051,500.0,0.0136247,0.360499501228,25849.184602975845,62845.87890625,39.442745208740234,0.0746218
100,77.6010971069336,-1.4707170465,38.2585962229,45600,22800000,30.1512905792,,0.00361241,0.00361241,1.0,4.67956,500.0,0.0129144,0.371334075928,25909.77860569954,9719.34765625,28.105308532714844,0.0611166
100,53.09321975708008,11.2488623978,38.289694145,45700,22850000,30.148371478,,0.00135642,0.00135642,0.5,1.5342,500.0,0.00323983,0.369775056839,25967.641262054443,9683.2490234375,40.76991271972656,0.0536477
100,193.8444366455078,3.6303354414,38.2181969814,45800,22900000,29.9459910203,,0.00433533,0.00433533,1.0,3.20072,500.0,0.0105363,0.369975984097,26027.217739343643,10395.599609375,34.217979431152344,0.0557139
100,571.2451171875,-138.455323042,38.2841089663,45900,22950000,30.0828299978,,0.00366202,0.00366202,1.0,2.44764,500.0,0.0122824,0.364202320576,26081.88320827484,538064.875,81.6033935546875,0.0479632
100,21.96015167236328,17.3377332104,38.3684661911,46000,23000000,30.1964990922,,0.000377453,0.000377453,0.5,1.4588,500.0,0.00260065,0.375074088573,26136.874422073364,1366.7222900390625,28.428495407104492,0.0495403
100,23.738330841064453,12.6925135659,38.6963778655,46100,23050000,30.4898252741,,0.00208866,0.00208866,1.0,1.60217,500.0,0.00778153,0.355854988098,26197.717238903046,753.3544311523438,20.92670440673828,0.096376
100,212.06454467773438,-20.5968898868,38.7881666911,46200,23100000,30.5745436891,,0.00659678,0.00659678,1.0,2.39316,500.0,0.0112595,0.364441871643,26255.447159528732,70160.84375,58.86678695678711,0.11672
100,379.5563049316406,-25.1965379514,38.5656125416,46300,23150000,30.582026568,,0.00312638,0.00312638,1.0,2.28295,500.0,0.00856526,0.379095256329,26310.86099433899,53370.51171875,44.10963821411133,0.136166
100,101.61260986328125,5.69260528961,38.7894458503,46400,23200000,30.6365247084,,0.00290102,0.00290102,1.0,2.85926,500.0,0.0112419,0.37246799469,26365.353658914566,3461.40087890625,23.34270668029785,0.115012
100,324.64117431640625,-55.3707012355,38.6420661041,46500,23250000,30.3048353556,,0.00719703,0.00719703,1.0,5.02778,500.0,0.0135051,0.371119976044,26423.621745824814,202342.984375,79.57695007324219,0.120549
100,190.18283081054688,-40.3374812357,38.6466731684,46600,23300000,30.2322749125,,0.0037119,0.0037119,1.0,4.90148,500.0,0.0125293,0.369843542576,26483.60892891884,69291.265625,38.63222122192383,0.118408
100,191.35501098632812,-11.641716432,38.573556178,46700,23350000,30.1563152108,,0.00408072,0.00408072,1.0,3.18577,500.0,0.0122956,0.374057769775,26541.702024698257,21312.39453125,32.154579162597656,0.105914
100,211.5114288330078,-21.3071442039,38.3923417636,46800,23400000,29.8679710539,,0.00718111,0.00718111,1.0,5.59696,500.0,0.0125354,0.391288459301,26596.094969511032,41144.96484375,39.5455207824707,0.110539
100,286.4488220214844,-9.43675550402,38.4722710916,46900,23450000,29.9446381989,,0.00972625,0.00972625,1.0,5.42986,500.0,0.0110026,0.347826600075,26655.083257436752,59607.12109375,63.80695343017578,0.128037
100,56.673583984375,0.874510090929,38.700798769,47000,23500000,30.3444805514,,0.00717071,0.00717071,1.0,14.4221,500.0,0.014966,0.361398100853,26716.33958172798,3427.525634765625,18.438032150268555,0.145138
100,98.334228515625,-3.57509338473,38.6744052606,47100,23550000,30.3428196793,,0.00355441,0.00355441,1.0,1.78377,500.0,0.00929047,0.369657814503,26771.97738313675,11466.083984375,28.548847198486328,0.137466
100,42.84691619873047,1.97235134262,38.8563267285,47200,23600000,30.4511474837,,0.0034358,0.0034358,1.0,3.09097,500.0,0.0123388,0.359895527363,26825.212978601456,1839.6669921875,14.839753150939941,0.129391
100,52.072471618652344,1.36900623841,38.6429695339,47300,23650000,30.3131142049,,0.00397398,0.00397398,1.0,7.15478,500.0,0.0144234,0.368073999882,26883.799085378647,194.12039184570312,5.548819065093994,0.147416
100,376.6402893066406,-1.73348016029,38.712345552,47400,23700000,30.3287639171,,0.00280286,0.00280286,1.0,2.21773,500.0,0.00877823,0.365746021271,26938.684819459915,35731.515625,54.9748649597168,0.123798
100,90.4662857055664,7.96986427751,38.5227401232,47500,23750000,30.3288614323,,0.00620052,0.00620052,1.0,2.72222,500.0,0.00895754,0.365101635456,26997.289719581604,5163.154296875,29.526391983032227,0.0969591
100,203.6237030029297,6.91136246878,38.473974905,47600,23800000,30.3006696101,,0.00447442,0.00447442,1.0,1.95792,500.0,0.00998852,0.366463661194,27050.162568569183,3106.001220703125,23.630815505981445,0.0852734
100,727.307373046875,-4.13360569711,38.6563509915,47700,23850000,30.4881167948,,0.00296453,0.00296453,1.0,8.48262,500.0,0.0084512,0.346139371395,27106.950787305832,48679.96875,62.0570068359375,0.101619
100,258.0614929199219,-41.5390713295,38.7866356302,47800,23900000,30.63303387,,0.00427358,0.00427358,1.0,1.83291,500.0,0.00967723,0.364775300026,27166.226053476334,88961.1171875,47.939979553222656,0.111977
100,150.4234619140625,-18.5971754018,38.3589494607,47900,23950000,30.2787305759,,0.00354852,0.00354852,1.0,10.5831,500.0,0.0140675,0.367774426937,27224.353668928146,19845.98828125,23.66556167602539,0.0902168
100,142.21665954589844,-5.5939710784,38.601986802,48000,24000000,30.4322799691,,0.00183916,0.00183916,1.0,8.62944,500.0,0.0113225,0.348218917847,27278.563105344772,5937.40380859375,17.52239418029785,0.0647882
100,108.16838073730469,-11.3014227832,38.7754291386,48100,24050000,30.5270828918,,0.00308199,0.00308199,1.0,10.2135,500.0,0.0120385,0.359120309353,27333.810392856598,28092.802734375,38.981300354003906,0.0521544
100,36.264892578125,3.48982565703,38.7637197464,48200,24100000,30.6182862393,,0.00406185,0.00406185,1.0,7.03043,500.0,0.0119424,0.36767333746,27392.250872850418,1137.1695556640625,13.606409072875977,0.0597129
100,416.435302734375,-11.6221690705,38.4514667039,48300,24150000,30.1897348229,,0.00811226,0.00811226,1.0,3.88061,500.0,0.0136186,0.355700671673,27452.84072470665,12265.2822265625,21.60245132446289,0.0528453
100,134.9272918701172,2.32590401798,38.7223872053,48400,24200000,30.4617189186,,0.00545956,0.00545956,1.0,3.00048,500.0,0.0101833,0.36614459753,27510.402782917023,12870.1240234375,36.3598747253418,0.032378
100,327.5400085449219,8.5551275538,39.0582830557,48500,24250000,30.6703009389,,0.00280957,0.00280957,1.0,2.35642,500.0,0.0119823,0.363860666752,27562.529188156128,5289.42578125,30.373659133911133,0.0106347
100,45.94099044799805,0.621975522002,38.7512374339,48600,24300000,30.5304255807,,0.00375085,0.00375085,1.0,18.361,500.0,0.0147177,0.378112435341,27622.54197192192,915.12158203125,9.69726848602295,0.00276479
100,55.267555236816406,3.39866665566,38.8146345287,48700,24350000,30.5578679353,,0.0023716,0.0023716,1.0,4.90995,500.0,0.0109212,0.366149306297,27680.614858150482,1666.0982666015625,15.644026756286621,-0.00977682
100,65.44471740722656,-7.62125543772,38.7307860089,48800,24400000,30.4602000244,,0.0039981,0.0039981,1.0,5.48004,500.0,0.0143055,0.376208126545,27738.98519873619,12977.7158203125,26.554677963256836,-0.000822975
100,55.058231353759766,6.43173201566,39.0243523633,48900,24450000,30.7534544675,,0.0039813,0.0039813,1.0,7.60939,500.0,0.0121499,0.366189420223,27791.54056739807,9232.865234375,35.25807189941406,-0.00426922
100,44.9769287109375,2.86907491164,38.4613041685,49000,24500000,30.140611449,,0.00430158,0.00430158,1.0,3.08974,500.0,0.0114185,0.359361410141,27850.96195960045,1000.3336791992188,12.357490539550781,-0.0158819
100,168.05020141601562,9.89541566929,39.0012622243,49100,24550000,30.606317757,,0.00485482,0.00485482,1.0,4.34386,500.0,0.00833039,0.371454298496,27908.55641722679,14495.9912109375,46.01520538330078,0.043301
100,278.7040100097656,-39.3668298065,38.8371951862,49200,24600000,30.5724503631,,0.00141878,0.00141878,1.0,13.2536,500.0,0.00970815,0.348469674587,27969.70263028145,103187.3984375,57.001556396484375,0.0266709
100,32.886600494384766,2.3352198034,38.8750414078,49300,24650000,30.5289253404,,0.00388496,0.00388496,1.0,3.73077,500.0,0.0105578,0.364548206329,28026.596444129944,2557.31591796875,17.506193161010742,0.0229038
100,89.16163635253906,-2.28594400653,38.9523455984,49400,24700000,30.6146903087,,0.00122583,0.00122583,1.0,11.858,500.0,0.0126575,0.353149592876,28081.270562171936,7526.87060546875,23.741317749023438,0.0110711
100,48.382572174072266,2.29685344403,39.0748943055,49500,24750000,30.6374511988,,0.00462297,0.00462297,1.0,6.59619,500.0,0.0123446,0.368262946606,28140.624334812164,629.0612182617188,9.821181297302246,0.0237935
100,54.43790817260742,2.27381447162,38.9174621362,49600,24800000,30.3877553312,,0.00564513,0.00564513,1.0,2.57357,500.0,0.0108472,0.362831115723,28200.818434000015,5169.93017578125,23.844482421875,-0.0109746
100,260.7771911621094,3.96751840187,39.0873560286,49700,24850000,30.6313795113,,0.00427784,0.00427784,1.0,2.09918,500.0,0.00949632,0.366751015186,28257.11790561676,8375.73046875,31.4232234954834,-0.0315704
100,22.244571685791016,-0.459532733421,39.042959109,49800,24900000,30.6416492613,,0.000110809,0.000110809,1.0,3.15116,500.0,0.0113883,0.372417926788,28309.94812130928,1060.9007568359375,9.311908721923828,-0.0192735
100,724.4439697265625,-94.1920351782,38.7840935216,49900,24950000,30.3723916209,,0.00410745,0.00410745,1.0,5.46911,500.0,0.0112628,0.344074845314,28370.065314292908,284068.875,65.70230102539062,0.00423619
100,68.32730102539062,-0.214181745918,38.9730632109,50000,25000000,30.5539924856,,0.00657986,0.00657986,1.0,5.35162,500.0,0.00836237,0.366154015064,28429.811594247818,8531.4853515625,27.495630264282227,0.0336467
