TimestepsSoFar,InitialReturnMin,MinTargetPdf,ReturnStepMax,StdWReturnMean,EpRewMean,Bound,Iteration,WReturnMean,InitialReturnMax,OptimizationReturnMin,MaxIW,InitialReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpLenMean,MeanEntropy,OptimizationReturnMean,ReturnMeanIW,TimeElapsed,EpisodesSoFar,InitialBound,MinBehavPdf,MeanD2-0,MinIW,Epsilon,LearnableVariance,ESSRenyiHarmonic,InitialReturnStd,Weights,DivergenceHarmonic,EmpiricalD2Harmonic,MeanIW,ESSRenyiArithmetic,Inner Iteration,Penalization,StdIW,ReturnStepMaxmin,EpThisIter,VarianceInitializer
17737131,4999.288,-247.79903,10.0,,4999.45786456506,-2.4935758e+19,413,24994580.0,4999.6074,,32646.521,4999.458,1.0,0.31933594,500.0,0.4189424,0.16981445,26394102000.0,74548.53268170357,41250,-27035554.0,-247.79903,1.0,0.17443809,1.0,,50.0,0.07126689,[ 0.008  0.677 -4.266 -1.351],1.4927699e+26,1.0,1055.997,50.0,1,True,4588.574,10.0,50,-1.0
17757324,,-237.72992,10.0,,4031.371612645322,-inf,413,203869440.0,4999.6094,,178.57846,4031.3716,2.7082904e+17,4999.6094,403.86,0.4189424,4031.3716,203869440.0,74652.10548496246,41300,-inf,-226.28474,2.7082904e+17,2.7081938e-20,1.0,,1.8461832e-16,1016.0076,[-0.086  0.688 -4.237 -1.275],inf,2.7082902e+17,8.177871,1.8461831e-16,2,True,33.396748,10.0,50,-1.0
17778622,2349.7585,-251.62407,10.0,,4253.340953142187,-2.2140665e+17,414,18756462.0,4999.555,,843405.1,4253.341,1.0,2649.7966,425.96,0.4189424,1903.5825,949105400000.0,74767.25001120567,41350,-20797386.0,-251.62407,1.0,0.087782614,1.0,,50.0,815.8155,[-0.086  0.688 -4.237 -1.275],1.1769104e+22,1.0,63077.54,50.0,1,True,147016.89,10.0,50,-1.0
17802688,,-249.17004,10.0,,4811.358631347603,-inf,414,126699960.0,4999.5454,,248.46945,4811.359,1868457100.0,4999.5454,481.32,0.4189424,4811.359,126699960.0,74887.08907842636,41400,-inf,-240.6826,1868457100.0,5.3116396e-12,1.0,,2.6760047e-08,741.4922,[-0.046  0.795 -4.252 -1.228],inf,1868457100.0,5.095635,2.6760047e-08,2,True,34.770893,10.0,50,-1.0
17827688,4999.0938,-238.45845,10.0,,4999.344260910551,-31856042000.0,415,24993442.0,4999.5107,,580.76685,4999.344,1.0,0.4169922,500.0,0.4189424,0.2505371,857177540.0,75017.26964902878,41450,-27034338.0,-238.45845,1.0,0.13013081,1.0,,50.0,0.08521746,[-0.046  0.795 -4.252 -1.228],230713340.0,1.0,34.29592,50.0,1,True,98.09798,10.0,50,-1.0
17852189,,-250.88666,10.0,,4899.382712421634,-2.234337e+17,415,35844036.0,4999.587,,1832633.8,4899.383,10.952083,4999.587,490.02,0.4189424,4899.383,1513944000000.0,75130.46005678177,41500,-5433117000000.0,-249.12204,10.952083,0.061576463,1.0,,4.565342,699.9118,[-0.011  0.866 -4.282 -1.32 ],1.1985227e+22,10.952083,60572.066,4.565342,2,True,300611.16,10.0,50,-1.0
17872139,2519.6416,-233.18922,10.0,,3982.287297270735,-602869140000.0,416,16626828.0,4999.528,,5012.698,3982.287,1.0,2479.8862,399.0,0.4189424,1462.6456,1603390300.0,75215.6589436531,41550,-18667728.0,-233.18922,1.0,0.012679518,1.0,,50.0,876.47986,[-0.135  0.868 -4.282 -1.305],86797700000.0,1.0,178.81445,50.0,1,True,701.8568,10.0,50,-1.0
17895162,9.981923,-239.13995,10.0,,4601.350590631903,-1.3397911e+19,416,305957120.0,4999.4697,,502.24384,4601.3506,4723.9736,4989.488,460.46,0.4189424,4591.3687,305957120.0,75306.5204603672,41600,-1.3397911e+19,-230.59413,4723.9736,7.2086377e-09,1.0,,0.01058431,997.88196,[-0.093  0.904 -4.281 -1.276],4.3099245e+25,4723.9736,14.03945,0.01058431,2,True,75.02706,10.0,50,-1.0
17917130,,-225.73273,10.0,,4388.773583555013,-1.0841844e+23,417,20714952.0,4999.4976,,12275551.0,4388.774,1.0,4999.4976,439.36,0.4189424,4388.774,7428814000000.0,75397.16040873528,41650,-22755830.0,-225.73273,1.0,0.0011701651,1.0,,50.0,1205.6613,[-0.093  0.904 -4.281 -1.276],2.8222285e+33,1.0,457802.3,50.0,1,True,1869120.9,10.0,50,-1.0
17942130,4999.2217,-258.27103,10.0,,4999.410214399708,-inf,417,17096152.0,4999.6006,,15.131776,4999.41,6.674766e+17,0.37890625,500.0,0.4189424,0.18850586,17096152.0,75520.41730332375,41700,-inf,-254.14064,6.674766e+17,6.6167374e-23,1.0,,7.490899e-17,0.08037878,[-0.023  0.822 -4.262 -1.335],inf,6.674766e+17,0.6840129,7.490899e-17,2,True,2.8747044,10.0,50,-1.0
17967130,4999.1577,-247.58484,10.0,,4999.41013222067,-15469709000000.0,418,24994100.0,4999.6113,,11.0689535,4999.41,1.0,0.45361328,500.0,0.4189424,0.2523828,65409630.0,75623.21294379234,41750,-27035078.0,-247.58484,1.0,0.050032288,1.0,,50.0,0.11065819,[-0.023  0.822 -4.262 -1.335],57452230000000.0,1.0,2.6170468,50.0,1,True,2.4242995,10.0,50,-1.0
17991932,3969.6738,-240.67076,10.0,,4958.647597176204,-1.1103811e+18,418,72508070.0,4999.6245,,34.809704,4958.6475,870.11444,1029.9507,496.04,0.4189424,988.97375,72508070.0,75741.53855085373,41800,-1.1103811e+18,-239.41937,870.11444,1.6115001e-07,1.0,,0.0574637,164.42455,[-0.065  0.849 -4.268 -1.371],2.9599595e+23,870.1145,2.900976,0.057463706,2,True,7.0306897,10.0,50,-1.0
18016516,4219.49,-242.20055,10.0,,4914.230050284078,-496277360000000.0,419,24189006.0,4999.606,,114337.695,4914.2295,1.0,780.1157,491.68,0.4189424,694.73975,58981822000.0,75842.82624340057,41850,-26229978.0,-242.20055,1.0,0.15676667,1.0,,50.0,198.36815,[-0.065  0.849 -4.268 -1.371],5.911447e+16,1.0,2916.8494,50.0,1,True,16059.005,10.0,50,-1.0
18041018,9.980871,-238.66194,10.0,,4899.637386621059,-63340966000.0,419,77684980.0,4999.562,,98.08613,4899.637,11.663412,4989.581,490.04,0.4189424,4889.6567,111762950.0,75946.47992300987,41900,-120808600000.0,-237.27148,11.663412,0.002824352,1.0,,4.28691,698.5224,[-0.016  0.824 -4.264 -1.4  ],959840000.0,11.663412,4.4905396,4.28691,2,True,18.013517,10.0,50,-1.0
18065520,9.979785,-252.86905,10.0,,4899.592706200231,-116305460000.0,420,24493934.0,4999.573,,26.05138,4899.5923,1.0,4989.5933,490.04,0.4189424,4889.613,103854530.0,76053.11796617508,41950,-26534880.0,-252.86905,1.0,0.3327878,1.0,,50.0,698.51605,[-0.014  0.861 -4.264 -1.36 ],3241782000.0,1.0,4.1745872,50.0,1,True,4.5913587,10.0,50,-1.0
18090036,3079.6462,-256.60025,10.0,,4901.044352945051,-inf,420,66578332.0,4999.547,,27.230055,4901.045,5686848.0,1919.9006,490.32,0.4189424,1821.3981,66578332.0,76140.40177416801,42000,-inf,-251.07779,5686848.0,2.189493e-12,1.0,,8.792217e-06,319.22958,[-0.073  0.851 -4.26  -1.379],inf,5686848.0,2.6637597,8.792217e-06,2,True,5.766167,10.0,50,-1.0
18114624,3509.48,-236.37044,10.0,,4915.43586231403,-1.0058131e+19,421,24227896.0,4999.567,,3375258.5,4915.436,1.0,1490.0869,491.76,0.4189424,1405.9559,1940053400000.0,76220.32007789612,42050,-26268836.0,-236.37044,1.0,0.079649396,1.0,,50.0,257.65723,[-0.073  0.851 -4.26  -1.379],2.4288242e+25,1.0,81827.78,50.0,1,True,475751.9,10.0,50,-1.0
18139300,1749.7096,-242.36397,10.0,,4934.408162220021,-2.211793e+16,421,34184308.0,4999.5815,,53.044456,4934.408,103.48243,3249.872,493.52,0.4189424,3184.6987,34184308.0,76309.21606302261,42100,-2.211793e+16,-240.97656,103.48243,0.00026778082,1.0,,0.48317385,454.95694,[-0.011  0.858 -4.26  -1.376],1.1744798e+20,103.48242,1.3775479,0.48317382,2,True,7.394729,10.0,50,-1.0
18164300,4999.215,-239.17522,10.0,,4999.4001738077795,-42531190000000.0,422,24994002.0,4999.5947,,27.476305,4999.4004,1.0,0.3798828,500.0,0.4189424,0.18533203,108549690.0,76403.97259712219,42150,-27034966.0,-239.17522,1.0,0.21339366,1.0,,50.0,0.0778248,[-0.011  0.858 -4.26  -1.376],434275050000000.0,1.0,4.343068,50.0,1,True,5.08403,10.0,50,-1.0
18188543,2709.6348,-258.0539,10.0,,4846.853531157688,-inf,422,49588196.0,4999.5625,,15.850224,4846.853,1057241.0,2289.9277,484.86,0.4189424,2137.2188,49588196.0,76506.63509488106,42200,-inf,-258.30502,1057241.0,9.545503e-13,1.0,,4.7292906e-05,484.29498,[-0.072  0.849 -4.258 -1.385],inf,1057241.0,1.9839827,4.7292906e-05,2,True,3.8172128,10.0,50,-1.0
18212546,3259.686,-251.7185,10.0,,4797.648041260829,-157833920000000.0,423,23212982.0,4999.6143,,30779.209,4797.648,1.0,1739.9282,480.06,0.4189424,1537.962,24845545000.0,76619.28003263474,42250,-25253960.0,-251.7185,1.0,0.09737131,1.0,,50.0,442.21747,[-0.072  0.849 -4.258 -1.385],5978734600000000.0,1.0,1393.4463,50.0,1,True,4994.3403,10.0,50,-1.0
18237546,4999.306,-245.01624,10.0,,4999.477471606511,-3.923248e+24,423,6177344.5,4999.6035,,4.8719587,4999.4775,57811.53,0.29736328,500.0,0.4189424,0.17128906,6177344.5,76740.21276926994,42300,-3.923248e+24,-240.11209,57811.53,4.511969e-06,1.0,,0.00086487934,0.065092705,[-0.019  0.743 -4.3   -1.374],3.6952215e+36,57811.53,0.2471471,0.00086487934,2,True,0.80119437,10.0,50,-1.0
18262546,4999.2617,-281.64572,10.0,,4999.469274945979,-16809845000000.0,424,24994692.0,4999.607,,22317.414,4999.469,1.0,0.34521484,500.0,0.4189424,0.20755859,12459736000.0,76863.18869948387,42350,-27035666.0,-281.64572,1.0,0.20568892,1.0,,50.0,0.069836855,[-0.019  0.743 -4.3   -1.374],67737796000000.0,1.0,498.50613,50.0,1,True,3122.0789,10.0,50,-1.0
18287546,4999.294,-248.7453,10.0,,4999.443930526583,-941690000000.0,424,22706854.0,4999.557,,16.436419,4999.444,11.1407995,0.2631836,500.0,0.4189424,0.14996094,30984686.0,76988.87943124771,42400,-1321142300000.0,-247.7911,11.1407995,0.09506057,1.0,,4.488008,0.065503985,[ 0.039  0.751 -4.301 -1.352],212888580000.0,11.1407995,1.2396728,4.488008,2,True,2.8508072,10.0,50,-1.0
18312546,4999.2773,-251.27777,10.0,,4999.455557226101,-5407047700000.0,425,24994556.0,4999.5693,,58060.35,4999.4556,1.0,0.2919922,500.0,0.4189424,0.17825195,41724568000.0,77123.6159684658,42450,-27035500.0,-251.27777,1.0,0.08373464,1.0,,50.0,0.06273831,[ 0.041  0.72  -4.3   -1.378],6911187500000.0,1.0,1669.3344,50.0,1,True,8237.058,10.0,50,-1.0
18337060,129.94315,-259.73306,10.0,,4901.970661997281,-3.250088e+21,425,1978565200.0,4999.543,,3881.7373,4901.9707,32288.357,4869.5996,490.28,0.4189424,4772.0273,1978565200.0,77259.71374607086,42500,-3.250088e+21,-249.85191,32288.357,1.6630428e-13,1.0,,0.0015485459,681.71814,[ 0.087  0.819 -4.301 -1.317],2.5360643e+30,32288.355,79.162346,0.0015485458,2,True,543.3294,10.0,50,-1.0
18362060,4999.1416,-243.4406,10.0,,4999.356301578665,-2082835100000.0,426,24993562.0,4999.579,,18.529093,4999.3564,1.0,0.4375,500.0,0.4189424,0.21467774,130237550.0,77397.53938007355,42550,-27034514.0,-243.4406,1.0,0.9488636,1.0,,50.0,0.09921632,[ 0.087  0.819 -4.301 -1.317],1041388670000.0,1.0,5.210942,50.0,1,True,4.427337,10.0,50,-1.0
18386555,149.8924,-276.7771,10.0,,4898.0102125488465,-inf,426,108855416.0,4999.5737,,152.29477,4898.01,inf,4849.681,489.9,0.4189424,4748.1177,108855416.0,77527.21671938896,42600,-inf,-233.95435,inf,,1.0,,,679.0019,[-0.037  0.828 -4.305 -1.325],inf,inf,4.454837,,2,True,21.409065,10.0,50,-1.0
18411402,3459.3794,-249.83072,10.0,,4968.597099649033,-9.833812e+16,427,24733440.0,4999.5586,,455483.06,4968.5967,1.0,1540.1792,496.94,0.4189424,1509.2175,495634020000.0,77668.78315472603,42650,-26774374.0,-249.83072,1.0,0.06960938,1.0,,50.0,215.60252,[-0.037  0.828 -4.305 -1.325],2.3216889e+21,1.0,19903.357,50.0,1,True,86569.695,10.0,50,-1.0
18434737,,-251.24722,10.0,,4665.476525712649,-inf,427,69144590.0,4999.515,,48.77298,4665.4766,5241458.5,4999.515,466.7,0.4189424,4665.4766,69144590.0,77785.63526582718,42700,-inf,-244.15326,5241458.5,3.9773025e-15,1.0,,9.53933e-06,1142.725,[-0.012  0.911 -4.306 -1.235],inf,5241458.5,2.786065,9.53933e-06,2,True,10.709993,10.0,50,-1.0
18458816,889.85236,-261.03503,10.0,,4814.025623722758,-5.0966604e+17,428,23616276.0,4999.4956,,786860.06,4814.0254,1.0,4109.643,481.58,0.4189424,3924.173,972768940000.0,77924.40149140358,42750,-25657156.0,-261.03503,1.0,0.090566374,1.0,,50.0,664.4045,[-0.012  0.911 -4.306 -1.235],6.236721e+22,1.0,50318.324,50.0,1,True,151523.48,10.0,50,-1.0
18483429,1119.735,-264.4056,10.0,,4921.790536175167,-inf,428,10068865.0,4999.5645,,395.1552,4921.7905,450083.12,3879.8296,492.26,0.4189424,3802.0557,10068865.0,78073.42814469337,42800,-inf,-255.20271,450083.12,3.4479104e-11,1.0,,0.0001110906,543.1508,[-0.034  0.833 -4.301 -1.33 ],inf,450083.1,7.9095016,0.00011109059,2,True,55.32082,10.0,50,-1.0
18508429,4999.1836,-249.11774,10.0,,4999.389614295508,-5.538845e+17,429,24993894.0,4999.55,,900983.9,4999.389,1.0,0.36621094,500.0,0.4189424,0.2059668,467355500000.0,78219.98459792137,42850,-27034822.0,-249.11774,1.0,0.6035579,1.0,,50.0,0.075006455,[-0.034  0.833 -4.301 -1.33 ],7.3655525e+22,1.0,18698.43,50.0,1,True,126058.42,10.0,50,-1.0
18532703,3259.725,-252.44203,10.0,,4852.108203384738,-inf,429,3590676700.0,4999.4946,,7174.992,4852.1084,2009277.2,1739.7695,485.48,0.4189424,1592.3832,3590676700.0,78361.37828373909,42900,-inf,-252.88403,2009277.2,4.989535e-13,1.0,,2.4884572e-05,356.99228,[-0.081  0.858 -4.304 -1.217],inf,2009277.1,143.65613,2.488457e-05,2,True,1004.4768,10.0,50,-1.0
18556207,3029.4224,-245.90158,10.0,,4696.51428868287,-1.2367068e+17,430,22336674.0,4999.4644,,918614.0,4696.514,1.0,1970.042,470.08,0.4189424,1667.092,630779200000.0,78520.59007382393,42950,-24377528.0,-245.90158,1.0,0.19534948,1.0,,50.0,528.60815,[-0.081  0.858 -4.304 -1.217],3.6722008e+21,1.0,28581.414,50.0,1,True,131554.81,10.0,50,-1.0
18578090,2669.7769,-236.19327,10.0,,4370.705892794627,-1.3644492e+22,430,686679.75,4999.6045,,0.73468083,4370.706,47729.227,2329.8276,437.66,0.4189424,1700.929,686679.75,78668.25411820412,43000,-1.3644492e+22,-230.24939,47729.227,3.1009847e-11,1.0,,0.0010475762,760.6006,[-0.083  0.774 -4.301 -1.309],4.4695453e+31,47729.227,0.028337575,0.0010475762,2,True,0.13002221,10.0,50,-1.0
18600886,2829.711,-235.19542,10.0,,4553.483083964468,-1.1173865e+17,431,21072274.0,4999.5625,,535790.1,4553.483,1.0,2169.8516,455.92,0.4189424,1723.772,322932830000.0,78781.56170511246,43050,-23113208.0,-235.19542,1.0,0.13004348,1.0,,50.0,581.4347,[-0.083  0.774 -4.301 -1.309],2.997557e+21,1.0,13515.278,50.0,1,True,75900.16,10.0,50,-1.0
18619614,9.982877,-241.17409,10.0,,3737.6163731726447,-3.3316995e+18,431,56248460.0,4999.5625,,62.60664,3737.6162,4319.895,4989.5796,374.56,0.4189424,3727.633,56248460.0,78874.64219760895,43100,-3.3316995e+18,-241.7098,4319.895,3.8216957e-08,1.0,,0.011574355,1049.1038,[-0.135  0.755 -4.293 -1.336],2.6649858e+24,4319.895,2.292797,0.011574355,2,True,9.48616,10.0,50,-1.0
18636677,1859.761,-234.79866,10.0,,3403.0377699711134,-494041100000.0,432,12277056.0,4999.5337,,9366.239,3403.0376,1.0,3139.7727,341.26,0.4189424,1543.2769,5042190000.0,78945.85370159149,43150,-14317954.0,-234.79866,1.0,0.009205326,1.0,,50.0,834.50055,[-0.135  0.755 -4.293 -1.336],57410195000.0,1.0,370.5699,50.0,1,True,1410.2874,10.0,50,-1.0
18651463,1459.8447,-229.74017,10.0,,2947.6837129677624,-1.334201e+16,432,3887224300.0,4999.563,,15534.014,2947.6838,283.94116,3539.7183,295.72,0.4189424,1487.8391,3887224300.0,79005.37810373306,43200,-1.334201e+16,-232.0453,283.94116,1.1649034e-06,1.0,,0.17609282,910.6094,[-0.193  0.779 -4.295 -1.341],4.273713e+19,283.94116,313.53717,0.17609282,2,True,2174.4001,10.0,50,-1.0
18665891,1619.825,-234.68948,10.0,,2875.484850291122,-805147840000.0,433,8937056.0,4999.4014,,10726.328,2875.4846,1.0,3379.5764,288.56,0.4189424,1255.6599,3220853500.0,79074.14982891083,43250,-10977840.0,-234.68948,1.0,0.15136494,1.0,,50.0,817.7058,[-0.193  0.779 -4.295 -1.341],154414800000.0,1.0,420.10757,50.0,1,True,1548.446,10.0,50,-1.0
18684346,,-228.53555,10.0,,3682.400013041712,-7.5234956e+22,433,777799550.0,4999.59,,5665.6753,3682.4,57201.453,4999.59,369.1,0.4189424,3682.4,777799550.0,79164.86936306953,43300,-7.5234956e+22,-229.05351,57201.453,6.781676e-12,1.0,,0.0008741036,977.8058,[-0.132  0.792 -4.295 -1.344],1.3589176e+33,57201.457,123.09126,0.0008741037,2,True,792.8641,10.0,50,-1.0
18701657,2099.7202,-218.20898,10.0,,3452.8144405267003,-26103261000000.0,434,12572066.0,4999.539,,420225.75,3452.8147,1.0,2899.8188,346.22,0.4189424,1353.0942,141999750000.0,79245.88846683502,43350,-14612968.0,-218.20898,1.0,0.029092874,1.0,,50.0,806.3116,[-0.132  0.792 -4.295 -1.344],161816580000000.0,1.0,10328.929,50.0,1,True,59048.453,10.0,50,-1.0
18717024,1639.7871,-225.88873,10.0,,3064.060522862184,-3.9223063e+16,434,1808353200.0,4999.5635,,3373.2324,3064.0605,689.0133,3359.7764,307.34,0.4189424,1424.2734,1808353200.0,79306.7169702053,43400,-3.9223063e+16,-229.39224,689.0133,3.1963532e-07,1.0,,0.07256754,1057.6582,[-0.188  0.785 -4.29  -1.317],3.6935667e+20,689.0133,90.61132,0.07256754,2,True,493.7257,10.0,50,-1.0
18731137,1879.8088,-204.21025,10.0,,2812.4765276028957,-2.5079651e+19,435,8349325.5,4999.4995,,31048718.0,2812.4766,1.0,3119.6907,282.26,0.4189424,932.66766,11048930000000.0,79353.51959657669,43450,-10390189.0,-204.21025,1.0,0.69753754,1.0,,50.0,662.79785,[-0.188  0.785 -4.29  -1.317],1.51017655e+26,1.0,938704.9,50.0,1,True,4545374.5,10.0,50,-1.0
18741679,,-161.69458,10.0,,2098.1919364335467,-inf,435,58849.53,3909.6543,,1.081511,2098.1917,1214623.5,3909.6543,210.84,0.4189424,2098.1917,58849.53,79394.20592308044,43500,-inf,-156.0492,1214623.5,3.089471e-12,1.0,,4.1165018e-05,643.64606,[-0.261  0.731 -4.288 -1.403],inf,1214623.5,0.030732429,4.1165018e-05,2,True,0.1564313,10.0,50,-1.0
18751810,9.9805155,-189.41351,10.0,,2015.9937323243032,-3.4510493e+23,436,4581664.5,4609.608,,423776000.0,2015.9938,1.0,4599.6274,202.62,0.4189424,2006.0134,39670510000000.0,79442.17817258835,43550,-6316614.5,-189.41351,1.0,0.9061756,1.0,,50.0,719.32874,[-0.261  0.731 -4.288 -1.403],3.9567406e+34,1.0,14217409.0,50.0,1,True,61952516.0,10.0,50,-1.0
18770074,2229.7593,-257.32538,10.0,,3643.8248790874813,-inf,436,37119.242,4999.6035,,0.07421874,3643.825,1.0367241e+19,2769.8442,365.28,0.4189424,1414.0657,37119.242,79511.4041647911,43600,-inf,-236.89203,1.0367241e+19,3.4040277e-32,1.0,,4.822884e-18,833.79065,[-0.145  0.774 -4.291 -1.386],inf,1.0367241e+19,0.0014856021,4.822884e-18,2,True,0.010390451,10.0,50,-1.0
18787042,1879.7642,-240.31377,10.0,,3384.4444516410176,-59500150000000.0,437,12302152.0,4999.528,,105273.375,3384.444,1.0,3119.7637,339.36,0.4189424,1504.6803,16709271000.0,79578.10104036331,43650,-14343044.0,-240.31377,1.0,0.17264804,1.0,,50.0,920.69965,[-0.145  0.774 -4.291 -1.386],849507960000000.0,1.0,2952.4565,50.0,1,True,14789.734,10.0,50,-1.0
18809371,,-245.5667,10.0,,4460.150495446498,-inf,437,733454660.0,4999.5674,,1929.709,4460.1504,9788757.0,4999.5674,446.58,0.4189424,4460.1504,733454660.0,79655.71857690811,43700,-inf,-242.22827,9788757.0,9.053463e-16,1.0,,5.107901e-06,876.1704,[-0.088  0.793 -4.283 -1.401],inf,9788757.0,39.496056,5.107901e-06,2,True,270.08234,10.0,50,-1.0
18832348,3059.6724,-249.09213,10.0,,4590.30886519283,-1.947336e+16,438,21405042.0,4999.5996,,146403.12,4590.309,1.0,1939.9272,459.54,0.4189424,1530.6366,44516030000.0,79758.36822843552,43750,-23446006.0,-249.09213,1.0,0.32116407,1.0,,50.0,578.0189,[-0.088  0.793 -4.283 -1.401],9.103955e+19,1.0,3998.52,50.0,1,True,20499.613,10.0,50,-1.0
18856850,9.980454,-248.9427,10.0,,4899.704860293464,-inf,438,46648692.0,4999.6064,,81.60961,4899.7046,987855.4,4989.626,490.04,0.4189424,4889.7246,46648692.0,79851.69344902039,43800,-inf,-245.16515,987855.4,1.777796e-08,1.0,,5.06147e-05,698.53204,[-0.03   0.783 -4.281 -1.421],inf,987855.3,1.887627,5.0614697e-05,2,True,11.402693,10.0,50,-1.0
18881809,4579.506,-248.59978,10.0,,4991.0728499638635,-3708896000000000.0,439,24914264.0,4999.6143,,794.63824,4991.0728,1.0,420.1084,499.18,0.4189424,411.56696,683713200.0,79953.85346603394,43850,-26955244.0,-248.59978,1.0,0.09308832,1.0,,50.0,58.79532,[-0.03   0.783 -4.281 -1.421],3.3024357e+18,1.0,27.366367,50.0,1,True,111.72398,10.0,50,-1.0
18904840,9.982489,-247.61758,10.0,,4601.910998920637,-6.285677e+21,439,50241930.0,4999.6016,,35.87963,4601.911,17125.783,4989.619,460.62,0.4189424,4591.9287,50241930.0,80021.40329527855,43900,-6.285677e+21,-246.17918,17125.783,5.902723e-07,1.0,,0.0029195745,842.38605,[-0.077  0.8   -4.288 -1.385],9.485359e+30,17125.783,2.0288582,0.0029195745,2,True,5.9083204,10.0,50,-1.0
18928708,3079.6748,-242.49678,10.0,,4770.10446768743,-3.5359785e+17,440,22959948.0,4999.591,,279375.97,4770.1045,1.0,1919.916,477.36,0.4189424,1690.4297,263828490000.0,80105.13637900352,43950,-25000908.0,-242.49678,1.0,0.20915133,1.0,,50.0,453.9318,[-0.077  0.8   -4.288 -1.385],3.001732e+22,1.0,14948.144,50.0,1,True,46607.37,10.0,50,-1.0
18952213,,-235.1611,10.0,,4699.874723496792,-inf,440,9209590.0,4999.6216,,9.585523,4699.8745,4176020200.0,4999.6216,470.1,0.4189424,4699.8745,9209590.0,80179.84028434753,44000,-inf,-234.18152,4176020200.0,1.4834059e-07,1.0,,1.1973123e-08,1185.7222,[-0.015  0.808 -4.292 -1.388],inf,4176020000.0,0.42229545,1.1973122e-08,2,True,1.3872638,10.0,50,-1.0
18977213,4999.176,-248.55255,10.0,,4999.433990154974,-3.46431e+19,441,24994340.0,4999.593,,3374846.2,4999.434,1.0,0.4169922,500.0,0.4189424,0.25822267,1804133100000.0,80275.28468298912,44050,-27035304.0,-248.55255,1.0,0.145043,1.0,,50.0,0.07971018,[-0.015  0.808 -4.292 -1.388],2.8812848e+26,1.0,72183.766,50.0,1,True,472035.78,10.0,50,-1.0
19002213,4999.328,-245.6416,10.0,,4999.495501549743,-8.0735704e+18,441,128640290.0,4999.694,,255.85649,4999.4956,1969.7733,0.36572266,500.0,0.4189424,0.16736329,128640290.0,80367.65275382996,44100,-8.0735704e+18,-240.69032,1969.7733,4.0343116e-09,1.0,,0.02538363,0.07074432,[ 0.051  0.762 -4.271 -1.481],1.5647642e+25,1969.7734,5.1466637,0.02538363,2,True,35.815853,10.0,50,-1.0
19027213,4999.3145,-259.2026,10.0,,4999.487253299963,-2.5460413e+17,442,24994874.0,4999.671,,1263784.9,4999.4873,1.0,0.3564453,500.0,0.4189424,0.1728711,695577540000.0,80489.03591895103,44150,-27035900.0,-259.2026,1.0,0.30528075,1.0,,50.0,0.07221037,[ 0.051  0.762 -4.271 -1.481],1.5561594e+22,1.0,27828.68,50.0,1,True,177458.42,10.0,50,-1.0
19052213,4999.2593,-238.85027,10.0,,4999.4562325767465,-3036450000000.0,442,18518716.0,4999.6035,,35.63737,4999.456,9.689577,0.34423828,500.0,0.4189424,0.19701172,59232010.0,80615.08182239532,44200,-386596730000.0,-236.77133,9.689577,0.0006900071,1.0,,5.160184,0.08179438,[ 0.168  0.73  -4.278 -1.449],2213422600000.0,9.689577,2.3697474,5.160184,2,True,5.8387637,10.0,50,-1.0
19077213,4999.334,-239.9886,10.0,,4999.491824106507,-1974910600000.0,443,24994918.0,4999.611,,5028.0957,4999.4917,1.0,0.27685547,500.0,0.4189424,0.15786132,7540673000.0,80737.94182729721,44250,-27035894.0,-239.9886,1.0,0.046420813,1.0,,50.0,0.0677727,[ 0.16   0.705 -4.271 -1.506],929220000000.0,1.0,301.6889,50.0,1,True,828.6815,10.0,50,-1.0
19101216,,-260.42978,10.0,,4799.616979051702,-1.253708e+22,443,106746080.0,4999.591,,173.81465,4799.617,35745.77,4999.591,480.06,0.4189424,4799.617,106746080.0,80857.7925286293,44300,-1.253708e+22,-250.57425,35745.77,6.6509125e-12,1.0,,0.0013987669,978.69965,[ 0.193  0.785 -4.276 -1.416],3.7735166e+31,35745.77,4.3040214,0.0013987669,2,True,24.746515,10.0,50,-1.0
19126216,4999.2104,-256.8982,10.0,,4999.419336337875,-12008512000000.0,444,24994194.0,4999.621,,16043.755,4999.4194,1.0,0.41064453,500.0,0.4189424,0.20888671,23102190000.0,80991.19202065468,44350,-27035180.0,-256.8982,1.0,0.20540038,1.0,,50.0,0.097780146,[ 0.193  0.785 -4.276 -1.416],34486463000000.0,1.0,924.34174,50.0,1,True,2720.5479,10.0,50,-1.0
19151216,4999.282,-252.07727,10.0,,4999.496637453969,-1.8937307e+19,444,91217016.0,4999.6343,,156.08247,4999.497,6423.067,0.35205078,500.0,0.4189424,0.2144336,91217016.0,81136.73243379593,44400,-1.8937307e+19,-249.42117,6423.067,2.4063682e-11,1.0,,0.0077844434,0.079775475,[ 0.152  0.706 -4.28  -1.504],8.609437e+25,6423.067,3.649477,0.0077844434,2,True,22.070724,10.0,50,-1.0
