Weights,MeanIW,MeanD2-0,VarianceInitializer,InitialReturnStd,InitialBound,TimestepsSoFar,Epsilon,WReturnMean,MinIW,EpLenMean,ReturnMeanIW,EpThisIter,OptimizationReturnMean,Penalization,OptimizationReturnMin,LearnableVariance,OptimizationReturnMax,Bound,EmpiricalD2Arithmetic,EpisodesSoFar,Inner Iteration,MinTargetPdf,InitialReturnMin,MeanEntropy,Iteration,ReturnStepMax,StdWReturnMean,StdIW,DivergenceHarmonic,ESSRenyiArithmetic,ReturnStepMaxmin,EmpiricalD2Harmonic,MinBehavPdf,EpRewMean,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyiHarmonic
[-0.019  0.647 -3.024 -1.779],0.25060222,366815.03,-1.0,53.244976,-inf,9446686,1.0,6256895.5,4.121003e-06,499.26,6256895.5,50,372.714,True,,,380.55713,-inf,366815.03,26700,2,-250.50569,4619.0894,0.4189424,267,10.0,,0.50135714,inf,0.00013630849,10.0,366815.03,-244.85646,4991.8034125903405,4991.803,4999.6465,1.9200357,44447.215722084045,0.00013630849
[-0.019  0.647 -3.024 -1.779],551758.2,1.0,-1.0,306.67175,-26514990.0,9471379,1.0,24473984.0,0.21075311,493.86,7257587000000.0,50,1728.0997,True,,,1790.145,-8.280529e+17,1.0,26750,1,-232.91968,3209.5044,0.4189424,268,10.0,,3099378.5,1.6460446e+23,50.0,10.0,1.0,-232.91968,4937.604023584386,4937.604,4999.6494,21523890.0,44561.92510008812,50.0
[ 0.038  0.629 -3.022 -1.798],0.9740987,82.25453,-1.0,0.14776225,-6930958400000000.0,9496379,1.0,20159790.0,0.0012911898,500.0,24345520.0,50,0.5097168,True,,,0.7324219,-14965256000000.0,82.25453,26800,2,-262.41327,4998.8145,0.4189424,268,10.0,,2.0858347,53769450000000.0,0.60786927,10.0,82.25453,-262.6105,4999.32410191871,4999.324,4999.547,11.722942,44665.60948038101,0.60786927
[ 0.023  0.609 -3.013 -1.795],5119.8296,1.0,-1.0,378.00476,-26640672.0,9521110,1.0,24599710.0,0.16525047,494.62,127944370000.0,50,2646.0332,True,,,2700.2446,-2075454100000000.0,1.0,26850,1,-247.79768,2299.351,0.4189424,269,10.0,,32810.168,1.0340093e+18,50.0,10.0,1.0,-247.79768,4945.3841656243485,4945.384,4999.5957,234727.48,44762.466599226,50.0
[-0.03   0.677 -3.018 -1.704],18.127716,6252506600.0,-1.0,726.46796,-inf,9545385,1.0,452606800.0,6.2755745e-17,485.5,452606800.0,50,4843.6387,True,,,4989.6123,-inf,6252506600.0,26900,2,-251.17685,9.980523,0.4189424,269,10.0,,103.519905,inf,7.996793e-09,10.0,6252506600.0,-250.34595,4853.619243705241,4853.619,4999.593,735.61584,44865.10091018677,7.996793e-09
[-0.03   0.677 -3.018 -1.704],64173.48,1.0,-1.0,333.42142,-26269584.0,9569948,1.0,24228642.0,0.08033046,491.26,928292100000.0,50,1721.355,True,,,1809.9722,-1.2513792e+16,1.0,26950,1,-249.03014,3189.599,0.4189424,270,10.0,,249882.52,3.759011e+19,50.0,10.0,1.0,-249.03014,4910.954291399839,4910.9546,4999.5713,1524601.5,44967.88974261284,50.0
[ 0.017  0.713 -3.003 -1.688],1.756837,22.15081,-1.0,698.51086,-25187570000000.0,9594450,1.0,138697150.0,0.0016516586,490.04,43456740.0,50,4889.576,True,,,4989.568,-7579387000000.0,22.15081,27000,2,-248.26723,9.98146,0.4189424,270,10.0,,5.668211,13792116000000.0,2.257254,10.0,22.15081,-247.75998,4899.557521183186,4899.5576,4999.5493,27.299946,45067.293914079666,2.257254
[ 0.02   0.684 -3.004 -1.711],3109.2869,1.0,-1.0,662.1427,-26535772.0,9618978,1.0,24494816.0,0.22008017,490.56,77705110000.0,50,4634.9985,True,,,4729.857,-3.5374517e+16,1.0,27050,1,-248.12439,269.73178,0.4189424,271,10.0,,18483.447,3.0042306e+20,50.0,10.0,1.0,-248.12439,4904.730556675562,4904.731,4999.589,131943.7,45145.77431631088,50.0
[ 0.077  0.777 -3.003 -1.649],17.537321,31050.387,-1.0,698.49457,-4.8160453e+21,9643480,1.0,437814850.0,7.648406e-13,490.04,437814850.0,50,4889.4614,True,,,4989.544,-4.8160453e+21,31050.387,27100,2,-243.17336,9.980322,0.4189424,271,10.0,,100.11881,5.568748e+30,0.001610286,10.0,31050.389,-238.84557,4899.441889582161,4899.442,4999.5244,703.0229,45236.29895019531,0.0016102858
[ 0.077  0.777 -3.003 -1.649],65.470566,1.0,-1.0,87.382355,-26865082.0,9668394,1.0,24824148.0,0.0026089118,498.28,1631239000.0,50,492.57153,True,,,510.51172,-34963090000.0,1.0,27150,1,-253.84341,4489.046,0.4189424,272,10.0,,146.45404,266737380.0,50.0,10.0,1.0,-253.84341,4981.61743119778,4981.6177,4999.5576,809.4707,45317.463213443756,50.0
[ 0.07   0.896 -3.031 -1.67 ],112725830000.0,176.69812,-1.0,670.8194,-519459050000000.0,9692622,1.0,59071880.0,56.612194,484.56,2.8167369e+18,50,3894.364,True,,,4049.762,-5.5018936e+20,176.69812,27200,2,-237.53825,949.78937,0.4189424,272,10.0,,506200800000.0,7.1933854e+28,0.2829685,10.0,176.69812,-235.08151,4844.153210705046,4844.1533,4999.5513,3266459500000.0,45390.543977975845,0.2829685
[ 0.073  0.691 -3.033 -1.812],141.53227,1.0,-1.0,187.58589,-26801894.0,9717489,1.0,24760862.0,0.023706537,497.34,3537266000.0,50,1313.1008,True,,,1340.2883,-1389665600000.0,1.0,27250,1,-244.88115,3659.3909,0.4189424,273,10.0,,397.6166,461242830000.0,50.0,10.0,1.0,-244.88115,4972.491519687534,4972.4917,4999.679,2186.6467,45479.63507246971,50.0
[ 0.186  0.725 -3.016 -1.773],262353.97,116.763664,-1.0,832.3967,-495800800000000.0,9741394,1.0,80347030.0,3.7175207,478.1,6554779000000.0,50,4449.2896,True,,,4669.7153,-2.5664983e+16,116.763664,27300,2,-245.74889,329.8653,0.4189424,273,10.0,,764783.0,1.5805823e+20,0.4282154,10.0,116.763664,-243.97887,4779.155006467807,4779.155,4999.5806,4822162.0,45561.407400131226,0.4282154
[ 0.008  0.582 -3.035 -1.875],67.93714,1.0,-1.0,0.14619191,-27035034.0,9766394,1.0,24993986.0,0.07068399,500.0,1698052200.0,50,0.35301757,True,,,0.65478516,-39516824000.0,1.0,27350,1,-266.4144,4999.0454,0.4189424,274,10.0,,453.37616,343344580.0,50.0,10.0,1.0,-266.4144,4999.39842845551,4999.3984,4999.7,3241.4329,45635.756534338,50.0
[ 0.048  0.572 -3.037 -1.922],42.834312,5.2759666,-1.0,698.5196,-9295169000.0,9790896,1.0,416315420.0,0.27953503,490.04,1070077300.0,50,4889.6367,True,,,4989.656,-67766526000.0,5.2759666,27400,2,-249.04842,9.981947,0.4189424,274,10.0,,190.43796,1067929500.0,9.476936,10.0,5.2759666,-248.73567,4899.618830484646,4899.6187,4999.6377,1366.5741,45722.471324920654,9.476936
[-0.071  0.598 -3.038 -1.895],84.04444,1.0,-1.0,1017.3637,-17940024.0,9810211,1.0,15899052.0,0.17530799,386.3,933296450.0,50,1865.535,True,,,3009.768,-683455150000.0,1.0,27450,1,-228.07283,1989.854,0.4189424,275,10.0,,198.00668,111834490000.0,50.0,10.0,1.0,-228.07283,3855.38890758412,3855.3887,4999.622,1305.5669,45785.15949034691,50.0
[-0.027  0.566 -3.038 -1.925],2.6577969,49698.773,-1.0,400.07318,-1.7998306e+23,9834463,1.0,53292748.0,8.994047e-09,485.04,53292748.0,50,1688.1603,True,,,1839.9365,-1.7998306e+23,49698.773,27500,2,-252.79901,3159.7314,0.4189424,275,10.0,,12.4141655,7.776602e+33,0.0010060611,10.0,49698.773,-250.60384,4847.891745676949,4847.892,4999.668,78.45925,45855.39426922798,0.0010060611
[-0.027  0.566 -3.038 -1.925],198.22546,1.0,-1.0,447.8793,-25480630.0,9858578,1.0,23439622.0,0.25156966,482.3,2853851400.0,50,1910.9432,True,,,2089.9082,-18592473000000.0,1.0,27550,1,-243.2487,2909.7441,0.4189424,276,10.0,,597.20874,82960820000000.0,50.0,10.0,1.0,-243.2487,4820.687461312054,4820.6875,4999.6523,3532.2056,45918.404099226,50.0
[ 0.008  0.601 -3.037 -1.887],1485.139,19.726011,-1.0,0.093221955,-4167265700000.0,9883578,1.0,86192376.0,0.32418713,500.0,37117770000.0,50,0.28407228,True,,,0.4580078,-2.9346633e+16,19.726011,27600,2,-255.96904,4999.1494,0.4189424,276,10.0,,6217.1387,2.067584e+20,2.5347242,10.0,19.726011,-255.60509,4999.433459955903,4999.4336,4999.6074,42170.457,45992.887723207474,2.5347242
[-0.11   0.567 -3.039 -1.91 ],673.30273,1.0,-1.0,958.81805,-11685733.0,9898397,1.0,9644851.0,0.054283027,296.38,5302371300.0,50,1394.1147,True,,,3439.7383,-183107930000000.0,1.0,27650,1,-215.47047,1559.7843,0.4189424,277,10.0,,1465.106,8049452700000000.0,50.0,10.0,1.0,-215.47047,2953.8989594762616,2953.8992,4999.5225,7503.2812,46032.354022979736,50.0
[-0.052  0.591 -3.038 -1.904],1.5673811,298110800.0,-1.0,948.3316,-inf,9920576,1.0,13683062.0,2.7053404e-15,443.58,13683062.0,50,4420.961,True,,,4989.705,-inf,298110800.0,27700,2,-246.31218,9.9805765,0.4189424,277,10.0,,10.314211,inf,1.6772289e-07,10.0,298110800.0,-232.75319,4430.941583752837,4430.9414,4999.6855,73.71464,46083.84277391434,1.6772289e-07
[-0.052  0.591 -3.038 -1.904],20979.596,1.0,-1.0,1073.7275,-20609044.0,9941471,1.0,18568080.0,0.053995546,417.9,222771220000.0,50,4163.17,True,,,4989.6265,-2.0442486e+21,1.0,27750,1,-251.69771,9.981035,0.4189424,278,10.0,,43977.496,1.00326366e+30,50.0,10.0,1.0,-251.69771,4173.151088883196,4173.151,4999.6074,214669.62,46146.87978601456,50.0
[ 0.008  0.6   -3.037 -1.916],1.4880561,1133445.0,-1.0,0.108014256,-inf,9966471,1.0,37192590.0,0.0006554824,500.0,37192590.0,50,0.25902343,True,,,0.44189453,-inf,1133445.0,27800,2,-247.30072,4999.165,0.4189424,278,10.0,,9.542671,inf,4.41133e-05,10.0,1133445.0,-244.61595,4999.424076566868,4999.424,4999.607,68.239426,46210.2204978466,4.41133e-05
[ 0.008  0.6   -3.037 -1.916],372.2824,1.0,-1.0,0.13971902,-27034928.0,9991471,1.0,24993960.0,0.34290135,500.0,9304425000.0,50,0.40527344,True,,,0.6118164,-3.5309463e+16,1.0,27850,1,-242.28662,4998.9907,0.4189424,279,10.0,,1280.691,2.99317e+20,50.0,10.0,1.0,-242.28662,4999.396011533198,4999.3965,4999.6025,8588.914,46277.341985702515,50.0
[-0.051  0.709 -3.028 -1.922],0.48172614,272585280.0,-1.0,324.13095,-inf,10015784,1.0,12039954.0,3.754008e-12,486.26,12039954.0,50,1310.2833,True,,,1450.0981,-inf,272585280.0,27900,2,-283.52567,3549.583,0.4189424,279,10.0,,2.1140137,inf,1.8342884e-07,10.0,272585280.0,-272.26205,4859.86642434189,4859.8667,4999.681,11.543661,46356.37014579773,1.8342884e-07
[-0.051  0.709 -3.028 -1.922],8935594.0,1.0,-1.0,754.49506,-24341402.0,10039115,1.0,22300482.0,0.018326823,466.62,223308870000000.0,50,4661.676,True,,,4999.549,-8.989638e+19,1.0,27950,1,-259.54745,,0.4189424,280,10.0,,62511900.0,1.9402169e+27,50.0,10.0,1.0,-259.54745,4661.675647027894,4661.676,4999.549,446518880.0,46428.88758134842,50.0
[-0.108  0.719 -3.028 -1.899],8.275486,66100.9,-1.0,1062.8738,-4.2678603e+23,10056617,1.0,198922670.0,1.9385381e-07,350.04,198922670.0,50,1992.545,True,,,3500.143,-4.2678603e+23,66100.9,28000,2,-245.17781,1499.4614,0.4189424,280,10.0,,39.166275,4.372895e+34,0.0007564194,10.0,66100.9,-243.57147,3492.006361368179,3492.0063,4999.6045,263.8816,46482.886451244354,0.0007564194
[-0.108  0.719 -3.028 -1.899],2352.2664,1.0,-1.0,1022.25104,-13463564.0,10072772,1.0,11422735.0,0.07604374,323.1,15678519000.0,50,3221.45,True,,,4999.454,-1709200100000000.0,1.0,28050,1,-240.77611,,0.4189424,281,10.0,,6901.626,7.0142094e+17,50.0,10.0,1.0,-240.77611,3221.449760454382,3221.45,4999.454,34751.516,46528.45005393028,50.0
[-0.051  0.738 -3.029 -1.884],0.24875353,1107274800.0,-1.0,826.5889,-inf,10096350,1.0,4403193.5,1.3624304e-20,471.56,4403193.5,50,4692.706,True,,,4979.6504,-inf,1107274800.0,28100,2,-247.7074,19.967262,0.4189424,281,10.0,,0.8699492,inf,4.515591e-08,10.0,1107274800.0,-241.5738,4712.673097837366,4712.6733,4999.6177,5.342723,46580.78549051285,4.515591e-08
[-0.051  0.738 -3.029 -1.884],1356163.9,1.0,-1.0,790.76465,-25395024.0,10120200,1.0,23354020.0,0.09163673,477.0,21800240000000.0,50,4767.464,True,,,4999.65,-9.56304e+22,1.0,28150,1,-233.28343,,0.4189424,282,10.0,,5197516.5,2.1954562e+33,50.0,10.0,1.0,-233.28343,4767.463936480867,4767.464,4999.65,28782488.0,46648.434437036514,50.0
[ 3.965e-04  8.258e-01 -3.031e+00 -1.812e+00],1.1379603,210335.95,-1.0,1246.9163,-inf,10143377,1.0,27541336.0,1.7968007e-12,463.54,27541336.0,50,4633.964,True,,,4999.6035,-inf,210335.95,28200,2,-247.56699,,0.4189424,282,10.0,,6.1926703,inf,0.00023771495,10.0,210335.95,-249.44987,4633.964018487362,4633.964,4999.6035,43.19728,46696.41463518143,0.00023771495
[ 3.965e-04  8.258e-01 -3.031e+00 -1.812e+00],10741.318,1.0,-1.0,0.16121316,-27034030.0,10168377,1.0,24993024.0,0.4270603,500.0,268427350000.0,50,0.4164258,True,,,0.76123047,-7.339667e+23,1.0,28250,1,-256.67062,4998.8857,0.4189424,283,10.0,,67668.414,1.2932623e+35,50.0,10.0,1.0,-256.67062,4999.302174567367,4999.3022,4999.647,481967.66,46742.796375989914,50.0
[-0.098  0.872 -3.013 -1.871],12.9124155,4.4450712e+17,-1.0,696.1074,-inf,10190463,1.0,322712600.0,1.188478e-20,441.72,322712600.0,50,1551.7091,True,,,2140.087,-inf,4.4450712e+17,28300,2,-241.31523,2859.5522,0.4189424,283,10.0,,76.83761,inf,1.1248414e-16,10.0,4.4450712e+17,-243.03934,4411.261100742736,4411.2607,4999.639,546.8134,46805.26628947258,1.1248414e-16
[-0.098  0.872 -3.013 -1.871],6958.4673,1.0,-1.0,940.1058,-20950660.0,10211725,1.0,18909670.0,0.012026728,425.24,96029400000.0,50,4235.7046,True,,,4989.6543,-6.0650044e+17,1.0,28350,1,-235.9413,9.984011,0.4189424,284,10.0,,15110.698,8.83078e+22,50.0,10.0,1.0,-235.9413,4245.688539157857,4245.6885,4999.638,72067.88,46878.540409088135,50.0
[-0.037  0.884 -3.013 -1.87 ],0.33825707,205209920.0,-1.0,25.17748,-inf,10236708,1.0,8454634.0,3.596499e-07,499.66,8454634.0,50,176.23895,True,,,180.08447,-inf,205209920.0,28400,2,-252.26123,4819.505,0.4189424,284,10.0,,1.05116,inf,2.4365295e-07,10.0,205209920.0,-249.44066,4995.743852531305,4995.744,4999.5894,6.351324,46952.7595744133,2.4365295e-07
[-0.037  0.884 -3.013 -1.87 ],8.524419,1.0,-1.0,0.14125948,-27034238.0,10261708,1.0,24993274.0,0.041412458,500.0,213049440.0,50,0.3370508,True,,,0.6064453,-87791200000.0,1.0,28450,1,-241.83232,4998.99,0.4189424,285,10.0,,12.763164,1841377900.0,50.0,10.0,1.0,-241.83232,4999.327266370778,4999.3276,4999.5967,63.007236,47048.2478415966,50.0
[-0.072  0.853 -3.013 -1.911],3.1883118,897.50867,-1.0,814.32043,-2.87984e+17,10285191,1.0,79163730.0,3.052785e-08,469.66,79163730.0,50,4693.051,True,,,4999.6553,-2.87984e+17,897.50867,28500,2,-234.9398,,0.4189424,285,10.0,,14.204944,1.9909842e+22,0.055709768,10.0,897.5087,-236.13522,4693.050753312991,4693.051,4999.6553,99.40601,47136.17415165901,0.055709764
[-0.072  0.853 -3.013 -1.911],1086.6748,1.0,-1.0,816.19135,-24547982.0,10308575,1.0,22507000.0,0.057902254,467.68,17805957000.0,50,4673.4175,True,,,4999.621,-686936100000000.0,1.0,28550,1,-235.24962,,0.4189424,286,10.0,,2601.917,1.1327997e+17,50.0,10.0,1.0,-235.24962,4673.417605003873,4673.4175,4999.621,12918.693,47224.056799173355,50.0
[-0.03   0.893 -3.009 -1.888],0.31408432,68.12841,-1.0,698.50604,-662993400000000.0,10333077,1.0,13367580.0,0.00060686993,490.04,7442857.0,50,4889.5425,True,,,4989.5913,-102290150000000.0,68.12841,28600,2,-256.17654,9.983002,0.4189424,286,10.0,,0.84928393,2512041000000000.0,0.73390824,10.0,68.12841,-253.132,4899.524990128204,4899.525,4999.574,5.620954,47314.61220526695,0.73390824
[-0.023  0.854 -3.01  -1.92 ],1560.2198,1.0,-1.0,0.10921189,-27034620.0,10358077,1.0,24993692.0,0.24488111,500.0,38991962000.0,50,0.24145508,True,,,0.42382812,-1.14722005e+20,1.0,28650,1,-245.42354,4999.128,0.4189424,287,10.0,,10721.783,3.1598065e+27,50.0,10.0,1.0,-245.42354,4999.369428440357,4999.369,4999.552,76610.586,47406.5060403347,50.0
[-0.084  0.849 -3.01  -1.911],4.255334,14519800.0,-1.0,667.13306,-inf,10380602,1.0,106353990.0,1.193859e-11,450.5,106353990.0,50,1990.1842,True,,,2489.8718,-inf,14519800.0,28700,2,-249.93317,2509.7014,0.4189424,287,10.0,,12.037514,inf,3.4435736e-06,10.0,14519800.0,-245.74435,4499.885508740779,4499.8853,4999.573,74.83664,47491.72305607796,3.4435736e-06
[-0.084  0.849 -3.01  -1.911],2181.4595,1.0,-1.0,628.69714,-22950378.0,10403276,1.0,20909416.0,0.34062767,453.48,42735043000.0,50,1399.6321,True,,,1869.9746,-5891270300000000.0,1.0,28750,1,-231.91473,3129.6235,0.4189424,288,10.0,,5579.5615,8.332253e+18,50.0,10.0,1.0,-231.91473,4529.255663846326,4529.256,4999.598,24416.814,47580.18065261841,50.0
[-0.113  0.761 -3.012 -1.995],4.300447,92795.9,-1.0,1379.2698,-1.9156144e+24,10419740,1.0,84232080.0,1.9622999e-09,329.28,84232080.0,50,3284.2334,True,,,4999.617,-1.9156144e+24,92795.9,28800,2,-226.51912,,0.4189424,288,10.0,,23.175625,8.8096876e+35,0.0005388169,10.0,92795.9,-224.56279,3284.2334306489374,3284.2334,4999.617,158.613,47645.474984169006,0.0005388169
[-0.113  0.761 -3.012 -1.995],3353.6038,1.0,-1.0,930.85876,-15691089.0,10437660,1.0,13650122.0,0.022294031,358.4,29982958000.0,50,1755.6891,True,,,3179.888,-625752500000000.0,1.0,28850,1,-237.99754,1819.7302,0.4189424,289,10.0,,9302.61,9.399559e+16,50.0,10.0,1.0,-237.99754,3575.4194747440897,3575.4197,4999.618,58108.21,47715.16072893143,50.0
[-0.051  0.766 -3.013 -2.001],0.25033757,519682950000.0,-1.0,261.9015,-inf,10462148,1.0,6257192.5,8.036957e-20,489.76,6257192.5,50,1005.7034,True,,,1110.1201,-inf,519682950000.0,28900,2,-268.5993,3889.5342,0.4189424,289,10.0,,1.0818245,inf,9.621251e-11,10.0,519682900000.0,-265.67355,4895.237752142129,4895.2373,4999.6543,6.2599206,47818.08718943596,9.621252e-11
[-0.051  0.766 -3.013 -2.001],16593.85,1.0,-1.0,298.38226,-25950978.0,10486563,1.0,23909978.0,0.13156433,488.3,270546060000.0,50,1001.1099,True,,,1120.084,-1.6663375e+18,1.0,28950,1,-253.7619,3879.5605,0.4189424,290,10.0,,72642.016,6.665926e+23,50.0,10.0,1.0,-253.7619,4880.670592879938,4880.671,4999.6445,503497.25,47924.04551577568,50.0
[ 0.007  0.756 -3.016 -2.022],0.98272425,85.61713,-1.0,0.13414808,-7743412600000000.0,10511563,1.0,16232170.0,0.0035935992,500.0,24562644.0,50,0.33903322,True,,,0.6074219,-1.9684145e+19,85.61713,29000,2,-249.14447,4999.0645,0.4189424,290,10.0,,3.5862234,9.301618e+25,0.5839953,10.0,85.61713,-246.3931,4999.4034896017365,4999.4033,4999.672,25.283022,48022.32906746864,0.5839953
[ 0.02   0.77  -3.018 -2.002],6.072809,1.0,-1.0,0.1424838,-27035008.0,10536563,1.0,24993984.0,0.0014349858,500.0,151779840.0,50,0.3865918,True,,,0.66015625,-37983617000.0,1.0,29050,1,-250.8634,4999.0117,0.4189424,291,10.0,,8.451282,343589700.0,50.0,10.0,1.0,-250.8634,4999.398293198858,4999.398,4999.672,48.062275,48122.51848387718,50.0
[-0.014  0.73  -3.028 -2.035],4.583682,385.75406,-1.0,0.12642275,-9.627408e+17,10561563,1.0,114568110.0,6.2187873e-09,500.0,114568110.0,50,0.30563477,True,,,0.4897461,-9.627408e+17,385.75406,29100,2,-248.80913,4999.144,0.4189424,291,10.0,,23.915497,2.2251396e+23,0.12961626,10.0,385.75406,-246.26207,4999.449621316511,4999.449,4999.634,170.69223,48227.69602751732,0.12961626
[-0.014  0.73  -3.028 -2.035],18.342447,1.0,-1.0,701.013,-26458288.0,10586025,1.0,24417312.0,0.014472953,489.24,457940930.0,50,4891.41,True,,,4999.6123,-261435680000000.0,1.0,29150,1,-267.39362,,0.4189424,292,10.0,,45.036777,1.6408698e+16,50.0,10.0,1.0,-267.39362,4891.410197406749,4891.41,4999.6123,252.99147,48333.17189979553,50.0
[-0.056  0.699 -3.018 -2.067],3.602092,79082.08,-1.0,688.3678,-2.6244712e+23,10608876,1.0,90027880.0,4.132189e-09,457.02,90027880.0,50,2046.2156,True,,,2479.9546,-2.6244712e+23,79082.08,29200,2,-245.66568,2519.6826,0.4189424,292,10.0,,14.519189,1.6535636e+34,0.0006322545,10.0,79082.08,-242.63834,4565.898115071873,4565.898,4999.637,83.60614,48434.77630376816,0.0006322545
[-0.056  0.699 -3.018 -2.067],1650.2914,1.0,-1.0,880.9337,-23849450.0,10631827,1.0,21808470.0,0.07503863,459.02,21268280000.0,50,4576.1323,True,,,4989.643,-419541100000000.0,1.0,29250,1,-235.52335,9.979899,0.4189424,293,10.0,,8506.13,4.2252e+16,50.0,10.0,1.0,-235.52335,4586.11206683248,4586.1123,4999.623,60848.582,48535.52706193924,50.0
[-0.014  0.735 -3.017 -2.039],0.08828708,198478.64,-1.0,0.13355698,-inf,10656827,1.0,2206733.0,5.1892668e-05,500.0,2206733.0,50,0.35623047,True,,,0.5522461,-inf,198478.64,29300,2,-255.61684,4999.08,0.4189424,293,10.0,,0.12961522,inf,0.00025191627,10.0,198478.64,-252.61978,4999.43628616274,4999.436,4999.6323,0.5101425,48630.65980219841,0.00025191627
[-0.014  0.735 -3.017 -2.039],22985.74,1.0,-1.0,0.13200319,-27035480.0,10681827,1.0,24994472.0,0.10743213,500.0,574482500000.0,50,0.30271485,True,,,0.5058594,-1.5549687e+17,1.0,29350,1,-239.08942,4999.1445,0.4189424,294,10.0,,129715.95,5.8046074e+21,50.0,10.0,1.0,-239.08942,4999.447200733276,4999.4473,4999.6504,922181.25,48693.71045470238,50.0
[ 0.043  0.669 -3.025 -2.128],18.508009,5091.85,-1.0,698.5219,-6.058181e+19,10706329,1.0,462002850.0,1.0101759e-07,490.04,462002850.0,50,4889.6533,True,,,4989.701,-6.058181e+19,5091.85,29400,2,-243.65248,9.980221,0.4189424,294,10.0,,126.57167,8.8106224e+26,0.009819614,10.0,5091.85,-239.60464,4899.633155670425,4899.6333,4999.681,904.46405,48770.12640762329,0.009819614
[ 0.043  0.669 -3.025 -2.128],2.9182127,1.0,-1.0,0.15444115,-27034962.0,10731329,1.0,24993958.0,0.16515468,500.0,72935730.0,50,0.4419043,True,,,0.6933594,-1422793600000.0,1.0,29450,1,-243.00594,4998.954,0.4189424,295,10.0,,2.558164,485929320000.0,50.0,10.0,1.0,-243.00594,4999.3960314417955,4999.3965,4999.6475,13.061136,48859.32083654404,50.0
[-0.019  0.669 -3.029 -2.135],4.325548,23496163000.0,-1.0,0.11356316,-inf,10756329,1.0,108110650.0,1.0547994e-11,500.0,108110650.0,50,0.28875977,True,,,0.51708984,-inf,23496163000.0,29500,2,-249.97462,4999.186,0.4189424,295,10.0,,14.390338,inf,2.128007e-09,10.0,23496163000.0,-252.28017,4999.4747156769845,4999.4746,4999.703,100.59313,48960.060012340546,2.128007e-09
[-0.019  0.669 -3.029 -2.135],6.9165435,1.0,-1.0,0.12130972,-27035736.0,10781329,1.0,24994720.0,0.27249354,500.0,172875020.0,50,0.33098632,True,,,0.5180664,-1544902700000.0,1.0,29550,1,-254.2826,4999.141,0.4189424,296,10.0,,15.272706,572841800000.0,50.0,10.0,1.0,-254.2826,4999.472060102039,4999.472,4999.659,96.7749,49048.444895505905,50.0
[-0.055  0.714 -3.033 -2.16 ],3.295925,42.34833,-1.0,557.98706,-9702662000000.0,10805087,1.0,92546510.0,2.751218e-06,475.16,82379240.0,50,1958.687,True,,,2210.0164,-6860786000000.0,42.34833,29600,2,-239.36435,2789.6272,0.4189424,296,10.0,,9.10057,11299843000000.0,1.1806841,10.0,42.34833,-237.03784,4748.314271864264,4748.3145,4999.6436,60.466007,49134.20593047142,1.1806841
[-0.054  0.706 -3.033 -2.163],54418.62,1.0,-1.0,838.1618,-21806658.0,10826947,1.0,19765668.0,0.0336686,437.2,1357433300000.0,50,2316.4219,True,,,2949.9238,-4341887700000.0,1.0,29650,1,-232.80342,2049.7153,0.4189424,297,10.0,,375110.22,2138289300000.0,50.0,10.0,1.0,-232.80342,4366.137158885526,4366.137,4999.639,2680090.5,49215.6021091938,50.0
[-0.06   0.622 -3.025 -2.256],54.054268,4638.072,-1.0,708.7303,-4.9823864e+18,10849154,1.0,918992900.0,5.094143e-12,444.14,918992900.0,50,1776.0433,True,,,2340.1604,-4.9823864e+18,4638.072,29700,2,-248.64772,2659.5154,0.4189424,297,10.0,,371.77844,5.959347e+24,0.010780342,10.0,4638.072,-244.04668,4435.558738691045,4435.5586,4999.676,2656.1782,49299.013129234314,0.010780342
[-0.06   0.622 -3.025 -2.256],22178.336,1.0,-1.0,980.1638,-20215712.0,10869932,1.0,18174718.0,0.043974493,415.56,240359500000.0,50,2179.198,True,,,3029.868,-8.649931e+20,1.0,29750,1,-271.78293,1969.7776,0.4189424,298,10.0,,72223.52,1.7962205e+29,50.0,10.0,1.0,-271.78293,4148.97565132122,4148.9756,4999.6455,480616.38,49374.57566571236,50.0
[-1.148e-03  6.410e-01 -3.026e+00 -2.249e+00],0.89483434,30380754.0,-1.0,0.12221913,-inf,10894932,1.0,22365988.0,2.7232345e-06,500.0,22365988.0,50,0.32365236,True,,,0.515625,-inf,30380754.0,29800,2,-252.16252,4999.0977,0.4189424,298,10.0,,4.8494577,inf,1.6457788e-06,10.0,30380754.0,-251.31412,4999.421313385883,4999.4214,4999.6133,34.62324,49462.834661483765,1.6457788e-06
