Penalization,MinIW,OptimizationReturnMin,InitialReturnMin,Bound,TimestepsSoFar,InitialReturnMean,TimeElapsed,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnStd,DivergenceHarmonic,ReturnMeanIW,OptimizationReturnMax,MaxIW,EpLenMean,MinBehavPdf,EpThisIter,Weights,StdWReturnMean,OptimizationReturnMean,StdIW,Iteration,EpRewMean,EpisodesSoFar,Inner Iteration,VarianceInitializer,ReturnStepMaxmin,WReturnMean,LearnableVariance,Epsilon,ReturnStepMax,InitialBound,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiArithmetic,MeanIW,MinTargetPdf,InitialReturnMax
True,0.028212415,,,-1651897000000000.0,16554861,4621.2495,69388.54607081413,0.4189424,1.0,1270.3855,6.489531e+17,7889415000000.0,4999.4404,15585143.0,462.3,-235.83647,50,[ 0.542  0.707 -4.098 -1.465],,4621.2495,2181398.8,401,4621.249492970643,40050,1,-1.0,10.0,22969826.0,,1.0,10.0,-25010660.0,50.0,1.0,1.0,50.0,315722.03,-235.83647,4999.4404
True,7.446445e-14,,,-inf,16577819,4589.569,69474.86885094643,0.4189424,1637890.9,1258.7611,inf,34101252.0,4999.4043,63.30018,459.16,-241.75934,50,[ 0.535  0.788 -4.102 -1.37 ],,4589.569,8.866783,401,4589.569077056458,40100,2,-1.0,10.0,34101252.0,,1.0,10.0,-inf,3.0527066e-05,1637890.9,1637890.9,3.0527066e-05,1.4085597,-245.85966,4999.4043
True,0.08432959,,1339.5964,-1.9223485e+16,16601836,4801.7207,69568.62308359146,0.4189424,1.0,700.4694,8.873194e+19,325996020000.0,3659.7727,532757.44,480.34,-250.39839,50,[ 0.535  0.788 -4.102 -1.37 ],,3462.1243,74461.04,402,4801.720900333468,40150,1,-1.0,10.0,23547182.0,,1.0,10.0,-25587960.0,50.0,1.0,1.0,50.0,13045.732,-250.39839,4999.369
True,1.5383499e-14,,9.979482,-inf,16625402,4709.9844,69668.41697621346,0.4189424,15949907.0,845.62726,inf,169237330.0,4989.214,514.5466,471.32,-243.00175,50,[ 0.522  0.884 -4.105 -1.292],,4700.005,72.0167,402,4709.984336232084,40200,2,-1.0,10.0,169237330.0,,1.0,10.0,-inf,3.1348143e-06,15949908.0,15949907.0,3.1348145e-06,10.441217,-253.33221,4999.1934
True,0.5614801,,,-4.3317127e+18,16646150,4145.515,69748.26784944534,0.4189424,1.0,1520.1924,4.505925e+24,16098153000000.0,4999.261,16429071.0,414.96,-245.59415,50,[ 0.522  0.884 -4.105 -1.292],,4145.515,3190172.0,403,4145.515228041072,40250,1,-1.0,10.0,19496282.0,,1.0,10.0,-21536964.0,50.0,1.0,1.0,50.0,670437.25,-245.59415,4999.261
True,2.0672847e-12,,989.7167,-inf,16670589,4886.567,69843.35639548302,0.4189424,896006.4,601.0926,inf,46925510.0,4009.7334,92.919945,488.78,-242.33485,50,[ 0.494  0.805 -4.126 -1.382],,3896.85,13.00629,403,4886.566747694182,40300,2,-1.0,10.0,46925510.0,,1.0,10.0,-inf,5.5803175e-05,896006.4,896006.4,5.5803175e-05,1.8780371,-249.40019,4999.45
True,0.28513536,,,-81821990000000.0,16693632,4606.662,69933.00458407402,0.4189424,1.0,1223.4613,1562342800000000.0,1155307000000.0,4999.491,2255485.5,460.86,-239.28967,50,[ 0.494  0.805 -4.126 -1.382],,4606.662,315629.84,404,4606.661793695395,40350,1,-1.0,10.0,22718190.0,,1.0,10.0,-24759066.0,50.0,1.0,1.0,50.0,46234.855,-239.28967,4999.491
True,1.0185163e-11,,4998.921,-4.8868866e+20,16718632,4999.2686,70037.23956799507,0.4189424,17677.787,0.1282074,5.7339333e+28,1296231.2,0.5698242,1.8671631,500.0,-246.30469,50,[ 0.443  0.734 -4.147 -1.469],,0.3477539,0.2630079,404,4999.268680719753,40400,2,-1.0,10.0,1296231.2,,1.0,10.0,-4.8868866e+20,0.0028284083,17677.787,17677.787,0.0028284083,0.05186338,-250.84148,4999.4907
True,0.0010905808,,4999.009,-104834190000000.0,16743632,4999.284,70145.57593870163,0.4189424,1.0,0.1313836,2581047700000000.0,1149583100000.0,0.5415039,2155551.5,500.0,-249.25958,50,[ 0.443  0.734 -4.147 -1.469],,0.27554688,301553.84,405,4999.284360779219,40450,1,-1.0,10.0,24992844.0,,1.0,10.0,-27033772.0,50.0,1.0,1.0,50.0,45999.797,-249.25958,4999.5503
True,3.4466592e-12,,159.89424,-inf,16767126,4696.83,70245.30811142921,0.4189424,475860.12,992.89417,inf,1922465500.0,4839.655,3836.2795,469.88,-239.90253,50,[ 0.47   0.815 -4.146 -1.378],,4536.936,537.047,405,4696.829792503051,40500,2,-1.0,10.0,1922465500.0,,1.0,10.0,-inf,0.00010507289,475860.16,475860.12,0.00010507289,76.9589,-241.2837,4999.549
True,0.031403188,,4998.875,-220009550000000.0,16792126,4999.155,70352.6516366005,0.4189424,1.0,0.13213849,1.1560707e+16,581298160000.0,0.5839844,532968.9,500.0,-248.82983,50,[ 0.47   0.815 -4.146 -1.378],,0.2797168,88677.15,406,4999.154775457576,40550,1,-1.0,10.0,24991548.0,,1.0,10.0,-27032402.0,50.0,1.0,1.0,50.0,23260.855,-248.82983,4999.459
True,1.518599e-10,,1079.6897,-3.5702895e+23,16816571,4887.825,70462.71838521957,0.4189424,57595.59,590.99554,3.0605554e+34,62677602000.0,3919.786,121990.75,488.9,-236.9954,50,[ 0.512  0.717 -4.144 -1.443],,3808.1353,17075.627,406,4887.825245497986,40600,2,-1.0,10.0,62677602000.0,,1.0,10.0,-3.5702895e+23,0.0008681221,57595.586,57595.59,0.00086812204,2508.0293,-241.00603,4999.4756
True,1.6365899,,2779.5027,-245714400000000.0,16841350,4954.823,70583.33407497406,0.4189424,1.0,310.76007,1.4471398e+16,210710890000.0,2219.97,209351.52,495.58,-257.632,50,[ 0.512  0.717 -4.144 -1.443],,2175.3203,37040.555,407,4954.823064300343,40650,1,-1.0,10.0,24646844.0,,1.0,10.0,-26687708.0,50.0,1.0,1.0,50.0,8431.79,-257.632,4999.4727
True,1.3529891e-12,,,-inf,16864926,4713.416,70684.28003668785,0.4189424,470049.44,1035.7523,inf,38042156.0,4999.4727,47.56761,471.52,-246.55223,50,[ 0.489  0.803 -4.144 -1.355],,4713.416,6.897697,407,4713.415970918291,40700,2,-1.0,10.0,38042156.0,,1.0,10.0,-inf,0.000106371794,470049.4,470049.44,0.00010637179,1.55351,-254.47366,4999.4727
True,0.7494455,,9.979999,-1.2340751e+17,16887950,4602.842,70781.47930669785,0.4189424,1.0,1220.3788,3.656164e+21,12246547000000.0,4989.394,23255126.0,460.48,-240.41309,50,[ 0.489  0.803 -4.144 -1.355],,4592.8623,3254301.2,408,4602.842261368356,40750,1,-1.0,10.0,22675480.0,,1.0,10.0,-24716260.0,50.0,1.0,1.0,50.0,490126.1,-240.41309,4999.374
True,5.0103365e-16,,,-inf,16912451,4899.4043,70877.06760287285,0.4189424,1217445.1,699.9148,inf,13179819.0,4999.529,19.570621,490.02,-245.88972,50,[ 0.276  0.698 -4.211 -1.393],,4899.4043,2.8708253,408,4899.404044811353,40800,2,-1.0,10.0,13179819.0,,1.0,10.0,-inf,4.1069612e-05,1217445.1,1217445.1,4.1069612e-05,0.5536013,-254.87209,4999.529
True,0.2674025,,4999.204,-32515474000000.0,16937451,4999.3955,70958.47875738144,0.4189424,1.0,0.085247554,252627510000000.0,77022850000.0,0.36669922,112654.41,500.0,-243.08524,50,[ 0.276  0.698 -4.211 -1.393],,0.19104493,15903.205,409,4999.395070202509,40850,1,-1.0,10.0,24993954.0,,1.0,10.0,-27034898.0,50.0,1.0,1.0,50.0,3081.557,-243.08524,4999.571
True,5.295957e-13,,19.963013,-inf,16961470,4802.673,71026.31879663467,0.4189424,841147.6,963.094,inf,122376.89,4979.5186,0.4847213,480.38,-242.54991,50,[ 0.281  0.795 -4.219 -1.315],,4782.7104,0.07113667,409,4802.672956365448,40900,2,-1.0,10.0,122376.89,,1.0,10.0,-inf,5.9442595e-05,841147.7,841147.6,5.94426e-05,0.01464968,-253.92326,4999.4814
True,0.34034708,,9.9799,-1829868000000000.0,16985570,4818.696,71105.96614599228,0.4189424,1.0,793.94714,8.039022e+17,70617640000.0,4989.485,77263.305,482.0,-237.72186,50,[ 0.281  0.795 -4.219 -1.315],,4808.716,10995.685,410,4818.69554960206,40950,1,-1.0,10.0,23850182.0,,1.0,10.0,-25891038.0,50.0,1.0,1.0,50.0,2825.8167,-237.72186,4999.465
True,6.2879525e-13,,,-inf,17008438,4571.785,71189.07619357109,0.4189424,4316009.5,1290.3287,inf,113772.3,4999.364,0.9096251,457.36,-231.6998,50,[ 0.25   0.885 -4.222 -1.234],,4571.785,0.12873611,410,4571.784955900556,41000,2,-1.0,10.0,113772.3,,1.0,10.0,-inf,1.1584775e-05,4316009.5,4316009.5,1.1584775e-05,0.025421008,-238.65413,4999.364
True,0.031825762,,9.981406,-27042729000000.0,17032220,4754.7754,71275.54604125023,0.4189424,1.0,904.40576,174672900000000.0,71746675000.0,4989.3833,61908.75,475.64,-276.61334,50,[ 0.25   0.885 -4.222 -1.234],,4744.794,10631.232,411,4754.7751913317325,41050,1,-1.0,10.0,23425838.0,,1.0,10.0,-25466612.0,50.0,1.0,1.0,50.0,2871.2937,-276.61334,4999.3647
True,2.915555e-16,,109.890526,-inf,17054183,4389.3535,71356.25724458694,0.4189424,4086541300.0,1339.7773,inf,144438050.0,4889.417,256.64633,439.26,-255.67545,50,[ 0.065  0.987 -4.355 -1.219],,4279.463,35.992332,411,4389.353528645122,41100,2,-1.0,10.0,144438050.0,,1.0,10.0,-inf,1.2235285e-08,4086541600.0,4086541300.0,1.2235286e-08,5.8165035,-262.64685,4999.3076
True,0.03588327,,299.9478,-5.6240763e+19,17077024,4566.123,71426.38235282898,0.4189424,1.0,1251.3634,7.5948765e+26,38788366000000.0,4699.4546,54344396.0,456.82,-241.12067,50,[ 0.065  0.987 -4.355 -1.219],,4266.175,7801354.0,412,4566.122781723939,41150,1,-1.0,10.0,22415388.0,,1.0,10.0,-24456190.0,50.0,1.0,1.0,50.0,1552245.8,-241.12067,4999.4023
True,1.163257e-12,,,-inf,17101525,4899.319,71508.60912466049,0.4189424,507393.9,699.90265,inf,8968695.0,4999.491,16.1072,490.02,-230.53871,50,[ 0.079  0.915 -4.361 -1.32 ],,4899.319,2.2650967,412,4899.318862031489,41200,2,-1.0,10.0,8968695.0,,1.0,10.0,-inf,9.8542776e-05,507393.88,507393.9,9.854277e-05,0.37925175,-244.27861,4999.491
True,0.19613202,,4999.02,-908138700000000.0,17126525,4999.273,71553.32028651237,0.4189424,1.0,0.11178756,1.9797492e+17,63867273000.0,0.5317383,26796.174,500.0,-253.26031,50,[ 0.079  0.915 -4.361 -1.32 ],,0.2534082,5697.5254,413,4999.27341042003,41250,1,-1.0,10.0,24992734.0,,1.0,10.0,-27033664.0,50.0,1.0,1.0,50.0,2555.296,-253.26031,4999.552
True,7.411959e-13,,,-inf,17147475,4186.3696,71615.2329955101,0.4189424,3990248.0,1474.2998,inf,9868596.0,4999.3003,9.488026,419.0,-260.76044,50,[ 0.119  1.017 -4.358 -1.26 ],,4186.3696,1.7333355,413,4186.36956873519,41300,2,-1.0,10.0,9868596.0,,1.0,10.0,-inf,1.2530549e-05,3990248.2,3990248.0,1.253055e-05,0.41458756,-268.55185,4999.3003
True,0.006750914,,249.92084,-6.957487e+19,17170981,4699.0864,71682.47317123413,0.4189424,1.0,912.09924,1.1623229e+27,1378741700000000.0,4749.4233,2090869800.0,470.12,-238.35704,50,[ 0.119  1.017 -4.358 -1.26 ],,4449.1655,298359170.0,414,4699.086132279553,41350,1,-1.0,10.0,22913338.0,,1.0,10.0,-24954094.0,50.0,1.0,1.0,50.0,55177230.0,-238.35704,4999.344
True,1.0974576e-12,,4999.053,-3.363305e+24,17195981,4999.313,71748.59886240959,0.4189424,304064.62,0.09360269,2.71594e+36,4429128700.0,0.43896484,8802.796,500.0,-249.87062,50,[ 0.079  0.935 -4.365 -1.345],,0.2596875,1232.2386,414,4999.31294608402,41400,2,-1.0,10.0,4429128700.0,,1.0,10.0,-3.363305e+24,0.00016443872,304064.62,304064.62,0.00016443872,177.22533,-252.48296,4999.492
True,0.3523639,,4998.9966,-41394150000000.0,17220981,4999.3047,71827.46672654152,0.4189424,1.0,0.10769479,396272100000000.0,768509800000.0,0.47998047,1379634.4,500.0,-250.57329,50,[ 0.079  0.935 -4.365 -1.345],,0.30828124,193065.98,415,4999.3048550919975,41450,1,-1.0,10.0,24993050.0,,1.0,10.0,-27033918.0,50.0,1.0,1.0,50.0,30749.543,-250.57329,4999.4766
True,3.8585568e-13,,129.87665,-inf,17243618,4525.4067,71884.71398997307,0.4189424,1606999.6,1320.2145,inf,11063517.0,4869.566,12.66006,452.74,-237.22879,50,[ 0.022  1.012 -4.392 -1.27 ],,4395.53,2.140657,415,4525.406544836954,41500,2,-1.0,10.0,11063517.0,,1.0,10.0,-inf,3.1113883e-05,1606999.6,1606999.6,3.1113883e-05,0.44932437,-245.04646,4999.4424
True,0.4662653,,2069.5437,-8.860622e+19,17267662,4807.1367,71945.30020213127,0.4189424,1.0,689.525,1.8840448e+27,2.8543096e+16,2929.7903,57108513000.0,480.88,-258.6139,50,[ 0.022  1.012 -4.392 -1.27 ],,2737.5928,7995174000.0,416,4807.136731484201,41550,1,-1.0,10.0,23584008.0,,1.0,10.0,-25624756.0,50.0,1.0,1.0,50.0,1142296800.0,-258.6139,4999.334
True,1.6398492e-11,,,-inf,17292163,4899.3877,72016.72489619255,0.4189424,228125.55,699.91254,inf,508006.5,4999.544,0.98555434,490.02,-239.92471,50,[ 0.039  0.918 -4.393 -1.35 ],,4899.3877,0.16904348,416,4899.387884678691,41600,2,-1.0,10.0,508006.5,,1.0,10.0,-inf,0.00021917756,228125.55,228125.55,0.00021917756,0.040036723,-245.76352,4999.544
True,0.06385962,,9.980938,-712665000000000.0,17316183,4802.7607,72090.66317367554,0.4189424,1.0,883.75885,1.2192701e+17,43069067000.0,4989.529,36462.086,480.4,-247.91034,50,[ 0.039  0.918 -4.393 -1.35 ],,4792.78,6483.828,417,4802.760938836492,41650,1,-1.0,10.0,23847542.0,,1.0,10.0,-25888436.0,50.0,1.0,1.0,50.0,1723.2141,-247.91034,4999.51
True,4.2510356e-15,,4359.3027,-inf,17341120,4986.4404,72169.0831348896,0.4189424,156309700.0,89.59121,inf,310329120.0,640.1953,281.9999,498.74,-246.99017,50,[-0.036  0.995 -4.394 -1.286],,627.1379,52.342793,417,4986.440550169313,41700,2,-1.0,10.0,310329120.0,,1.0,10.0,-inf,3.1987778e-07,156309700.0,156309700.0,3.1987778e-07,12.416454,-251.63968,4999.498
True,0.19156523,,,-19150354000.0,17365621,4899.244,72242.36012721062,0.4189424,1.0,699.892,86287544.0,193553940.0,4999.405,76.883026,490.02,-231.44643,50,[-0.036  0.995 -4.394 -1.286],,4899.244,15.855434,418,4899.244159365496,41750,1,-1.0,10.0,24492442.0,,1.0,10.0,-26533250.0,50.0,1.0,1.0,50.0,7.7646375,-231.44643,4999.405
True,0.00025268784,,4999.0596,-5512303000.0,17390621,4999.252,72334.57149219513,0.4189424,8.447737,0.09238438,7078598.0,82621540.0,0.4013672,92.74712,500.0,-245.7811,50,[ 0.007  0.97  -4.397 -1.324],,0.19241211,13.298977,418,4999.252028267063,41800,2,-1.0,10.0,30290598.0,,1.0,10.0,-2179251700.0,5.918745,8.447737,8.447737,5.918745,3.3059082,-249.24704,4999.461
True,0.22480473,,1269.7507,-2397582500000000.0,17415249,4924.7056,72413.1559817791,0.4189424,1.0,522.1364,1.380182e+18,4056853000.0,3729.7327,5704.7124,492.56,-246.01518,50,[-0.034  0.962 -4.398 -1.333],,3654.9546,819.39966,419,4924.705469669445,41850,1,-1.0,10.0,24525352.0,,1.0,10.0,-26566224.0,50.0,1.0,1.0,50.0,162.3392,-246.01518,4999.4834
True,0.011855096,,729.7965,-87473910000.0,17439226,4794.1084,72483.19309329987,0.4189424,3.9605606,825.47125,1836661100.0,11610525.0,4269.6973,2.8552625,479.54,-244.57617,50,[ 0.028  0.958 -4.394 -1.338],,4064.3123,0.65562963,419,4794.108697869672,41900,2,-1.0,10.0,10350536.0,,1.0,10.0,-86661186000.0,12.6244755,3.9605606,3.9605606,12.6244755,0.53450054,-244.88992,4999.4937
True,0.23073354,,9.982426,-15869187000000.0,17462931,4739.743,72564.64728426933,0.4189424,1.0,1048.1694,60373930000000.0,11560983000.0,4989.552,6139.1562,474.1,-235.54712,50,[ 0.027  0.953 -4.394 -1.345],,4729.7607,990.87256,420,4739.743043394697,41950,1,-1.0,10.0,23563822.0,,1.0,10.0,-25604734.0,50.0,1.0,1.0,50.0,462.597,-235.54712,4999.534
True,2.3680567e-12,,439.86786,-inf,17486543,4720.1484,72647.00876879692,0.4189424,384632.72,903.5252,inf,1308788.9,4559.4644,1.9369854,472.24,-246.3194,50,[ 0.063  0.981 -4.385 -1.229],,4280.281,0.27360585,420,4720.148540562389,42000,2,-1.0,10.0,1308788.9,,1.0,10.0,-inf,0.00012999414,384632.72,384632.72,0.00012999414,0.05281557,-251.36266,4999.332
True,0.20812622,,639.70905,-447993700000000.0,17509711,4631.3364,72727.93892860413,0.4189424,1.0,1031.4395,4.818888e+16,8501776400.0,4359.692,10772.254,463.36,-238.6184,50,[ 0.063  0.981 -4.385 -1.229],,3991.6274,1509.1996,421,4631.336617403308,42050,1,-1.0,10.0,22513146.0,,1.0,10.0,-24553948.0,50.0,1.0,1.0,50.0,340.52255,-238.6184,4999.401
True,1.1506192e-31,,109.90216,-inf,17528748,3802.3054,72795.4890320301,0.4189424,3.952928e+17,1607.7511,inf,22628534.0,4889.2964,30.61931,380.74,-234.78104,50,[-0.031  1.05  -4.397 -1.186],,3692.4033,4.510565,421,3802.3056009779766,42100,2,-1.0,10.0,22628534.0,,1.0,10.0,-inf,1.2648852e-16,3.952928e+17,3.952928e+17,1.2648852e-16,0.9438762,-242.81175,4999.1987
True,0.027392851,,109.90168,-8.16176e+21,17547408,3726.7217,72866.91851949692,0.4189424,1.0,1736.086,1.5996897e+31,204290620000000.0,4889.359,383013300.0,373.2,-243.30847,50,[-0.031  1.05  -4.397 -1.186],,3616.82,53632600.0,422,3726.721334760399,42150,1,-1.0,10.0,16902448.0,,1.0,10.0,-18943126.0,50.0,1.0,1.0,50.0,8223754.0,-243.30847,4999.2607
True,4.501866e-11,,3149.5327,-inf,17572087,4934.386,72961.49206542969,0.4189424,2282448.2,293.49112,inf,1353261.0,1849.9346,2.6933444,493.58,-234.33652,50,[ 0.018  0.974 -4.409 -1.272],,1784.8534,0.37702447,422,4934.3862165114415,42200,2,-1.0,10.0,1353261.0,,1.0,10.0,-inf,2.1906302e-05,2282448.2,2282448.2,2.1906302e-05,0.05418475,-241.38788,4999.4673
True,0.007453677,,369.90955,-3.44497e+16,17596190,4819.4014,73061.01172709465,0.4189424,1.0,881.1118,2.8490976e+20,2891705700000.0,4629.52,3110762.5,482.06,-249.98694,50,[ 0.018  0.974 -4.409 -1.272],,4449.4917,478343.47,423,4819.401571668418,42250,1,-1.0,10.0,24002988.0,,1.0,10.0,-26043816.0,50.0,1.0,1.0,50.0,115712.96,-249.98694,4999.4297
True,2.5351932e-10,,4998.9746,-7.4174504e+20,17621190,4999.311,73182.11199641228,0.4189424,19395.295,0.12027954,1.3209622e+29,429329440.0,0.5366211,809.125,500.0,-250.80956,50,[ 0.082  0.915 -4.398 -1.361],,0.33686525,113.340294,423,4999.31149458336,42300,2,-1.0,10.0,429329440.0,,1.0,10.0,-7.4174504e+20,0.002577945,19395.295,19395.295,0.002577945,17.17884,-253.96529,4999.511
True,0.62528765,,4999.1777,-3.4976828e+18,17646190,4999.3364,73288.68019556999,0.4189424,1.0,0.07937663,2.9370817e+24,654463860000.0,0.40771484,394548.75,500.0,-247.34607,50,[ 0.082  0.915 -4.398 -1.361],,0.15878907,66867.25,424,4999.336532365804,42350,1,-1.0,10.0,24993364.0,,1.0,10.0,-27034320.0,50.0,1.0,1.0,50.0,26184.678,-247.34607,4999.5854
True,1.6642301e-35,,1999.6069,-inf,17670521,4864.586,73378.62518835068,0.4189424,6.8692454e+23,507.2647,inf,86774.945,2999.7725,0.06264931,486.62,-249.76457,50,[-0.019  0.856 -4.405 -1.14 ],,2864.9788,0.011005699,424,4864.5859010293625,42400,2,-1.0,10.0,86774.945,,1.0,10.0,-inf,7.2788196e-23,6.8692454e+23,6.8692454e+23,7.2788196e-23,0.0034720707,-282.60086,4999.3794
True,0.30840835,,,-2274821000000.0,17692949,4483.431,73514.2232477665,0.4189424,1.0,1341.6877,1242373200000.0,186330300.0,4999.374,130.22089,448.56,-245.2052,50,[-0.019  0.856 -4.405 -1.14 ],,4483.431,18.955988,425,4483.430816948529,42450,1,-1.0,10.0,21901276.0,,1.0,10.0,-23942054.0,50.0,1.0,1.0,50.0,7.605745,-245.2052,4999.374
True,3.301362e-09,,9.980385,-2.9065299e+23,17714967,4399.5874,73668.20093035698,0.4189424,39973.484,1318.434,2.0285046e+34,79139980.0,4989.4004,46.545185,440.36,-249.07715,50,[-0.067  0.872 -4.386 -1.108],,4389.6074,7.7524047,425,4399.587635307312,42500,2,-1.0,10.0,79139980.0,,1.0,10.0,-2.9065299e+23,0.0012508292,39973.484,39973.484,0.0012508292,3.295603,-255.25768,4999.381
True,0.10928724,,99.87519,-885596600000000.0,17736671,4337.3765,73816.38346481323,0.4189424,1.0,1379.8298,1.8830267e+17,56420876000.0,4899.467,124533.54,434.08,-250.68774,50,[-0.067  0.872 -4.386 -1.108],,4237.5015,17878.355,426,4337.376431850651,42550,1,-1.0,10.0,20716766.0,,1.0,10.0,-22757516.0,50.0,1.0,1.0,50.0,3570.3586,-250.68774,4999.342
True,0.000510911,,119.895096,-4.2239426e+20,17756581,3977.7825,73946.32139706612,0.4189424,2376.7402,1687.8141,4.2843014e+28,50219570.0,4879.435,42.71096,398.2,-248.31554,50,[-0.02   0.907 -4.382 -1.085],,3857.8877,6.8358684,426,3977.7825497291965,42600,2,-1.0,10.0,50219570.0,,1.0,10.0,-4.2239426e+20,0.021037217,2376.7402,2376.7402,0.021037217,2.1579053,-250.01953,4999.33
True,0.010060367,,259.85193,-64391010000.0,17777965,4272.708,74089.5779106617,0.4189424,1.0,1345.3656,973953340.0,705328260.0,4739.4478,846.1979,427.68,-237.64548,50,[-0.02   0.907 -4.382 -1.085],,4012.8557,120.48298,427,4272.707585305897,42650,1,-1.0,10.0,20066040.0,,1.0,10.0,-22106756.0,50.0,1.0,1.0,50.0,34.82569,-237.64548,4999.3
True,2.344305e-09,,,-1.3877749e+19,17800979,4600.6045,74255.35614848137,0.4189424,1526.7089,1195.0405,4.624478e+25,76271690.0,4999.3857,129.5352,460.28,-240.92155,50,[-0.052  0.869 -4.389 -1.123],,4600.6045,21.430239,427,4600.604218442631,42700,2,-1.0,10.0,76271690.0,,1.0,10.0,-1.3877749e+19,0.032750186,1526.7089,1526.7089,0.032750186,5.1620746,-243.47626,4999.3857
True,0.34155408,,779.76984,-6.514714e+18,17824336,4669.1533,74415.54973387718,0.4189424,1.0,960.0433,1.0190559e+25,550687900000.0,4219.6655,926016.6,467.14,-232.37555,50,[-0.052  0.869 -4.389 -1.123],,3889.383,137427.69,428,4669.15312195423,42750,1,-1.0,10.0,22722674.0,,1.0,10.0,-24763504.0,50.0,1.0,1.0,50.0,25951.695,-232.37555,4999.4355
True,0.027687853,,229.82782,-1603125100000000.0,17847853,4701.51,74557.61703515053,0.4189424,44.28661,994.24615,6.17143e+17,463139260.0,4769.482,878.45764,470.34,-231.47269,50,[ 0.006  0.856 -4.381 -1.106],,4471.682,122.87388,428,4701.509670432226,42800,2,-1.0,10.0,403224300.0,,1.0,10.0,-1621620300000000.0,1.1290095,44.28661,44.28661,1.1290095,18.578564,-232.2507,4999.3096
True,0.03864898,,9.983832,-1.8957858e+22,17871755,4778.525,74677.2547712326,0.4189424,1.0,809.74664,8.630213e+31,74023790000000.0,4989.349,116137110.0,478.04,-239.84238,50,[ 0.006  0.854 -4.381 -1.11 ],,4768.5405,16770913.0,429,4778.524613649247,42850,1,-1.0,10.0,23489986.0,,1.0,10.0,-25530734.0,50.0,1.0,1.0,50.0,2962141.8,-239.84238,4999.333
True,249.13382,,1819.677,-1.7745411e+21,17895958,4838.9863,74804.7476837635,0.4189424,101.38492,598.1422,7.56121e+29,4772249300000000.0,3179.718,1654216000.0,484.06,-265.17038,50,[ 0.111  0.85  -4.383 -1.179],,3019.3093,351669060.0,429,4838.986342091141,42900,2,-1.0,10.0,23586184.0,,1.0,10.0,-186183580000000.0,0.49317,101.38492,101.38492,0.49317,190950600.0,-264.04413,4999.395
True,0.016987858,,69.92998,-69513585000.0,17905588,1916.3706,74849.06105589867,0.4189424,1.0,1621.1746,1143586600.0,513975520.0,4929.021,1129.4775,192.6,-227.1319,50,[-0.029  0.988 -4.387 -1.024],,1846.4407,159.09259,430,1916.370598554338,42950,1,-1.0,10.0,6300683.0,,1.0,10.0,-8341089.0,50.0,1.0,1.0,50.0,36.459496,-227.1319,4998.951
True,1.4921282e-08,,79.93357,-340786500000000.0,17922768,3429.5212,74925.6073334217,0.4189424,177.20691,1674.055,2.7892007e+16,7457209.0,4919.1924,94.27383,343.6,-241.55489,50,[-0.02   0.945 -4.391 -1.069],,3349.588,14.791655,430,3429.5216112943767,43000,2,-1.0,10.0,7487173.0,,1.0,10.0,-605396500000000.0,0.28215605,177.20691,177.20691,0.28215605,4.5646305,-251.13591,4999.126
True,0.30251703,,89.92465,-9.913915e+21,17940262,3492.343,75015.31997060776,0.4189424,1.0,1729.182,2.3604528e+31,1283472300000000.0,4909.2295,2564212000.0,349.88,-234.65456,50,[-0.042  0.946 -4.393 -1.068],,3402.4185,358977600.0,431,3492.3430995134877,43050,1,-1.0,10.0,15186531.0,,1.0,10.0,-17227120.0,50.0,1.0,1.0,50.0,51369908.0,-234.65456,4999.1543
True,1.63096e-10,,,-inf,17962226,4389.976,75099.8111128807,0.4189424,885378.5,1485.5991,inf,2409831700.0,4999.362,4542.367,439.28,-242.56319,50,[ 0.031  0.881 -4.403 -1.146],,4389.976,660.46576,431,4389.976172948,43100,2,-1.0,10.0,2409831700.0,,1.0,10.0,-inf,5.647302e-05,885378.5,885378.5,5.647302e-05,119.36412,-251.51932,4999.362
True,0.21119094,,309.84692,-1.7568471e+16,17985870,4726.971,75209.34545111656,0.4189424,1.0,936.5513,7.410447e+19,912932540000.0,4689.548,1519306.8,472.88,-235.40646,50,[ 0.031  0.881 -4.403 -1.146],,4417.124,214606.23,432,4726.971157545595,43150,1,-1.0,10.0,23221386.0,,1.0,10.0,-25262184.0,50.0,1.0,1.0,50.0,36539.53,-235.40646,4999.3945
True,4.6122604e-28,,,-inf,18009739,4772.3555,75297.29918408394,0.4189424,6.14426e+17,982.40216,inf,78665810.0,4999.576,77.20279,477.38,-259.23563,50,[-0.042  0.787 -4.424 -1.177],,4772.3555,14.7912035,432,4772.355434683806,43200,2,-1.0,10.0,78665810.0,,1.0,10.0,-inf,8.1376765e-17,6.14426e+17,6.14426e+17,8.1376765e-17,3.1995,-261.8641,4999.576
True,0.9784461,,3869.3535,-7.155293e+20,18034465,4943.7324,75415.14309382439,0.4189424,1.0,211.03741,1.22918685e+29,106983014000.0,1130.2095,140033.9,494.52,-236.5262,50,[-0.042  0.787 -4.424 -1.177],,1074.379,19974.566,433,4943.732594807495,43250,1,-1.0,10.0,24485028.0,,1.0,10.0,-26525966.0,50.0,1.0,1.0,50.0,4311.807,-236.5262,4999.563
