Weights,OptimizationReturnMax,InitialReturnMin,ESSRenyiHarmonic,Iteration,MinIW,DivergenceHarmonic,Epsilon,MeanD2-0,EpisodesSoFar,InitialReturnMean,StdIW,Bound,Penalization,InitialReturnStd,MinTargetPdf,ReturnMeanIW,StdWReturnMean,ReturnStepMax,OptimizationReturnMin,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMax,Inner Iteration,MinBehavPdf,EpLenMean,TimestepsSoFar,EpThisIter,EpRewMean,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,ESSRenyiArithmetic,MaxIW,ReturnStepMaxmin,TimeElapsed,MeanIW,LearnableVariance,WReturnMean,MeanEntropy
[ 0.043  1.665 -4.027 -3.486],0.45410156,4999.174,0.05200048,319,1.8997512e-09,1.2571515e+23,1.0,961.5295,31900,4999.4526,48.644222,-7.2364165e+17,True,0.09383297,-248.58328,204265280.0,,10.0,,-1.0,961.5295,4999.628,2,-245.6058,500.0,13024762,50,4999.452577229448,0.27875,-7.2364165e+17,961.52954,0.052000485,345.74557,10.0,57409.23574948311,8.172388,,204265280.0,0.4189424
[ 0.043  1.665 -4.027 -3.486],4989.662,9.9808855,50.0,320,0.035178486,314514280000.0,1.0,1.0,31950,4899.682,1335.9229,-1154792800000.0,True,698.52875,-249.36824,10195938000.0,,10.0,,-1.0,1.0,4999.643,1,-249.36824,490.04,13049264,50,4899.682221292114,4889.701,-26535816.0,1.0,50.0,8935.964,10.0,57521.3087682724,407.9581,,24494826.0,0.4189424
[ 0.08   1.578 -4.03  -3.567],4989.6245,9.980964,0.014037431,320,1.8164099e-09,8.869398e+25,1.0,3561.9053,32000,4899.6724,3.0260844,-1.9220864e+19,True,698.52734,-238.2871,19956744.0,,10.0,,-1.0,3561.9053,4999.6055,2,-235.8061,490.04,13073766,50,4899.6721019296965,4889.691,-1.9220864e+19,3561.9053,0.014037431,19.392265,10.0,57625.20049238205,0.81527823,,19956744.0,0.4189424
[ 0.08   1.578 -4.03  -3.567],0.53515625,4999.117,50.0,321,0.036336176,2109829000000.0,1.0,1.0,32050,4999.453,68982.875,-3215557700000.0,True,0.12243917,-257.67993,251015790000.0,,10.0,,-1.0,1.0,4999.6523,1,-257.67993,500.0,13098766,50,4999.45289206892,0.33568358,-27035528.0,1.0,50.0,492915.62,10.0,57733.24624633789,10043.079,,24994528.0,0.4189424
[ 0.108  1.491 -4.029 -3.653],4999.591,,0.0045717573,321,3.3286084e-12,8.741197e+26,1.0,10936.714,32100,4699.42,5.484321,-6.034048e+19,True,1187.2877,-244.44423,32558370.0,,10.0,,-1.0,10936.714,4999.591,2,-239.32841,470.06,13122269,50,4699.420099215586,4699.42,-6.034048e+19,10936.714,0.0045717573,28.681784,10.0,57827.63586688042,1.3660328,,32558370.0,0.4189424
[ 0.108  1.491 -4.029 -3.653],4989.6133,9.981643,50.0,322,0.27381897,19503434000000.0,1.0,1.0,32150,4899.605,1730.3018,-9027741000000.0,True,698.5176,-249.51567,14529958000.0,,10.0,,-1.0,1.0,4999.5947,1,-249.51567,490.04,13146771,50,4899.604639324079,4889.623,-26534998.0,1.0,50.0,8804.408,10.0,57922.0567510128,581.3858,,24494052.0,0.4189424
[ 0.133  1.38  -4.029 -3.704],0.80908203,4998.795,0.0018988715,322,1.2141698e-09,2.3517347e+33,1.0,26331.43,32200,4999.3477,642.0703,-9.897369e+22,True,0.17063025,-247.90627,2416692500.0,,10.0,,-1.0,26331.43,4999.604,2,-241.7835,500.0,13171771,50,4999.347898705688,0.55301756,-9.897369e+22,26331.43,0.0018988715,4586.664,10.0,58015.732904434204,96.68338,,2416692500.0,0.4189424
[ 0.133  1.38  -4.029 -3.704],0.68310547,4998.8877,50.0,323,0.51890403,1.3023127e+16,1.0,1.0,32250,4999.3267,136537.58,-233430150000000.0,True,0.1666699,-234.3878,525865220000.0,,10.0,,-1.0,1.0,4999.571,1,-234.3878,500.0,13196771,50,4999.326786701585,0.43907225,-27034192.0,1.0,50.0,975981.3,10.0,58108.003095149994,21040.244,,24993268.0,0.4189424
[ 0.13   1.295 -4.03  -3.795],4989.5957,9.981347,0.00026253134,323,6.1540724e-11,inf,1.0,190453.45,32300,4899.4766,2.6773567,-inf,True,698.4994,-252.45995,10493468.0,,10.0,,-1.0,190453.45,4999.577,2,-245.17607,490.04,13221273,50,4899.476587450183,4889.495,-inf,190453.45,0.00026253134,19.10852,10.0,58198.322582006454,0.44740254,,10493468.0,0.4189424
[ 0.13   1.295 -4.03  -3.795],4999.6367,,50.0,324,0.22907774,4.784826e+16,1.0,1.0,32350,4699.4824,61378.59,-446689380000000.0,True,1186.4635,-246.54033,248095300000.0,,10.0,,-1.0,1.0,4999.6367,1,-246.54033,470.08,13244777,50,4699.48218862385,4699.4824,-25533800.0,1.0,50.0,438876.72,10.0,58277.10797858238,9927.625,,23492828.0,0.4189424
[ 0.171  1.381 -3.995 -3.723],1.0180664,4998.612,0.00090829027,324,1.1272534e-10,3.80878e+35,1.0,55048.48,32400,4999.2456,431.96506,-1.2595721e+24,True,0.20952192,-266.92108,1554860400.0,,10.0,,-1.0,55048.48,4999.63,2,-256.16937,500.0,13269777,50,4999.245798979716,0.63396484,-1.2595721e+24,55048.48,0.00090829027,3085.9255,10.0,58359.90554738045,62.213768,,1554860400.0,0.4189424
[ 0.171  1.381 -3.995 -3.723],0.62158203,4998.962,50.0,325,0.13636343,760661400000.0,1.0,1.0,32450,4999.2974,1415.3104,-1790424900000.0,True,0.15085128,-246.16057,10434087000.0,,10.0,,-1.0,1.0,4999.5835,1,-246.16057,500.0,13294777,50,4999.297192112573,0.33523437,-27033908.0,1.0,50.0,9508.512,10.0,58444.70317029953,417.50388,,24992972.0,0.4189424
[ 0.1    1.454 -3.983 -3.652],0.47314453,4999.1147,0.033876225,325,5.963398e-08,9.586459e+21,1.0,1475.9614,32500,4999.374,31.560688,-1.9982596e+17,True,0.119103655,-253.51593,258547020.0,,10.0,,-1.0,1475.9614,4999.588,2,-250.74829,500.0,13319777,50,4999.374151602775,0.2594629,-1.9982596e+17,1475.9614,0.033876225,155.6401,10.0,58538.38386678696,10.344304,,258547020.0,0.4189424
[ 0.1    1.454 -3.983 -3.652],4989.591,9.979155,50.0,326,0.009365854,2437284000000.0,1.0,1.0,32550,4899.5845,6.1708984,-3186321500000.0,True,698.5151,-234.11113,123857940.0,,10.0,,-1.0,1.0,4999.57,1,-234.11113,490.04,13344279,50,4899.584368684644,4889.6055,-26534776.0,1.0,50.0,28.49421,10.0,58619.629841566086,4.976806,,24493850.0,0.4189424
[-0.023  1.439 -3.983 -3.633],4989.6533,9.979407,4.4384607e-11,326,8.311839e-20,inf,1.0,1126516700000.0,32600,4899.658,4.0949626,-inf,True,698.5256,-247.89673,40072468.0,,10.0,,-1.0,1126516700000.0,4999.633,2,-241.13145,490.04,13368781,50,4899.6585438747325,4889.6787,-inf,1126516700000.0,4.4384607e-11,19.3828,10.0,58707.28361868858,1.6253331,,40072468.0,0.4189424
[-0.023  1.439 -3.983 -3.633],0.46484375,4999.1533,50.0,327,0.066350825,2985680600.0,1.0,1.0,32650,4999.439,1708.8771,-123516010000.0,True,0.11472311,-232.80988,11996789000.0,,10.0,,-1.0,1.0,4999.618,1,-232.80988,500.0,13393781,50,4999.439260491804,0.28597656,-27035360.0,1.0,50.0,10922.542,10.0,58798.236746549606,479.97446,,24994392.0,0.4189424
[-0.008  1.404 -3.959 -3.75 ],4999.5747,,0.035351556,327,1.318644e-07,1.082605e+20,1.0,1414.3649,32700,4799.6167,2635.823,-2.1235167e+16,True,978.69977,-245.03459,9547154000.0,,10.0,,-1.0,1414.3649,4999.5747,2,-241.77702,480.06,13417784,50,4799.616998558273,4799.6167,-2.1235167e+16,1414.3649,0.035351556,18831.04,10.0,58863.039496421814,382.0444,,9547154000.0,0.4189424
[-0.008  1.404 -3.959 -3.75 ],0.61376953,4999.0,50.0,328,0.092346996,270276150000000.0,1.0,1.0,32750,4999.3438,7601.2944,-33604009000000.0,True,0.14039375,-237.6615,51023700000.0,,10.0,,-1.0,1.0,4999.614,1,-237.6615,500.0,13442784,50,4999.344002023396,0.34392577,-27034400.0,1.0,50.0,50805.22,10.0,58922.799394369125,2041.5806,,24993440.0,0.4189424
[ 0.006  1.322 -3.953 -3.842],4989.594,9.979772,0.00071108,328,5.805241e-10,5.0844166e+33,1.0,70315.58,32800,4899.478,13.093151,-1.4552612e+23,True,698.4997,-253.92969,47817350.0,,10.0,,-1.0,70315.58,4999.574,2,-246.3068,490.04,13467286,50,4899.477658653708,4889.4976,-1.4552612e+23,70315.58,0.00071108,93.58016,10.0,58984.686641931534,1.942636,,47817350.0,0.4189424
[ 0.006  1.322 -3.953 -3.842],0.51171875,4999.003,50.0,329,0.09120986,1297977100000000.0,1.0,1.0,32850,4999.3154,6329.919,-73575270000000.0,True,0.14800426,-245.28694,48828650000.0,,10.0,,-1.0,1.0,4999.5146,1,-245.28694,500.0,13492286,50,4999.315521922672,0.3125781,-27034024.0,1.0,50.0,41959.92,10.0,59061.15726900101,1953.7728,,24993154.0,0.4189424
[ 0.031  1.232 -3.944 -3.924],0.73095703,4998.729,0.0002095998,329,9.956513e-12,inf,1.0,238549.84,32900,4999.2065,67.65862,-inf,True,0.18265694,-269.39743,244542700.0,,10.0,,-1.0,238549.84,4999.46,2,-267.08405,500.0,13517286,50,4999.206255529586,0.47731444,-inf,238549.84,0.0002095998,483.38654,10.0,59126.86803650856,9.784198,,244542700.0,0.4189424
[ 0.031  1.232 -3.944 -3.924],4989.57,9.982415,50.0,330,0.06039652,1.1237303e+27,1.0,1.0,32950,4899.388,2644.7312,-6.841442e+19,True,698.4866,-253.4993,11711718000.0,,10.0,,-1.0,1.0,4999.5522,1,-253.4993,490.04,13541788,50,4899.388079594577,4889.406,-26532788.0,1.0,50.0,18905.316,10.0,59206.62930178642,468.71597,,24491886.0,0.4189424
[-0.075  1.254 -3.944 -3.985],1630.0474,3369.461,2.9168171e-30,330,,inf,1.0,1.7141973e+31,33000,4854.0767,14.562572,-inf,True,350.27667,-264.325,68347540.0,,10.0,,-1.0,1.7141973e+31,4999.5083,2,-235.34528,485.72,13566074,50,4854.07697501255,1484.6162,-inf,1.7141973e+31,2.9168171e-30,103.019485,10.0,59284.815808057785,2.734771,,68347540.0,0.4189424
[-0.075  1.254 -3.944 -3.985],4999.5156,,50.0,331,0.04494182,3.4430833e+19,1.0,1.0,33050,4639.9385,9686.731,-1.1975304e+16,True,1190.7491,-237.62378,70612720000.0,,10.0,,-1.0,1.0,4999.5156,1,-237.62378,464.2,13589284,50,4639.938640456862,4639.9385,-24987784.0,1.0,50.0,51891.125,10.0,59359.19420695305,2825.8462,,22946914.0,0.4189424
[-0.111  1.311 -3.938 -3.88 ],1510.1641,3489.3447,0.0003102171,331,5.0966138e-11,4.2295565e+36,1.0,161177.45,33100,4700.5786,0.33183935,-4.197169e+24,True,440.49133,-240.97084,2005591.4,,10.0,,-1.0,161177.45,4999.509,2,-234.43887,470.52,13612810,50,4700.578562584224,1211.2339,-4.197169e+24,161177.45,0.0003102171,2.2539475,10.0,59432.10293006897,0.08028394,,2005591.4,0.4189424
[-0.111  1.311 -3.938 -3.88 ],1960.2642,3039.232,50.0,332,0.021485154,4.235105e+27,1.0,1.0,33150,4628.159,888293.3,-1.328125e+20,True,573.5604,-250.06673,2620175700000.0,,10.0,,-1.0,1.0,4999.496,1,-250.06673,463.32,13635976,50,4628.158900243347,1588.9269,-23789686.0,1.0,50.0,5744312.5,10.0,59514.625618457794,190672.77,,21748828.0,0.4189424
[-0.05   1.322 -3.936 -3.869],0.6308594,4998.9463,2.4944777e-10,332,7.059986e-11,inf,1.0,200442770000.0,33200,4999.314,100.94733,-inf,True,0.15467073,-244.95744,474845470.0,,10.0,,-1.0,200442770000.0,4999.577,2,-241.50542,500.0,13660976,50,4999.314443823689,0.36814454,-inf,200442770000.0,2.4944777e-10,700.4958,10.0,59606.08517193794,18.99897,,474845470.0,0.4189424
[-0.05   1.322 -3.936 -3.869],0.7626953,4998.802,50.0,333,0.23165074,1.929074e+17,1.0,1.0,33250,4999.329,1519.8903,-896388260000000.0,True,0.16333532,-228.82864,6286198300.0,,10.0,,-1.0,1.0,4999.5645,1,-228.82864,500.0,13685976,50,4999.3288911496775,0.527168,-27034206.0,1.0,50.0,10874.647,10.0,59695.49080514908,251.56049,,24993288.0,0.4189424
[ 0.008  1.324 -3.933 -3.846],0.64208984,4998.878,1.1339461,333,0.005193669,5.868904e+16,1.0,44.093807,33300,4999.315,1.6676452,-494412580000000.0,True,0.166409,-236.9499,22547856.0,,10.0,,-1.0,44.093807,4999.52,2,-236.18814,500.0,13710976,50,4999.314804534569,0.43689454,-608514300000000.0,44.093807,1.1339461,9.950954,10.0,59781.20744276047,0.9021269,,27932892.0,0.4189424
[ 0.009  1.315 -3.933 -3.858],0.78125,4998.7715,50.0,334,0.097172424,8.0217275e+26,1.0,1.0,33350,4999.238,7758.419,-5.7803033e+19,True,0.17738257,-238.77989,45152830000.0,,10.0,,-1.0,1.0,4999.5527,1,-238.77989,500.0,13735976,50,4999.23775635337,0.46625,-27033284.0,1.0,50.0,49332.355,10.0,59873.869166612625,1806.889,,24992376.0,0.4189424
[-0.067  1.499 -3.871 -3.996],0.8642578,4998.708,1.8521408e-08,334,2.2007093e-16,inf,1.0,2699578600.0,33400,4999.3257,86.77928,-inf,True,0.19427289,-260.0066,401759970.0,,10.0,,-1.0,2699578600.0,4999.5723,2,-246.40123,500.0,13760976,50,4999.325561444172,0.61763674,-inf,2699578600.0,1.8521408e-08,616.6968,10.0,59961.14883232117,16.075268,,401759970.0,0.4189424
[-0.067  1.499 -3.871 -3.996],4989.538,9.980099,50.0,335,0.07328024,2743305700.0,1.0,1.0,33450,4899.508,89.54889,-107514220000.0,True,698.50397,-244.2471,621583900.0,,10.0,,-1.0,1.0,4999.518,1,-244.2471,490.04,13785478,50,4899.507547711256,4889.5273,-26533960.0,1.0,50.0,597.723,10.0,60050.66010403633,24.889786,,24493082.0,0.4189424
[-0.12   1.489 -3.873 -4.028],4999.5586,,0.00038041786,335,3.24399e-14,inf,1.0,131434.42,33500,4649.1646,28.234053,-inf,True,1183.9932,-241.80081,158298050.0,,10.0,,-1.0,131434.42,4999.5586,2,-242.32245,465.14,13808735,50,4649.1642135962,4649.1646,-inf,131434.42,0.00038041786,180.81035,10.0,60141.61956858635,6.3912706,,158298050.0,0.4189424
[-0.12   1.489 -3.873 -4.028],4989.5864,9.979773,50.0,336,0.068563655,1.4306392e+28,1.0,1.0,33550,4741.5425,4436531.5,-2.4410919e+20,True,771.08923,-245.76857,13945866000000.0,,10.0,,-1.0,1.0,4999.5664,1,-245.76857,474.46,13832458,50,4741.542257665046,4731.5625,-25117714.0,1.0,50.0,31645646.0,10.0,60238.931017160416,706887.94,,23076800.0,0.4189424
[-0.062  1.512 -3.878 -4.027],4989.601,9.980665,0.015780844,336,0.00010315996,8.1969385e+27,1.0,3168.3984,33600,4899.528,7.676798,-1.8477683e+20,True,698.5068,-253.06279,39174296.0,,10.0,,-1.0,3168.3984,4999.5815,2,-251.50212,490.04,13856960,50,4899.527913500566,4889.5474,-1.8477683e+20,3168.3984,0.015780844,54.02962,10.0,60342.652047634125,1.5864897,,39174296.0,0.4189424
[-0.062  1.512 -3.878 -4.027],4999.569,,50.0,337,0.033569597,825255300000000.0,1.0,1.0,33650,4899.303,13004.828,-58677630000000.0,True,699.9005,-245.62209,48473870000.0,,10.0,,-1.0,1.0,4999.569,1,-245.62209,490.02,13881461,50,4899.303135415653,4899.303,-26533950.0,1.0,50.0,92941.7,10.0,60451.683946847916,1939.6154,,24493030.0,0.4189424
[-0.014  1.478 -3.876 -4.049],4999.5396,,3.0188026,337,0.018836584,173926860000.0,1.0,16.562859,33700,4899.2363,1.2178339,-851153060000.0,True,699.8908,-239.58945,19527778.0,,10.0,,-1.0,16.562859,4999.5396,2,-241.03023,490.02,13905962,50,4899.236127910655,4899.2363,-3397859700000.0,16.562859,3.0188026,6.115283,10.0,60565.45176267624,0.8008681,,30979988.0,0.4189424
[-0.012  1.514 -3.875 -4.016],4989.5244,9.979586,50.0,338,0.21583001,1.4545704e+29,1.0,1.0,33750,4799.667,1002824.6,-7.7835114e+20,True,977.69086,-254.9014,4031150600000.0,,10.0,,-1.0,1.0,4999.504,1,-254.9014,480.08,13929966,50,4799.667018453157,4789.688,-26033544.0,1.0,50.0,7144986.0,10.0,60673.78657245636,161286.94,,23992682.0,0.4189424
[ 0.106  1.475 -3.866 -4.014],4989.576,9.98023,0.07737937,338,3.3774754e-08,5.7929643e+23,1.0,646.16705,33800,4899.331,9.673636,-1.5533444e+18,True,698.4787,-249.1959,69946700.0,,10.0,,-1.0,646.16705,4999.5566,2,-247.28232,490.04,13954468,50,4899.3309334383885,4889.3506,-1.5533444e+18,646.16705,0.07737937,60.1623,10.0,60778.769737005234,2.8181663,,69946700.0,0.4189424
[ 0.106  1.475 -3.866 -4.014],4749.7334,249.80069,50.0,339,0.073731124,1.541272e+17,1.0,1.0,33850,4904.088,22559.53,-801337900000000.0,True,664.89825,-249.23398,115415270000.0,,10.0,,-1.0,1.0,4999.534,1,-249.23398,490.52,13978994,50,4904.08794347309,4654.287,-26533054.0,1.0,50.0,155244.84,10.0,60874.47378063202,4618.0127,,24492168.0,0.4189424
[ 0.172  1.382 -3.877 -4.065],4999.4033,,5.2739866e-05,339,4.939388e-13,inf,1.0,948049.44,33900,4898.892,0.18695816,-inf,True,699.8418,-239.01956,751948.8,,10.0,,-1.0,948049.44,4999.4033,2,-234.6104,490.02,14003495,50,4898.891986253768,4898.892,-inf,948049.44,5.2739866e-05,0.96968484,10.0,60977.13512587547,0.049483795,,751948.8,0.4189424
[ 0.172  1.382 -3.877 -4.065],4119.948,879.458,50.0,340,0.078285426,151251080000.0,1.0,1.0,33950,4916.471,51.607105,-794148140000.0,True,576.71625,-238.90565,477298140.0,,10.0,,-1.0,1.0,4999.4062,1,-238.90565,491.78,14028084,50,4916.471087157987,4037.0132,-26545084.0,1.0,50.0,340.39566,10.0,61077.96114850044,19.102081,,24504292.0,0.4189424
[ 0.285  1.424 -3.853 -4.086],3840.2175,1159.2327,0.33165786,340,5.175192e-05,1027698400000.0,1.0,150.75777,34000,4912.928,1.5853728,-2068883700000.0,True,539.7697,-239.17172,20899544.0,,10.0,,-1.0,150.75777,4999.45,2,-239.16928,491.48,14052658,50,4912.928540394705,3753.6956,-485811570000000.0,150.75777,0.33165786,7.908935,10.0,61178.65669441223,0.8378814,,36249030.0,0.4189424
[ 0.177  1.441 -3.882 -4.058],4989.4614,9.97944,50.0,341,0.012459724,1188644000000.0,1.0,1.0,34050,4557.177,4837.8613,-2249286000000.0,True,1342.9009,-240.36832,24321150000.0,,10.0,,-1.0,1.0,4999.441,1,-240.36832,455.92,14075454,50,4557.17673769279,4547.1973,-24612048.0,1.0,50.0,33894.22,10.0,61269.86539769173,991.4886,,22571242.0,0.4189424
[ 0.092  1.405 -3.893 -4.142],2.1279297,4997.3525,0.000113840026,341,1.2112501e-10,inf,1.0,439212.88,34100,4998.9033,1.9785444,-inf,True,0.41071746,-250.85153,12336141.0,,10.0,,-1.0,439212.88,4999.4805,2,-239.81493,500.0,14100454,50,4998.903384889123,1.5508496,-inf,439212.84,0.00011384001,13.422794,10.0,61351.70462489128,0.4936202,,12336141.0,0.4189424
[ 0.092  1.405 -3.893 -4.142],4999.4834,,50.0,342,1.0219288,100455980000000.0,1.0,1.0,34150,4699.4985,80456.45,-20793757000000.0,True,1185.6271,-239.67584,339084480000.0,,10.0,,-1.0,1.0,4999.4834,1,-239.67584,470.1,14123959,50,4699.4982769554135,4699.4985,-25531840.0,1.0,50.0,569615.06,10.0,61424.39956641197,13572.144,,23490996.0,0.4189424
[ 0.038  1.449 -3.903 -4.039],4999.543,,0.0032776012,342,3.307132e-11,7.024288e+29,1.0,15255.058,34200,4799.3965,54.466866,-1.7104728e+21,True,978.65466,-254.5881,245338560.0,,10.0,,-1.0,15255.058,4999.543,2,-252.14822,480.06,14147962,50,4799.396763162673,4799.3965,-1.7104728e+21,15255.059,0.0032776014,381.43454,10.0,61508.29939389229,9.856326,,245338560.0,0.4189424
[ 0.038  1.449 -3.903 -4.039],4989.5337,9.980051,50.0,343,0.05389841,7.9051315e+19,1.0,1.0,34250,4799.62,2336948.0,-1.8153665e+16,True,977.6813,-239.08951,8353813000000.0,,10.0,,-1.0,1.0,4999.5137,1,-239.08951,480.08,14171966,50,4799.620430796472,4789.64,-26033084.0,1.0,50.0,16692886.0,10.0,61569.89154291153,334253.88,,23992216.0,0.4189424
[ 0.137  1.382 -3.883 -4.066],4999.4443,,0.018711118,343,1.5231526e-11,1.1343378e+27,1.0,2672.208,34300,4327.489,96.88957,-6.873359e+19,True,1674.2299,-242.86703,363615780.0,,10.0,,-1.0,2672.208,4999.4443,2,-237.69897,432.98,14193615,50,4327.488746890253,4327.489,-6.873359e+19,2672.208,0.018711118,692.3136,10.0,61636.85999250412,14.659782,,363615780.0,0.4189424
[ 0.137  1.382 -3.883 -4.066],4999.4893,,50.0,344,0.07576577,1.26923e+19,1.0,1.0,34350,4799.1436,157225.34,-7271371000000000.0,True,978.60297,-248.46097,678840760000.0,,10.0,,-1.0,1.0,4999.4893,1,-248.46097,480.06,14217618,50,4799.143743875393,4799.1436,-26030294.0,1.0,50.0,1116375.9,10.0,61716.791798353195,27163.11,,23989444.0,0.4189424
[ 0.216  1.446 -3.852 -4.   ],4999.4814,,0.000527974,344,4.355627e-10,inf,1.0,94701.63,34400,4710.781,0.8555523,-inf,True,1142.4423,-253.6509,4979764.0,,10.0,,-1.0,94701.63,4999.4814,2,-242.8737,471.24,14241180,50,4710.78078244621,4710.781,-inf,94701.63,0.000527974,3.8475733,10.0,61796.29255104065,0.2777713,,4979764.0,0.4189424
[ 0.216  1.446 -3.852 -4.   ],4989.475,9.979407,50.0,345,0.07692368,2.4882044e+23,1.0,1.0,34450,4809.9263,315099.6,-1.0179894e+18,True,927.2446,-238.15462,1405861400000.0,,10.0,,-1.0,1.0,4999.4546,1,-238.15462,481.14,14265237,50,4809.926290457748,4799.947,-26035996.0,1.0,50.0,2213278.2,10.0,61879.1410844326,56270.18,,23995172.0,0.4189424
[ 0.264  1.55  -3.836 -3.952],4999.548,,2.0224834e-05,345,2.3465626e-14,inf,1.0,2472208.2,34500,4804.78,1205.8119,-inf,True,951.6396,-236.7203,4329232000.0,,10.0,,-1.0,2472208.2,4999.548,2,-233.49762,480.62,14289268,50,4804.779912354802,4804.78,-inf,2472208.2,2.0224834e-05,8613.851,10.0,61955.030034303665,173.24303,,4329232000.0,0.4189424
[ 0.264  1.55  -3.836 -3.952],4999.5024,,50.0,346,0.13783197,9.132256e+22,1.0,1.0,34550,4715.7886,36724990.0,-6.168646e+17,True,1124.7684,-232.97365,131846545000000.0,,10.0,,-1.0,1.0,4999.5024,1,-232.97365,471.74,14312855,50,4715.78855880862,4715.7886,-25544628.0,1.0,50.0,262350750.0,10.0,62024.6924097538,5277359.0,,23503764.0,0.4189424
[ 0.248  1.465 -3.838 -4.043],4469.8345,529.6234,1.608447e-06,346,5.72315e-13,inf,1.0,31085888.0,34600,4896.0967,9.64429,-inf,True,628.9976,-256.40753,36164416.0,,10.0,,-1.0,31085888.0,4999.458,2,-248.0325,489.78,14337344,50,4896.096860212968,4366.4736,-inf,31085888.0,1.608447e-06,66.14799,10.0,62102.049565792084,1.8568223,,36164416.0,0.4189424
[ 0.248  1.465 -3.838 -4.043],4999.4756,,50.0,347,0.03949193,2.1007827e+21,1.0,1.0,34650,4766.8477,785468.06,-9.3542635e+16,True,997.7846,-249.34856,3394992300000.0,,10.0,,-1.0,1.0,4999.4756,1,-249.34856,476.86,14361187,50,4766.847523153047,4766.8477,-25759242.0,1.0,50.0,5555697.0,10.0,62171.15827870369,136047.48,,23718408.0,0.4189424
[ 0.21   1.531 -3.816 -3.946],4989.5737,9.979984,0.00033671685,347,1.7223273e-11,inf,1.0,148492.72,34700,4899.2593,54.60851,-inf,True,698.46857,-244.24423,214533280.0,,10.0,,-1.0,148492.72,4999.5537,2,-238.6093,490.04,14385689,50,4899.259285806756,4889.2793,-inf,148492.72,0.00033671685,389.08826,10.0,62242.158576250076,8.593449,,214533280.0,0.4189424
[ 0.21   1.531 -3.816 -3.946],1380.7495,3618.7358,50.0,348,0.002035298,23086563000.0,1.0,1.0,34750,4949.4346,2986.0034,-326693420000.0,True,244.67467,-245.0363,16605684000.0,,10.0,,-1.0,1.0,4999.4854,1,-245.0363,495.08,14410443,50,4949.43458854807,1330.6987,-26597618.0,1.0,50.0,20895.646,10.0,62308.76815056801,664.4347,,24556768.0,0.4189424
[ 0.293  1.627 -3.849 -4.158],4429.972,569.5417,0.016247516,348,3.733964e-08,2.202083e+22,1.0,3077.3936,34800,4812.9526,5.633599,-3.028494e+17,True,770.6957,-245.74776,22950890.0,,10.0,,-1.0,3077.3936,4999.5137,2,-239.16768,481.48,14434517,50,4812.952376663096,4243.411,-3.028494e+17,3077.3936,0.016247516,40.26921,10.0,62377.70311164856,0.9185939,,22950890.0,0.4189424
[ 0.293  1.627 -3.849 -4.158],4509.9043,489.61032,50.0,349,0.4254732,2.0709045e+35,1.0,1.0,34850,4908.445,143203870.0,-9.287313e+23,True,631.26245,-245.28082,515909530000000.0,,9.999999,,-1.0,1.0,4999.5146,1,-245.28082,491.0,14459067,50,4908.445124244996,4418.8345,-26532196.0,1.0,50.0,1023059200.0,9.999999,62454.758133649826,20656862.0,,24491326.0,0.4189424
[ 0.282  1.746 -3.841 -4.12 ],4999.4404,,2.2769505e-07,349,2.190503e-13,inf,1.0,219591970.0,34900,4714.042,798.27606,-inf,True,1130.3019,-264.88522,2860204800.0,,10.0,,-1.0,219591970.0,4999.4404,2,-255.04224,471.58,14482646,50,4714.042080007651,4714.042,-inf,219591950.0,2.2769503e-07,5702.449,10.0,62519.48231577873,114.5392,,2860204800.0,0.4189424
[ 0.282  1.746 -3.841 -4.12 ],1.690918,4997.763,50.0,350,0.4283133,1.8779365e+25,1.0,1.0,34950,4998.871,245993.69,-8.8438234e+18,True,0.41398448,-238.06831,1063821500000.0,,10.0,,-1.0,1.0,4999.454,1,-238.06831,500.0,14507646,50,4998.87116477326,1.1079199,-27029540.0,1.0,50.0,1747911.0,10.0,62595.02136707306,42582.84,,24988712.0,0.4189424
[ 0.283  1.665 -3.843 -4.216],4999.38,,8.0537694e-07,350,1.9301183e-15,inf,1.0,62082736.0,35000,4486.8296,0.44710025,-inf,True,1425.8633,-255.55785,2194600.2,,10.0,,-1.0,62082736.0,4999.38,2,-246.96771,448.92,14530092,50,4486.82982729097,4486.8296,-inf,62082732.0,8.053769e-07,2.94473,10.0,62665.258533000946,0.11061974,,2194600.2,0.4189424
