DivergenceHarmonic,MinTargetPdf,Bound,OptimizationReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpThisIter,Inner Iteration,ReturnMeanIW,ReturnStepMax,MeanD2-0,EpLenMean,WReturnMean,Penalization,VarianceInitializer,InitialReturnMean,EmpiricalD2Harmonic,ESSRenyiHarmonic,Weights,Iteration,ReturnStepMaxmin,StdWReturnMean,TimestepsSoFar,ESSRenyiArithmetic,MinIW,InitialReturnMax,MeanIW,InitialReturnMin,MeanEntropy,StdIW,Epsilon,MaxIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,InitialBound,EpRewMean,TimeElapsed,InitialReturnStd,MinBehavPdf
26541805000000.0,-240.87814,-10522849000000.0,1305.0448,1.0,1400.0989,50,1,7943139300.0,10.0,1.0,490.76,24123708.0,True,-1.0,4904.6343,1.0,50.0,[-0.097  1.282 -3.232 -3.139],436,10.0,,19048193,50.0,0.09241747,4999.688,328.56546,3599.589,0.4189424,1046.8812,1e-07,7205.9326,43550,,,-26164738.0,4904.633785067349,11577.301446437836,261.29926,-240.87814
1.3075978e+28,-239.95078,-2.3337998e+20,1629.896,11228.474,1880.2485,50,2,42734764.0,10.0,11228.474,475.28,42734764.0,True,-1.0,4749.257,11228.474,0.004452965,[-0.115  1.222 -3.23  -3.247],436,10.0,,19071957,0.004452965,8.215511e-11,4999.6094,1.7537227,3119.3608,0.4189424,7.1800766,1e-07,47.308475,43600,,,-2.3337998e+20,4749.256723704121,11588.423315525055,482.7294,-241.36005
2.355503e+24,-234.92705,-3.1324591e+18,4509.476,1.0,4999.5874,50,1,150666310000000.0,10.0,1.0,451.42,21392862.0,True,-1.0,4509.476,1.0,50.0,[-0.115  1.222 -3.23  -3.247],437,10.0,,19094528,50.0,0.12063814,4999.5874,13659182.0,,0.4189424,95504570.0,1e-07,682191040.0,43650,,,-23433804.0,4509.475868563252,11600.015130996704,1028.3436,-234.92705
inf,-245.5456,-inf,4664.457,371270400.0,4759.8926,50,2,28805306.0,10.0,371270400.0,490.5,28805306.0,True,-1.0,4904.2153,371270400.0,1.3467273e-07,[-0.055  1.236 -3.231 -3.241],437,10.0,,19119053,1.3467273e-07,2.0564906e-07,4999.6504,1.1555344,239.75806,0.4189424,3.6988525,1e-07,19.969412,43700,,,-inf,4904.215029252742,11611.830614328384,666.351,-243.27094
3.3649216e+19,-252.07988,-1.1839344e+16,0.40658203,1.0,0.6738281,50,1,18092640000.0,10.0,1.0,500.0,24994168.0,True,-1.0,4999.417,1.0,50.0,[-0.055  1.236 -3.231 -3.241],438,10.0,,19144053,50.0,0.4770021,4999.684,723.96594,4999.0103,0.4189424,4891.628,1e-07,34962.668,43750,,,-27035192.0,4999.416857631575,11623.859593868256,0.14147627,-252.07988
inf,-239.87401,-inf,1418.6473,985109.7,1719.9724,50,2,204806740.0,10.0,985109.7,470.26,204806740.0,True,-1.0,4698.2637,985109.75,5.0755767e-05,[-0.107  1.211 -3.241 -3.219],438,10.0,,19167566,5.075577e-05,2.2495014e-12,4999.589,8.194309,3279.6165,0.4189424,26.679697,1e-07,131.19017,43800,,,-inf,4698.263840451957,11636.26182937622,484.02087,-241.66814
701069260000000.0,-256.55487,-54063903000000.0,1403.3398,1.0,1660.0737,50,1,24760052000.0,10.0,1.0,474.7,22684332.0,True,-1.0,4742.8843,1.0,50.0,[-0.107  1.211 -3.241 -3.219],439,10.0,,19191301,50.0,0.058715444,4999.618,1012.3784,3339.5444,0.4189424,4213.972,1e-07,22187.03,43850,,,-24725302.0,4742.884369772261,11647.59061908722,435.17944,-256.55487
5.712606e+23,-240.93585,-1.5424904e+18,3797.1704,3008.6611,4989.5063,50,2,4188689.8,10.0,3008.6611,381.58,4188689.8,True,-1.0,3807.1514,3008.6611,0.016618688,[-0.157  1.231 -3.244 -3.188],439,10.0,,19210380,0.016618688,1.6239516e-09,4999.4873,0.22191282,9.980985,0.4189424,0.6439086,1e-07,3.284482,43900,,,-1.5424904e+18,3807.1510940164535,11657.394279718399,966.06146,-241.18858
1.2332971e+17,-238.51819,-716877150000000.0,4021.758,1.0,4999.5947,50,1,143402270000.0,10.0,1.0,402.86,17787500.0,True,-1.0,4021.758,1.0,50.0,[-0.157  1.231 -3.244 -3.188],440,10.0,,19230523,50.0,0.037176304,4999.5947,9173.247,,0.4189424,42079.973,1e-07,293033.78,43950,,,-19828446.0,4021.7577959333344,11666.863515377045,1270.0253,-238.51819
inf,-243.55246,-inf,1935.034,8260423.0,2079.9956,50,2,255872420.0,10.0,8260423.0,485.72,255872420.0,True,-1.0,4854.656,8260423.0,6.0529587e-06,[-0.097  1.217 -3.245 -3.195],440,10.0,,19254809,6.0529587e-06,1.2541694e-10,4999.617,29.75894,2919.6216,0.4189424,207.30812,1e-07,1480.9144,44000,,,-inf,4854.655674916715,11678.958803415298,395.72455,-242.34792
2.1380063e+23,-256.93497,-9.436952e+17,4660.4585,1.0,4999.6104,50,1,1205866200000.0,10.0,1.0,466.46,22347584.0,True,-1.0,4660.4585,1.0,50.0,[-0.097  1.217 -3.245 -3.195],441,10.0,,19278132,50.0,0.22223313,4999.6104,57269.285,,0.4189424,225379.55,1e-07,1313486.8,44050,,,-24388546.0,4660.458540523277,11689.979707241058,792.28296,-256.93497
1.3274918e+33,-240.36548,-7.43618e+22,1519.6624,78956.38,2329.959,50,2,7080704.5,10.0,78956.38,419.74,7080704.5,True,-1.0,4189.3555,78956.38,0.00063326105,[-0.153  1.219 -3.256 -3.219],441,10.0,,19299119,0.00063326105,1.118041e-11,4999.6523,0.2851644,2669.6934,0.4189424,1.015039,1e-07,6.465731,44100,,,-7.43618e+22,4189.355652031957,11699.991990804672,720.998,-238.6565
2999573500.0,-243.41449,-118042890000.0,4108.9614,1.0,4999.626,50,1,6264162300.0,10.0,1.0,411.56,18135348.0,True,-1.0,4108.9614,1.0,50.0,[-0.153  1.219 -3.256 -3.219],442,10.0,,19319697,50.0,0.016274367,4999.626,413.472,,0.4189424,1643.167,1e-07,9683.04,44150,,,-20176320.0,4108.961593372235,11710.502811431885,1118.8314,-243.41449
1.352509e+19,-239.941,-7826443500000000.0,3656.8494,90.89538,4989.6694,50,2,320529700000000.0,10.0,90.89538,367.48,106198280.0,True,-1.0,3666.829,90.89538,0.550083,[-0.2    1.247 -3.268 -3.246],442,10.0,,19338071,0.550083,0.5100802,4999.6494,25566446.0,9.979868,0.4189424,42129930.0,1e-07,202896050.0,44200,,,-13337926000000.0,3666.8294145555783,11719.874293327332,1096.2046,-239.13882
1.4825193e+21,-249.2199,-7.858363e+16,695.6758,1.0,710.0571,50,1,99304950000.0,10.0,1.0,498.6,24862652.0,True,-1.0,4985.256,1.0,50.0,[-0.077  1.265 -3.268 -3.245],443,10.0,,19363001,50.0,0.049685374,4999.637,4009.4,4289.58,0.4189424,9917.405,1e-07,48170.457,44250,,,-26903636.0,4985.255774346116,11731.816511631012,99.38231,-249.2199
inf,-242.9599,-inf,4899.3936,856097.2,4999.63,50,2,9213408.0,10.0,856097.2,490.02,9213408.0,True,-1.0,4899.3936,856097.2,5.8404585e-05,[-0.03   1.194 -3.273 -3.336],443,10.0,,19387502,5.8404585e-05,4.1378314e-11,4999.63,0.3857516,,0.4189424,1.7695524,1e-07,11.544013,44300,,,-inf,4899.393567711159,11745.128930330276,699.9134,-234.83865
6.809892e+29,-239.81444,-1.6842147e+21,0.4709668,1.0,0.7285156,50,1,39436284000.0,10.0,1.0,500.0,24993566.0,True,-1.0,4999.3564,1.0,50.0,[-0.03   1.194 -3.273 -3.336],444,10.0,,19412502,50.0,0.330783,4999.6143,1577.9597,4998.8857,0.4189424,5038.49,1e-07,25256.55,44350,,,-27034534.0,4999.356690791898,11757.273318529129,0.15913159,-239.81444
inf,-243.07285,-inf,1462.8756,2118551700000.0,1760.0508,50,2,118465704.0,10.0,2118551700000.0,470.64,118465704.0,True,-1.0,4702.4487,2118551600000.0,2.360103e-11,[-0.11   1.276 -3.295 -3.381],444,10.0,,19436034,2.3601029e-11,5.0919125e-18,4999.6235,4.7397537,3239.5728,0.4189424,17.425459,1e-07,96.57723,44400,,,-inf,4702.448391151997,11767.868582725525,510.3703,-237.19185
3.9273113e+31,-251.86728,-1.2790087e+22,1562.439,1.0,1770.2236,50,1,38403375000000.0,10.0,1.0,479.54,23136878.0,True,-1.0,4791.821,1.0,50.0,[-0.11   1.276 -3.295 -3.381],445,10.0,,19460011,50.0,0.17059498,4999.6055,1796754.1,3229.3818,0.4189424,11860625.0,1e-07,84786400.0,44450,,,-25177834.0,4791.8205916166835,11778.739700078964,418.72644,-251.86728
inf,-264.943,-inf,0.47816408,5706117300000.0,0.77441406,50,2,6595273.0,10.0,5706117300000.0,500.0,6595273.0,True,-1.0,4999.342,5706117300000.0,8.762525e-12,[-0.05   1.201 -3.296 -3.461],445,10.0,,19485011,8.762525e-12,3.200851e-17,4999.6377,0.26386788,4998.8633,0.4189424,1.3825748,1e-07,9.741525,44500,,,-inf,4999.34141884011,11789.672388076782,0.17473479,-264.40018
1.5228148e+21,-235.78195,-7.964338e+16,0.5121777,1.0,0.7524414,50,1,582373700000.0,10.0,1.0,500.0,24993486.0,True,-1.0,4999.349,1.0,50.0,[-0.05   1.201 -3.296 -3.461],446,10.0,,19510011,50.0,0.22436608,4999.589,23299.273,4998.8364,0.4189424,158152.81,1e-07,1130087.0,44550,,,-27034432.0,4999.348604917755,11801.629772424698,0.16724244,-235.78195
1447599800000000.0,-254.28662,-77649140000000.0,4889.458,33.788025,4989.5483,50,2,11766837.0,10.0,33.788025,490.04,9384103.0,True,-1.0,4899.438,33.788025,1.4798142,[ 0.012  1.207 -3.296 -3.468],446,10.0,,19534513,1.4798142,0.00014618649,4999.528,0.49002185,9.979324,0.4189424,0.7987789,1e-07,3.942905,44600,,,-83419180000000.0,4899.437746395116,11813.446432828903,698.4941,-252.94052
2693527800000000.0,-262.08896,-105945330000000.0,0.39541015,1.0,0.6591797,50,1,22737920000.0,10.0,1.0,500.0,24993534.0,True,-1.0,4999.3535,1.0,50.0,[ 0.01   1.218 -3.295 -3.458],447,10.0,,19559513,50.0,0.064027436,4999.617,909.8111,4998.958,0.4189424,3359.4863,1e-07,22927.678,44650,,,-27034504.0,4999.353407540381,11826.87262248993,0.16406575,-262.08896
inf,-243.56395,-inf,774.1136,9790499000.0,790.14746,50,2,1710885500.0,10.0,9790499000.0,498.44,1710885500.0,True,-1.0,4983.583,9790499000.0,5.106992e-09,[-0.059  1.281 -3.305 -3.376],447,10.0,,19584435,5.106992e-09,1.7331291e-19,4999.617,68.44806,4209.4697,0.4189424,464.73575,1e-07,3320.834,44700,,,-inf,4983.583276443006,11839.007865190506,110.58775,-239.51166
2.066991e+30,-242.5955,-2.9342688e+21,447.5332,1.0,460.33496,50,1,4851705300.0,10.0,1.0,498.78,24873138.0,True,-1.0,4986.831,1.0,50.0,[-0.059  1.281 -3.305 -3.376],448,10.0,,19609374,50.0,0.030795792,4999.633,194.55865,4539.298,0.4189424,695.27637,1e-07,3490.202,44750,,,-26914120.0,4986.831010419178,11849.421354532242,68.227936,-242.5955
inf,-251.10124,-inf,1676.9031,33144768.0,1920.1221,50,2,64925080.0,10.0,33144768.0,476.06,64925080.0,True,-1.0,4756.426,33144768.0,1.5085337e-06,[-0.12   1.288 -3.307 -3.365],448,10.0,,19633177,1.5085337e-06,3.3984975e-11,4999.6445,2.5975263,3079.5225,0.4189424,10.385825,1e-07,68.79562,44800,,,-inf,4756.425469133365,11861.531022787094,448.1126,-245.583
2.154372e+26,-247.1835,-2.9955757e+19,4433.253,1.0,4799.7676,50,1,1192661200000.0,10.0,1.0,463.76,22075054.0,True,-1.0,4633.056,1.0,50.0,[-0.12   1.288 -3.307 -3.365],449,10.0,,19656365,50.0,0.20800556,4999.5713,86205.53,199.80379,0.4189424,326985.28,1e-07,1912862.4,44850,,,-24115980.0,4633.056179429218,11873.41126871109,780.92615,-247.1835
inf,-263.20206,-inf,0.40626952,22010604.0,0.6386719,50,2,23841430.0,10.0,22010604.0,500.0,23841430.0,True,-1.0,4999.3945,22010604.0,2.2716324e-06,[-0.058  1.297 -3.306 -3.36 ],449,10.0,,19681365,2.2716324e-06,1.3002395e-11,4999.627,0.95386666,4998.9883,0.4189424,4.589287,1e-07,32.34932,44900,,,-inf,4999.39450615874,11887.3166410923,0.1450055,-255.4436
5.116895e+22,-238.3717,-4.6167607e+17,666.4387,1.0,680.2803,50,1,1290845700000.0,10.0,1.0,498.66,24867310.0,True,-1.0,4985.804,1.0,50.0,[-0.058  1.297 -3.306 -3.36 ],450,10.0,,19706298,50.0,0.19908695,4999.646,69009.53,4319.3657,0.4189424,479310.1,1e-07,3424123.8,44950,,,-26908302.0,4985.80446039981,11901.518710374832,95.20568,-238.3717
83341060000.0,-265.33698,-589194600000.0,4690.1943,8.4658,4989.5757,50,2,16413874.0,10.0,8.4658,470.14,17701790.0,True,-1.0,4700.1743,8.4658,5.906116,[-3.145e-03  1.270e+00 -3.315e+00 -3.370e+00],450,10.0,,19729805,5.906116,0.0017381753,4999.5557,0.71512365,9.980136,0.4189424,1.0973723,1e-07,6.118643,45000,,,-714028550000.0,4700.174456190634,11914.457266569138,1184.1168,-265.27197
5.937586e+16,-255.97061,-497348020000000.0,0.40918946,1.0,0.7026367,50,1,28020630000.0,10.0,1.0,500.0,24993412.0,True,-1.0,4999.341,1.0,50.0,[-8.864e-04  1.296e+00 -3.314e+00 -3.353e+00],451,10.0,,19754805,50.0,0.058972243,4999.635,1121.1262,4998.932,0.4189424,4268.76,1e-07,29659.758,45050,,,-27034394.0,4999.341402106704,11925.542333364487,0.1696998,-255.97061
3.598287e+33,-265.3037,-1.2242357e+23,4889.48,54804.41,4989.574,50,2,44066280.0,10.0,54804.41,490.04,44066280.0,True,-1.0,4899.462,54804.41,0.00091233535,[ 0.044  1.212 -3.311 -3.434],451,10.0,,19779307,0.00091233535,1.9974468e-11,4999.5557,1.7846228,9.981222,0.4189424,9.705755,1e-07,67.156876,45100,,,-1.2242357e+23,4899.461438711143,11937.443684577942,698.4972,-259.93857
3.4099586e+18,-249.99696,-3768720000000000.0,4889.528,1.0,4989.5874,50,1,556459600.0,10.0,1.0,490.04,24493084.0,True,-1.0,4899.508,1.0,50.0,[ 0.044  1.212 -3.311 -3.434],452,10.0,,19803809,50.0,0.4364679,4999.5674,22.288542,9.979785,0.4189424,77.33821,1e-07,541.7474,45150,,,-26534012.0,4899.5077486415485,11950.895986795425,698.504,-249.99696
inf,-262.08325,-inf,4890.615,2.4637988e+25,4999.6514,50,2,60759990.0,10.0,2.4637988e+25,489.16,60759990.0,True,-1.0,4890.615,2.4637988e+25,2.0293865e-24,[-0.045  1.179 -3.324 -3.354],452,10.0,,19828267,2.0293865e-24,1.5586884e-36,4999.6514,2.454521,,0.4189424,8.39744,1e-07,57.40026,45200,,,-inf,4890.6153717980915,11964.032952547073,701.3707,-255.86154
4.3185307e+18,-248.95895,-4241249300000000.0,4899.377,1.0,4999.6035,50,1,2808599000.0,10.0,1.0,490.02,24493772.0,True,-1.0,4899.377,1.0,50.0,[-0.045  1.179 -3.324 -3.354],453,10.0,,19852768,50.0,0.19889262,4999.6035,112.387566,,0.4189424,554.61835,1e-07,3818.409,45250,,,-26534728.0,4899.377363054714,11977.12411737442,699.9111,-248.95895
1.3269424e+21,-248.20114,-7.4344965e+16,4889.583,170.4938,4989.6226,50,2,10314694.0,10.0,170.4938,490.04,10314694.0,True,-1.0,4899.564,170.4938,0.2932658,[ 0.011  1.154 -3.324 -3.366],453,10.0,,19877270,0.2932658,0.0005279823,4999.6035,0.43260565,9.981042,0.4189424,0.82410187,1e-07,4.815052,45300,,,-7.4344965e+16,4899.564031822822,11988.179032325745,698.5119,-246.97203
1748052900000000.0,-250.20369,-85406775000000.0,0.4375781,1.0,0.7285156,50,1,76521080000.0,10.0,1.0,500.0,24993142.0,True,-1.0,4999.314,1.0,50.0,[ 0.011  1.154 -3.324 -3.366],454,10.0,,19902270,50.0,0.20169207,4999.605,3062.0747,4998.8765,0.4189424,14796.435,1e-07,103766.266,45350,,,-27034100.0,4999.314035963391,11999.217910051346,0.17628616,-250.20369
inf,-254.5544,-inf,0.4746289,396578.28,0.70751953,50,2,30995682.0,10.0,396578.28,500.0,30995682.0,True,-1.0,4999.417,396578.28,0.0001260785,[-0.028  1.238 -3.329 -3.283],454,10.0,,19927270,0.0001260785,9.298067e-12,4999.65,1.240163,4998.9424,0.4189424,7.153192,1e-07,51.048176,45400,,,-inf,4999.416985602721,12011.993920326233,0.14803992,-246.00006
1.1096016e+27,-240.6309,-6.7984686e+19,0.8468457,1.0,1.1132812,50,1,2756070900000.0,10.0,1.0,500.0,24993490.0,True,-1.0,4999.3486,1.0,50.0,[-0.028  1.238 -3.329 -3.283],455,10.0,,19952270,50.0,0.05165358,4999.615,110271.52,4998.502,0.4189424,507903.78,1e-07,2728117.5,45450,,,-27034458.0,4999.348807549807,12025.224068641663,0.20492962,-240.6309
8.52285e+26,-246.51826,-5.9582583e+19,0.5191309,3067.9822,0.7397461,50,2,9776467.0,10.0,3067.9822,500.0,9776467.0,True,-1.0,4999.391,3067.9822,0.016297357,[ 0.029  1.287 -3.303 -3.186],455,10.0,,19977270,0.016297357,2.451942e-09,4999.612,0.39113906,4998.872,0.4189424,2.0962787,1e-07,14.907185,45500,,,-5.9582583e+19,4999.391182749554,12037.52838230133,0.1543299,-245.13445
5.523487e+22,-240.25911,-4.7966236e+17,4799.381,1.0,4999.6235,50,1,689682940.0,10.0,1.0,480.04,23993808.0,True,-1.0,4799.381,1.0,50.0,[ 0.029  1.287 -3.303 -3.186],456,10.0,,20001272,50.0,0.007209815,4999.6235,27.639202,,0.4189424,65.845535,1e-07,434.23154,45550,,,-26034784.0,4799.380884465964,12049.380673646927,979.6695,-240.25911
inf,-251.60236,-inf,0.35268554,2444542000000000.0,0.57373047,50,2,711269760.0,10.0,2444542000000000.0,500.0,711269760.0,True,-1.0,4999.4653,2444542000000000.0,2.0453728e-14,[-0.06   1.292 -3.276 -3.103],456,10.0,,20026272,2.0453728e-14,2.238801e-19,4999.6865,28.460808,4999.113,0.4189424,194.82544,1e-07,1392.2097,45600,,,-inf,4999.465517039629,12061.789742708206,0.10201337,-249.04024
3.2798576e+24,-255.4878,-3.6961768e+18,335.55673,1.0,350.3506,50,1,598272500.0,10.0,1.0,498.6,24852484.0,True,-1.0,4984.8086,1.0,50.0,[-0.06   1.292 -3.276 -3.103],457,10.0,,20051202,50.0,0.050444707,4999.602,24.032412,4649.2515,0.4189424,67.94456,1e-07,456.0578,45650,,,-26893444.0,4984.808136156442,12075.904847621918,64.58539,-255.4878
inf,-246.31174,-inf,1306.011,8438939.0,1500.1462,50,2,368024540.0,10.0,8438939.0,480.8,368024540.0,True,-1.0,4805.5176,8438939.0,5.9249155e-06,[-0.118  1.305 -3.274 -3.082],457,10.0,,20075242,5.9249155e-06,1.3408223e-12,4999.6533,14.724566,3499.507,0.4189424,61.452747,1e-07,359.89172,45700,,,-inf,4805.5180232449775,12089.217373371124,412.64218,-243.28409
1.7750636e+24,-240.51859,-2.719205e+18,915.5051,1.0,1060.0767,50,1,128389510000.0,10.0,1.0,485.78,23665008.0,True,-1.0,4855.0864,1.0,50.0,[-0.118  1.305 -3.274 -3.082],458,10.0,,20099531,50.0,0.12428162,4999.658,7671.7754,3939.5815,0.4189424,32125.51,1e-07,209645.62,45750,,,-25706016.0,4855.0866317497575,12101.948828458786,305.19226,-240.51859
3.689013e+31,-247.951,-1.2396219e+22,0.32547852,8883.56,0.54003906,50,2,41076370.0,10.0,8883.56,500.0,41076370.0,True,-1.0,4999.439,8883.56,0.0056283744,[-0.057  1.298 -3.274 -3.096],458,10.0,,20124531,0.0056283744,1.332036e-08,4999.6533,1.6434636,4999.1133,0.4189424,5.6796684,1e-07,30.470165,45800,,,-1.2396219e+22,4999.438763288231,12113.792635202408,0.12706573,-244.96606
3.0396813e+33,-247.16771,-1.1252443e+23,4889.6567,1.0,4989.664,50,1,2443148000000000.0,10.0,1.0,490.04,24494382.0,True,-1.0,4899.6377,1.0,50.0,[-0.057  1.298 -3.274 -3.096],459,10.0,,20149033,50.0,0.03658765,4999.6455,97749420.0,9.981526,0.4189424,676780160.0,1e-07,4834934300.0,45850,,,-26535378.0,4899.637604244659,12124.533329725266,698.5223,-247.16771
3.745387e+36,-251.16652,-3.9497978e+24,0.44286132,71109.52,0.6645508,50,2,11895356.0,10.0,71109.52,500.0,11895356.0,True,-1.0,4999.3877,71109.52,0.0007031407,[ 0.007  1.392 -3.268 -3.043],459,10.0,,20174033,0.0007031407,2.5689075e-09,4999.6094,0.475927,4998.945,0.4189424,1.8959051,1e-07,12.318577,45900,,,-3.9497978e+24,4999.387703570301,12139.026538133621,0.17209862,-242.87305
1.9736656e+18,-242.81128,-2867265000000000.0,0.43706053,1.0,0.66796875,50,1,899117500.0,10.0,1.0,500.0,24994038.0,True,-1.0,4999.404,1.0,50.0,[ 0.007  1.392 -3.268 -3.043],460,10.0,,20199033,50.0,0.15081625,4999.635,35.97436,4998.967,0.4189424,83.42105,1e-07,555.40753,45950,,,-27035030.0,4999.4038856360285,12150.048840284348,0.1423452,-242.81128
inf,-261.636,-inf,821.5536,5.302332e+35,870.14355,50,2,482009570.0,10.0,5.302332e+35,495.26,482009570.0,True,-1.0,4951.0454,5.302332e+35,9.429813e-35,[-0.107  1.359 -3.268 -3.082],460,10.0,,20223796,9.429813e-35,,4999.6357,19.284103,4129.492,0.4189424,120.69499,1e-07,861.12506,46000,,,-inf,4951.045758761113,12163.64652633667,160.19588,-247.8314
4.7730186e+29,-257.48962,-1.4100524e+21,1026.3289,1.0,1090.1111,50,1,727676940000.0,10.0,1.0,493.8,24399462.0,True,-1.0,4935.897,1.0,50.0,[-0.107  1.359 -3.268 -3.082],461,10.0,,20248486,50.0,0.049127504,4999.6797,32117.72,3909.5686,0.4189424,123858.7,1e-07,621280.9,46050,,,-26440488.0,4935.897355046488,12176.680184602737,190.73499,-257.48962
2.0467468e+36,-257.1942,-2.9199792e+24,0.35716796,76577.04,0.65527344,50,2,38791404.0,10.0,76577.04,500.0,38791404.0,True,-1.0,4999.4336,76577.04,0.0006529372,[-0.049  1.349 -3.272 -3.101],461,10.0,,20273486,0.0006529372,3.106322e-05,4999.7314,1.5519912,4999.076,0.4189424,6.147539,1e-07,34.96728,46100,,,-2.9199792e+24,4999.433328328246,12189.676612854004,0.13471407,-256.41946
2.0896796e+16,-243.71661,-295207300000000.0,4899.444,1.0,4999.636,50,1,174019310000.0,10.0,1.0,490.02,24494436.0,True,-1.0,4899.444,1.0,50.0,[-0.049  1.349 -3.272 -3.101],462,10.0,,20297987,50.0,0.2942494,4999.636,6962.67,,0.4189424,46883.05,1e-07,335033.2,46150,,,-26535426.0,4899.443743705215,12200.000561714172,699.92053,-243.71661
36307216.0,-240.08673,-12351170000.0,4889.659,4.5583797,4989.625,50,2,53514296.0,10.0,4.5583797,490.04,52774556.0,True,-1.0,4899.6396,4.5583797,10.96881,[ 2.235e-03  1.384e+00 -3.273e+00 -3.096e+00],462,10.0,,20322489,10.96881,0.02362637,4999.6055,2.1640007,9.980709,0.4189424,9.713914,1e-07,69.19569,46200,,,-13978902000.0,4899.6396630980225,12213.715505361557,698.52277,-240.1719
291358740000000.0,-238.91866,-34841419000000.0,4889.6177,1.0,4989.622,50,1,4532007000.0,10.0,1.0,490.04,24493988.0,True,-1.0,4899.598,1.0,50.0,[ 0.007  1.363 -3.272 -3.106],463,10.0,,20346991,50.0,0.24227943,4999.6025,181.35388,9.980532,0.4189424,689.6175,1e-07,4818.679,46250,,,-26534948.0,4899.598426444881,12226.177676200867,698.5169,-238.91866
1.8442472e+22,-250.54123,-2.7715611e+17,4889.554,828.6373,4989.562,50,2,28755566.0,10.0,828.6373,490.04,28755566.0,True,-1.0,4899.5347,828.6373,0.06034003,[ 0.094  1.313 -3.265 -3.181],463,10.0,,20371493,0.06034003,1.3223918e-07,4999.5425,1.1642462,9.9803505,0.4189424,4.186821,1e-07,26.4229,46300,,,-2.7715611e+17,4899.534926967175,12238.025527000427,698.5078,-251.387
1.4023134e+16,-258.85645,-241730670000000.0,4599.5566,1.0,4999.6543,50,1,41695550000.0,10.0,1.0,460.1,22993576.0,True,-1.0,4599.5566,1.0,50.0,[ 0.094  1.313 -3.265 -3.181],464,10.0,,20394498,50.0,0.027562238,4999.6543,1668.332,,0.4189424,5867.9995,1e-07,38217.773,46350,,,-25034574.0,4599.556996602111,12249.399912595749,1355.6003,-258.85645
inf,-259.80566,-inf,0.6141016,108607.36,0.9189453,50,2,13945459.0,10.0,108607.36,500.0,13945459.0,True,-1.0,4999.336,108607.37,0.00046037394,[ 0.072  1.216 -3.266 -3.256],464,10.0,,20419498,0.00046037397,2.4339909e-11,4999.6406,0.5579385,4998.7217,0.4189424,3.4204512,1e-07,24.470768,46400,,,-inf,4999.335770400733,12260.750569343567,0.20333256,-256.90518
3.7952113e+33,-253.5044,-1.2573235e+23,4899.2905,1.0,4999.624,50,1,67957623000000.0,10.0,1.0,490.02,24492908.0,True,-1.0,4899.2905,1.0,50.0,[ 0.072  1.216 -3.266 -3.256],465,10.0,,20443999,50.0,0.2880302,4999.624,2719124.5,,0.4189424,18709874.0,1e-07,133685224.0,46450,,,-26533884.0,4899.290729245736,12273.224234580994,699.8987,-253.5044
inf,-248.07727,-inf,4873.006,13224487000.0,4989.5664,50,2,377875870.0,10.0,13224487000.0,488.42,377875870.0,True,-1.0,4882.9863,13224488000.0,3.7808645e-09,[ 0.209  1.418 -3.279 -3.31 ],465,10.0,,20468420,3.780865e-09,1.8098301e-19,4999.547,15.135448,9.980589,0.4189424,98.8191,1e-07,705.4945,46500,,,-inf,4882.986345703157,12285.571395635605,705.5535,-237.01627
1.6608935e+16,-242.43251,-263021950000000.0,4799.159,1.0,4999.491,50,1,9154046000.0,10.0,1.0,480.04,23991592.0,True,-1.0,4799.159,1.0,50.0,[ 0.209  1.418 -3.279 -3.31 ],466,10.0,,20492422,50.0,0.2518385,4999.491,366.4173,,0.4189424,2050.5479,1e-07,14682.644,46550,,,-26032458.0,4799.1591488433905,12297.428398370743,979.62427,-242.43251
inf,-267.43704,-inf,0.41788086,3.3812214e+26,0.6196289,50,2,11240078.0,10.0,3.3812214e+26,500.0,11240078.0,True,-1.0,4999.398,3.3812214e+26,1.4787555e-25,[-9.023e-05  1.364e+00 -3.275e+00 -3.183e+00],466,10.0,,20517422,1.4787555e-25,,4999.5996,0.44970027,4998.98,0.4189424,1.3538339,1e-07,7.089524,46600,,,-inf,4999.397871315225,12309.704846143723,0.14482766,-249.95432
8385425400000000.0,-234.43489,-186920500000000.0,4799.6133,1.0,4999.635,50,1,27306109000.0,10.0,1.0,480.06,23994132.0,True,-1.0,4799.6133,1.0,50.0,[-9.023e-05  1.364e+00 -3.275e+00 -3.183e+00],467,10.0,,20541425,50.0,0.050292533,4999.635,1092.6226,,0.4189424,3316.8633,1e-07,14867.511,46650,,,-26035120.0,4799.612716445742,12322.390949964523,978.69867,-234.43489
1.0904411e+32,-246.78297,-2.13125e+22,4889.6235,26910.02,4989.669,50,2,143133300.0,10.0,26910.02,490.04,143133300.0,True,-1.0,4899.603,26910.02,0.001858044,[-0.026  1.286 -3.278 -3.277],467,10.0,,20565927,0.001858044,5.459829e-09,4999.6484,5.73078,9.979425,0.4189424,31.39488,1e-07,215.68959,46700,,,-2.13125e+22,4899.602880919514,12336.24110531807,698.51764,-242.02657
