InitialBound,Bound,ReturnMeanIW,VarianceInitializer,InitialReturnMax,ReturnStepMax,EpRewMean,Weights,Epsilon,StdWReturnMean,Iteration,MeanIW,InitialReturnMean,TimestepsSoFar,EmpiricalD2Arithmetic,ReturnStepMaxmin,OptimizationReturnMean,ESSRenyiArithmetic,MaxIW,Penalization,EmpiricalD2Harmonic,TimeElapsed,ESSRenyiHarmonic,InitialReturnStd,DivergenceHarmonic,MinBehavPdf,MeanD2-0,StdIW,WReturnMean,MeanEntropy,MinIW,OptimizationReturnMin,EpLenMean,OptimizationReturnMax,MinTargetPdf,EpisodesSoFar,Inner Iteration,EpThisIter,InitialReturnMin,LearnableVariance
-10120876.0,-48067700000.0,692889860.0,-1.0,4998.288,10.0,2590.113897738979,[-0.231  1.122 -2.335 -1.703],1.0,,33,69.236,2590.114,355159,1.0,10.0,2590.114,50.0,1091.6246,True,1.0,1745.746659040451,50.0,1171.4583,539387650.0,-227.06227,1.0,203.80716,8081004.0,0.4189424,0.20357816,,260.06,4998.288,-227.06227,3250,1,50,,
-4.162906e+18,-4.162906e+18,18929108.0,-1.0,4999.214,10.0,3147.3963038983743,[-0.176  1.104 -2.339 -1.724],1.0,,33,2.0412147,3147.3962,370943,2083.4001,10.0,3137.416,0.023999231,69.62569,True,2083.4001,1821.5139214992523,0.023999231,1481.9811,4.161765e+24,-234.54324,2083.4001,9.839246,18929108.0,0.4189424,4.6052348e-10,,315.68,4989.2334,-236.03947,3300,2,50,9.980265,
-13932499.0,-7.40658e+19,192585350000.0,-1.0,4998.963,10.0,3142.1227245600253,[-0.176  1.104 -2.339 -1.724],1.0,,34,10578.764,3142.1228,386701,1.0,10.0,3122.16,50.0,191672.55,True,1.0,1890.1924045085907,50.0,1420.9629,1.3176713e+27,-230.89264,1.0,36936.453,11892071.0,0.4189424,0.13369736,,315.16,4979.0,-230.89264,3350,1,50,19.962677,
-inf,-inf,1850547.9,-1.0,4999.4224,10.0,3422.2994411092122,[-0.187  1.015 -2.336 -1.811],1.0,,34,0.15806864,3422.2993,403861,2025443.6,10.0,2632.6938,2.468595e-05,2.674506,True,2025443.8,1969.168181180954,2.4685949e-05,962.0375,inf,-231.987,2025443.6,0.54300725,1850547.9,0.4189424,4.1921184e-12,,343.2,4209.817,-241.36609,3400,2,50,789.60565,
-14886514.0,-9476625000000000.0,4370808000000.0,-1.0,4999.4756,10.0,3498.7481799174366,[-0.187  1.015 -2.336 -1.811],1.0,,35,363210.97,3498.7485,421403,1.0,10.0,1569.32,50.0,18033346.0,True,1.0,2041.851973772049,50.0,777.4477,2.15427e+19,-226.85762,1.0,2524322.8,12845663.0,0.4189424,0.24214637,,350.84,3070.0474,-226.85762,3450,1,50,1929.4282,
-7.777337e+18,-7.777337e+18,12863059.0,-1.0,4029.2998,10.0,2777.147144105767,[-0.198  0.926 -2.36  -1.894],1.0,,35,1.6151435,2777.1475,435341,4436.637,10.0,1377.7098,0.011269797,45.012753,True,4436.637,2099.6059470176697,0.011269797,590.5842,3.4421899e+25,-181.2185,4436.637,7.794288,12863059.0,0.4189424,2.271069e-09,,278.76,2629.8625,-187.68303,3500,2,50,1399.4373,
-11668062.0,-919834400000.0,2311456500.0,-1.0,4999.414,10.0,2981.8836247850095,[-0.198  0.926 -2.36  -1.894],1.0,,36,528.4601,2981.8838,450301,1.0,10.0,1502.3972,50.0,12778.906,True,1.0,2156.716148853302,50.0,857.69324,202138350000.0,-229.75331,1.0,1892.8479,9627268.0,0.4189424,0.040100373,,299.2,3519.9275,-229.75331,3550,1,50,1479.4866,
-3.1367024e+23,-3.1367024e+23,31439608.0,-1.0,4999.4336,10.0,3791.8807840955305,[-0.143  0.953 -2.361 -1.885],1.0,,36,5.351306,3791.8806,469301,51729.77,10.0,1872.1768,0.00096656143,92.03239,True,51729.77,2253.0857725143433,0.00096656143,1005.31964,2.362407e+34,-224.09605,51729.77,20.963352,31439608.0,0.4189424,3.6497415e-12,,380.0,3079.7295,-226.38051,3600,2,50,1919.7042,
-17071180.0,-26116098000.0,1394266600.0,-1.0,4999.4067,10.0,3688.718354747462,[-0.143  0.953 -2.361 -1.885],1.0,,37,112.12307,3688.7185,487786,1.0,10.0,3468.8381,50.0,1508.1886,True,1.0,2343.9706106185913,50.0,1193.2065,146750190.0,-228.90758,1.0,276.03152,15030384.0,0.4189424,0.15397163,,369.7,4779.5264,-228.90758,3650,1,50,219.88019,
-1008049100000000.0,-1.0671284e+23,1.8657727e+19,-1.0,4999.2197,10.0,3947.2055427517444,[-0.112  0.999 -2.365 -1.856],1.0,,37,1423724900000.0,3947.2056,507553,297.6923,10.0,3947.2056,0.16795866,70057716000000.0,True,297.6923,2430.000328063965,0.16795866,1427.0363,2.7337814e+33,-226.11743,297.6923,9805536000000.0,444600100.0,0.4189424,0.04189678,,395.34,4999.2197,-232.13568,3700,2,50,,
-10589761.0,-1.12211614e+18,217586990000.0,-1.0,4999.342,10.0,2772.5544957720454,[-0.23   0.963 -2.366 -1.876],1.0,,38,19687.094,2772.5547,521465,1.0,10.0,2762.575,50.0,495464.38,True,1.0,2495.176053762436,50.0,928.4226,3.0235377e+23,-219.88834,1.0,72899.516,8549027.0,0.4189424,0.056638673,,278.24,4989.3623,-219.88834,3750,1,50,9.979645,
-inf,-inf,1245556.8,-1.0,4999.3804,10.0,3793.572791263523,[-0.144  0.915 -2.365 -1.952],1.0,,38,0.6161873,3793.5728,540475,10740017000.0,10.0,3033.7375,4.655486e-09,27.797218,True,10740017000.0,2582.4511845111847,4.655486e-09,1056.4756,inf,-228.46684,10740017000.0,3.8924398,1245556.8,0.4189424,2.9091752e-18,,380.2,4239.545,-242.14987,3800,2,50,759.8353,
-15795958.0,-600755540000.0,4407722000.0,-1.0,4999.468,10.0,3613.164989628486,[-0.144  0.915 -2.365 -1.952],1.0,,39,466.6921,3613.165,558587,1.0,10.0,1493.6444,50.0,7655.7075,True,1.0,2670.984257698059,50.0,836.7514,85387710000.0,-229.09023,1.0,1246.6265,13755113.0,0.4189424,0.20427516,,362.24,2879.9473,-229.09023,3850,1,50,2119.5205,
-2.2836235e+21,-2.2836235e+21,24190162.0,-1.0,4999.4688,10.0,4209.976494124733,[-0.1    0.959 -2.364 -1.956],1.0,,39,1.3999408,4209.9766,579668,13045.536,10.0,3540.3044,0.0038327286,48.04321,True,13045.536,2758.3431434631348,0.0038327286,1135.1388,1.2521169e+30,-242.68925,13045.536,6.757435,24190162.0,0.4189424,2.3074669e-09,,421.62,4329.797,-245.78763,3900,2,50,669.6721,
-23179116.0,-1.3578232e+17,409703740000.0,-1.0,4999.514,10.0,4547.13463622491,[-0.1    0.959 -2.364 -1.956],1.0,,40,16678.785,4547.135,602429,1.0,10.0,2017.6534,50.0,725509.1,True,1.0,2871.0164852142334,50.0,679.5511,4.4265343e+21,-235.634,1.0,101863.94,21138224.0,0.4189424,0.03725694,,455.22,2470.033,-235.634,3950,1,50,2529.4812,
-1.0366585e+22,-1.0366585e+22,31189718.0,-1.0,4999.4316,10.0,3718.5981702993968,[-0.159  0.952 -2.365 -1.976],1.0,,40,1.421892,3718.5981,621066,35099.027,10.0,3718.5981,0.0014245409,38.99573,True,35099.027,2943.8606317043304,0.0014245409,994.2593,2.5803593e+31,-240.58597,35099.027,5.633283,31189718.0,0.4189424,7.439735e-09,,372.74,4999.4316,-238.75424,4000,2,50,,
-15070556.0,-20674597000000.0,4423310000.0,-1.0,4999.4224,10.0,3453.22580147397,[-0.159  0.952 -2.365 -1.976],1.0,,41,485.09082,3453.2256,638379,1.0,10.0,3243.3943,50.0,4899.943,True,1.0,3042.460797071457,50.0,1051.1812,102588870000000.0,-236.64735,1.0,1034.3427,13029750.0,0.4189424,0.09277353,,346.26,4789.591,-236.64735,4050,1,50,209.8316,
-inf,-inf,157130830.0,-1.0,4999.4155,10.0,4245.79713357481,[-0.104  0.981 -2.367 -1.968],1.0,,41,9.163813,4245.7974,659637,2997069.0,10.0,3975.9243,1.6682967e-05,439.63177,True,2997069.0,3149.1166603565216,1.6682967e-05,1154.7866,inf,-233.74455,2997069.0,61.518654,157130830.0,0.4189424,3.3634948e-18,,425.16,4729.5425,-246.56787,4100,2,50,269.87286,
-23066682.0,-3.81404e+17,121659420000.0,-1.0,4999.426,10.0,4493.1730454648505,[-0.104  0.981 -2.367 -1.968],1.0,,42,11494.201,4493.173,682127,1.0,10.0,4483.1924,50.0,475321.6,True,1.0,3260.8045020103455,50.0,915.0192,3.4928581e+22,-239.68193,1.0,66425.15,21025862.0,0.4189424,0.088695474,,449.8,4989.4453,-239.68193,4150,1,50,9.980517,
-inf,-inf,7387199.0,-1.0,4999.4033,10.0,4506.660275818391,[-0.044  0.969 -2.372 -1.978],1.0,,42,0.36159027,4506.66,704672,4070418400.0,10.0,4496.68,1.2283749e-08,3.1330228,True,4070418700.0,3377.905519962311,1.2283748e-08,1352.957,inf,-230.97696,4070418400.0,0.64668095,7387199.0,0.4189424,1.2166921e-09,,450.9,4989.423,-241.24052,4200,2,50,9.980323,
-23896888.0,-785305700000.0,2324337000.0,-1.0,4999.4463,10.0,4451.555326338272,[-0.044  0.969 -2.372 -1.978],1.0,,43,93.43686,4451.555,726942,1.0,10.0,4451.555,50.0,3713.4868,True,1.0,3533.2029366493225,50.0,1428.1835,147199540000.0,-244.77274,1.0,520.16724,21856052.0,0.4189424,0.025697887,,445.4,4999.4463,-244.77274,4250,1,50,,
-46017057000.0,-116486950000.0,27259090.0,-1.0,4999.4097,10.0,4525.162879074879,[-0.008  0.997 -2.382 -1.936],1.0,,43,1.1602223,4525.1626,749580,11.871367,10.0,4315.3564,4.211815,20.709845,True,11.871367,3657.068600177765,4.211815,1216.3062,3256623600.0,-238.62183,11.871367,3.316502,16230967.0,0.4189424,0.000829341,,452.76,4789.603,-237.55264,4300,2,50,209.80682,
-24747786.0,-10016038000000.0,7960990000.0,-1.0,4999.378,10.0,4654.937121378419,[-0.037  1.008 -2.381 -1.933],1.0,,44,318.6134,4654.937,772868,1.0,10.0,4275.1675,50.0,14461.1875,True,1.0,3792.904358625412,50.0,1019.1004,24050754000000.0,-239.04326,1.0,2024.4094,22707004.0,0.4189424,0.15814574,,465.76,4619.6084,-239.04326,4350,1,50,379.76965,
-1081290400.0,-1660370800.0,1432620700.0,-1.0,4999.3647,10.0,4228.57966478473,[ 0.008  1.05  -2.39  -1.94 ],1.0,,44,59.64493,4228.58,794029,4.0623045,10.0,3988.7737,12.308285,1077.196,True,4.0623045,3934.864372253418,12.308285,1379.1205,12455.162,-231.61505,4.0623045,156.75395,94069304.0,0.4189424,1.2804645,,423.22,4759.559,-231.74777,4400,2,50,239.80566,
-24257196.0,-1.8089752e+19,114877820000.0,-1.0,4999.4463,10.0,4623.689430132875,[-0.083  0.977 -2.395 -1.986],1.0,,45,4732.791,4623.6895,817171,1.0,10.0,4443.856,50.0,77105.484,True,1.0,4078.9648282527924,50.0,915.3436,7.857218e+25,-235.36768,1.0,14029.918,22216358.0,0.4189424,0.0540846,,462.84,4819.613,-235.36768,4450,1,50,179.83362,
-inf,-inf,3549765400.0,-1.0,4999.5205,10.0,4419.825523506134,[-0.064  1.092 -2.395 -1.941],1.0,,45,142.07022,4419.8257,839284,2953974.0,10.0,4409.8433,1.6926351e-05,7098.9795,True,2953974.0,4205.706250190735,1.6926351e-05,1445.3313,inf,-238.01175,2953974.0,993.8441,3549765400.0,0.4189424,3.8427848e-11,,442.26,4989.538,-245.18336,4500,2,50,9.982237,
-23817750.0,-1.9140084e+18,705546940000.0,-1.0,4999.272,10.0,4491.768111659036,[-0.064  1.092 -2.395 -1.941],1.0,,46,28363.008,4491.768,861756,1.0,10.0,4491.768,50.0,647451.0,True,1.0,4322.599182844162,50.0,1265.3364,8.797344e+23,-249.08672,1.0,117336.2,21777056.0,0.4189424,0.7230038,,449.44,4999.272,-249.08672,4550,1,50,,
-inf,-inf,35721690.0,-1.0,4999.582,10.0,4116.954937710428,[-0.014  0.993 -2.403 -1.998],1.0,,46,1.6865528,4116.9546,882358,419208.84,10.0,4106.9756,0.00011927229,38.863857,True,419208.84,4433.443353891373,0.00011927229,1664.019,inf,-243.53891,419208.84,6.341834,35721690.0,0.4189424,2.358097e-11,,412.04,4989.6025,-251.79309,4600,2,50,9.979377,
-24895114.0,-7373979400000000.0,211410800000.0,-1.0,4999.5225,10.0,4625.845391155256,[-0.014  0.993 -2.403 -1.998],1.0,,47,8479.571,4625.845,905497,1.0,10.0,4625.845,50.0,278023.62,True,1.0,4559.3326160907745,50.0,1206.5516,1.3054374e+19,-238.96875,1.0,39381.17,22854214.0,0.4189424,0.21621898,,462.78,4999.5225,-238.96875,4650,1,50,,
-inf,-inf,42474292.0,-1.0,4999.479,10.0,4189.919578750404,[ 0.028  0.926 -2.425 -2.092],1.0,,47,4.2194257,4189.92,926461,226045.23,10.0,4169.9536,0.00022119467,73.0356,True,226045.23,4668.627395629883,0.00022119467,1655.4554,inf,-234.01828,226045.23,15.509919,42474292.0,0.4189424,2.1050939e-11,,419.28,4979.513,-240.35368,4700,2,50,19.965933,
-26532650.0,-1.0933805e+16,48995824000.0,-1.0,4999.52,10.0,4903.665315879206,[ 0.028  0.926 -2.425 -2.092],1.0,,48,1960.9636,4903.6655,950985,1.0,10.0,4673.8613,50.0,24164.775,True,1.0,4786.40900015831,50.0,667.6945,2.87023e+19,-259.0117,1.0,4594.3887,24491750.0,0.4189424,0.048033424,,490.48,4769.716,-259.0117,4750,1,50,229.80396,
-inf,-inf,66036556.0,-1.0,4999.4893,10.0,4700.259557124775,[-0.022  0.837 -2.469 -2.15 ],1.0,,48,2.7281656,4700.26,974494,20826946.0,10.0,4700.26,2.400736e-06,118.67607,True,20826946.0,4883.0953805446625,2.400736e-06,1131.1798,inf,-238.55473,20826946.0,16.625221,66036556.0,0.4189424,9.235096e-15,,470.18,4999.4893,-245.91852,4800,2,50,,
-27032988.0,-2.3410236e+22,1400926800.0,-1.0,4999.5522,10.0,4999.20627964132,[-0.022  0.837 -2.469 -2.15 ],1.0,,49,56.064396,4999.2065,999494,1.0,10.0,0.57351565,50.0,1028.8091,True,1.0,4983.868110179901,50.0,0.21885398,1.3157653e+32,-266.34033,1.0,182.42545,24992062.0,0.4189424,0.109996594,,500.0,0.9194336,-266.34033,4850,1,50,4998.633,
-inf,-inf,127342500.0,-1.0,4999.448,10.0,4211.537136069565,[-0.084  0.842 -2.471 -2.155],1.0,,49,5.1165886,4211.537,1020584,39802524.0,10.0,4211.537,1.2562017e-06,199.82756,True,39802524.0,5070.53657746315,1.2562017e-06,984.25684,inf,-238.14351,39802524.0,28.132097,127342500.0,0.4189424,4.469847e-12,,421.8,4999.448,-250.09561,4900,2,50,,
-22066310.0,-7.324304e+21,11973194000000.0,-1.0,4999.5215,10.0,4425.172423061974,[-0.084  0.842 -2.471 -2.155],1.0,,50,781767.94,4425.1724,1042741,1.0,10.0,1365.6357,50.0,15651394.0,True,1.0,5145.516352176666,50.0,665.7815,1.2879833e+31,-244.31857,1.0,2686981.2,20025414.0,0.4189424,0.03573683,,443.14,1939.9849,-244.31857,4950,1,50,3059.5366,
-inf,-inf,862328.1,-1.0,4999.4346,10.0,4999.135747591076,[-0.036  0.942 -2.478 -2.099],1.0,,50,0.03450244,4999.1357,1067741,1082405950000.0,10.0,0.5586133,4.619339e-11,1.1365424,True,1082406000000.0,5223.757225513458,4.6193386e-11,0.20679204,inf,-246.5102,1082405950000.0,0.16122368,862328.1,0.4189424,1.3406134e-11,,500.0,0.8574219,-251.59871,5000,2,50,4998.577,
-25967756.0,-1.8849285e+22,7795660000000000.0,-1.0,4999.6006,10.0,4801.603237596345,[-0.036  0.942 -2.478 -2.099],1.0,,51,360658370.0,4801.603,1091756,1.0,10.0,4581.7656,50.0,18030416000.0,True,1.0,5311.779839038849,50.0,933.4869,8.529812e+31,-244.787,1.0,2524251100.0,23926792.0,0.4189424,0.018137094,,480.3,4779.763,-244.787,5050,1,50,219.83757,
-2.4588147e+24,-2.4588147e+24,563242860000.0,-1.0,4999.5503,10.0,4646.976659436763,[ 0.031  0.865 -2.487 -2.171],1.0,,51,22533.8,4646.9766,1114999,111256.72,10.0,4636.996,0.00044941105,1126677.9,True,111256.72,5383.164068222046,0.00044941105,1205.415,1.4515068e+36,-237.3248,111256.72,157734.88,563242860000.0,0.4189424,3.2507743e-09,,464.86,4989.5693,-243.39491,5100,2,50,9.981056,
-26080680.0,-1.1832284e+17,25685324000.0,-1.0,4999.592,10.0,4834.995683078202,[ 0.031  0.865 -2.487 -2.171],1.0,,52,1028.5679,4834.9956,1139180,1.0,10.0,4565.215,50.0,25944.809,True,1.0,5459.731121778488,50.0,813.9653,3.3611664e+21,-257.26123,1.0,3801.1719,24039722.0,0.4189424,0.106954515,,483.62,4729.811,-257.26123,5150,1,50,269.78094,
-inf,-inf,958060.0,-1.0,4999.582,10.0,4851.52872085091,[-0.049  0.781 -2.496 -2.217],1.0,,52,0.03833348,4851.529,1163451,8.412613e+21,10.0,1612.5819,5.9434563e-21,1.3344827,True,8.4126126e+21,5536.106784105301,5.9434567e-21,395.1508,inf,-251.02084,8.412613e+21,0.189718,958060.0,0.4189424,1.0572758e-28,,485.42,1760.6353,-252.19168,5200,2,50,3238.9468,
-25762974.0,-181349240000.0,779691100.0,-1.0,4999.502,10.0,4810.520830277159,[-0.049  0.781 -2.496 -2.217],1.0,,53,36.752876,4810.521,1187515,1.0,10.0,4810.521,50.0,555.96716,True,1.0,5613.115071773529,50.0,762.22284,7828404700.0,-230.80031,1.0,107.16174,23722092.0,0.4189424,0.14241569,,481.28,4999.502,-230.80031,5250,1,50,,
-390574770000.0,-371085600000.0,28981676.0,-1.0,4999.5435,10.0,4799.445269521718,[-0.018  0.782 -2.497 -2.217],1.0,,53,1.1985946,4799.445,1211518,6.862085,10.0,4799.445,7.286415,20.33905,True,6.862085,5671.043795824051,7.286415,978.6645,33056000000.0,-256.36298,6.862085,3.2331147,30110980.0,0.4189424,0.0005555711,,480.06,4999.5435,-258.81018,5300,2,50,,
-27033448.0,-6.1082155e+19,4559519000000.0,-1.0,4999.54,10.0,4999.253165656165,[-0.018  0.783 -2.496 -2.214],1.0,,54,182443.28,4999.253,1236518,1.0,10.0,0.4806836,50.0,9007060.0,True,1.0,5739.422682523727,50.0,0.1874707,8.957767e+26,-246.76619,1.0,1260738.2,24992532.0,0.4189424,0.2463653,,500.0,0.7675781,-246.76619,5350,1,50,4998.7725,
-9282560000000.0,-9212238000000.0,80172960.0,-1.0,4999.6157,10.0,4817.797755840194,[ 0.043  0.788 -2.497 -2.199],1.0,,54,3.2259889,4817.798,1260613,11.307582,10.0,4797.834,4.421812,125.60346,True,11.307582,5810.745116710663,4.421812,893.01044,20373588000000.0,-244.36992,11.307582,17.599277,81208620.0,0.4189424,0.0032371476,,481.9,4979.6523,-247.1801,5400,2,50,19.963379,
-24491248.0,-2.2433446e+17,108313560000.0,-1.0,4999.626,10.0,4550.121130664029,[ 0.042  0.791 -2.496 -2.2  ],1.0,,55,8001.7407,4550.121,1283374,1.0,10.0,4550.121,50.0,272746.03,True,1.0,5880.674961566925,50.0,1321.6157,1.208183e+22,-257.73474,1.0,38409.9,22450268.0,0.4189424,0.093661085,,455.22,4999.626,-257.73474,5450,1,50,,
-inf,-inf,14063826000.0,-1.0,4999.561,10.0,4905.294647660406,[ 0.06   0.706 -2.489 -2.291],1.0,,55,562.8417,4905.295,1307906,754821.4,10.0,4595.459,6.6240835e-05,27903.607,True,754821.4,5961.888328075409,6.6240835e-05,656.49426,inf,-240.23953,754821.4,3905.8665,14063826000.0,0.4189424,1.1814108e-16,,490.64,4689.7256,-250.0949,5500,2,50,309.83557,
-27031792.0,-3.2074487e+16,187397650000.0,-1.0,4999.579,10.0,4999.08431704001,[ 0.06   0.706 -2.489 -2.291],1.0,,56,7498.8486,4999.0845,1332906,1.0,10.0,1.0433007,50.0,157968.95,True,1.0,6045.06103181839,50.0,0.33095276,2.469857e+20,-245.7254,1.0,25360.08,24990844.0,0.4189424,0.034579236,,500.0,1.5380859,-245.7254,5550,1,50,4998.041,
-inf,-inf,2595294700.0,-1.0,4999.543,10.0,4711.712054037068,[ 0.081  0.777 -2.493 -2.19 ],1.0,,56,103.865654,4711.712,1356473,163862.31,10.0,4701.7324,0.00030513422,5171.266,True,163862.31,6136.246928691864,0.00030513422,1058.9105,inf,-251.59993,163862.31,723.91724,2595294700.0,0.4189424,1.1437979e-14,,471.34,4989.5635,-256.88873,5600,2,50,9.979588,
-26003160.0,-634477400000000.0,56175632000.0,-1.0,4999.5825,10.0,4800.475218704079,[ 0.081  0.777 -2.493 -2.19 ],1.0,,57,2295.1746,4800.475,1380483,1.0,10.0,4800.475,50.0,39567.145,True,1.0,6221.0930297374725,50.0,957.9387,9.662994e+16,-239.2535,1.0,7386.5024,23962210.0,0.4189424,0.06451189,,480.2,4999.5825,-239.2535,5650,1,50,,
-3.2185472e+23,-3.2185472e+23,77479700.0,-1.0,4999.5625,10.0,4642.560909898175,[ 0.011  0.845 -2.5   -2.113],1.0,,57,3.551625,4642.561,1403704,53707.453,10.0,4632.5815,0.0009309695,115.97649,True,53707.453,6295.500528335571,0.0009309695,1221.9893,2.4870416e+34,-244.1273,53707.453,16.690174,77479700.0,0.4189424,1.1049445e-10,,464.42,4989.583,-251.15456,5700,2,50,9.97954,
-25533378.0,-460580900000.0,3250214700.0,-1.0,4999.5303,10.0,4700.242222771738,[ 0.011  0.845 -2.5   -2.113],1.0,,58,130.12827,4700.242,1427212,1.0,10.0,4700.242,50.0,2642.1108,True,1.0,6369.073713302612,50.0,1183.2994,50215195000.0,-267.68546,1.0,451.64288,23492472.0,0.4189424,0.07683688,,470.16,4999.5303,-267.68546,5750,1,50,,
-inf,-inf,23207880.0,-1.0,4999.5645,10.0,4961.290761310212,[-0.033  0.733 -2.523 -2.087],1.0,,58,0.9285434,4961.2905,1452027,364033340.0,10.0,731.8279,1.3735006e-07,31.075878,True,364033340.0,6427.921028614044,1.3735006e-07,134.29695,inf,-235.64066,364033340.0,4.578423,23207880.0,0.4189424,2.66023e-15,,496.3,770.10156,-239.73705,5800,2,50,4229.463,
-26911024.0,-18745370000.0,525055550.0,-1.0,4999.6235,10.0,4986.501982934768,[-0.033  0.733 -2.523 -2.087],1.0,,59,22.091892,4986.502,1476965,1.0,10.0,457.61624,50.0,810.88007,True,1.0,6513.539390325546,50.0,69.56373,79699176.0,-243.11214,1.0,115.39249,24870040.0,0.4189424,0.18765377,,498.76,470.7378,-243.11214,5850,1,50,4528.8857,
-16136107000.0,-3.0939614e+24,1086171200000000.0,-1.0,4999.6226,10.0,4904.06961716644,[-0.003  0.738 -2.523 -2.079],1.0,,59,43458996.0,4904.0693,1501490,3.74891,10.0,4664.245,13.337211,1404214900.0,True,3.74891,6606.844736814499,13.337211,666.3208,2.2981171e+36,-243.32118,3.74891,221518930.0,23708194.0,0.4189424,2.700752,,490.5,4759.7983,-244.49327,5900,2,50,239.82416,
-13547422.0,-295856000000000.0,4030712300.0,-1.0,4999.5503,10.0,3218.1704706882724,[-0.127  0.729 -2.524 -2.083],1.0,,60,438.85864,3218.1704,1517627,1.0,10.0,3198.203,50.0,2891.6694,True,1.0,6655.181890964508,50.0,1072.3308,2.1014373e+16,-229.43555,1.0,712.7904,11506514.0,0.4189424,0.054886036,,322.74,4979.5825,-229.43555,5950,1,50,19.967745,
-inf,-inf,4123659.5,-1.0,4999.592,10.0,4705.716219476147,[-0.069  0.749 -2.523 -2.075],1.0,,60,0.48703015,4705.7163,1541174,186451730.0,10.0,2135.9954,2.6816593e-07,20.956842,True,186451730.0,6748.91450214386,2.6816593e-07,587.9188,inf,-247.99075,186451730.0,2.9293995,4123659.5,0.4189424,2.2308216e-19,,470.94,2429.8708,-251.52081,6000,2,50,2569.721,
-22520746.0,-409972500000000.0,181763060000.0,-1.0,4999.5645,10.0,4462.200962013265,[-0.069  0.749 -2.523 -2.075],1.0,,61,7562.192,4462.201,1563511,1.0,10.0,1982.5632,50.0,232730.28,True,1.0,6848.344973325729,50.0,754.04126,4.031688e+16,-241.19763,1.0,35128.566,20479814.0,0.4189424,0.20469952,,446.74,2519.9268,-241.19763,6050,1,50,2479.6377,
-inf,-inf,8157655.0,-1.0,4999.6064,10.0,4792.368822126537,[-0.034  0.657 -2.531 -2.152],1.0,,61,0.32705662,4792.3687,1587488,17619668.0,10.0,2062.9736,2.8377378e-06,13.514041,True,17619668.0,6988.863126277924,2.8377378e-06,477.28152,inf,-245.5493,17619668.0,1.9074947,8157655.0,0.4189424,1.06390465e-17,,479.54,2270.2114,-250.46149,6100,2,50,2729.395,
-25614900.0,-28364304000.0,323437060.0,-1.0,4999.658,10.0,4754.756907750163,[-0.034  0.657 -2.531 -2.152],1.0,,62,14.240146,4754.7573,1611272,1.0,10.0,4744.7764,50.0,98.1011,True,1.0,7169.0504376888275,50.0,982.9433,188761300.0,-232.7353,1.0,25.69626,23573890.0,0.4189424,0.28019267,,475.68,4989.678,-232.7353,6150,1,50,9.980136,
-30473246000000.0,-28604426000000.0,20649912.0,-1.0,4999.5723,10.0,4999.233935467044,[-0.003  0.659 -2.529 -2.15 ],1.0,,62,0.8262169,4999.234,1636272,14.136292,10.0,0.78134763,3.5369954,6.855274,True,14.136293,7330.796298027039,3.5369952,0.21115649,196438080000000.0,-250.79369,14.136292,1.5173304,20747240.0,0.4189424,0.008135457,,500.0,1.1196289,-251.92041,6200,2,50,4998.4526,
-27033424.0,-730655000000.0,1696017300.0,-1.0,4999.54,10.0,4999.250718139069,[-0.003  0.656 -2.529 -2.152],1.0,,63,67.86025,4999.2505,1661272,1.0,10.0,0.4499121,50.0,1081.8741,True,1.0,7498.628915786743,50.0,0.18963072,127578440000.0,-242.2566,1.0,194.55064,24992508.0,0.4189424,0.15802513,,500.0,0.7392578,-242.2566,6250,1,50,4998.801,
-3552169000000.0,-2239962000000.0,51954052.0,-1.0,4999.65,10.0,4999.161922067721,[ 0.048  0.626 -2.529 -2.172],1.0,,63,2.0788445,4999.162,1686272,16.908741,10.0,0.5657422,2.9570503,36.733852,True,16.908741,7622.018378019333,2.9570503,0.24784645,1204464400000.0,-249.07135,16.908741,5.606789,23435296.0,0.4189424,0.00896236,,500.0,1.0537109,-249.54208,6300,2,50,4998.596,
-26340600.0,-3783632400000000.0,237985740000.0,-1.0,4999.568,10.0,4877.630709130208,[ 0.053  0.667 -2.528 -2.148],1.0,,64,9523.59,4877.631,1710666,1.0,10.0,4877.631,50.0,283169.94,True,1.0,7788.169456243515,50.0,713.0092,3.4365656e+18,-240.59242,1.0,44543.125,24299662.0,0.4189424,0.50444543,,487.88,4999.568,-240.59242,6350,1,50,,
-inf,-inf,20774424.0,-1.0,4999.5933,10.0,4706.460585765619,[ 0.062  0.566 -2.557 -2.215],1.0,,64,0.86187655,4706.4604,1734205,860525.6,10.0,4696.4814,5.8104022e-05,28.024212,True,860525.6,7922.411185979843,5.8104022e-05,1159.4028,inf,-237.01259,860525.6,4.20973,20774424.0,0.4189424,1.4973026e-12,,470.78,4989.6143,-237.29329,6400,2,50,9.979119,
