Penalization,Inner Iteration,Bound,EpLenMean,Iteration,InitialReturnMax,MinTargetPdf,OptimizationReturnMin,MeanEntropy,TimestepsSoFar,DivergenceHarmonic,Epsilon,MaxIW,ReturnStepMaxmin,TimeElapsed,WReturnMean,InitialBound,ESSRenyiHarmonic,Weights,EpThisIter,VarianceInitializer,InitialReturnMin,ESSRenyiArithmetic,ReturnMeanIW,ReturnStepMax,OptimizationReturnMean,InitialReturnStd,MeanD2-0,StdWReturnMean,EmpiricalD2Arithmetic,InitialReturnMean,EmpiricalD2Harmonic,MeanIW,LearnableVariance,MinBehavPdf,EpisodesSoFar,StdIW,OptimizationReturnMax,EpRewMean,MinIW
True,1,-72019345000000.0,161.26,33,4998.656,-250.98488,,0.4189424,267773,1246167200000000.0,1.0,44.25543,10.0,1395.9712581634521,4446585.0,-6486746.0,50.0,[ 0.016  0.367 -1.399 -1.561],50,-1.0,29.949852,50.0,35469184.0,10.0,1572.3973,1370.7913,1.0,,1.0,1602.3472,1.0,4.034646,,-250.98488,3250,6.1144247,4968.706,1602.347198340141,0.047471646
True,2,-inf,238.96,33,4999.331,-217.48048,,0.4189424,279721,inf,1.0,32.00099,10.0,1455.045821428299,3732655.5,-inf,5.0876338e-08,[-0.037  0.347 -1.413 -1.581],50,-1.0,339.6964,5.0876338e-08,3732655.5,10.0,2040.2301,1385.5776,982775200.0,,982775200.0,2379.9265,982775200.0,1.8203001,,-216.44989,3300,5.3033757,4659.635,2379.926558566737,1.2453549e-09
True,1,-5.9595606e+17,217.88,34,4998.993,-216.1507,,0.4189424,290615,8.530796e+22,1.0,3171.8577,10.0,1499.2952172756195,6398049.0,-8438490.0,50.0,[-0.037  0.347 -1.413 -1.581],50,-1.0,9.980622,50.0,2407379700.0,10.0,2158.5347,1302.1488,1.0,,1.0,2168.5151,1.0,331.18958,,-216.1507,3350,788.66437,4989.0127,2168.5151957170183,0.17318892
True,2,-2.0888132e+22,159.44,34,4999.1016,-232.95805,,0.4189424,298587,1.0479067e+32,1.0,6.0943236,10.0,1530.5972692966461,2432869.8,-2.0888132e+22,0.005872019,[ 0.024  0.344 -1.418 -1.588],50,-1.0,29.949562,0.005872019,2432869.8,10.0,1554.4325,1374.5406,8514.959,,8514.959,1584.3821,8514.959,0.37996185,,-232.89597,3400,0.8985988,4969.152,1584.3820445460876,0.009550505
True,1,-665430200000.0,170.84,35,4999.3667,-220.61206,,0.4189424,307129,106321986000.0,1.0,10.60713,10.0,1566.123486995697,4509950.0,-6550692.5,50.0,[ 0.024  0.344 -1.418 -1.588],50,-1.0,219.8712,50.0,10061943.0,10.0,1478.6019,1274.8094,1.0,,1.0,1698.4731,1.0,2.851204,,-220.61206,3450,1.8360227,4779.4956,1698.4731866132252,0.18206352
True,2,-inf,235.62,35,4998.77,-241.22119,,0.4189424,318910,inf,1.0,35.993137,10.0,1609.483157157898,4940233.0,-inf,5.893194e-05,[-0.036  0.347 -1.429 -1.598],50,-1.0,29.945576,5.893194e-05,4940233.0,10.0,2316.111,1426.5131,848436.4,,848436.4,2346.057,848436.4,1.8498659,,-240.27342,3500,5.42569,4968.824,2346.0568717956376,7.7066703e-10
True,1,-5.329862e+20,197.68,36,4998.79,-240.51929,,0.4189424,328794,6.8243863e+28,1.0,408037.0,10.0,1654.3455348014832,5777141.5,-7817416.0,50.0,[-0.036  0.347 -1.429 -1.598],50,-1.0,329.6891,50.0,93763420000.0,10.0,1636.8243,1382.0154,1.0,,1.0,1966.5134,1.0,17623.273,,-240.51929,3550,77216.74,4669.101,1966.5133534910728,0.07532543
True,2,-inf,161.94,36,4978.4346,-186.47063,,0.4189424,336891,inf,1.0,146.39789,10.0,1693.1323881149292,33011096.0,-inf,5.5238917e-05,[ 0.023  0.367 -1.433 -1.598],50,-1.0,19.9609,5.5238917e-05,33011096.0,10.0,1588.8225,1160.0605,905158.94,,905158.94,1608.7834,905158.94,3.101094,,-184.84923,3600,20.4721,4958.4736,1608.783303278551,0.004550227
True,1,-2.8766736e+20,166.3,37,3788.77,-164.25722,,0.4189424,345206,6.0239225e+28,1.0,283422180.0,10.0,1727.2043080329895,3244275.5,-4416348.0,50.0,[ 0.023  0.367 -1.433 -1.598],50,-1.0,309.75668,50.0,36571147000000.0,10.0,1342.5378,717.0764,1.0,,1.0,1652.2946,1.0,5675764.0,,-164.25722,3650,39678068.0,3479.0134,1652.2944985177085,2.6442347
True,2,-inf,244.84,37,4999.139,-222.25453,,0.4189424,357448,inf,1.0,15.059448,10.0,1782.6483092308044,937264.8,-inf,3.978572e-13,[-0.039  0.275 -1.441 -1.656],50,-1.0,9.981264,3.978572e-13,937264.8,10.0,2428.3123,1269.5408,125673234000000.0,,125673234000000.0,2438.2935,125673234000000.0,0.43944716,,-216.00984,3700,2.1710021,4989.1577,2438.2935434128894,6.927187e-18
True,1,-4.7474785e+18,205.86,38,4998.9697,-242.51979,,0.4189424,367741,5.4137136e+24,1.0,28852.248,10.0,1833.2722461223602,6281481.5,-8321902.5,50.0,[-0.039  0.275 -1.441 -1.656],50,-1.0,19.965279,50.0,2974635000.0,10.0,2028.6273,1443.8662,1.0,,1.0,2048.5928,1.0,1429.7736,,-242.51979,3750,4531.041,4979.0044,2048.592770269825,0.012213511
True,2,-9.084365e+22,240.56,38,4999.0596,-237.19907,,0.4189424,379769,1.9821074e+33,1.0,2220.0652,10.0,1897.7220087051392,236294160.0,-9.084365e+22,0.0019703638,[ 0.015  0.304 -1.442 -1.646],50,-1.0,39.93849,0.0019703638,236294160.0,10.0,2356.2046,1616.783,25376.025,,25376.025,2396.1433,25376.025,44.964245,,-235.98236,3800,310.7398,4959.121,2396.143207042472,6.930695e-05
True,1,-49026920000000.0,248.44,39,4999.213,-219.97635,,0.4189424,392191,577233540000000.0,1.0,92.6368,10.0,1957.9790456295013,8716839.0,-10757463.0,50.0,[ 0.015  0.304 -1.442 -1.646],50,-1.0,19.97305,50.0,135534700.0,10.0,2454.9546,1609.8359,1.0,,1.0,2474.928,1.0,13.031961,,-219.97635,3850,18.942732,4979.2397,2474.9278295770655,0.030385038
True,2,-inf,195.9,39,4999.2656,-219.83595,,0.4189424,401986,inf,1.0,115.52433,10.0,1997.6979315280914,10095795.0,-inf,0.00027410366,[-0.038  0.275 -1.452 -1.655],50,-1.0,9.983235,0.00027410366,10095795.0,10.0,1938.8726,1286.4845,182412.73,,182412.73,1948.8558,182412.73,4.5566792,,-214.76585,3900,19.55009,4989.282,1948.8557392316093,7.071722e-08
True,1,-7.414696e+17,232.78,40,4999.29,-225.08673,,0.4189424,413625,1.3202148e+23,1.0,12696.498,10.0,2050.635180711746,6926858.0,-8967544.0,50.0,[-0.038  0.275 -1.452 -1.655],50,-1.0,29.94743,50.0,2479805200.0,10.0,2287.603,1247.3242,1.0,,1.0,2317.5505,1.0,696.22156,,-225.08673,3950,2101.1323,4969.343,2317.550447249606,0.07817322
True,2,-inf,208.92,40,4999.0684,-226.77724,,0.4189424,424071,inf,1.0,240.5971,10.0,2100.5483889579773,46139932.0,-inf,8.0082543e-07,[ 0.024  0.28  -1.453 -1.659],50,-1.0,9.983299,8.0082543e-07,46139932.0,10.0,2069.6409,1554.7922,62435580.0,,62435580.0,2079.6243,62435580.0,4.932945,,-224.40396,4000,33.667526,4989.085,2079.624199464802,9.912324e-05
True,1,-6.524574e+18,187.46,41,4999.1035,-224.92018,,0.4189424,433444,1.0224146e+25,1.0,46.688873,10.0,2143.62726020813,5810365.5,-7850895.0,50.0,[ 0.024  0.28  -1.453 -1.659],50,-1.0,9.983377,50.0,67129990.0,10.0,1855.1414,1526.9824,1.0,,1.0,1865.1246,1.0,10.437769,,-224.92018,4050,9.340332,4989.12,1865.1247858215697,0.8272979
True,2,-inf,216.4,41,4999.421,-231.81316,,0.4189424,444264,inf,1.0,20.545229,10.0,2195.318958759308,941313.6,-inf,3.6166827e-12,[-0.037  0.273 -1.465 -1.658],50,-1.0,339.76132,3.6166827e-12,941313.6,10.0,1814.442,1416.5525,13824823000000.0,,13824823000000.0,2154.2034,13824823000000.0,1.4161057,,-231.17776,4100,4.70744,4659.6597,2154.2033656774033,9.150471e-09
True,1,-956770900000000.0,216.98,42,4998.948,-209.53873,,0.4189424,455113,2.1988233e+17,1.0,9475.489,10.0,2246.8643708229065,6294683.0,-8335089.0,50.0,[-0.037  0.273 -1.465 -1.658],50,-1.0,369.71234,50.0,2511796700.0,10.0,1790.1382,1276.6084,1.0,,1.0,2159.8506,1.0,332.98114,,-209.53873,4150,1338.2472,4629.236,2159.850521080205,0.072874345
True,2,-inf,215.8,42,4998.7773,-253.5495,,0.4189424,465903,inf,1.0,3489.5627,10.0,2294.3139095306396,83473896.0,-inf,1.263082e-08,[ 0.018  0.253 -1.47  -1.679],50,-1.0,29.946753,1.2630821e-08,83473896.0,10.0,2118.235,1717.4564,3958571000.0,,3958571000.0,2148.1816,3958571300.0,70.45347,,-253.23,4200,488.44968,4968.8306,2148.181672236582,1.9697568e-07
True,1,-2.35824e+18,224.46,43,4999.1035,-229.4595,,0.4189424,477126,1.3356686e+24,1.0,7647.7686,10.0,2344.2231085300446,7677225.5,-9717758.0,50.0,[ 0.018  0.253 -1.47  -1.679],50,-1.0,,50.0,4137871600.0,10.0,2235.2732,1637.3086,1.0,,1.0,2235.2732,1.0,179.85556,,-229.4595,4250,1067.8195,4999.1035,2235.273180653669,0.06365434
True,2,-inf,196.4,43,4999.125,-236.9798,,0.4189424,486946,inf,1.0,86.63139,10.0,2385.817318677902,5160245.0,-inf,4.2443294e-06,[-0.036  0.225 -1.481 -1.687],50,-1.0,19.963947,4.2443294e-06,5160245.0,10.0,1933.9878,1328.8237,11780424.0,,11780424.0,1953.9519,11780424.0,1.9008739,,-231.73343,4300,12.122403,4979.161,1953.9518788035273,4.9438306e-08
True,1,-771898100000000.0,171.58,44,4408.819,-191.57632,,0.4189424,495525,2.3654797e+17,1.0,13349.538,10.0,2425.4935331344604,4024969.2,-5612063.0,50.0,[-0.036  0.225 -1.481 -1.687],50,-1.0,19.960938,50.0,2599796200.0,10.0,1685.4225,1056.7102,1.0,,1.0,1705.3834,1.0,477.01147,,-191.57632,4350,1889.7063,4388.858,1705.3834885869603,0.049699023
True,2,-inf,207.84,44,4999.4653,-215.75192,,0.4189424,505917,inf,1.0,782.15735,10.0,2473.502194404602,36906910.0,-inf,9.1278025e-06,[ 0.023  0.246 -1.481 -1.684],50,-1.0,,9.1278025e-06,36906910.0,10.0,2068.4336,1538.9373,5477769.5,,5477769.5,2068.4336,5477769.5,16.4559,,-217.44843,4400,109.46486,4999.4653,2068.433521139716,8.7665685e-05
True,1,-93185890000000.0,192.44,45,4998.381,-223.87564,,0.4189424,515539,2086758200000000.0,1.0,385.9308,10.0,2516.277802467346,5378921.5,-7418861.0,50.0,[ 0.023  0.246 -1.481 -1.684],50,-1.0,,50.0,217196580.0,10.0,1914.2024,1309.485,1.0,,1.0,1914.2024,1.0,33.859764,,-223.87564,4450,55.465847,4998.381,1914.2024137507972,0.21891797
True,2,-inf,162.58,45,4448.0615,-201.95663,,0.4189424,523668,inf,1.0,21.178492,9.999999,2552.3177585601807,674092.9,-inf,1.4778402e-05,[-0.032  0.22  -1.491 -1.697],50,-1.0,49.932102,1.4778402e-05,674092.9,9.999999,1565.4985,951.81537,3383315.8,,3383315.8,1615.4308,3383315.8,0.6559252,,-196.4284,4500,3.0833488,4398.1294,1615.4307819643916,2.9674514e-08
True,1,-1526499100000.0,174.38,46,4999.122,-206.52353,,0.4189424,532387,559445840000.0,1.0,941.5994,10.0,2582.9748690128326,4011625.8,-6052167.5,50.0,[-0.032  0.22  -1.491 -1.697],50,-1.0,379.72726,50.0,265958820.0,10.0,1353.8431,1003.17487,1.0,,1.0,1733.5704,1.0,63.45719,,-206.52353,4550,145.57457,4619.395,1733.570313507744,0.20761554
True,2,-1.2827724e+22,254.84,46,4998.794,-228.13603,,0.4189424,545129,3.9530254e+31,1.0,12.357971,10.0,2637.890791654587,587608.3,-1.2827724e+22,0.0041784947,[ 0.01   0.259 -1.497 -1.671],50,-1.0,139.79395,0.0041784947,587608.3,10.0,2398.5002,1699.8317,11966.032,,11966.032,2538.2944,11966.032,0.5510774,,-224.67477,4600,2.0365968,4859.0,2538.29430520092,6.299009e-09
True,1,-88604865000000.0,237.2,47,4998.8335,-219.15349,,0.4189424,556989,1885928300000000.0,1.0,823.6747,10.0,2693.1187179088593,7949270.0,-9989584.0,50.0,[ 0.01   0.259 -1.497 -1.671],50,-1.0,379.73053,50.0,670358900.0,10.0,1982.6125,1539.0276,1.0,,1.0,2362.343,1.0,56.5752,,-219.15349,4650,143.05856,4619.103,2362.3429659342873,0.0637985
True,2,-inf,172.78,47,4999.036,-235.52905,,0.4189424,565628,inf,1.0,2012.5901,10.0,2730.9857063293457,448777020.0,-inf,1.9059542e-05,[-0.036  0.222 -1.504 -1.692],50,-1.0,69.8891,1.9059542e-05,448777020.0,10.0,1647.6664,1172.5377,2623358.0,,2623358.0,1717.5553,2623358.0,45.29642,,-232.95952,4700,281.625,4929.147,1717.5554185709282,5.5591585e-07
True,1,-1.2097565e+22,169.06,48,4999.13,-205.54742,,0.4189424,574081,3.5148715e+31,1.0,9450.652,10.0,2763.059195995331,4295661.5,-6336210.0,50.0,[-0.036  0.222 -1.504 -1.692],50,-1.0,9.980274,50.0,1446162300.0,10.0,1670.587,1212.9944,1.0,,1.0,1680.5674,1.0,642.5913,,-205.54742,4750,1797.635,4989.1494,1680.5672909002633,0.052665923
True,2,-4.5713637e+23,219.68,48,4999.0405,-244.31512,,0.4189424,585065,5.019219e+34,1.0,27.258947,9.999999,2814.5038838386536,336356.75,-4.5713637e+23,0.000957991,[ 0.026  0.229 -1.503 -1.688],50,-1.0,369.68582,0.000957991,336356.75,9.999999,1817.7009,1577.0409,52192.56,,52192.56,2187.3865,52192.56,0.7101797,,-242.4159,4800,3.835885,4629.3545,2187.386720225148,2.6145082e-05
True,1,-201644200000.0,245.98,49,4998.7812,-219.11159,,0.4189424,597364,9735600000.0,1.0,662.8114,10.0,2868.483342885971,8350190.0,-10390462.0,50.0,[ 0.026  0.229 -1.503 -1.688],50,-1.0,39.926804,50.0,334812600.0,10.0,2410.086,1532.197,1.0,,1.0,2450.0127,1.0,33.095516,,-219.11159,4850,101.2126,4958.8545,2450.012826811312,0.03917862
True,2,-8.426321e+16,241.82,49,4998.9717,-224.70676,,0.4189424,609455,1.7054718e+21,1.0,42.450745,10.0,2932.193257331848,4215625.5,-8.426321e+16,0.16786863,[ 0.003  0.286 -1.51  -1.684],50,-1.0,49.92456,0.16786863,4215625.5,10.0,2358.8694,1519.787,297.85196,,297.85196,2408.7942,297.85196,1.6679004,,-221.62587,4900,6.224623,4949.047,2408.7940542336355,2.1900583e-07
True,1,-18212460000000.0,264.08,50,4998.98,-248.761,,0.4189424,622659,79663200000000.0,1.0,1150.8761,10.0,3021.649405002594,9845104.0,-11885540.0,50.0,[ 0.003  0.286 -1.51  -1.684],50,-1.0,9.980121,50.0,948727550.0,10.0,2622.1946,1707.852,1.0,,1.0,2632.175,1.0,54.686466,,-248.761,4950,168.54898,4989.0,2632.174898885043,0.05557031
True,2,-1.4280798e+19,195.9,50,4999.418,-207.55988,,0.4189424,632454,4.896868e+25,1.0,44.191322,10.0,3072.3912415504456,6735282.5,-1.4280798e+19,0.033401486,[-0.03   0.24  -1.523 -1.706],50,-1.0,,0.033401486,6735282.5,10.0,1949.1556,1313.7727,1496.9393,,1496.9393,1949.1556,1496.9393,1.638103,,-208.18307,5000,6.5846763,4999.418,1949.1555630492762,2.471932e-05
True,1,-3.5241732e+17,207.88,51,4999.391,-208.77902,,0.4189424,642848,2.9822035e+22,1.0,6965.392,10.0,3117.8830428123474,5913873.5,-7954639.0,50.0,[-0.03   0.24  -1.523 -1.706],50,-1.0,379.73996,50.0,3045707800.0,10.0,1689.1611,1278.0929,1.0,,1.0,2068.9014,1.0,615.7033,,-208.77902,5050,1224.2062,4619.6514,2068.9011861926524,0.12364984
True,2,-inf,246.84,51,4998.9,-250.85696,,0.4189424,655190,inf,1.0,62.015255,10.0,3172.82759642601,31001742.0,-inf,3.776036e-05,[ 0.028  0.261 -1.529 -1.699],50,-1.0,299.8307,3.776036e-05,31001742.0,10.0,2158.462,1495.5381,1324139.9,,1324139.9,2458.2927,1324139.9,1.5936176,,-251.79419,5100,8.758996,4699.0693,2458.292623797849,2.6245898e-06
True,1,-85774305000000.0,245.68,52,4999.346,-225.71368,,0.4189424,667474,1766652000000000.0,1.0,111.92561,10.0,3227.4679396152496,8456807.0,-10497541.0,50.0,[ 0.028  0.261 -1.529 -1.699],50,-1.0,39.934875,50.0,175580740.0,10.0,2407.6619,1570.375,1.0,,1.0,2447.5967,1.0,18.462729,,-225.71368,5150,24.239279,4959.411,2447.5965782726043,0.20024467
True,2,-inf,227.84,52,4999.0786,-245.672,,0.4189424,678866,inf,1.0,1248.3496,10.0,3273.2579934597015,330038530.0,-inf,2.332792e-09,[-0.034  0.265 -1.539 -1.702],50,-1.0,369.7035,2.332792e-09,330038530.0,10.0,1898.9048,1398.89,21433545000.0,,21433545000.0,2268.6084,21433545000.0,25.51714,,-245.82074,5200,174.70158,4629.375,2268.6084283771047,2.3630162e-09
True,1,-32149760000000.0,206.18,53,4999.173,-206.85034,,0.4189424,689175,248200220000000.0,1.0,4073.865,10.0,3318.5780079364777,5553132.0,-7593720.0,50.0,[-0.034  0.265 -1.539 -1.702],50,-1.0,19.969187,50.0,1922068700.0,10.0,2031.8818,1158.8955,1.0,,1.0,2051.8513,1.0,266.42606,,-206.85034,5250,722.1242,4979.2036,2051.8511191243615,0.08501174
True,2,-9.096496e+22,257.66,53,4999.1514,-228.17722,,0.4189424,702058,1.9872582e+33,1.0,185.1928,10.0,3396.3745748996735,6499137.0,-9.096496e+22,0.0021674759,[ 0.011  0.301 -1.543 -1.678],50,-1.0,9.9812565,0.0021674759,6499137.0,10.0,2557.745,1651.3336,23068.307,,23068.307,2567.726,23068.307,4.8068504,,-223.39519,5300,26.530237,4989.17,2567.726166743923,1.8817298e-06
True,1,-3.5607296e+17,254.2,54,4999.052,-234.52806,,0.4189424,714768,3.0452208e+22,1.0,366.72128,10.0,3476.9777188301086,9741834.0,-11782328.0,50.0,[ 0.011  0.301 -1.543 -1.678],50,-1.0,19.970333,50.0,824436200.0,10.0,2513.703,1822.727,1.0,,1.0,2533.6729,1.0,44.429474,,-234.52806,5350,81.37498,4979.0815,2533.673153902203,0.017013801
True,2,-inf,208.04,54,4999.2017,-213.66068,,0.4189424,725170,inf,1.0,625.9115,10.0,3526.8017444610596,93207224.0,-inf,0.00022611441,[-0.046  0.279 -1.555 -1.683],50,-1.0,,0.00022611443,93207224.0,10.0,2070.3408,1362.1343,221126.98,,221126.98,2070.3408,221127.0,18.185946,,-208.79616,5400,90.07111,4999.2017,2070.340936059193,5.828635e-08
True,1,-3494005800000000.0,161.52,55,3089.121,-154.49487,,0.4189424,733246,2.0109285e+19,1.0,32476.604,10.0,3568.9854502677917,3112650.5,-3891812.5,50.0,[-0.046  0.279 -1.555 -1.683],50,-1.0,399.65756,50.0,8650241000.0,10.0,1205.1238,733.02625,1.0,,1.0,1604.7814,1.0,1379.39,,-154.49487,5450,4747.673,2689.4636,1604.78128610896,0.08672385
True,2,-4.7328928e+17,89.42,55,2109.6216,-86.909775,,0.4189424,737717,1.6963927e+24,1.0,12.808316,10.0,3594.5601160526276,550227.2,-4.7328928e+17,0.03856833,[-0.071  0.191 -1.562 -1.769],50,-1.0,,0.03856833,550227.2,10.0,884.03516,488.27216,1296.4005,,1296.4005,884.03516,1296.4005,0.5122872,,-85.70645,5500,1.8804421,2109.6216,884.0351490382241,1.9349032e-07
True,1,-1906709900000.0,101.08,56,4999.046,-205.92691,,0.4189424,742771,873152900000.0,1.0,1101.0009,9.999999,3619.6108787059784,1522215.2,-3562689.0,50.0,[-0.071  0.191 -1.562 -1.769],50,-1.0,49.90873,50.0,47771550.0,9.999999,950.9003,721.5238,1.0,,1.0,1000.8091,1.0,70.65477,,-205.92691,5550,173.12587,4949.137,1000.809040027935,0.025593797
True,2,-inf,218.54,56,4999.4736,-218.3413,,0.4189424,753698,inf,1.0,224.56252,10.0,3669.4242708683014,56990620.0,-inf,7.778035e-07,[-0.015  0.217 -1.562 -1.762],50,-1.0,9.980005,7.778035e-07,56990620.0,10.0,2166.5007,1750.1272,64283588.0,,64283588.0,2176.4805,64283588.0,5.6985664,,-210.40273,5600,31.418589,4989.4937,2176.48050291248,2.7430749e-14
True,1,-1.9093895e+24,247.16,57,4999.12,-224.3775,,0.4189424,766056,8.7560065e+35,1.0,3597771.8,10.0,3740.2211990356445,8726121.0,-10766669.0,50.0,[-0.015  0.217 -1.562 -1.762],50,-1.0,149.81415,50.0,1833826400000.0,10.0,2312.5862,1631.7799,1.0,,1.0,2462.4004,1.0,76003.41,,-224.3775,5650,503523.38,4849.306,2462.4002148403206,0.654157
True,2,-6.2215575e+20,200.1,57,4999.3604,-218.71507,,0.4189424,776061,9.294622e+28,1.0,9072.531,10.0,3808.5900111198425,3019693000.0,-6.2215575e+20,0.013179614,[ 0.047  0.222 -1.568 -1.76 ],50,-1.0,389.75238,0.013179615,3019693000.0,10.0,1601.1097,1384.8596,3793.7375,,3793.7375,1990.8622,3793.7378,181.85138,,-217.66847,5700,1270.0983,4609.608,1990.8621072422459,0.00027577567
True,1,-1645175100000.0,192.08,58,4998.7964,-210.12785,,0.4189424,785665,650091100000.0,1.0,237.70702,10.0,3872.030871629715,5265703.0,-7305982.0,50.0,[ 0.047  0.222 -1.568 -1.76 ],50,-1.0,399.71106,50.0,150618510.0,10.0,1510.5333,1271.4834,1.0,,1.0,1910.2443,1.0,19.466944,,-210.12785,5750,40.49257,4599.0854,1910.2443189568758,0.40499943
True,2,-1.8887398e+20,261.34,58,4999.3853,-228.83849,,0.4189424,798732,8.565825e+27,1.0,28.578684,10.0,3953.1828451156616,11708263.0,-1.8887398e+20,0.008284214,[-0.004  0.246 -1.575 -1.734],50,-1.0,19.965906,0.008284214,11708263.0,10.0,2584.6917,1623.7491,6035.5757,,6035.5757,2604.6575,6035.5757,2.118246,,-224.75447,5800,5.292119,4979.4194,2604.657487186365,1.5795698e-09
True,1,-5482274600000.0,290.68,59,4999.2637,-217.95352,,0.4189424,813266,7215274000000.0,1.0,1094.0927,10.0,4042.0106961727142,10783273.0,-12823942.0,50.0,[-0.004  0.246 -1.575 -1.734],50,-1.0,379.69696,50.0,857220860.0,10.0,2518.499,1543.9348,1.0,,1.0,2898.196,1.0,45.218136,,-217.95352,5850,161.97511,4619.567,2898.1957104248863,0.23752445
True,2,-5.130573e+18,258.6,59,4999.451,-236.50296,,0.4189424,826196,6.3202413e+24,1.0,11.844671,10.0,4119.82550406456,9596427.0,-5.130573e+18,0.062031522,[ 0.025  0.204 -1.587 -1.77 ],50,-1.0,419.72784,0.062031522,9596427.0,10.0,2156.5493,1497.5621,806.0418,,806.0418,2576.277,806.0418,0.9382336,,-237.09265,5900,2.5677493,4579.723,2576.277086967742,2.0081711e-06
True,1,-4054702600000.0,242.96,60,4999.169,-216.86038,,0.4189424,838344,3946291100000.0,1.0,1261.4083,10.0,4184.141069889069,8215684.0,-10256272.0,50.0,[ 0.025  0.204 -1.587 -1.77 ],50,-1.0,359.7276,50.0,1068517300.0,10.0,2060.6555,1535.3922,1.0,,1.0,2420.3833,1.0,84.10512,,-216.86038,5950,223.13773,4639.4414,2420.383135326705,0.308778
True,2,-4.3322146e+17,340.28,60,4999.5586,-261.40073,,0.4189424,855358,4.505932e+22,1.0,38.014587,10.0,4271.295073032379,19284328.0,-4.3322146e+17,0.05224187,[ 0.011  0.264 -1.599 -1.765],50,-1.0,89.871155,0.052241873,19284328.0,10.0,3305.2603,1501.5479,957.0867,,957.0867,3395.1316,957.08673,1.6549472,,-259.16934,6000,6.2168584,4909.6875,3395.131539439989,6.691338e-08
True,1,-22056122000.0,250.12,61,4999.189,-238.85199,,0.4189424,867864,113665656.0,1.0,234.24318,10.0,4328.714915275574,9232879.0,-11273485.0,50.0,[ 0.011  0.264 -1.599 -1.765],50,-1.0,359.64392,50.0,300668300.0,10.0,2133.3672,1737.1744,1.0,,1.0,2493.011,1.0,16.57913,,-238.85199,6050,45.265827,4639.545,2493.0110895421567,0.08224548
True,2,-1713271300000000.0,324.2,61,4999.3804,-240.06422,,0.4189424,884074,6.971225e+17,1.0,22623026.0,10.0,4416.277978420258,6883854.5,-2695233300000.0,1.6260513,[-0.008  0.317 -1.616 -1.785],50,-1.0,379.73996,1.6260513,9382346000000.0,10.0,2854.2957,1533.6996,30.749338,,30.749338,3234.0356,30.749338,475020.84,,-238.39935,6100,3165951.2,4619.6406,3234.035604580752,1.1633306
True,1,-278033300000.0,176.66,62,4999.5293,-188.92496,,0.4189424,892907,18535854000.0,1.0,913.40967,9.999999,4463.8812737464905,4201984.5,-6242859.5,50.0,[ 0.058  0.214 -1.613 -1.808],50,-1.0,359.65918,50.0,177850030.0,9.999999,1396.3962,1057.475,1.0,,1.0,1756.0554,1.0,25.6152,,-188.92496,6150,127.45781,4639.87,1756.0556189618062,0.050872944
True,2,-2.554079e+18,267.44,62,4999.21,-218.85323,,0.4189424,906279,1.5665864e+24,1.0,148.75778,10.0,4527.424131155014,61151176.0,-2.554079e+18,0.07597763,[ 0.032  0.27  -1.621 -1.813],50,-1.0,19.96518,0.07597763,61151176.0,10.0,2645.0918,1678.6681,658.08844,,658.08844,2665.057,658.08844,4.8280087,,-217.04398,6200,22.38185,4979.2446,2665.05708108164,3.602089e-06
True,1,-1.5464682e+16,300.16,63,4999.4297,-242.93285,,0.4189424,921287,5.7423706e+19,1.0,794.5655,10.0,4598.572104692459,11931991.0,-13972798.0,50.0,[ 0.032  0.27  -1.621 -1.813],50,-1.0,379.71936,50.0,841106300.0,10.0,2613.7815,1723.6422,1.0,,1.0,2993.5007,1.0,53.25755,,-242.93285,6250,115.398415,4619.7104,2993.5010294032445,0.004396122
True,2,-inf,325.26,63,4999.202,-249.08484,,0.4189424,937550,inf,1.0,73.187874,10.0,4681.387123584747,66759296.0,-inf,9.842859e-11,[-0.028  0.262 -1.632 -1.821],50,-1.0,,9.842859e-11,66759296.0,10.0,3243.7144,1417.4702,507982480000.0,,507982480000.0,3243.7144,507982480000.0,2.6946456,,-247.78934,6300,11.856926,4999.202,3243.7142451996147,4.760549e-09
True,1,-1466020300000.0,224.28,64,4999.204,-219.88994,,0.4189424,948764,515744460000.0,1.0,1044.2135,10.0,4733.782827377319,7114532.5,-9155147.0,50.0,[-0.028  0.262 -1.632 -1.821],50,-1.0,369.6906,50.0,562157440.0,10.0,1863.1602,1459.0785,1.0,,1.0,2232.8508,1.0,83.550964,,-219.88994,6350,175.4633,4629.5137,2232.850750122907,0.06479799
True,2,-1.6923815e+19,302.62,64,4999.3477,-228.29004,,0.4189424,963895,6.877562e+25,1.0,2936.96,10.0,4798.2513256073,192512140.0,-1.6923815e+19,0.02557683,[ 6.274e-04  3.163e-01 -1.638e+00 -1.814e+00],50,-1.0,19.966837,0.02557683,192512140.0,10.0,2999.1929,1937.1974,1954.8944,,1954.8944,3019.1597,1954.8943,64.561775,,-226.08838,6400,411.3239,4979.381,3019.1593736138316,8.647087e-08
