StdIW,EmpiricalD2Arithmetic,DivergenceHarmonic,EpLenMean,ReturnStepMax,InitialReturnMin,InitialReturnMean,MaxIW,EmpiricalD2Harmonic,MinBehavPdf,MeanIW,Bound,MeanEntropy,WReturnMean,VarianceInitializer,InitialBound,InitialReturnStd,Inner Iteration,Weights,TimestepsSoFar,MinTargetPdf,MeanD2-0,TimeElapsed,StdWReturnMean,EpRewMean,ESSRenyiArithmetic,Penalization,ReturnMeanIW,EpisodesSoFar,ESSRenyiHarmonic,ReturnStepMaxmin,EpThisIter,InitialReturnMax,MinIW,Iteration,LearnableVariance
796409.44,1.0,3.6754932e+20,493.41,10.0,,4933.049,7926175.5,1.0,-262.45087,93153.8,-2.7670456e+16,0.4189424,24604576.0,-1,-26047796.0,519.23346,1,[ 0.009  0.427 -2.436 -2.41 ],5321306,-262.45087,1.0,3024.0348691940308,,4933.049031193706,100.0,True,2265173200000.0,14500,100.0,10.0,100,4999.675,0.07408297,145,
44566976.0,1.0,1.5350418e+36,490.34,10.0,19.961983,4902.0723,447897280.0,1.0,-258.99445,4740793.5,-1.7879422e+24,0.4189424,24394904.0,-1,-25838026.0,603.8176,1,[ 0.059  0.463 -2.443 -2.405],5370340,-258.99445,1.0,3051.5403270721436,,4902.07193038767,100.0,True,110109140000000.0,14600,100.0,10.0,100,4999.505,0.062366985,146,
452636.16,1.0,1.4773776e+27,489.91,10.0,29.944103,4897.999,3620681.8,1.0,-258.55234,73450.09,-5.5470076e+19,0.4189424,24376798.0,-1,-25819984.0,621.6136,1,[ 0.026  0.362 -2.453 -2.47 ],5419331,-258.55234,1.0,3078.0334672927856,,4897.999117052633,100.0,True,1835815300000.0,14700,100.0,10.0,100,4999.618,0.031226393,147,
717.09314,1.0,101813810000000.0,447.06,10.0,,4467.8486,4863.1465,1.0,-241.95003,209.96541,-14565469000000.0,0.4189424,21739244.0,-1,-23182392.0,1333.2582,1,[ 0.069  0.316 -2.473 -2.576],5464037,-241.95003,1.0,3105.5977461338043,,4467.848248056021,100.0,True,3977860600.0,14800,100.0,10.0,100,4999.5576,0.011698043,148,
89221.98,1.0,2.0234919e+17,470.7,10.0,469.74335,4704.999,896786.9,1.0,-255.99153,9501.409,-649399660000000.0,0.4189424,23054490.0,-1,-24497642.0,957.8479,1,[ 0.017  0.348 -2.479 -2.585],5511107,-255.99153,1.0,3134.6292707920074,,4704.999393999777,100.0,True,236148200000.0,14900,100.0,10.0,100,4999.5625,0.059420254,149,
16020.161,1.0,5.7159787e+16,477.19,10.0,459.76318,4769.9414,160971.6,1.0,-239.98674,1934.1155,-345069700000000.0,0.4189424,23613432.0,-1,-25056628.0,927.94824,1,[ 0.052  0.339 -2.482 -2.636],5558826,-239.98674,1.0,3164.2943992614746,,4769.941713862608,100.0,True,35768810000.0,15000,100.0,10.0,100,4999.6377,0.014775532,150,
1185.5679,1.0,325064630000000.0,385.21,10.0,,3846.594,11790.277,1.0,-238.6831,169.3175,-26021512000000.0,0.4189424,17441230.0,-1,-18884318.0,1626.3287,1,[ 0.109  0.356 -2.476 -2.616],5597347,-238.6831,1.0,3183.573354959488,,3846.5939358007645,100.0,True,3724978000.0,15100,100.0,10.0,100,4999.4595,0.0346627,151,
6638.5596,1.0,2.548468e+26,490.95,10.0,429.60623,4908.252,66680.375,1.0,-247.39256,757.6461,-2.3037858e+19,0.4189424,24493938.0,-1,-25937088.0,634.8211,1,[ 0.049  0.372 -2.485 -2.615],5646442,-247.39256,1.0,3209.6455240249634,,4908.252289509359,100.0,True,18918080000.0,15200,100.0,10.0,100,4999.5576,0.20105909,152,
194.72261,1.0,4551566000.0,403.41,10.0,,4029.806,1503.6848,1.0,-234.91852,44.812607,-97856094000.0,0.4189424,18635318.0,-1,-20078490.0,1547.8964,1,[-0.012  0.372 -2.487 -2.604],5686783,-234.91852,1.0,3233.4537782669067,,4029.8057445036957,100.0,True,493872860.0,15300,100.0,10.0,100,4999.601,0.10068627,153,
38716892.0,1.0,3.6044972e+32,474.81,10.0,,4746.4736,385487580.0,1.0,-249.92288,5060283.0,-2.73991e+22,0.4189424,23557882.0,-1,-25001070.0,1014.3327,1,[ 0.017  0.381 -2.487 -2.598],5734264,-249.92288,1.0,3264.00604057312,,4746.473555538799,100.0,True,126324945000000.0,15400,100.0,10.0,100,4999.6235,0.47717682,154,
1156721.0,1.0,7.075658e+29,479.03,10.0,19.962885,4788.9307,10683426.0,1.0,-236.90541,177850.55,-1.2139052e+21,0.4189424,23797222.0,-1,-25240368.0,929.17737,1,[ 0.035  0.491 -2.473 -2.542],5782167,-236.90541,1.0,3291.533524990082,,4788.930189673041,100.0,True,3463890300000.0,15500,100.0,10.0,100,4999.551,0.006828824,155,
839992.75,1.0,5.0911946e+35,380.28,10.0,9.981539,3796.4612,6542017.5,1.0,-237.02844,224094.62,-1.02973436e+24,0.4189424,16189080.0,-1,-17632266.0,1332.6515,1,[-0.023  0.382 -2.475 -2.521],5820195,-237.02844,1.0,3313.666136264801,,3796.4615312937663,100.0,True,3028834600000.0,15600,100.0,10.0,100,4999.6313,0.06293291,156,
439.69427,1.0,6292866400000000.0,500.0,10.0,4997.9497,4999.121,4220.02,1.0,-250.31442,98.27163,-114482966000000.0,0.4189424,24991214.0,-1,-26434382.0,0.2994903,1,[ 0.034  0.408 -2.474 -2.52 ],5870195,-250.31442,1.0,3343.085033416748,,4999.1212692111,100.0,True,2455346200.0,15700,100.0,10.0,100,4999.585,0.0042952034,157,
47.351257,1.0,989434200000.0,385.22,10.0,1279.6028,3845.769,372.4963,1.0,-249.61287,23.145527,-1435777200000.0,0.4189424,16201583.0,-1,-17644786.0,1188.1272,1,[-0.026  0.412 -2.476 -2.538],5908717,-249.61287,1.0,3365.6456208229065,,3845.7688279357426,100.0,True,242040030.0,15800,100.0,10.0,100,4999.66,0.073672645,158,
4.2161007,1.0,1205698400.0,476.02,10.0,389.6704,4758.4873,17.744368,1.0,-247.26764,4.1702685,-50212344000.0,0.4189424,23393132.0,-1,-24836284.0,865.984,1,[ 0.004  0.419 -2.476 -2.538],5956319,-247.26764,1.0,3394.648339033127,,4758.487266067935,100.0,True,102550980.0,15900,100.0,10.0,100,4999.5615,0.028869998,159,
69.86675,1.0,98589110.0,388.83,10.0,,3881.9553,597.7048,1.0,-235.13646,26.63179,-14592579000.0,0.4189424,16692400.0,-1,-18135584.0,1273.9005,1,[-0.027  0.423 -2.478 -2.536],5995202,-235.13646,1.0,3417.1807205677032,,3881.9554043090075,100.0,True,263143070.0,16000,100.0,10.0,100,4999.627,0.022049095,160,
231.73404,1.0,532555170.0,490.85,10.0,1489.7129,4906.9346,1583.4165,1.0,-252.13992,50.25618,-34230931000.0,0.4189424,24272056.0,-1,-25715254.0,440.50848,1,[ 0.004  0.416 -2.478 -2.536],6044287,-252.13992,1.0,3443.1672003269196,,4906.934794558638,100.0,True,926759800.0,16100,100.0,10.0,100,4999.637,0.2023394,161,
403205.8,1.0,6.28364e+22,480.16,10.0,9.979624,4800.3022,4018629.2,1.0,-247.02275,53650.15,-3.6175424e+17,0.4189424,23991092.0,-1,-25434254.0,973.75055,1,[ 0.032  0.406 -2.478 -2.545],6092303,-247.02275,1.0,3473.2738695144653,,4800.302270109084,100.0,True,1340502600000.0,16200,100.0,10.0,100,4999.5796,0.03526017,162,
310.32788,1.0,7076382700.0,494.16,10.0,,4940.612,2903.8286,1.0,-259.34634,54.76528,-122701180000.0,0.4189424,24663522.0,-1,-26106730.0,503.86432,1,[ 0.008  0.463 -2.483 -2.437],6141719,-259.34634,1.0,3500.742609024048,,4940.611840926375,100.0,True,1299458700.0,16300,100.0,10.0,100,4999.6533,0.23901142,163,
34918.504,1.0,5.082757e+20,486.28,10.0,,4861.6685,263428.4,1.0,-274.34937,7570.621,-3.2536125e+16,0.4189424,24257128.0,-1,-25700316.0,788.23114,1,[ 0.039  0.461 -2.481 -2.437],6190347,-274.34937,1.0,3527.038605928421,,4861.66862080213,100.0,True,189044110000.0,16400,100.0,10.0,100,4999.6216,0.119670115,164,
1462309.8,1.0,1.4680495e+36,423.97,10.0,9.982284,4234.614,14201047.0,1.0,-255.1474,258878.44,-1.7485676e+24,0.4189424,19122324.0,-1,-20565502.0,1091.0425,1,[-0.024  0.432 -2.481 -2.541],6232744,-255.1474,1.0,3551.3604321479797,,4234.613457604368,100.0,True,2436148800000.0,16500,100.0,10.0,100,4999.6123,0.051704045,165,
20139.297,1.0,1.7394862e+20,487.82,10.0,9.979856,4877.052,201749.62,1.0,-257.24814,2419.57,-1.9033517e+16,0.4189424,24300634.0,-1,-25743800.0,717.63654,1,[ 0.036  0.444 -2.481 -2.553],6281526,-257.24814,1.0,3579.668353319168,,4877.051712405108,100.0,True,60295586000.0,16600,100.0,10.0,100,4999.5845,0.04472701,166,
96326340.0,1.0,2.9138462e+35,452.47,10.0,399.7821,4521.6035,943579970.0,1.0,-256.1634,12734035.0,-7.7900564e+23,0.4189424,21691814.0,-1,-23134980.0,1116.6552,1,[ 0.098  0.439 -2.487 -2.55 ],6326773,-256.1634,1.0,3604.0924146175385,,4521.603324746765,100.0,True,308911300000000.0,16700,100.0,10.0,100,4999.585,0.52398026,167,
4654420.5,1.0,1.7449875e+27,489.06,10.0,2139.4497,4889.189,46672276.0,1.0,-248.17857,521004.75,-6.028616e+19,0.4189424,24120816.0,-1,-25564032.0,465.45792,1,[-0.003  0.509 -2.504 -2.57 ],6375679,-248.17857,1.0,3630.164486646652,,4889.188641371318,100.0,True,7344424500000.0,16800,100.0,10.0,100,4999.6665,0.10815913,168,
616.5342,1.0,4519267300.0,495.03,10.0,19.966991,4949.275,6196.755,1.0,-243.73312,78.68067,-98980954000.0,0.4189424,24740756.0,-1,-26183916.0,495.41425,1,[ 0.046  0.539 -2.507 -2.595],6425182,-243.73312,1.0,3658.106912612915,,4949.2747642029335,100.0,True,1965888000.0,16900,100.0,10.0,100,4999.5728,0.028623484,169,
7136217.5,1.0,1.1361025e+30,457.89,10.0,319.7136,4576.4614,63616524.0,1.0,-246.66147,1024423.5,-1.5381856e+21,0.4189424,22374882.0,-1,-23818022.0,1196.1963,1,[ 0.108  0.545 -2.503 -2.596],6470971,-246.66147,1.0,3683.947544336319,,4576.461353633324,100.0,True,21178914000000.0,17000,100.0,10.0,100,4999.543,0.045113586,170,
12.261174,1.0,7.217253e+19,490.03,10.0,,4899.344,81.94152,1.0,-244.4665,8.593637,-1.2260107e+16,0.4189424,24492446.0,-1,-25935616.0,699.1939,1,[ 0.021  0.626 -2.535 -2.573],6519974,-244.4665,1.0,3714.3118681907654,,4899.344228673897,100.0,True,214285150.0,17100,100.0,10.0,100,4999.591,0.15630329,171,
82.49385,1.0,36961194000.0,467.31,10.0,9.980385,4670.6514,494.38184,1.0,-254.82867,33.936188,-277887420000.0,0.4189424,22476790.0,-1,-23919970.0,813.51526,1,[-0.028  0.614 -2.539 -2.611],6566705,-254.82867,1.0,3742.231724500656,,4670.651269326154,100.0,True,437543680.0,17200,100.0,10.0,100,4999.6094,0.090040006,172,
1229151.5,1.0,1.5584849e+20,490.36,10.0,309.79202,4902.562,12354851.0,1.0,-258.3634,135378.98,-1.8019595e+16,0.4189424,24462944.0,-1,-25906128.0,654.0905,1,[ 0.003  0.615 -2.54  -2.613],6615741,-258.3634,1.0,3769.417508125305,,4902.561600325101,100.0,True,3382656400000.0,17300,100.0,10.0,100,4999.6133,0.0045488384,173,
19156756.0,1.0,4.152925e+28,493.69,10.0,,4935.8013,192538300.0,1.0,-236.26697,1983134.5,-2.9409825e+20,0.4189424,24614230.0,-1,-26057426.0,502.09354,1,[-0.017  0.698 -2.543 -2.522],6665110,-236.26697,1.0,3800.3583438396454,,4935.801165933076,100.0,True,40535717000000.0,17400,100.0,10.0,100,4999.6313,0.04562866,174,
12299.02,1.0,1.497958e+36,490.33,10.0,,4902.3154,123432.5,1.0,-245.19765,1512.4279,-1.7663128e+24,0.4189424,24493132.0,-1,-25936336.0,678.5585,1,[ 0.031  0.734 -2.546 -2.505],6714143,-245.19765,1.0,3830.29434633255,,4902.315120957869,100.0,True,37790204000.0,17500,100.0,10.0,100,4999.6455,0.30421123,175,
17371.863,1.0,1.0130181e+24,372.68,10.0,,3718.9575,108110.79,1.0,-232.71217,6934.4683,-1.4525361e+18,0.4189424,15095786.0,-1,-16538984.0,1124.7845,1,[-0.081  0.688 -2.547 -2.474],6751411,-232.71217,1.0,3851.3495573997498,,3718.957762212548,100.0,True,71581210000.0,17600,100.0,10.0,100,4999.6484,0.0788585,176,
36552908.0,1.0,5.4777444e+30,488.39,10.0,,4882.835,324850940.0,1.0,-240.70071,5924199.0,-3.3777343e+21,0.4189424,24341840.0,-1,-25785066.0,706.9386,1,[-0.02   0.699 -2.552 -2.466],6800250,-240.70071,1.0,3879.4739620685577,,4882.835068971637,100.0,True,145455630000000.0,17700,100.0,10.0,100,4999.6846,0.08410085,177,
3779340500.0,1.0,1.0647228e+36,485.15,10.0,,4850.3213,36315890000.0,1.0,-247.36946,511924670.0,-1.4891137e+24,0.4189424,24220926.0,-1,-25664102.0,833.85315,1,[ 0.041  0.704 -2.554 -2.453],6848765,-247.36946,1.0,3906.7916553020477,,4850.321319378941,100.0,True,1.2792502e+16,17800,100.0,10.0,100,4999.598,0.04229373,178,
9566266.0,1.0,6.891154e+20,448.73,10.0,,4484.5264,95636790.0,1.0,-237.52878,1118429.4,-3.791241e+16,0.4189424,21848110.0,-1,-23291304.0,1318.0034,1,[ 0.153  0.735 -2.553 -2.407],6893638,-237.52878,1.0,3932.2623283863068,,4484.52641738649,100.0,True,27895775000000.0,17900,100.0,10.0,100,4999.634,0.17000769,179,
42887.63,1.0,2.7617372e+23,472.44,10.0,,4722.6797,365221.03,1.0,-238.82458,11099.429,-7.5838986e+17,0.4189424,23424128.0,-1,-24867276.0,1058.5023,1,[ 0.118  0.808 -2.561 -2.312],6940882,-238.82458,1.0,3960.0199975967407,,4722.679655165543,100.0,True,277249460000.0,18000,100.0,10.0,100,4999.55,0.00856239,180,
1077857500.0,1.0,3.7296103e+34,495.01,10.0,,4949.2383,10828731000.0,1.0,-245.0159,112859800.0,-2.78711e+23,0.4189424,24742382.0,-1,-26185602.0,497.41718,1,[ 0.03   0.626 -2.574 -2.166],6990383,-245.0159,1.0,3987.7984704971313,,4949.238122603473,100.0,True,2820796300000000.0,18100,100.0,10.0,100,4999.672,0.053454496,181,
36795.953,1.0,3.8156033e+18,467.53,10.0,9.979958,4673.4624,340319.56,1.0,-239.47803,6633.931,-2819035300000000.0,0.4189424,23083158.0,-1,-24526282.0,1114.4094,1,[ 0.121  0.654 -2.563 -2.086],7037136,-239.47803,1.0,4016.181803226471,,4673.462416151622,100.0,True,165568840000.0,18200,100.0,10.0,100,4999.505,0.039324764,182,
764.3273,1.0,1.15110965e+17,490.73,10.0,,4906.2407,5277.446,1.0,-253.25262,211.73862,-489642950000000.0,0.4189424,24496500.0,-1,-25939702.0,652.15015,1,[ 0.073  0.539 -2.578 -2.082],7086209,-253.25262,1.0,4045.251396417618,,4906.2410124602875,100.0,True,5287121000.0,18300,100.0,10.0,100,4999.6377,0.072111115,183,
25.854845,1.0,1.048321e+26,483.64,10.0,,4835.3096,142.15808,1.0,-256.7224,15.50177,-1.4776176e+19,0.4189424,24121282.0,-1,-25564478.0,860.85144,1,[ 0.015  0.524 -2.573 -2.192],7134573,-256.7224,1.0,4070.425272703171,,4835.309346584795,100.0,True,386609180.0,18400,100.0,10.0,100,4999.629,0.002745739,184,
41.310535,1.0,81945940.0,404.03,10.0,1499.7078,4033.9019,290.14023,1.0,-256.03275,21.760036,-13276682000.0,0.4189424,17414078.0,-1,-18857274.0,1068.5111,1,[-0.044  0.518 -2.575 -2.212],7174976,-256.03275,1.0,4094.4193522930145,,4033.9018408808847,100.0,True,212553810.0,18500,100.0,10.0,100,4999.6396,0.050609697,185,
124262.13,1.0,3.258779e+22,485.75,10.0,1859.7878,4855.683,1020263.3,1.0,-243.7369,31242.535,-2.6052095e+17,0.4189424,23807746.0,-1,-25250938.0,479.67484,1,[-0.013  0.524 -2.576 -2.21 ],7223551,-243.7369,1.0,4119.730949163437,,4855.68322373355,100.0,True,673430040000.0,18600,100.0,10.0,100,4999.624,0.035630107,186,
590.1595,1.0,5294672400.0,500.0,10.0,4998.664,4999.2676,5390.2456,1.0,-247.39076,123.58528,-108099160000.0,0.4189424,24992678.0,-1,-26435866.0,0.20936625,1,[ 0.025  0.435 -2.623 -2.272],7273551,-247.39076,1.0,4146.182116508484,,4999.267749689668,100.0,True,3088686600.0,18700,100.0,10.0,100,4999.618,0.12870505,187,
263.65,1.0,87732240000.0,500.0,10.0,4997.8535,4999.172,2642.353,1.0,-251.51562,45.121983,-428583680000.0,0.4189424,24991720.0,-1,-26434906.0,0.29372045,1,[ 0.065  0.393 -2.623 -2.297],7323551,-251.51562,1.0,4173.224807500839,,4999.171885426506,100.0,True,1127312100.0,18800,100.0,10.0,100,4999.6133,0.0044668503,188,
5.588682,1.0,796686660.0,490.75,10.0,439.6974,4906.4297,38.60498,1.0,-245.01541,4.339901,-40842236000.0,0.4189424,24385708.0,-1,-25828928.0,559.1575,1,[ 0.016  0.355 -2.626 -2.305],7372626,-245.01541,1.0,4200.820622682571,,4906.429717443112,100.0,True,107304270.0,18900,100.0,10.0,100,4999.677,0.01516984,189,
58.07879,1.0,56269607000.0,412.88,10.0,1089.8162,4123.5933,259.65576,1.0,-245.89206,34.838253,-342791800000.0,0.4189424,18461992.0,-1,-19905192.0,1207.4656,1,[-0.014  0.363 -2.626 -2.308],7413914,-245.89206,1.0,4223.939637184143,,4123.593003336159,100.0,True,453835400.0,19000,100.0,10.0,100,4999.6475,0.1319262,190,
4310975.5,1.0,4.235242e+28,482.76,10.0,,4826.332,43299372.0,1.0,-254.45639,480949.1,-2.9700758e+20,0.4189424,23836548.0,-1,-25279788.0,736.9305,1,[ 0.016  0.364 -2.627 -2.316],7462190,-254.45639,1.0,4254.845431089401,,4826.332294394925,100.0,True,12018608000000.0,19100,100.0,10.0,100,4999.7065,0.013289237,191,
1327.9354,1.0,2823885000.0,485.26,10.0,,4851.3086,12931.71,1.0,-255.08586,202.53897,-81163200000.0,0.4189424,24057580.0,-1,-25500776.0,722.76184,1,[-3.522e-04  4.850e-01 -2.626e+00 -2.287e+00],7510716,-255.08586,1.0,4284.030738115311,,4851.3083437533405,100.0,True,4473142300.0,19200,100.0,10.0,100,4999.6323,0.16970186,192,
1931.31,1.0,1393441800000.0,500.0,10.0,4998.6235,4999.2627,14527.537,1.0,-261.45953,316.82065,-1711484300000.0,0.4189424,24992628.0,-1,-26435822.0,0.22643621,1,[ 0.03   0.491 -2.62  -2.289],7560716,-261.45953,1.0,4319.656652927399,,4999.2626809815565,100.0,True,7918193700.0,19300,100.0,10.0,100,4999.627,0.16408962,193,
18129.299,1.0,1581085200000000.0,500.0,10.0,4998.378,4999.1465,173616.78,1.0,-249.13208,2519.988,-57445950000000.0,0.4189424,24991466.0,-1,-26434630.0,0.2735459,1,[ 0.081  0.497 -2.619 -2.255],7610716,-249.13208,1.0,4350.082397699356,,4999.146520199941,100.0,True,62960530000.0,19400,100.0,10.0,100,4999.575,0.010681136,194,
521113.16,1.0,6.452696e+21,495.35,10.0,339.7399,4952.556,4325593.0,1.0,-242.97571,103516.46,-1.1592872e+17,0.4189424,24742744.0,-1,-26185926.0,463.6056,1,[ 0.084  0.61  -2.643 -2.3  ],7660251,-242.97571,1.0,4381.314912080765,,4952.55617560329,100.0,True,2586893600000.0,19500,100.0,10.0,100,4999.605,0.2079421,195,
610182.44,1.0,2.7243518e+24,491.51,10.0,539.58124,4914.0503,6072204.0,1.0,-247.0359,78112.74,-2.3819344e+18,0.4189424,24503516.0,-1,-25946656.0,596.34717,1,[ 0.077  0.701 -2.634 -2.215],7709402,-247.0359,1.0,4408.855853796005,,4914.049827186359,100.0,True,1952030700000.0,19600,100.0,10.0,100,4999.531,0.07860142,196,
64524.363,1.0,3.8282908e+16,482.2,10.0,259.80557,4820.7217,584709.0,1.0,-249.8936,11321.896,-282655420000000.0,0.4189424,24005916.0,-1,-25449128.0,875.53503,1,[ 0.093  0.799 -2.622 -2.14 ],7757622,-249.8936,1.0,4436.427191019058,,4820.7215529243895,100.0,True,282898040000.0,19700,100.0,10.0,100,4999.658,0.12078181,197,
237053.48,1.0,6.3874716e+19,464.74,10.0,,4645.2754,2270471.5,1.0,-249.26128,42271.64,-1.1534316e+16,0.4189424,22828118.0,-1,-24271222.0,1117.8243,1,[ 0.144  0.911 -2.635 -2.123],7804096,-249.26128,1.0,4466.017910718918,,4645.275922038936,100.0,True,1056002600000.0,19800,100.0,10.0,100,4999.4717,0.078673415,198,
68368.68,1.0,398696900000000.0,482.28,10.0,,4821.1763,682614.3,1.0,-261.05478,7778.8677,-29009266000000.0,0.4189424,23880702.0,-1,-25323834.0,798.09906,1,[ 0.127  0.837 -2.628 -2.222],7852324,-261.05478,1.0,4492.422952890396,,4821.1762136104635,100.0,True,194352090000.0,19900,100.0,10.0,100,4999.5195,0.11125924,199,
38373.113,1.0,4.2659652e+24,463.22,10.0,9.979965,4629.703,261705.64,1.0,-248.35156,10604.849,-2.9805622e+18,0.4189424,22691794.0,-1,-24134904.0,1121.4462,1,[ 0.207  0.93  -2.653 -2.22 ],7898646,-248.35156,1.0,4519.927166461945,,4629.703420636053,100.0,True,262631880000.0,20000,100.0,10.0,100,4999.4824,0.122937776,200,
766923.3,1.0,3.3077683e+18,456.75,10.0,9.9802265,4564.95,7650027.0,1.0,-241.56067,92366.31,-2626930800000000.0,0.4189424,22440226.0,-1,-23883368.0,1265.4852,1,[ 0.174  0.817 -2.664 -2.261],7944321,-241.56067,1.0,4545.000069856644,,4564.950422744735,100.0,True,2307584000000.0,20100,100.0,10.0,100,4999.54,0.030182641,201,
141837810.0,1.0,6.0542363e+32,432.27,10.0,,4319.1953,1322281500.0,1.0,-247.67258,18905468.0,-3.5507298e+22,0.4189424,20649190.0,-1,-22092292.0,1411.9999,1,[ 0.218  0.876 -2.659 -2.16 ],7987548,-247.67258,1.0,4570.777881383896,,4319.195142692318,100.0,True,472278060000000.0,20200,100.0,10.0,100,4999.4736,0.10217202,202,
9934.394,1.0,6.5046453e+19,417.69,10.0,,4173.2207,99389.87,1.0,-250.40758,1375.1633,-1.1638722e+16,0.4189424,19832812.0,-1,-21275928.0,1554.6833,1,[ 0.204  0.982 -2.666 -2.096],8029317,-250.40758,1.0,4594.2243819236755,,4173.220801699505,100.0,True,32799042000.0,20300,100.0,10.0,100,4999.4985,0.19753763,203,
4.652404,1.0,81512740000000.0,500.0,10.0,4998.678,4999.275,34.815018,1.0,-247.91873,3.5182667,-13029494000000.0,0.4189424,24992746.0,-1,-26435934.0,0.19141467,1,[-0.015  1.029 -2.768 -2.136],8079317,-247.91873,1.0,4622.925476551056,,4999.274651320888,100.0,True,87928320.0,20400,100.0,10.0,100,4999.6113,0.15260799,204,
8134.1235,1.0,8.355182e+22,485.78,10.0,,4855.6187,60518.94,1.0,-255.04814,1553.024,-4.1715306e+17,0.4189424,23890842.0,-1,-25334048.0,560.18634,1,[-0.077  1.028 -2.777 -2.135],8127895,-255.04814,1.0,4652.028177499771,,4855.618649445383,100.0,True,37620036000.0,20500,100.0,10.0,100,4999.6436,0.1722428,205,
21905.49,1.0,5.1031776e+18,409.84,10.0,,4090.557,163836.17,1.0,-250.97112,6820.654,-3260151000000000.0,0.4189424,17556516.0,-1,-18999676.0,907.66864,1,[-0.136  1.042 -2.776 -2.122],8168879,-250.97112,1.0,4679.806507110596,,4090.5565991216677,100.0,True,87190870000.0,20600,100.0,10.0,100,4999.576,0.06586261,206,
128262.62,1.0,2.2891976e+25,488.86,10.0,9.980342,4886.9233,935503.7,1.0,-240.35106,30266.168,-6.904791e+18,0.4189424,24227188.0,-1,-25670364.0,587.51294,1,[-0.078  1.059 -2.776 -2.135],8217765,-240.35106,1.0,4711.291212320328,,4886.923198867178,100.0,True,637157640000.0,20700,100.0,10.0,100,4999.594,0.065886736,207,
9.734535,1.0,23464403000.0,490.03,10.0,,4899.333,62.39302,1.0,-256.68494,5.786935,-221202320000.0,0.4189424,24492330.0,-1,-25935484.0,699.1922,1,[-0.022  1.082 -2.778 -2.118],8266768,-256.68494,1.0,4738.791011571884,,4899.332842538462,100.0,True,144075020.0,20800,100.0,10.0,100,4999.554,0.14130309,208,
787264.2,1.0,9.172685e+31,476.19,10.0,,4760.1455,5196051.0,1.0,-237.877,166350.31,-1.3821635e+22,0.4189424,23624374.0,-1,-25067558.0,982.54,1,[-0.074  1.063 -2.771 -2.145],8314387,-237.877,1.0,4770.330867528915,,4760.145860555591,100.0,True,3421045500000.0,20900,100.0,10.0,100,4999.6074,0.12553957,209,
4209.0547,1.0,8.7766427e+27,495.02,10.0,9.980416,4949.3374,39899.387,1.0,-247.62683,946.1092,-1.3520065e+20,0.4189424,24742378.0,-1,-26185574.0,496.42407,1,[-0.013  1.066 -2.779 -2.136],8363889,-247.62683,1.0,4800.0052580833435,,4949.337338016738,100.0,True,23643611000.0,21000,100.0,10.0,100,4999.627,0.057196245,210,
22504.518,1.0,1.8729657e+17,469.76,10.0,9.98083,4694.3555,173410.27,1.0,-261.64526,4037.5515,-624656350000000.0,0.4189424,22712454.0,-1,-24155624.0,821.8764,1,[-0.096  1.106 -2.789 -2.052],8410865,-261.64526,1.0,4827.6831884384155,,4694.3551648775065,100.0,True,99797180000.0,21100,100.0,10.0,100,4999.5825,0.004707435,211,
14857.433,1.0,1.8243159e+17,473.15,10.0,179.85461,4728.686,149306.62,1.0,-234.43677,1601.8243,-616407300000000.0,0.4189424,23165630.0,-1,-24608744.0,897.30505,1,[-0.097  1.18  -2.772 -1.953],8458180,-234.43677,1.0,4855.896642923355,,4728.686223970155,100.0,True,39465406000.0,21200,100.0,10.0,100,4999.4854,0.07064086,212,
12149512.0,1.0,1.2594107e+34,432.55,10.0,339.77142,4318.7544,101581384.0,1.0,-250.67566,1973188.5,-1.6194944e+23,0.4189424,19517916.0,-1,-20961048.0,930.74023,1,[-0.151  1.198 -2.776 -1.926],8501435,-250.67566,1.0,4880.74822306633,,4318.754400834568,100.0,True,43648040000000.0,21300,100.0,10.0,100,4999.5186,0.3014112,213,
215694.86,1.0,5.980758e+24,475.63,10.0,9.9836445,4754.2026,2049948.5,1.0,-244.22849,40886.754,-3.5291866e+18,0.4189424,23493614.0,-1,-24936748.0,944.0201,1,[-0.075  1.139 -2.789 -2.005],8548998,-244.22849,1.0,4909.156968593597,,4754.2023750589515,100.0,True,1008565350000.0,21400,100.0,10.0,100,4999.5225,0.21452981,214,
1109400.1,1.0,4.8636393e+21,456.58,10.0,9.980369,4560.7007,11094098.0,1.0,-247.18376,128194.31,-1.0064713e+17,0.4189424,21339214.0,-1,-22782390.0,734.31726,1,[-0.111  1.056 -2.792 -2.092],8594656,-247.18376,1.0,4935.029170036316,,4560.700863876802,100.0,True,2708052400000.0,21500,100.0,10.0,100,4999.595,0.076881446,215,
3720.6545,1.0,2.1761807e+16,372.08,10.0,2029.7686,3712.3267,30333.48,1.0,-241.57529,1231.9651,-212899750000000.0,0.4189424,14559937.0,-1,-16003085.0,882.36536,1,[-0.173  1.064 -2.797 -2.086],8631864,-241.57529,1.0,4957.40127325058,,3712.3266271021303,100.0,True,12244027000.0,21600,100.0,10.0,100,4999.5586,0.009069112,216,
