VarianceInitializer,EpLenMean,MinTargetPdf,Bound,MeanIW,TimeElapsed,StdWReturnMean,EpisodesSoFar,ReturnStepMax,ReturnMeanIW,LearnableVariance,ESSRenyiArithmetic,Weights,DivergenceHarmonic,TimestepsSoFar,EpRewMean,Iteration,InitialReturnMin,MinBehavPdf,MaxIW,InitialReturnStd,StdIW,InitialReturnMax,EpThisIter,EmpiricalD2Arithmetic,InitialReturnMean,Inner Iteration,ReturnStepMaxmin,MeanEntropy,InitialBound,ESSRenyiHarmonic,WReturnMean,MeanD2-0,Penalization,MinIW,EmpiricalD2Harmonic
-1,494.82,-256.23157,-1.4695713e+19,122.11879,2460.4544928073883,,29000,10.0,3051899100.0,,100.0,[-0.022  0.867 -2.958 -2.381],1.0368693e+26,11981384,4947.42844321774,290,,-256.23157,8829.701,497.63312,886.9265,4999.708,100,1.0,4947.428,1,10.0,0.4189424,-26167930.0,100.0,24724688.0,1.0,True,0.08600072,1.0
-1,456.23,-232.41965,-7.559694e+18,11103.428,2470.0556321144104,,29100,10.0,154846990000.0,,100.0,[-0.074  0.847 -2.961 -2.408],2.743927e+25,12027007,4557.489728993349,291,9.981601,-232.41965,364692.03,729.8279,41855.156,4999.6465,100,1.0,4557.49,1,10.0,0.4189424,-22746566.0,100.0,21303362.0,1.0,True,0.044116978,1.0
-1,495.02,-236.49213,-6.772623e+17,66.61242,2480.2284450531006,,29200,10.0,1664519700.0,,100.0,[-0.016  0.834 -2.958 -2.428],2.2022925e+23,12076509,4949.525387276272,292,9.980124,-236.49213,4432.136,496.443,443.35077,4999.655,100,1.0,4949.5254,1,10.0,0.4189424,-26187466.0,100.0,24744256.0,1.0,True,0.05712298,1.0
-1,447.46,-252.47374,-83296220000.0,154.29839,2489.8636479377747,,29300,10.0,2744642000.0,,100.0,[-0.073  0.856 -2.96  -2.413],3115345200.0,12121255,4470.422679666762,293,,-252.47374,2801.4622,1094.8506,426.8136,4999.664,100,1.0,4470.4224,1,10.0,0.4189424,-22626590.0,100.0,21183378.0,1.0,True,0.033613674,1.0
-1,481.41,-254.42984,-730688900000000.0,17728.719,2499.259231567383,,29400,10.0,318878970000.0,,100.0,[-0.042  0.898 -2.975 -2.381],2.561186e+17,12169396,4812.849604751809,294,,-254.42984,735990.25,870.3567,95688.68,4999.672,100,1.0,4812.8496,1,10.0,0.4189424,-25364262.0,100.0,23921042.0,1.0,True,0.057819262,1.0
-1,495.01,-251.18404,-6.2205164e+22,1146.6882,2508.5758583545685,,29500,10.0,28655810000.0,,100.0,[ 9.504e-04  9.417e-01 -2.975e+00 -2.371e+00],1.8579066e+33,12218897,4949.378758554521,295,,-251.18404,33031.35,497.4313,3909.6055,4999.6265,100,1.0,4949.3784,1,10.0,0.4189424,-26186980.0,100.0,24743786.0,1.0,True,0.0077716773,1.0
-1,482.63,-241.39375,-4.8399953e+20,110748.27,2518.542487859726,,29600,10.0,1688286900000.0,,100.0,[-0.065  0.855 -2.961 -2.43 ],1.1247184e+29,12267160,4823.551012635641,296,3129.7578,-241.39375,5487118.5,401.0128,579149.7,4999.676,100,1.0,4823.551,1,10.0,0.4189424,-24870678.0,100.0,23427456.0,1.0,True,0.06898973,1.0
-1,500.0,-256.37567,-13885848000.0,179.0318,2528.4882912635803,,29700,10.0,4474788400.0,,100.0,[-0.004  0.848 -2.96  -2.44 ],42523424.0,12317160,4999.399437645528,297,4998.8203,-256.37567,12593.272,0.14738594,1306.7205,4999.6836,100,1.0,4999.3994,1,10.0,0.4189424,-26437222.0,100.0,24993994.0,1.0,True,0.065752156,1.0
-1,485.04,-254.88507,-1809843000000.0,1670.1974,2538.653536081314,,29800,10.0,41740653000.0,,100.0,[ 0.038  0.888 -2.962 -2.464],1501055700000.0,12365664,4849.49038398128,298,,-254.88507,64573.64,852.2617,7379.5464,4999.5947,100,1.0,4849.49,1,10.0,0.4189424,-25687084.0,100.0,24243908.0,1.0,True,0.004353533,1.0
-1,500.0,-241.77538,-2760880100000000.0,19363.37,2548.9261858463287,,29900,10.0,483891120000.0,,100.0,[ 0.06   0.825 -2.964 -2.569],3.6586167e+18,12415664,4999.321779612399,299,4998.609,-241.77538,1400932.9,0.19803946,145343.78,4999.6177,100,1.0,4999.322,1,10.0,0.4189424,-26436406.0,100.0,24993218.0,1.0,True,0.005440759,1.0
-1,480.07,-244.09235,-145034900000.0,737.3624,2558.7478923797607,,30000,10.0,18427210000.0,,100.0,[ 0.04   0.725 -2.952 -2.64 ],7696301000.0,12463671,4799.658765149638,300,,-244.09235,33093.91,978.1987,3455.3943,4999.653,100,1.0,4799.6587,1,10.0,0.4189424,-25436802.0,100.0,23993596.0,1.0,True,0.07021316,1.0
-1,495.01,-247.18433,-12282082000000.0,1242.3267,2568.4752423763275,,30100,10.0,31048872000.0,,100.0,[ 0.015  0.762 -2.948 -2.523],72060835000000.0,12513172,4949.424816712767,301,,-247.18433,39501.996,497.43594,4807.649,4999.676,100,1.0,4949.425,1,10.0,0.4189424,-26187470.0,100.0,24744248.0,1.0,True,0.13992135,1.0
-1,490.59,-252.82336,-86519910000.0,63.777287,2578.205927848816,,30200,10.0,1593632500.0,,100.0,[ 0.01   0.845 -2.966 -2.432],3462891500.0,12562231,4905.090311920442,302,,-252.82336,4659.1777,661.2643,475.6355,4999.6733,100,1.0,4905.09,1,10.0,0.4189424,-25940400.0,100.0,24497180.0,1.0,True,0.084783755,1.0
-1,495.26,-246.70337,-1395128200000000.0,13566.772,2588.660910844803,,30300,10.0,339079900000.0,,100.0,[ 0.051  0.878 -2.964 -2.397],9.340731e+17,12611757,4951.847573380594,303,249.84448,-246.70337,1085898.9,472.56912,109992.36,4999.6475,100,1.0,4951.8477,1,10.0,0.4189424,-26187322.0,100.0,24744116.0,1.0,True,0.04500358,1.0
-1,482.3,-260.58453,-236734600000.0,1804.8419,2598.5037019252777,,30400,10.0,45094230000.0,,100.0,[ 0.175  0.886 -2.949 -2.402],17634206000.0,12659987,4821.700668504421,304,,-260.58453,164146.47,860.45056,16345.363,4999.595,100,1.0,4821.701,1,10.0,0.4189424,-25432344.0,100.0,23989170.0,1.0,True,0.0134311225,1.0
-1,450.65,-247.79118,-6.073031e+19,70918.94,2607.3020775318146,,30500,10.0,1715675300000.0,,100.0,[ 0.269  0.834 -2.937 -2.464],1.7710622e+27,12705052,4504.303682656083,305,,-247.79118,2845984.5,1395.619,309098.22,4999.4775,100,1.0,4504.3037,1,10.0,0.4189424,-23679608.0,100.0,22236504.0,1.0,True,0.35206294,1.0
-1,482.89,-245.11513,-599191850000.0,177.92773,2617.0785789489746,,30600,10.0,4430837000.0,,100.0,[ 0.242  0.934 -2.95  -2.396],169854240000.0,12753341,4827.234874500597,306,259.7999,-245.11513,6508.627,784.7253,716.88727,4999.568,100,1.0,4827.2354,1,10.0,0.4189424,-25361152.0,100.0,23917992.0,1.0,True,0.062418398,1.0
-1,496.2,-246.72565,-72857846000.0,155.99042,2627.4743297100067,,30700,10.0,3896955100.0,,100.0,[ 0.215  0.82  -2.946 -2.353],2283306200.0,12802961,4961.016336394695,307,1189.7053,-246.72565,9211.748,379.03113,936.75055,4999.6626,100,1.0,4961.016,1,10.0,0.4189424,-26198562.0,100.0,24755348.0,1.0,True,0.077844694,1.0
-1,495.01,-249.25252,-26317860000000.0,2607.128,2637.76310133934,,30800,10.0,65147930000.0,,100.0,[ 0.142  0.913 -2.973 -2.383],330918000000000.0,12852462,4949.282094279706,308,,-249.25252,127868.61,497.42163,14451.591,4999.6235,100,1.0,4949.2817,1,10.0,0.4189424,-26186014.0,100.0,24742820.0,1.0,True,0.005394137,1.0
-1,490.03,-262.93628,-1.9446301e+24,66567.26,2648.3003175258636,,30900,10.0,1663295600000.0,,100.0,[ 0.192  0.821 -3.018 -2.436],1.8156994e+36,12901465,4899.336220255479,309,,-262.93628,2673555.2,699.19275,333951.53,4999.63,100,1.0,4899.3364,1,10.0,0.4189424,-25935562.0,100.0,24492366.0,1.0,True,0.16672453,1.0
-1,499.99,-244.98975,-2.829221e+21,286514.6,2658.678948402405,,31000,10.0,7104181600000.0,,100.0,[-0.027  0.824 -3.062 -2.322],3.843294e+30,12951464,4999.241983289792,310,4979.465,-244.98975,28634864.0,1.9918206,2849116.0,4999.63,100,1.0,4999.242,1,10.0,0.4189424,-26435620.0,100.0,24992424.0,1.0,True,0.06584453,1.0
-1,495.01,-240.4744,-4.3360894e+17,15358.829,2668.027979373932,,31100,10.0,383850300000.0,,100.0,[ 0.031  0.803 -3.061 -2.335],9.027495e+22,13000965,4949.4326065115565,311,,-240.4744,612339.9,497.43674,73291.664,4999.625,100,1.0,4949.4326,1,10.0,0.4189424,-26187520.0,100.0,24744326.0,1.0,True,0.044800777,1.0
-1,488.31,-252.1514,-39724280000000.0,793.8889,2677.9912981987,,31200,10.0,19839000000.0,,100.0,[ 0.128  0.862 -3.068 -2.283],756940400000000.0,13049796,4882.100896926071,312,,-252.1514,24994.318,707.508,2727.7441,4999.5903,100,1.0,4882.1006,1,10.0,0.4189424,-25778652.0,100.0,24335478.0,1.0,True,0.008801628,1.0
-1,490.02,-259.70706,-1159748100000.0,346.68362,2687.993801832199,,31300,10.0,8663906000.0,,100.0,[ 0.13   0.981 -3.051 -2.251],636169750000.0,13098798,4899.297035461961,313,,-259.70706,4803.996,699.8996,925.4296,4999.6616,100,1.0,4899.297,1,10.0,0.4189424,-25936186.0,100.0,24492970.0,1.0,True,0.061676137,1.0
-1,483.5,-257.90207,-338884230000000.0,8337.861,2697.8863122463226,,31400,10.0,207698900000.0,,100.0,[ 0.203  1.075 -3.057 -2.212],5.507583e+16,13147148,4833.4283146950975,314,199.84819,-257.90207,710283.3,724.8201,70848.25,4999.5693,100,1.0,4833.428,1,10.0,0.4189424,-25330554.0,100.0,23887392.0,1.0,True,0.013986632,1.0
-1,491.39,-230.99112,-3.0585242e+17,21954.66,2707.9076166152954,,31500,10.0,548289600000.0,,100.0,[ 0.196  0.954 -3.03  -2.228],4.4916484e+22,13196287,4912.961650509744,315,239.84714,-230.99112,1169630.5,607.29803,133501.9,4999.591,100,1.0,4912.962,1,10.0,0.4189424,-25949176.0,100.0,24506002.0,1.0,True,0.19067287,1.0
-1,495.02,-249.09824,-12333656000.0,4.6493444,2718.2758190631866,,31600,10.0,115894420.0,,100.0,[-0.01   0.967 -3.095 -2.102],71672640.0,13245789,4949.508396693883,316,9.979737,-249.09824,65.14035,496.44128,7.8275237,4999.629,100,1.0,4949.5083,1,10.0,0.4189424,-26187284.0,100.0,24744086.0,1.0,True,0.18014021,1.0
-1,493.38,-252.96014,-3960610800000.0,304.54996,2728.111357688904,,31700,10.0,6147346400.0,,100.0,[-0.055  0.928 -3.109 -2.116],7508106700000.0,13295127,4932.845920533714,317,19.959759,-252.96014,14971.319,505.45612,1757.0377,4999.672,100,1.0,4932.8457,1,10.0,0.4189424,-26031676.0,100.0,24588454.0,1.0,True,0.06962213,1.0
-1,500.0,-249.43944,-11686086000000.0,3843.4077,2738.1029255390167,,31800,10.0,96055720000.0,,100.0,[-0.016  0.97  -3.109 -2.09 ],64497394000000.0,13345127,4999.397234473176,318,4998.9824,-249.43944,233562.75,0.13139533,23938.62,4999.6206,100,1.0,4999.397,1,10.0,0.4189424,-26437164.0,100.0,24993972.0,1.0,True,0.013822839,1.0
-1,490.2,-249.201,-375335650000000.0,18019.33,2748.366779565811,,31900,10.0,450336700000.0,,100.0,[-0.02   1.08  -3.111 -2.031],6.748054e+16,13394147,4901.153653901529,319,,-249.201,616389.6,687.43713,93192.37,4999.5957,100,1.0,4901.154,1,10.0,0.4189424,-25937054.0,100.0,24493876.0,1.0,True,0.0118942335,1.0
-1,500.0,-267.68475,-3217920600000.0,2593.7415,2758.442283630371,,32000,10.0,64827580000.0,,100.0,[-0.032  0.983 -3.122 -2.108],4773557000000.0,13444147,4999.425478310506,320,4999.1094,-267.68475,88366.81,0.11256848,12214.479,4999.6333,100,1.0,4999.4253,1,10.0,0.4189424,-26437456.0,100.0,24994256.0,1.0,True,0.005938238,1.0
-1,500.0,-258.53317,-4830476600000.0,3006.2698,2768.1652154922485,,32100,10.0,75142324000.0,,100.0,[ 1.479e-04  9.164e-01 -3.132e+00 -2.208e+00],10857467000000.0,13494147,4999.433348116836,321,4998.9414,-258.53317,299790.7,0.12034361,29827.96,4999.6396,100,1.0,4999.433,1,10.0,0.4189424,-26437536.0,100.0,24994332.0,1.0,True,0.18892364,1.0
-1,490.04,-254.54848,-68546855000.0,156.37483,2777.913363456726,,32200,10.0,3907974400.0,,100.0,[ 0.058  0.902 -3.146 -2.217],2006038800.0,13543151,4899.61990248365,322,9.979641,-254.54848,1903.2155,698.51984,388.28818,4999.682,100,1.0,4899.62,1,10.0,0.4189424,-25937434.0,100.0,24494206.0,1.0,True,0.0025562658,1.0
-1,500.0,-249.65485,-6.780609e+22,580111170.0,2787.8307027816772,,32300,10.0,1.4500032e+16,,100.0,[ 4.880e-04  9.368e-01 -3.161e+00 -2.113e+00],2.2075044e+33,13593151,4999.420615846478,323,4999.0605,-249.65485,57988370000.0,0.122226804,5769748000.0,4999.6455,100,1.0,4999.4204,1,10.0,0.4189424,-26437414.0,100.0,24994206.0,1.0,True,0.05920305,1.0
-1,485.06,-253.89618,-1886018500000.0,3950.1975,2797.9278223514557,,32400,10.0,98727040000.0,,100.0,[ 0.105  0.967 -3.166 -2.051],1533735700000.0,13641657,4849.636257470944,324,,-253.89618,269141.0,851.1181,27059.014,4999.6587,100,1.0,4849.636,1,10.0,0.4189424,-25686588.0,100.0,24243374.0,1.0,True,0.07053316,1.0
-1,495.01,-244.79256,-3380279000000000.0,18283.707,2807.74662899971,,32500,10.0,456929900000.0,,100.0,[ 0.045  1.044 -3.171 -2.281],5.484605e+18,13691158,4949.377413381073,325,,-244.79256,1655242.4,497.43118,165383.25,4999.665,100,1.0,4949.3774,1,10.0,0.4189424,-26186990.0,100.0,24743772.0,1.0,True,0.09733567,1.0
-1,492.23,-242.37006,-807749000000000.0,794.44745,2817.3859746456146,,32600,10.0,19854602000.0,,100.0,[ 0.165  1.045 -3.161 -2.247],3.132526e+17,13740381,4921.392878180957,326,239.84457,-242.37006,20676.799,558.79816,2320.6682,4999.649,100,1.0,4921.3926,1,10.0,0.4189424,-25975570.0,100.0,24532362.0,1.0,True,0.04094623,1.0
-1,483.15,-261.1753,-1497515000000000.0,3634.3875,2827.153182029724,,32700,10.0,90356910000.0,,100.0,[ 0.183  1.137 -3.164 -2.164],1.07667525e+18,13788696,4830.341116892666,327,,-261.1753,162804.47,857.6258,17602.209,4999.558,100,1.0,4830.3413,1,10.0,0.4189424,-25510872.0,100.0,24067716.0,1.0,True,0.06463012,1.0
-1,489.77,-246.61418,-1622315400000000.0,5415.6167,2836.912825345993,,32800,10.0,135313410000.0,,100.0,[ 0.146  1.229 -3.17  -2.089],1.263479e+18,13837673,4896.607666651813,328,569.7845,-246.61418,298476.12,614.33307,30922.836,4999.63,100,1.0,4896.608,1,10.0,0.4189424,-25797370.0,100.0,24354172.0,1.0,True,0.063368455,1.0
-1,490.82,-262.03555,-1896327500000000.0,5295.1987,2846.7207577228546,,32900,10.0,132319350000.0,,100.0,[ 0.124  1.114 -3.183 -2.131],1.72649e+18,13886755,4907.264445368473,329,,-262.03555,213656.6,646.3979,23812.596,4999.549,100,1.0,4907.264,1,10.0,0.4189424,-25942222.0,100.0,24499072.0,1.0,True,0.06374668,1.0
-1,495.02,-298.22256,-6.0724697e+18,4610317.0,2856.213075399399,,33000,10.0,115231970000000.0,,100.0,[ 0.141  1.018 -3.182 -2.209],1.7705027e+25,13936257,4949.412936691679,330,9.9796715,-298.22256,270538240.0,496.43176,30198732.0,4999.5938,100,1.0,4949.4126,1,10.0,0.4189424,-26186310.0,100.0,24743132.0,1.0,True,0.7123162,1.0
-1,496.12,-254.94876,-603858860000.0,878.85187,2866.638521194458,,33100,10.0,21955652000.0,,100.0,[ 0.17   1.016 -3.257 -2.446],162578090000.0,13985869,4960.46834131895,331,1109.7529,-254.94876,64012.49,387.0115,6380.512,4999.6567,100,1.0,4960.4683,1,10.0,0.4189424,-26199234.0,100.0,24756022.0,1.0,True,0.028320242,1.0
-1,500.0,-246.91467,-336795530000.0,17.342607,2876.5453617572784,,33200,10.0,433438700.0,,100.0,[ 0.106  0.938 -3.281 -2.515],54322434000.0,14035869,4999.396247428533,332,4998.9854,-246.91467,318.36026,0.14086322,40.36412,4999.6436,100,1.0,4999.3965,1,10.0,0.4189424,-26437166.0,100.0,24993964.0,1.0,True,0.061687436,1.0
-1,495.01,-246.15015,-44960400000000.0,1748.1279,2886.166236639023,,33300,10.0,43692634000.0,,100.0,[-0.012  0.902 -3.27  -2.537],968644240000000.0,14085370,4949.490644193699,333,,-246.15015,63622.98,497.44254,7961.01,4999.6914,100,1.0,4949.4907,1,10.0,0.4189424,-26188138.0,100.0,24744906.0,1.0,True,0.035350677,1.0
-1,500.0,-239.36067,-1.3238344e+21,152164.23,2896.3345987796783,,33400,10.0,3803355500000.0,,100.0,[-0.022  0.796 -3.27  -2.601],8.414318e+29,14135370,4999.50877112852,334,4999.1934,-239.36067,10478069.0,0.092943884,1086384.9,4999.682,100,1.0,4999.509,1,10.0,0.4189424,-26438314.0,100.0,24995090.0,1.0,True,0.12492045,1.0
-1,495.01,-255.65752,-78511340000000.0,1139.147,2906.6776778697968,,33500,10.0,28472674000.0,,100.0,[ 0.034  0.808 -3.273 -2.577],2957439300000000.0,14184871,4949.470199480041,335,,-255.65752,69967.93,497.4405,7133.949,4999.6406,100,1.0,4949.47,1,10.0,0.4189424,-26187902.0,100.0,24744702.0,1.0,True,0.046535704,1.0
-1,500.0,-252.16563,-1591763800000.0,1234.8721,2915.853034734726,,33600,10.0,30863151000.0,,100.0,[ 3.558e-04  9.231e-01 -3.287e+00 -2.543e+00],1169789700000.0,14234871,4999.478593861069,336,4999.1587,-252.16563,76307.25,0.10461414,7712.7036,4999.666,100,1.0,4999.4785,1,10.0,0.4189424,-26438000.0,100.0,24994784.0,1.0,True,0.010501109,1.0
-1,495.02,-239.38177,-2050699400000.0,472.3387,2925.8838274478912,,33700,10.0,11805450000.0,,100.0,[ 0.03   0.813 -3.293 -2.595],1995940600000.0,14284373,4949.5467442857735,337,9.979796,-239.38177,9414.958,496.44516,1399.8945,4999.663,100,1.0,4949.547,1,10.0,0.4189424,-26187684.0,100.0,24744472.0,1.0,True,0.10664815,1.0
-1,495.01,-261.57672,-4.8955893e+16,14707.972,2936.279053211212,,33800,10.0,367596570000.0,,100.0,[ 0.061  0.742 -3.29  -2.692],1.1506864e+21,14333874,4949.396048329046,338,,-261.57672,803727.3,497.43304,87925.6,4999.677,100,1.0,4949.396,1,10.0,0.4189424,-26187180.0,100.0,24743960.0,1.0,True,0.072687775,1.0
-1,500.0,-253.47252,-4856673000000000.0,37818.19,2946.9546744823456,,33900,10.0,944971700000.0,,100.0,[ 0.142  0.825 -3.257 -2.661],1.132059e+19,14383874,4999.34060817097,339,4998.5615,-253.47252,3573697.8,0.19390643,355521.28,4999.657,100,1.0,4999.341,1,10.0,0.4189424,-26436614.0,100.0,24993404.0,1.0,True,0.11782199,1.0
-1,495.01,-245.96602,-100347720000.0,451.03094,2956.3396229743958,,34000,10.0,11272516000.0,,100.0,[ 0.132  0.919 -3.262 -2.579],3809524700.0,14433375,4949.372357319983,340,,-245.96602,11465.255,497.4307,1490.1283,4999.6665,100,1.0,4949.372,1,10.0,0.4189424,-26186940.0,100.0,24743722.0,1.0,True,0.13833764,1.0
-1,500.0,-246.5094,-2.8065466e+18,507.03302,2966.0312860012054,,34100,10.0,12671599000.0,,100.0,[ 0.152  0.959 -3.259 -2.462],3.7817846e+24,14483375,4999.374346530037,341,4998.921,-246.5094,14621.831,0.15127356,1633.5582,4999.6807,100,1.0,4999.3745,1,10.0,0.4189424,-26436970.0,100.0,24993744.0,1.0,True,0.08003437,1.0
-1,489.33,-254.0441,-1.1052839e+18,12036.519,2975.8841025829315,,34200,10.0,274614010000.0,,100.0,[-0.058  0.911 -3.284 -2.338],5.8654554e+23,14532308,4891.70369358619,342,,-254.0441,375368.25,528.6023,46881.312,4999.675,100,1.0,4891.7036,1,10.0,0.4189424,-25651410.0,100.0,24208188.0,1.0,True,0.030415654,1.0
-1,495.01,-238.62991,-268980180000000.0,94.24051,2986.3034002780914,,34300,10.0,2355275800.0,,100.0,[-0.027  1.012 -3.279 -2.272],3.4737184e+16,14581809,4949.462453793519,343,,-238.62991,3776.5732,497.43967,521.36273,4999.6533,100,1.0,4949.4624,1,10.0,0.4189424,-26187834.0,100.0,24744624.0,1.0,True,0.21470009,1.0
-1,490.04,-254.9893,-5.5104973e+17,494.0443,2995.8037667274475,,34400,10.0,12347171000.0,,100.0,[ 0.034  1.015 -3.279 -2.26 ],1.4578656e+23,14630813,4899.642521385213,344,9.979848,-254.9893,19980.186,698.52325,2512.164,4999.7275,100,1.0,4899.6426,1,10.0,0.4189424,-25937684.0,100.0,24494430.0,1.0,True,0.031498205,1.0
-1,494.86,-252.22534,-2.921859e+21,2997333.5,3005.647187948227,,34500,10.0,70286737000000.0,,100.0,[-0.042  0.928 -3.281 -2.306],4.0989346e+30,14680299,4947.899481162069,345,,-252.22534,294276540.0,497.53723,29278318.0,4999.6797,100,1.0,4947.9,1,10.0,0.4189424,-26172478.0,100.0,24729252.0,1.0,True,0.15283637,1.0
-1,500.0,-266.3806,-3533847400000.0,8506.519,3015.0625767707825,,34600,10.0,212613820000.0,,100.0,[ 0.018  0.937 -3.28  -2.29 ],5296175000000.0,14730299,4999.459462027172,346,4999.014,-266.3806,822862.56,0.1282182,81862.766,4999.6484,100,1.0,4999.4595,1,10.0,0.4189424,-26437800.0,100.0,24994592.0,1.0,True,0.02916844,1.0
-1,495.02,-244.19576,-1495928700000.0,128.33972,3024.7757143974304,,34700,10.0,3207355400.0,,100.0,[ 0.088  0.931 -3.255 -2.19 ],1069834900000.0,14779801,4949.521912093315,347,9.979247,-244.19576,3481.585,496.44272,433.38083,4999.66,100,1.0,4949.522,1,10.0,0.4189424,-26187434.0,100.0,24744220.0,1.0,True,0.11491015,1.0
-1,495.02,-249.59254,-2.9052388e+22,6604789.0,3035.0577595233917,,34800,10.0,165074500000000.0,,100.0,[ 0.011  0.998 -3.296 -2.131],4.0525855e+32,14829303,4949.527755781968,348,9.98112,-249.59254,644349900.0,496.44318,64114784.0,4999.634,100,1.0,4949.528,1,10.0,0.4189424,-26187478.0,100.0,24744278.0,1.0,True,0.062165562,1.0
-1,495.01,-249.21625,-4.2091062e+21,8263943.5,3044.996924638748,,34900,10.0,206553050000000.0,,100.0,[ 0.093  0.925 -3.243 -2.158],8.5066446e+30,14878804,4949.3888247799705,349,,-249.21625,769563650.0,497.43228,76597980.0,4999.6045,100,1.0,4949.3887,1,10.0,0.4189424,-26187072.0,100.0,24743890.0,1.0,True,0.15282236,1.0
-1,485.23,-250.40063,-6.430326e+16,15310.992,3055.367952108383,,35000,10.0,382557160000.0,,100.0,[ 0.34   0.959 -3.251 -2.137],1.9854164e+21,14927327,4851.135961255735,350,,-250.40063,513835.38,841.5555,64753.902,4999.5693,100,1.0,4851.1357,1,10.0,0.4189424,-25684898.0,100.0,24241736.0,1.0,True,0.08084939,1.0
-1,478.24,-241.92313,-508474330000000.0,223.8377,3065.1488580703735,,35100,10.0,5536980500.0,,100.0,[ 0.319  0.854 -3.256 -2.202],1.2413611e+17,14975151,4780.83446192112,351,,-241.92313,8004.282,940.0395,961.6148,4999.631,100,1.0,4780.8345,1,10.0,0.4189424,-25183246.0,100.0,23740050.0,1.0,True,0.031954225,1.0
-1,495.03,-256.26288,-23958385000000.0,252.7354,3074.4685900211334,,35200,10.0,6314656000.0,,100.0,[ 0.267  0.743 -3.243 -2.179],275454040000000.0,15024654,4949.3963560457405,352,19.962914,-256.26288,6773.4805,495.4268,928.40967,4999.6494,100,1.0,4949.3965,1,10.0,0.4189424,-26185180.0,100.0,24741972.0,1.0,True,0.07577271,1.0
-1,485.04,-239.0271,-8.431992e+20,225649.48,3084.9187529087067,,35300,10.0,5638687000000.0,,100.0,[ 0.178  0.692 -3.261 -2.248],3.413791e+29,15073158,4849.483437092255,353,,-239.0271,20834948.0,852.26056,2072649.4,4999.6104,100,1.0,4849.4834,1,10.0,0.4189424,-25687022.0,100.0,24243836.0,1.0,True,0.10008887,1.0
-1,480.74,-247.10088,-4.304427e+18,15095.72,3093.8563299179077,,35400,10.0,275813140000.0,,100.0,[-0.04   0.744 -3.325 -2.338],8.8958074e+24,15121232,4805.635061932282,354,,-247.10088,426765.2,758.0356,58136.723,4999.6733,100,1.0,4805.635,1,10.0,0.4189424,-25111966.0,100.0,23668746.0,1.0,True,0.14629662,1.0
-1,495.02,-253.50662,-9.7729674e+20,46385788.0,3104.315233230591,,35500,10.0,1159413700000000.0,,100.0,[ 0.014  0.719 -3.325 -2.358],4.5857186e+29,15170734,4949.604682926991,355,9.979559,-253.50662,3775115500.0,496.45105,383208640.0,4999.671,100,1.0,4949.6045,1,10.0,0.4189424,-26188268.0,100.0,24745048.0,1.0,True,0.028837416,1.0
-1,490.02,-243.99907,-6297150300000.0,553.35077,3114.29265999794,,35600,10.0,13829966000.0,,100.0,[ 0.078  0.806 -3.324 -2.296],18955723000000.0,15219736,4899.451804921281,356,,-243.99907,23558.941,699.9217,2718.0996,4999.6523,100,1.0,4899.4517,1,10.0,0.4189424,-25937728.0,100.0,24494518.0,1.0,True,0.043609653,1.0
-1,495.01,-241.60498,-421901550000000.0,4.260256,3124.387282848358,,35700,10.0,106229530.0,,100.0,[-0.004  0.895 -3.326 -2.267],8.546215e+16,15269237,4949.485689895241,357,,-241.60498,52.520954,497.44208,5.9411964,4999.6816,100,1.0,4949.486,1,10.0,0.4189424,-26188086.0,100.0,24744860.0,1.0,True,0.010461765,1.0
-1,478.67,-243.14096,-2.106398e+18,33664.016,3134.2161190509796,,35800,10.0,527743350000.0,,100.0,[-0.065  0.908 -3.327 -2.266],2.1302346e+24,15317104,4784.42941219704,358,9.983663,-243.14096,827723.44,640.7685,129088.49,4999.6963,100,1.0,4784.429,1,10.0,0.4189424,-24744582.0,100.0,23301348.0,1.0,True,0.10829125,1.0
-1,500.0,-249.8864,-106819210000.0,116.38554,3144.1517536640167,,35900,10.0,2909016800.0,,100.0,[-0.013  0.938 -3.325 -2.247],5184154600.0,15367104,4999.4792018936205,359,4998.939,-249.8864,7776.0303,0.113913216,804.1785,4999.6533,100,1.0,4999.479,1,10.0,0.4189424,-26438002.0,100.0,24994790.0,1.0,True,0.045241807,1.0
-1,500.0,-251.97708,-4.440691e+21,39209460.0,3154.7097651958466,,36000,10.0,979932400000000.0,,100.0,[ 0.043  0.912 -3.326 -2.243],9.4678434e+30,15417104,4999.437755793143,360,4999.0234,-251.97708,3473980400.0,0.12177343,345653920.0,4999.6865,100,1.0,4999.438,1,10.0,0.4189424,-26437608.0,100.0,24994378.0,1.0,True,0.07549803,1.0
-1,490.02,-262.19525,-199617180000000.0,8.106756,3164.837384700775,,36100,10.0,202112820.0,,100.0,[-0.018  0.876 -3.247 -2.47 ],1.913147e+16,15466106,4899.497872245312,361,,-262.19525,180.12193,699.9283,19.669262,4999.6772,100,1.0,4899.498,1,10.0,0.4189424,-25938200.0,100.0,24494978.0,1.0,True,0.026658043,1.0
-1,464.67,-254.7511,-8.2591025e+17,26234.773,3174.066255569458,,36200,10.0,471856320000.0,,100.0,[-0.07   0.902 -3.248 -2.447],3.2750508e+23,15512573,4643.240458995784,362,,-254.7511,627703.4,898.5288,88627.98,4999.6787,100,1.0,4643.2407,1,10.0,0.4189424,-23810258.0,100.0,22367036.0,1.0,True,0.08646124,1.0
